energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.26263132,5.02056449,0.21451388,0.54230210,0.47585279,0.16876351,2.39108729,1.64045804,0.26180011
-3.25662831,5.00404563,0.20773564,0.54777669,0.48343012,0.16106545,2.38064653,1.65312715,0.26291637
-3.25062531,4.96961437,0.20045074,0.55129757,0.48812546,0.15308916,2.36163940,1.66003719,0.26281792
-3.24462231,4.91676214,0.19271571,0.55269640,0.48982886,0.14491141,2.33387465,1.66076114,0.26146208
-3.23861931,4.84520272,0.18458916,0.55182776,0.48849091,0.13660808,2.29726855,1.65492883,0.25882680
-3.23261631,4.75491361,0.17613164,0.54857720,0.48412582,0.12825360,2.25186320,1.64224929,0.25491246
-3.22661331,4.64617067,0.16740534,0.54286846,0.47681241,0.11992047,2.19784176,1.62253152,0.24974311
-3.22061031,4.51957377,0.15847383,0.53466972,0.46669317,0.11167883,2.13553944,1.59570279,0.24336684
-3.21460730,4.37606155,0.14940162,0.52399832,0.45397137,0.10359621,2.06544948,1.56182299,0.23585531
-3.20860430,4.21691433,0.14025370,0.51092379,0.43890639,0.09573727,1.98822371,1.52109436,0.22730253
-3.20260130,4.04374442,0.13109493,0.49556899,0.42180747,0.08816374,1.90466731,1.47386594,0.21782278
-3.19659830,3.85847434,0.12198934,0.47810924,0.40302626,0.08093434,1.81572811,1.42063233,0.20754796
-3.19059530,3.66330352,0.11299941,0.45876960,0.38294842,0.07410484,1.72248069,1.36202692,0.19662424
-3.18459230,3.46066543,0.10418517,0.43782028,0.36198471,0.06772813,1.62610615,1.29880979,0.18520846
-3.17858929,3.25317678,0.09560345,0.41557063,0.34056187,0.06185438,1.52786833,1.23185112,0.17346412
-3.17258629,3.04358149,0.08730705,0.39236190,0.31911364,0.05653123,1.42908769,1.16211086,0.16155745
-3.16658329,2.83469180,0.07934396,0.36855912,0.29807226,0.05180397,1.33111397,1.09061573,0.14965345
-3.16058029,2.62932915,0.07175673,0.34454269,0.27786051,0.04771569,1.23529871,1.01843486,0.13791224
-3.15457729,2.43026721,0.06458193,0.32069984,0.25888472,0.04430740,1.14296876,0.94665498,0.12648578
-3.14857429,2.24017915,0.05784973,0.29741648,0.24152850,0.04161809,1.05540158,0.87635661,0.11551502
-3.14257129,2.06159081,0.05158375,0.27506976,0.22614748,0.03968456,0.97380319,0.80859187,0.10512771
-3.13656828,1.89684072,0.04580093,0.25402147,0.21306484,0.03854121,0.89928902,0.74436501,0.09543662
-3.13056528,1.74804794,0.04051172,0.23461261,0.20256752,0.03821953,0.83286808,0.68461599,0.08653848
-3.12456228,1.61708730,0.03572029,0.21715902,0.19490306,0.03874749,0.77543030,0.63020754,0.07851346
-3.11855928,1.50557210,0.03142502,0.20194830,0.19027683,0.04014855,0.72773696,0.58191570,0.07142501
-3.11255628,1.41484314,0.02761899,0.18923769,0.18884950,0.04244060,0.69041379,0.54042369,0.06532031
-3.10655328,1.34596316,0.02429060,0.17925296,0.19073470,0.04563452,0.66394629,0.50631882,0.06023089
-3.10055028,1.29971551,0.02142424,0.17218802,0.19599663,0.04973273,0.64867683,0.48009173,0.05617357
-3.09454727,1.27660574,0.01900100,0.16820505,0.20464784,0.05472753,0.64480304,0.46213755,0.05315154
-3.08854427,1.27686503,0.01699932,0.16743490,0.21664698,0.06059939,0.65237711,0.45275827,0.05115545
-3.08254127,1.30045458,0.01539565,0.16997760,0.23189680,0.06731539,0.67130575,0.45216557,0.05016454
-3.07653827,1.34707020,0.01416500,0.17590275,0.25024247,0.07482770,0.70135068,0.46048375,0.05014770
-3.07053527,1.41614696,0.01328151,0.18524960,0.27147059,0.08307247,0.74212967,0.47775214,0.05106445
-3.06453227,1.50686387,0.01271881,0.19802686,0.29530900,0.09196901,0.79311836,0.50392669,0.05286574
-3.05852926,1.61814884,0.01245041,0.21421199,0.32142773,0.10141956,0.85365319,0.53888068,0.05549478
-3.05252626,1.74868477,0.01244995,0.23375026,0.34944147,0.11130963,0.92293578,0.58240444,0.05888765
-3.04652326,1.89691740,0.01269138,0.25655344,0.37891358,0.12150900,1.00003935,0.63420424,0.06297394
-3.04052026,2.06106596,0.01314910,0.28249837,0.40936204,0.13187351,1.08391753,0.69390079,0.06767736
-3.03451726,2.23913758,0.01379803,0.31142556,0.44026723,0.14224755,1.17341605,0.76102755,0.07291642
-3.02851426,2.42894620,0.01461372,0.34313799,0.47108166,0.15246725,1.26728760,0.83502947,0.07860510
-3.02251126,2.62813680,0.01557237,0.37740043,0.50124145,0.16236432,1.36420993,0.91526267,0.08465375
-3.01650825,2.83421521,0.01665087,0.41393929,0.53017930,0.17177043,1.46280724,1.00099559,0.09097006
-3.01050525,3.04458368,0.01782696,0.45244350,0.55733871,0.18052194,1.56167458,1.09141201,0.09746022
-3.00450225,3.25658188,0.01907928,0.49256626,0.58218873,0.18846485,1.65940478,1.18561645,0.10403022
-2.99849925,3.46753270,0.02038758,0.53392805,0.60423904,0.19545971,1.75461729,1.28264226,0.11058735
-2.99249625,3.67479187,0.02173289,0.57612083,0.62305446,0.20138640,1.84598813,1.38146249,0.11704180
-2.98649325,3.87580011,0.02309779,0.61871350,0.63826846,0.20614839,1.93227989,1.48100360,0.12330833
-2.98049025,4.06813627,0.02446670,0.66125852,0.64959511,0.20967645,2.01237086,1.58016187,0.12930801
-2.97448724,4.24956977,0.02582614,0.70329966,0.65683872,0.21193147,2.08528227,1.67782230,0.13496992
-2.96848424,4.41811049,0.02716510,0.74438067,0.65990095,0.21290648,2.15020236,1.77287931,0.14023274
-2.96248124,4.57205441,0.02847527,0.78405454,0.65878496,0.21262747,2.20650666,1.86425900,0.14504626
-2.95647824,4.71002315,0.02975140,0.82189322,0.65359631,0.21115326,2.25377336,1.95094189,0.14937257
-2.95047524,4.83099598,0.03099142,0.85749742,0.64454064,0.20857413,2.29179335,2.03198569,0.15318702
-2.94447224,4.93433288,0.03219668,0.89050601,0.63191818,0.20500952,2.32057423,2.10654697,0.15647886
-2.93846923,5.01978747,0.03337191,0.92060490,0.61611525,0.20060467,2.34033831,2.17390110,0.15925144
-2.93246623,5.08750931,0.03452522,0.94753477,0.59759315,0.19552648,2.35151426,2.23345940,0.16152207
-2.92646323,5.13803482,0.03566789,0.97109752,0.57687475,0.18995860,2.35472280,2.28478293,0.16332136
-2.92046023,5.17226699,0.03681405,0.99116099,0.55452949,0.18409613,2.35075678,2.32759205,0.16469223
-2.91445723,5.19144405,0.03798020,1.00766176,0.53115712,0.17813987,2.34055601,2.36177137,0.16568840
-2.90845423,5.19709781,0.03918461,1.02060578,0.50737092,0.17229054,2.32517789,2.38736960,0.16637259
-2.90245123,5.19100257,0.04044657,1.03006686,0.48378086,0.16674300,2.30576430,2.40459421,0.16681425
-2.89644822,5.17511615,0.04178561,1.03618278,0.46097727,0.16168071,2.28350608,2.41380089,0.16708711
-2.89044522,5.15151454,0.04322045,1.03914934,0.43951554,0.15727059,2.25960583,2.41547820,0.16726651
-2.88444222,5.12232213,0.04476811,1.03921233,0.41990214,0.15365834,2.23524033,2.41022778,0.16742652
-2.87843922,5.08963989,0.04644285,1.03665784,0.40258240,0.15096450,2.21152369,2.39874091,0.16763712
-2.87243622,5.05547362,0.04825517,1.03180126,0.38793029,0.14928111,2.18947225,2.38177238,0.16796140
-2.86643322,5.02166502,0.05021088,1.02497526,0.37624034,0.14866923,2.16997253,2.36011260,0.16845299
-2.86043022,4.98982796,0.05231032,1.01651750,0.36772188,0.14915731,2.15375316,2.33455932,0.16915371
-2.85442721,4.96129241,0.05454762,1.00675838,0.36249553,0.15074035,2.14136188,2.30588990,0.17009163
-2.84842421,4.93705845,0.05691033,0.99600949,0.36059214,0.15338009,2.13314833,2.27483557,0.17127963
-2.84242121,4.91776210,0.05937908,0.98455318,0.36195388,0.15700596,2.12925347,2.24205863,0.17271448
-2.83641821,4.90365488,0.06192767,0.97263382,0.36643760,0.16151694,2.12960605,2.20813359,0.17437651
-2.83041521,4.89459789,0.06452336,0.96045096,0.37382018,0.16678431,2.13392635,2.17353310,0.17622993
-2.82441221,4.89007111,0.06712743,0.94815487,0.38380577,0.17265508,2.14173724,2.13861898,0.17822382
-2.81840920,4.88919767,0.06969601,0.93584441,0.39603476,0.17895623,2.15238220,2.10363885,0.18029370
-2.81240620,4.89078228,0.07218127,0.92356741,0.41009412,0.18549946,2.16504980,2.06872808,0.18236365
-2.80640320,4.89336240,0.07453263,0.91132346,0.42552895,0.19208649,2.17880374,2.03391689,0.18434902
-2.80040020,4.89526995,0.07669835,0.89906877,0.44185494,0.19851463,2.19261723,1.99914193,0.18615941
-2.79439720,4.89470112,0.07862707,0.88672289,0.45857132,0.20458260,2.20541059,1.96426158,0.18770199
-2.78839420,4.88979107,0.08026953,0.87417693,0.47517409,0.21009628,2.21609047,1.92907395,0.18888496
-2.78239120,4.87869049,0.08158017,0.86130260,0.49116900,0.21487430,2.22358914,1.89333655,0.18962093
-2.77638819,4.85964063,0.08251871,0.84796189,0.50608406,0.21875319,2.22690232,1.85678659,0.18983024
-2.77038519,4.83104368,0.08305155,0.83401658,0.51948113,0.22159205,2.22512414,1.81916071,0.18944387
-2.76438219,4.79152557,0.08315300,0.81933738,0.53096628,0.22327639,2.21747777,1.78021333,0.18840606
-2.75837919,4.73998876,0.08280614,0.80381211,0.54019863,0.22372113,2.20334072,1.73973278,0.18667629
-2.75237619,4.67565320,0.08200351,0.78735270,0.54689737,0.22287260,2.18226399,1.69755452,0.18423077
-2.74637319,4.59808419,0.08074738,0.76990076,0.55084684,0.22070952,2.15398452,1.65357124,0.18106323
-2.74037019,4.50720661,0.07904970,0.75143143,0.55189955,0.21724281,2.11843081,1.60773948,0.17718506
-2.73436718,4.40330566,0.07693173,0.73195576,0.54997713,0.21251444,2.07572181,1.56008292,0.17262485
-2.72836418,4.28701496,0.07442339,0.71152127,0.54506910,0.20659520,2.02615963,1.51069259,0.16742734
-2.72236118,4.15929336,0.07156225,0.69021118,0.53722995,0.19958169,1.97021669,1.45972427,0.16165178
-2.71635818,4.02139214,0.06839237,0.66814227,0.52657428,0.19159247,1.90851836,1.40739367,0.15536998
-2.71035518,3.87481497,0.06496294,0.64546156,0.51327065,0.18276379,1.84182203,1.35396987,0.14866396
-2.70435218,3.72127257,0.06132681,0.62234231,0.49753424,0.17324483,1.77099390,1.29976754,0.14162345
-2.69834917,3.56263469,0.05753897,0.59897930,0.47961864,0.16319290,1.69698446,1.24513861,0.13434329
-2.69234617,3.40088141,0.05365506,0.57558386,0.45980722,0.15276861,1.62080393,1.19046374,0.12692080
-2.68634317,3.23805578,0.04972996,0.55237876,0.43840434,0.14213129,1.54349847,1.13614397,0.11945341
-2.68034017,3.07621950,0.04581649,0.52959327,0.41572670,0.13143483,1.46612803,1.08259303,0.11203635
-2.67433717,2.91741292,0.04196427,0.50745838,0.39209510,0.12082402,1.38974643,1.03023025,0.10476075
-2.66833417,2.76362022,0.03821880,0.48620255,0.36782697,0.11043146,1.31538408,0.97947444,0.09771195
-2.66233117,2.61674028,0.03462076,0.46604789,0.34322957,0.10037526,1.24403351,0.93073857,0.09096823
-2.65632816,2.47856335,0.03120552,0.44720687,0.31859427,0.09075735,1.17663773,0.88442534,0.08459989
-2.65032516,2.35075317,0.02800287,0.42987960,0.29419187,0.08166247,1.11408120,0.84092347,0.07866862
-2.64432216,2.23483410,0.02503696,0.41425166,0.27026889,0.07315791,1.05718319,0.80060454,0.07322725
-2.63831916,2.13218239,0.02232643,0.40049235,0.24704498,0.06529373,1.00669291,0.76382039,0.06831970
-2.63231616,2.04402057,0.01988466,0.38875347,0.22471128,0.05810349,0.96328615,0.73090061,0.06398120
-2.62631316,1.97141409,0.01772020,0.37916830,0.20342969,0.05160540,0.92756265,0.70215032,0.06023864
-2.62031016,1.91526892,0.01583722,0.37185083,0.18333290,0.04580377,0.90004385,0.67784769,0.05711103
-2.61430715,1.87632934,0.01423605,0.36689518,0.16452517,0.04069061,0.88117049,0.65824142,0.05461005
-2.60830415,1.85517483,0.01291368,0.36437492,0.14708361,0.03624733,0.87129956,0.64354771,0.05274050
-2.60230115,1.85221546,0.01186435,0.36434231,0.13105985,0.03244652,0.87070043,0.63394690,0.05150083
-2.59629815,1.86768536,0.01107997,0.36682742,0.11648211,0.02925358,0.87954993,0.62957955,0.05088351
-2.59029515,1.90163393,0.01055059,0.37183687,0.10335744,0.02662830,0.89792629,0.63054201,0.05087534
-2.58429215,1.95391505,0.01026471,0.37935245,0.09167396,0.02452632,0.92580220,0.63688153,0.05145767
-2.57828914,2.02417457,0.01020958,0.38932931,0.08140329,0.02290034,0.96303712,0.64859086,0.05260645
-2.57228614,2.11183691,0.01037139,0.40169405,0.07250275,0.02170126,1.00936936,0.66560276,0.05429231
-2.56628314,2.21609171,0.01073542,0.41634261,0.06491757,0.02087908,1.06440854,0.68778441,0.05648050
-2.56028014,2.33588179,0.01128608,0.43313826,0.05858285,0.02038370,1.12762893,0.71493211,0.05913080
-2.55427714,2.46989389,0.01200692,0.45190976,0.05342545,0.02016558,1.19836466,0.74676665,0.06219754
-2.54827414,2.61655367,0.01288071,0.47244996,0.04936560,0.02017630,1.27580736,0.78292978,0.06562955
-2.54227114,2.77402653,0.01388932,0.49451508,0.04631835,0.02036899,1.35900719,0.82298210,0.06937035
-2.53626813,2.94022574,0.01501383,0.51782496,0.04419489,0.02069880,1.44687781,0.86640301,0.07335836
-2.53026513,3.11282903,0.01623448,0.54206442,0.04290371,0.02112327,1.53820604,0.91259298,0.07752742
-2.52426213,3.28930469,0.01753083,0.56688602,0.04235160,0.02160264,1.63166643,0.96087864,0.08180741
-2.51825913,3.46694751,0.01888181,0.59191428,0.04244463,0.02210025,1.72584116,1.01052091,0.08612516
-2.51225613,3.64292482,0.02026599,0.61675160,0.04308906,0.02258280,1.81924501,1.06072629,0.09040557
-2.50625313,3.81433179,0.02166182,0.64098565,0.04419221,0.02302065,1.91035517,1.11066151,0.09457294
-2.50025013,3.97825525,0.02304796,0.66419830,0.04566337,0.02338813,1.99764523,1.15947105,0.09855251
-2.49424712,4.13184391,0.02440365,0.68597584,0.04741473,0.02366372,2.07962244,1.20629747,0.10227208
-2.48824412,4.27238315,0.02570917,0.70592013,0.04936229,0.02383021,2.15486700,1.25030386,0.10566383
-2.48224112,4.39737146,0.02694624,0.72366043,0.05142688,0.02387482,2.22207212,1.29069766,0.10866605
-2.47623812,4.50459565,0.02809852,0.73886525,0.05353512,0.02378924,2.28008312,1.32675514,0.11122488
-2.47023512,4.59220166,0.02915199,0.75125392,0.05562037,0.02356948,2.32793410,1.35784530,0.11329590
-2.46423212,4.65875767,0.03009535,0.76060716,0.05762367,0.02321580,2.36488044,1.38345238,0.11484557
-2.45822911,4.70330658,0.03092033,0.76677630,0.05949454,0.02273237,2.39042565,1.40319574,0.11585227
-2.45222611,4.72540505,0.03162188,0.76969046,0.06119167,0.02212695,2.40434113,1.41684626,0.11630716
-2.44622311,4.72514690,0.03219833,0.76936146,0.06268339,0.02141045,2.40667781,1.42433813,0.11621451
-2.44022011,4.70316927,0.03265128,0.76588597,0.06394797,0.02059644,2.39776881,1.42577553,0.11559171
-2.43421711,4.66064068,0.03298554,0.75944482,0.06497368,0.01970056,2.37822272,1.42143345,0.11446879
-2.42821411,4.59923087,0.03320882,0.75029922,0.06575847,0.01873996,2.34890758,1.41175260,0.11288752
-2.42221111,4.52106328,0.03333131,0.73878413,0.06630955,0.01773269,2.31092577,1.39732811,0.11090009
-2.41620810,4.42865163,0.03336523,0.72529888,0.06664255,0.01669710,2.26558095,1.37889260,0.10856752
-2.41020510,4.32482295,0.03332420,0.71029527,0.06678052,0.01565133,2.21433788,1.35729394,0.10595761
-2.40420210,4.21263004,0.03322266,0.69426385,0.06675272,0.01461273,2.15877696,1.33346854,0.10314286
-2.39819910,4.09525655,0.03307514,0.67771857,0.06659326,0.01359746,2.10054497,1.30841127,0.10019807
-2.39219610,3.97591866,0.03289566,0.66118073,0.06633965,0.01262011,2.04130412,1.28314299,0.09719807
-2.38619310,3.85776688,0.03269710,0.64516262,0.06603128,0.01169342,1.98268119,1.25867713,0.09421535
-2.38019010,3.74379190,0.03249068,0.63015161,0.06570807,0.01082806,1.92621883,1.23598647,0.09131796
-2.37418709,3.63673796,0.03228551,0.61659521,0.06540909,0.01003251,1.87333066,1.21597143,0.08856752
-2.36818409,3.53902676,0.03208829,0.60488780,0.06517146,0.00931307,1.82526192,1.19943118,0.08601761
-2.36218109,3.45269460,0.03190313,0.59535932,0.06502944,0.00867383,1.78305692,1.18703842,0.08371249
-2.35617809,3.37934460,0.03173156,0.58826646,0.06501377,0.00811682,1.74753428,1.17931891,0.08168611
-2.35017509,3.32011535,0.03157260,0.58378652,0.06515132,0.00764217,1.71927061,1.17663635,0.07996169
-2.34417209,3.27566648,0.03142302,0.58201418,0.06546508,0.00724830,1.69859303,1.17918303,0.07855157
-2.33816908,3.24618118,0.03127775,0.58296110,0.06597433,0.00693211,1.68558042,1.18697653,0.07745753
-2.33216608,3.23138477,0.03113032,0.58655852,0.06669525,0.00668932,1.68007294,1.19986252,0.07667142
-2.32616308,3.23057815,0.03097337,0.59266236,0.06764163,0.00651461,1.68168942,1.21752329,0.07617617
-2.32016008,3.24268431,0.03079929,0.60106089,0.06882583,0.00640199,1.68985142,1.23949172,0.07594702
-2.31415708,3.26630570,0.03060071,0.61148445,0.07025993,0.00634498,1.70381308,1.26517000,0.07595298
-2.30815408,3.29979014,0.03037114,0.62361682,0.07195689,0.00633683,1.72269538,1.29385250,0.07615843
-2.30215108,3.34130255,0.03010540,0.63710794,0.07393172,0.00637080,1.74552363,1.32475168,0.07652481
-2.29614807,3.38889988,0.02980011,0.65158736,0.07620269,0.00644029,1.77126659,1.35702640,0.07701227
-2.29014507,3.44060653,0.02945397,0.66667797,0.07879225,0.00653904,1.79887602,1.38981130,0.07758136
-2.28414207,3.49448755,0.02906799,0.68200959,0.08172788,0.00666125,1.82732518,1.42224651,0.07819453
-2.27813907,3.54871718,0.02864563,0.69723180,0.08504262,0.00680172,1.85564501,1.45350637,0.07881752
-2.27213607,3.60164041,0.02819276,0.71202561,0.08877518,0.00695591,1.88295676,1.48282630,0.07942051
-2.26613307,3.65182537,0.02771756,0.72611357,0.09296978,0.00712000,1.90850001,1.50952691,0.07997908
-2.26013007,3.69810489,0.02723024,0.73926780,0.09767543,0.00729096,1.93165508,1.53303423,0.08047487
-2.25412706,3.73960564,0.02674278,0.75131576,0.10294478,0.00746650,1.95195906,1.55289559,0.08089595
-2.24812406,3.77576389,0.02626850,0.76214343,0.10883244,0.00764509,1.96911492,1.56879038,0.08123691
-2.24212106,3.80632727,0.02582155,0.77169572,0.11539283,0.00782588,1.98299334,1.58053524,0.08149861
-2.23611806,3.83134239,0.02541647,0.77997415,0.12267754,0.00800865,1.99362710,1.58808364,0.08168775
-2.23011506,3.85112881,0.02506760,0.78703176,0.13073226,0.00819369,2.00119836,1.59151965,0.08181603
-2.22411206,3.86624033,0.02478850,0.79296555,0.13959342,0.00838169,2.00601915,1.59104631,0.08189917
-2.21810905,3.87741523,0.02459147,0.79790672,0.14928463,0.00857359,2.00850601,1.58696902,0.08195571
-2.21210605,3.88551758,0.02448697,0.80200910,0.15981303,0.00877044,2.00914961,1.57967476,0.08200564
-2.20610305,3.89147219,0.02448315,0.80543644,0.17116576,0.00897322,2.00848098,1.56960804,0.08206896
-2.20010005,3.89619636,0.02458542,0.80834910,0.18330678,0.00918271,2.00703561,1.55724474,0.08216423
-2.19409705,3.90053169,0.02479609,0.81089085,0.19617414,0.00939929,2.00531731,1.54306521,0.08230713
-2.18809405,3.90517942,0.02511413,0.81317657,0.20967804,0.00962282,2.00376346,1.52752774,0.08250916
-2.18209105,3.91064277,0.02553495,0.81528147,0.22369969,0.00985252,2.00271364,1.51104406,0.08277655
-2.17608804,3.91717945,0.02605040,0.81723253,0.23809135,0.01008691,2.00238310,1.49395788,0.08310932
-2.17008504,3.92476720,0.02664877,0.81900269,0.25267747,0.01032368,2.00284269,1.47652776,0.08350077
-2.16408204,3.93308447,0.02731506,0.82050826,0.26725718,0.01055975,2.00400650,1.45891513,0.08393719
-2.15807904,3.94150776,0.02803119,0.82160966,0.28160795,0.01079127,2.00562781,1.44117815,0.08439806
-2.15207604,3.94912620,0.02877653,0.82211579,0.29549060,0.01101370,2.00730412,1.42327178,0.08485646
-2.14607304,3.95477297,0.02952838,0.82179157,0.30865530,0.01122195,2.00849079,1.40505391,0.08528002
-2.14007004,3.95707242,0.03026266,0.82036865,0.32084853,0.01141052,2.00852307,1.38629734,0.08563203
-2.13406703,3.95450055,0.03095458,0.81755850,0.33182070,0.01157372,2.00664540,1.36670687,0.08587291
-2.12806403,3.94545609,0.03157948,0.81306741,0.34133408,0.01170587,2.00204649,1.34594052,0.08596189
-2.12206103,3.92833846,0.03211357,0.80661249,0.34917077,0.01180158,1.99389864,1.32363381,0.08585880
-2.11605803,3.90162892,0.03253476,0.79793785,0.35514031,0.01185597,1.98139919,1.29942553,0.08552585
-2.11005503,3.86397042,0.03282338,0.78683022,0.35908658,0.01186493,1.96381203,1.27298392,0.08492945
-2.10405203,3.81424250,0.03296292,0.77313294,0.36089372,0.01182533,1.94050716,1.24403158,0.08404184
-2.09804902,3.75162719,0.03294053,0.75675790,0.36049069,0.01173525,1.91099636,1.21236805,0.08284251
-2.09204602,3.67566291,0.03274757,0.73769452,0.35785433,0.01159412,1.87496317,1.17788871,0.08131930
-2.08604302,3.58628372,0.03237985,0.71601556,0.35301073,0.01140289,1.83228596,1.14059936,0.07946925
-2.08004002,3.48384235,0.03183786,0.69187943,0.34603491,0.01116405,1.78305294,1.10062565,0.07729901
-2.07403702,3.36911627,0.03112670,0.66552887,0.33704870,0.01088173,1.72756876,1.05821718,0.07482482
-2.06803402,3.24329674,0.03025598,0.63728624,0.32621710,0.01056163,1.66635259,1.01374614,0.07207227
-2.06203102,3.10796212,0.02923950,0.60754565,0.31374315,0.01021104,1.60012794,0.96770080,0.06907552
-2.05602801,2.96503697,0.02809481,0.57676242,0.29986165,0.00983866,1.52980517,0.92067430,0.06587634
-2.05002501,2.81673933,0.02684264,0.54544037,0.28483204,0.00945457,1.45645764,0.87334942,0.06252284
-2.04402201,2.66551907,0.02550635,0.51411754,0.26893064,0.00907003,1.38129283,0.82648015,0.05906803
-2.03801901,2.51399009,0.02411119,0.48335106,0.25244277,0.00869734,1.30562004,0.78087092,0.05556825
-2.03201601,2.36485963,0.02268363,0.45370174,0.23565488,0.00834967,1.23081590,0.73735450,0.05208153
-2.02601301,2.22085743,0.02125070,0.42571895,0.21884720,0.00804091,1.15828948,0.69676927,0.04866602
-2.02001001,2.08466744,0.01983931,0.39992634,0.20228703,0.00778552,1.08944801,0.65993683,0.04537845
-2.01400700,1.95886426,0.01847569,0.37680884,0.18622284,0.00759836,1.02566463,0.62764056,0.04227273
-2.00800400,1.84585607,0.01718490,0.35680116,0.17087959,0.00749458,0.96824886,0.60060572,0.03939875
-2.00200100,1.74783527,0.01599037,0.34027814,0.15645499,0.00748948,0.91842059,0.57948160,0.03680130
-1.99599800,1.66673762,0.01491362,0.32754711,0.14311711,0.00759846,0.87728787,0.56482593,0.03451930
-1.98999500,1.60421014,0.01397405,0.31884211,0.13100302,0.00783683,0.84582884,0.55709197,0.03258515
-1.98399200,1.56158768,0.01318879,0.31432033,0.12021856,0.00821979,0.82487754,0.55661823,0.03102436
-1.97798899,1.53987786,0.01257271,0.31406032,0.11083914,0.00876231,0.81511358,0.56362107,0.02985535
-1.97198599,1.53975367,0.01213844,0.31806231,0.10291126,0.00947898,0.81705532,0.57819016,0.02908941
-1.96598299,1.56155322,0.01189647,0.32625026,0.09645485,0.01038392,0.83105614,0.60028676,0.02873084
-1.95997999,1.60528575,0.01185532,0.33847565,0.09146605,0.01149059,0.85730354,0.62974504,0.02877727
-1.95397699,1.67064317,0.01202173,0.35452291,0.08792038,0.01281162,0.89582062,0.66627611,0.02921997
-1.94797399,1.75701666,0.01240081,0.37411642,0.08577616,0.01435853,0.94646969,0.70947505,0.03004440
-1.94197099,1.86351755,0.01299625,0.39692880,0.08497789,0.01614149,1.00895777,0.75883064,0.03123074
-1.93596798,1.98900203,0.01381049,0.42259048,0.08545968,0.01816896,1.08284390,0.81373778,0.03275449
-1.92996498,2.13209920,0.01484486,0.45070023,0.08714841,0.02044735,1.16754801,0.87351244,0.03458713
-1.92396198,2.29124204,0.01609965,0.48083656,0.08996665,0.02298056,1.26236145,0.93740868,0.03669682
-1.91795898,2.46470071,0.01757420,0.51256940,0.09383522,0.02576963,1.36645903,1.00463757,0.03904909
-1.91195598,2.65061777,0.01926688,0.54547215,0.09867533,0.02881218,1.47891262,1.07438743,0.04160755
-1.90595298,2.84704451,0.02117503,0.57913321,0.10441023,0.03210205,1.59870618,1.14584469,0.04433462
-1.89994997,3.05197782,0.02329492,0.61316703,0.11096642,0.03562880,1.72475201,1.21821482,0.04719220
-1.89394697,3.26339668,0.02562156,0.64722397,0.11827433,0.03937737,1.85590816,1.29074254,0.05014235
-1.88794397,3.47929733,0.02814855,0.68099860,0.12626851,0.04332773,1.99099652,1.36273044,0.05314794
-1.88194097,3.69772637,0.03086788,0.71423618,0.13488733,0.04745466,2.12882137,1.43355533,0.05617317
-1.87593797,3.91681050,0.03376976,0.74673695,0.14407232,0.05172769,2.26818774,1.50268152,0.05918414
-1.86993497,4.13478249,0.03684237,0.77835794,0.15376703,0.05611109,2.40791931,1.56967054,0.06214926
-1.86393197,4.35000226,0.04007169,0.80901243,0.16391573,0.06056418,2.54687508,1.63418662,0.06503957
-1.85792896,4.56097274,0.04344138,0.83866679,0.17446179,0.06504167,2.68396459,1.69599797,0.06782906
-1.85192596,4.76635026,0.04693262,0.86733521,0.18534601,0.06949436,2.81816100,1.75497351,0.07049475
-1.84592296,4.96494923,0.05052415,0.89507231,0.19650505,0.07386991,2.94851185,1.81107543,0.07301680
-1.83991996,5.15574174,0.05419227,0.92196422,0.20786983,0.07811393,3.07414727,1.86434785,0.07537846
-1.83391696,5.33785224,0.05791097,0.94811861,0.21936438,0.08217117,3.19428550,1.91490233,0.07756600
-1.82791396,5.51054854,0.06165221,0.97365414,0.23090489,0.08598689,3.30823589,1.96290088,0.07956847
-1.82191096,5.67322977,0.06538624,0.99868999,0.24239931,0.08950837,3.41539962,2.00853748,0.08137753
-1.81590795,5.82541271,0.06908202,1.02333599,0.25374751,0.09268647,3.51526842,2.05201910,0.08298719
-1.80990495,5.96671755,0.07270778,1.04768385,0.26484191,0.09547716,3.60742194,2.09354718,0.08439352
-1.80390195,6.09685427,0.07623161,1.07179993,0.27556879,0.09784306,3.69152413,2.13330058,0.08559440
-1.79789895,6.21561056,0.07962214,1.09571984,0.28581013,0.09975478,3.76731931,2.17142082,0.08658931
-1.79189595,6.32284211,0.08284924,1.11944507,0.29544601,0.10119213,3.83462841,2.20800036,0.08737908
-1.78589295,6.41846580,0.08588470,1.14294163,0.30435730,0.10214500,3.89334564,2.24307438,0.08796578
-1.77988994,6.50245577,0.08870293,1.16614070,0.31242882,0.10261398,3.94343606,2.27661635,0.08835255
-1.77388694,6.57484236,0.09128156,1.18894102,0.31955250,0.10261056,3.98493403,2.30853741,0.08854362
-1.76788394,6.63571329,0.09360195,1.21121277,0.32563061,0.10215699,4.01794231,2.33868948,0.08854421
-1.76188094,6.68521631,0.09564958,1.23280253,0.33057880,0.10128568,4.04263175,2.36687165,0.08836057
-1.75587794,6.72356234,0.09741427,1.25353900,0.33432880,0.10003826,4.05924091,2.39283918,0.08799999
-1.74987494,6.75102789,0.09889028,1.27323894,0.33683060,0.09846417,4.06807504,2.41631477,0.08747081
