energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-0.13506753,1.48382817,0.07792430,0.03382336,0.22374366,0.11680690,1.00192401,0.05113217,0.06702527
-0.12906453,1.44253528,0.07441569,0.03244943,0.22211674,0.10901754,0.97403275,0.04980284,0.06487339
-0.12306153,1.40291757,0.07072649,0.03093832,0.21986539,0.10155941,0.94778537,0.04832097,0.06388680
-0.11705853,1.36550634,0.06689475,0.02931537,0.21713156,0.09444628,0.92351012,0.04671270,0.06402600
-0.11105553,1.33089475,0.06296346,0.02760818,0.21407112,0.08769363,0.90157627,0.04500798,0.06525317
-0.10505253,1.29971178,0.05897920,0.02584578,0.21084777,0.08131795,0.88237766,0.04323958,0.06753140
-0.09904952,1.27259261,0.05499052,0.02405794,0.20762653,0.07533597,0.86631375,0.04144183,0.07082336
-0.09304652,1.25014744,0.05104652,0.02227436,0.20456719,0.06976359,0.85376928,0.03964956,0.07508968
-0.08704352,1.23293022,0.04719534,0.02052410,0.20181787,0.06461492,0.84509374,0.03789688,0.08028720
-0.08104052,1.22140927,0.04348291,0.01883494,0.19950918,0.05990128,0.84058191,0.03621618,0.08636704
-0.07503752,1.21594135,0.03995179,0.01723292,0.19774908,0.05563033,0.84045649,0.03463720,0.09327286
-0.06903452,1.21675046,0.03664028,0.01574200,0.19661880,0.05180544,0.84485380,0.03318633,0.10093935
-0.06303152,1.22391259,0.03358176,0.01438382,0.19616990,0.04842523,0.85381329,0.03188600,0.10929095
-0.05702851,1.23734705,0.03080422,0.01317752,0.19642263,0.04548343,0.86727141,0.03075436,0.11824118
-0.05102551,1.25681472,0.02833012,0.01213967,0.19736568,0.04296891,0.88505998,0.02980514,0.12769234
-0.04502251,1.28192332,0.02617633,0.01128434,0.19895719,0.04086607,0.90690926,0.02904765,0.13753594
-0.03901951,1.31213919,0.02435430,0.01062308,0.20112711,0.03915537,0.93245521,0.02848703,0.14765360
-0.03301651,1.34680483,0.02287036,0.01016508,0.20378062,0.03781405,0.96125072,0.02812451,0.15791859
-0.02701351,1.38516137,0.02172607,0.00991717,0.20680252,0.03681702,0.99277992,0.02795789,0.16819799
-0.02101051,1.42637459,0.02091864,0.00988398,0.21006232,0.03613776,1.02647499,0.02798197,0.17835524
-0.01500750,1.46956324,0.02044137,0.01006792,0.21341984,0.03574935,1.06173431,0.02818908,0.18825318
-0.00900450,1.51382823,0.02028399,0.01046920,0.21673096,0.03562532,1.09794128,0.02856953,0.19775728
-0.00300150,1.55828132,0.02043306,0.01108578,0.21985335,0.03574055,1.13448272,0.02911204,0.20673913
0.00300150,1.60207198,0.02087225,0.01191330,0.22265184,0.03607199,1.17076604,0.02980411,0.21507990
0.00900450,1.64441139,0.02158255,0.01294493,0.22500332,0.03659925,1.20623447,0.03063228,0.22267369
0.01500750,1.68459248,0.02254242,0.01417124,0.22680083,0.03730499,1.24037976,0.03158228,0.22943058
0.02101051,1.72200552,0.02372796,0.01558002,0.22795683,0.03817517,1.27275191,0.03263917,0.23527939
0.02701351,1.75614872,0.02511301,0.01715617,0.22840546,0.03919912,1.30296571,0.03378731,0.24016982
0.03301651,1.78663380,0.02666920,0.01888157,0.22810376,0.04036939,1.33070409,0.03501035,0.24407405
0.03901951,1.81318661,0.02836615,0.02073506,0.22703192,0.04168147,1.35571831,0.03629111,0.24698767
0.04502251,1.83564326,0.03017163,0.02269248,0.22519248,0.04313344,1.37782549,0.03761155,0.24892992
0.05102551,1.85394232,0.03205184,0.02472679,0.22260873,0.04472542,1.39690369,0.03895267,0.24994318
0.05702851,1.86811378,0.03397178,0.02680838,0.21932232,0.04645898,1.41288528,0.04029453,0.25009179
0.06303152,1.87826582,0.03589570,0.02890540,0.21539031,0.04833657,1.42574895,0.04161629,0.24946023
0.06903452,1.88457007,0.03778774,0.03098430,0.21088180,0.05036081,1.43551125,0.04289642,0.24815077
0.07503752,1.88724645,0.03961259,0.03301046,0.20587439,0.05253394,1.44221801,0.04411289,0.24628059
0.08104052,1.88654833,0.04133628,0.03494894,0.20045054,0.05485720,1.44593618,0.04524363,0.24397862
0.08704352,1.88274875,0.04292705,0.03676525,0.19469413,0.05733032,1.44674672,0.04626690,0.24138209
0.09304652,1.87612832,0.04435622,0.03842628,0.18868725,0.05995108,1.44473857,0.04716193,0.23863307
0.09904952,1.86696518,0.04559910,0.03990114,0.18250747,0.06271497,1.44000420,0.04790948,0.23587489
0.10505253,1.85552730,0.04663577,0.04116211,0.17622553,0.06561494,1.43263653,0.04849247,0.23324883
0.11105553,1.84206714,0.04745192,0.04218540,0.16990369,0.06864125,1.42272744,0.04889670,0.23089090
0.11705853,1.82681859,0.04803941,0.04295193,0.16359457,0.07178144,1.41036754,0.04911137,0.22892904
0.12306153,1.80999595,0.04839674,0.04344792,0.15734060,0.07502037,1.39564707,0.04912965,0.22748049
0.12906453,1.79179454,0.04852931,0.04366538,0.15117410,0.07834037,1.37865765,0.04894909,0.22664967
0.13506753,1.77239258,0.04844945,0.04360234,0.14511770,0.08172148,1.35949448,0.04857193,0.22652637
0.14107054,1.75195379,0.04817617,0.04326297,0.13918530,0.08514171,1.33825875,0.04800520,0.22718419
0.14707354,1.73063026,0.04773476,0.04265743,0.13338327,0.08857739,1.31505995,0.04726067,0.22867946
0.15307654,1.70856521,0.04715604,0.04180160,0.12771191,0.09200356,1.29001773,0.04635464,0.23105027
0.15907954,1.68589514,0.04647548,0.04071654,0.12216704,0.09539431,1.26326328,0.04530750,0.23431584
0.16508254,1.66275122,0.04573205,0.03942785,0.11674161,0.09872322,1.23493986,0.04414320,0.23847596
0.17108554,1.63925967,0.04496701,0.03796485,0.11142733,0.10196372,1.20520269,0.04288850,0.24351072
0.17708854,1.61554111,0.04422249,0.03635973,0.10621609,0.10508941,1.17421797,0.04157217,0.24938028
0.18309155,1.59170898,0.04354013,0.03464653,0.10110132,0.10807437,1.14216127,0.04022409,0.25602482
0.18909455,1.56786710,0.04295962,0.03286025,0.09607912,0.11089347,1.10921537,0.03887426,0.26336467
0.19509755,1.54410684,0.04251739,0.03103582,0.09114913,0.11352253,1.07556776,0.03755195,0.27130073
0.20110055,1.52050406,0.04224541,0.02920729,0.08631523,0.11593854,1.04140801,0.03628474,0.27971504
0.20710355,1.49711634,0.04217011,0.02740701,0.08158601,0.11811978,1.00692522,0.03509774,0.28847191
0.21310655,1.47398092,0.04231162,0.02566496,0.07697503,0.12004600,0.97230576,0.03401294,0.29741932
0.21910955,1.45111367,0.04268322,0.02400828,0.07250089,0.12169850,0.93773158,0.03304867,0.30639097
0.22511256,1.42850960,0.04329113,0.02246093,0.06818722,0.12306033,0.90337914,0.03221924,0.31520889
0.23111556,1.40614495,0.04413461,0.02104347,0.06406248,0.12411647,0.86941916,0.03153484,0.32368660
0.23711856,1.38398135,0.04520635,0.01977312,0.06015973,0.12485405,0.83601716,0.03100153,0.33163299
0.24312156,1.36197173,0.04649326,0.01866388,0.05651637,0.12526270,0.80333487,0.03062154,0.33885666
0.24912456,1.34006823,0.04797745,0.01772684,0.05317377,0.12533495,0.77153238,0.03039366,0.34517085
0.25512756,1.31823153,0.04963752,0.01697056,0.05017702,0.12506667,0.74077088,0.03031384,0.35039869
0.26113057,1.29644152,0.05145005,0.01640159,0.04757452,0.12445761,0.71121587,0.03037588,0.35437857
0.26713357,1.27470851,0.05339114,0.01602499,0.04541767,0.12351198,0.68304050,0.03057226,0.35696959
0.27313657,1.25308457,0.05543809,0.01584488,0.04376051,0.12223909,0.65642891,0.03089493,0.35805674
0.27913957,1.23167419,0.05757096,0.01586499,0.04265926,0.12065386,0.63157907,0.03133620,0.35755551
0.28514257,1.21064358,0.05977403,0.01608910,0.04217186,0.11877744,0.60870511,0.03188946,0.35541590
0.29114557,1.19022791,0.06203709,0.01652144,0.04235736,0.11663757,0.58803862,0.03254991,0.35162544
0.29714857,1.17073578,0.06435637,0.01716695,0.04327522,0.11426893,0.56982882,0.03331507,0.34621108
0.30315158,1.15255048,0.06673516,0.01803139,0.04498435,0.11171325,0.55434142,0.03418512,0.33923990
0.30915458,1.13612756,0.06918396,0.01912135,0.04754212,0.10901918,0.54185601,0.03516309,0.33081842
0.31515758,1.12198858,0.07172030,0.02044400,0.05100302,0.10624201,0.53266193,0.03625473,0.32109070
0.32116058,1.11071085,0.07436796,0.02200681,0.05541725,0.10344308,0.52705275,0.03746822,0.31023505
0.32716358,1.10291358,0.07715588,0.02381699,0.06082900,0.10068894,0.52531935,0.03881361,0.29845967
0.33316658,1.09924063,0.08011657,0.02588090,0.06727471,0.09805030,0.52774200,0.04030212,0.28599733
0.33916958,1.10034060,0.08328427,0.02820334,0.07478111,0.09560078,0.53458141,0.04194515,0.27309917
0.34517259,1.10684489,0.08669279,0.03078670,0.08336328,0.09341547,0.54606946,0.04375330,0.26002816
0.35117559,1.11934470,0.09037323,0.03363023,0.09302271,0.09156931,0.56239962,0.04573521,0.24705218
0.35717859,1.13836780,0.09435172,0.03672914,0.10374548,0.09013551,0.58371772,0.04789643,0.23443725
0.36318159,1.16435625,0.09864715,0.04007399,0.11550065,0.08918386,0.61011324,0.05023839,0.22244096
0.36918459,1.19764580,0.10326923,0.04364995,0.12823892,0.08877905,0.64161170,0.05275733,0.21130647
0.37518759,1.23844802,0.10821679,0.04743647,0.14189174,0.08897919,0.67816828,0.05544361,0.20125721
0.38119060,1.28683583,0.11347663,0.05140694,0.15637079,0.08983429,0.71966311,0.05828109,0.19249249
0.38719360,1.34273310,0.11902276,0.05552869,0.17156813,0.09138505,0.76589825,0.06124685,0.18518397
0.39319660,1.40590874,0.12481640,0.05976324,0.18735682,0.09366177,0.81659670,0.06431123,0.17947329
0.39919960,1.47597546,0.13080641,0.06406679,0.20359220,0.09668347,0.87140334,0.06743815,0.17547055
0.40520260,1.55239325,0.13693043,0.06839097,0.22011382,0.10045728,0.92988778,0.07058578,0.17325392
0.41120560,1.63447752,0.14311664,0.07268385,0.23674790,0.10497798,0.99154909,0.07370748,0.17287004
0.41720860,1.72141134,0.14928588,0.07689115,0.25331037,0.11022787,1.05582227,0.07675308,0.17433523
0.42321161,1.81226148,0.15535429,0.08095767,0.26961030,0.11617681,1.12208612,0.07967029,0.17763741
0.42921461,1.90599758,0.16123622,0.08482876,0.28545379,0.12278243,1.18967248,0.08240633,0.18273846
0.43521761,2.00151368,0.16684723,0.08845193,0.30064802,0.12999064,1.25787635,0.08490966,0.18957703
0.44122061,2.09765145,0.17210711,0.09177838,0.31500539,0.13773626,1.32596695,0.08713165,0.19807155
0.44722361,2.19322433,0.17694280,0.09476450,0.32834769,0.14594387,1.39319912,0.08902826,0.20812335
0.45322661,2.28704184,0.18129089,0.09737317,0.34051001,0.15452884,1.45882510,0.09056155,0.21961979
0.45922961,2.37793340,0.18509979,0.09957489,0.35134444,0.16339849,1.52210637,0.09170097,0.23243721
0.46523262,2.46477094,0.18833130,0.10134858,0.36072323,0.17245344,1.58232530,0.09242439,0.24644373
0.47123562,2.54648995,0.19096162,0.10268212,0.36854146,0.18158911,1.63879665,0.09271880,0.26150176
0.47723862,2.62210835,0.19298160,0.10357250,0.37471914,0.19069735,1.69087842,0.09258069,0.27747010
0.48324162,2.69074296,0.19439647,0.10402563,0.37920251,0.19966815,1.73798229,0.09201606,0.29420577
0.48924462,2.75162331,0.19522476,0.10405583,0.38196478,0.20839150,1.77958327,0.09104006,0.31156542
0.49524762,2.80410267,0.19549679,0.10368496,0.38300608,0.21675926,1.81522842,0.08967633,0.32940632
0.50125063,2.84766619,0.19525261,0.10294129,0.38235274,0.22466710,1.84454472,0.08795603,0.34758711
0.50725363,2.88193639,0.19453960,0.10185815,0.38005600,0.23201644,1.86724572,0.08591664,0.36596812
0.51325663,2.90667580,0.19340988,0.10047247,0.37619014,0.23871631,1.88313702,0.08360059,0.38441159
0.51925963,2.92178729,0.19191766,0.09882316,0.37085020,0.24468517,1.89212040,0.08105382,0.40278164
0.52526263,2.92731204,0.19011664,0.09694956,0.36414932,0.24985257,1.89419643,0.07832423,0.42094425
0.53126563,2.92342554,0.18805775,0.09488998,0.35621594,0.25416064,1.88946566,0.07546024,0.43876721
0.53726863,2.91043194,0.18578718,0.09268038,0.34719079,0.25756544,1.87812816,0.07250947,0.45612030
0.54327164,2.88875685,0.18334490,0.09035325,0.33722405,0.26003801,1.86048144,0.06951752,0.47287560
0.54927464,2.85893916,0.18076376,0.08793678,0.32647247,0.26156516,1.83691683,0.06652704,0.48890820
0.55527764,2.82162181,0.17806915,0.08545430,0.31509681,0.26215003,1.80791425,0.06357696,0.50409718
0.56128064,2.77754200,0.17527923,0.08292410,0.30325953,0.26181229,1.77403551,0.06070204,0.51832702
0.56728364,2.72752079,0.17240571,0.08035943,0.29112279,0.26058811,1.73591620,0.05793267,0.53148937
0.57328664,2.67245229,0.16945511,0.07776892,0.27884682,0.25852968,1.69425635,0.05529485,0.54348512
0.57928964,2.61329248,0.16643036,0.07515712,0.26658861,0.25570460,1.64980993,0.05281047,0.55422668
0.58529265,2.55104753,0.16333263,0.07252533,0.25450097,0.25219477,1.60337331,0.05049767,0.56364036
0.59129565,2.48676168,0.16016327,0.06987252,0.24273178,0.24809510,1.55577296,0.04837138,0.57166874
0.59729865,2.42150447,0.15692568,0.06719634,0.23142359,0.24351181,1.50785238,0.04644391,0.57827278
0.60330165,2.35635721,0.15362697,0.06449410,0.22071318,0.23856054,1.46045851,0.04472550,0.58343352
0.60930465,2.29239867,0.15027933,0.06176376,0.21073133,0.23336411,1.41442770,0.04322492,0.58715328
0.61530765,2.23068977,0.14690095,0.05900475,0.20160248,0.22805005,1.37057154,0.04194991,0.58945616
0.62131066,2.17225741,0.14351642,0.05621873,0.19344430,0.22274788,1.32966258,0.04090750,0.59038766
0.62731366,2.11807757,0.14015664,0.05341003,0.18636712,0.21758632,1.29242026,0.04010419,0.59001362
0.63331666,2.06905777,0.13685817,0.05058607,0.18047310,0.21269028,1.25949730,0.03954603,0.58841812
0.63931966,2.02601937,0.13366208,0.04775740,0.17585519,0.20817785,1.23146678,0.03923839,0.58570076
0.64532266,1.98968015,0.13061238,0.04493769,0.17259586,0.20415737,1.20881035,0.03918572,0.58197319
0.65132566,1.96063776,0.12775415,0.04214346,0.17076555,0.20072460,1.19190770,0.03939113,0.57735512
0.65732866,1.93935469,0.12513152,0.03939369,0.17042098,0.19796019,1.18102801,0.03985586,0.57197014
0.66333167,1.92614554,0.12278549,0.03670935,0.17160329,0.19592747,1.17632336,0.04057877,0.56594139
0.66933467,1.92116720,0.12075204,0.03411282,0.17433621,0.19467073,1.17782478,0.04155573,0.55938750
0.67533767,1.92441269,0.11906037,0.03162731,0.17862416,0.19421406,1.18544094,0.04277921,0.55241894
0.68134067,1.93570915,0.11773153,0.02927624,0.18445062,0.19456083,1.19896001,0.04423778,0.54513497
0.68734367,1.95472040,0.11677764,0.02708279,0.19177668,0.19569386,1.21805444,0.04591594,0.53762150
0.69334667,1.98095421,0.11620153,0.02506932,0.20053990,0.19757635,1.24228900,0.04779394,0.52994985
0.69934967,2.01377433,0.11599707,0.02325706,0.21065367,0.20015353,1.27113166,0.04984791,0.52217641
0.70535268,2.05241686,0.11615006,0.02166580,0.22200703,0.20335492,1.30396722,0.05205016,0.51434340
0.71135568,2.09601067,0.11663962,0.02031366,0.23446509,0.20709724,1.34011311,0.05436962,0.50648043
0.71735868,2.14360083,0.11744006,0.01921701,0.24786997,0.21128786,1.37883697,0.05677252,0.49860686
0.72336168,2.19417449,0.11852306,0.01839041,0.26204248,0.21582840,1.41937522,0.05922320,0.49073463
0.72936468,2.24668787,0.11986003,0.01784661,0.27678431,0.22061870,1.46095206,0.06168504,0.48287152
0.73536768,2.30009346,0.12142450,0.01759660,0.29188088,0.22556060,1.50279812,0.06412145,0.47502446
0.74137069,2.35336628,0.12319435,0.01764962,0.30710468,0.23056159,1.54416803,0.06649685,0.46720264
0.74737369,2.40552815,0.12515373,0.01801319,0.32221917,0.23553804,1.58435635,0.06877773,0.45942029
0.75337669,2.45566907,0.12729460,0.01869309,0.33698300,0.24041791,1.62271124,0.07093351,0.45169890
0.75937969,2.50296510,0.12961762,0.01969328,0.35115456,0.24514267,1.65864553,0.07293736,0.44406862
0.76538269,2.54669204,0.13213251,0.02101573,0.36449676,0.24966858,1.69164487,0.07476686,0.43656895
0.77138569,2.58623490,0.13485771,0.02266028,0.37678180,0.25396702,1.72127296,0.07640444,0.42924843
0.77738869,2.62109294,0.13781940,0.02462436,0.38779599,0.25802410,1.74717379,0.07783773,0.42216365
0.78339170,2.65088072,0.14104999,0.02690271,0.39734425,0.26183943,1.76907128,0.07905957,0.41537734
0.78939470,2.67532538,0.14458604,0.02948714,0.40525438,0.26542418,1.78676654,0.08006799,0.40895590
0.79539770,2.69426089,0.14846597,0.03236618,0.41138086,0.26879874,1.80013334,0.08086588,0.40296648
0.80140070,2.70762007,0.15272742,0.03552494,0.41560803,0.27198985,1.80911220,0.08146063,0.39747371
0.80740370,2.71542491,0.15740477,0.03894491,0.41785267,0.27502763,1.81370376,0.08186356,0.39253647
0.81340670,2.71777629,0.16252671,0.04260401,0.41806574,0.27794261,1.81396190,0.08208937,0.38820472
0.81940970,2.71484354,0.16811419,0.04647662,0.41623336,0.28076293,1.80998723,0.08215542,0.38451677
0.82541271,2.70685479,0.17417878,0.05053393,0.41237690,0.28351193,1.80192122,0.08208115,0.38149702
0.83141571,2.69408830,0.18072168,0.05474432,0.40655223,0.28620622,1.78994145,0.08188738,0.37915441
0.83741871,2.67686542,0.18773326,0.05907403,0.39884811,0.28885441,1.77425801,0.08159576,0.37748166
0.84342171,2.65554505,0.19519330,0.06348786,0.38938381,0.29145644,1.75511131,0.08122821,0.37645532
0.84942471,2.63051983,0.20307179,0.06795012,0.37830609,0.29400366,1.73277100,0.08080650,0.37603669
0.85542771,2.60221373,0.21133028,0.07242558,0.36578551,0.29647947,1.70753602,0.08035185,0.37617346
0.86143072,2.57108074,0.21992357,0.07688051,0.35201244,0.29886065,1.67973532,0.07988460,0.37680214
0.86743372,2.53760420,0.22880170,0.08128375,0.33719261,0.30111901,1.64972896,0.07942401,0.37785099
0.87343672,2.50229633,0.23791196,0.08560767,0.32154268,0.30322351,1.61790908,0.07898804,0.37924331
0.87943972,2.46569726,0.24720083,0.08982900,0.30528571,0.30514241,1.58470031,0.07859316,0.38090099
0.88544272,2.42837313,0.25661565,0.09392961,0.28864684,0.30684555,1.55055925,0.07825424,0.38274798
0.89144572,2.39091274,0.26610587,0.09789693,0.27184920,0.30830641,1.51597232,0.07798436,0.38471355
0.89744872,2.35392232,0.27562383,0.10172423,0.25511026,0.30950399,1.48145209,0.07779465,0.38673513
0.90345173,2.31801819,0.28512497,0.10541057,0.23863856,0.31042422,1.44753143,0.07769413,0.38876053
0.90945473,2.28381726,0.29456749,0.10896048,0.22263100,0.31106098,1.41475558,0.07768951,0.39074942
0.91545773,2.25192522,0.30391146,0.11238338,0.20727060,0.31141662,1.38367222,0.07778494,0.39267395
0.92146073,2.22292290,0.31311753,0.11569271,0.19272476,0.31150193,1.35481948,0.07798185,0.39451854
0.92746373,2.19735103,0.32214534,0.11890485,0.17914402,0.31133574,1.32871247,0.07827872,0.39627869
0.93346673,2.17569392,0.33095179,0.12203787,0.16666121,0.31094393,1.30582850,0.07867090,0.39795901
0.93946973,2.15836286,0.33948934,0.12511013,0.15539092,0.31035821,1.28659175,0.07915053,0.39957065
0.94547274,2.14567981,0.34770455,0.12813882,0.14542927,0.30961459,1.27135798,0.07970647,0.40112798
0.95147574,2.13786230,0.35553703,0.13113853,0.13685382,0.30875164,1.26039984,0.08032436,0.40264516
0.95747874,2.13501027,0.36291885,0.13411984,0.12972370,0.30780868,1.25389374,0.08098676,0.40413240
0.96348174,2.13709562,0.36977467,0.13708811,0.12407966,0.30682403,1.25190877,0.08167342,0.40559254
0.96948474,2.14395519,0.37602255,0.14004237,0.11994426,0.30583325,1.25439842,0.08236163,0.40701787
0.97548774,2.15528770,0.38157544,0.14297456,0.11732202,0.30486766,1.26119571,0.08302677,0.40838759
0.98149075,2.17065509,0.38634340,0.14586896,0.11619959,0.30395295,1.27201210,0.08364284,0.40966609
0.98749375,2.18948859,0.39023641,0.14870202,0.11654591,0.30310818,1.28644053,0.08418319,0.41080212
0.99349675,2.21109945,0.39316762,0.15144247,0.11831245,0.30234499,1.30396266,0.08462124,0.41172902
0.99949975,2.23469437,0.39505694,0.15405182,0.12143365,0.30166723,1.32396041,0.08493128,0.41236603
1.00550275,2.25939529,0.39583484,0.15648520,0.12582740,0.30107085,1.34573139,0.08508929,0.41262058
1.01150575,2.28426293,0.39544597,0.15869248,0.13139594,0.30054424,1.36850800,0.08507370,0.41239154
1.01750875,2.30832359,0.39385266,0.16061979,0.13802696,0.30006887,1.39147941,0.08486620,0.41157335
1.02351176,2.33059827,0.39103798,0.16221117,0.14559518,0.29962031,1.41381588,0.08445238,0.41006056
1.02951476,2.35013319,0.38700822,0.16341050,0.15396434,0.29916959,1.43469449,0.08382234,0.40775293
1.03551776,2.36603072,0.38179470,0.16416354,0.16298957,0.29868490,1.45332529,0.08297117,0.40456048
1.04152076,2.37747956,0.37545479,0.16442001,0.17252031,0.29813352,1.46897699,0.08189931,0.40040847
1.04752376,2.38378298,0.36807205,0.16413565,0.18240354,0.29748394,1.48100111,0.08061275,0.39524185
1.05352676,2.38438424,0.35975553,0.16327417,0.19248733,0.29670819,1.48885360,0.07912302,0.38902916
1.05952976,2.37888790,0.35063812,0.16180900,0.20262463,0.29578412,1.49211318,0.07744716,0.38176549
1.06553277,2.36707619,0.34087410,0.15972474,0.21267710,0.29469762,1.49049548,0.07560733,0.37347440
1.07153577,2.34891971,0.33063591,0.15701829,0.22251880,0.29344462,1.48386241,0.07363042,0.36420875
1.07753877,2.32458182,0.32011017,0.15369958,0.23203966,0.29203283,1.47222643,0.07154741,0.35405037
1.08354177,2.29441633,0.30949314,0.14979178,0.24114845,0.29048291,1.45574936,0.06939258,0.34310844
1.08954477,2.25895847,0.29898573,0.14533113,0.24977509,0.28882913,1.43473588,0.06720266,0.33151694
1.09554777,2.21890926,0.28878816,0.14036623,0.25787219,0.28711936,1.40962182,0.06501577,0.31943102
1.10155078,2.17511377,0.27909449,0.13495694,0.26541567,0.28541430,1.38095787,0.06287038,0.30702252
1.10755378,2.12853395,0.27008716,0.12917285,0.27240440,0.28378598,1.34938925,0.06080414,0.29447500
1.11355678,2.08021709,0.26193172,0.12309140,0.27885877,0.28231548,1.31563219,0.05885273,0.28197830
1.11955978,2.03126097,0.25477193,0.11679581,0.28481830,0.28108997,1.28044835,0.05704876,0.26972289
1.12556278,1.98277729,0.24872544,0.11037283,0.29033838,0.28019919,1.24461801,0.05542069,0.25789441
1.13156578,1.93585455,0.24388015,0.10391040,0.29548616,0.27973149,1.20891341,0.05399186,0.24666842
1.13756878,1.89152213,0.24029151,0.09749543,0.30033595,0.27976955,1.17407310,0.05277974,0.23620564
1.14357179,1.85071694,0.23798081,0.09121170,0.30496423,0.28038617,1.14077855,0.05179530,0.22664790
1.14957479,1.81425391,0.23693455,0.08513798,0.30944461,0.28164014,1.10963373,0.05104261,0.21811481
1.15557779,1.78280166,0.23710509,0.07934648,0.31384291,0.28357252,1.08114854,0.05051869,0.21070132
1.16158079,1.75686414,0.23841243,0.07390164,0.31821275,0.28620357,1.05572667,0.05021365,0.20447626
1.16758379,1.73676887,0.24074722,0.06885926,0.32259178,0.28953043,1.03365801,0.05011101,0.19948170
1.17358679,1.72266223,0.24397484,0.06426611,0.32699873,0.29352573,1.01511596,0.05018838,0.19573323
1.17958979,1.71451157,0.24794052,0.06015978,0.33143158,0.29813727,1.00015933,0.05041828,0.19322109
1.18559280,1.71211400,0.25247517,0.05656894,0.33586676,0.30328872,0.98873847,0.05076921,0.19191191
1.19159580,1.71511098,0.25740180,0.05351382,0.34025953,0.30888146,0.98070522,0.05120687,0.19175108
1.19759880,1.72300806,0.26254231,0.05100689,0.34454549,0.31479738,0.97582577,0.05169549,0.19266550
1.20360180,1.73519841,0.26772418,0.04905369,0.34864301,0.32090258,0.97379582,0.05219920,0.19456662
1.20960480,1.75098906,0.27278701,0.04765372,0.35245669,0.32705180,0.97425704,0.05268343,0.19735360
1.21560780,1.76962853,0.27758835,0.04680126,0.35588139,0.33309344,0.97681404,0.05311620,0.20091645
1.22161081,1.79033455,0.28200881,0.04648616,0.35880679,0.33887479,0.98105098,0.05346931,0.20513902
1.22761381,1.81232074,0.28595600,0.04669455,0.36112219,0.34424753,0.98654723,0.05371934,0.20990175
1.23361681,1.83482116,0.28936727,0.04740935,0.36272137,0.34907288,0.99289124,0.05384847,0.21508416
1.23961981,1.85711200,0.29221093,0.04861066,0.36350721,0.35322664,0.99969250,0.05384494,0.22056691
1.24562281,1.87852978,0.29448618,0.05027602,0.36339600,0.35660350,1.00659108,0.05370341,0.22623359
1.25162581,1.89848570,0.29622139,0.05238057,0.36232116,0.35912078,1.01326471,0.05342482,0.23197205
1.25762881,1.91647604,0.29747119,0.05489710,0.36023630,0.36072125,1.01943358,0.05301617,0.23767552
1.26363182,1.93208876,0.29831221,0.05779606,0.35711758,0.36137514,1.02486285,0.05248992,0.24324343
1.26963482,1.94500657,0.29883792,0.06104572,0.35296518,0.36108109,1.02936339,0.05186321,0.24858195
1.27563782,1.95500687,0.29915266,0.06461219,0.34780402,0.35986622,1.03279092,0.05115686,0.25360458
1.28164082,1.96195918,0.29936528,0.06845972,0.34168370,0.35778517,1.03504410,0.05039428,0.25823247
1.28764382,1.96582048,0.29958268,0.07255105,0.33467758,0.35491834,1.03606190,0.04960026,0.26239491
1.29364682,1.96662904,0.29990355,0.07684793,0.32688129,0.35136932,1.03582060,0.04879978,0.26602971
1.29964982,1.96449732,0.30041266,0.08131174,0.31841058,0.34726157,1.03433067,0.04801677,0.26908371
1.30565283,1.95960409,0.30117596,0.08590428,0.30939856,0.34273462,1.03163387,0.04727309,0.27151330
1.31165583,1.95218629,0.30223673,0.09058855,0.29999266,0.33793975,1.02780046,0.04658752,0.27328500
1.31765883,1.94253059,0.30361301,0.09532960,0.29035107,0.33303544,1.02292663,0.04597502,0.27437598
1.32366183,1.93096482,0.30529634,0.10009532,0.28063906,0.32818259,1.01713217,0.04544618,0.27477454
1.32966483,1.91784914,0.30725193,0.10485704,0.27102500,0.32353975,1.01055794,0.04500691,0.27448046
1.33566783,1.90356698,0.30942023,0.10958997,0.26167642,0.31925841,1.00336328,0.04465832,0.27350508
1.34167084,1.88851550,0.31171971,0.11427340,0.25275593,0.31547851,0.99572291,0.04439697,0.27187121
1.34767384,1.87309555,0.31405091,0.11889057,0.24441734,0.31232428,0.98782324,0.04421523,0.26961263
1.35367684,1.85770115,0.31630121,0.12342821,0.23680191,0.30990051,0.97985796,0.04410188,0.26677328
1.35967984,1.84270840,0.31835048,0.12787577,0.23003476,0.30828938,0.97202281,0.04404294,0.26340606
1.36568284,1.82846415,0.32007691,0.13222436,0.22422180,0.30754781,0.96450957,0.04402256,0.25957133
1.37168584,1.81527455,0.32136309,0.13646548,0.21944688,0.30770566,0.95749940,0.04402397,0.25533503
1.37768884,1.80339399,0.32210174,0.14058954,0.21576965,0.30876452,0.95115574,0.04403060,0.25076661
1.38369185,1.79301488,0.32220106,0.14458439,0.21322379,0.31069745,0.94561710,0.04402699,0.24593683
1.38969485,1.78425876,0.32158928,0.14843394,0.21181610,0.31344947,0.94099011,0.04399983,0.24091546
1.39569785,1.77716943,0.32021827,0.15211687,0.21152613,0.31693893,0.93734323,0.04393869,0.23576915
1.40170085,1.77170858,0.31806612,0.15560576,0.21230666,0.32105972,0.93470167,0.04383675,0.23055941
