energy_ev,total_up,Ca_p_up,Ca_d_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.33316658,1.37086661,0.00449057,0.00000000,0.10230530,0.06350563,0.00000006,0.74993317,0.00000361,0.62252021
0.33916958,1.42075599,0.00475472,0.00000000,0.10224107,0.06590329,0.00000005,0.76642228,0.00000361,0.66043992
0.34517259,1.47189228,0.00502962,0.00000000,0.10239415,0.06834663,0.00000004,0.78295081,0.00000371,0.69983258
0.35117559,1.52340008,0.00531236,0.00000000,0.10266961,0.07079290,0.00000003,0.79900678,0.00000389,0.74036267
0.35717859,1.57446761,0.00559999,0.00000000,0.10298594,0.07320199,0.00000003,0.81414438,0.00000414,0.78167978
0.36318159,1.62434463,0.00588948,0.00000000,0.10327527,0.07553643,0.00000003,0.82798457,0.00000444,0.82341478
0.36918459,1.67233751,0.00617766,0.00000000,0.10348288,0.07776129,0.00000002,0.84021305,0.00000477,0.86517631
0.37518759,1.71780248,0.00646127,0.00000000,0.10356642,0.07984399,0.00000003,0.85057594,0.00000513,0.90654802
0.38119060,1.76013801,0.00673690,0.00000000,0.10349461,0.08175412,0.00000003,0.85887373,0.00000549,0.94708718
0.38719360,1.79877739,0.00700104,0.00000000,0.10324571,0.08346327,0.00000003,0.86495419,0.00000586,0.98632493
0.39319660,1.83318257,0.00725007,0.00000000,0.10280588,0.08494487,0.00000003,0.86870493,0.00000622,1.02376877
0.39919960,1.86284013,0.00748032,0.00000000,0.10216744,0.08617421,0.00000003,0.87004600,0.00000655,1.05890736
0.40520260,1.88725991,0.00768812,0.00000000,0.10132726,0.08712849,0.00000003,0.86892330,0.00000687,1.09121773
0.41120560,1.90597696,0.00786989,0.00000000,0.10028523,0.08778698,0.00000003,0.86530314,0.00000715,1.12017507
0.41720860,1.91855676,0.00802219,0.00000000,0.09904303,0.08813140,0.00000003,0.85916818,0.00000739,1.14526453
0.42321161,1.92460353,0.00814182,0.00000000,0.09760315,0.08814626,0.00000003,0.85051503,0.00000758,1.16599487
0.42921461,1.92377138,0.00822596,0.00000000,0.09596821,0.08781938,0.00000004,0.83935350,0.00000772,1.18191335
0.43521761,1.91577736,0.00827222,0.00000000,0.09414064,0.08714245,0.00000004,0.82570733,0.00000782,1.19262107
0.44122061,1.90041567,0.00827874,0.00000000,0.09212258,0.08611152,0.00000004,0.80961616,0.00000785,1.19778817
0.44722361,1.87757194,0.00824431,0.00000000,0.08991611,0.08472751,0.00000004,0.79113845,0.00000783,1.19716792
0.45322661,1.84723643,0.00816841,0.00000000,0.08752363,0.08299665,0.00000004,0.77035486,0.00000776,1.19060907
0.45922961,1.80951520,0.00805124,0.00000000,0.08494841,0.08093072,0.00000004,0.74737173,0.00000763,1.17806559
0.46523262,1.76463815,0.00789381,0.00000000,0.08219523,0.07854722,0.00000003,0.72232407,0.00000745,1.15960329
0.47123562,1.71296326,0.00769787,0.00000000,0.07927093,0.07586928,0.00000003,0.69537792,0.00000722,1.13540286
0.47723862,1.65497635,0.00746592,0.00000000,0.07618504,0.07292542,0.00000003,0.66673143,0.00000695,1.10575895
0.48324162,1.59128614,0.00720118,0.00000000,0.07295014,0.06974911,0.00000003,0.63661463,0.00000664,1.07107534
0.48924462,1.52261453,0.00690745,0.00000000,0.06958221,0.06637811,0.00000003,0.60528775,0.00000629,1.03185625
0.49524762,1.44978243,0.00658909,0.00000000,0.06610061,0.06285366,0.00000003,0.57303788,0.00000593,0.98869410
0.50125063,1.37369150,0.00625084,0.00000000,0.06252807,0.05921954,0.00000003,0.54017432,0.00000554,0.94225424
0.50725363,1.29530276,0.00589774,0.00000000,0.05889028,0.05552104,0.00000002,0.50702251,0.00000514,0.89325723
0.51325663,1.21561271,0.00553497,0.00000000,0.05521540,0.05180384,0.00000002,0.47391705,0.00000474,0.84245946
0.51925963,1.13562818,0.00516773,0.00000000,0.05153343,0.04811290,0.00000002,0.44119391,0.00000434,0.79063287
0.52526263,1.05634079,0.00480110,0.00000000,0.04787539,0.04449141,0.00000002,0.40918237,0.00000394,0.73854449
0.53126563,0.97870212,0.00443991,0.00000000,0.04427248,0.04097973,0.00000002,0.37819690,0.00000355,0.68693670
0.53726863,0.90360051,0.00408864,0.00000000,0.04075519,0.03761457,0.00000001,0.34852941,0.00000318,0.63650887
0.54327164,0.83184034,0.00375131,0.00000000,0.03735247,0.03442817,0.00000001,0.32044216,0.00000283,0.58790092
0.54927464,0.76412443,0.00343142,0.00000000,0.03409085,0.03144771,0.00000001,0.29416166,0.00000250,0.54167939
0.55527764,0.70104009,0.00313188,0.00000000,0.03099382,0.02869493,0.00000001,0.26987361,0.00000219,0.49832627
0.56128064,0.64304908,0.00285498,0.00000000,0.02808121,0.02618581,0.00000001,0.24771930,0.00000190,0.45823094
0.56728364,0.59048173,0.00260235,0.00000000,0.02536877,0.02393052,0.00000001,0.22779324,0.00000164,0.42168518
0.57328664,0.54353501,0.00237502,0.00000000,0.02286788,0.02193350,0.00000001,0.21014234,0.00000141,0.38888129
0.57928964,0.50227456,0.00217336,0.00000000,0.02058547,0.02019368,0.00000001,0.19476641,0.00000120,0.35991318
0.58529265,0.46664024,0.00199718,0.00000000,0.01852405,0.01870486,0.00000000,0.18161995,0.00000101,0.33478010
0.59129565,0.43645489,0.00184576,0.00000000,0.01668189,0.01745617,0.00000000,0.17061520,0.00000085,0.31339288
0.59729865,0.41143577,0.00171788,0.00000000,0.01505335,0.01643263,0.00000000,0.16162611,0.00000071,0.29558217
0.60330165,0.39120819,0.00161195,0.00000000,0.01362928,0.01561577,0.00000000,0.15449331,0.00000059,0.28110835
0.60930465,0.37532092,0.00152603,0.00000000,0.01239754,0.01498434,0.00000000,0.14902967,0.00000048,0.26967277
0.61530765,0.36326262,0.00145793,0.00000000,0.01134354,0.01451498,0.00000000,0.14502637,0.00000039,0.26092983
0.62131066,0.35447898,0.00140526,0.00000000,0.01045081,0.01418296,0.00000000,0.14225929,0.00000032,0.25449960
0.62731366,0.34838995,0.00136555,0.00000000,0.00970160,0.01396285,0.00000000,0.14049548,0.00000026,0.24998049
0.63331666,0.34440667,0.00133631,0.00000000,0.00907748,0.01382922,0.00000000,0.13949962,0.00000020,0.24696176
0.63931966,0.34194754,0.00131506,0.00000000,0.00855984,0.01375724,0.00000000,0.13904013,0.00000016,0.24503539
0.64532266,0.34045326,0.00129942,0.00000000,0.00813044,0.01372328,0.00000000,0.13889499,0.00000013,0.24380720
0.65132566,0.33940017,0.00128719,0.00000000,0.00777181,0.01370542,0.00000000,0.13885694,0.00000010,0.24290676
0.65732866,0.33831194,0.00127635,0.00000000,0.00746762,0.01368388,0.00000000,0.13873800,0.00000008,0.24199602
0.66333167,0.33676905,0.00126510,0.00000000,0.00720302,0.01364136,0.00000000,0.13837324,0.00000006,0.24077644
0.66933467,0.33441620,0.00125194,0.00000000,0.00696485,0.01356332,0.00000000,0.13762368,0.00000005,0.23899447
0.67533767,0.33096716,0.00123562,0.00000000,0.00674176,0.01343815,0.00000000,0.13637822,0.00000003,0.23644529
0.68134067,0.32620744,0.00121519,0.00000000,0.00652435,0.01325721,0.00000000,0.13455472,0.00000003,0.23297486
0.68734367,0.31999448,0.00118999,0.00000000,0.00630513,0.01301489,0.00000000,0.13210001,0.00000002,0.22848023
0.69334667,0.31225562,0.00115964,0.00000000,0.00607850,0.01270841,0.00000000,0.12898915,0.00000001,0.22290820
0.69934967,0.30298408,0.00112401,0.00000000,0.00584064,0.01233773,0.00000000,0.12522376,0.00000001,0.21625253
0.70535268,0.29223307,0.00108323,0.00000000,0.00558938,0.01190523,0.00000000,0.12082962,0.00000001,0.20854983
0.71135568,0.28010845,0.00103761,0.00000000,0.00532399,0.01141545,0.00000000,0.11585374,0.00000001,0.19987433
0.71735868,0.26676025,0.00098767,0.00000000,0.00504501,0.01087470,0.00000000,0.11036088,0.00000000,0.19033191
0.72336168,0.25237345,0.00093404,0.00000000,0.00475401,0.01029070,0.00000000,0.10442980,0.00000000,0.18005345
0.72936468,0.23715830,0.00087746,0.00000000,0.00445333,0.00967219,0.00000000,0.09814933,0.00000000,0.16918807
0.73536768,0.22134081,0.00081874,0.00000000,0.00414594,0.00902853,0.00000000,0.09161449,0.00000000,0.15789618
0.74137069,0.20515348,0.00075872,0.00000000,0.00383515,0.00836932,0.00000000,0.08492269,0.00000000,0.14634299
0.74737369,0.18882681,0.00069824,0.00000000,0.00352442,0.00770407,0.00000000,0.07817027,0.00000000,0.13469235
0.75337669,0.17258169,0.00063810,0.00000000,0.00321723,0.00704186,0.00000000,0.07144942,0.00000000,0.12310140
0.75937969,0.15662301,0.00057905,0.00000000,0.00291688,0.00639112,0.00000000,0.06484552,0.00000000,0.11171590
0.76538269,0.14113451,0.00052175,0.00000000,0.00262641,0.00575941,0.00000000,0.05843509,0.00000000,0.10066664
0.77138569,0.12627506,0.00046679,0.00000000,0.00234845,0.00515325,0.00000000,0.05228423,0.00000000,0.09006671
0.77738869,0.11217619,0.00041466,0.00000000,0.00208524,0.00457804,0.00000000,0.04644765,0.00000000,0.08000974
0.78339170,0.09894101,0.00036572,0.00000000,0.00183852,0.00403801,0.00000000,0.04096822,0.00000000,0.07056915
0.78939470,0.08664423,0.00032026,0.00000000,0.00160954,0.00353623,0.00000000,0.03587704,0.00000000,0.06179813
0.79539770,0.07533326,0.00027845,0.00000000,0.00139909,0.00307464,0.00000000,0.03119381,0.00000000,0.05373041
0.80140070,0.06503015,0.00024036,0.00000000,0.00120752,0.00265417,0.00000000,0.02692776,0.00000000,0.04638166
0.80740370,0.05573413,0.00020600,0.00000000,0.00103475,0.00227479,0.00000000,0.02307861,0.00000000,0.03975130
0.81340670,0.04742467,0.00017528,0.00000000,0.00088038,0.00193565,0.00000000,0.01963790,0.00000000,0.03382465
0.81940970,0.04006477,0.00014808,0.00000000,0.00074368,0.00163527,0.00000000,0.01659034,0.00000000,0.02857530
0.82541271,0.03360432,0.00012420,0.00000000,0.00062372,0.00137159,0.00000000,0.01391519,0.00000000,0.02396748
0.83141571,0.02798342,0.00010343,0.00000000,0.00051936,0.00114217,0.00000000,0.01158767,0.00000000,0.01995848
0.83741871,0.02313550,0.00008551,0.00000000,0.00042937,0.00094430,0.00000000,0.00958021,0.00000000,0.01650080
0.84342171,0.01899017,0.00007019,0.00000000,0.00035242,0.00077511,0.00000000,0.00786368,0.00000000,0.01354425
0.84942471,0.01547571,0.00005720,0.00000000,0.00028719,0.00063166,0.00000000,0.00640837,0.00000000,0.01103764
0.85542771,0.01252112,0.00004628,0.00000000,0.00023236,0.00051107,0.00000000,0.00518491,0.00000000,0.00893035
0.86143072,0.01005789,0.00003717,0.00000000,0.00018664,0.00041053,0.00000000,0.00416491,0.00000000,0.00717352
0.86743372,0.00802124,0.00002965,0.00000000,0.00014885,0.00032740,0.00000000,0.00332154,0.00000000,0.00572093
0.87343672,0.00635106,0.00002347,0.00000000,0.00011785,0.00025923,0.00000000,0.00262994,0.00000000,0.00452972
0.87943972,0.00499254,0.00001845,0.00000000,0.00009264,0.00020378,0.00000000,0.00206738,0.00000000,0.00356079
0.88544272,0.00389644,0.00001440,0.00000000,0.00007230,0.00015904,0.00000000,0.00161349,0.00000000,0.00277902
0.89144572,0.00301914,0.00001116,0.00000000,0.00005602,0.00012323,0.00000000,0.00125021,0.00000000,0.00215332
0.89744872,0.00232257,0.00000858,0.00000000,0.00004310,0.00009480,0.00000000,0.00096176,0.00000000,0.00165651
0.90345173,0.00177389,0.00000656,0.00000000,0.00003292,0.00007240,0.00000000,0.00073456,0.00000000,0.00126517
0.90945473,0.00134509,0.00000497,0.00000000,0.00002496,0.00005490,0.00000000,0.00055700,0.00000000,0.00095935
0.91545773,0.00101263,0.00000374,0.00000000,0.00001879,0.00004133,0.00000000,0.00041932,0.00000000,0.00072223
0.92146073,0.00075686,0.00000280,0.00000000,0.00001404,0.00003089,0.00000000,0.00031341,0.00000000,0.00053981
0.92746373,0.00056163,0.00000208,0.00000000,0.00001042,0.00002292,0.00000000,0.00023257,0.00000000,0.00040057
0.93346673,0.00041377,0.00000153,0.00000000,0.00000768,0.00001689,0.00000000,0.00017134,0.00000000,0.00029511
0.93946973,0.00030265,0.00000112,0.00000000,0.00000562,0.00001235,0.00000000,0.00012532,0.00000000,0.00021585
0.94547274,0.00021978,0.00000081,0.00000000,0.00000408,0.00000897,0.00000000,0.00009101,0.00000000,0.00015675
0.95147574,0.00015845,0.00000059,0.00000000,0.00000294,0.00000647,0.00000000,0.00006561,0.00000000,0.00011301
0.95747874,0.00011342,0.00000042,0.00000000,0.00000210,0.00000463,0.00000000,0.00004697,0.00000000,0.00008089
0.96348174,0.00008060,0.00000030,0.00000000,0.00000150,0.00000329,0.00000000,0.00003338,0.00000000,0.00005749
0.96948474,0.00005687,0.00000021,0.00000000,0.00000106,0.00000232,0.00000000,0.00002355,0.00000000,0.00004056
0.97548774,0.00003983,0.00000015,0.00000000,0.00000074,0.00000163,0.00000000,0.00001650,0.00000000,0.00002841
0.98149075,0.00002770,0.00000010,0.00000000,0.00000051,0.00000113,0.00000000,0.00001147,0.00000000,0.00001976
0.98749375,0.00001913,0.00000007,0.00000000,0.00000035,0.00000078,0.00000000,0.00000792,0.00000000,0.00001364
0.99349675,0.00001311,0.00000005,0.00000000,0.00000024,0.00000054,0.00000000,0.00000543,0.00000000,0.00000935
0.99949975,0.00000892,0.00000003,0.00000000,0.00000017,0.00000036,0.00000000,0.00000370,0.00000000,0.00000636
1.00550275,0.00000603,0.00000002,0.00000000,0.00000011,0.00000025,0.00000000,0.00000250,0.00000000,0.00000430
1.01150575,0.00000404,0.00000001,0.00000000,0.00000008,0.00000017,0.00000000,0.00000167,0.00000000,0.00000288
1.01750875,0.00000269,0.00000001,0.00000000,0.00000005,0.00000011,0.00000000,0.00000112,0.00000000,0.00000192
1.02351176,0.00000178,0.00000001,0.00000000,0.00000003,0.00000007,0.00000000,0.00000074,0.00000000,0.00000127
1.02951476,0.00000117,0.00000000,0.00000000,0.00000002,0.00000005,0.00000000,0.00000048,0.00000000,0.00000083
1.03551776,0.00000076,0.00000000,0.00000000,0.00000001,0.00000003,0.00000000,0.00000032,0.00000000,0.00000054
1.04152076,0.00000049,0.00000000,0.00000000,0.00000001,0.00000002,0.00000000,0.00000020,0.00000000,0.00000035
1.04752376,0.00000032,0.00000000,0.00000000,0.00000001,0.00000001,0.00000000,0.00000013,0.00000000,0.00000023
1.05352676,0.00000020,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000008,0.00000000,0.00000014
1.05952976,0.00000013,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000005,0.00000000,0.00000009
1.06553277,0.00000008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000003,0.00000000,0.00000006
1.07153577,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,0.00000004
1.07753877,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000002
1.08354177,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000001
1.08954477,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001
1.09554777,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001
1.10155078,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.10755378,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.11355678,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.11955978,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.12556278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.13156578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.13756878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.14357179,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.14957479,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.15557779,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.16158079,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.16758379,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.17358679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.17958979,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.18559280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.19159580,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.19759880,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.20360180,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.20960480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.21560780,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.22161081,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.22761381,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.23361681,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.23961981,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.24562281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.25162581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.25762881,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.26363182,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.26963482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.27563782,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.28164082,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.28764382,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.29364682,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.29964982,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.30565283,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000
1.31165583,0.00000003,0.00000000,0.00000000,0.00000001,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000
1.31765883,0.00000004,0.00000000,0.00000000,0.00000001,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000
1.32366183,0.00000007,0.00000000,0.00000000,0.00000002,0.00000000,0.00000002,0.00000000,0.00000000,0.00000001
1.32966483,0.00000011,0.00000000,0.00000000,0.00000002,0.00000000,0.00000004,0.00000000,0.00000001,0.00000001
1.33566783,0.00000017,0.00000000,0.00000000,0.00000004,0.00000000,0.00000006,0.00000000,0.00000001,0.00000002
1.34167084,0.00000027,0.00000000,0.00000000,0.00000006,0.00000000,0.00000009,0.00000000,0.00000002,0.00000003
1.34767384,0.00000041,0.00000000,0.00000000,0.00000009,0.00000000,0.00000013,0.00000000,0.00000003,0.00000004
1.35367684,0.00000063,0.00000000,0.00000000,0.00000014,0.00000000,0.00000020,0.00000000,0.00000004,0.00000006
1.35967984,0.00000096,0.00000000,0.00000000,0.00000022,0.00000000,0.00000031,0.00000000,0.00000007,0.00000009
1.36568284,0.00000146,0.00000000,0.00000000,0.00000033,0.00000001,0.00000047,0.00000000,0.00000010,0.00000014
1.37168584,0.00000219,0.00000000,0.00000000,0.00000050,0.00000001,0.00000071,0.00000000,0.00000015,0.00000022
1.37768884,0.00000328,0.00000000,0.00000000,0.00000076,0.00000001,0.00000105,0.00000000,0.00000022,0.00000032
1.38369185,0.00000486,0.00000000,0.00000000,0.00000113,0.00000002,0.00000156,0.00000000,0.00000032,0.00000048
1.38969485,0.00000716,0.00000000,0.00000000,0.00000167,0.00000003,0.00000229,0.00000000,0.00000048,0.00000071
1.39569785,0.00001048,0.00000000,0.00000000,0.00000246,0.00000004,0.00000334,0.00000000,0.00000070,0.00000104
1.40170085,0.00001523,0.00000000,0.00000000,0.00000359,0.00000006,0.00000484,0.00000000,0.00000101,0.00000152
1.40770385,0.00002197,0.00000000,0.00000000,0.00000522,0.00000009,0.00000697,0.00000000,0.00000145,0.00000219
1.41370685,0.00003149,0.00000000,0.00000000,0.00000753,0.00000013,0.00000995,0.00000000,0.00000206,0.00000315
1.41970985,0.00004481,0.00000000,0.00000000,0.00001078,0.00000018,0.00001410,0.00000000,0.00000292,0.00000449
1.42571286,0.00006333,0.00000000,0.00000000,0.00001535,0.00000025,0.00001985,0.00000000,0.00000411,0.00000636
1.43171586,0.00008889,0.00000000,0.00000000,0.00002170,0.00000036,0.00002775,0.00000000,0.00000574,0.00000896
1.43771886,0.00012393,0.00000000,0.00000000,0.00003049,0.00000051,0.00003850,0.00000000,0.00000795,0.00001253
1.44372186,0.00017159,0.00000000,0.00000000,0.00004257,0.00000071,0.00005305,0.00000000,0.00001095,0.00001740
1.44972486,0.00023597,0.00000000,0.00000000,0.00005905,0.00000098,0.00007258,0.00000000,0.00001496,0.00002401
1.45572786,0.00032232,0.00000000,0.00000000,0.00008139,0.00000135,0.00009858,0.00000000,0.00002029,0.00003291
1.46173087,0.00043731,0.00000000,0.00000000,0.00011147,0.00000184,0.00013297,0.00000000,0.00002732,0.00004482
1.46773387,0.00058934,0.00000000,0.00000000,0.00015172,0.00000250,0.00017807,0.00000000,0.00003653,0.00006064
1.47373687,0.00078891,0.00000000,0.00000000,0.00020522,0.00000338,0.00023678,0.00000000,0.00004848,0.00008151
1.47973987,0.00104903,0.00000000,0.00000000,0.00027584,0.00000454,0.00031264,0.00000000,0.00006390,0.00010886
1.48574287,0.00138569,0.00000000,0.00000000,0.00036849,0.00000606,0.00040989,0.00000000,0.00008360,0.00014446
1.49174587,0.00181832,0.00000000,0.00000000,0.00048922,0.00000804,0.00053360,0.00000001,0.00010860,0.00019046
1.49774887,0.00237035,0.00000000,0.00000000,0.00064552,0.00001059,0.00068977,0.00000001,0.00014007,0.00024952
1.50375188,0.00306977,0.00000000,0.00000000,0.00084657,0.00001387,0.00088538,0.00000001,0.00017935,0.00032483
1.50975488,0.00394973,0.00000000,0.00000000,0.00110349,0.00001806,0.00112849,0.00000001,0.00022800,0.00042021
1.51575788,0.00504902,0.00000000,0.00000000,0.00142967,0.00002336,0.00142830,0.00000001,0.00028776,0.00054019
1.52176088,0.00641271,0.00000000,0.00000000,0.00184109,0.00003005,0.00179513,0.00000002,0.00036058,0.00069011
1.52776388,0.00809252,0.00000000,0.00000000,0.00235663,0.00003841,0.00224044,0.00000002,0.00044858,0.00087618
1.53376688,0.01014726,0.00000000,0.00000000,0.00299844,0.00004880,0.00277674,0.00000003,0.00055405,0.00110555
1.53976988,0.01264300,0.00000000,0.00000000,0.00379218,0.00006163,0.00341752,0.00000003,0.00067941,0.00138641
1.54577289,0.01565316,0.00000000,0.00000000,0.00476737,0.00007738,0.00417703,0.00000004,0.00082715,0.00172800
1.55177589,0.01925835,0.00000000,0.00000000,0.00595753,0.00009656,0.00507001,0.00000005,0.00099979,0.00214065
1.55777889,0.02354586,0.00000000,0.00000000,0.00740038,0.00011977,0.00611146,0.00000006,0.00119979,0.00263575
1.56378189,0.02860898,0.00000000,0.00000000,0.00913780,0.00014768,0.00731615,0.00000007,0.00142946,0.00322576
1.56978489,0.03454581,0.00000000,0.00000000,0.01121577,0.00018101,0.00869822,0.00000008,0.00169086,0.00392406
1.57578789,0.04145781,0.00000000,0.00000000,0.01368402,0.00022054,0.01027061,0.00000010,0.00198571,0.00474485
1.58179090,0.04944783,0.00000000,0.00000000,0.01659557,0.00026709,0.01204452,0.00000011,0.00231523,0.00570292
1.58779390,0.05861779,0.00000000,0.00000000,0.02000598,0.00032153,0.01402878,0.00000013,0.00268006,0.00681344
1.59379690,0.06906587,0.00000000,0.00000000,0.02397237,0.00038474,0.01622919,0.00000015,0.00308011,0.00809157
1.59979990,0.08088335,0.00000000,0.00000000,0.02855213,0.00045763,0.01864795,0.00000018,0.00351446,0.00955209
1.60580290,0.09415107,0.00000000,0.00000000,0.03380138,0.00054104,0.02128302,0.00000020,0.00398127,0.01120893
1.61180590,0.10893555,0.00000000,0.00000000,0.03977313,0.00063580,0.02412761,0.00000023,0.00447773,0.01307465
1.61780890,0.12528495,0.00000000,0.00000000,0.04651515,0.00074262,0.02716977,0.00000026,0.00499994,0.01515983
1.62381191,0.14322496,0.00000000,0.00000000,0.05406768,0.00086212,0.03039207,0.00000030,0.00554299,0.01747246
1.62981491,0.16275463,0.00000000,0.00000000,0.06246089,0.00099473,0.03377143,0.00000033,0.00610091,0.02001727
1.63581791,0.18384255,0.00000000,0.00000000,0.07171228,0.00114071,0.03727919,0.00000038,0.00666681,0.02279511
1.64182091,0.20642323,0.00000000,0.00000000,0.08182408,0.00130005,0.04088125,0.00000043,0.00723291,0.02580227
1.64782391,0.23039423,0.00000000,0.00000000,0.09278073,0.00147249,0.04453855,0.00000049,0.00779078,0.02902993
1.65382691,0.25561387,0.00000000,0.00000000,0.10454659,0.00165742,0.04820764,0.00000056,0.00833147,0.03246363
1.65982991,0.28190000,0.00000001,0.00000000,0.11706408,0.00185393,0.05184148,0.00000066,0.00884576,0.03608295
1.66583292,0.30902983,0.00000001,0.00000000,0.13025222,0.00206071,0.05539045,0.00000080,0.00932442,0.03986118
1.67183592,0.33674103,0.00000001,0.00000000,0.14400585,0.00227609,0.05880340,0.00000098,0.00975848,0.04376536
1.67783892,0.36473418,0.00000002,0.00000000,0.15819569,0.00249804,0.06202896,0.00000124,0.01013950,0.04775636
1.68384192,0.39267669,0.00000002,0.00000000,0.17266909,0.00272415,0.06501675,0.00000161,0.01045986,0.05178928
1.68984492,0.42020819,0.00000003,0.00000000,0.18725190,0.00295169,0.06771879,0.00000215,0.01071299,0.05581411
1.69584792,0.44694727,0.00000004,0.00000000,0.20175110,0.00317764,0.07009071,0.00000293,0.01089361,0.05977648
1.70185093,0.47249957,0.00000006,0.00000000,0.21595860,0.00339876,0.07209300,0.00000405,0.01099793,0.06361884
1.70785393,0.49646695,0.00000009,0.00000000,0.22965572,0.00361164,0.07369211,0.00000567,0.01102376,0.06728173
1.71385693,0.51845757,0.00000013,0.00000000,0.24261861,0.00381281,0.07486137,0.00000800,0.01097062,0.07070520
1.71985993,0.53809650,0.00000019,0.00000000,0.25462423,0.00399880,0.07558173,0.00001132,0.01083974,0.07383050
