energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-4.30115058,5.49229543,0.29728043,0.00267496,0.02561394,3.95200275,3.39565392,1.53003882
-4.29514757,5.48384381,0.29001869,0.00268688,0.02669671,3.95981501,3.37828304,1.54089730
-4.28914457,5.47966914,0.28215712,0.00270626,0.02797337,3.96991572,3.36084014,1.55906183
-4.28314157,5.48233984,0.27391603,0.00273452,0.02945393,3.98393869,3.34535022,1.58522928
-4.27713857,5.49441785,0.26552228,0.00277291,0.03114394,4.00356465,3.33393042,1.62000376
-4.27113557,5.51834478,0.25720246,0.00282239,0.03304396,4.03044132,3.32869579,1.66385843
-4.26513257,5.55633092,0.24917636,0.00288368,0.03514921,4.06610299,3.33166443,1.71710000
-4.25912956,5.61025193,0.24165091,0.00295715,0.03744931,4.11189348,3.34466625,1.77983771
-4.25312656,5.68155798,0.23481477,0.00304283,0.03992826,4.16889603,3.36925965,1.85195857
-4.24712356,5.77119953,0.22883372,0.00314041,0.04256455,4.23787369,3.40665990,1.93311018
-4.24112056,5.87957314,0.22384695,0.00324923,0.04533154,4.31922299,3.45768247,2.02269258
-4.23511756,6.00648985,0.21996427,0.00336831,0.04819795,4.41294323,3.52270387,2.11985972
-4.22911456,6.15116759,0.21726441,0.00349635,0.05112854,4.51862311,3.60164163,2.22353100
-4.22311156,6.31224803,0.21579412,0.00363181,0.05408497,4.63544520,3.69395424,2.33241292
-4.21710855,6.48783713,0.21556830,0.00377290,0.05702677,4.76220849,3.79866082,2.44503007
-4.21110555,6.67556751,0.21657086,0.00391768,0.05991236,4.89736772,3.91437943,2.55976464
-4.20510255,6.87267967,0.21875638,0.00406408,0.06270019,5.03908777,4.03938212,2.67490288
-4.19909955,7.07611854,0.22205234,0.00420997,0.06534984,5.18531069,4.17166382,2.78868667
-4.19309655,7.28264069,0.22636181,0.00435320,0.06782314,5.33383188,4.30902194,2.89936812
-4.18709355,7.48892740,0.23156662,0.00449167,0.07008516,5.48238200,4.44914260,3.00526482
-4.18109055,7.69169844,0.23753072,0.00462337,0.07210519,5.62871056,4.58968964,3.10481333
-4.17508754,7.88782143,0.24410383,0.00474641,0.07385747,5.77066711,4.72839204,3.19661847
-4.16908454,8.07441196,0.25112510,0.00485908,0.07532190,5.90627622,4.86312580,3.27949618
-4.16308154,8.24892003,0.25842690,0.00495985,0.07648445,6.03380272,4.99198654,3.35250805
-4.15707854,8.40919945,0.26583859,0.00504744,0.07733751,6.15180397,5.11334957,3.41498581
-4.15107554,8.55355711,0.27319021,0.00512078,0.07787995,6.25916696,5.22591483,3.46654466
-4.14507254,8.68078078,0.28031610,0.00517906,0.07811708,6.35512861,5.32873486,3.50708496
-4.13906953,8.79014454,0.28705840,0.00522172,0.07806043,6.43927846,5.42122496,3.53678210
-4.13306653,8.88139230,0.29327032,0.00524844,0.07772735,6.51154416,5.50315524,3.55606512
-4.12706353,8.95470110,0.29881924,0.00525915,0.07714058,6.57216054,5.57462560,3.56558522
-4.12106053,9.01062634,0.30358950,0.00525400,0.07632760,6.62162452,5.63602515,3.56617569
-4.11505753,9.05003245,0.30748483,0.00523336,0.07531999,6.66063816,5.68797849,3.55880521
-4.10905453,9.07401275,0.31043042,0.00519781,0.07415269,6.69004326,5.73128199,3.54452689
-4.10305153,9.08380283,0.31237446,0.00514807,0.07286323,6.71075109,5.76683336,3.52442539
-4.09704852,9.08069207,0.31328916,0.00508503,0.07149095,6.72367098,5.79555857,3.49956488
-4.09104552,9.06593772,0.31317116,0.00500971,0.07007620,6.72964168,5.81833976,3.47094004
-4.08504252,9.04068595,0.31204126,0.00492321,0.06865950,6.72936918,5.83594816,3.43943258
-4.07903952,9.00590357,0.30994352,0.00482671,0.06728077,6.72337416,5.84898524,3.40577516
-4.07303652,8.96232374,0.30694362,0.00472144,0.06597849,6.71195184,5.85783547,3.37052424
-4.06703352,8.91040815,0.30312655,0.00460861,0.06478897,6.69514639,5.86263276,3.33404306
-4.06103052,8.85032714,0.29859371,0.00448944,0.06374553,6.67274099,5.86324245,3.29649518
-4.05502751,8.78195841,0.29345943,0.00436512,0.06287778,6.64426421,5.85925969,3.25784866
-4.04902451,8.70490414,0.28784703,0.00423677,0.06221093,6.60901203,5.85002405,3.21789051
-4.04302151,8.61852499,0.28188458,0.00410542,0.06176507,6.56608454,5.83464972,3.17625017
-4.03701851,8.52198922,0.27570056,0.00397203,0.06155462,6.51443509,5.81206939,3.13243080
-4.03101551,8.41433382,0.26941938,0.00383743,0.06158782,6.45292954,5.78108976,3.08584661
-4.02501251,8.29453451,0.26315719,0.00370237,0.06186627,6.38041220,5.74045543,3.03586412
-4.01900950,8.16158078,0.25701801,0.00356746,0.06238473,6.29577533,5.68891816,2.98184531
-4.01300650,8.01455202,0.25109033,0.00343324,0.06313092,6.19802854,5.62530776,2.92319048
-4.00700350,7.85269106,0.24544442,0.00330011,0.06408565,6.08636461,5.54860118,2.85937878
-4.00100050,7.67547137,0.24013033,0.00316841,0.06522308,5.96021850,5.45798636,2.79000450
-3.99499750,7.48265473,0.23517687,0.00303839,0.06651115,5.81931696,5.35291782,2.71480763
-3.98899450,7.27433693,0.23059139,0.00291026,0.06791232,5.66371612,5.23316156,2.63369726
-3.98299150,7.05097944,0.22636052,0.00278417,0.06938449,5.49382588,5.09882713,2.54676732
-3.97698849,6.81342603,0.22245181,0.00266026,0.07088209,5.31041991,4.95038587,2.45430387
-3.97098549,6.56290383,0.21881615,0.00253865,0.07235741,5.11463131,4.78867472,2.35678423
-3.96498249,6.30100935,0.21539091,0.00241948,0.07376201,4.90793442,4.61488584,2.25486823
-3.95897949,6.02968051,0.21210363,0.00230291,0.07504826,4.69211383,4.43054280,2.14938220
-3.95297649,5.75115621,0.20887606,0.00218911,0.07617088,4.46922253,4.23746501,2.04129702
-3.94697349,5.46792553,0.20562836,0.00207832,0.07708851,4.24153105,4.03772203,1.93170106
-3.94097049,5.18266903,0.20228336,0.00197079,0.07776510,4.01147006,3.83358008,1.82176961
-3.93496748,4.89819445,0.19877052,0.00186684,0.07817121,3.78156874,3.62744312,1.71273210
-3.92896448,4.61736945,0.19502949,0.00176681,0.07828506,3.55439155,3.42179077,1.60583836
-3.92296148,4.34305359,0.19101312,0.00167107,0.07809327,3.33247532,3.21911551,1.50232530
-3.91695848,4.07803180,0.18668977,0.00158003,0.07759134,3.11826902,3.02186118,1.40338491
-3.91095548,3.82495117,0.18204476,0.00149409,0.07678377,2.91407759,2.83236453,1.31013472
-3.90495248,3.58626249,0.17708104,0.00141366,0.07568375,2.72201146,2.65280147,1.22359118
-3.89894947,3.36416788,0.17181894,0.00133914,0.07431259,2.54394250,2.48513901,1.14464669
-3.89294647,3.16057532,0.16629515,0.00127089,0.07269881,2.38146728,2.33109390,1.07405045
-3.88694347,2.97706080,0.16056093,0.00120922,0.07087689,2.23587790,2.19209835,1.01239336
-3.88094047,2.81483855,0.15467976,0.00115440,0.06888587,2.10814064,2.06927330,0.96009712
-3.87493747,2.67473959,0.14872442,0.00110660,0.06676777,1.99888231,1.96340922,0.91740733
-3.86893447,2.55719890,0.14277391,0.00106594,0.06456594,1.90838421,1.87495456,0.88439059
-3.86293147,2.46225121,0.13691016,0.00103243,0.06232340,1.83658361,1.80401167,0.86093549
-3.85692846,2.38953556,0.13121477,0.00100600,0.06008133,1.78308220,1.75034004,0.84675732
-3.85092546,2.33830859,0.12576609,0.00098646,0.05787762,1.74716158,1.71336677,0.84140638
-3.84492246,2.30746634,0.12063648,0.00097357,0.05574575,1.72780523,1.69220389,0.84427969
-3.83891946,2.29557446,0.11589016,0.00096697,0.05371387,1.72372663,1.68567243,0.85463603
-3.83291646,2.30090626,0.11158153,0.00096623,0.05180423,1.73340317,1.69233273,0.87161394
-3.82691346,2.32148796,0.10775405,0.00097086,0.05003285,1.75511516,1.71052065,0.89425261
-3.82091046,2.35515020,0.10443972,0.00098032,0.04840965,1.78698919,1.73838886,0.92151513
-3.81490745,2.39958453,0.10165903,0.00099403,0.04693865,1.82704510,1.77395266,0.95231367
-3.80890445,2.45240340,0.09942139,0.00101140,0.04561865,1.87324512,1.81513909,0.98553611
-3.80290145,2.51120170,0.09772593,0.00103181,0.04444394,1.92354419,1.85983815,1.02007330
-3.79689845,2.57361805,0.09656250,0.00105470,0.04340522,1.97593982,1.90595492,1.05484628
-3.79089545,2.63739340,0.09591291,0.00107950,0.04249060,2.02851988,1.95146072,1.08883245
-3.78489245,2.70042500,0.09575211,0.00110568,0.04168654,2.07950685,1.99444198,1.12108995
-3.77888944,2.76081350,0.09604936,0.00113278,0.04097887,2.12729675,2.03314501,1.15077917
-3.77288644,2.81690133,0.09676929,0.00116037,0.04035358,2.17049151,2.06601517,1.17718068
-3.76688344,2.86730099,0.09787268,0.00118808,0.03979749,2.20792339,2.09172910,1.19970881
-3.76088044,2.91091189,0.09931712,0.00121557,0.03929884,2.23867068,2.10921885,1.21792029
-3.75487744,2.94692563,0.10105745,0.00124255,0.03884753,2.26206408,2.11768710,1.23151764
-3.74887444,2.97481949,0.10304593,0.00126879,0.03843531,2.27768382,2.11661322,1.24034717
-3.74287144,2.99433898,0.10523238,0.00129404,0.03805570,2.28534778,2.10575003,1.24439182
-3.73686843,3.00547083,0.10756420,0.00131809,0.03770378,2.28509158,2.08511185,1.24375918
-3.73086543,3.00840811,0.10998637,0.00134072,0.03737588,2.27714183,2.05495468,1.23866543
-3.72486243,3.00350979,0.11244159,0.00136172,0.03706910,2.26188418,2.01574966,1.22941609
-3.71885943,2.99125729,0.11487055,0.00138085,0.03678092,2.23982802,1.96815153,1.21638458
-3.71285643,2.97221060,0.11721238,0.00139787,0.03650869,2.21156978,1.91296345,1.19998979
-3.70685343,2.94696664,0.11940537,0.00141253,0.03624923,2.17775691,1.85110026,1.18067391
-3.70085043,2.91612219,0.12138803,0.00142455,0.03599849,2.13905429,1.78355176,1.15888143
-3.69484742,2.88024343,0.12310027,0.00143368,0.03575132,2.09611485,1.71134763,1.13504074
-3.68884442,2.83984369,0.12448501,0.00143968,0.03550135,2.04955569,1.63552546,1.10954876
-3.68284142,2.79537042,0.12548979,0.00144232,0.03524106,1.99994068,1.55710300,1.08275956
-3.67683842,2.74720163,0.12606867,0.00144146,0.03496191,1.94776995,1.47705532,1.05497731
-3.67083542,2.69565179,0.12618402,0.00143699,0.03465464,1.89347654,1.39629752,1.02645357
-3.66483242,2.64098623,0.12580841,0.00142892,0.03430973,1.83742962,1.31567289,0.99738888
-3.65882941,2.58344272,0.12492624,0.00141736,0.03391779,1.77994376,1.23594646,0.96793833
-3.65282641,2.52325871,0.12353520,0.00140254,0.03347021,1.72129301,1.15780334,0.93822042
-3.64682341,2.46070196,0.12164745,0.00138484,0.03295964,1.66172866,1.08185128,0.90832846
-3.64082041,2.39610274,0.11929042,0.00136476,0.03238063,1.60149913,1.00862644,0.87834379
-3.63481741,2.32988519,0.11650722,0.00134298,0.03173010,1.54087069,0.93860165,0.84834975
-3.62881441,2.26259599,0.11335662,0.00132032,0.03100786,1.48014748,0.87219604,0.81844557
-3.62281141,2.19492847,0.10991264,0.00129773,0.03021694,1.41968957,0.80978531,0.78875937
-3.61680840,2.12774073,0.10626368,0.00127629,0.02936394,1.35992807,0.75171177,0.75945942
-3.61080540,2.06206655,0.10251131,0.00125719,0.02845917,1.30137639,0.69829346,0.73076320
-3.60480240,1.99911846,0.09876872,0.00124171,0.02751671,1.24463699,0.64983193,0.70294364
-3.59879940,1.94028261,0.09515880,0.00123119,0.02655443,1.19040347,0.60661812,0.67633242
-3.59279640,1.88710546,0.09181200,0.00122698,0.02559378,1.13945769,0.56893631,0.65132007
-3.58679340,1.84127268,0.08886402,0.00123046,0.02465960,1.09266234,0.53706582,0.62835305
-3.58079040,1.80458097,0.08645320,0.00124295,0.02377978,1.05094900,0.51128060,0.60792780
-3.57478739,1.77890355,0.08471787,0.00126573,0.02298488,1.01530234,0.49184670,0.59058228
-3.56878439,1.76615046,0.08379354,0.00129995,0.02230768,0.98674098,0.47901781,0.57688507
-3.56278139,1.76822474,0.08380999,0.00134668,0.02178268,0.96629560,0.47302901,0.56742277
-3.55677839,1.78697568,0.08488827,0.00140681,0.02144556,0.95498497,0.47408914,0.56278579
-3.55077539,1.82415022,0.08713774,0.00148104,0.02133264,0.95379050,0.48237177,0.56355337
-3.54477239,1.88134386,0.09065300,0.00156992,0.02148021,0.96363008,0.49800535,0.57027786
-3.53876938,1.95995211,0.09551096,0.00167374,0.02192394,0.98533163,0.52106274,0.58346905
-3.53276638,2.06112353,0.10176791,0.00179259,0.02269818,1.01960712,0.55155046,0.60357864
-3.52676338,2.18571572,0.10945684,0.00192632,0.02383528,1.06702762,0.58939820,0.63098542
-3.52076038,2.33425508,0.11858501,0.00207452,0.02536479,1.12799987,0.63444881,0.66598130
-3.51475738,2.50690158,0.12913181,0.00223657,0.02731273,1.20274509,0.68644946,0.70875874
-3.50875438,2.70341962,0.14104726,0.00241157,0.02970079,1.29128055,0.74504432,0.75939955
-3.50275138,2.92315595,0.15425093,0.00259842,0.03254546,1.39340459,0.80976932,0.81786568
-3.49674837,3.16502571,0.16863172,0.00279578,0.03585728,1.50868554,0.88004944,0.88399190
-3.49074537,3.42750750,0.18404839,0.00300208,0.03964002,1.63645533,0.95519900,0.95748099
-3.48474237,3.70864825,0.20033103,0.00321558,0.04388994,1.77580816,1.03442530,1.03790132
-3.47873937,4.00607847,0.21728346,0.00343436,0.04859516,1.92560475,1.11683597,1.12468725
-3.47273637,4.31703838,0.23468669,0.00365636,0.05373517,2.08448256,1.20145003,1.21714248
-3.46673337,4.63841474,0.25230328,0.00387938,0.05928039,2.25087205,1.28721277,1.31444636
-3.46073037,4.96678844,0.26988258,0.00410114,0.06519214,2.42301908,1.37301428,1.41566335
-3.45472736,5.29849188,0.28716677,0.00431933,0.07142263,2.59901325,1.45771109,1.51975552
-3.44872436,5.62967539,0.30389751,0.00453158,0.07791536,2.77682160,1.54015057,1.62559804
-3.44272136,5.95638102,0.31982289,0.00473558,0.08460576,2.95432715,1.61919723,1.73199743
-3.43671836,6.27462216,0.33470461,0.00492906,0.09142211,3.12937124,1.69376005,1.83771224
-3.43071536,6.58046659,0.34832494,0.00510985,0.09828674,3.29979857,1.76281990,1.94147582
-3.42471236,6.87012085,0.36049331,0.00527594,0.10511755,3.46350363,1.82545598,2.04202059
-3.41870935,7.14001314,0.37105218,0.00542550,0.11182965,3.61847700,1.88087005,2.13810327
-3.41270635,7.38687238,0.37988194,0.00555689,0.11833728,3.76285012,1.92840770,2.22853037
-3.40670335,7.60780056,0.38690461,0.00566876,0.12455579,3.89493679,1.96757542,2.31218326
-3.40070035,7.80033614,0.39208625,0.00576000,0.13040364,4.01327012,1.99805289,2.38804195
-3.39469735,7.96250614,0.39543777,0.00582984,0.13580439,4.11663342,2.01969973,2.45520693
-3.38869435,8.09286511,0.39701422,0.00587780,0.14068858,4.20408395,2.03255650,2.51291832
-3.38269135,8.19051949,0.39691256,0.00590374,0.14499532,4.27496854,2.03683963,2.56057156
-3.37668834,8.25513647,0.39526787,0.00590783,0.14867375,4.32893055,2.03293059,2.59772917
-3.37068534,8.28693684,0.39224826,0.00589060,0.15168402,4.36590785,2.02135965,2.62412798
-3.36468234,8.28667211,0.38804859,0.00585284,0.15399801,4.38612189,2.00278479,2.63968165
-3.35867934,8.25558655,0.38288328,0.00579565,0.15559956,4.39005836,1.97796669,2.64447821
-3.35267634,8.19536565,0.37697846,0.00572037,0.15648443,4.37844013,1.94774077,2.63877268
-3.34667334,8.10807263,0.37056379,0.00562855,0.15665971,4.35219367,1.91298745,2.62297501
-3.34067034,7.99607548,0.36386428,0.00552191,0.15614305,4.31241032,1.87460177,2.59763375
-3.33466733,7.86196721,0.35709234,0.00540229,0.15496147,4.26030396,1.83346361,2.56341599
-3.32866433,7.70848226,0.35044053,0.00527160,0.15315004,4.19716683,1.79040967,2.52108445
-3.32266133,7.53841221,0.34407506,0.00513175,0.15075035,4.12432539,1.74620827,2.47147246
-3.31665833,7.35452400,0.33813050,0.00498463,0.14780899,4.04309787,1.70153789,2.41545796
-3.31065533,7.15948372,0.33270577,0.00483203,0.14437593,3.95475526,1.65697026,2.35393746
-3.30465233,6.95578874,0.32786153,0.00467564,0.14050313,3.86048733,1.61295836,2.28780100
-3.29864932,6.74571071,0.32361919,0.00451695,0.13624314,3.76137478,1.56982992,2.21790917
-3.29264632,6.53125127,0.31996140,0.00435729,0.13164806,3.65836853,1.52778624,2.14507298
-3.28664332,6.31411196,0.31683405,0.00419775,0.12676854,3.55227672,1.48690631,2.07003731
-3.28064032,6.09567893,0.31414977,0.00403921,0.12165320,3.44375963,1.44715580,1.99346852
-3.27463732,5.87702250,0.31179256,0.00388233,0.11634813,3.33333230,1.40840044,1.91594653
-3.26863432,5.65891075,0.30962358,0.00372755,0.11089671,3.22137418,1.37042287,1.83796136
-3.26263132,5.44183607,0.30748763,0.00357512,0.10533952,3.10814515,1.33294225,1.75991413
-3.25662831,5.22605227,0.30522028,0.00342511,0.09971449,2.99380636,1.29563558,1.68212195
-3.25062531,5.01162027,0.30265510,0.00327746,0.09405704,2.87844480,1.25815973,1.60482638
-3.24462231,4.79845927,0.29963087,0.00313200,0.08840036,2.76209979,1.22017316,1.52820442
-3.23861931,4.58640055,0.29599838,0.00298851,0.08277563,2.64479004,1.18135640,1.45238153
-3.23261631,4.37524098,0.29162661,0.00284673,0.07721226,2.52653947,1.14143045,1.37744550
-3.22661331,4.16479329,0.28640794,0.00270639,0.07173801,2.40740062,1.10017221,1.30346047
-3.22061031,3.95493064,0.28026232,0.00256731,0.06637909,2.28747434,1.05742662,1.23048018
-3.21460730,3.74562334,0.27314015,0.00242933,0.06116016,2.16692474,1.01311493,1.15855977
-3.20860430,3.53696630,0.26502387,0.00229239,0.05610424,2.04598900,0.96723895,1.08776545
-3.20260130,3.32919605,0.25592817,0.00215654,0.05123250,1.92498147,0.91988143,1.01818172
-3.19659830,3.12269727,0.24589889,0.00202193,0.04656412,1.80429239,0.87120253,0.94991591
-3.19059530,2.91799892,0.23501077,0.00188881,0.04211600,1.68438134,0.82143301,0.88309983
-3.18459230,2.71576103,0.22336409,0.00175753,0.03790250,1.56576623,0.77086448,0.81788894
-3.17858929,2.51675338,0.21108051,0.00162853,0.03393526,1.44900860,0.71983748,0.75445900
-3.17258629,2.32182798,0.19829827,0.00150230,0.03022295,1.33469628,0.66872797,0.69300092
-3.16658329,2.13188714,0.18516707,0.00137940,0.02677122,1.22342453,0.61793302,0.63371407
-3.16058029,1.94784935,0.17184271,0.00126037,0.02358257,1.11577670,0.56785649,0.57679883
-3.15457729,1.77061510,0.15848203,0.00114579,0.02065647,1.01230562,0.51889527,0.52244865
-3.14857429,1.60103431,0.14523805,0.00103618,0.01798940,0.91351658,0.47142669,0.47084250
-3.14257129,1.43987743,0.13225571,0.00093205,0.01557510,0.81985268,0.42579772,0.42213788
-3.13656828,1.28781115,0.11966827,0.00083382,0.01340483,0.73168327,0.38231613,0.37646499
-3.13056528,1.14537998,0.10759449,0.00074184,0.01146769,0.64929575,0.34124402,0.33392226
-3.12456228,1.01299414,0.09613668,0.00065641,0.00975098,0.57289104,0.30279371,0.29457343
-3.11855928,0.89092394,0.08537955,0.00057769,0.00824061,0.50258257,0.26712599,0.25844629
-3.11255628,0.77930036,0.07538991,0.00050581,0.00692151,0.43839863,0.23435068,0.22553300
-3.10655328,0.67812149,0.06621711,0.00044077,0.00577799,0.38028771,0.20452902,0.19579190
-3.10055028,0.58726379,0.05789415,0.00038252,0.00479415,0.32812639,0.17767793,0.16915060
-3.09454727,0.50649732,0.05043926,0.00033095,0.00395420,0.28172903,0.15377540,0.14551011
-3.08854427,0.43550388,0.04385794,0.00028589,0.00324275,0.24085886,0.13276693,0.12474969
-3.08254127,0.37389670,0.03814520,0.00024712,0.00264507,0.20523976,0.11457238,0.10673215
-3.07653827,0.32124072,0.03328793,0.00021440,0.00214729,0.17456802,0.09909300,0.09130930
-3.07053527,0.27707240,0.02926719,0.00018748,0.00173653,0.14852381,0.08621819,0.07832717
-3.06453227,0.24091787,0.02606046,0.00016612,0.00140102,0.12678158,0.07583174,0.06763097
-3.05852926,0.21230902,0.02364351,0.00015006,0.00113014,0.10901932,0.06781720,0.05906927
-3.05252626,0.19079643,0.02199200,0.00013907,0.00091440,0.09492613,0.06206224,0.05249755
-3.04652326,0.17595919,0.02108266,0.00013295,0.00074550,0.08420813,0.05846183,0.04778076
-3.04052026,0.16741090,0.02089403,0.00013151,0.00061619,0.07659246,0.05692020,0.04479495
-3.03451726,0.16480208,0.02140674,0.00013459,0.00052026,0.07182954,0.05735142,0.04342795
-3.02851426,0.16781899,0.02260333,0.00014204,0.00045241,0.06969347,0.05967884,0.04357904
-3.02251126,0.17617908,0.02446763,0.00015376,0.00040821,0.06998089,0.06383327,0.04515780
-3.01650825,0.18962348,0.02698381,0.00016960,0.00038391,0.07250841,0.06975024,0.04808217
-3.01050525,0.20790713,0.03013503,0.00018947,0.00037643,0.07710887,0.07736635,0.05227585
-3.00450225,0.23078707,0.03390194,0.00021323,0.00038319,0.08362682,0.08661500,0.05766526
-2.99849925,0.25800969,0.03826098,0.00024072,0.00040203,0.09191330,0.09742185,0.06417621
-2.99249625,0.28929754,0.04318266,0.00027175,0.00043115,0.10182052,0.10970004,0.07173046
-2.98649325,0.32433677,0.04862991,0.00030609,0.00046898,0.11319660,0.12334574,0.08024241
-2.98049025,0.36276567,0.05455663,0.00034345,0.00051415,0.12588066,0.13823415,0.08961611
-2.97448724,0.40416529,0.06090649,0.00038347,0.00056540,0.13969866,0.15421616,0.09974273
-2.96848424,0.44805272,0.06761215,0.00042572,0.00062154,0.15446023,0.17111619,0.11049872
-2.96248124,0.49387760,0.07459496,0.00046972,0.00068143,0.16995661,0.18873110,0.12174484
-2.95647824,0.54102235,0.08176516,0.00051489,0.00074393,0.18596000,0.20683056,0.13332603
-2.95047524,0.58880635,0.08902266,0.00056061,0.00080788,0.20222427,0.22515892,0.14507231
-2.94447224,0.63649418,0.09625846,0.00060619,0.00087212,0.21848723,0.24343853,0.15680071
-2.93846923,0.68330772,0.10335660,0.00065090,0.00093545,0.23447428,0.26137461,0.16831817
-2.93246623,0.72844190,0.11019662,0.00069398,0.00099669,0.24990333,0.27866139,0.17942530
-2.92646323,0.77108336,0.11665650,0.00073467,0.00105468,0.26449085,0.29498941,0.18992093
-2.92046023,0.81043146,0.12261586,0.00077220,0.00110826,0.27795882,0.31005366,0.19960724
-2.91445723,0.84572067,0.12795948,0.00080586,0.00115636,0.29004210,0.32356225,0.20829522
-2.90845423,0.87624333,0.13258070,0.00083496,0.00119799,0.30049606,0.33524516,0.21581021
-2.90245123,0.90137168,0.13638487,0.00085892,0.00123228,0.30910400,0.34486276,0.22199734
-2.89644822,0.92057819,0.13929240,0.00087724,0.00125849,0.31568395,0.35221361,0.22672650
-2.89044522,0.93345310,0.14124147,0.00088951,0.00127607,0.32009464,0.35714124,0.22989663
-2.88444222,0.93971829,0.14219011,0.00089549,0.00128462,0.32224013,0.35953944,0.23143913
-2.87843922,0.93923674,0.14211767,0.00089503,0.00128395,0.32207305,0.35935596,0.23132017
-2.87243622,0.93201721,0.14102556,0.00088815,0.00127407,0.31959611,0.35659423,0.22954187
-2.86643322,0.91821366,0.13893710,0.00087500,0.00125520,0.31486192,0.35131326,0.22614211
-2.86043022,0.89811964,0.13589675,0.00085585,0.00122773,0.30797099,0.34362540,0.22119316
-2.85442721,0.87215774,0.13196847,0.00083111,0.00119223,0.29906813,0.33369237,0.21479907
-2.84842421,0.84086473,0.12723349,0.00080129,0.00114946,0.28833733,0.32171958,0.20709204
-2.84242121,0.80487305,0.12178753,0.00076700,0.00110026,0.27599543,0.30794902,0.19822782
-2.83641821,0.76488953,0.11573754,0.00072889,0.00104560,0.26228477,0.29265113,0.18838048
-2.83041521,0.72167240,0.10919826,0.00068771,0.00098652,0.24746532,0.27611603,0.17773675
-2.82441221,0.67600746,0.10228859,0.00064419,0.00092410,0.23180653,0.25864437,0.16649018
-2.81840920,0.62868469,0.09512807,0.00059910,0.00085941,0.21557927,0.24053840,0.15483530
-2.81240620,0.58047600,0.08783351,0.00055316,0.00079351,0.19904824,0.22209347,0.14296225
-2.80640320,0.53211518,0.08051594,0.00050707,0.00072740,0.18246504,0.20359033,0.13105172
-2.80040020,0.48428057,0.07327803,0.00046149,0.00066201,0.16606229,0.18528851,0.11927079
-2.79439720,0.43758104,0.06621190,0.00041699,0.00059817,0.15004874,0.16742095,0.10776941
-2.78839420,0.39254555,0.05939763,0.00037407,0.00053661,0.13460580,0.15019005,0.09667785
-2.78239120,0.34961644,0.05290217,0.00033316,0.00047792,0.11988512,0.13376502,0.08610505
-2.77638819,0.30914633,0.04677893,0.00029460,0.00042260,0.10600762,0.11828077,0.07613786
-2.77038519,0.27139833,0.04106780,0.00025862,0.00037100,0.09306349,0.10383793,0.06684106
-2.76438219,0.23654933,0.03579566,0.00022541,0.00032336,0.08111337,0.09050416,0.05825821
-2.75837919,0.20469582,0.03097725,0.00019506,0.00027982,0.07019031,0.07831629,0.05041307
-2.75237619,0.17586159,0.02661640,0.00016758,0.00024040,0.06030241,0.06728335,0.04331146
-2.74637319,0.15000697,0.02270746,0.00014294,0.00020506,0.05143600,0.05739005,0.03694361
-2.74037019,0.12703893,0.01923679,0.00012104,0.00017367,0.04355907,0.04860062,0.03128654
-2.73436718,0.10682149,0.01618450,0.00010177,0.00014603,0.03662483,0.04086278,0.02630673
-2.72836418,0.08918608,0.01352600,0.00008495,0.00012193,0.03057528,0.03411170,0.02196257
-2.72236118,0.07394143,0.01123365,0.00007041,0.00010110,0.02534452,0.02827372,0.01820686
-2.71635818,0.06088268,0.00927823,0.00005794,0.00008325,0.02086191,0.02326982,0.01498898
-2.71035518,0.04979958,0.00763035,0.00004734,0.00006812,0.01705478,0.01901864,0.01225696
-2.70435218,0.04048348,0.00626174,0.00003841,0.00005540,0.01385085,0.01543915,0.00995913
-2.69834917,0.03273339,0.00514641,0.00003095,0.00004483,0.01118017,0.01245284,0.00804562
-2.69234617,0.02636074,0.00426170,0.00002478,0.00003615,0.00897674,0.00998538,0.00646949
-2.68634317,0.02119324,0.00358930,0.00001972,0.00002914,0.00717969,0.00796802,0.00518767
-2.68034017,0.01707783,0.00311617,0.00001561,0.00002358,0.00573422,0.00633847,0.00416161
-2.67433717,0.01388282,0.00283550,0.00001232,0.00001930,0.00459218,0.00504154,0.00335778
-2.66833417,0.01149952,0.00274765,0.00000971,0.00001616,0.00371242,0.00402949,0.00274800
-2.66233117,0.00984335,0.00286114,0.00000768,0.00001406,0.00306106,0.00326213,0.00230964
-2.65632816,0.00885476,0.00319380,0.00000614,0.00001293,0.00261151,0.00270684,0.00202578
-2.65032516,0.00849990,0.00377391,0.00000502,0.00001273,0.00234450,0.00233842,0.00188528
-2.64432216,0.00877129,0.00464147,0.00000425,0.00001348,0.00224803,0.00213894,0.00188284
-2.63831916,0.00968852,0.00584964,0.00000380,0.00001523,0.00231728,0.00209751,0.00201904
-2.63231616,0.01129892,0.00746610,0.00000364,0.00001806,0.00255458,0.00221008,0.00230044
-2.62631316,0.01367834,0.00957456,0.00000374,0.00002213,0.00296935,0.00247922,0.00273962
-2.62031016,0.01693179,0.01227606,0.00000411,0.00002760,0.00357802,0.00291396,0.00335527
-2.61430715,0.02119409,0.01569026,0.00000474,0.00003473,0.00440401,0.00352955,0.00417218
-2.60830415,0.02663008,0.01995632,0.00000566,0.00004378,0.00547758,0.00434730,0.00522130
-2.60230115,0.03343453,0.02523344,0.00000689,0.00005509,0.00683568,0.00539430,0.00653959
