energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-4.30115058,1.23405198,0.66217361,0.16091708,0.00000042,0.16659363,0.00000906,0.95852762
-4.29514757,1.27300410,0.67803775,0.16745123,0.00000030,0.17016181,0.00000654,0.99017795
-4.28914457,1.30608197,0.69023656,0.17337380,0.00000022,0.17278484,0.00000468,1.01739127
-4.28314157,1.33285288,0.69856136,0.17862073,0.00000015,0.17441308,0.00000333,1.03983000
-4.27713857,1.35301453,0.70287528,0.18314455,0.00000011,0.17501576,0.00000235,1.05725633
-4.27113557,1.36640415,0.70311740,0.18691572,0.00000007,0.17458184,0.00000165,1.06953963
-4.26513257,1.37300346,0.69930499,0.18992336,0.00000005,0.17312043,0.00000115,1.07666053
-4.25912956,1.37293920,0.69153360,0.19217529,0.00000004,0.17066070,0.00000079,1.07871138
-4.25312656,1.36647884,0.67997497,0.19369739,0.00000002,0.16725136,0.00000054,1.07589294
-4.24712356,1.35402161,0.66487288,0.19453212,0.00000002,0.16295951,0.00000037,1.06850718
-4.24112056,1.33608511,0.64653700,0.19473649,0.00000001,0.15786917,0.00000025,1.05694669
-4.23511756,1.31328795,0.62533503,0.19437931,0.00000001,0.15207933,0.00000017,1.04168076
-4.22911456,1.28632909,0.60168333,0.19353796,0.00000000,0.14570165,0.00000011,1.02323893
-4.22311156,1.25596487,0.57603648,0.19229479,0.00000000,0.13885797,0.00000007,1.00219266
-4.21710855,1.22298454,0.54887620,0.19073336,0.00000000,0.13167754,0.00000005,0.97913593
-4.21110555,1.18818564,0.52069984,0.18893467,0.00000000,0.12429422,0.00000003,0.95466566
-4.20510255,1.15235007,0.49200915,0.18697362,0.00000000,0.11684366,0.00000002,0.92936293
-4.19909955,1.11622204,0.46329948,0.18491580,0.00000000,0.10946057,0.00000001,0.90377570
-4.19309655,1.08048877,0.43504980,0.18281491,0.00000000,0.10227614,0.00000001,0.87840396
-4.18709355,1.04576476,0.40771395,0.18071087,0.00000000,0.09541562,0.00000001,0.85368784
-4.18109055,1.01258011,0.38171314,0.17862865,0.00000000,0.08899626,0.00000000,0.82999912
-4.17508754,0.98137318,0.35742992,0.17657805,0.00000000,0.08312541,0.00000000,0.80763641
-4.16908454,0.95248774,0.33520366,0.17455428,0.00000000,0.07789905,0.00000000,0.78682403
-4.16308154,0.92617427,0.31532742,0.17253932,0.00000000,0.07340051,0.00000000,0.76771427
-4.15707854,0.90259503,0.29804618,0.17050408,0.00000000,0.06969952,0.00000000,0.75039283
-4.15107554,0.88183216,0.28355613,0.16841098,0.00000000,0.06685157,0.00000000,0.73488670
-4.14507254,0.86389820,0.27200491,0.16621710,0.00000000,0.06489739,0.00000000,0.72117385
-4.13906953,0.84874792,0.26349255,0.16387744,0.00000000,0.06386275,0.00000000,0.70919398
-4.13306653,0.83629065,0.25807275,0.16134821,0.00000000,0.06375833,0.00000000,0.69885950
-4.12706353,0.82640233,0.25575443,0.15859001,0.00000000,0.06457984,0.00000000,0.69006603
-4.12106053,0.81893634,0.25650329,0.15557059,0.00000000,0.06630818,0.00000000,0.68270175
-4.11505753,0.81373262,0.26024330,0.15226719,0.00000000,0.06890973,0.00000000,0.67665502
-4.10905453,0.81062462,0.26685800,0.14866822,0.00000000,0.07233684,0.00000000,0.67181995
-4.10305153,0.80944394,0.27619176,0.14477433,0.00000000,0.07652831,0.00000000,0.66809979
-4.09704852,0.81002253,0.28805082,0.14059876,0.00000000,0.08141015,0.00000000,0.66540805
-4.09104552,0.81219289,0.30220458,0.13616704,0.00000000,0.08689645,0.00000000,0.66366761
-4.08504252,0.81578652,0.31838701,0.13151608,0.00000000,0.09289040,0.00000000,0.66280826
-4.07903952,0.82063126,0.33629860,0.12669282,0.00000000,0.09928566,0.00000000,0.66276298
-4.07303652,0.82654812,0.35560892,0.12175234,0.00000000,0.10596785,0.00000000,0.66346376
-4.06703352,0.83334838,0.37596007,0.11675596,0.00000000,0.11281637,0.00000000,0.66483737
-4.06103052,0.84083150,0.39697116,0.11176903,0.00000000,0.11970642,0.00000000,0.66680186
-4.05502751,0.84878446,0.41824387,0.10685892,0.00000000,0.12651135,0.00000000,0.66926414
-4.04902451,0.85698306,0.43936919,0.10209308,0.00000000,0.13310517,0.00000000,0.67211927
-4.04302151,0.86519530,0.45993528,0.09753742,0.00000000,0.13936516,0.00000000,0.67525153
-4.03701851,0.87318704,0.47953617,0.09325504,0.00000000,0.14517472,0.00000000,0.67853752
-4.03101551,0.88072967,0.49778127,0.08930528,0.00000000,0.15042616,0.00000000,0.68185115
-4.02501251,0.88760963,0.51430528,0.08574325,0.00000000,0.15502335,0.00000000,0.68507036
-4.01900950,0.89363903,0.52877803,0.08261959,0.00000000,0.15888435,0.00000000,0.68808499
-4.01300650,0.89866687,0.54091402,0.07998070,0.00000000,0.16194363,0.00000000,0.69080538
-4.00700350,0.90258989,0.55048106,0.07786899,0.00000000,0.16415396,0.00000000,0.69317105
-4.00100050,0.90536242,0.55730761,0.07632339,0.00000000,0.16548784,0.00000000,0.69515868
-3.99499750,0.90700419,0.56128846,0.07537980,0.00000000,0.16593831,0.00000000,0.69678873
-3.98899450,0.90760540,0.56238835,0.07507145,0.00000000,0.16551922,0.00000000,0.69813001
-3.98299150,0.90732846,0.56064327,0.07542903,0.00000000,0.16426479,0.00000000,0.69930168
-3.97698849,0.90640585,0.55615927,0.07648060,0.00000000,0.16222852,0.00000000,0.70047222
-3.97098549,0.90513383,0.54910876,0.07825104,0.00000000,0.15948145,0.00000000,0.70185510
-3.96498249,0.90386206,0.53972438,0.08076119,0.00000000,0.15610981,0.00000000,0.70370113
-3.95897949,0.90297930,0.52829058,0.08402664,0.00000000,0.15221212,0.00000000,0.70628767
-3.95297649,0.90289570,0.51513322,0.08805608,0.00000000,0.14789590,0.00000000,0.70990501
-3.94697349,0.90402243,0.50060776,0.09284946,0.00000000,0.14327402,0.00000000,0.71484050
-3.94097049,0.90674951,0.48508628,0.09839596,0.00000000,0.13846095,0.00000000,0.72136131
-3.93496748,0.91142304,0.46894411,0.10467192,0.00000000,0.13356887,0.00000000,0.72969646
-3.92896448,0.91832288,0.45254645,0.11163885,0.00000000,0.12870402,0.00000000,0.74001929
-3.92296148,0.92764209,0.43623578,0.11924175,0.00000000,0.12396328,0.00000000,0.75243128
-3.91695848,0.93946929,0.42032034,0.12740786,0.00000000,0.11943114,0.00000000,0.76694821
-3.91095548,0.95377494,0.40506440,0.13604587,0.00000000,0.11517725,0.00000000,0.78348956
-3.90495248,0.97040260,0.39068053,0.14504599,0.00000000,0.11125452,0.00000000,0.80187184
-3.89894947,0.98906565,0.37732431,0.15428067,0.00000000,0.10769803,0.00000000,0.82180658
-3.89294647,1.00935007,0.36509153,0.16360622,0.00000000,0.10452456,0.00000000,0.84290309
-3.88694347,1.03072322,0.35401808,0.17286530,0.00000000,0.10173292,0.00000000,0.86467630
-3.88094047,1.05254853,0.34408226,0.18189017,0.00000000,0.09930494,0.00000000,0.88655936
-3.87493747,1.07410549,0.33520953,0.19050676,0.00000000,0.09720721,0.00000000,0.90792060
-3.86893447,1.09461410,0.32727925,0.19853921,0.00000000,0.09539322,0.00000000,0.92808423
-3.86293147,1.11326291,0.32013312,0.20581500,0.00000000,0.09380609,0.00000000,0.94635375
-3.85692846,1.12923905,0.31358480,0.21217011,0.00000000,0.09238154,0.00000000,0.96203721
-3.85092546,1.14175920,0.30743028,0.21745434,0.00000001,0.09105107,0.00000000,0.97447294
-3.84492246,1.15009983,0.30145847,0.22153626,0.00000001,0.08974516,0.00000000,0.98305472
-3.83891946,1.15362545,0.29546151,0.22430777,0.00000001,0.08839638,0.00000001,0.98725510
-3.83291646,1.15181343,0.28924434,0.22568786,0.00000002,0.08694219,0.00000001,0.98664588
-3.82691346,1.14427440,0.28263320,0.22562564,0.00000002,0.08532752,0.00000001,0.98091463
-3.82091046,1.13076727,0.27548263,0.22410224,0.00000003,0.08350677,0.00000001,0.96987682
-3.81490745,1.11120826,0.26768082,0.22113168,0.00000004,0.08144539,0.00000002,0.95348267
-3.80890445,1.08567380,0.25915316,0.21676058,0.00000006,0.07912085,0.00000003,0.93181890
-3.80290145,1.05439710,0.24986392,0.21106675,0.00000008,0.07652309,0.00000004,0.90510508
-3.79689845,1.01775900,0.23981618,0.20415685,0.00000011,0.07365440,0.00000005,0.87368515
-3.79089545,0.97627357,0.22905009,0.19616302,0.00000015,0.07052881,0.00000007,0.83801452
-3.78489245,0.93056938,0.21763973,0.18723896,0.00000020,0.06717106,0.00000010,0.79864347
-3.77888944,0.88136756,0.20568878,0.17755532,0.00000027,0.06361521,0.00000013,0.75619791
-3.77288644,0.82945763,0.19332542,0.16729497,0.00000037,0.05990296,0.00000018,0.71135834
-3.76688344,0.77567254,0.18069657,0.15664809,0.00000048,0.05608186,0.00000024,0.66483804
-3.76088044,0.72086389,0.16796210,0.14580742,0.00000063,0.05220346,0.00000031,0.61736164
-3.75487744,0.66587841,0.15528896,0.13496390,0.00000083,0.04832140,0.00000040,0.56964472
-3.74887444,0.61153676,0.14284579,0.12430273,0.00000107,0.04448975,0.00000052,0.52237548
-3.74287144,0.55861514,0.13079801,0.11400009,0.00000138,0.04076140,0.00000067,0.47619893
-3.73686843,0.50783036,0.11930365,0.10422052,0.00000176,0.03718678,0.00000086,0.43170408
-3.73086543,0.45982857,0.10851001,0.09511494,0.00000222,0.03381271,0.00000108,0.38941436
-3.72486243,0.41517767,0.09855104,0.08681943,0.00000280,0.03068166,0.00000136,0.34978133
-3.71885943,0.37436309,0.08954568,0.07945458,0.00000349,0.02783114,0.00000170,0.31318147
-3.71285643,0.33778687,0.08159681,0.07312527,0.00000433,0.02529344,0.00000211,0.27991582
-3.70685343,0.30576909,0.07479087,0.06792093,0.00000532,0.02309545,0.00000259,0.25021205
-3.70085043,0.27855147,0.06919788,0.06391599,0.00000650,0.02125874,0.00000317,0.22422836
-3.69484742,0.25630216,0.06487190,0.06117037,0.00000789,0.01979972,0.00000384,0.20205884
-3.68884442,0.23912125,0.06185150,0.05972998,0.00000950,0.01872986,0.00000463,0.18373962
-3.68284142,0.22704632,0.06016039,0.05962708,0.00001136,0.01805589,0.00000554,0.16925527
-3.67683842,0.22005760,0.05980783,0.06088027,0.00001348,0.01778009,0.00000657,0.15854515
-3.67083542,0.21808227,0.06078894,0.06349429,0.00001589,0.01790041,0.00000774,0.15150920
-3.66483242,0.22099775,0.06308470,0.06745943,0.00001859,0.01841060,0.00000906,0.14801304
-3.65882941,0.22863380,0.06666178,0.07275067,0.00002160,0.01930022,0.00001052,0.14789208
-3.65282641,0.24077361,0.07147205,0.07932659,0.00002491,0.02055466,0.00001214,0.15095481
-3.64682341,0.25715403,0.07745203,0.08712815,0.00002852,0.02215502,0.00001390,0.15698521
-3.64082041,0.27746525,0.08452230,0.09607748,0.00003243,0.02407804,0.00001580,0.16574445
-3.63481741,0.30135043,0.09258689,0.10607690,0.00003660,0.02629599,0.00001783,0.17697222
-3.62881441,0.32840569,0.10153306,0.11700819,0.00004101,0.02877669,0.00001998,0.19038787
-3.62281141,0.35818097,0.11123128,0.12873249,0.00004562,0.03148353,0.00002223,0.20569170
-3.61680840,0.39018224,0.12153582,0.14109072,0.00005039,0.03437571,0.00002455,0.22256670
-3.61080540,0.42387540,0.13228595,0.15390491,0.00005526,0.03740857,0.00002692,0.24068098
-3.60480240,0.45869220,0.14330774,0.16698033,0.00006016,0.04053417,0.00002931,0.25969112
-3.59879940,0.49403831,0.15441671,0.18010853,0.00006502,0.04370199,0.00003168,0.27924647
-3.59279640,0.52930349,0.16542110,0.19307129,0.00006978,0.04685989,0.00003400,0.29899455
-3.58679340,0.56387370,0.17612585,0.20564529,0.00007434,0.04995523,0.00003622,0.31858726
-3.58079040,0.59714485,0.18633712,0.21760754,0.00007863,0.05293604,0.00003831,0.33768805
-3.57478739,0.62853755,0.19586715,0.22874121,0.00008258,0.05575244,0.00004024,0.35597938
-3.56878439,0.65751235,0.20453936,0.23884169,0.00008610,0.05835794,0.00004195,0.37317046
-3.56278139,0.68358475,0.21219337,0.24772261,0.00008912,0.06071083,0.00004342,0.38900467
-3.55677839,0.70633902,0.21868977,0.25522157,0.00009159,0.06277534,0.00004463,0.40326631
-3.55077539,0.72544039,0.22391432,0.26120520,0.00009345,0.06452283,0.00004553,0.41578621
-3.54477239,0.74064458,0.22778145,0.26557340,0.00009466,0.06593250,0.00004612,0.42644594
-3.53876938,0.75180427,0.23023682,0.26826244,0.00009520,0.06699206,0.00004639,0.43518004
-3.53276638,0.75887198,0.23125869,0.26924675,0.00009506,0.06769789,0.00004632,0.44197633
-3.52676338,0.76189914,0.23085827,0.26853943,0.00009424,0.06805500,0.00004592,0.44687403
-3.52076038,0.76103127,0.22907869,0.26619118,0.00009275,0.06807651,0.00004519,0.44995962
-3.51475738,0.75649941,0.22599286,0.26228793,0.00009063,0.06778294,0.00004416,0.45136083
-3.50875438,0.74860828,0.22170029,0.25694716,0.00008792,0.06720108,0.00004284,0.45123874
-3.50275138,0.73772165,0.21632282,0.25031308,0.00008468,0.06636270,0.00004126,0.44977857
-3.49674837,0.72424569,0.20999983,0.24255104,0.00008097,0.06530305,0.00003945,0.44717959
-3.49074537,0.70861117,0.20288277,0.23384120,0.00007687,0.06405928,0.00003746,0.44364459
-3.48474237,0.69125541,0.19512960,0.22437205,0.00007246,0.06266883,0.00003530,0.43936960
-3.47873937,0.67260490,0.18689922,0.21433388,0.00006780,0.06116791,0.00003304,0.43453436
-3.47273637,0.65305938,0.17834622,0.20391263,0.00006299,0.05959009,0.00003069,0.42929403
-3.46673337,0.63297833,0.16961616,0.19328429,0.00005810,0.05796512,0.00002831,0.42377265
-3.46073037,0.61267024,0.16084159,0.18261014,0.00005321,0.05631808,0.00002593,0.41805858
-3.45472736,0.59238524,0.15213890,0.17203303,0.00004838,0.05466868,0.00002358,0.41220227
-3.44872436,0.57231127,0.14360623,0.16167472,0.00004367,0.05303106,0.00002128,0.40621627
-3.44272136,0.55257381,0.13532226,0.15163437,0.00003914,0.05141380,0.00001908,0.40007755
-3.43671836,0.53323886,0.12734606,0.14198820,0.00003482,0.04982021,0.00001698,0.39373182
-3.43071536,0.51431902,0.11971776,0.13279016,0.00003076,0.04824900,0.00001500,0.38709960
-3.42471236,0.49578189,0.11246008,0.12407357,0.00002698,0.04669506,0.00001317,0.38008364
-3.41870935,0.47756032,0.10558042,0.11585353,0.00002349,0.04515040,0.00001148,0.37257706
-3.41270635,0.45956375,0.09907345,0.10812981,0.00002031,0.04360523,0.00000994,0.36447195
-3.40670335,0.44168994,0.09292396,0.10089029,0.00001743,0.04204903,0.00000856,0.35566767
-3.40070035,0.42383637,0.08710980,0.09411442,0.00001486,0.04047157,0.00000733,0.34607850
-3.39469735,0.40591074,0.08160480,0.08777680,0.00001257,0.03886382,0.00000625,0.33564024
-3.38869435,0.38784008,0.07638145,0.08185050,0.00001056,0.03721875,0.00000532,0.32431535
-3.38269135,0.36957796,0.07141325,0.07631021,0.00000882,0.03553193,0.00000453,0.31209646
-3.37668834,0.35110978,0.06667671,0.07113488,0.00000731,0.03380190,0.00000388,0.29900808
-3.37068534,0.33245587,0.06215288,0.06631001,0.00000602,0.03203037,0.00000336,0.28510659
-3.36468234,0.31367241,0.05782838,0.06182942,0.00000493,0.03022224,0.00000297,0.27047848
-3.35867934,0.29485059,0.05369605,0.05769658,0.00000402,0.02838531,0.00000270,0.25523718
-3.35267634,0.27611394,0.04975509,0.05392545,0.00000326,0.02653001,0.00000257,0.23951862
-3.34667334,0.25761437,0.04601096,0.05054090,0.00000264,0.02466886,0.00000256,0.22347587
-3.34067034,0.23952721,0.04247488,0.04757885,0.00000214,0.02281594,0.00000269,0.20727325
-3.33466733,0.22204565,0.03916314,0.04508601,0.00000175,0.02098622,0.00000296,0.19108017
-3.32866433,0.20537487,0.03609629,0.04311933,0.00000145,0.01919501,0.00000339,0.17506516
-3.32266133,0.18972621,0.03329819,0.04174533,0.00000122,0.01745729,0.00000399,0.15939022
-3.31665833,0.17531167,0.03079507,0.04103902,0.00000107,0.01578723,0.00000478,0.14420589
-3.31065533,0.16233883,0.02861455,0.04108282,0.00000098,0.01419770,0.00000578,0.12964708
-3.30465233,0.15100634,0.02678475,0.04196505,0.00000094,0.01269990,0.00000701,0.11582998
-3.29864932,0.14150004,0.02533340,0.04377829,0.00000095,0.01130314,0.00000851,0.10284982
-3.29264632,0.13398962,0.02428704,0.04661747,0.00000100,0.01001461,0.00001030,0.09077979
-3.28664332,0.12862585,0.02367025,0.05057760,0.00000110,0.00883941,0.00001242,0.07967078
-3.28064032,0.12553808,0.02350493,0.05575126,0.00000124,0.00778050,0.00001488,0.06955206
-3.27463732,0.12483221,0.02380962,0.06222574,0.00000143,0.00683886,0.00001773,0.06043260
-3.26863432,0.12658867,0.02459876,0.07007996,0.00000165,0.00601365,0.00002098,0.05230300
-3.26263132,0.13086062,0.02588209,0.07938106,0.00000191,0.00530243,0.00002466,0.04513779
-3.25662831,0.13767212,0.02766389,0.09018094,0.00000221,0.00470139,0.00002879,0.03889794
-3.25062531,0.14701645,0.02994242,0.10251275,0.00000256,0.00420561,0.00003338,0.03353356
-3.24462231,0.15885448,0.03270921,0.11638748,0.00000295,0.00380934,0.00003843,0.02898647
-3.23861931,0.17311335,0.03594857,0.13179086,0.00000337,0.00350625,0.00004393,0.02519267
-3.23261631,0.18968539,0.03963714,0.14868078,0.00000384,0.00328962,0.00004987,0.02208462
-3.22661331,0.20842778,0.04374354,0.16698533,0.00000435,0.00315262,0.00005622,0.01959324
-3.22061031,0.22916277,0.04822833,0.18660176,0.00000489,0.00308841,0.00006293,0.01764959
-3.21460730,0.25167896,0.05304407,0.20739650,0.00000547,0.00309038,0.00006995,0.01618630
-3.20860430,0.27573358,0.05813578,0.22920626,0.00000609,0.00315222,0.00007721,0.01513866
-3.20260130,0.30105597,0.06344158,0.25184047,0.00000673,0.00326803,0.00008464,0.01444548
-3.19659830,0.32735224,0.06889372,0.27508489,0.00000740,0.00343243,0.00009214,0.01404970
-3.19059530,0.35431114,0.07441984,0.29870637,0.00000809,0.00364058,0.00009963,0.01389880
-3.18459230,0.38161089,0.07994461,0.32245875,0.00000879,0.00388824,0.00010699,0.01394507
-3.17858929,0.40892682,0.08539144,0.34608939,0.00000951,0.00417176,0.00011412,0.01414569
-3.17258629,0.43593954,0.09068449,0.36934636,0.00001024,0.00448810,0.00012092,0.01446284
-3.16658329,0.46234315,0.09575071,0.39198567,0.00001097,0.00483479,0.00012728,0.01486361
-3.16058029,0.48785319,0.10052181,0.41377835,0.00001170,0.00520991,0.00013310,0.01531996
-3.15457729,0.51221384,0.10493622,0.43451688,0.00001242,0.00561203,0.00013830,0.01580863
-3.14857429,0.53520394,0.10894078,0.45402060,0.00001314,0.00604012,0.00014279,0.01631099
-3.14257129,0.55664158,0.11249213,0.47213990,0.00001385,0.00649347,0.00014651,0.01681295
-3.13656828,0.57638673,0.11555777,0.48875871,0.00001455,0.00697162,0.00014942,0.01730479
-3.13056528,0.59434201,0.11811664,0.50379533,0.00001523,0.00747421,0.00015148,0.01778104
-3.12456228,0.61045134,0.12015925,0.51720145,0.00001590,0.00800089,0.00015269,0.01824036
-3.11855928,0.62469666,0.12168740,0.52895944,0.00001655,0.00855122,0.00015305,0.01868532
-3.11255628,0.63709289,0.12271335,0.53907807,0.00001719,0.00912456,0.00015257,0.01912231
-3.10655328,0.64768143,0.12325871,0.54758700,0.00001780,0.00971999,0.00015131,0.01956135
-3.10055028,0.65652279,0.12335293,0.55453048,0.00001839,0.01033626,0.00014931,0.02001595
-3.09454727,0.66368868,0.12303163,0.55996045,0.00001895,0.01097175,0.00014664,0.02050289
-3.08854427,0.66925430,0.12233473,0.56392993,0.00001949,0.01162448,0.00014337,0.02104214
-3.08254127,0.67329119,0.12130465,0.56648682,0.00001999,0.01229218,0.00013957,0.02165656
-3.07653827,0.67586130,0.11998458,0.56766876,0.00002045,0.01297233,0.00013533,0.02237179
-3.07053527,0.67701261,0.11841691,0.56749934,0.00002087,0.01366231,0.00013073,0.02321596
-3.06453227,0.67677662,0.11664194,0.56598599,0.00002124,0.01435953,0.00012584,0.02421942
-3.05852926,0.67516779,0.11469692,0.56311964,0.00002154,0.01506160,0.00012074,0.02541436
-3.05252626,0.67218508,0.11261543,0.55887623,0.00002178,0.01576650,0.00011550,0.02683441
-3.04652326,0.66781521,0.11042710,0.55321991,0.00002195,0.01647272,0.00011017,0.02851402
-3.04052026,0.66203759,0.10815762,0.54610773,0.00002203,0.01717945,0.00010481,0.03048781
-3.03451726,0.65483026,0.10582910,0.53749542,0.00002203,0.01788660,0.00009947,0.03278968
-3.02851426,0.64617650,0.10346049,0.52734395,0.00002193,0.01859492,0.00009416,0.03545186
-3.02251126,0.63607150,0.10106830,0.51562626,0.00002173,0.01930594,0.00008893,0.03850368
-3.01650825,0.62452861,0.09866722,0.50233378,0.00002144,0.02002186,0.00008379,0.04197031
-3.01050525,0.61158456,0.09627079,0.48748227,0.00002104,0.02074542,0.00007875,0.04587126
-3.00450225,0.59730339,0.09389190,0.47111657,0.00002055,0.02147963,0.00007384,0.05021892
-2.99849925,0.58177866,0.09154325,0.45331394,0.00001996,0.02222746,0.00006905,0.05501702
-2.99249625,0.56513393,0.08923751,0.43418586,0.00001929,0.02299149,0.00006439,0.06025912
-2.98649325,0.54752130,0.08698737,0.41387809,0.00001854,0.02377353,0.00005988,0.06592726
-2.98049025,0.52911843,0.08480536,0.39256915,0.00001772,0.02457420,0.00005551,0.07199091
-2.97448724,0.51012397,0.08270359,0.37046727,0.00001685,0.02539256,0.00005128,0.07840607
-2.96848424,0.49075212,0.08069333,0.34780611,0.00001593,0.02622582,0.00004722,0.08511497
-2.96248124,0.47122647,0.07878462,0.32483951,0.00001500,0.02706906,0.00004332,0.09204611
-2.95647824,0.45177384,0.07698586,0.30183571,0.00001406,0.02791512,0.00003960,0.09911493
-2.95047524,0.43261844,0.07530354,0.27907135,0.00001313,0.02875454,0.00003606,0.10622506
-2.94447224,0.41397688,0.07374212,0.25682565,0.00001224,0.02957571,0.00003273,0.11327010
-2.93846923,0.39605432,0.07230409,0.23537509,0.00001141,0.03036514,0.00002960,0.12013605
-2.93246623,0.37904213,0.07099029,0.21498889,0.00001065,0.03110780,0.00002670,0.12670424
-2.92646323,0.36311699,0.06980045,0.19592539,0.00000998,0.03178767,0.00002403,0.13285462
-2.92046023,0.34844167,0.06873392,0.17842956,0.00000944,0.03238836,0.00002161,0.13846942
-2.91445723,0.33516716,0.06779061,0.16273151,0.00000904,0.03289381,0.00001945,0.14343696
-2.90845423,0.32343589,0.06697205,0.14904608,0.00000880,0.03328896,0.00001757,0.14765540
-2.90245123,0.31338584,0.06628250,0.13757309,0.00000876,0.03356057,0.00001596,0.15103637
-2.89644822,0.30515488,0.06572993,0.12849831,0.00000893,0.03369781,0.00001465,0.15350822
-2.89044522,0.29888499,0.06532705,0.12199462,0.00000934,0.03369292,0.00001365,0.15501869
-2.88444222,0.29472575,0.06509190,0.11822319,0.00001002,0.03354167,0.00001295,0.15553708
-2.87843922,0.29283670,0.06504833,0.11733431,0.00001100,0.03324373,0.00001258,0.15505547
-2.87243622,0.29338817,0.06522602,0.11946750,0.00001229,0.03280279,0.00001253,0.15358923
-2.86643322,0.29656011,0.06566004,0.12475085,0.00001392,0.03222657,0.00001281,0.15117661
-2.86043022,0.30253885,0.06639009,0.13329915,0.00001593,0.03152665,0.00001344,0.14787745
-2.85442721,0.31151172,0.06745921,0.14521088,0.00001833,0.03071803,0.00001440,0.14377115
-2.84842421,0.32365946,0.06891206,0.16056389,0.00002113,0.02981866,0.00001571,0.13895386
-2.84242121,0.33914681,0.07079293,0.17941006,0.00002437,0.02884872,0.00001736,0.13353515
-2.83641821,0.35811154,0.07314336,0.20176888,0.00002803,0.02782987,0.00001935,0.12763421
-2.83041521,0.38065249,0.07599969,0.22762040,0.00003214,0.02678442,0.00002167,0.12137588
-2.82441221,0.40681717,0.07939043,0.25689792,0.00003667,0.02573444,0.00002431,0.11488652
-2.81840920,0.43658965,0.08333380,0.28948075,0.00004162,0.02470098,0.00002725,0.10829003
-2.81240620,0.46987944,0.08783540,0.32518760,0.00004696,0.02370323,0.00003046,0.10170419
-2.80640320,0.50651206,0.09288623,0.36377119,0.00005266,0.02275785,0.00003391,0.09523734
-2.80040020,0.54622208,0.09846118,0.40491444,0.00005867,0.02187845,0.00003758,0.08898564
-2.79439720,0.58864916,0.10451807,0.44822875,0.00006493,0.02107510,0.00004140,0.08303094
-2.78839420,0.63333754,0.11099725,0.49325482,0.00007137,0.02035418,0.00004535,0.07743932
-2.78239120,0.67973946,0.11782202,0.53946622,0.00007792,0.01971819,0.00004934,0.07226028
-2.77638819,0.72722247,0.12489968,0.58627586,0.00008448,0.01916591,0.00005334,0.06752666
-2.77038519,0.77508075,0.13212325,0.63304539,0.00009095,0.01869264,0.00005727,0.06325511
-2.76438219,0.82255001,0.13937392,0.67909734,0.00009725,0.01829054,0.00006106,0.05944715
-2.75837919,0.86882573,0.14652403,0.72372977,0.00010326,0.01794915,0.00006465,0.05609066
-2.75237619,0.91308385,0.15344047,0.76623280,0.00010887,0.01765601,0.00006796,0.05316176
-2.74637319,0.95450329,0.15998847,0.80590655,0.00011400,0.01739727,0.00007094,0.05062687
-2.74037019,0.99228939,0.16603556,0.84207983,0.00011854,0.01715834,0.00007352,0.04844499
-2.73436718,1.02569711,0.17145542,0.87412857,0.00012241,0.01692465,0.00007565,0.04656992
-2.72836418,1.05405326,0.17613178,0.90149356,0.00012554,0.01668217,0.00007729,0.04495252
-2.72236118,1.07677658,0.17996180,0.92369644,0.00012786,0.01641807,0.00007840,0.04354274
-2.71635818,1.09339495,0.18285916,0.94035336,0.00012933,0.01612113,0.00007895,0.04229148
-2.71035518,1.10355894,0.18475643,0.95118574,0.00012992,0.01578221,0.00007894,0.04115222
-2.70435218,1.10705119,0.18560695,0.95602763,0.00012962,0.01539445,0.00007836,0.04008227
-2.69834917,1.10379127,0.18538579,0.95482936,0.00012845,0.01495345,0.00007722,0.03904385
-2.69234617,1.09383590,0.18409017,0.94765747,0.00012642,0.01445733,0.00007556,0.03800473
-2.68634317,1.07737460,0.18173894,0.93469084,0.00012360,0.01390665,0.00007340,0.03693867
-2.68034017,1.05472120,0.17837159,0.91621340,0.00012002,0.01330421,0.00007079,0.03582554
-2.67433717,1.02630150,0.17404642,0.89260371,0.00011577,0.01265485,0.00006779,0.03465124
-2.66833417,0.99263793,0.16883841,0.86432204,0.00011093,0.01196509,0.00006444,0.03340735
-2.66233117,0.95433187,0.16283649,0.83189540,0.00010560,0.01124280,0.00006082,0.03209070
-2.65632816,0.91204435,0.15614065,0.79590136,0.00009986,0.01049677,0.00005700,0.03070275
-2.65032516,0.86647620,0.14885888,0.75695126,0.00009382,0.00973635,0.00005302,0.02924893
-2.64432216,0.81834815,0.14110402,0.71567341,0.00008757,0.00897107,0.00004898,0.02773791
-2.63831916,0.76838186,0.13299076,0.67269707,0.00008121,0.00821026,0.00004491,0.02618086
-2.63231616,0.71728238,0.12463279,0.62863753,0.00007484,0.00746273,0.00004089,0.02459075
-2.62631316,0.66572259,0.11614020,0.58408287,0.00006852,0.00673658,0.00003696,0.02298164
-2.62031016,0.61432999,0.10761727,0.53958268,0.00006235,0.00603888,0.00003317,0.02136808
-2.61430715,0.56367608,0.09916055,0.49563886,0.00005638,0.00537565,0.00002955,0.01976455
-2.60830415,0.51426843,0.09085745,0.45269881,0.00005066,0.00475166,0.00002614,0.01818499
-2.60230115,0.46654545,0.08278509,0.41115072,0.00004524,0.00417050,0.00002296,0.01664241
