energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
0.50125063,2.65355765,-4.69297913,0.33515926,-0.28361156,1.01312885,-2.32811914,0.05874230,-0.01344790,0.19390079,-0.32056565,0.02311153,-0.07800146,0.24593573,-0.33896750,0.62946255,-1.03104321,0.89772445,-1.34604731
0.50725363,2.69064729,-4.74008840,0.34626509,-0.28612074,1.01481749,-2.36815153,0.06030784,-0.01313680,0.19673897,-0.31947699,0.02287736,-0.07726899,0.24792755,-0.34668886,0.64097286,-1.02412487,0.92443409,-1.34667301
0.51325663,2.73528521,-4.77503559,0.35730808,-0.28876538,1.02013512,-2.40028597,0.06160206,-0.01285373,0.20087558,-0.31767018,0.02290337,-0.07627630,0.25005927,-0.35330149,0.65305427,-1.01450108,0.95363407,-1.34557662
0.51925963,2.78713317,-4.79736762,0.36818890,-0.29156783,1.02910173,-2.42408200,0.06261227,-0.01261160,0.20633015,-0.31520611,0.02319861,-0.07504376,0.25230200,-0.35872973,0.66558753,-1.00223644,0.98500852,-1.34273121
0.52526263,2.84587285,-4.80678289,0.37881610,-0.29453798,1.04174411,-2.43921604,0.06333063,-0.01242355,0.21311690,-0.31214702,0.02377250,-0.07359391,0.25463372,-0.36291578,0.67849220,-0.98745354,1.01823710,-1.33811368
0.53126563,2.91119376,-4.80315138,0.38910684,-0.29767352,1.05808970,-2.44549480,0.06375402,-0.01230292,0.22124339,-0.30855501,0.02463432,-0.07195073,0.25703908,-0.36582133,0.69172141,-0.97033268,1.05299245,-1.33171166
0.53726863,2.98277734,-4.78653183,0.39898708,-0.30096079,1.07815873,-2.44286557,0.06388385,-0.01226318,0.23070883,-0.30449084,0.02579253,-0.07013902,0.25950876,-0.36742878,0.70525480,-0.95110968,1.08893703,-1.32353075
0.54327164,3.06027794,-4.75718478,0.40839133,-0.30437615,1.10195495,-2.43142303,0.06372566,-0.01231781,0.24150200,-0.30001292,0.02725397,-0.06818378,0.26203830,-0.36774187,0.71908989,-0.93007220,1.12571969,-1.31360192
0.54927464,3.14330192,-4.71558088,0.41726202,-0.30788771,1.12945546,-2.41141207,0.06328866,-0.01248027,0.25359905,-0.29517669,0.02902307,-0.06610962,0.26462665,-0.36678577,0.73323246,-0.90755425,1.16297244,-1.30198836
0.55527764,3.23138614,-4.66240349,0.42554840,-0.31145746,1.16059995,-2.38322640,0.06258525,-0.01276381,0.26696108,-0.29003431,0.03110091,-0.06394026,0.26727438,-0.36460669,0.74768649,-0.88392950,1.20030787,-1.28879147
0.56128064,3.32397718,-4.59854521,0.43320535,-0.31504361,1.19528002,-2.34740277,0.06163044,-0.01318138,0.28153167,-0.28463456,0.03348438,-0.06169818,0.26998166,-0.36127086,0.76244409,-0.85960328,1.23731756,-1.27415557
0.56728364,3.42041270,-4.52509809,0.44019189,-0.31860298,1.23332908,-2.30461099,0.06044132,-0.01374534,0.29723454,-0.27902307,0.03616527,-0.05940422,0.27274617,-0.35686304,0.77747618,-0.83500364,1.27357192,-1.25827098
0.57328664,3.51990625,-4.44333749,0.44646977,-0.32209343,1.27451333,-2.25564005,0.05903655,-0.01446729,0.31397146,-0.27324278,0.03912957,-0.05707746,0.27556103,-0.35148459,0.79272429,-0.81057175,1.30862181,-1.24137512
0.57928964,3.62153690,-4.35469982,0.45200210,-0.32547618,1.31852447,-2.20138053,0.05743588,-0.01535770,0.33162055,-0.26733446,0.04235680,-0.05473507,0.27841288,-0.34525111,0.80809416,-0.78675191,1.34200185,-1.22375157
0.58529265,3.72424454,-4.26075477,0.45675223,-0.32871778,1.36497458,-2.14280414,0.05565975,-0.01642558,0.35003519,-0.26133743,0.04581956,-0.05239232,0.28128021,-0.33828988,0.82345138,-0.76398135,1.37323591,-1.20572685
0.59129565,3.82683176,-4.16317265,0.46068294,-0.33179183,1.41339364,-2.08094087,0.05372897,-0.01767807,0.36904364,-0.25529030,0.04948330,-0.05006262,0.28413213,-0.33073694,0.83861951,-0.74268025,1.40184427,-1.18766499
0.59729865,3.92797288,-4.06368774,0.46375606,-0.33468021,1.46323006,-2.01685458,0.05166445,-0.01912006,0.38844952,-0.24923165,0.05330634,-0.04775771,0.28692754,-0.32273414,0.85338068,-0.72324211,1.42735266,-1.16995999
0.60330165,4.02623013,-3.96405889,0.46593257,-0.33737377,1.51385437,-1.95161780,0.04948703,-0.02075370,0.40803331,-0.24320061,0.05724020,-0.04548782,0.28961496,-0.31442609,0.86747897,-0.70602469,1.44930258,-1.15302641
0.60930465,4.12007688,-3.86602832,0.46717310,-0.33987261,1.56456642,-1.88628650,0.04721734,-0.02257805,0.42755484,-0.23723738,0.06123020,-0.04326195,0.29213283,-0.30595711,0.88062619,-0.69134184,1.46726268,-1.13728830
0.61530765,4.20792748,-3.77128011,0.46743904,-0.34218562,1.61460583,-1.82187582,0.04487572,-0.02458867,0.44675683,-0.23138350,0.06521634,-0.04108810,0.29441056,-0.29746835,0.89251001,-0.67945629,1.48084068,-1.12316694
0.62131066,4.28817266,-3.68139950,0.46669397,-0.34432967,1.66316567,-1.75933717,0.04248215,-0.02677731,0.46536955,-0.22568194,0.06913455,-0.03897353,0.29637003,-0.28909498,0.90280402,-0.67057363,1.48969519,-1.11106773
0.62731366,4.35921951,-3.59783440,0.46490550,-0.34632820,1.70940911,-1.69953772,0.04005624,-0.02913168,0.48311630,-0.22017690,0.07291810,-0.03692500,0.29792774,-0.28096361,0.91117920,-0.66483758,1.49354704,-1.10136684
0.63331666,4.41953453,-3.52186024,0.46204739,-0.34820945,1.75248850,-1.64324262,0.03761713,-0.03163535,0.49971979,-0.21491353,0.07649932,-0.03494900,0.29899740,-0.27319000,0.91731636,-0.66232663,1.49218948,-1.09439799
0.63931966,4.46768813,-3.45454939,0.45810178,-0.35000434,1.79156640,-1.59110059,0.03518352,-0.03426771,0.51490912,-0.20993728,0.07981134,-0.03305190,0.29949280,-0.26587704,0.92091892,-0.66305221,1.48549678,-1.09044000
0.64532266,4.50239905,-3.39674601,0.45306138,-0.35174422,1.82583782,-1.54363310,0.03277349,-0.03700417,0.52842708,-0.20529318,0.08279006,-0.03124010,0.29933101,-0.25911299,0.92172531,-0.66695832,1.47343081,-1.08970551
0.65132566,4.52257671,-3.34904729,0.44693165,-0.35345849,1.85455296,-1.50122744,0.03040447,-0.03981642,0.54003770,-0.20102495,0.08537606,-0.02952005,0.29843564,-0.25297015,0.91952063,-0.67392280,1.45604522,-1.09233148
0.65732866,4.52735988,-3.31179159,0.43973259,-0.35517233,1.87703961,-1.46413384,0.02809310,-0.04267289,0.54953344,-0.19717400,0.08751641,-0.02789836,0.29674000,-0.24750387,0.91414676,-0.68375998,1.43348710,-1.09837167
0.66333167,4.51615010,-3.28505399,0.43150017,-0.35690463,1.89272424,-1.43246647,0.02585507,-0.04553931,0.55674209,-0.19377852,0.08916638,-0.02638169,0.29419009,-0.24275187,0.90551064,-0.69622491,1.40599588,-1.10779165
0.66933467,4.48863819,-3.26864937,0.42228734,-0.35866621,1.90115117,-1.40620832,0.02370493,-0.04837942,0.56153278,-0.19087246,0.09029091,-0.02497677,0.29074729,-0.23873404,0.89359028,-0.71101893,1.37389959,-1.12046648
0.67533767,4.44482296,-3.26214297,0.41216430,-0.36045854,1.90199871,-1.38521962,0.02165601,-0.05115581,0.56382094,-0.18848475,0.09086578,-0.02369031,0.28639055,-0.23545258,0.87843819,-0.72779645,1.33760851,-1.13618118
0.68134067,4.38502082,-3.26486810,0.40121830,-0.36227286,1.89509176,-1.36924945,0.01972020,-0.05383071,0.56357202,-0.18663862,0.09087842,-0.02252886,0.28111796,-0.23289251,0.86018214,-0.74617291,1.29760650,-1.15463413
0.68734367,4.30986599,-3.27595055,0.38955259,-0.36408999,1.88041022,-1.35795017,0.01790781,-0.05636695,0.56080364,-0.18535119,0.09032835,-0.02149882,0.27494786,-0.23102262,0.83902327,-0.76573353,1.25444026,-1.17544331
0.69334667,4.22030093,-3.29433877,0.37728485,-0.36588061,1.85809261,-1.35089404,0.01622752,-0.05872886,0.55558614,-0.18463323,0.08922727,-0.02060627,0.26791905,-0.22979674,0.81523161,-0.78604282,1.20870694,-1.19815512
0.69934967,4.11755716,-3.31883903,0.36454493,-0.36760615,1.82843478,-1.34759162,0.01468627,-0.06088313,0.54804142,-0.18448932,0.08759861,-0.01985700,0.26009047,-0.22915533,0.78913927,-0.80665446,1.16104055,-1.22225562
0.70535268,4.00312703,-3.34815437,0.35147205,-0.36922023,1.79188364,-1.34751114,0.01328925,-0.06279958,0.53834002,-0.18491821,0.08547685,-0.01925642,0.25154013,-0.22902747,0.76113163,-0.82712142,1.11209748,-1.24718380
0.71135568,3.87872719,-3.38092610,0.33821148,-0.37067049,1.74902581,-1.35009848,0.01203993,-0.06445190,0.52669657,-0.18591353,0.08290636,-0.01880961,0.24236334,-0.22933305,0.73163697,-0.84700599,1.06254182,-1.27234633
0.71735868,3.74625522,-3.41577650,0.32491106,-0.37190086,1.70057184,-1.35479694,0.01094014,-0.06581815,0.51336377,-0.18746472,0.07994004,-0.01852137,0.23267050,-0.22998517,0.70111494,-0.86588944,1.01303075,-1.29713355
0.72336168,3.60774058,-3.45135149,0.31171730,-0.37285394,1.64733629,-1.36106626,0.00999018,-0.06688126,0.49862503,-0.18955820,0.07663762,-0.01839622,0.22258427,-0.23089274,0.67004445,-0.88338116,0.96420051,-1.32093583
0.72936468,3.46529195,-3.48636168,0.29877169,-0.37347367,1.59021456,-1.36840038,0.00918903,-0.06762923,0.48278610,-0.19217874,0.07306387,-0.01843858,0.21223649,-0.23196319,0.63891143,-0.89912696,0.91665333,-1.34316011
0.73536768,3.32104259,-3.51962069,0.28620697,-0.37370778,1.53015722,-1.37634336,0.00853450,-0.06805529,0.46616600,-0.19531083,0.06928667,-0.01865277,0.20176471,-0.23310514,0.60819699,-0.91281640,0.87094569,-1.36324575
0.74137069,3.17709573,-3.55007947,0.27414378,-0.37351028,1.46814297,-1.38450298,0.00802352,-0.06815781,0.44908756,-0.19894017,0.06537509,-0.01904312,0.19130874,-0.23423108,0.57836626,-0.92418895,0.82757820,-1.38067943
0.74737369,3.03547206,-3.57685541,0.26268775,-0.37284356,1.40515110,-1.39256169,0.00765234,-0.06794022,0.43186801,-0.20305502,0.06139746,-0.01961402,0.18100710,-0.23525984,0.54985855,-0.93303881,0.78698728,-1.39500848
0.75337669,2.89806099,-3.59925546,0.25192720,-0.37168020,1.34213475,-1.40028449,0.00741686,-0.06741063,0.41480990,-0.20764738,0.05741964,-0.02036991,0.17099366,-0.23611895,0.52307884,-0.93921837,0.74953889,-1.40585225
0.75937969,2.76657748,-3.61679232,0.24193146,-0.37000429,1.27999575,-1.40752355,0.00731285,-0.06658152,0.39819267,-0.21271391,0.05350341,-0.02131522,0.16139443,-0.23674661,0.49839090,-0.94264013,0.71552430,-1.41291125
0.76538269,2.64252587,-3.62919339,0.23275006,-0.36781224,1.21956219,-1.41421945,0.00733619,-0.06546923,0.38226538,-0.21825653,0.04970509,-0.02245424,0.15232482,-0.23709331,0.47611224,-0.94327719,0.68515803,-1.41597370
0.77138569,2.52717171,-3.63640187,0.22441260,-0.36511309,1.16156939,-1.42039888,0.00748314,-0.06409352,0.36724056,-0.22428255,0.04607444,-0.02379090,0.14388718,-0.23712310,0.45651072,-0.94116218,0.65857789,-1.41491939
0.77738869,2.42152254,-3.63857024,0.21692956,-0.36192819,1.10664504,-1.42616893,0.00775053,-0.06247697,0.35328966,-0.23080431,0.04265378,-0.02532844,0.13616893,-0.23681427,0.43980284,-0.93638474,0.63584691,-1.40972080
0.78339170,2.32631781,-3.63604606,0.21029374,-0.35829042,1.05529883,-1.43170809,0.00813588,-0.06064452,0.34054010,-0.23783837,0.03947744,-0.02706904,0.12924113,-0.23615962,0.42615355,-0.92908769,0.61695722,-1.40044143
0.78939470,2.24202799,-3.62935068,0.20448252,-0.35424288,1.00791675,-1.43725415,0.00863755,-0.05862287,0.32907396,-0.24540409,0.03657149,-0.02901334,0.12315761,-0.23516612,0.41567735,-0.91946185,0.60183542,-1.38723149
0.79539770,2.16886254,-3.61915163,0.19946051,-0.34983708,0.96476031,-1.44308955,0.00925479,-0.05644000,0.31892847,-0.25352175,0.03395369,-0.03115992,0.11795469,-0.23385412,0.40844048,-0.90773987,0.59034938,-1.37032121
0.80140070,2.10678582,-3.60622943,0.19518273,-0.34513088,0.92597007,-1.44952443,0.00998773,-0.05412471,0.31009796,-0.26221018,0.03163375,-0.03350473,0.11365137,-0.23225596,0.40446382,-0.89418902,0.58231610,-1.35001197
0.80740370,2.05554000,-3.59144025,0.19159803,-0.34018608,0.89157345,-1.45687817,0.01083735,-0.05170612,0.30253747,-0.27148408,0.02961372,-0.03604052,0.11024997,-0.23041429,0.40372638,-0.87910341,0.57751037,-1.32666566
0.81340670,2.01467368,-3.57567578,0.18865250,-0.33506590,0.86149591,-1.46545996,0.01180532,-0.04921327,0.29616744,-0.28135105,0.02788869,-0.03875631,0.10773732,-0.22837979,0.40616907,-0.86279568,0.57567382,-1.30069264
0.81940970,1.98357465,-3.55982170,0.18629276,-0.32983237,0.83557498,-1.47554923,0.01289387,-0.04667474,0.29087958,-0.29180853,0.02644750,-0.04163694,0.10608618,-0.22620881,0.41169846,-0.84558855,0.57652429,-1.27253877
0.82541271,1.96150539,-3.54471672,0.18446904,-0.32454383,0.81357633,-1.48737672,0.01410556,-0.04411827,0.28654342,-0.30284081,0.02527363,-0.04466271,0.10525708,-0.22396066,0.42019050,-0.82780645,0.57976496,-1.24267198
0.83141571,1.94763961,-3.53111361,0.18313772,-0.31925260,0.79521090,-1.50110705,0.01544301,-0.04157045,0.28301334,-0.31441632,0.02434622,-0.04780915,0.10520035,-0.22169488,0.43149404,-0.80976754,0.58509323,-1.21156886
0.83741871,1.94109853,-3.51964410,0.18226332,-0.31400295,0.78015244,-1.51682357,0.01690859,-0.03905642,0.28013577,-0.32648528,0.02364103,-0.05104702,0.10585827,-0.21946859,0.44543402,-0.79177639,0.59220896,-1.17970171
0.84342171,1.94098540,-3.51078913,0.18181980,-0.30882942,0.76805459,-1.53451629,0.01850415,-0.03659960,0.27775627,-0.33897809,0.02313143,-0.05434246,0.10716734,-0.21733390,0.46181446,-0.77411753,0.60082199,-1.14752651
0.84942471,1.94641718,-3.50485583,0.18179122,-0.30375565,0.75856679,-1.55407350,0.02023064,-0.03422149,0.27572619,-0.35180432,0.02278947,-0.05765738,0.10906054,-0.21533572,0.48042111,-0.75705011,0.61065879,-1.11547221
0.85542771,1.95655246,-3.50196242,0.18217155,-0.29879371,0.75134852,-1.57527772,0.02208782,-0.03194144,0.27390873,-0.36485273,0.02258678,-0.06095009,0.11146951,-0.21350987,0.50102402,-0.74080385,0.62146807,-1.08393156
0.86143072,1.97061494,-3.50203160,0.18296394,-0.29394403,0.74608143,-1.59780627,0.02407394,-0.02977651,0.27218420,-0.37799222,0.02249547,-0.06417612,0.11432660,-0.21188165,0.52337997,-0.72557629,0.63302539,-1.05325387
0.86743372,1.98791205,-3.50479306,0.18417924,-0.28919584,0.74247898,-1.62123657,0.02618548,-0.02774139,0.27045424,-0.39107368,0.02248894,-0.06728921,0.11756671,-0.21046499,0.54723490,-0.71153147,0.64513674,-1.02373974
0.87343672,2.00784840,-3.50979481,0.18583412,-0.28452825,0.74029357,-1.64505623,0.02841696,-0.02584829,0.26864504,-0.40393301,0.02254256,-0.07024251,0.12112896,-0.20926211,0.57232646,-0.69879992,0.65764091,-0.99563786
0.87943972,2.02993435,-3.51642290,0.18794875,-0.27991177,0.73932108,-1.66867756,0.03076071,-0.02410699,0.26670937,-0.41639485,0.02263430,-0.07298985,0.12495796,-0.20826376,0.59838665,-0.68747987,0.67041100,-0.96914386
0.88544272,2.05378962,-3.52392871,0.19054433,-0.27531036,0.73940293,-1.69145591,0.03320683,-0.02252481,0.26462757,-0.42827717,0.02274514,-0.07548706,0.12900489,-0.20744996,0.62514462,-0.67763949,0.68335476,-0.94440106
0.89144572,2.07914251,-3.53146228,0.19364045,-0.27068376,0.74042598,-1.71271123,0.03574316,-0.02110674,0.26240730,-0.43939641,0.02285947,-0.07769333,0.13322817,-0.20679124,0.65232971,-0.66931990,0.69641402,-0.92150291
0.89744872,2.10582508,-3.53811017,0.19725268,-0.26599016,0.74232033,-1.73175182,0.03835531,-0.01985553,0.26008242,-0.44957294,0.02296529,-0.07957243,0.13759382,-0.20625030,0.67967446,-0.66253869,0.70956321,-0.90049694
0.90345173,2.13376481,-3.54293593,0.20139021,-0.26118889,0.74505563,-1.74789927,0.04102679,-0.01877186,0.25771081,-0.45863668,0.02305427,-0.08109386,0.14207553,-0.20578389,0.70691778,-0.65729371,0.72280694,-0.88138974
0.90945473,2.16297344,-3.54502114,0.20605401,-0.25624317,0.74863601,-1.76051348,0.04373924,-0.01785453,0.25537147,-0.46643247,0.02312176,-0.08223381,0.14665434,-0.20534500,0.73380800,-0.65356665,0.73617678,-0.86415273
0.91545773,2.19353329,-3.54350505,0.21123530,-0.25112272,0.75309404,-1.76901647,0.04647266,-0.01710064,0.25316090,-0.47282513,0.02316661,-0.08297583,0.15131811,-0.20488497,0.76010573,-0.65132632,0.74972733,-0.84872839
0.92146073,2.22558193,-3.53762079,0.21691458,-0.24580603,0.75848413,-1.77291412,0.04920579,-0.01650582,0.25118893,-0.47770376,0.02319093,-0.08331128,0.15606066,-0.20435571,0.78558646,-0.65053134,0.76353146,-0.83503652
0.92746373,2.25929535,-3.52672665,0.22306115,-0.24028233,0.76487551,-1.77181459,0.05191641,-0.01606444,0.24957421,-0.48098522,0.02319973,-0.08323949,0.16088080,-0.20371164,0.81004276,-0.65113205,0.77767505,-0.82298017
0.93346673,2.29487047,-3.51033074,0.22963321,-0.23455302,0.77234511,-1.76544276,0.05458182,-0.01576978,0.24843942,-0.48261665,0.02320050,-0.08276764,0.16578111,-0.20291146,0.83328599,-0.65307147,0.79225119,-0.81245121
0.93946973,2.33250721,-3.48810833,0.23657837,-0.22863252,0.78097051,-1.75364999,0.05717925,-0.01561430,0.24790636,-0.48257681,0.02320271,-0.08191029,0.17076672,-0.20191961,0.85514761,-0.65628551,0.80735397,-0.80333506
0.94547274,2.37239068,-3.45991112,0.24383469,-0.22254861,0.79082316,-1.73641891,0.05968630,-0.01558974,0.24809106,-0.48087631,0.02321729,-0.08068873,0.17584396,-0.20070732,0.87547984,-0.66070228,0.82307211,-0.79551467
0.95147574,2.41467388,-3.42576846,0.25133197,-0.21634205,0.80196186,-1.71386301,0.06208145,-0.01568732,0.24909903,-0.47755675,0.02325605,-0.07913011,0.18101914,-0.19925332,0.89415598,-0.66624078,0.83948250,-0.78887353
0.95747874,2.45946137,-3.38588086,0.25899343,-0.21006568,0.81442687,-1.68622133,0.06434441,-0.01589789,0.25102076,-0.47268883,0.02333111,-0.07726636,0.18629733,-0.19754415,0.91107027,-0.67280914,0.85664396,-0.78329793
0.96348174,2.50679444,-3.34060656,0.26673748,-0.20378294,0.82823438,-1.65384857,0.06645666,-0.01621204,0.25392765,-0.46636954,0.02345434,-0.07513303,0.19168132,-0.19557414,0.92613746,-0.68030266,0.87459148,-0.77867835
0.96948474,2.55663808,-3.29044238,0.27447966,-0.19756597,0.84337182,-1.61720124,0.06840173,-0.01662024,0.25786829,-0.45871866,0.02363686,-0.07276812,0.19717080,-0.19334506,0.93929223,-0.68860204,0.89333102,-0.77491027
0.97548774,2.60887040,-3.23600016,0.28213448,-0.19149329,0.85979380,-1.57682078,0.07016565,-0.01711298,0.26286547,-0.44987485,0.02388855,-0.07021086,0.20276168,-0.19086552,0.95048856,-0.69757197,0.91283538,-0.77189457
0.98149075,2.66327488,-3.17798050,0.28961732,-0.18564723,0.87741899,-1.53331441,0.07173721,-0.01768081,0.26891378,-0.43999129,0.02421765,-0.06750059,0.20844578,-0.18815022,0.95969915,-0.70706045,0.93304118,-0.76953754
0.98749375,2.71953589,-3.11714530,0.29684611,-0.18011132,0.89612799,-1.48733485,0.07310821,-0.01831458,0.27597803,-0.42923145,0.02463045,-0.06467576,0.21421069,-0.18521909,0.96691496,-0.71689901,0.95384727,-0.76775099
0.99349675,2.77723787,-3.05429066,0.30374289,-0.17496759,0.91576231,-1.43955984,0.07427366,-0.01900545,0.28399253,-0.41776487,0.02513102,-0.06177311,0.22003993,-0.18209634,0.97214503,-0.72690403,0.97511474,-0.76645229
0.99949975,2.83586854,-2.99022172,0.31023522,-0.17029404,0.93612463,-1.39067241,0.07523194,-0.01974511,0.29286129,-0.40576332,0.02572111,-0.05882692,0.22591339,-0.17880966,0.97541643,-0.73687929,0.99666863,-0.76556479
1.00550275,2.89482619,-2.92573035,0.31625727,-0.16616239,0.95698040,-1.34134268,0.07598476,-0.02052588,0.30245925,-0.39339736,0.02640012,-0.05586859,0.23180799,-0.17538936,0.97677453,-0.74661961,1.01830148,-0.76501841
1.01150575,2.95343119,-2.86157678,0.32175091,-0.16263605,0.97806093,-1.29221203,0.07653722,-0.02134087,0.31263443,-0.38083351,0.02716514,-0.05292630,0.23769844,-0.17186775,0.97628322,-0.75591564,1.03977850,-0.76475073
1.01750875,3.01094154,-2.79847559,0.32666647,-0.15976864,0.99906791,-1.24387991,0.07689764,-0.02218412,0.32321116,-0.36823197,0.02801113,-0.05002493,0.24355832,-0.16827862,0.97402526,-0.76455953,1.06084452,-0.76470824
1.02351176,3.06657203,-2.73708614,0.33096340,-0.15760287,1.01967941,-1.19689381,0.07707737,-0.02305073,0.33399417,-0.35574487,0.02893118,-0.04718603,0.24936104,-0.16465680,0.97010242,-0.77235120,1.08123226,-0.76484789
1.02951476,3.11951655,-2.67800756,0.33461087,-0.15616988,1.03955719,-1.15174229,0.07709056,-0.02393697,0.34477362,-0.34351517,0.02991676,-0.04442803,0.25508093,-0.16103797,0.96463532,-0.77910503,1.10067177,-0.76513879
1.03551776,3.16897274,-2.62177747,0.33758811,-0.15548914,1.05835523,-1.10885112,0.07695373,-0.02484038,0.35533068,-0.33167596,0.03095818,-0.04176651,0.26069425,-0.15745851,0.95776283,-0.78465645,1.11890063,-0.76556376
1.04152076,3.21416799,-2.56887404,0.33988482,-0.15556865,1.07572909,-1.06858225,0.07668542,-0.02575982,0.36544386,-0.32035012,0.03204490,-0.03921445,0.26618006,-0.15395546,0.94964075,-0.78886814,1.13567442,-0.76612070
1.04752376,3.25438574,-2.51972045,0.34150135,-0.15640566,1.09134590,-1.03123508,0.07630567,-0.02669548,0.37489544,-0.30965026,0.03316597,-0.03678267,0.27152086,-0.15056647,0.94043981,-0.79163551,1.15077705,-0.76682355
1.05352676,3.28899093,-2.47469066,0.34244888,-0.15798755,1.10489446,-0.99704977,0.07583546,-0.02764886,0.38347810,-0.29967880,0.03431041,-0.03448012,0.27670308,-0.14732983,0.93034286,-0.79289115,1.16403037,-0.76770271
1.05952976,3.31745319,-2.43411581,0.34274944,-0.16029311,1.11609516,-0.96621182,0.07529619,-0.02862269,0.39100132,-0.29052808,0.03546756,-0.03231423,0.28171720,-0.14428439,0.91954111,-0.79260789,1.17530258,-0.76880477
1.06553277,3.33936686,-2.39829019,0.34243582,-0.16329381,1.12470903,-0.93885751,0.07470905,-0.02962077,0.39729731,-0.28228035,0.03662733,-0.03029119,0.28655754,-0.14146946,0.90822966,-0.79080033,1.18451504,-0.77019145
1.07153577,3.35446653,-2.36747611,0.34155135,-0.16695526,1.13054580,-0.91507960,0.07409442,-0.03064782,0.40222623,-0.27500770,0.03778049,-0.02841618,0.29122181,-0.13892456,0.89660222,-0.78752485,1.19164692,-0.77193789
1.07753877,3.36263739,-2.34190717,0.34014949,-0.17123858,1.13347023,-0.89493290,0.07347135,-0.03170927,0.40568049,-0.26877177,0.03891871,-0.02669355,0.29571023,-0.13668906,0.88484537,-0.78287787,1.19673766,-0.77413009
1.08354177,3.36391969,-2.32178951,0.33829322,-0.17610174,1.13340663,-0.87843924,0.07285696,-0.03281094,0.40758785,-0.26362328,0.04003461,-0.02512691,0.30002445,-0.13480176,0.87313247,-0.77699256,1.19988674,-0.77686186
1.08954477,3.35850700,-2.30730108,0.33605430,-0.18150076,1.13034118,-0.86559160,0.07226598,-0.03395882,0.40791335,-0.25960134,0.04112172,-0.02371920,0.30416624,-0.13330025,0.86161748,-0.77003422,1.20125100,-0.78023125
1.09554777,3.34673848,-2.29858883,0.33351228,-0.18739068,1.12432201,-0.85635732,0.07171035,-0.03515874,0.40665982,-0.25673273,0.04217430,-0.02247271,0.30813596,-0.13222024,0.85042919,-0.76219433,1.20103946,-0.78433675
1.10155078,3.32908529,-2.29576444,0.33075332,-0.19372645,1.11545694,-0.85068019,0.07119885,-0.03641604,0.40386708,-0.25503099,0.04318711,-0.02138904,0.31193106,-0.13159478,0.83966585,-0.75368384,1.19950594,-0.78927347
1.10755378,3.30613213,-2.29889866,0.32786891,-0.20046351,1.10390919,-0.84848160,0.07073692,-0.03773530,0.39960989,-0.25449561,0.04415512,-0.02046906,0.31554460,-0.13145342,0.82939093,-0.74472579,1.19693981,-0.79512951
1.11355678,3.27855490,-2.30801517,0.32495448,-0.20755820,1.08989110,-0.84966079,0.07032647,-0.03912007,0.39399470,-0.25511131,0.04507323,-0.01971286,0.31896393,-0.13182143,0.81962990,-0.73554777,1.19365546,-0.80198278
1.11955978,3.24709565,-2.32308431,0.32210793,-0.21496804,1.07365635,-0.85409445,0.06996592,-0.04057255,0.38715557,-0.25684742,0.04593589,-0.01911969,0.32216963,-0.13271890,0.81036861,-0.72637446,1.18998096,-0.80989838
1.12556278,3.21253641,-2.34401740,0.31942821,-0.22265175,1.05549119,-0.86163585,0.06965025,-0.04209344,0.37924928,-0.25965763,0.04673690,-0.01868794,0.32513493,-0.13416011,0.80155328,-0.71742059,1.18624656,-0.81892682
1.13156578,3.17567333,-2.37066209,0.31701397,-0.23056920,1.03570498,-0.87211382,0.06937123,-0.04368170,0.37045006,-0.26348000,0.04746908,-0.01841508,0.32782546,-0.13615279,0.79309222,-0.70888468,1.18277370,-0.82910297
1.13756878,3.13729257,-2.40279921,0.31496231,-0.23868127,1.01462076,-0.88533172,0.06911774,-0.04533445,0.36094416,-0.26823736,0.04812419,-0.01829771,0.33019968,-0.13869771,0.78485941,-0.70094372,1.17986496,-0.84044595
1.14357179,3.09814920,-2.44014140,0.31336779,-0.24694954,0.99256621,-0.90106675,0.06887614,-0.04704687,0.35092451,-0.27383809,0.04869286,-0.01833150,0.33220972,-0.14178829,0.77669972,-0.69374892,1.17779564,-0.85295977
1.14957479,3.05895016,-2.48233367,0.31232159,-0.25533601,0.96986558,-0.91906967,0.06863083,-0.04881215,0.34058579,-0.28017731,0.04916463,-0.01851129,0.33380296,-0.14541047,0.76843571,-0.68742279,1.17680714,-0.86663461
1.15557779,3.02034196,-2.52895586,0.31191092,-0.26380281,0.94683275,-0.93906516,0.06836475,-0.05062153,0.33011997,-0.28713840,0.04952817,-0.01883112,0.33492398,-0.14954278,0.75987566,-0.68205741,1.17710253,-0.88144863
1.16158079,2.98290347,-2.57952693,0.31221856,-0.27231176,0.92376589,-0.96075284,0.06806009,-0.05246432,0.31971265,-0.29459490,0.04977159,-0.01928430,0.33551707,-0.15415656,0.75082259,-0.67771395,1.17884426,-0.89737001
1.16758379,2.94714360,-2.63351088,0.31332266,-0.28082416,0.90094363,-0.98380910,0.06769890,-0.05432804,0.30954008,-0.30241262,0.04988283,-0.01986346,0.33552897,-0.15921642,0.74108370,-0.67442333,1.18215399,-0.91435910
