energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.05252626,5.74153878,0.00516706,0.09190435,0.55219168,3.37070823,0.17315409,1.74697359,0.04852249,0.16541094
-3.04652326,5.74765140,0.00546536,0.09403550,0.54785084,3.31094685,0.17391560,1.81761161,0.04821841,0.16469148
-3.04052026,5.75017298,0.00578378,0.09602420,0.54321234,3.24885622,0.17457571,1.88746794,0.04789581,0.16390036
-3.03451726,5.74918468,0.00612034,0.09783571,0.53837867,3.18519251,0.17514471,1.95576326,0.04756084,0.16307059
-3.02851426,5.74468270,0.00647236,0.09943559,0.53344440,3.12065582,0.17563211,2.02169735,0.04721761,0.16223260
-3.02251126,5.73657893,0.00683647,0.10079076,0.52849393,3.05587402,0.17604610,2.08446823,0.04686821,0.16141347
-3.01650825,5.72470692,0.00720862,0.10187055,0.52359972,2.99139001,0.17639326,2.14329241,0.04651282,0.16063638
-3.01050525,5.70883284,0.00758412,0.10264767,0.51882122,2.92765287,0.17667857,2.19742563,0.04614993,0.15992039
-3.00450225,5.68867086,0.00795778,0.10309926,0.51420443,2.86501310,0.17690567,2.24618317,0.04577662,0.15928035
-2.99849925,5.66390206,0.00832395,0.10320771,0.50978197,2.80372173,0.17707724,2.28895912,0.04538895,0.15872723
-2.99249625,5.63419579,0.00867672,0.10296143,0.50557373,2.74393334,0.17719570,2.32524373,0.04498238,0.15826843
-2.98649325,5.59923253,0.00901005,0.10235538,0.50158791,2.68571246,0.17726396,2.35463830,0.04455217,0.15790841
-2.98049025,5.55872708,0.00931793,0.10139142,0.49782243,2.62904312,0.17728618,2.37686698,0.04409384,0.15764930
-2.97448724,5.51245093,0.00959463,0.10007847,0.49426656,2.57384076,0.17726863,2.39178499,0.04360355,0.15749160
-2.96848424,5.46025289,0.00983484,0.09843234,0.49090280,2.51996625,0.17722034,2.39938313,0.04307847,0.15743487
-2.96248124,5.40207729,0.01003387,0.09647548,0.48770877,2.46724111,0.17715371,2.39978833,0.04251704,0.15747838
-2.95647824,5.33797871,0.01018786,0.09423633,0.48465912,2.41546355,0.17708485,2.39326033,0.04191920,0.15762161
-2.95047524,5.26813316,0.01029391,0.09174865,0.48172742,2.36442456,0.17703374,2.38018467,0.04128650,0.15786471
-2.94447224,5.19284515,0.01035025,0.08905057,0.47888790,2.31392362,0.17702411,2.36106241,0.04062211,0.15820878
-2.93846923,5.11255055,0.01035634,0.08618357,0.47611701,2.26378344,0.17708310,2.33649693,0.03993078,0.15865600
-2.93246623,5.02781547,0.01031294,0.08319134,0.47339483,2.21386318,0.17724060,2.30717845,0.03921868,0.15920961
-2.92646323,4.93933104,0.01022217,0.08011861,0.47070615,2.16406992,0.17752851,2.27386686,0.03849321,0.15987382
-2.92046023,4.84790466,0.01008751,0.07701003,0.46804142,2.11436781,0.17797969,2.23737352,0.03776270,0.16065352
-2.91445723,4.75444792,0.00991372,0.07390900,0.46539727,2.06478479,0.17862698,2.19854265,0.03703609,0.16155393
-2.90845423,4.65996166,0.00970681,0.07085664,0.46277693,2.01541654,0.17950199,2.15823303,0.03632264,0.16258023
-2.90245123,4.56551866,0.00947391,0.06789090,0.46019019,1.96642769,0.18063404,2.11730037,0.03563152,0.16373711
-2.89644822,4.47224435,0.00922307,0.06504573,0.45765318,1.91804999,0.18204915,2.07658110,0.03497151,0.16502828
-2.89044522,4.38129605,0.00896313,0.06235047,0.45518789,1.87057779,0.18376908,2.03687763,0.03435069,0.16645610
-2.88444222,4.29384115,0.00870345,0.05982938,0.45282133,1.82436062,0.18581065,1.99894571,0.03377615,0.16802116
-2.87843922,4.21103451,0.00845374,0.05750138,0.45058451,1.77979335,0.18818517,1.96348364,0.03325376,0.16972196
-2.87243622,4.13399567,0.00822372,0.05537994,0.44851121,1.73730405,0.19089805,1.93112377,0.03278804,0.17155459
-2.86643322,4.06378605,0.00802295,0.05347311,0.44663645,1.69733993,0.19394864,1.90242590,0.03238200,0.17351259
-2.86043022,4.00138644,0.00786051,0.05178374,0.44499484,1.66035188,0.19733022,1.87787263,0.03203713,0.17558672
-2.85442721,3.94767538,0.00774479,0.05030983,0.44361882,1.62677799,0.20103010,1.85786642,0.03175339,0.17776491
-2.84842421,3.90340849,0.00768321,0.04904499,0.44253670,1.59702675,0.20502985,1.84272803,0.03152928,0.18003217
-2.84242121,3.86919940,0.00768203,0.04797893,0.44177075,1.57146037,0.20930553,1.83269622,0.03136198,0.18237058
-2.83641821,3.84550254,0.00774615,0.04709811,0.44133522,1.55037894,0.21382803,1.82792827,0.03124748,0.18475930
-2.83041521,3.83259849,0.00787893,0.04638639,0.44123455,1.53400608,0.21856334,1.82850136,0.03118077,0.18717459
-2.82441221,3.83058213,0.00808210,0.04582564,0.44146164,1.52247656,0.22347284,1.83441437,0.03115609,0.18958987
-2.81840920,3.83935450,0.00835569,0.04539642,0.44199649,1.51582658,0.22851357,1.84559020,0.03116713,0.19197584
-2.81240620,3.85861859,0.00869794,0.04507861,0.44280512,1.51398714,0.23363855,1.86187849,0.03120729,0.19430067
-2.80640320,3.88787981,0.00910538,0.04485201,0.44383904,1.51678093,0.23879705,1.88305870,0.03126993,0.19653021
-2.80040020,3.92645140,0.00957289,0.04469684,0.44503514,1.52392300,0.24393508,1.90884382,0.03134858,0.19862842
-2.79439720,3.97346526,0.01009378,0.04459424,0.44631637,1.53502531,0.24899589,1.93888463,0.03143719,0.20055784
-2.78839420,4.02788816,0.01066004,0.04452665,0.44759291,1.54960526,0.25392068,1.97277474,0.03153032,0.20228028
-2.78239120,4.08854340,0.01126248,0.04447818,0.44876423,1.56709787,0.25864960,2.01005657,0.03162337,0.20375766
-2.77638819,4.15413741,0.01189104,0.04443481,0.44972167,1.58687125,0.26312283,2.05022826,0.03171271,0.20495303
-2.77038519,4.22329098,0.01253509,0.04438460,0.45035180,1.60824498,0.26728209,2.09275175,0.03179584,0.20583174
-2.76438219,4.29457388,0.01318372,0.04431779,0.45054024,1.63051046,0.27107223,2.13706174,0.03187151,0.20636278
-2.75837919,4.36654209,0.01382610,0.04422683,0.45017592,1.65295270,0.27444305,2.18257569,0.03193981,0.20652017
-2.75237619,4.43777615,0.01445183,0.04410638,0.44915561,1.67487235,0.27735132,2.22870449,0.03200221,0.20628439
-2.74637319,4.50691914,0.01505126,0.04395320,0.44738847,1.69560733,0.27976267,2.27486361,0.03206156,0.20564378
-2.74037019,4.57271284,0.01561581,0.04376601,0.44480043,1.71455285,0.28165353,2.32048429,0.03212209,0.20459576
-2.73436718,4.63403043,0.01613825,0.04354532,0.44133815,1.73117915,0.28301280,2.36502459,0.03218935,0.20314787
-2.72836418,4.68990437,0.01661294,0.04329321,0.43697241,1.74504606,0.28384324,2.40797953,0.03227006,0.20131855
-2.72236118,4.73954823,0.01703602,0.04301304,0.43170063,1.75581379,0.28416242,2.44889029,0.03237194,0.19913743
-2.71635818,4.78237141,0.01740551,0.04270916,0.42554843,1.76324957,0.28400313,2.48735179,0.03250355,0.19664535
-2.71035518,4.81798637,0.01772138,0.04238666,0.41857011,1.76722982,0.28341322,2.52301859,0.03267400,0.19389378
-2.70435218,4.84620800,0.01798552,0.04205098,0.41084799,1.76773796,0.28245476,2.55560872,0.03289266,0.19094388
-2.69834917,4.86704539,0.01820162,0.04170764,0.40249052,1.76485801,0.28120264,2.58490548,0.03316884,0.18786507
-2.69234617,4.88068678,0.01837503,0.04136192,0.39362944,1.75876455,0.27974246,2.61075728,0.03351143,0.18473322
-2.68634317,4.88747854,0.01851252,0.04101860,0.38441588,1.74970947,0.27816800,2.63307556,0.03392854,0.18162853
-2.68034017,4.88789966,0.01862197,0.04068167,0.37501575,1.73800652,0.27657816,2.65183126,0.03442712,0.17863320
-2.67433717,4.88253326,0.01871206,0.04035417,0.36560455,1.72401427,0.27507365,2.66705009,0.03501264,0.17582898
-2.66833417,4.87203682,0.01879189,0.04003801,0.35636185,1.70811862,0.27375357,2.67880725,0.03568874,0.17329477
-2.66233117,4.85711288,0.01887061,0.03973390,0.34746579,1.69071553,0.27271197,2.68722188,0.03645699,0.17110436
-2.65632816,4.83848182,0.01895703,0.03944133,0.33908771,1.67219493,0.27203458,2.69245194,0.03731664,0.16932441
-2.65032516,4.81685802,0.01905927,0.03915861,0.33138725,1.65292646,0.27179599,2.69468975,0.03826455,0.16801281
-2.64432216,4.79293073,0.01918442,0.03888299,0.32450807,1.63324754,0.27205716,2.69415875,0.03929506,0.16721748
-2.63831916,4.76735006,0.01933826,0.03861087,0.31857437,1.61345431,0.27286371,2.69111147,0.04040013,0.16697561
-2.63231616,4.74071870,0.01952507,0.03833799,0.31368829,1.59379536,0.27424470,2.68582889,0.04156938,0.16731344
-2.62631316,4.71358902,0.01974744,0.03805975,0.30992822,1.57446857,0.27621226,2.67862103,0.04279040,0.16824653
-2.62031016,4.68646507,0.02000625,0.03777152,0.30734805,1.55562064,0.27876191,2.66982840,0.04404903,0.16978037
-2.61430715,4.65980853,0.02030064,0.03746895,0.30597722,1.53734914,0.28187346,2.65982394,0.04532973,0.17191143
-2.60830415,4.63404732,0.02062814,0.03714825,0.30582157,1.51970652,0.28551263,2.64901479,0.04661604,0.17462844
-2.60230115,4.60958546,0.02098480,0.03680653,0.30686474,1.50270565,0.28963306,2.63784323,0.04789102,0.17791374
-2.59629815,4.58681255,0.02136547,0.03644196,0.30906999,1.48632632,0.29417872,2.62678602,0.04913778,0.18174476
-2.59029515,4.56611138,0.02176401,0.03605397,0.31238233,1.47052208,0.29908646,2.61635144,0.05033988,0.18609526
-2.58429215,4.54786224,0.02217369,0.03564335,0.31673068,1.45522686,0.30428864,2.60707351,0.05148182,0.19093647
-2.57828914,4.53244274,0.02258747,0.03521218,0.32203004,1.44036109,0.30971560,2.59950275,0.05254936,0.19623783
-2.57228614,4.52022247,0.02299836,0.03476379,0.32818348,1.42583676,0.31529784,2.59419339,0.05352985,0.20196745
-2.56628314,4.51155207,0.02339975,0.03430257,0.33508386,1.41156128,0.32096784,2.59168693,0.05441243,0.20809211
-2.56028014,4.50674695,0.02378568,0.03383367,0.34261535,1.39744006,0.32666139,2.59249242,0.05518815,0.21457686
-2.55427714,4.50606617,0.02415106,0.03336270,0.35065467,1.38337782,0.33231829,2.59706397,0.05585000,0.22138436
-2.54827414,4.50968780,0.02449185,0.03289534,0.35907210,1.36927868,0.33788261,2.60577646,0.05639280,0.22847381
-2.54227114,4.51768225,0.02480519,0.03243696,0.36773244,1.35504548,0.34330235,2.61890064,0.05681311,0.23579982
-2.53626813,4.52998541,0.02508936,0.03199220,0.37649593,1.34057840,0.34852863,2.63657879,0.05710900,0.24331113
-2.53026513,4.54637387,0.02534378,0.03156462,0.38521930,1.32577351,0.35351455,2.65880277,0.05727978,0.25094953
-2.52426213,4.56644423,0.02556885,0.03115636,0.39375709,1.31052150,0.35821378,2.68539565,0.05732578,0.25864891
-2.51825913,4.58959876,0.02576582,0.03076795,0.40196333,1.29470692,0.36257917,2.71599870,0.05724804,0.26633471
-2.51225613,4.61503918,0.02593651,0.03039810,0.40969362,1.27820835,0.36656132,2.75006489,0.05704814,0.27392389
-2.50625313,4.64177001,0.02608311,0.03004370,0.41680774,1.26089974,0.37010754,2.78686003,0.05672796,0.28132545
-2.50025013,4.66861243,0.02620787,0.02969988,0.42317270,1.24265293,0.37316105,2.82547227,0.05628959,0.28844154
-2.49424712,4.69422904,0.02631290,0.02936017,0.42866621,1.22334145,0.37566083,2.86483018,0.05573526,0.29516925
-2.48824412,4.71715895,0.02639993,0.02901681,0.43318046,1.20284551,0.37754194,2.90372922,0.05506741,0.30140304
-2.48224112,4.73586238,0.02647007,0.02866110,0.43662608,1.18105789,0.37873660,2.94086594,0.05428870,0.30703759
-2.47623812,4.74877280,0.02652377,0.02828386,0.43893597,1.15789045,0.37917573,2.97487866,0.05340227,0.31197119
-2.47023512,4.75435449,0.02656068,0.02787590,0.44006893,1.13328080,0.37879119,3.00439301,0.05241182,0.31610927
-2.46423212,4.75116264,0.02657969,0.02742854,0.44001274,1.10719879,0.37751840,3.02807036,0.05132197,0.31936809
-2.45822911,4.73790307,0.02657896,0.02693412,0.43878650,1.07965215,0.37529937,3.04465697,0.05013835,0.32167825
-2.45222611,4.71348833,0.02655605,0.02638646,0.43644202,1.05069111,0.37208582,3.05303136,0.04886793,0.32298788
-2.44622311,4.67708730,0.02650810,0.02578132,0.43306410,1.02041138,0.36784231,3.05224770,0.04751911,0.32326540
-2.44022011,4.62816542,0.02643202,0.02511668,0.42876952,0.98895525,0.36254924,3.04157298,0.04610189,0.32250153
-2.43421711,4.56651348,0.02632473,0.02439309,0.42370479,0.95651082,0.35620537,3.02051615,0.04462787,0.32071051
-2.42821411,4.49226329,0.02618335,0.02361377,0.41804262,0.92330900,0.34882992,2.98884767,0.04311027,0.31793053
-2.42221111,4.40588933,0.02600550,0.02278471,0.41197718,0.88961859,0.34046395,2.94660863,0.04156376,0.31422315
-2.41620810,4.30819642,0.02578940,0.02191464,0.40571839,0.85573969,0.33117103,2.89410900,0.04000434,0.30967189
-2.41020510,4.20029412,0.02553409,0.02101490,0.39948547,0.82199553,0.32103711,2.83191521,0.03844902,0.30437996
-2.40420210,4.08355922,0.02523951,0.02009928,0.39349993,0.78872348,0.31016966,2.76082789,0.03691562,0.29846736
-2.39819910,3.95958856,0.02490656,0.01918371,0.38797849,0.75626543,0.29869600,2.68185101,0.03542235,0.29206732
-2.39219610,3.83014475,0.02453710,0.01828599,0.38312615,0.72495834,0.28676100,2.59615412,0.03398757,0.28532248
-2.38619310,3.69709756,0.02413385,0.01742540,0.37912972,0.69512523,0.27452419,2.50502984,0.03262941,0.27838083
-2.38019010,3.56236420,0.02370033,0.01662241,0.37615231,0.66706718,0.26215655,2.40984856,0.03136552,0.27139167
-2.37418709,3.42785128,0.02324071,0.01589821,0.37432872,0.64105679,0.24983680,2.31201292,0.03021285,0.26450182
-2.36818409,3.29540108,0.02275957,0.01527443,0.37376235,0.61733323,0.23774776,2.21291388,0.02918744,0.25785217
-2.36218109,3.16674456,0.02226177,0.01477269,0.37452328,0.59609909,0.22607248,2.11389051,0.02830437,0.25157473
-2.35617809,3.04346250,0.02175221,0.01441428,0.37664799,0.57751905,0.21499063,2.01619495,0.02757764,0.24579024
-2.35017509,2.92695601,0.02123565,0.01421979,0.38014040,0.56172028,0.20467486,1.92096381,0.02702025,0.24060646
-2.34417209,2.81842673,0.02071652,0.01420874,0.38497418,0.54879428,0.19528759,1.82919656,0.02664421,0.23611698
-2.33816908,2.71886641,0.02019881,0.01439924,0.39109618,0.53879981,0.18697795,1.74174133,0.02646063,0.23240071
-2.33216608,2.62905502,0.01968592,0.01480758,0.39843062,0.53176655,0.17987904,1.65928776,0.02647980,0.22952176
-2.32616308,2.54956616,0.01918060,0.01544783,0.40688374,0.52769912,0.17410549,1.58236643,0.02671123,0.22752975
-2.32016008,2.48077800,0.01868494,0.01633148,0.41634871,0.52658081,0.16975133,1.51135382,0.02716370,0.22646036
-2.31415708,2.42288804,0.01820039,0.01746695,0.42671025,0.52837682,0.16688807,1.44648187,0.02784518,0.22633599
-2.30815408,2.37592972,0.01772777,0.01885914,0.43784884,0.53303660,0.16556309,1.38785066,0.02876271,0.22716642
-2.30215108,2.33978927,0.01726737,0.02050905,0.44964415,0.54049499,0.16579830,1.33544309,0.02992223,0.22894936
-2.29614807,2.31422129,0.01681908,0.02241326,0.46197755,0.55067213,0.16758902,1.28914036,0.03132820,0.23167080
-2.29014507,2.29886196,0.01638246,0.02456360,0.47473359,0.56347204,0.17090319,1.24873713,0.03298330,0.23530519
-2.28414207,2.29323929,0.01595688,0.02694679,0.48780027,0.57878009,0.17568100,1.21395569,0.03488789,0.23981530
-2.27813907,2.29678013,0.01554168,0.02954417,0.50106846,0.59645946,0.18183482,1.18445837,0.03703954,0.24515192
-2.27213607,2.30881428,0.01513622,0.03233159,0.51443026,0.61634708,0.18924970,1.15985815,0.03943246,0.25125347
-2.26613307,2.32857621,0.01474001,0.03527945,0.52777681,0.63824935,0.19778443,1.13972723,0.04205695,0.25804548
-2.26013007,2.35520554,0.01435277,0.03835283,0.54099558,0.66193809,0.20727322,1.12360394,0.04489893,0.26544018
-2.25412706,2.38774725,0.01397452,0.04151189,0.55396768,0.68714729,0.21752806,1.11099810,0.04793945,0.27333634
-2.24812406,2.42515307,0.01360557,0.04471244,0.56656531,0.71357097,0.22834186,1.10139574,0.05115440,0.28161938
-2.24212106,2.46628505,0.01324654,0.04790671,0.57864977,0.74086260,0.23949225,1.09426326,0.05451432,0.29016192
-2.23611806,2.50992266,0.01289833,0.05104428,0.59007032,0.76863644,0.25074607,1.08905197,0.05798439,0.29882486
-2.23011506,2.55477396,0.01256214,0.05407324,0.60066400,0.79647077,0.26186454,1.08520322,0.06152462,0.30745904
-2.22411206,2.59949154,0.01223936,0.05694144,0.61025675,0.82391343,0.27260879,1.08215467,0.06509022,0.31590752
-2.21810905,2.64269326,0.01193153,0.05959784,0.61866562,0.85048923,0.28274580,1.07934769,0.06863226,0.32400839
-2.21210605,2.68298753,0.01164033,0.06199395,0.62570235,0.87570935,0.29205439,1.07623618,0.07209844,0.33159815
-2.20610305,2.71900244,0.01136743,0.06408520,0.63117796,0.89908223,0.30033116,1.07229641,0.07543416,0.33851545
-2.20010005,2.74941774,0.01111449,0.06583233,0.63490832,0.92012566,0.30739606,1.06703783,0.07858367,0.34460514
-2.19409705,2.77299851,0.01088308,0.06720256,0.63672035,0.93837950,0.31309736,1.06001419,0.08149142,0.34972248
-2.18809405,2.78862885,0.01067464,0.06817071,0.63645855,0.95341859,0.31731593,1.05083462,0.08410347,0.35373721
-2.18209105,2.79534430,0.01049044,0.06871999,0.63399153,0.96486523,0.31996843,1.03917404,0.08636899,0.35653752
-2.17608804,2.79236123,0.01033152,0.06884265,0.62921825,0.97240068,0.32100948,1.02478231,0.08824171,0.35803353
-2.17008504,2.77910205,0.01019872,0.06854026,0.62207351,0.97577527,0.32043253,1.00749161,0.08968137,0.35816034
-2.16408204,2.75521476,0.01009262,0.06782379,0.61253248,0.97481665,0.31826957,0.98722164,0.09065496,0.35688031
-2.15807904,2.72058627,0.01001359,0.06671336,0.60061404,0.96943572,0.31458953,0.96398228,0.09113791,0.35418472
-2.15207604,2.67534853,0.00996176,0.06523777,0.58638265,0.95963023,0.30949558,0.93787356,0.09111504,0.35009455
-2.14607304,2.61987755,0.00993705,0.06343377,0.56994879,0.94548573,0.30312141,0.90908287,0.09058120,0.34466048
-2.14007004,2.55478524,0.00993921,0.06134516,0.55146774,0.92717395,0.29562669,0.87787967,0.08954174,0.33796213
-2.13406703,2.48090465,0.00996787,0.05902174,0.53113702,0.90494866,0.28719193,0.84460768,0.08801261,0.33010655
-2.12806403,2.39926925,0.01002255,0.05651820,0.50919233,0.87913936,0.27801293,0.80967529,0.08602026,0.32122608
-2.12206103,2.31108735,0.01010276,0.05389287,0.48590233,0.85014289,0.26829512,0.77354436,0.08360114,0.31147575
-2.11605803,2.21771276,0.01020804,0.05120662,0.46156253,0.81841344,0.25824802,0.73671801,0.08080109,0.30103016
-2.11005503,2.12061291,0.01033807,0.04852170,0.43648836,0.78445143,0.24808002,0.69972800,0.07767433,0.29008020
-2.10405203,2.02133576,0.01049271,0.04590070,0.41100787,0.74879155,0.23799358,0.66312205,0.07428242,0.27882956
-2.09804902,1.92147652,0.01067211,0.04340564,0.38545427,0.71199053,0.22818116,0.62745176,0.07069296,0.26749119
-2.09204602,1.82264546,0.01087681,0.04109713,0.36015855,0.67461494,0.21882181,0.59326121,0.06697825,0.25628384
-2.08604302,1.72643746,0.01110777,0.03903372,0.33544250,0.63722949,0.21007847,0.56107682,0.06321392,0.24542867
-2.08004002,1.63440405,0.01136648,0.03727133,0.31161217,0.60038608,0.20209615,0.53139845,0.05947746,0.23514603
-2.07403702,1.54802839,0.01165498,0.03586276,0.28895213,0.56461388,0.19500062,0.50469182,0.05584694,0.22565240
-2.06803402,1.46870330,0.01197589,0.03485731,0.26772048,0.53041057,0.18889785,0.48138225,0.05239968,0.21715750
-2.06203102,1.39771233,0.01233239,0.03430042,0.24814477,0.49823491,0.18387385,0.46184968,0.04921111,0.20986155
-2.05602801,1.33621374,0.01272815,0.03423335,0.23041885,0.46850053,0.17999489,0.44642458,0.04635364,0.20395253
-2.05002501,1.28522688,0.01316724,0.03469277,0.21470052,0.44157109,0.17730801,0.43538472,0.04389580,0.19960364
-2.04402201,1.24562074,0.01365396,0.03571042,0.20111018,0.41775656,0.17584150,0.42895250,0.04190131,0.19697065
-2.03801901,1.21810415,0.01419263,0.03731257,0.18973013,0.39731054,0.17560558,0.42729258,0.04042841,0.19618929
-2.03201601,1.20321714,0.01478737,0.03951951,0.18060468,0.38042852,0.17659283,0.43050967,0.03952918,0.19737258
-2.02601301,1.20132332,0.01544175,0.04234489,0.17374080,0.36724694,0.17877869,0.43864643,0.03924889,0.20060814
-2.02001001,1.21260296,0.01615853,0.04579500,0.16910941,0.35784286,0.18212173,0.45168123,0.03962547,0.20595547
-2.01400700,1.23704673,0.01693927,0.04986808,0.16664700,0.35223412,0.18656389,0.46952603,0.04068886,0.21344340
-2.00800400,1.27445033,0.01778401,0.05455345,0.16625776,0.35038010,0.19203073,0.49202429,0.04246045,0.22306751
-2.00200100,1.32441028,0.01869098,0.05983087,0.16781593,0.35218274,0.19843165,0.51894927,0.04495248,0.23478803
-1.99599800,1.38632125,0.01965626,0.06566980,0.17116849,0.35748814,0.20566040,0.55000274,0.04816733,0.24852796
-1.98999500,1.45937558,0.02067365,0.07202891,0.17613813,0.36608859,0.21359572,0.58481469,0.05209694,0.26417183
-1.98399200,1.54256567,0.02173446,0.07885576,0.18252636,0.37772514,0.22210241,0.62294395,0.05672214,0.28156516
-1.97798899,1.63468977,0.02282752,0.08608665,0.19011690,0.39209084,0.23103280,0.66388043,0.06201211,0.30051466
-1.97198599,1.73436190,0.02393924,0.09364689,0.19867925,0.40883473,0.24022876,0.70704893,0.06792389,0.32078947
-1.96598299,1.84002639,0.02505378,0.10145135,0.20797241,0.42756658,0.24952421,0.75181482,0.07440213,0.34212346
-1.95997999,1.94997738,0.02615336,0.10940535,0.21774882,0.44786263,0.25874811,0.79749186,0.08137892,0.36421853
-1.95397699,2.06238342,0.02721866,0.11740603,0.22775837,0.46927213,0.26772798,0.84335199,0.08877407,0.38674917
-1.94797399,2.17531717,0.02822935,0.12534398,0.23775255,0.49132484,0.27629379,0.88863711,0.09649557,0.40936804
-1.94197099,2.28678970,0.02916464,0.13310537,0.24748857,0.51353930,0.28428210,0.93257276,0.10444048,0.43171255
-1.93596798,2.39478887,0.03000395,0.14057426,0.25673353,0.53543179,0.29154036,0.97438318,0.11249623,0.45341233
-1.92996498,2.49732080,0.03072754,0.14763528,0.26526842,0.55652585,0.29793113,1.01330764,0.12054229,0.47409738
-1.92396198,2.59245343,0.03131722,0.15417638,0.27289198,0.57636200,0.30333610,1.04861733,0.12845228,0.49340662
-1.91795898,2.67836068,0.03175690,0.16009177,0.27942424,0.59450749,0.30765972,1.07963233,0.13609638,0.51099666
-1.91195598,2.75336585,0.03203327,0.16528471,0.28470971,0.61056573,0.31083215,1.10573819,0.14334413,0.52655043
-1.90595298,2.81598270,0.03213615,0.16967028,0.28862014,0.62418509,0.31281163,1.12640131,0.15006742,0.53978536
-1.89994997,2.86495270,0.03205898,0.17317785,0.29105667,0.63506680,0.31358582,1.14118269,0.15614360,0.55046085
-1.89394697,2.89927700,0.03179894,0.17575312,0.29195143,0.64297153,0.31317226,1.14974952,0.16145868,0.55838477
-1.88794397,2.91824185,0.03135714,0.17735986,0.29126852,0.64772455,0.31161780,1.15188398,0.16591043,0.56341858
-1.88194097,2.92143638,0.03073853,0.17798099,0.28900420,0.64921913,0.30899701,1.14748915,0.16941120,0.56548111
-1.87593797,2.90876217,0.02995177,0.17761912,0.28518653,0.64741812,0.30540956,1.13659151,0.17189053,0.56455062
-1.86993497,2.88043390,0.02900886,0.17629646,0.27987423,0.64235357,0.30097675,1.11934017,0.17329721,0.56066521
-1.86393197,2.83697134,0.02792479,0.17405415,0.27315500,0.63412445,0.29583729,1.09600267,0.17360091,0.55392153
-1.85792896,2.77918280,0.02671704,0.17095091,0.26514326,0.62289254,0.29014251,1.06695766,0.17279309,0.54447178
-1.85192596,2.70814083,0.02540497,0.16706124,0.25597744,0.60887665,0.28405111,1.03268468,0.17088739,0.53251928
-1.84592296,2.62515123,0.02400931,0.16247310,0.24581699,0.59234544,0.27772389,0.99375148,0.16791925,0.51831268
-1.83991996,2.53171659,0.02255148,0.15728525,0.23483909,0.57360909,0.27131853,0.95079943,0.16394490,0.50213916
-1.83391696,2.42949596,0.02105304,0.15160438,0.22323539,0.55301020,0.26498470,0.90452758,0.15903978,0.48431689
-1.82791396,2.32026238,0.01953515,0.14554212,0.21120877,0.53091435,0.25885979,0.85567603,0.15329638,0.46518709
-1.82191096,2.20585988,0.01801806,0.13921203,0.19897031,0.50770053,0.25306546,0.80500914,0.14682160,0.44510602
-1.81590795,2.08816177,0.01652069,0.13272683,0.18673661,0.48375209,0.24770508,0.75329943,0.13973384,0.42443726
-1.80990495,1.96903165,0.01506035,0.12619589,0.17472753,0.45944826,0.24286235,0.70131245,0.13215986,0.40354458
-1.80390195,1.85028870,0.01365243,0.11972298,0.16316442,0.43515676,0.23860104,0.64979332,0.12423148,0.38278560
-1.79789895,1.73367811,0.01231027,0.11340462,0.15226892,0.41122764,0.23496591,0.59945519,0.11608247,0.36250659
-1.79189595,1.62084755,0.01104514,0.10732883,0.14226225,0.38798846,0.23198474,0.55096998,0.10784542,0.34303833
-1.78589295,1.51333000,0.00986618,0.10157438,0.13336507,0.36574104,0.22967143,0.50496143,0.09964903,0.32469327
-1.77988994,1.41253291,0.00878055,0.09621058,0.12579768,0.34475957,0.22802980,0.46200053,0.09161566,0.30776380
-1.77388694,1.31973336,0.00779353,0.09129747,0.11978052,0.32529016,0.22705809,0.42260321,0.08385932,0.29252164
-1.76788394,1.23607848,0.00690871,0.08688639,0.11553484,0.30755149,0.22675372,0.38722988,0.07648403,0.27921805
-1.76188094,1.16259003,0.00612823,0.08302090,0.11328325,0.29173649,0.22711807,0.35628676,0.06958274,0.26808472
-1.75587794,1.10017201,0.00545299,0.07973778,0.11324996,0.27801463,0.22816097,0.33012829,0.06323659,0.25933493
-1.74987494,1.04961984,0.00488287,0.07706816,0.11566055,0.26653453,0.22990463,0.30906028,0.05751458,0.25316478
-1.74387194,1.01162969,0.00441699,0.07503862,0.12074093,0.25742659,0.23238657,0.29334335,0.05247356,0.24975408
-1.73786893,0.98680654,0.00405386,0.07367214,0.12871540,0.25080532,0.23566157,0.28319599,0.04815855,0.24926672
-1.73186593,0.97566976,0.00379159,0.07298875,0.13980352,0.24677105,0.23980217,0.27879701,0.04460316,0.25185009
-1.72586293,0.97865508,0.00362800,0.07300596,0.15421573,0.24541080,0.24489787,0.28028683,0.04183018,0.25763355
-1.71985993,0.99611232,0.00356073,0.07373880,0.17214767,0.24679814,0.25105271,0.28776744,0.03985216,0.26672580
-1.71385693,1.02829837,0.00358729,0.07519947,0.19377316,0.25099201,0.25838157,0.30130071,0.03867203,0.27921101
-1.70785393,1.07536548,0.00370508,0.07739669,0.21923601,0.25803436,0.26700502,0.32090522,0.03828357,0.29514394
-1.70185093,1.13734520,0.00391134,0.08033465,0.24864078,0.26794686,0.27704316,0.34655147,0.03867184,0.31454426
-1.69584792,1.21412877,0.00420312,0.08401173,0.28204295,0.28072675,0.28860856,0.37815580,0.03981341,0.33739013
-1.68984492,1.30544507,0.00457718,0.08841908,0.31943862,0.29634201,0.30179867,0.41557340,0.04167656,0.36361172
