energy_ev,total_up,Cr_p_up,Cr_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-2.99849925,1.21750565,1.05862001,0.45302618,0.41544693,0.08595373,0.01855344,0.18768693,0.01221947,0.11109920
-2.99249625,1.26942044,1.09539837,0.47551844,0.43395126,0.08919650,0.01916907,0.19555666,0.01235655,0.11534861
-2.98649325,1.32123686,1.12871792,0.49808835,0.45135792,0.09245437,0.01983265,0.20369181,0.01261832,0.11974337
-2.98049025,1.37228851,1.15823519,0.52057639,0.46743217,0.09566505,0.02054193,0.21191980,0.01299656,0.12421618
-2.97448724,1.42195074,1.18367746,0.54283703,0.48195457,0.09876997,0.02129505,0.22007074,0.01348310,0.12870431
-2.96848424,1.46964865,1.20484674,0.56473895,0.49472635,0.10171518,0.02209037,0.22798061,0.01406980,0.13315005
-2.96248124,1.51486386,1.22162180,0.58616492,0.50557476,0.10445218,0.02292616,0.23549438,0.01474835,0.13750090
-2.95647824,1.55713992,1.23395830,0.60701118,0.51435803,0.10693863,0.02380032,0.24246901,0.01551019,0.14170972
-2.95047524,1.59608651,1.24188695,0.62718672,0.52096974,0.10913896,0.02471011,0.24877613,0.01634634,0.14573468
-2.94447224,1.63138236,1.24551001,0.64661231,0.52534260,0.11102485,0.02565183,0.25430448,0.01724727,0.14953909
-2.93846923,1.66277704,1.24499638,0.66521975,0.52745130,0.11257562,0.02662060,0.25896194,0.01820283,0.15309115
-2.93246623,1.69009188,1.24057538,0.68295126,0.52731429,0.11377842,0.02761021,0.26267710,0.01920218,0.15636372
-2.92646323,1.71322003,1.23252974,0.69975929,0.52499454,0.11462830,0.02861295,0.26540043,0.02023383,0.15933401
-2.92046023,1.73212608,1.22118804,0.71560696,0.52059904,0.11512822,0.02961973,0.26710485,0.02128567,0.16198336
-2.91445723,1.74684520,1.20691691,0.73046904,0.51427714,0.11528876,0.03062008,0.26778587,0.02234516,0.16429703
-2.90845423,1.75748221,1.19011336,0.74433379,0.50621769,0.11512792,0.03160248,0.26746117,0.02339955,0.16626413
-2.90245123,1.76421047,1.17119746,0.75720543,0.49664509,0.11467057,0.03255459,0.26616975,0.02443610,0.16787766
-2.89644822,1.76727091,1.15060567,0.76910727,0.48581443,0.11394801,0.03346373,0.26397057,0.02544246,0.16913461
-2.89044522,1.76697094,1.12878490,0.78008544,0.47400573,0.11299723,0.03431731,0.26094086,0.02640705,0.17003624
-2.88444222,1.76368329,1.10618736,0.79021273,0.46151755,0.11186027,0.03510342,0.25717406,0.02731936,0.17058840
-2.87843922,1.75784450,1.08326629,0.79959260,0.44866026,0.11058334,0.03581130,0.25277746,0.02817040,0.17080189
-2.87243622,1.74995279,1.06047236,0.80836272,0.43574890,0.10921599,0.03643190,0.24786970,0.02895302,0.17069289
-2.86643322,1.74056504,1.03825066,0.81669784,0.42309609,0.10781009,0.03695836,0.24257797,0.02966218,0.17028330
-2.86043022,1.73029237,1.01703802,0.82481151,0.41100507,0.10641889,0.03738635,0.23703528,0.03029521,0.16960097
-2.85442721,1.71979412,0.99726032,0.83295641,0.39976293,0.10509590,0.03771441,0.23137749,0.03085188,0.16867980
-2.84842421,1.70976968,0.97932976,0.84142286,0.38963436,0.10389380,0.03794404,0.22574046,0.03133449,0.16755964
-2.84242121,1.70094829,0.96364145,0.85053540,0.38085590,0.10286328,0.03807976,0.22025719,0.03174771,0.16628591
-2.83641821,1.69407626,0.95056949,0.86064721,0.37363084,0.10205187,0.03812895,0.21505502,0.03209847,0.16490899
-2.83041521,1.68990212,0.94046207,0.87213255,0.36812488,0.10150277,0.03810156,0.21025298,0.03239556,0.16348326
-2.82441221,1.68915959,0.93363570,0.88537727,0.36446255,0.10125375,0.03800974,0.20595927,0.03264934,0.16206597
-2.81840920,1.69254903,0.93036856,0.90076766,0.36272456,0.10133603,0.03786729,0.20226903,0.03287119,0.16071577
-2.81240620,1.70071782,0.93089304,0.91867825,0.36294600,0.10177336,0.03768912,0.19926229,0.03307309,0.15949120
-2.80640320,1.71424061,0.93538788,0.93945887,0.36511560,0.10258117,0.03749058,0.19700230,0.03326703,0.15844891
-2.80040020,1.73360016,0.94397004,0.96342184,0.36917592,0.10376597,0.03728683,0.19553423,0.03346455,0.15764200
-2.79439720,1.75916982,0.95668693,0.99082980,0.37502462,0.10532488,0.03709225,0.19488428,0.03367628,0.15711835
-2.78839420,1.79119856,0.97350933,1.02188489,0.38251677,0.10724555,0.03691987,0.19505926,0.03391150,0.15691915
-2.78239120,1.82979943,0.99432564,1.05671993,0.39146817,0.10950622,0.03678093,0.19604668,0.03417785,0.15707761
-2.77638819,1.87494217,1.01893777,1.09539218,0.40165970,0.11207620,0.03668450,0.19781533,0.03448114,0.15761808
-2.77038519,1.92645053,1.04705929,1.13787993,0.41284261,0.11491653,0.03663731,0.20031642,0.03482522,0.15855542
-2.76438219,1.98400470,1.07831612,1.18408228,0.42474454,0.11798103,0.03664361,0.20348513,0.03521202,0.15989484
-2.75837919,2.04714867,1.11224996,1.23382211,0.43707631,0.12121752,0.03670525,0.20724269,0.03564159,0.16163209
-2.75237619,2.11530255,1.14832476,1.28685208,0.44953922,0.12456927,0.03682181,0.21149875,0.03611237,0.16375399
-2.74637319,2.18777910,1.18593601,1.34286333,0.46183255,0.12797658,0.03699086,0.21615417,0.03662139,0.16623935
-2.74037019,2.26380384,1.22442290,1.40149625,0.47366123,0.13137852,0.03720834,0.22110390,0.03716458,0.16906006
-2.73436718,2.34253776,1.26308288,1.46235290,0.48474329,0.13471456,0.03746887,0.22624003,0.03773707,0.17218237
-2.72836418,2.42310148,1.30118823,1.52500999,0.49481690,0.13792624,0.03776623,0.23145488,0.03833347,0.17556823
-2.72236118,2.50459972,1.33800425,1.58903194,0.50364680,0.14095869,0.03809373,0.23664384,0.03894816,0.17917665
-2.71635818,2.58614491,1.37280816,1.65398303,0.51102982,0.14376193,0.03844457,0.24170818,0.03957543,0.18296490
-2.71035518,2.66687886,1.40490826,1.71943797,0.51679938,0.14629200,0.03881221,0.24655744,0.04020968,0.18688958
-2.70435218,2.74599161,1.43366258,1.78499032,0.52082888,0.14851176,0.03919059,0.25111151,0.04084543,0.19090738
-2.69834917,2.82273663,1.45849620,1.85025837,0.52303373,0.15039147,0.03957434,0.25530228,0.04147735,0.19497570
-2.69234617,2.89644198,1.47891682,1.91488820,0.52337216,0.15190900,0.03995891,0.25907481,0.04210015,0.19905291
-2.68634317,2.96651726,1.49452773,1.97855390,0.52184471,0.15304984,0.04034058,0.26238807,0.04270852,0.20309838
-2.68034017,3.03245634,1.50503795,2.04095525,0.51849253,0.15380680,0.04071646,0.26521515,0.04329692,0.20707234
-2.67433717,3.09383626,1.51026899,2.10181327,0.51339450,0.15417955,0.04108443,0.26754308,0.04385947,0.21093557
-2.66833417,3.15031286,1.51015812,2.16086414,0.50666350,0.15417393,0.04144302,0.26937216,0.04438983,0.21464904
-2.66233117,3.20161386,1.50475799,2.21785232,0.49844175,0.15380122,0.04179125,0.27071491,0.04488106,0.21817349
-2.65632816,3.24753026,1.49423281,2.27252365,0.48889566,0.15307722,0.04212851,0.27159474,0.04532563,0.22146922
-2.65032516,3.28790684,1.47885108,2.32461913,0.47821021,0.15202143,0.04245442,0.27204427,0.04571541,0.22449592
-2.64432216,3.32263279,1.45897543,2.37387030,0.46658314,0.15065615,0.04276862,0.27210345,0.04604179,0.22721272
-2.63831916,3.35163307,1.43504983,2.41999658,0.45421918,0.14900571,0.04307074,0.27181751,0.04629585,0.22957857
-2.63231616,3.37486129,1.40758485,2.46270530,0.44132434,0.14709566,0.04336020,0.27123479,0.04646859,0.23155278
-2.62631316,3.39229437,1.37714146,2.50169445,0.42810070,0.14495219,0.04363614,0.27040458,0.04655123,0.23309582
-2.62031016,3.40392933,1.34431404,2.53665824,0.41474149,0.14260152,0.04389738,0.26937488,0.04653552,0.23417039
-2.61430715,3.40978229,1.30971326,2.56729518,0.40142689,0.14006947,0.04414227,0.26819037,0.04641408,0.23474257
-2.60830415,3.40988931,1.27394930,2.59331834,0.38832037,0.13738106,0.04436870,0.26689041,0.04618071,0.23478308
-2.60230115,3.40430886,1.23761616,2.61446697,0.37556592,0.13456020,0.04457401,0.26550734,0.04583067,0.23426857
-2.59629815,3.39312538,1.20127733,2.63051877,0.36328580,0.13162950,0.04475496,0.26406499,0.04536095,0.23318279
-2.59029515,3.37645334,1.16545337,2.64130204,0.35157928,0.12861005,0.04490770,0.26257756,0.04477036,0.23151760
-2.58429215,3.35444121,1.13061154,2.64670658,0.34052197,0.12552131,0.04502775,0.26104888,0.04405970,0.22927378
-2.57828914,3.32727466,1.09715781,2.64669273,0.33016593,0.12238098,0.04510997,0.25947207,0.04323168,0.22646149
-2.57228614,3.29517863,1.06543110,2.64129763,0.32054038,0.11920496,0.04514862,0.25782970,0.04229090,0.22310045
-2.56628314,3.25841766,1.03569999,2.63063830,0.31165306,0.11600729,0.04513740,0.25609435,0.04124366,0.21921972
-2.56028014,3.21729439,1.00816153,2.61491109,0.30349201,0.11280015,0.04506954,0.25422973,0.04009774,0.21485714
-2.55427714,3.17214603,0.98294209,2.59438736,0.29602781,0.10959387,0.04493795,0.25219214,0.03886219,0.21005851
-2.54827414,3.12333889,0.96010004,2.56940562,0.28921610,0.10639700,0.04473538,0.24993242,0.03754698,0.20487636
-2.54227114,3.07126124,0.93962990,2.54036046,0.28300031,0.10321640,0.04445464,0.24739813,0.03616275,0.19936862
-2.53626813,3.01631480,0.92146775,2.50768883,0.27731447,0.10005736,0.04408893,0.24453600,0.03472052,0.19359708
-2.53026513,2.95890542,0.90549765,2.47185446,0.27208607,0.09692380,0.04363202,0.24129457,0.03323142,0.18762578
-2.52426213,2.89943347,0.89155882,2.43333131,0.26723877,0.09381850,0.04307866,0.23762681,0.03170649,0.18151938
-2.51825913,2.83828463,0.87945341,2.39258707,0.26269503,0.09074330,0.04242488,0.23349258,0.03015649,0.17534162
-2.51225613,2.77582158,0.86895473,2.35006762,0.25837844,0.08769941,0.04166824,0.22886102,0.02859177,0.16915392
-2.50625313,2.71237731,0.85981581,2.30618336,0.25421590,0.08468768,0.04080818,0.22371250,0.02702222,0.16301416
-2.50025013,2.64825041,0.85177835,2.26129840,0.25013939,0.08170890,0.03984621,0.21804029,0.02545719,0.15697565
-2.49424712,2.58370300,0.84458188,2.21572309,0.24608758,0.07876408,0.03878611,0.21185164,0.02390555,0.15108639
-2.48824412,2.51896124,0.83797336,2.16971055,0.24200710,0.07585471,0.03763404,0.20516842,0.02237567,0.14538862
-2.48224112,2.45421894,0.83171699,2.12345736,0.23785354,0.07298306,0.03639856,0.19802728,0.02087549,0.13991857
-2.47623812,2.38964398,0.82560437,2.07710847,0.23359236,0.07015230,0.03509063,0.19047917,0.01941259,0.13470653
-2.47023512,2.32538748,0.81946489,2.03076623,0.22919943,0.06736678,0.03372345,0.18258853,0.01799421,0.12977711
-2.46423212,2.26159539,0.81317621,1.98450289,0.22466162,0.06463214,0.03231230,0.17443197,0.01662734,0.12514975
-2.45822911,2.19842197,0.80667470,1.93837618,0.21997720,0.06195540,0.03087432,0.16609665,0.01531871,0.12083934
-2.45222611,2.13604452,0.79996541,1.89244693,0.21515610,0.05934507,0.02942817,0.15767845,0.01407487,0.11685705
-2.44622311,2.07467859,0.79313143,1.84679786,0.21022023,0.05681118,0.02799372,0.14927988,0.01290212,0.11321120
-2.44022011,2.01459287,0.78634194,1.80155242,0.20520356,0.05436526,0.02659172,0.14100804,0.01180654,0.10990816
-2.43421711,1.95612267,0.77985862,1.75689257,0.20015219,0.05202034,0.02524337,0.13297249,0.01079396,0.10695326
-2.42821411,1.89968128,0.77403981,1.71307436,0.19512422,0.04979083,0.02396997,0.12528320,0.00986987,0.10435170
-2.42221111,1.84576799,0.76934177,1.67044023,0.19018936,0.04769245,0.02279255,0.11804865,0.00903940,0.10210925
-2.41620810,1.79497215,0.76631660,1.62942703,0.18542833,0.04574198,0.02173145,0.11137400,0.00830724,0.10023289
-2.41020510,1.74797230,0.76560633,1.59056899,0.18093183,0.04395708,0.02080597,0.10535943,0.00767755,0.09873123
-2.40420210,1.70552991,0.76793257,1.55449502,0.17679916,0.04235595,0.02003401,0.10009856,0.00715388,0.09761468
-2.39819910,1.66847720,0.77408179,1.52191985,0.17313632,0.04095698,0.01943165,0.09567704,0.00673911,0.09689541
-2.39219610,1.63769906,0.78488583,1.49362908,0.17005363,0.03977824,0.01901285,0.09217112,0.00643534,0.09658700
-2.38619310,1.61410900,0.80119795,1.47045816,0.16766292,0.03883701,0.01878902,0.08964635,0.00624376,0.09670379
-2.38019010,1.59861970,0.82386467,1.45326577,0.16607410,0.03814913,0.01876871,0.08815622,0.00616465,0.09725996
-2.37418709,1.59210892,0.85369412,1.44290247,0.16539154,0.03772841,0.01895723,0.08774095,0.00619718,0.09826840
-2.36818409,1.59538173,0.89142153,1.44017550,0.16570997,0.03758584,0.01935632,0.08842611,0.00633940,0.09973927
-2.36218109,1.60913049,0.93767316,1.44581123,0.16711034,0.03772900,0.01996387,0.09022152,0.00658811,0.10167849
-2.35617809,1.63389420,0.99292991,1.46041645,0.16965567,0.03816131,0.02077365,0.09312007,0.00693880,0.10408607
-2.35017509,1.67001899,1.05749199,1.48444052,0.17338709,0.03888143,0.02177512,0.09709684,0.00738562,0.10695446
-2.34417209,1.71762169,1.13144640,1.51813981,0.17832034,0.03988274,0.02295334,0.10210838,0.00792131,0.11026704
-2.33816908,1.77655847,1.21463883,1.56154646,0.18444291,0.04115293,0.02428896,0.10809249,0.00853723,0.11399675
-2.33216608,1.84640049,1.30665155,1.61444302,0.19171197,0.04267386,0.02575835,0.11496827,0.00922340,0.11810506
-2.32616308,1.92641823,1.40678894,1.67634462,0.20005345,0.04442145,0.02733390,0.12263686,0.00996857,0.12254133
-2.32016008,2.01557608,1.51407189,1.74649000,0.20936214,0.04636599,0.02898436,0.13098270,0.01076040,0.12724267
-2.31415708,2.11253823,1.62724220,1.82384245,0.21950322,0.04847260,0.03067548,0.13987555,0.01158559,0.13213431
-2.30815408,2.21568657,1.74477749,1.90710129,0.23031502,0.05070194,0.03237066,0.14917305,0.01243017,0.13713059
-2.30215108,2.32315066,1.86491707,1.99472411,0.24161310,0.05301120,0.03403186,0.15872412,0.01327980,0.14213656
-2.29614807,2.43284930,1.98569826,2.08495949,0.25319553,0.05535526,0.03562046,0.16837276,0.01412004,0.14705010
-2.29014507,2.54254274,2.10500255,2.17588939,0.26484922,0.05768808,0.03709839,0.17796251,0.01493680,0.15176458
-2.28414207,2.64989368,2.22061013,2.26547996,0.27635702,0.05996417,0.03842913,0.18734109,0.01571667,0.15617191
-2.27813907,2.75253512,2.33026120,2.35163895,0.28750536,0.06214012,0.03957885,0.19636533,0.01644733,0.16016590
-2.27213607,2.84814225,2.43172162,2.43227776,0.29809207,0.06417616,0.04051740,0.20490590,0.01711790,0.16364579
-2.26613307,2.93450553,2.52285051,2.50537543,0.30793403,0.06603762,0.04121929,0.21285186,0.01771932,0.16651968
-2.26013007,3.00960193,2.60166710,2.56904221,0.31687424,0.06769618,0.04166447,0.22011459,0.01824460,0.16870788
-2.25412706,3.07166101,2.66641382,2.62157986,0.32478805,0.06913099,0.04183904,0.22663105,0.01868905,0.17014587
-2.24812406,3.11922312,2.71561321,2.66153620,0.33158817,0.07032944,0.04173568,0.23236611,0.01905045,0.17078670
-2.24212106,3.15118699,2.74811587,2.68775148,0.33722813,0.07128762,0.04135388,0.23731371,0.01932904,0.17060294
-2.23611806,3.16684459,2.76313762,2.69939467,0.34170424,0.07201042,0.04069998,0.24149703,0.01952755,0.16958771
-2.23011506,3.16590176,2.76028404,2.69598806,0.34505565,0.07251129,0.03978695,0.24496725,0.01965101,0.16775511
-2.22411206,3.14848388,2.73956148,2.67741928,0.34736274,0.07281161,0.03863402,0.24780138,0.01970654,0.16513979
-2.21810905,3.11512637,2.70137420,2.64394032,0.34874381,0.07293975,0.03726598,0.25009879,0.01970305,0.16179573
-2.21210605,3.06675090,2.64650779,2.59615393,0.34935029,0.07292988,0.03571254,0.25197710,0.01965089,0.15779444
-2.20610305,3.00462851,2.57609999,2.53498816,0.34936074,0.07282057,0.03400739,0.25356719,0.01956142,0.15322244
-2.20010005,2.93033187,2.49160022,2.46166059,0.34897400,0.07265321,0.03218724,0.25500789,0.01944660,0.14817841
-2.19409705,2.84567892,2.39472003,2.37763395,0.34840171,0.07247047,0.03029091,0.25644060,0.01931857,0.14276992
-2.18809405,2.75267093,2.28737660,2.28456557,0.34786086,0.07231471,0.02835828,0.25800392,0.01918922,0.13711012
-2.18209105,2.65342776,2.17163214,2.18425280,0.34756651,0.07222658,0.02642944,0.25982884,0.01906987,0.13131436
-2.17608804,2.55012329,2.04963153,2.07857706,0.34772511,0.07224374,0.02454382,0.26203450,0.01897092,0.12549699
-2.17008504,2.44492377,1.92354105,1.96944876,0.34852882,0.07239989,0.02273947,0.26472491,0.01890168,0.11976850
-2.16408204,2.33993135,1.79549040,1.85875528,0.35015083,0.07272403,0.02105241,0.26798655,0.01887013,0.11423300
-2.15807904,2.23713473,1.66752008,1.74831386,0.35274207,0.07324000,0.01951620,0.27188710,0.01888292,0.10898617
-2.15207604,2.13836832,1.54153574,1.63983082,0.35642913,0.07396640,0.01816152,0.27647511,0.01894533,0.10411374
-2.14607304,2.04528049,1.41927075,1.53486810,0.36131348,0.07491666,0.01701592,0.28178070,0.01906133,0.09969046
-2.14007004,1.95931122,1.30225752,1.43481767,0.36747181,0.07609945,0.01610367,0.28781695,0.01923368,0.09577953
-2.13406703,1.88167872,1.19180787,1.34088386,0.37495722,0.07751913,0.01544566,0.29458199,0.01946409,0.09243254
-2.12806403,1.81337431,1.08900216,1.25407342,0.38380114,0.07917645,0.01505932,0.30206130,0.01975338,0.08968966
-2.12206103,1.75516419,0.99468664,1.17519254,0.39401556,0.08106916,0.01495861,0.31023026,0.02010164,0.08758022
-2.11605803,1.70759705,0.90947800,1.10485002,0.40559538,0.08319270,0.01515396,0.31905645,0.02050838,0.08612339
-2.11005503,1.67101588,0.83377408,1.04346560,0.41852061,0.08554067,0.01565224,0.32850169,0.02097265,0.08532905
-2.10405203,1.64557261,0.76776962,0.99128228,0.43275819,0.08810530,0.01645666,0.33852354,0.02149314,0.08519864
-2.09804902,1.63124446,0.71147551,0.94838156,0.44826329,0.09087767,0.01756663,0.34907621,0.02206820,0.08572604
-2.09204602,1.62785083,0.66474066,0.91470058,0.46498006,0.09384778,0.01897759,0.36011084,0.02269589,0.08689834
-2.08604302,1.63507017,0.62727518,0.89005033,0.48284188,0.09700446,0.02068083,0.37157516,0.02337394,0.08869659
-2.08004002,1.65245626,0.59867398,0.87413415,0.50177104,0.10033511,0.02266326,0.38341272,0.02409970,0.09109639
-2.07403702,1.67945380,0.57843995,0.86656604,0.52167833,0.10382539,0.02490726,0.39556177,0.02487010,0.09406853
-2.06803402,1.71541353,0.56600622,0.86688832,0.54246234,0.10745883,0.02739046,0.40795405,0.02568160,0.09757945
-2.06203102,1.75960691,0.56075694,0.87458852,0.56400916,0.11121648,0.03008571,0.42051377,0.02653014,0.10159184
-2.05602801,1.81124099,0.56204629,0.88911525,0.58619231,0.11507663,0.03296104,0.43315686,0.02741114,0.10606518
-2.05002501,1.86947365,0.56921566,0.90989304,0.60887342,0.11901469,0.03597987,0.44579096,0.02831958,0.11095638
-2.04402201,1.93342955,0.58160877,0.93633618,0.63190361,0.12300325,0.03910123,0.45831602,0.02924999,0.11622048
-2.03801901,2.00221702,0.59858471,0.96786131,0.65512584,0.12701240,0.04228026,0.47062587,0.03019666,0.12181152
-2.03201601,2.07494555,0.61952903,1.00389895,0.67837800,0.13101017,0.04546886,0.48261066,0.03115376,0.12768343
-2.02601301,2.15074396,0.64386276,1.04390357,0.70149688,0.13496333,0.04861644,0.49416005,0.03211555,0.13379098
-2.02001001,2.22877828,0.67104934,1.08736212,0.72432270,0.13883834,0.05167096,0.50516723,0.03307658,0.14009083
-2.01400700,2.30826896,0.70059965,1.13380080,0.74670395,0.14260235,0.05457998,0.51553327,0.03403192,0.14654248
-2.00800400,2.38850626,0.73207496,1.18278967,0.76850227,0.14622440,0.05729192,0.52517171,0.03497737,0.15310912
-2.00200100,2.46886306,0.76508789,1.23394500,0.78959694,0.14967657,0.05975734,0.53401306,0.03590959,0.15975843
-1.99599800,2.54880400,0.79930150,1.28692903,0.80988874,0.15293501,0.06193021,0.54200872,0.03682623,0.16646300
-1.98999500,2.62789033,0.83442646,1.34144701,0.82930273,0.15598084,0.06376918,0.54913417,0.03772597,0.17320059
-1.98399200,2.70577971,0.87021662,1.39724167,0.84778975,0.15880081,0.06523877,0.55539105,0.03860848,0.17995399
-1.97798899,2.78222086,0.90646312,1.45408509,0.86532648,0.16138766,0.06631036,0.56080798,0.03947430,0.18671064
-1.97198599,2.85704294,0.94298724,1.51176842,0.88191391,0.16374013,0.06696305,0.56543986,0.04032467,0.19346178
-1.96598299,2.93014023,0.97963261,1.57008997,0.89757437,0.16586268,0.06718428,0.56936576,0.04116122,0.20020145
-1.95997999,3.00145294,1.01625694,1.62884219,0.91234711,0.16776483,0.06697013,0.57268543,0.04198573,0.20692507
-1.95397699,3.07094515,1.05272390,1.68779858,0.92628294,0.16946024,0.06632544,0.57551446,0.04279970,0.21362804
-1.94797399,3.13858151,1.08889550,1.74670118,0.93943803,0.17096556,0.06526360,0.57797867,0.04360409,0.22030406
-1.94197099,3.20430406,1.12462556,1.80524968,0.95186741,0.17229913,0.06380604,0.58020765,0.04439891,0.22694366
-1.93596798,3.26801104,1.15975451,1.86309306,0.96361866,0.17347961,0.06198153,0.58232824,0.04518295,0.23353275
-1.92996498,3.32953912,1.19410597,1.91982451,0.97472614,0.17452465,0.05982526,0.58445807,0.04595357,0.24005150
-1.92396198,3.38865058,1.22748526,1.97498023,0.98520621,0.17544970,0.05737766,0.58669966,0.04670656,0.24647350
-1.91795898,3.44502644,1.25967995,2.02804264,0.99505385,0.17626700,0.05468324,0.58913550,0.04743607,0.25276544
-1.91195598,3.49826646,1.29046250,2.07844813,1.00424076,0.17698493,0.05178922,0.59182428,0.04813475,0.25888717
-1.90595298,3.54789607,1.31959468,2.12559921,1.01271532,0.17760753,0.04874424,0.59479857,0.04879385,0.26479234
-1.89994997,3.59338029,1.34683363,2.16888069,1.02040418,0.17813458,0.04559706,0.59806405,0.04940355,0.27042951
-1.89394697,3.63414386,1.37193917,2.20767930,1.02721563,0.17856181,0.04239536,0.60160029,0.04995330,0.27574370
-1.88794397,3.66959642,1.39468185,2.24140569,1.03304427,0.17888163,0.03918460,0.60536298,0.05043227,0.28067835
-1.88194097,3.69916143,1.41485131,2.26951780,1.03777697,0.17908394,0.03600718,0.60928746,0.05082981,0.28517752
-1.87593797,3.72230699,1.43226439,2.29154434,1.04129945,0.17915728,0.03290161,0.61329324,0.05113592,0.28918830
-1.86993497,3.73857654,1.44677264,2.30710700,1.04350327,0.17909003,0.02990194,0.61728920,0.05134175,0.29266316
-1.86393197,3.74761774,1.45826857,2.31594021,1.04429265,0.17887162,0.02703744,0.62117916,0.05143996,0.29556225
-1.85792896,3.74920731,1.46669052,2.31790706,1.04359082,0.17849375,0.02433234,0.62486738,0.05142511,0.29785541
-1.85192596,3.74327043,1.47202571,2.31301055,1.04134535,0.17795133,0.02180583,0.62826367,0.05129388,0.29952378
-1.84592296,3.72989313,1.47431128,2.30139914,1.03753225,0.17724329,0.01947218,0.63128783,0.05104525,0.30056093
-1.83991996,3.70932685,1.47363346,2.28336626,1.03215860,0.17637307,0.01734098,0.63387308,0.05068049,0.30097341
-1.83391696,3.68198451,1.47012452,2.25934341,1.02526341,0.17534878,0.01541749,0.63596841,0.05020310,0.30078070
-1.82791396,3.64842809,1.46395805,2.22988715,1.01691685,0.17418301,0.01370303,0.63753957,0.04961860,0.30001446
-1.82191096,3.60934828,1.45534239,2.19566021,1.00721772,0.17289227,0.01219547,0.63856890,0.04893423,0.29871722
-1.81590795,3.56553698,1.44451271,2.15740777,0.99628946,0.17149621,0.01088964,0.63905390,0.04815860,0.29694051
-1.80990495,3.51785407,1.43172200,2.11592971,0.98427474,0.17001648,0.00977786,0.63900472,0.04730126,0.29474246
-1.80390195,3.46719013,1.41723130,2.07205029,0.97132909,0.16847546,0.00885038,0.63844077,0.04637223,0.29218511
-1.79789895,3.41442702,1.40129967,2.02658659,0.95761379,0.16689480,0.00809575,0.63738679,0.04538157,0.28933148
-1.79189595,3.36039839,1.38417412,1.98031728,0.94328852,0.16529407,0.00750125,0.63586849,0.04433894,0.28624254
-1.78589295,3.30585218,1.36608018,1.93395316,0.92850401,0.16368929,0.00705318,0.63390828,0.04325325,0.28297432
-1.77988994,3.25141719,1.34721325,1.88811098,0.91339525,0.16209174,0.00673718,0.63152119,0.04213232,0.27957525
-1.77388694,3.19757541,1.32773126,1.84329176,0.89807552,0.16050694,0.00653845,0.62871145,0.04098268,0.27608381
-1.76788394,3.14464168,1.30774897,1.79986463,0.88263160,0.15893398,0.00644201,0.62546981,0.03980944,0.27252681
-1.76188094,3.09275182,1.28733414,1.75805699,0.86712042,0.15736510,0.00643282,0.62177197,0.03861627,0.26891819
-1.75587794,3.04185983,1.26650580,1.71795146,0.85156735,0.15578575,0.00649597,0.61757809,0.03740550,0.26525852
-1.74987494,2.99174445,1.24523487,1.67948956,0.83596626,0.15417499,0.00661683,0.61283357,0.03617820,0.26153520
-1.74387194,2.94202468,1.22344694,1.64248203,0.82028135,0.15250629,0.00678120,0.60747107,0.03493449,0.25772334
-1.73786893,2.89218359,1.20102746,1.60662511,0.80445065,0.15074863,0.00697538,0.60141359,0.03367378,0.25378735
-1.73186593,2.84159914,1.17782893,1.57152182,0.78839108,0.14886802,0.00718637,0.59457868,0.03239512,0.24968308
-1.72586293,2.78958040,1.15367989,1.53670728,0.77200483,0.14682906,0.00740198,0.58688326,0.03109750,0.24536039
-1.71985993,2.73540743,1.12839538,1.50167650,0.75518655,0.14459683,0.00761092,0.57824908,0.02978020,0.24076617
-1.71385693,2.67837254,1.10178837,1.46591342,0.73783133,0.14213872,0.00780297,0.56860830,0.02844306,0.23584742
-1.70785393,2.61782101,1.07368160,1.42891965,0.71984257,0.13942622,0.00796908,0.55790895,0.02708678,0.23055448
-1.70185093,2.55318912,1.04391927,1.39024141,0.70113973,0.13643661,0.00810149,0.54611997,0.02571301,0.22484407
-1.69584792,2.48403746,1.01237804,1.34949356,0.68166526,0.13315437,0.00819379,0.53323543,0.02432458,0.21868203
-1.68984492,2.41007810,0.97897666,1.30637951,0.66139038,0.12957232,0.00824101,0.51927769,0.02292543,0.21204565
-1.68384192,2.33119410,0.94368386,1.26070627,0.64031937,0.12569238,0.00823966,0.50429933,0.02152067,0.20492554
-1.67783892,2.24745067,0.90652401,1.21239396,0.61849222,0.12152585,0.00818771,0.48838359,0.02011642,0.19732673
-1.67183592,2.15909744,0.86758017,1.16147972,0.59598519,0.11709340,0.00808459,0.47164338,0.01871965,0.18926927
-1.66583292,2.06656212,0.82699456,1.10811595,0.57290958,0.11242446,0.00793112,0.45421871,0.01733799,0.18078800
-1.65982991,1.97043584,0.78496627,1.05256332,0.54940850,0.10755636,0.00772943,0.43627282,0.01597947,0.17193178
-1.65382691,1.87145142,0.74174636,0.99517918,0.52565194,0.10253302,0.00748279,0.41798697,0.01465224,0.16276203
-1.64782391,1.77045568,0.69763069,0.93640212,0.50183039,0.09740342,0.00719550,0.39955445,0.01336431,0.15335084
-1.64182091,1.66837747,0.65295082,0.87673377,0.47814738,0.09221983,0.00687270,0.38117375,0.01212329,0.14377858
-1.63581791,1.56619330,0.60806345,0.81671883,0.45481131,0.08703597,0.00652017,0.36304158,0.01093614,0.13413133
