energy_ev,total_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up,Ti_p_up,Ti_d_up
-4.30115058,0.87215873,0.00087840,0.01058482,0.50269482,0.00050150,0.16343837,0.30136061
-4.29514757,0.90614258,0.00091411,0.01182551,0.52237555,0.00051944,0.17028162,0.31268095
-4.28914457,0.93544438,0.00094546,0.01321880,0.53938117,0.00053428,0.17636753,0.32227676
-4.28314157,0.95967331,0.00097213,0.01478514,0.55348923,0.00054576,0.18163728,0.33000016
-4.27713857,0.97855918,0.00099388,0.01654601,0.56454675,0.00055366,0.18605441,0.33574522
-4.27113557,0.99196247,0.00101060,0.01852325,0.57247593,0.00055786,0.18960625,0.33945178
-4.26513257,0.99987928,0.00102234,0.02073832,0.57727690,0.00055833,0.19230435,0.34110760
-4.25912956,1.00244072,0.00102926,0.02321128,0.57902724,0.00055509,0.19418382,0.34074865
-4.25312656,0.99990660,0.00103164,0.02595974,0.57787823,0.00054827,0.19530156,0.33845749
-4.24712356,0.99265392,0.00102988,0.02899765,0.57404810,0.00053808,0.19573349,0.33435976
-4.24112056,0.98116027,0.00102446,0.03233407,0.56781234,0.00052478,0.19557086,0.32861906
-4.23511756,0.96598330,0.00101594,0.03597191,0.55949171,0.00050870,0.19491576,0.32143038
-4.22911456,0.94773713,0.00100491,0.03990674,0.54943858,0.00049023,0.19387626,0.31301235
-4.22311156,0.92706682,0.00099197,0.04412576,0.53802208,0.00046978,0.19256112,0.30359891
-4.21710855,0.90462241,0.00097772,0.04860694,0.52561307,0.00044778,0.19107463,0.29343059
-4.21110555,0.88103358,0.00096271,0.05331844,0.51256947,0.00042468,0.18951169,0.28274594
-4.20510255,0.85688648,0.00094744,0.05821836,0.49922291,0.00040093,0.18795346,0.27177352
-4.19909955,0.83270360,0.00093232,0.06325489,0.48586713,0.00037694,0.18646383,0.26072481
-4.19309655,0.80892783,0.00091766,0.06836690,0.47274887,0.00035312,0.18508678,0.24978836
-4.18709355,0.78591129,0.00090365,0.07348490,0.46006149,0.00032982,0.18384499,0.23912534
-4.18109055,0.76390936,0.00089040,0.07853251,0.44794168,0.00030738,0.18273950,0.22886685
-4.17508754,0.74308003,0.00087787,0.08342827,0.43646931,0.00028605,0.18175068,0.21911269
-4.16908454,0.72348838,0.00086597,0.08808787,0.42567015,0.00026608,0.18084024,0.20993195
-4.16308154,0.70511567,0.00085446,0.09242661,0.41552143,0.00024766,0.17995433,0.20136494
-4.15707854,0.68787245,0.00084308,0.09636200,0.40595957,0.00023092,0.17902735,0.19342647
-4.15107554,0.67161454,0.00083148,0.09981651,0.39688974,0.00021597,0.17798643,0.18611014
-4.14507254,0.65616108,0.00081932,0.10272024,0.38819652,0.00020289,0.17675624,0.17939328
-4.13906953,0.64131339,0.00080622,0.10501336,0.37975501,0.00019173,0.17526383,0.17324235
-4.13306653,0.62687355,0.00079182,0.10664832,0.37144186,0.00018254,0.17344329,0.16761823
-4.12706353,0.61266167,0.00077582,0.10759162,0.36314540,0.00017531,0.17123997,0.16248140
-4.12106053,0.59853090,0.00075796,0.10782506,0.35477453,0.00017008,0.16861401,0.15779634
-4.11505753,0.58437946,0.00073805,0.10734654,0.34626580,0.00016686,0.16554304,0.15353532
-4.10905453,0.57015910,0.00071598,0.10617006,0.33758844,0.00016567,0.16202390,0.14968108
-4.10305153,0.55587966,0.00069172,0.10432532,0.32874709,0.00016651,0.15807335,0.14622849
-4.09704852,0.54160978,0.00066535,0.10185659,0.31978223,0.00016943,0.15372775,0.14318505
-4.09104552,0.52747368,0.00063700,0.09882110,0.31076835,0.00017445,0.14904174,0.14057032
-4.08504252,0.51364454,0.00060691,0.09528699,0.30181014,0.00018159,0.14408604,0.13841436
-4.07903952,0.50033499,0.00057535,0.09133082,0.29303693,0.00019089,0.13894451,0.13675525
-4.07303652,0.48778521,0.00054267,0.08703495,0.28459579,0.00020236,0.13371067,0.13563605
-4.06703352,0.47624964,0.00050925,0.08248477,0.27664372,0.00021601,0.12848383,0.13510115
-4.06103052,0.46598286,0.00047548,0.07776587,0.26933942,0.00023183,0.12336505,0.13519256
-4.05502751,0.45722557,0.00044178,0.07296142,0.26283505,0.00024979,0.11845317,0.13594608
-4.04902451,0.45019133,0.00040854,0.06814982,0.25726844,0.00026981,0.11384104,0.13738772
-4.04302151,0.44505478,0.00037612,0.06340255,0.25275608,0.00029180,0.10961209,0.13953063
-4.03701851,0.44194183,0.00034488,0.05878259,0.24938727,0.00031563,0.10583750,0.14237246
-4.03101551,0.44092223,0.00031510,0.05434314,0.24721962,0.00034112,0.10257391,0.14589358
-4.02501251,0.44200483,0.00028704,0.05012694,0.24627601,0.00036805,0.09986182,0.15005605
-4.01900950,0.44513554,0.00026086,0.04616594,0.24654317,0.00039619,0.09772467,0.15480337
-4.01300650,0.45019811,0.00023672,0.04248151,0.24797181,0.00042522,0.09616862,0.16006121
-4.00700350,0.45701745,0.00021468,0.03908497,0.25047820,0.00045484,0.09518298,0.16573880
-4.00100050,0.46536536,0.00019478,0.03597856,0.25394711,0.00048469,0.09474119,0.17173114
-3.99499750,0.47496821,0.00017698,0.03315655,0.25823590,0.00051440,0.09480237,0.17792179
-3.98899450,0.48551631,0.00016122,0.03060665,0.26317956,0.00054358,0.09531321,0.18418621
-3.98299150,0.49667449,0.00014740,0.02831150,0.26859643,0.00057184,0.09621026,0.19039541
-3.97698849,0.50809349,0.00013540,0.02625021,0.27429441,0.00059880,0.09742244,0.19641991
-3.97098549,0.51942178,0.00012507,0.02439986,0.28007753,0.00062407,0.09887371,0.20213378
-3.96498249,0.53031748,0.00011625,0.02273697,0.28575246,0.00064731,0.10048578,0.20741870
-3.95897949,0.54045999,0.00010878,0.02123880,0.29113500,0.00066820,0.10218094,0.21216784
-3.95297649,0.54956116,0.00010249,0.01988453,0.29605635,0.00068646,0.10388473,0.21628967
-3.94697349,0.55737572,0.00009724,0.01865620,0.30036898,0.00070185,0.10552861,0.21971131
-3.94097049,0.56371089,0.00009289,0.01753959,0.30395204,0.00071420,0.10705250,0.22238178
-3.93496748,0.56843493,0.00008932,0.01652478,0.30671637,0.00072341,0.10840715,0.22427464
-3.92896448,0.57148469,0.00008643,0.01560661,0.30860879,0.00072944,0.10955635,0.22539043
-3.92296148,0.57287191,0.00008415,0.01478500,0.30961588,0.00073232,0.11047888,0.22575852
-3.91695848,0.57268834,0.00008244,0.01406509,0.30976704,0.00073218,0.11117034,0.22543858
-3.91095548,0.57110941,0.00008128,0.01345727,0.30913686,0.00072922,0.11164457,0.22452150
-3.90495248,0.56839656,0.00008070,0.01297716,0.30784666,0.00072372,0.11193478,0.22312981
-3.89894947,0.56489781,0.00008073,0.01264543,0.30606513,0.00071605,0.11209442,0.22141746
-3.89294647,0.56104664,0.00008146,0.01248765,0.30400807,0.00070667,0.11219743,0.21956896
-3.88694347,0.55735880,0.00008300,0.01253395,0.30193694,0.00069612,0.11233817,0.21779779
-3.88094047,0.55442695,0.00008550,0.01281869,0.30015626,0.00068498,0.11263068,0.21634400
-3.87493747,0.55291282,0.00008911,0.01338005,0.29900967,0.00067394,0.11320740,0.21547091
-3.86893447,0.55353674,0.00009404,0.01425943,0.29887452,0.00066371,0.11421714,0.21546086
-3.86293147,0.55706440,0.00010051,0.01550078,0.30015498,0.00065506,0.11582240,0.21660997
-3.85692846,0.56429062,0.00010873,0.01714983,0.30327356,0.00064878,0.11819592,0.21922181
-3.85092546,0.57602038,0.00011896,0.01925299,0.30866100,0.00064566,0.12151644,0.22360011
-3.84492246,0.59304690,0.00013143,0.02185622,0.31674476,0.00064649,0.12596381,0.23004045
-3.83891946,0.61612735,0.00014641,0.02500362,0.32793603,0.00065200,0.13171336,0.23882108
-3.83291646,0.64595641,0.00016410,0.02873580,0.34261568,0.00066290,0.13892974,0.25019309
-3.82691346,0.68313844,0.00018472,0.03308809,0.36111929,0.00067978,0.14776034,0.26437014
-3.82091046,0.72815885,0.00020844,0.03808862,0.38372185,0.00070314,0.15832839,0.28151796
-3.81490745,0.78135586,0.00023539,0.04375629,0.41062250,0.00073336,0.17072612,0.30174418
-3.80890445,0.84289361,0.00026562,0.05009862,0.44192996,0.00077064,0.18500807,0.32508873
-3.80290145,0.91273785,0.00029914,0.05710985,0.47764921,0.00081503,0.20118496,0.35151536
-3.79689845,0.99063552,0.00033587,0.06476898,0.51767025,0.00086637,0.21921833,0.38090475
-3.79089545,1.07609950,0.00037565,0.07303823,0.56175946,0.00092431,0.23901637,0.41304960
-3.78489245,1.16839981,0.00041821,0.08186187,0.60955430,0.00098830,0.26043111,0.44765224
-3.77888944,1.26656214,0.00046321,0.09116546,0.66056194,0.00105757,0.28325732,0.48432508
-3.77288644,1.36937486,0.00051019,0.10085579,0.71416227,0.00113116,0.30723339,0.52259418
-3.76688344,1.47540482,0.00055861,0.11082147,0.76961558,0.00120792,0.33204416,0.56190612
-3.76088044,1.58302221,0.00060783,0.12093423,0.82607507,0.00128653,0.35732605,0.60163818
-3.75487744,1.69043428,0.00065715,0.13105106,0.88260415,0.00136556,0.38267418,0.64111173
-3.74887444,1.79572727,0.00070580,0.14101703,0.93819805,0.00144344,0.40765163,0.67960851
-3.74287144,1.89691534,0.00075297,0.15066884,0.99180938,0.00151858,0.43180035,0.71638932
-3.73686843,1.99199501,0.00079782,0.15983899,1.04237668,0.00158936,0.45465367,0.75071461
-3.73086543,2.07900319,0.00083951,0.16836036,1.08885505,0.00165418,0.47574965,0.78186603
-3.72486243,2.15607663,0.00087724,0.17607117,1.13024768,0.00171155,0.49464509,0.80916836
-3.71885943,2.22151019,0.00091024,0.18281994,1.16563703,0.00176007,0.51092941,0.83201071
-3.71285643,2.27381180,0.00093783,0.18847044,1.19421429,0.00179855,0.52423796,0.84986617
-3.70685343,2.31175131,0.00095943,0.19290617,1.21530591,0.00182597,0.53426404,0.86230910
-3.70085043,2.33440141,0.00097456,0.19603449,1.22839597,0.00184159,0.54076924,0.86902920
-3.69484742,2.34116847,0.00098289,0.19778981,1.23314342,0.00184491,0.54359159,0.86984171
-3.68884442,2.33181208,0.00098422,0.19813604,1.22939327,0.00183571,0.54265099,0.86469342
-3.68284142,2.30645229,0.00097853,0.19706797,1.21718148,0.00181407,0.53795197,0.85366400
-3.67683842,2.26556433,0.00096591,0.19461161,1.19673305,0.00178034,0.52958338,0.83696283
-3.67083542,2.20996109,0.00094663,0.19082340,1.16845364,0.00173513,0.51771522,0.81492135
-3.66483242,2.14076426,0.00092109,0.18578840,1.13291508,0.00167931,0.50259268,0.78798138
-3.65882941,2.05936559,0.00088982,0.17961759,1.09083555,0.00161392,0.48452776,0.75667994
-3.65282641,1.96738009,0.00085346,0.17244422,1.04305527,0.00154022,0.46388884,0.72163141
-3.64682341,1.86659335,0.00081271,0.16441966,0.99050900,0.00145955,0.44108872,0.68350761
-3.64082041,1.75890550,0.00076835,0.15570870,0.93419649,0.00137338,0.41657165,0.64301701
-3.63481741,1.64627402,0.00072121,0.14648468,0.87515224,0.00128319,0.39079993,0.60088367
-3.62881441,1.53065801,0.00067210,0.13692458,0.81441578,0.00119047,0.36424074,0.55782694
-3.62281141,1.41396578,0.00062184,0.12720423,0.75300369,0.00109664,0.33735348,0.51454259
-3.61680840,1.29800794,0.00057121,0.11749398,0.69188426,0.00100306,0.31057840,0.47168602
-3.61080540,1.18445703,0.00052094,0.10795476,0.63195569,0.00091098,0.28432654,0.42985814
-3.60480240,1.07481504,0.00047168,0.09873477,0.57402823,0.00082149,0.25897147,0.38959406
-3.59879940,0.97038909,0.00042401,0.08996682,0.51881079,0.00073555,0.23484295,0.35135489
-3.59279640,0.87227556,0.00037842,0.08176642,0.46690186,0.00065393,0.21222241,0.31552265
-3.58679340,0.78135217,0.00033531,0.07423045,0.41878473,0.00057725,0.19134039,0.28239799
-3.58079040,0.69827746,0.00029498,0.06743654,0.37482667,0.00050594,0.17237561,0.25220069
-3.57478739,0.62349681,0.00025764,0.06144296,0.33528150,0.00044029,0.15545569,0.22507237
-3.56878439,0.55725364,0.00022341,0.05628905,0.30029515,0.00038045,0.14065899,0.20108118
-3.56278139,0.49960495,0.00019233,0.05199592,0.26991335,0.00032640,0.12801760,0.18022783
-3.55677839,0.45043968,0.00016439,0.04856760,0.24409103,0.00027804,0.11752101,0.16245276
-3.55077539,0.40949898,0.00013950,0.04599218,0.22270267,0.00023517,0.10912018,0.14764384
-3.54477239,0.37639724,0.00011753,0.04424328,0.20555321,0.00019749,0.10273206,0.13564438
-3.53876938,0.35064321,0.00009831,0.04328141,0.19238894,0.00016467,0.09824396,0.12626106
-3.53276638,0.33166031,0.00008164,0.04305540,0.18290811,0.00013633,0.09551801,0.11927162
-3.52676338,0.31880596,0.00006731,0.04350386,0.17677100,0.00011207,0.09439542,0.11443210
-3.52076038,0.31138940,0.00005510,0.04455655,0.17360928,0.00009147,0.09470052,0.11148353
-3.51475738,0.30868811,0.00004478,0.04613577,0.17303469,0.00007413,0.09624463,0.11015815
-3.50875438,0.30996264,0.00003613,0.04815773,0.17464694,0.00005965,0.09882969,0.11018487
-3.50275138,0.31447016,0.00002894,0.05053403,0.17804094,0.00004766,0.10225177,0.11129438
-3.49674837,0.32147670,0.00002302,0.05317302,0.18281356,0.00003782,0.10630449,0.11322365
-3.49074537,0.33026836,0.00001818,0.05598139,0.18856978,0.00002980,0.11078232,0.11571997
-3.48474237,0.34016162,0.00001426,0.05886575,0.19492852,0.00002333,0.11548386,0.11854467
-3.47873937,0.35051283,0.00001110,0.06173425,0.20152811,0.00001816,0.12021509,0.12147639
-3.47273637,0.36072698,0.00000859,0.06449831,0.20803141,0.00001406,0.12479250,0.12431398
-3.46673337,0.37026563,0.00000660,0.06707433,0.21413060,0.00001085,0.12904626,0.12687911
-3.46073037,0.37865404,0.00000504,0.06938538,0.21955159,0.00000838,0.13282305,0.12901842
-3.45472736,0.38548737,0.00000383,0.07136283,0.22405785,0.00000650,0.13598879,0.13060526
-3.44872436,0.39043564,0.00000291,0.07294781,0.22745370,0.00000512,0.13843098,0.13154100
-3.44272136,0.39324752,0.00000221,0.07409247,0.22958689,0.00000415,0.14006061,0.13175583
-3.43671836,0.39375256,0.00000170,0.07476103,0.23035028,0.00000355,0.14081356,0.13120902
-3.43071536,0.39186190,0.00000133,0.07493047,0.22968266,0.00000325,0.14065143,0.12988867
-3.42471236,0.38756737,0.00000108,0.07459092,0.22756853,0.00000325,0.13956173,0.12781089
-3.41870935,0.38093881,0.00000093,0.07374559,0.22403692,0.00000353,0.13755734,0.12501851
-3.41270635,0.37211993,0.00000087,0.07241047,0.21915916,0.00000412,0.13467542,0.12157930
-3.40670335,0.36132261,0.00000088,0.07061348,0.21304577,0.00000504,0.13097555,0.11758375
-3.40070035,0.34881998,0.00000097,0.06839348,0.20584250,0.00000633,0.12653745,0.11314266
-3.39469735,0.33493848,0.00000113,0.06579877,0.19772575,0.00000805,0.12145812,0.10838434
-3.38869435,0.32004917,0.00000137,0.06288559,0.18889735,0.00001030,0.11584868,0.10345176
-3.38269135,0.30455854,0.00000170,0.05971625,0.17957923,0.00001317,0.10983091,0.09849967
-3.37668834,0.28889930,0.00000214,0.05635725,0.17000772,0.00001677,0.10353379,0.09369170
-3.37068534,0.27352108,0.00000268,0.05287744,0.16042802,0.00002124,0.09708997,0.08919751
-3.36468234,0.25888157,0.00000336,0.04934611,0.15108886,0.00002674,0.09063237,0.08519014
-3.35867934,0.24543802,0.00000419,0.04583129,0.14223734,0.00003343,0.08429113,0.08184341
-3.35267634,0.23363926,0.00000519,0.04239813,0.13411430,0.00004152,0.07819074,0.07932943
-3.34667334,0.22391833,0.00000640,0.03910759,0.12694997,0.00005121,0.07244762,0.07781619
-3.34067034,0.21668545,0.00000784,0.03601523,0.12096017,0.00006271,0.06716810,0.07746510
-3.33466733,0.21232149,0.00000952,0.03317033,0.11634279,0.00007624,0.06244676,0.07842852
-3.32866433,0.21117160,0.00001149,0.03061524,0.11327471,0.00009202,0.05836515,0.08084707
-3.32266133,0.21353903,0.00001377,0.02838485,0.11190887,0.00011028,0.05499089,0.08484680
-3.31665833,0.21967883,0.00001639,0.02650641,0.11237165,0.00013122,0.05237708,0.09053609
-3.31065533,0.22979162,0.00001936,0.02499937,0.11476035,0.00015500,0.05056187,0.09800223
-3.30465233,0.24401712,0.00002270,0.02387547,0.11914074,0.00018179,0.04956832,0.10730793
-3.29864932,0.26242778,0.00002644,0.02313889,0.12554473,0.00021167,0.04940436,0.11848748
-3.29264632,0.28502250,0.00003056,0.02278647,0.13396823,0.00024469,0.05006289,0.13154305
-3.28664332,0.31172071,0.00003507,0.02280805,0.14436916,0.00028084,0.05152200,0.14644104
-3.28064032,0.34235730,0.00003997,0.02318678,0.15666582,0.00032001,0.05374525,0.16310876
-3.27463732,0.37667859,0.00004521,0.02389957,0.17073577,0.00036202,0.05668208,0.18143177
-3.26863432,0.41433997,0.00005078,0.02491752,0.18641534,0.00040661,0.06026839,0.20125196
-3.26263132,0.45490557,0.00005663,0.02620639,0.20350003,0.00045341,0.06442731,0.22236681
-3.25662831,0.49785046,0.00006269,0.02772722,0.22174593,0.00050197,0.06907011,0.24452987
-3.25062531,0.54256570,0.00006890,0.02943691,0.24087231,0.00055173,0.07409746,0.26745282
-3.24462231,0.58836650,0.00007519,0.03128898,0.26056554,0.00060208,0.07940094,0.29080920
-3.23861931,0.63450368,0.00008146,0.03323436,0.28048437,0.00065230,0.08486489,0.31423972
-3.23261631,0.68017828,0.00008763,0.03522229,0.30026649,0.00070163,0.09036854,0.33735938
-3.22661331,0.72455914,0.00009358,0.03720134,0.31953641,0.00074928,0.09578845,0.35976607
-3.22061031,0.76680301,0.00009921,0.03912046,0.33791436,0.00079441,0.10100124,0.38105048
-3.21460730,0.80607654,0.00010443,0.04093007,0.35502593,0.00083622,0.10588641,0.40080704
-3.20860430,0.84157944,0.00010914,0.04258327,0.37051230,0.00087390,0.11032939,0.41864548
-3.20260130,0.87256786,0.00011324,0.04403688,0.38404040,0.00090673,0.11422448,0.43420250
-3.19659830,0.89837699,0.00011665,0.04525257,0.39531283,0.00093403,0.11747771,0.44715310
-3.19059530,0.91844198,0.00011930,0.04619781,0.40407698,0.00095525,0.12000946,0.45722111
-3.18459230,0.93231607,0.00012113,0.04684669,0.41013294,0.00096994,0.12175679,0.46418829
-3.17858929,0.93968530,0.00012211,0.04718060,0.41333982,0.00097779,0.12267518,0.46790176
-3.17258629,0.94037881,0.00012221,0.04718861,0.41362032,0.00097863,0.12273988,0.46827923
-3.16658329,0.93437448,0.00012144,0.04686775,0.41096304,0.00097244,0.12194658,0.46531184
-3.16058029,0.92179950,0.00011980,0.04622292,0.40542276,0.00095937,0.12031149,0.45906458
-3.15457729,0.90292592,0.00011734,0.04526665,0.39711841,0.00093969,0.11787077,0.44967408
-3.14857429,0.87816141,0.00011411,0.04401857,0.38622900,0.00091384,0.11467944,0.43734403
-3.14257129,0.84803571,0.00011017,0.04250472,0.37298768,0.00088236,0.11080973,0.42233850
-3.13656828,0.81318351,0.00010562,0.04075666,0.35767421,0.00084590,0.10634900,0.40497330
-3.13056528,0.77432458,0.00010053,0.03881050,0.34060630,0.00080520,0.10139742,0.38560617
-3.12456228,0.73224223,0.00009501,0.03670586,0.32213019,0.00076106,0.09606544,0.36462587
-3.11855928,0.68776103,0.00008917,0.03448472,0.30261098,0.00071433,0.09047125,0.34244104
-3.11255628,0.64172491,0.00008311,0.03219047,0.28242311,0.00066585,0.08473833,0.31946912
-3.10655328,0.59497656,0.00007695,0.02986690,0.26194149,0.00061649,0.07899324,0.29612597
-3.10055028,0.54833907,0.00007080,0.02755745,0.24153364,0.00056706,0.07336377,0.27281643
-3.09454727,0.50260031,0.00006476,0.02530447,0.22155301,0.00051834,0.06797745,0.24992636
-3.08854427,0.45850076,0.00005893,0.02314886,0.20233395,0.00047107,0.06296058,0.22781619
-3.08254127,0.41672482,0.00005342,0.02112977,0.18418820,0.00042591,0.05843768,0.20681631
-3.07653827,0.37789587,0.00004833,0.01928457,0.16740300,0.00038345,0.05453148,0.18722420
-3.07053527,0.34257473,0.00004375,0.01764899,0.15224083,0.00034422,0.05136322,0.16930321
-3.06453227,0.31126125,0.00003981,0.01625746,0.13894043,0.00030868,0.04905333,0.15328298
-3.05852926,0.28439845,0.00003661,0.01514354,0.12771903,0.00027721,0.04772231,0.13936099
-3.05252626,0.26237864,0.00003428,0.01434050,0.11877533,0.00025016,0.04749163,0.12770523
-3.04652326,0.24555061,0.00003300,0.01388186,0.11229298,0.00022782,0.04848465,0.11845739
-3.04052026,0.23422734,0.00003294,0.01380197,0.10844418,0.00021044,0.05082718,0.11173636
-3.03451726,0.22869326,0.00003433,0.01413651,0.10739297,0.00019826,0.05464772,0.10764174
-3.02851426,0.22921042,0.00003746,0.01492281,0.10929792,0.00019148,0.06007715,0.10625679
-3.02251126,0.23602293,0.00004267,0.01620004,0.11431381,0.00019032,0.06724775,0.10765094
-3.01650825,0.24935916,0.00005038,0.01800908,0.12259219,0.00019498,0.07629140,0.11188123
-3.01050525,0.26943129,0.00006110,0.02039215,0.13428043,0.00020565,0.08733708,0.11899286
-3.00450225,0.29643201,0.00007543,0.02339217,0.14951926,0.00022253,0.10050735,0.12901864
-2.99849925,0.33052841,0.00009409,0.02705162,0.16843880,0.00024583,0.11591417,0.14197738
-2.99249625,0.37185316,0.00011791,0.03141131,0.19115294,0.00027573,0.13365385,0.15787132
-2.98649325,0.42049334,0.00014785,0.03650860,0.21775250,0.00031239,0.15380148,0.17668282
-2.98049025,0.47647748,0.00018500,0.04237549,0.24829718,0.00035595,0.17640491,0.19837047
-2.97448724,0.53976142,0.00023058,0.04903644,0.28280679,0.00040648,0.20147859,0.22286496
-2.96848424,0.61021386,0.00028594,0.05650611,0.32125209,0.00046402,0.22899741,0.25006505
-2.96248124,0.68760245,0.00035253,0.06478695,0.36354576,0.00052850,0.25889112,0.27983395
-2.95647824,0.77158138,0.00043191,0.07386698,0.40953399,0.00059976,0.29103938,0.31199645
-2.95047524,0.86168141,0.00052569,0.08371772,0.45898928,0.00067754,0.32526796,0.34633722
-2.94447224,0.95730333,0.00063553,0.09429245,0.51160493,0.00076144,0.36134631,0.38260046
-2.93846923,1.05771552,0.00076306,0.10552495,0.56699179,0.00085095,0.39898692,0.42049117
-2.93246623,1.16205643,0.00090988,0.11732882,0.62467764,0.00094538,0.43784655,0.45967829
-2.92646323,1.26934237,0.00107745,0.12959747,0.68410967,0.00104396,0.47752962,0.49979960
-2.92046023,1.37848091,0.00126706,0.14220494,0.74466011,0.00114573,0.51759377,0.54046860
-2.91445723,1.48828987,0.00147977,0.15500746,0.80563537,0.00124966,0.55755765,0.58128304
-2.90845423,1.59752152,0.00171633,0.16784594,0.86628834,0.00135460,0.59691069,0.62183502
-2.90245123,1.70489162,0.00197710,0.18054919,0.92583382,0.00145931,0.63512476,0.66172226
-2.89644822,1.80911218,0.00226206,0.19293795,0.98346665,0.00156252,0.67166726,0.70056022
-2.89044522,1.90892699,0.00257069,0.20482948,1.03838190,0.00166297,0.70601531,0.73799452
-2.88444222,2.00314857,0.00290200,0.21604267,1.08979654,0.00175938,0.73767041,0.77371322
-2.87843922,2.09069500,0.00325448,0.22640340,1.13697167,0.00185059,0.76617308,0.80745834
-2.87243622,2.17062504,0.00362613,0.23574997,1.17923451,0.00193549,0.79111691,0.83903604
-2.86643322,2.24217001,0.00401447,0.24393835,1.21599916,0.00201316,0.81216128,0.86832508
-2.86043022,2.30476076,0.00441660,0.25084702,1.24678527,0.00208284,0.82904236,0.89528276
-2.85442721,2.35804840,0.00482931,0.25638117,1.27123373,0.00214396,0.84158174,0.91994826
-2.84842421,2.40191752,0.00524910,0.26047605,1.28911857,0.00219621,0.84969234,0.94244273
-2.84242121,2.43649108,0.00567237,0.26309929,1.30035460,0.00223949,0.85338131,0.96296611
-2.83641821,2.46212620,0.00609551,0.26425209,1.30500020,0.00227396,0.85274964,0.98179049
-2.83041521,2.47940093,0.00651501,0.26396913,1.30325515,0.00230000,0.84798862,0.99925005
-2.82441221,2.48909191,0.00692763,0.26231727,1.29545343,0.00231825,0.83937309,1.01572786
-2.81840920,2.49214383,0.00733050,0.25939305,1.28205131,0.00232949,0.82725189,1.03163974
-2.81240620,2.48963158,0.00772123,0.25531903,1.26361103,0.00233471,0.81203568,1.04741590
-2.80640320,2.48271658,0.00809797,0.25023921,1.24078091,0.00233497,0.79418293,1.06348079
-2.80040020,2.47259907,0.00845948,0.24431369,1.21427256,0.00233143,0.77418438,1.08023213
-2.79439720,2.46046823,0.00880516,0.23771282,1.18483624,0.00232527,0.75254676,1.09801983
-2.78839420,2.44745254,0.00913496,0.23061106,1.15323539,0.00231759,0.72977640,1.11712590
-2.78239120,2.43457237,0.00944941,0.22318093,1.12022139,0.00230945,0.70636348,1.13774613
-2.77638819,2.42269724,0.00974946,0.21558712,1.08650964,0.00230174,0.68276742,1.15997477
-2.77038519,2.41250960,0.01003637,0.20798125,1.05275801,0.00229519,0.65940412,1.18379282
-2.76438219,2.40447713,0.01031157,0.20049732,1.01954839,0.00229029,0.63663541,1.20906086
-2.75837919,2.39883483,0.01057649,0.19324811,0.98737227,0.00228733,0.61476129,1.23551711
-2.75237619,2.39557808,0.01083238,0.18632261,0.95662070,0.00228632,0.59401495,1.26278083
-2.74637319,2.39446704,0.01108017,0.17978469,0.92757905,0.00228704,0.57456097,1.29036160
-2.74037019,2.39504246,0.01132033,0.17367277,0.90042665,0.00228902,0.55649646,1.31767405
-2.73436718,2.39665219,0.01155274,0.16800078,0.87524113,0.00229160,0.53985514,1.34405776
-2.72836418,2.39848735,0.01177663,0.16276003,0.85200711,0.00229394,0.52461404,1.36880161
-2.72236118,2.39962641,0.01199054,0.15792207,0.83062870,0.00229505,0.51070242,1.39117173
-2.71635818,2.39908524,0.01219236,0.15344224,0.81094510,0.00229388,0.49801243,1.41044162
-2.71035518,2.39587054,0.01237937,0.14926376,0.79274837,0.00228936,0.48641110,1.42592340
-2.70435218,2.38903430,0.01254840,0.14532211,0.77580255,0.00228045,0.47575280,1.43699852
-2.69834917,2.37772645,0.01269593,0.14154956,0.75986305,0.00226618,0.46589191,1.44314653
-2.69234617,2.36124326,0.01281832,0.13787951,0.74469546,0.00224575,0.45669486,1.44397055
-2.68634317,2.33906906,0.01291201,0.13425054,0.73009288,0.00221854,0.44805106,1.43921807
-2.68034017,2.31090938,0.01297371,0.13060996,0.71589097,0.00218415,0.43988238,1.42879608
-2.67433717,2.27671385,0.01300067,0.12691669,0.70198008,0.00214243,0.43215059,1.41277983
-2.66833417,2.23668802,0.01299080,0.12314347,0.68831413,0.00209352,0.42486254,1.39141453
-2.66233117,2.19129355,0.01294290,0.11927818,0.67491575,0.00203781,0.41807302,1.36511020
-2.65632816,2.14123698,0.01285678,0.11532438,0.66187785,0.00197596,0.41188505,1.33442964
-2.65032516,2.08744786,0.01273329,0.11130111,0.64936155,0.00190886,0.40644777,1.30007035
-2.64432216,2.03104751,0.01257444,0.10724184,0.63759080,0.00183764,0.40195217,1.26284114
-2.63831916,1.97331002,0.01238328,0.10319289,0.62684411,0.00176358,0.39862469,1.22363461
-2.63231616,1.91561759,0.01216394,0.09921124,0.61744394,0.00168810,0.39671939,1.18339685
-2.62631316,1.85941242,0.01192140,0.09536199,0.60974437,0.00161270,0.39650875,1.14309582
-2.62031016,1.80614731,0.01166142,0.09171553,0.60411760,0.00153890,0.39827389,1.10368971
-2.61430715,1.75723741,0.01139032,0.08834463,0.60094010,0.00146819,0.40229442,1.06609684
-2.60830415,1.71401504,0.01111478,0.08532158,0.60057894,0.00140201,0.40883863,1.03116815
-2.60230115,1.67768943,0.01084159,0.08271536,0.60337887,0.00134167,0.41815431,0.99966354
