energy_ev,total_up,Ir_p_up,Ir_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.03301651,4.58829305,0.41071042,1.40614331,0.47316930,2.41655789,0.02634431,0.38373000,0.06352479,0.24938799
0.03901951,4.60100311,0.40759396,1.39531421,0.48385777,2.43863186,0.02747914,0.37827885,0.06337671,0.24977769
0.04502251,4.61188983,0.40397470,1.38219369,0.49470040,2.46136261,0.02864997,0.37254789,0.06319927,0.25002304
0.05102551,4.62015048,0.39984979,1.36678761,0.50558443,2.48397273,0.02984622,0.36659678,0.06298456,0.25009243
0.05702851,4.62492005,0.39522299,1.34911808,0.51637376,2.50561936,0.03105646,0.36048338,0.06272323,0.24995672
0.06303152,4.62530529,0.39010566,1.32922536,0.52691140,2.52542396,0.03226878,0.35426328,0.06240488,0.24959021
0.06903452,4.62042191,0.38451772,1.30717016,0.53702312,2.54250419,0.03347111,0.34798965,0.06201851,0.24897143
0.07503752,4.60943342,0.37848832,1.28303601,0.54652215,2.55600631,0.03465161,0.34171340,0.06155302,0.24808404
0.08104052,4.59158948,0.37205627,1.25693155,0.55521476,2.56513688,0.03579905,0.33548364,0.06099783,0.24691749
0.08704352,4.56626213,0.36527013,1.22899244,0.56290654,2.56919219,0.03690325,0.32934826,0.06034343,0.24546765
0.09304652,4.53297800,0.35818793,1.19938274,0.56940905,2.56758442,0.03795540,0.32335464,0.05958197,0.24373730
0.09904952,4.49144486,0.35087659,1.16829542,0.57454656,2.55986323,0.03894836,0.31755027,0.05870776,0.24173635
0.10505253,4.44157140,0.34341087,1.13595191,0.57816259,2.54573203,0.03987689,0.31198330,0.05771775,0.23948203
0.11105553,4.38347907,0.33587203,1.10260056,0.58012593,2.52505853,0.04073780,0.30670276,0.05661186,0.23699869
0.11705853,4.31750560,0.32834613,1.06851384,0.58033588,2.49787899,0.04153000,0.30175855,0.05539324,0.23431742
0.12306153,4.24419999,0.32092205,1.03398453,0.57872639,2.46439650,0.04225439,0.29720102,0.05406836,0.23147543
0.12906453,4.16430932,0.31368935,0.99932065,0.57526904,2.42497349,0.04291376,0.29308014,0.05264697,0.22851510
0.13506753,4.07875805,0.30673594,0.96483955,0.56997460,2.38011895,0.04351252,0.28944431,0.05114195,0.22548282
0.14107054,3.98862087,0.30014571,0.93086128,0.56289321,2.33047125,0.04405638,0.28633876,0.04956905,0.22242754
0.14707354,3.89509040,0.29399623,0.89770141,0.55411312,2.27677745,0.04455200,0.28380365,0.04794644,0.21939916
0.15307654,3.79944128,0.28835655,0.86566375,0.54375812,2.21987001,0.04500657,0.28187204,0.04629426,0.21644679
0.15907954,3.70299222,0.28328526,0.83503311,0.53198376,2.16064199,0.04542742,0.28056770,0.04463402,0.21361688
0.16508254,3.60706765,0.27882884,0.80606854,0.51897255,2.10002175,0.04582160,0.27990303,0.04298804,0.21095139
0.17108554,3.51296048,0.27502038,0.77899726,0.50492843,2.03894799,0.04619557,0.27987717,0.04137876,0.20848608
0.17708854,3.42189745,0.27187873,0.75400958,0.49007070,1.97834606,0.04655483,0.28047446,0.03982818,0.20624892
0.18309155,3.33500812,0.26940820,0.73125497,0.47462765,1.91910597,0.04690373,0.28166342,0.03835721,0.20425887
0.18909455,3.25329860,0.26759870,0.71083947,0.45883027,1.86206292,0.04724526,0.28339625,0.03698513,0.20252487
0.19509755,3.17763044,0.26642631,0.69282452,0.44290611,1.80798029,0.04758099,0.28560906,0.03572911,0.20104538
0.20110055,3.10870527,0.26585450,0.67722723,0.42707373,1.75753567,0.04791105,0.28822285,0.03460377,0.19980833
0.20710355,3.04705509,0.26583555,0.66402202,0.41153760,1.71130974,0.04823415,0.29114518,0.03362088,0.19879145
0.21310655,2.99303818,0.26631252,0.65314355,0.39648392,1.66977799,0.04854770,0.29427250,0.03278910,0.19796328
0.21910955,2.94684022,0.26722133,0.64449072,0.38207720,1.63330525,0.04884793,0.29749321,0.03211382,0.19728438
0.22511256,2.90848002,0.26849312,0.63793165,0.36845776,1.60214285,0.04913012,0.30069109,0.03159713,0.19670911
0.23111556,2.87781939,0.27005661,0.63330923,0.35574011,1.57642810,0.04938871,0.30374920,0.03123783,0.19618761
0.23711856,2.85457640,0.27184049,0.63044722,0.34401223,1.55618614,0.04961756,0.30655385,0.03103156,0.19566799
0.24312156,2.83834127,0.27377562,0.62915636,0.33333557,1.54133380,0.04981012,0.30899870,0.03097101,0.19509865
0.24912456,2.82859437,0.27579706,0.62924053,0.32374589,1.53168550,0.04995956,0.31098854,0.03104617,0.19443056
0.25512756,2.82472568,0.27784580,0.63050260,0.31525460,1.52696092,0.05005902,0.31244280,0.03124470,0.19361935
0.26113057,2.82605513,0.27987017,0.63274979,0.30785074,1.52679458,0.05010167,0.31329849,0.03155228,0.19262726
0.26713357,2.83185350,0.28182684,0.63579849,0.30150326,1.53074695,0.05008090,0.31351254,0.03195313,0.19142463
0.27313657,2.84136340,0.28368155,0.63947831,0.29616378,1.53831728,0.04999044,0.31306329,0.03243044,0.18999107
0.27913957,2.85382005,0.28540935,0.64363552,0.29176940,1.54895775,0.04982444,0.31195130,0.03296690,0.18831615
0.28514257,2.86847157,0.28699462,0.64813564,0.28824580,1.56208884,0.04957768,0.31019927,0.03354522,0.18639962
0.29114557,2.88459841,0.28843078,0.65286530,0.28551030,1.57711571,0.04924563,0.30785110,0.03414865,0.18425112
0.29714857,2.90153178,0.28971971,0.65773351,0.28347496,1.59344495,0.04882463,0.30497038,0.03476150,0.18188958
0.30315158,2.91867054,0.29087105,0.66267222,0.28204959,1.61050159,0.04831208,0.30163805,0.03536961,0.17934205
0.30915458,2.93549624,0.29190137,0.66763629,0.28114456,1.62774553,0.04770654,0.29794965,0.03596075,0.17664240
0.31515758,2.95158586,0.29283322,0.67260299,0.28067347,1.64468697,0.04700797,0.29401210,0.03652499,0.17382972
0.32116058,2.96662176,0.29369415,0.67757099,0.28055548,1.66090015,0.04621787,0.28994022,0.03705495,0.17094657
0.32716358,2.98039834,0.29451570,0.68255887,0.28071737,1.67603476,0.04533943,0.28585310,0.03754602,0.16803722
0.33316658,2.99282496,0.29533235,0.68760316,0.28109513,1.68982453,0.04437769,0.28187047,0.03799638,0.16514595
0.33916958,3.00392471,0.29618044,0.69275596,0.28163525,1.70209243,0.04333962,0.27810910,0.03840700,0.16231547
0.34517259,3.01382876,0.29709709,0.69808198,0.28229540,1.71275215,0.04223418,0.27467946,0.03878146,0.15958547
0.35117559,3.02276621,0.29811902,0.70365515,0.28304477,1.72180572,0.04107233,0.27168254,0.03912573,0.15699154
0.35717859,3.03104949,0.29928130,0.70955477,0.28386383,1.72933721,0.03986697,0.26920704,0.03944779,0.15456424
0.36318159,3.03905577,0.30061608,0.71586108,0.28474367,1.73550285,0.03863282,0.26732689,0.03975721,0.15232854
0.36918459,3.04720486,0.30215114,0.72265054,0.28568491,1.74051788,0.03738629,0.26609911,0.04006467,0.15030353
0.37518759,3.05593461,0.30390853,0.72999082,0.28669625,1.74464089,0.03614518,0.26556212,0.04038145,0.14850241
0.38119060,3.06567484,0.30590307,0.73793563,0.28779271,1.74815648,0.03492848,0.26573445,0.04071885,0.14693275
0.38719360,3.07682114,0.30814102,0.74651966,0.28899373,1.75135712,0.03375602,0.26661390,0.04108773,0.14559701
0.39319660,3.08970999,0.31061876,0.75575393,0.29032119,1.75452533,0.03264818,0.26817713,0.04149802,0.14449320
0.39919960,3.10459667,0.31332183,0.76562171,0.29179742,1.75791722,0.03162555,0.27037985,0.04195836,0.14361575
0.40520260,3.12163729,0.31622416,0.77607535,0.29344345,1.76174837,0.03070858,0.27315741,0.04247576,0.14295645
0.41120560,3.14087637,0.31928786,0.78703444,0.29527747,1.76618294,0.02991731,0.27642606,0.04305543,0.14250551
0.41720860,3.16224077,0.32246341,0.79838525,0.29731365,1.77132665,0.02927106,0.28008472,0.04370070,0.14225262
0.42321161,3.18554069,0.32569048,0.80998201,0.29956139,1.77722416,0.02878815,0.28401739,0.04441308,0.14218794
0.42921461,3.21047794,0.32889938,0.82164978,0.30202497,1.78386081,0.02848574,0.28809608,0.04519238,0.14230313
0.43521761,3.23666123,0.33201311,0.83318919,0.30470369,1.79116879,0.02837954,0.29218435,0.04603696,0.14259219
0.44122061,3.26362761,0.33494996,0.84438274,0.30759239,1.79903703,0.02848368,0.29614128,0.04694401,0.14305217
0.44722361,3.29086896,0.33762671,0.85500260,0.31068225,1.80732425,0.02881048,0.29982585,0.04790993,0.14368370
0.45322661,3.31786187,0.33996204,0.86481941,0.31396188,1.81587407,0.02937025,0.30310152,0.04893067,0.14449126
0.45922961,3.34409897,0.34188029,0.87361179,0.31741845,1.82453110,0.03017113,0.30584091,0.05000203,0.14548322
0.46523262,3.36911957,0.34331511,0.88117592,0.32103885,1.83315667,0.03121874,0.30793041,0.05111997,0.14667156
0.47123562,3.39253758,0.34421295,0.88733472,0.32481058,1.84164301,0.03251595,0.30927443,0.05228079,0.14807129
0.47723862,3.41406453,0.34453616,0.89194607,0.32872249,1.84992479,0.03406256,0.30979912,0.05348120,0.14969960
0.48324162,3.43352603,0.34426539,0.89490949,0.33276499,1.85798678,0.03585486,0.30945544,0.05471834,0.15157468
0.48924462,3.45087037,0.34340121,0.89617089,0.33692990,1.86586731,0.03788532,0.30822124,0.05598959,0.15371435
0.49524762,3.46616824,0.34196483,0.89572508,0.34120978,1.87365666,0.04014214,0.30610242,0.05729238,0.15613448
0.50125063,3.47960364,0.33999773,0.89361568,0.34559687,1.88149070,0.04260893,0.30313283,0.05862380,0.15884727
0.50725363,3.49145612,0.33756029,0.88993269,0.35008153,1.88953986,0.04526440,0.29937313,0.05998026,0.16185955
0.51325663,3.50207556,0.33472940,0.88480744,0.35465053,1.89799414,0.04808214,0.29490841,0.06135700,0.16517116
0.51925963,3.51185104,0.33159514,0.87840567,0.35928515,1.90704514,0.05103063,0.28984476,0.06274773,0.16877352
0.52526263,3.52117579,0.32825676,0.87091868,0.36395931,1.91686627,0.05407331,0.28430498,0.06414422,0.17264847
0.53126563,3.53041075,0.32481811,0.86255350,0.36863798,1.92759260,0.05716897,0.27842354,0.06553604,0.17676760
0.53726863,3.53984912,0.32138280,0.85352239,0.37327594,1.93930162,0.06027229,0.27234097,0.06691042,0.18109200
0.54327164,3.54968448,0.31804935,0.84403257,0.37781709,1.95199645,0.06333472,0.26619820,0.06825220,0.18557265
0.54927464,3.55998477,0.31490659,0.83427652,0.38219455,1.96559275,0.06630553,0.26013082,0.06954404,0.19015133
0.55527764,3.57067414,0.31202960,0.82442377,0.38633140,1.97991033,0.06913315,0.25426374,0.07076675,0.19476227
0.56128064,3.58152399,0.30947637,0.81461435,0.39014231,1.99467020,0.07176665,0.24870646,0.07189979,0.19933422
0.56728364,3.59215416,0.30728541,0.80495449,0.39353594,2.00949763,0.07415743,0.24354915,0.07292193,0.20379314
0.57328664,3.60204446,0.30547440,0.79551466,0.39641805,2.02393107,0.07626096,0.23885971,0.07381205,0.20806526
0.57928964,3.61055595,0.30404004,0.78633003,0.39869518,2.03743673,0.07803855,0.23468201,0.07455000,0.21208039
0.58529265,3.61696105,0.30295893,0.77740329,0.40027877,2.04942816,0.07945898,0.23103528,0.07511750,0.21577532
0.59129565,3.62048067,0.30218962,0.76870945,0.40108942,2.05928975,0.08050011,0.22791471,0.07549905,0.21909717
0.59729865,3.62032635,0.30167563,0.76020246,0.40106120,2.06640307,0.08115011,0.22529321,0.07568275,0.22200644
0.60330165,3.61574501,0.30134914,0.75182291,0.40014571,2.07017460,0.08140846,0.22312416,0.07566098,0.22447967
0.60930465,3.60606380,0.30113551,0.74350653,0.39831563,2.07006346,0.08128653,0.22134505,0.07543104,0.22651138
0.61530765,3.59073249,0.30095791,0.73519270,0.39556767,2.06560765,0.08080774,0.21988178,0.07499546,0.22811540
0.62131066,3.56936111,0.30074228,0.72683260,0.39192469,2.05644758,0.08000730,0.21865342,0.07436216,0.22932525
0.62731366,3.54175075,0.30042204,0.71839638,0.38743686,2.04234565,0.07893138,0.21757717,0.07354441,0.23019366
0.63331666,3.50791592,0.29994250,0.70987898,0.38218189,2.02320094,0.07763593,0.21657332,0.07256049,0.23079109
0.63931966,3.46809730,0.29926468,0.70130419,0.37626418,1.99905845,0.07618498,0.21556993,0.07143315,0.23120349
0.64532266,3.42276427,0.29836834,0.69272684,0.36981298,1.97011243,0.07464866,0.21450711,0.07018892,0.23152910
0.65132566,3.37260711,0.29725421,0.68423290,0.36297964,1.93670379,0.07310083,0.21334058,0.06885717,0.23187470
0.65732866,3.31851939,0.29594507,0.67593752,0.35593403,1.89931175,0.07161651,0.21204458,0.06746905,0.23235120
0.66333167,3.26157133,0.29448596,0.66798121,0.34886023,1.85854033,0.07026926,0.21061377,0.06605645,0.23306905
0.66933467,3.20297565,0.29294316,0.66052434,0.34195173,1.81510020,0.06912845,0.20906428,0.06465072,0.23413341
0.67533767,3.14404726,0.29140227,0.65374021,0.33540620,1.76978692,0.06825664,0.20743373,0.06328159,0.23563951
0.68134067,3.08615886,0.28996525,0.64780711,0.32942004,1.72345648,0.06770720,0.20578031,0.06197605,0.23766823
0.68734367,3.03069432,0.28874673,0.64289987,0.32418285,1.67699911,0.06752214,0.20418097,0.06075734,0.24028233
0.69334667,2.97900171,0.28786960,0.63918114,0.31987204,1.63131261,0.06773035,0.20272876,0.05964409,0.24352324
0.69934967,2.93234799,0.28746003,0.63679298,0.31664762,1.58727596,0.06834632,0.20152945,0.05864970,0.24740879
0.70535268,2.89187705,0.28764237,0.63584906,0.31464731,1.54572431,0.06936928,0.20069758,0.05778184,0.25193177
0.71135568,2.85857254,0.28853372,0.63642797,0.31398222,1.50742616,0.07078293,0.20035210,0.05704223,0.25705963
0.71735868,2.83322681,0.29023880,0.63856770,0.31473300,1.47306329,0.07255576,0.20061169,0.05642668,0.26273497
0.72336168,2.81641681,0.29284504,0.64226185,0.31694671,1.44321408,0.07464185,0.20158996,0.05592537,0.26887718
0.72936468,2.80848762,0.29641818,0.64745740,0.32063440,1.41834050,0.07698229,0.20339077,0.05552329,0.27538480
0.73536768,2.80954391,0.30099855,0.65405435,0.32576956,1.39877911,0.07950698,0.20610373,0.05520103,0.28213872
0.74137069,2.81944921,0.30659817,0.66190710,0.33228738,1.38473596,0.08213697,0.20979998,0.05493569,0.28900589
0.74737369,2.83783283,0.31319881,0.67082764,0.34008503,1.37628549,0.08478705,0.21452866,0.05470193,0.29584353
0.75337669,2.86410386,0.32075096,0.68059011,0.34902284,1.37337314,0.08736861,0.22031377,0.05447320,0.30250349
0.75937969,2.89747137,0.32917399,0.69093692,0.35892659,1.37582146,0.08979265,0.22715192,0.05422297,0.30883674
0.76538269,2.93697013,0.33835720,0.70158580,0.36959071,1.38333931,0.09197280,0.23501076,0.05392606,0.31469770
0.77138569,2.98149054,0.34816202,0.71223769,0.38078251,1.39553378,0.09382821,0.24382835,0.05355987,0.31994824
0.77738869,3.02981197,0.35842503,0.72258516,0.39224740,1.41192435,0.09528626,0.25351328,0.05310554,0.32446138
0.78339170,3.08063810,0.36896187,0.73232089,0.40371486,1.43195883,0.09628500,0.26394578,0.05254898,0.32812435
0.78939470,3.13263326,0.37957181,0.74114605,0.41490528,1.45503050,0.09677503,0.27497958,0.05188172,0.33084118
0.79539770,3.18445879,0.39004286,0.74877823,0.42553719,1.48049609,0.09672111,0.28644469,0.05110154,0.33253460
0.80140070,3.23480810,0.40015725,0.75495868,0.43533503,1.50769396,0.09610306,0.29815078,0.05021285,0.33314730
0.80740370,3.28243980,0.40969703,0.75945856,0.44403699,1.53596203,0.09491621,0.30989137,0.04922679,0.33264264
0.81340670,3.32620793,0.41844982,0.76208422,0.45140266,1.56465508,0.09317125,0.32144845,0.04816111,0.33100478
0.81940970,3.36508857,0.42621421,0.76268126,0.45722045,1.59316075,0.09089353,0.33259756,0.04703970,0.32823821
0.82541271,3.39820226,0.43280497,0.76113729,0.46131422,1.62091411,0.08812191,0.34311323,0.04589190,0.32436701
0.83141571,3.42483178,0.43805771,0.75738354,0.46354906,1.64741008,0.08490718,0.35277448,0.04475164,0.31943354
0.83741871,3.44443498,0.44183301,0.75139519,0.46383588,1.67221371,0.08131010,0.36137042,0.04365627,0.31349701
0.84342171,3.45665233,0.44401976,0.74319067,0.46213469,1.69496767,0.07739921,0.36870561,0.04264533,0.30663169
0.84942471,3.46130924,0.44453786,0.73282984,0.45845637,1.71539705,0.07324855,0.37460519,0.04175914,0.29892500
0.85542771,3.45841313,0.44333998,0.72041136,0.45286278,1.73331112,0.06893525,0.37891956,0.04103737,0.29047550
0.86143072,3.44814541,0.44041256,0.70606937,0.44546542,1.74860210,0.06453723,0.38152840,0.04051761,0.28139078
0.86743372,3.43084877,0.43577588,0.68996948,0.43642241,1.76124089,0.06013101,0.38234410,0.04023390,0.27178530
0.87343672,3.40701008,0.42948341,0.67230449,0.42593406,1.77127008,0.05578977,0.38131422,0.04021546,0.26177825
0.87943972,3.37723951,0.42162030,0.65328966,0.41423725,1.77879434,0.05158161,0.37842319,0.04048549,0.25149144
0.88544272,3.34224670,0.41230111,0.63315800,0.40159874,1.78396867,0.04756821,0.37369292,0.04106015,0.24104723
0.89144572,3.30281445,0.40166700,0.61215539,0.38830771,1.78698496,0.04380374,0.36718247,0.04194778,0.23056657
0.89744872,3.25977115,0.38988223,0.59053584,0.37466788,1.78805743,0.04033419,0.35898672,0.04314830,0.22016705
0.90345173,3.21396261,0.37713024,0.56855689,0.36098947,1.78740764,0.03719692,0.34923402,0.04465298,0.20996128
0.90945473,3.16622442,0.36360940,0.54647517,0.34758122,1.78524968,0.03442060,0.33808300,0.04644436,0.20005517
0.91545773,3.11735578,0.34952843,0.52454225,0.33474285,1.78177632,0.03202538,0.32571850,0.04849654,0.19054666
0.92146073,3.06809560,0.33510172,0.50300078,0.32275815,1.77714668,0.03002327,0.31234683,0.05077569,0.18152445
0.92746373,3.01910186,0.32054464,0.48208092,0.31188871,1.77147619,0.02841868,0.29819056,0.05324086,0.17306704
0.93346673,2.97093478,0.30606890,0.46199707,0.30236868,1.76482919,0.02720912,0.28348278,0.05584501,0.16524199
0.93946973,2.92404441,0.29187814,0.44294494,0.29440040,1.75721464,0.02638594,0.26846131,0.05853623,0.15810540
0.94547274,2.87876295,0.27816376,0.42509895,0.28815100,1.74858512,0.02593510,0.25336276,0.06125920,0.15170154
0.95147574,2.83530179,0.26510118,0.40860989,0.28374993,1.73883922,0.02583791,0.23841684,0.06395666,0.14606278
0.95747874,2.79375338,0.25284651,0.39360293,0.28128727,1.72782715,0.02607183,0.22384091,0.06657111,0.14120961
0.96348174,2.75409738,0.24153374,0.38017594,0.28081292,1.71535921,0.02661107,0.20983502,0.06904636,0.13715081
0.96948474,2.71621072,0.23127254,0.36839809,0.28233633,1.70121682,0.02742721,0.19657761,0.07132924,0.13388379
0.97548774,2.67988086,0.22214658,0.35830879,0.28582679,1.68516530,0.02848970,0.18422182,0.07337101,0.13139490
0.98149075,2.64482137,0.21421252,0.34991702,0.29121430,1.66696785,0.02976634,0.17289267,0.07512885,0.12965996
0.98749375,2.61068921,0.20749961,0.34320100,0.29839076,1.64639991,0.03122357,0.16268507,0.07656699,0.12864470
0.99349675,2.57710268,0.20200993,0.33810826,0.30721156,1.62326326,0.03282685,0.15366270,0.07765771,0.12830534
0.99949975,2.54365929,0.19771919,0.33455629,0.31749771,1.59739888,0.03454092,0.14585773,0.07838207,0.12858921
1.00550275,2.50995295,0.19457821,0.33243364,0.32903826,1.56869829,0.03633001,0.13927148,0.07873036,0.12943539
1.01150575,2.47558978,0.19251487,0.33160160,0.34159334,1.53711254,0.03815814,0.13387581,0.07870225,0.13077552
1.01750875,2.44020221,0.19143659,0.33189657,0.35489776,1.50265862,0.03998937,0.12961531,0.07830665,0.13253470
1.02351176,2.40346110,0.19123336,0.33313304,0.36866524,1.46542308,0.04178812,0.12641011,0.07756137,0.13463254
1.02951476,2.36508570,0.19178098,0.33510727,0.38259339,1.42556277,0.04351949,0.12415929,0.07649243,0.13698437
1.03551776,2.32485160,0.19294483,0.33760161,0.39636938,1.38330277,0.04514968,0.12274472,0.07513323,0.13950272
1.04152076,2.28259664,0.19458370,0.34038939,0.40967635,1.33893180,0.04664644,0.12203528,0.07352347,0.14209885
1.04752376,2.23822510,0.19655385,0.34324039,0.42220037,1.29279550,0.04797958,0.12189123,0.07170799,0.14468463
1.05352676,2.19171032,0.19871304,0.34592662,0.43363803,1.24528793,0.04912145,0.12216873,0.06973550,0.14717440
1.05952976,2.14309598,0.20092446,0.34822836,0.44370422,1.19684180,0.05004757,0.12272423,0.06765719,0.14948706
1.06553277,2.09249627,0.20306048,0.34994019,0.45213998,1.14791806,0.05073708,0.12341875,0.06552546,0.15154810
1.07153577,2.04009495,0.20500594,0.35087680,0.45872020,1.09899506,0.05117336,0.12412177,0.06339253,0.15329161
1.07753877,1.98614356,0.20666113,0.35087846,0.46326072,1.05055808,0.05134442,0.12471478,0.06130926,0.15466216
1.08354177,1.93095867,0.20794404,0.34981572,0.46562454,1.00308933,0.05124328,0.12509420,0.05932396,0.15561643
1.08954477,1.87491810,0.20879209,0.34759328,0.46572698,0.95705879,0.05086829,0.12517379,0.05748138,0.15612454
1.09554777,1.81845621,0.20916304,0.34415285,0.46353928,0.91291627,0.05022324,0.12488628,0.05582183,0.15617098
1.10155078,1.76205800,0.20903524,0.33947473,0.45909059,0.87108458,0.04931735,0.12418439,0.05438050,0.15575515
1.10755378,1.70625216,0.20840705,0.33357817,0.45246817,0.83195412,0.04816516,0.12304107,0.05318688,0.15489133
1.11355678,1.65160290,0.20729567,0.32652036,0.44381567,0.79587866,0.04678616,0.12144902,0.05226442,0.15360828
1.11955978,1.59870079,0.20573522,0.31839424,0.43332955,0.76317250,0.04520439,0.11941964,0.05163035,0.15194832
1.12556278,1.54815257,0.20377440,0.30932500,0.42125372,0.73410862,0.04344783,0.11698136,0.05129569,0.14996596
1.13156578,1.50057032,0.20147366,0.29946572,0.40787271,0.70891795,0.04154766,0.11417742,0.05126540,0.14772630
1.13756878,1.45656008,0.19890217,0.28899200,0.39350337,0.68778945,0.03953752,0.11106339,0.05153873,0.14530307
1.14357179,1.41671036,0.19613468,0.27809621,0.37848572,0.67087082,0.03745263,0.10770441,0.05210972,0.14277654
1.14957479,1.38158077,0.19324836,0.26698129,0.36317309,0.65826974,0.03532897,0.10417219,0.05296780,0.14023141
1.15557779,1.35169121,0.19031987,0.25585454,0.34792204,0.65005544,0.03320235,0.10054219,0.05409850,0.13775472
1.16158079,1.32751181,0.18742275,0.24492162,0.33308234,0.64626035,0.03110772,0.09689077,0.05548427,0.13543383
1.16758379,1.30945395,0.18462515,0.23438098,0.31898747,0.64688181,0.02907834,0.09329258,0.05710537,0.13335478
1.17358679,1.29786245,0.18198800,0.22441889,0.30594591,0.65188350,0.02714526,0.08981829,0.05894072,0.13160068
1.17958979,1.29300919,0.17956377,0.21520528,0.29423338,0.66119666,0.02533676,0.08653260,0.06096877,0.13025059
1.18559280,1.29508795,0.17739558,0.20689043,0.28408643,0.67472090,0.02367804,0.08349270,0.06316837,0.12937857
1.19159580,1.30421066,0.17551689,0.19960257,0.27569735,0.69232449,0.02219097,0.08074707,0.06551953,0.12905304
1.19759880,1.32040482,0.17395146,0.19344642,0.26921056,0.71384421,0.02089399,0.07833475,0.06800404,0.12933634
1.20360180,1.34361193,0.17271378,0.18850256,0.26472049,0.73908475,0.01980215,0.07628488,0.07060601,0.13028451
1.20960480,1.37368688,0.17180962,0.18482754,0.26227087,0.76781762,0.01892726,0.07461670,0.07331223,0.13194710
1.21560780,1.41039802,0.17123682,0.18245472,0.26185540,0.79977991,0.01827802,0.07333973,0.07611237,0.13436703
1.22161081,1.45342792,0.17098610,0.18139552,0.26341967,0.83467280,0.01786036,0.07245425,0.07899900,0.13758042
1.22761381,1.50237462,0.17104195,0.18164107,0.26686410,0.87216021,0.01767761,0.07195191,0.08196736,0.14161628
1.23361681,1.55675339,0.17138335,0.18316405,0.27204797,0.91186778,0.01773084,0.07181656,0.08501507,0.14649604
1.23961981,1.61599906,0.17198453,0.18592062,0.27879401,0.95338237,0.01801902,0.07202501,0.08814156,0.15223284
1.24562281,1.67946890,0.17281550,0.18985222,0.28689376,0.99625235,0.01853925,0.07254801,0.09134742,0.15883071
1.25162581,1.74644638,0.17384254,0.19488729,0.29611322,1.03998903,0.01928679,0.07335108,0.09463357,0.16628342
1.25762881,1.81614565,0.17502856,0.20094274,0.30619888,1.08406917,0.02025513,0.07439544,0.09800041,0.17457329
1.26363182,1.88771730,0.17633336,0.20792506,0.31688382,1.12793903,0.02143590,0.07563883,0.10144689,0.18366978
1.26963482,1.96025522,0.17771393,0.21573131,0.32789371,1.17101981,0.02281875,0.07703638,0.10496949,0.19352818
1.27563782,2.03280498,0.17912466,0.22424971,0.33895284,1.21271459,0.02439112,0.07854136,0.10856140,0.20408825
1.28164082,2.10437367,0.18051762,0.23336007,0.34978976,1.25241671,0.02613807,0.08010595,0.11221159,0.21527314
1.28764382,2.17394140,0.18184302,0.24293415,0.36014266,1.28951947,0.02804201,0.08168198,0.11590413,0.22698854
1.29364682,2.24047438,0.18304959,0.25283586,0.36976430,1.32342690,0.03008249,0.08322164,0.11961765,0.23912227
1.29964982,2.30293960,0.18408531,0.26292161,0.37842647,1.35356526,0.03223604,0.08467819,0.12332495,0.25154444
1.30565283,2.36032085,0.18489815,0.27304083,0.38592393,1.37939513,0.03447617,0.08600665,0.12699289,0.26410811
1.31165583,2.41163605,0.18543700,0.28303674,0.39207778,1.40042348,0.03677340,0.08716450,0.13058260,0.27665075
1.31765883,2.45595547,0.18565276,0.29274756,0.39673825,1.41621551,0.03909548,0.08811238,0.13404985,0.28899639
1.32366183,2.49242046,0.18549951,0.30200808,0.39978689,1.42640575,0.04140781,0.08881474,0.13734587,0.30095849
1.32966483,2.52026245,0.18493583,0.31065185,0.40113814,1.43070806,0.04367402,0.08924056,0.14041835,0.31234361
1.33566783,2.53882144,0.18392608,0.31851381,0.40074032,1.42892422,0.04585667,0.08936388,0.14321279,0.32295563
1.34167084,2.54756376,0.18244173,0.32543345,0.39857604,1.42095061,0.04791823,0.08916447,0.14567406,0.33260062
1.34767384,2.54609830,0.18046267,0.33125840,0.39466200,1.40678304,0.04982206,0.08862827,0.14774821,0.34109204
1.35367684,2.53419067,0.17797840,0.33584837,0.38904828,1.38651911,0.05153355,0.08774783,0.14938436,0.34825625
1.35967984,2.51177487,0.17498901,0.33907928,0.38181708,1.36035838,0.05302136,0.08652259,0.15053678,0.35393798
1.36568284,2.47896169,0.17150608,0.34084740,0.37308091,1.32860001,0.05425852,0.08495912,0.15116682,0.35800561
1.37168584,2.43604358,0.16755328,0.34107344,0.36298035,1.29163800,0.05522361,0.08307107,0.15124487,0.36035611
1.37768884,2.38349541,0.16316665,0.33970619,0.35168134,1.24995422,0.05590174,0.08087913,0.15075211,0.36091923
1.38369185,2.32197100,0.15839469,0.33672573,0.33937197,1.20410920,0.05628534,0.07841072,0.14968189,0.35966091
1.38969485,2.25229514,0.15329808,0.33214589,0.32625895,1.15473116,0.05637481,0.07569957,0.14804096,0.35658564
1.39569785,2.17545123,0.14794899,0.32601591,0.31256376,1.10250339,0.05617883,0.07278511,0.14585005,0.35173766
1.40170085,2.09256453,0.14243023,0.31842114,0.29851836,1.04815042,0.05571446,0.06971178,0.14314416,0.34520093
1.40770385,2.00488159,0.13683397,0.30948269,0.28436085,0.99242340,0.05500685,0.06652812,0.13997222,0.33709777
1.41370685,1.91374619,0.13126021,0.29935613,0.27033081,0.93608496,0.05408874,0.06328589,0.13639631,0.32758630
1.41970985,1.82057243,0.12581500,0.28822916,0.25666464,0.87989403,0.05299965,0.06003898,0.13249035,0.31685666
