energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-0.22511256,5.45126088,0.60662038,3.30108295,0.02572013,0.60516558,1.45989077,0.93319540,0.04861025,0.25934733
-0.21910955,5.39402807,0.60224860,3.27107397,0.02535466,0.59302088,1.45989501,0.92217221,0.04764184,0.25772502
-0.21310655,5.32567951,0.59656950,3.23463344,0.02491938,0.57979757,1.45571599,0.90911930,0.04653732,0.25542767
-0.20710355,5.24678041,0.58976964,3.19221607,0.02441545,0.56554706,1.44720033,0.89402728,0.04530394,0.25246923
-0.20110055,5.15797285,0.58203880,3.14429356,0.02384643,0.55033392,1.43426074,0.87691692,0.04395109,0.24887108
-0.19509755,5.05996397,0.57356244,3.09134549,0.02321805,0.53423530,1.41687716,0.85783989,0.04249024,0.24466153
-0.18909455,4.95351560,0.56451498,3.03385243,0.02253799,0.51734012,1.39509668,0.83687897,0.04093477,0.23987523
-0.18309155,4.83943528,0.55505400,2.97229134,0.02181562,0.49974790,1.36903219,0.81414751,0.03929982,0.23455260
-0.17708854,4.71856882,0.54531591,2.90713306,0.02106169,0.48156735,1.33885985,0.78978827,0.03760205,0.22873918
-0.17108554,4.59179423,0.53541301,2.83884175,0.02028810,0.46291477,1.30481529,0.76397166,0.03585931,0.22248505
-0.16508254,4.46001677,0.52543211,2.76787594,0.01950755,0.44391231,1.26718881,0.73689319,0.03409036,0.21584423
-0.15907954,4.32416472,0.51543465,2.69469061,0.01873325,0.42468609,1.22631954,0.70877047,0.03231451,0.20887403
-0.15307654,4.18518549,0.50545835,2.61973991,0.01797862,0.40536439,1.18258883,0.67983957,0.03055125,0.20163439
-0.14707354,4.04404160,0.49551995,2.54347987,0.01725692,0.38607579,1.13641298,0.65035099,0.02881984,0.19418726
-0.14107054,3.90170615,0.48561908,2.46637071,0.01658097,0.36694746,1.08823561,0.62056521,0.02713902,0.18659587
-0.13506753,3.75915729,0.47574271,2.38887816,0.01596281,0.34810357,1.03851973,0.59074810,0.02552655,0.17892400
-0.12906453,3.61737155,0.46587005,2.31147348,0.01541337,0.32966382,0.98773987,0.56116608,0.02399891,0.17123524
-0.12306153,3.47731582,0.45597746,2.23463192,0.01494215,0.31174230,0.93637447,0.53208144,0.02257096,0.16359216
-0.11705853,3.33993793,0.44604311,2.15882955,0.01455694,0.29444638,0.88489860,0.50374767,0.02125566,0.15605555
-0.11105553,3.20615613,0.43605116,2.08453831,0.01426357,0.27787601,0.83377733,0.47640519,0.02006382,0.14868364
-0.10505253,3.07684755,0.42599515,2.01221978,0.01406563,0.26212313,0.78345986,0.45027748,0.01900391,0.14153129
-0.09904952,2.95283636,0.41588055,1.94231762,0.01396433,0.24727135,0.73437441,0.42556769,0.01808192,0.13464937
-0.09304652,2.83488199,0.40572634,1.87524945,0.01395838,0.23339582,0.68692415,0.40245596,0.01730124,0.12808412
-0.08704352,2.72366804,0.39556558,1.81139840,0.01404390,0.22056330,0.64148400,0.38109739,0.01666271,0.12187669
-0.08104052,2.61979269,0.38544512,1.75110516,0.01421447,0.20883240,0.59839843,0.36162085,0.01616462,0.11606281
-0.07503752,2.52376102,0.37542445,1.69466089,0.01446122,0.19825392,0.55798015,0.34412848,0.01580285,0.11067267
-0.06903452,2.43597990,0.36557396,1.64230166,0.01477303,0.18887130,0.52050960,0.32869602,0.01557103,0.10573090
-0.06303152,2.35675584,0.35597265,1.59420473,0.01513679,0.18072110,0.48623515,0.31537380,0.01546080,0.10125680
-0.05702851,2.28629595,0.34670562,1.55048720,0.01553776,0.17383356,0.45537390,0.30418836,0.01546207,0.09726476
-0.05102551,2.22471207,0.33786146,1.51120697,0.01595996,0.16823298,0.42811276,0.29514458,0.01556339,0.09376477
-0.04502251,2.17202792,0.32952967,1.47636622,0.01638673,0.16393817,0.40460988,0.28822813,0.01575227,0.09076306
-0.03901951,2.12818870,0.32179835,1.44591699,0.01680117,0.16096266,0.38499599,0.28340821,0.01601557,0.08826288
-0.03301651,2.09307272,0.31475208,1.41976881,0.01718674,0.15931482,0.36937566,0.28064018,0.01633991,0.08626520
-0.02701351,2.06650404,0.30847028,1.39779761,0.01752780,0.15899778,0.35782828,0.27986818,0.01671199,0.08476946
-0.02101051,2.04826552,0.30302576,1.37985542,0.01781017,0.16000909,0.35040853,0.28102745,0.01711898,0.08377416
-0.01500750,2.03811114,0.29848370,1.36578019,0.01802161,0.16234033,0.34714642,0.28404614,0.01754878,0.08327736
-0.00900450,2.03577678,0.29490077,1.35540500,0.01815227,0.16597637,0.34804671,0.28884680,0.01799033,0.08327691
-0.00300150,2.04098881,0.29232446,1.34856595,0.01819507,0.17089462,0.35308775,0.29534714,0.01843382,0.08377049
0.00300150,2.05346972,0.29079246,1.34510828,0.01814597,0.17706412,0.36221983,0.30346037,0.01887079,0.08475540
0.00900450,2.07294059,0.29033201,1.34489026,0.01800415,0.18444460,0.37536313,0.31309495,0.01929430,0.08622808
0.01500750,2.09912028,0.29095914,1.34778453,0.01777206,0.19298567,0.39240539,0.32415392,0.01969891,0.08818337
0.02101051,2.13172154,0.29267787,1.35367702,0.01745542,0.20262609,0.41319956,0.33653399,0.02008074,0.09061362
0.02701351,2.17044461,0.29547922,1.36246354,0.01706301,0.21329323,0.43756165,0.35012441,0.02043739,0.09350760
0.03301651,2.21496898,0.29934021,1.37404436,0.01660649,0.22490302,0.46526908,0.36480597,0.02076789,0.09684945
0.03901951,2.26494437,0.30422285,1.38831757,0.01610000,0.23736005,0.49605968,0.38045014,0.02107261,0.10061754
0.04502251,2.31998192,0.31007322,1.40517159,0.01555978,0.25055839,0.52963182,0.39691872,0.02135321,0.10478353
0.05102551,2.37964665,0.31682090,1.42447783,0.01500369,0.26438269,0.56564562,0.41406399,0.02161252,0.10931160
0.05702851,2.44345239,0.32437867,1.44608419,0.01445069,0.27870985,0.60372567,0.43172954,0.02185448,0.11415803
0.06303152,2.51085986,0.33264280,1.46980998,0.01392035,0.29341124,0.64346520,0.44975192,0.02208413,0.11927111
0.06903452,2.58127861,0.34149396,1.49544301,0.01343225,0.30835520,0.68443175,0.46796299,0.02230751,0.12459151
0.07503752,2.65407317,0.35079878,1.52273914,0.01300552,0.32340995,0.72617437,0.48619304,0.02253172,0.13005303
0.08104052,2.72857331,0.36041218,1.55142447,0.01265828,0.33844669,0.76823206,0.50427448,0.02276484,0.13558393
0.08704352,2.80408808,0.37018034,1.58120015,0.01240728,0.35334278,0.81014329,0.52204597,0.02301596,0.14110854
0.09304652,2.87992276,0.37994432,1.61174961,0.01226740,0.36798480,0.85145615,0.53935680,0.02329512,0.14654928
0.09904952,2.95539793,0.38954411,1.64274749,0.01225138,0.38227140,0.89173883,0.55607121,0.02361329,0.15182894
0.10505253,3.02986912,0.39882299,1.67386985,0.01236955,0.39611575,0.93058995,0.57207243,0.02398223,0.15687308
0.11105553,3.10274582,0.40763191,1.70480471,0.01262956,0.40944743,0.96764812,0.58726619,0.02441435,0.16161242
0.11705853,3.17350841,0.41583376,1.73526214,0.01303636,0.42221365,1.00260045,0.60158329,0.02492247,0.16598516
0.12306153,3.24172165,0.42330718,1.76498304,0.01359205,0.43437977,1.03518944,0.61498136,0.02551955,0.16993901
0.12906453,3.30704362,0.42994974,1.79374585,0.01429594,0.44592896,1.06521781,0.62744519,0.02621829,0.17343279
0.13506753,3.36922928,0.43568031,1.82137068,0.01514463,0.45686112,1.09255117,0.63898599,0.02703072,0.17643762
0.14107054,3.42812817,0.44044043,1.84772033,0.01613217,0.46719095,1.11711812,0.64963925,0.02796769,0.17893752
0.14707354,3.48367610,0.44419464,1.87269814,0.01725022,0.47694541,1.13890788,0.65946133,0.02903833,0.18092940
0.15307654,3.53588137,0.44692977,1.89624271,0.01848834,0.48616053,1.15796537,0.66852504,0.03024948,0.18242242
0.15907954,3.58480601,0.44865315,1.91831982,0.01983424,0.49487783,1.17438417,0.67691419,0.03160519,0.18343685
0.16508254,3.63054344,0.44938997,1.93891226,0.02127410,0.50314042,1.18829736,0.68471761,0.03310614,0.18400237
0.17108554,3.67319368,0.44917990,1.95800803,0.02279291,0.51098907,1.19986701,0.69202267,0.03474922,0.18415596
0.17708854,3.71283794,0.44807323,1.97558813,0.02437475,0.51845835,1.20927254,0.69890891,0.03652717,0.18393955
0.18309155,3.74951416,0.44612676,1.99161468,0.02600315,0.52557308,1.21669885,0.70544188,0.03842833,0.18339749
0.18909455,3.78319516,0.44339965,2.00602038,0.02766132,0.53234524,1.22232441,0.71166771,0.04043656,0.18257404
0.19509755,3.81377100,0.43994968,2.01870020,0.02933244,0.53877150,1.22631039,0.71760849,0.04253129,0.18151098
0.20110055,3.84103684,0.43582990,2.02950605,0.03099983,0.54483150,1.22879095,0.72325897,0.04468774,0.18024558
0.20710355,3.86468726,0.43108610,2.03824498,0.03264715,0.55048702,1.22986553,0.72858455,0.04687739,0.17880884
0.21310655,3.88431767,0.42575505,2.04468125,0.03425846,0.55568198,1.22959330,0.73352086,0.04906849,0.17722434
0.21910955,3.89943313,0.41986377,2.04854235,0.03581832,0.56034343,1.22799021,0.73797483,0.05122680,0.17550753
0.22511256,3.90946412,0.41342976,2.04952877,0.03731178,0.56438342,1.22502872,0.74182741,0.05331648,0.17366560
0.23111556,3.91378889,0.40646213,2.04732716,0.03872442,0.56770181,1.22064024,0.74493766,0.05530100,0.17169792
0.23711856,3.91176127,0.39896365,2.04162617,0.04004228,0.57018968,1.21472019,0.74714818,0.05714418,0.16959698
0.24312156,3.90274255,0.39093338,2.03213423,0.04125188,0.57173360,1.20713537,0.74829163,0.05881126,0.16734972
0.24912456,3.88613600,0.38236990,2.01859817,0.04234018,0.57222021,1.19773329,0.74819796,0.06026991,0.16493926
0.25512756,3.86142227,0.37327478,2.00082187,0.04329463,0.57154122,1.18635303,0.74670221,0.06149119,0.16234677
0.26113057,3.82819374,0.36365608,1.97868363,0.04410325,0.56959846,1.17283695,0.74365237,0.06245053,0.15955360
0.26713357,3.78618628,0.35353172,1.95215149,0.04475473,0.56630888,1.15704282,0.73891705,0.06312844,0.15654322
0.27313657,3.73530659,0.34293242,1.92129550,0.04523861,0.56160920,1.13885561,0.73239261,0.06351116,0.15330319
0.27913957,3.67565375,0.33190411,1.88629613,0.04554558,0.55546010,1.11819840,0.72400934,0.06359114,0.14982687
0.28514257,3.60753379,0.32050959,1.84744840,0.04566768,0.54784957,1.09504188,0.71373656,0.06336730,0.14611477
0.29114557,3.53146639,0.30882939,1.80516132,0.04559870,0.53879554,1.06941186,0.70158630,0.06284512,0.14217563
0.29714857,3.44818328,0.29696175,1.75995248,0.04533447,0.52834738,1.04139454,0.68761534,0.06203658,0.13802703
0.30315158,3.35861827,0.28502174,1.71243808,0.04487326,0.51658624,1.01113918,0.67192571,0.06095984,0.13369562
0.30915458,3.26388910,0.27313952,1.66331855,0.04421606,0.50362438,0.97885799,0.65466333,0.05963887,0.12921692
0.31515758,3.16527192,0.26145788,1.61336061,0.04336685,0.48960309,0.94482345,0.63601517,0.05810278,0.12463471
0.32116058,3.06416938,0.25012911,1.56337626,0.04233282,0.47468972,0.90936289,0.61620470,0.05638521,0.12000019
0.32716358,2.96207365,0.23931145,1.51419972,0.04112446,0.45907354,0.87285090,0.59548616,0.05452347,0.11537069
0.33316658,2.86052589,0.22916509,1.46666334,0.03975555,0.44296081,0.83569969,0.57413766,0.05255772,0.11080838
0.33916958,2.76107391,0.21984814,1.42157338,0.03824309,0.42656921,0.79834805,0.55245347,0.05053002,0.10637870
0.34517259,2.66522971,0.21151246,1.37968669,0.03660700,0.41012182,0.76124927,0.53073594,0.04848342,0.10214880
0.35117559,2.57442871,0.20429977,1.34168934,0.03486986,0.39384103,0.72485871,0.50928726,0.04646107,0.09818601
0.35717859,2.48999217,0.19833791,1.30817780,0.03305642,0.37794245,0.68962154,0.48840145,0.04450531,0.09455639
0.36318159,2.41309436,0.19373754,1.27964362,0.03119311,0.36262932,0.65596110,0.46835694,0.04265681,0.09132342
0.36918459,2.34473546,0.19058935,1.25646187,0.02930747,0.34808747,0.62426852,0.44941008,0.04095384,0.08854692
0.37518759,2.28572137,0.18896171,1.23888376,0.02742752,0.33448115,0.59489384,0.43178958,0.03943155,0.08628213
0.38119060,2.23665051,0.18889895,1.22703354,0.02558118,0.32194985,0.56813910,0.41569246,0.03812137,0.08457908
0.38719360,2.19790823,0.19042021,1.22090957,0.02379565,0.31060628,0.54425350,0.40128121,0.03705050,0.08348213
0.39319660,2.16966840,0.19351882,1.22038924,0.02209691,0.30053542,0.52343072,0.38868245,0.03624149,0.08302981
0.39919960,2.15190166,0.19816233,1.22523743,0.02050918,0.29179479,0.50580854,0.37798703,0.03571195,0.08325473
0.40520260,2.14438977,0.20429296,1.23511783,0.01905455,0.28441585,0.49147042,0.36925134,0.03547434,0.08418378
0.41120560,2.14674491,0.21182863,1.24960654,0.01775264,0.27840626,0.48044901,0.36249975,0.03553590,0.08583828
0.41720860,2.15843278,0.22066446,1.26820729,0.01662041,0.27375305,0.47273129,0.35772804,0.03589864,0.08823435
0.42321161,2.17879840,0.23067468,1.29036760,0.01567198,0.27042626,0.46826485,0.35490735,0.03655945,0.09138314
0.42921461,2.20709317,0.24171495,1.31549520,0.01491859,0.26838308,0.46696516,0.35398864,0.03751035,0.09529110
0.43521761,2.24250222,0.25362506,1.34297412,0.01436866,0.26757198,0.46872319,0.35490717,0.03873872,0.09996016
0.44122061,2.28417067,0.26623195,1.37218000,0.01402782,0.26793684,0.47341319,0.35758688,0.04022774,0.10538778
0.44722361,2.33122809,0.27935303,1.40249415,0.01389907,0.26942068,0.48090008,0.36194437,0.04195677,0.11156686
0.45322661,2.38281017,0.29279969,1.43331608,0.01398294,0.27196886,0.49104623,0.36789227,0.04390186,0.11848550
0.45922961,2.43807716,0.30638105,1.46407434,0.01427766,0.27553163,0.50371718,0.37534192,0.04603628,0.12612658
0.46523262,2.49622856,0.31990775,1.49423549,0.01477936,0.28006587,0.51878619,0.38420517,0.04833108,0.13446726
0.47123562,2.55651387,0.33319570,1.52331115,0.01548224,0.28553590,0.53613732,0.39439528,0.05075557,0.14347831
0.47723862,2.61823954,0.34606982,1.55086334,0.01637872,0.29191343,0.55566697,0.40582699,0.05327794,0.15312339
0.48324162,2.68077194,0.35836747,1.57650789,0.01745958,0.29917661,0.57728383,0.41841573,0.05586568,0.16335830
0.48924462,2.74353705,0.36994163,1.59991632,0.01871412,0.30730829,0.60090720,0.43207618,0.05848610,0.17413025
0.49524762,2.80601686,0.38066359,1.62081616,0.02013023,0.31629352,0.62646393,0.44672024,0.06110673,0.18537733
0.50125063,2.86774335,0.39042513,1.63898992,0.02169447,0.32611657,0.65388394,0.46225462,0.06369565,0.19702799
0.50725363,2.92829039,0.39914009,1.65427281,0.02339217,0.33675751,0.68309476,0.47857830,0.06622182,0.20900094
0.51325663,2.98726434,0.40674523,1.66654942,0.02520752,0.34818857,0.71401521,0.49558006,0.06865531,0.22120523
0.51925963,3.04429390,0.41320044,1.67574961,0.02712360,0.36037059,0.74654872,0.51313615,0.07096748,0.23354080
0.52526263,3.09902009,0.41848820,1.68184358,0.02912252,0.37324963,0.78057658,0.53110859,0.07313118,0.24589936
0.53126563,3.15108681,0.42261248,1.68483663,0.03118554,0.38675397,0.81595146,0.54934397,0.07512088,0.25816579
0.53726863,3.20013276,0.42559694,1.68476349,0.03329318,0.40079176,0.85249181,0.56767305,0.07691281,0.27021992
0.54327164,3.24578533,0.42748275,1.68168280,0.03542544,0.41524941,0.88997732,0.58591132,0.07848509,0.28193877
0.54927464,3.28765678,0.42832603,1.67567170,0.03756199,0.42999082,0.92814587,0.60386042,0.07981796,0.29319918
0.55527764,3.32534333,0.42819506,1.66682090,0.03968242,0.44485761,0.96669231,0.62131051,0.08089393,0.30388073
0.56128064,3.35842717,0.42716746,1.65523045,0.04176652,0.45967042,1.00526925,0.63804359,0.08169807,0.31386894
0.56728364,3.38648167,0.42532741,1.64100640,0.04379461,0.47423109,1.04349002,0.65383758,0.08221826,0.32305850
0.57328664,3.40907960,0.42276308,1.62425842,0.04574784,0.48832600,1.08093376,0.66847113,0.08244554,0.33135653
0.57928964,3.42580413,0.41956436,1.60509864,0.04760855,0.50173016,1.11715274,0.68172884,0.08237441,0.33868574
0.58529265,3.43626223,0.41582097,1.58364151,0.04936059,0.51421211,1.15168154,0.69340691,0.08200316,0.34498714
0.59129565,3.44009980,0.41162095,1.56000490,0.05098970,0.52553948,1.18404792,0.70331870,0.08133418,0.35022252
0.59729865,3.43701799,0.40704956,1.53431205,0.05248376,0.53548487,1.21378502,0.71130022,0.08037423,0.35437618
0.60330165,3.42678968,0.40218866,1.50669442,0.05383313,0.54383202,1.24044428,0.71721522,0.07913457,0.35745613
0.60930465,3.40927551,0.39711631,1.47729494,0.05503084,0.55038191,1.26360883,0.72095964,0.07763109,0.35949449
0.61530765,3.38443838,0.39190672,1.44627167,0.05607279,0.55495865,1.28290653,0.72246531,0.07588425,0.36054711
0.62131066,3.35235584,0.38663035,1.41380118,0.05695786,0.55741496,1.29802230,0.72170262,0.07391892,0.36069241
0.62731366,3.31322936,0.38135405,1.38008171,0.05768795,0.55763692,1.30870914,0.71868225,0.07176409,0.36002941
0.63331666,3.26739012,0.37614130,1.34533545,0.05826796,0.55554804,1.31479731,0.71345570,0.06945244,0.35867509
0.63931966,3.21530081,0.37105228,1.30980995,0.05870567,0.55111227,1.31620144,0.70611467,0.06701977,0.35676111
0.64532266,3.15755311,0.36614380,1.27377825,0.05901154,0.54433611,1.31292495,0.69678944,0.06450438,0.35443002
0.65132566,3.09486093,0.36146913,1.23753775,0.05919844,0.53526946,1.30506192,0.68564609,0.06194633,0.35183114
0.65732866,3.02804944,0.35707753,1.20140757,0.05928134,0.52400556,1.29279609,0.67288291,0.05938663,0.34911628
0.66333167,2.95804043,0.35301365,1.16572464,0.05927688,0.51067966,1.27639704,0.65872597,0.05686648,0.34643541
0.66933467,2.88583428,0.34931682,1.13083849,0.05920290,0.49546678,1.25621386,0.64342413,0.05442644,0.34393250
0.67533767,2.81248943,0.34602020,1.09710487,0.05907799,0.47857850,1.23266645,0.62724360,0.05210574,0.34174170
0.68134067,2.73909995,0.34314994,1.06487868,0.05892093,0.46025894,1.20623482,0.61046231,0.04994156,0.33998400
0.68734367,2.66677223,0.34072442,1.03450621,0.05875020,0.44078004,1.17744692,0.59336418,0.04796846,0.33876445
0.69334667,2.59660142,0.33875361,1.00631724,0.05858343,0.42043635,1.14686544,0.57623355,0.04621794,0.33817008
0.69934967,2.52964870,0.33723872,0.98061722,0.05843697,0.39953944,1.11507411,0.55934992,0.04471800,0.33826860
0.70535268,2.46691993,0.33617211,0.95767989,0.05832541,0.37841213,1.08266403,0.54298304,0.04349297,0.33910786
0.71135568,2.40934649,0.33553757,0.93774068,0.05826125,0.35738259,1.05022059,0.52738855,0.04256328,0.34071604
0.71735868,2.35776873,0.33531095,0.92099106,0.05825461,0.33677869,1.01831131,0.51280425,0.04194545,0.34310258
0.72336168,2.31292259,0.33546118,0.90757417,0.05831298,0.31692237,0.98747503,0.49944692,0.04165201,0.34625975
0.72936468,2.27542930,0.33595167,0.89758175,0.05844120,0.29812449,0.95821274,0.48750986,0.04169162,0.35016464
0.73536768,2.24578856,0.33674198,0.89105260,0.05864139,0.28068001,0.93098021,0.47716093,0.04206903,0.35478163
0.74137069,2.22437485,0.33778971,0.88797247,0.05891307,0.26486365,0.90618244,0.46854127,0.04278521,0.36006497
0.74737369,2.21143672,0.33905259,0.88827535,0.05925331,0.25092607,0.88416992,0.46176445,0.04383732,0.36596147
0.75337669,2.20709876,0.34049056,0.89184618,0.05965700,0.23909063,0.86523662,0.45691603,0.04521870,0.37241305
0.75937969,2.21136574,0.34206779,0.89852464,0.06011713,0.22955062,0.84961943,0.45405350,0.04691882,0.37935899
0.76538269,2.22412863,0.34375464,0.90811008,0.06062515,0.22246713,0.83749884,0.45320643,0.04892317,0.38673788
0.77138569,2.24517189,0.34552925,0.92036719,0.06117130,0.21796742,0.82900048,0.45437682,0.05121312,0.39448900
0.77738869,2.27418179,0.34737895,0.93503235,0.06174496,0.21614384,0.82419745,0.45753959,0.05376574,0.40255326
0.78339170,2.31075540,0.34930124,0.95182047,0.06233500,0.21705328,0.82311281,0.46264319,0.05655369,0.41087351
0.78939470,2.35440994,0.35130446,0.97043203,0.06293001,0.22071711,0.82572245,0.46961028,0.05954503,0.41939441
0.79539770,2.40459256,0.35340803,0.99056032,0.06351858,0.22712165,0.83195766,0.47833855,0.06270324,0.42806184
0.80140070,2.46069028,0.35564245,1.01189872,0.06408945,0.23621903,0.84170776,0.48870180,0.06598726,0.43682203
0.80740370,2.52204035,0.35804889,1.03414779,0.06463159,0.24792866,0.85482239,0.50055111,0.06935163,0.44562049
0.81340670,2.58794107,0.36067865,1.05702230,0.06513429,0.26213893,0.87111371,0.51371648,0.07274695,0.45440100
0.81940970,2.65766310,0.36359240,1.08025793,0.06558716,0.27870943,0.89035841,0.52800877,0.07612035,0.46310467
0.82541271,2.73046155,0.36685930,1.10361768,0.06598008,0.29747350,0.91229982,0.54322205,0.07941628,0.47166944
0.83141571,2.80558867,0.37055608,1.12689784,0.06630321,0.31824098,0.93665010,0.55913657,0.08257750,0.48002998
0.83741871,2.88230725,0.37476605,1.14993342,0.06654692,0.34080122,0.96309271,0.57552207,0.08554618,0.48811813
0.84342171,2.95990438,0.37957812,1.17260286,0.06670181,0.36492622,0.99128525,0.59214160,0.08826527,0.49586402
0.84942471,3.03770530,0.38508574,1.19483186,0.06675874,0.39037374,1.02086282,0.60875574,0.09067993,0.50319772
0.85542771,3.11508681,0.39138571,1.21659614,0.06670896,0.41689040,1.05144179,0.62512708,0.09273902,0.51005142
0.86143072,3.19148961,0.39857692,1.23792282,0.06654421,0.44421460,1.08262417,0.64102475,0.09439670,0.51636209
0.86743372,3.26642880,0.40675876,1.25889014,0.06625700,0.47207920,1.11400226,0.65622896,0.09561385,0.52207429
0.87343672,3.33950185,0.41602919,1.27962540,0.06584082,0.50021397,1.14516374,0.67053523,0.09635945,0.52714303
0.87943972,3.41039325,0.42648250,1.30030075,0.06529051,0.52834766,1.17569687,0.68375823,0.09661174,0.53153643
0.88544272,3.47887516,0.43820642,1.32112678,0.06460258,0.55620985,1.20519571,0.69573485,0.09635912,0.53523792
0.89144572,3.54480365,0.45127889,1.34234378,0.06377549,0.58353248,1.23326523,0.70632662,0.09560073,0.53824775
0.89744872,3.60811022,0.46576412,1.36421072,0.06281004,0.61005115,1.25952609,0.71542116,0.09434670,0.54058363
0.90345173,3.66878862,0.48170839,1.38699212,0.06170952,0.63550638,1.28361909,0.72293263,0.09261796,0.54228040
0.90945473,3.72687733,0.49913528,1.41094321,0.06047991,0.65964480,1.30520902,0.72880127,0.09044576,0.54338861
0.91545773,3.78243835,0.51804089,1.43629365,0.05912994,0.68222049,1.32398813,0.73299203,0.08787072,0.54397198
0.92146073,3.83553329,0.53838898,1.46323066,0.05767098,0.70299653,1.33967892,0.73549231,0.08494162,0.54410395
0.92746373,3.88619792,0.56010638,1.49188208,0.05611684,0.72174688,1.35203657,0.73630921,0.08171383,0.54386333
0.93346673,3.93441677,0.58307904,1.52230035,0.05448349,0.73825855,1.36085080,0.73546617,0.07824755,0.54332940
0.93946973,3.98009913,0.60714894,1.55444815,0.05278850,0.75233432,1.36594748,0.73299953,0.07460589,0.54257666
0.94547274,4.02305825,0.63211219,1.58818665,0.05105060,0.76379567,1.36718988,0.72895502,0.07085290,0.54166956
0.95147574,4.06299509,0.65771859,1.62326718,0.04928896,0.77248611,1.36447972,0.72338446,0.06705154,0.54065764
0.95747874,4.09948803,0.68367293,1.65932702,0.04752257,0.77827468,1.35775805,0.71634292,0.06326184,0.53957127
0.96348174,4.13198949,0.70963818,1.69588993,0.04576950,0.78105942,1.34700589,0.70788638,0.05953918,0.53841838
0.96948474,4.15983024,0.73524059,1.73237166,0.04404630,0.78077069,1.33224478,0.69807009,0.05593281,0.53718237
0.97548774,4.18223158,0.76007679,1.76809069,0.04236738,0.77737416,1.31353702,0.68694767,0.05248467,0.53582146
0.98149075,4.19832531,0.78372267,1.80228399,0.04074453,0.77087317,1.29098564,0.67457087,0.04922858,0.53426947
0.98749375,4.20718074,0.80574391,1.83412738,0.03918654,0.76131036,1.26473398,0.66099004,0.04618970,0.53243810
0.99349675,4.20783771,0.82570769,1.86275984,0.03769898,0.74876835,1.23496474,0.64625521,0.04338444,0.53022061
0.99949975,4.19934431,0.84319529,1.88731088,0.03628417,0.73336945,1.20189854,0.63041756,0.04082063,0.52749672
1.00550275,4.18079740,0.85781501,1.90692980,0.03494123,0.71527425,1.16579172,0.61353122,0.03849806,0.52413848
1.01150575,4.15138408,0.86921488,1.92081568,0.03366634,0.69467913,1.12693359,0.59565520,0.03640931,0.52001678
1.01750875,4.11042205,0.87709458,1.92824669,0.03245311,0.67181281,1.08564287,0.57685534,0.03454073,0.51500822
1.02351176,4.05739695,0.88121603,1.92860754,0.03129311,0.64693198,1.04226353,0.55720595,0.03287366,0.50900182
1.02951476,3.99199456,0.88141220,1.92141360,0.03017636,0.62031615,0.99715997,0.53679126,0.03138573,0.50190540
1.03551776,3.91412655,0.87759356,1.90633075,0.02909204,0.59226211,0.95071177,0.51570637,0.03005224,0.49365112
1.04152076,3.82394804,0.86975195,1.88319000,0.02802905,0.56307791,0.90330801,0.49405769,0.02884749,0.48419995
1.04752376,3.72186648,0.85796164,1.85199614,0.02697665,0.53307690,0.85534137,0.47196282,0.02774602,0.47354488
1.05352676,3.60854101,0.84237744,1.81293005,0.02592504,0.50257185,0.80720217,0.44954991,0.02672386,0.46171265
1.05952976,3.48487254,0.82322999,1.76634464,0.02486582,0.47186943,0.75927260,0.42695638,0.02575946,0.44876394
1.06553277,3.35198476,0.80081833,1.71275469,0.02379237,0.44126513,0.71192109,0.40432729,0.02483463,0.43479212
1.07153577,3.21119725,0.77550022,1.65282088,0.02270015,0.41103899,0.66549721,0.38181315,0.02393510,0.41992051
1.07753877,3.06399177,0.74768052,1.58732917,0.02158683,0.38145187,0.62032715,0.35956755,0.02305104,0.40429853
1.08354177,2.91197326,0.71779824,1.51716614,0.02045234,0.35274268,0.57670978,0.33774452,0.02217727,0.38809680
1.08954477,2.75682757,0.68631279,1.44329181,0.01929878,0.32512633,0.53491360,0.31649582,0.02131334,0.37150151
1.09554777,2.60027758,0.65369014,1.36671083,0.01813026,0.29879247,0.49517437,0.29596834,0.02046340,0.35470858
1.10155078,2.44403978,0.62038936,1.28844372,0.01695262,0.27390497,0.45769373,0.27630157,0.01963591,0.33791755
1.10755378,2.28978301,0.58685027,1.20949896,0.01577313,0.25060205,0.42263855,0.25762541,0.01884327,0.32132589
1.11355678,2.13909110,0.55348254,1.13084739,0.01460010,0.22899694,0.39014113,0.24005824,0.01810129,0.30512379
1.11955978,1.99343062,0.52065679,1.05339967,0.01344252,0.20917897,0.36030008,0.22370545,0.01742862,0.28948966
1.12556278,1.85412494,0.48869788,0.97798765,0.01230971,0.19121497,0.33318198,0.20865834,0.01684607,0.27458668
1.13156578,1.72233500,0.45788059,0.90535003,0.01121092,0.17515091,0.30882340,0.19499349,0.01637597,0.26056033
1.13756878,1.59904732,0.42842772,0.83612275,0.01015504,0.16101357,0.28723350,0.18277254,0.01604145,0.24753696
1.14357179,1.48506886,0.40051061,0.77083398,0.00915037,0.14881228,0.26839684,0.17204230,0.01586578,0.23562358
1.14957479,1.38102853,0.37425173,0.70990347,0.00820436,0.13854045,0.25227631,0.16283519,0.01587170,0.22490841
1.15557779,1.28738431,0.34972915,0.65364600,0.00732355,0.13017707,0.23881613,0.15516991,0.01608073,0.21546243
