energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-3.07053527,0.06696348,0.00008509,0.00000000,0.00000006,0.00638068,0.01989187,0.02372952,0.00000027,0.04364702
-3.06453227,0.06685396,0.00008718,0.00000000,0.00000009,0.00655775,0.02052314,0.02359095,0.00000039,0.04446828
-3.05852926,0.06908661,0.00009235,0.00000000,0.00000013,0.00696027,0.02186858,0.02432683,0.00000056,0.04681537
-3.05252626,0.07374697,0.00010075,0.00000000,0.00000018,0.00759778,0.02396283,0.02598456,0.00000080,0.05074613
-3.04652326,0.08093538,0.00011256,0.00000000,0.00000025,0.00848045,0.02684365,0.02862296,0.00000113,0.05632283
-3.04052026,0.09076723,0.00012798,0.00000000,0.00000036,0.00961879,0.03055130,0.03231382,0.00000160,0.06361058
-3.03451726,0.10337191,0.00014721,0.00000000,0.00000049,0.01102327,0.03512763,0.03714306,0.00000224,0.07267493
-3.02851426,0.11889090,0.00017050,0.00000000,0.00000068,0.01270378,0.04061472,0.04321175,0.00000311,0.08357855
-3.02251126,0.13747484,0.00019807,0.00000000,0.00000094,0.01466899,0.04705336,0.05063692,0.00000429,0.09637721
-3.01650825,0.15928002,0.00023019,0.00000000,0.00000128,0.01692567,0.05448122,0.05955213,0.00000589,0.11111534
-3.01050525,0.18446431,0.00026711,0.00000000,0.00000173,0.01947792,0.06293098,0.07010792,0.00000801,0.12782116
-3.00450225,0.21318303,0.00030908,0.00000000,0.00000232,0.02232637,0.07242849,0.08247203,0.00001083,0.14650188
-2.99849925,0.24558476,0.00035637,0.00000000,0.00000310,0.02546751,0.08299094,0.09682956,0.00001453,0.16713897
-2.99249625,0.28180760,0.00040921,0.00000000,0.00000411,0.02889302,0.09462541,0.11338288,0.00001936,0.18968411
-2.98649325,0.32197590,0.00046786,0.00000000,0.00000541,0.03258919,0.10732768,0.13235135,0.00002562,0.21405577
-2.98049025,0.36619786,0.00053256,0.00000000,0.00000708,0.03653664,0.12108160,0.15397080,0.00003366,0.24013697
-2.97448724,0.41456400,0.00060355,0.00000000,0.00000920,0.04071010,0.13585888,0.17849262,0.00004392,0.26777427
-2.96848424,0.46714661,0.00068110,0.00000000,0.00001188,0.04507849,0.15161961,0.20618241,0.00005690,0.29677819
-2.96248124,0.52400014,0.00076547,0.00000000,0.00001524,0.04960523,0.16831334,0.23731813,0.00007322,0.32692532
-2.95647824,0.58516255,0.00085695,0.00000000,0.00001942,0.05424881,0.18588071,0.27218741,0.00009355,0.35796191
-2.95047524,0.65065714,0.00095586,0.00000000,0.00002457,0.05896361,0.20425573,0.31108412,0.00011869,0.38960905
-2.94447224,0.72049484,0.00106257,0.00000000,0.00003089,0.06370094,0.22336835,0.35430392,0.00014955,0.42156927
-2.93846923,0.79467641,0.00117749,0.00000000,0.00003858,0.06841024,0.24314738,0.40213861,0.00018711,0.45353426
-2.93246623,0.87319419,0.00130109,0.00000000,0.00004785,0.07304048,0.26352344,0.45486937,0.00023248,0.48519333
-2.92646323,0.95603295,0.00143390,0.00000000,0.00005895,0.07754158,0.28443183,0.51275864,0.00028683,0.51624240
-2.92046023,1.04316930,0.00157649,0.00000000,0.00007215,0.08186591,0.30581498,0.57604072,0.00035144,0.54639292
-2.91445723,1.13456940,0.00172949,0.00000000,0.00008771,0.08596961,0.32762435,0.64491116,0.00042761,0.57538021
-2.90845423,1.23018456,0.00189353,0.00000000,0.00010592,0.08981394,0.34982155,0.71951509,0.00051668,0.60297096
-2.90245123,1.32994451,0.00206928,0.00000000,0.00012704,0.09336628,0.37237848,0.79993461,0.00061997,0.62896932
-2.89644822,1.43374841,0.00225736,0.00000000,0.00015136,0.09660100,0.39527643,0.88617579,0.00073876,0.65322118
-2.89044522,1.54145360,0.00245833,0.00000000,0.00017913,0.09949989,0.41850401,0.97815543,0.00087419,0.67561655
-2.88444222,1.65286257,0.00267263,0.00000000,0.00021056,0.10205240,0.44205396,1.07568822,0.00102729,0.69608976
-2.87843922,1.76770856,0.00290055,0.00000000,0.00024586,0.10425545,0.46591903,1.17847493,0.00119885,0.71461741
-2.87243622,1.88564052,0.00314215,0.00000000,0.00028514,0.10611289,0.49008689,1.28609198,0.00138938,0.73121435
-2.86643322,2.00620836,0.00339724,0.00000000,0.00032848,0.10763477,0.51453457,1.39798333,0.00159905,0.74592772
-2.86043022,2.12884941,0.00366529,0.00000000,0.00037587,0.10883618,0.53922254,1.51345512,0.00182765,0.75882956
-2.85442721,2.25287715,0.00394539,0.00000000,0.00042720,0.10973609,0.56408889,1.63167375,0.00207449,0.77000832
-2.84842421,2.37747329,0.00423621,0.00000000,0.00048227,0.11035584,0.58904405,1.75166787,0.00233841,0.77955982
-2.84242121,2.50168413,0.00453601,0.00000000,0.00054078,0.11071783,0.61396626,1.87233476,0.00261771,0.78757822
-2.83641821,2.62442207,0.00484254,0.00000000,0.00060230,0.11084403,0.63869834,1.99245133,0.00291016,0.79414755
-2.83041521,2.74447303,0.00515312,0.00000000,0.00066630,0.11075471,0.66304604,2.11068996,0.00321296,0.79933420
-2.82441221,2.86050999,0.00546462,0.00000000,0.00073213,0.11046739,0.68677811,2.22563897,0.00352283,0.80318105
-2.81840920,2.97111302,0.00577350,0.00000000,0.00079904,0.10999592,0.70962842,2.33582754,0.00383596,0.80570334
-2.81240620,3.07479534,0.00607586,0.00000000,0.00086617,0.10934995,0.73130009,2.43975467,0.00414816,0.80688664
-2.80640320,3.17003501,0.00636755,0.00000000,0.00093260,0.10853466,0.75147162,2.53592133,0.00445488,0.80668711
-2.80040020,3.25531137,0.00664423,0.00000000,0.00099734,0.10755083,0.76980480,2.62286499,0.00475135,0.80503379
-2.79439720,3.32914496,0.00690146,0.00000000,0.00105935,0.10639517,0.78595424,2.69919563,0.00503268,0.80183303
-2.78839420,3.39013958,0.00713489,0.00000000,0.00111759,0.10506102,0.79957797,2.76363173,0.00529400,0.79697462
-2.78239120,3.43702481,0.00734030,0.00000000,0.00117105,0.10353918,0.81034891,2.81503538,0.00553059,0.79033927
-2.77638819,3.46869720,0.00751377,0.00000000,0.00121875,0.10181897,0.81796639,2.85244483,0.00573803,0.78180700
-2.77038519,3.48425855,0.00765179,0.00000000,0.00125977,0.09988939,0.82216754,2.87510356,0.00591234,0.77126606
-2.76438219,3.48304931,0.00775140,0.00000000,0.00129334,0.09774032,0.82273768,2.88248438,0.00605007,0.75862164
-2.75837919,3.46467585,0.00781022,0.00000000,0.00131877,0.09536363,0.81951949,2.87430781,0.00614847,0.74380406
-2.75237619,3.42902999,0.00782661,0.00000000,0.00133556,0.09275430,0.81242033,2.85055372,0.00620554,0.72677600
-2.74637319,3.37630012,0.00779967,0.00000000,0.00134336,0.08991130,0.80141749,2.81146568,0.00622012,0.70753820
-2.74037019,3.30697309,0.00772930,0.00000000,0.00134199,0.08683825,0.78656098,2.75754787,0.00619191,0.68613358
-2.73436718,3.22182665,0.00761622,0.00000000,0.00133148,0.08354394,0.76797387,2.68955426,0.00612149,0.66264937
-2.72836418,3.12191285,0.00746193,0.00000000,0.00131205,0.08004247,0.74585004,2.60847080,0.00601031,0.63721740
-2.72236118,3.00853279,0.00726868,0.00000000,0.00128406,0.07635323,0.72044956,2.51549081,0.00586062,0.61001231
-2.71635818,2.88320391,0.00703940,0.00000000,0.00124809,0.07250054,0.69209186,2.41198476,0.00567541,0.58124803
-2.71035518,2.74762102,0.00677762,0.00000000,0.00120482,0.06851313,0.66114693,2.29946552,0.00545830,0.55117259
-2.70435218,2.60361269,0.00648736,0.00000000,0.00115510,0.06442340,0.62802518,2.17955027,0.00521344,0.52006173
-2.69834917,2.45309481,0.00617303,0.00000000,0.00109984,0.06026647,0.59316614,2.05392064,0.00494536,0.48821139
-2.69234617,2.29802307,0.00583931,0.00000000,0.00104004,0.05607924,0.55702674,1.92428244,0.00465884,0.45592974
-2.68634317,2.14034613,0.00549098,0.00000000,0.00097675,0.05189930,0.52006944,1.79232655,0.00435875,0.42352890
-2.68034017,1.98196137,0.00513287,0.00000000,0.00091101,0.04776388,0.48275081,1.65969214,0.00404997,0.39131686
-2.67433717,1.82467448,0.00476969,0.00000000,0.00084385,0.04370884,0.44551097,1.52793357,0.00373720,0.35958989
-2.66833417,1.67016438,0.00440594,0.00000000,0.00077628,0.03976777,0.40876419,1.39849185,0.00342487,0.32862572
-2.66233117,1.51995431,0.00404584,0.00000000,0.00070919,0.03597118,0.37289099,1.27267145,0.00311706,0.29867776
-2.65632816,1.37538974,0.00369322,0.00000000,0.00064345,0.03234588,0.33823187,1.15162283,0.00281740,0.26997049
-2.65032516,1.23762339,0.00335147,0.00000000,0.00057978,0.02891450,0.30508283,1.03633102,0.00252902,0.24269611
-2.64432216,1.10760731,0.00302352,0.00000000,0.00051880,0.02569520,0.27369270,0.92760996,0.00225453,0.21701255
-2.63831916,0.98609167,0.00271179,0.00000000,0.00046103,0.02270155,0.24426208,0.82610248,0.00199599,0.19304268
-2.63231616,0.87362965,0.00241820,0.00000000,0.00040687,0.01994258,0.21694398,0.73228514,0.00175493,0.17087474
-2.62631316,0.77058749,0.00214418,0.00000000,0.00035659,0.01742296,0.19184570,0.64647740,0.00153235,0.15056375
-2.62031016,0.67715883,0.00189068,0.00000000,0.00031036,0.01514335,0.16903195,0.56885415,0.00132878,0.13213386
-2.61430715,0.59338223,0.00165820,0.00000000,0.00026826,0.01310074,0.14852871,0.49946069,0.00114431,0.11558128
-2.60830415,0.51916065,0.00144685,0.00000000,0.00023026,0.01128897,0.13032778,0.43822927,0.00097864,0.10087765
-2.60230115,0.45428192,0.00125640,0.00000000,0.00019628,0.00969926,0.11439153,0.38499624,0.00083118,0.08797375
-2.59629815,0.39843918,0.00108630,0.00000000,0.00016615,0.00832070,0.10065780,0.33951894,0.00070107,0.07680319
-2.59029515,0.35125035,0.00093575,0.00000000,0.00013967,0.00714078,0.08904452,0.30149174,0.00058724,0.06728598
-2.58429215,0.31227597,0.00080377,0.00000000,0.00011660,0.00614589,0.07945407,0.27056040,0.00048849,0.05933189
-2.57828914,0.28103484,0.00068922,0.00000000,0.00009666,0.00532173,0.07177705,0.24633460,0.00040353,0.05284342
-2.57228614,0.25701719,0.00059085,0.00000000,0.00007958,0.00465371,0.06589553,0.22839815,0.00033105,0.04771835
-2.56628314,0.23969504,0.00050736,0.00000000,0.00006506,0.00412727,0.06168561,0.21631691,0.00026970,0.04385180
-2.56028014,0.22853006,0.00043742,0.00000000,0.00005282,0.00372810,0.05901935,0.20964434,0.00021820,0.04113777
-2.55427714,0.22297875,0.00037968,0.00000000,0.00004258,0.00344233,0.05776614,0.20792512,0.00017531,0.03947032
-2.54827414,0.22249569,0.00033285,0.00000000,0.00003409,0.00325665,0.05779347,0.21069686,0.00013987,0.03874425
-2.54227114,0.22653484,0.00029565,0.00000000,0.00002711,0.00315841,0.05896740,0.21749051,0.00011083,0.03885547
-2.53626813,0.23454980,0.00026688,0.00000000,0.00002140,0.00313559,0.06115263,0.22782989,0.00008720,0.03970117
-2.53026513,0.24599325,0.00024538,0.00000000,0.00001678,0.00317685,0.06421243,0.24123080,0.00006813,0.04117973
-2.52426213,0.26031626,0.00023010,0.00000000,0.00001306,0.00327143,0.06800863,0.25720027,0.00005287,0.04319066
-2.51825913,0.27696801,0.00022002,0.00000000,0.00001010,0.00340920,0.07240156,0.27523630,0.00004074,0.04563450
-2.51225613,0.29539616,0.00021424,0.00000000,0.00000775,0.00358056,0.07725032,0.29482862,0.00003117,0.04841282
-2.50625313,0.31504844,0.00021189,0.00000000,0.00000591,0.00377641,0.08241328,0.31546064,0.00002368,0.05142842
-2.50025013,0.33537552,0.00021222,0.00000000,0.00000448,0.00398815,0.08774893,0.33661287,0.00001787,0.05458567
-2.49424712,0.35583532,0.00021451,0.00000000,0.00000337,0.00420765,0.09311711,0.35776781,0.00001339,0.05779115
-2.48824412,0.37589878,0.00021813,0.00000000,0.00000251,0.00442731,0.09838059,0.37841635,0.00000996,0.06095442
-2.48224112,0.39505681,0.00022253,0.00000000,0.00000186,0.00464001,0.10340700,0.39806535,0.00000736,0.06398908
-2.47623812,0.41282834,0.00022719,0.00000000,0.00000137,0.00483924,0.10807096,0.41624628,0.00000540,0.06681395
-2.47023512,0.42876888,0.00023170,0.00000000,0.00000100,0.00501911,0.11225641,0.43252442,0.00000394,0.06935435
-2.46423212,0.44247930,0.00023567,0.00000000,0.00000073,0.00517441,0.11585898,0.44650822,0.00000285,0.07154348
-2.45822911,0.45361439,0.00023880,0.00000000,0.00000053,0.00530072,0.11878822,0.45785827,0.00000205,0.07332362
-2.45222611,0.46189049,0.00024084,0.00000000,0.00000038,0.00539442,0.12096968,0.46629548,0.00000146,0.07464740
-2.44622311,0.46709197,0.00024160,0.00000000,0.00000027,0.00545279,0.12234666,0.47160793,0.00000103,0.07547874
-2.44022011,0.46907599,0.00024097,0.00000000,0.00000019,0.00547401,0.12288141,0.47365594,0.00000073,0.07579352
-2.43421711,0.46777527,0.00023885,0.00000000,0.00000013,0.00545718,0.12255597,0.47237513,0.00000051,0.07558009
-2.42821411,0.46319862,0.00023523,0.00000000,0.00000009,0.00540235,0.12137228,0.46777715,0.00000035,0.07483920
-2.42221111,0.45542912,0.00023013,0.00000000,0.00000006,0.00531045,0.11935174,0.45994802,0.00000024,0.07358377
-2.41620810,0.44462000,0.00022362,0.00000000,0.00000004,0.00518323,0.11653413,0.44904408,0.00000017,0.07183813
-2.41020510,0.43098831,0.00021580,0.00000000,0.00000003,0.00502323,0.11297601,0.43528576,0.00000012,0.06963704
-2.40420210,0.41480666,0.00020682,0.00000000,0.00000002,0.00483362,0.10874851,0.41894928,0.00000008,0.06702427
-2.39819910,0.39639344,0.00019682,0.00000000,0.00000001,0.00461811,0.10393480,0.40035684,0.00000006,0.06405107
-2.39219610,0.37610181,0.00018599,0.00000000,0.00000001,0.00438083,0.09862724,0.37986558,0.00000005,0.06077434
-2.38619310,0.35430808,0.00017452,0.00000000,0.00000001,0.00412618,0.09292428,0.35785589,0.00000004,0.05725476
-2.38019010,0.33139991,0.00016260,0.00000000,0.00000000,0.00385869,0.08692741,0.33471945,0.00000005,0.05355488
-2.37418709,0.30776480,0.00015043,0.00000000,0.00000000,0.00358287,0.08073812,0.31084770,0.00000006,0.04973724
-2.36818409,0.28377934,0.00013819,0.00000000,0.00000000,0.00330314,0.07445508,0.28662092,0.00000008,0.04586262
-2.36218109,0.25979964,0.00012606,0.00000000,0.00000000,0.00302366,0.06817160,0.26239860,0.00000011,0.04198853
-2.35617809,0.23615316,0.00011421,0.00000000,0.00000000,0.00274827,0.06197352,0.23851113,0.00000016,0.03816781
-2.35017509,0.21313227,0.00010277,0.00000000,0.00000001,0.00248042,0.05593744,0.21525326,0.00000024,0.03444766
-2.34417209,0.19098956,0.00009187,0.00000000,0.00000001,0.00222309,0.05012952,0.19287935,0.00000034,0.03086882
-2.33816908,0.16993502,0.00008162,0.00000000,0.00000001,0.00197880,0.04460466,0.17160040,0.00000050,0.02746510
-2.33216608,0.15013502,0.00007212,0.00000000,0.00000002,0.00174959,0.03940625,0.15158290,0.00000072,0.02426325
-2.32616308,0.13171284,0.00006343,0.00000000,0.00000002,0.00153705,0.03456624,0.13294934,0.00000102,0.02128297
-2.32016008,0.11475081,0.00005563,0.00000000,0.00000004,0.00134232,0.03010562,0.11578010,0.00000145,0.01853726
-2.31415708,0.09929355,0.00004876,0.00000000,0.00000005,0.00116619,0.02603526,0.10011657,0.00000205,0.01603295
-2.30815408,0.08535227,0.00004289,0.00000000,0.00000007,0.00100915,0.02235694,0.08596522,0.00000287,0.01377130
-2.30215108,0.07290974,0.00003806,0.00000000,0.00000010,0.00087146,0.01906457,0.07330234,0.00000398,0.01174880
-2.29614807,0.06192571,0.00003436,0.00000000,0.00000014,0.00075326,0.01614547,0.06207912,0.00000549,0.00995801
-2.29014507,0.05234255,0.00003186,0.00000000,0.00000019,0.00065468,0.01358179,0.05222692,0.00000752,0.00838840
-2.28414207,0.04409089,0.00003067,0.00000000,0.00000027,0.00057591,0.01135181,0.04366243,0.00001023,0.00702721
-2.27813907,0.03709507,0.00003096,0.00000000,0.00000037,0.00051737,0.00943122,0.03629265,0.00001382,0.00586024
-2.27213607,0.03127828,0.00003292,0.00000000,0.00000050,0.00047975,0.00779425,0.03001933,0.00001853,0.00487264
-2.26613307,0.02656728,0.00003679,0.00000000,0.00000069,0.00046419,0.00641477,0.02474309,0.00002467,0.00404953
-2.26013007,0.02289663,0.00004290,0.00000000,0.00000093,0.00047237,0.00526712,0.02036683,0.00003261,0.00337664
-2.25412706,0.02021236,0.00005165,0.00000000,0.00000124,0.00050662,0.00432687,0.01679866,0.00004280,0.00284075
-2.24812406,0.01847513,0.00006351,0.00000000,0.00000166,0.00057004,0.00357139,0.01395418,0.00005579,0.00243012
-2.24212106,0.01766282,0.00007906,0.00000000,0.00000221,0.00066660,0.00298031,0.01175825,0.00007220,0.00213479
-2.23611806,0.01777247,0.00009899,0.00000000,0.00000292,0.00080123,0.00253579,0.01014623,0.00009279,0.00194679
-2.23011506,0.01882183,0.00012408,0.00000000,0.00000384,0.00097992,0.00222270,0.00906475,0.00011842,0.00186029
-2.22411206,0.02085018,0.00015524,0.00000000,0.00000501,0.00120977,0.00202873,0.00847209,0.00015006,0.00187164
-2.21810905,0.02391869,0.00019348,0.00000000,0.00000652,0.00149901,0.00194432,0.00833818,0.00018884,0.00197941
-2.21210605,0.02811012,0.00023993,0.00000000,0.00000844,0.00185704,0.00196259,0.00864432,0.00023597,0.00218426
-2.20610305,0.03352797,0.00029582,0.00000000,0.00001086,0.00229437,0.00207919,0.00938262,0.00029282,0.00248885
-2.20010005,0.04029496,0.00036246,0.00000000,0.00001391,0.00282257,0.00229205,0.01055525,0.00036084,0.00289764
-2.19409705,0.04855080,0.00044122,0.00000000,0.00001773,0.00345411,0.00260117,0.01217349,0.00044159,0.00341664
-2.18809405,0.05844936,0.00053351,0.00000000,0.00002249,0.00420220,0.00300830,0.01425654,0.00053667,0.00405315
-2.18209105,0.07015503,0.00064075,0.00000000,0.00002838,0.00508053,0.00351660,0.01683030,0.00064773,0.00481537
-2.17608804,0.08383851,0.00076433,0.00000000,0.00003564,0.00610296,0.00413038,0.01992594,0.00077642,0.00571205
-2.17008504,0.09967187,0.00090553,0.00000000,0.00004454,0.00728316,0.00485466,0.02357834,0.00092431,0.00675204
-2.16408204,0.11782311,0.00106553,0.00000000,0.00005540,0.00863416,0.00569488,0.02782451,0.00109287,0.00794388
-2.15807904,0.13845025,0.00124531,0.00000000,0.00006858,0.01016790,0.00665648,0.03270186,0.00128341,0.00929525
-2.15207604,0.16169516,0.00144561,0.00000000,0.00008451,0.01189466,0.00774465,0.03824648,0.00149699,0.01081258
-2.14607304,0.18767736,0.00166689,0.00000000,0.00010364,0.01382257,0.00896389,0.04449141,0.00173438,0.01250047
-2.14007004,0.21648792,0.00190926,0.00000000,0.00012651,0.01595706,0.01031784,0.05146497,0.00199598,0.01436133
-2.13406703,0.24818394,0.00217246,0.00000000,0.00015373,0.01830032,0.01180895,0.05918918,0.00228178,0.01639492
-2.12806403,0.28278368,0.00245583,0.00000000,0.00018593,0.02085085,0.01343834,0.06767837,0.00259129,0.01859802
-2.12206103,0.32026280,0.00275830,0.00000000,0.00022386,0.02360307,0.01520568,0.07693801,0.00292351,0.02096420
-2.11605803,0.36055194,0.00307835,0.00000000,0.00026828,0.02654701,0.01710914,0.08696388,0.00327689,0.02348367
-2.11005503,0.40353590,0.00341407,0.00000000,0.00032005,0.02966820,0.01914544,0.09774156,0.00364934,0.02614322
-2.10405203,0.44905457,0.00376321,0.00000000,0.00038007,0.03294761,0.02131002,0.10924636,0.00403823,0.02892640
-2.09804902,0.49690589,0.00412319,0.00000000,0.00044929,0.03636185,0.02359723,0.12144375,0.00444042,0.03181371
-2.09204602,0.54685066,0.00449121,0.00000000,0.00052868,0.03988354,0.02600065,0.13429023,0.00485231,0.03478305
-2.08604302,0.59861941,0.00486432,0.00000000,0.00061927,0.04348182,0.02851350,0.14773473,0.00526994,0.03781023
-2.08004002,0.65192087,0.00523958,0.00000000,0.00072206,0.04712308,0.03112904,0.16172050,0.00568905,0.04086965
-2.07403702,0.70645203,0.00561408,0.00000000,0.00083807,0.05077187,0.03384110,0.17618737,0.00610523,0.04393502
-2.06803402,0.76190926,0.00598516,0.00000000,0.00096826,0.05439190,0.03664449,0.19107449,0.00651404,0.04698026
-2.06203102,0.81800002,0.00635047,0.00000000,0.00111354,0.05794721,0.03953553,0.20632324,0.00691113,0.04998032
-2.05602801,0.87445463,0.00670810,0.00000000,0.00127474,0.06140339,0.04251246,0.22188035,0.00729243,0.05291208
-2.05002501,0.93103761,0.00705666,0.00000000,0.00145257,0.06472878,0.04557575,0.23770101,0.00765426,0.05575521
-2.04402201,0.98755768,0.00739539,0.00000000,0.00164759,0.06789569,0.04872835,0.25375186,0.00799350,0.05849292
-2.03801901,1.04387615,0.00772417,0.00000000,0.00186020,0.07088150,0.05197579,0.27001362,0.00830772,0.06111259
-2.03201601,1.09991290,0.00804356,0.00000000,0.00209057,0.07366962,0.05532613,0.28648337,0.00859527,0.06360630
-2.02601301,1.15564957,0.00835479,0.00000000,0.00233866,0.07625028,0.05878975,0.30317611,0.00885541,0.06597118
-2.02001001,1.21112956,0.00865970,0.00000000,0.00260417,0.07862103,0.06237897,0.32012562,0.00908836,0.06820949
-2.01400700,1.26645470,0.00896065,0.00000000,0.00288652,0.08078702,0.06610752,0.33738443,0.00929531,0.07032857
-2.00800400,1.32177844,0.00926044,0.00000000,0.00318483,0.08276093,0.06998985,0.35502290,0.00947847,0.07234059
-2.00200100,1.37729571,0.00956211,0.00000000,0.00349794,0.08456261,0.07404033,0.37312724,0.00964103,0.07426203
-1.99599800,1.43322987,0.00986885,0.00000000,0.00382439,0.08621839,0.07827238,0.39179665,0.00978707,0.07611308
-1.98999500,1.48981700,0.01018372,0.00000000,0.00416240,0.08776010,0.08269749,0.41113946,0.00992148,0.07791679
-1.98399200,1.54728846,0.01050956,0.00000000,0.00450995,0.08922383,0.08732429,0.43126846,0.01004983,0.07969819
-1.97798899,1.60585225,0.01084874,0.00000000,0.00486473,0.09064844,0.09215761,0.45229562,0.01017822,0.08148327
-1.97198599,1.66567413,0.01120300,0.00000000,0.00522423,0.09207391,0.09719767,0.47432613,0.01031307,0.08329792
-1.96598299,1.72685943,0.01157332,0.00000000,0.00558574,0.09353957,0.10243931,0.49745235,0.01046096,0.08516694
-1.95997999,1.78943639,0.01195974,0.00000000,0.00594641,0.09508234,0.10787146,0.52174757,0.01062839,0.08711298
-1.95397699,1.85334200,0.01236132,0.00000000,0.00630328,0.09673492,0.11347670,0.54725994,0.01082154,0.08915565
-1.94797399,1.91841104,0.01277605,0.00000000,0.00665337,0.09852419,0.11923112,0.57400693,0.01104606,0.09131068
-1.94197099,1.98436896,0.01320087,0.00000000,0.00699368,0.10046972,0.12510431,0.60197037,0.01130683,0.09358920
-1.93596798,2.05082910,0.01363167,0.00000000,0.00732126,0.10258259,0.13105964,0.63109244,0.01160778,0.09599718
-1.92996498,2.11729460,0.01406339,0.00000000,0.00763329,0.10486447,0.13705466,0.66127268,0.01195163,0.09853505
-1.92396198,2.18316487,0.01449014,0.00000000,0.00792707,0.10730708,0.14304181,0.69236629,0.01233978,0.10119744
-1.91795898,2.24774670,0.01490535,0.00000000,0.00820009,0.10989201,0.14896921,0.72418375,0.01277213,0.10397306
-1.91195598,2.31026953,0.01530198,0.00000000,0.00845004,0.11259096,0.15478166,0.75649189,0.01324698,0.10684482
-1.90595298,2.36990440,0.01567270,0.00000000,0.00867486,0.11536636,0.16042178,0.78901642,0.01376101,0.10979003
-1.89994997,2.42578592,0.01601014,0.00000000,0.00887273,0.11817236,0.16583120,0.82144589,0.01430924,0.11278078
-1.89394697,2.47703646,0.01630711,0.00000000,0.00904211,0.12095619,0.17095188,0.85343713,0.01488506,0.11578445
-1.88794397,2.52279177,0.01655686,0.00000000,0.00918170,0.12365975,0.17572750,0.88462196,0.01548039,0.11876435
-1.88194097,2.56222709,0.01675326,0.00000000,0.00929047,0.12622154,0.18010486,0.91461513,0.01608580,0.12168056
-1.87593797,2.59458302,0.01689105,0.00000000,0.00936766,0.12857866,0.18403531,0.94302340,0.01669075,0.12449079
-1.86993497,2.61919018,0.01696598,0.00000000,0.00941276,0.13066895,0.18747620,0.96945546,0.01728383,0.12715147
-1.86393197,2.63549215,0.01697499,0.00000000,0.00942549,0.13243319,0.19039237,0.99353259,0.01785311,0.12961889
-1.85792896,2.64306593,0.01691633,0.00000000,0.00940583,0.13381713,0.19275756,1.01489980,0.01838648,0.13185046
-1.85192596,2.64163940,0.01678958,0.00000000,0.00935398,0.13477352,0.19455577,1.03323718,0.01887203,0.13380609
-1.84592296,2.63110549,0.01659579,0.00000000,0.00927038,0.13526384,0.19578268,1.04827113,0.01929845,0.13544959
-1.83991996,2.61153264,0.01633739,0.00000000,0.00915571,0.13525983,0.19644678,1.05978523,0.01965539,0.13675009
-1.83391696,2.58317129,0.01601825,0.00000000,0.00901091,0.13474468,0.19657052,1.06763028,0.01993389,0.13768350
-1.82791396,2.54645638,0.01564352,0.00000000,0.00883716,0.13371385,0.19619115,1.07173314,0.02012669,0.13823386
-1.82191096,2.50200564,0.01521962,0.00000000,0.00863589,0.13217556,0.19536138,1.07210410,0.02022853,0.13839450
-1.81590795,2.45061352,0.01475409,0.00000000,0.00840882,0.13015083,0.19414960,1.06884209,0.02023644,0.13816917
-1.80990495,2.39324100,0.01425543,0.00000000,0.00815793,0.12767315,0.19263981,1.06213766,0.02014983,0.13757271
-1.80390195,2.33100099,0.01373296,0.00000000,0.00788548,0.12478773,0.19093099,1.05227314,0.01997066,0.13663149
-1.79789895,2.26513953,0.01319660,0.00000000,0.00759398,0.12155038,0.18913594,1.03961974,0.01970340,0.13538351
-1.79189595,2.19701290,0.01265676,0.00000000,0.00728621,0.11802603,0.18737958,1.02463149,0.01935497,0.13387790
-1.78589295,2.12806078,0.01212402,0.00000000,0.00696516,0.11428699,0.18579654,1.00783577,0.01893455,0.13217413
-1.77988994,2.05977577,0.01160905,0.00000000,0.00663399,0.11041089,0.18452822,0.98982057,0.01845336,0.13034057
-1.77388694,1.99366979,0.01112228,0.00000000,0.00629602,0.10647847,0.18371908,0.97121862,0.01792431,0.12845270
-1.76788394,1.93123773,0.01067378,0.00000000,0.00595466,0.10257118,0.18351260,0.95268876,0.01736160,0.12659080
-1.76188094,1.87391936,0.01027298,0.00000000,0.00561330,0.09876877,0.18404655,0.93489511,0.01678031,0.12483730
-1.75587794,1.82306011,0.00992850,0.00000000,0.00527531,0.09514691,0.18544811,0.91848452,0.01619592,0.12327379
-1.74987494,1.77987199,0.00964795,0.00000000,0.00494393,0.09177478,0.18782868,0.90406342,0.01562380,0.12197792
-1.74387194,1.74539574,0.00943772,0.00000000,0.00462218,0.08871300,0.19127884,0.89217458,0.01507872,0.12102017
-1.73786893,1.72046553,0.00930283,0.00000000,0.00431282,0.08601165,0.19586345,0.88327514,0.01457441,0.12046072
-1.73186593,1.70567748,0.00924677,0.00000000,0.00401827,0.08370867,0.20161726,0.87771655,0.01412308,0.12034657
-1.72586293,1.70136352,0.00927137,0.00000000,0.00374057,0.08182866,0.20854117,0.87572773,0.01373505,0.12070901
-1.71985993,1.70757159,0.00937670,0.00000000,0.00348129,0.08038201,0.21659948,0.87740199,0.01341841,0.12156158
-1.71385693,1.72405362,0.00956102,0.00000000,0.00324156,0.07936461,0.22571815,0.88268878,0.01317880,0.12289865
-1.70785393,1.75026196,0.00982072,0.00000000,0.00302202,0.07875795,0.23578440,0.89139063,0.01301919,0.12469479
