energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
0.01500750,2.84287121,1.09078287,0.39495929,0.05182315,0.70050178,0.87798499,1.24904444,0.00000000
0.02101051,2.78455668,1.05657382,0.38792738,0.05231475,0.68937892,0.88391462,1.19325966,0.00000000
0.02701351,2.72238203,1.02174378,0.38040342,0.05278536,0.67644360,0.88710422,1.13837565,0.00000000
0.03301651,2.65688869,0.98667889,0.37243553,0.05323662,0.66186277,0.88746922,1.08488632,0.00000000
0.03901951,2.58854451,0.95171088,0.36406406,0.05366619,0.64580803,0.88493916,1.03317621,0.00000000
0.04502251,2.51773657,0.91710951,0.35532080,0.05406764,0.62844962,0.87945994,0.98351872,0.00000000
0.05102551,2.44476991,0.88307836,0.34622884,0.05443055,0.60995153,0.87099665,0.93607912,0.00000000
0.05702851,2.36987173,0.84975408,0.33680318,0.05474088,0.59046785,0.85953696,0.89092185,0.00000000
0.06303152,2.29320068,0.81720907,0.32705192,0.05498155,0.57014042,0.84509475,0.84802152,0.00000000
0.06903452,2.21486023,0.78545722,0.31697805,0.05513316,0.54909788,0.82771373,0.80727683,0.00000000
0.07503752,2.13491514,0.75446215,0.30658159,0.05517490,0.52745590,0.80747080,0.76852645,0.00000000
0.08104052,2.05340971,0.72414754,0.29586201,0.05508557,0.50531857,0.78447865,0.73156604,0.00000000
0.08704352,1.97038667,0.69440876,0.28482073,0.05484461,0.48278052,0.75888756,0.69616551,0.00000000
0.09304652,1.88590524,0.66512513,0.27346347,0.05443317,0.45992958,0.73088595,0.66208553,0.00000000
0.09904952,1.80005741,0.63617205,0.26180241,0.05383510,0.43684978,0.70069960,0.62909278,0.00000000
0.10505253,1.71298144,0.60743246,0.24985791,0.05303780,0.41362411,0.66858950,0.59697315,0.00000000
0.11105553,1.62487182,0.57880698,0.23765980,0.05203299,0.39033716,0.63484813,0.56554256,0.00000000
0.11705853,1.53598519,0.55022224,0.22524802,0.05081720,0.36707708,0.59979456,0.53465503,0.00000000
0.12306153,1.44664218,0.52163720,0.21267278,0.04939212,0.34393696,0.56376823,0.50420798,0.00000000
0.12906453,1.35722517,0.49304724,0.19999403,0.04776469,0.32101541,0.52712198,0.47414474,0.00000000
0.13506753,1.26817228,0.46448583,0.18728050,0.04594696,0.29841640,0.49021435,0.44445444,0.00000000
0.14107054,1.17996823,0.43602417,0.17460822,0.04395575,0.27624833,0.45340178,0.41516967,0.00000000
0.14707354,1.09313275,0.40776874,0.16205868,0.04181211,0.25462260,0.41703079,0.38636220,0.00000000
0.15307654,1.00820736,0.37985725,0.14971687,0.03954060,0.23365158,0.38143076,0.35813730,0.00000000
0.15907954,0.92574130,0.35245320,0.13766904,0.03716852,0.21344639,0.34690748,0.33062702,0.00000000
0.16508254,0.84627761,0.32573961,0.12600066,0.03472497,0.19411457,0.31373775,0.30398300,0.00000000
0.17108554,0.77033996,0.29991219,0.11479441,0.03223989,0.17575777,0.28216534,0.27836921,0.00000000
0.17708854,0.69842103,0.27517250,0.10412839,0.02974323,0.15846978,0.25239831,0.25395500,0.00000000
0.18309155,0.63097282,0.25172120,0.09407478,0.02726398,0.14233486,0.22460783,0.23090880,0.00000000
0.18909455,0.56839934,0.22975199,0.08469870,0.02482945,0.12742660,0.19892856,0.20939261,0.00000000
0.19509755,0.51105178,0.20944614,0.07605761,0.02246456,0.11380729,0.17546027,0.18955762,0.00000000
0.20110055,0.45922615,0.19096805,0.06820103,0.02019136,0.10152786,0.15427077,0.17154084,0.00000000
0.20710355,0.41316326,0.17446164,0.06117063,0.01802857,0.09062833,0.13539988,0.15546284,0.00000000
0.21310655,0.37305070,0.16004774,0.05500069,0.01599142,0.08113868,0.11886408,0.14142641,0.00000000
0.21910955,0.33902639,0.14782238,0.04971875,0.01409151,0.07308014,0.10466174,0.12951618,0.00000000
0.22511256,0.31118326,0.13785583,0.04534648,0.01233687,0.06646670,0.09277853,0.11979885,0.00000000
0.23111556,0.28957450,0.13019230,0.04190061,0.01073214,0.06130664,0.08319272,0.11232387,0.00000000
0.23711856,0.27421880,0.12485014,0.03939386,0.00927883,0.05760416,0.07588021,0.10712440,0.00000000
0.24312156,0.26510518,0.12182236,0.03783573,0.00797564,0.05536073,0.07081889,0.10421838,0.00000000
0.24912456,0.26219691,0.12107742,0.03723315,0.00681890,0.05457619,0.06799220,0.10360934,0.00000000
0.25512756,0.26543412,0.12256009,0.03759087,0.00580294,0.05524940,0.06739166,0.10528708,0.00000000
0.26113057,0.27473493,0.12619230,0.03891152,0.00492052,0.05737848,0.06901825,0.10922779,0.00000000
0.26713357,0.28999485,0.13187403,0.04119533,0.00416330,0.06096041,0.07288251,0.11539383,0.00000000
0.27313657,0.31108454,0.13948414,0.04443954,0.00352217,0.06599012,0.07900330,0.12373294,0.00000000
0.27913957,0.33784592,0.14888120,0.04863740,0.00298760,0.07245901,0.08740530,0.13417708,0.00000000
0.28514257,0.37008687,0.15990431,0.05377695,0.00254997,0.08035297,0.09811519,0.14664079,0.00000000
0.29114557,0.40757490,0.17237412,0.05983941,0.00219978,0.08964989,0.11115668,0.16101936,0.00000000
0.29714857,0.45003011,0.18609388,0.06679759,0.00192786,0.10031692,0.12654461,0.17718691,0.00000000
0.30315158,0.49711798,0.20085089,0.07461403,0.00172547,0.11230753,0.14427828,0.19499444,0.00000000
0.30915458,0.54844251,0.21641816,0.08323927,0.00158442,0.12555845,0.16433427,0.21426822,0.00000000
0.31515758,0.60354024,0.23255653,0.09261031,0.00149711,0.13998688,0.18665925,0.23480867,0.00000000
0.32116058,0.66187579,0.24901712,0.10264921,0.00145649,0.15548792,0.21116287,0.25638973,0.00000000
0.32716358,0.72283937,0.26554427,0.11326219,0.00145607,0.17193260,0.23771146,0.27875927,0.00000000
0.33316658,0.78574683,0.28187886,0.12433921,0.00148990,0.18916657,0.26612264,0.30164021,0.00000000
0.33916958,0.84984255,0.29776197,0.13575409,0.00155245,0.20700968,0.29616142,0.32473293,0.00000000
0.34517259,0.91430554,0.31293891,0.14736540,0.00163858,0.22525655,0.32753814,0.34771860,0.00000000
0.35117559,0.97825882,0.32716334,0.15901795,0.00174350,0.24367826,0.35990847,0.37026375,0.00000000
0.35717859,1.04078213,0.34020164,0.17054507,0.00186268,0.26202516,0.39287579,0.39202581,0.00000000
0.36318159,1.10092781,0.35183708,0.18177158,0.00199182,0.28003088,0.42599602,0.41265968,0.00000000
0.36918459,1.15773941,0.36187407,0.19251735,0.00212682,0.29741738,0.45878495,0.43182494,0.00000000
0.37518759,1.21027263,0.37014187,0.20260145,0.00226377,0.31390098,0.49072801,0.44919376,0.00000000
0.38119060,1.25761785,0.37649816,0.21184665,0.00239894,0.32919918,0.52129205,0.46445892,0.00000000
0.38719360,1.29892351,0.38083187,0.22008415,0.00252883,0.34303800,0.54993903,0.47734194,0.00000000
0.39319660,1.33341939,0.38306557,0.22715836,0.00265014,0.35515966,0.57614087,0.48760085,0.00000000
0.39919960,1.36043885,0.38315702,0.23293155,0.00275987,0.36533008,0.59939503,0.49503722,0.00000000
0.40520260,1.37943915,0.38110008,0.23728807,0.00285530,0.37334619,0.61924012,0.49950238,0.00000000
0.41120560,1.39001887,0.37692469,0.24013811,0.00293410,0.37904238,0.63527077,0.50090229,0.00000000
0.41720860,1.39193153,0.37069611,0.24142062,0.00299434,0.38229605,0.64715123,0.49920108,0.00000000
0.42321161,1.38509497,0.36251338,0.24110547,0.00303455,0.38303183,0.65462688,0.49442285,0.00000000
0.42921461,1.36959573,0.35250694,0.23919453,0.00305372,0.38122441,0.65753321,0.48665191,0.00000000
0.43521761,1.34568828,0.34083565,0.23572178,0.00305136,0.37689958,0.65580170,0.47603120,0.00000000
0.44122061,1.31378913,0.32768310,0.23075234,0.00302749,0.37013372,0.64946247,0.46275912,0.00000000
0.44722361,1.27446581,0.31325355,0.22438046,0.00298263,0.36105149,0.63864337,0.44708480,0.00000000
0.45322661,1.22842137,0.29776746,0.21672664,0.00291781,0.34982196,0.62356564,0.42930215,0.00000000
0.45922961,1.17647494,0.28145681,0.20793388,0.00283450,0.33665328,0.60453638,0.40974276,0.00000000
0.46523262,1.11953916,0.26456037,0.19816332,0.00273458,0.32178617,0.58193811,0.38876822,0.00000000
0.47123562,1.05859548,0.24731909,0.18758949,0.00262032,0.30548647,0.55621601,0.36676187,0.00000000
0.47723862,0.99466835,0.22997171,0.17639520,0.00249425,0.28803713,0.52786330,0.34412070,0.00000000
0.48324162,0.92879930,0.21275074,0.16476651,0.00235917,0.26972989,0.49740567,0.32124729,0.00000000
0.48924462,0.86202205,0.19587893,0.15288782,0.00221806,0.25085718,0.46538518,0.29854251,0.00000000
0.49524762,0.79533931,0.17956629,0.14093732,0.00207399,0.23170430,0.43234461,0.27639882,0.00000000
0.50125063,0.72970235,0.16400780,0.12908292,0.00193012,0.21254241,0.39881259,0.25519461,0.00000000
0.50725363,0.66599370,0.14938167,0.11747892,0.00178963,0.19362242,0.36529039,0.23528962,0.00000000
0.51325663,0.60501345,0.13584831,0.10626322,0.00165568,0.17516999,0.33224051,0.21702132,0.00000000
0.51925963,0.54746942,0.12354984,0.09555549,0.00153141,0.15738185,0.30007765,0.20070245,0.00000000
0.52526263,0.49397102,0.11261020,0.08545593,0.00141991,0.14042329,0.26916204,0.18661938,0.00000000
0.53126563,0.44502675,0.10313556,0.07604488,0.00132424,0.12442702,0.23979533,0.17503123,0.00000000
0.53726863,0.40104488,0.09521518,0.06738306,0.00124741,0.10949322,0.21221887,0.16616960,0.00000000
0.54327164,0.36233691,0.08892236,0.05951239,0.00119243,0.09569060,0.18661428,0.16023856,0.00000000
0.54927464,0.32912308,0.08431546,0.05245732,0.00116229,0.08305855,0.16310593,0.15741476,0.00000000
0.55527764,0.30153962,0.08143895,0.04622648,0.00116000,0.07160987,0.14176509,0.15784746,0.00000000
0.56128064,0.27964673,0.08032418,0.04081463,0.00118860,0.06133418,0.12261536,0.16165821,0.00000000
0.56728364,0.26343717,0.08099003,0.03620474,0.00125115,0.05220170,0.10563888,0.16894026,0.00000000
0.57328664,0.25284465,0.08344319,0.03237011,0.00135072,0.04416721,0.09078313,0.17975741,0.00000000
0.57928964,0.24775178,0.08767817,0.02927644,0.00149036,0.03717399,0.07796771,0.19414249,0.00000000
0.58529265,0.24799726,0.09367700,0.02688380,0.00167304,0.03115775,0.06709109,0.21209544,0.00000000
0.59129565,0.25338230,0.10140868,0.02514840,0.00190160,0.02605031,0.05803674,0.23358115,0.00000000
0.59729865,0.26367596,0.11082843,0.02402427,0.00217862,0.02178286,0.05067877,0.25852737,0.00000000
0.60330165,0.27861970,0.12187686,0.02346459,0.00250635,0.01828905,0.04488666,0.28682264,0.00000000
0.60930465,0.29793125,0.13447916,0.02342296,0.00288653,0.01550748,0.04052918,0.31831483,0.00000000
0.61530765,0.32130792,0.14854438,0.02385433,0.00332028,0.01338390,0.03747747,0.35281024,0.00000000
0.62131066,0.34842956,0.16396499,0.02471591,0.00380791,0.01187289,0.03560723,0.39007365,0.00000000
0.62731366,0.37896154,0.18061677,0.02596777,0.00434879,0.01093925,0.03480019,0.42982941,0.00000000
0.63331666,0.41255784,0.19835908,0.02757346,0.00494122,0.01055885,0.03494484,0.47176375,0.00000000
0.63931966,0.44886441,0.21703573,0.02950041,0.00558224,0.01071924,0.03593673,0.51552829,0.00000000
0.64532266,0.48752292,0.23647622,0.03172031,0.00626758,0.01141984,0.03767830,0.56074475,0.00000000
0.65132566,0.52817496,0.25649759,0.03420942,0.00699161,0.01267181,0.04007840,0.60701077,0.00000000
0.65732866,0.57046655,0.27690673,0.03694873,0.00774724,0.01449764,0.04305179,0.65390654,0.00000000
0.66333167,0.61405295,0.29750308,0.03992418,0.00852606,0.01693037,0.04651846,0.70100219,0.00000000
0.66933467,0.65860349,0.31808164,0.04312665,0.00931833,0.02001256,0.05040311,0.74786544,0.00000000
0.67533767,0.70380626,0.33843631,0.04655201,0.01011322,0.02379494,0.05463470,0.79406935,0.00000000
0.68134067,0.74937240,0.35836315,0.05020092,0.01089896,0.02833474,0.05914625,0.83919977,0.00000000
0.68734367,0.79503978,0.37766382,0.05407862,0.01166313,0.03369380,0.06387469,0.88286232,0.00000000
0.69334667,0.84057574,0.39614873,0.05819449,0.01239299,0.03993631,0.06876104,0.92468843,0.00000000
0.69934967,0.88577880,0.41364005,0.06256155,0.01307579,0.04712635,0.07375064,0.96434056,0.00000000
0.70535268,0.93047921,0.42997437,0.06719568,0.01369919,0.05532522,0.07879358,1.00151624,0.00000000
0.71135568,0.97453811,0.44500497,0.07211483,0.01425163,0.06458854,0.08384508,1.03595090,0.00000000
0.71735868,1.01784549,0.45860364,0.07733791,0.01472271,0.07496325,0.08886597,1.06741974,0.00000000
0.72336168,1.06031691,0.47066212,0.08288367,0.01510351,0.08648457,0.09382296,1.09573835,0.00000000
0.72936468,1.10188904,0.48109296,0.08876940,0.01538696,0.09917301,0.09868891,1.12076259,0.00000000
0.73536768,1.14251435,0.48983007,0.09500954,0.01556803,0.11303146,0.10344279,1.14238753,0.00000000
0.74137069,1.18215502,0.49682879,0.10161429,0.01564395,0.12804256,0.10806943,1.16054585,0.00000000
0.74737369,1.22077643,0.50206551,0.10858807,0.01561428,0.14416643,0.11255904,1.17520580,0.00000000
0.75337669,1.25834036,0.50553710,0.11592822,0.01548096,0.16133876,0.11690644,1.18636872,0.00000000
0.75937969,1.29479840,0.50725984,0.12362358,0.01524818,0.17946956,0.12111001,1.19406648,0.00000000
0.76538269,1.33008554,0.50726823,0.13165332,0.01492227,0.19844245,0.12517048,1.19835858,0.00000000
0.77138569,1.36411443,0.50561346,0.13998591,0.01451144,0.21811470,0.12908956,1.19932928,0.00000000
0.77738869,1.39677046,0.50236166,0.14857839,0.01402548,0.23831803,0.13286842,1.19708453,0.00000000
0.78339170,1.42790789,0.49759204,0.15737578,0.01347541,0.25886019,0.13650627,1.19174879,0.00000000
0.78939470,1.45734718,0.49139479,0.16631099,0.01287311,0.27952732,0.13999893,1.18346182,0.00000000
0.79539770,1.48487375,0.48386892,0.17530499,0.01223087,0.30008711,0.14333764,1.17237522,0.00000000
0.80140070,1.51023839,0.47511999,0.18426738,0.01156104,0.32029265,0.14650809,1.15864904,0.00000000
0.80740370,1.53315917,0.46525788,0.19309747,0.01087562,0.33988700,0.14948978,1.14244823,0.00000000
0.81340670,1.55332529,0.45439454,0.20168566,0.01018593,0.35860815,0.15225579,1.12393932,0.00000000
0.81940970,1.57040259,0.44264186,0.20991537,0.00950231,0.37619463,0.15477291,1.10328715,0.00000000
0.82541271,1.58404088,0.43010976,0.21766528,0.00883388,0.39239118,0.15700228,1.08065207,0.00000000
0.83141571,1.59388289,0.41690449,0.22481200,0.00818836,0.40695473,0.15890034,1.05618758,0.00000000
0.83741871,1.59957477,0.40312721,0.23123301,0.00757199,0.41966022,0.16042028,1.03003864,0.00000000
0.84342171,1.60077779,0.38887298,0.23680985,0.00698946,0.43030628,0.16151374,1.00234075,0.00000000
0.84942471,1.59718099,0.37423011,0.24143141,0.00644397,0.43872052,0.16213276,0.97321997,0.00000000
0.85542771,1.58851426,0.35927990,0.24499734,0.00593730,0.44476429,0.16223192,0.94279371,0.00000000
0.86143072,1.57456152,0.34409682,0.24742124,0.00546994,0.44833665,0.16177051,0.91117257,0.00000000
0.86743372,1.55517322,0.32874898,0.24863372,0.00504123,0.44937765,0.16071464,0.87846278,0.00000000
0.87343672,1.53027791,0.31329898,0.24858507,0.00464962,0.44787053,0.15903922,0.84476941,0.00000000
0.87943972,1.49989195,0.29780491,0.24724748,0.00429279,0.44384290,0.15672961,0.81019989,0.00000000
0.88544272,1.46412712,0.28232159,0.24461666,0.00396792,0.43736683,0.15378300,0.77486770,0.00000000
0.89144572,1.42319546,0.26690176,0.24071280,0.00367188,0.42855778,0.15020928,0.73889594,0.00000000
0.89744872,1.37741111,0.25159727,0.23558078,0.00340137,0.41757242,0.14603152,0.70242044,0.00000000
0.90345173,1.32718877,0.23646012,0.22928967,0.00315315,0.40460534,0.14128588,0.66559223,0.00000000
0.90945473,1.27303877,0.22154326,0.22193134,0.00292411,0.38988482,0.13602104,0.62857915,0.00000000
0.91545773,1.21555878,0.20690112,0.21361852,0.00271144,0.37366770,0.13029720,0.59156632,0.00000000
0.92146073,1.15542239,0.19258983,0.20448200,0.00251263,0.35623358,0.12418451,0.55475555,0.00000000
0.92746373,1.09336493,0.17866707,0.19466743,0.00232557,0.33787840,0.11776130,0.51836363,0.00000000
0.93346673,1.03016699,0.16519160,0.18433155,0.00214858,0.31890783,0.11111187,0.48261942,0.00000000
0.93946973,0.96663640,0.15222253,0.17363823,0.00198032,0.29963041,0.10432415,0.44776012,0.00000000
0.94547274,0.90358911,0.13981830,0.16275430,0.00181988,0.28035086,0.09748730,0.41402675,0.00000000
0.95147574,0.84182993,0.12803551,0.15184539,0.00166663,0.26136362,0.09068918,0.38165905,0.00000000
0.95747874,0.78213372,0.11692761,0.14107197,0.00152026,0.24294692,0.08401407,0.35089020,0.00000000
0.96348174,0.72522762,0.10654362,0.13058565,0.00138065,0.22535740,0.07754046,0.32194145,0.00000000
0.96948474,0.67177513,0.09692684,0.12052594,0.00124786,0.20882555,0.07133914,0.29501708,0.00000000
0.97548774,0.62236221,0.08811369,0.11101745,0.00112205,0.19355198,0.06547163,0.27029971,0.00000000
0.98149075,0.57748614,0.08013275,0.10216773,0.00100343,0.17970453,0.05998894,0.24794631,0.00000000
0.98749375,0.53754698,0.07300397,0.09406568,0.00089224,0.16741645,0.05493068,0.22808490,0.00000000
0.99349675,0.50284207,0.06673811,0.08678058,0.00078867,0.15678531,0.05032471,0.21081215,0.00000000
0.99949975,0.47356336,0.06133649,0.08036175,0.00069284,0.14787298,0.04618700,0.19619172,0.00000000
1.00550275,0.44979750,0.05679093,0.07483872,0.00060484,0.14070623,0.04252195,0.18425357,0.00000000
1.01150575,0.43152856,0.05308390,0.07022192,0.00052461,0.13527821,0.03932307,0.17499392,0.00000000
1.01750875,0.41864297,0.05018899,0.06650383,0.00045206,0.13155048,0.03657386,0.16837595,0.00000000
1.02351176,0.41093653,0.04807143,0.06366046,0.00038695,0.12945558,0.03424903,0.16433119,0.00000000
1.02951476,0.40812303,0.04668882,0.06165305,0.00032901,0.12890010,0.03231578,0.16276129,0.00000000
1.03551776,0.40984426,0.04599201,0.06043010,0.00027786,0.12976798,0.03073534,0.16354030,0.00000000
1.04152076,0.41568095,0.04592602,0.05992942,0.00023308,0.13192418,0.02946448,0.16651732,0.00000000
1.04752376,0.42516456,0.04643102,0.06008025,0.00019422,0.13521837,0.02845708,0.17151940,0.00000000
1.05352676,0.43778942,0.04744341,0.06080546,0.00016079,0.13948891,0.02766570,0.17835473,0.00000000
1.05952976,0.45302514,0.04889688,0.06202364,0.00013230,0.14456665,0.02704296,0.18681609,0.00000000
1.06553277,0.47032910,0.05072353,0.06365117,0.00010826,0.15027889,0.02654296,0.19668453,0.00000000
1.07153577,0.48915864,0.05285498,0.06560419,0.00008820,0.15645317,0.02612242,0.20773327,0.00000000
1.07753877,0.50898312,0.05522349,0.06780043,0.00007169,0.16292100,0.02574171,0.21973197,0.00000000
1.08354177,0.52929530,0.05776312,0.07016092,0.00005834,0.16952139,0.02536570,0.23245105,0.00000000
1.08954477,0.54962228,0.06041083,0.07261159,0.00004781,0.17610424,0.02496432,0.24566643,0.00000000
1.09554777,0.56953557,0.06310765,0.07508469,0.00003981,0.18253342,0.02451302,0.25916431,0.00000000
1.10155078,0.58866022,0.06579976,0.07752006,0.00003414,0.18868962,0.02399293,0.27274612,0.00000000
1.10755378,0.60668286,0.06843956,0.07986619,0.00003067,0.19447281,0.02339087,0.28623341,0.00000000
1.11355678,0.62335848,0.07098665,0.08208117,0.00002934,0.19980430,0.02269921,0.29947259,0.00000000
1.11955978,0.63851566,0.07340877,0.08413333,0.00003020,0.20462837,0.02191543,0.31233935,0.00000000
1.12556278,0.65206014,0.07568251,0.08600171,0.00003339,0.20891326,0.02104173,0.32474249,0.00000000
1.13156578,0.66397653,0.07779400,0.08767628,0.00003916,0.21265173,0.02008437,0.33662701,0.00000000
1.13756878,0.67432793,0.07973922,0.08915788,0.00004790,0.21586081,0.01905301,0.34797621,0.00000000
1.14357179,0.68325341,0.08152422,0.09045782,0.00006012,0.21858096,0.01796003,0.35881253,0.00000000
1.14957479,0.69096307,0.08316495,0.09159729,0.00007647,0.22087447,0.01681973,0.36919704,0.00000000
1.15557779,0.69773086,0.08468688,0.09260630,0.00009778,0.22282307,0.01564768,0.37922732,0.00000000
1.16158079,0.70388499,0.08612424,0.09352247,0.00012503,0.22452487,0.01446000,0.38903372,0.00000000
1.16758379,0.70979613,0.08751897,0.09438938,0.00015942,0.22609060,0.01327277,0.39877395,0.00000000
1.17358679,0.71586361,0.08891930,0.09525477,0.00020231,0.22763915,0.01210154,0.40862602,0.00000000
1.17958979,0.72249994,0.09037815,0.09616842,0.00025527,0.22929267,0.01096090,0.41877979,0.00000000
1.18559280,0.73011401,0.09195117,0.09717989,0.00032009,0.23117124,0.00986417,0.42942728,0.00000000
1.19159580,0.73909365,0.09369463,0.09833618,0.00039873,0.23338731,0.00882329,0.44075213,0.00000000
1.19759880,0.74978796,0.09566325,0.09967931,0.00049336,0.23604018,0.00784871,0.45291867,0.00000000
1.20360180,0.76249037,0.09790790,0.10124408,0.00060631,0.23921064,0.00694951,0.46606107,0.00000000
1.20960480,0.77742295,0.10047342,0.10305586,0.00074004,0.24295603,0.00613357,0.48027307,0.00000000
1.21560780,0.79472291,0.10339664,0.10512881,0.00089712,0.24730609,0.00540785,0.49559900,0.00000000
1.22161081,0.81443187,0.10670456,0.10746441,0.00108019,0.25225960,0.00477883,0.51202646,0.00000000
1.22761381,0.83648875,0.11041299,0.11005043,0.00129186,0.25778222,0.00425298,0.52948130,0.00000000
1.23361681,0.86072668,0.11452559,0.11286053,0.00153469,0.26380560,0.00383726,0.54782533,0.00000000
1.23961981,0.88687450,0.11903348,0.11585439,0.00181112,0.27022793,0.00353980,0.56685700,0.00000000
1.24562281,0.91456292,0.12391531,0.11897850,0.00212336,0.27691591,0.00337050,0.58631524,0.00000000
1.25162581,0.94333539,0.12913804,0.12216762,0.00247338,0.28370824,0.00334175,0.60588660,0.00000000
1.25762881,0.97266356,0.13465828,0.12534673,0.00286276,0.29042048,0.00346905,0.62521535,0.00000000
1.26363182,1.00196661,0.14042412,0.12843360,0.00329273,0.29685110,0.00377174,0.64391637,0.00000000
1.26963482,1.03063400,0.14637753,0.13134179,0.00376403,0.30278852,0.00427358,0.66159018,0.00000000
1.27563782,1.05805047,0.15245715,0.13398389,0.00427693,0.30801891,0.00500331,0.67783963,0.00000000
1.28164082,1.08362241,0.15860127,0.13627499,0.00483122,0.31233432,0.00599511,0.69228728,0.00000000
1.28764382,1.10680420,0.16475108,0.13813614,0.00542618,0.31554072,0.00728886,0.70459283,0.00000000
1.29364682,1.12712332,0.17085377,0.13949764,0.00606065,0.31746580,0.00893031,0.71446948,0.00000000
1.29964982,1.14420302,0.17686551,0.14030200,0.00673302,0.31796593,0.01097091,0.72169865,0.00000000
1.30565283,1.15778115,0.18275407,0.14050649,0.00744138,0.31693203,0.01346748,0.72614190,0.00000000
1.31165583,1.16772438,0.18850085,0.14008501,0.00818352,0.31429410,0.01648147,0.72774965,0.00000000
1.31765883,1.17403666,0.19410232,0.13902936,0.00895704,0.31002414,0.02007789,0.72656598,0.00000000
1.32366183,1.17686153,0.19957066,0.13734966,0.00975945,0.30413740,0.02432393,0.72272928,0.00000000
1.32966483,1.17647798,0.20493346,0.13507408,0.01058825,0.29669177,0.02928706,0.71646849,0.00000000
1.33566783,1.17328971,0.21023261,0.13224772,0.01144096,0.28778557,0.03503282,0.70809512,0.00000000
1.34167084,1.16780837,0.21552216,0.12893086,0.01231518,0.27755369,0.04162222,0.69799129,0.00000000
1.34767384,1.16063126,0.22086539,0.12519649,0.01320860,0.26616233,0.04910879,0.68659435,0.00000000
1.35367684,1.15241452,0.22633105,0.12112743,0.01411894,0.25380276,0.05753541,0.67437877,0.00000000
1.35967984,1.14384306,0.23198900,0.11681305,0.01504391,0.24068413,0.06693095,0.66183609,0.00000000
1.36568284,1.13559845,0.23790538,0.11234571,0.01598110,0.22702606,0.07730689,0.64945398,0.00000000
1.37168584,1.12832647,0.24413757,0.10781733,0.01692781,0.21305092,0.08865413,0.63769537,0.00000000
1.37768884,1.12260568,0.25072918,0.10331591,0.01788090,0.19897663,0.10094002,0.62697853,0.00000000
1.38369185,1.11891867,0.25770541,0.09892242,0.01883665,0.18500982,0.11410591,0.61765935,0.00000000
1.38969485,1.11762736,0.26506885,0.09470808,0.01979050,0.17133996,0.12806537,0.61001629,0.00000000
1.39569785,1.11895352,0.27279630,0.09073217,0.02073695,0.15813453,0.14270323,0.60423910,0.00000000
1.40170085,1.12296564,0.28083654,0.08704040,0.02166941,0.14553533,0.15787566,0.60042151,0.00000000
1.40770385,1.12957274,0.28910944,0.08366396,0.02258012,0.13365611,0.17341132,0.59855845,0.00000000
1.41370685,1.13852561,0.29750647,0.08061923,0.02346014,0.12258149,0.18911378,0.59854782,0.00000000
1.41970985,1.14942540,0.30589267,0.07790815,0.02429938,0.11236704,0.20476508,0.60019671,0.00000000
1.42571286,1.16173930,0.31411018,0.07551914,0.02508681,0.10304055,0.22013058,0.60323174,0.00000000
1.43171586,1.17482269,0.32198305,0.07342865,0.02581065,0.09460427,0.23496487,0.60731305,0.00000000
1.43771886,1.18794661,0.32932334,0.07160306,0.02645870,0.08703788,0.24901858,0.61205114,0.00000000
1.44372186,1.20032952,0.33593826,0.07000094,0.02701875,0.08030217,0.26204600,0.61702587,0.00000000
1.44972486,1.21117164,0.34163790,0.06857554,0.02747903,0.07434302,0.27381303,0.62180656,0.00000000
1.45572786,1.21969056,0.34624335,0.06727736,0.02782873,0.06909560,0.28410537,0.62597232,0.00000000
1.46173087,1.22515626,0.34959482,0.06605671,0.02805849,0.06448863,0.29273639,0.62913163,0.00000000
1.46773387,1.22692400,0.35155921,0.06486608,0.02816097,0.06044837,0.29955456,0.63094020,0.00000000
1.47373687,1.22446366,0.35203700,0.06366231,0.02813126,0.05690241,0.30444989,0.63111641,0.00000000
1.47973987,1.21738412,0.35096789,0.06240848,0.02796737,0.05378297,0.30735924,0.62945356,0.00000000
1.48574287,1.20545171,0.34833505,0.06107532,0.02767051,0.05102970,0.30827016,0.62582847,0.00000000
1.49174587,1.18860198,0.34416766,0.05964230,0.02724536,0.04859201,0.30722310,0.62020614,0.00000000
1.49774887,1.16694439,0.33854166,0.05809821,0.02670017,0.04643069,0.30431180,0.61264039,0.00000000
1.50375188,1.14075982,0.33157868,0.05644136,0.02604670,0.04451903,0.29968199,0.60327046,0.00000000
1.50975488,1.11049139,0.32344316,0.05467932,0.02530012,0.04284335,0.29352812,0.59231407,0.00000000
1.51575788,1.07672886,0.31433770,0.05282832,0.02447868,0.04140303,0.28608858,0.58005726,0.00000000
1.52176088,1.04018790,0.30449711,0.05091235,0.02360334,0.04021002,0.27763932,0.56684166,0.00000000
1.52776388,1.00168496,0.29418110,0.04896195,0.02269719,0.03928793,0.26848617,0.55304998,0.00000000
1.53376688,0.96210921,0.28366622,0.04701289,0.02178490,0.03867078,0.25895622,0.53909029,0.00000000
1.53976988,0.92239264,0.27323717,0.04510470,0.02089201,0.03840138,0.24938846,0.52538017,0.00000000
1.54577289,0.88347986,0.26317799,0.04327917,0.02004424,0.03852954,0.24012395,0.51233117,0.00000000
1.55177589,0.84629851,0.25376338,0.04157885,0.01926670,0.03910999,0.23149598,0.50033445,0.00000000
1.55777889,0.81173161,0.24525051,0.04004571,0.01858319,0.04020020,0.22382039,0.48974815,0.00000000
