energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up
-3.17258629,3.52278465,0.66708219,0.61889151,0.02606938,0.13584389,0.56675542,1.45407657,1.15201010,0.00000000
-3.16658329,3.58669162,0.69302046,0.62014897,0.02850107,0.13996163,0.57962000,1.48634454,1.17358019,0.00000000
-3.16058029,3.63824392,0.71683331,0.61907623,0.03111768,0.14357179,0.59009880,1.51415253,1.19005071,0.00000000
-3.15457729,3.67680880,0.73826179,0.61587362,0.03393748,0.14661016,0.59799736,1.53702784,1.20111919,0.00000000
-3.14857429,3.70205457,0.75709365,0.61081438,0.03698055,0.14902281,0.60316459,1.55460823,1.20657914,0.00000000
-3.14257129,3.71394831,0.77316892,0.60423541,0.04026818,0.15076780,0.60549645,1.56664422,1.20632372,0.00000000
-3.13656828,3.71274526,0.78638417,0.59652577,0.04382217,0.15181672,0.60493841,1.57299859,1.20034687,0.00000000
-3.13056528,3.69897038,0.79669519,0.58811336,0.04766378,0.15215588,0.60148659,1.57364325,1.18874221,0.00000000
-3.12456228,3.67339316,0.80411789,0.57945017,0.05181264,0.15178706,0.59518771,1.56865379,1.17169960,0.00000000
-3.11855928,3.63699667,0.80872725,0.57099678,0.05628531,0.15072797,0.58613768,1.55820197,1.14949968,0.00000000
-3.11255628,3.59094218,0.81065436,0.56320666,0.06109383,0.14901218,0.57447910,1.54254666,1.12250654,0.00000000
-3.10655328,3.53653051,0.81008151,0.55651071,0.06624415,0.14668862,0.56039756,1.52202342,1.09115872,0.00000000
-3.10055028,3.47516144,0.80723560,0.55130288,0.07173450,0.14382061,0.54411694,1.49703313,1.05595886,0.00000000
-3.09454727,3.40829244,0.80237991,0.54792696,0.07755394,0.14048449,0.52589394,1.46803000,1.01746220,0.00000000
-3.08854427,3.33739782,0.79580477,0.54666541,0.08368099,0.13676782,0.50601180,1.43550917,0.97626425,0.00000000
-3.08254127,3.26392947,0.78781742,0.54773022,0.09008257,0.13276720,0.48477363,1.39999423,0.93298794,0.00000000
-3.07653827,3.18928014,0.77873154,0.55125639,0.09671324,0.12858590,0.46249532,1.36202473,0.88827040,0.00000000
-3.07053527,3.11475017,0.76885695,0.55729796,0.10351495,0.12433124,0.43949849,1.32214410,0.84274990,0.00000000
-3.06453227,3.04151841,0.75849005,0.56582694,0.11041721,0.12011184,0.41610341,1.28088790,0.79705300,0.00000000
-3.05852926,2.97061802,0.74790535,0.57673491,0.11733791,0.11603492,0.39262238,1.23877276,0.75178238,0.00000000
-3.05252626,2.90291763,0.73734855,0.58983743,0.12418463,0.11220368,0.36935354,1.19628614,0.70750550,0.00000000
-3.04652326,2.83910826,0.72703157,0.60488089,0.13085658,0.10871485,0.34657538,1.15387706,0.66474444,0.00000000
-3.04052026,2.77969620,0.71712961,0.62155167,0.13724704,0.10565653,0.32454207,1.11194806,0.62396713,0.00000000
-3.03451726,2.72500193,0.70778037,0.63948719,0.14324628,0.10310633,0.30347972,1.07084855,0.58558009,0.00000000
-3.02851426,2.67516490,0.69908540,0.65828852,0.14874481,0.10113000,0.28358364,1.03086967,0.54992298,0.00000000
-3.02251126,2.63015392,0.69111335,0.67753395,0.15363692,0.09978039,0.26501651,0.99224095,0.51726492,0.00000000
-3.01650825,2.58978266,0.68390476,0.69679320,0.15782421,0.09909692,0.24790771,0.95512880,0.48780275,0.00000000
-3.01050525,2.55372947,0.67747804,0.71564150,0.16121910,0.09910551,0.23235339,0.91963692,0.46166112,0.00000000
-3.00450225,2.52156088,0.67183614,0.73367324,0.16374806,0.09981887,0.21841747,0.88580868,0.43889433,0.00000000
-2.99849925,2.49275753,0.66697326,0.75051454,0.16535446,0.10123725,0.20613335,0.85363136,0.41948997,0.00000000
-2.99249625,2.46674180,0.66288122,0.76583426,0.16600079,0.10334942,0.19550607,0.82304213,0.40337380,0.00000000
-2.98649325,2.44290563,0.65955488,0.77935313,0.16567025,0.10613399,0.18651503,0.79393559,0.39041607,0.00000000
-2.98049025,2.42063779,0.65699629,0.79085062,0.16436762,0.10956088,0.17911680,0.76617254,0.38043859,0.00000000
-2.97448724,2.39934925,0.65521713,0.80016930,0.16211920,0.11359289,0.17324813,0.73958961,0.37322259,0.00000000
-2.96848424,2.37849586,0.65423950,0.80721667,0.15897204,0.11818739,0.16882884,0.71400947,0.36851682,0.00000000
-2.96248124,2.35759762,0.65409472,0.81196446,0.15499232,0.12329789,0.16576468,0.68925109,0.36604578,0.00000000
-2.95647824,2.33625383,0.65482061,0.81444550,0.15026309,0.12887567,0.16394982,0.66513969,0.36551768,0.00000000
-2.95047524,2.31415394,0.65645722,0.81474844,0.14488134,0.13487125,0.16326921,0.64151600,0.36663195,0.00000000
-2.94447224,2.29108395,0.65904167,0.81301071,0.13895470,0.14123575,0.16360061,0.61824448,0.36908618,0.00000000
-2.93846923,2.26692866,0.66260235,0.80941018,0.13259787,0.14792218,0.16481632,0.59522009,0.37258223,0.00000000
-2.93246623,2.24166997,0.66715316,0.80415594,0.12592883,0.15488662,0.16678480,0.57237362,0.37683159,0.00000000
-2.92646323,2.21538203,0.67268840,0.79747873,0.11906525,0.16208921,0.16937203,0.54967525,0.38155980,0.00000000
-2.92046023,2.18822381,0.67917862,0.78962169,0.11212107,0.16949522,0.17244290,0.52713635,0.38651019,0.00000000
-2.91445723,2.16042995,0.68656812,0.78083168,0.10520341,0.17707591,0.17586257,0.50480955,0.39144680,0.00000000
-2.90845423,2.13230062,0.69477428,0.77135173,0.09841005,0.18480946,0.17949787,0.48278726,0.39615671,0.00000000
-2.90245123,2.10419127,0.70368902,0.76141488,0.09182740,0.19268175,0.18321895,0.46119868,0.40045190,0.00000000
-2.89644822,2.07650268,0.71318238,0.75123964,0.08552915,0.20068713,0.18690098,0.44020561,0.40417066,0.00000000
-2.89044522,2.04967200,0.72310814,0.74102714,0.07957548,0.20882913,0.19042619,0.41999732,0.40717884,0.00000000
-2.88444222,2.02416494,0.73331119,0.73095995,0.07401293,0.21712094,0.19368595,0.40078478,0.40937075,0.00000000
-2.87843922,2.00046924,0.74363624,0.72120236,0.06887479,0.22558583,0.19658306,0.38279436,0.41067013,0.00000000
-2.87243622,1.97908938,0.75393735,0.71190198,0.06418201,0.23425721,0.19903411,0.36626153,0.41103081,0.00000000
-2.86643322,1.96054224,0.76408766,0.70319226,0.05994443,0.24317846,0.20097176,0.35142465,0.41043735,0.00000000
-2.86043022,1.94535330,0.77398871,0.69519554,0.05616233,0.25240230,0.20234687,0.33851902,0.40890546,0.00000000
-2.85442721,1.93405313,0.78357878,0.68802634,0.05282817,0.26198978,0.20313045,0.32777157,0.40648214,0.00000000
-2.84842421,1.92717352,0.79283956,0.68179432,0.04992837,0.27200882,0.20331513,0.31939610,0.40324546,0.00000000
-2.84242121,1.92524303,0.80180088,0.67660684,0.04744507,0.28253220,0.20291624,0.31358945,0.39930382,0.00000000
-2.83641821,1.92878155,0.81054301,0.67257063,0.04535779,0.29363514,0.20197226,0.31052843,0.39479480,0.00000000
-2.83041521,1.93829383,0.81919654,0.66979243,0.04364497,0.30539246,0.20054465,0.31036775,0.38988315,0.00000000
-2.82441221,1.95426191,0.82793961,0.66837867,0.04228521,0.31787540,0.19871702,0.31323888,0.38475830,0.00000000
-2.81840920,1.97713658,0.83699287,0.66843396,0.04125836,0.33114823,0.19659362,0.31924990,0.37963099,0.00000000
-2.81240620,2.00732829,0.84661228,0.67005868,0.04054636,0.34526474,0.19429713,0.32848624,0.37472936,0.00000000
-2.80640320,2.04519787,0.85708027,0.67334586,0.04013376,0.36026489,0.19196589,0.34101234,0.37029426,0.00000000
-2.80040020,2.09104757,0.86869567,0.67837739,0.04000813,0.37617157,0.18975057,0.35687412,0.36657412,0.00000000
-2.79439720,2.14511297,0.88176299,0.68522018,0.04016021,0.39298783,0.18781034,0.37610206,0.36381933,0.00000000
-2.78839420,2.20755627,0.89658148,0.69392227,0.04058385,0.41069463,0.18630876,0.39871495,0.36227635,0.00000000
-2.78239120,2.27846133,0.91343463,0.70450929,0.04127593,0.42924922,0.18540941,0.42472392,0.36218165,0.00000000
-2.77638819,2.35783084,0.93258024,0.71698164,0.04223601,0.44858433,0.18527136,0.45413669,0.36375568,0.00000000
-2.77038519,2.44558570,0.95424170,0.73131232,0.04346600,0.46860814,0.18604466,0.48696184,0.36719702,0.00000000
-2.76438219,2.54156666,0.97860038,0.74744582,0.04496965,0.48920510,0.18786599,0.52321272,0.37267687,0.00000000
-2.75837919,2.64553801,1.00578951,0.76529787,0.04675206,0.51023759,0.19085444,0.56291101,0.38033399,0.00000000
-2.75237619,2.75719315,1.03588934,0.78475632,0.04881903,0.53154834,0.19510767,0.60608953,0.39027032,0.00000000
-2.74637319,2.87616153,1.06892362,0.80568280,0.05117638,0.55296356,0.20069857,0.65279421,0.40254735,0.00000000
-2.74037019,3.00201672,1.10485724,0.82791527,0.05382926,0.57429661,0.20767237,0.70308515,0.41718340,0.00000000
-2.73436718,3.13428514,1.14359491,0.85127114,0.05678135,0.59535219,0.21604449,0.75703655,0.43415190,0.00000000
-2.72836418,3.27245507,1.18498072,0.87555100,0.06003403,0.61593075,0.22579915,0.81473575,0.45338083,0.00000000
-2.72236118,3.41598589,1.22879846,0.90054259,0.06358558,0.63583311,0.23688881,0.87628118,0.47475345,0.00000000
-2.71635818,3.56431721,1.27477274,0.92602496,0.06743037,0.65486516,0.24923463,0.94177959,0.49811023,0.00000000
-2.71035518,3.71687801,1.32257083,0.95177287,0.07155813,0.67284233,0.26272788,1.01134259,0.52325228,0.00000000
-2.70435218,3.87309586,1.37180542,0.97756098,0.07595329,0.68959396,0.27723249,1.08508284,0.54994609,0.00000000
-2.69834917,4.03240623,1.42203832,1.00316821,0.08059452,0.70496723,0.29258861,1.16310996,0.57792970,0.00000000
-2.69234617,4.19426215,1.47278541,1.02838188,0.08545444,0.71883076,0.30861727,1.24552655,0.60692004,0.00000000
-2.68634317,4.35814421,1.52352301,1.05300189,0.09049962,0.73107763,0.32512597,1.33242430,0.63662148,0.00000000
-2.68034017,4.52357075,1.57369569,1.07684469,0.09569082,0.74162787,0.34191501,1.42388033,0.66673512,0.00000000
-2.67433717,4.69010816,1.62272589,1.09974722,0.10098361,0.75043032,0.35878451,1.51995385,0.69696875,0.00000000
-2.66833417,4.85738066,1.67002502,1.12157058,0.10632926,0.75746380,0.37554172,1.62068277,0.72704688,0.00000000
-2.66233117,5.02507892,1.71500623,1.14220350,0.11167597,0.76273752,0.39200835,1.72608030,0.75672050,0.00000000
-2.65632816,5.19296672,1.75709827,1.16156526,0.11697035,0.76629080,0.40802759,1.83613110,0.78577607,0.00000000
-2.65032516,5.36088445,1.79576034,1.17960812,0.12215911,0.76819193,0.42347051,1.95078672,0.81404326,0.00000000
-2.64432216,5.52874851,1.83049703,1.19631881,0.12719091,0.76853620,0.43824134,2.06995989,0.84140083,0.00000000
-2.63831916,5.69654552,1.86087299,1.21171899,0.13201820,0.76744318,0.45228145,2.19351755,0.86778045,0.00000000
-2.63231616,5.86432045,1.88652632,1.22586443,0.13659899,0.76505313,0.46557170,2.32127232,0.89316784,0.00000000
-2.62631316,6.03215810,1.90718014,1.23884261,0.14089840,0.76152268,0.47813292,2.45297247,0.91760126,0.00000000
-2.62031016,6.20015803,1.92265144,1.25076879,0.14488996,0.75701979,0.49002442,2.58829054,0.94116702,0.00000000
-2.61430715,6.36840301,1.93285659,1.26178021,0.14855640,0.75171823,0.50134060,2.72681128,0.96399236,0.00000000
-2.60830415,6.53692243,1.93781313,1.27202881,0.15189005,0.74579153,0.51220565,2.86801925,0.98623568,0.00000000
-2.60230115,6.70565198,1.93763741,1.28167234,0.15489263,0.73940678,0.52276660,3.01128742,1.00807480,0.00000000
-2.59629815,6.87439201,1.93253808,1.29086434,0.15757450,0.73271848,0.53318515,3.15586764,1.02969366,0.00000000
-2.59029515,7.04276726,1.92280567,1.29974336,0.15995339,0.72586254,0.54362844,3.30088430,1.05126820,0.00000000
-2.58429215,7.21019092,1.90879863,1.30842199,0.16205265,0.71895093,0.55425956,3.44533251,1.07295234,0.00000000
-2.57828914,7.37583620,1.89092662,1.31697633,0.16389909,0.71206713,0.56522805,3.58808195,1.09486462,0.00000000
-2.57228614,7.53861841,1.86963185,1.32543653,0.16552060,0.70526262,0.57666096,3.72788733,1.11707660,0.00000000
-2.56628314,7.69719024,1.84536960,1.33377917,0.16694366,0.69855481,0.58865509,3.86340624,1.13960358,0.00000000
-2.56028014,7.84995225,1.81858899,1.34192206,0.16819088,0.69192637,0.60127064,3.99322460,1.16239819,0.00000000
-2.55427714,7.99507986,1.78971516,1.34972204,0.16927881,0.68532631,0.61452674,4.11588944,1.18534757,0.00000000
-2.54827414,8.13056692,1.75913385,1.35697613,0.17021610,0.67867274,0.62839900,4.22994825,1.20827399,0.00000000
-2.54227114,8.25428513,1.72717932,1.36342632,0.17100217,0.67185725,0.64281921,4.33399364,1.23093928,0.00000000
-2.53626813,8.36405727,1.69412633,1.36876791,0.17162654,0.66475088,0.65767718,4.42671143,1.25305263,0.00000000
-2.53026513,8.45774114,1.66018654,1.37266135,0.17206884,0.65721141,0.67282458,4.50692992,1.27428142,0.00000000
-2.52426213,8.53332030,1.62550944,1.37474694,0.17229948,0.64909159,0.68808039,4.57366788,1.29426458,0.00000000
-2.51825913,8.58899700,1.59018776,1.37466184,0.17228110,0.64024812,0.70323781,4.62617854,1.31262753,0.00000000
-2.51225613,8.62328216,1.55426676,1.37205861,0.17197054,0.63055073,0.71807212,4.66398692,1.32899806,0.00000000
-2.50625313,8.63507737,1.51775671,1.36662424,0.17132140,0.61989113,0.73234905,4.68691818,1.34302220,0.00000000
-2.50025013,8.62374404,1.48064777,1.35809872,0.17028689,0.60819117,0.74583323,4.69511489,1.35437927,0.00000000
-2.49424712,8.58915543,1.44292598,1.34629208,0.16882288,0.59540993,0.75829638,4.68904177,1.36279535,0.00000000
-2.48824412,8.53172820,1.40458944,1.33109893,0.16689100,0.58154931,0.76952480,4.66947706,1.36805456,0.00000000
-2.48224112,8.45243125,1.36566341,1.31250977,0.16446146,0.56665778,0.77932598,4.63749057,1.37000763,0.00000000
-2.47623812,8.35277093,1.32621342,1.29061820,0.16151560,0.55083215,0.78753403,4.59440894,1.36857760,0.00000000
-2.47023512,8.23475287,1.28635546,1.26562377,0.15804788,0.53421712,0.79401394,4.54176969,1.36376237,0.00000000
-2.46423212,8.10082236,1.24626253,1.23783009,0.15406723,0.51700281,0.79866460,4.48126606,1.35563443,0.00000000
-2.45822911,7.95378592,1.20616728,1.20763845,0.14959774,0.49942014,0.80142063,4.41468532,1.34433783,0.00000000
-2.45222611,7.79671818,1.16636042,1.17553698,0.14467852,0.48173451,0.80225311,4.34384351,1.33008283,0.00000000
-2.44622311,7.63285864,1.12718516,1.14208613,0.13936291,0.46423787,0.80116946,4.27051976,1.31313873,0.00000000
-2.44022011,7.46550332,1.08902793,1.10790101,0.13371694,0.44723969,0.79821252,4.19639344,1.29382544,0.00000000
-2.43421711,7.29789671,1.05230609,1.07363146,0.12781720,0.43105720,0.79345909,4.12298702,1.27250413,0.00000000
-2.42821411,7.13312882,1.01745322,1.03994093,0.12174824,0.41600528,0.78701794,4.05161729,1.24956760,0.00000000
-2.42221111,6.97404200,0.98490310,1.00748493,0.11559966,0.40238657,0.77902760,3.98335704,1.22543080,0.00000000
-2.41620810,6.82315132,0.95507310,0.97689025,0.10946293,0.39048204,0.76965378,3.91900863,1.20052160,0.00000000
-2.41020510,6.68258135,0.92834800,0.94873557,0.10342829,0.38054253,0.75908661,3.85909030,1.17527231,0.00000000
-2.40420210,6.55402130,0.90506521,0.92353449,0.09758169,0.37278149,0.74753761,3.80383534,1.15011187,0.00000000
-2.39819910,6.43869929,0.88550198,0.90172135,0.09200203,0.36736916,0.73523639,3.75320346,1.12545875,0.00000000
-2.39219610,6.33737564,0.86986538,0.88364054,0.08675880,0.36442837,0.72242696,3.70690340,1.10171467,0.00000000
-2.38619310,6.25035403,0.85828541,0.86953923,0.08191011,0.36403196,0.70936377,3.66442497,1.07925881,0.00000000
-2.38019010,6.17750856,0.85081151,0.85956394,0.07750127,0.36620192,0.69630718,3.62507855,1.05844258,0.00000000
-2.37418709,6.11832440,0.84741254,0.85376064,0.07356399,0.37091009,0.68351865,3.58803990,1.03958474,0.00000000
-2.36818409,6.07194898,0.84798009,0.85207816,0.07011597,0.37808029,0.67125550,3.55239781,1.02296685,0.00000000
-2.36218109,6.03725071,0.85233481,0.85437462,0.06716118,0.38759176,0.65976534,3.51720237,1.00882897,0.00000000
-2.35617809,6.01288219,0.86023528,0.86042640,0.06469048,0.39928367,0.64928040,3.48151175,0.99736568,0.00000000
-2.35017509,5.99734497,0.87138891,0.86993907,0.06268275,0.41296039,0.64001184,3.44443554,0.98872242,0.00000000
-2.34417209,5.98905322,0.88546426,0.88255975,0.06110626,0.42839743,0.63214432,3.40517335,0.98299246,0.00000000
-2.33816908,5.98639427,0.90210397,0.89789048,0.05992036,0.44534772,0.62583096,3.36304723,0.98021448,0.00000000
-2.33216608,5.98778426,0.92093784,0.91550181,0.05907734,0.46354801,0.62118901,3.31752750,0.98037109,0.00000000
-2.32616308,5.99171753,0.94159525,0.93494645,0.05852433,0.48272526,0.61829643,3.26825154,0.98338844,0.00000000
-2.32016008,5.99680928,0.96371644,0.95577220,0.05820528,0.50260281,0.61718948,3.21503557,0.98913720,0.00000000
-2.31415708,6.00183085,0.98696231,0.97753416,0.05806283,0.52290619,0.61786158,3.15787976,0.99743479,0.00000000
-2.30815408,6.00573771,1.01102211,0.99980561,0.05804014,0.54336854,0.62026339,3.09696744,1.00804929,0.00000000
-2.30215108,6.00769054,1.03561909,1.02218757,0.05808253,0.56373536,0.62430419,3.03265881,1.02070461,0.00000000
-2.29614807,6.00706938,1.06051392,1.04431676,0.05813898,0.58376880,0.62985458,2.96548037,1.03508726,0.00000000
-2.29014507,6.00348180,1.08550581,1.06587196,0.05816335,0.60325124,0.63675021,2.89611055,1.05085409,0.00000000
-2.28414207,5.99676508,1.11043172,1.08657863,0.05811548,0.62198824,0.64479655,2.82536256,1.06764118,0.00000000
-2.27813907,5.98698318,1.13516369,1.10621191,0.05796200,0.63981078,0.65377442,2.75416501,1.08507328,0.00000000
-2.27213607,5.97441857,1.15960486,1.12459800,0.05767685,0.65657693,0.66344611,2.68354082,1.10277360,0.00000000
-2.26613307,5.95955934,1.18368438,1.14161407,0.05724172,0.67217281,0.67356181,2.61458495,1.12037353,0.00000000
-2.26013007,5.94308177,1.20735180,1.15718672,0.05664610,0.68651293,0.68386618,2.54844102,1.13752210,0.00000000
-2.25412706,5.92582844,1.23057135,1.17128922,0.05588720,0.69953997,0.69410486,2.48627721,1.15389462,0.00000000
-2.24812406,5.90878218,1.25331647,1.18393768,0.05496965,0.71122400,0.70403076,2.42926134,1.16920052,0.00000000
-2.24212106,5.89303604,1.27556501,1.19518631,0.05390498,0.72156116,0.71341002,2.37853532,1.18318996,0.00000000
-2.23611806,5.87975969,1.29729545,1.20512196,0.05271100,0.73057195,0.72202745,2.33518913,1.19565920,0.00000000
-2.23011506,5.87016279,1.31848417,1.21385811,0.05141092,0.73829902,0.72969158,2.30023447,1.20645463,0.00000000
-2.22411206,5.86545596,1.33910413,1.22152858,0.05003245,0.74480470,0.73623904,2.27457841,1.21547540,0.00000000
-2.21810905,5.86681035,1.35912472,1.22828098,0.04860676,0.75016822,0.74153848,2.25899755,1.22267474,0.00000000
-2.21210605,5.87531685,1.37851282,1.23427033,0.04716738,0.75448268,0.74549377,2.25411340,1.22805995,0.00000000
-2.20610305,5.89194613,1.39723483,1.23965276,0.04574909,0.75785192,0.74804665,2.26036962,1.23169119,0.00000000
-2.20010005,5.91751092,1.41525933,1.24457961,0.04438679,0.76038724,0.74917861,2.27801217,1.23367905,0.00000000
-2.19409705,5.95263187,1.43256017,1.24919199,0.04311444,0.76220415,0.74891200,2.30707318,1.23418113,0.00000000
-2.18809405,5.99770842,1.44911942,1.25361594,0.04196403,0.76341909,0.74731026,2.34735976,1.23339745,0.00000000
-2.18209105,6.05289586,1.46493009,1.25795834,0.04096476,0.76414630,0.74447713,2.39844848,1.23156492,0.00000000
-2.17608804,6.11808977,1.47999797,1.26230351,0.04014221,0.76449479,0.74055480,2.45968628,1.22895083,0.00000000
-2.17008504,6.19291870,1.49434261,1.26671073,0.03951780,0.76456555,0.73572078,2.53019864,1.22584533,0.00000000
-2.16408204,6.27674564,1.50799713,1.27121267,0.03910837,0.76444901,0.73018351,2.60890500,1.22255316,0.00000000
-2.15807904,6.36867861,1.52100670,1.27581475,0.03892594,0.76422287,0.72417668,2.69454162,1.21938441,0.00000000
-2.15207604,6.46759021,1.53342598,1.28049543,0.03897769,0.76395035,0.71795221,2.78569138,1.21664477,0.00000000
-2.14607304,6.57214576,1.54531537,1.28520753,0.03926612,0.76367884,0.71177212,2.88081989,1.21462530,0.00000000
-2.14007004,6.68083913,1.55673661,1.28988050,0.03978942,0.76343917,0.70589944,2.97831665,1.21359201,0.00000000
-2.13406703,6.79203514,1.56774785,1.29442359,0.04054193,0.76324544,0.70058840,3.07654001,1.21377558,0.00000000
-2.12806403,6.90401720,1.57839874,1.29872990,0.04151484,0.76309545,0.69607434,3.17386421,1.21536172,0.00000000
-2.12206103,7.01503826,1.58872590,1.30268113,0.04269695,0.76297179,0.69256373,3.26872666,1.21848242,0.00000000
-2.11605803,7.12337353,1.59874921,1.30615299,0.04407556,0.76284360,0.69022479,3.35967351,1.22320873,0.00000000
-2.11005503,7.22737272,1.60846922,1.30902102,0.04563734,0.76266877,0.68917917,3.44540176,1.22954535,0.00000000
-2.10405203,7.32550992,1.61786607,1.31116649,0.04736929,0.76239684,0.68949518,3.52479603,1.23742756,0.00000000
-2.09804902,7.41642922,1.62689999,1.31248242,0.04925967,0.76197208,0.69118308,3.59695836,1.24672062,0.00000000
-2.09204602,7.49898403,1.63551342,1.31287908,0.05129880,0.76133694,0.69419257,3.66123002,1.25722210,0.00000000
-2.08604302,7.57226881,1.64363479,1.31228894,0.05347987,0.76043547,0.69841299,3.71720417,1.26866694,0.00000000
-2.08004002,7.63564143,1.65118350,1.31067064,0.05579949,0.75921668,0.70367613,3.76472903,1.28073534,0.00000000
-2.07403702,7.68873565,1.65807597,1.30801182,0.05825817,0.75763751,0.70976173,3.80390138,1.29306316,0.00000000
-2.06803402,7.73146263,1.66423213,1.30433044,0.06086052,0.75566532,0.71640541,3.83505084,1.30525450,0.00000000
-2.06203102,7.76400169,1.66958207,1.29967464,0.06361532,0.75327971,0.72330879,3.85871560,1.31689579,0.00000000
-2.05602801,7.78678035,1.67407205,1.29412090,0.06653518,0.75047353,0.73015127,3.87561062,1.32757097,0.00000000
-2.05002501,7.80044453,1.67766960,1.28777061,0.06963612,0.74725311,0.73660293,3.88658995,1.33687681,0.00000000
-2.04402201,7.80582002,1.68036723,1.28074511,0.07293678,0.74363753,0.74233792,3.89260444,1.34443776,0.00000000
-2.03801901,7.80386684,1.68218427,1.27317953,0.07645739,0.73965715,0.74704771,3.89465693,1.34991959,0.00000000
-2.03201601,7.79562845,1.68316690,1.26521555,0.08021855,0.73535140,0.75045345,3.89375654,1.35304108,0.00000000
-2.02601301,7.78217800,1.68338605,1.25699371,0.08423980,0.73076606,0.75231690,3.89087396,1.35358326,0.00000000
-2.02001001,7.76456413,1.68293345,1.24864552,0.08853804,0.72595017,0.75244945,3.88689959,1.35139572,0.00000000
-2.01400700,7.74375860,1.68191609,1.24028584,0.09312589,0.72095294,0.75071870,3.88260599,1.34639982,0.00000000
-2.00800400,7.72060854,1.68044935,1.23200617,0.09801007,0.71582070,0.74705245,3.87861619,1.33858861,0.00000000
-2.00200100,7.69579535,1.67864944,1.22386910,0.10318977,0.71059433,0.74143997,3.87537900,1.32802370,0.00000000
-1.99599800,7.66980249,1.67662574,1.21590431,0.10865530,0.70530727,0.73393055,3.87315222,1.31482933,0.00000000
-1.98999500,7.64289388,1.67447344,1.20810655,0.11438694,0.69998428,0.72462960,3.87199440,1.29918411,0.00000000
-1.98399200,7.61510399,1.67226735,1.20043560,0.12035415,0.69464112,0.71369261,3.87176538,1.28131097,0.00000000
-1.97798899,7.58624048,1.67005713,1.19281830,0.12651518,0.68928508,0.70131737,3.87213567,1.26146603,0.00000000
-1.97198599,7.55589928,1.66786453,1.18515266,0.13281715,0.68391646,0.68773498,3.87260414,1.23992706,0.00000000
-1.96598299,7.52349171,1.66568273,1.17731372,0.13919670,0.67853074,0.67320021,3.87252347,1.21698219,0.00000000
-1.95997999,7.48828230,1.66347800,1.16916095,0.14558112,0.67312140,0.65798162,3.87113222,1.19291943,0.00000000
-1.95397699,7.44943550,1.66119348,1.16054665,0.15188995,0.66768310,0.64235214,3.86759237,1.16801764,0.00000000
-1.94797399,7.40606904,1.65875485,1.15132495,0.15803717,0.66221488,0.62658020,3.86103061,1.14253914,0.00000000
-1.94197099,7.35731095,1.65607739,1.14136085,0.16393358,0.65672328,0.61092210,3.85058180,1.11672428,0.00000000
-1.93596798,7.30235749,1.65307391,1.13053872,0.16948968,0.65122483,0.59561548,3.83543267,1.09078804,0.00000000
-1.92996498,7.24052847,1.64966288,1.11876977,0.17461850,0.64574793,0.58087432,3.81486390,1.06491844,0.00000000
-1.92396198,7.17131718,1.64577597,1.10599802,0.17923860,0.64033372,0.56688517,3.78828870,1.03927667,0.00000000
-1.91795898,7.09443184,1.64136449,1.09220438,0.18327685,0.63503578,0.55380480,3.75528612,1.01399854,0.00000000
-1.91195598,7.00982636,1.63640401,1.07740860,0.18667091,0.62991871,0.54175885,3.71562770,0.98919681,0.00000000
-1.90595298,6.91771844,1.63089671,1.06166897,0.18937143,0.62505555,0.53084154,3.66929612,0.96496404,0.00000000
-1.89994997,6.81859420,1.62487133,1.04507969,0.19134355,0.62052404,0.52111606,3.61649513,0.94137554,0.00000000
-1.89394697,6.71319880,1.61838039,1.02776622,0.19256793,0.61640213,0.51261543,3.55765037,0.91849202,0.00000000
-1.88794397,6.60251404,1.61149514,1.00987879,0.19304111,0.61276279,0.50534381,3.49340115,0.89636177,0.00000000
-1.88194097,6.48772417,1.60429842,0.99158449,0.19277513,0.60966863,0.49927793,3.42458372,0.87502199,0.00000000
-1.87593797,6.37017221,1.59687608,0.97305857,0.19179668,0.60716660,0.49436868,3.35220711,0.85449954,0.00000000
-1.86993497,6.25130976,1.58930765,0.95447531,0.19014555,0.60528325,0.49054286,3.27742288,0.83481088,0.00000000
-1.86393197,6.13264333,1.58165720,0.93599924,0.18787271,0.60402086,0.48770499,3.20149045,0.81596150,0.00000000
-1.85792896,6.01568087,1.57396516,0.91777724,0.18503810,0.60335487,0.48573940,3.12574001,0.79794512,0.00000000
-1.85192596,5.90188184,1.56624193,0.89993197,0.18170813,0.60323282,0.48451252,3.05153477,0.78074283,0.00000000
-1.84592296,5.79261396,1.55846404,0.88255718,0.17795327,0.60357506,0.48387567,2.98023474,0.76432261,0.00000000
-1.83991996,5.68911927,1.55057343,0.86571515,0.17384567,0.60427723,0.48366820,2.91316357,0.74863938,0.00000000
-1.83391696,5.59249146,1.54248005,0.84943642,0.16945704,0.60521461,0.48372116,2.85158011,0.73363595,0.00000000
-1.82791396,5.50366558,1.53406792,0.83372188,0.16485687,0.60624798,0.48386155,2.79665570,0.71924490,0.00000000
-1.82191096,5.42342026,1.52520439,0.81854707,0.16011104,0.60723098,0.48391683,2.74945807,0.70539148,0.00000000
-1.81590795,5.35239195,1.51575208,0.80386829,0.15528088,0.60801831,0.48371995,2.71094199,0.69199759,0.00000000
-1.80990495,5.29109939,1.50558284,0.78963032,0.15042266,0.60847448,0.48311440,2.68194669,0.67898642,0.00000000
