energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
0.38119060,4.48351335,-4.71279211,1.52382256,-0.77391855,3.52821067,-4.02216144,0.04149421,-0.04544824,1.09570936,-0.82816728,0.13308971,-0.11768303,0.00000000,-0.00000000
0.38719360,4.41590930,-4.68101970,1.51249064,-0.78204014,3.48324112,-3.98493066,0.03923857,-0.04700234,1.06999459,-0.83113972,0.13239673,-0.11840278,0.00000000,-0.00000000
0.39319660,4.33373759,-4.64821595,1.49565665,-0.79059690,3.42610271,-3.94749863,0.03689858,-0.04851767,1.04163884,-0.83315877,0.13123381,-0.11904802,0.00000000,-0.00000000
0.39919960,4.23770860,-4.61451067,1.47347741,-0.79956109,3.35718553,-3.91002966,0.03450581,-0.04997071,1.01099424,-0.83421890,0.12960438,-0.11958563,0.00000000,-0.00000000
0.40520260,4.12878908,-4.57996761,1.44619775,-0.80889091,3.27711745,-3.87262175,0.03209097,-0.05133674,0.97843435,-0.83431623,0.12751943,-0.11998815,0.00000000,-0.00000000
0.41120560,4.00817387,-4.54459938,1.41414475,-0.81853524,3.18674323,-3.83531851,0.02968318,-0.05259070,0.94434603,-0.83345113,0.12499717,-0.12023436,0.00000000,-0.00000000
0.41720860,3.87725203,-4.50838608,1.37771995,-0.82843908,3.08709789,-3.79812446,0.02730944,-0.05370796,0.90912142,-0.83163109,0.12206262,-0.12030974,0.00000000,-0.00000000
0.42321161,3.73756899,-4.47129608,1.33739003,-0.83854925,2.97937543,-3.76102258,0.02499415,-0.05466521,0.87315040,-0.82887357,0.11874699,-0.12020660,0.00000000,-0.00000000
0.42921461,3.59078614,-4.43330770,1.29367619,-0.84882003,2.86489438,-3.72399297,0.02275876,-0.05544122,0.83681391,-0.82520849,0.11508699,-0.11992396,0.00000000,-0.00000000
0.43521761,3.43863967,-4.39443012,1.24714278,-0.85921810,2.74506167,-3.68703119,0.02062164,-0.05601762,0.80047821,-0.82068037,0.11112394,-0.11946729,0.00000000,-0.00000000
0.44122061,3.28290002,-4.35472198,1.19838541,-0.86972672,2.62133601,-3.65016497,0.01859793,-0.05637948,0.76449020,-0.81534975,0.10690296,-0.11884794,0.00000000,-0.00000000
0.44722361,3.12533346,-4.31430616,1.14801920,-0.88034834,2.49519246,-3.61346798,0.01669967,-0.05651585,0.72917409,-0.80929372,0.10247193,-0.11808247,0.00000000,-0.00000000
0.45322661,2.96766694,-4.27337951,1.09666720,-0.89110571,2.36808899,-3.57706950,0.01493586,-0.05642006,0.69482923,-0.80260560,0.09788056,-0.11719173,0.00000000,-0.00000000
0.45922961,2.81155714,-4.23221671,1.04494959,-0.90204114,2.24143642,-3.54115917,0.01331279,-0.05608992,0.66172924,-0.79539357,0.09317936,-0.11619994,0.00000000,-0.00000000
0.46523262,2.65856445,-4.19116754,0.99347372,-0.91321386,2.11657210,-3.50598622,0.01183429,-0.05552767,0.63012213,-0.78777847,0.08841872,-0.11513354,0.00000000,-0.00000000
0.47123562,2.51013225,-4.15064762,0.94282521,-0.92469555,1.99473825,-3.47185302,0.01050214,-0.05473986,0.60023157,-0.77989060,0.08364793,-0.11402018,0.00000000,-0.00000000
0.47723862,2.36757153,-4.11112296,0.89356034,-0.93656431,1.87706489,-3.43910316,0.00931643,-0.05373703,0.57225878,-0.77186600,0.07891439,-0.11288755,0.00000000,-0.00000000
0.48324162,2.23205078,-4.07308910,0.84619955,-0.94889733,1.76455760,-3.40810470,0.00827598,-0.05253325,0.54638510,-0.76384217,0.07426276,-0.11176238,0.00000000,-0.00000000
0.48924462,2.10459064,-4.03704596,0.80122233,-0.96176272,1.65808989,-3.37922950,0.00737880,-0.05114560,0.52277479,-0.75595359,0.06973436,-0.11066947,0.00000000,-0.00000000
0.49524762,1.98606293,-4.00347019,0.75906315,-0.97521109,1.55839973,-3.35282990,0.00662243,-0.04959360,0.50157794,-0.74832728,0.06536654,-0.10963084,0.00000000,-0.00000000
0.50125063,1.87719306,-3.97278640,0.72010857,-0.98926732,1.46608986,-3.32921423,0.00600430,-0.04789853,0.48293322,-0.74107869,0.06119227,-0.10866507,0.00000000,-0.00000000
0.50725363,1.77856535,-3.94533941,0.68469521,-1.00392328,1.38163109,-3.30862282,0.00552211,-0.04608281,0.46697014,-0.73430814,0.05723979,-0.10778676,0.00000000,-0.00000000
0.51325663,1.69063009,-3.92136917,0.65310857,-1.01913190,1.30536813,-3.29120598,0.00517403,-0.04416942,0.45381080,-0.72809802,0.05353237,-0.10700616,0.00000000,-0.00000000
0.51925963,1.61371181,-3.90099015,0.62558237,-1.03480318,1.23752704,-3.27700549,0.00495893,-0.04218130,0.44357076,-0.72251097,0.05008828,-0.10632904,0.00000000,-0.00000000
0.52526263,1.54801780,-3.88417656,0.60229848,-1.05080247,1.17822387,-3.26594107,0.00487652,-0.04014091,0.43635901,-0.71758906,0.04692072,-0.10575665,0.00000000,-0.00000000
0.53126563,1.49364628,-3.87075455,0.58338708,-1.06695135,1.12747367,-3.25780264,0.00492742,-0.03806983,0.43227704,-0.71335414,0.04403799,-0.10528588,0.00000000,-0.00000000
0.53726863,1.45059376,-3.86040198,0.56892708,-1.08303112,1.08519948,-3.25224918,0.00511314,-0.03598842,0.43141676,-0.70980923,0.04144366,-0.10490959,0.00000000,-0.00000000
0.54327164,1.41876109,-3.85265618,0.55894659,-1.09878896,1.05124089,-3.24881451,0.00543598,-0.03391566,0.43385748,-0.70694098,0.03913688,-0.10461698,0.00000000,-0.00000000
0.54927464,1.39795802,-3.84692923,0.55342355,-1.11394651,1.02536179,-3.24691967,0.00589890,-0.03186901,0.43966201,-0.70472296,0.03711269,-0.10439410,0.00000000,-0.00000000
0.55527764,1.38790621,-3.84253023,0.55228627,-1.12821041,1.00725722,-3.24589168,0.00650527,-0.02986442,0.44887187,-0.70311973,0.03536244,-0.10422445,0.00000000,-0.00000000
0.56128064,1.38824076,-3.83869345,0.55541414,-1.14128455,0.99655920,-3.24498751,0.00725857,-0.02791632,0.46150204,-0.70209136,0.03387422,-0.10408951,0.00000000,-0.00000000
0.56728364,1.39851050,-3.83461089,0.56263828,-1.15288320,0.99284163,-3.24342223,0.00816202,-0.02603777,0.47753518,-0.70159832,0.03263333,-0.10396946,0.00000000,-0.00000000
0.57328664,1.41817741,-3.82946773,0.57374246,-1.16274449,0.99562435,-3.24039987,0.00921820,-0.02424059,0.49691585,-0.70160634,0.03162274,-0.10384369,0.00000000,-0.00000000
0.57928964,1.44661554,-3.82247870,0.58846423,-1.17064360,1.00437661,-3.23514550,0.01042856,-0.02253554,0.51954485,-0.70209105,0.03082358,-0.10369146,0.00000000,-0.00000000
0.58529265,1.48311012,-3.81292366,0.60649640,-1.17640476,1.01852025,-3.22693684,0.01179297,-0.02093249,0.54527413,-0.70304232,0.03021559,-0.10349243,0.00000000,-0.00000000
0.59129565,1.52685727,-3.80018064,0.62748899,-1.17991177,1.03743280,-3.21513385,0.01330925,-0.01944063,0.57390249,-0.70446776,0.02977759,-0.10322718,0.00000000,-0.00000000
0.59729865,1.57696494,-3.78375461,0.65105190,-1.18111609,1.06045088,-3.19920496,0.01497270,-0.01806859,0.60517245,-0.70639553,0.02948788,-0.10287762,0.00000000,-0.00000000
0.60330165,1.63245574,-3.76330062,0.67675819,-1.18004237,1.08687423,-3.17874865,0.01677572,-0.01682460,0.63876867,-0.70887608,0.02932464,-0.10242744,0.00000000,-0.00000000
0.60930465,1.69227196,-3.73864032,0.70414834,-1.17679087,1.11597055,-3.15350937,0.01870741,-0.01571659,0.67431800,-0.71198271,0.02926629,-0.10186243,0.00000000,-0.00000000
0.61530765,1.75528343,-3.70977092,0.73273539,-1.17153667,1.14698153,-3.12338717,0.02075336,-0.01475222,0.71139169,-0.71581092,0.02929177,-0.10117074,0.00000000,-0.00000000
0.62131066,1.82029838,-3.67686629,0.76201110,-1.16452561,1.17913005,-3.08844069,0.02289545,-0.01393888,0.74950954,-0.72047648,0.02938088,-0.10034312,0.00000000,-0.00000000
0.62731366,1.88607741,-3.64027014,0.79145314,-1.15606711,1.21162878,-3.04888343,0.02511187,-0.01328365,0.78814646,-0.72611207,0.02951442,-0.09937306,0.00000000,-0.00000000
0.63331666,1.95135076,-3.60048151,0.82053326,-1.14652392,1.24369014,-3.00507358,0.02737723,-0.01279319,0.82674111,-0.73286277,0.02967448,-0.09825693,0.00000000,-0.00000000
0.63931966,2.01483845,-3.55813329,0.84872628,-1.13629950,1.27453751,-2.95749797,0.02966282,-0.01247354,0.86470662,-0.74088017,0.02984452,-0.09699393,0.00000000,-0.00000000
0.64532266,2.07527312,-3.51396471,0.87551982,-1.12582318,1.30341752,-2.90675087,0.03193710,-0.01232999,0.90144316,-0.75031555,0.03000956,-0.09558617,0.00000000,-0.00000000
0.65132566,2.13142484,-3.46878887,0.90042453,-1.11553393,1.32961310,-2.85350871,0.03416623,-0.01236674,0.93635197,-0.76131208,0.03015626,-0.09403848,0.00000000,-0.00000000
0.65732866,2.18212724,-3.42345678,0.92298438,-1.10586325,1.35245701,-2.79850184,0.03631483,-0.01258669,0.96885033,-0.77399638,0.03027297,-0.09235829,0.00000000,-0.00000000
0.66333167,2.22630402,-3.37881946,0.94278689,-1.09721792,1.37134529,-2.74248446,0.03834684,-0.01299112,0.99838708,-0.78846980,0.03034982,-0.09055540,0.00000000,-0.00000000
0.66933467,2.26299490,-3.33568961,0.95947275,-1.08996340,1.38575027,-2.68620418,0.04022647,-0.01357934,1.02445789,-0.80479970,0.03037873,-0.08864170,0.00000000,-0.00000000
0.67533767,2.29137984,-3.29480456,0.97274442,-1.08440839,1.39523242,-2.63037238,0.04191916,-0.01434844,1.04661971,-0.82301113,0.03035342,-0.08663079,0.00000000,-0.00000000
0.68134067,2.31080047,-3.25679210,0.98237338,-1.08079145,1.39945077,-2.57563653,0.04339265,-0.01529296,1.06450381,-0.84307937,0.03026939,-0.08453762,0.00000000,-0.00000000
0.68734367,2.32077776,-3.22214063,0.98820562,-1.07927007,1.39817108,-2.52255576,0.04461796,-0.01640468,1.07782658,-0.86492376,0.03012389,-0.08237801,0.00000000,-0.00000000
0.69334667,2.32102486,-3.19117499,0.99016491,-1.07991283,1.39127156,-2.47158051,0.04557029,-0.01767240,1.08639774,-0.88840319,0.02991585,-0.08016824,0.00000000,-0.00000000
0.69934967,2.31145442,-3.16403909,0.98825383,-1.08269498,1.37874562,-2.42303707,0.04622987,-0.01908184,1.09012539,-0.91331365,0.02964578,-0.07792455,0.00000000,-0.00000000
0.70535268,2.29217984,-3.14068609,0.98255218,-1.08749768,1.36070141,-2.37711769,0.04658262,-0.02061563,1.08901764,-0.93938810,0.02931564,-0.07566272,0.00000000,-0.00000000
0.71135568,2.26351016,-3.12087677,0.97321281,-1.09411098,1.33735801,-2.33387644,0.04662061,-0.02225333,1.08318063,-0.96629901,0.02892870,-0.07339760,0.00000000,-0.00000000
0.71735868,2.22593853,-3.10418604,0.96045500,-1.10224050,1.30903836,-2.29323107,0.04634235,-0.02397164,1.07281300,-0.99366339,0.02848934,-0.07114280,0.00000000,-0.00000000
0.72336168,2.18012477,-3.09001758,0.94455552,-1.11151754,1.27615889,-2.25497051,0.04575289,-0.02574468,1.05819702,-1.02105057,0.02800280,-0.06891031,0.00000000,-0.00000000
0.72936468,2.12687238,-3.07762582,0.92583784,-1.12151218,1.23921647,-2.21876782,0.04486359,-0.02754441,1.03968682,-1.04799231,0.02747499,-0.06671034,0.00000000,-0.00000000
0.73536768,2.06710117,-3.06614439,0.90465978,-1.13174888,1.19877283,-2.18419767,0.04369180,-0.02934109,1.01769414,-1.07399503,0.02691218,-0.06455113,0.00000000,-0.00000000
0.74137069,2.00181649,-3.05461980,0.88140029,-1.14172382,1.15543724,-2.15075771,0.04226024,-0.03110391,0.99267247,-1.09855369,0.02632078,-0.06243893,0.00000000,-0.00000000
0.74737369,1.93207635,-3.04204867,0.85644597,-1.15092331,1.10984800,-2.11789259,0.04059629,-0.03280164,0.96510020,-1.12116668,0.02570701,-0.06037799,0.00000000,-0.00000000
0.75337669,1.85895794,-3.02741691,0.83017779,-1.15884224,1.06265361,-2.08501970,0.03873110,-0.03440339,0.93546360,-1.14135111,0.02507673,-0.05837073,0.00000000,-0.00000000
0.75937969,1.78352487,-3.00973904,0.80295882,-1.16500202,1.01449411,-2.05155517,0.03669858,-0.03587931,0.90424055,-1.15865782,0.02443515,-0.05641789,0.00000000,-0.00000000
0.76538269,1.70679660,-2.98809570,0.77512349,-1.16896693,0.96598362,-2.01693917,0.03453440,-0.03720140,0.87188565,-1.17268535,0.02378665,-0.05451878,0.00000000,-0.00000000
0.77138569,1.62972120,-2.96166784,0.74696870,-1.17035829,0.91769451,-1.98065921,0.03227494,-0.03834418,0.83881740,-1.18309217,0.02313469,-0.05267157,0.00000000,-0.00000000
0.77738869,1.55315244,-2.92976591,0.71874740,-1.16886587,0.87014386,-1.94227054,0.02995624,-0.03928541,0.80540802,-1.18960670,0.02248169,-0.05087357,0.00000000,-0.00000000
0.78339170,1.47783215,-2.89185294,0.69066459,-1.16425599,0.82378268,-1.90141276,0.02761313,-0.04000663,0.77197619,-1.19203452,0.02182900,-0.04912153,0.00000000,-0.00000000
0.78939470,1.40437812,-2.84756059,0.66287606,-1.15637614,0.77898805,-1.85782208,0.02527835,-0.04049365,0.73878287,-1.19026258,0.02117697,-0.04741191,0.00000000,-0.00000000
0.79539770,1.33327786,-2.79669771,0.63548955,-1.14515602,0.73605860,-1.81133886,0.02298184,-0.04073692,0.70603032,-1.18426013,0.02052502,-0.04574112,0.00000000,-0.00000000
0.80140070,1.26488799,-2.73925140,0.60856835,-1.13060510,0.69521295,-1.76191039,0.02075020,-0.04073167,0.67386397,-1.17407658,0.01987180,-0.04410573,0.00000000,-0.00000000
0.80740370,1.19943892,-2.67538073,0.58213678,-1.11280709,0.65659133,-1.70958891,0.01860630,-0.04047805,0.64237689,-1.15983631,0.01921540,-0.04250262,0.00000000,-0.00000000
0.81340670,1.13704421,-2.60540412,0.55618722,-1.09191167,0.62025979,-1.65452554,0.01656901,-0.03998097,0.61161642,-1.14173104,0.01855353,-0.04092902,0.00000000,-0.00000000
0.81940970,1.07771360,-2.52978112,0.53068819,-1.06812425,0.58621682,-1.59696042,0.01465316,-0.03924991,0.58159223,-1.12001004,0.01788379,-0.03938262,0.00000000,-0.00000000
0.82541271,1.02136899,-2.44908993,0.50559289,-1.04169426,0.55440180,-1.53720994,0.01286954,-0.03829855,0.55228551,-1.09496891,0.01720390,-0.03786156,0.00000000,-0.00000000
0.83141571,0.96786212,-2.36400214,0.48084763,-1.01290285,0.52470476,-1.47565192,0.01122512,-0.03714429,0.52365835,-1.06693764,0.01651193,-0.03636434,0.00000000,-0.00000000
0.83741871,0.91699313,-2.27525593,0.45639983,-0.98205061,0.49697704,-1.41270947,0.00972332,-0.03580766,0.49566290,-1.03626840,0.01580649,-0.03488982,0.00000000,-0.00000000
0.84342171,0.86852889,-2.18362926,0.43220491,-0.94944593,0.47104214,-1.34883458,0.00836438,-0.03431172,0.46824988,-1.00332393,0.01508691,-0.03343714,0.00000000,-0.00000000
0.84942471,0.82222033,-2.08991422,0.40823198,-0.91539475,0.44670640,-1.28449199,0.00714575,-0.03268136,0.44137575,-0.96846690,0.01435335,-0.03200565,0.00000000,-0.00000000
0.85542771,0.77781802,-1.99489367,0.38446790,-0.88019181,0.42376909,-1.22014422,0.00606257,-0.03094262,0.41500850,-0.93205076,0.01360684,-0.03059480,0.00000000,-0.00000000
0.86143072,0.73508551,-1.89932093,0.36091979,-0.84411403,0.40203152,-1.15623820,0.00510814,-0.02912201,0.38913174,-0.89441235,0.01284934,-0.02920420,0.00000000,-0.00000000
0.86743372,0.69381002,-1.80390306,0.33761574,-0.80741586,0.38130488,-1.09319391,0.00427430,-0.02724581,0.36374705,-0.85586645,0.01208367,-0.02783349,0.00000000,-0.00000000
0.87343672,0.65381037,-1.70928807,0.31460414,-0.77032678,0.36141668,-1.03139529,0.00355197,-0.02533955,0.33887464,-0.81670234,0.01131341,-0.02648242,0.00000000,-0.00000000
0.87943972,0.61494206,-1.61605604,0.29195152,-0.73305067,0.34221568,-0.97118337,0.00293142,-0.02342742,0.31455251,-0.77718212,0.01054280,-0.02515083,0.00000000,-0.00000000
0.88544272,0.57709976,-1.52471393,0.26973927,-0.69576683,0.32357533,-0.91285187,0.00240270,-0.02153182,0.29083428,-0.73754076,0.00977657,-0.02383870,0.00000000,-0.00000000
0.89144572,0.54021732,-1.43569368,0.24805969,-0.65863232,0.30539564,-0.85664468,0.00195593,-0.01967304,0.26778600,-0.69798745,0.00901976,-0.02254622,0.00000000,-0.00000000
0.89744872,0.50426579,-1.34935317,0.22701135,-0.62178513,0.28760381,-0.80275539,0.00158147,-0.01786894,0.24548233,-0.65870789,0.00827751,-0.02127383,0.00000000,-0.00000000
0.90345173,0.46924980,-1.26597936,0.20669445,-0.58534795,0.27015362,-0.75132827,0.00127020,-0.01613483,0.22400228,-0.61986731,0.00755492,-0.02002228,0.00000000,-0.00000000
0.90945473,0.43520268,-1.18579301,0.18720622,-0.54943183,0.25302372,-0.70246061,0.00101360,-0.01448330,0.20342496,-0.58161357,0.00685683,-0.01879269,0.00000000,-0.00000000
0.91545773,0.40218090,-1.10895450,0.16863671,-0.51413978,0.23621533,-0.65620593,0.00080389,-0.01292432,0.18382550,-0.54408029,0.00618771,-0.01758654,0.00000000,-0.00000000
0.92146073,0.37025804,-1.03557014,0.15106522,-0.47956962,0.21974913,-0.61257789,0.00063403,-0.01146522,0.16527144,-0.50738958,0.00555146,-0.01640570,0.00000000,-0.00000000
0.92746373,0.33951884,-0.96569857,0.13455740,-0.44581622,0.20366197,-0.57155460,0.00049780,-0.01011085,0.14781976,-0.47165416,0.00495140,-0.01525243,0.00000000,-0.00000000
0.93346673,0.31005356,-0.89935699,0.11916324,-0.41297277,0.18800332,-0.53308320,0.00038977,-0.00886379,0.13151464,-0.43697891,0.00439013,-0.01412930,0.00000000,-0.00000000
0.93946973,0.28195293,-0.83652700,0.10491591,-0.38113118,0.17283179,-0.49708439,0.00030531,-0.00772451,0.11638598,-0.40346155,0.00386955,-0.01303915,0.00000000,-0.00000000
0.94547274,0.25530381,-0.77715986,0.09183145,-0.35038165,0.15821184,-0.46345704,0.00024049,-0.00669169,0.10244881,-0.37119277,0.00339084,-0.01198496,0.00000000,-0.00000000
0.95147574,0.23018580,-0.72118131,0.07990918,-0.32081148,0.14421075,-0.43208261,0.00019211,-0.00576244,0.08970334,-0.34025565,0.00295450,-0.01096982,0.00000000,-0.00000000
0.95747874,0.20666879,-0.66849581,0.06913283,-0.29250335,0.13089615,-0.40282939,0.00015760,-0.00493257,0.07813578,-0.31072466,0.00256041,-0.00999674,0.00000000,-0.00000000
0.96348174,0.18481152,-0.61899046,0.05947223,-0.26553323,0.11833395,-0.37555660,0.00013500,-0.00419689,0.06771966,-0.28266443,0.00220789,-0.00906858,0.00000000,-0.00000000
0.96948474,0.16466101,-0.57253847,0.05088537,-0.23996818,0.10658686,-0.35011826,0.00012289,-0.00354942,0.05841762,-0.25612825,0.00189583,-0.00818792,0.00000000,-0.00000000
0.97548774,0.14625296,-0.52900253,0.04332073,-0.21586414,0.09571352,-0.32636676,0.00012038,-0.00298370,0.05018351,-0.23115680,0.00162277,-0.00735699,0.00000000,-0.00000000
0.98149075,0.12961287,-0.48823791,0.03671973,-0.19326403,0.08576814,-0.30415627,0.00012702,-0.00249291,0.04296464,-0.20777701,0.00138699,-0.00657751,0.00000000,-0.00000000
0.98749375,0.11475781,-0.45009552,0.03101925,-0.17219624,0.07680069,-0.28334576,0.00014283,-0.00207015,0.03670415,-0.18600120,0.00118667,-0.00585073,0.00000000,-0.00000000
0.99349675,0.10169875,-0.41442476,0.02615392,-0.15267361,0.06885760,-0.26380175,0.00016822,-0.00170857,0.03134325,-0.16582676,0.00101995,-0.00517729,0.00000000,-0.00000000
0.99949975,0.09044323,-0.38107628,0.02205838,-0.13469295,0.06198276,-0.24540058,0.00020401,-0.00140148,0.02682338,-0.14723623,0.00088503,-0.00455726,0.00000000,-0.00000000
1.00550275,0.08099821,-0.34990458,0.01866911,-0.11823519,0.05621893,-0.22803035,0.00025137,-0.00114251,0.02308817,-0.13019783,0.00078028,-0.00399010,0.00000000,-0.00000000
1.01150575,0.07337303,-0.32077024,0.01592612,-0.10326612,0.05160926,-0.21159230,0.00031181,-0.00092565,0.02008507,-0.11466649,0.00070429,-0.00347474,0.00000000,-0.00000000
1.01750875,0.06758222,-0.29354195,0.01377419,-0.08973750,0.04819891,-0.19600169,0.00038718,-0.00074535,0.01776675,-0.10058525,0.00065591,-0.00300957,0.00000000,-0.00000000
1.02351176,0.06364809,-0.26809801,0.01216382,-0.07758877,0.04603667,-0.18118821,0.00047963,-0.00059651,0.01609213,-0.08788695,0.00063434,-0.00259254,0.00000000,-0.00000000
1.02951476,0.06160292,-0.24432750,0.01105187,-0.06674895,0.04517637,-0.16709583,0.00059156,-0.00047454,0.01502712,-0.07649614,0.00063911,-0.00222119,0.00000000,-0.00000000
1.03551776,0.06149071,-0.22213089,0.01040183,-0.05713878,0.04567809,-0.15368221,0.00072563,-0.00037534,0.01454504,-0.06633115,0.00067011,-0.00189277,0.00000000,-0.00000000
1.04152076,0.06336828,-0.20142024,0.01018381,-0.04867300,0.04760903,-0.14091768,0.00088465,-0.00029531,0.01462665,-0.05730611,0.00072759,-0.00160430,0.00000000,-0.00000000
1.04752376,0.06730577,-0.18211894,0.01037430,-0.04126256,0.05104392,-0.12878387,0.00107158,-0.00023130,0.01526002,-0.04933299,0.00081214,-0.00135267,0.00000000,-0.00000000
1.05352676,0.07338640,-0.16416107,0.01095568,-0.03481677,0.05606502,-0.11727211,0.00128943,-0.00018064,0.01644001,-0.04232345,0.00092466,-0.00113469,0.00000000,-0.00000000
1.05952976,0.08170556,-0.14749049,0.01191551,-0.02924530,0.06276157,-0.10638170,0.00154119,-0.00014103,0.01816764,-0.03619053,0.00106631,-0.00094720,0.00000000,-0.00000000
1.06553277,0.09236921,-0.13205977,0.01324574,-0.02445988,0.07122876,-0.09611816,0.00182971,-0.00011059,0.02044914,-0.03085010,0.00123849,-0.00078712,0.00000000,-0.00000000
1.07153577,0.10549160,-0.11782904,0.01494175,-0.02037585,0.08156629,-0.08649152,0.00215767,-0.00008779,0.02329498,-0.02622208,0.00144274,-0.00065149,0.00000000,-0.00000000
1.07753877,0.12119251,-0.10476489,0.01700133,-0.01691335,0.09387639,-0.07751492,0.00252739,-0.00007141,0.02671862,-0.02223141,0.00168073,-0.00053753,0.00000000,-0.00000000
1.08354177,0.13959395,-0.09283950,0.01942370,-0.01399824,0.10826156,-0.06920338,0.00294080,-0.00006055,0.03073539,-0.01880878,0.00195417,-0.00044271,0.00000000,-0.00000000
1.08954477,0.16081666,-0.08202996,0.02220846,-0.01156283,0.12482207,-0.06157297,0.00339927,-0.00005456,0.03536114,-0.01589117,0.00226474,-0.00036471,0.00000000,-0.00000000
1.09554777,0.18497629,-0.07231801,0.02535463,-0.00954628,0.14365323,-0.05464045,0.00390355,-0.00005308,0.04061104,-0.01342214,0.00261405,-0.00030152,0.00000000,-0.00000000
1.10155078,0.21217965,-0.06369016,0.02885977,-0.00789487,0.16484266,-0.04842328,0.00445370,-0.00005596,0.04649840,-0.01135206,0.00300359,-0.00025140,0.00000000,-0.00000000
1.10755378,0.24252098,-0.05613826,0.03271929,-0.00656203,0.18846757,-0.04294013,0.00504896,-0.00006332,0.05303357,-0.00963813,0.00343465,-0.00021289,0.00000000,-0.00000000
1.11355678,0.27607845,-0.04966050,0.03692574,-0.00550832,0.21459218,-0.03821176,0.00568776,-0.00007548,0.06022302,-0.00824441,0.00390830,-0.00018485,0.00000000,-0.00000000
1.11955978,0.31291099,-0.04426283,0.04146846,-0.00470122,0.24326534,-0.03426238,0.00636768,-0.00009302,0.06806852,-0.00714174,0.00442535,-0.00016643,0.00000000,-0.00000000
1.12556278,0.35305542,-0.03996071,0.04633331,-0.00411494,0.27451844,-0.03112128,0.00708545,-0.00011673,0.07656651,-0.00630760,0.00498633,-0.00015710,0.00000000,-0.00000000
1.13156578,0.39652401,-0.03678123,0.05150253,-0.00373008,0.30836345,-0.02882471,0.00783699,-0.00014765,0.08570772,-0.00572606,0.00559144,-0.00015662,0.00000000,-0.00000000
1.13756878,0.44330232,-0.03476529,0.05695490,-0.00353336,0.34479133,-0.02741795,0.00861748,-0.00018707,0.09547690,-0.00538764,0.00624059,-0.00016504,0.00000000,-0.00000000
1.14357179,0.49334738,-0.03397002,0.06266596,-0.00351730,0.38377058,-0.02695744,0.00942144,-0.00023653,0.10585274,-0.00528922,0.00693333,-0.00018273,0.00000000,-0.00000000
1.14957479,0.54658605,-0.03447099,0.06860842,-0.00367988,0.42524584,-0.02751283,0.01024285,-0.00029780,0.11680796,-0.00543396,0.00766883,-0.00021035,0.00000000,-0.00000000
1.15557779,0.60291348,-0.03636438,0.07475259,-0.00402421,0.46913661,-0.02916891,0.01107532,-0.00037293,0.12830952,-0.00583120,0.00844594,-0.00024887,0.00000000,-0.00000000
1.16158079,0.66219153,-0.03976877,0.08106697,-0.00455822,0.51533589,-0.03202718,0.01191218,-0.00046421,0.14031892,-0.00649636,0.00926306,-0.00029955,0.00000000,-0.00000000
1.16758379,0.72424712,-0.04482645,0.08751879,-0.00529427,0.56370869,-0.03620714,0.01274665,-0.00057416,0.15279258,-0.00745086,0.01011817,-0.00036393,0.00000000,-0.00000000
1.17358679,0.78887037,-0.05170424,0.09407456,-0.00624881,0.61409034,-0.04184692,0.01357198,-0.00070551,0.16568222,-0.00872190,0.01100877,-0.00044387,0.00000000,-0.00000000
1.17958979,0.85581268,-0.06059347,0.10070057,-0.00744199,0.66628478,-0.04910341,0.01438162,-0.00086117,0.17893532,-0.01034228,0.01193181,-0.00054148,0.00000000,-0.00000000
1.18559280,0.92478462,-0.07170921,0.10736329,-0.00889717,0.72006254,-0.05815159,0.01516926,-0.00104420,0.19249554,-0.01235012,0.01288362,-0.00065916,0.00000000,-0.00000000
1.19159580,0.99545400,-0.08528853,0.11402973,-0.01064047,0.77515898,-0.06918313,0.01592897,-0.00125771,0.20630321,-0.01478847,0.01385985,-0.00079954,0.00000000,-0.00000000
1.19759880,1.06744418,-0.10158781,0.12066766,-0.01270020,0.83127253,-0.08240406,0.01665524,-0.00150486,0.22029585,-0.01770490,0.01485539,-0.00096549,0.00000000,-0.00000000
1.20360180,1.14033300,-0.12087891,0.12724576,-0.01510627,0.88806353,-0.09803162,0.01734304,-0.00178872,0.23440876,-0.02115085,0.01586425,-0.00116007,0.00000000,-0.00000000
1.20960480,1.21365281,-0.14344437,0.13373376,-0.01788955,0.94515379,-0.11629016,0.01798778,-0.00211221,0.24857578,-0.02518109,0.01687959,-0.00138648,0.00000000,-0.00000000
1.21560780,1.28689169,-0.16957154,0.14010252,-0.02108114,1.00212715,-0.13740617,0.01858531,-0.00247801,0.26273019,-0.02985290,0.01789360,-0.00164803,0.00000000,-0.00000000
1.22161081,1.35949666,-0.19954574,0.14632415,-0.02471168,1.05853152,-0.16160251,0.01913190,-0.00288844,0.27680593,-0.03522528,0.01889754,-0.00194809,0.00000000,-0.00000000
1.22761381,1.43087893,-0.23364259,0.15237223,-0.02881062,1.11388254,-0.18909188,0.01962418,-0.00334536,0.29073911,-0.04135812,0.01988176,-0.00228998,0.00000000,-0.00000000
1.23361681,1.50042159,-0.27211968,0.15822218,-0.03340546,1.16766922,-0.22006972,0.02005911,-0.00385007,0.30446977,-0.04831129,0.02083580,-0.00267694,0.00000000,-0.00000000
