energy_ev,total_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up,V_p_up,V_d_up
-4.30115058,6.01823832,0.06652581,4.36257207,0.36573264,0.00082069,4.16346218,1.94213223
-4.29514757,5.76027792,0.06233651,4.20657371,0.33664171,0.00077330,3.97389750,1.87112489
-4.28914457,5.51810544,0.05811626,4.06132223,0.30852813,0.00072744,3.79414331,1.80764661
-4.28314157,5.29433999,0.05391286,3.92858937,0.28163993,0.00068341,3.62665092,1.75262350
-4.27713857,5.09138254,0.04977171,3.81002929,0.25619321,0.00064143,3.47368750,1.70691396
-4.27113557,4.91137094,0.04573490,3.70714283,0.23237039,0.00060172,3.33728698,1.67128122
-4.26513257,4.75613873,0.04184053,3.62124317,0.21031945,0.00056442,3.21920572,1.64636631
-4.25912956,4.62717872,0.03812214,3.55342401,0.19015398,0.00052969,3.12088443,1.63266259
-4.25312656,4.52561276,0.03460836,3.50453146,0.17195401,0.00049763,3.04341736,1.63049318
-4.24712356,4.45216859,0.03132283,3.47514073,0.15576748,0.00046834,2.98752994,1.63999233
-4.24112056,4.40716486,0.02828412,3.46553869,0.14161223,0.00044187,2.95356575,1.66109180
-4.23511756,4.39050526,0.02550599,3.47571323,0.12947834,0.00041829,2.94148341,1.69351328
-4.22911456,4.40168221,0.02299766,3.50535025,0.11933080,0.00039764,2.95086372,1.73676735
-4.22311156,4.43979065,0.02076425,3.55383880,0.11111224,0.00037996,2.98092702,1.79015955
-4.21710855,4.50355193,0.01880728,3.62028452,0.10474584,0.00036529,3.03056047,1.85280352
-4.21110555,4.59134757,0.01712516,3.70353156,0.10013812,0.00035363,3.09835452,1.92364118
-4.20510255,4.70126215,0.01571381,3.80219230,0.09718172,0.00034503,3.18264729,2.00146918
-4.19909955,4.83113422,0.01456714,3.91468408,0.09575803,0.00033948,3.28157557,2.08497091
-4.19309655,4.97861385,0.01367760,4.03927190,0.09573979,0.00033701,3.39313046,2.17275280
-4.18709355,5.14122464,0.01303664,4.17411527,0.09699350,0.00033761,3.51521557,2.26338337
-4.18109055,5.31642833,0.01263507,4.31731754,0.09938175,0.00034127,3.64570555,2.35543367
-4.17508754,5.50168924,0.01246346,4.46697551,0.10276546,0.00034798,3.78250248,2.44751698
-4.16908454,5.69453608,0.01251237,4.62122726,0.10700604,0.00035770,3.92358788,2.53832635
-4.16308154,5.89261870,0.01277256,4.77829588,0.11196745,0.00037039,4.06706798,2.62666811
-4.15707854,6.09375713,0.01323511,4.93652733,0.11751815,0.00038600,4.21121061,2.71148990
-4.15107554,6.29598113,0.01389154,5.09442048,0.12353306,0.00040444,4.35447202,2.79190202
-4.14507254,6.49755847,0.01473378,5.25064819,0.12989519,0.00042562,4.49551277,2.86719123
-4.13906953,6.69701093,0.01575422,5.40406859,0.13649728,0.00044945,4.63320230,2.93682654
-4.13306653,6.89311771,0.01694560,5.55372635,0.14324307,0.00047579,4.76661244,3.00045694
-4.12706353,7.08490647,0.01830095,5.69884419,0.15004841,0.00050450,4.89500077,3.05790158
-4.12106053,7.27163299,0.01981352,5.83880578,0.15684194,0.00053544,5.01778525,3.10913316
-4.11505753,7.45275114,0.02147663,5.97313130,0.16356546,0.00056843,5.13451213,3.15425572
-4.10905453,7.62787505,0.02328356,6.10144769,0.17017389,0.00060329,5.24481953,3.19347842
-4.10305153,7.79673617,0.02522747,6.22345559,0.17663475,0.00063983,5.34839912,3.22708681
-4.09704852,7.95913776,0.02730119,6.33889547,0.18292727,0.00067784,5.44495874,3.25541345
-4.09104552,8.11490957,0.02949721,6.44751501,0.18904113,0.00071710,5.53418837,3.27880934
-4.08504252,8.26386518,0.03180746,6.54904004,0.19497473,0.00075737,5.61573159,3.29761797
-4.07903952,8.40576438,0.03422328,6.64315059,0.20073326,0.00079840,5.68916467,3.31215297
-4.07303652,8.54028222,0.03673530,6.72946354,0.20632655,0.00083995,5.75398423,3.32268048
-4.06703352,8.66698619,0.03933334,6.80752265,0.21176673,0.00088172,5.80960436,3.32940672
-4.06103052,8.78532215,0.04200632,6.87679624,0.21706595,0.00092344,5.85536328,3.33247102
-4.05502751,8.89460918,0.04474223,6.93668237,0.22223412,0.00096479,5.89053877,3.33194422
-4.04902451,8.99404307,0.04752806,6.98652068,0.22727691,0.00100546,5.91437157,3.32783178
-4.04302151,9.08270768,0.05034974,7.02561009,0.23219398,0.00104512,5.92609488,3.32008106
-4.03701851,9.15959306,0.05319216,7.05323077,0.23697758,0.00108342,5.92496836,3.30859178
-4.03101551,9.22361917,0.05603915,7.06866903,0.24161161,0.00112000,5.91031436,3.29322868
-4.02501251,9.27366378,0.05887349,7.07124378,0.24607115,0.00115450,5.88155440,3.27383546
-4.01900950,9.30859339,0.06167700,7.06033294,0.25032246,0.00118653,5.83824392,3.25024894
-4.01300650,9.32729597,0.06443064,7.03539885,0.25432353,0.00121575,5.78010344,3.22231283
-4.00700350,9.32871457,0.06711461,6.99601163,0.25802509,0.00124176,5.70704484,3.18989045
-4.00100050,9.31188111,0.06970854,6.94186989,0.26137199,0.00126423,5.61919145,3.15287597
-3.99499750,9.27594962,0.07219174,6.87281841,0.26430508,0.00128282,5.51689158,3.11120405
-3.98899450,9.22022863,0.07454347,6.78886265,0.26676329,0.00129722,5.40072488,3.06485775
-3.98299150,9.14421235,0.07674324,6.69018013,0.26868590,0.00130715,5.27150183,3.01387499
-3.97698849,9.04761006,0.07877120,6.57712891,0.27001500,0.00131240,5.13025659,2.95835353
-3.97098549,8.93037360,0.08060858,6.45025323,0.27069789,0.00131279,4.97823388,2.89845488
-3.96498249,8.79272204,0.08223809,6.31028652,0.27068935,0.00130820,4.81687050,2.83440720
-3.95897949,8.63516307,0.08364439,6.15815193,0.26995385,0.00129860,4.64777242,2.76650739
-3.95297649,8.45851001,0.08481459,5.99496006,0.26846729,0.00128401,4.47268819,2.69512232
-3.94697349,8.26389353,0.08573869,5.82200398,0.26621857,0.00126455,4.29347942,2.62068922
-3.94097049,8.05276679,0.08640998,5.64075087,0.26321065,0.00124040,4.11208904,2.54371486
-3.93496748,7.82690305,0.08682547,5.45283010,0.25946113,0.00121183,3.93050805,2.46477343
-3.92896448,7.58838449,0.08698615,5.26001720,0.25500248,0.00117920,3.75074111,2.38450257
-3.92296148,7.33958155,0.08689726,5.06421326,0.24988166,0.00114293,3.57477167,2.30359740
-3.91695848,7.08312229,0.08656837,4.86741959,0.24415937,0.00110352,3.40452690,2.22280210
-3.91095548,6.82185152,0.08601345,4.67170746,0.23790883,0.00106151,3.24184298,2.14289885
-3.90495248,6.55878019,0.08525070,4.47918313,0.23121420,0.00101751,3.08843121,2.06469419
-3.89894947,6.29702598,0.08430233,4.29194869,0.22416864,0.00097217,2.94584545,1.98900271
-3.89294647,6.03974632,0.08319422,4.11205937,0.21687214,0.00092615,2.81545147,1.91662850
-3.88694347,5.79006601,0.08195538,3.94147857,0.20942916,0.00088012,2.69839894,1.84834486
-3.88094047,5.55100150,0.08061736,3.78203189,0.20194614,0.00083477,2.59559674,1.78487293
-3.87493747,5.32538471,0.07921359,3.63536179,0.19452894,0.00079074,2.50769236,1.72685998
-3.86893447,5.11578905,0.07777851,3.50288454,0.18728040,0.00074866,2.43505621,1.67485857
-3.86293147,4.92446068,0.07634677,3.38575141,0.18029786,0.00070911,2.37777145,1.62930728
-3.85692846,4.75325766,0.07495238,3.28481562,0.17367096,0.00067260,2.33563006,1.59051425
-3.85092546,4.60359972,0.07362778,3.20060685,0.16747959,0.00063960,2.30813568,1.55864436
-3.84492246,4.47643072,0.07240306,3.13331454,0.16179209,0.00061047,2.29451338,1.53371081
-3.83891946,4.37219561,0.07130515,3.08278105,0.15666386,0.00058551,2.29372667,1.51557188
-3.83291646,4.29083304,0.07035718,3.04850539,0.15213619,0.00056493,2.30450141,1.50393301
-3.82691346,4.23178423,0.06957793,3.02965778,0.14823559,0.00054884,2.32535641,1.49835465
-3.82091046,4.19401789,0.06898146,3.02510482,0.14497350,0.00053728,2.35463986,1.49826544
-3.81490745,4.17607075,0.06857694,3.03344457,0.14234642,0.00053019,2.39057085,1.50298058
-3.80890445,4.17610193,0.06836863,3.05305067,0.14033653,0.00052743,2.43128477,1.51172454
-3.80290145,4.19195976,0.06835612,3.08212386,0.13891271,0.00052879,2.47488137,1.52365737
-3.79689845,4.22125811,0.06853471,3.11874922,0.13803205,0.00053400,2.51947380,1.53790346
-3.79089545,4.26145985,0.06889602,3.16095709,0.13764165,0.00054273,2.56323751,1.55358169
-3.78489245,4.30996408,0.06942870,3.20678534,0.13768090,0.00055461,2.60445698,1.56983550
-3.77888944,4.36419378,0.07011930,3.25434076,0.13808392,0.00056923,2.64156914,1.58586187
-3.77288644,4.42168068,0.07095320,3.30185709,0.13878226,0.00058619,2.67320188,1.60093772
-3.76688344,4.48014380,0.07191548,3.34774756,0.13970761,0.00060507,2.69820636,1.61444275
-3.76088044,4.53755867,0.07299185,3.39064967,0.14079459,0.00062547,2.71568205,1.62587776
-3.75487744,4.59221438,0.07416937,3.42946052,0.14198333,0.00064701,2.72499381,1.63487747
-3.74887444,4.64275609,0.07543706,3.46336118,0.14322176,0.00066934,2.72578013,1.64121758
-3.74287144,4.68821118,0.07678628,3.49182899,0.14446761,0.00069217,2.71795265,1.64481555
-3.73686843,4.72799811,0.07821084,3.51463728,0.14568992,0.00071523,2.70168664,1.64572518
-3.73086543,4.76191741,0.07970691,3.53184257,0.14686993,0.00073832,2.67740313,1.64412529
-3.72486243,4.79012539,0.08127257,3.54375962,0.14800151,0.00076129,2.64574317,1.64030298
-3.71885943,4.81309185,0.08290719,3.55092555,0.14909087,0.00078402,2.60753525,1.63463237
-3.71285643,4.83154362,0.08461051,3.55405461,0.15015577,0.00080645,2.56375716,1.62754964
-3.70685343,4.84639699,0.08638168,3.55398567,0.15122410,0.00082854,2.51549368,1.61952580
-3.70085043,4.85868206,0.08821810,3.55162486,0.15233214,0.00085026,2.46389176,1.61103825
-3.69484742,4.86946298,0.09011429,3.54788613,0.15352233,0.00087163,2.41011486,1.60254268
-3.68884442,4.87975798,0.09206089,3.54363254,0.15484096,0.00089262,2.35529828,1.59444649
-3.68284142,4.89046336,0.09404372,3.53962120,0.15633576,0.00091321,2.30050706,1.58708513
-3.67683842,4.90228528,0.09604316,3.53645439,0.15805352,0.00093336,2.24669816,1.58070235
-3.67083542,4.91568284,0.09803382,3.53453950,0.16003806,0.00095297,2.19468836,1.57543545
-3.66483242,4.93082540,0.09998451,3.53405943,0.16232840,0.00097192,2.14512886,1.57130599
-3.65882941,4.94756623,0.10185864,3.53495512,0.16495750,0.00099004,2.09848766,1.56821655
-3.65282641,4.96543382,0.10361495,3.53692085,0.16795143,0.00100711,2.05504012,1.56595342
-3.64682341,4.98364107,0.10520864,3.53941238,0.17132906,0.00102285,2.01486790,1.56419522
-3.64082041,5.00111180,0.10659274,3.54166749,0.17510231,0.00103698,1.97786596,1.56252663
-3.63481741,5.01652279,0.10771973,3.54273759,0.17927672,0.00104916,1.94375731,1.56045683
-3.62881441,5.02835921,0.10854336,3.54152877,0.18385251,0.00105902,1.91211421,1.55744121
-3.62281141,5.03498001,0.10902043,3.53684990,0.18882570,0.00106623,1.88238506,1.55290562
-3.61680840,5.03469004,0.10911259,3.52746542,0.19418941,0.00107043,1.85392525,1.54627159
-3.61080540,5.02581479,0.10878796,3.51215005,0.19993500,0.00107129,1.82603068,1.53698150
-3.60480240,5.00677412,0.10802256,3.48974269,0.20605305,0.00106853,1.79797213,1.52452240
-3.59879940,4.97615113,0.10680135,3.45919698,0.21253389,0.00106192,1.76902919,1.50844736
-3.59279640,4.93275306,0.10511900,3.41962625,0.21936774,0.00105128,1.73852197,1.48839355
-3.58679340,4.87566147,0.10298023,3.37034090,0.22654431,0.00103652,1.70583954,1.46409629
-3.58079040,4.80426963,0.10039971,3.31087685,0.23405187,0.00101761,1.67046392,1.43539865
-3.57478739,4.71830604,0.09740163,3.24101407,0.24187586,0.00099462,1.63198877,1.40225639
-3.56878439,4.61784350,0.09401887,3.16078495,0.24999707,0.00096769,1.59013240,1.36473828
-3.56278139,4.50329420,0.09029184,3.07047259,0.25838963,0.00093704,1.54474477,1.32302205
-3.55677839,4.37539173,0.08626718,2.97059966,0.26701892,0.00090296,1.49580870,1.27738654
-3.55077539,4.23516184,0.08199617,2.86190887,0.27583963,0.00086581,1.44343558,1.22820047
-3.54477239,4.08388382,0.07753312,2.74533652,0.28479422,0.00082600,1.38785614,1.17590881
-3.53876938,3.92304516,0.07293373,2.62198047,0.29381196,0.00078399,1.32940728,1.12101722
-3.53276638,3.75429181,0.06825353,2.49306461,0.30280882,0.00074025,1.26851557,1.06407568
-3.52676338,3.57937671,0.06354638,2.35990110,0.31168823,0.00069529,1.20567867,1.00566176
-3.52076038,3.40010895,0.05886323,2.22385250,0.32034303,0.00064960,1.14144562,0.94636443
-3.51475738,3.21830573,0.05425099,2.08629488,0.32865838,0.00060369,1.07639682,0.88676893
-3.50875438,3.03574880,0.04975176,1.94858357,0.33651581,0.00055803,1.01112479,0.82744310
-3.50275138,2.85414672,0.04540214,1.81202231,0.34379813,0.00051306,0.94621631,0.76892568
-3.49674837,2.67510397,0.04123294,1.67783676,0.35039508,0.00046920,0.88223660,0.71171659
-3.49074537,2.50009703,0.03726899,1.54715287,0.35620936,0.00042680,0.81971603,0.65626952
-3.48474237,2.33045775,0.03352923,1.42098025,0.36116280,0.00038618,0.75913943,0.60298659
-3.47873937,2.16736330,0.03002695,1.30020050,0.36520215,0.00034761,0.70093828,0.55221508
-3.47273637,2.01183215,0.02677015,1.18556050,0.36830424,0.00031131,0.64548560,0.50424608
-3.46673337,1.86472504,0.02376204,1.07766983,0.37048009,0.00027742,0.59309333,0.45931461
-3.46073037,1.72674976,0.02100159,0.97700226,0.37177746,0.00024606,0.54401197,0.41760122
-3.45472736,1.59846869,0.01848413,0.88390017,0.37228185,0.00021730,0.49843196,0.37923444
-3.44872436,1.48030774,0.01620197,0.79858161,0.37211548,0.00019115,0.45648651,0.34429409
-3.44272136,1.37256579,0.01414501,0.72114907,0.37143422,0.00016760,0.41825535,0.31281485
-3.43671836,1.27542356,0.01230128,0.65159940,0.37042264,0.00014658,0.38376904,0.28479017
-3.43071536,1.18895140,0.01065752,0.58983429,0.36928698,0.00012802,0.35301345,0.26017601
-3.42471236,1.11311533,0.00919961,0.53567076,0.36824668,0.00011180,0.32593416,0.23889449
-3.41870935,1.04778139,0.00791303,0.48885134,0.36752446,0.00009780,0.30244052,0.22083718
-3.41270635,0.99271814,0.00678315,0.44905359,0.36733566,0.00008586,0.28240918,0.20586805
-3.40670335,0.94759785,0.00579560,0.41589892,0.36787725,0.00007585,0.26568725,0.19382614
-3.40070035,0.91199669,0.00493645,0.38896058,0.36931699,0.00006759,0.25209488,0.18452787
-3.39469735,0.88539471,0.00419237,0.36777086,0.37178353,0.00006091,0.24142748,0.17776916
-3.38869435,0.86717632,0.00355083,0.35182773,0.37535772,0.00005565,0.23345779,0.17332748
-3.38269135,0.85663199,0.00300011,0.34060107,0.38006594,0.00005165,0.22793779,0.17096388
-3.37668834,0.85296205,0.00252940,0.33353860,0.38587551,0.00004873,0.22460084,0.17042522
-3.37068534,0.85528299,0.00212880,0.33007196,0.39269286,0.00004674,0.22316407,0.17144662
-3.36468234,0.86263692,0.00178929,0.32962286,0.40036432,0.00004553,0.22333129,0.17375434
-3.35867934,0.87400434,0.00150275,0.33160971,0.40867977,0.00004495,0.22479643,0.17706900
-3.35267634,0.88832030,0.00126192,0.33545462,0.41737904,0.00004487,0.22724762,0.18110934
-3.34667334,0.90449360,0.00106030,0.34059089,0.42616062,0.00004516,0.23037186,0.18559629
-3.34067034,0.92142874,0.00089215,0.34647091,0.43469256,0.00004570,0.23386023,0.19025749
-3.33466733,0.93804974,0.00075242,0.35257422,0.44262495,0.00004639,0.23741350,0.19483200
-3.32866433,0.95332503,0.00063668,0.35841570,0.44960331,0.00004713,0.24074794,0.19907508
-3.32266133,0.96629245,0.00054108,0.36355341,0.45528248,0.00004784,0.24360110,0.20276292
-3.31665833,0.97608306,0.00046227,0.36759594,0.45934016,0.00004844,0.24573738,0.20569705
-3.31065533,0.98194295,0.00039738,0.37020880,0.46148959,0.00004887,0.24695296,0.20770827
-3.30465233,0.98325177,0.00034396,0.37111967,0.46149066,0.00004909,0.24708008,0.20865987
-3.29864932,0.97953720,0.00029990,0.37012209,0.45915919,0.00004905,0.24599030,0.20845009
-3.29264632,0.97048462,0.00026344,0.36707752,0.45437360,0.00004875,0.24359652,0.20701348
-3.28664332,0.95594158,0.00023311,0.36191546,0.44707914,0.00004815,0.23985381,0.20432125
-3.28064032,0.93591666,0.00020768,0.35463172,0.43728916,0.00004726,0.23475888,0.20038054
-3.27463732,0.91057301,0.00018614,0.34528478,0.42508375,0.00004608,0.22834824,0.19523255
-3.26863432,0.88021676,0.00016767,0.33399033,0.41060567,0.00004463,0.22069506,0.18894966
-3.26263132,0.84528095,0.00015162,0.32091438,0.39405403,0.00004293,0.21190502,0.18163167
-3.25662831,0.80630566,0.00013746,0.30626503,0.37567596,0.00004101,0.20211120,0.17340129
-3.25062531,0.76391550,0.00012480,0.29028335,0.35575685,0.00003890,0.19146829,0.16439915
-3.24462231,0.71879528,0.00011334,0.27323370,0.33460958,0.00003664,0.18014647,0.15477837
-3.23861931,0.67166509,0.00010283,0.25539401,0.31256335,0.00003427,0.16832501,0.14469920
-3.23261631,0.62325582,0.00009313,0.23704619,0.28995256,0.00003182,0.15618617,0.13432365
-3.22661331,0.57428605,0.00008412,0.21846725,0.26710627,0.00002934,0.14390928,0.12381053
-3.22061031,0.52544128,0.00007571,0.19992124,0.24433863,0.00002686,0.13166554,0.11331100
-3.21460730,0.47735599,0.00006786,0.18165247,0.22194064,0.00002441,0.11961351,0.10296470
-3.20860430,0.43059928,0.00006055,0.16387995,0.20017342,0.00002203,0.10789543,0.09289672
-3.20260130,0.38566405,0.00005374,0.14679335,0.17926319,0.00001974,0.09663453,0.08321531
-3.19659830,0.34296010,0.00004744,0.13055034,0.15939804,0.00001756,0.08593330,0.07401045
-3.19059530,0.30281083,0.00004164,0.11527544,0.14072635,0.00001550,0.07587261,0.06535315
-3.18459230,0.26545344,0.00003632,0.10106003,0.12335677,0.00001359,0.06651177,0.05729559
-3.17858929,0.23104202,0.00003149,0.08796367,0.10735969,0.00001183,0.05788930,0.04987179
-3.17258629,0.19965327,0.00002712,0.07601626,0.09276977,0.00001023,0.05002435,0.04309889
-3.16658329,0.17129410,0.00002321,0.06522094,0.07958949,0.00000877,0.04291860,0.03697883
-3.16058029,0.14591065,0.00001973,0.05555764,0.06779326,0.00000748,0.03655853,0.03150034
-3.15457729,0.12339817,0.00001665,0.04698675,0.05733196,0.00000632,0.03091784,0.02664105
-3.14857429,0.10361110,0.00001396,0.03945310,0.04813765,0.00000531,0.02596005,0.02236974
-3.14257129,0.08637316,0.00001163,0.03288972,0.04012820,0.00000443,0.02164099,0.01864848
-3.13656828,0.07148676,0.00000961,0.02722150,0.03321162,0.00000366,0.01791113,0.01543471
-3.13056528,0.05874168,0.00000789,0.02236848,0.02729014,0.00000301,0.01471778,0.01268314
-3.12456228,0.04792270,0.00000644,0.01824874,0.02226366,0.00000246,0.01200702,0.01034734
-3.11855928,0.03881604,0.00000521,0.01478093,0.01803282,0.00000199,0.00972528,0.00838120
-3.11255628,0.03121468,0.00000419,0.01188622,0.01450140,0.00000160,0.00782067,0.00674006
-3.10655328,0.02492238,0.00000335,0.00948986,0.01157819,0.00000128,0.00624401,0.00538157
-3.10055028,0.01975667,0.00000266,0.00752235,0.00917843,0.00000102,0.00494956,0.00426637
-3.09454727,0.01555079,0.00000210,0.00592013,0.00722464,0.00000080,0.00389552,0.00335848
-3.08854427,0.01215479,0.00000166,0.00462599,0.00564717,0.00000063,0.00304425,0.00262559
-3.08254127,0.00943582,0.00000131,0.00358920,0.00438432,0.00000049,0.00236242,0.00203905
-3.07653827,0.00727792,0.00000104,0.00276541,0.00338226,0.00000039,0.00182089,0.00157393
-3.07053527,0.00558131,0.00000084,0.00211632,0.00259471,0.00000031,0.00139452,0.00120879
-3.06453227,0.00426148,0.00000071,0.00160932,0.00198248,0.00000026,0.00106197,0.00092556
-3.05852926,0.00324799,0.00000063,0.00121700,0.00151297,0.00000022,0.00080533,0.00070926
-3.05252626,0.00248331,0.00000062,0.00091665,0.00115963,0.00000021,0.00060985,0.00054779
-3.04652326,0.00192168,0.00000068,0.00068970,0.00090142,0.00000021,0.00046359,0.00043173
-3.04052026,0.00152803,0.00000081,0.00052129,0.00072238,0.00000024,0.00035710,0.00035411
-3.03451726,0.00127717,0.00000104,0.00039972,0.00061123,0.00000030,0.00028320,0.00031031
-3.02851426,0.00115312,0.00000139,0.00031617,0.00056114,0.00000040,0.00023671,0.00029798
-3.02251126,0.00114884,0.00000190,0.00026424,0.00056958,0.00000054,0.00021431,0.00031707
-3.01650825,0.00126613,0.00000261,0.00023978,0.00063843,0.00000073,0.00021440,0.00036989
-3.01050525,0.00151598,0.00000359,0.00024065,0.00077410,0.00000100,0.00023706,0.00046132
-3.00450225,0.00191926,0.00000492,0.00026662,0.00098801,0.00000138,0.00028408,0.00059909
-2.99849925,0.00250775,0.00000672,0.00031932,0.00129713,0.00000188,0.00035903,0.00079420
-2.99249625,0.00332559,0.00000913,0.00040228,0.00172477,0.00000255,0.00046737,0.00106143
-2.98649325,0.00443108,0.00001231,0.00052104,0.00230156,0.00000344,0.00061674,0.00141991
-2.98049025,0.00589888,0.00001648,0.00068329,0.00306658,0.00000461,0.00081716,0.00189390
-2.97448724,0.00782248,0.00002192,0.00089909,0.00406875,0.00000613,0.00108142,0.00251360
-2.96848424,0.01031701,0.00002894,0.00118117,0.00536823,0.00000810,0.00142541,0.00331601
-2.96248124,0.01352217,0.00003795,0.00154518,0.00703808,0.00001063,0.00186860,0.00434591
-2.95647824,0.01760531,0.00004940,0.00201007,0.00916582,0.00001384,0.00243444,0.00565677
-2.95047524,0.02276442,0.00006385,0.00259836,0.01185507,0.00001791,0.00315085,0.00731173
-2.94447224,0.02923090,0.00008194,0.00333650,0.01522706,0.00002301,0.00405065,0.00938439
-2.93846923,0.03727189,0.00010441,0.00425513,0.01942191,0.00002935,0.00517198,0.01195950
-2.93246623,0.04719196,0.00013209,0.00538925,0.02459964,0.00003718,0.00655862,0.01513341
-2.92646323,0.05933385,0.00016591,0.00677837,0.03094060,0.00004677,0.00826029,0.01901416
-2.92046023,0.07407805,0.00020692,0.00846646,0.03864548,0.00005843,0.01033271,0.02372116
-2.91445723,0.09184085,0.00025623,0.01050179,0.04793441,0.00007248,0.01283756,0.02938446
-2.90845423,0.11307073,0.00031504,0.01293655,0.05904536,0.00008930,0.01584224,0.03614326
-2.90245123,0.13824280,0.00038462,0.01582628,0.07223139,0.00010926,0.01941941,0.04414392
-2.89644822,0.16785107,0.00046623,0.01922903,0.08775699,0.00013277,0.02364624,0.05353716
-2.89044522,0.20239867,0.00056118,0.02320435,0.10589324,0.00016024,0.02860343,0.06447455
-2.88444222,0.24238573,0.00067071,0.02781198,0.12691189,0.00019209,0.03437400,0.07710425
-2.87843922,0.28829535,0.00079598,0.03311030,0.15107836,0.00022872,0.04104171,0.09156615
-2.87243622,0.34057775,0.00093804,0.03915466,0.17864389,0.00027052,0.04868941,0.10798630
-2.86643322,0.39963311,0.00109771,0.04599547,0.20983695,0.00031785,0.05739706,0.12647105
-2.86043022,0.46579347,0.00127562,0.05367625,0.24485418,0.00037102,0.06723967,0.14710086
-2.85442721,0.53930466,0.00147206,0.06223159,0.28385123,0.00043026,0.07828515,0.16992414
-2.84842421,0.62030866,0.00168700,0.07168521,0.32693381,0.00049576,0.09059217,0.19495144
-2.84242121,0.70882751,0.00191999,0.08204817,0.37414939,0.00056759,0.10420803,0.22215013
-2.83641821,0.80474949,0.00217017,0.09331721,0.42547993,0.00064576,0.11916673,0.25144008
-2.83041521,0.90781836,0.00243620,0.10547354,0.48083605,0.00073015,0.13548721,0.28269050
-2.82441221,1.01762654,0.00271627,0.11848184,0.54005294,0.00082051,0.15317184,0.31571832
-2.81840920,1.13361263,0.00300809,0.13228990,0.60288841,0.00091652,0.17220527,0.35028825
-2.81240620,1.25506388,0.00330892,0.14682856,0.66902306,0.00101770,0.19255356,0.38611480
-2.80640320,1.38112369,0.00361559,0.16201227,0.73806281,0.00112349,0.21416366,0.42286624
-2.80040020,1.51080404,0.00392460,0.17774009,0.80954376,0.00123319,0.23696318,0.46017053
-2.79439720,1.64300262,0.00423212,0.19389712,0.88293905,0.00134604,0.26086052,0.49762318
-2.78839420,1.77652400,0.00453415,0.21035640,0.95766758,0.00146116,0.28574512,0.53479666
-2.78239120,1.91010409,0.00482654,0.22698102,1.03310425,0.00157762,0.31148795,0.57125122
-2.77638819,2.04243683,0.00510520,0.24362650,1.10859105,0.00169441,0.33794217,0.60654662
-2.77038519,2.17220207,0.00536610,0.26014330,1.18344886,0.00181052,0.36494378,0.64025442
-2.76438219,2.29809350,0.00560546,0.27637928,1.25698914,0.00192488,0.39231242,0.67197015
-2.75837919,2.41884556,0.00581981,0.29218210,1.32852529,0.00203641,0.41985219,0.70132513
-2.75237619,2.53325828,0.00600611,0.30740149,1.39738329,0.00214407,0.44735257,0.72799723
-2.74637319,2.64021926,0.00616181,0.32189126,1.46291121,0.00224680,0.47458950,0.75172026
-2.74037019,2.73872235,0.00628493,0.33551107,1.52448763,0.00234360,0.50132670,0.77229161
-2.73436718,2.82788252,0.00637408,0.34812801,1.58152882,0.00243349,0.52731738,0.78957784
-2.72836418,2.90694697,0.00642851,0.35961790,1.63349479,0.00251555,0.55230631,0.80351811
-2.72236118,2.97530268,0.00644807,0.36986646,1.67989447,0.00258891,0.57603260,0.81412529
-2.71635818,3.03248079,0.00643324,0.37877036,1.72029023,0.00265278,0.59823303,0.82148493
-2.71035518,3.07815819,0.00638506,0.38623828,1.75430198,0.00270643,0.61864623,0.82575202
-2.70435218,3.11215713,0.00630506,0.39219196,1.78161128,0.00274921,0.63701747,0.82714601
-2.69834917,3.13444326,0.00619524,0.39656735,1.80196549,0.00278057,0.65310428,0.82594398
-2.69234617,3.14512269,0.00605797,0.39931591,1.81518229,0.00280005,0.66668249,0.82247262
-2.68634317,3.14443838,0.00589590,0.40040599,1.82115441,0.00280733,0.67755279,0.81709903
-2.68034017,3.13276609,0.00571192,0.39982440,1.81985458,0.00280217,0.68554733,0.81022080
-2.67433717,3.11060988,0.00550904,0.39757793,1.81134040,0.00278451,0.69053621,0.80225550
-2.66833417,3.07859695,0.00529036,0.39369492,1.79575880,0.00275443,0.69243337,0.79362998
-2.66233117,3.03747161,0.00505900,0.38822663,1.77334960,0.00271215,0.69120176,0.78476957
-2.65632816,2.98808783,0.00481803,0.38124841,1.74444773,0.00265809,0.68685718,0.77608746
-2.65032516,2.93140002,0.00457046,0.37286046,1.70948367,0.00259284,0.67947076,0.76797447
-2.64432216,2.86845169,0.00431919,0.36318810,1.66898153,0.00251716,0.66916960,0.76078922
-2.63831916,2.80036171,0.00406703,0.35238151,1.62355467,0.00243200,0.65613566,0.75484924
-2.63231616,2.72830807,0.00381663,0.34061475,1.57389854,0.00233847,0.64060267,0.75042279
-2.62631316,2.65350932,0.00357054,0.32808413,1.52078073,0.00223786,0.62285125,0.74772206
-2.62031016,2.57720408,0.00333120,0.31500592,1.46502846,0.00213157,0.60320230,0.74689763
-2.61430715,2.50062918,0.00310092,0.30161339,1.40751387,0.00202115,0.58200903,0.74803464
-2.60830415,2.42499717,0.00288195,0.28815330,1.34913743,0.00190822,0.55964785,0.75115082
-2.60230115,2.35147417,0.00267647,0.27488184,1.29081031,0.00179447,0.53650868,0.75619661
