energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-0.37518759,2.92598496,0.01313769,0.06889393,0.20487694,1.30473250,0.01796139,0.14958834,0.64282184,1.41970948
-0.36918459,2.91461023,0.01319548,0.06606237,0.20647337,1.29069508,0.01812954,0.15051012,0.64847729,1.42034205
-0.36318159,2.89963316,0.01331159,0.06341452,0.20835595,1.27454692,0.01828869,0.15131019,0.65297733,1.41907416
-0.35717859,2.88118164,0.01349185,0.06099081,0.21049290,1.25644660,0.01843304,0.15200596,0.65624595,1.41588620
-0.35117559,2.85940034,0.01374069,0.05882732,0.21284204,1.23656652,0.01855662,0.15261615,0.65821180,1.41076868
-0.34517259,2.83444472,0.01406099,0.05695477,0.21535194,1.21508714,0.01865336,0.15316001,0.65881116,1.40372213
-0.33916958,2.80647907,0.01445397,0.05539760,0.21796364,1.19219270,0.01871726,0.15365660,0.65799181,1.39475911
-0.33316658,2.77567830,0.01491906,0.05417334,0.22061283,1.16806863,0.01874253,0.15412433,0.65571748,1.38390793
-0.32716358,2.74223277,0.01545396,0.05329217,0.22323247,1.14290041,0.01872386,0.15458051,0.65197262,1.37121765
-0.32116058,2.70635529,0.01605455,0.05275667,0.22575554,1.11687391,0.01865654,0.15504105,0.64676694,1.35676356
-0.31515758,2.66828914,0.01671507,0.05256179,0.22811788,1.09017668,0.01853677,0.15552026,0.64013951,1.34065253
-0.30915458,2.62831598,0.01742812,0.05269503,0.23026085,1.06300013,0.01836177,0.15603076,0.63216194,1.32302751
-0.30315158,2.58676258,0.01818484,0.05313680,0.23213380,1.03554184,0.01813004,0.15658335,0.62294027,1.30407044
-0.29714857,2.54400526,0.01897505,0.05386098,0.23369607,1.00800792,0.01784143,0.15718707,0.61261534,1.28400315
-0.29114557,2.50047128,0.01978746,0.05483559,0.23491851,0.98061492,0.01749722,0.15784909,0.60136152,1.26308582
-0.28514257,2.45663684,0.02060986,0.05602365,0.23578447,0.95359093,0.01710018,0.15857485,0.58938369,1.24161289
-0.27913957,2.41302123,0.02142933,0.05738417,0.23629010,0.92717572,0.01665452,0.15936804,0.57691250,1.21990636
-0.27313657,2.37017752,0.02223249,0.05887320,0.23644415,0.90161979,0.01616577,0.16023068,0.56419818,1.19830691
-0.26713357,2.32867997,0.02300577,0.06044497,0.23626715,0.87718223,0.01564066,0.16116329,0.55150314,1.17716312
-0.26113057,2.28910909,0.02373562,0.06205315,0.23579013,0.85412750,0.01508689,0.16216495,0.53909365,1.15681950
-0.25512756,2.25203488,0.02440880,0.06365202,0.23505293,0.83272117,0.01451292,0.16323356,0.52723112,1.13760391
-0.24912456,2.21799954,0.02501266,0.06519768,0.23410220,0.81322491,0.01392769,0.16436601,0.51616334,1.11981524
-0.24312156,2.18750037,0.02553534,0.06664920,0.23298928,0.79589092,0.01334031,0.16555845,0.50611616,1.10371205
-0.23711856,2.16097402,0.02596609,0.06796964,0.23176795,0.78095601,0.01275984,0.16680651,0.49728593,1.08950275
-0.23111556,2.13878275,0.02629544,0.06912697,0.23049225,0.76863566,0.01219493,0.16810558,0.48983318,1.07733808
-0.22511256,2.12120341,0.02651546,0.07009480,0.22921442,0.75911822,0.01165366,0.16945100,0.48387765,1.06730617
-0.21910955,2.10841975,0.02661994,0.07085292,0.22798308,0.75255956,0.01114324,0.17083820,0.47949496,1.05943040
-0.21310655,2.10051805,0.02660452,0.07138760,0.22684163,0.74907828,0.01066988,0.17226276,0.47671495,1.05367040
-0.20710355,2.09748631,0.02646685,0.07169171,0.22582706,0.74875168,0.01023866,0.17372036,0.47552169,1.04992569
-0.20110055,2.09921685,0.02620664,0.07176455,0.22496897,0.75161266,0.00985344,0.17520665,0.47585504,1.04804204
-0.19509755,2.10551186,0.02582568,0.07161153,0.22428906,0.75764748,0.00951685,0.17671692,0.47761368,1.04781994
-0.18909455,2.11609168,0.02532782,0.07124362,0.22380085,0.76679469,0.00923032,0.17824576,0.48065929,1.04902476
-0.18309155,2.13060520,0.02471891,0.07067668,0.22350980,0.77894513,0.00899418,0.17978656,0.48482169,1.05139797
-0.17708854,2.14864196,0.02400668,0.06993060,0.22341372,0.79394303,0.00880778,0.18133109,0.48990463,1.05466886
-0.17108554,2.16974532,0.02320054,0.06902853,0.22350336,0.81158836,0.00866966,0.18286893,0.49569212,1.05856613
-0.16508254,2.19342638,0.02231141,0.06799593,0.22376333,0.83164025,0.00857781,0.18438710,0.50195477,1.06282892
-0.15907954,2.21917815,0.02135149,0.06685980,0.22417315,0.85382164,0.00852986,0.18586974,0.50845629,1.06721660
-0.15307654,2.24648959,0.02033396,0.06564793,0.22470851,0.87782495,0.00852337,0.18729799,0.51495958,1.07151721
-0.14707354,2.27485934,0.01927274,0.06438826,0.22534253,0.90331880,0.00855610,0.18865008,0.52123270,1.07555408
-0.14107054,2.30380872,0.01818224,0.06310850,0.22604725,0.92995556,0.00862624,0.18990167,0.52705420,1.07919065
-0.13506753,2.33289398,0.01707706,0.06183583,0.22679498,0.95737959,0.00873273,0.19102646,0.53221807,1.08233328
-0.12906453,2.36171738,0.01597177,0.06059679,0.22755982,0.98523593,0.00887543,0.19199709,0.53653803,1.08493227
-0.12306153,2.38993716,0.01488073,0.05941743,0.22831895,1.01317924,0.00905536,0.19278621,0.53985135,1.08698109
-0.11705853,2.41727594,0.01381787,0.05832347,0.22905394,1.04088255,0.00927484,0.19336786,0.54202196,1.08851408
-0.11105553,2.44352764,0.01279658,0.05734069,0.22975187,1.06804565,0.00953761,0.19371885,0.54294300,1.08960291
-0.10505253,2.46856239,0.01182962,0.05649534,0.23040625,1.09440267,0.00984884,0.19382031,0.54253874,1.09035187
-0.09904952,2.49232951,0.01092909,0.05581457,0.23101774,1.11972861,0.01021517,0.19365916,0.54076581,1.09089252
-0.09304652,2.51485823,0.01010636,0.05532684,0.23159455,1.14384456,0.01064457,0.19322946,0.53761383,1.09137767
-0.08704352,2.53625601,0.00937219,0.05506220,0.23215266,1.16662126,0.01114625,0.19253358,0.53310526,1.09197518
-0.08104052,2.55670441,0.00873667,0.05505254,0.23271559,1.18798096,0.01173036,0.19158306,0.52729458,1.09286157
-0.07503752,2.57645247,0.00820939,0.05533148,0.23331393,1.20789747,0.01240773,0.19039917,0.52026676,1.09421569
-0.06903452,2.59580768,0.00779942,0.05593425,0.23398457,1.22639434,0.01318954,0.18901303,0.51213492,1.09621274
-0.06303152,2.61512471,0.00751542,0.05689719,0.23476956,1.24354135,0.01408689,0.18746532,0.50303735,1.09901838
-0.05702851,2.63479218,0.00736565,0.05825707,0.23571479,1.25944941,0.01511034,0.18580560,0.49313391,1.10278349
-0.05102551,2.65521791,0.00735803,0.06005012,0.23686836,1.27426418,0.01626945,0.18409121,0.48260172,1.10763926
-0.04502251,2.67681295,0.00750003,0.06231095,0.23827886,1.28815867,0.01757230,0.18238574,0.47163048,1.11369291
-0.03901951,2.69997517,0.00779866,0.06507116,0.23999345,1.30132515,0.01902498,0.18075736,0.46041745,1.12102402
-0.03301651,2.72507286,0.00826030,0.06835789,0.24205600,1.31396681,0.02063114,0.17927671,0.44916213,1.12968156
-0.02701351,2.75242890,0.00889055,0.07219228,0.24450520,1.32628934,0.02239159,0.17801480,0.43806107,1.13968168
-0.02101051,2.78230623,0.00969393,0.07658794,0.24737275,1.33849302,0.02430388,0.17704073,0.42730273,1.15100628
-0.01500750,2.81489512,0.01067369,0.08154939,0.25068183,1.35076528,0.02636204,0.17641952,0.41706268,1.16360250
-0.00900450,2.85030266,0.01183139,0.08707078,0.25444569,1.36327421,0.02855638,0.17620996,0.40749938,1.17738312
-0.00300150,2.88854496,0.01316664,0.09313471,0.25866663,1.37616303,0.03087337,0.17646268,0.39875053,1.19222790
0.00300150,2.92954231,0.01467673,0.09971139,0.26333526,1.38954566,0.03329567,0.17721844,0.39093019,1.20798585
0.00900450,2.97311737,0.01635626,0.10675816,0.26843020,1.40350343,0.03580221,0.17850672,0.38412675,1.22447850
0.01500750,3.01899660,0.01819691,0.11421940,0.27391811,1.41808279,0.03836849,0.18034466,0.37840178,1.24150391
0.02101051,3.06681465,0.02018711,0.12202690,0.27975420,1.43329413,0.04096691,0.18273628,0.37378975,1.25884154
0.02701351,3.11612163,0.02231195,0.13010075,0.28588308,1.44911146,0.04356724,0.18567220,0.37029860,1.27625764
0.03301651,3.16639296,0.02455304,0.13835064,0.29224004,1.46547284,0.04613722,0.18912962,0.36791102,1.29351110
0.03901951,3.21704130,0.02688860,0.14667773,0.29875259,1.48228158,0.04864322,0.19307275,0.36658646,1.31035955
0.04502251,3.26743042,0.02929354,0.15497695,0.30534241,1.49940796,0.05105101,0.19745351,0.36626360,1.32656538
0.05102551,3.31689020,0.03173984,0.16313960,0.31192749,1.51669146,0.05332653,0.20221264,0.36686327,1.34190166
0.05702851,3.36473270,0.03419688,0.17105643,0.31842441,1.53394354,0.05543676,0.20728108,0.36829154,1.35615759
0.06303152,3.41026856,0.03663202,0.17862076,0.32475086,1.55095077,0.05735056,0.21258158,0.37044301,1.36914335
0.06903452,3.45282362,0.03901126,0.18573188,0.33082808,1.56747857,0.05903954,0.21803056,0.37320408,1.38069429
0.07503752,3.49175521,0.04129997,0.19229835,0.33658335,1.58327544,0.06047883,0.22354014,0.37645603,1.39067429
0.08104052,3.52646797,0.04346374,0.19824113,0.34195240,1.59807777,0.06164786,0.22902030,0.38007809,1.39897838
0.08704352,3.55642894,0.04546924,0.20349653,0.34688161,1.61161535,0.06253100,0.23438111,0.38395016,1.40553449
0.09304652,3.58118161,0.04728510,0.20801869,0.35133000,1.62361749,0.06311814,0.23953497,0.38795535,1.41030455
0.09904952,3.60035898,0.04888282,0.21178157,0.35527097,1.63381990,0.06340512,0.24439880,0.39198232,1.41328504
0.10505253,3.61369529,0.05023758,0.21478031,0.35869364,1.64197212,0.06339401,0.24889621,0.39592734,1.41450706
0.11105553,3.62103624,0.05132897,0.21703191,0.36160383,1.64784543,0.06309327,0.25295938,0.39969624,1.41403616
0.11705853,3.62234774,0.05214164,0.21857510,0.36402456,1.65124116,0.06251769,0.25653083,0.40320615,1.41197193
0.12306153,3.61772264,0.05266582,0.21946952,0.36599611,1.65199895,0.06168823,0.25956491,0.40638711,1.40844764
0.12906453,3.60738544,0.05289762,0.21979409,0.36757558,1.65000485,0.06063167,0.26202891,0.40918356,1.40362975
0.13506753,3.59169454,0.05283924,0.21964461,0.36883586,1.64519872,0.05938002,0.26390385,0.41155570,1.39771743
0.14107054,3.57114175,0.05249897,0.21913076,0.36986418,1.63758069,0.05796994,0.26518489,0.41348058,1.39094199
0.14707354,3.54634866,0.05189099,0.21837256,0.37076002,1.62721616,0.05644185,0.26588127,0.41495303,1.38356592
0.15307654,3.51805964,0.05103503,0.21749631,0.37163261,1.61423897,0.05483904,0.26601586,0.41598621,1.37588159
0.15907954,3.48713106,0.04995587,0.21663037,0.37259799,1.59885249,0.05320665,0.26562427,0.41661171,1.36820912
0.16508254,3.45451666,0.04868267,0.21590071,0.37377558,1.58132824,0.05159052,0.26475355,0.41687918,1.36089328
0.17108554,3.42124887,0.04724825,0.21542653,0.37528452,1.56200185,0.05003611,0.26346051,0.41685528,1.35429918
0.17708854,3.38841621,0.04568815,0.21531614,0.37723979,1.54126639,0.04858731,0.26180975,0.41662198,1.34880647
0.18309155,3.35713699,0.04403979,0.21566315,0.37974812,1.51956305,0.04728531,0.25987144,0.41627409,1.34480195
0.18909455,3.32852970,0.04234146,0.21654312,0.38290401,1.49736929,0.04616750,0.25771881,0.41591606,1.34267052
0.19509755,3.30368076,0.04063137,0.21801098,0.38678582,1.47518493,0.04526649,0.25542573,0.41565802,1.34278445
0.20110055,3.28361048,0.03894670,0.22009899,0.39145214,1.45351645,0.04460917,0.25306411,0.41561129,1.34549134
0.20710355,3.26923817,0.03732270,0.22281561,0.39693857,1.43286010,0.04421596,0.25070147,0.41588332,1.35110082
0.21310655,3.26134758,0.03579184,0.22614515,0.40325500,1.41368450,0.04410017,0.24839867,0.41657241,1.35987062
0.21910955,3.26055400,0.03438310,0.23004825,0.41038355,1.39641327,0.04426760,0.24620786,0.41776236,1.37199248
0.22511256,3.26727433,0.03312131,0.23446309,0.41827727,1.38140856,0.04471623,0.24417081,0.41951731,1.38757855
0.23111556,3.28170137,0.03202663,0.23930745,0.42685959,1.36895600,0.04543621,0.24231758,0.42187712,1.40664892
0.23711856,3.30378383,0.03111413,0.24448127,0.43602473,1.35925192,0.04641001,0.24066563,0.42485347,1.42912112
0.24312156,3.33321298,0.03039360,0.24986985,0.44563897,1.35239323,0.04761277,0.23921938,0.42842698,1.45480219
0.24912456,3.36941718,0.02986936,0.25534740,0.45554285,1.34837072,0.04901289,0.23797029,0.43254567,1.48338405
0.25512756,3.41156481,0.02954030,0.26078093,0.46555420,1.34706588,0.05057276,0.23689729,0.43712467,1.51444267
0.26113057,3.45857623,0.02940003,0.26603419,0.47547204,1.34825169,0.05224972,0.23596775,0.44204764,1.54744149
0.26713357,3.50914484,0.02943718,0.27097169,0.48508122,1.35159744,0.05399711,0.23513878,0.44716953,1.58173930
0.27313657,3.56176704,0.02963578,0.27546255,0.49415763,1.35667748,0.05576553,0.23435888,0.45232100,1.61660278
0.27913957,3.61478042,0.02997577,0.27938413,0.50247394,1.36298370,0.05750409,0.23356987,0.45731409,1.65122328
0.28514257,3.66640935,0.03043365,0.28262529,0.50980567,1.36994141,0.05916184,0.23270904,0.46194905,1.68473770
0.29114557,3.71481655,0.03098314,0.28508925,0.51593741,1.37692812,0.06068908,0.23171141,0.46602206,1.71625281
0.29714857,3.75815907,0.03159600,0.28669590,0.52066903,1.38329453,0.06203878,0.23051204,0.46933342,1.74487211
0.30315158,3.79464671,0.03224278,0.28738362,0.52382167,1.38838706,0.06316783,0.22904833,0.47169596,1.76972448
0.30915458,3.82260097,0.03289370,0.28711054,0.52524337,1.39157108,0.06403827,0.22726223,0.47294316,1.78999326
0.31515758,3.84051214,0.03351948,0.28585514,0.52481402,1.39225401,0.06461831,0.22510230,0.47293673,1.80494487
0.32116058,3.84709242,0.03409215,0.28361641,0.52244967,1.38990737,0.06488322,0.22252546,0.47157307,1.81395549
0.32716358,3.84132291,0.03458580,0.28041339,0.51810582,1.38408698,0.06481600,0.21949859,0.46878864,1.81653490
0.33316658,3.82249254,0.03497732,0.27628422,0.51177970,1.37445053,0.06440781,0.21599972,0.46456358,1.81234611
0.33916958,3.79022718,0.03524694,0.27128473,0.50351135,1.36077171,0.06365818,0.21201884,0.45892365,1.80122008
0.34517259,3.74450764,0.03537878,0.26548663,0.49338356,1.34295048,0.06257497,0.20755842,0.45194041,1.78316462
0.35117559,3.68567569,0.03536117,0.25897537,0.48152040,1.32101893,0.06117411,0.20263344,0.44372932,1.75836713
0.35717859,3.61442757,0.03518689,0.25184765,0.46808462,1.29514245,0.05947907,0.19727105,0.43444625,1.72719073
0.36318159,3.53179532,0.03485322,0.24420881,0.45327382,1.26561631,0.05752021,0.19150987,0.42428215,1.69016416
0.36918459,3.43911625,0.03436194,0.23616997,0.43731556,1.23285756,0.05533385,0.18539886,0.41345644,1.64796543
0.37518759,3.33799205,0.03371901,0.22784516,0.42046146,1.19739265,0.05296132,0.17899596,0.40220911,1.60140021
0.38119060,3.23023878,0.03293433,0.21934844,0.40298066,1.15984134,0.05044784,0.17236632,0.39079219,1.55137558
0.38719360,3.11783003,0.03202125,0.21079106,0.38515266,1.12089734,0.04784138,0.16558045,0.37946064,1.49887037
0.39319660,3.00283536,0.03099599,0.20227886,0.36725990,1.08130669,0.04519150,0.15871210,0.36846330,1.44490330
0.39919960,2.88735653,0.02987706,0.19390976,0.34958034,1.04184455,0.04254826,0.15183615,0.35803417,1.39050024
0.40520260,2.77346416,0.02868458,0.18577173,0.33238023,1.00329144,0.03996112,0.14502648,0.34838443,1.33666193
0.41120560,2.66313721,0.02743959,0.17794100,0.31590734,0.96640981,0.03747801,0.13835391,0.33969544,1.28433357
0.41720860,2.55820766,0.02616336,0.17048072,0.30038499,0.93192190,0.03514450,0.13188436,0.33211320,1.23437735
0.42321161,2.46031251,0.02487678,0.16344014,0.28600692,0.90048961,0.03300304,0.12567720,0.32574421,1.18754915
0.42921461,2.37085471,0.02359971,0.15685428,0.27293325,0.87269725,0.03109244,0.11978396,0.32065308,1.14448008
0.43521761,2.29097427,0.02235054,0.15074405,0.26128775,0.84903762,0.02944740,0.11424734,0.31686197,1.10566357
0.44122061,2.22153045,0.02114567,0.14511698,0.25115627,0.82990189,0.02809820,0.10910069,0.31435162,1.07144831
0.44722361,2.16309503,0.01999926,0.13996832,0.24258655,0.81557352,0.02707049,0.10436778,0.31306416,1.04203707
0.45322661,2.11595662,0.01892295,0.13528265,0.23558930,0.80622621,0.02638517,0.10006312,0.31290739,1.01749126
0.45922961,2.08013508,0.01792577,0.13103576,0.23014045,0.80192577,0.02605834,0.09619249,0.31376029,0.99774068
0.46523262,2.05540499,0.01701415,0.12719688,0.22618449,0.80263561,0.02610129,0.09275395,0.31547957,0.98259789
0.47123562,2.04132652,0.01619192,0.12373097,0.22363863,0.80822526,0.02652056,0.08973903,0.31790699,0.97177622
0.47723862,2.03728197,0.01546057,0.12060118,0.22239770,0.81848156,0.02731793,0.08713414,0.32087691,0.96491065
0.48324162,2.04251589,0.01481942,0.11777113,0.22233949,0.83312152,0.02849051,0.08492216,0.32422398,0.96158022
0.48924462,2.05617686,0.01426594,0.11520709,0.22333024,0.85180643,0.03003076,0.08308391,0.32779047,0.96133117
0.49524762,2.07735888,0.01379607,0.11287990,0.22523018,0.87415628,0.03192657,0.08159978,0.33143305,0.96369966
0.50125063,2.10514047,0.01340457,0.11076646,0.22789873,0.89976387,0.03416129,0.08045100,0.33502860,0.96823302
0.50725363,2.13861986,0.01308541,0.10885092,0.23119922,0.92820800,0.03671384,0.07962090,0.33847896,0.97450882
0.51325663,2.17694506,0.01283211,0.10712528,0.23500298,0.95906520,0.03955882,0.07909572,0.34171440,0.98215099
0.51925963,2.21933763,0.01263805,0.10558957,0.23919263,0.99191955,0.04266671,0.07886527,0.34469565,0.99084246
0.52526263,2.26510976,0.01249683,0.10425157,0.24366437,1.02637052,0.04600407,0.07892314,0.34741448,1.00033403
0.53126563,2.31367427,0.01240251,0.10312603,0.24832945,1.06203852,0.04953395,0.07926658,0.34989287,1.01044924
0.53726863,2.36454786,0.01234982,0.10223352,0.25311460,1.09856845,0.05321623,0.07989614,0.35218079,1.02108533
0.54327164,2.41734793,0.01233439,0.10159891,0.25796156,1.13563118,0.05700823,0.08081487,0.35435272,1.03221055
0.54927464,2.47178394,0.01235284,0.10124964,0.26282586,1.17292360,0.06086528,0.08202740,0.35650312,1.04385792
0.55527764,2.52764411,0.01240289,0.10121378,0.26767487,1.21016722,0.06474143,0.08353872,0.35874106,1.05611624
0.56128064,2.58477877,0.01248337,0.10151807,0.27248540,1.24710609,0.06859024,0.08535290,0.36118417,1.06911862
0.56728364,2.64308141,0.01259422,0.10218589,0.27724093,1.28350422,0.07236558,0.08747176,0.36395232,1.08302925
0.57328664,2.70246873,0.01273646,0.10323543,0.28192873,1.31914305,0.07602248,0.08989350,0.36716110,1.09802901
0.57928964,2.76286068,0.01291207,0.10467800,0.28653701,1.35381910,0.07951791,0.09261153,0.37091554,1.11430053
0.58529265,2.82416160,0.01312390,0.10651656,0.29105238,1.38734226,0.08281160,0.09561337,0.37530420,1.13201336
0.59129565,2.88624320,0.01337548,0.10874466,0.29545755,1.41953465,0.08586668,0.09887987,0.38039390,1.15130962
0.59729865,2.94892992,0.01367085,0.11134559,0.29972967,1.45023015,0.08865030,0.10238462,0.38622526,1.17229087
0.60330165,3.01198733,0.01401440,0.11429202,0.30383914,1.47927454,0.09113410,0.10609370,0.39280928,1.19500644
0.60930465,3.07511355,0.01441055,0.11754597,0.30774911,1.50652600,0.09329453,0.10996582,0.40012496,1.21944360
0.61530765,3.13793395,0.01486360,0.12105920,0.31141557,1.53185582,0.09511304,0.11395267,0.40811814,1.24551997
0.62131066,3.19999900,0.01537742,0.12477396,0.31478801,1.55514901,0.09657612,0.11799972,0.41670161,1.27307827
0.62731366,3.26078526,0.01595521,0.12862406,0.31781066,1.57630464,0.09767524,0.12204723,0.42575636,1.30188363
0.63331666,3.31969913,0.01659924,0.13253634,0.32042410,1.59523560,0.09840664,0.12603158,0.43513409,1.33162361
0.63931966,3.37608347,0.01731058,0.13643236,0.32256724,1.61186777,0.09877107,0.12988682,0.44466077,1.36191091
0.64532266,3.42922660,0.01808885,0.14023032,0.32417950,1.62613848,0.09877338,0.13354639,0.45414119,1.39228883
0.65132566,3.47837377,0.01893203,0.14384719,0.32520304,1.63799437,0.09842224,0.13694495,0.46336434,1.42223937
0.65732866,3.52274087,0.01983627,0.14720093,0.32558506,1.64738892,0.09772962,0.14002031,0.47210946,1.45119395
0.66333167,3.56153028,0.02079575,0.15021281,0.32527993,1.65427974,0.09671049,0.14271533,0.48015251,1.47854644
0.66933467,3.59394888,0.02180258,0.15280964,0.32425115,1.65862619,0.09538240,0.14497981,0.48727297,1.50366832
0.67533767,3.61922788,0.02284684,0.15492604,0.32247314,1.66038761,0.09376521,0.14677222,0.49326064,1.52592567
0.68134067,3.63664449,0.02391661,0.15650647,0.31993267,1.65952261,0.09188079,0.14806139,0.49792230,1.54469740
0.68734367,3.64554506,0.02499814,0.15750715,0.31663008,1.65598977,0.08975284,0.14882786,0.50108802,1.55939450
0.69334667,3.64536927,0.02607607,0.15789767,0.31258020,1.64975004,0.08740675,0.14906515,0.50261691,1.56947940
0.69934967,3.63567485,0.02713382,0.15766233,0.30781300,1.64077107,0.08486947,0.14878064,0.50240217,1.57448515
0.70535268,3.61616220,0.02815394,0.15680110,0.30237402,1.62903339,0.08216952,0.14799627,0.50037528,1.57403350
0.71135568,3.58669794,0.02911867,0.15533027,0.29632448,1.61453837,0.07933690,0.14674884,0.49650917,1.56785127
0.71735868,3.54733654,0.03001045,0.15328257,0.28974131,1.59731762,0.07640312,0.14509007,0.49082033,1.55578445
0.72336168,3.49833898,0.03081259,0.15070701,0.28271685,1.57744330,0.07340120,0.14308623,0.48336979,1.53780922
0.72936468,3.44018727,0.03150982,0.14766820,0.27535839,1.55503889,0.07036560,0.14081747,0.47426289,1.51403946
0.73536768,3.37359394,0.03208900,0.14424531,0.26778742,1.53028941,0.06733221,0.13837683,0.46364784,1.48473031
0.74137069,3.29950532,0.03253967,0.14053058,0.26013874,1.50345054,0.06433822,0.13586882,0.45171319,1.45027744
0.74737369,3.21909802,0.03285460,0.13662755,0.25255908,1.47485578,0.06142199,0.13340773,0.43868409,1.41121192
0.75337669,3.13376785,0.03303025,0.13264891,0.24520559,1.44492081,0.05862277,0.13111552,0.42481762,1.36819069
0.75937969,3.04511088,0.03306709,0.12871408,0.23824382,1.41414445,0.05598043,0.12911949,0.41039712,1.32198290
0.76538269,2.95489676,0.03296981,0.12494662,0.23184536,1.38310583,0.05353509,0.12754959,0.39572574,1.27345237
0.77138569,2.86503442,0.03274737,0.12147141,0.22618506,1.35245722,0.05132660,0.12653549,0.38111939,1.22353692
0.77738869,2.77753099,0.03241283,0.11841182,0.22143780,1.32291266,0.04939399,0.12620347,0.36689915,1.17322499
0.78339170,2.69444495,0.03198312,0.11588681,0.21777498,1.29523241,0.04777487,0.12667313,0.35338346,1.12353049
0.78939470,2.61783464,0.03147856,0.11400810,0.21536051,1.27020368,0.04650466,0.12805406,0.34088016,1.07546678
0.79539770,2.54970408,0.03092222,0.11287741,0.21434671,1.24861820,0.04561584,0.13044246,0.32967876,1.03002039
0.80140070,2.49194757,0.03033924,0.11258397,0.21486993,1.23124750,0.04513715,0.13391795,0.32004296,0.98812580
0.80740370,2.44629518,0.02975591,0.11320219,0.21704626,1.21881692,0.04509273,0.13854050,0.31220383,0.95064166
0.81340670,2.41426110,0.02919882,0.11478969,0.22096726,1.21197937,0.04550133,0.14434768,0.30635373,0.91832959
0.81940970,2.39709679,0.02869384,0.11738569,0.22669609,1.21129005,0.04637550,0.15135238,0.30264124,0.89183610
0.82541271,2.39575078,0.02826521,0.12100981,0.23426407,1.21718330,0.04772090,0.15954097,0.30116732,0.87167809
0.83141571,2.41083670,0.02793461,0.12566132,0.24366784,1.22995268,0.04953571,0.16887216,0.30198271,0.85823254
0.83741871,2.44261101,0.02772031,0.13131890,0.25486741,1.24973515,0.05181020,0.17927652,0.30508690,0.85173046
0.84342171,2.49096128,0.02763648,0.13794088,0.26778508,1.27650035,0.05452643,0.19065676,0.31042856,0.85225531
0.84942471,2.55540569,0.02769260,0.14546600,0.28230545,1.31004534,0.05765823,0.20288884,0.31790750,0.85974573
0.85542771,2.63510382,0.02789307,0.15381471,0.29827649,1.34999533,0.06117137,0.21582396,0.32737822,0.87400242
0.86143072,2.72887854,0.02823699,0.16289086,0.31551184,1.39581022,0.06502398,0.22929123,0.33865477,0.89469869
0.86743372,2.83524800,0.02871814,0.17258392,0.33379407,1.44679703,0.06916719,0.24310125,0.35151687,0.92139430
0.87343672,2.95246664,0.02932519,0.18277149,0.35287916,1.50212747,0.07354604,0.25705023,0.36571702,0.95355175
0.87943972,3.07857353,0.03004207,0.19332212,0.37250169,1.56086008,0.07810058,0.27092475,0.38098834,0.99055454
0.88544272,3.21144612,0.03084848,0.20409837,0.39238091,1.62196592,0.08276714,0.28450690,0.39705277,1.03172640
0.89144572,3.34885723,0.03172065,0.21495989,0.41222718,1.68435684,0.08747974,0.29757962,0.41362928,1.07635081
0.89744872,3.48853283,0.03263217,0.22576653,0.43174884,1.74691493,0.09217159,0.30993215,0.43044176,1.12368995
0.90345173,3.62820856,0.03355484,0.23638135,0.45065892,1.80852221,0.09677655,0.32136524,0.44722620,1.17300234
0.90945473,3.76568250,0.03445970,0.24667332,0.46868178,1.86808906,0.10123066,0.33169615,0.46373688,1.22355853
0.91545773,3.89886241,0.03531801,0.25651974,0.48555910,1.92458051,0.10547345,0.34076297,0.47975120,1.27465425
0.92146073,4.02580569,0.03610216,0.26580826,0.50105530,1.97703932,0.10944915,0.34842833,0.49507311,1.32562070
0.92746373,4.14475090,0.03678659,0.27443836,0.51496196,2.02460512,0.11310774,0.35458231,0.50953490,1.37583165
0.93346673,4.25414012,0.03734858,0.28232241,0.52710132,2.06652907,0.11640566,0.35914439,0.52299735,1.42470749
0.93946973,4.35263204,0.03776890,0.28938611,0.53732858,2.10218384,0.11930639,0.36206440,0.53534846,1.47171631
0.94547274,4.43910598,0.03803238,0.29556854,0.54553319,2.13106874,0.12178063,0.36332259,0.54650073,1.51637235
0.95147574,4.51265798,0.03812822,0.30082171,0.55163900,2.15281048,0.12380635,0.36292868,0.55638749,1.55823249
0.95747874,4.57259004,0.03805020,0.30510973,0.55560342,2.16715985,0.12536856,0.36092007,0.56495844,1.59689130
0.96348174,4.61839428,0.03779674,0.30840773,0.55741584,2.17398503,0.12645882,0.35735938,0.57217489,1.63197549
0.96948474,4.64973393,0.03737078,0.31070064,0.55709524,2.17326238,0.12707472,0.35233128,0.57800509,1.66313857
0.97548774,4.66642301,0.03677948,0.31198188,0.55468749,2.16506542,0.12721919,0.34593904,0.58242004,1.69005634
0.98149075,4.66840670,0.03603390,0.31225213,0.55026226,2.14955307,0.12689974,0.33830079,0.58539009,1.71242415
0.98749375,4.65574396,0.03514848,0.31151829,0.54390992,2.12695778,0.12612775,0.32954569,0.58688273,1.72995617
0.99349675,4.62859393,0.03414054,0.30979269,0.53573854,2.09757435,0.12491782,0.31981030,0.58686169,1.74238726
0.99949975,4.58720688,0.03302968,0.30709258,0.52587112,2.06175005,0.12328715,0.30923520,0.58528745,1.74947752
1.00550275,4.53192029,0.03183722,0.30343999,0.51444318,2.01987626,0.12125508,0.29796195,0.58211920,1.75101938
