energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,S_s_up,S_s_down,S_p_up,S_p_down
0.80140070,3.16183318,-3.16186531,0.01840030,-0.01840163,0.26292533,-0.26293065,0.29087454,-0.29088082,0.94619277,-0.94619819,0.71057684,-0.71058339,1.13570346,-1.13571770,0.08333842,-0.08333919,0.52837537,-0.52837618
0.80740370,3.14944147,-3.14947069,0.01978427,-0.01978593,0.26214791,-0.26215281,0.28901901,-0.28902523,0.95203952,-0.95204376,0.70481908,-0.70482495,1.12351939,-1.12353269,0.08315601,-0.08315677,0.52279387,-0.52279427
0.81340670,3.13359368,-3.13362034,0.02141482,-0.02141681,0.26092849,-0.26093302,0.28707113,-0.28707738,0.95643651,-0.95643964,0.69829904,-0.69830435,1.11024811,-1.11026060,0.08292459,-0.08292536,0.51683506,-0.51683510
0.81940970,3.11532265,-3.11534720,0.02329316,-0.02329547,0.25935936,-0.25936357,0.28520234,-0.28520873,0.95956935,-0.95957150,0.69133802,-0.69134288,1.09634931,-1.09636115,0.08266838,-0.08266917,0.51068643,-0.51068615
0.82541271,3.09570120,-3.09572413,0.02541604,-0.02541868,0.25753580,-0.25753976,0.28358883,-0.28359546,0.96165041,-0.96165170,0.68425994,-0.68426447,1.08229329,-1.08230467,0.08240933,-0.08241015,0.50453783,-0.50453731
0.83141571,3.07581035,-3.07583218,0.02777539,-0.02777835,0.25555375,-0.25555752,0.28240737,-0.28241435,0.96291076,-0.96291136,0.67738245,-0.67738678,1.06854789,-1.06855899,0.08216645,-0.08216731,0.49857684,-0.49857614
0.83741871,3.05670794,-3.05672918,0.03035791,-0.03036115,0.25350754,-0.25351118,0.28183108,-0.28183852,0.96359152,-0.96359158,0.67100826,-0.67101252,1.05556576,-1.05557678,0.08195526,-0.08195617,0.49298414,-0.49298333
0.84342171,3.03939843,-3.03941959,0.03314484,-0.03314834,0.25148783,-0.25149141,0.28202542,-0.28203343,0.96393474,-0.96393442,0.66541681,-0.66542110,1.04377269,-1.04378382,0.08178751,-0.08178848,0.48792911,-0.48792826
0.84942471,3.02480506,-3.02482658,0.03611188,-0.03611560,0.24957987,-0.24958345,0.28314430,-0.28315299,0.96417433,-0.96417377,0.66085674,-0.66086115,1.03355702,-1.03356842,0.08167096,-0.08167198,0.48356576,-0.48356494
0.85542771,3.01374512,-3.01376738,0.03922922,-0.03923313,0.24786192,-0.24786556,0.28532661,-0.28533607,0.96452739,-0.96452671,0.65753924,-0.65754385,1.02526059,-1.02527241,0.08160937,-0.08161044,0.48002907,-0.48002834
0.86143072,3.00690926,-3.00693255,0.04246181,-0.04246586,0.24640408,-0.24640784,0.28869309,-0.28870339,0.96518635,-0.96518566,0.65563269,-0.65563754,1.01917134,-1.01918368,0.08160269,-0.08160380,0.47743188,-0.47743129
0.86743372,3.00484536,-3.00486986,0.04576980,-0.04577392,0.24526737,-0.24527130,0.29334373,-0.29335493,0.96631233,-0.96631169,0.65525858,-0.65526368,1.01551773,-1.01553066,0.08164734,-0.08164849,0.47586244,-0.47586202
0.87343672,3.00794736,-3.00797315,0.04910915,-0.04911328,0.24450310,-0.24450725,0.29935575,-0.29936792,0.96802983,-0.96802927,0.65648901,-0.65649434,1.01446509,-1.01447865,0.08173663,-0.08173780,0.47538263,-0.47538240
0.87943972,3.01644938,-3.01647641,0.05243248,-0.05243656,0.24415255,-0.24415695,0.30678217,-0.30679530,0.97042316,-0.97042268,0.65934571,-0.65935121,1.01611383,-1.01612800,0.08186125,-0.08186242,0.47602694,-0.47602691
0.88544272,3.03042500,-3.03045311,0.05569011,-0.05569407,0.24424687,-0.24425154,0.31565089,-0.31566500,0.97353462,-0.97353417,0.66380074,-0.66380633,1.02049943,-1.02051416,0.08200986,-0.08201102,0.47780232,-0.47780248
0.89144572,3.04979153,-3.04982045,0.05883115,-0.05883492,0.24480723,-0.24481219,0.32596457,-0.32597965,0.97736445,-0.97736396,0.66977872,-0.66978429,1.02759416,-1.02760935,0.08216968,-0.08217080,0.48068872,-0.48068904
0.89744872,3.07431886,-3.07434821,0.06180484,-0.06180836,0.24584511,-0.24585038,0.33770097,-0.33771696,0.98187258,-0.98187193,0.67716046,-0.67716588,1.03731018,-1.03732570,0.08232706,-0.08232813,0.48464040,-0.48464085
0.90345173,3.10364232,-3.10367166,0.06456185,-0.06456505,0.24736281,-0.24736839,0.35081389,-0.35083076,0.98698195,-0.98698101,0.68578790,-0.68579302,1.04950400,-1.04951970,0.08246815,-0.08246915,0.48958807,-0.48958859
0.90945473,3.13727882,-3.13730764,0.06705564,-0.06705846,0.24935404,-0.24935993,0.36523472,-0.36525238,0.99258322,-0.99258182,0.69547003,-0.69547469,1.06398179,-1.06399748,0.08257937,-0.08258027,0.49544142,-0.49544196
0.91545773,3.17464554,-3.17467331,0.06924377,-0.06924615,0.25180460,-0.25181079,0.38087430,-0.38089268,0.99854059,-0.99853857,0.70598965,-0.70599369,1.08050552,-1.08052099,0.08264795,-0.08264874,0.50209244,-0.50209293
0.92146073,3.21508033,-3.21510648,0.07108911,-0.07109101,0.25469323,-0.25469971,0.39762534,-0.39764435,1.00469843,-1.00469563,0.71711057,-0.71711383,1.09879947,-1.09881453,0.08266237,-0.08266303,0.50941888,-0.50941926
0.92746373,3.25786295,-3.25788696,0.07256090,-0.07256227,0.25799243,-0.25799917,0.41536506,-0.41538461,1.01088845,-1.01088471,0.72858504,-0.72858739,1.11855706,-1.11857148,0.08261272,-0.08261323,0.51728822,-0.51728842
0.93346673,3.30223657,-3.30225794,0.07363560,-0.07363642,0.26166939,-0.26167638,0.43395809,-0.43397808,1.01693692,-1.01693208,0.74016114,-0.74016244,1.13944761,-1.13946119,0.08249102,-0.08249138,0.52556163,-0.52556158
0.93946973,3.34742861,-3.34744689,0.07429754,-0.07429779,0.26568702,-0.26569423,0.45325953,-0.45327987,1.02267180,-1.02266576,0.75158979,-0.75158993,1.16112302,-1.16113557,0.08229148,-0.08229166,0.53409799,-0.53409764
0.94547274,3.39267054,-3.39268535,0.07453926,-0.07453894,0.27000496,-0.27001237,0.47311809,-0.47313868,1.02792948,-1.02792214,0.76263128,-0.76263019,1.18322420,-1.18323552,0.08201063,-0.08201064,0.54275789,-0.54275720
0.95147574,3.43721605,-3.43722712,0.07436160,-0.07436072,0.27458067,-0.27458827,0.49337911,-0.49339988,1.03256073,-1.03255204,0.77306105,-0.77305867,1.20538712,-1.20539707,0.08164749,-0.08164731,0.55140728,-0.55140621
0.95747874,3.48035729,-3.48036445,0.07377350,-0.07377207,0.27937055,-0.27937831,0.51388759,-0.51390847,1.03643590,-1.03642585,0.78267465,-0.78267096,1.22724861,-1.22725706,0.08120357,-0.08120321,0.55992091,-0.55991945
0.96348174,3.52143893,-3.52144209,0.07279153,-0.07278958,0.28433105,-0.28433895,0.53449091,-0.53451185,1.03944900,-1.03943762,0.79129180,-0.79128681,1.24845167,-1.24845851,0.08068293,-0.08068239,0.56818533,-0.56818346
0.96948474,3.55986982,-3.55986903,0.07143918,-0.07143675,0.28941975,-0.28942777,0.55504131,-0.55506225,1.04152079,-1.04150815,0.79875945,-0.79875320,1.26865058,-1.26865573,0.08009206,-0.08009136,0.57610141,-0.57609915
0.97548774,3.59513237,-3.59512774,0.06974596,-0.06974310,0.29459641,-0.29460456,0.57539796,-0.57541888,1.04260059,-1.04258680,0.80495396,-0.80494650,1.28751559,-1.28751902,0.07943980,-0.07943893,0.58358639,-0.58358376
0.98149075,3.62678936,-3.62678113,0.06774632,-0.06774308,0.29982393,-0.29983218,0.59542872,-0.59544959,1.04266706,-1.04265228,0.80978231,-0.80977374,1.30473747,-1.30473914,0.07873709,-0.07873609,0.59057529,-0.59057232
0.98749375,3.65448856,-3.65447704,0.06547849,-0.06547493,0.30506912,-0.30507747,0.61501132,-0.61503213,1.04172787,-1.04171226,0.81318251,-0.81317294,1.32003166,-1.32003158,0.07799678,-0.07799565,0.59702180,-0.59701855
0.99349675,3.67796503,-3.67795059,0.06298320,-0.06297939,0.31030335,-0.31031180,0.63403416,-0.63405490,1.03981825,-1.03980202,0.81512322,-0.81511278,1.33314232,-1.33314053,0.07723324,-0.07723200,0.60289849,-0.60289502
0.99949975,3.69704124,-3.69702431,0.06030252,-0.06029851,0.31550297,-0.31551152,0.65239659,-0.65241725,1.03699879,-1.03698216,0.81560266,-0.81559149,1.34384602,-1.34384256,0.07646198,-0.07646066,0.60819650,-0.60819286
1.00550275,3.71162527,-3.71160631,0.05747863,-0.05747449,0.32064954,-0.32065818,0.67000878,-0.67002936,1.03335240,-1.03333559,0.81464693,-0.81463518,1.35195509,-1.35195004,0.07569919,-0.07569781,0.61292451,-0.61292079
1.01150575,3.72170712,-3.72168660,0.05455277,-0.05454856,0.32572974,-0.32573847,0.68679120,-0.68681167,1.02898068,-1.02896392,0.81230779,-0.81229560,1.35732065,-1.35731409,0.07496123,-0.07495981,0.61710727,-0.61710354
1.01750875,3.72735336,-3.72733178,0.05156429,-0.05156007,0.33073515,-0.33074396,0.70267378,-0.70269413,1.02399988,-1.02398339,0.80865991,-0.80864744,1.35983501,-1.35982705,0.07426403,-0.07426260,0.62078350,-0.62077984
1.02351176,3.72870039,-3.72867820,0.04854989,-0.04854572,0.33566171,-0.33567061,0.71759493,-0.71761511,1.01853665,-1.01852064,0.80379779,-0.80378520,1.35943356,-1.35942431,0.07362255,-0.07362113,0.62400335,-0.62399984
1.02951476,3.72594639,-3.72592401,0.04554302,-0.04553895,0.34050912,-0.34051809,0.73150040,-0.73152036,1.01272368,-1.01270833,0.79783230,-0.79781974,1.35609589,-1.35608547,0.07305016,-0.07304878,0.62682547,-0.62682217
1.03551776,3.71934236,-3.71932019,0.04257347,-0.04256954,0.34528000,-0.34528902,0.74434224,-0.74436191,1.00669553,-1.00668099,0.79088694,-0.79087453,1.34984604,-1.34983457,0.07255811,-0.07255677,0.62931376,-0.62931075
1.04152076,3.70918254,-3.70916091,0.03966719,-0.03966344,0.34997908,-0.34998815,0.75607789,-0.75609719,1.00058467,-1.00057109,0.78309385,-0.78308173,1.34075191,-1.34073952,0.07215497,-0.07215369,0.63153393,-0.63153126
1.04752376,3.69579439,-3.69577357,0.03684619,-0.03684265,0.35461235,-0.35462143,0.76666956,-0.76668838,0.99451807,-0.99450555,0.77458980,-0.77457809,1.32892364,-1.32891047,0.07184626,-0.07184504,0.63355004,-0.63354776
1.05352676,3.67952864,-3.67950885,0.03412872,-0.03412541,0.35918621,-0.35919529,0.77608395,-0.77610217,0.98861421,-0.98860280,0.76551204,-0.76550085,1.31451111,-1.31449728,0.07163403,-0.07163289,0.63542109,-0.63541924
1.05952976,3.66074956,-3.66073094,0.03152945,-0.03152639,0.36370689,-0.36371593,0.78429241,-0.78430990,0.98298077,-0.98297052,0.75599434,-0.75598375,1.29770036,-1.29768600,0.07151677,-0.07151569,0.63719786,-0.63719646
1.06553277,3.63982589,-3.63980855,0.02905989,-0.02905709,0.36817984,-0.36818880,0.79127147,-0.79128809,0.97771302,-0.97770394,0.74616314,-0.74615324,1.27870933,-1.27869457,0.07148920,-0.07148820,0.63892016,-0.63891922
1.07153577,3.61712269,-3.61710667,0.02672874,-0.02672621,0.37260943,-0.37261828,0.79700382,-0.79701944,0.97289281,-0.97288489,0.73613418,-0.73612501,1.25778279,-1.25776775,0.07154249,-0.07154154,0.64061462,-0.64061416
1.07753877,3.59299422,-3.59297953,0.02454239,-0.02454013,0.37699882,-0.37700754,0.80147966,-0.80149414,0.96858823,-0.96858143,0.72600948,-0.72600110,1.23518666,-1.23517146,0.07166434,-0.07166344,0.64229317,-0.64229318
1.08354177,3.56777820,-3.56776481,0.02250538,-0.02250339,0.38134997,-0.38135852,0.80469815,-0.80471137,0.96485376,-0.96484804,0.71587507,-0.71586750,1.21120208,-1.21118684,0.07183948,-0.07183861,0.64395222,-0.64395267
1.08954477,3.54179130,-3.54177916,0.02062088,-0.02061915,0.38566384,-0.38567218,0.80666912,-0.80668096,0.96173092,-0.96172622,0.70579935,-0.70579261,1.18611921,-1.18610403,0.07205003,-0.07204918,0.64557276,-0.64557364
1.09554777,3.51532608,-3.51531514,0.01889107,-0.01888960,0.38994061,-0.38994873,0.80741456,-0.80742496,0.95924913,-0.95924538,0.69583234,-0.69582642,1.16023111,-1.16021611,0.07227620,-0.07227535,0.64712126,-0.64712253
1.10155078,3.48864911,-3.48863932,0.01731756,-0.01731634,0.39418007,-0.39418795,0.80697001,-0.80697889,0.95742681,-0.95742395,0.68600571,-0.68600059,1.13382788,-1.13381317,0.07249688,-0.07249601,0.64855144,-0.64855307
1.10755378,3.46200023,-3.46199153,0.01590168,-0.01590070,0.39838186,-0.39838949,0.80538544,-0.80539279,0.95627242,-0.95627039,0.67633371,-0.67632936,1.10719120,-1.10717686,0.07269037,-0.07268947,0.64980671,-0.64980864
1.11355678,3.43559253,-3.43558489,0.01464472,-0.01464398,0.40254568,-0.40255304,0.80272568,-0.80273150,0.95578539,-0.95578413,0.66681488,-0.66681127,1.08058940,-1.08057553,0.07283512,-0.07283417,0.65082328,-0.65082549
1.11955978,3.40961309,-3.40960648,0.01354811,-0.01354760,0.40667136,-0.40667847,0.79907021,-0.79907453,0.95595686,-0.95595631,0.65743447,-0.65743155,1.05427324,-1.05425992,0.07291038,-0.07290937,0.65153373,-0.65153616
1.12556278,3.38422377,-3.38421820,0.01261348,-0.01261319,0.41075879,-0.41076565,0.79451218,-0.79451508,0.95677003,-0.95677016,0.64816733,-0.64816505,1.02847240,-1.02845972,0.07289690,-0.07289581,0.65187071,-0.65187332
1.13156578,3.35956216,-3.35955764,0.01184265,-0.01184259,0.41480758,-0.41481420,0.78915684,-0.78915840,0.95820026,-0.95820102,0.63898124,-0.63897954,1.00339272,-1.00338074,0.07277742,-0.07277626,0.65177073,-0.65177350
1.13756878,3.33574206,-3.33573860,0.01123764,-0.01123779,0.41881660,-0.41882299,0.78311918,-0.78311952,0.96021475,-0.96021611,0.62984027,-0.62983910,0.97921413,-0.97920292,0.07253722,-0.07253597,0.65117770,-0.65118058
1.14357179,3.31285359,-3.31285123,0.01080044,-0.01080080,0.42278332,-0.42278950,0.77652113,-0.77652040,0.96277200,-0.96277391,0.62070814,-0.62070743,0.95608932,-0.95607893,0.07216437,-0.07216302,0.65004589,-0.65004886
1.14957479,3.29096258,-3.29096133,0.01053290,-0.01053347,0.42670304,-0.42670902,0.76948823,-0.76948657,0.96582094,-0.96582336,0.61155115,-0.61155084,0.93414294,-0.93413340,0.07165000,-0.07164857,0.64834238,-0.64834542
1.15557779,3.27010919,-3.27010905,0.01043642,-0.01043720,0.43056802,-0.43057381,0.76214608,-0.76214365,0.96930010,-0.96930297,0.60234067,-0.60234072,0.91347134,-0.91346269,0.07098841,-0.07098689,0.64604855,-0.64605164
1.16158079,3.25030600,-3.25030695,0.01051174,-0.01051273,0.43436667,-0.43437228,0.75461671,-0.75461366,0.97313666,-0.97313991,0.59305492,-0.59305527,0.89414277,-0.89413501,0.07017697,-0.07017537,0.64316066,-0.64316379
1.16758379,3.23153536,-3.23153734,0.01075856,-0.01075975,0.43808278,-0.43808821,0.74701507,-0.74701154,0.97724571,-0.97724927,0.58367997,-0.58368057,0.87619783,-0.87619096,0.06921606,-0.06921438,0.63968945,-0.63969260
1.17358679,3.21374657,-3.21374946,0.01117524,-0.01117664,0.44169485,-0.44170009,0.73944581,-0.73944193,0.98152977,-0.98153352,0.57420988,-0.57421069,0.85965023,-0.85964423,0.06810879,-0.06810704,0.63565879,-0.63566194
1.17958979,3.19685280,-3.19685646,0.01175849,-0.01176009,0.44517575,-0.44518079,0.73200051,-0.73199639,0.98587864,-0.98588247,0.56464606,-0.56464704,0.84448782,-0.84448265,0.06686072,-0.06685890,0.63110339,-0.63110654
1.18559280,3.18072840,-3.18073260,0.01250301,-0.01250479,0.44849249,-0.44849730,0.72475549,-0.72475124,0.99016975,-0.99017350,0.55499588,-0.55499698,0.83067371,-0.83066931,0.06547947,-0.06547759,0.62606590,-0.62606902
1.19159580,3.16520670,-3.16521117,0.01340120,-0.01340316,0.45160639,-0.45161093,0.71777031,-0.71776597,0.99426898,-0.99427250,0.54527068,-0.54527187,0.81814764,-0.81814394,0.06397437,-0.06397243,0.62059338,-0.62059645
1.19759880,3.15007877,-3.15008317,0.01444294,-0.01444507,0.45447350,-0.45447774,0.71108685,-0.71108246,0.99803203,-0.99803512,0.53548341,-0.53548465,0.80682757,-0.80682448,0.06235600,-0.06235402,0.61473358,-0.61473657
1.20360180,3.13509348,-3.13509743,0.01561541,-0.01561768,0.45704533,-0.45704922,0.70472917,-0.70472475,1.00130630,-1.00130878,0.52564607,-0.52564732,0.79661143,-0.79660884,0.06063589,-0.06063386,0.60853121,-0.60853406
1.20960480,3.11995904,-3.11996208,0.01690291,-0.01690531,0.45926984,-0.45927334,0.69870396,-0.69869950,1.00393330,-1.00393495,0.51576722,-0.51576844,0.78737921,-0.78737701,0.05882603,-0.05882397,0.60202442,-0.60202709
1.21560780,3.10434629,-3.10434796,0.01828696,-0.01828946,0.46109273,-0.46109578,0.69300151,-0.69299697,1.00575143,-1.00575204,0.50584970,-0.50585083,0.77899531,-0.77899336,0.05693865,-0.05693656,0.59524188,-0.59524430
1.22161081,3.08789400,-3.08789376,0.01974630,-0.01974886,0.46245883,-0.46246139,0.68759715,-0.68759248,1.00659921,-1.00659854,0.49588896,-0.49588996,0.77131117,-0.77130933,0.05498587,-0.05498374,0.58820049,-0.58820258
1.22761381,3.07021587,-3.07021320,0.02125713,-0.02125973,0.46331370,-0.46331571,0.68245305,-0.68244819,1.00631871,-1.00631656,0.48587192,-0.48587272,0.76416834,-0.76416646,0.05297949,-0.05297734,0.58090405,-0.58090573
1.23361681,3.05090967,-3.05090402,0.02279346,-0.02279605,0.46360531,-0.46360673,0.67752019,-0.67751505,1.00475931,-1.00475546,0.47577668,-0.47577722,0.75740170,-0.75739963,0.05093083,-0.05092865,0.57334293,-0.57334410
1.23961981,3.02956781,-3.02955866,0.02432753,-0.02433008,0.46328573,-0.46328651,0.67274051,-0.67273503,1.00178148,-1.00177574,0.46557300,-0.46557322,0.75084306,-0.75084065,0.04885060,-0.04884840,0.56549469,-0.56549524
1.24562281,3.00578961,-3.00577646,0.02583038,-0.02583284,0.46231284,-0.46231296,0.66804916,-0.66804324,0.99726071,-0.99725291,0.45522364,-0.45522346,0.74432493,-0.74432203,0.04674885,-0.04674664,0.55732576,-0.55732560
1.25162581,2.97919448,-2.97917686,0.02727250,-0.02727483,0.46065197,-0.46065141,0.66337664,-0.66337021,0.99109137,-0.99108137,0.44468638,-0.44468574,0.73768436,-0.73768083,0.04463495,-0.04463273,0.54879400,-0.54879303
1.25762881,2.94943585,-2.94941339,0.02862455,-0.02862671,0.45827748,-0.45827622,0.65865101,-0.65864399,0.98319050,-0.98317819,0.43391673,-0.43391556,0.73076684,-0.73076254,0.04251762,-0.04251539,0.53985200,-0.53985012
1.26363182,2.91621537,-2.91618775,0.02985817,-0.02986011,0.45517417,-0.45517221,0.65379998,-0.65379232,0.97350140,-0.97348671,0.42287102,-0.42286926,0.72343000,-0.72342483,0.04040499,-0.04040275,0.53045085,-0.53044798
1.26963482,2.87929659,-2.87926360,0.03094675,-0.03094843,0.45133861,-0.45133598,0.64875299,-0.64874463,0.96199700,-0.96197991,0.41150980,-0.41150738,0.71554716,-0.71554102,0.03830465,-0.03830241,0.52054427,-0.52054033
1.27563782,2.83851799,-2.83847952,0.03186623,-0.03186763,0.44678032,-0.44677704,0.64344318,-0.64343411,0.94868289,-0.94866342,0.39980118,-0.39979808,0.70701050,-0.70700330,0.03622380,-0.03622157,0.51009273,-0.51008767
1.28164082,2.79380442,-2.79376050,0.03259586,-0.03259694,0.44152263,-0.44151875,0.63780939,-0.63779960,0.93359977,-0.93357800,0.38772415,-0.38772033,0.69773370,-0.69772540,0.03416930,-0.03416708,0.49906743,-0.49906122
1.28764382,2.74517672,-2.74512750,0.03311883,-0.03311957,0.43560350,-0.43559909,0.63179804,-0.63178753,0.91682549,-0.91680155,0.37527132,-0.37526677,0.68765414,-0.68764471,0.03214780,-0.03214560,0.48745375,-0.48744638
1.29364682,2.69275893,-2.69270471,0.03342283,-0.03342321,0.42907598,-0.42907111,0.62536494,-0.62535377,0.89847624,-0.89845034,0.36245127,-0.36244598,0.67673445,-0.67672388,0.03016579,-0.03016361,0.47525415,-0.47524565
1.29964982,2.63678267,-2.63672390,0.03350047,-0.03350049,0.42200838,-0.42200317,0.61847711,-0.61846534,0.87870698,-0.87867936,0.34929013,-0.34928413,0.66496337,-0.66495169,0.02822968,-0.02822754,0.46249029,-0.46248071
1.30565283,2.57758857,-2.57752581,0.03334950,-0.03334916,0.41448421,-0.41447876,0.61111428,-0.61110201,0.85771086,-0.85768181,0.33583245,-0.33582579,0.65235607,-0.65234335,0.02634588,-0.02634378,0.44920421,-0.44919362
1.31165583,2.51562425,-2.51555824,0.03297290,-0.03297220,0.40660169,-0.40659613,0.60327040,-0.60325773,0.83571757,-0.83568746,0.32214125,-0.32213398,0.63895379,-0.63894010,0.02452077,-0.02451873,0.43545862,-0.43544713
1.31765883,2.45143917,-2.45137074,0.03237876,-0.03237773,0.39847287,-0.39846737,0.59495466,-0.59494173,0.81299060,-0.81295982,0.30829727,-0.30828948,0.62482285,-0.62480830,0.02276076,-0.02275878,0.42133629,-0.42132404
1.32366183,2.38567600,-2.38560610,0.03158003,-0.03157867,0.39022245,-0.39021715,0.58619232,-0.58617929,0.78982324,-0.78979225,0.29439758,-0.29438935,0.61005320,-0.61003793,0.02107222,-0.02107031,0.40693859,-0.40692573
1.32966483,2.31905902,-2.31898870,0.03059403,-0.03059239,0.38198604,-0.38198113,0.57702498,-0.57701202,0.76653346,-0.76650271,0.28055342,-0.28054488,0.59475654,-0.59474070,0.01946148,-0.01945965,0.39238315,-0.39236986
1.33566783,2.25237969,-2.25231005,0.02944192,-0.02944002,0.37390818,-0.37390383,0.56751043,-0.56749773,0.74345764,-0.74342763,0.26688774,-0.26687901,0.57906394,-0.57904769,0.01793478,-0.01793303,0.37780109,-0.37778756
1.34167084,2.18647982,-2.18641201,0.02814799,-0.02814587,0.36613982,-0.36613622,0.55772188,-0.55770962,0.72094340,-0.72091463,0.25353217,-0.25352339,0.56312327,-0.56310680,0.01649814,-0.01649649,0.36333360,-0.36332003
1.34767384,2.12223305,-2.12216820,0.02673886,-0.02673657,0.35883565,-0.35883298,0.54774658,-0.54773497,0.69934163,-0.69931457,0.24062399,-0.24061529,0.54709634,-0.54707984,0.01515740,-0.01515585,0.34912835,-0.34911494
1.35367684,2.06052498,-2.06046424,0.02524273,-0.02524030,0.35215110,-0.35214955,0.53768393,-0.53767313,0.67899801,-0.67897313,0.22830288,-0.22829441,0.53115587,-0.53113955,0.01391805,-0.01391661,0.33533568,-0.33532263
1.35967984,2.00223302,-2.00217744,0.02368848,-0.02368597,0.34623924,-0.34623895,0.52764292,-0.52763312,0.66024438,-0.66022211,0.21670784,-0.21669975,0.51548240,-0.51546644,0.01278522,-0.01278388,0.32210489,-0.32209240
1.36568284,1.94820630,-1.94815687,0.02210495,-0.02210239,0.34124762,-0.34124877,0.51773923,-0.51773058,0.64339027,-0.64337100,0.20597430,-0.20596672,0.50026104,-0.50024565,0.01176358,-0.01176236,0.30958071,-0.30956896
1.37168584,1.89924667,-1.89920426,0.02052015,-0.02051758,0.33731537,-0.33731808,0.50809183,-0.50808447,0.62871498,-0.62869902,0.19623147,-0.19622453,0.48567832,-0.48566368,0.01085734,-0.01085624,0.29790004,-0.29788920
1.37768884,1.85609144,-1.85605678,0.01896065,-0.01895811,0.33457036,-0.33457474,0.49881943,-0.49881345,0.61646050,-0.61644811,0.18760008,-0.18759391,0.47191896,-0.47190523,0.01007021,-0.01006923,0.28718919,-0.28717940
1.38369185,1.81939834,-1.81937201,0.01745102,-0.01744855,0.33312693,-0.33313306,0.49003685,-0.49003233,0.60682580,-0.60681715,0.18019050,-0.18018521,0.45916275,-0.45915010,0.00940536,-0.00940450,0.27756147,-0.27755286
1.38969485,1.78973350,-1.78971590,0.01601343,-0.01601105,0.33308399,-0.33309192,0.48185145,-0.48184842,0.59996258,-0.59995776,0.17410125,-0.17409694,0.44758156,-0.44757013,0.00886545,-0.00886471,0.26911549,-0.26910814
1.39569785,1.76756265,-1.76755402,0.01466737,-0.01466512,0.33452380,-0.33453356,0.47435995,-0.47435840,0.59597282,-0.59597184,0.16941784,-0.16941459,0.43733640,-0.43732631,0.00845263,-0.00845200,0.26193383,-0.26192783
1.40170085,1.75324589,-1.75324630,0.01342950,-0.01342739,0.33751137,-0.33752296,0.46764555,-0.46764544,0.59490821,-0.59491100,0.16621200,-0.16620989,0.42857476,-0.42856611,0.00816856,-0.00816805,0.25608239,-0.25607776
1.40770385,1.74703610,-1.74704545,0.01231364,-0.01231169,0.34209449,-0.34210788,0.46177582,-0.46177707,0.59677158,-0.59677798,0.16454119,-0.16454027,0.42142810,-0.42142097,0.00801447,-0.00801407,0.25161009,-0.25160686
1.41370685,1.74908078,-1.74909882,0.01133082,-0.01132904,0.34830441,-0.34831955,0.45680117,-0.45680366,0.60152008,-0.60152988,0.16444827,-0.16444858,0.41600969,-0.41600413,0.00799117,-0.00799087,0.24854915,-0.24854730
1.41970985,1.75942704,-1.75945340,0.01048953,-0.01048794,0.35615705,-0.35617386,0.45275411,-0.45275771,0.60907008,-0.60908301,0.16596140,-0.16596297,0.41241265,-0.41240869,0.00809904,-0.00809885,0.24691562,-0.24691513
1.42571286,1.77802922,-1.77806341,0.00979595,-0.00979454,0.36565458,-0.36567297,0.44964942,-0.44965396,0.61930341,-0.61931914,0.16909394,-0.16909678,0.41070842,-0.41070607,0.00833813,-0.00833803,0.24671023,-0.24671105
1.43171586,1.80475840,-1.80479986,0.00925425,-0.00925303,0.37678725,-0.37680713,0.44748493,-0.44749024,0.63207446,-0.63209266,0.17384443,-0.17384855,0.41094555,-0.41094481,0.00870803,-0.00870802,0.24791944,-0.24792150
1.43771886,1.83941302,-1.83946113,0.00886699,-0.00886596,0.38953528,-0.38955654,0.44624313,-0.44624902,0.64721791,-0.64723821,0.18019659,-0.18020198,0.41314888,-0.41314971,0.00920794,-0.00920801,0.25051652,-0.25051975
1.44372186,1.88172978,-1.88178391,0.00863540,-0.00863457,0.40387044,-0.40389300,0.44589322,-0.44589952,0.66455626,-0.66457831,0.18811916,-0.18812580,0.41731898,-0.41732135,0.00983655,-0.00983669,0.25446269,-0.25446700
1.44972486,1.93139377,-1.93145329,0.00855981,-0.00855915,0.41975742,-0.41978117,0.44639367,-0.44640021,0.68390696,-0.68393043,0.19756579,-0.19757365,0.42343210,-0.42343594,0.01059197,-0.01059218,0.25970811,-0.25971343
1.45572786,1.98804719,-1.98811148,0.00863983,-0.00863936,0.43715440,-0.43717925,0.44769493,-0.44770155,0.70508848,-0.70511304,0.20847480,-0.20848385,0.43144020,-0.43144545,0.01147161,-0.01147188,0.26619277,-0.26619899
1.46173087,2.05129573,-2.05136423,0.00887472,-0.00887443,0.45601307,-0.45603895,0.44974219,-0.44974876,0.72792489,-0.72795026,0.22076898,-0.22077917,0.44127146,-0.44127804,0.01247201,-0.01247233,0.27384708,-0.27385412
1.46773387,2.12071227,-2.12078444,0.00926349,-0.00926337,0.47627769,-0.47630454,0.45247796,-0.45248439,0.75224880,-0.75227475,0.23435531,-0.23436659,0.45283081,-0.45283861,0.01358871,-0.01358906,0.28259235,-0.28260012
