energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.11855928,4.70417341,0.02666091,0.85145500,0.16699337,0.05839468,2.58423529,3.76644512,1.03936399
-3.11255628,4.77721104,0.02716959,0.86943519,0.16514107,0.05957723,2.62260474,3.83121585,1.05794572
-3.10655328,4.85203809,0.02771441,0.88700236,0.16330006,0.06077602,2.66304582,3.89578034,1.07661218
-3.10055028,4.92680558,0.02828608,0.90386285,0.16146298,0.06194660,2.70448839,3.95881269,1.09491569
-3.09454727,4.99959550,0.02887425,0.91973117,0.15961840,0.06304410,2.74579778,4.01892991,1.11239854
-3.08854427,5.06847872,0.02946760,0.93433832,0.15775086,0.06402443,2.78580981,4.07473228,1.12860691
-3.08254127,5.13157493,0.03005407,0.94744015,0.15584111,0.06484560,2.82336747,4.12484595,1.14310510
-3.07653827,5.18711206,0.03062098,0.95882519,0.15386701,0.06546890,2.85735776,4.16796602,1.15548930
-3.07053527,5.23348289,0.03115529,0.96832173,0.15180457,0.06586011,2.88674721,4.20289824,1.16540066
-3.06453227,5.26929654,0.03164382,0.97580368,0.14962930,0.06599057,2.91061492,4.22859769,1.17253674
-3.05852926,5.29342269,0.03207353,0.98119497,0.14731772,0.06583802,2.92818157,4.24420290,1.17666123
-3.05252626,5.30502679,0.03243181,0.98447227,0.14484885,0.06538732,2.93883348,4.24906380,1.17761122
-3.04652326,5.30359484,0.03270674,0.98566573,0.14220567,0.06463088,2.94214070,4.24276271,1.17530194
-3.04052026,5.28894692,0.03288744,0.98485800,0.13937631,0.06356882,2.93786859,4.22512731,1.16972868
-3.03451726,5.26123897,0.03296437,0.98218114,0.13635517,0.06220894,2.92598244,4.19623548,1.16096596
-3.02851426,5.22095315,0.03292955,0.97781201,0.13314354,0.06056630,2.90664520,4.15641177,1.14916380
-3.02251126,5.16887742,0.03277691,0.97196606,0.12975003,0.05866271,2.88020850,4.10621601,1.13454169
-3.01650825,5.10607542,0.03250243,0.96488994,0.12619056,0.05652591,2.84719772,4.04642485,1.11738015
-3.01050525,5.03384850,0.03210435,0.95685338,0.12248804,0.05418858,2.80829164,3.97800704,1.09801070
-3.00450225,4.95369156,0.03158328,0.94814060,0.11867175,0.05168727,2.76429800,3.90209390,1.07680445
-2.99849925,4.86724493,0.03094227,0.93904173,0.11477644,0.04906118,2.71612596,3.81994639,1.05416002
-2.99249625,4.77624440,0.03018672,0.92984470,0.11084119,0.04635101,2.66475674,3.73292010,1.03049120
-2.98649325,4.68247151,0.02932439,0.92082780,0.10690819,0.04359774,2.61121377,3.64242974,1.00621497
-2.98049025,4.58770613,0.02836517,0.91225332,0.10302139,0.04084151,2.55653342,3.54991453,0.98174029
-2.97448724,4.49368273,0.02732087,0.90436242,0.09922517,0.03812062,2.50173745,3.45680553,0.95745807
-2.96848424,4.40205197,0.02620494,0.89737129,0.09556303,0.03547064,2.44780807,3.36449602,0.93373264
-2.96248124,4.31434825,0.02503214,0.89146880,0.09207640,0.03292373,2.39566622,3.27431556,0.91089483
-2.95647824,4.23196374,0.02381817,0.88681528,0.08880362,0.03050806,2.34615358,3.18750820,0.88923688
-2.95047524,4.15612911,0.02257927,0.88354258,0.08577898,0.02824747,2.30001844,3.10521494,0.86900907
-2.94447224,4.08790042,0.02133180,0.88175496,0.08303210,0.02616127,2.25790553,3.02846038,0.85041797
-2.93846923,4.02815168,0.02009186,0.88153065,0.08058737,0.02426419,2.22034940,2.95814328,0.83362618
-2.93246623,3.97757219,0.01887489,0.88292381,0.07846362,0.02256651,2.18777120,2.89503042,0.81875329
-2.92646323,3.93666770,0.01769534,0.88596658,0.07667399,0.02107422,2.16047816,2.83975332,0.80587770
-2.92046023,3.90576423,0.01656633,0.89067092,0.07522594,0.01978939,2.13866541,2.79280708,0.79503922
-2.91445723,3.88501382,0.01549939,0.89703017,0.07412132,0.01871048,2.12241938,2.75455078,0.78624197
-2.90845423,3.87440107,0.01450430,0.90502004,0.07335669,0.01783277,2.11172249,2.72520883,0.77945743
-2.90245123,3.87375017,0.01358888,0.91459901,0.07292358,0.01714877,2.10645852,2.70487295,0.77462744
-2.89644822,3.88273170,0.01275898,0.92570820,0.07280893,0.01664863,2.10641846,2.69350433,0.77166712
-2.89044522,3.90086940,0.01201840,0.93827072,0.07299549,0.01632054,2.11130660,2.69093603,0.77046738
-2.88444222,3.92754689,0.01136899,0.95219064,0.07346230,0.01615112,2.12074689,2.69687552,0.77089732
-2.87843922,3.96201474,0.01081074,0.96735191,0.07418520,0.01612572,2.13428953,2.71090768,0.77280643
-2.87243622,4.00339862,0.01034188,0.98361724,0.07513734,0.01622876,2.15141817,2.73249850,0.77602665
-2.86643322,4.05070897,0.00995917,1.00082746,0.07628971,0.01644401,2.17155789,2.76099992,0.78037455
-2.86043022,4.10285322,0.00965802,1.01880147,0.07761170,0.01675480,2.19408421,2.79565640,0.78565375
-2.85442721,4.15865093,0.00943283,1.03733696,0.07907164,0.01714430,2.21833365,2.83561346,0.79165763
-2.84842421,4.21685272,0.00927721,1.05621226,0.08063744,0.01759574,2.24361580,2.87992874,0.79817264
-2.84242121,4.27616296,0.00918431,1.07518928,0.08227715,0.01809260,2.26922729,2.92758592,0.80498215
-2.83641821,4.33526662,0.00914701,1.09401769,0.08395960,0.01861889,2.29446751,2.97751145,0.81187093
-2.83041521,4.39285977,0.00915831,1.11244031,0.08565506,0.01915932,2.31865598,3.02859424,0.81863033
-2.82441221,4.44768323,0.00921149,1.13019951,0.08733583,0.01969957,2.34115106,3.07970810,0.82506382
-2.81840920,4.49855852,0.00930039,1.14704455,0.08897689,0.02022652,2.36136940,3.12973629,0.83099311
-2.81240620,4.54442470,0.00941961,1.16273956,0.09055650,0.02072850,2.37880557,3.17759781,0.83626422
-2.80640320,4.58437478,0.00956470,1.17707171,0.09205673,0.02119548,2.39305100,3.22227445,0.84075358
-2.80040020,4.61769002,0.00973225,1.18985947,0.09346398,0.02161932,2.40381125,3.26283775,0.84437361
-2.79439720,4.64387032,0.00992007,1.20096024,0.09476931,0.02199391,2.41092090,3.29847481,0.84707758
-2.78839420,4.66265905,0.01012715,1.21027721,0.09596878,0.02231532,2.41435485,3.32851178,0.84886340
-2.78239120,4.67406062,0.01035372,1.21776492,0.09706355,0.02258189,2.41423538,3.35243415,0.84977597
-2.77638819,4.67834957,0.01060122,1.22343318,0.09805990,0.02279426,2.41083414,3.36990258,0.84990798
-2.77038519,4.67606990,0.01087217,1.22734906,0.09896901,0.02295527,2.40456865,3.38076360,0.84939874
-2.76438219,4.66802404,0.01117009,1.22963671,0.09980667,0.02306989,2.39599287,3.38505433,0.84843114
-2.75837919,4.65525133,0.01149927,1.23047494,0.10059266,0.02314502,2.38578194,3.38300090,0.84722660
-2.75237619,4.63899605,0.01186461,1.23009232,0.10135011,0.02318919,2.37471126,3.37501016,0.84603805
-2.74637319,4.62066608,0.01227135,1.22876009,0.10210458,0.02321224,2.36363058,3.36165506,0.84514120
-2.74037019,4.60178320,0.01272479,1.22678301,0.10288308,0.02322497,2.35343380,3.34365376,0.84482434
-2.73436718,4.58392710,0.01323004,1.22448824,0.10371290,0.02323864,2.34502584,3.32184344,0.84537704
-2.72836418,4.56867503,0.01379167,1.22221302,0.10462043,0.02326458,2.33928756,3.29714965,0.84707820
-2.72236118,4.55753982,0.01441350,1.22029129,0.10562994,0.02331371,2.33704066,3.27055253,0.85018401
-2.71635818,4.55190892,0.01509825,1.21904007,0.10676236,0.02339609,2.33901374,3.24305116,0.85491631
-2.71035518,4.55298740,0.01584738,1.21874613,0.10803416,0.02352054,2.34581154,3.21562779,0.86145200
-2.70435218,4.56174755,0.01666083,1.21965354,0.10945634,0.02369426,2.35788865,3.18921356,0.86991399
-2.69834917,4.57888799,0.01753694,1.22195295,0.11103367,0.02392261,2.37552925,3.16465711,0.88036428
-2.69234617,4.60480434,0.01847235,1.22577292,0.11276411,0.02420883,2.39883407,3.14269793,0.89279954
-2.68634317,4.63957339,0.01946201,1.23117406,0.11463856,0.02455407,2.42771552,3.12394540,0.90714957
-2.68034017,4.68295201,0.02049930,1.23814627,0.11664092,0.02495731,2.46190145,3.10886489,0.92327887
-2.67433717,4.73439133,0.02157617,1.24660931,0.11874847,0.02541554,2.50094775,3.09777136,0.94099135
-2.66833417,4.79306600,0.02268343,1.25641697,0.12093265,0.02592397,2.54425953,3.09083095,0.96003804
-2.66233117,4.85791747,0.02381105,1.26736448,0.12316010,0.02647640,2.59111998,3.08807038,0.98012770
-2.65632816,4.92770962,0.02494861,1.27919921,0.12539407,0.02706554,2.64072587,3.08939362,1.00093975
-2.65032516,5.00109407,0.02608572,1.29163384,0.12759604,0.02768357,2.69222805,3.09460491,1.02213901
-2.64432216,5.07668230,0.02721248,1.30436175,0.12972749,0.02832261,2.74477502,3.10343669,1.04339161
-2.63831916,5.15312070,0.02832004,1.31707358,0.13175182,0.02897520,2.79755746,3.11558094,1.06438119
-2.63231616,5.22916484,0.02940101,1.32947420,0.13363619,0.02963487,2.84985143,3.13072198,1.08482471
-2.62631316,5.30374894,0.03044991,1.34129924,0.13535340,0.03029655,2.90105782,3.14856866,1.10448679
-2.62031016,5.37604658,0.03146354,1.35233017,0.13688337,0.03095696,2.95073608,3.16888415,1.12319209
-2.61430715,5.44551928,0.03244123,1.36240711,0.13821452,0.03161493,2.99863002,3.19151127,1.14083468
-2.60830415,5.51194976,0.03338499,1.37143862,0.13934461,0.03227156,3.04468423,3.21639178,1.15738408
-2.60230115,5.57545795,0.03429956,1.37940784,0.14028127,0.03293024,3.08904984,3.24357829,1.17288733
-2.59629815,5.63649815,0.03519223,1.38637462,0.14104191,0.03359661,3.13207911,3.27323800,1.18746706
-2.59029515,5.69583716,0.03607262,1.39247335,0.14165325,0.03427832,3.17430865,3.30564769,1.20131532
-2.58429215,5.75451407,0.03695224,1.39790668,0.14215028,0.03498466,3.21643199,3.34118016,1.21468362
-2.57828914,5.81378334,0.03784398,1.40293528,0.14257475,0.03572608,3.25926249,3.38028271,1.22786941
-2.57228614,5.87504392,0.03876141,1.40786416,0.14297331,0.03651367,3.30368830,3.42344881,1.24119967
-2.56628314,5.93975791,0.03971811,1.41302637,0.14339533,0.03735846,3.35062167,3.47118438,1.25501254
-2.56028014,6.00936273,0.04072684,1.41876471,0.14389047,0.03827079,3.40094482,3.52397063,1.26963765
-2.55427714,6.08518150,0.04179876,1.42541266,0.14450625,0.03925964,3.45545539,3.58222552,1.28537637
-2.54827414,6.16833617,0.04294265,1.43327530,0.14528562,0.04033193,3.51481395,3.64626605,1.30248294
-2.54227114,6.25966805,0.04416423,1.44261136,0.14626466,0.04149198,3.57949664,3.71627365,1.32114734
-2.53626813,6.35966998,0.04546550,1.45361739,0.14747066,0.04274101,3.64975515,3.79226457,1.34148096
-2.53026513,6.46843381,0.04684434,1.46641468,0.14892054,0.04407679,3.72558631,3.87406721,1.36350581
-2.52426213,6.58561602,0.04829414,1.48103977,0.15061969,0.04549342,3.80671307,3.96130780,1.38714774
-2.51825913,6.71042353,0.04980375,1.49743900,0.15256147,0.04698124,3.89257777,4.05340528,1.41223421
-2.51225613,6.84162049,0.05135750,1.51546725,0.15472715,0.04852698,3.98234838,4.14957613,1.43849658
-2.50625313,6.97755594,0.05293554,1.53489105,0.15708648,0.05011400,4.07493744,4.24884877,1.46557703
-2.50025013,7.11621105,0.05451432,1.55539573,0.15959873,0.05172268,4.16903289,4.35008733,1.49303962
-2.49424712,7.25526375,0.05606722,1.57659637,0.16221427,0.05333102,4.26313947,4.45202334,1.52038505
-2.48824412,7.39216746,0.05756540,1.59805173,0.16487648,0.05491524,4.35562858,4.55329421,1.54706838
-2.48224112,7.52424033,0.05897875,1.61928071,0.16752399,0.05645051,4.44479440,4.65248632,1.57251879
-2.47623812,7.64876043,0.06027688,1.63978029,0.17009312,0.05791175,4.52891342,4.74818080,1.59616059
-2.47023512,7.76306254,0.06143019,1.65904416,0.17252030,0.05927435,4.60630486,4.83899970,1.61743429
-2.46423212,7.86463186,0.06241094,1.67658112,0.17474455,0.06051497,4.67538877,4.92365023,1.63581686
-2.45822911,7.95119035,0.06319417,1.69193236,0.17670969,0.06161216,4.73473955,5.00096503,1.65084021
-2.45222611,8.02077189,0.06375867,1.70468693,0.17836636,0.06254701,4.78313227,5.06993649,1.66210713
-2.44622311,8.07178311,0.06408767,1.71449462,0.17967370,0.06330357,4.81957995,5.12974359,1.66930396
-2.44022011,8.10304747,0.06416943,1.72107590,0.18060054,0.06386926,4.84336042,5.17977008,1.67220959
-2.43421711,8.11383141,0.06399763,1.72422847,0.18112623,0.06423506,4.85403181,5.21961347,1.67070046
-2.42821411,8.10385197,0.06357153,1.72383044,0.18124100,0.06439557,4.85143665,5.24908471,1.66475160
-2.42221111,8.07326662,0.06289594,1.71984002,0.18094589,0.06434898,4.83569482,5.26819890,1.65443374
-2.41620810,8.02264690,0.06198097,1.71229219,0.18025221,0.06409691,4.80718638,5.27715814,1.63990705
-2.41020510,7.95293800,0.06084165,1.70129256,0.17918072,0.06364408,4.76652589,5.27632788,1.62141182
-2.40420210,7.86540756,0.05949730,1.68700904,0.17776049,0.06299801,4.71452988,5.26620839,1.59925695
-2.39819910,7.76158681,0.05797086,1.66966206,0.17602756,0.06216861,4.65217980,5.24740361,1.57380680
-2.39219610,7.64320793,0.05628807,1.64951377,0.17402350,0.06116770,4.58058254,5.22058921,1.54546741
-2.38619310,7.51214108,0.05447668,1.62685714,0.17179391,0.06000863,4.50093092,5.18648209,1.51467269
-2.38019010,7.37033445,0.05256553,1.60200554,0.16938696,0.05870581,4.41446604,5.14581316,1.48187129
-2.37418709,7.21976034,0.05058376,1.57528331,0.16685207,0.05727434,4.32244342,5.09930497,1.44751501
-2.36818409,7.06236936,0.04856007,1.54701781,0.16423875,0.05572971,4.22610417,5.04765544,1.41204885
-2.36218109,6.90005444,0.04652201,1.51753333,0.16159563,0.05408748,4.12665219,4.99152820,1.37590332
-2.35617809,6.73462523,0.04449543,1.48714686,0.15896970,0.05236309,4.02523781,4.93154994,1.33948904
-2.35017509,6.56779284,0.04250404,1.45616588,0.15640584,0.05057172,3.92294778,4.86831414,1.30319350
-2.34417209,6.40116411,0.04056905,1.42488781,0.15394649,0.04872821,3.82080103,4.80239043,1.26737997
-2.33816908,6.23624381,0.03870904,1.39360105,0.15163149,0.04684697,3.71974939,4.73433815,1.23238798
-2.33216608,6.07444282,0.03693980,1.36258694,0.14949809,0.04494205,3.62068188,4.66472263,1.19853515
-2.32616308,5.91708993,0.03527438,1.33212229,0.14758098,0.04302708,3.52443135,4.59413206,1.16611970
-2.32016008,5.76544485,0.03372319,1.30248203,0.14591235,0.04111536,3.43178182,4.52319342,1.13542307
-2.31415708,5.62071005,0.03229413,1.27394125,0.14452195,0.03921983,3.34347533,4.45258527,1.10671232
-2.30815408,5.48403940,0.03099280,1.24677646,0.14343693,0.03735313,3.26021683,4.38304630,1.08024162
-2.30215108,5.35654193,0.02982274,1.22126551,0.14268171,0.03552756,3.18267645,4.31537803,1.05625262
-2.29614807,5.23927972,0.02878560,1.19768601,0.14227761,0.03375507,3.11148828,4.25044135,1.03497340
-2.29014507,5.13325954,0.02788143,1.17631228,0.14224228,0.03204718,3.04724562,4.18914634,1.01661598
-2.28414207,5.03941835,0.02710884,1.15741066,0.14258915,0.03041492,2.99049284,4.13243603,1.00137238
-2.27813907,4.95860379,0.02646519,1.14123366,0.14332660,0.02886872,2.94171432,4.08126473,0.98940955
-2.27213607,4.89155096,0.02594677,1.12801315,0.14445719,0.02741831,2.90132147,4.03657233,0.98086340
-2.26613307,4.83885740,0.02554893,1.11795304,0.14597688,0.02607263,2.86963879,3.99925620,0.97583247
-2.26013007,4.80095844,0.02526620,1.11122205,0.14787428,0.02483969,2.84689040,3.97014239,0.97437176
-2.25412706,4.77810512,0.02509244,1.10794696,0.15013013,0.02372654,2.83318809,3.94995828,0.97648722
-2.24812406,4.77034682,0.02502092,1.10820708,0.15271696,0.02273918,2.82852241,3.93930825,0.98213146
-2.24212106,4.77752038,0.02504446,1.11203009,0.15559903,0.02188256,2.83275752,3.93865398,0.99120113
-2.23611806,4.79924711,0.02515551,1.11938989,0.15873266,0.02116061,2.84563086,3.94830077,1.00353637
-2.23011506,4.83493863,0.02534638,1.13020641,0.16206685,0.02057626,2.86675790,3.96839040,1.01892257
-2.22411206,4.88381144,0.02560927,1.14434768,0.16554435,0.02013157,2.89564214,3.99890094,1.03709452
-2.21810905,4.94491009,0.02593651,1.16163379,0.16910299,0.01982782,2.93168999,4.03965317,1.05774286
-2.21210605,5.01713755,0.02632070,1.18184277,0.17267743,0.01966570,2.97422989,4.09032288,1.08052264
-2.20610305,5.09929123,0.02675484,1.20471771,0.17620100,0.01964544,3.02253464,4.15045780,1.10506362
-2.20010005,5.19010251,0.02723249,1.22997492,0.17960787,0.01976698,3.07584571,4.21949769,1.13098167
-2.19409705,5.28827739,0.02774789,1.25731234,0.18283513,0.02003013,3.13339805,4.29679585,1.15789094
-2.18809405,5.39253570,0.02829607,1.28641774,0.18582490,0.02043472,3.19444396,4.38164025,1.18541582
-2.18209105,5.50164653,0.02887292,1.31697616,0.18852623,0.02098067,3.25827458,4.47327266,1.21320231
-2.17608804,5.61445771,0.02947514,1.34867608,0.19089679,0.02166807,3.32423774,4.57090437,1.24092802
-2.17008504,5.72991750,0.03010031,1.38121404,0.19290416,0.02249716,3.39175102,4.67372742,1.26831030
-2.16408204,5.84708754,0.03074674,1.41429740,0.19452667,0.02346831,3.46030949,4.78092066,1.29511213
-2.15807904,5.96514634,0.03141335,1.44764521,0.19575385,0.02458187,3.52948756,4.89165072,1.32114536
-2.15207604,6.08338357,0.03209959,1.48098740,0.19658629,0.02583800,3.59893520,5.00506818,1.34627136
-2.14607304,6.20118592,0.03280512,1.51406238,0.19703506,0.02723644,3.66836876,5.12029980,1.37039894
-2.14007004,6.31801607,0.03352972,1.54661362,0.19712064,0.02877622,3.73755741,5.23643829,1.39347988
-2.13406703,6.43338648,0.03427297,1.57838567,0.19687148,0.03045532,3.80630608,5.35253110,1.41550239
-2.12806403,6.54683056,0.03503407,1.60912007,0.19632221,0.03227035,3.87443633,5.46757004,1.43648302
-2.12206103,6.65787340,0.03581161,1.63855197,0.19551169,0.03421614,3.94176667,5.58048355,1.45645743
-2.11605803,6.76600479,0.03660337,1.66640780,0.19448087,0.03628543,4.00809365,5.69013333,1.47547088
-2.11005503,6.87065661,0.03740621,1.69240451,0.19327072,0.03846853,4.07317520,5.79531655,1.49356885
-2.10405203,6.97118672,0.03821589,1.71625082,0.19192023,0.04075301,4.13671757,5.89477490,1.51078842
-2.09804902,7.06687070,0.03902704,1.73765059,0.19046463,0.04312353,4.19836672,5.98721078,1.52715104
-2.09204602,7.15690259,0.03983315,1.75630830,0.18893393,0.04556170,4.25770495,6.07131063,1.54265690
-2.08604302,7.24040468,0.04062656,1.77193662,0.18735174,0.04804606,4.31425312,6.14577498,1.55728136
-2.08004002,7.31644629,0.04139862,1.78426565,0.18573460,0.05055215,4.36747851,6.20935381,1.57097347
-2.07403702,7.38407039,0.04213974,1.79305332,0.18409158,0.05305280,4.41680781,6.26088598,1.58365672
-2.06803402,7.44232682,0.04283962,1.79809654,0.18242445,0.05551844,4.46164480,6.29934051,1.59523177
-2.06203102,7.49031007,0.04348746,1.79924229,0.18072811,0.05791759,4.50139154,6.32385772,1.60558094
-2.05602801,7.52719953,0.04407214,1.79639789,0.17899138,0.06021752,4.53547214,6.33378784,1.61457426
-2.05002501,7.55229985,0.04458256,1.78954005,0.17719812,0.06238495,4.56335758,6.32872499,1.62207647
-2.04402201,7.56507902,0.04500787,1.77872177,0.17532850,0.06438687,4.58459040,6.30853432,1.62795469
-2.03801901,7.56520201,0.04533775,1.76407669,0.17336041,0.06619149,4.59880783,6.27337081,1.63208620
-2.03201601,7.55255803,0.04556274,1.74582061,0.17127093,0.06776908,4.60576219,6.22368825,1.63436596
-2.02601301,7.52727970,0.04567443,1.72424973,0.16903776,0.06909301,4.60533734,6.16023764,1.63471332
-2.02001001,7.48975309,0.04566580,1.69973572,0.16664057,0.07014056,4.59756048,6.08405486,1.63307780
-2.01400700,7.44061802,0.04553143,1.67271773,0.16406215,0.07089377,4.58260861,5.99643779,1.62944349
-2.00800400,7.38075837,0.04526770,1.64369145,0.16128945,0.07134017,4.56080923,5.89891372,1.62383194
-2.00200100,7.31128289,0.04487297,1.61319589,0.15831425,0.07147330,4.53263542,5.79319842,1.61630347
-1.99599800,7.23349740,0.04434772,1.58179830,0.15513371,0.07129312,4.49869545,5.68114852,1.60695696
-1.98999500,7.14886963,0.04369464,1.55007780,0.15175055,0.07080618,4.45971742,5.56470926,1.59592798
-1.98399200,7.05898828,0.04291865,1.51860867,0.14817303,0.07002559,4.41652970,5.44585981,1.58338572
-1.97798899,6.96551831,0.04202692,1.48794365,0.14441468,0.06897079,4.37003807,5.32655834,1.56952867
-1.97198599,6.87015432,0.04102873,1.45859837,0.14049381,0.06766709,4.32120070,5.20868924,1.55457940
-1.96598299,6.77457408,0.03993538,1.43103711,0.13643287,0.06614504,4.27100188,5.09401438,1.53877877
-1.95997999,6.68039412,0.03875999,1.40566078,0.13225764,0.06443959,4.22042591,4.98413037,1.52237972
-1.95397699,6.58912926,0.03751722,1.38279734,0.12799635,0.06258921,4.17043185,4.88043313,1.50564100
-1.94797399,6.50215731,0.03622303,1.36269513,0.12367881,0.06063482,4.12193048,4.78409096,1.48882110
-1.94197099,6.42069037,0.03489425,1.34551911,0.11933543,0.05861871,4.07576389,4.69602664,1.47217257
-1.93596798,6.34575327,0.03354829,1.33135016,0.11499641,0.05658350,4.03268860,4.61690882,1.45593693
-1.92996498,6.27816971,0.03220268,1.32018730,0.11069093,0.05457101,3.99336238,4.54715234,1.44034024
-1.92396198,6.21855598,0.03087469,1.31195254,0.10644644,0.05262135,3.95833514,4.48692691,1.42558960
-1.91795898,6.16732191,0.02958092,1.30649807,0.10228817,0.05077199,3.92804369,4.43617315,1.41187045
-1.91195598,6.12467839,0.02833687,1.30361538,0.09823866,0.04905706,3.90281026,4.39462470,1.39934472
-1.90595298,6.09065043,0.02715666,1.30304569,0.09431754,0.04750668,3.88284439,4.36183505,1.38814989
-1.89994997,6.06509470,0.02605261,1.30449142,0.09054141,0.04614653,3.86824763,4.33720745,1.37839878
-1.89394697,6.04772024,0.02503504,1.30762784,0.08692381,0.04499754,3.85902053,4.32002654,1.37018005
-1.88794397,6.03811106,0.02411202,1.31211473,0.08347541,0.04407572,3.85507138,4.30949009,1.36355919
-1.88194097,6.03574957,0.02328924,1.31760736,0.08020419,0.04339212,3.85622593,4.30473978,1.35858010
-1.87593797,6.04003940,0.02256993,1.32376649,0.07711578,0.04295291,3.86223775,4.30488962,1.35526683
-1.86993497,6.05032706,0.02195485,1.33026709,0.07421373,0.04275954,3.87279860,4.30905150,1.35362553
-1.86393197,6.06592140,0.02144237,1.33680553,0.07149991,0.04280900,3.88754852,4.31635703,1.35364647
-1.85792896,6.08611049,0.02102860,1.34310511,0.06897488,0.04309410,3.90608530,4.32597554,1.35530596
-1.85192596,6.11017569,0.02070757,1.34891986,0.06663815,0.04360381,3.92797323,4.33712803,1.35856795
-1.84592296,6.13740271,0.02047149,1.35403686,0.06448849,0.04432363,3.95275099,4.34909732,1.36338555
-1.83991996,6.16708996,0.02031106,1.35827689,0.06252415,0.04523596,3.97993874,4.36123483,1.36970193
-1.83391696,6.19855444,0.02021577,1.36149389,0.06074303,0.04632047,4.00904449,4.37296426,1.37745104
-1.82791396,6.23113563,0.02017424,1.36357343,0.05914278,0.04755449,4.03956985,4.38378305,1.38655779
-1.82191096,6.26419795,0.02017460,1.36443030,0.05772080,0.04891338,4.07101541,4.39326211,1.39693782
-1.81590795,6.29713240,0.02020485,1.36400580,0.05647431,0.05037096,4.10288583,4.40104442,1.40849705
-1.80990495,6.32935792,0.02025317,1.36226480,0.05540026,0.05189985,4.13469490,4.40684323,1.42113089
-1.80390195,6.36032310,0.02030825,1.35919295,0.05449529,0.05347193,4.16597073,4.41044027,1.43472335
-1.79789895,6.38950868,0.02035959,1.35479429,0.05375565,0.05505873,4.19626113,4.41168440,1.44914615
-1.79189595,6.41643118,0.02039773,1.34908939,0.05317715,0.05663190,4.22513924,4.41049088,1.46425804
-1.78589295,6.44064787,0.02041445,1.34211417,0.05275514,0.05816362,4.25220951,4.40684145,1.47990433
-1.77988994,6.46176323,0.02040292,1.33391945,0.05248447,0.05962707,4.27711394,4.40078505,1.49591698
-1.77388694,6.47943652,0.02035779,1.32457122,0.05235956,0.06099689,4.29953834,4.39243908,1.51211517
-1.76788394,6.49339048,0.02027524,1.31415158,0.05237444,0.06224966,4.31921857,4.38199072,1.52830661
-1.76188094,6.50342033,0.02015297,1.30276001,0.05252285,0.06336427,4.33594640,4.36969799,1.54428945
-1.75587794,6.50940279,0.01999013,1.29051507,0.05279842,0.06432236,4.34957471,4.35589001,1.55985498
-1.74987494,6.51130409,0.01978725,1.27755606,0.05319478,0.06510866,4.36002156,4.34096586,1.57479093
-1.74387194,6.50918649,0.01954606,1.26404438,0.05370576,0.06571127,4.36727298,4.32539176,1.58888526
-1.73786893,6.50321237,0.01926933,1.25016453,0.05432549,0.06612187,4.37138387,4.30969598,1.60193039
-1.73186593,6.49364522,0.01896071,1.23612434,0.05504860,0.06633583,4.37247681,4.29446135,1.61372759
-1.72586293,6.48084717,0.01862446,1.22215429,0.05587026,0.06635229,4.37073862,4.28031524,1.62409139
-1.71985993,6.46527244,0.01826529,1.20850587,0.05678622,0.06617401,4.36641436,4.26791722,1.63285372
-1.71385693,6.44745690,0.01788810,1.19544886,0.05779284,0.06580726,4.35979896,4.25794459,1.63986765
-1.70785393,6.42800365,0.01749781,1.18326757,0.05888699,0.06526150,4.35122649,4.25107656,1.64501056
-1.70185093,6.40756535,0.01709914,1.17225616,0.06006589,0.06454907,4.34105763,4.24797756,1.64818653
-1.69584792,6.38682377,0.01669648,1.16271322,0.06132699,0.06368471,4.32966559,4.24928069,1.64932795
-1.68984492,6.36646767,0.01629369,1.15493583,0.06266768,0.06268510,4.31742125,4.25557216,1.64839622
-1.68384192,6.34717009,0.01589407,1.14921334,0.06408509,0.06156828,4.30467832,4.26737763,1.64538166
-1.67783892,6.32956627,0.01550023,1.14582117,0.06557578,0.06035313,4.29175916,4.28515122,1.64030264
-1.67183592,6.31423323,0.01511408,1.14501490,0.06713553,0.05905879,4.27894220,4.30926777,1.63320401
-1.66583292,6.30167236,0.01473684,1.14702487,0.06875915,0.05770416,4.26645162,4.34001875,1.62415505
-1.65982991,6.29229563,0.01436905,1.15205139,0.07044023,0.05630735,4.25444990,4.37761184,1.61324697
-1.65382691,6.28641621,0.01401067,1.16026079,0.07217112,0.05488534,4.24303379,4.42217392,1.60059020
-1.64782391,6.28424367,0.01366113,1.17178224,0.07394285,0.05345354,4.23223376,4.47375685,1.58631158
-1.64182091,6.28588383,0.01331947,1.18670538,0.07574519,0.05202563,4.22201702,4.53234526,1.57055148
-1.63581791,6.29134262,0.01298446,1.20507855,0.07756677,0.05061331,4.21229389,4.59786519,1.55346102
-1.62981491,6.30053365,0.01265471,1.22690765,0.07939525,0.04922626,4.20292690,4.67019245,1.53519943
-1.62381191,6.31328807,0.01232882,1.25215535,0.08121760,0.04787219,4.19374203,4.74915965,1.51593138
-1.61780890,6.32936616,0.01200551,1.28074045,0.08302036,0.04655689,4.18454127,4.83456063,1.49582459
-1.61180590,6.34846915,0.01168367,1.31253751,0.08478997,0.04528444,4.17511557,4.92615172,1.47504736
-1.60580290,6.37025053,0.01136252,1.34737642,0.08651307,0.04405743,4.16525733,5.02364924,1.45376617
