energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up
-2.89644822,3.83991126,0.00260780,1.20451458,3.06300219,0.74126470,0.87035124,0.57833330,0.04702011,1.62807892
-2.89044522,3.79381646,0.00272401,1.15040499,2.90531532,0.71508711,0.93126864,0.57331487,0.04240516,1.66725034
-2.88444222,3.76562803,0.00286975,1.09961587,2.75605913,0.69116462,0.99725484,0.57193654,0.03827197,1.71641854
-2.87843922,3.75497578,0.00304557,1.05253980,2.61647289,0.66963791,1.06776126,0.57401721,0.03460375,1.77484897
-2.87243622,3.76107706,0.00325211,1.00944696,2.48749136,0.65057368,1.14212444,0.57931339,0.03138008,1.84161841
-2.86643322,3.78274194,0.00349007,0.97047686,2.36972001,0.63396050,1.21957282,0.58752337,0.02857767,1.91562723
-2.86043022,3.81839462,0.00376038,0.93563658,2.26342632,0.61970880,1.29923721,0.59829272,0.02617109,1.99561722
-2.85442721,3.86611048,0.00406414,0.90480561,2.16854712,0.60765494,1.38016463,0.61122138,0.02413353,2.08019459
-2.84842421,3.92366710,0.00440279,0.87774672,2.08471081,0.59756898,1.46133540,0.62587174,0.02243743,2.16785736
-2.84242121,3.98860734,0.00477802,0.85412217,2.01127296,0.58916578,1.54168273,0.64177775,0.02105517,2.25702635
-2.83641821,4.05831148,0.00519189,0.83351442,1.94736280,0.58211865,1.62011444,0.65845472,0.01995965,2.34607885
-2.83041521,4.13007550,0.00564670,0.81544986,1.89193780,0.57607482,1.69553611,0.67540933,0.01912475,2.43338365
-2.82441221,4.20119210,0.00614500,0.79942449,1.84384332,0.57067185,1.76687485,0.69214989,0.01852573,2.51733652
-2.81840920,4.26903100,0.00668948,0.78493012,1.80187404,0.56555422,1.83310298,0.70819630,0.01813952,2.59639484
-2.81240620,4.33111546,0.00728278,0.77147970,1.76483420,0.56038906,1.89326102,0.72308964,0.01794492,2.66911034
-2.80640320,4.38519185,0.00792737,0.75863063,1.73159347,0.55488044,1.94647892,0.73640102,0.01792258,2.73415901
-2.80040020,4.42928986,0.00862530,0.74600483,1.70113624,0.54878144,1.99199533,0.74773969,0.01805497,2.79036726
-2.79439720,4.46177120,0.00937796,0.73330494,1.67260193,0.54190348,2.02917386,0.75676011,0.01832621,2.83673370
-2.78839420,4.48136531,0.01018582,0.72032563,1.64531503,0.53412263,2.05751628,0.76316791,0.01872176,2.87244598
-2.78239120,4.48719131,0.01104814,0.70696000,1.61880378,0.52538252,2.07667190,0.76672470,0.01922812,2.89689242
-2.77638819,4.47876565,0.01196275,0.69320067,1.59280715,0.51569405,2.08644318,0.76725160,0.01983240,2.90966822
-2.77038519,4.45599609,0.01292577,0.67913583,1.56727037,0.50513184,2.08678727,0.76463147,0.02052192,2.91057634
-2.76438219,4.41916246,0.01393142,0.66494047,1.54232975,0.49382780,2.07781353,0.75880984,0.02128379,2.89962322
-2.75837919,4.36888587,0.01497193,0.65086354,1.51828797,0.48196223,2.05977720,0.74979450,0.02210453,2.87700964
-2.75237619,4.30608766,0.01603745,0.63721158,1.49558149,0.46975293,2.03306938,0.73765375,0.02296982,2.84311732
-2.74637319,4.23194033,0.01711606,0.62432978,1.47474188,0.45744293,1.99820378,0.72251341,0.02386419,2.79849163
-2.74037019,4.14781247,0.01819395,0.61258135,1.45635321,0.44528742,1.95580065,0.70455255,0.02477101,2.74382129
-2.73436718,4.05521003,0.01925560,0.60232629,1.44100766,0.43354056,1.90656848,0.68399806,0.02567243,2.67991561
-2.72836418,3.95571617,0.02028414,0.59390033,1.42926137,0.42244271,1.85128408,0.66111821,0.02654960,2.60768013
-2.72236118,3.85093207,0.02126173,0.58759524,1.42159279,0.41220872,1.79077166,0.63621529,0.02738288,2.52809147
-2.71635818,3.74242064,0.02217010,0.58364106,1.41836522,0.40301764,1.72588178,0.60961752,0.02815226,2.44217204
-2.71035518,3.63165529,0.02299105,0.58219130,1.41979528,0.39500438,1.65747065,0.58167047,0.02883785,2.35096551
-2.70435218,3.51997528,0.02370709,0.58331143,1.42592859,0.38825356,1.58638062,0.55272824,0.02942042,2.25551364
-2.69834917,3.40854909,0.02430199,0.58697135,1.43662372,0.38279569,1.51342239,0.52314464,0.02988200,2.15683515
-2.69234617,3.29834680,0.02476140,0.59304197,1.45154495,0.37860583,1.43935954,0.49326462,0.03020652,2.05590707
-2.68634317,3.19012227,0.02507335,0.60129603,1.47016407,0.37560472,1.36489569,0.46341634,0.03038034,1.95364913
-2.68034017,3.08440522,0.02522876,0.61141328,1.49177121,0.37366221,1.29066471,0.43390400,0.03039280,1.85091125
-2.67433717,2.98150314,0.02522172,0.62298946,1.51549399,0.37260273,1.21722404,0.40500178,0.03023664,1.74846452
-2.66833417,2.88151258,0.02504983,0.63554895,1.54032422,0.37221262,1.14505125,0.37694897,0.02990831,1.64699539
-2.66233117,2.78433877,0.02471427,0.64856052,1.56515095,0.37224889,1.07454357,0.34994658,0.02940814,1.54710323
-2.65632816,2.68972252,0.02421976,0.66145536,1.58879839,0.37244900,1.00602020,0.32415528,0.02874039,1.44930070
-2.65032516,2.59727272,0.02357448,0.67364680,1.61006707,0.37254125,0.93972710,0.29969498,0.02791311,1.35401677
-2.64432216,2.50650288,0.02278975,0.68455082,1.62777651,0.37225529,0.87584361,0.27664565,0.02693786,1.26160186
-2.63831916,2.41686986,0.02187966,0.69360649,1.64080744,0.37133239,0.81449060,0.25504956,0.02582938,1.17233459
-2.63231616,2.32781286,0.02086058,0.70029557,1.64814198,0.36953503,0.75573942,0.23491461,0.02460502,1.08642958
-2.62631316,2.23879089,0.01975063,0.70416035,1.64889982,0.36665531,0.69962125,0.21621849,0.02328419,1.00404588
-2.62031016,2.14931711,0.01856909,0.70481914,1.64236928,0.36252214,0.64613622,0.19891360,0.02188773,0.92529544
-2.61430715,2.05898849,0.01733580,0.70197868,1.62803160,0.35700670,0.59526193,0.18293229,0.02043723,0.85025126
-2.60830415,1.96750973,0.01607055,0.69544314,1.60557794,0.35002614,0.54696111,0.16819225,0.01895441,0.77895484
-2.60230115,1.87471054,0.01479255,0.68511933,1.57491823,0.34154545,0.50118793,0.15460177,0.01746045,0.71142274
-2.59629815,1.78055587,0.01351994,0.67101800,1.53618194,0.33157745,0.45789299,0.14206466,0.01597549,0.64765207
-2.59029515,1.68514910,0.01226933,0.65325136,1.48971082,0.32018102,0.41702698,0.13048468,0.01451811,0.58762479
-2.58429215,1.58872836,0.01105551,0.63202702,1.43604432,0.30745776,0.37854289,0.11976925,0.01310501,0.53131104
-2.57828914,1.49165676,0.00989118,0.60763875,1.37589854,0.29354722,0.34239699,0.10983245,0.01175067,0.47867143
-2.57228614,1.39440739,0.00878680,0.58045456,1.31013993,0.27862111,0.30854889,0.10059728,0.01046726,0.42965856
-2.56628314,1.29754431,0.00775058,0.55090283,1.23975509,0.26287672,0.27696066,0.09199705,0.00926451,0.38421790
-2.56028014,1.20170071,0.00678845,0.51945713,1.16581832,0.24652989,0.24759555,0.08397612,0.00814982,0.34228840
-2.55427714,1.10755573,0.00590420,0.48662038,1.08945819,0.22980788,0.22041631,0.07648998,0.00712835,0.30380287
-2.54827414,1.01581114,0.00509966,0.45290929,1.01182498,0.21294251,0.19538360,0.06950481,0.00620323,0.26868840
-2.54227114,0.92716918,0.00437488,0.41883944,0.93406004,0.19616376,0.17245448,0.06299656,0.00537583,0.23686701
-2.53626813,0.84231256,0.00372838,0.38491185,0.85726848,0.17969409,0.15158123,0.05694985,0.00464607,0.20825660
-2.53026513,0.76188755,0.00315744,0.35160140,0.78249601,0.16374378,0.13271062,0.05135664,0.00401269,0.18277225
-2.52426213,0.68649067,0.00265837,0.31934736,0.71071054,0.14850721,0.11578374,0.04621489,0.00347368,0.16032788
-2.51825913,0.61665940,0.00222673,0.28854646,0.64278900,0.13416036,0.10073618,0.04152724,0.00302648,0.14083826
-2.51225613,0.55286685,0.00185764,0.25954834,0.57950943,0.12085930,0.08749881,0.03729982,0.00266840,0.12422119
-2.50625313,0.49552041,0.00154596,0.23265350,0.52154795,0.10873990,0.07599887,0.03354134,0.00239680,0.11039987
-2.50025013,0.44496379,0.00128649,0.20811349,0.46948041,0.09791828,0.06616138,0.03026221,0.00220937,0.09930509
-2.49424712,0.40148211,0.00107417,0.18613315,0.42378787,0.08849226,0.05791068,0.02747408,0.00210427,0.09087729
-2.48824412,0.36530912,0.00090417,0.16687446,0.38486516,0.08054330,0.05117207,0.02518950,0.00208029,0.08506820
-2.48224112,0.33663606,0.00077201,0.15046174,0.35303171,0.07413893,0.04587335,0.02342177,0.00213693,0.08184197
-2.47623812,0.31562116,0.00067364,0.13698775,0.32854365,0.06933547,0.04194615,0.02218501,0.00227435,0.08117559
-2.47023512,0.30239923,0.00060545,0.12652021,0.31160636,0.06618071,0.03932710,0.02149432,0.00249339,0.08305857
-2.46423212,0.29709058,0.00056431,0.11910855,0.30238660,0.06471662,0.03795858,0.02136603,0.00279548,0.08749185
-2.45822911,0.29980874,0.00054758,0.11479030,0.30102360,0.06498168,0.03778916,0.02181802,0.00318244,0.09448582
-2.45222611,0.31066656,0.00055303,0.11359707,0.30763843,0.06701295,0.03877365,0.02286999,0.00365634,0.10405770
-2.44622311,0.32978040,0.00057889,0.11555965,0.32234138,0.07084759,0.04087285,0.02454370,0.00421927,0.11622816
-2.44022011,0.35727222,0.00062372,0.12071226,0.34523690,0.07652398,0.04405296,0.02686322,0.00487310,0.13101747
-2.43421711,0.39326963,0.00068644,0.12909563,0.37642613,0.08408222,0.04828474,0.02985498,0.00561917,0.14844138
-2.42821411,0.43790392,0.00076621,0.14075893,0.41600693,0.09356409,0.05354249,0.03354781,0.00645807,0.16850684
-2.42221111,0.49130628,0.00086241,0.15576046,0.46407161,0.10501259,0.05980303,0.03797275,0.00738935,0.19120791
-2.41620810,0.55360248,0.00097458,0.17416717,0.52070243,0.11847082,0.06704458,0.04316287,0.00841128,0.21652215
-2.41020510,0.62490618,0.00110239,0.19605285,0.58596526,0.13398060,0.07524574,0.04915277,0.00952062,0.24440747
-2.40420210,0.70531125,0.00124553,0.22149524,0.65990157,0.15158054,0.08438467,0.05597806,0.01071243,0.27480005
-2.39819910,0.79488329,0.00140373,0.25057193,0.74251910,0.17130383,0.09443842,0.06367459,0.01198003,0.30761315
-2.39219610,0.89365055,0.00157668,0.28335525,0.83378149,0.19317570,0.10538253,0.07227755,0.01331483,0.34273707
-2.38619310,1.00159444,0.00176401,0.31990612,0.93359713,0.21721062,0.11719087,0.08182033,0.01470643,0.38004030
-2.38019010,1.11863978,0.00196525,0.36026708,1.04180755,0.24340924,0.12983571,0.09233328,0.01614266,0.41937184
-2.37418709,1.24464482,0.00217982,0.40445449,1.15817558,0.27175520,0.14328805,0.10384215,0.01760978,0.46056448
-2.36818409,1.37939126,0.00240696,0.45245031,1.28237361,0.30221175,0.15751807,0.11636652,0.01909264,0.50343896
-2.36218109,1.52257429,0.00264575,0.50419350,1.41397233,0.33471844,0.17249569,0.12991800,0.02057507,0.54780878
-2.35617809,1.67379298,0.00289507,0.55957139,1.55243039,0.36918773,0.18819119,0.14449834,0.02204011,0.59348528
-2.35017509,1.83254125,0.00315358,0.61841147,1.69708533,0.40550187,0.20457577,0.16009767,0.02347052,0.64028285
-2.34417209,1.99819993,0.00341974,0.68047395,1.84714671,0.44351010,0.22162204,0.17669263,0.02484907,0.68802380
-2.33816908,2.17003054,0.00369174,0.74544557,2.00169173,0.48302635,0.23930438,0.19424496,0.02615905,0.73654282
-2.33216608,2.34717142,0.00396755,0.81293530,2.15966456,0.52382775,0.25759914,0.21270028,0.02738462,0.78569068
-2.32616308,2.52863716,0.00424488,0.88247233,2.31987985,0.56565408,0.27648468,0.23198751,0.02851122,0.83533716
-2.32016008,2.71332233,0.00452124,0.95350698,2.48103149,0.60820844,0.29594136,0.25201898,0.02952591,0.88537305
-2.31415708,2.90001031,0.00479387,1.02541510,2.64170726,0.65115952,0.31595136,0.27269143,0.03041764,0.93571140
-2.30815408,3.08738824,0.00505988,1.09750607,2.80041008,0.69414535,0.33649861,0.29388804,0.03117751,0.98628793
-2.30215108,3.27406870,0.00531618,1.16903500,2.95558612,0.73677904,0.35756875,0.31548161,0.03179888,1.03706109
-2.29614807,3.45861865,0.00555957,1.23921893,3.10565991,0.77865633,0.37914933,0.33733901,0.03227755,1.08801166
-2.29014507,3.63959552,0.00578684,1.30725701,3.24907613,0.81936504,0.40123012,0.35932680,0.03261169,1.13914242
-2.28414207,3.81559007,0.00599477,1.37235424,3.38434723,0.85849616,0.42380388,0.38131809,0.03280187,1.19047779
-2.27813907,3.98527517,0.00618023,1.43374808,3.51010554,0.89565643,0.44686720,0.40320039,0.03285095,1.24206388
-2.27213607,4.14745861,0.00634032,1.49073711,3.62515830,0.93048194,0.47042176,0.42488421,0.03276395,1.29396879
-2.26613307,4.30113823,0.00647238,1.54271047,3.72854311,0.96265214,0.49447562,0.44631214,0.03254787,1.34628312
-2.26013007,4.44555637,0.00657417,1.58917683,3.81958138,0.99190378,0.51904450,0.46746787,0.03221152,1.39912064
-2.25412706,4.58025088,0.00664388,1.62979146,3.89792679,1.01804390,0.54415296,0.48838478,0.03176528,1.45261855
-2.24812406,4.70509931,0.00668030,1.66437971,3.96360579,1.04096121,0.56983503,0.50915343,0.03122086,1.50693726
-2.24212106,4.82035289,0.00668286,1.69295560,4.01704718,1.06063510,0.59613430,0.52992752,0.03059113,1.56225890
-2.23611806,4.92665733,0.00665167,1.71573389,4.05909793,1.07714149,0.62310312,0.55092752,0.02988980,1.61878431
-2.23011506,5.02505747,0.00658762,1.73313462,4.09102316,1.09065506,0.65080067,0.57244178,0.02913127,1.67672787
-2.22411206,5.11698363,0.00649240,1.74577918,4.11448834,1.10144728,0.67928992,0.59482432,0.02833031,1.73631000
-2.21810905,5.20421841,0.00636847,1.75447719,4.13152288,1.10988001,0.70863322,0.61848916,0.02750188,1.79774691
-2.21210605,5.28884347,0.00621907,1.76020438,4.14446502,1.11639471,0.73888676,0.64390098,0.02666083,1.86123775
-2.20610305,5.37316693,0.00604820,1.76407149,4.15588900,1.12149732,0.77009379,0.67156203,0.02582169,1.92694932
-2.20010005,5.45963330,0.00586051,1.76728519,4.16851621,1.12573934,0.80227711,0.70199545,0.02499835,1.99499869
-2.19409705,5.55071890,0.00566125,1.77110228,4.18511333,1.12969578,0.83543094,0.73572541,0.02420387,2.06543466
-2.18809405,5.64881660,0.00545616,1.77677864,4.20838106,1.13394074,0.86951270,0.77325462,0.02345014,2.13821871
-2.18209105,5.75611482,0.00525134,1.78551531,4.24083783,1.13902186,0.90443529,0.81503989,0.02274766,2.21320671
-2.17608804,5.87447612,0.00505314,1.79840363,4.28470346,1.14543463,0.94006010,0.86146679,0.02210525,2.29013253
-2.17008504,6.00532136,0.00486801,1.81637209,4.34178806,1.15359778,0.97619167,0.91282433,0.02152988,2.36859472
-2.16408204,6.14952507,0.00470234,1.84013743,4.41339132,1.16383111,1.01257413,0.96928086,0.02102643,2.44804742
-2.15807904,6.30732782,0.00456238,1.87016221,4.50021737,1.17633669,1.04889007,1.03086239,0.02059754,2.52779659
-2.15207604,6.47827062,0.00445401,1.90662120,4.60230964,1.19118459,1.08476204,1.09743443,0.02024353,2.60700229
-2.14607304,6.66115536,0.00438266,1.94937850,4.71900981,1.20830379,1.11975690,1.16868845,0.01996237,2.68468742
-2.14007004,6.85403461,0.00435318,1.99797666,4.84894334,1.22747902,1.15339299,1.24413398,0.01974967,2.75975332
-2.13406703,7.05423238,0.00436968,2.05163898,4.99003373,1.24835363,1.18515014,1.32309694,0.01959885,2.83100176
-2.12806403,7.25839618,0.00443545,2.10928514,5.13954559,1.27043860,1.21448202,1.40472488,0.01950130,2.89716291
-2.12206103,7.46257935,0.00455286,2.16956001,5.29415595,1.29312745,1.24083065,1.48799923,0.01944663,2.95692842
-2.11605803,7.66235080,0.00472324,2.23087468,5.45005143,1.31571629,1.26364230,1.57175450,0.01942301,3.00898821
-2.11005503,7.85292855,0.00494685,2.29145829,5.60304785,1.33742839,1.28238428,1.65470409,0.01941756,3.05206977
-2.10405203,8.02933152,0.00522279,2.34941856,5.74872772,1.35744209,1.29656195,1.73547192,0.01941676,3.08497813
-2.09804902,8.18654381,0.00554898,2.40280860,5.88259009,1.37492090,1.30573509,1.81262880,0.01940691,3.10663511
-2.09204602,8.31968451,0.00592215,2.44969711,6.00020654,1.38904447,1.30953307,1.88473248,0.01937460,3.11611590
-2.08604302,8.42417614,0.00633782,2.48823900,6.09737685,1.39903912,1.30766816,1.95036968,0.01930716,3.11268165
-2.08004002,8.49590460,0.00679041,2.51674343,6.17027773,1.40420655,1.29994628,2.00819857,0.01919309,3.09580661
-2.07403702,8.53136405,0.00727321,2.53373606,6.21559822,1.40394959,1.28627501,2.05699020,0.01902243,3.06519874
-2.06803402,8.52778069,0.00777859,2.53801320,6.23065636,1.39779390,1.26666824,2.09566691,0.01878712,3.02081296
-2.06203102,8.48321065,0.00829804,2.52868512,6.21349196,1.38540479,1.24124761,2.12333652,0.01848118,2.96285657
-2.05602801,8.39660810,0.00882244,2.50520714,6.16293225,1.36659855,1.21024039,2.13932078,0.01810097,2.89178670
-2.05002501,8.26786139,0.00934217,2.46739703,6.07862775,1.34134790,1.17397421,2.14317696,0.01764517,2.80829995
-2.04402201,8.09779625,0.00984743,2.41543842,5.96105771,1.30978163,1.13286874,2.13471188,0.01711486,2.71331492
-2.03801901,7.88814687,0.01032844,2.34987030,5.81150563,1.27217855,1.08742470,2.11398783,0.01651339,2.60794816
-2.03201601,7.64149680,0.01077578,2.27156346,5.63200671,1.22895622,1.03821078,2.08132037,0.01584620,2.49348489
-2.02601301,7.36119301,0.01118061,2.18168534,5.42527051,1.18065524,0.98584882,2.03726811,0.01512063,2.37134544
-2.02001001,7.05123767,0.01153502,2.08165528,5.19458305,1.12791987,0.93099810,1.98261519,0.01434558,2.24304904
-2.01400700,6.71616268,0.01183230,1.97309234,4.94369318,1.07147602,0.87433904,1.91834724,0.01353126,2.11017616
-2.00800400,6.36089275,0.01206719,1.85775849,4.67668884,1.01210766,0.81655721,1.84562196,0.01268877,1.97433082
-2.00200100,5.99060289,0.01223611,1.73749959,4.39786857,0.95063264,0.75832791,1.76573554,0.01182983,1.83710439
-1.99599800,5.61057604,0.01233737,1.61418696,4.11161394,0.88787907,0.70030212,1.68008632,0.01096641,1.70004184
-1.98999500,5.22606633,0.01237127,1.48966185,3.82226766,0.82466300,0.64309401,1.59013711,0.01011041,1.56461166
-1.98399200,4.84217251,0.01234023,1.36568494,3.53402187,0.76176828,0.58727045,1.49737739,0.00927346,1.43218020
-1.97798899,4.46372555,0.01224878,1.24389251,3.25081987,0.69992924,0.53334280,1.40328688,0.00846665,1.30399109
-1.97198599,4.09519335,0.01210352,1.12576070,2.97627404,0.63981648,0.48176099,1.30930123,0.00770039,1.18115016
-1.96598299,3.74060438,0.01191305,1.01257835,2.71360123,0.58202612,0.43291010,1.21678103,0.00698431,1.06461579
-1.95997999,3.40349113,0.01168777,0.90542884,2.46557629,0.52707258,0.38710920,1.12698469,0.00632721,0.95519492
-1.95397699,3.08685340,0.01143966,0.80518082,2.23450329,0.47538462,0.34461236,1.04104569,0.00573708,0.85354400
-1.94797399,2.79314035,0.01118206,0.71248694,2.02220333,0.42730463,0.30561171,0.95995441,0.00522114,0.76017473
-1.94197099,2.52424972,0.01092935,0.62779000,1.83001714,0.38309054,0.27024197,0.88454470,0.00478594,0.67546367
-1.93596798,2.28154211,0.01069661,0.55133521,1.65882044,0.34292015,0.23858647,0.81548503,0.00443749,0.59966513
-1.92996498,2.06586775,0.01049932,0.48318725,1.50904948,0.30689715,0.21068399,0.75327407,0.00418138,0.53292624
-1.92396198,1.87760301,0.01035297,0.42325087,1.38073444,0.27505855,0.18653612,0.69824023,0.00402292,0.47530360
-1.91795898,1.71669409,0.01027273,0.37129371,1.27353830,0.24738284,0.16611489,0.65054497,0.00396730,0.42678037
-1.91195598,1.58270535,0.01027315,0.32696999,1.18679908,0.22379853,0.14937008,0.61018940,0.00401968,0.38728309
-1.90595298,1.47486977,0.01036779,0.28984423,1.11957347,0.20419260,0.13623611,0.57702365,0.00418525,0.35669741
-1.89994997,1.39213991,0.01056896,0.25941385,1.07068068,0.18841862,0.12663808,0.55075879,0.00446936,0.33488211
-1.89394697,1.33323740,0.01088747,0.23513018,1.03874513,0.17630416,0.12049677,0.53098086,0.00487742,0.32168075
-1.88794397,1.29670012,0.01133235,0.21641720,1.02223736,0.16765742,0.11773248,0.51716655,0.00541493,0.31693067
-1.88194097,1.28092580,0.01191070,0.20268792,1.01951275,0.16227290,0.11826758,0.50870040,0.00608734,0.32046901
-1.87593797,1.28421190,0.01262746,0.19335805,1.02884781,0.15993609,0.12202767,0.50489300,0.00689996,0.33213562
-1.86993497,1.30479112,0.01348534,0.18785725,1.04847402,0.16042717,0.12894148,0.50500012,0.00785770,0.35177283
-1.86393197,1.34086275,0.01448465,0.18563780,1.07660927,0.16352388,0.13893950,0.50824215,0.00896487,0.37922243
-1.85792896,1.39061974,0.01562327,0.18618120,1.11148703,0.16900345,0.15195148,0.51382375,0.01022492,0.41431979
-1.85192596,1.45227175,0.01689656,0.18900275,1.15138330,0.17664397,0.16790300,0.52095327,0.01164013,0.45688586
-1.84592296,1.52406429,0.01829738,0.19365447,1.19464131,0.18622503,0.18671128,0.52886152,0.01321130,0.50671725
-1.83991996,1.60429428,0.01981613,0.19972671,1.23969395,0.19752812,0.20828049,0.53681945,0.01493745,0.56357495
-1.83391696,1.69132209,0.02144077,0.20684857,1.28508360,0.21033653,0.23249675,0.54415450,0.01681548,0.62717246
-1.82791396,1.78358042,0.02315691,0.21468752,1.32947937,0.22443520,0.25922318,0.55026494,0.01883994,0.69716367
-1.82191096,1.87958015,0.02494799,0.22294832,1.37169110,0.23961044,0.28829516,0.55463209,0.02100272,0.77313130
-1.81590795,1.97791343,0.02679542,0.23137142,1.41068019,0.25564973,0.31951609,0.55682985,0.02329289,0.85457649
-1.80990495,2.07725427,0.02867882,0.23973102,1.44556680,0.27234158,0.35265396,0.55653149,0.02569655,0.94091001
-1.80390195,2.17635708,0.03057629,0.24783290,1.47563322,0.28947563,0.38743880,0.55351341,0.02819675,1.03144590
-1.79789895,2.27405353,0.03246466,0.25551200,1.50032357,0.30684296,0.42356140,0.54765582,0.03077352,1.12539779
-1.79189595,2.36924822,0.03431995,0.26263000,1.51923972,0.32423675,0.46067325,0.53894047,0.03340393,1.22187850
-1.78589295,2.46091396,0.03611765,0.26907281,1.53213386,0.34145324,0.49838803,0.52744553,0.03606232,1.31990325
-1.77988994,2.54808711,0.03783321,0.27474811,1.53889802,0.35829305,0.53628456,0.51333803,0.03872059,1.41839668
-1.77388694,2.62986387,0.03944248,0.27958305,1.53955120,0.37456291,0.57391138,0.49686405,0.04134856,1.51620386
-1.76788394,2.70539815,0.04092217,0.28352201,1.53422468,0.39007776,0.61079278,0.47833738,0.04391447,1.61210527
-1.76188094,2.77390158,0.04225033,0.28652462,1.52314639,0.40466317,0.64643639,0.45812700,0.04638554,1.70483562
-1.75587794,2.83464628,0.04340685,0.28856411,1.50662495,0.41815814,0.68034196,0.43664391,0.04872864,1.79310616
-1.74987494,2.88697059,0.04437390,0.28962584,1.48503418,0.43041818,0.71201138,0.41432804,0.05091097,1.87563002
-1.74387194,2.93028795,0.04513638,0.28970625,1.45879874,0.44131854,0.74095947,0.39163541,0.05290082,1.95115005
-1.73786893,2.96409864,0.04568227,0.28881206,1.42838138,0.45075760,0.76672528,0.36902633,0.05466837,2.01846811
-1.73186593,2.98800400,0.04600304,0.28695988,1.39427218,0.45866022,0.78888367,0.34695464,0.05618647,2.07647525
-1.72586293,3.00172235,0.04609383,0.28417600,1.35697994,0.46498086,0.80705650,0.32585842,0.05743138,2.12418134
-1.71985993,3.00510569,0.04595370,0.28049644,1.31702575,0.46970651,0.82092333,0.30615230,0.05838349,2.16074348
-1.71385693,2.99815586,0.04558566,0.27596712,1.27493860,0.47285895,0.83023096,0.28822115,0.05902793,2.18549157
-1.70785393,2.98103898,0.04499674,0.27064410,1.23125258,0.47449644,0.83480146,0.27241545,0.05935510,2.19795038
-1.70185093,2.95409675,0.04419777,0.26459370,1.18650542,0.47471444,0.83453844,0.25904776,0.05936105,2.19785682
-1.69584792,2.91785324,0.04320327,0.25789252,1.14123759,0.47364541,0.82943103,0.24839038,0.05904770,2.18517155
-1.68984492,2.87301611,0.04203107,0.25062719,1.09599171,0.47145737,0.81955556,0.24067375,0.05842293,2.16008433
-1.68384192,2.82047131,0.04070192,0.24289378,1.05131144,0.46835118,0.80507456,0.23608537,0.05750042,2.12301259
-1.67783892,2.76127062,0.03923895,0.23479679,1.00773955,0.46455660,0.78623323,0.23476907,0.05629938,2.07459303
-1.67183592,2.69661186,0.03766718,0.22644776,0.96581469,0.46032699,0.76335335,0.23682427,0.05484408,2.01566638
-1.66583292,2.62781203,0.03601283,0.21796347,0.92606669,0.45593285,0.73682481,0.24230514,0.05316317,1.94725580
-1.65982991,2.55627400,0.03430270,0.20946361,0.88901014,0.45165422,0.70709508,0.25121967,0.05128896,1.87053958
-1.65382691,2.48344785,0.03256346,0.20106829,0.85513641,0.44777233,0.67465704,0.26352847,0.04925647,1.78681912
-1.64782391,2.41078826,0.03082104,0.19289518,0.82490421,0.44456053,0.64003552,0.27914355,0.04710248,1.69748348
-1.64182091,2.33970981,0.02909999,0.18505648,0.79872908,0.44227507,0.60377320,0.29792710,0.04486449,1.60397171
-1.63581791,2.27154200,0.02742289,0.17765601,0.77697216,0.44114588,0.56641631,0.31969061,0.04257970,1.50773459
-1.62981491,2.20748612,0.02580986,0.17078627,0.75992892,0.44136782,0.52850077,0.34419440,0.04028401,1.41019711
-1.62381191,2.14857590,0.02427814,0.16452583,0.74781825,0.44309275,0.49053918,0.37114804,0.03801110,1.31272306
-1.61780890,2.09564386,0.02284181,0.15893711,0.74077270,0.44642283,0.45300923,0.40021178,0.03579160,1.21658320
-1.61180590,2.04929495,0.02151154,0.15406464,0.73883034,0.45140527,0.41634380,0.43099924,0.03365240,1.12292779
-1.60580290,2.00988877,0.02029454,0.14993392,0.74192896,0.45802889,0.38092318,0.46308164,0.03161614,1.03276454
-1.59979990,1.97753126,0.01919458,0.14655099,0.74990294,0.46622266,0.34706945,0.49599360,0.02970083,0.94694242
-1.59379690,1.95207634,0.01821210,0.14390265,0.76248338,0.47585642,0.31504318,0.52924061,0.02791969,0.86614166
-1.58779390,1.93313742,0.01734444,0.14195750,0.77930170,0.48674368,0.28504242,0.56230808,0.02628113,0.79086989
-1.58179090,1.92010833,0.01658621,0.14066764,0.79989693,0.49864666,0.25720379,0.59467192,0.02478890,0.72146416
-1.57578789,1.91219298,0.01592959,0.13997103,0.82372670,0.51128330,0.23160558,0.62581033,0.02344241,0.65809829
-1.56978489,1.90844220,0.01536482,0.13979454,0.85018193,0.52433609,0.20827237,0.65521649,0.02223721,0.60079501
-1.56378189,1.90779664,0.01488068,0.14005745,0.87860487,0.53746248,0.18718109,0.68241202,0.02116547,0.54944178
-1.55777889,1.90913367,0.01446493,0.14067535,0.90831023,0.55030647,0.16826797,0.70696035,0.02021666,0.50380967
-1.55177589,1.91131672,0.01410484,0.14156435,0.93860876,0.56251102,0.15143607,0.72848011,0.01937820,0.46357414
-1.54577289,1.91324505,0.01378766,0.14264545,0.96883274,0.57373090,0.13656314,0.74665756,0.01863616,0.42833681
-1.53976988,1.91390212,0.01350100,0.14384891,0.99836243,0.58364546,0.12350930,0.76125807,0.01797594,0.39764745
-1.53376688,1.91240092,0.01323329,0.14511845,1.02665288,0.59197088,0.11212443,0.77213592,0.01738295,0.37102515
