energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-2.83641821,4.89226320,0.51640676,1.90019251,0.02849035,0.07878222,0.22808172,2.44229846,0.02743738,0.19223165
-2.83041521,4.88868893,0.52519540,1.87661276,0.02908815,0.08125618,0.23604186,2.45554544,0.02728130,0.19474628
-2.82441221,4.88964300,0.53419667,1.85716086,0.02969842,0.08375194,0.24379000,2.46874329,0.02710100,0.19720432
-2.81840920,4.89533872,0.54327865,1.84193382,0.03031536,0.08624213,0.25122454,2.48207533,0.02690326,0.19959717
-2.81240620,4.90598388,0.55230250,1.83100272,0.03093198,0.08870308,0.25824864,2.49574338,0.02669696,0.20191642
-2.80640320,4.92179043,0.56112799,1.82441496,0.03154036,0.09111548,0.26477303,2.50997241,0.02649298,0.20415448
-2.80040020,4.94298366,0.56961913,1.82219652,0.03213192,0.09346484,0.27071877,2.52501489,0.02630404,0.20630532
-2.79439720,4.96980908,0.57764974,1.82435372,0.03269778,0.09574186,0.27601963,2.54115403,0.02614442,0.20836511
-2.78839420,5.00253569,0.58510839,1.83087391,0.03322916,0.09794248,0.28062405,2.55870492,0.02602968,0.21033268
-2.78239120,5.04145399,0.59190256,1.84172497,0.03371762,0.10006773,0.28449647,2.57801282,0.02597623,0.21220974
-2.77638819,5.08686782,0.59796165,1.85685307,0.03415549,0.10212336,0.28761809,2.59944776,0.02600088,0.21400086
-2.77038519,5.13907925,0.60323871,1.87617859,0.03453604,0.10411912,0.28998682,2.62339508,0.02612025,0.21571315
-2.76438219,5.19836632,0.60771070,1.89959037,0.03485377,0.10606789,0.29161653,2.65024167,0.02635025,0.21735559
-2.75837919,5.26495422,0.61137734,1.92693826,0.03510454,0.10798453,0.29253557,2.68035798,0.02670538,0.21893808
-2.75237619,5.33898071,0.61425847,1.95802450,0.03528563,0.10988461,0.29278473,2.71407636,0.02719814,0.22047029
-2.74637319,5.42045753,0.61639033,1.99259433,0.03539578,0.11178304,0.29241457,2.75166656,0.02783834,0.22196027
-2.74037019,5.50922986,0.61782071,2.03032655,0.03543517,0.11369257,0.29148248,2.79330940,0.02863256,0.22341303
-2.73436718,5.60493621,0.61860358,2.07082482,0.03540523,0.11562242,0.29004947,2.83907023,0.02958353,0.22482911
-2.72836418,5.70697178,0.61879331,2.11361041,0.03530858,0.11757701,0.28817700,2.88887367,0.03068970,0.22620328
-2.72236118,5.81445776,0.61843910,2.15811726,0.03514873,0.11955477,0.28592394,2.94248138,0.03194490,0.22752354
-2.71635818,5.92621965,0.61757978,2.20369007,0.03492996,0.12154735,0.28334389,2.99947456,0.03333809,0.22877033
-2.71035518,6.04077696,0.61623950,2.24958617,0.03465702,0.12353905,0.28048299,3.05924283,0.03485335,0.22991633
-2.70435218,6.15634619,0.61442462,2.29498138,0.03433495,0.12550660,0.27737840,3.12098071,0.03646994,0.23092663
-2.69834917,6.27085868,0.61212186,2.33898052,0.03396883,0.12741938,0.27405742,3.18369287,0.03816264,0.23175948
-2.69234617,6.38199385,0.60929806,2.38063227,0.03356364,0.12924002,0.27053742,3.24620857,0.03990220,0.23236755
-2.68634317,6.48722765,0.60590152,2.41894834,0.03312409,0.13092537,0.26682647,3.30720553,0.04165600,0.23269968
-2.68034017,6.58389518,0.60186480,2.45292656,0.03265453,0.13242787,0.26292471,3.36524267,0.04338888,0.23270312
-2.67433717,6.66926543,0.59710897,2.48157697,0.03215889,0.13369714,0.25882626,3.41880072,0.04506409,0.23232603
-2.66833417,6.74062560,0.59154899,2.50395024,0.03164062,0.13468199,0.25452169,3.46632936,0.04664434,0.23152030
-2.66233117,6.79537134,0.58509987,2.51916709,0.03110276,0.13533237,0.25000070,3.50629883,0.04809297,0.23024439
-2.65632816,6.83109917,0.57768341,2.52644760,0.03054797,0.13560159,0.24525499,3.53725377,0.04937508,0.22846615
-2.65032516,6.84569678,0.56923492,2.52513914,0.02997857,0.13544838,0.24028112,3.55786693,0.05045868,0.22616542
-2.64432216,6.83742689,0.55970968,2.51474143,0.02939667,0.13483889,0.23508301,3.56699000,0.05131582,0.22333632
-2.63831916,6.80500059,0.54908869,2.49492776,0.02880424,0.13374848,0.22967422,3.56369924,0.05192349,0.21998893
-2.63231616,6.74763640,0.53738334,2.46556107,0.02820317,0.13216313,0.22407952,3.54733359,0.05226452,0.21615053
-2.62631316,6.66510197,0.52463876,2.42670413,0.02759538,0.13008052,0.21833589,3.51752322,0.05232816,0.21186601
-2.62031016,6.55773610,0.51093558,2.37862311,0.02698280,0.12751069,0.21249277,3.47420727,0.05211049,0.20719761
-2.61430715,6.42644982,0.49638998,2.32178434,0.02636749,0.12447619,0.20661153,3.41763963,0.05161465,0.20222387
-2.60830415,6.27270609,0.48115208,2.25684408,0.02575151,0.12101174,0.20076414,3.34838268,0.05085072,0.19703781
-2.60230115,6.09847895,0.46540247,2.18463180,0.02513699,0.11716346,0.19503118,3.26728905,0.04983544,0.19174450
-2.59629815,5.90619389,0.44934736,2.10612740,0.02452601,0.11298757,0.18949915,3.17547259,0.04859166,0.18645790
-2.59029515,5.69865190,0.43321226,2.02243347,0.02392053,0.10854884,0.18425734,3.07426973,0.04714762,0.18129730
-2.58429215,5.47894083,0.41723465,1.93474357,0.02332230,0.10391857,0.17939423,2.96519325,0.04553597,0.17638339
-2.57828914,5.25033786,0.40165586,1.84430787,0.02273278,0.09917244,0.17499383,2.84988069,0.04379278,0.17183411
-2.57228614,5.01620746,0.38671267,1.75239754,0.02215303,0.09438822,0.17113186,2.73003984,0.04195639,0.16776057
-2.56628314,4.77989915,0.37262881,1.66026939,0.02158366,0.08964336,0.16787223,2.60739368,0.04006619,0.16426297
-2.56028014,4.54464945,0.35960694,1.56913190,0.02102475,0.08501274,0.16526379,2.48362744,0.03816149,0.16142702
-2.55427714,4.31349185,0.34782131,1.48011421,0.02047586,0.08056656,0.16333761,2.36033975,0.03628035,0.15932072
-2.54827414,4.08917827,0.33741145,1.39423887,0.01993605,0.07636836,0.16210493,2.23900003,0.03445857,0.15799178
-2.54227114,3.87411467,0.32847724,1.31239938,0.01940387,0.07247352,0.16155591,2.12091356,0.03272876,0.15746576
-2.53626813,3.67031284,0.32107544,1.23534306,0.01887753,0.06892795,0.16165915,2.00719532,0.03111955,0.15774505
-2.53026513,3.47935938,0.31521783,1.16365966,0.01835493,0.06576730,0.16236223,1.89875328,0.02965505,0.15880864
-2.52426213,3.30240223,0.31087113,1.09777573,0.01783385,0.06301645,0.16359303,1.79628121,0.02835434,0.16061278
-2.51825913,3.14015418,0.30795850,1.03795462,0.01731209,0.06068950,0.16526196,1.70026072,0.02723130,0.16309243
-2.51225613,2.99291205,0.30636266,0.98430170,0.01678762,0.05879008,0.16726505,1.61097183,0.02629452,0.16616356
-2.50625313,2.86058981,0.30593043,0.93677430,0.01625874,0.05731202,0.16948755,1.52851090,0.02554735,0.16972607
-2.50025013,2.74276323,0.30647847,0.89519549,0.01572420,0.05624027,0.17180823,1.45281469,0.02498819,0.17366723
-2.49424712,2.63872333,0.30779995,0.85927106,0.01518339,0.05555209,0.17410390,1.38368894,0.02461078,0.17786566
-2.48824412,2.54753591,0.30967193,0.82860869,0.01463635,0.05521839,0.17625418,1.32083988,0.02440475,0.18219546
-2.48224112,2.46810429,0.31186298,0.80273850,0.01408389,0.05520518,0.17814618,1.26390703,0.02435607,0.18653053
-2.47623812,2.39923232,0.31414099,0.78113413,0.01352758,0.05547507,0.17967900,1.21249578,0.02444771,0.19074873
-2.47023512,2.33968540,0.31628058,0.76323357,0.01296977,0.05598870,0.18076779,1.16620821,0.02466025,0.19473598
-2.46423212,2.28824702,0.31807007,0.74845905,0.01241352,0.05670623,0.18134715,1.12467098,0.02497254,0.19838981
-2.45822911,2.24376910,0.31931759,0.73623546,0.01186255,0.05758859,0.18137390,1.08755930,0.02536240,0.20162261
-2.45222611,2.20521473,0.31985638,0.72600680,0.01132111,0.05859868,0.18082888,1.05461607,0.02580721,0.20436419
-2.44622311,2.17169216,0.31954878,0.71725042,0.01079392,0.05970240,0.17971784,1.02566577,0.02628465,0.20656372
-2.44022011,2.14247962,0.31828923,0.70948877,0.01028601,0.06086949,0.17807139,1.00062278,0.02677324,0.20819099
-2.43421711,2.11704071,0.31600594,0.70229870,0.00980263,0.06207421,0.17594385,0.97949415,0.02725301,0.20923697
-2.42821411,2.09503056,0.31266141,0.69531815,0.00934912,0.06329584,0.17341132,0.96237686,0.02770602,0.20971363
-2.42221111,2.07629330,0.30825180,0.68825049,0.00893082,0.06451905,0.17056875,0.94945003,0.02811692,0.20965319
-2.41620810,2.06085143,0.30280535,0.68086656,0.00855298,0.06573402,0.16752634,0.94096262,0.02847342,0.20910669
-2.41020510,2.04888826,0.29637988,0.67300466,0.00822073,0.06693654,0.16440532,0.93721710,0.02876675,0.20814213
-2.40420210,2.04072433,0.28905961,0.66456877,0.00793901,0.06812784,0.16133336,0.93855005,0.02899204,0.20684208
-2.39819910,2.03678907,0.28095145,0.65552509,0.00771256,0.06931443,0.15843967,0.94531029,0.02914865,0.20530106
-2.39219610,2.03758900,0.27218097,0.64589737,0.00754596,0.07050770,0.15585012,0.95783553,0.02924038,0.20362267
-2.38619310,2.04367368,0.26288814,0.63576114,0.00744359,0.07172349,0.15368242,0.97642843,0.02927572,0.20191651
-2.38019010,2.05560086,0.25322312,0.62523721,0.00740971,0.07298156,0.15204177,1.00133294,0.02926784,0.20029520
-2.37418709,2.07390194,0.24334217,0.61448455,0.00744846,0.07430494,0.15101687,1.03271186,0.02923459,0.19887133
-2.36818409,2.09904926,0.23340376,0.60369290,0.00756389,0.07571924,0.15067667,1.07062656,0.02919837,0.19775465
-2.36218109,2.13142616,0.22356513,0.59307529,0.00776001,0.07725189,0.15106787,1.11501980,0.02918586,0.19704942
-2.35617809,2.17130125,0.21397921,0.58286065,0.00804080,0.07893135,0.15221327,1.16570227,0.02922760,0.19685205
-2.35017509,2.21880763,0.20479202,0.57328672,0.00841018,0.08078624,0.15411111,1.22234385,0.02935754,0.19724906
-2.34417209,2.27392812,0.19614059,0.56459338,0.00887197,0.08284453,0.15673525,1.28447009,0.02961234,0.19831538
-2.33816908,2.33648708,0.18815138,0.55701651,0.00942986,0.08513275,0.16003641,1.35146434,0.03003064,0.20011309
-2.33216608,2.40614926,0.18093917,0.55078258,0.01008733,0.08767519,0.16394425,1.42257596,0.03065220,0.20269049
-2.32616308,2.48242581,0.17460641,0.54610384,0.01084749,0.09049322,0.16837021,1.49693444,0.03151692,0.20608159
-2.32016008,2.56468722,0.16924296,0.54317424,0.01171296,0.09360469,0.17321111,1.57356942,0.03266380,0.21030596
-2.31415708,2.65218270,0.16492611,0.54216609,0.01268570,0.09702344,0.17835328,1.65143595,0.03412983,0.21536890
-2.30815408,2.74406497,0.16172088,0.54322717,0.01376680,0.10075900,0.18367699,1.72944420,0.03594887,0.22126196
-2.30215108,2.83941942,0.15968045,0.54647850,0.01495626,0.10481631,0.18906115,1.80649261,0.03815045,0.22796356
-2.29614807,2.93729587,0.15884665,0.55201234,0.01625276,0.10919573,0.19438796,1.88150295,0.04075868,0.23543995
-2.29014507,3.03674137,0.15925038,0.55989053,0.01765346,0.11389311,0.19954734,1.95345598,0.04379116,0.24364615
-2.28414207,3.13683210,0.16091194,0.57014287,0.01915376,0.11890000,0.20444094,2.02142579,0.04725795,0.25252697
-2.27813907,3.23670245,0.16384112,0.58276552,0.02074709,0.12420400,0.20898558,2.08461119,0.05116069,0.26201801
-2.27213607,3.33556954,0.16803709,0.59771930,0.02242475,0.12978914,0.21311600,2.14236254,0.05549190,0.27204657
-2.26613307,3.43275168,0.17348791,0.61492795,0.02417582,0.13563644,0.21678665,2.19420237,0.06023435,0.28253245
-2.26013007,3.52767954,0.18016987,0.63427625,0.02598704,0.14172432,0.21997268,2.23983870,0.06536079,0.29338864
-2.25412706,3.61989927,0.18804642,0.65560822,0.02784286,0.14802914,0.22266981,2.27917004,0.07083375,0.30452182
-2.24812406,3.70906748,0.19706704,0.67872553,0.02972549,0.15452565,0.22489343,2.31228172,0.07660576,0.31583281
-2.24212106,3.79493839,0.20716587,0.70338631,0.03161509,0.16118739,0.22667664,2.33943357,0.08261972,0.32721688
-2.23611806,3.87734404,0.21826048,0.72930466,0.03348997,0.16798700,0.22806761,2.36103941,0.08880961,0.33856409
-2.23011506,3.95616905,0.23025067,0.75615115,0.03532698,0.17489648,0.22912627,2.37763944,0.09510148,0.34975961
-2.22411206,4.03132184,0.24301768,0.78355454,0.03710188,0.18188729,0.22992051,2.38986693,0.10141471,0.36068425
-2.21810905,4.10270436,0.25642382,0.81110505,0.03878985,0.18893050,0.23052222,2.39841104,0.10766348,0.37121514
-2.21210605,4.17018277,0.27031277,0.83835929,0.04036600,0.19599676,0.23100315,2.40397773,0.11375856,0.38122663
-2.20610305,4.23356134,0.28451062,0.86484704,0.04180599,0.20305633,0.23143104,2.40725106,0.11960918,0.39059163
-2.20010005,4.29256170,0.29882776,0.89007978,0.04308664,0.21007910,0.23186612,2.40885687,0.12512511,0.39918320
-2.19409705,4.34680926,0.31306172,0.91356104,0.04418649,0.21703462,0.23235811,2.40933090,0.13021879,0.40687661
-2.18809405,4.39582805,0.32700091,0.93479808,0.04508644,0.22389223,0.23294397,2.40909312,0.13480749,0.41355165
-2.18209105,4.43904481,0.34042921,0.95331478,0.04577026,0.23062127,0.23364647,2.40842941,0.13881535,0.41909532
-2.17608804,4.47580233,0.35313135,0.96866515,0.04622509,0.23719141,0.23447354,2.40748169,0.14217544,0.42340473
-2.17008504,4.50538151,0.36489877,0.98044692,0.04644178,0.24357303,0.23541860,2.40624660,0.14483144,0.42639005
-2.16408204,4.52703085,0.37553594,0.98831462,0.04641525,0.24973778,0.23646161,2.40458271,0.14673924,0.42797755
-2.15807904,4.54000175,0.38486668,0.99199150,0.04614456,0.25565913,0.23757089,2.40222542,0.14786806,0.42811233
-2.15207604,4.54358732,0.39274027,0.99127977,0.04563305,0.26131295,0.23870558,2.39880856,0.14820138,0.42676089
-2.14607304,4.53716224,0.39903706,0.98606840,0.04488821,0.26667811,0.23981838,2.39389097,0.14773730,0.42391306
-2.14007004,4.52022118,0.40367324,0.97633833,0.04392149,0.27173692,0.24085870,2.38698650,0.14648863,0.41958349
-2.13406703,4.49241318,0.40660452,0.96216443,0.04274799,0.27647546,0.24177570,2.37759540,0.14448242,0.41381228
-2.12806403,4.45356984,0.40782852,0.94371430,0.04138605,0.28088375,0.24252123,2.36523517,0.14175924,0.40666489
-2.12206103,4.40372540,0.40738562,0.92124374,0.03985673,0.28495559,0.24305245,2.34946924,0.13837194,0.39823113
-2.11605803,4.34312752,0.40535821,0.89508906,0.03818328,0.28868819,0.24333394,2.32993177,0.13438415,0.38862340
-2.11005503,4.27223791,0.40186842,0.86565665,0.03639053,0.29208157,0.24333925,2.30634746,0.12986854,0.37797401
-2.10405203,4.19172288,0.39707416,0.83341012,0.03450423,0.29513767,0.24305175,2.27854549,0.12490476,0.36643187
-2.09804902,4.10243451,0.39116385,0.79885569,0.03255047,0.29785929,0.24246492,2.24646716,0.11957739,0.35415855
-2.09204602,4.00538349,0.38434986,0.76252651,0.03055506,0.30024899,0.24158193,2.21016733,0.11397379,0.34132394
-2.08604302,3.90170542,0.37686108,0.72496644,0.02854295,0.30230790,0.24041475,2.16981004,0.10818194,0.32810162
-2.08004002,3.79262284,0.36893481,0.68671429,0.02653780,0.30403469,0.23898281,2.12565906,0.10228849,0.31466429
-2.07403702,3.67940504,0.36080843,0.64828894,0.02456147,0.30542474,0.23731143,2.07806442,0.09637690,0.30117927
-2.06803402,3.56332823,0.35271115,0.61017606,0.02263373,0.30646972,0.23543012,2.02744625,0.09052590,0.28780447
-2.06203102,3.44563836,0.34485617,0.57281698,0.02077199,0.30715744,0.23337099,1.97427702,0.08480819,0.27468483
-2.05602801,3.32751841,0.33743368,0.53659991,0.01899112,0.30747235,0.23116735,1.91906367,0.07928944,0.26194949
-2.05002501,3.21006204,0.33060488,0.50185399,0.01730336,0.30739651,0.22885266,1.86233066,0.07402764,0.24970977
-2.04402201,3.09425444,0.32449733,0.46884603,0.01571837,0.30691101,0.22645993,1.80460493,0.06907276,0.23805798
-2.03801901,2.98096124,0.31920169,0.43778002,0.01424322,0.30599794,0.22402159,1.74640361,0.06446671,0.22706713
-2.03201601,2.87092521,0.31477012,0.40879912,0.01288262,0.30464265,0.22156986,1.68822468,0.06024347,0.21679148
-2.02601301,2.76477036,0.31121619,0.38198989,0.01163903,0.30283628,0.21913753,1.63054096,0.05642962,0.20726778
-2.02001001,2.66301238,0.30851632,0.35738835,0.01051296,0.30057836,0.21675906,1.57379708,0.05304480,0.19851726
-2.01400700,2.56607382,0.30661264,0.33498728,0.00950316,0.29787917,0.21447196,1.51840914,0.05010242,0.19054794
-2.00800400,2.47430259,0.30541711,0.31474443,0.00860696,0.29476191,0.21231814,1.46476640,0.04761035,0.18335741
-2.00200100,2.38799157,0.30481655,0.29659102,0.00782051,0.29126429,0.21034512,1.41323424,0.04557161,0.17693557
-1.99599800,2.30739776,0.30467850,0.28044009,0.00713906,0.28743947,0.20860706,1.36415760,0.04398494,0.17126741
-1.98999500,2.23275907,0.30485751,0.26619418,0.00655718,0.28335615,0.20716518,1.31786414,0.04284535,0.16633548
-1.98399200,2.16430742,0.30520157,0.25375213,0.00606906,0.27909788,0.20608769,1.27466630,0.04214443,0.16212205
-1.97798899,2.10227683,0.30555849,0.24301463,0.00566863,0.27476135,0.20544905,1.23486172,0.04187059,0.15861067
-1.97198599,2.04690607,0.30578182,0.23388828,0.00534976,0.27045387,0.20532846,1.19873173,0.04200916,0.15578728
-1.96598299,1.99843543,0.30573624,0.22628824,0.00510643,0.26629007,0.20580770,1.16653749,0.04254228,0.15364063
-1.95997999,1.95709798,0.30530219,0.22013936,0.00493273,0.26238790,0.20696830,1.13851407,0.04344874,0.15216217
-1.95397699,1.92310594,0.30437947,0.21537587,0.00482305,0.25886418,0.20888817,1.11486257,0.04470379,0.15134537
-1.94797399,1.89663318,0.30288999,0.21194001,0.00477201,0.25582998,0.21163793,1.09574075,0.04627883,0.15118466
-1.94197099,1.87779528,0.30077937,0.20977956,0.00477455,0.25338592,0.21527700,1.08125291,0.04814123,0.15167402
-1.93596798,1.86662875,0.29801759,0.20884483,0.00482591,0.25161772,0.21984980,1.07143958,0.05025414,0.15280546
-1.92996498,1.86307091,0.29459874,0.20908516,0.00492161,0.25059233,0.22538220,1.06626791,0.05257651,0.15456743
-1.92396198,1.86694221,0.29053991,0.21044552,0.00505745,0.25035466,0.23187849,1.06562362,0.05506320,0.15694351
-1.91795898,1.87793247,0.28587947,0.21286330,0.00522947,0.25092524,0.23931909,1.06930507,0.05766533,0.15991128
-1.91195598,1.89559237,0.28067475,0.21626562,0.00543398,0.25229892,0.24765911,1.07702028,0.06033081,0.16344171
-1.90595298,1.91933109,0.27499955,0.22056745,0.00566751,0.25444460,0.25682801,1.08838732,0.06300513,0.16749911
-1.89994997,1.94842089,0.26894134,0.22567065,0.00592683,0.25730616,0.26673029,1.10293830,0.06563231,0.17204157
-1.89394697,1.98200871,0.26259858,0.23146406,0.00620899,0.26080439,0.27724737,1.12012733,0.06815606,0.17702217
-1.88794397,2.01913476,0.25607810,0.23782463,0.00651130,0.26484002,0.28824055,1.13934199,0.07052108,0.18239061
-1.88194097,2.05875730,0.24949275,0.24461968,0.00683142,0.26929752,0.29955498,1.15991832,0.07267445,0.18809548
-1.87593797,2.09978285,0.24295930,0.25171001,0.00716732,0.27404960,0.31102446,1.18115861,0.07456704,0.19408684
-1.86993497,2.14110037,0.23659673,0.25895389,0.00751743,0.27896220,0.32247689,1.20235142,0.07615497,0.20031911
-1.86393197,2.18161783,0.23052468,0.26621157,0.00788057,0.28389970,0.33374012,1.22279291,0.07740085,0.20675391
-1.85792896,2.22029950,0.22486223,0.27335015,0.00825603,0.28873005,0.34464790,1.24180863,0.07827498,0.21336283
-1.85192596,2.25620198,0.21972683,0.28024848,0.00864361,0.29332978,0.35504568,1.25877475,0.07875629,0.22012981
-1.84592296,2.28850727,0.21523314,0.28680185,0.00904356,0.29758835,0.36479595,1.27313771,0.07883302,0.22705295
-1.83991996,2.31655100,0.21149198,0.29292611,0.00945657,0.30141200,0.37378282,1.28443150,0.07850313,0.23414556
-1.83391696,2.33984434,0.20860894,0.29856104,0.00988371,0.30472662,0.38191570,1.29229152,0.07777431,0.24143634
-1.82791396,2.35808844,0.20668279,0.30367269,0.01032638,0.30747965,0.38913171,1.29646460,0.07666378,0.24896850
-1.82191096,2.37118032,0.20580357,0.30825455,0.01078609,0.30964105,0.39539686,1.29681439,0.07519764,0.25679787
-1.81590795,2.37920991,0.20605025,0.31232733,0.01126443,0.31120306,0.40070584,1.29332208,0.07341000,0.26498992
-1.80990495,2.38244818,0.20748809,0.31593747,0.01176279,0.31217898,0.40508038,1.28608229,0.07134183,0.27361587
-1.80390195,2.38132685,0.21016569,0.31915426,0.01228221,0.31260100,0.40856635,1.27529423,0.06903954,0.28274787
-1.79789895,2.37641049,0.21411193,0.32206569,0.01282319,0.31251719,0.41122975,1.26124877,0.06655344,0.29245362
-1.79189595,2.36836253,0.21933285,0.32477334,0.01338541,0.31198780,0.41315166,1.24431185,0.06393608,0.30279063
-1.78589295,2.35790674,0.22580869,0.32738627,0.01396762,0.31108120,0.41442260,1.22490518,0.06124059,0.31380036
-1.77988994,2.34578618,0.23349144,0.33001453,0.01456739,0.30986950,0.41513662,1.20348518,0.05851895,0.32550264
-1.77388694,2.33272176,0.24230294,0.33276235,0.01518102,0.30842422,0.41538521,1.18052120,0.05582049,0.33789067
-1.76788394,2.31937267,0.25213384,0.33572152,0.01580340,0.30681227,0.41525175,1.15647420,0.05319042,0.35092697
-1.76188094,2.30630068,0.26284371,0.33896522,0.01642805,0.30509232,0.41480656,1.13177687,0.05066865,0.36454051
-1.75587794,2.29394036,0.27426231,0.34254272,0.01704710,0.30331186,0.41410292,1.10681636,0.04828883,0.37862534
-1.74987494,2.28257690,0.28619221,0.34647523,0.01765141,0.30150514,0.41317435,1.08192032,0.04607761,0.39304083
-1.74387194,2.27233269,0.29841286,0.35075310,0.01823078,0.29969198,0.41203330,1.05734703,0.04405428,0.40761371
-1.73786893,2.26316348,0.31068599,0.35533462,0.01877418,0.29787756,0.41067132,1.03328005,0.04223061,0.42214183
-1.73186593,2.25486453,0.32276230,0.36014648,0.01927010,0.29605325,0.40906075,1.00982768,0.04061110,0.43639964
-1.72586293,2.24708631,0.33438919,0.36508593,0.01970689,0.29419830,0.40715781,0.98702701,0.03919335,0.45014523
-1.71985993,2.23935910,0.34531937,0.37002459,0.02007319,0.29228243,0.40490697,0.96485247,0.03796879,0.46312853
-1.71385693,2.23112522,0.35531999,0.37481365,0.02035839,0.29026902,0.40224638,0.94322809,0.03692358,0.47510055
-1.70785393,2.22177717,0.36418182,0.37929037,0.02055299,0.28811886,0.39911393,0.92204306,0.03603966,0.48582311
-1.70185093,2.21069979,0.37172831,0.38328541,0.02064907,0.28579411,0.39545377,0.90116931,0.03529588,0.49507866
-1.69584792,2.19731424,0.37782391,0.38663084,0.02064065,0.28326237,0.39122288,0.88048043,0.03466933,0.50267983
-1.68984492,2.18112148,0.38238132,0.38916823,0.02052396,0.28050063,0.38639724,0.85987067,0.03413648,0.50847816
-1.68384192,2.16174317,0.38536740,0.39075658,0.02029771,0.27749882,0.38097744,0.83927313,0.03367450,0.51237173
-1.67783892,2.13895781,0.38680728,0.39127967,0.01996318,0.27426291,0.37499319,0.81867599,0.03326236,0.51431114
-1.67183592,2.11273032,0.38678649,0.39065242,0.01952429,0.27081727,0.36850683,0.79813607,0.03288184,0.51430382
-1.66583292,2.08323378,0.38545098,0.38882605,0.01898755,0.26720637,0.36161526,0.77778896,0.03251845,0.51241627
-1.65982991,2.05086203,0.38300491,0.38579176,0.01836186,0.26349557,0.35445058,0.75785511,0.03216212,0.50877413
-1.65382691,2.01623266,0.37970612,0.38158273,0.01765829,0.25977110,0.34717907,0.73864171,0.03180771,0.50356020
-1.64782391,1.98018029,0.37585963,0.37627446,0.01688973,0.25613924,0.33999881,0.72054009,0.03145530,0.49701031
-1.64182091,1.94374024,0.37180912,0.36998330,0.01607051,0.25272467,0.33313585,0.70401879,0.03111035,0.48940738
-1.63581791,1.90812345,0.36792674,0.36286341,0.01521597,0.24966810,0.32683920,0.68961263,0.03078355,0.48107372
-1.62981491,1.87468357,0.36460166,0.35510214,0.01434194,0.24712332,0.32137480,0.67790809,0.03049056,0.47236201
-1.62381191,1.84487759,0.36222761,0.34691423,0.01346435,0.24525370,0.31701867,0.66952564,0.03025156,0.46364524
-1.61780890,1.82022156,0.36118998,0.33853484,0.01259869,0.24422835,0.31404954,0.66509981,0.03009066,0.45530596
-1.61180590,1.80224304,0.36185276,0.33021199,0.01175966,0.24421790,0.31274111,0.66525759,0.03003513,0.44772530
-1.60580290,1.79243208,0.36454599,0.32219849,0.01096070,0.24539023,0.31335436,0.67059601,0.03011463,0.44127205
-1.59979990,1.79219245,0.36955392,0.31474381,0.01021374,0.24790607,0.31612995,0.68165989,0.03036028,0.43629224
-1.59379690,1.80279480,0.37710454,0.30808618,0.00952889,0.25191469,0.32128108,0.69892033,0.03080372,0.43309950
-1.58779390,1.82533343,0.38736066,0.30244512,0.00891427,0.25754978,0.32898691,0.72275479,0.03147617,0.43196659
-1.58179090,1.86068785,0.40041301,0.29801487,0.00837589,0.26492556,0.33938685,0.75342952,0.03240747,0.43311815
-1.57578789,1.90949057,0.41627556,0.29495865,0.00791760,0.27413324,0.35257567,0.79108490,0.03362514,0.43672522
-1.56978489,1.97210199,0.43488320,0.29340416,0.00754110,0.28523793,0.36859977,0.83572411,0.03515347,0.44290125
-1.56378189,2.04859295,0.45609201,0.29344031,0.00724604,0.29827607,0.38745458,0.88720560,0.03701272,0.45170008
-1.55777889,2.13873566,0.47968200,0.29511527,0.00703014,0.31325336,0.40908310,0.94523969,0.03921832,0.46311556
-1.55177589,2.24200283,0.50536230,0.29843588,0.00688939,0.33014343,0.43337581,1.00938916,0.04178018,0.47708308
-1.54577289,2.35757502,0.53277862,0.30336831,0.00681821,0.34888700,0.46017167,1.07907405,0.04470205,0.49348266
-1.53976988,2.48435581,0.56152268,0.30983996,0.00680977,0.36939184,0.48926044,1.15358041,0.04798102,0.51214354
-1.53376688,2.62099391,0.59114327,0.31774235,0.00685618,0.39153330,0.52038600,1.23207262,0.05160708,0.53285003
-1.52776388,2.76591152,0.62115855,0.32693503,0.00694877,0.41515553,0.55325074,1.31360902,0.05556279,0.55534837
-1.52176088,2.91733766,0.65106909,0.33725009,0.00707838,0.44007327,0.58752071,1.39716020,0.05982307,0.57935423
-1.51575788,3.07334540,0.68037119,0.34849723,0.00723560,0.46607418,0.62283156,1.48162936,0.06435513,0.60456059
-1.50975488,3.23189152,0.70856989,0.36046903,0.00741100,0.49292162,0.65879486,1.56587421,0.06911851,0.63064561
-1.50375188,3.39085743,0.73519138,0.37294642,0.00759538,0.52035786,0.69500478,1.64872959,0.07406534,0.65728018
-1.49774887,3.54809001,0.75979413,0.38570387,0.00777998,0.54810754,0.73104484,1.72903022,0.07914070,0.68413488
-1.49174587,3.70144123,0.78197857,0.39851440,0.00795660,0.57588137,0.76649459,1.80563305,0.08428323,0.71088599
-1.48574287,3.84880562,0.80139497,0.41115406,0.00811782,0.60338000,0.80093602,1.87743840,0.08942590,0.73722052
-1.47973987,3.98815469,0.81774928,0.42340590,0.00825708,0.63029791,0.83395964,1.94340977,0.09449700,0.76283996
-1.47373687,4.11756787,0.83080696,0.43506331,0.00836875,0.65632733,0.86517006,2.00259160,0.09942136,0.78746286
