energy_ev,total_up,Al_p_up,Al_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.18359180,3.17191109,0.19667253,0.00000000,0.00451286,1.74355028,1.38270981,0.87543686
-5.17758879,3.11309450,0.19300941,0.00000000,0.00430511,1.72222074,1.36175281,0.86076575
-5.17158579,3.05105171,0.18882833,0.00000000,0.00408342,1.70032141,1.34070911,0.84515171
-5.16558279,2.98748665,0.18420467,0.00000000,0.00385027,1.67873558,1.32028635,0.82906172
-5.15957979,2.92415352,0.17922142,0.00000000,0.00360841,1.65835661,1.30118384,0.81298416
-5.15357679,2.86279376,0.17396641,0.00000000,0.00336077,1.64005430,1.28406514,0.79741179
-5.14757379,2.80507213,0.16852922,0.00000000,0.00311033,1.62464107,1.26953075,0.78282425
-5.14157079,2.75251488,0.16299835,0.00000000,0.00286006,1.61283926,1.25809216,0.76967088
-5.13556778,2.70645272,0.15745829,0.00000000,0.00261278,1.60525134,1.25014864,0.75835449
-5.12956478,2.66797119,0.15198710,0.00000000,0.00237114,1.60233426,1.24596773,0.74921688
-5.12356178,2.63787056,0.14665416,0.00000000,0.00213752,1.60437929,1.24567059,0.74252668
-5.11755878,2.61663730,0.14151855,0.00000000,0.00191398,1.61149842,1.24922303,0.73847008
-5.11155578,2.60442823,0.13662787,0.00000000,0.00170222,1.62361814,1.25643272,0.73714482
-5.10555278,2.60106819,0.13201768,0.00000000,0.00150359,1.64048088,1.26695300,0.73855775
-5.09954977,2.60606127,0.12771148,0.00000000,0.00131906,1.66165430,1.28029320,0.74262600
-5.09354677,2.61861524,0.12372124,0.00000000,0.00114925,1.68654814,1.29583526,0.74918173
-5.08754377,2.63767783,0.12004842,0.00000000,0.00099443,1.71443787,1.31285603,0.75798031
-5.08154077,2.66198356,0.11668545,0.00000000,0.00085455,1.74449430,1.33055431,0.76871146
-5.07553777,2.69010876,0.11361746,0.00000000,0.00072931,1.77581779,1.34808170,0.78101298
-5.06953477,2.72053257,0.11082434,0.00000000,0.00061818,1.80747558,1.36457590,0.79448642
-5.06353177,2.75170121,0.10828277,0.00000000,0.00052043,1.83854074,1.37919501,0.80871405
-5.05752876,2.78209275,0.10596839,0.00000000,0.00043520,1.86813102,1.39115164,0.82327648
-5.05152576,2.81027993,0.10385778,0.00000000,0.00036155,1.89544591,1.39974514,0.83777014
-5.04552276,2.83498826,0.10193026,0.00000000,0.00029844,1.91980062,1.40439100,0.85182405
-5.03951976,2.85514745,0.10016944,0.00000000,0.00024486,1.94065546,1.40464597,0.86511515
-5.03351676,2.86993423,0.09856440,0.00000000,0.00019976,1.95763967,1.40022827,0.87738171
-5.02751376,2.87880528,0.09711056,0.00000000,0.00016214,1.97056899,1.39103204,0.88843445
-5.02151076,2.88151934,0.09581013,0.00000000,0.00013106,1.97945645,1.37713578,0.89816487
-5.01550775,2.87814833,0.09467222,0.00000000,0.00010564,1.98451630,1.35880462,0.90655079
-5.00950475,2.86907743,0.09371265,0.00000000,0.00008506,1.98616133,1.33648666,0.91365890
-5.00350175,2.85499482,0.09295337,0.00000000,0.00006859,1.98499387,1.31080373,0.91964442
-4.99749875,2.83687210,0.09242181,0.00000000,0.00005559,1.98179135,1.28253724,0.92474800
-4.99149575,2.81593651,0.09214990,0.00000000,0.00004549,1.97748702,1.25260982,0.92929004
-4.98549275,2.79363639,0.09217310,0.00000000,0.00003780,1.97314687,1.22206372,0.93366277
-4.97948974,2.77160149,0.09252934,0.00000000,0.00003210,1.96994353,1.19203668,0.93832038
-4.97348674,2.75159943,0.09325795,0.00000000,0.00002803,1.96912811,1.16373620,0.94376751
-4.96748374,2.73548984,0.09439868,0.00000000,0.00002531,1.97200065,1.13841299,0.95054641
-4.96148074,2.72517725,0.09599074,0.00000000,0.00002369,1.97987985,1.11733415,0.95922312
-4.95547774,2.72256389,0.09807190,0.00000000,0.00002298,1.99407257,1.10175671,0.97037290
-4.94947474,2.72950294,0.10067774,0.00000000,0.00002302,2.01584346,1.09290169,0.98456514
-4.94347174,2.74775310,0.10384082,0.00000000,0.00002369,2.04638490,1.09192914,1.00234799
-4.93746873,2.77893470,0.10758999,0.00000000,0.00002490,2.08678750,1.09991403,1.02423290
-4.93146573,2.82448762,0.11194956,0.00000000,0.00002658,2.13801129,1.11782315,1.05067924
-4.92546273,2.88563146,0.11693852,0.00000000,0.00002868,2.20085762,1.14649296,1.08207925
-4.91945973,2.96332801,0.12256958,0.00000000,0.00003114,2.27594222,1.18660839,1.11874347
-4.91345673,3.05824659,0.12884822,0.00000000,0.00003396,2.36366960,1.23868268,1.16088702
-4.90745373,3.17073255,0.13577150,0.00000000,0.00003710,2.46420929,1.30303836,1.20861701
-4.90145073,3.30077986,0.14332690,0.00000000,0.00004054,2.57747480,1.37978976,1.26192143
-4.89544772,3.44800840,0.15149101,0.00000000,0.00004428,2.70310572,1.46882743,1.32065992
-4.88944472,3.61164722,0.16022833,0.00000000,0.00004828,2.84045435,1.56980508,1.38455702
-4.88344172,3.79052475,0.16949002,0.00000000,0.00005254,2.98857751,1.68212984,1.45319810
-4.87743872,3.98306727,0.17921297,0.00000000,0.00005704,3.14623480,1.80495656,1.52602868
-4.87143572,4.18730676,0.18931897,0.00000000,0.00006173,3.31189414,1.93718706,1.60235733
-4.86543272,4.40089916,0.19971446,0.00000000,0.00006660,3.48374553,2.07747524,1.68136255
-4.85942971,4.62115379,0.21029060,0.00000000,0.00007160,3.65972338,2.22423868,1.76210379
-4.85342671,4.84507425,0.22092398,0.00000000,0.00007670,3.83753799,2.37567735,1.84353663
-4.84742371,5.06941078,0.23147798,0.00000000,0.00008185,4.01471571,2.52979973,1.92453198
-4.84142071,5.29072351,0.24180475,0.00000000,0.00008701,4.18864743,2.68445639,2.00389900
-4.83541771,5.50545518,0.25174794,0.00000000,0.00009215,4.35664431,2.83738053,2.08041111
-4.82941471,5.71001198,0.26114604,0.00000000,0.00009723,4.51599930,2.98623493,2.15283453
-4.82341171,5.90084973,0.26983624,0.00000000,0.00010225,4.66405272,3.12866395,2.21995840
-4.81740870,6.07456316,0.27765883,0.00000000,0.00010719,4.79825954,3.26234933,2.28062544
-4.81140570,6.22797487,0.28446184,0.00000000,0.00011210,4.91625618,3.38506778,2.33376215
-4.80540270,6.35822090,0.29010584,0.00000000,0.00011703,5.01592425,3.49474843,2.37840745
-4.79939970,6.46282952,0.29446860,0.00000000,0.00012210,5.09544875,3.58952795,2.41373861
-4.79339670,6.53979020,0.29744955,0.00000000,0.00012746,5.15336838,3.66780120,2.43909348
-4.78739370,6.58760985,0.29897364,0.00000000,0.00013333,5.18861601,3.72826521,2.45398818
-4.78139070,6.60535402,0.29899461,0.00000000,0.00014001,5.20054751,3.76995486,2.45812957
-4.77538769,6.59267132,0.29749736,0.00000000,0.00014787,5.18895780,3.79226833,2.45142192
-4.76938469,6.54979992,0.29449927,0.00000000,0.00015738,5.15408350,3.79498165,2.43396770
-4.76338169,6.47755601,0.29005053,0.00000000,0.00016910,5.09659201,3.77825134,2.40606235
-4.75737869,6.37730456,0.28423330,0.00000000,0.00018373,5.01755768,3.74260521,2.36818338
-4.75137569,6.25091364,0.27715976,0.00000000,0.00020207,4.91842586,3.68892171,2.32097428
-4.74537269,6.10069430,0.26896909,0.00000000,0.00022504,4.80096663,3.61839863,2.26522394
-4.73936968,5.92932841,0.25982352,0.00000000,0.00025370,4.66721994,3.53251279,2.20184239
-4.73336668,5.73978732,0.24990359,0.00000000,0.00028924,4.51943442,3.43297207,2.13183392
-4.72736368,5.53524471,0.23940281,0.00000000,0.00033296,4.36000234,3.32166223,2.05626857
-4.72136068,5.31898673,0.22852185,0.00000000,0.00038628,4.19139306,3.20059036,1.97625305
-4.71535768,5.09432288,0.21746264,0.00000000,0.00045073,4.01608741,3.07182738,1.89290218
-4.70935468,4.86450058,0.20642244,0.00000000,0.00052790,3.83651523,2.93745167,1.80731167
-4.70335168,4.63262628,0.19558823,0.00000000,0.00061943,3.65499812,2.79949590,1.72053327
-4.69734867,4.40159543,0.18513153,0.00000000,0.00072696,3.47369891,2.65989867,1.63355282
-4.69134567,4.17403313,0.17520386,0.00000000,0.00085209,3.29457924,2.52046251,1.54727176
-4.68534267,3.95224691,0.16593301,0.00000000,0.00099634,3.11936619,2.38281917,1.46249255
-4.67933967,3.73819225,0.15742021,0.00000000,0.00116105,2.94952830,2.24840300,1.37990806
-4.67333667,3.53345125,0.14973823,0.00000000,0.00134736,2.78626124,2.11843249,1.30009512
-4.66733367,3.33922416,0.14293055,0.00000000,0.00155610,2.63048282,1.99390018,1.22351189
-4.66133067,3.15633304,0.13701147,0.00000000,0.00178772,2.48283679,1.87557028,1.15049902
-4.65532766,2.98523668,0.13196724,0.00000000,0.00204226,2.34370466,1.76398359,1.08128414
-4.64932466,2.82605528,0.12775797,0.00000000,0.00231921,2.21322455,1.65946875,1.01598920
-4.64332166,2.67860352,0.12432045,0.00000000,0.00261752,2.09131576,1.56215879,0.95464030
-4.63731866,2.54243015,0.12157153,0.00000000,0.00293551,1.97770806,1.47201214,0.89717937
-4.63131566,2.41686261,0.11941205,0.00000000,0.00327086,1.87197425,1.38883669,0.84347725
-4.62531266,2.30105463,0.11773107,0.00000000,0.00362056,1.77356467,1.31231618,0.79334759
-4.61930965,2.19403527,0.11641034,0.00000000,0.00398097,1.68184250,1.24203756,0.74656107
-4.61330665,2.09475779,0.11532875,0.00000000,0.00434784,1.59611869,1.17751866,0.70285947
-4.60730365,2.00214661,0.11436665,0.00000000,0.00471635,1.51568525,1.11823513,0.66196922
-4.60130065,1.91514130,0.11340988,0.00000000,0.00508122,1.43984616,1.06364606,0.62361392
-4.59529765,1.83273622,0.11235336,0.00000000,0.00543680,1.36794494,1.01321757,0.58752571
-4.58929465,1.75401483,0.11110415,0.00000000,0.00577725,1.29938822,0.96644384,0.55345499
-4.58329165,1.67817816,0.10958394,0.00000000,0.00609664,1.23366480,0.92286532,0.52117851
-4.57728864,1.60456656,0.10773079,0.00000000,0.00638916,1.17035997,0.88208356,0.49050561
-4.57128564,1.53267475,0.10550022,0.00000000,0.00664927,1.10916476,0.84377275,0.46128259
-4.56528264,1.46215992,0.10286557,0.00000000,0.00687187,1.04988019,0.80768757,0.43339507
-4.55927964,1.39284319,0.09981771,0.00000000,0.00705250,0.99241684,0.77366754,0.40676873
-4.55327664,1.32470470,0.09636412,0.00000000,0.00718747,0.93678976,0.74163782,0.38136814
-4.54727364,1.25787296,0.09252748,0.00000000,0.00727396,0.88310950,0.71160655,0.35719419
-4.54127064,1.19260924,0.08834369,0.00000000,0.00731020,0.83156967,0.68365909,0.33428018
-4.53526763,1.12928774,0.08385975,0.00000000,0.00729546,0.78243164,0.65794934,0.31268675
-4.52926463,1.06837271,0.07913128,0.00000000,0.00723014,0.73600732,0.63468854,0.29249613
-4.52326163,1.01039329,0.07421998,0.00000000,0.00711571,0.69264049,0.61413199,0.27380572
-4.51725863,0.95591735,0.06919114,0.00000000,0.00695474,0.65268774,0.59656417,0.25672152
-4.51125563,0.90552507,0.06411120,0.00000000,0.00675077,0.61649951,0.58228279,0.24135143
-4.50525263,0.85978351,0.05904560,0.00000000,0.00650822,0.58440201,0.57158239,0.22779890
-4.49924962,0.81922269,0.05405679,0.00000000,0.00623226,0.55668070,0.56473797,0.21615698
-4.49324662,0.78431421,0.04920268,0.00000000,0.00592864,0.53356570,0.56198934,0.20650302
-4.48724362,0.75545279,0.04453533,0.00000000,0.00560354,0.51521973,0.56352675,0.19889414
-4.48124062,0.73294128,0.04010009,0.00000000,0.00526339,0.50172873,0.56947821,0.19336359
-4.47523762,0.71697936,0.03593506,0.00000000,0.00491471,0.49309547,0.57989911,0.18991808
-4.46923462,0.70765616,0.03207086,0.00000000,0.00456393,0.48923629,0.59476441,0.18853606
-4.46323162,0.70494668,0.02853072,0.00000000,0.00421723,0.48998075,0.61396379,0.18916698
-4.45722861,0.70871188,0.02533081,0.00000000,0.00388044,0.49507437,0.63729977,0.19173146
-4.45122561,0.71870221,0.02248075,0.00000000,0.00355891,0.50418394,0.66448901,0.19612234
-4.44522261,0.73456421,0.01998430,0.00000000,0.00325742,0.51690541,0.69516660,0.20220647
-4.43921961,0.75584965,0.01784006,0.00000000,0.00298012,0.53277377,0.72889316,0.20982710
-4.43321661,0.78202679,0.01604226,0.00000000,0.00273047,0.55127462,0.76516447,0.21880688
-4.42721361,0.81249322,0.01458152,0.00000000,0.00251125,0.57185695,0.80342309,0.22895119
-4.42121061,0.84658972,0.01344558,0.00000000,0.00232452,0.59394670,0.84307165,0.24005176
-4.41520760,0.88361468,0.01261994,0.00000000,0.00217165,0.61696049,0.88348704,0.25189043
-4.40920460,0.92283858,0.01208839,0.00000000,0.00205335,0.64031925,0.92403513,0.26424295
-4.40320160,0.96351825,0.01183353,0.00000000,0.00196967,0.66346117,0.96408537,0.27688276
-4.39719860,1.00491040,0.01183708,0.00000000,0.00192010,0.68585360,1.00302482,0.28958461
-4.39119560,1.04628452,0.01208021,0.00000000,0.00190354,0.70700370,1.04027106,0.30212796
-4.38519260,1.08693473,0.01254376,0.00000000,0.00191840,0.72646752,1.07528393,0.31430033
-4.37918959,1.12619078,0.01320842,0.00000000,0.00196264,0.74385731,1.10757557,0.32590020
-4.37318659,1.16342819,0.01405494,0.00000000,0.00203383,0.75884715,1.13671898,0.33673994
-4.36718359,1.19807761,0.01506425,0.00000000,0.00212920,0.77117681,1.16235491,0.34664836
-4.36118059,1.22963366,0.01621774,0.00000000,0.00224572,0.78065397,1.18419740,0.35547321
-4.35517759,1.25766341,0.01749751,0.00000000,0.00238015,0.78715498,1.20203806,0.36308349
-4.34917459,1.28181453,0.01888667,0.00000000,0.00252915,0.79062441,1.21574946,0.36937171
-4.34317159,1.30182340,0.02036981,0.00000000,0.00268933,0.79107350,1.22528787,0.37425599
-4.33716858,1.31752311,0.02193344,0.00000000,0.00285737,0.78857792,1.23069562,0.37768209
-4.33116558,1.32885125,0.02356653,0.00000000,0.00303011,0.78327490,1.23210329,0.37962536
-4.32516258,1.33585739,0.02526108,0.00000000,0.00320465,0.77536006,1.22973178,0.38009240
-4.31915958,1.33870982,0.02701270,0.00000000,0.00337845,0.76508391,1.22389433,0.37912259
-4.31315658,1.33770134,0.02882119,0.00000000,0.00354944,0.75274821,1.21499829,0.37678923
-4.30715358,1.33325333,0.03069097,0.00000000,0.00371614,0.73870218,1.20354638,0.37320017
