energy_ev,total_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.13656828,1.93152732,0.75120434,0.48746352,0.22291547,0.53956712,0.00107139,0.05714944,0.00676182,0.97905704
-3.13056528,2.04079126,0.81008334,0.49256064,0.24383625,0.57067323,0.00118015,0.06168404,0.00738889,1.04911761
-3.12456228,2.15638162,0.87018914,0.49651451,0.26651175,0.60876112,0.00129446,0.06667810,0.00805426,1.12025386
-3.11855928,2.27768565,0.93096109,0.49916894,0.29087881,0.65405706,0.00141324,0.07210902,0.00875243,1.19192059
-3.11255628,2.40398545,0.99177750,0.50039039,0.31684477,0.70671466,0.00153521,0.07794372,0.00947681,1.26353102
-3.10655328,2.53445610,1.05196238,0.50007287,0.34428449,0.76680016,0.00165895,0.08413858,0.01021977,1.33446125
-3.10055028,2.66816413,1.11079431,0.49814137,0.37303784,0.83427735,0.00178293,0.09063977,0.01097265,1.40405535
-3.09454727,2.80406685,1.16751741,0.49455403,0.40290808,0.90899257,0.00190549,0.09738374,0.01172594,1.47163152
-3.08854427,2.94101321,1.22135442,0.48930280,0.43366126,0.99066060,0.00202487,0.10429800,0.01246939,1.53648926
-3.08254127,3.07774706,1.27152173,0.48241279,0.46502681,1.07885225,0.00213930,0.11130218,0.01319221,1.59791776
-3.07653827,3.21291344,1.31724601,0.47394039,0.49669957,1.17298454,0.00224698,0.11830934,0.01388335,1.65520557
-3.07053527,3.34506896,1.35778222,0.46397050,0.52834336,1.27231442,0.00234616,0.12522748,0.01453172,1.70765163
-3.06453227,3.47269687,1.39243239,0.45261300,0.55959615,1.37593713,0.00243516,0.13196134,0.01512658,1.75457760
-3.05852926,3.59422734,1.42056461,0.43999894,0.59007678,1.48278979,0.00251247,0.13841434,0.01565781,1.79534128
-3.05252626,3.70806340,1.44163170,0.42627661,0.61939333,1.59166131,0.00257674,0.14449063,0.01611630,1.82935098
-3.04652326,3.81261235,1.45518866,0.41160779,0.64715276,1.70120884,0.00262688,0.15009736,0.01649424,1.85608040
-3.04052026,3.90632253,1.46090835,0.39616453,0.67297184,1.80998113,0.00266208,0.15514687,0.01678552,1.87508366
-3.03451726,3.98772452,1.45859460,0.38012651,0.69648886,1.91644887,0.00268185,0.15955895,0.01698597,1.88600985
-3.02851426,4.05547591,1.44819220,0.36367917,0.71737590,2.01904126,0.00268606,0.16326299,0.01709365,1.88861656
-3.02251126,4.10840817,1.42979311,0.34701262,0.73535120,2.11618843,0.00267497,0.16620005,0.01710907,1.88278184
-3.01650825,4.14557391,1.40363867,0.33032141,0.75019122,2.20636812,0.00264923,0.16832465,0.01703527,1.86851389
-3.01050525,4.16629280,1.37011748,0.31380492,0.76174184,2.28815553,0.00260990,0.16960640,0.01687800,1.84595799
-3.00450225,4.17019411,1.32975886,0.29766836,0.76992834,2.36027423,0.00255843,0.17003129,0.01664561,1.81540028
-2.99849925,4.15725388,1.28322229,0.28212424,0.77476364,2.42164632,0.00249669,0.16960258,0.01634904,1.77726781
-2.99249625,4.12782490,1.23128285,0.26739396,0.77635447,2.47143970,0.00242687,0.16834138,0.01600166,1.73212500
-2.98649325,4.08265764,1.17481356,0.25370946,0.77490501,2.50911020,0.00235153,0.16628677,0.01561901,1.68066606
-2.98049025,4.02291085,1.11476494,0.24131466,0.77071790,2.53443668,0.00227348,0.16349547,0.01521852,1.62370386
-2.97448724,3.95015064,1.05214287,0.23046643,0.76419220,2.54754712,0.00219582,0.16004114,0.01481915,1.56215515
-2.96848424,3.86633732,0.98798537,0.22143505,0.75581843,2.54893420,0.00212181,0.15601315,0.01444098,1.49702287
-2.96248124,3.77379984,0.92333933,0.21450379,0.74617049,2.53945917,0.00205483,0.15151506,0.01410478,1.42937577
-2.95647824,3.67519797,0.85923789,0.20996769,0.73589473,2.52034338,0.00199836,0.14666259,0.01383147,1.36032627
-2.95047524,3.57347285,0.79667932,0.20813123,0.72569620,2.49314710,0.00195585,0.14158140,0.01364172,1.29100693
-2.94447224,3.47178714,0.73660793,0.20930498,0.71632255,2.45973619,0.00193070,0.13640442,0.01355536,1.22254661
-2.93846923,3.37345617,0.67989760,0.21380116,0.70854574,2.42223725,0.00192618,0.13126914,0.01359096,1.15604674
-2.93246623,3.28187190,0.62733827,0.22192807,0.70314229,2.38298266,0.00194531,0.12631456,0.01376533,1.09255863
-2.92646323,3.20042201,0.57962546,0.23398348,0.70087236,2.34444737,0.00199089,0.12167818,0.01409306,1.03306234
-2.92046023,3.13240626,0.53735300,0.25024719,0.70245842,2.30917934,0.00206531,0.11749291,0.01458618,0.97844784
-2.91445723,3.08095282,0.50100873,0.27097282,0.70856407,2.27972631,0.00217057,0.11388406,0.01525376,0.92949878
-2.90845423,3.04893696,0.47097310,0.29637902,0.71977365,2.25856117,0.00230820,0.11096648,0.01610171,0.88687940
-2.90245123,3.03890477,0.44752013,0.32664060,0.73657348,2.24800878,0.00247915,0.10884189,0.01713249,0.85112486
-2.89644822,3.05300436,0.43082070,0.36187963,0.75933513,2.25017663,0.00268379,0.10759650,0.01834510,0.82263505
-2.89044522,3.09292672,0.42094742,0.40215713,0.78830159,2.26689189,0.00292188,0.10729903,0.01973498,0.80167214
-2.88444222,3.15985839,0.41788108,0.44746549,0.82357680,2.29964699,0.00319246,0.10799905,0.02129413,0.78836156
-2.87843922,3.25444752,0.42151796,0.49772235,0.86511902,2.34955549,0.00349393,0.10972592,0.02301130,0.78269655
-2.87243622,3.37678470,0.43167799,0.55276601,0.91273844,2.41731988,0.00382400,0.11248812,0.02487224,0.78454577
-2.86643322,3.52639928,0.44811329,0.61235296,0.96609929,2.50321221,0.00417973,0.11627319,0.02686014,0.79366376
-2.86043022,3.70227161,0.47051696,0.67615776,1.02472654,2.60706811,0.00455755,0.12104824,0.02895605,0.80970380
-2.85442721,3.90286073,0.49853193,0.74377535,1.08801702,2.72829432,0.00495336,0.12676093,0.03113951,0.83223253
-2.84842421,4.12614699,0.53175965,0.81472617,1.15525483,2.86588921,0.00536259,0.13334109,0.03338908,0.86074601
-2.84242121,4.36968777,0.56976860,0.88846375,1.22563050,3.01847539,0.00578034,0.14070276,0.03568307,0.89468631
-2.83641821,4.63068482,0.61210244,0.96438481,1.29826336,3.18434312,0.00620143,0.14874668,0.03800016,0.93345819
-2.83041521,4.90606043,0.65828774,1.04184149,1.37222619,3.36150271,0.00662064,0.15736316,0.04032007,0.97644527
-2.82441221,5.19253975,0.70784110,1.12015529,1.44657152,3.54774385,0.00703275,0.16643521,0.04262415,1.02302487
-2.81840920,5.48673630,0.76027573,1.19863213,1.52035830,3.74069970,0.00743276,0.17584182,0.04489591,1.07258128
-2.81240620,5.78523731,0.81510722,1.27657795,1.59267812,3.93791313,0.00781603,0.18546130,0.04712142,1.12451681
-2.80640320,6.08468581,0.87185853,1.35331424,1.66267985,4.13690291,0.00817836,0.19517458,0.04928963,1.17826040
-2.80040020,6.38185650,0.93006416,1.42819264,1.72959176,4.33522730,0.00851620,0.20486833,0.05139245,1.23327355
-2.79439720,6.67372283,0.98927338,1.50060823,1.79274037,4.53054289,0.00882667,0.21443779,0.05342479,1.28905371
-2.78839420,6.95751303,1.04905268,1.57001069,1.85156510,4.72065691,0.00910771,0.22378924,0.05538436,1.34513502
-2.78239120,7.23075380,1.10898745,1.63591322,1.90562850,4.90357130,0.00935807,0.23284206,0.05727135,1.40108689
-2.77638819,7.49130058,1.16868307,1.69789859,1.95462161,5.07751751,0.00957738,0.24153024,0.05908797,1.45651087
-2.77038519,7.73735436,1.22776547,1.75562255,1.99836448,5.24098129,0.00976615,0.24980343,0.06083788,1.51103622
-2.76438219,7.96746561,1.28588156,1.80881438,2.03680196,5.39271736,0.00992569,0.25762738,0.06252562,1.56431490
-2.75837919,8.18052631,1.34269958,1.85727497,2.06999529,5.53175400,0.01005809,0.26498391,0.06415587,1.61601666
-2.75237619,8.37575181,1.39790978,1.90087263,2.09810992,5.65738846,0.01016613,0.27187032,0.06573285,1.66582475
-2.74637319,8.55265445,1.45122539,1.93953728,2.12140037,5.76917386,0.01025319,0.27829837,0.06725972,1.71343291
-2.74037019,8.71101114,1.50238421,1.97325325,2.14019295,5.86689916,0.01032311,0.28429288,0.06873802,1.75854398
-2.73436718,8.85082703,1.55115080,2.00205146,2.15486710,5.95056330,0.01038010,0.28988986,0.07016734,1.80087048
-2.72836418,8.97229736,1.59731921,2.02600136,2.16583621,6.02034527,0.01042860,0.29513448,0.07154496,1.84013710
-2.72236118,9.07576932,1.64071614,2.04520309,2.17352880,6.07657150,0.01047313,0.30007872,0.07286584,1.87608514
-2.71635818,9.16170533,1.68120426,2.05978020,2.17837059,6.11968199,0.01051819,0.30477886,0.07412261,1.90847846
-2.71035518,9.23064889,1.71868544,2.06987320,2.18076811,6.15019666,0.01056813,0.30929287,0.07530575,1.93711050
-2.70435218,9.28319352,1.75310341,2.07563409,2.18109437,6.16868291,0.01062703,0.31367774,0.07640396,1.96181177
-2.69834917,9.31995528,1.78444549,2.07722183,2.17967663,6.17572553,0.01069857,0.31798675,0.07740454,1.98245700
-2.69234617,9.34154885,1.81274306,2.07479879,2.17678686,6.17189963,0.01078594,0.32226686,0.07829392,1.99897141
-2.68634317,9.34856699,1.83807031,2.06852803,2.17263455,6.15774736,0.01089177,0.32655618,0.07905817,2.01133528
-2.68034017,9.34156322,1.86054119,2.05857130,2.16736225,6.13375888,0.01101799,0.33088167,0.07968358,2.01958631
-2.67433717,9.32103763,1.88030431,2.04508754,2.16104344,6.10035786,0.01116580,0.33525704,0.08015715,2.02381941
-2.66833417,9.28742569,1.89753595,2.02823195,2.15368301,6.05789191,0.01133561,0.33968109,0.08046707,2.02418363
-2.66233117,9.24109026,1.91243145,2.00815544,2.14521987,6.00662800,0.01152697,0.34413644,0.08060314,2.02087638
-2.65632816,9.18231715,1.92519516,1.98500450,2.13553191,5.94675305,0.01173857,0.34858885,0.08055709,2.01413512
-2.65032516,9.11131475,1.93602983,1.95892153,2.12444293,5.87837950,0.01196823,0.35298712,0.08032275,2.00422710
-2.64432216,9.02821822,1.94512577,1.93004582,2.11173157,5.80155598,0.01221293,0.35726372,0.07989630,1.99143768
-2.63831916,8.93309909,1.95265075,1.89851521,2.09714208,5.71628248,0.01246884,0.36133615,0.07927626,1.97605819
-2.63231616,8.82598045,1.95874128,1.86446852,2.08039662,5.62252994,0.01273144,0.36510909,0.07846354,1.95837412
-2.62631316,8.70685826,1.96349601,1.82804899,2.06120899,5.52026325,0.01299562,0.36847727,0.07746138,1.93865455
-2.62031016,8.57572849,1.96697182,1.78940852,2.03929941,5.40946723,0.01325580,0.37132909,0.07627534,1.91714355
-2.61430715,8.43261973,1.96918316,1.74871289,2.01440992,5.29017420,0.01350613,0.37355075,0.07491314,1.89405433
-2.60830415,8.27763003,1.97010472,1.70614752,1.98632002,5.16249231,0.01374069,0.37503090,0.07338463,1.86956647
-2.60230115,8.11096674,1.96967761,1.66192370,1.95486189,5.02663298,0.01395363,0.37566555,0.07170165,1.84382663
-2.59629815,7.93298713,1.96781876,1.61628480,1.91993473,4.88293627,0.01413948,0.37536300,0.06987798,1.81695252
-2.59029515,7.74423770,1.96443309,1.56951202,1.88151735,4.73189269,0.01429328,0.37404866,0.06792922,1.78903999
-2.58429215,7.54548957,1.95942777,1.52192921,1.83967861,4.57416007,0.01441080,0.37166942,0.06587268,1.76017269
-2.57828914,7.33776746,1.95272764,1.47390614,1.79458498,4.41057437,0.01448875,0.36819736,0.06372724,1.73043342
-2.57228614,7.12236972,1.94429095,1.42585991,1.74650464,4.24215342,0.01452487,0.36363272,0.06151323,1.69991657
-2.56628314,6.90087747,1.93412417,1.37825387,1.69580792,4.07009303,0.01451805,0.35800570,0.05925215,1.66874030
-2.56028014,6.67515110,1.92229487,1.33159395,1.64296356,3.89575505,0.01446841,0.35137728,0.05696648,1.63705777
-2.55427714,6.44731312,1.90894165,1.28642211,1.58853097,3.72064763,0.01437726,0.34383870,0.05467929,1.60506622
-2.54827414,6.21971715,1.89428029,1.24330694,1.53314841,3.54639803,0.01424706,0.33550982,0.05241392,1.57301321
-2.54227114,5.99490339,1.87860531,1.20283173,1.47751756,3.37471900,0.01408138,0.32653627,0.05019354,1.54119924
-2.53626813,5.77554186,1.86228661,1.16558005,1.42238481,3.20736980,0.01388468,0.31708556,0.04804063,1.50997630
-2.53026513,5.56436524,1.84576103,1.13211973,1.36852020,3.04611332,0.01366218,0.30734229,0.04597657,1.47974221
-2.52426213,5.36409386,1.82951883,1.10298555,1.31669444,2.89267101,0.01341964,0.29750274,0.04402107,1.45093069
-2.51825913,5.17735574,1.81408574,1.07866150,1.26765529,2.74867732,0.01316314,0.28776896,0.04219169,1.42399760
-2.51225613,5.00660495,1.80000113,1.05956343,1.22210397,2.61563526,0.01289887,0.27834265,0.04050344,1.39940390
-2.50625313,4.85404173,1.78779343,1.04602271,1.18067262,2.49487488,0.01263286,0.26941916,0.03896835,1.37759608
-2.50025013,4.72153752,1.77795388,1.03827180,1.14390374,2.38751607,0.01237082,0.26118165,0.03759514,1.35898507
-2.49424712,4.61056824,1.77091001,1.03643237,1.11223239,2.29443686,0.01211794,0.25379591,0.03638905,1.34392479
-2.48824412,4.52215850,1.76700034,1.04050644,1.08597185,2.21624841,0.01187871,0.24740563,0.03535171,1.33269143
-2.48224112,4.45683903,1.76645160,1.05037111,1.06530321,2.15327727,0.01165685,0.24212870,0.03448110,1.32546461
-2.47623812,4.41461914,1.76935984,1.06577711,1.05026938,2.10555536,0.01145517,0.23805416,0.03377173,1.32231160
-2.47023512,4.39497552,1.77567674,1.08635137,1.04077365,2.07281804,0.01127561,0.23524029,0.03321476,1.32317555
-2.46423212,4.39685771,1.78520189,1.11160346,1.03658285,2.05450998,0.01111914,0.23371354,0.03279838,1.32786844
-2.45822911,4.41871049,1.79758193,1.14093598,1.03733492,2.04979875,0.01098587,0.23346836,0.03250815,1.33606946
-2.45222611,4.45851239,1.81231668,1.17365833,1.04255070,2.05759566,0.01087505,0.23446798,0.03232749,1.34732907
-2.44622311,4.51382935,1.82877247,1.20900369,1.05164940,2.07658320,0.01078518,0.23664596,0.03223814,1.36107877
-2.44022011,4.58188169,1.84620216,1.24614850,1.06396732,2.10524854,0.01071408,0.23990837,0.03222072,1.37664650
-2.43421711,4.65962267,1.86377123,1.28423402,1.07877908,2.14192215,0.01065901,0.24413673,0.03225523,1.39327690
-2.42821411,4.74382602,1.88058886,1.32238919,1.09532077,2.18482075,0.01061678,0.24919132,0.03232166,1.41015605
-2.42221111,4.83117981,1.89574268,1.35975411,1.11281411,2.23209357,0.01058387,0.25491510,0.03240042,1.42643938
-2.41620810,4.91838397,1.90833581,1.39550347,1.13049106,2.28187090,0.01055653,0.26113778,0.03247292,1.44128189
-2.41020510,5.00224825,1.91752433,1.42886923,1.14761789,2.33231368,0.01053089,0.26768026,0.03252193,1.45386922
-2.40420210,5.07978759,1.92255373,1.45916173,1.16351807,2.38166304,0.01050308,0.27435921,0.03253203,1.46344848
-2.39819910,5.14831197,1.92279246,1.48578867,1.17759316,2.42828827,0.01046935,0.28099169,0.03248993,1.46935729
-2.39219610,5.20550754,1.91776123,1.50827128,1.18934110,2.47073196,0.01042609,0.28739976,0.03238476,1.47104999
-2.38619310,5.24950642,1.90715651,1.52625716,1.19837117,2.50775082,0.01037003,0.29341499,0.03220825,1.46811973
-2.38019010,5.27894256,1.89086727,1.53952928,1.20441518,2.53835075,0.01029823,0.29888266,0.03195488,1.46031554
-2.37418709,5.29299147,1.86898409,1.54801073,1.20733449,2.56181475,0.01020822,0.30366567,0.03162196,1.44755362
-2.36818409,5.29139217,1.84180013,1.55176513,1.20712240,2.57772256,0.01009802,0.30764802,0.03120960,1.42992233
-2.36218109,5.27445020,1.80980396,1.55099234,1.20390204,2.58596081,0.00996627,0.31073754,0.03072061,1.40768057
-2.35617809,5.24302102,1.77366436,1.54601965,1.19791952,2.58672316,0.00981219,0.31286813,0.03016036,1.38124966
-2.35017509,5.19847424,1.73420774,1.53728865,1.18953267,2.58049971,0.00963570,0.31400104,0.02953652,1.35119897
-2.34417209,5.14263916,1.69238906,1.52533797,1.17919567,2.56805603,0.00943739,0.31412539,0.02885879,1.31822578
-2.33816908,5.07773368,1.64925741,1.51078258,1.16744013,2.55040201,0.00921852,0.31325764,0.02813849,1.28313032
-2.33216608,5.00627862,1.60591752,1.49429022,1.15485333,2.52875153,0.00898102,0.31144030,0.02738816,1.24678671
-2.32616308,4.93100063,1.56348890,1.47655572,1.14205440,2.50447440,0.00872746,0.30873955,0.02662112,1.21011125
-2.32016008,4.85472736,1.52306409,1.45827430,1.12966950,2.47904226,0.00846094,0.30524217,0.02585093,1.17402906
-2.31415708,4.78027890,1.48566764,1.44011469,1.11830691,2.45397087,0.00818507,0.30105170,0.02509098,1.13944040
-2.30815408,4.71035994,1.45221756,1.42269324,1.10853332,2.43076093,0.00790383,0.29628401,0.02435392,1.10718825
-2.30215108,4.64745723,1.42349065,1.40655011,1.10085216,2.41084044,0.00762151,0.29106256,0.02365128,1.07802803
-2.29614807,4.59374669,1.40009306,1.39212845,1.09568527,2.39551102,0.00734254,0.28551351,0.02299302,1.05260100
-2.29014507,4.55101447,1.38243730,1.37975765,1.09335854,2.38590083,0.00707141,0.27976090,0.02238719,1.03141220
-2.28414207,4.52059548,1.37072655,1.36964131,1.09409254,2.38292647,0.00681255,0.27392212,0.02183968,1.01481392
-2.27813907,4.50333235,1.36494698,1.36185066,1.09799846,2.38726576,0.00657022,0.26810401,0.02135408,1.00299526
-2.27213607,4.49955692,1.36486830,1.35632369,1.10507979,2.39934269,0.00634842,0.26239963,0.02093157,0.99597826
-2.26613307,4.50909516,1.37005262,1.35287005,1.11523966,2.41932547,0.00615083,0.25688596,0.02057098,0.99362085
-2.26013007,4.53129550,1.37987127,1.35118173,1.12829365,2.44713774,0.00598076,0.25162255,0.02026894,0.99562629
-2.25412706,4.56507911,1.39352891,1.35084890,1.14398736,2.48248222,0.00584112,0.24665131,0.02002012,1.00155886
-2.24812406,4.60900994,1.41009404,1.35138022,1.16201794,2.52487555,0.00573440,0.24199722,0.01981757,1.01086519
-2.24212106,4.66138086,1.42853462,1.35222678,1.18205851,2.57369234,0.00566276,0.23767006,0.01965311,1.02290010
-2.23611806,4.72031156,1.44775747,1.35280842,1.20378402,2.62821579,0.00562800,0.23366700,0.01951776,1.03695605
-2.23011506,4.78385334,1.46664970,1.35254125,1.22689734,2.68769195,0.00563166,0.22997569,0.01940228,1.05229486
-2.22411206,4.85009505,1.48412061,1.35086507,1.25115381,2.75138435,0.00567510,0.22657794,0.01929761,1.06818012
-2.21810905,4.91726482,1.49914231,1.34726927,1.27638296,2.81862569,0.00575954,0.22345341,0.01919536,1.08390917
-2.21210605,4.98382214,1.51078730,1.34131619,1.30250599,2.88886340,0.00588616,0.22058334,0.01908823,1.09884286
-2.20610305,5.04853517,1.51826156,1.33266064,1.32954778,2.96169606,0.00605613,0.21795388,0.01897038,1.11243199
-2.20010005,5.11053938,1.52093179,1.32106489,1.35764249,3.03689843,0.00627067,0.21555891,0.01883772,1.12423910
-2.19409705,5.16937416,1.51834576,1.30640841,1.38703236,3.11443328,0.00653106,0.21340205,0.01868812,1.13395465
-2.18809405,5.22499558,1.51024496,1.28869209,1.41805909,3.19444898,0.00683862,0.21149792,0.01852149,1.14140691
-2.18209105,5.27776454,1.49656922,1.26803682,1.45114841,3.27726279,0.00719468,0.20987235,0.01833975,1.14656506
-2.17608804,5.32841123,1.47745321,1.24467677,1.48678805,3.36333065,0.00760050,0.20856162,0.01814680,1.14953551
-2.17008504,5.37797770,1.45321537,1.21894781,1.52550023,3.45320478,0.00805716,0.20761087,0.01794824,1.15055166
-2.16408204,5.42774204,1.42433960,1.19127187,1.56780990,3.54748173,0.00856545,0.20707157,0.01775114,1.14995760
-2.15807904,5.47912820,1.39145114,1.16213804,1.61421023,3.64674351,0.00912569,0.20699845,0.01756368,1.14818677
-2.15207604,5.53360675,1.35528757,1.13208163,1.66512720,3.75149541,0.00973763,0.20744585,0.01739475,1.14573659
-2.14607304,5.59259182,1.31666646,1.10166212,1.72088493,3.86210390,0.01040022,0.20846394,0.01725352,1.14314037
-2.14007004,5.65734004,1.27645132,1.07144118,1.78167392,3.97873845,0.01111151,0.21009484,0.01714905,1.14093796
-2.13406703,5.72885693,1.23551716,1.04196174,1.84752353,4.10132066,0.01186848,0.21236910,0.01708984,1.13964664
-2.12806403,5.80781583,1.19471736,1.01372908,1.91828075,4.22948371,0.01266697,0.21530253,0.01708344,1.13973357
-2.12206103,5.89449350,1.15485313,0.98719464,1.99359609,4.36254483,0.01350156,0.21889382,0.01713614,1.14159119
-2.11605803,5.98872594,1.11664673,0.96274318,2.07291797,4.49949246,0.01436559,0.22312290,0.01725268,1.14551678
-2.11005503,6.08988658,1.08071941,0.94068366,2.15549587,4.63898925,0.01525115,0.22795026,0.01743605,1.15169694
-2.10405203,6.19688777,1.04757481,0.92124399,2.24039255,4.77939108,0.01614916,0.23331736,0.01768736,1.16019777
-2.09804902,6.30820559,1.01758807,0.90456969,2.32650497,4.91878147,0.01704949,0.23914790,0.01800578,1.17096107
-2.09204602,6.42192654,0.99100095,0.89072626,2.41259330,5.05502005,0.01794117,0.24535017,0.01838863,1.18380656
-2.08604302,6.53581359,0.96792268,0.87970491,2.49731677,5.18580295,0.01881255,0.25182016,0.01883141,1.19843992
-2.08004002,6.64738859,0.94833618,0.87143121,2.57927509,5.30873251,0.01965163,0.25844539,0.01932809,1.21446610
-2.07403702,6.75402667,0.93210911,0.86577609,2.65705364,5.42139329,0.02044631,0.26510925,0.01987128,1.23140715
-2.06803402,6.85305846,0.91900886,0.86256860,2.72927052,5.52143102,0.02118470,0.27169561,0.02045257,1.24872357
-2.06203102,6.94187529,0.90872078,0.86160982,2.79462364,5.60663116,0.02185545,0.27809346,0.02106284,1.26583815
-2.05602801,7.01803250,0.90086847,0.86268717,2.85193564,5.67499382,0.02244804,0.28420142,0.02169270,1.28216100
-2.05002501,7.07934660,0.89503538,0.86558864,2.90019486,5.72480196,0.02295313,0.28993177,0.02233277,1.29711471
-2.04402201,7.12398197,0.89078655,0.87011629,2.93859070,5.75468002,0.02336275,0.29521394,0.02297417,1.31015836
-2.03801901,7.15052349,0.88768967,0.87609840,2.96654163,5.76364106,0.02367058,0.29999711,0.02360878,1.32080932
-2.03201601,7.15803240,0.88533464,0.88339999,2.98371501,5.75112033,0.02387210,0.30425203,0.02422966,1.32866195
-2.02601301,7.14608326,0.88335087,0.89193117,2.99003762,5.71699445,0.02396472,0.30797167,0.02483128,1.33340248
-2.02001001,7.11478069,0.88142172,0.90165309,2.98569669,5.66158549,0.02394786,0.31117095,0.02540979,1.33481940
-2.01400700,7.06475575,0.87929569,0.91258119,2.97113135,5.58565011,0.02382293,0.31388536,0.02596316,1.33280925
-2.00800400,6.99714230,0.87679402,0.92478575,2.94701492,5.49035449,0.02359329,0.31616864,0.02649131,1.32737760
-2.00200100,6.91353484,0.87381464,0.93838959,2.91422887,5.37723613,0.02326409,0.31808961,0.02699610,1.31863552
-1.99599800,6.81592976,0.87033243,0.95356302,2.87382964,5.24815429,0.02284219,0.31972827,0.02748126,1.30679185
-1.98999500,6.70665286,0.86639606,0.97051628,2.82700966,5.10523106,0.02233583,0.32117142,0.02795225,1.29214196
-1.98399200,6.58827623,0.86212163,0.98948963,2.77505436,4.95078558,0.02175450,0.32250790,0.02841602,1.27505368
-1.97798899,6.46352817,0.85768366,1.01074157,2.71929689,4.78726374,0.02110855,0.32382384,0.02888070,1.25595131
-1.97198599,6.33519989,0.85330382,1.03453551,2.66107257,4.61716625,0.02040899,0.32519795,0.02935525,1.23529857
-1.96598299,6.20605291,0.84923817,1.06112559,2.60167476,4.44297769,0.01966711,0.32669723,0.02984904,1.21358156
-1.95997999,6.07873078,0.84576346,1.09074211,2.54231406,4.26709909,0.01889424,0.32837323,0.03037139,1.19129236
-1.95397699,5.95567871,0.84316308,1.12357729,2.48408227,4.09178636,0.01810146,0.33025899,0.03093113,1.16891432
-1.94797399,5.83907409,0.84171356,1.15977200,2.42792263,3.91909673,0.01729933,0.33236692,0.03153618,1.14690947
-1.94197099,5.73077043,0.84167186,1.19940407,2.37460712,3.75084486,0.01649768,0.33468755,0.03219309,1.12570863
-1.93596798,5.63225645,0.84326432,1.24247883,2.32472170,3.58856976,0.01570541,0.33718940,0.03290672,1.10570437
-1.92996498,5.54463163,0.84667745,1.28892236,2.27865970,3.43351342,0.01493037,0.33981976,0.03367996,1.08724698
-1.92396198,5.46859842,0.85205101,1.33857788,2.23662332,3.28661137,0.01417923,0.34250656,0.03451351,1.07064325
-1.91795898,5.40447063,0.85947347,1.39120552,2.19863283,3.14849483,0.01345745,0.34516105,0.03540583,1.05615763
-1.91195598,5.35219691,0.86897996,1.44648553,2.16454269,3.01950383,0.01276928,0.34768129,0.03635313,1.04401538
-1.90595298,5.31139734,0.88055267,1.50402496,2.13406369,2.89971001,0.01211773,0.34995628,0.03734948,1.03440700
-1.89994997,5.28141065,0.89412327,1.56336732,2.10678958,2.78894770,0.01150473,0.35187047,0.03838708,1.02749329
-1.89394697,5.26134916,0.90957734,1.62400494,2.08222705,2.68685119,0.01093112,0.35330857,0.03945655,1.02341021
-1.88794397,5.25015811,0.92676018,1.68539332,2.05982733,2.59289639,0.01039685,0.35416030,0.04054731,1.02227302
-1.88194097,5.24667611,0.94548355,1.74696658,2.03901790,2.50644455,0.00990109,0.35432502,0.04164807,1.02417890
-1.87593797,5.24969338,0.96553308,1.80815340,2.01923283,2.42678600,0.00944235,0.35371593,0.04274720,1.02920784
-1.86993497,5.25800464,0.98667550,1.86839225,1.99994036,2.35318184,0.00901866,0.35226368,0.04383327,1.03742122
-1.86393197,5.27045412,1.00866567,1.92714531,1.98066645,2.28490171,0.00862772,0.34991923,0.04489540,1.04885836
-1.85792896,5.28597059,1.03125268,1.98391002,1.96101341,2.22125632,0.00826701,0.34665588,0.04592366,1.06353081
-1.85192596,5.30359104,1.05418509,2.03822790,1.94067282,2.16162329,0.00793392,0.34247034,0.04690930,1.08141509
-1.84592296,5.32247240,1.07721485,2.08968989,1.91943258,2.10546574,0.00762587,0.33738272,0.04784495,1.10244413
-1.83991996,5.34189160,1.10010008,2.13793825,1.89717772,2.05234330,0.00734036,0.33143568,0.04872464,1.12649840
-1.83391696,5.36123481,1.12260681,2.18266497,1.87388554,2.00191553,0.00707507,0.32469255,0.04954378,1.15339728
-1.82791396,5.37997776,1.14450967,2.22360697,1.84961552,1.95393833,0.00682789,0.31723460,0.05029898,1.18289183
-1.82191096,5.39765928,1.16559203,2.26053875,1.82449484,1.90825423,0.00659691,0.30915769,0.05098776,1.21465952
-1.81590795,5.41385089,1.18564582,2.29326321,1.79870060,1.86477774,0.00638048,0.30056833,0.05160832,1.24830201
-1.80990495,5.42812529,1.20447134,2.32160160,1.77244007,1.82347696,0.00617714,0.29157947,0.05215906,1.28334631
-1.80390195,5.44002688,1.22187745,2.34538358,1.74592999,1.78435326,0.00598565,0.28230611,0.05263831,1.31925000
-1.79789895,5.44904696,1.23768247,2.36443848,1.71937653,1.74742032,0.00580491,0.27286107,0.05304391,1.35541051
-1.79189595,5.45460595,1.25171575,2.37858860,1.69295701,1.71268405,0.00563397,0.26335102,0.05337292,1.39117839
-1.78589295,5.45604466,1.26382024,2.38764542,1.66680437,1.68012479,0.00547197,0.25387297,0.05362143,1.42587419
-1.77988994,5.45262533,1.27385584,2.39140922,1.64099544,1.64968287,0.00531812,0.24451148,0.05378441,1.45880832
-1.77388694,5.44354309,1.28170344,2.38967239,1.61554357,1.62124821,0.00517168,0.23533653,0.05385574,1.48930280
