energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.23261631,7.79051828,0.12674029,0.04245455,1.49456500,0.06033273,4.85681957,4.95626704,1.77032079
-3.22661331,7.74078841,0.12457489,0.04173702,1.46764534,0.06026846,4.84905752,4.84712333,1.77429353
-3.22061031,7.68097478,0.12265582,0.04093019,1.43966678,0.06003589,4.83342689,4.73796163,1.77664879
-3.21460730,7.61141170,0.12101514,0.04004263,1.41082753,0.05964054,4.81000115,4.62933779,1.77722673
-3.20860430,7.53257371,0.11967828,0.03908527,1.38132009,0.05909163,4.77898124,4.52174671,1.77588561
-3.20260130,7.44505837,0.11866366,0.03807103,1.35132876,0.05840179,4.74068378,4.41562169,1.77250182
-3.19659830,7.34956262,0.11798250,0.03701440,1.32102723,0.05758656,4.69552411,4.31133299,1.76696882
-3.19059530,7.24685411,0.11763872,0.03593088,1.29057612,0.05666376,4.64399528,4.20918561,1.75919562
-3.18459230,7.13773919,0.11762892,0.03483648,1.26012056,0.05565282,4.58664418,4.10941656,1.74910476
-3.17858929,7.02302954,0.11794256,0.03374708,1.22978808,0.05457399,4.52404628,4.01219200,1.73663038
-3.17258629,6.90350940,0.11856219,0.03267793,1.19968665,0.05344764,4.45678053,3.91760473,1.72171631
-3.16658329,6.77990559,0.11946381,0.03164307,1.16990327,0.05229348,4.38540587,3.82567267,1.70431479
-3.16058029,6.65286205,0.12061747,0.03065493,1.14050307,0.05112993,4.31044074,3.73633882,1.68438578
-3.15457729,6.52292057,0.12198785,0.02972386,1.11152907,0.04997354,4.23234678,3.64947343,1.66189708
-3.14857429,6.39050903,0.12353507,0.02885791,1.08300281,0.04883859,4.15151757,3.56487870,1.63682535
-3.14257129,6.25593768,0.12521561,0.02806256,1.05492577,0.04773680,4.06827305,3.48229637,1.60915805
-3.13656828,6.11940397,0.12698337,0.02734068,1.02728164,0.04667723,3.98285981,3.40141837,1.57889617
-3.13056528,5.98100550,0.12879070,0.02669254,1.00003954,0.04566629,3.89545714,3.32190041,1.54605771
-3.12456228,5.84076041,0.13058963,0.02611587,0.97315791,0.04470793,3.80618826,3.24337821,1.51068159
-3.11855928,5.69863380,0.13233307,0.02560611,0.94658909,0.04380396,3.71513599,3.16548590,1.47283186
-3.11255628,5.55456879,0.13397593,0.02515666,0.92028432,0.04295446,3.62236172,3.08787588,1.43260189
-3.10655328,5.40852012,0.13547625,0.02475920,0.89419903,0.04215824,3.52792643,3.01023920,1.39011814
-3.10055028,5.26048830,0.13679621,0.02440410,0.86829809,0.04141333,3.43191238,2.93232566,1.34554341
-3.09454727,5.11055225,0.13790298,0.02408078,0.84256081,0.04071752,3.33444395,2.85396259,1.29907908
-3.08854427,4.95889836,0.13876936,0.02377815,0.81698548,0.04006875,3.23570644,2.77507122,1.25096622
-3.08254127,4.80584426,0.13937429,0.02348501,0.79159315,0.03946558,3.13596147,2.69567999,1.20148534
-3.07653827,4.65185579,0.13970304,0.02319044,0.76643046,0.03890741,3.03555801,2.61593388,1.15095461
-3.07053527,4.49755612,0.13974725,0.02288416,0.74157146,0.03839468,2.93493837,2.53609922,1.09972658
-3.06453227,4.34372648,0.13950474,0.02255682,0.71711819,0.03792892,2.83463861,2.45656369,1.04818337
-3.05852926,4.19129821,0.13897906,0.02220029,0.69320012,0.03751270,2.73528333,2.37783137,0.99673038
-3.05252626,4.04133663,0.13817894,0.02180785,0.66997234,0.03714941,2.63757499,2.30051289,0.94578886
-3.04652326,3.89501733,0.13711759,0.02137437,0.64761262,0.03684301,2.54227828,2.22531111,0.89578746
-3.04052026,3.75359613,0.13581191,0.02089638,0.62631756,0.03659763,2.45020027,2.15300281,0.84715301
-3.03451726,3.61837402,0.13428166,0.02037209,0.60629779,0.03641719,2.36216730,2.08441711,0.80030112
-3.02851426,3.49065875,0.13254867,0.01980142,0.58777257,0.03630495,2.27899968,2.02041135,0.75562659
-3.02251126,3.37172480,0.13063602,0.01918590,0.57096389,0.03626307,2.20148547,1.96184549,0.71349436
-3.01650825,3.26277332,0.12856741,0.01852855,0.55609037,0.03629226,2.13035438,1.90955576,0.67423101
-3.01050525,3.16489395,0.12636657,0.01783375,0.54336106,0.03639142,2.06625311,1.86432855,0.63811738
-3.00450225,3.07902969,0.12405680,0.01710702,0.53296928,0.03655747,2.00972309,1.82687543,0.60538237
-2.99849925,3.00594642,0.12166068,0.01635486,0.52508687,0.03678518,1.96118152,1.79780994,0.57619821
-2.99249625,2.94620781,0.11919990,0.01558448,0.51985876,0.03706719,1.92090650,1.77762693,0.55067738
-2.98649325,2.90015664,0.11669516,0.01480360,0.51739801,0.03739414,1.88902683,1.76668496,0.52887110
-2.98049025,2.86790280,0.11416618,0.01402018,0.51778160,0.03775490,1.86551662,1.76519219,0.51076955
-2.97448724,2.84931835,0.11163186,0.01324225,0.52104674,0.03813695,1.85019512,1.77319601,0.49630369
-2.96848424,2.84403942,0.10911033,0.01247764,0.52718807,0.03852675,1.84273139,1.79057680,0.48534854
-2.96248124,2.85147477,0.10661913,0.01173387,0.53615558,0.03891032,1.84265381,1.81704571,0.47772784
-2.95647824,2.87082058,0.10417531,0.01101789,0.54785339,0.03927375,1.84936378,1.85214658,0.47321991
-2.95047524,2.90108070,0.10179551,0.01033605,0.56213950,0.03960376,1.86215321,1.89526194,0.47156433
-2.94447224,2.94109179,0.09949604,0.00969393,0.57882641,0.03988828,1.88022501,1.94562295,0.47246949
-2.93846923,2.98955230,0.09729278,0.00909631,0.59768283,0.04011692,1.90271586,2.00232298,0.47562051
-2.93246623,3.04505463,0.09520115,0.00854714,0.61843637,0.04028147,1.92872046,2.06433476,0.48068749
-2.92646323,3.10611929,0.09323596,0.00804950,0.64077736,0.04037621,1.95731644,2.13053046,0.48733371
-2.92046023,3.17123024,0.09141123,0.00760568,0.66436369,0.04039821,1.98758899,2.19970460,0.49522373
-2.91445723,3.23887047,0.08974006,0.00721718,0.68882669,0.04034745,2.01865461,2.27059907,0.50403104
-2.90845423,3.30755675,0.08823435,0.00688478,0.71377803,0.04022688,2.04968303,2.34192983,0.51344516
-2.90245123,3.37587282,0.08690471,0.00660865,0.73881744,0.04004232,2.07991682,2.41241463,0.52317809
-2.89644822,3.44250003,0.08576031,0.00638839,0.76354115,0.03980226,2.10868804,2.48080102,0.53296980
-2.89044522,3.50624478,0.08480880,0.00622313,0.78755080,0.03951759,2.13543153,2.54589398,0.54259289
-2.88444222,3.56606203,0.08405629,0.00611159,0.81046263,0.03920120,2.15969453,2.60658237,0.55185612
-2.87843922,3.62107435,0.08350740,0.00605218,0.83191663,0.03886757,2.18114254,2.66186344,0.56060690
-2.87243622,3.67058606,0.08316538,0.00604300,0.85158532,0.03853220,2.19956128,2.71086463,0.56873273
-2.86643322,3.71409224,0.08303228,0.00608194,0.86918190,0.03821118,2.21485504,2.75286201,0.57616139
-2.86043022,3.75128250,0.08310909,0.00616669,0.88446745,0.03792059,2.22704163,2.78729478,0.58286027
-2.85442721,3.78203961,0.08339604,0.00629470,0.89725683,0.03767601,2.23624426,2.81377531,0.58883454
-2.84842421,3.80643313,0.08389274,0.00646328,0.90742317,0.03749202,2.24268104,2.83209448,0.59412453
-2.84242121,3.82470869,0.08459842,0.00666951,0.91490065,0.03738176,2.24665245,2.84222209,0.59880224
-2.83641821,3.83727322,0.08551209,0.00691025,0.91968558,0.03735654,2.24852759,2.84430255,0.60296731
-2.83041521,3.84467711,0.08663260,0.00718215,0.92183560,0.03742553,2.24872976,2.83864593,0.60674241
-2.82441221,3.84759379,0.08795871,0.00748162,0.92146719,0.03759551,2.24772204,2.82571484,0.61026834
-2.81840920,3.84679789,0.08948905,0.00780480,0.91875158,0.03787071,2.24599343,2.80610782,0.61369898
-2.81240620,3.84314256,0.09122200,0.00814760,0.91390915,0.03825277,2.24404605,2.78053977,0.61719630
-2.80640320,3.83753693,0.09315556,0.00850569,0.90720273,0.03874071,2.24238378,2.74982038,0.62092543
-2.80040020,3.83092440,0.09528705,0.00887455,0.89892994,0.03933109,2.24150276,2.71483121,0.62505023
-2.79439720,3.82426236,0.09761293,0.00924947,0.88941499,0.04001812,2.24188360,2.67650251,0.62972913
-2.78839420,3.81850386,0.10012845,0.00962566,0.87900016,0.04079396,2.24398575,2.63579019,0.63511172
-2.78239120,3.81458156,0.10282741,0.00999830,0.86803729,0.04164903,2.24824348,2.59365401,0.64133585
-2.77638819,3.81339400,0.10570187,0.01036259,0.85687951,0.04257234,2.25506363,2.55103728,0.64852552
-2.77038519,3.81579436,0.10874194,0.01071392,0.84587349,0.04355195,2.26482456,2.50884857,0.65678947
-2.76438219,3.82258130,0.11193561,0.01104787,0.83535230,0.04457535,2.27787608,2.46794573,0.66622053
-2.75837919,3.83449184,0.11526863,0.01136040,0.82562893,0.04562997,2.29453986,2.42912225,0.67689564
-2.75237619,3.85219563,0.11872454,0.01164786,0.81699068,0.04670354,2.31510994,2.39309599,0.68887655
-2.74637319,3.87629038,0.12228474,0.01190715,0.80969430,0.04778460,2.33985294,2.36050009,0.70221105
-2.74037019,3.90729787,0.12592859,0.01213576,0.80396187,0.04886283,2.36900752,2.33187574,0.71693472
-2.73436718,3.94566002,0.12963376,0.01233184,0.79997736,0.04992939,2.40278295,2.30766675,0.73307296
-2.72836418,3.99173485,0.13337651,0.01249425,0.79788379,0.05097724,2.44135644,2.28821531,0.75064324
-2.72236118,4.04579177,0.13713208,0.01262259,0.79778099,0.05200131,2.48486917,2.27375899,0.76965745
-2.71635818,4.10800620,0.14087519,0.01271720,0.79972381,0.05299862,2.53342104,2.26442843,0.79012404
-2.71035518,4.17845328,0.14458052,0.01277916,0.80372076,0.05396832,2.58706415,2.26024591,0.81204989
-2.70435218,4.25710087,0.14822323,0.01281026,0.80973320,0.05491161,2.64579527,2.26112452,0.83544179
-2.69834917,4.34380183,0.15177945,0.01281294,0.81767490,0.05583159,2.70954748,2.26686812,0.86030718
-2.69234617,4.43828597,0.15522677,0.01279023,0.82741229,0.05673302,2.77818148,2.27717219,0.88665416
-2.68634317,4.54015205,0.15854466,0.01274567,0.83876520,0.05762200,2.85147666,2.29162588,0.91449058
-2.68034017,4.64886015,0.16171482,0.01268319,0.85150845,0.05850552,2.92912274,2.30971538,0.94382208
-2.67433717,4.76372507,0.16472138,0.01260702,0.86537425,0.05939103,3.01071214,2.33082916,0.97464914
-2.66833417,4.88391119,0.16755106,0.01252154,0.88005553,0.06028597,3.09573365,2.35426515,1.00696295
-2.66233117,5.00842934,0.17019314,0.01243121,0.89521029,0.06119715,3.18356790,2.37924018,1.04074036
-2.65632816,5.13613631,0.17263925,0.01234035,0.91046704,0.06213031,3.27348495,2.40490189,1.07593795
-2.65032516,5.26573738,0.17488310,0.01225310,0.92543128,0.06308955,3.36464451,2.43034303,1.11248542
-2.64432216,5.39579245,0.17692002,0.01217321,0.93969299,0.06407685,3.45609900,2.45461820,1.15027861
-2.63831916,5.52472604,0.17874640,0.01210396,0.95283500,0.06509169,3.54679987,2.47676263,1.18917251
-2.63231616,5.65084156,0.18035899,0.01204804,0.96444211,0.06613067,3.63560724,2.49581274,1.22897464
-2.62631316,5.77233991,0.18175423,0.01200742,0.97411070,0.06718729,3.72130303,2.51082794,1.26943930
-2.62031016,5.88734266,0.18292749,0.01198331,0.98145852,0.06825181,3.80260760,2.52091295,1.31026305
-2.61430715,5.99391945,0.18387243,0.01197606,0.98613449,0.06931125,3.87819967,2.52524000,1.35108209
-2.60830415,6.09011959,0.18458032,0.01198513,0.98782801,0.07034950,3.94673945,2.52307020,1.39147173
-2.60230115,6.17400730,0.18503967,0.01200910,0.98627753,0.07134762,4.00689432,2.51377303,1.43094844
-2.59629815,6.24369997,0.18523586,0.01204565,0.98127809,0.07228416,4.05736692,2.49684360,1.46897477
-2.59029515,6.29740876,0.18515120,0.01209166,0.97268742,0.07313575,4.09692458,2.47191666,1.50496720
-2.58429215,6.33348036,0.18476504,0.01214324,0.96043051,0.07387765,4.12442966,2.43877697,1.53830695
-2.57828914,6.35043903,0.18405427,0.01219587,0.94450223,0.07448451,4.13886973,2.39736563,1.56835359
-2.57228614,6.34702744,0.18299403,0.01224454,0.92496815,0.07493110,4.13938679,2.34778208,1.59446112
-2.56628314,6.32224518,0.18155872,0.01228388,0.90196327,0.07519319,4.12530430,2.29028172,1.61599603
-2.56028014,6.27538335,0.17972307,0.01230838,0.87568889,0.07524831,4.09615137,2.22526922,1.63235675
-2.55427714,6.20605412,0.17746356,0.01231254,0.84640754,0.07507662,4.05168282,2.15328800,1.64299362
-2.54827414,6.11421373,0.17475971,0.01229110,0.81443632,0.07466161,3.99189443,2.07500608,1.64742875
-2.54227114,6.00017807,0.17159559,0.01223920,0.78013887,0.07399082,3.91703264,1.99119905,1.64527468
-2.53626813,5.86462965,0.16796107,0.01215257,0.74391619,0.07305638,3.82759796,1.90273085,1.63625114
-2.53026513,5.70861558,0.16385310,0.01202773,0.70619669,0.07185544,3.72434196,1.81053294,1.62019904
-2.52426213,5.53353595,0.15927664,0.01186205,0.66742584,0.07039049,3.60825745,1.71558274,1.59709089
-2.51825913,5.34112281,0.15424540,0.01165394,0.62805575,0.06866943,3.48056217,1.61888211,1.56703729
-2.51225613,5.13340995,0.14878224,0.01140286,0.58853504,0.06670556,3.34267626,1.52143637,1.53028882
-2.50625313,4.91269437,0.14291921,0.01110941,0.54929926,0.06451733,3.19619411,1.42423466,1.48723344
-2.50025013,4.68149030,0.13669724,0.01077527,0.51076210,0.06212799,3.04285148,1.32823198,1.43838909
-2.49424712,4.44247728,0.13016549,0.01040320,0.47330776,0.05956504,2.88448895,1.23433347,1.38439206
-2.48824412,4.19844383,0.12338038,0.00999694,0.43728441,0.05685959,2.72301269,1.14338098,1.32598135
-2.48224112,3.95222860,0.11640437,0.00956109,0.40299905,0.05404558,2.56035418,1.05614223,1.26397966
-2.47623812,3.70666078,0.10930446,0.00910101,0.37071362,0.05115897,2.39842985,0.97330261,1.19927193
-2.47023512,3.46450187,0.10215068,0.00862260,0.34064258,0.04823682,2.23910221,0.89545944,1.13278215
-2.46423212,3.22839056,0.09501440,0.00813219,0.31295166,0.04531645,2.08414354,0.82311864,1.06544937
-2.45822911,3.00079250,0.08796674,0.00763630,0.28775796,0.04243449,1.93520343,0.75669362,0.99820404
-2.45222611,2.78395648,0.08107704,0.00714150,0.26513106,0.03962606,1.79378087,0.69650614,0.93194529
-2.44622311,2.57987836,0.07441146,0.00665420,0.24509518,0.03692405,1.66120194,0.64278885,0.86752026
-2.44022011,2.39027346,0.06803191,0.00618055,0.22763215,0.03435839,1.53860326,0.59568933,0.80570598
-2.43421711,2.21655822,0.06199506,0.00572621,0.21268515,0.03195549,1.42692176,0.55527532,0.74719444
-2.42821411,2.05984112,0.05635178,0.00529630,0.20016292,0.02973785,1.32689049,0.52154085,0.69258123
-2.42221111,1.92092278,0.05114681,0.00489530,0.18994456,0.02772375,1.23904051,0.49441324,0.64235794
-2.41620810,1.80030470,0.04641863,0.00452695,0.18188448,0.02592707,1.16370810,0.47376053,0.59690841
-2.41020510,1.69820573,0.04219969,0.00419424,0.17581761,0.02435728,1.10104683,0.45939935,0.55650858
-2.40420210,1.61458526,0.03851673,0.00389938,0.17156474,0.02301959,1.05104369,0.45110301,0.52132979
-2.39819910,1.54917172,0.03539134,0.00364385,0.16893768,0.02191512,1.01353816,0.44860963,0.49144507
-2.39219610,1.50149493,0.03284056,0.00342838,0.16774438,0.02104130,0.98824344,0.45163022,0.46683792
-2.38619310,1.47092081,0.03087747,0.00325306,0.16779371,0.02039227,0.97476872,0.45985659,0.44741298
-2.38019010,1.45668692,0.02951183,0.00311738,0.16890000,0.01995934,0.97264151,0.47296886,0.43300812
-2.37418709,1.45793726,0.02875054,0.00302028,0.17088696,0.01973160,0.98132912,0.49064258,0.42340718
-2.36818409,1.47375510,0.02859805,0.00296032,0.17359123,0.01969638,1.00025850,0.51255523,0.41835297
-2.36218109,1.50319253,0.02905645,0.00293565,0.17686523,0.01983988,1.02883374,0.53839193,0.41755977
-2.35617809,1.54529594,0.03012553,0.00294420,0.18057930,0.02014761,1.06645066,0.56785041,0.42072518
-2.35017509,1.59912661,0.03180245,0.00298367,0.18462322,0.02060495,1.11250825,0.60064493,0.42754059
-2.34417209,1.66377602,0.03408133,0.00305164,0.18890692,0.02119745,1.16641669,0.63650918,0.43770032
-2.33816908,1.73837576,0.03695257,0.00314564,0.19336045,0.02191121,1.22760202,0.67519806,0.45090897
-2.33216608,1.82210217,0.04040208,0.00326314,0.19793327,0.02273311,1.29550767,0.71648828,0.46688704
-2.32616308,1.91417600,0.04441036,0.00340164,0.20259282,0.02365089,1.36959307,0.76017789,0.48537467
-2.32016008,2.01385790,0.04895161,0.00355863,0.20732261,0.02465322,1.44932998,0.80608452,0.50613379
-2.31415708,2.12044023,0.05399280,0.00373167,0.21211970,0.02572957,1.53419691,0.85404278,0.52894846
-2.30815408,2.23323644,0.05949295,0.00391833,0.21699200,0.02687014,1.62367236,0.90390054,0.55362401
-2.30215108,2.35156869,0.06540246,0.00411622,0.22195514,0.02806553,1.71722755,0.95551458,0.57998480
-2.29614807,2.47475502,0.07166284,0.00432297,0.22702950,0.02930656,1.81431922,1.00874554,0.60787116
-2.29014507,2.60209692,0.07820664,0.00453625,0.23223712,0.03058387,1.91438306,1.06345251,0.63713565
-2.28414207,2.73286817,0.08495780,0.00475372,0.23759898,0.03188768,2.01682842,1.11948745,0.66763892
-2.27813907,2.86630600,0.09183234,0.00497310,0.24313247,0.03320745,2.12103468,1.17668968,0.69924539
-2.27213607,3.00160488,0.09873949,0.00519212,0.24884944,0.03453164,2.22634957,1.23488067,0.73181918
-2.26613307,3.13791375,0.10558315,0.00540860,0.25475470,0.03584755,2.33208967,1.29385936,0.76522017
-2.26013007,3.27433669,0.11226378,0.00562044,0.26084509,0.03714118,2.43754316,1.35339833,0.79930075
-2.25412706,3.40993731,0.11868046,0.00582574,0.26710916,0.03839727,2.54197485,1.41324088,0.83390310
-2.24812406,3.54374668,0.12473331,0.00602280,0.27352745,0.03959938,2.64463314,1.47309941,0.86885725
-2.24212106,3.67477442,0.13032596,0.00621021,0.28007330,0.04073014,2.74475894,1.53265507,0.90397998
-2.23611806,3.80202271,0.13536811,0.00638699,0.28671408,0.04177155,2.84159591,1.59155899,0.93907456
-2.23011506,3.92450251,0.13977797,0.00655259,0.29341291,0.04270537,2.93440186,1.64943504,0.97393131
-2.22411206,4.04125132,0.14348464,0.00670707,0.30013057,0.04351366,3.02246078,1.70588423,1.00832903
-2.21810905,4.15135184,0.14643015,0.00685113,0.30682760,0.04417929,3.10509504,1.76049068,1.04203710
-2.21210605,4.25395081,0.14857115,0.00698623,0.31346645,0.04468651,3.18167732,1.81282912,1.07481833
-2.20610305,4.34827704,0.14988022,0.00711462,0.32001350,0.04502149,3.25164188,1.86247364,1.10643232
-2.20010005,4.43365824,0.15034670,0.00723943,0.32644094,0.04517291,3.31449468,1.90900760,1.13663930
-2.19409705,4.50953570,0.14997700,0.00736469,0.33272830,0.04513235,3.36982210,1.95203419,1.16520431
-2.18809405,4.57547638,0.14879435,0.00749530,0.33886358,0.04489473,3.41729779,1.99118745,1.19190153
-2.18209105,4.63118193,0.14683812,0.00763704,0.34484396,0.04445857,3.45668764,2.02614309,1.21651874
-2.17608804,4.67649411,0.14416256,0.00779648,0.35067596,0.04382612,3.48785244,2.05662880,1.23886169
-2.17008504,4.71139661,0.14083519,0.00798088,0.35637510,0.04300341,3.51074836,2.08243349,1.25875836
-2.16408204,4.73601293,0.13693476,0.00819805,0.36196503,0.04200011,3.52542509,2.10341481,1.27606282
-2.15807904,4.75060052,0.13254897,0.00845621,0.36747616,0.04082929,3.53202175,2.11950480,1.29065887
-2.15207604,4.75554134,0.12777196,0.00876371,0.37294382,0.03950706,3.53076073,2.13071296,1.30246310
-2.14607304,4.75132908,0.12270169,0.00912886,0.37840610,0.03805209,3.52193972,2.13712662,1.31142749
-2.14007004,4.73855362,0.11743736,0.00955962,0.38390135,0.03648509,3.50592212,2.13890846,1.31754143
-2.13406703,4.71788324,0.11207678,0.01006332,0.38946553,0.03482817,3.48312629,2.13629103,1.32083309
-2.12806403,4.69004526,0.10671404,0.01064638,0.39512950,0.03310423,3.45401405,2.12956850,1.32137016
-2.12206103,4.65580581,0.10143734,0.01131396,0.40091635,0.03133631,3.41907879,2.11908596,1.31925992
-2.11605803,4.61594950,0.09632707,0.01206974,0.40683890,0.02954700,3.37883369,2.10522652,1.31464864
-2.11005503,4.57125980,0.09145432,0.01291556,0.41289751,0.02775786,3.33380055,2.08839708,1.30772018
-2.10405203,4.52250072,0.08687970,0.01385124,0.41907836,0.02598896,3.28449945,2.06901309,1.29869405
-2.09804902,4.47040054,0.08265252,0.01487433,0.42535212,0.02425843,3.23143987,2.04748343,1.28782250
-2.09204602,4.41563809,0.07881046,0.01597999,0.43167330,0.02258220,3.17511323,2.02419576,1.27538712
-2.08604302,4.35883190,0.07537952,0.01716092,0.43798026,0.02097375,3.11598737,1.99950344,1.26169449
-2.08004002,4.30053267,0.07237439,0.01840730,0.44419584,0.01944402,3.05450284,1.97371448,1.24707120
-2.07403702,4.24121893,0.06979914,0.01970692,0.45022872,0.01800142,2.99107104,1.94708318,1.23185808
-2.06803402,4.18129606,0.06764816,0.02104530,0.45597552,0.01665190,2.92607428,1.91980486,1.21640382
-2.06203102,4.12109826,0.06590737,0.02240595,0.46132339,0.01539908,2.85986734,1.89201391,1.20105786
-2.05602801,4.06089336,0.06455560,0.02377071,0.46615331,0.01424451,2.79278048,1.86378534,1.18616286
-2.05002501,4.00088980,0.06356601,0.02512016,0.47034373,0.01318793,2.72512348,1.83513957,1.17204670
-2.04402201,3.94124548,0.06290772,0.02643410,0.47377460,0.01222757,2.65719035,1.80605024,1.15901438
-2.03801901,3.88207775,0.06254725,0.02769206,0.47633157,0.01136043,2.58926445,1.77645458,1.14733982
-2.03201601,3.82347411,0.06244997,0.02887394,0.47791023,0.01058264,2.52162349,1.74626573,1.13725809
-2.02601301,3.76550282,0.06258148,0.02996054,0.47842020,0.00988974,2.45454422,1.71538621,1.12895812
-2.02001001,3.70822327,0.06290868,0.03093417,0.47778892,0.00927692,2.38830641,1.68372197,1.12257638
-2.01400700,3.65169525,0.06340071,0.03177925,0.47596504,0.00873931,2.32319584,1.65119599,1.11819175
-2.00800400,3.59598700,0.06402965,0.03248278,0.47292110,0.00827213,2.25950624,1.61776097,1.11582199
-2.00200100,3.54118168,0.06477090,0.03303481,0.46865557,0.00787086,2.19753985,1.58341009,1.11542199
-1.99599800,3.48738206,0.06560335,0.03342879,0.46319402,0.00753132,2.13760664,1.54818561,1.11688408
-1.98999500,3.43471331,0.06650923,0.03366179,0.45658934,0.00724976,2.08002225,1.51218452,1.12004056
-1.98399200,3.38332393,0.06747379,0.03373469,0.44892105,0.00702286,2.02510447,1.47556126,1.12466849
-1.97798899,3.33338479,0.06848471,0.03365210,0.44029368,0.00684768,1.97316865,1.43852714,1.13049669
-1.97198599,3.28508651,0.06953141,0.03342231,0.43083421,0.00672165,1.92452192,1.40134660,1.13721479
-1.96598299,3.23863517,0.07060421,0.03305697,0.42068866,0.00664246,1.87945660,1.36433054,1.14448407
-1.95997999,3.19424679,0.07169350,0.03257074,0.41001800,0.00660797,1.83824292,1.32782688,1.15194968
-1.95397699,3.15214048,0.07278885,0.03198083,0.39899347,0.00661611,1.80112123,1.29220902,1.15925374
-1.94797399,3.11253076,0.07387830,0.03130641,0.38779148,0.00666476,1.76829411,1.25786255,1.16604877
-1.94197099,3.07561913,0.07494768,0.03056803,0.37658831,0.00675165,1.73991842,1.22517090,1.17201081
-1.93596798,3.04158514,0.07598021,0.02978688,0.36555475,0.00687428,1.71609773,1.19450059,1.17685165
-1.92996498,3.01057726,0.07695626,0.02898419,0.35485095,0.00702981,1.69687532,1.16618659,1.18032949
-1.92396198,2.98270370,0.07785339,0.02818047,0.34462160,0.00721503,1.68222789,1.14051857,1.18225751
-1.91795898,2.95802355,0.07864660,0.02739498,0.33499170,0.00742633,1.67206050,1.11772851,1.18250995
-1.91195598,2.93653847,0.07930890,0.02664504,0.32606297,0.00765965,1.66620265,1.09798011,1.18102527
-1.90595298,2.91818524,0.07981201,0.02594559,0.31791112,0.00791056,1.66440601,1.08136054,1.17780631
-1.89994997,2.90282950,0.08012732,0.02530877,0.31058397,0.00817422,1.66634374,1.06787485,1.17291743
-1.89394697,2.89026108,0.08022693,0.02474360,0.30410065,0.00844552,1.67161180,1.05744308,1.16647876
-1.88794397,2.88019112,0.08008479,0.02425579,0.29845162,0.00871911,1.67973220,1.04990041,1.15865792
-1.88194097,2.87225152,0.07967786,0.02384766,0.29359984,0.00898953,1.69015835,1.04500024,1.14965971
-1.87593797,2.86599688,0.07898717,0.02351821,0.28948268,0.00925129,1.70228258,1.04242014,1.13971435
-1.86993497,2.86090920,0.07799878,0.02326322,0.28601478,0.00949901,1.71544568,1.04177043,1.12906499
-1.86393197,2.85640554,0.07670464,0.02307558,0.28309153,0.00972755,1.72894845,1.04260524,1.11795508
-1.85792896,2.85184871,0.07510309,0.02294560,0.28059318,0.00993211,1.74206507,1.04443550,1.10661651
-1.85192596,2.84656080,0.07319923,0.02286146,0.27838933,0.01010833,1.75405793,1.04674362,1.09525901
-1.84592296,2.83983947,0.07100502,0.02280974,0.27634368,0.01025244,1.76419375,1.04899922,1.08406139
-1.83991996,2.83097659,0.06853902,0.02277590,0.27431885,0.01036131,1.77176043,1.05067541,1.07316516
-1.83391696,2.81927861,0.06582601,0.02274492,0.27218115,0.01043252,1.77608422,1.05126515,1.06267064
-1.82791396,2.80408815,0.06289627,0.02270187,0.26980504,0.01046447,1.77654674,1.05029692,1.05263583
-1.82191096,2.78480593,0.05978476,0.02263242,0.26707724,0.01045632,1.77260117,1.04734943,1.04307777
-1.81590795,2.76091222,0.05653015,0.02252345,0.26390032,0.01040811,1.76378724,1.04206451,1.03397646
-1.80990495,2.73198701,0.05317370,0.02236349,0.26019562,0.01032066,1.74974434,1.03415806,1.02528070
-1.80390195,2.69772789,0.04975821,0.02214315,0.25590551,0.01019563,1.73022228,1.02342844,1.01691563
-1.79789895,2.65796503,0.04632694,0.02185545,0.25099490,0.01003540,1.70508943,1.00976214,1.00879124
-1.79189595,2.61267243,0.04292257,0.02149607,0.24545191,0.00984307,1.67433764,0.99313651,1.00081152
-1.78589295,2.56197494,0.03958633,0.02106351,0.23928786,0.00962239,1.63808400,0.97361955,0.99288357
-1.77988994,2.50615078,0.03635723,0.02055913,0.23253651,0.00937762,1.59656913,0.95136682,0.98492617
-1.77388694,2.44562940,0.03327148,0.01998714,0.22525254,0.00911351,1.55015217,0.92661564,0.97687749
-1.76788394,2.38098460,0.03036202,0.01935442,0.21750963,0.00883520,1.49930249,0.89967692,0.96870154
-1.76188094,2.31292345,0.02765828,0.01867030,0.20939787,0.00854808,1.44458859,0.87092504,0.96039314
-1.75587794,2.24227121,0.02518605,0.01794632,0.20102090,0.00825773,1.38666436,0.84078615,0.95198127
-1.74987494,2.16995298,0.02296748,0.01719580,0.19249281,0.00796985,1.32625340,0.80972549,0.94353083
-1.74387194,2.09697274,0.02102121,0.01643347,0.18393477,0.00769011,1.26413169,0.77823425,0.93514276
-1.73786893,2.02439051,0.01936253,0.01567500,0.17547180,0.00742411,1.20110950,0.74681638,0.92695273
-1.73186593,1.95329847,0.01800363,0.01493659,0.16722945,0.00717729,1.13801286,0.71597588,0.91912850
-1.72586293,1.88479665,0.01695382,0.01423445,0.15933071,0.00695483,1.07566530,0.68620499,0.91186603
-1.71985993,1.81996909,0.01621971,0.01358440,0.15189316,0.00676160,1.01487050,0.65797357,0.90538476
