energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-3.15457729,1.56190036,0.00056566,0.00857185,1.82727128,0.71922140,0.18383374,0.38764695,0.00509903,0.10576086
-3.14857429,1.46643423,0.00054273,0.00795640,1.69659517,0.67172759,0.16967239,0.37269598,0.00472106,0.10141779
-3.14257129,1.37470004,0.00052195,0.00741050,1.56957104,0.62598121,0.15601306,0.35854017,0.00435207,0.09764890
-3.13656828,1.28770210,0.00050309,0.00694056,1.44739037,0.58248384,0.14298102,0.34536772,0.00399596,0.09454202
-3.13056528,1.20634856,0.00048592,0.00655280,1.33109855,0.54168039,0.13068844,0.33336049,0.00365632,0.09218639
-3.12456228,1.13144032,0.00047019,0.00625324,1.22158183,0.50395265,0.11923327,0.32269292,0.00333635,0.09067126
-3.11855928,1.06366275,0.00045569,0.00604767,1.11955876,0.46961467,0.10869835,0.31353090,0.00303882,0.09008424
-3.11255628,1.00358001,0.00044223,0.00594154,1.02557637,0.43891003,0.09915099,0.30603057,0.00276606,0.09050935
-3.10655328,0.95163185,0.00042963,0.00593992,0.94001067,0.41201101,0.09064272,0.30033676,0.00251989,0.09202482
-3.10055028,0.90813248,0.00041778,0.00604733,0.86307139,0.38901941,0.08320932,0.29658111,0.00230167,0.09470059
-3.09454727,0.87327119,0.00040657,0.00626764,0.79481039,0.36996901,0.07687117,0.29487950,0.00211225,0.09859558
-3.08854427,0.84711445,0.00039595,0.00660384,0.73513317,0.35482936,0.07163364,0.29532916,0.00195198,0.10375475
-3.08254127,0.82960909,0.00038589,0.00705795,0.68381288,0.34351068,0.06748779,0.29800503,0.00182077,0.11020606
-3.07653827,0.82058628,0.00037640,0.00763073,0.64050613,0.33586963,0.06441107,0.30295590,0.00171805,0.11795741
-3.07053527,0.81976622,0.00036752,0.00832158,0.60476996,0.33171566,0.06236812,0.31020014,0.00164285,0.12699372
-3.06453227,0.82676327,0.00035927,0.00912827,0.57607936,0.33081767,0.06131173,0.31972150,0.00159381,0.13727426
-3.05852926,0.84109176,0.00035172,0.01004685,0.55384467,0.33291089,0.06118370,0.33146513,0.00156921,0.14873045
-3.05252626,0.86217229,0.00034491,0.01107143,0.53742853,0.33770358,0.06191590,0.34533409,0.00156704,0.16126421
-3.04652326,0.88933899,0.00033889,0.01219414,0.52616192,0.34488364,0.06343128,0.36118677,0.00158500,0.17474722
-3.04052026,0.92184764,0.00033368,0.01340506,0.51935900,0.35412485,0.06564501,0.37883552,0.00162060,0.18902104
-3.03451726,0.95888516,0.00032930,0.01469223,0.51633063,0.36509275,0.06846568,0.39804660,0.00167115,0.20389830
-3.02851426,0.99958044,0.00032572,0.01604174,0.51639648,0.37745017,0.07179663,0.41854189,0.00173388,0.21916513
-3.02251126,1.04301687,0.00032291,0.01743789,0.51889561,0.39086232,0.07553732,0.44000231,0.00180592,0.23458472
-3.01650825,1.08824652,0.00032079,0.01886342,0.52319578,0.40500154,0.07958493,0.46207320,0.00188441,0.24990210
-3.01050525,1.13430601,0.00031926,0.02029987,0.52870132,0.41955175,0.08383599,0.48437131,0.00196653,0.26484992
-3.00450225,1.18023387,0.00031819,0.02172793,0.53485992,0.43421253,0.08818816,0.50649364,0.00204958,0.27915529
-2.99849925,1.22508914,0.00031744,0.02312791,0.54116818,0.44870301,0.09254206,0.52802750,0.00213101,0.29254716
-2.99249625,1.26797080,0.00031685,0.02448030,0.54717629,0.46276550,0.09680318,0.54856177,0.00220849,0.30476426
-2.98649325,1.30803747,0.00031624,0.02576625,0.55249166,0.47616885,0.10088373,0.56769869,0.00228001,0.31556309
-2.98049025,1.34452684,0.00031543,0.02696822,0.55678175,0.48871160,0.10470443,0.58506593,0.00234384,0.32472564
-2.97448724,1.37677406,0.00031426,0.02807050,0.55977606,0.50022480,0.10819620,0.60032835,0.00239868,0.33206667
-2.96848424,1.40422850,0.00031255,0.02905978,0.56126719,0.51057447,0.11130162,0.61319899,0.00244362,0.33743986
-2.96248124,1.42646810,0.00031018,0.02992565,0.56111110,0.51966362,0.11397611,0.62344884,0.00247825,0.34074297
-2.95647824,1.44321081,0.00030700,0.03066104,0.55922650,0.52743376,0.11618877,0.63091501,0.00250263,0.34192136
-2.95047524,1.45432247,0.00030293,0.03126258,0.55559326,0.53386574,0.11792293,0.63550692,0.00251735,0.34096998
-2.94447224,1.45982086,0.00029789,0.03173084,0.55024994,0.53897992,0.11917617,0.63721032,0.00252351,0.33793350
-2.93846923,1.45987554,0.00029186,0.03207051,0.54329036,0.54283548,0.11996000,0.63608897,0.00252278,0.33290479
-2.93246623,1.45480349,0.00028481,0.03229041,0.53485931,0.54552889,0.12029905,0.63228394,0.00251732,0.32602162
-2.92646323,1.44506065,0.00027680,0.03240340,0.52514732,0.54719149,0.12022992,0.62601054,0.00250982,0.31746185
-2.92046023,1.43122952,0.00026786,0.03242620,0.51438477,0.54798617,0.11979960,0.61755317,0.00250346,0.30743729
-2.91445723,1.41400323,0.00025808,0.03237906,0.50283521,0.54810312,0.11906361,0.60725806,0.00250186,0.29618652
-2.90845423,1.39416674,0.00024759,0.03228536,0.49078825,0.54775487,0.11808390,0.59552446,0.00250908,0.28396707
-2.90245123,1.37257567,0.00023650,0.03217113,0.47855209,0.54717063,0.11692652,0.58279444,0.00252950,0.27104717
-2.89644822,1.35013348,0.00022496,0.03206445,0.46644579,0.54659005,0.11565934,0.56954163,0.00256783,0.25769754
-2.89044522,1.32776779,0.00021313,0.03199485,0.45479159,0.54625674,0.11434967,0.55625946,0.00262897,0.24418350
-2.88444222,1.30640655,0.00020116,0.03199266,0.44390742,0.54641161,0.11306205,0.54344896,0.00271800,0.23075779
-2.87843922,1.28695478,0.00018923,0.03208831,0.43409969,0.54728625,0.11185619,0.53160672,0.00284002,0.21765418
-2.87243622,1.27027246,0.00017750,0.03231165,0.42565664,0.54909673,0.11078518,0.52121312,0.00300008,0.20508223
-2.86643322,1.25715423,0.00016610,0.03269126,0.41884224,0.55203781,0.10989402,0.51272114,0.00320308,0.19322334
-2.86043022,1.24831135,0.00015520,0.03325381,0.41389089,0.55627795,0.10921854,0.50654605,0.00345360,0.18222791
-2.85442721,1.24435616,0.00014490,0.03402341,0.41100279,0.56195509,0.10878462,0.50305600,0.00375583,0.17221396
-2.84842421,1.24578947,0.00013534,0.03502097,0.41034026,0.56917348,0.10860789,0.50256375,0.00411337,0.16326685
-2.84242121,1.25299088,0.00012659,0.03626372,0.41202476,0.57800155,0.10869377,0.50531967,0.00452916,0.15544012
-2.83641821,1.26621215,0.00011873,0.03776467,0.41613485,0.58847084,0.10903788,0.51150599,0.00500527,0.14875735
-2.83041521,1.28557356,0.00011181,0.03953214,0.42270489,0.60057603,0.10962677,0.52123249,0.00554284,0.14321464
-2.82441221,1.31106319,0.00010588,0.04156942,0.43172444,0.61427593,0.11043891,0.53453364,0.00614189,0.13878385
-2.81840920,1.34253899,0.00010093,0.04387449,0.44313855,0.62949545,0.11144588,0.55136719,0.00680127,0.13541600
-2.81240620,1.37973343,0.00009697,0.04643974,0.45684853,0.64612835,0.11261379,0.57161436,0.00751856,0.13304505
-2.80640320,1.42226062,0.00009397,0.04925192,0.47271352,0.66404070,0.11390463,0.59508161,0.00829001,0.13159158
-2.80040020,1.46962569,0.00009191,0.05229208,0.49055270,0.68307484,0.11527781,0.62150404,0.00911055,0.13096637
-2.79439720,1.52123626,0.00009072,0.05553571,0.51014802,0.70305392,0.11669157,0.65055040,0.00997377,0.13107370
-2.78839420,1.57641588,0.00009037,0.05895297,0.53124770,0.72378664,0.11810433,0.68182975,0.01087203,0.13181443
-2.78239120,1.63441921,0.00009080,0.06250905,0.55357035,0.74507233,0.11947597,0.71489970,0.01179656,0.13308857
-2.77638819,1.69444884,0.00009194,0.06616470,0.57680972,0.76670621,0.12076892,0.74927614,0.01273758,0.13479749
-2.77038519,1.75567351,0.00009375,0.06987686,0.60064014,0.78848472,0.12194909,0.78444437,0.01368454,0.13684581
-2.76438219,1.81724752,0.00009619,0.07359947,0.62472264,0.81021104,0.12298667,0.81987132,0.01462632,0.13914281
-2.75837919,1.87833114,0.00009923,0.07728439,0.64871167,0.83170056,0.12385675,0.85501879,0.01555151,0.14160357
-2.75237619,1.93811150,0.00010285,0.08088238,0.67226231,0.85278636,0.12453975,0.88935729,0.01644869,0.14414979
-2.74637319,1.99582373,0.00010707,0.08434426,0.69503802,0.87332463,0.12502172,0.92238010,0.01730671,0.14671048
-2.74037019,2.05077183,0.00011192,0.08762205,0.71671859,0.89319993,0.12529454,0.95361726,0.01811501,0.14922238
-2.73436718,2.10234863,0.00011748,0.09067017,0.73700817,0.91233005,0.12535597,0.98264903,0.01886391,0.15163027
-2.72836418,2.15005434,0.00012384,0.09344656,0.75564316,0.93067048,0.12520960,1.00911832,0.01954486,0.15388731
-2.72236118,2.19351296,0.00013113,0.09591387,0.77239970,0.94821815,0.12486470,1.03274169,0.02015068,0.15595518
-2.71635818,2.23248588,0.00013952,0.09804042,0.78710039,0.96501425,0.12433604,1.05331855,0.02067578,0.15780430
-2.71035518,2.26688201,0.00014919,0.09980106,0.79962001,0.98114587,0.12364360,1.07073809,0.02111627,0.15941395
-2.70435218,2.29676380,0.00016039,0.10117796,0.80988988,0.99674620,0.12281221,1.08498364,0.02147008,0.16077236
-2.69834917,2.32234859,0.00017335,0.10216099,0.81790070,1.01199310,0.12187113,1.09613428,0.02173702,0.16187675
-2.69234617,2.34400483,0.00018836,0.10274810,0.82370352,1.02710566,0.12085353,1.10436336,0.02191868,0.16273322
-2.68634317,2.36224298,0.00020571,0.10294527,0.82740867,1.04233888,0.11979593,1.10993400,0.02201846,0.16335660
-2.68034017,2.37770086,0.00022571,0.10276634,0.82918271,1.05797617,0.11873744,1.11319154,0.02204132,0.16376997
-2.67433717,2.39112369,0.00024865,0.10223251,0.82924319,1.07431980,0.11771905,1.11455299,0.02199370,0.16400416
-2.66833417,2.40333909,0.00027485,0.10137165,0.82785139,1.09167951,0.11678270,1.11449383,0.02188323,0.16409684
-2.66233117,2.41522771,0.00030457,0.10021739,0.82530331,1.11035951,0.11597024,1.11353238,0.02171850,0.16409144
-2.65632816,2.42769028,0.00033806,0.09880801,0.82191899,1.13064422,0.11532242,1.11221229,0.02150876,0.16403584
-2.65032516,2.44161214,0.00037553,0.09718527,0.81803073,1.15278347,0.11487761,1.11108351,0.02126363,0.16398070
-2.64432216,2.45782659,0.00041714,0.09539297,0.81397051,1.17697762,0.11467066,1.11068256,0.02099281,0.16397771
-2.63831916,2.47707834,0.00046297,0.09347569,0.81005710,1.20336338,0.11473159,1.11151254,0.02070572,0.16407751
-2.63231616,2.49998873,0.00051305,0.09147732,0.80658359,1.23200112,0.11508435,1.11402373,0.02041128,0.16432769
-2.62631316,2.52702423,0.00056729,0.08943980,0.80380557,1.26286434,0.11574566,1.11859552,0.02011762,0.16477056
-2.62031016,2.55846961,0.00062554,0.08740185,0.80193071,1.29583212,0.11672397,1.12552022,0.01983182,0.16544121
-2.61430715,2.59440750,0.00068754,0.08539793,0.80111021,1.33068513,0.11801853,1.13498974,0.01955974,0.16636554
-2.60830415,2.63470517,0.00075291,0.08345733,0.80143239,1.36710562,0.11961882,1.14708540,0.01930586,0.16755873
-2.60230115,2.67900983,0.00082119,0.08160349,0.80291891,1.40468193,0.12150412,1.16177175,0.01907316,0.16902394
-2.59629815,2.72675292,0.00089181,0.07985363,0.80552370,1.44291741,0.12364353,1.17889450,0.01886309,0.17075165
-2.59029515,2.77716351,0.00096408,0.07821849,0.80913483,1.48124377,0.12599632,1.19818301,0.01867555,0.17271931
-2.58429215,2.82929092,0.00103725,0.07670247,0.81357914,1.51903860,0.12851262,1.21925721,0.01850896,0.17489176
-2.57828914,2.88203565,0.00111046,0.07530395,0.81862964,1.55564635,0.13113458,1.24163901,0.01836033,0.17722211
-2.57228614,2.93418770,0.00118281,0.07401583,0.82401523,1.59040213,0.13379785,1.26476765,0.01822548,0.17965326
-2.56628314,2.98447084,0.00125334,0.07282630,0.82943249,1.62265730,0.13643340,1.28801860,0.01809918,0.18211988
-2.56028014,3.03159095,0.00132104,0.07171974,0.83455896,1.65180587,0.13896965,1.31072518,0.01797541,0.18455087
-2.55427714,3.07428647,0.00138492,0.07067775,0.83906748,1.67731039,0.14133483,1.33220210,0.01784762,0.18687209
-2.54827414,3.11137864,0.00144401,0.06968021,0.84264079,1.69872635,0.14345933,1.35176983,0.01770902,0.18900933
-2.54227114,3.14181941,0.00149734,0.06870642,0.84498611,1.71572369,0.14527827,1.36877881,0.01755287,0.19089129
-2.53626813,3.16473459,0.00154404,0.06773608,0.84584867,1.72810457,0.14673384,1.38263246,0.01737276,0.19245238
-2.53026513,3.17946046,0.00158332,0.06675030,0.84502411,1.73581631,0.14777747,1.39280781,0.01716293,0.19363531
-2.52426213,3.18557195,0.00161449,0.06573237,0.84236880,1.73895893,0.14837178,1.39887298,0.01691847,0.19439329
-2.51825913,3.18290111,0.00163700,0.06466845,0.83780798,1.73778671,0.14849212,1.40050074,0.01663557,0.19469157
-2.51225613,3.17154498,0.00165045,0.06354798,0.83134128,1.73270366,0.14812761,1.39747752,0.01631171,0.19450851
-2.50625313,3.15186257,0.00165460,0.06236398,0.82304533,1.72425288,0.14728179,1.38970757,0.01594580,0.19383588
-2.50025013,3.12446106,0.00164938,0.06111303,0.81307355,1.71310018,0.14597265,1.37721229,0.01553823,0.19267855
-2.49424712,3.09017190,0.00163489,0.05979519,0.80165298,1.70001266,0.14423219,1.36012487,0.01509094,0.19105352
-2.48824412,3.05001814,0.00161142,0.05841363,0.78907832,1.68583295,0.14210545,1.33868060,0.01460737,0.18898841
-2.48224112,3.00517441,0.00157942,0.05697418,0.77570345,1.67145024,0.13964910,1.31320371,0.01409239,0.18651948
-2.47623812,2.95692162,0.00153950,0.05548479,0.76193075,1.65776917,0.13692961,1.28409132,0.01355215,0.18368930
-2.47023512,2.90659844,0.00149242,0.05395490,0.74819859,1.64567802,0.13402116,1.25179561,0.01299395,0.18054434
-2.46423212,2.85555173,0.00143906,0.05239479,0.73496743,1.63601719,0.13100328,1.21680508,0.01242597,0.17713244
-2.45822911,2.80508830,0.00138042,0.05081498,0.72270511,1.62954952,0.12795842,1.17962595,0.01185706,0.17350050
-2.45222611,2.75642985,0.00131755,0.04922569,0.71187180,1.62693330,0.12496949,1.14076455,0.01129648,0.16969239
-2.44622311,2.71067299,0.00125156,0.04763637,0.70290508,1.62869932,0.12211748,1.10071151,0.01075358,0.16574725
-2.44022011,2.66875584,0.00118359,0.04605536,0.69620570,1.63523241,0.11947924,1.05992837,0.01023758,0.16169831
-2.43421711,2.63143226,0.00111475,0.04448964,0.69212458,1.64675842,0.11712553,1.01883696,0.00975722,0.15757213
-2.42821411,2.59925428,0.00104614,0.04294480,0.69095122,1.66333680,0.11511935,0.97781195,0.00932056,0.15338843
-2.42221111,2.57256318,0.00097876,0.04142499,0.69290414,1.68485905,0.11351457,0.93717634,0.00893468,0.14916040
-2.41620810,2.55148876,0.00091355,0.03993312,0.69812347,1.71105284,0.11235498,0.89719997,0.00860553,0.14489543
-2.41020510,2.53595647,0.00085134,0.03847105,0.70666593,1.74149161,0.11167362,0.85810050,0.00833768,0.14059618
-2.40420210,2.52570134,0.00079282,0.03703984,0.71850239,1.77560890,0.11149250,0.82004661,0.00813423,0.13626191
-2.39819910,2.52028771,0.00073855,0.03564014,0.73351790,1.81271699,0.11182259,0.78316279,0.00799672,0.13188998
-2.39219610,2.51913342,0.00068895,0.03427239,0.75151434,1.85202881,0.11266412,0.74753510,0.00792501,0.12747724
-2.38619310,2.52153708,0.00064429,0.03293721,0.77221536,1.89268225,0.11400705,0.71321757,0.00791737,0.12302147
-2.38019010,2.52670714,0.00060470,0.03163558,0.79527352,1.93376596,0.11583175,0.68023850,0.00797045,0.11852254
-2.37418709,2.53379134,0.00057016,0.03036903,0.82027938,1.97434560,0.11810982,0.64860640,0.00807941,0.11398332
-2.36818409,2.54190545,0.00054054,0.02913975,0.84677208,2.01348967,0.12080493,0.61831521,0.00823806,0.10941029
-2.36218109,2.55016030,0.00051557,0.02795059,0.87425116,2.05029391,0.12387374,0.58934855,0.00843899,0.10481382
-2.35617809,2.55768622,0.00049491,0.02680502,0.90218921,2.08390375,0.12726681,0.56168298,0.00867382,0.10020809
-2.35017509,2.56365443,0.00047810,0.02570697,0.93004481,2.11353392,0.13092951,0.53529019,0.00893342,0.09561072
-2.34417209,2.56729487,0.00046465,0.02466065,0.95727554,2.13848493,0.13480284,0.51013829,0.00920816,0.09104214
-2.33816908,2.56791040,0.00045403,0.02367030,0.98335042,2.15815601,0.13882425,0.48619230,0.00948818,0.08652472
-2.33216608,2.56488739,0.00044567,0.02273990,1.00776173,2.17205434,0.14292840,0.46341413,0.00976366,0.08208183
-2.32616308,2.55770280,0.00043901,0.02187292,1.03003557,2.17980069,0.14704792,0.44176208,0.01002508,0.07773682
-2.32016008,2.54592819,0.00043352,0.02107202,1.04974117,2.18113142,0.15111404,0.42119038,0.01026349,0.07351197
-2.31415708,2.52923090,0.00042869,0.02033881,1.06649865,2.17589737,0.15505739,0.40164864,0.01047070,0.06942761
-2.30815408,2.50737299,0.00042407,0.01967367,1.07998512,2.16405980,0.15880864,0.38308163,0.01063950,0.06550128
-2.30215108,2.48020845,0.00041928,0.01907557,1.08993916,2.14568406,0.16229930,0.36542935,0.01076382,0.06174718
-2.29614807,2.44767905,0.00041402,0.01854200,1.09616362,2.12093143,0.16546251,0.34862750,0.01083887,0.05817570
-2.29014507,2.40980933,0.00040807,0.01806896,1.09852700,2.09004967,0.16823391,0.33260840,0.01086115,0.05479326
-2.28414207,2.36670128,0.00040132,0.01765102,1.09696334,2.05336292,0.17055257,0.31730224,0.01082857,0.05160233
-2.27813907,2.31852885,0.00039374,0.01728145,1.09147098,2.01126136,0.17236198,0.30263871,0.01074038,0.04860165
-2.27213607,2.26553267,0.00038542,0.01695237,1.08211032,1.96419110,0.17361109,0.28854875,0.01059713,0.04578663
-2.26613307,2.20801506,0.00037654,0.01665504,1.06900076,1.91264474,0.17425540,0.27496653,0.01040061,0.04314986
-2.26013007,2.14633552,0.00036742,0.01638010,1.05231706,1.85715265,0.17425797,0.26183132,0.01015368,0.04068173
-2.25412706,2.08090647,0.00035843,0.01611793,1.03228517,1.79827526,0.17359053,0.24908927,0.00986020,0.03837117
-2.24812406,2.01218940,0.00035008,0.01585891,1.00917776,1.73659629,0.17223432,0.23669499,0.00952479,0.03620627
-2.24212106,1.94069090,0.00034297,0.01559380,0.98330945,1.67271686,0.17018097,0.22461277,0.00915272,0.03417507
-2.23611806,1.86695871,0.00033778,0.01531404,0.95503180,1.60725019,0.16743307,0.21281751,0.00874970,0.03226608
-2.23011506,1.79157727,0.00033530,0.01501203,0.92472807,1.54081687,0.16400466,0.20129514,0.00832172,0.03046892
-2.22411206,1.71516258,0.00033638,0.01468136,0.89280772,1.47404014,0.15992127,0.19004277,0.00787490,0.02877478
-2.21810905,1.63835630,0.00034198,0.01431705,0.85970061,1.40754111,0.15521988,0.17906827,0.00741531,0.02717671
-2.21210605,1.56181869,0.00035308,0.01391569,0.82585097,1.34193360,0.14994844,0.16838961,0.00694887,0.02566992
-2.20610305,1.48622056,0.00037076,0.01347547,0.79171096,1.27781843,0.14416511,0.15803383,0.00648121,0.02425189
-2.20010005,1.41223408,0.00039612,0.01299630,0.75773409,1.21577709,0.13793727,0.14803568,0.00601760,0.02292237
-2.19409705,1.34052272,0.00043029,0.01247969,0.72436840,1.15636470,0.13134015,0.13843618,0.00556283,0.02168329
-2.18809405,1.27173041,0.00047440,0.01192869,0.69204958,1.10010263,0.12445537,0.12928093,0.00512123,0.02053859
-2.18209105,1.20647053,0.00052956,0.01134776,0.66119430,1.04747075,0.11736919,0.12061843,0.00469658,0.01949398
-2.17608804,1.14531487,0.00059682,0.01074259,0.63219376,0.99889979,0.11017073,0.11249839,0.00429209,0.01855666
-2.17008504,1.08878326,0.00067716,0.01011985,0.60540795,0.95476426,0.10295006,0.10497010,0.00391043,0.01773491
-2.16408204,1.03733427,0.00077143,0.00948700,0.58116060,0.91537613,0.09579643,0.09808094,0.00355371,0.01703781
-2.15807904,0.99135755,0.00088029,0.00885200,0.55973528,0.88098008,0.08879644,0.09187505,0.00322353,0.01647481
-2.15207604,0.95116811,0.00100423,0.00822310,0.54137263,0.85175029,0.08203252,0.08639221,0.00292097,0.01605540
-2.14607304,0.91700300,0.00114343,0.00760858,0.52626908,0.82778945,0.07558146,0.08166695,0.00264662,0.01578873
-2.14007004,0.88902050,0.00129781,0.00701654,0.51457684,0.80912993,0.06951326,0.07772789,0.00240066,0.01568333
-2.13406703,0.86730189,0.00146693,0.00645472,0.50640536,0.79573727,0.06389019,0.07459731,0.00218285,0.01574676
-2.12806403,0.85185567,0.00164998,0.00593030,0.50182402,0.78751587,0.05876616,0.07229094,0.00199261,0.01598538
-2.12206103,0.84262389,0.00184575,0.00544980,0.50086576,0.78431658,0.05418627,0.07081793,0.00182902,0.01640411
-2.11605803,0.83949025,0.00205259,0.00501894,0.50353146,0.78594583,0.05018668,0.07018103,0.00169090,0.01700624
-2.11005503,0.84228930,0.00226845,0.00464260,0.50979471,0.79217565,0.04679457,0.07037680,0.00157682,0.01779324
-2.10405203,0.85081615,0.00249086,0.00432475,0.51960635,0.80275413,0.04402838,0.07139605,0.00148516,0.01876467
-2.09804902,0.86483595,0.00271697,0.00406845,0.53289866,0.81741543,0.04189807,0.07322416,0.00141414,0.01991800
-2.09204602,0.88409253,0.00294360,0.00387579,0.54958862,0.83588891,0.04040550,0.07584149,0.00136186,0.02124860
-2.08604302,0.90831559,0.00316729,0.00374798,0.56958002,0.85790663,0.03954482,0.07922376,0.00132634,0.02274964
-2.08004002,0.93722595,0.00338438,0.00368531,0.59276415,0.88320884,0.03930287,0.08334234,0.00130555,0.02441207
-2.07403702,0.97053857,0.00359112,0.00368719,0.61901903,0.91154710,0.03965953,0.08816448,0.00129743,0.02622464
-2.06803402,1.00796330,0.00378375,0.00375223,0.64820727,0.94268498,0.04058809,0.09365341,0.00129995,0.02817392
-2.06203102,1.04920334,0.00395861,0.00387822,0.68017268,0.97639631,0.04205547,0.09976846,0.00131113,0.03024438
-2.05602801,1.09395191,0.00411225,0.00406223,0.71473597,1.01246149,0.04402253,0.10646502,0.00132903,0.03241854
-2.05002501,1.14188751,0.00424157,0.00430064,0.75169017,1.05066206,0.04644430,0.11369454,0.00135182,0.03467718
-2.04402201,1.19266858,0.00434388,0.00458923,0.79079605,1.09077448,0.04927027,0.12140448,0.00137779,0.03699952
-2.03801901,1.24592824,0.00441701,0.00492327,0.83177846,1.13256364,0.05244472,0.12953837,0.00140533,0.03936364
-2.03201601,1.30126998,0.00445938,0.00529760,0.87432387,1.17577701,0.05590718,0.13803597,0.00143300,0.04174677
-2.02601301,1.35826513,0.00447007,0.00570680,0.91807997,1.22014017,0.05959305,0.14683351,0.00145950,0.04412582
-2.02001001,1.41645280,0.00444882,0.00614529,0.96265752,1.26535444,0.06343432,0.15586425,0.00148370,0.04647785
-2.01400700,1.47534281,0.00439609,0.00660755,1.00763494,1.31109706,0.06736059,0.16505917,0.00150462,0.04878068
-2.00800400,1.53442191,0.00431297,0.00708829,1.05256556,1.35702430,0.07130020,0.17434799,0.00152147,0.05101341
-2.00200100,1.59316337,0.00420121,0.00758268,1.09698762,1.40277767,0.07518165,0.18366042,0.00153363,0.05315710
-1.99599800,1.65103981,0.00406314,0.00808657,1.14043659,1.44799280,0.07893510,0.19292773,0.00154065,0.05519533
-1.98999500,1.70753853,0.00390156,0.00859673,1.18245926,1.49231087,0.08249403,0.20208453,0.00154227,0.05711473
-1.98399200,1.76217886,0.00371967,0.00911109,1.22262894,1.53539170,0.08579704,0.21107079,0.00153836,0.05890550
-1.97798899,1.81453034,0.00352098,0.00962894,1.26056090,1.57692769,0.08878955,0.21983403,0.00152899,0.06056175
-1.97198599,1.86423083,0.00330918,0.01015111,1.29592703,1.61665774,0.09142544,0.22833158,0.00151438,0.06208176
-1.96598299,1.91100315,0.00308801,0.01068014,1.32846890,1.65437995,0.09366857,0.23653289,0.00149490,0.06346812
-1.95997999,1.95466928,0.00286119,0.01122036,1.35800809,1.68996215,0.09549403,0.24442175,0.00147105,0.06472762
-1.95397699,1.99516101,0.00263232,0.01177790,1.38445325,1.72334948,0.09688899,0.25199837,0.00144350,0.06587107
-1.94797399,2.03252605,0.00240476,0.01236069,1.40780296,1.75456798,0.09785325,0.25928123,0.00141301,0.06691287
-1.94197099,2.06692919,0.00218158,0.01297826,1.42814429,1.78372406,0.09839930,0.26630855,0.00138046,0.06787049
-1.93596798,2.09864791,0.00196552,0.01364161,1.44564670,1.81099928,0.09855186,0.27313940,0.00134683,0.06876374
-1.92996498,2.12806272,0.00175893,0.01436288,1.46055166,1.83664083,0.09834707,0.27985431,0.00131319,0.06961400
-1.92396198,2.15564227,0.00156374,0.01515498,1.47315816,1.86094789,0.09783104,0.28655527,0.00128066,0.07044330
-1.91795898,2.18192411,0.00138149,0.01603116,1.48380519,1.88425459,0.09705817,0.29336514,0.00125040,0.07127341
-1.91195598,2.20749175,0.00121334,0.01700453,1.49285174,1.90691055,0.09608902,0.30042645,0.00122360,0.07212495
-1.90595298,2.23294941,0.00106006,0.01808753,1.50065574,1.92926000,0.09498796,0.30789939,0.00120146,0.07301649
-1.89994997,2.25889553,0.00092209,0.01929138,1.50755296,1.95162079,0.09382069,0.31595917,0.00118516,0.07396384
-1.89394697,2.28589636,0.00079962,0.02062552,1.51383719,1.97426439,0.09265171,0.32479257,0.00117581,0.07497935
-1.88794397,2.31446107,0.00069257,0.02209713,1.51974283,1.99739821,0.09154185,0.33459384,0.00117448,0.07607152
-1.88194097,2.34501952,0.00060072,0.02371059,1.52543097,2.02115125,0.09054607,0.34555987,0.00118214,0.07724468
-1.87593797,2.37790360,0.00052370,0.02546713,1.53097989,2.04556389,0.08971146,0.35788469,0.00119967,0.07849896
-1.86993497,2.41333329,0.00046113,0.02736446,1.53638043,2.07058263,0.08907573,0.37175345,0.00122778,0.07983044
-1.86393197,2.45140767,0.00041258,0.02939656,1.54153677,2.09606000,0.08866603,0.38733598,0.00126707,0.08123151
-1.85792896,2.49210139,0.00037770,0.03155353,1.54627251,2.12175974,0.08849840,0.40478000,0.00131798,0.08269146
-1.85192596,2.53526662,0.00035621,0.03382160,1.55034184,2.14736709,0.08857761,0.42420426,0.00138075,0.08419718
-1.84592296,2.58064013,0.00034800,0.03618325,1.55344526,2.17250360,0.08889756,0.44569177,0.00145546,0.08573402
-1.83991996,2.62785518,0.00035311,0.03861739,1.55524896,2.19674580,0.08944218,0.46928337,0.00154200,0.08728680
-1.83391696,2.67645742,0.00037181,0.04109973,1.55540694,2.21964678,0.09018666,0.49497202,0.00164007,0.08884081
-1.82791396,2.72592412,0.00040459,0.04360322,1.55358464,2.24075949,0.09109914,0.52269793,0.00174921,0.09038286
-1.82191096,2.77568581,0.00045217,0.04609854,1.54948280,2.25966087,0.09214253,0.55234500,0.00186876,0.09190228
-1.81590795,2.82514927,0.00051557,0.04855471,1.54286034,2.27597527,0.09327659,0.58373873,0.00199792,0.09339187
-1.80990495,2.87372107,0.00059603,0.05093976,1.53355502,2.28939642,0.09446007,0.61664588,0.00213577,0.09484869
-1.80390195,2.92083067,0.00069509,0.05322140,1.52150077,2.29970658,0.09565271,0.65077624,0.00228125,0.09627476
-1.79789895,2.96595218,0.00081447,0.05536774,1.50674073,2.30679219,0.09681725,0.68578632,0.00243323,0.09767754
-1.79189595,3.00862413,0.00095615,0.05734802,1.48943535,2.31065518,0.09792115,0.72128536,0.00259054,0.09907017
