energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.56278139,1.58405940,0.32068114,0.48144923,0.04132581,0.07039435,0.34576837,0.00000000,0.49006810,0.53935477
-3.55677839,1.62523718,0.33470951,0.48953516,0.04224169,0.07341388,0.35318101,0.00000000,0.50452532,0.55483837
-3.55077539,1.67051961,0.34838887,0.49855191,0.04311070,0.07649292,0.36126070,0.00000000,0.52022005,0.57239264
-3.54477239,1.71944141,0.36148971,0.50841465,0.04393309,0.07957861,0.36988532,0.00000000,0.53699759,0.59187601
-3.53876938,1.77143076,0.37378532,0.51900525,0.04470790,0.08261623,0.37892819,0.00000000,0.55466243,0.61310840
-3.53276638,1.82581136,0.38505670,0.53017185,0.04543241,0.08555057,0.38826087,0.00000000,0.57297674,0.63587169
-3.52676338,1.88180806,0.39509754,0.54172960,0.04610191,0.08832727,0.39775532,0.00000000,0.59166079,0.65991097
-3.52076038,1.93855611,0.40371884,0.55346277,0.04670946,0.09089415,0.40728559,0.00000000,0.61039561,0.68493678
-3.51475738,1.99511411,0.41075327,0.56512818,0.04724595,0.09320246,0.41672876,0.00000000,0.62882786,0.71062842
-3.50875438,2.05048049,0.41605896,0.57645993,0.04770021,0.09520794,0.42596543,0.00000000,0.64657681,0.73663813
-3.50275138,2.10361330,0.41952271,0.58717540,0.04805941,0.09687181,0.43487975,0.00000000,0.66324320,0.76259642
-3.49674837,2.15345269,0.42106248,0.59698223,0.04830946,0.09816146,0.44335908,0.00000000,0.67841978,0.78811825
-3.49074537,2.19894579,0.42062915,0.60558628,0.04843568,0.09905112,0.45129369,0.00000000,0.69170298,0.81281017
-3.48474237,2.23907301,0.41820742,0.61270008,0.04842345,0.09952222,0.45857634,0.00000000,0.70270535,0.83627819
-3.47873937,2.27287512,0.41381602,0.61805166,0.04825896,0.09956362,0.46510230,0.00000000,0.71106810,0.85813627
-3.47273637,2.29948005,0.40750697,0.62139332,0.04792997,0.09917166,0.47076964,0.00000000,0.71647338,0.87801517
-3.46673337,2.31812867,0.39936429,0.62251004,0.04742649,0.09835006,0.47548014,0.00000000,0.71865553,0.89557154
-3.46073037,2.32819834,0.38950186,0.62122716,0.04674146,0.09710968,0.47914074,0.00000000,0.71741093,0.91049680
-3.45472736,2.32922352,0.37806082,0.61741700,0.04587125,0.09546817,0.48166564,0.00000000,0.71260598,0.92252566
-3.44872436,2.32091245,0.36520642,0.61100417,0.04481604,0.09344949,0.48297889,0.00000000,0.70418273,0.93144394
-3.44272136,2.30315929,0.35112450,0.60196930,0.04358010,0.09108341,0.48301741,0.00000000,0.69216209,0.93709529
-3.43671836,2.27605110,0.33601767,0.59035098,0.04217180,0.08840491,0.48173427,0.00000000,0.67664422,0.93938661
-3.43071536,2.23986923,0.32010139,0.57624586,0.04060357,0.08545360,0.47910199,0.00000000,0.65780640,0.93829193
-3.42471236,2.19508512,0.30359997,0.55980695,0.03889156,0.08227298,0.47511563,0.00000000,0.63589814,0.93385440
-3.41870935,2.14235042,0.28674258,0.54123995,0.03705530,0.07890990,0.46979547,0.00000000,0.61123409,0.92618638
-3.41270635,2.08248178,0.26975951,0.52079806,0.03511712,0.07541379,0.46318895,0.00000000,0.58418480,0.91546741
-3.40670335,2.01644077,0.25287852,0.49877525,0.03310154,0.07183606,0.45537175,0.00000000,0.55516592,0.90194019
-3.40070035,1.94530963,0.23632154,0.47549831,0.03103458,0.06822943,0.44644785,0.00000000,0.52462625,0.88590453
-3.39469735,1.87026365,0.22030171,0.45131807,0.02894306,0.06464723,0.43654840,0.00000000,0.49303513,0.86770936
-3.38869435,1.79254110,0.20502063,0.42660004,0.02685383,0.06114278,0.42582941,0.00000000,0.46086966,0.84774325
-3.38269135,1.71341168,0.19066611,0.40171486,0.02479314,0.05776873,0.41446831,0.00000000,0.42860226,0.82642345
-3.37668834,1.63414460,0.17741012,0.37702884,0.02278596,0.05457635,0.40265939,0.00000000,0.39668903,0.80418406
-3.37068534,1.55597723,0.16540710,0.35289502,0.02085542,0.05161492,0.39060842,0.00000000,0.36555919,0.78146343
-3.36468234,1.48008514,0.15479253,0.32964488,0.01902239,0.04893098,0.37852651,0.00000000,0.33560594,0.75869157
-3.35867934,1.40755466,0.14568172,0.30758106,0.01730504,0.04656772,0.36662359,0.00000000,0.30717901,0.73627758
-3.35267634,1.33935844,0.13816885,0.28697113,0.01571861,0.04456424,0.35510169,0.00000000,0.28057882,0.71459794
-3.34667334,1.27633467,0.13232612,0.26804272,0.01427524,0.04295492,0.34414843,0.00000000,0.25605255,0.69398574
-3.34067034,1.21917062,0.12820308,0.25097984,0.01298383,0.04176875,0.33393093,0.00000000,0.23379181,0.67472141
-3.33466733,1.16839048,0.12582615,0.23592062,0.01185014,0.04102878,0.32459042,0.00000000,0.21393203,0.65702522
-3.32866433,1.12434808,0.12519827,0.22295631,0.01087679,0.04075153,0.31623790,0.00000000,0.19655325,0.64105176
-3.32266133,1.08722424,0.12629880,0.21213153,0.01006340,0.04094658,0.30895083,0.00000000,0.18168220,0.62688677
-3.31665833,1.05702893,0.12908363,0.20344572,0.00940684,0.04161625,0.30277136,0.00000000,0.16929548,0.61454616
-3.31065533,1.03360791,0.13348569,0.19685556,0.00890136,0.04275545,0.29770577,0.00000000,0.15932360,0.60397756
-3.30465233,1.01665372,0.13941582,0.19227836,0.00853893,0.04435165,0.29372552,0.00000000,0.15165571,0.59506414
-3.29864932,1.00572063,0.14676408,0.18959631,0.00830944,0.04638510,0.29076966,0.00000000,0.14614481,0.58763068
-3.29264632,1.00024304,0.15540176,0.18866128,0.00820101,0.04882928,0.28874861,0.00000000,0.14261334,0.58145163
-3.28664332,0.99955692,0.16518376,0.18930025,0.00820029,0.05165153,0.28754907,0.00000000,0.14085894,0.57626090
-3.28064032,1.00292359,0.17595185,0.19132111,0.00829275,0.05481395,0.28703993,0.00000000,0.14066037,0.57176300
-3.27463732,1.00955523,0.18753832,0.19451871,0.00846298,0.05827451,0.28707892,0.00000000,0.14178335,0.56764511
-3.26863432,1.01864135,0.19977038,0.19868104,0.00869499,0.06198833,0.28751964,0.00000000,0.14398646,0.56358969
-3.26263132,1.02937533,0.21247495,0.20359537,0.00897255,0.06590916,0.28821875,0.00000000,0.14702674,0.55928699
-3.25662831,1.04098039,0.22548376,0.20905418,0.00927946,0.06999094,0.28904295,0.00000000,0.15066522,0.55444723
-3.25062531,1.05273390,0.23863871,0.21486078,0.00959989,0.07418934,0.28987538,0.00000000,0.15467208,0.54881161
-3.24462231,1.06398936,0.25179704,0.22083435,0.00991867,0.07846336,0.29062130,0.00000000,0.15883146,0.54216214
-3.23861931,1.07419522,0.26483627,0.22681437,0.01022158,0.08277674,0.29121260,0.00000000,0.16294589,0.53432949
-3.23261631,1.08290978,0.27765853,0.23266420,0.01049563,0.08709917,0.29161100,0.00000000,0.16684006,0.52519893
-3.22661331,1.08981170,0.29019401,0.23827368,0.01072931,0.09140728,0.29180982,0.00000000,0.17036411,0.51471382
-3.22061031,1.09470560,0.30240342,0.24356078,0.01091279,0.09568520,0.29183417,0.00000000,0.17339616,0.50287684
-3.21460730,1.09752261,0.31427912,0.24847201,0.01103816,0.09992479,0.29173947,0.00000000,0.17584406,0.48974871
-3.20860430,1.09831585,0.32584475,0.25298179,0.01109947,0.10412537,0.29160847,0.00000000,0.17764637,0.47544468
-3.20260130,1.09725108,0.33715355,0.25709066,0.01109290,0.10829308,0.29154688,0.00000000,0.17877246,0.46012899
-3.19659830,1.09459290,0.34828496,0.26082250,0.01101674,0.11243978,0.29167766,0.00000000,0.17922180,0.44400753
-3.19059530,1.09068732,0.35934001,0.26422084,0.01087138,0.11658150,0.29213446,0.00000000,0.17902245,0.42731914
-3.18459230,1.08594145,0.37043539,0.26734450,0.01065923,0.12073676,0.29305430,0.00000000,0.17822884,0.41032607
-3.17858929,1.08080134,0.38169657,0.27026264,0.01038458,0.12492444,0.29456997,0.00000000,0.17691889,0.39330394
-3.17258629,1.07572917,0.39325036,0.27304975,0.01005339,0.12916178,0.29680254,0.00000000,0.17519067,0.37653177
-3.16658329,1.07118080,0.40521721,0.27578051,0.00967315,0.13346225,0.29985419,0.00000000,0.17315879,0.36028252
-3.16058029,1.06758500,0.41770369,0.27852511,0.00925255,0.13783365,0.30380191,0.00000000,0.17095047,0.34481455
-3.15457729,1.06532516,0.43079564,0.28134504,0.00880125,0.14227650,0.30869229,0.00000000,0.16870181,0.33036437
-3.14857429,1.06472462,0.44455230,0.28428972,0.00832961,0.14678281,0.31453765,0.00000000,0.16655403,0.31714090
-3.14257129,1.06603610,0.45900189,0.28739412,0.00784840,0.15133541,0.32131385,0.00000000,0.16465015,0.30532142
-3.13656828,1.06943577,0.47413881,0.29067746,0.00736853,0.15590777,0.32895975,0.00000000,0.16313200,0.29504939
-3.13056528,1.07502213,0.48992275,0.29414306,0.00690082,0.16046455,0.33737849,0.00000000,0.16213773,0.28643384
-3.12456228,1.08281956,0.50627975,0.29777929,0.00645576,0.16496262,0.34644052,0.00000000,0.16179983,0.27955058
-3.11855928,1.09278609,0.52310515,0.30156165,0.00604334,0.16935278,0.35598826,0.00000000,0.16224364,0.27444462
-3.11255628,1.10482481,0.54026834,0.30545557,0.00567285,0.17358192,0.36584221,0.00000000,0.16358630,0.27113385
-3.10655328,1.11879812,0.55761899,0.30942003,0.00535277,0.17759553,0.37580817,0.00000000,0.16593605,0.26961346
-3.10055028,1.13454353,0.57499441,0.31341144,0.00509063,0.18134049,0.38568537,0.00000000,0.16939181,0.26986075
-3.09454727,1.15189029,0.59222758,0.31738774,0.00489295,0.18476801,0.39527496,0.00000000,0.17404277,0.27184010
-3.08854427,1.17067527,0.60915536,0.32131224,0.00476516,0.18783635,0.40438867,0.00000000,0.17996804,0.27550758
-3.08254127,1.19075742,0.62562645,0.32515707,0.00471157,0.19051342,0.41285706,0.00000000,0.18723610,0.28081502
-3.07653827,1.21202946,0.64150845,0.32890582,0.00473529,0.19277894,0.42053700,0.00000000,0.19590394,0.28771321
-3.07053527,1.23442628,0.65669365,0.33255539,0.00483824,0.19462602,0.42731819,0.00000000,0.20601594,0.29615405
-3.06453227,1.25792930,0.67110328,0.33611674,0.00502113,0.19606214,0.43312810,0.00000000,0.21760235,0.30609162
-3.05852926,1.28256665,0.68468971,0.33961449,0.00528344,0.19710942,0.43793545,0.00000000,0.23067739,0.31748199
-3.05252626,1.30840902,0.69743673,0.34308550,0.00562344,0.19780408,0.44175176,0.00000000,0.24523710,0.33028199
-3.04652326,1.33556149,0.70935768,0.34657641,0.00603819,0.19819526,0.44463106,0.00000000,0.26125705,0.34444701
-3.04052026,1.36415201,0.72049169,0.35014030,0.00652364,0.19834304,0.44666774,0.00000000,0.27869002,0.35992801
-3.03451726,1.39431708,0.73089814,0.35383277,0.00707459,0.19831600,0.44799253,0.00000000,0.29746388,0.37666805
-3.02851426,1.42618572,0.74064994,0.35770758,0.00768491,0.19818820,0.44876698,0.00000000,0.31747986,0.39459859
-3.02251126,1.45986279,0.74982572,0.36181226,0.00834759,0.19803597,0.44917646,0.00000000,0.33861144,0.41363595
-3.01650825,1.49541270,0.75850181,0.36618389,0.00905491,0.19793446,0.44942213,0.00000000,0.36070402,0.43367817
-3.01050525,1.53284461,0.76674419,0.37084540,0.00979870,0.19795427,0.44971220,0.00000000,0.38357552,0.45460251
-3.00450225,1.57210013,0.77460122,0.37580254,0.01057053,0.19815833,0.45025277,0.00000000,0.40701811,0.47626401
-2.99849925,1.61304430,0.78209738,0.38104189,0.01136196,0.19859908,0.45123877,0.00000000,0.43080097,0.49849501
-2.99249625,1.65546046,0.78922853,0.38652987,0.01216491,0.19931622,0.45284525,0.00000000,0.45467414,0.52110606
-2.98649325,1.69904946,0.79595898,0.39221293,0.01297187,0.20033504,0.45521946,0.00000000,0.47837346,0.54388795
-2.98049025,1.74343315,0.80222054,0.39801892,0.01377624,0.20166545,0.45847395,0.00000000,0.50162623,0.56661499
-2.97448724,1.78816223,0.80791351,0.40385953,0.01457256,0.20330177,0.46268117,0.00000000,0.52415762,0.58904946
-2.96848424,1.83272784,0.81290973,0.40963364,0.01535678,0.20522316,0.46786951,0.00000000,0.54569733,0.61094684
-2.96248124,1.87657649,0.81705733,0.41523151,0.01612641,0.20739484,0.47402114,0.00000000,0.56598645,0.63206180
-2.95647824,1.91912743,0.82018700,0.42053946,0.01688061,0.20976983,0.48107171,0.00000000,0.58478399,0.65215461
-2.95047524,1.95979167,0.82211943,0.42544477,0.01762022,0.21229122,0.48891190,0.00000000,0.60187297,0.67099761
-2.94447224,1.99799173,0.82267341,0.42984067,0.01834763,0.21489487,0.49739079,0.00000000,0.61706569,0.68838166
-2.93846923,2.03318111,0.82167430,0.43363102,0.01906666,0.21751227,0.50632088,0.00000000,0.63020803,0.70412201
-2.93246623,2.06486274,0.81896235,0.43673455,0.01978223,0.22007355,0.51548475,0.00000000,0.64118254,0.71806370
-2.92646323,2.09260550,0.81440050,0.43908830,0.02050000,0.22251042,0.52464290,0.00000000,0.64991034,0.73008594
-2.92046023,2.11605826,0.80788124,0.44065036,0.02122594,0.22475895,0.53354262,0.00000000,0.65635170,0.74010562
-2.91445723,2.13496089,0.79933238,0.44140150,0.02196579,0.22676202,0.54192750,0.00000000,0.66050533,0.74807964
-2.90845423,2.14915189,0.78872131,0.44134591,0.02272460,0.22847135,0.54954722,0.00000000,0.66240666,0.75400608
-2.90245123,2.15857243,0.77605776,0.44051085,0.02350611,0.22984907,0.55616722,0.00000000,0.66212494,0.75792424
-2.89644822,2.16326687,0.76139490,0.43894535,0.02431233,0.23086874,0.56157776,0.00000000,0.65975976,0.75991341
-2.89044522,2.16337964,0.74482879,0.43671803,0.02514310,0.23151580,0.56560216,0.00000000,0.65543678,0.76009061
-2.88444222,2.15914890,0.72649632,0.43391413,0.02599570,0.23178740,0.56810366,0.00000000,0.64930326,0.75860724
-2.87843922,2.15089718,0.70657162,0.43063200,0.02686470,0.23169179,0.56899067,0.00000000,0.64152328,0.75564479
-2.87243622,2.13901933,0.68526130,0.42697903,0.02774185,0.23124710,0.56822021,0.00000000,0.63227313,0.75140969
-2.86643322,2.12396833,0.66279855,0.42306735,0.02861616,0.23047977,0.56579916,0.00000000,0.62173676,0.74612747
-2.86043022,2.10623945,0.63943649,0.41900946,0.02947410,0.22942264,0.56178351,0.00000000,0.61010168,0.74003631
-2.85442721,2.08635314,0.61544092,0.41491384,0.03030006,0.22811272,0.55627543,0.00000000,0.59755512,0.73338020
-2.84842421,2.06483739,0.59108282,0.41088082,0.03107676,0.22658895,0.54941836,0.00000000,0.58428082,0.72640185
-2.84242121,2.04221007,0.56663082,0.40699882,0.03178595,0.22488987,0.54139035,0.00000000,0.57045615,0.71933548
-2.83641821,2.01896184,0.54234396,0.40334103,0.03240911,0.22305144,0.53239596,0.00000000,0.55624983,0.71239991
-2.83041521,1.99554025,0.51846489,0.39996278,0.03292816,0.22110505,0.52265713,0.00000000,0.54182004,0.70579189
-2.82441221,1.97233564,0.49521396,0.39689951,0.03332626,0.21907587,0.51240354,0.00000000,0.52731304,0.69968014
-2.81840920,1.94966933,0.47278408,0.39416561,0.03358853,0.21698163,0.50186288,0.00000000,0.51286214,0.69420028
-2.81240620,1.92778481,0.45133694,0.39175401,0.03370271,0.21483185,0.49125153,0.00000000,0.49858706,0.68945084
-2.80640320,1.90684204,0.43100030,0.38963669,0.03365967,0.21262761,0.48076625,0.00000000,0.48459365,0.68549056
-2.80040020,1.88691558,0.41186674,0.38776599,0.03345389,0.21036189,0.47057718,0.00000000,0.47097390,0.68233730
-2.79439720,1.86799642,0.39399384,0.38607679,0.03308369,0.20802050,0.46082252,0.00000000,0.45780625,0.67996844
-2.78839420,1.84999780,0.37740560,0.38448949,0.03255132,0.20558342,0.45160524,0.00000000,0.44515624,0.67832310
-2.78239120,1.83276473,0.36209533,0.38291366,0.03186293,0.20302673,0.44299181,0.00000000,0.43307731,0.67730591
-2.77638819,1.81608701,0.34802953,0.38125227,0.03102833,0.20032484,0.43501300,0.00000000,0.42161194,0.67679241
-2.77038519,1.79971519,0.33515292,0.37940643,0.03006062,0.19745300,0.42766675,0.00000000,0.41079292,0.67663581
-2.76438219,1.78337883,0.32339412,0.37728036,0.02897577,0.19438995,0.42092262,0.00000000,0.40064482,0.67667476
-2.75837919,1.76680628,0.31267188,0.37478647,0.02779202,0.19112061,0.41472783,0.00000000,0.39118551,0.67674196
-2.75237619,1.74974495,0.30290152,0.37185035,0.02652926,0.18763859,0.40901407,0.00000000,0.38242775,0.67667300
-2.74637319,1.73198118,0.29400135,0.36841547,0.02520848,0.18394844,0.40370508,0.00000000,0.37438067,0.67631515
-2.74037019,1.71335862,0.28589866,0.36444732,0.02385107,0.18006748,0.39872405,0.00000000,0.36705117,0.67553545
-2.73436718,1.69379420,0.27853519,0.35993691,0.02247832,0.17602712,0.39400077,0.00000000,0.36044506,0.67422795
-2.72836418,1.67329075,0.27187166,0.35490339,0.02111093,0.17187362,0.38947782,0.00000000,0.35456789,0.67231934
-2.72236118,1.65194564,0.26589138,0.34939564,0.01976856,0.16766805,0.38511563,0.00000000,0.34942546,0.66977301
-2.71635818,1.62995483,0.26060256,0.34349284,0.01846958,0.16348572,0.38089599,0.00000000,0.34502391,0.66659108
-2.71035518,1.60761209,0.25603941,0.33730376,0.01723083,0.15941477,0.37682399,0.00000000,0.34136939,0.66281432
-2.70435218,1.58530328,0.25226198,0.33096506,0.01606757,0.15555423,0.37292816,0.00000000,0.33846738,0.65852012
-2.69834917,1.56349609,0.24935466,0.32463831,0.01499341,0.15201137,0.36925907,0.00000000,0.33632167,0.65381845
-2.69234617,1.54272542,0.24742354,0.31850614,0.01402042,0.14889869,0.36588635,0.00000000,0.33493308,0.64884618
-2.68634317,1.52357534,0.24659273,0.31276735,0.01315923,0.14633041,0.36289449,0.00000000,0.33429806,0.64376008
-2.68034017,1.50665834,0.24699972,0.30763136,0.01241920,0.14441881,0.36037772,0.00000000,0.33440729,0.63872894
-2.67433717,1.49259283,0.24879010,0.30331210,0.01180855,0.14327044,0.35843429,0.00000000,0.33524436,0.63392517
-2.66833417,1.48198004,0.25211177,0.30002152,0.01133453,0.14298237,0.35716055,0.00000000,0.33678480,0.62951663
-2.66233117,1.47538121,0.25710883,0.29796298,0.01100354,0.14363862,0.35664514,0.00000000,0.33899538,0.62565882
-2.65632816,1.47329623,0.26391547,0.29732474,0.01082119,0.14530692,0.35696373,0.00000000,0.34183399,0.62248819
-2.65032516,1.47614438,0.27264992,0.29827366,0.01079230,0.14803584,0.35817454,0.00000000,0.34524994,0.62011667
-2.64432216,1.48424815,0.28340873,0.30094943,0.01092087,0.15185255,0.36031479,0.00000000,0.34918496,0.61862784
-2.63831916,1.49782054,0.29626158,0.30545939,0.01120993,0.15676104,0.36339831,0.00000000,0.35357454,0.61807483
-2.63231616,1.51695619,0.31124661,0.31187414,0.01166141,0.16274106,0.36741440,0.00000000,0.35834992,0.61848001
-2.62631316,1.54162669,0.32836657,0.32022404,0.01227587,0.16974772,0.37232784,0.00000000,0.36344031,0.61983642
-2.62031016,1.57167991,0.34758572,0.33049674,0.01305230,0.17771176,0.37807997,0.00000000,0.36877543,0.62211072
-2.61430715,1.60684321,0.36882766,0.34263580,0.01398785,0.18654048,0.38459085,0.00000000,0.37428801,0.62524754
-2.60830415,1.64673044,0.39197414,0.35654039,0.01507758,0.19611933,0.39176208,0.00000000,0.37991634,0.62917476
-2.60230115,1.69085207,0.41686480,0.37206629,0.01631434,0.20631411,0.39948039,0.00000000,0.38560648,0.63380959
-2.59629815,1.73862837,0.44329804,0.38902803,0.01768858,0.21697362,0.40762143,0.00000000,0.39131413,0.63906489
-2.59029515,1.78940490,0.47103286,0.40720221,0.01918839,0.22793292,0.41605394,0.00000000,0.39700605,0.64485563
-2.58429215,1.84247005,0.49979179,0.42633213,0.02079958,0.23901689,0.42464376,0.00000000,0.40266090,0.65110498
-2.57828914,1.89707407,0.52926493,0.44613338,0.02250592,0.25004411,0.43325784,0.00000000,0.40826955,0.65774995
-2.57228614,1.95244933,0.55911493,0.46630066,0.02428950,0.26083103,0.44176794,0.00000000,0.41383482,0.66474627
-2.56628314,2.00783114,0.58898300,0.48651541,0.02613127,0.27119620,0.45005398,0.00000000,0.41937075,0.67207248
-2.56028014,2.06247894,0.61849585,0.50645421,0.02801162,0.28096454,0.45800706,0.00000000,0.42490148,0.67973304
-2.55427714,2.11569731,0.64727340,0.52579780,0.02991118,0.28997159,0.46553203,0.00000000,0.43045987,0.68776047
-2.54827414,2.16685631,0.67493710,0.54424034,0.03181162,0.29806747,0.47254971,0.00000000,0.43608589,0.69621656
-2.54227114,2.21541071,0.70111872,0.56149873,0.03369650,0.30512066,0.47899871,0.00000000,0.44182509,0.70519250
-2.53626813,2.26091742,0.72546939,0.57732154,0.03555216,0.31102124,0.48483683,0.00000000,0.44772695,0.71480814
-2.53026513,2.30305062,0.74766846,0.59149737,0.03736849,0.31568376,0.49004214,0.00000000,0.45384355,0.72521024
-2.52426213,2.34161375,0.76743209,0.60386204,0.03913967,0.31904937,0.49461360,0.00000000,0.46022822,0.73656977
-2.51825913,2.37654782,0.78452108,0.61430455,0.04086465,0.32108733,0.49857135,0.00000000,0.46693442,0.74907824
-2.51225613,2.40793529,0.79874770,0.62277114,0.04254753,0.32179572,0.50195647,0.00000000,0.47401475,0.76294296
-2.50625313,2.43599890,0.80998106,0.62926748,0.04419759,0.32120132,0.50483023,0.00000000,0.48151993,0.77838139
-2.50025013,2.46109512,0.81815098,0.63385857,0.04582913,0.31935866,0.50727279,0.00000000,0.48949772,0.79561427
-2.49424712,2.48370167,0.82324980,0.63666626,0.04746093,0.31634822,0.50938130,0.00000000,0.49799168,0.81485787
-2.48824412,2.50439936,0.82533221,0.63786448,0.04911544,0.31227384,0.51126724,0.00000000,0.50703967,0.83631521
-2.48224112,2.52384828,0.82451288,0.63767209,0.05081773,0.30725932,0.51305315,0.00000000,0.51667191,0.86016643
-2.47623812,2.54275887,0.82096193,0.63634375,0.05259408,0.30144447,0.51486865,0.00000000,0.52690876,0.88655856
-2.47023512,2.56185891,0.81489834,0.63415890,0.05447050,0.29498060,0.51684588,0.00000000,0.53775797,0.91559492
-2.46423212,2.58185740,0.80658160,0.63140956,0.05647101,0.28802561,0.51911441,0.00000000,0.54921168,0.94732459
-2.45822911,2.60340691,0.79630172,0.62838722,0.05861590,0.28073902,0.52179581,0.00000000,0.56124318,0.98173237
-2.45222611,2.62706608,0.78436829,0.62536956,0.06092005,0.27327684,0.52499804,0.00000000,0.57380365,1.01872968
-2.44622311,2.65326401,0.77109883,0.62260758,0.06339132,0.26578677,0.52880997,0.00000000,0.58681904,1.05814707
-2.44022011,2.68226846,0.75680702,0.62031372,0.06602923,0.25840376,0.53329617,0.00000000,0.60018744,1.09972876
-2.43421711,2.71415971,0.74179151,0.61865162,0.06882387,0.25124605,0.53849235,0.00000000,0.61377716,1.14312986
-2.42821411,2.74881150,0.72632552,0.61772806,0.07175525,0.24441204,0.54440161,0.00000000,0.62742584,1.18791654
-2.42221111,2.78588066,0.71064803,0.61758737,0.07479309,0.23797791,0.55099180,0.00000000,0.64094071,1.23356957
-2.41620810,2.82480609,0.69495676,0.61820887,0.07789703,0.23199615,0.55819418,0.00000000,0.65410031,1.27949147
-2.41020510,2.86481773,0.67940330,0.61950718,0.08101740,0.22649512,0.56590345,0.00000000,0.66665780,1.32501709
-2.40420210,2.90495542,0.66409066,0.62133568,0.08409645,0.22147947,0.57397927,0.00000000,0.67834569,1.36942760
-2.39819910,2.94409707,0.64907314,0.62349277,0.08707002,0.21693149,0.58224928,0.00000000,0.68888217,1.41196742
-2.39219610,2.98099506,0.63435860,0.62573079,0.08986957,0.21281333,0.59051346,0.00000000,0.69797867,1.45186357
-2.38619310,3.01431923,0.61991288,0.62776691,0.09242455,0.20906981,0.59854972,0.00000000,0.70534849,1.48834665
-2.38019010,3.04270465,0.60566602,0.62929575,0.09466492,0.20563186,0.60612048,0.00000000,0.71071606,1.52067272
-2.37418709,3.06480181,0.59151989,0.63000284,0.09652378,0.20242025,0.61297992,0.00000000,0.71382653,1.54814504
-2.36818409,3.07932696,0.57735691,0.62957839,0.09793988,0.19934958,0.61888170,0.00000000,0.71445510,1.57013482
-2.36218109,3.08511024,0.56304910,0.62773071,0.09886009,0.19633220,0.62358664,0.00000000,0.71241572,1.58609999
-2.35617809,3.08113923,0.54846721,0.62419847,0.09924141,0.19328202,0.62687017,0.00000000,0.70756866,1.59560126
-2.35017509,3.06659624,0.53348928,0.61876158,0.09905275,0.19011796,0.62852922,0.00000000,0.69982662,1.59831472
-2.34417209,3.04088749,0.51800837,0.61124982,0.09827617,0.18676698,0.62838820,0.00000000,0.68915899,1.59404050
-2.33816908,3.00366322,0.50193900,0.60154928,0.09690761,0.18316660,0.62630400,0.00000000,0.67559405,1.58270719
-2.33216608,2.95482808,0.48522205,0.58960609,0.09495704,0.17926673,0.62216972,0.00000000,0.65921909,1.56437202
-2.32616308,2.89454181,0.46782818,0.57542764,0.09244815,0.17503100,0.61591718,0.00000000,0.64017825,1.53921679
-2.32016008,2.82321052,0.44975943,0.55908124,0.08941741,0.17043739,0.60751808,0.00000000,0.61866850,1.50754008
-2.31415708,2.74146955,0.43104934,0.54069042,0.08591274,0.16547830,0.59698397,0.00000000,0.59493366,1.46974608
-2.30815408,2.65015920,0.41176153,0.52042934,0.08199177,0.16016019,0.58436508,0.00000000,0.56925700,1.42633087
-2.30215108,2.55029484,0.39198717,0.49851552,0.07771976,0.15450265,0.56974811,0.00000000,0.54195276,1.37786670
-2.29614807,2.44303313,0.37184134,0.47520151,0.07316739,0.14853729,0.55325329,0.00000000,0.51335686,1.32498524
-2.29014507,2.32963605,0.35145884,0.45076579,0.06840842,0.14230630,0.53503075,0.00000000,0.48381751,1.26836032
-2.28414207,2.21143462,0.33098955,0.42550356,0.06351737,0.13586091,0.51525648,0.00000000,0.45368582,1.20869111
-2.27813907,2.08979361,0.31059375,0.39971771,0.05856734,0.12925974,0.49412803,0.00000000,0.42330712,1.14668617
-2.27213607,1.96607881,0.29043752,0.37371039,0.05362799,0.12256729,0.47186010,0.00000000,0.39301302,1.08304892
-2.26613307,1.84162770,0.27068857,0.34777545,0.04876386,0.11585240,0.44868017,0.00000000,0.36311473,1.01846494
-2.26013007,1.71772446,0.25151251,0.32219202,0.04403294,0.10918687,0.42482427,0.00000000,0.33389767,0.95359120
-2.25412706,1.59557948,0.23306977,0.29721931,0.03948567,0.10264426,0.40053296,0.00000000,0.30561747,0.88904745
-2.24812406,1.47631383,0.21551311,0.27309275,0.03516421,0.09629884,0.37604761,0.00000000,0.27849753,0.82540968
-2.24212106,1.36094826,0.19898581,0.25002134,0.03110219,0.09022465,0.35160697,0.00000000,0.25272787,0.76320555
-2.23611806,1.25039654,0.18362039,0.22818627,0.02732470,0.08449473,0.32744412,0.00000000,0.22846539,0.70291160
-2.23011506,1.14546272,0.16953781,0.20774050,0.02384862,0.07918053,0.30378365,0.00000000,0.20583519,0.64495202
-2.22411206,1.04684149,0.15684712,0.18880932,0.02068318,0.07435128,0.28083935,0.00000000,0.18493287,0.58969878
-2.21810905,0.95512126,0.14564533,0.17149158,0.01783074,0.07007358,0.25881214,0.00000000,0.16582759,0.53747272
-2.21210605,0.87078914,0.13601748,0.15586141,0.01528773,0.06641088,0.23788835,0.00000000,0.14856562,0.48854565
-2.20610305,0.79423736,0.12803673,0.14197034,0.01304562,0.06342310,0.21823838,0.00000000,0.13317424,0.44314285
-2.20010005,0.72577044,0.12176449,0.12984954,0.01109195,0.06116622,0.20001572,0.00000000,0.11966569,0.40144624
