energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.05852926,7.14964262,0.00420997,1.11904397,1.06405472,4.89561364,0.02397046,0.16215815,2.18146560,0.95608888
-3.05252626,7.18805994,0.00422540,1.12224060,1.04845664,4.94541261,0.02375293,0.16252223,2.17182307,0.96302988
-3.04652326,7.20086910,0.00422121,1.12132052,1.03129933,4.97631236,0.02345682,0.16234827,2.15378806,0.96644697
-3.04052026,7.18667118,0.00419591,1.11612525,1.01245831,4.98713680,0.02308567,0.16160288,2.12724202,0.96614875
-3.03451726,7.14460633,0.00414857,1.10660006,0.99182697,4.97707608,0.02264470,0.16026283,2.09224730,0.96203330
-3.02851426,7.07440875,0.00407883,1.09280101,0.96932817,4.94572616,0.02214065,0.15831664,2.04905642,0.95409526
-3.02251126,6.97644022,0.00398696,1.07489782,0.94492422,4.89311450,0.02158160,0.15576578,1.99811431,0.94242934
-3.01650825,6.85170036,0.00387377,1.05317252,0.91862474,4.81971038,0.02097673,0.15262536,1.94005336,0.92722998
-3.01050525,6.70181321,0.00374064,1.02801384,0.89049198,4.72641939,0.02033606,0.14892430,1.87568141,0.90878727
-3.00450225,6.52899061,0.00358943,0.99990775,0.86064341,4.61456227,0.01967011,0.14470491,1.80596332,0.88747933
-2.99849925,6.33597430,0.00342240,0.96942455,0.82925142,4.48583904,0.01898964,0.14002203,1.73199689,0.86376160
-2.99249625,6.12595949,0.00324215,0.93720314,0.79654026,4.34228017,0.01830534,0.13494161,1.65498425,0.83815343
-2.98649325,5.90250343,0.00305151,0.90393317,0.76278052,4.18618697,0.01762751,0.12953896,1.57620005,0.81122282
-2.98049025,5.66942324,0.00285343,0.87033594,0.72828130,4.02006400,0.01696581,0.12389662,1.49695772,0.78356977
-2.97448724,5.43068758,0.00265092,0.83714478,0.69338074,3.84654657,0.01632902,0.11810208,1.41857530,0.75580926
-2.96848424,5.19030682,0.00244692,0.80508573,0.65843538,3.66832640,0.01572486,0.11224530,1.34234210,0.72855432
-2.96248124,4.95222606,0.00224424,0.77485922,0.62380876,3.48807861,0.01515982,0.10641633,1.26948749,0.70239999
-2.95647824,4.72022535,0.00204548,0.74712344,0.58986015,3.30839303,0.01463906,0.10070289,1.20115275,0.67790872
-2.95047524,4.49783030,0.00185299,0.72247981,0.55693360,3.13171218,0.01416637,0.09518827,1.13836691,0.65559766
-2.94447224,4.28823610,0.00166878,0.70146087,0.52534805,2.96027818,0.01374415,0.08994939,1.08202699,0.63592816
-2.93846923,4.09424670,0.00149456,0.68452089,0.49538883,2.79609003,0.01337343,0.08505522,1.03288321,0.61929763
-2.93246623,3.91823033,0.00133165,0.67202925,0.46730084,2.64087213,0.01305396,0.08056553,0.99152892,0.60603389
-2.92646323,3.76209150,0.00118103,0.66426633,0.44128360,2.49605440,0.01278430,0.07653003,0.95839547,0.59639188
-2.92046023,3.62725886,0.00104335,0.66142206,0.41748836,2.36276375,0.01256196,0.07298788,0.93375141,0.59055252
-2.91445723,3.51468787,0.00091891,0.66359648,0.39601711,2.24182600,0.01238353,0.06996754,0.91770583,0.58862351
-2.90845423,3.42487625,0.00080774,0.67080236,0.37692350,2.13377720,0.01224484,0.06748694,0.91021507,0.59064172
-2.90245123,3.35789026,0.00070958,0.68296922,0.36021542,2.03888262,0.01214113,0.06555397,0.91109235,0.59657686
-2.89644822,3.31339936,0.00062396,0.69994867,0.34585887,1.95716181,0.01206723,0.06416712,0.92001971,0.60633596
-2.89044522,3.29071685,0.00055024,0.72152053,0.33378301,1.88841772,0.01201768,0.06331635,0.93656160,0.61976857
-2.88444222,3.28884421,0.00048761,0.74739962,0.32388585,1.83226829,0.01198692,0.06298407,0.96017965,0.63667217
-2.87843922,3.30651698,0.00043516,0.77724290,0.31604028,1.78817848,0.01196940,0.06314615,0.99024815,0.65679774
-2.87243622,3.34225045,0.00039192,0.81065688,0.31010022,1.75549155,0.01195976,0.06377296,1.02606984,0.67985528
-2.86643322,3.39438376,0.00035687,0.84720511,0.30590644,1.73345807,0.01195286,0.06483041,1.06689161,0.70551929
-2.86043022,3.46112136,0.00032898,0.88641573,0.30329190,1.72126203,0.01194395,0.06628089,1.11192005,0.73343407
-2.85442721,3.54057117,0.00030723,0.92778917,0.30208639,1.71804323,0.01192872,0.06808418,1.16033645,0.76321903
-2.84842421,3.63077942,0.00029065,0.97080586,0.30212038,1.72291577,0.01190338,0.07019819,1.21131122,0.79447405
-2.84242121,3.72976191,0.00027831,1.01493404,0.30322801,1.73498285,0.01186469,0.07257974,1.26401758,0.82678492
-2.83641821,3.83553244,0.00026936,1.05963782,0.30524928,1.75334804,0.01181002,0.07518513,1.31764445,0.85972917
-2.83041521,3.94612852,0.00026301,1.10438526,0.30803141,1.77712368,0.01173735,0.07797071,1.37140843,0.89288205
-2.82441221,4.05963533,0.00025855,1.14865668,0.31142964,1.80543720,0.01164529,0.08089334,1.42456483,0.92582312
-2.81840920,4.17420822,0.00025537,1.19195295,0.31530755,1.83743605,0.01153308,0.08391086,1.47641763,0.95814310
-2.81240620,4.28809451,0.00025296,1.23380379,0.31953698,1.87229218,0.01140058,0.08698253,1.52632829,0.98945108
-2.80640320,4.39965491,0.00025087,1.27377590,0.32399796,1.90920680,0.01124821,0.09006937,1.57372347,1.01938200
-2.80040020,4.50738474,0.00024876,1.31148067,0.32857857,1.94741610,0.01107698,0.09313468,1.61810135,1.04760415
-2.79439720,4.60993499,0.00024638,1.34658134,0.33317499,1.98619827,0.01088838,0.09614439,1.65903678,1.07382644
-2.78839420,4.70613295,0.00024355,1.37879935,0.33769186,2.02488230,0.01068437,0.09906753,1.69618498,1.09780525
-2.78239120,4.79500192,0.00024018,1.40791958,0.34204293,2.06285827,0.01046731,0.10187668,1.72928395,1.11935049
-2.77638819,4.87577935,0.00023625,1.43379443,0.34615202,2.09958912,0.01023991,0.10454845,1.75815549,1.13833054
-2.77038519,4.94793240,0.00023180,1.45634624,0.34995434,2.13462322,0.01000513,0.10706383,1.78270491,1.15467588
-2.76438219,5.01117018,0.00022695,1.47556814,0.35339793,2.16760714,0.00976618,0.10940865,1.80291932,1.16838097
-2.75837919,5.06545137,0.00022184,1.49152300,0.35644526,2.19829767,0.00952639,0.11157388,1.81886480,1.17950434
-2.75237619,5.11098639,0.00021669,1.50434057,0.35907474,2.22657219,0.00928917,0.11355585,1.83068221,1.18816662
-2.74637319,5.14823317,0.00021174,1.51421254,0.36128201,2.25243638,0.00905794,0.11535637,1.83858183,1.19454646
-2.74037019,5.17788575,0.00020727,1.52138582,0.36308089,2.27602829,0.00883607,0.11698270,1.84283687,1.19887436
-2.73436718,5.20085535,0.00020357,1.52615393,0.36450379,2.29761809,0.00862682,0.11844741,1.84377585,1.20142456
-2.72836418,5.21824375,0.00020096,1.52884685,0.36560153,2.31760276,0.00843329,0.11976796,1.84177385,1.20250513
-2.72236118,5.23130915,0.00019975,1.52981942,0.36644246,2.33649558,0.00825834,0.12096626,1.83724283,1.20244656
-2.71635818,5.24142535,0.00020026,1.52943875,0.36711085,2.35491024,0.00810460,0.12206791,1.83062091,1.20158925
-2.71035518,5.25003509,0.00020281,1.52807085,0.36770461,2.37353999,0.00797435,0.12310141,1.82236095,1.20027037
-2.70435218,5.25859920,0.00020769,1.52606710,0.36833239,2.39313247,0.00786956,0.12409718,1.81291833,1.19881046
-2.69834917,5.26854318,0.00021519,1.52375080,0.36911012,2.41446115,0.00779177,0.12508647,1.80273838,1.19750042
-2.69234617,5.28120349,0.00022556,1.52140454,0.37015728,2.43829460,0.00774215,0.12610030,1.79224365,1.19658935
-2.68634317,5.29777552,0.00023900,1.51925864,0.37159295,2.46536499,0.00772140,0.12716832,1.78182133,1.19627384
-2.68034017,5.31926575,0.00025571,1.51748133,0.37353187,2.49633739,0.00772976,0.12831772,1.77181125,1.19668902
-2.67433717,5.34645024,0.00027581,1.51617108,0.37608075,2.53178123,0.00776699,0.12957228,1.76249493,1.19790200
-2.66833417,5.37984150,0.00029939,1.51535133,0.37933498,2.57214556,0.00783237,0.13095149,1.75408614,1.19990787
-2.66233117,5.41966540,0.00032646,1.51496819,0.38337583,2.61773918,0.00792465,0.13246994,1.74672333,1.20262860
-2.65632816,5.46584942,0.00035699,1.51489106,0.38826840,2.66871676,0.00804212,0.13413682,1.74046444,1.20591481
-2.65032516,5.51802304,0.00039087,1.51491638,0.39406023,2.72507162,0.00818258,0.13595575,1.73528451,1.20955064
-2.64432216,5.57553028,0.00042793,1.51477445,0.40078072,2.78663537,0.00834337,0.13792479,1.73107604,1.21326123
-2.63831916,5.63745400,0.00046790,1.51413905,0.40844124,2.85308445,0.00852139,0.14003669,1.72765265,1.21672284
-2.63231616,5.70265089,0.00051046,1.51263958,0.41703591,2.92395304,0.00871317,0.14227942,1.72475563,1.21957502
-2.62631316,5.76979539,0.00055521,1.50987528,0.42654293,2.99865154,0.00891489,0.14463678,1.72206341,1.22143439
-2.62031016,5.83743057,0.00060168,1.50543081,0.43692628,3.07648942,0.00912248,0.14708927,1.71920360,1.22190941
-2.61430715,5.90402331,0.00064932,1.49889270,0.44813767,3.15670121,0.00933164,0.14961495,1.71576705,1.22061553
-2.60830415,5.96802117,0.00069753,1.48986587,0.46011851,3.23847400,0.00953795,0.15219043,1.71132341,1.21719008
-2.60230115,6.02790813,0.00074566,1.47798943,0.47280187,3.32097496,0.00973698,0.15479175,1.70543748,1.21130610
-2.59629815,6.08225646,0.00079302,1.46295126,0.48611406,3.40337734,0.00992429,0.15739524,1.69768561,1.20268476
-2.59029515,6.12977241,0.00083888,1.44450047,0.49997596,3.48488359,0.01009561,0.15997826,1.68767150,1.19110565
-2.58429215,6.16933350,0.00088252,1.42245749,0.51430386,3.56474435,0.01024688,0.16251970,1.67504055,1.17641456
-2.57828914,6.20001595,0.00092321,1.39672114,0.52900976,3.64227261,0.01037436,0.16500035,1.65949234,1.15852858
-2.57228614,6.22111133,0.00096026,1.36727264,0.54400135,3.71685231,0.01047466,0.16740304,1.64079061,1.13743822
-2.56628314,6.23213196,0.00099301,1.33417630,0.55918136,3.78794127,0.01054488,0.16971250,1.61877044,1.11320671
-2.56028014,6.23280550,0.00102087,1.29757707,0.57444679,3.85506869,0.01058262,0.17191512,1.59334244,1.08596649
-2.55427714,6.22305965,0.00104331,1.25769524,0.58968775,3.91782764,0.01058605,0.17399841,1.56449384,1.05591323
-2.54827414,6.20299823,0.00105992,1.21481841,0.60478636,3.97586355,0.01055394,0.17595049,1.53228677,1.02329784
-2.54227114,6.17287088,0.00107037,1.16929152,0.61961569,4.02885974,0.01048566,0.17775929,1.49685380,0.98841680
-2.53626813,6.13303829,0.00107445,1.12150526,0.63403907,4.07652125,0.01038124,0.17941194,1.45839128,0.95160142
-2.53026513,6.08393550,0.00107207,1.07188357,0.64790970,4.11855863,0.01024130,0.18089408,1.41715090,0.91320657
-2.52426213,6.02603571,0.00106328,1.02087077,0.66107105,4.15467283,0.01006707,0.18218929,1.37342998,0.87359941
-2.51825913,5.95981691,0.00104822,0.96891889,0.67335776,4.18454295,0.00986034,0.18327875,1.32756106,0.83314864
-2.51225613,5.88573332,0.00102717,0.91647587,0.68459752,4.20781771,0.00962337,0.18414106,1.27990134,0.79221458
-2.50625313,5.80419342,0.00100051,0.86397472,0.69461370,4.22411201,0.00935889,0.18475235,1.23082241,0.75114067
-2.50025013,5.71554581,0.00096872,0.81182441,0.70322876,4.23300894,0.00907001,0.18508672,1.18070076,0.71024639
-2.49424712,5.62007349,0.00093235,0.76040234,0.71026853,4.23406782,0.00876011,0.18511685,1.12990936,0.66982194
-2.48824412,5.51799679,0.00089202,0.71004875,0.71556706,4.22683806,0.00843280,0.18481503,1.07881046,0.63012454
-2.48224112,5.40948453,0.00084842,0.66106296,0.71897191,4.21087844,0.00809182,0.18415438,1.02774996,0.59137658
-2.47623812,5.29467243,0.00080223,0.61370144,0.72034978,4.18578088,0.00774096,0.18311024,0.97705316,0.55376521
-2.47023512,5.17368733,0.00075418,0.56817746,0.71959210,4.15119769,0.00738397,0.18166174,0.92702194,0.51744336
-2.46423212,5.04667554,0.00070497,0.52466224,0.71662038,4.10687048,0.00702453,0.17979344,0.87793321,0.48253191
-2.45822911,4.91383329,0.00065529,0.48328720,0.71139106,4.05265947,0.00666613,0.17749688,0.83003851,0.44912267
-2.45222611,4.77543706,0.00060581,0.44414718,0.70389950,3.98857103,0.00631206,0.17477208,0.78356440,0.41728207
-2.44622311,4.63187179,0.00055712,0.40730415,0.69418301,3.91478202,0.00596536,0.17162882,0.73871352,0.38705511
-2.44022011,4.48365491,0.00050978,0.37279143,0.68232260,3.83165904,0.00562875,0.16808759,0.69566601,0.35846941
-2.43421711,4.33145456,0.00046430,0.34061792,0.66844328,3.73977136,0.00530465,0.16418025,0.65458110,0.33153920
-2.42821411,4.17610064,0.00042111,0.31077228,0.65271298,3.63989635,0.00499515,0.15995026,0.61559862,0.30626896
-2.42221111,4.01858774,0.00038058,0.28322686,0.63533986,3.53301683,0.00470202,0.15545244,0.57884035,0.28265667
-2.41620810,3.86006965,0.00034302,0.25794128,0.61656824,3.42030999,0.00442669,0.15075234,0.54441103,0.26069657
-2.41020510,3.70184549,0.00030868,0.23486552,0.59667316,3.30312815,0.00417030,0.14592514,0.51239904,0.24038140
-2.40420210,3.54533796,0.00027777,0.21394256,0.57595382,3.18297199,0.00393372,0.14105413,0.48287663,0.22170405
-2.39819910,3.39206484,0.00025043,0.19511052,0.55472616,3.06145742,0.00371755,0.13622883,0.45589991,0.20465868
-2.39219610,3.24360494,0.00022678,0.17830427,0.53331485,2.94027720,0.00352218,0.13154288,0.43150842,0.18924143
-2.38619310,3.10156008,0.00020688,0.16345664,0.51204499,2.82115926,0.00334782,0.12709166,0.40972460,0.17545061
-2.38019010,2.96751488,0.00019080,0.15049917,0.49123383,2.70582317,0.00319456,0.12296980,0.39055305,0.16328653
-2.37418709,2.84299599,0.00017856,0.13936256,0.47118298,2.59593665,0.00306235,0.11926868,0.37397989,0.15275109
-2.36818409,2.72943251,0.00017016,0.12997674,0.45217109,2.49307383,0.00295114,0.11607400,0.35997215,0.14384701
-2.36218109,2.62811888,0.00016561,0.12227077,0.43444754,2.39867668,0.00286082,0.11346341,0.34847729,0.13657689
-2.35617809,2.54018174,0.00016488,0.11617251,0.41822718,2.31402084,0.00279131,0.11150450,0.33942304,0.13094210
-2.35017509,2.46655140,0.00016795,0.11160809,0.40368619,2.24018699,0.00274260,0.11025289,0.33271748,0.12694152
-2.34417209,2.40793888,0.00017477,0.10850135,0.39095931,2.17803813,0.00271474,0.10975081,0.32824940,0.12457012
-2.33816908,2.36481853,0.00018529,0.10677313,0.38013822,2.12820333,0.00270792,0.11002593,0.32588896,0.12381747
-2.33216608,2.33741667,0.00019945,0.10634059,0.37127121,2.09106783,0.00272245,0.11109061,0.32548866,0.12466619
-2.32616308,2.32570580,0.00021714,0.10711649,0.36436396,2.06676932,0.00275876,0.11294153,0.32688454,0.12709032
-2.32016008,2.32940429,0.00023825,0.10900855,0.35938126,2.05520003,0.00281743,0.11555972,0.32989762,0.13105366
-2.31415708,2.34798106,0.00026264,0.11191888,0.35624962,2.05601395,0.00289918,0.11891091,0.33433548,0.13650828
-2.30815408,2.38066483,0.00029012,0.11574356,0.35486060,2.06863872,0.00300484,0.12294629,0.33999410,0.14339294
-2.30215108,2.42645754,0.00032048,0.12037237,0.35507462,2.09229146,0.00313532,0.12760356,0.34665976,0.15163190
-2.29614807,2.48415144,0.00035346,0.12568879,0.35672521,2.12599789,0.00329156,0.13280829,0.35411108,0.16113382
-2.29014507,2.55234961,0.00038875,0.13157025,0.35962357,2.16861436,0.00347449,0.13847551,0.36212125,0.17179111
-2.28414207,2.62948944,0.00042602,0.13788864,0.36356319,2.21885203,0.00368499,0.14451154,0.37046036,0.18347966
-2.27813907,2.71386904,0.00046488,0.14451127,0.36832467,2.27530306,0.00392375,0.15081599,0.37889787,0.19605910
-2.27213607,2.80367602,0.00050491,0.15130200,0.37368048,2.33646812,0.00419126,0.15728391,0.38720529,0.20937361
-2.26613307,2.89701859,0.00054564,0.15812289,0.37939964,2.40078516,0.00448769,0.16380798,0.39515895,0.22325334
-2.26013007,2.99195847,0.00058661,0.16483600,0.38525235,2.46665883,0.00481281,0.17028080,0.40254296,0.23751640
-2.25412706,3.08654530,0.00062729,0.17130559,0.39101437,2.53249030,0.00516589,0.17659708,0.40915230,0.25197152
-2.24812406,3.17885184,0.00066717,0.17740048,0.39647124,2.59670710,0.00554566,0.18265586,0.41479596,0.26642115
-2.24212106,3.26700950,0.00070573,0.18299654,0.40142211,2.65779226,0.00595019,0.18836246,0.41930006,0.28066510
-2.23611806,3.34924318,0.00074246,0.18797925,0.40568334,2.71431259,0.00637686,0.19363039,0.42251095,0.29450445
-2.23011506,3.42390493,0.00077685,0.19224620,0.40909156,2.76494512,0.00682234,0.19838292,0.42429809,0.30774571
-2.22411206,3.48950514,0.00080843,0.19570944,0.41150626,2.80850148,0.00728253,0.20255445,0.42455659,0.32020499
-2.21810905,3.54474079,0.00083677,0.19829753,0.41281185,2.84394941,0.00775262,0.20609148,0.42320946,0.33171208
-2.21210605,3.58851963,0.00086148,0.19995726,0.41291907,2.87043096,0.00822709,0.20895332,0.42020920,0.34211425
-2.20610305,3.61997981,0.00088221,0.20065493,0.41176575,2.88727699,0.00869981,0.21111241,0.41553888,0.35127960
-2.20010005,3.63850439,0.00089868,0.20037708,0.40931688,2.89401759,0.00916413,0.21255436,0.40921246,0.35909992
-2.19409705,3.64373026,0.00091068,0.19913072,0.40556406,2.89038824,0.00961303,0.21327756,0.40127438,0.36549284
-2.18809405,3.63555164,0.00091805,0.19694291,0.40052428,2.87633182,0.01003924,0.21329263,0.39179845,0.37040333
-2.18209105,3.61411799,0.00092071,0.19385989,0.39423816,2.85199636,0.01043550,0.21262153,0.38088587,0.37380436
-2.17608804,3.57982683,0.00091864,0.18994552,0.38676773,2.81772911,0.01079466,0.21129655,0.36866269,0.37569697
-2.17008504,3.53331195,0.00091189,0.18527945,0.37819380,2.77406706,0.01110998,0.20935913,0.35527657,0.37610947
-2.16408204,3.47542764,0.00090060,0.17995467,0.36861312,2.72172456,0.01137532,0.20685869,0.34089311,0.37509613
-2.15807904,3.40722963,0.00088493,0.17407493,0.35813545,2.66157857,0.01158530,0.20385138,0.32569175,0.37273528
-2.15207604,3.32995356,0.00086515,0.16775189,0.34688058,2.59465196,0.01173557,0.20039898,0.30986149,0.36912698
-2.14607304,3.24499174,0.00084153,0.16110216,0.33497548,2.52209554,0.01182292,0.19656778,0.29359656,0.36439032
-2.14007004,3.15386869,0.00081444,0.15424435,0.32255174,2.44516908,0.01184542,0.19242774,0.27709211,0.35866057
-2.13406703,3.05821619,0.00078427,0.14729627,0.30974320,2.36522192,0.01180252,0.18805165,0.26054018,0.35208609
-2.12806403,2.95974812,0.00075143,0.14037225,0.29668392,2.28367311,0.01169512,0.18351453,0.24412600,0.34482532
-2.12206103,2.86023533,0.00071638,0.13358075,0.28350659,2.20199145,0.01152552,0.17889311,0.22802464,0.33704370
-2.11605803,2.76148070,0.00067959,0.12702229,0.27034111,2.12167539,0.01129740,0.17426535,0.21239829,0.32891071
-2.11005503,2.66529432,0.00064154,0.12078771,0.25731355,2.04423265,0.01101572,0.16971012,0.19739401,0.32059697
-2.10405203,2.57346859,0.00060273,0.11495679,0.24454530,1.97115957,0.01068655,0.16530672,0.18314198,0.31227152
-2.09804902,2.48775328,0.00056362,0.10959722,0.23215239,1.90391995,0.01031693,0.16113445,0.16975447,0.30409912
-2.09204602,2.40983014,0.00052469,0.10476397,0.22024478,1.84392326,0.00991460,0.15727201,0.15732513,0.29623778
-2.08604302,2.34128701,0.00048639,0.10049895,0.20892582,1.79250222,0.00948782,0.15379675,0.14592888,0.28883629
-2.08004002,2.28359152,0.00044912,0.09683097,0.19829141,1.75088963,0.00904507,0.15078371,0.13562211,0.28203191
-2.07403702,2.23806418,0.00041329,0.09377597,0.18842922,1.72019460,0.00859483,0.14830446,0.12644329,0.27594814
-2.06803402,2.20585142,0.00037922,0.09133748,0.17941767,1.70137853,0.00814533,0.14642573,0.11841378,0.27069263
-2.06203102,2.18789868,0.00034723,0.08950726,0.17132475,1.69523103,0.00770431,0.14520783,0.11153881,0.26635516
-2.05602801,2.18492437,0.00031757,0.08826608,0.16420674,1.70234654,0.00727885,0.14470291,0.10580865,0.26300584
-2.05002501,2.19739531,0.00029043,0.08758462,0.15810677,1.72310213,0.00687515,0.14495310,0.10119974,0.26069353
-2.04402201,2.22550463,0.00026597,0.08742445,0.15305347,1.75763752,0.00649843,0.14598868,0.09767592,0.25944446
-2.03801901,2.26915304,0.00024428,0.08773914,0.14905956,1.80583796,0.00615284,0.14782621,0.09518962,0.25926125
-2.03201601,2.32793465,0.00022540,0.08847530,0.14612068,1.86732116,0.00584138,0.15046688,0.09368293,0.26012225
-2.02601301,2.40112824,0.00020934,0.08957373,0.14421444,1.94142911,0.00556588,0.15389501,0.09308875,0.26198135
-2.02001001,2.48769526,0.00019604,0.09097063,0.14329981,2.02722574,0.00532706,0.15807699,0.09333181,0.26476831
-2.01400700,2.58628513,0.00018539,0.09259868,0.14331699,2.12350122,0.00512455,0.16296057,0.09432963,0.26838958
-2.00800400,2.69524886,0.00017728,0.09438832,0.14418776,2.22878354,0.00495699,0.16847467,0.09599352,0.27272973
-2.00200100,2.81266122,0.00017152,0.09626884,0.14581644,2.34135791,0.00482212,0.17452976,0.09822960,0.27765342
-1.99599800,2.93635180,0.00016792,0.09816963,0.14809133,2.45929390,0.00471695,0.18101888,0.10093974,0.28300800
-1.98999500,3.06394460,0.00016626,0.10002132,0.15088689,2.58048044,0.00463787,0.18781921,0.10402267,0.28862656
-1.98399200,3.19290579,0.00016630,0.10175689,0.15406633,2.70266796,0.00458079,0.19479437,0.10737512,0.29433157
-1.97798899,3.32059845,0.00016780,0.10331288,0.15748476,2.82351695,0.00454135,0.20179721,0.11089300,0.29993890
-1.97198599,3.44434320,0.00017051,0.10463036,0.16099268,2.94065173,0.00451502,0.20867317,0.11447276,0.30526209
-1.96598299,3.56148288,0.00017421,0.10565604,0.16443982,3.05171784,0.00449726,0.21526409,0.11801280,0.31011698
-1.95997999,3.66944942,0.00017867,0.10634312,0.16767910,3.15444140,0.00448367,0.22141230,0.12141492,0.31432627
-1.95397699,3.76583058,0.00018370,0.10665220,0.17057051,3.24668839,0.00447010,0.22696492,0.12458589,0.31772415
-1.94797399,3.84843445,0.00018916,0.10655196,0.17298501,3.32652180,0.00445278,0.23177820,0.12743901,0.32016063
-1.94197099,3.91534922,0.00019493,0.10601974,0.17480799,3.39225453,0.00442840,0.23572169,0.12989568,0.32150557
-1.93596798,3.96499605,0.00020096,0.10504197,0.17594244,3.44249604,0.00439418,0.23868225,0.13188686,0.32165231
-1.92996498,3.99617303,0.00020728,0.10361438,0.17631148,3.47619097,0.00434795,0.24056748,0.13335448,0.32052056
-1.92396198,4.00808850,0.00021397,0.10174207,0.17586038,3.49264813,0.00428818,0.24130870,0.13425261,0.31805868
-1.91795898,4.00038251,0.00022121,0.09943936,0.17455779,3.49155881,0.00421400,0.24086322,0.13454854,0.31424517
-1.91195598,3.97313548,0.00022930,0.09672940,0.17239634,3.47300361,0.00412520,0.23921582,0.13422346,0.30908933
-1.90595298,3.92686390,0.00023860,0.09364366,0.16939250,3.43744763,0.00402225,0.23637945,0.13327299,0.30263106
-1.89994997,3.86250332,0.00024964,0.09022117,0.16558575,3.38572428,0.00390623,0.23239510,0.13170731,0.29493983
-1.89394697,3.78137943,0.00026304,0.08650767,0.16103713,3.31900843,0.00377883,0.22733074,0.12955103,0.28611286
-1.88794397,3.68516843,0.00027956,0.08255451,0.15582728,3.23878021,0.00364228,0.22127969,0.12684268,0.27627262
-1.88194097,3.57584858,0.00030010,0.07841758,0.15005403,3.14678088,0.00349931,0.21435808,0.12363391,0.26556370
-1.87593797,3.45564490,0.00032567,0.07415608,0.14382964,3.04496285,0.00335308,0.20670189,0.11998845,0.25414915
-1.86993497,3.32696913,0.00035745,0.06983128,0.13727788,2.93543569,0.00320708,0.19846345,0.11598071,0.24220654
-1.86393197,3.19235750,0.00039671,0.06550527,0.13053099,2.82041042,0.00306510,0.18980763,0.11169428,0.22992375
-1.85792896,3.05440853,0.00044483,0.06123979,0.12372665,2.70214418,0.00293115,0.18090789,0.10722016,0.21749465
-1.85192596,2.91572292,0.00050330,0.05709509,0.11700511,2.58288713,0.00280935,0.17194225,0.10265490,0.20511494
-1.84592296,2.77884761,0.00057364,0.05312885,0.11050646,2.46483348,0.00270386,0.16308935,0.09809871,0.19297802
-1.83991996,2.64622552,0.00065743,0.04939528,0.10436816,2.35007795,0.00261884,0.15452472,0.09365347,0.18127118
-1.83391696,2.52015213,0.00075620,0.04594428,0.09872288,2.24057882,0.00255832,0.14641738,0.08942079,0.17017217
-1.82791396,2.40273976,0.00087146,0.04282077,0.09369661,2.13812828,0.00252614,0.13892670,0.08550009,0.15984605
-1.82191096,2.29588997,0.00100456,0.04006408,0.08940711,2.04433031,0.00252589,0.13219976,0.08198683,0.15044261
-1.81590795,2.20127390,0.00115670,0.03770754,0.08596261,1.96058615,0.00256080,0.12636912,0.07897075,0.14209410
-1.80990495,2.12032047,0.00132881,0.03577813,0.08346082,1.88808687,0.00263367,0.12155095,0.07653433,0.13491353
-1.80390195,2.05421150,0.00152153,0.03429620,0.08198816,1.82781249,0.00274680,0.11784369,0.07475133,0.12899331
-1.79789895,2.00388318,0.00173512,0.03327538,0.08161917,1.78053662,0.00290193,0.11532699,0.07368552,0.12440435
-1.79189595,1.97003269,0.00196938,0.03272245,0.08241614,1.74683581,0.00310013,0.11406113,0.07338959,0.12119563
-1.78589295,1.95312904,0.00222362,0.03263740,0.08442879,1.72710233,0.00334175,0.11408665,0.07390421,0.11939402
-1.77988994,1.95342709,0.00249662,0.03301344,0.08769418,1.72155947,0.00362639,0.11542435,0.07525732,0.11900462
-1.77388694,1.97098364,0.00278656,0.03383727,0.09223662,1.73027814,0.00395283,0.11807557,0.07746359,0.12001136
-1.76788394,2.00567492,0.00309105,0.03508921,0.09806772,1.75319398,0.00431901,0.12202263,0.08052412,0.12237801
-1.76188094,2.05721447,0.00340710,0.03674365,0.10518646,1.79012410,0.00472204,0.12722961,0.08442638,0.12604954
-1.75587794,2.12517110,0.00373117,0.03876942,0.11357946,1.84078280,0.00515820,0.13364324,0.08914436,0.13095381
-1.74987494,2.20898618,0.00405919,0.04113043,0.12322117,1.90479575,0.00562298,0.14119408,0.09463895,0.13700358
-1.74387194,2.30799007,0.00438669,0.04378630,0.13407431,1.98171232,0.00611118,0.14979785,0.10085863,0.14409892
-1.73786893,2.42141747,0.00470884,0.04669322,0.14609025,2.07101588,0.00661696,0.15935699,0.10774037,0.15212982
-1.73186593,2.54842142,0.00502057,0.04980487,0.15920959,2.17213189,0.00713402,0.16976238,0.11521071,0.16097908
-1.72586293,2.68808596,0.00531677,0.05307351,0.17336272,2.28443391,0.00765572,0.18089526,0.12318714,0.17052539
-1.71985993,2.83943735,0.00559235,0.05645107,0.18847053,2.40724764,0.00817527,0.19262921,0.13157961,0.18064651
-1.71385693,3.00145370,0.00584245,0.05989041,0.20444512,2.53985317,0.00868590,0.20483232,0.14029216,0.19122241
-1.70785393,3.17307324,0.00606256,0.06334649,0.22119050,2.68148560,0.00918106,0.21736937,0.14922473,0.20213836
-1.70185093,3.35320093,0.00624871,0.06677760,0.23860340,2.83133449,0.00965465,0.23010401,0.15827490,0.21328774
-1.69584792,3.54071361,0.00639756,0.07014647,0.25657400,2.98854229,0.01010117,0.24290088,0.16733975,0.22457449
