energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.97548774,4.19869555,-4.19869200,0.65255677,-0.65255620,0.07444039,-0.07444021,0.87615958,-0.87615899,1.82660332,-1.82660214,0.02828868,-0.02828868,0.51882213,-0.51882178,0.12812323,-0.12812344,1.34302803,-1.34302616
0.98149075,4.29439214,-4.29438806,0.66787009,-0.66786944,0.07867747,-0.07867729,0.89160918,-0.89160849,1.86305231,-1.86305091,0.02876146,-0.02876144,0.52616311,-0.52616269,0.12352415,-0.12352433,1.38853469,-1.38853270
0.98749375,4.40278992,-4.40278536,0.68487803,-0.68487733,0.08309377,-0.08309358,0.90972624,-0.90972544,1.90479168,-1.90479008,0.02961865,-0.02961861,0.53539968,-0.53539918,0.11963098,-0.11963113,1.43704710,-1.43704499
0.99349675,4.52286120,-4.52285621,0.70326120,-0.70326044,0.08765097,-0.08765078,0.93040490,-0.93040400,1.95132168,-1.95131992,0.03089194,-0.03089188,0.54643920,-0.54643864,0.11648773,-0.11648785,1.48815514,-1.48815293
0.99949975,4.65347304,-4.65346768,0.72269512,-0.72269433,0.09231031,-0.09231011,0.95350372,-0.95350273,2.00210453,-2.00210262,0.03260701,-0.03260694,0.55916231,-0.55916168,0.11412280,-0.11412289,1.54144569,-1.54144340
1.00550275,4.79341752,-4.79341184,0.74286053,-0.74285972,0.09703315,-0.09703295,0.97884845,-0.97884738,2.05657915,-2.05657712,0.03478258,-0.03478248,0.57342907,-0.57342839,0.11254992,-0.11254998,1.59650710,-1.59650476
1.01150575,4.94143682,-4.94143088,0.76345230,-0.76345149,0.10178155,-0.10178136,1.00623410,-1.00623296,2.11417357,-2.11417145,0.03742946,-0.03742935,0.58908511,-0.58908438,0.11176925,-0.11176928,1.65293093,-1.65292854
1.01750875,5.09624168,-5.09623553,0.78418659,-0.78418579,0.10651863,-0.10651844,1.03542626,-1.03542505,2.17431430,-2.17431210,0.04054980,-0.04054967,0.60596700,-0.60596623,0.11176864,-0.11176864,1.71031113,-1.71030871
1.02351176,5.25652235,-5.25651605,0.80480600,-0.80480522,0.11120876,-0.11120857,1.06616161,-1.06616034,2.23643229,-2.23643005,0.04413626,-0.04413611,0.62390688,-0.62390608,0.11252490,-0.11252487,1.76824098,-1.76823855
1.02951476,5.42095235,-5.42094595,0.82508240,-0.82508164,0.11581764,-0.11581745,1.09814777,-1.09814647,2.29996552,-2.29996325,0.04817152,-0.04817135,0.64273581,-0.64273498,0.11400497,-0.11400491,1.82630842,-1.82630599
1.03551776,5.58818559,-5.58817915,0.84481750,-0.84481677,0.12031223,-0.12031205,1.13106290,-1.13106157,2.36435835,-2.36435608,0.05262774,-0.05262756,0.66228588,-0.66228503,0.11616698,-0.11616690,1.88409048,-1.88408807
1.04152076,5.75684855,-5.75684212,0.86384125,-0.86384056,0.12466062,-0.12466044,1.16455520,-1.16455385,2.42905844,-2.42905620,0.05746650,-0.05746630,0.68239101,-0.68239015,0.11896114,-0.11896103,1.94114768,-1.94114531
1.04752376,5.92552954,-5.92552317,0.88200841,-0.88200776,0.12883172,-0.12883155,1.19824294,-1.19824159,2.49351189,-2.49350968,0.06263875,-0.06263854,0.70288671,-0.70288584,0.12233043,-0.12233030,1.99701939,-1.99701707
1.05352676,6.09276772,-6.09276145,0.89919353,-0.89919292,0.13279511,-0.13279495,1.23171554,-1.23171421,2.55715776,-2.55715561,0.06808529,-0.06808507,0.72360886,-0.72360799,0.12621117,-0.12621102,2.05122109,-2.05121884
1.05952976,6.25704459,-6.25703849,0.91528512,-0.91528457,0.13652076,-0.13652062,1.26453597,-1.26453467,2.61942313,-2.61942106,0.07373746,-0.07373724,0.74439215,-0.74439128,0.13053355,-0.13053339,2.10324428,-2.10324212
1.06553277,6.41678073,-6.41677485,0.93017939,-0.93017889,0.13997898,-0.13997885,1.29624504,-1.29624378,2.67971984,-2.67971787,0.07951823,-0.07951800,0.76506829,-0.76506744,0.13522203,-0.13522185,2.15255991,-2.15255786
1.07153577,6.57034026,-6.57033465,0.94377415,-0.94377371,0.14314039,-0.14314026,1.32636788,-1.32636670,2.73744392,-2.73744207,0.08534366,-0.08534343,0.78546473,-0.78546389,0.14019589,-0.14019570,2.19862551,-2.19862358
1.07753877,6.71604496,-6.71603969,0.95596365,-0.95596327,0.14597614,-0.14597603,1.35442270,-1.35442160,2.79197869,-2.79197698,0.09112474,-0.09112451,0.80540406,-0.80540324,0.14536989,-0.14536969,2.24089645,-2.24089466
1.08354177,6.85219934,-6.85219446,0.96663465,-0.96663432,0.14845832,-0.14845822,1.37993179,-1.37993079,2.84270203,-2.84270047,0.09676949,-0.09676927,0.82470461,-0.82470381,0.15065510,-0.15065489,2.27884106,-2.27883944
1.08954477,6.97712691,-6.97712247,0.97566422,-0.97566395,0.15056053,-0.15056045,1.40243464,-1.40243376,2.88899809,-2.88899671,0.10218539,-0.10218519,0.84318243,-0.84318167,0.15596000,-0.15595980,2.31195915,-2.31195771
1.09554777,7.08921715,-7.08921322,0.98291956,-0.98291937,0.15225869,-0.15225862,1.42150272,-1.42150197,2.93027333,-2.93027216,0.10728196,-0.10728177,0.86065483,-0.86065410,0.16119196,-0.16119176,2.33980323,-2.33980199
1.10155078,7.18698164,-7.18697825,0.98825992,-0.98825979,0.15353195,-0.15353190,1.43675533,-1.43675472,2.96597635,-2.96597539,0.11197345,-0.11197328,0.87694539,-0.87694471,0.16625885,-0.16625865,2.36200134,-2.36200030
1.10755378,7.26911671,-7.26911392,0.99154046,-0.99154041,0.15436382,-0.15436378,1.44787589,-1.44787544,2.99562056,-2.99561984,0.11618153,-0.11618138,0.89189037,-0.89188974,0.17107110,-0.17107091,2.37828032,-2.37827950
1.11355678,7.33456957,-7.33456740,0.99261809,-0.99261813,0.15474321,-0.15474319,1.45462768,-1.45462739,3.01880867,-3.01880818,0.11983790,-0.11983777,0.90534610,-0.90534553,0.17554386,-0.17554368,2.38848810,-2.38848750
1.11955978,7.38260398,-7.38260245,0.99135862,-0.99135874,0.15466559,-0.15466558,1.45686833,-1.45686821,3.03525725,-3.03525702,0.12288662,-0.12288652,0.91719702,-0.91719650,0.17959941,-0.17959925,2.39261355,-2.39261318
1.12556278,7.41286141,-7.41286053,0.98764497,-0.98764518,0.15413396,-0.15413397,1.45456209,-1.45456213,3.04482017,-3.04482019,0.12528615,-0.12528608,0.92736375,-0.92736328,0.18316956,-0.18316941,2.39080269,-2.39080253
1.13156578,7.42541353,-7.42541329,0.98138579,-0.98138609,0.15315972,-0.15315974,1.44778900,-1.44778920,3.04750893,-3.04750920,0.12701097,-0.12701093,0.93581064,-0.93581024,0.18619798,-0.18619786,2.38336973,-2.38336976
1.13756878,7.42080214,-7.42080251,0.97252389,-0.97252429,0.15176324,-0.15176328,1.43675044,-1.43675080,3.04350861,-3.04350911,0.12805265,-0.12805264,0.94255226,-0.94255191,0.18864243,-0.18864233,2.37080218,-2.37080239
1.14357179,7.40006317,-7.40006411,0.96104401,-0.96104450,0.14997421,-0.14997426,1.42177036,-1.42177086,3.03318800,-3.03318872,0.12842040,-0.12842041,0.94765808,-0.94765779,0.19047662,-0.19047654,2.35375915,-2.35375952
1.14957479,7.36473216,-7.36473361,0.94697912,-0.94697971,0.14783160,-0.14783166,1.40329193,-1.40329255,3.01710288,-3.01710380,0.12814102,-0.12814105,0.95125514,-0.95125489,0.19169162,-0.19169156,2.33306250,-2.33306299
1.15557779,7.31682959,-7.31683147,0.93041519,-0.93041586,0.14538328,-0.14538336,1.38186950,-1.38187022,2.99599173,-2.99599283,0.12725824,-0.12725830,0.95352804,-0.95352784,0.19229687,-0.19229683,2.30968071,-2.30968128
1.16158079,7.25882546,-7.25882767,0.91149367,-0.91149443,0.14268531,-0.14268539,1.35815604,-1.35815684,2.97076364,-2.97076487,0.12583152,-0.12583160,0.95471636,-0.95471619,0.19232047,-0.19232046,2.28470602,-2.28470664
1.16758379,7.19358371,-7.19358614,0.89041182,-0.89041266,0.13980081,-0.13980090,1.33288636,-1.33288721,2.94247848,-2.94247981,0.12393427,-0.12393436,0.95510911,-0.95510897,0.19180894,-0.19180895,2.25932536,-2.25932598
1.17358679,7.12428809,-7.12429062,0.86742052,-0.86742144,0.13679861,-0.13679870,1.30685676,-1.30685763,2.91232002,-2.91232140,0.12165166,-0.12165177,0.95503666,-0.95503652,0.19082620,-0.19082622,2.23478624,-2.23478681
1.17958979,7.05435219,-7.05435471,0.84281991,-0.84282088,0.13375159,-0.13375168,1.28090186,-1.28090272,2.88156284,-2.88156424,0.11907810,-0.11907822,0.95486021,-0.95486007,0.18945198,-0.18945202,2.21235888,-2.21235936
1.18559280,6.98731702,-6.98731940,0.81695275,-0.81695377,0.13073488,-0.13073497,1.25586950,-1.25587032,2.85153442,-2.85153577,0.11631437,-0.11631450,0.95495945,-0.95495928,0.18777959,-0.18777964,2.19329610,-2.19329645
1.19159580,6.92674036,-6.92674246,0.79019611,-0.79019716,0.12782390,-0.12782398,1.23259477,-1.23259552,2.82357378,-2.82357505,0.11346471,-0.11346484,0.95571869,-0.95571850,0.18591317,-0.18591323,2.17879267,-2.17879284
1.19759880,6.87608225,-6.87608397,0.76295152,-0.76295259,0.12509237,-0.12509245,1.21187407,-1.21187472,2.79898865,-2.79898978,0.11063381,-0.11063394,0.95751247,-0.95751223,0.18396443,-0.18396449,2.16994564,-2.16994559
1.20360180,6.83859146,-6.83859268,0.73563422,-0.73563530,0.12261043,-0.12261049,1.19444035,-1.19444088,2.77901261,-2.77901356,0.10792386,-0.10792398,0.96069093,-0.96069064,0.18204912,-0.18204918,2.16771747,-2.16771718
1.20960480,6.81719726,-6.81719788,0.70866183,-0.70866289,0.12044277,-0.12044283,1.18094048,-1.18094086,2.76476412,-2.76476487,0.10543182,-0.10543193,0.96556600,-0.96556564,0.18028324,-0.18028330,2.17290333,-2.17290276
1.21560780,6.81441087,-6.81441081,0.68244297,-0.68244401,0.11864704,-0.11864708,1.17191541,-1.17191562,2.75720907,-2.75720957,0.10324691,-0.10324701,0.97239873,-0.97239829,0.17877923,-0.17877928,2.18610384,-2.18610298
1.22161081,6.83224010,-6.83223931,0.65736638,-0.65736737,0.11727238,-0.11727240,1.16778400,-1.16778403,2.75712807,-2.75712831,0.10144835,-0.10144843,0.98138850,-0.98138799,0.17764219,-0.17764223,2.20770438,-2.20770323
1.22761381,6.87212036,-6.87211879,0.63379066,-0.63379160,0.11635829,-0.11635829,1.16883096,-1.16883081,2.76508992,-2.76508987,0.10010356,-0.10010362,0.99266451,-0.99266392,0.17696626,-0.17696628,2.23786163,-2.23786018
1.23361681,6.93486399,-6.93486162,0.61203525,-0.61203613,0.11593375,-0.11593374,1.17519919,-1.17519885,2.78143179,-2.78143146,0.09926665,-0.09926670,1.00627979,-1.00627912,0.17683141,-0.17683141,2.27649772,-2.27649598
1.23961981,7.02062951,-7.02062636,0.59237275,-0.59237354,0.11601665,-0.11601662,1.18688669,-1.18688616,2.80624706,-2.80624644,0.09897734,-0.09897736,1.02220795,-1.02220719,0.17730057,-0.17730055,2.32330220,-2.32330018
1.24562281,7.12891123,-7.12890732,0.57502269,-0.57502340,0.11661346,-0.11661341,1.20374801,-1.20374730,2.83938060,-2.83937971,0.09926023,-0.09926023,1.04034272,-1.04034190,0.17841736,-0.17841732,2.37774148,-2.37773920
1.25162581,7.25854892,-7.25854431,0.56014714,-0.56014776,0.11771922,-0.11771915,1.22549997,-1.22549909,2.88043190,-2.88043075,0.10012449,-0.10012447,1.06050018,-1.06049930,0.18020434,-0.18020427,2.43907521,-2.43907272
1.25762881,7.40775676,-7.40775152,0.54784779,-0.54784832,0.11931777,-0.11931769,1.25173137,-1.25173034,2.92876531,-2.92876393,0.10156387,-0.10156382,1.08242336,-1.08242242,0.18266200,-0.18266191,2.50637900,-2.50637631
1.26363182,7.57416985,-7.57416408,0.53816489,-0.53816532,0.12138221,-0.12138212,1.28191609,-1.28191493,2.98352706,-2.98352548,0.10355700,-0.10355693,1.10578907,-1.10578809,0.18576838,-0.18576827,2.57857219,-2.57856936
1.26963482,7.75490637,-7.75490017,0.53107766,-0.53107800,0.12387557,-0.12387546,1.31542911,-1.31542785,3.04366828,-3.04366655,0.10606805,-0.10606796,1.13021652,-1.13021552,0.18947938,-0.18947926,2.65444988,-2.65444696
1.27563782,7.94664300,-7.94663650,0.52650629,-0.52650654,0.12675163,-0.12675151,1.35156479,-1.35156344,3.10797302,-3.10797117,0.10904759,-0.10904749,1.15527738,-1.15527637,0.19372983,-0.19372968,2.73271768,-2.73271470
1.28164082,8.14570096,-8.14569431,0.52431529,-0.52431545,0.12995593,-0.12995580,1.38955666,-1.38955526,3.17509038,-3.17508847,0.11243376,-0.11243364,1.18050682,-1.18050582,0.19843510,-0.19843494,2.81202810,-2.81202512
1.28764382,8.34814004,-8.34813337,0.52431804,-0.52431813,0.13342689,-0.13342676,1.42859828,-1.42859686,3.24356974,-3.24356782,0.11615360,-0.11615347,1.20541528,-1.20541430,0.20349345,-0.20349328,2.89101720,-2.89101427
1.29364682,8.54985773,-8.54985119,0.52628254,-0.52628255,0.13709708,-0.13709693,1.46786424,-1.46786282,3.31189794,-3.31189607,0.12012465,-0.12012451,1.22950049,-1.22949956,0.20878884,-0.20878866,2.96834040,-2.96833756
1.29964982,8.74669088,-8.74668461,0.52993795,-0.52993790,0.14089449,-0.14089435,1.50653090,-1.50652952,3.37853740,-3.37853563,0.12425670,-0.12425656,1.25225960,-1.25225874,0.21419420,-0.21419402,3.04270614,-3.04270344
1.30565283,8.93451714,-8.93451129,0.53498207,-0.53498197,0.14474405,-0.14474390,1.54379626,-1.54379494,3.44196425,-3.44196262,0.12845375,-0.12845361,1.27320100,-1.27320021,0.21957512,-0.21957494,3.11290669,-3.11290417
1.31165583,9.10935383,-9.10934854,0.54108932,-0.54108918,0.14856901,-0.14856886,1.57889843,-1.57889720,3.50070537,-3.50070395,0.13261611,-0.13261598,1.29185569,-1.29185500,0.22479376,-0.22479359,3.17784499,-3.17784268
1.31765883,9.26745174,-9.26744713,0.54791927,-0.54791910,0.15229255,-0.15229241,1.61113236,-1.61113125,3.55337367,-3.55337249,0.13664265,-0.13664252,1.30778814,-1.30778756,0.22971288,-0.22971273,3.23655708,-3.23655503
1.32366183,9.40538183,-9.40537802,0.55512535,-0.55512517,0.15583929,-0.15583916,1.63986438,-1.63986341,3.59870045,-3.59869955,0.14043312,-0.14043300,1.32060624,-1.32060578,0.23419998,-0.23419984,3.28822960,-3.28822783
1.32966483,9.52011276,-9.52010983,0.56236381,-0.56236362,0.15913688,-0.15913675,1.66454437,-1.66454355,3.63556440,-3.63556383,0.14389056,-0.14389046,1.32997044,-1.32997011,0.23813118,-0.23813107,3.33221205,-3.33221057
1.33566783,9.60907749,-9.60907554,0.56930240,-0.56930223,0.16211744,-0.16211732,1.68471528,-1.68471463,3.66301644,-3.66301622,0.14692371,-0.14692362,1.33560183,-1.33560163,0.24139505,-0.24139496,3.36802365,-3.36802248
1.34167084,9.67022745,-9.67022653,0.57562894,-0.57562879,0.16471907,-0.16471898,1.70001992,-1.70001946,3.68029973,-3.68029989,0.14944933,-0.14944927,1.33728899,-1.33728894,0.24389592,-0.24389586,3.39535506,-3.39535422
1.34767384,9.70207289,-9.70207305,0.58105924,-0.58105912,0.16688717,-0.16688709,1.71020492,-1.71020465,3.68686459,-3.68686513,0.15139445,-0.15139441,1.33489364,-1.33489374,0.24555685,-0.24555682,3.41406502,-3.41406450
1.35367684,9.70370851,-9.70370976,0.58534433,-0.58534425,0.16857557,-0.16857551,1.71512186,-1.71512179,3.68237771,-3.68237865,0.15269830,-0.15269829,1.32835473,-1.32835497,0.24632190,-0.24632191,3.42417232,-3.42417212
1.35967984,9.67482367,-9.67482600,0.58827671,-0.58827668,0.16974755,-0.16974750,1.71472566,-1.71472578,3.66672573,-3.66672706,0.15331407,-0.15331409,1.31769093,-1.31769132,0.24615790,-0.24615794,3.42584365,-3.42584375
1.36568284,9.61569698,-9.61570039,0.58969552,-0.58969554,0.17037653,-0.17037650,1.70907031,-1.70907063,3.64001287,-3.64001458,0.15321024,-0.15321029,1.30300149,-1.30300202,0.24505535,-0.24505542,3.41937785,-3.41937826
1.37168584,9.52717548,-9.52717990,0.58949024,-0.58949031,0.17044661,-0.17044661,1.69830223,-1.69830273,3.60255283,-3.60255491,0.15237147,-0.15237155,1.28446511,-1.28446577,0.24302865,-0.24302875,3.40518742,-3.40518810
1.37768884,9.41063896,-9.41064434,0.58760298,-0.58760310,0.16995270,-0.16995272,1.68265140,-1.68265209,3.55485530,-3.55485773,0.15079905,-0.15079917,1.26233698,-1.26233775,0.24011550,-0.24011564,3.38377772,-3.38377866
1.38369185,9.26795077,-9.26795703,0.58402917,-0.58402935,0.16890043,-0.16890047,1.66242070,-1.66242155,3.49760739,-3.49761013,0.14851078,-0.14851092,1.23694390,-1.23694477,0.23637561,-0.23637577,3.35572502,-3.35572620
1.38969485,9.10139659,-9.10140365,0.57881655,-0.57881677,0.16730571,-0.16730576,1.63797368,-1.63797469,3.43165076,-3.43165378,0.14554031,-0.14554048,1.20867746,-1.20867842,0.23188858,-0.23188877,3.32165395,-3.32165534
1.39569785,8.91361332,-8.91362106,0.57206250,-0.57206277,0.16519402,-0.16519409,1.60972139,-1.60972254,3.35795519,-3.35795845,0.14193604,-0.14193624,1.17798553,-1.17798657,0.22675124,-0.22675146,3.28221520,-3.28221678
1.40170085,8.70751049,-8.70751882,0.56390989,-0.56391020,0.16259949,-0.16259958,1.57810846,-1.57810972,3.27758954,-3.27759300,0.13775940,-0.13775961,1.14536217,-1.14536325,0.22107439,-0.22107462,3.23806430,-3.23806604
1.40770385,8.48618708,-8.48619586,0.55454135,-0.55454169,0.15956366,-0.15956377,1.54359911,-1.54360047,3.19169111,-3.19169473,0.13308275,-0.13308299,1.11133622,-1.11133734,0.21497906,-0.21497930,3.18984210,-3.18984398
1.41370685,8.25284643,-8.25285555,0.54417236,-0.54417272,0.15613417,-0.15613429,1.50666348,-1.50666493,3.10143453,-3.10143826,0.12798702,-0.12798727,1.07645906,-1.07646019,0.20859260,-0.20859285,3.13815762,-3.13815961
1.41970985,8.01071257,-8.01072191,0.53304338,-0.53304375,0.15236327,-0.15236340,1.46776477,-1.46776629,3.00800125,-3.00800505,0.12255889,-0.12255916,1.04129168,-1.04129280,0.20204452,-0.20204478,3.08357372,-3.08357580
1.42571286,7.76295049,-7.76295993,0.52141123,-0.52141161,0.14830634,-0.14830648,1.42734749,-1.42734906,2.91255071,-2.91255454,0.11688809,-0.11688836,1.00639178,-1.00639288,0.19546242,-0.19546267,3.02659609,-3.02659824
1.43171586,7.51259333,-7.51260276,0.50954016,-0.50954053,0.14402038,-0.14402053,1.38582743,-1.38582903,2.81619411,-2.81619792,0.11106442,-0.11106470,0.97230105,-0.97230209,0.18896802,-0.18896827,2.96766573,-2.96766793
1.43771886,7.26247855,-7.26248787,0.49769285,-0.49769320,0.13956258,-0.13956273,1.34358341,-1.34358503,2.71997161,-2.71997537,0.10517508,-0.10517537,0.93953323,-0.93953421,0.18267362,-0.18267386,2.90715498,-2.90715722
1.44372186,7.01519508,-7.01520419,0.48612184,-0.48612217,0.13498903,-0.13498919,1.30095117,-1.30095279,2.62483357,-2.62483726,0.09930212,-0.09930240,0.90856329,-0.90856418,0.17667892,-0.17667914,2.84536722,-2.84536948
1.44972486,6.77304254,-6.77305137,0.47506163,-0.47506192,0.13035356,-0.13035371,1.25821949,-1.25822111,2.53162630,-2.53162988,0.09352017,-0.09352045,0.87981801,-0.87981881,0.17106847,-0.17106868,2.78253981,-2.78254208
1.45572786,6.53800339,-6.53801186,0.46472173,-0.46472198,0.12570676,-0.12570692,1.21562854,-1.21563014,2.44108242,-2.44108585,0.08789469,-0.08789496,0.85366827,-0.85366896,0.16590980,-0.16590999,2.71885012,-2.71885239
1.46173087,6.31172775,-6.31173581,0.45528100,-0.45528121,0.12109527,-0.12109542,1.17337034,-1.17337191,2.35381581,-2.35381909,0.08248053,-0.08248079,0.83042315,-0.83042372,0.16125220,-0.16125237,2.65442402,-2.65442628
1.46773387,6.09553063,-6.09553823,0.44688347,-0.44688363,0.11656117,-0.11656132,1.13159124,-1.13159278,2.27032100,-2.27032411,0.07732113,-0.07732138,0.81032599,-0.81032644,0.15712631,-0.15712646,2.58934631,-2.58934856
1.47373687,5.89040015,-5.89040725,0.43963571,-0.43963582,0.11214164,-0.11214178,1.09039607,-1.09039758,2.19097638,-2.19097931,0.07244814,-0.07244837,0.79355236,-0.79355268,0.15354447,-0.15354460,2.52367245,-2.52367469
1.47973987,5.69701535,-5.69702195,0.43360587,-0.43360593,0.10786875,-0.10786889,1.04985365,-1.04985511,2.11605072,-2.11605345,0.06788154,-0.06788176,0.78020982,-0.78021001,0.15050167,-0.15050178,2.45744080,-2.45744303
1.48574287,5.51577164,-5.51577772,0.42882431,-0.42882432,0.10376943,-0.10376957,1.01000320,-1.01000462,2.04571229,-2.04571484,0.06363024,-0.06363044,0.77033937,-0.77033942,0.14797725,-0.14797734,2.39068473,-2.39068694
1.49174587,5.34681171,-5.34681726,0.42528583,-0.42528579,0.09986551,-0.09986563,0.97086139,-0.97086277,1.98003984,-1.98004219,0.05969307,-0.05969326,0.76391829,-0.76391821,0.14593707,-0.14593713,2.32344383,-2.32344601
1.49774887,5.19005980,-5.19006484,0.42295318,-0.42295309,0.09617384,-0.09617396,0.93242942,-0.93243076,1.91903447,-1.91903663,0.05606007,-0.05606023,0.76086425,-0.76086405,0.14433609,-0.14433614,2.25577370,-2.25577586
1.50375188,5.04525725,-5.04526177,0.42176179,-0.42176166,0.09270651,-0.09270662,0.89469985,-0.89470115,1.86263202,-1.86263399,0.05271401,-0.05271416,0.76104027,-0.76103995,0.14312130,-0.14312133,2.18775373,-2.18775587
1.50975488,4.91199733,-4.91200137,0.42162534,-0.42162518,0.08947105,-0.08947114,0.85766276,-0.85766402,1.81071491,-1.81071670,0.04963208,-0.04963222,0.76426030,-0.76425988,0.14223470,-0.14223472,2.11949253,-2.11949464
1.51575788,4.78975801,-4.78976159,0.42244192,-0.42244173,0.08647061,-0.08647069,0.82131102,-0.82131223,1.76312323,-1.76312485,0.04678765,-0.04678777,0.77029535,-0.77029483,0.14161639,-0.14161639,2.05113074,-2.05113282
1.52176088,4.67793118,-4.67793433,0.42410040,-0.42410019,0.08370420,-0.08370428,0.78564436,-0.78564553,1.71966455,-1.71966601,0.04415187,-0.04415197,0.77887966,-0.77887904,0.14120742,-0.14120741,1.98284122,-1.98284326
1.52776388,4.57584787,-4.57585062,0.42648686,-0.42648662,0.08116689,-0.08116695,0.75067220,-0.75067333,1.68012223,-1.68012353,0.04169534,-0.04169543,0.78971698,-0.78971629,0.14095245,-0.14095243,1.91482664,-1.91482864
1.53376688,4.48279899,-4.48280136,0.42949053,-0.42949029,0.07884995,-0.07885001,0.71641517,-0.71641627,1.64426223,-1.64426339,0.03938947,-0.03938955,0.80248680,-0.80248604,0.14080205,-0.14080202,1.84731491,-1.84731687
1.53976988,4.39805177,-4.39805380,0.43300927,-0.43300901,0.07674112,-0.07674117,0.68290540,-0.68290645,1.61183841,-1.61183944,0.03720766,-0.03720773,0.81685030,-0.81684950,0.14071447,-0.14071444,1.78055264,-1.78055455
1.54577289,4.32086245,-4.32086419,0.43695409,-0.43695382,0.07482479,-0.07482484,0.65018562,-0.65018664,1.58259664,-1.58259755,0.03512624,-0.03512630,0.83245628,-0.83245544,0.14065700,-0.14065697,1.71479732,-1.71479918
1.55177589,4.25048590,-4.25048738,0.44125277,-0.44125250,0.07308233,-0.07308237,0.61830747,-0.61830844,1.55627791,-1.55627872,0.03312512,-0.03312517,0.84894675,-0.84894589,0.14060675,-0.14060672,1.65030881,-1.65031060
1.55777889,4.18618326,-4.18618451,0.44585241,-0.44585213,0.07149239,-0.07149241,0.58732901,-0.58732994,1.53262089,-1.53262160,0.03118815,-0.03118819,0.86596251,-0.86596164,0.14055089,-0.14055085,1.58734070,-1.58734243
1.56378189,4.12722852,-4.12722958,0.45072080,-0.45072052,0.07003134,-0.07003137,0.55731194,-0.55731284,1.51136425,-1.51136487,0.02930329,-0.02930333,0.88314860,-0.88314774,0.14048638,-0.14048634,1.52613232,-1.52613398
1.56978489,4.07291524,-4.07291614,0.45584677,-0.45584648,0.06867386,-0.06867388,0.52831867,-0.52831954,1.49224914,-1.49224969,0.02746251,-0.02746255,0.90015971,-0.90015887,0.14041927,-0.14041923,1.46690180,-1.46690339
1.57578789,4.02256410,-4.02256489,0.46123949,-0.46123920,0.06739346,-0.06739348,0.50040950,-0.50041033,1.47502214,-1.47502263,0.02566147,-0.02566151,0.91666556,-0.91666475,0.14036361,-0.14036356,1.40984085,-1.40984238
1.58179090,3.97553217,-3.97553287,0.46692691,-0.46692660,0.06616329,-0.06616331,0.47364023,-0.47364102,1.45943883,-1.45943927,0.02389913,-0.02389916,0.93235633,-0.93235557,0.14033999,-0.14033995,1.35511156,-1.35511302
1.58779390,3.93122397,-3.93122461,0.47295347,-0.47295315,0.06495688,-0.06495690,0.44806028,-0.44806103,1.44526821,-1.44526861,0.02217715,-0.02217718,0.94694801,-0.94694730,0.14037402,-0.14037397,1.30284535,-1.30284674
1.59379690,3.88910467,-3.88910529,0.47937730,-0.47937696,0.06374899,-0.06374901,0.42371152,-0.42371224,1.43229778,-1.43229815,0.02049936,-0.02049938,0.96018766,-0.96018702,0.14049455,-0.14049449,1.25314426,-1.25314558
1.59979990,3.84871487,-3.84871548,0.48626699,-0.48626663,0.06251650,-0.06251652,0.40062778,-0.40062846,1.42033937,-1.42033972,0.01887106,-0.01887108,0.97185849,-0.97185791,0.14073199,-0.14073193,1.20608441,-1.20608567
1.60580290,3.80968637,-3.80968700,0.49369829,-0.49369790,0.06123920,-0.06123922,0.37883509,-0.37883574,1.40923521,-1.40923554,0.01729849,-0.01729850,0.98178450,-0.98178400,0.14111667,-0.14111660,1.16172126,-1.16172244
1.61180590,3.77175807,-3.77175872,0.50175066,-0.50175024,0.05990060,-0.05990064,0.35835252,-0.35835313,1.39886409,-1.39886441,0.01578818,-0.01578820,0.98983469,-0.98983427,0.14167736,-0.14167728,1.12009634,-1.12009747
1.61780890,3.73479072,-3.73479140,0.51050402,-0.51050357,0.05848863,-0.05848867,0.33919353,-0.33919410,1.38914715,-1.38914746,0.01434656,-0.01434658,0.99592645,-0.99592611,0.14243998,-0.14243989,1.08124496,-1.08124602
1.62381191,3.69877934,-3.69878006,0.52003568,-0.52003519,0.05699611,-0.05699616,0.32136765,-0.32136819,1.38005269,-1.38005299,0.01297946,-0.01297947,1.00002804,-1.00002779,0.14342661,-0.14342652,1.04520406,-1.04520505
1.62981491,3.66386196,-3.66386269,0.53041743,-0.53041690,0.05542117,-0.05542122,0.30488227,-0.30488278,1.37159969,-1.37159998,0.01169184,-0.01169185,1.00215996,-1.00215980,0.14465471,-0.14465460,1.01201983,-1.01202076
1.63581791,3.63032336,-3.63032411,0.54171304,-0.54171246,0.05376734,-0.05376739,0.28974437,-0.28974485,1.36385951,-1.36385978,0.01048758,-0.01048759,1.00239498,-1.00239489,0.14613660,-0.14613649,0.98175425,-0.98175511
1.64182091,3.59859301,-3.59859375,0.55397588,-0.55397526,0.05204354,-0.05204359,0.27596194,-0.27596238,1.35695543,-1.35695568,0.00936932,-0.00936934,1.00085675,-1.00085673,0.14787926,-0.14787913,0.95449006,-0.95449085
