energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-3.46073037,9.95958013,0.48668993,1.07016495,0.00419718,3.51188696,7.97681966,3.46181286,0.05784695,1.37248041
-3.45472736,9.96219942,0.48319563,1.06768035,0.00427322,3.51444469,8.04525965,3.44902269,0.05807209,1.37022651
-3.44872436,9.94063832,0.47885523,1.06309113,0.00433710,3.50802289,8.09390082,3.42700566,0.05805713,1.36534497
-3.44272136,9.89678599,0.47383856,1.05657113,0.00438841,3.49326138,8.12368980,3.39659691,0.05779764,1.35816619
-3.43671836,9.83264577,0.46831523,1.04831466,0.00442686,3.47083436,8.13567800,3.35866811,0.05729279,1.34903347
-3.43071536,9.75025492,0.46244925,1.03852561,0.00445236,3.44142481,8.13096058,3.31409883,0.05654554,1.33829087
-3.42471236,9.65161335,0.45639454,1.02740781,0.00446497,3.40570206,8.11062134,3.26375082,0.05556267,1.32627226
-3.41870935,9.53862427,0.45029121,1.01515707,0.00446493,3.36430314,8.07568652,3.20844634,0.05435483,1.31329229
-3.41270635,9.41304921,0.44426295,1.00195515,0.00445269,3.31781899,8.02709001,3.14895117,0.05293638,1.29963935
-3.40670335,9.27647906,0.43841557,0.98796589,0.00442889,3.26678585,7.96565183,3.08596299,0.05132519,1.28557097
-3.40070035,9.13032207,0.43283660,0.97333344,0.00439437,3.21168215,7.89207108,3.02010539,0.04954230,1.27131171
-3.39469735,8.97580857,0.42759627,0.95818269,0.00435019,3.15293085,7.80693327,2.95192742,0.04761152,1.25705370
-3.38869435,8.81401150,0.42274935,0.94262163,0.00429763,3.09090683,7.71073166,2.88190854,0.04555893,1.24295957
-3.38269135,8.64588085,0.41833816,0.92674533,0.00423816,3.02594873,7.60390048,2.81046823,0.04341227,1.22916772
-3.37668834,8.47228885,0.41439619,0.91064131,0.00417346,2.95837416,7.48685778,2.73797950,0.04120038,1.21579933
-3.37068534,8.29408277,0.41095241,0.89439551,0.00410538,2.88849735,7.36005446,2.66478515,0.03895253,1.20296682
-3.36468234,8.11214084,0.40803568,0.87809870,0.00403597,2.81664764,7.22402570,2.59121552,0.03669781,1.19078283
-3.35867934,7.92742702,0.40567921,0.86185243,0.00396740,2.74318768,7.07944061,2.51760646,0.03446448,1.17936930
-3.35267634,7.74104027,0.40392461,0.84577422,0.00390197,2.66852975,6.92714621,2.44431605,0.03227943,1.16886564
-3.34667334,7.55425391,0.40282522,0.83000123,0.00384205,2.59314891,6.76820166,2.37173876,0.03016767,1.15943538
-3.34067034,7.36854166,0.40244851,0.81469224,0.00379001,2.51759205,6.60389969,2.30031609,0.02815190,1.15127054
-3.33466733,7.18558748,0.40287728,0.80002739,0.00374824,2.44248169,6.43577286,2.23054245,0.02625213,1.14459312
-3.32866433,7.00727751,0.40420947,0.78620569,0.00371900,2.36851438,6.26558303,2.16296609,0.02448547,1.13965343
-3.32266133,6.83567357,0.40655660,0.77344012,0.00370441,2.29645314,6.09529408,2.09818443,0.02286594,1.13672485
-3.31665833,6.67296895,0.41004073,0.76195064,0.00370639,2.22711461,5.92702853,2.03683419,0.02140439,1.13609532
-3.31065533,6.52142851,0.41479011,0.75195534,0.00372654,2.16135111,5.76301038,1.97957665,0.02010856,1.13805560
-3.30465233,6.38331616,0.42093380,0.74366017,0.00376614,2.10002886,5.60549692,1.92707887,0.01898313,1.14288502
-3.29864932,6.26081382,0.42859537,0.73724797,0.00382605,2.04400332,5.45670364,1.87999207,0.01802993,1.15083545
-3.29264632,6.15593654,0.43788616,0.73286730,0.00390667,1.99409313,5.31872636,1.83892827,0.01724819,1.16211435
-3.28664332,6.07044879,0.44889853,0.73062192,0.00400795,1.95105410,5.19346519,1.80443674,0.01663478,1.17686809
-3.28064032,6.00578699,0.46169929,0.73056164,0.00412931,1.91555445,5.08255472,1.77698165,0.01618460,1.19516661
-3.27463732,5.96299287,0.47632401,0.73267499,0.00426971,1.88815286,4.98730452,1.75692213,0.01589091,1.21699046
-3.26863432,5.94266160,0.49277231,0.73688456,0.00442761,1.86928010,4.90865298,1.74449599,0.01574572,1.24222134
-3.26263132,5.94490769,0.51100458,0.74304508,0.00460105,1.85922520,4.84713706,1.73980799,0.01574019,1.27063680
-3.25662831,5.96935047,0.53094028,0.75094476,0.00478772,1.85812647,4.80287900,1.74282307,0.01586497,1.30190984
-3.25062531,6.01511957,0.55245794,0.76030973,0.00498502,1.86596760,4.77559036,1.75336490,0.01611059,1.33561351
-3.24462231,6.08087989,0.57539689,0.77081156,0.00519014,1.88257839,4.76459211,1.77111966,0.01646777,1.37123066
-3.23861931,6.16487391,0.59956053,0.78207739,0.00540020,1.90763993,4.76884907,1.79564446,0.01692765,1.40816830
-3.23261631,6.26497857,0.62472109,0.79370231,0.00561231,1.94069322,4.78701587,1.82637976,0.01748210,1.44577605
-3.22661331,6.37877294,0.65062547,0.80526326,0.00582373,1.98115056,4.81749103,1.86266500,0.01812377,1.48336775
-3.22061031,6.50361262,0.67700180,0.81633378,0.00603192,2.02830864,4.85847579,1.90375617,0.01884623,1.52024494
-3.21460730,6.63670652,0.70356651,0.82649886,0.00623465,2.08136271,4.90803385,1.94884446,0.01964396,1.55572123
-3.20860430,6.77519199,0.73003132,0.83536912,0.00643009,2.13942079,4.96414899,1.99707484,0.02051228,1.58914596
-3.20260130,6.91620462,0.75610995,0.84259365,0.00661683,2.20151752,5.02477758,2.04756380,0.02144723,1.61992616
-3.19659830,7.05693990,0.78152417,0.84787099,0.00679395,2.26662732,5.08789401,2.09941539,0.02244532,1.64754547
-3.19059530,7.19470464,0.80600897,0.85095767,0.00696103,2.33367654,5.15152773,2.15173526,0.02350333,1.67157928
-3.18459230,7.32695723,0.82931673,0.85167413,0.00711813,2.40155496,5.21379136,2.20364236,0.02461799,1.69170523
-3.17858929,7.45133654,0.85122027,0.84990789,0.00726582,2.46912670,5.27290038,2.25427834,0.02578569,1.70770894
-3.17258629,7.56568056,0.87151488,0.84561396,0.00740513,2.53524114,5.32718537,2.30281496,0.02700217,1.71948470
-3.16658329,7.66803612,0.89001947,0.83881274,0.00753751,2.59874428,5.37509841,2.34845981,0.02826225,1.72703155
-3.16058029,7.75666217,0.90657691,0.82958580,0.00766487,2.65849105,5.41521559,2.39046101,0.02955957,1.73044523
-3.15457729,7.83002877,0.92105398,0.81806984,0.00778949,2.71335894,5.44623776,2.42811133,0.03088643,1.72990691
-3.14857429,7.88681460,0.93334104,0.80444944,0.00791409,2.76226342,5.46699143,2.46075237,0.03223372,1.72566945
-3.14257129,7.92590518,0.94335171,0.78894921,0.00804181,2.80417494,5.47643157,2.48777940,0.03359089,1.71804254
-3.13656828,7.94639370,0.95102289,0.77182557,0.00817628,2.83813760,5.47364754,2.50864694,0.03494607,1.70737764
-3.13056528,7.94758588,0.95631517,0.75335896,0.00832168,2.86328901,5.45787286,2.52287554,0.03628630,1.69405369
-3.12456228,7.92900936,0.95921377,0.73384666,0.00848280,2.87888072,5.42849880,2.53005963,0.03759782,1.67846468
-3.11855928,7.89042756,0.95973006,0.71359651,0.00866522,2.88429833,5.38509134,2.52987623,0.03886648,1.66100964
-3.11255628,7.83185716,0.95790361,0.69292179,0.00887535,2.87908054,5.32741033,2.52209416,0.04007823,1.64208542
-3.10655328,7.75358750,0.95380453,0.67213719,0.00912054,2.86293582,5.25542920,2.50658328,0.04121966,1.62208263
-3.10055028,7.65620016,0.94753595,0.65155597,0.00940924,2.83575590,5.16935356,2.48332296,0.04227858,1.60138449
-3.09454727,7.54058597,0.93923638,0.63148785,0.00975099,2.79762506,5.06963638,2.45240929,0.04324459,1.58036815
-3.08854427,7.40795726,0.92908147,0.61223772,0.01015647,2.74882438,4.95698804,2.41406009,0.04410959,1.55940815
-3.08254127,7.25985260,0.91728502,0.59410465,0.01063746,2.68983041,4.83237928,2.36861739,0.04486832,1.53888087
-3.07653827,7.09813209,0.90409878,0.57738086,0.01120672,2.62130799,4.69703569,2.31654647,0.04551866,1.51916934
-3.07053527,6.92496123,0.88981075,0.56235049,0.01187777,2.54409704,4.55242290,2.25843145,0.04606199,1.50066739
-3.06453227,6.74278250,0.87474192,0.54928773,0.01266459,2.45919373,4.40022186,2.19496693,0.04650320,1.48378219
-3.05852926,6.55427403,0.85924104,0.53845416,0.01358127,2.36772649,4.24229467,2.12694592,0.04685072,1.46893439
-3.05252626,6.36229590,0.84367765,0.53009514,0.01464145,2.27092768,4.08064162,2.05524405,0.04711624,1.45655539
-3.04652326,6.16982514,0.82843333,0.52443517,0.01585779,2.17010188,3.91735085,1.98080076,0.04731435,1.44708113
-3.04052026,5.97988158,0.81389138,0.52167244,0.01724130,2.06659202,3.75454249,1.90459775,0.04746197,1.44094261
-3.03451726,5.79544694,0.80042534,0.52197253,0.01880066,1.96174460,3.59430950,1.82763581,0.04757762,1.43855308
-3.02851426,5.61938061,0.78838663,0.52546169,0.02054144,1.85687521,3.43865771,1.75091057,0.04768060,1.44029267
-3.02251126,5.45433554,0.77809213,0.53222014,0.02246547,1.75323570,3.28944750,1.67538845,0.04779013,1.44649109
-3.01650825,5.30267831,0.76981189,0.54227559,0.02457010,1.65198408,3.14833991,1.60198353,0.04792434,1.45740963
-3.01050525,5.16641694,0.76375801,0.55559778,0.02684767,1.55415828,3.01674933,1.53153652,0.04809937,1.47322354
-3.00450225,5.04714040,0.76007499,0.57209423,0.02928505,1.46065448,2.89580505,1.46479651,0.04832851,1.49400618
-2.99849925,4.94597282,0.75883236,0.59160794,0.03186332,1.37221081,2.78632324,1.40240643,0.04862141,1.51971629
-2.99249625,4.86354518,0.76001993,0.61391722,0.03455773,1.28939672,2.68879073,1.34489277,0.04898346,1.55018958
-2.98649325,4.79998631,0.76354624,0.63873814,0.03733784,1.21260825,2.60336110,1.29265980,0.04941542,1.58513571
-2.98049025,4.75493408,0.76924029,0.66572955,0.04016783,1.14206919,2.52986341,1.24598872,0.04991320,1.62414132
-2.97448724,4.72756675,0.77685678,0.69450098,0.04300721,1.07783771,2.46782286,1.20504141,0.05046792,1.66667964
-2.96848424,4.71665331,0.78608464,0.72462299,0.04581160,1.01981820,2.41649263,1.16986869,0.05106619,1.71212663
-2.96248124,4.72062070,0.79655879,0.75563987,0.04853388,0.96777745,2.37489510,1.14042225,0.05169068,1.75978310
-2.95647824,4.73763473,0.80787441,0.78708401,0.05112541,0.92136447,2.34187074,1.11656991,0.05232087,1.80890211
-2.95047524,4.76569077,0.81960333,0.81849155,0.05353747,0.88013304,2.31613223,1.09811287,0.05293397,1.85872029
-2.94447224,4.80270974,0.83131174,0.84941832,0.05572271,0.84356595,2.29632132,1.08480427,0.05350601,1.90849152
-2.93846923,4.84663452,0.84257835,0.87945543,0.05763673,0.81109992,2.28106594,1.07636775,0.05401299,1.95752112
-2.93246623,4.89552175,0.85301222,0.90824367,0.05923950,0.78215024,2.26903488,1.07251513,0.05443206,2.00519867
-2.92646323,4.94762437,0.86226934,0.93548585,0.06049676,0.75613422,2.25898777,1.07296206,0.05474265,2.05102751
-2.92046023,5.00146061,0.87006718,0.96095637,0.06138119,0.73249243,2.24981822,1.07744087,0.05492751,2.09464909
-2.91445723,5.05586602,0.87619654,0.98450761,0.06187341,0.71070729,2.24058848,1.08571002,0.05497360,2.13586067
-2.90845423,5.11002610,0.88053011,1.00607253,0.06196268,0.69031823,2.23055444,1.09755958,0.05487279,2.17462522
-2.90245123,5.16348818,0.88302741,1.02566348,0.06164726,0.67093319,2.21918028,1.11281269,0.05462229,2.21107280
-2.89644822,5.21615255,0.88373592,1.04336717,0.06093449,0.65223622,2.20614272,1.13132313,0.05422489,2.24549324
-2.89044522,5.26824400,0.88278837,1.05933612,0.05984058,0.63399124,2.19132530,1.15296932,0.05368898,2.27832041
-2.88444222,5.32026608,0.88039657,1.07377712,0.05839004,0.61604206,2.17480362,1.17764542,0.05302819,2.31010897
-2.87843922,5.37294141,0.87684197,1.08693728,0.05661482,0.59830908,2.15682296,1.20525028,0.05226102,2.34150498
-2.87243622,5.42714211,0.87246367,1.09908863,0.05455333,0.58078317,2.13776987,1.23567529,0.05141011,2.37321177
-2.86643322,5.48381482,0.86764443,1.11051198,0.05224915,0.56351717,2.11813969,1.26879209,0.05050149,2.40595329
-2.86043022,5.54390499,0.86279538,1.12148111,0.04974970,0.54661579,2.09850183,1.30444106,0.04956372,2.44043679
-2.85442721,5.60828491,0.85834021,1.13224809,0.04710487,0.53022439,2.07946478,1.34242163,0.04862693,2.47731683
-2.84842421,5.67768947,0.85469941,1.14303048,0.04436562,0.51451740,2.06164258,1.38248510,0.04772196,2.51716256
-2.84242121,5.75266286,0.85227532,1.15400099,0.04158265,0.49968688,2.04562403,1.42433052,0.04687950,2.56042973
-2.83641821,5.83351857,0.85143829,1.16528013,0.03880518,0.48593162,2.03194595,1.46760395,0.04612925,2.60743876
-2.83041521,5.92031392,0.85251456,1.17693196,0.03607992,0.47344734,2.02107108,1.51190114,0.04549933,2.65835951
-2.82441221,6.01283936,0.85577598,1.18896292,0.03345015,0.46241802,2.01337110,1.55677337,0.04501565,2.71320311
-2.81840920,6.11062163,0.86143172,1.20132356,0.03095507,0.45300877,2.00911465,1.60173617,0.04470146,2.77182074
-2.81240620,6.21293916,0.86962207,1.21391286,0.02862925,0.44536001,2.00846020,1.64627996,0.04457703,2.83390872
-2.80640320,6.31884728,0.88041427,1.22658443,0.02650232,0.43958316,2.01145317,1.68988223,0.04465939,2.89901901
-2.80040020,6.42721047,0.89380011,1.23915419,0.02459881,0.43575753,2.01802664,1.73202004,0.04496211,2.96657405
-2.79439720,6.53673860,0.90969542,1.25140878,0.02293811,0.43392841,2.02800501,1.77218234,0.04549521,3.03588458
-2.78839420,6.64602435,0.92794105,1.26311409,0.02153454,0.43410606,2.04110980,1.80988106,0.04626500,3.10616920
-2.78239120,6.75357933,0.94830535,1.27402354,0.02039754,0.43626541,2.05696718,1.84466057,0.04727398,3.17657444
-2.77638819,6.85786687,0.97048799,1.28388545,0.01953179,0.44034652,2.07511652,1.87610492,0.04852076,3.24619432
-2.77038519,6.95733019,0.99412511,1.29244942,0.01893752,0.44625536,2.09501992,1.90384276,0.04999986,3.31408863
-2.76438219,7.05041548,1.01879567,1.29947151,0.01861067,0.45386512,2.11607251,1.92754984,0.05170163,3.37929949
-2.75837919,7.13559002,1.04402911,1.30471824,0.01854312,0.46301789,2.13761350,1.94694927,0.05361207,3.44086600
-2.75237619,7.21135614,1.06931423,1.30796957,0.01872290,0.47352678,2.15893827,1.96181008,0.05571270,3.49783706
-2.74637319,7.27626249,1.09410942,1.30902112,0.01913440,0.48517850,2.17931154,1.97194448,0.05798050,3.54928277
-2.74037019,7.32891413,1.11785395,1.30768585,0.01975853,0.49773657,2.19798197,1.97720449,0.06038786,3.59430495
-2.73436718,7.36798319,1.13998050,1.30379568,0.02057295,0.51094511,2.21419822,1.97747853,0.06290269,3.63204734
-2.72836418,7.39222194,1.15992859,1.29720326,0.02155231,0.52453335,2.22722637,1.97268864,0.06548864,3.66170606
-2.72236118,7.40047923,1.17715869,1.28778411,0.02266851,0.53822096,2.23636877,1.96278876,0.06810548,3.68254093
-2.71635818,7.39172151,1.19116666,1.27543944,0.02389109,0.55172392,2.24098363,1.94776450,0.07070962,3.69388801
-2.71035518,7.36505832,1.20149816,1.26009959,0.02518763,0.56476119,2.24050503,1.92763442,0.07325490,3.69517333
-2.70435218,7.31977214,1.20776244,1.24172817,0.02652429,0.57706171,2.23446237,1.90245301,0.07569350,3.68592782
-2.69834917,7.25535125,1.20964509,1.22032654,0.02786637,0.58837174,2.22249863,1.87231507,0.07797702,3.66580304
-2.69234617,7.17152417,1.20691910,1.19593868,0.02917903,0.59846209,2.20438620,1.83736099,0.08005778,3.63458693
-2.68634317,7.06829344,1.19945381,1.16865584,0.03042804,0.60713509,2.18003951,1.79778270,0.08189013,3.59221886
-2.68034017,6.94596657,1.18722133,1.13862082,0.03158052,0.61423080,2.14952353,1.75382942,0.08343195,3.53880292
-2.67433717,6.80518144,1.17029982,1.10603135,0.03260581,0.61963230,2.11305727,1.70581270,0.08464604,3.47461844
-2.66833417,6.64692404,1.14887378,1.07114234,0.03347622,0.62326958,2.07101201,1.65411019,0.08550154,3.40012669
-2.66233117,6.47253649,1.12323083,1.03426662,0.03416782,0.62512188,2.02390370,1.59916741,0.08597524,3.31597286
-2.65632816,6.28371364,1.09375537,0.99577400,0.03466104,0.62521825,1.97237980,1.54149723,0.08605273,3.22298273
-2.65032516,6.08248763,1.06091904,0.95608843,0.03494130,0.62363623,1.91720087,1.48167681,0.08572926,3.12215340
-2.64432216,5.87119986,1.02526852,0.91568337,0.03499933,0.62049869,1.85921752,1.42034172,0.08501040,3.01463821
-2.63831916,5.65246116,0.98741105,0.87507530,0.03483146,0.61596888,1.79934374,1.35817749,0.08391243,2.90172590
-2.63231616,5.42910116,0.94799822,0.83481563,0.03443966,0.61024393,1.73852770,1.29590872,0.08246227,2.78481463
-2.62631316,5.20410882,0.90770872,0.79548119,0.03383140,0.60354712,1.67772144,1.23428626,0.08069720,2.66538179
-2.62031016,4.98056638,0.86723073,0.75766372,0.03301935,0.59611923,1.61785079,1.17407286,0.07866415,2.54495059
-2.61430715,4.76157944,0.82724444,0.72195850,0.03202089,0.58820954,1.55978680,1.11602803,0.07641873,2.42505491
-2.60830415,4.55020606,0.78840568,0.68895272,0.03085746,0.58006676,1.50432020,1.06089270,0.07402394,2.30720367
-2.60230115,4.34938766,0.75133080,0.65921378,0.02955385,0.57193047,1.45213980,1.00937433,0.07154860,2.19284627
-2.59629815,4.16188450,0.71658360,0.63327788,0.02813731,0.56402347,1.40381582,0.96213316,0.06906560,2.08334048
-2.59029515,3.99021803,0.68466446,0.61163925,0.02663670,0.55654540,1.35978874,0.91977003,0.06665005,1.97992393
-2.58429215,3.83662215,0.65600197,0.59474026,0.02508157,0.54966791,1.32036400,0.88281628,0.06437724,1.88369026
-2.57828914,3.70300468,0.63094716,0.58296250,0.02350130,0.54353162,1.28571251,0.85172603,0.06232066,1.79557073
-2.57228614,3.59091991,0.60977031,0.57661915,0.02192428,0.53824482,1.25587673,0.82687094,0.06055003,1.71632165
-2.56628314,3.50155255,0.59266015,0.57594865,0.02037719,0.53388412,1.23078163,0.80853752,0.05912941,1.64651788
-2.56028014,3.43571266,0.57972542,0.58110968,0.01888440,0.53049666,1.21024982,0.79692689,0.05811547,1.58655221
-2.55427714,3.39384101,0.57099825,0.59217769,0.01746748,0.52810385,1.19401990,0.79215674,0.05755598,1.53664014
-2.54827414,3.37602345,0.56643926,0.60914279,0.01614486,0.52670620,1.18176682,0.79426515,0.05748850,1.49682955
-2.54227114,3.38201296,0.56594389,0.63190909,0.01493167,0.52628896,1.17312327,0.80321594,0.05793937,1.46701437
-2.53626813,3.41125773,0.56934972,0.66029556,0.01383964,0.52682814,1.16770092,0.81890498,0.05892296,1.44695127
-2.53026513,3.46293339,0.57644432,0.69403822,0.01287722,0.52829647,1.16511056,0.84116719,0.06044130,1.43627848
-2.52426213,3.53597775,0.58697340,0.73279379,0.01204972,0.53066897,1.16498021,0.86978355,0.06248394,1.43453562
-2.51825913,3.62912634,0.60064894,0.77614468,0.01135964,0.53392775,1.16697049,0.90448792,0.06502819,1.44118372
-2.51225613,3.74094720,0.61715713,0.82360522,0.01080694,0.53806571,1.17078681,0.94497309,0.06803967,1.45562448
-2.50625313,3.86987383,0.63616585,0.87462917,0.01038952,0.54308899,1.17618789,0.99089588,0.07147311,1.47721813
-2.50025013,4.01423497,0.65733153,0.92861822,0.01010359,0.54901793,1.18299066,1.04188109,0.07527348,1.50529917
-2.49424712,4.17228078,0.68030543,0.98493142,0.00994409,0.55588659,1.19107152,1.09752408,0.07937730,1.53918983
-2.48824412,4.34220475,0.70473899,1.04289540,0.00990509,0.56374079,1.20036413,1.15739201,0.08371420,1.57821072
-2.48224112,4.52216128,0.73028853,1.10181502,0.00998015,0.57263480,1.21085418,1.22102389,0.08820861,1.62168877
-2.47623812,4.71027899,0.75661899,1.16098437,0.01016266,0.58262688,1.22257150,1.28792949,0.09278159,1.66896246
-2.47023512,4.90467006,0.78340691,1.21969770,0.01044602,0.59377392,1.23558011,1.35758757,0.09735271,1.71938458
-2.46423212,5.10343638,0.81034255,1.27726023,0.01082387,0.60612539,1.24996664,1.42944364,0.10184193,1.77232273
-2.45822911,5.30467292,0.83713132,1.33299838,0.01129016,0.61971713,1.26582789,1.50290777,0.10617147,1.82715808
-2.45222611,5.50646961,0.86349446,1.38626935,0.01183923,0.63456500,1.28325778,1.57735297,0.11026757,1.88328278
-2.44622311,5.70691244,0.88916919,1.43646985,0.01246571,0.65065907,1.30233457,1.65211444,0.11406207,1.94009658
-2.44022011,5.90408491,0.91390831,1.48304372,0.01316449,0.66795835,1.32310854,1.72649041,0.11749394,1.99700309
-2.43421711,6.09607089,0.93747955,1.52548851,0.01393053,0.68638662,1.34559070,1.79974477,0.12051041,2.05340637
-2.42821411,6.28095965,0.95966458,1.56336084,0.01475871,0.70582934,1.36974289,1.87111191,0.12306798,2.10870811
-2.42221111,6.45685400,0.98025810,1.59628063,0.01564365,0.72613202,1.39546961,1.93980392,0.12513312,2.16230605
-2.41620810,6.62188193,0.99906694,1.62393418,0.01657945,0.74710009,1.42261179,2.00502033,0.12668267,2.21359379
-2.41020510,6.77421217,1.01590938,1.64607619,0.01755953,0.76850029,1.45094285,2.06596005,0.12770400,2.26196240
-2.40420210,6.91207363,1.03061488,1.66253077,0.01857646,0.79006364,1.48016699,2.12183551,0.12819483,2.30680386
-2.39819910,7.03377842,1.04302426,1.67319168,0.01962177,0.81148986,1.50992003,2.17188842,0.12816289,2.34751648
-2.39219610,7.13774788,1.05299029,1.67802163,0.02068588,0.83245314,1.53977278,2.21540652,0.12762521,2.38351206
-2.38619310,7.22254082,1.06037899,1.67705094,0.02175805,0.85260903,1.56923678,2.25174087,0.12660734,2.41422476
-2.38019010,7.28688274,1.06507128,1.67037556,0.02282641,0.87160227,1.59777252,2.28032263,0.12514233,2.43912118
-2.37418709,7.32969500,1.06696521,1.65815442,0.02387799,0.88907523,1.62479982,2.30067879,0.12326958,2.45771148
-2.36818409,7.35012242,1.06597842,1.64060623,0.02489891,0.90467678,1.64971028,2.31244596,0.12103364,2.46956090
-2.36218109,7.34755805,1.06205095,1.61800563,0.02587459,0.91807111,1.67188131,2.31538152,0.11848297,2.47430116
-2.35617809,7.32166388,1.05514799,1.59067884,0.02678997,0.92894648,1.69069152,2.30937162,0.11566863,2.47164149
-2.35017509,7.27238636,1.04526254,1.55899856,0.02762989,0.93702333,1.70553696,2.29443562,0.11264312,2.46137833
-2.34417209,7.19996575,1.03241778,1.52337842,0.02837938,0.94206173,1.71584774,2.27072662,0.10945916,2.44340369
-2.33816908,7.10493878,1.01666896,1.48426674,0.02902409,0.94386780,1.72110443,2.23852814,0.10616862,2.41771139
-2.33216608,6.98813421,0.99810456,1.44213973,0.02955067,0.94229895,1.72085377,2.19824705,0.10282160,2.38440102
-2.32616308,6.85066117,0.97684684,1.39749423,0.02994716,0.93726778,1.71472311,2.15040310,0.09946554,2.34367929
-2.32016008,6.69389063,0.95305136,1.35083995,0.03020336,0.92874459,1.70243292,2.09561542,0.09614453,2.29585869
-2.31415708,6.51943031,0.92690565,1.30269145,0.03031118,0.91675826,1.68380709,2.03458671,0.09289871,2.24135326
-2.30815408,6.32909394,0.89862696,1.25355983,0.03026491,0.90139572,1.65878034,1.96808571,0.08976378,2.18067165
-2.30215108,6.12486548,0.86845902,1.20394445,0.03006144,0.88279979,1.62740261,1.89692859,0.08677067,2.11440761
-2.29614807,5.90885961,0.83666801,1.15432463,0.02970047,0.86116560,1.58984003,1.82196006,0.08394526,2.04322801
-2.29014507,5.68327936,0.80353778,1.10515175,0.02918448,0.83673563,1.54637250,1.74403478,0.08130821,1.96785894
-2.28414207,5.45037215,0.76936446,1.05684174,0.02851881,0.80979361,1.49738770,1.66399961,0.07887483,1.88907010
-2.27813907,5.21238549,0.73445061,1.00976818,0.02771149,0.78065728,1.44337199,1.58267725,0.07665506,1.80765803
-2.27213607,4.97152335,0.69909918,0.96425627,0.02677308,0.74967043,1.38489821,1.50085163,0.07465348,1.72442872
-2.26613307,4.72990459,0.66360742,0.92057780,0.02571639,0.71719438,1.32261100,1.41925532,0.07286936,1.64018010
-2.26013007,4.48952431,0.62826090,0.87894726,0.02455616,0.68359912,1.25721008,1.33855914,0.07129683,1.55568501
-2.25412706,4.25221947,0.59332797,0.83951928,0.02330866,0.64925455,1.18943215,1.25936409,0.06992500,1.47167512
-2.24812406,4.01963938,0.55905479,0.80238754,0.02199124,0.61452192,1.12003219,1.18219563,0.06873829,1.38882648
-2.24212106,3.79322227,0.52566111,0.76758512,0.02062192,0.57974595,1.04976460,1.10750023,0.06771671,1.30774708
-2.23611806,3.57417831,0.49333688,0.73508657,0.01921887,0.54524767,0.97936528,1.03564416,0.06683632,1.22896685
-2.23011506,3.36347980,0.46224005,0.70481152,0.01780003,0.51131849,0.90953488,0.96691435,0.06606979,1.15293044
-2.22411206,3.16185865,0.43249531,0.67662978,0.01638262,0.47821538,0.84092419,0.90152123,0.06538697,1.07999303
-2.21810905,2.96981140,0.40419408,0.65036799,0.01498280,0.44615753,0.77412184,0.83960329,0.06475569,1.01041922
-2.21210605,2.78761132,0.37739557,0.62581746,0.01361533,0.41532446,0.70964489,0.78123329,0.06414258,0.94438500
-2.20610305,2.61532728,0.35212894,0.60274311,0.01229333,0.38585559,0.64793236,0.72642573,0.06351397,0.88198272
-2.20010005,2.45284853,0.32839644,0.58089311,0.01102805,0.35785123,0.58934188,0.67514549,0.06283687,0.82322856
-2.19409705,2.29991440,0.30617732,0.56000901,0.00982878,0.33137486,0.53414937,0.62731733,0.06208001,0.76807242
-2.18809405,2.15614774,0.28543241,0.53983589,0.00870277,0.30645651,0.48255150,0.58283585,0.06121474,0.71640949
-2.18209105,2.02109057,0.26610917,0.52013221,0.00765529,0.28309711,0.43467070,0.54157579,0.06021607,0.66809314
-2.17608804,1.89424071,0.24814686,0.50067896,0.00668967,0.26127343,0.39056222,0.50340220,0.05906346,0.62294837
-2.17008504,1.77508764,0.23148180,0.48128778,0.00580743,0.24094345,0.35022293,0.46818026,0.05774160,0.58078545
-2.16408204,1.66314644,0.21605233,0.46180777,0.00500847,0.22205183,0.31360117,0.43578436,0.05624092,0.54141303
-2.15807904,1.55798828,0.20180339,0.44213067,0.00429127,0.20453535,0.28060736,0.40610622,0.05455807,0.50465030
-2.15207604,1.45926657,0.18869042,0.42219440,0.00365310,0.18832788,0.25112471,0.37906176,0.05269603,0.47033778
-2.14607304,1.36673796,0.17668264,0.40198470,0.00309025,0.17336496,0.22501976,0.35459653,0.05066416,0.43834639
-2.14007004,1.28027751,0.16576539,0.38153512,0.00259829,0.15958762,0.20215223,0.33268949,0.04847801,0.40858478
-2.13406703,1.19988804,0.15594162,0.36092528,0.00217227,0.14694547,0.18238397,0.31335520,0.04615891,0.38100449
-2.12806403,1.12570365,0.14723250,0.34027777,0.00180697,0.13539904,0.16558684,0.29664416,0.04373346,0.35560340
-2.12206103,1.05798784,0.13967710,0.31975379,0.00149705,0.12492124,0.15164917,0.28264156,0.04123294,0.33242727
-2.11605803,0.99712676,0.13333128,0.29954804,0.00123726,0.11549811,0.14048102,0.27146444,0.03869257,0.31156975
-2.11005503,0.94361860,0.12826591,0.27988310,0.00102254,0.10712886,0.13201800,0.26325739,0.03615082,0.29317108
-2.10405203,0.89805981,0.12456442,0.26100358,0.00084823,0.09982537,0.12622378,0.25818708,0.03364873,0.27741578
-2.09804902,0.86112930,0.12231988,0.24317059,0.00071008,0.09361114,0.12309146,0.25643581,0.03122925,0.26452964
