energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
0.32716358,1.48886241,0.02345934,0.11932327,0.32831607,0.21969128,0.04591955,0.15226710,0.63757325,0.86631562
0.33316658,1.46987768,0.02321637,0.11823078,0.33379080,0.21661067,0.04575570,0.15280864,0.61364042,0.85225656
0.33916958,1.45107820,0.02312978,0.11737531,0.34039614,0.21352469,0.04546336,0.15311109,0.58825711,0.83815774
0.34517259,1.43268785,0.02318735,0.11674333,0.34798899,0.21049822,0.04506884,0.15319230,0.56171736,0.82417887
0.35117559,1.41496623,0.02337758,0.11632323,0.35641695,0.20760758,0.04460090,0.15307441,0.53433912,0.81049868
0.35717859,1.39820027,0.02369020,0.11610698,0.36552312,0.20493874,0.04408995,0.15278317,0.50645455,0.79730650
0.36318159,1.38269602,0.02411660,0.11609181,0.37515130,0.20258548,0.04356716,0.15234731,0.47840003,0.78479397
0.36918459,1.36877117,0.02465012,0.11628188,0.38515136,0.20064743,0.04306370,0.15179796,0.45050674,0.77314748
0.37518759,1.35674864,0.02528632,0.11668993,0.39538465,0.19922822,0.04260999,0.15116828,0.42309178,0.76254163
0.38119060,1.34695153,0.02602308,0.11733865,0.40572927,0.19843375,0.04223500,0.15049311,0.39645051,0.75313414
0.38719360,1.33969944,0.02686064,0.11826175,0.41608491,0.19837047,0.04196578,0.14980886,0.37085015,0.74506228
0.39319660,1.33530593,0.02780153,0.11950473,0.42637701,0.19914391,0.04182695,0.14915339,0.34652495,0.73844086
0.39919960,1.33407685,0.02885038,0.12112495,0.43656004,0.20085715,0.04184043,0.14856600,0.32367279,0.73336166
0.40520260,1.33630896,0.03001357,0.12319127,0.44661951,0.20360934,0.04202523,0.14808728,0.30245353,0.72989422
0.41120560,1.34228827,0.03129877,0.12578291,0.45657271,0.20749409,0.04239722,0.14775899,0.28298861,0.72808742
0.41720860,1.35228746,0.03271441,0.12898751,0.46646775,0.21259768,0.04296916,0.14762371,0.26536201,0.72797168
0.42321161,1.36656184,0.03426895,0.13289858,0.47638097,0.21899697,0.04375056,0.14772425,0.24962228,0.72956128
0.42921461,1.38534316,0.03597010,0.13761204,0.48641266,0.22675700,0.04474766,0.14810288,0.23578527,0.73285633
0.43521761,1.40883123,0.03782398,0.14322220,0.49668107,0.23592818,0.04596340,0.14880014,0.22383746,0.73784417
0.44122061,1.43718288,0.03983422,0.14981706,0.50731498,0.24654311,0.04739727,0.14985354,0.21373952,0.74449968
0.44722361,1.47049872,0.04200103,0.15747328,0.51844495,0.25861317,0.04904522,0.15129584,0.20542988,0.75278456
0.45322661,1.50880787,0.04432035,0.16625079,0.53019372,0.27212482,0.05089944,0.15315323,0.19882820,0.76264536
0.45922961,1.55205154,0.04678313,0.17618756,0.54266617,0.28703602,0.05294818,0.15544342,0.19383857,0.77401036
0.46523262,1.60006626,0.04937462,0.18729448,0.55593921,0.30327270,0.05517554,0.15817366,0.19035226,0.78678558
0.47123562,1.65256800,0.05207402,0.19955086,0.57005232,0.32072585,0.05756120,0.16133892,0.18825020,0.80085024
0.47723862,1.70913845,0.05485420,0.21290070,0.58499915,0.33924920,0.06008031,0.16492035,0.18740504,0.81605209
0.48324162,1.76921475,0.05768181,0.22725012,0.60072076,0.35865804,0.06270338,0.16888410,0.18768302,0.83220321
0.48924462,1.83208410,0.06051762,0.24246597,0.61710106,0.37872920,0.06539635,0.17318073,0.18894563,0.84907671
0.49524762,1.89688419,0.06331717,0.25837608,0.63396468,0.39920257,0.06812076,0.17774512,0.19105126,0.86640507
0.50125063,1.96261060,0.06603173,0.27477106,0.65107772,0.41978427,0.07083417,0.18249723,0.19385698,0.88388039
0.50725363,2.02813151,0.06860953,0.29140789,0.66815151,0.44015153,0.07349071,0.18734352,0.19722049,0.90115710
0.51325663,2.09221011,0.07099718,0.30801507,0.68484931,0.45995923,0.07604196,0.19217919,0.20100250,0.91785732
0.51925963,2.15353428,0.07314137,0.32429940,0.70079588,0.47884815,0.07843789,0.19689107,0.20506929,0.93357891
0.52526263,2.21075285,0.07499057,0.33995415,0.71558956,0.49645445,0.08062814,0.20136121,0.20929587,0.94790612
0.53126563,2.26251720,0.07649683,0.35466822,0.72881641,0.51242032,0.08256331,0.20547091,0.21356922,0.96042258
0.53726863,2.30752672,0.07761755,0.36813611,0.74006575,0.52640520,0.08419651,0.20910517,0.21779196,0.97072605
0.54327164,2.34457596,0.07831706,0.38006813,0.74894653,0.53809724,0.08548482,0.21215722,0.22188601,0.97844435
0.54927464,2.37260154,0.07856804,0.39020060,0.75510361,0.54722438,0.08639079,0.21453304,0.22579610,0.98325160
0.55527764,2.39072629,0.07835265,0.39830533,0.75823320,0.55356462,0.08688391,0.21615554,0.22949309,0.98488405
0.56128064,2.39829857,0.07766332,0.40419816,0.75809677,0.55695488,0.08694176,0.21696831,0.23297662,0.98315442
0.56728364,2.39492455,0.07650319,0.40774602,0.75453260,0.55729807,0.08655114,0.21693862,0.23627709,0.97796409
0.57328664,2.38049168,0.07488614,0.40887224,0.74746448,0.55456794,0.08570875,0.21605962,0.23945665,0.96931221
0.57928964,2.35518186,0.07283638,0.40755978,0.73690701,0.54881146,0.08442165,0.21435148,0.24260898,0.95730118
0.58529265,2.31947357,0.07038778,0.40385225,0.72296732,0.54014852,0.08270730,0.21186152,0.24585795,0.94213801
0.59129565,2.27413244,0.06758277,0.39785262,0.70584299,0.52876898,0.08059333,0.20866322,0.24935481,0.92413133
0.59729865,2.22019047,0.06447096,0.38971975,0.68581638,0.51492706,0.07811684,0.20485414,0.25327415,0.90368400
0.60330165,2.15891480,0.06110764,0.37966278,0.66324557,0.49893348,0.07532342,0.20055285,0.25780857,0.88128154
0.60930465,2.09176722,0.05755203,0.36793371,0.63855241,0.48114546,0.07226592,0.19589500,0.26316226,0.85747687
0.61530765,2.02035620,0.05386556,0.35481853,0.61220822,0.46195521,0.06900290,0.19102869,0.26954370,0.83287188
0.62131066,1.94638341,0.05011014,0.34062723,0.58471784,0.44177721,0.06559695,0.18610932,0.27715769,0.80809672
0.62731366,1.87158729,0.04634654,0.32568316,0.55660279,0.42103509,0.06211284,0.18129414,0.28619710,0.78378761
0.63331666,1.79768578,0.04263291,0.31031223,0.52838434,0.40014831,0.05861571,0.17673681,0.29683463,0.76056424
0.63931966,1.72632078,0.03902353,0.29483244,0.50056709,0.37951956,0.05516923,0.17258208,0.30921503,0.73900767
0.64532266,1.65900654,0.03556782,0.27954399,0.47362402,0.35952299,0.05183387,0.16896092,0.32344796,0.71963967
0.65132566,1.59708401,0.03230963,0.26472060,0.44798329,0.34049404,0.04866534,0.16598615,0.33960206,0.70290446
0.65732866,1.54168267,0.02928675,0.25060212,0.42401750,0.32272093,0.04571319,0.16374896,0.35770031,0.68915346
0.66333167,1.49369137,0.02653077,0.23738882,0.40203560,0.30643830,0.04301972,0.16231621,0.37771710,0.67863370
0.66933467,1.45373885,0.02406712,0.22523747,0.38227774,0.29182291,0.04061913,0.16172871,0.39957710,0.67148041
0.67533767,1.42218433,0.02191538,0.21425912,0.36491298,0.27899175,0.03853697,0.16200057,0.42315602,0.66771387
0.68134067,1.39911839,0.02008975,0.20451888,0.35003985,0.26800218,0.03678988,0.16311950,0.44828340,0.66724068
0.68734367,1.38437341,0.01859960,0.19603727,0.33768954,0.25885429,0.03538566,0.16504809,0.47474719,0.66985936
0.69334667,1.37754305,0.01745017,0.18879320,0.32783131,0.25149507,0.03432358,0.16772599,0.50230012,0.67526989
0.69934967,1.37800955,0.01664328,0.18272827,0.32037975,0.24582425,0.03359500,0.17107287,0.53066756,0.68308688
0.70535268,1.38497756,0.01617801,0.17775220,0.31520344,0.24170140,0.03318420,0.17499204,0.55955649,0.69285578
0.71135568,1.39751303,0.01605133,0.17374903,0.31213452,0.23895419,0.03306941,0.17937446,0.58866546,0.70407147
0.71735868,1.41458548,0.01625870,0.17058389,0.31097861,0.23738709,0.03322406,0.18410319,0.61769475,0.71619853
0.72336168,1.43511209,0.01679445,0.16811001,0.31152470,0.23679064,0.03361806,0.18905785,0.64635668,0.72869249
0.72936468,1.45800187,0.01765216,0.16617573,0.31355447,0.23695049,0.03421923,0.19411917,0.67438533,0.74102122
0.73536768,1.48219830,0.01882481,0.16463116,0.31685082,0.23765631,0.03499478,0.19917314,0.70154539,0.75268565
0.74137069,1.50671913,0.02030482,0.16333444,0.32120518,0.23870992,0.03591270,0.20411503,0.72763975,0.76323928
0.74737369,1.53069184,0.02208397,0.16215727,0.32642348,0.23993276,0.03694314,0.20885266,0.75251533,0.77230559
0.75337669,1.55338374,0.02415324,0.16098959,0.33233061,0.24117212,0.03805970,0.21330926,0.77606715,0.77959279
0.75937969,1.57422574,0.02650248,0.15974341,0.33877341,0.24230631,0.03924047,0.21742548,0.79824014,0.78490552
0.76538269,1.59282924,0.02912013,0.15835549,0.34562213,0.24324837,0.04046900,0.22116072,0.81902894,0.78815290
0.77138569,1.60899553,0.03199281,0.15678916,0.35277065,0.24394842,0.04173491,0.22449367,0.83847538,0.78935274
0.77738869,1.62271781,0.03510498,0.15503495,0.36013545,0.24439454,0.04303432,0.22742207,0.85666399,0.78863169
0.78339170,1.63417564,0.03843863,0.15311030,0.36765375,0.24461223,0.04436999,0.22996169,0.87371568,0.78622134
0.78939470,1.64372244,0.04197304,0.15105836,0.37528100,0.24466250,0.04575105,0.23214471,0.88977983,0.78245034
0.79539770,1.65186644,0.04568459,0.14894585,0.38298796,0.24463860,0.04719259,0.23401751,0.90502518,0.77773270
0.80140070,1.65924600,0.04954677,0.14686030,0.39075771,0.24466171,0.04871477,0.23563793,0.91963003,0.77255279
0.80740370,1.66660013,0.05353029,0.14490659,0.39858277,0.24487556,0.05034183,0.23707224,0.93377197,0.76744740
0.81340670,1.67473548,0.05760325,0.14320300,0.40646262,0.24544022,0.05210067,0.23839185,0.94761780,0.76298552
0.81940970,1.68449086,0.06173159,0.14187693,0.41440167,0.24652538,0.05401941,0.23967000,0.96131391,0.75974647
0.82541271,1.69670070,0.06587953,0.14106042,0.42240779,0.24830319,0.05612560,0.24097844,0.97497761,0.75829730
0.83141571,1.71215860,0.07001019,0.14088550,0.43049149,0.25094094,0.05844454,0.24238428,0.98868969,0.75917001
0.83741871,1.73158239,0.07408624,0.14147961,0.43866567,0.25459389,0.06099741,0.24394715,1.00248848,0.76283975
0.84342171,1.75558188,0.07807065,0.14296122,0.44694581,0.25939844,0.06379960,0.24571672,1.01636568,0.76970452
0.84942471,1.78463032,0.08192736,0.14543562,0.45535053,0.26546573,0.06685907,0.24773070,1.03026403,0.78006743
0.85542771,1.81904072,0.08562207,0.14899112,0.46390236,0.27287621,0.07017500,0.25001327,1.04407694,0.79412201
0.86143072,1.85894778,0.08912282,0.15369571,0.47262837,0.28167497,0.07373668,0.25257412,1.05764995,0.81194141
0.86743372,1.90429616,0.09240061,0.15959418,0.48156077,0.29186831,0.07752280,0.25540803,1.07078422,0.83347181
0.87343672,1.95483539,0.09542987,0.16670593,0.49073699,0.30342158,0.08150112,0.25849502,1.08324155,0.85853052
0.87943972,2.01012190,0.09818882,0.17502326,0.50019934,0.31625825,0.08562860,0.26180103,1.09475117,0.88680890
0.88544272,2.06952793,0.10065972,0.18451055,0.50999407,0.33026053,0.08985200,0.26527907,1.10501773,0.91788005
0.89144572,2.13225721,0.10282904,0.19510392,0.52016969,0.34527131,0.09410897,0.26887092,1.11373055,0.95121114
0.89744872,2.19736691,0.10468740,0.20671179,0.53077480,0.36109749,0.09832959,0.27250911,1.12057364,0.98617997
0.90345173,2.26379506,0.10622960,0.21921606,0.54185528,0.37751465,0.10243832,0.27611932,1.12523637,1.02209515
0.90945473,2.33039268,0.10745438,0.23247399,0.55345101,0.39427276,0.10635633,0.27962297,1.12742429,1.05821914
0.91545773,2.39595929,0.10836428,0.24632077,0.56559243,0.41110297,0.11000404,0.28293996,1.12687006,1.09379342
0.92146073,2.45928064,0.10896533,0.26057267,0.57829689,0.42772505,0.11330394,0.28599148,1.12334379,1.12806455
0.92746373,2.51916734,0.10926679,0.27503077,0.59156523,0.44385536,0.11618337,0.28870277,1.11666281,1.16031036
0.93346673,2.57449275,0.10928085,0.28948512,0.60537862,0.45921503,0.11857727,0.29100577,1.10670028,1.18986502
0.93946973,2.62422892,0.10902226,0.30371925,0.61969601,0.47353799,0.12043080,0.29284143,1.09339241,1.21614205
0.94547274,2.66747907,0.10850808,0.31751497,0.63445228,0.48657871,0.12170160,0.29416184,1.07674409,1.23865433
0.95147574,2.70350545,0.10775726,0.33065724,0.64955725,0.49811919,0.12236167,0.29493184,1.05683251,1.25703031
0.95747874,2.73175148,0.10679036,0.34293907,0.66489568,0.50797508,0.12239873,0.29513024,1.03380872,1.27102586
0.96348174,2.75185741,0.10562912,0.35416628,0.68032826,0.51600066,0.12181708,0.29475049,1.00789694,1.28053109
0.96948474,2.76366896,0.10429615,0.36416196,0.69569365,0.52209248,0.12063774,0.29380087,0.97939154,1.28557229
0.97548774,2.76723862,0.10281450,0.37277053,0.71081150,0.52619163,0.11889802,0.29230410,0.94865189,1.28630860
0.98149075,2.76281982,0.10120725,0.37986129,0.72548632,0.52828445,0.11665047,0.29029650,0.91609488,1.28302397
0.98749375,2.75085422,0.09949716,0.38533127,0.73951212,0.52840182,0.11396123,0.28782663,0.88218570,1.27611456
0.99349675,2.73195274,0.09770625,0.38910743,0.75267760,0.52661702,0.11090785,0.28495361,0.84742681,1.26607241
0.99949975,2.70687131,0.09585545,0.39114798,0.76477172,0.52304223,0.10757669,0.28174506,0.81234566,1.25346585
1.00550275,2.67648224,0.09396433,0.39144288,0.77558945,0.51782398,0.10406000,0.27827479,0.77748144,1.23891780
1.01150575,2.64174249,0.09205081,0.39001343,0.78493734,0.51113755,0.10045281,0.27462046,0.74337129,1.22308248
1.01750875,2.60366004,0.09013102,0.38691108,0.79263895,0.50318076,0.09684972,0.27086104,0.71053646,1.20662177
1.02351176,2.56325954,0.08821927,0.38221530,0.79853965,0.49416717,0.09334172,0.26707443,0.67946878,1.19018179
1.02951476,2.52154854,0.08632801,0.37603075,0.80251079,0.48431919,0.09001327,0.26333515,0.65061784,1.17437078
1.03551776,2.47948542,0.08446798,0.36848382,0.80445294,0.47386108,0.08693959,0.25971220,0.62437935,1.15973875
1.04152076,2.43794990,0.08264840,0.35971851,0.80429824,0.46301227,0.08418434,0.25626717,0.60108486,1.14675968
1.04752376,2.39771716,0.08087721,0.34989209,0.80201161,0.45198111,0.08179780,0.25305264,0.58099333,1.13581674
1.05352676,2.35943607,0.07916136,0.33917031,0.79759089,0.44095928,0.07981552,0.25011082,0.56428452,1.12719085
1.05952976,2.32361226,0.07750710,0.32772275,0.79106589,0.43011694,0.07825761,0.24747257,0.55105459,1.12105287
1.06553277,2.29059625,0.07592019,0.31571811,0.78249644,0.41959881,0.07712845,0.24515665,0.54131387,1.11745953
1.07153577,2.26057693,0.07440615,0.30331984,0.77196952,0.40952120,0.07641711,0.24316935,0.53498698,1.11635320
1.07753877,2.23358043,0.07297026,0.29068226,0.75959565,0.39997015,0.07609816,0.24150437,0.53191517,1.11756532
1.08354177,2.20947426,0.07161765,0.27794710,0.74550471,0.39100051,0.07613305,0.24014302,0.53186091,1.12082332
1.08954477,2.18797666,0.07035307,0.26524091,0.72984148,0.38263613,0.07647182,0.23905468,0.53451462,1.12576090
1.09554777,2.16867062,0.06918067,0.25267306,0.71276095,0.37487104,0.07705521,0.23819758,0.53950330,1.13193118
1.10155078,2.15102224,0.06810364,0.24033468,0.69442388,0.36767151,0.07781693,0.23751984,0.54640100,1.13882238
1.10755378,2.13440293,0.06712376,0.22829834,0.67499256,0.36097902,0.07868613,0.23696076,0.55474071,1.14587557
1.11355678,2.11811455,0.06624093,0.21661857,0.65462719,0.35471387,0.07958997,0.23645238,0.56402744,1.15250392
1.11955978,2.10141702,0.06545267,0.20533306,0.63348287,0.34877945,0.08045606,0.23592136,0.57375212,1.15811288
1.12556278,2.08355728,0.06475372,0.19446456,0.61170736,0.34306690,0.08121484,0.23529097,0.58340599,1.16212066
1.13156578,2.06379887,0.06413567,0.18402319,0.58943978,0.33746013,0.08180182,0.23448336,0.59249494,1.16397846
1.13756878,2.04145112,0.06358678,0.17400920,0.56680999,0.33184085,0.08215943,0.23342193,0.60055349,1.16318964
1.14357179,2.01589695,0.06309200,0.16441592,0.54393893,0.32609369,0.08223868,0.23203386,0.60715790,1.15932734
1.14957479,1.98661839,0.06263308,0.15523268,0.52093959,0.32011097,0.08200043,0.23025257,0.61193799,1.15205000
1.15557779,1.95321895,0.06218902,0.14644779,0.49791852,0.31379721,0.08141622,0.22802019,0.61458742,1.14111411
1.16158079,1.91544196,0.06173666,0.13805114,0.47497783,0.30707303,0.08046880,0.22528984,0.61487180,1.12638390
1.16758379,1.87318432,0.06125143,0.13003652,0.45221736,0.29987847,0.07915226,0.22202774,0.61263474,1.10783756
1.17358679,1.82650514,0.06070835,0.12240345,0.42973687,0.29217551,0.07747171,0.21821486,0.60780132,1.08556981
1.17958979,1.77562879,0.06008298,0.11515853,0.40763809,0.28394980,0.07544273,0.21384830,0.60037903,1.05979078
1.18559280,1.72094252,0.05935257,0.10831619,0.38602647,0.27521144,0.07309044,0.20894212,0.59045618,1.03082113
1.19159580,1.66298835,0.05849713,0.10189888,0.36501231,0.26599494,0.07044840,0.20352759,0.57819778,0.99908375
1.19759880,1.60244986,0.05750038,0.09593671,0.34471149,0.25635823,0.06755725,0.19765293,0.56383913,0.96509215
1.20360180,1.54013402,0.05635066,0.09046661,0.32524530,0.24638087,0.06446320,0.19138245,0.54767731,0.92943612
1.20960480,1.47694885,0.05504158,0.08553092,0.30673968,0.23616149,0.06121657,0.18479505,0.53006098,0.89276508
1.21560780,1.41387763,0.05357248,0.08117572,0.28932371,0.22581456,0.05787009,0.17798228,0.51137877,0.85576953
1.22161081,1.35195048,0.05194862,0.07744884,0.27312740,0.21546662,0.05447748,0.17104585,0.49204671,0.81916151
1.22761381,1.29221425,0.05018116,0.07439755,0.25827889,0.20525218,0.05109189,0.16409476,0.47249517,0.78365440
1.23361681,1.23570186,0.04828676,0.07206636,0.24490119,0.19530936,0.04776460,0.15724220,0.45315569,0.74994282
1.23961981,1.18340185,0.04628711,0.07049457,0.23310854,0.18577541,0.04454382,0.15060223,0.43444824,0.71868322
1.24562281,1.13622935,0.04420809,0.06971412,0.22300271,0.17678246,0.04147366,0.14428645,0.41676912,0.69047574
1.25162581,1.09499931,0.04207890,0.06974749,0.21466920,0.16845343,0.03859334,0.13840076,0.40048016,0.66584785
1.25762881,1.06040297,0.03993096,0.07060589,0.20817370,0.16089842,0.03593654,0.13304239,0.38589921,0.64524031
1.26363182,1.03298828,0.03779689,0.07228780,0.20355899,0.15421162,0.03353103,0.12829721,0.37329258,0.62899576
1.26963482,1.01314502,0.03570936,0.07477793,0.20084240,0.14846891,0.03139846,0.12423761,0.36286931,0.61735044
1.27563782,1.00109516,0.03370012,0.07804663,0.20001396,0.14372620,0.02955436,0.12092088,0.35477763,0.61042913
1.28164082,0.99688886,0.03179901,0.08204974,0.20103557,0.14001858,0.02800830,0.11838823,0.34910364,0.60824367
1.28764382,1.00040633,0.03003328,0.08672910,0.20384105,0.13736032,0.02676430,0.11666449,0.34587228,0.61069499
1.29364682,1.01136557,0.02842692,0.09201347,0.20833732,0.13574571,0.02582126,0.11575853,0.34505045,0.61757868
1.29964982,1.02933578,0.02700031,0.09782004,0.21440665,0.13515062,0.02517359,0.11566430,0.34655220,0.62859405
1.30565283,1.05375605,0.02576999,0.10405646,0.22190995,0.13553486,0.02481191,0.11636256,0.35024586,0.64335620
1.31165583,1.08395862,0.02474871,0.11062319,0.23069102,0.13684501,0.02472379,0.11782301,0.35596270,0.66141095
1.31765883,1.11919592,0.02394559,0.11741634,0.24058155,0.13901779,0.02489459,0.12000700,0.36350687,0.68225194
1.32366183,1.15867019,0.02336641,0.12433066,0.25140683,0.14198363,0.02530817,0.12287041,0.37266616,0.70533940
1.32966483,1.20156456,0.02301412,0.13126271,0.26299165,0.14567035,0.02594770,0.12636665,0.38322318,0.73011972
1.33566783,1.24707405,0.02288927,0.13811401,0.27516638,0.15000673,0.02679631,0.13044967,0.39496635,0.75604522
1.34167084,1.29443517,0.02299061,0.14479398,0.28777272,0.15492570,0.02783769,0.13507667,0.40770030,0.78259302
1.34767384,1.34295253,0.02331557,0.15122265,0.30066889,0.16036709,0.02905653,0.14021044,0.42125511,0.80928246
1.35367684,1.39202127,0.02386072,0.15733288,0.31373386,0.16627966,0.03043888,0.14582114,0.43549389,0.83568992
1.35967984,1.44114388,0.02462210,0.16307202,0.32687051,0.17262239,0.03197224,0.15188738,0.45031833,0.86146067
1.36568284,1.48994073,0.02559549,0.16840288,0.34000732,0.17936473,0.03364560,0.15839659,0.46567180,0.88631694
1.37168584,1.53815341,0.02677642,0.17330401,0.35309852,0.18648611,0.03544923,0.16534444,0.48153987,0.91006185
1.37768884,1.58564086,0.02816013,0.17776919,0.36612263,0.19397436,0.03737438,0.17273356,0.49794810,0.93257906
1.38369185,1.63236837,0.02974129,0.18180619,0.37907947,0.20182339,0.03941276,0.18057144,0.51495708,0.95382823
1.38969485,1.67839014,0.03151366,0.18543490,0.39198564,0.21003016,0.04155601,0.18886769,0.53265505,0.97383640
1.39569785,1.72382630,0.03346953,0.18868482,0.40486894,0.21859109,0.04379508,0.19763076,0.55114831,0.99268606
1.40170085,1.76883606,0.03559919,0.19159225,0.41776179,0.22749828,0.04611952,0.20686443,0.57055005,1.01050051
1.40770385,1.81358851,0.03789033,0.19419716,0.43069434,0.23673564,0.04851694,0.21656417,0.59096803,1.02742748
1.41370685,1.85823304,0.04032738,0.19654007,0.44368747,0.24627533,0.05097246,0.22671375,0.61249196,1.04362210
1.41970985,1.90287150,0.04289109,0.19865907,0.45674640,0.25607478,0.05346830,0.23728226,0.63518120,1.05923025
1.42571286,1.94753389,0.04555805,0.20058724,0.46985520,0.26607449,0.05598363,0.24822181,0.65905362,1.07437351
1.43171586,1.99215952,0.04830054,0.20235061,0.48297276,0.27619687,0.05849454,0.25946614,0.68407623,1.08913650
1.43771886,2.03658491,0.05108649,0.20396671,0.49603046,0.28634627,0.06097433,0.27093032,0.71015831,1.10355775
1.44372186,2.08053962,0.05387975,0.20544400,0.50893195,0.29641030,0.06339398,0.28251156,0.73714742,1.11762441
1.44972486,2.12365050,0.05664061,0.20678203,0.52155501,0.30626247,0.06572289,0.29409126,0.76482874,1.13127139
1.45572786,2.16545421,0.05932655,0.20797240,0.53375553,0.31576597,0.06792983,0.30553823,0.79292784,1.14438491
1.46173087,2.20541755,0.06189328,0.20900048,0.54537354,0.32477863,0.06998403,0.31671290,0.82111679,1.15681011
1.46773387,2.24296433,0.06429602,0.20984763,0.55624083,0.33315854,0.07185639,0.32747240,0.84902351,1.16836242
1.47373687,2.27750728,0.06649083,0.21049390,0.56618986,0.34077039,0.07352074,0.33767627,0.87624372,1.17884167
1.47973987,2.30848283,0.06843622,0.21092093,0.57506340,0.34749180,0.07495500,0.34719243,0.90235510,1.18804804
1.48574287,2.33538663,0.07009467,0.21111482,0.58272421,0.35321958,0.07614234,0.35590305,0.92693278,1.19579880
1.49174587,2.35780747,0.07143418,0.21106880,0.58906438,0.35787532,0.07707205,0.36371020,0.94956543,1.20194449
1.49774887,2.37545726,0.07242964,0.21078544,0.59401339,0.36141019,0.07774017,0.37054059,0.96987113,1.20638350
1.50375188,2.38819510,0.07306412,0.21027826,0.59754464,0.36380834,0.07814990,0.37634949,0.98751205,1.20907396
1.50975488,2.39604360,0.07332976,0.20957252,0.59967973,0.36508895,0.07831160,0.38112323,1.00220740,1.21004203
1.51575788,2.39919640,0.07322849,0.20870529,0.60049038,0.36530660,0.07824243,0.38488043,1.01374378,1.20938601
1.52176088,2.39801608,0.07277226,0.20772449,0.60009754,0.36454990,0.07796572,0.38767157,1.02198257,1.20727583
1.52776388,2.39302244,0.07198297,0.20668724,0.59866789,0.36293857,0.07750999,0.38957714,1.02686407,1.20394790
1.53376688,2.38487172,0.07089200,0.20565733,0.59640772,0.36061878,0.07690768,0.39070428,1.02840804,1.19969554
1.53976988,2.37432768,0.06953932,0.20470214,0.59355446,0.35775735,0.07619372,0.39118211,1.02671102,1.19485555
1.54577289,2.36222639,0.06797231,0.20388911,0.59036639,0.35453474,0.07540399,0.39115608,1.02194036,1.18979163
1.55177589,2.34943643,0.06624421,0.20328200,0.58711098,0.35113750,0.07457370,0.39078143,1.01432561,1.18487572
1.55777889,2.33681689,0.06441244,0.20293709,0.58405252,0.34775024,0.07373584,0.39021630,1.00414762,1.18046822
1.56378189,2.32517545,0.06253662,0.20289973,0.58143966,0.34454780,0.07291980,0.38961470,0.99172609,1.17689845
1.56978489,2.31522885,0.06067659,0.20320120,0.57949354,0.34168787,0.07215014,0.38911970,0.97740617,1.17444624
1.57578789,2.30756784,0.05889039,0.20385629,0.57839720,0.33930440,0.07144569,0.38885723,0.96154487,1.17332602
1.58179090,2.30262860,0.05723233,0.20486162,0.57828659,0.33750214,0.07081890,0.38893072,0.94449782,1.17367405
1.58779390,2.30067196,0.05575119,0.20619489,0.57924399,0.33635264,0.07027562,0.38941685,0.92660707,1.17553971
1.59379690,2.30177139,0.05448860,0.20781496,0.58129378,0.33589167,0.06981516,0.39036255,0.90819039,1.17888122
1.59979990,2.30581042,0.05347778,0.20966298,0.58440104,0.33611839,0.06943073,0.39178336,0.88953239,1.18356609
1.60580290,2.31248927,0.05274251,0.21166432,0.58847282,0.33699605,0.06911016,0.39366325,0.87087785,1.18937623
1.61180590,2.32134035,0.05229649,0.21373129,0.59336206,0.33845433,0.06883693,0.39595575,0.85242725,1.19601742
1.61780890,2.33175149,0.05214311,0.21576650,0.59887401,0.34039295,0.06859133,0.39858637,0.83433465,1.20313265
1.62381191,2.34299576,0.05227545,0.21766672,0.60477458,0.34268663,0.06835181,0.40145618,0.81670768,1.21031859
1.62981491,2.35426608,0.05267685,0.21932692,0.61080043,0.34519087,0.06809639,0.40444622,0.79960958,1.21714436
1.63581791,2.36471307,0.05332165,0.22064451,0.61667020,0.34774839,0.06780404,0.40742264,0.78306290,1.22317158
1.64182091,2.37348394,0.05417631,0.22152334,0.62209629,0.35019592,0.06745600,0.41024237,0.76705472,1.22797478
1.64782391,2.37976099,0.05520081,0.22187748,0.62679683,0.35237106,0.06703693,0.41275879,0.75154276,1.23116112
1.65382691,2.38279755,0.05635023,0.22163454,0.63050712,0.35411882,0.06653590,0.41482758,0.73646232,1.23238855
1.65982991,2.38195023,0.05757647,0.22073832,0.63299020,0.35529769,0.06594718,0.41631213,0.72173344,1.23138157
1.66583292,2.37670597,0.05883009,0.21915086,0.63404618,0.35578498,0.06527068,0.41708857,0.70726811,1.22794398
1.67183592,2.36670299,0.06006217,0.21685368,0.63351979,0.35548123,0.06451222,0.41705017,0.69297712,1.22196803
1.67783892,2.35174508,0.06122607,0.21384831,0.63130609,0.35431358,0.06368347,0.41611100,0.67877626,1.21343982
1.68384192,2.33180881,0.06227913,0.21015597,0.62735413,0.35223803,0.06280168,0.41420873,0.66459178,1.20244072
1.68984492,2.30704387,0.06318412,0.20581663,0.62166839,0.34924058,0.06188912,0.41130661,0.65036476,1.18914497
1.69584792,2.27776668,0.06391055,0.20088739,0.61430817,0.34533716,0.06097240,0.40739453,0.63605443,1.17381362
1.70185093,2.24444798,0.06443559,0.19544032,0.60538484,0.34057265,0.06008152,0.40248924,0.62164025,1.15678534
1.70785393,2.20769511,0.06474472,0.18955988,0.59505730,0.33501876,0.05924890,0.39663375,0.60712275,1.13846443
1.71385693,2.16823000,0.06483204,0.18334001,0.58352577,0.32877120,0.05850826,0.38989601,0.59252330,1.11930680
