energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.16658329,3.50190068,0.61808596,2.34207034,0.00101019,0.04600572,0.29878802,0.62047095,0.02135981,0.24913236
-3.16058029,3.53560243,0.62278938,2.35119784,0.00105946,0.04651757,0.30006639,0.64000509,0.02236046,0.25076553
-3.15457729,3.57428413,0.62611063,2.36460546,0.00111698,0.04701596,0.30067274,0.66066834,0.02338652,0.25200944
-3.14857429,3.61658674,0.62798528,2.38134058,0.00118332,0.04749701,0.30058955,0.68212063,0.02442615,0.25286234
-3.14257129,3.66120811,0.62839545,2.40048965,0.00125911,0.04795704,0.29981892,0.70400715,0.02546783,0.25334454
-3.13656828,3.70692889,0.62736897,2.42119807,0.00134499,0.04839240,0.29838177,0.72596468,0.02650070,0.25349709
-3.13056528,3.75263410,0.62497660,2.44268637,0.00144160,0.04879941,0.29631640,0.74762870,0.02751482,0.25337944
-3.12456228,3.79732995,0.62132765,2.46426241,0.00154947,0.04917421,0.29367645,0.76864112,0.02850139,0.25306643
-3.11855928,3.84015576,0.61656409,2.48532945,0.00166901,0.04951281,0.29052833,0.78865833,0.02945296,0.25264462
-3.11255628,3.88039069,0.61085359,2.50538996,0.00180043,0.04981106,0.28694826,0.80735932,0.03036356,0.25220814
-3.10655328,3.91745546,0.60438175,2.52404524,0.00194372,0.05006480,0.28301915,0.82445367,0.03122875,0.25185433
-3.10055028,3.95090927,0.59734397,2.54099131,0.00209856,0.05026993,0.27882735,0.83968883,0.03204568,0.25167922
-3.09454727,3.98044207,0.58993731,2.55601117,0.00226430,0.05042260,0.27445939,0.85285674,0.03281298,0.25177315
-3.08854427,4.00586288,0.58235266,2.56896419,0.00243993,0.05051936,0.26999896,0.86379901,0.03353064,0.25221675
-3.08254127,4.02708465,0.57476768,2.57977305,0.00262405,0.05055733,0.26552414,0.87241087,0.03419982,0.25307725
-3.07653827,4.04410634,0.56734056,2.58840909,0.00281490,0.05053430,0.26110493,0.87864328,0.03482258,0.25440552
-3.07053527,4.05699327,0.56020505,2.59487675,0.00301031,0.05044890,0.25680128,0.88250333,0.03540158,0.25623366
-3.06453227,4.06585635,0.55346675,2.59919786,0.00320778,0.05030058,0.25266155,0.88405279,0.03593973,0.25857355
-3.05852926,4.07083149,0.54720078,2.60139668,0.00340450,0.05008962,0.24872148,0.88340485,0.03643981,0.26141607
-3.05252626,4.07205985,0.54145082,2.60148631,0.00359741,0.04981706,0.24500369,0.88071916,0.03690414,0.26473124
-3.04652326,4.06967021,0.53622954,2.59945733,0.00378328,0.04948457,0.24151761,0.87619553,0.03733417,0.26846911
-3.04052026,4.06376397,0.53152015,2.59526907,0.00395881,0.04909427,0.23825997,0.87006637,0.03773023,0.27256146
-3.03451726,4.05440389,0.52727907,2.58884410,0.00412069,0.04864852,0.23521568,0.86258846,0.03809125,0.27692413
-3.02851426,4.04160687,0.52343949,2.58006617,0.00426572,0.04814969,0.23235908,0.85403421,0.03841458,0.28145988
-3.02251126,4.02534125,0.51991546,2.56878179,0.00439091,0.04759992,0.22965556,0.84468290,0.03869589,0.28606180
-3.01650825,4.00552871,0.51660659,2.55480522,0.00449360,0.04700099,0.22706344,0.83481229,0.03892925,0.29061690
-3.01050525,3.98205077,0.51340273,2.53792676,0.00457148,0.04635405,0.22453603,0.82469083,0.03910717,0.29500994
-3.00450225,3.95475919,0.51018886,2.51792388,0.00462276,0.04565966,0.22202384,0.81457089,0.03922088,0.29912726
-2.99849925,3.92349000,0.50684961,2.49457440,0.00464617,0.04491765,0.21947683,0.80468303,0.03926067,0.30286049
-2.99249625,3.88808007,0.50327352,2.46767125,0.00464102,0.04412724,0.21684663,0.79523164,0.03921624,0.30611000
-2.98649325,3.84838532,0.49935676,2.43703779,0.00460725,0.04328717,0.21408866,0.78639187,0.03907725,0.30878799
-2.98049025,3.80429943,0.49500628,2.40254296,0.00454542,0.04239589,0.21116410,0.77830788,0.03883382,0.31082113
-2.97448724,3.75577203,0.49014233,2.36411525,0.00445667,0.04145182,0.20804160,0.77109241,0.03847711,0.31215261
-2.96848424,3.70282516,0.48470030,2.32175488,0.00434274,0.04045368,0.20469873,0.76482739,0.03799979,0.31274365
-2.96248124,3.64556715,0.47863197,2.27554346,0.00420589,0.03940084,0.20112306,0.75956554,0.03739663,0.31257433
-2.95647824,3.58420304,0.47190614,2.22565043,0.00404884,0.03829359,0.19731293,0.75533286,0.03666491,0.31164385
-2.95047524,3.51904105,0.46450876,2.17233620,0.00387469,0.03713356,0.19327778,0.75213153,0.03580473,0.30997014
-2.94447224,3.45049468,0.45644265,2.11595162,0.00368683,0.03592391,0.18903814,0.74994341,0.03481935,0.30758896
-2.93846923,3.37908046,0.44772687,2.05693382,0.00348886,0.03466963,0.18462524,0.74873370,0.03371522,0.30455246
-2.93246623,3.30541143,0.43839589,1.99579879,0.00328451,0.03337763,0.18008029,0.74845467,0.03250204,0.30092732
-2.92646323,3.23018686,0.42849865,1.93313089,0.00307754,0.03205685,0.17545343,0.74904944,0.03119259,0.29679270
-2.92046023,3.15417865,0.41809748,1.86956998,0.00287167,0.03071826,0.17080243,0.75045555,0.02980251,0.29223774
-2.91445723,3.07821526,0.40726708,1.80579667,0.00267047,0.02937470,0.16619123,0.75260834,0.02834988,0.28735916
-2.90845423,3.00316388,0.39609354,1.74251637,0.00247738,0.02804082,0.16168828,0.75544405,0.02685482,0.28225867
-2.90245123,2.92991165,0.38467334,1.68044298,0.00229557,0.02673272,0.15736478,0.75890250,0.02533889,0.27704044
-2.89644822,2.85934662,0.37311239,1.62028256,0.00212795,0.02546774,0.15329293,0.76292947,0.02382454,0.27180877
-2.89044522,2.79233928,0.36152507,1.56271789,0.00197713,0.02426412,0.14954415,0.76747851,0.02233451,0.26666581
-2.88444222,2.72972505,0.35003321,1.50839418,0.00184539,0.02314058,0.14618734,0.77251236,0.02089118,0.26170956
-2.87843922,2.67228824,0.33876487,1.45790639,0.00173470,0.02211602,0.14328722,0.77800374,0.01951605,0.25703203
-2.87243622,2.62074778,0.32785308,1.41178845,0.00164665,0.02120912,0.14090277,0.78393563,0.01822915,0.25271775
-2.86643322,2.57574467,0.31743422,1.37050442,0.00158252,0.02043796,0.13908579,0.79030090,0.01704862,0.24884239
-2.86043022,2.53783155,0.30764625,1.33444173,0.00154324,0.01981974,0.13787963,0.79710132,0.01599027,0.24547171
-2.85442721,2.50746393,0.29862662,1.30390643,0.00152938,0.01937042,0.13731799,0.80434600,0.01506736,0.24266070
-2.84842421,2.48499325,0.29051001,1.27912024,0.00154118,0.01910447,0.13742399,0.81204911,0.01429035,0.24045296
-2.84242121,2.47066157,0.28342582,1.26021940,0.00157855,0.01903464,0.13820933,0.82022716,0.01366680,0.23888025
-2.83641821,2.46459774,0.27749554,1.24725492,0.00164105,0.01917170,0.13967375,0.82889580,0.01320138,0.23796227
-2.83041521,2.46681500,0.27283012,1.24019437,0.00172788,0.01952434,0.14180463,0.83806616,0.01289595,0.23770663
-2.82441221,2.47721001,0.26952741,1.23892464,0.00183793,0.02009896,0.14457693,0.84774110,0.01274969,0.23810902
-2.81840920,2.49556326,0.26766973,1.24325587,0.00196971,0.02089959,0.14795337,0.85791132,0.01275939,0.23915352
-2.81240620,2.52154096,0.26732179,1.25292621,0.00212142,0.02192780,0.15188492,0.86855166,0.01291966,0.24081323
-2.80640320,2.55469854,0.26852898,1.26760742,0.00229091,0.02318263,0.15631163,0.87961775,0.01322333,0.24305102
-2.80040020,2.59448579,0.27131603,1.28691118,0.00247570,0.02466061,0.16116381,0.89104314,0.01366172,0.24582046
-2.79439720,2.64025383,0.27568632,1.31039597,0.00267303,0.02635570,0.16636352,0.90273728,0.01422509,0.24906702
-2.78839420,2.69126388,0.28162155,1.33757463,0.00287986,0.02825937,0.17182643,0.91458436,0.01490292,0.25272939
-2.78239120,2.74669791,0.28908205,1.36792226,0.00309292,0.03036065,0.17746391,0.92644323,0.01568430,0.25674097
-2.77638819,2.80567100,0.29800748,1.40088457,0.00330875,0.03264621,0.18318538,0.93814854,0.01655820,0.26103143
-2.77038519,2.86724533,0.30831788,1.43588635,0.00352378,0.03510049,0.18890083,0.94951305,0.01751377,0.26552841
-2.76438219,2.93044551,0.31991517,1.47234011,0.00373439,0.03770583,0.19452345,0.96033123,0.01854054,0.27015913
-2.75837919,2.99427482,0.33268465,1.50965453,0.00393693,0.04044267,0.19997213,0.97038395,0.01962856,0.27485205
-2.75237619,3.05773213,0.34649679,1.54724266,0.00412789,0.04328971,0.20517401,0.97944426,0.02076848,0.27953832
-2.74637319,3.11982886,0.36120898,1.58452966,0.00430391,0.04622411,0.21006666,0.98728396,0.02195162,0.28415321
-2.74037019,3.17960561,0.37666714,1.62095992,0.00446185,0.04922174,0.21460001,0.99368075,0.02316984,0.28863718
-2.73436718,3.23614803,0.39270742,1.65600345,0.00459894,0.05225735,0.21873791,0.99842580,0.02441552,0.29293684
-2.72836418,3.28860144,0.40915765,1.68916144,0.00471275,0.05530487,0.22245916,1.00133117,0.02568135,0.29700563
-2.72236118,3.33618394,0.42583872,1.71997094,0.00480132,0.05833757,0.22575806,1.00223709,0.02696017,0.30080420
-2.71635818,3.37819769,0.44256602,1.74800874,0.00486317,0.06132838,0.22864449,1.00101851,0.02824474,0.30430063
-2.71035518,3.41403840,0.45915076,1.77289444,0.00489733,0.06425006,0.23114342,0.99759083,0.02952752,0.30747046
-2.70435218,3.44320276,0.47540149,1.79429285,0.00490337,0.06707552,0.23329402,0.99191444,0.03080049,0.31029651
-2.69834917,3.46529405,0.49112579,1.81191591,0.00488142,0.06977805,0.23514833,0.98399802,0.03205495,0.31276870
-2.69234617,3.48002610,0.50613219,1.82552420,0.00483212,0.07233165,0.23676970,0.97390032,0.03328138,0.31488379
-2.68634317,3.48722560,0.52023251,1.83492827,0.00475662,0.07471133,0.23823093,0.96173048,0.03446942,0.31664525
-2.68034017,3.48683326,0.53324450,1.83998989,0.00465654,0.07689347,0.23961239,0.94764678,0.03560785,0.31806309
-2.67433717,3.47890381,0.54499490,1.84062329,0.00453391,0.07885622,0.24100009,0.93185407,0.03668468,0.31915398
-2.66833417,3.46360513,0.55532287,1.83679654,0.00439113,0.08057989,0.24248383,0.91459976,0.03768732,0.31994139
-2.66233117,3.44121654,0.56408361,1.82853287,0.00423090,0.08204743,0.24415553,0.89616877,0.03860290,0.32045593
-2.65632816,3.41212633,0.57115223,1.81591202,0.00405615,0.08324488,0.24610765,0.87687744,0.03941850,0.32073579
-2.65032516,3.37682837,0.57642754,1.79907133,0.00386998,0.08416186,0.24843192,0.85706675,0.04012167,0.32082722
-2.64432216,3.33591767,0.57983567,1.77820642,0.00367561,0.08479201,0.25121812,0.83709498,0.04070075,0.32078493
-2.63831916,3.29008448,0.58133334,1.75357120,0.00347628,0.08513346,0.25455307,0.81732997,0.04114544,0.32067245
-2.63231616,3.24010688,0.58091052,1.72547690,0.00327522,0.08518912,0.25851958,0.79814132,0.04144720,0.32056210
-2.62631316,3.18684115,0.57859228,1.69428986,0.00307557,0.08496706,0.26319539,0.77989245,0.04159972,0.32053474
-2.62031016,3.13120987,0.57443974,1.66042784,0.00288039,0.08448060,0.26865202,0.76293292,0.04159930,0.32067894
-2.61430715,3.07418740,0.56854994,1.62435463,0.00269253,0.08374835,0.27495334,0.74759082,0.04144519,0.32108968
-2.60830415,3.01678253,0.56105450,1.58657288,0.00251468,0.08279411,0.28215387,0.73416561,0.04113977,0.32186639
-2.60230115,2.96001843,0.55211710,1.54761508,0.00234928,0.08164648,0.29029678,0.72292126,0.04068872,0.32311043
-2.59629815,2.90491009,0.54192983,1.50803283,0.00219855,0.08033842,0.29941155,0.71408000,0.04010098,0.32492193
-2.59029515,2.85243955,0.53070845,1.46838462,0.00206440,0.07890652,0.30951135,0.70781651,0.03938863,0.32739610
-2.58429215,2.80352975,0.51868667,1.42922231,0.00194848,0.07739012,0.32059024,0.70425294,0.03856664,0.33061919
-2.57828914,2.75901765,0.50610979,1.39107705,0.00185213,0.07583031,0.33262034,0.70345466,0.03765250,0.33466416
-2.57228614,2.71962782,0.49322780,1.35444475,0.00177641,0.07426872,0.34554908,0.70542705,0.03666572,0.33958631
-2.56628314,2.68594748,0.48028827,1.31977210,0.00172202,0.07274630,0.35929682,0.71011336,0.03562731,0.34541911
-2.56028014,2.65840427,0.46752939,1.28744347,0.00168938,0.07130203,0.37375496,0.71739388,0.03455915,0.35217044
-2.55427714,2.63724796,0.45517326,1.25776940,0.00167855,0.06997161,0.38878495,0.72708660,0.03348330,0.35981950
-2.54827414,2.62253717,0.44341991,1.23097738,0.00168931,0.06878628,0.40421813,0.73894935,0.03242139,0.36831458
-2.54227114,2.61413211,0.43244215,1.20720519,0.00172108,0.06777169,0.41985682,0.75268369,0.03139397,0.37757192
-2.53626813,2.61169403,0.42238154,1.18649738,0.00177298,0.06694701,0.43547663,0.76794040,0.03041993,0.38747583
-2.53026513,2.61469183,0.41334553,1.16880509,0.00184381,0.06632420,0.45083019,0.78432675,0.02951595,0.39788003
-2.52426213,2.62241594,0.40540594,1.15398934,0.00193209,0.06590761,0.46565206,0.80141520,0.02869615,0.40861046
-2.51825913,2.63399920,0.39859878,1.14182761,0.00203605,0.06569377,0.47966499,0.81875358,0.02797177,0.41946934
-2.51225613,2.64844413,0.39292534,1.13202367,0.00215367,0.06567157,0.49258717,0.83587632,0.02735097,0.43024038
-2.50625313,2.66465571,0.38835448,1.12422010,0.00228271,0.06582272,0.50414026,0.85231650,0.02683879,0.44069513
-2.50025013,2.68147827,0.38482595,1.11801308,0.00242075,0.06612244,0.51405799,0.86761834,0.02643723,0.45059994
-2.49424712,2.69773522,0.38225458,1.11296873,0.00256523,0.06654046,0.52209484,0.88134956,0.02614541,0.45972361
-2.48824412,2.71226982,0.38053509,1.10864035,0.00271348,0.06704227,0.52803454,0.89311347,0.02595987,0.46784509
-2.48224112,2.72398544,0.37954725,1.10458575,0.00286281,0.06759046,0.53169791,0.90256010,0.02587491,0.47476109
-2.47623812,2.73188355,0.37916130,1.10038393,0.00301053,0.06814626,0.53294980,0.90939607,0.02588304,0.48029323
-2.47023512,2.73509798,0.37924318,1.09565047,0.00315406,0.06867106,0.53170469,0.91339295,0.02597537,0.48429440
-2.46423212,2.73292408,0.37965958,1.09005088,0.00329090,0.06912798,0.52793076,0.91439367,0.02614213,0.48665408
-2.45822911,2.72484173,0.38028250,1.08331156,0.00341879,0.06948335,0.52165219,0.91231696,0.02637310,0.48730248
-2.45222611,2.71053137,0.38099328,1.07522777,0.00353569,0.06970802,0.51294969,0.90715962,0.02665799,0.48621315
-2.44622311,2.68988276,0.38168590,1.06566874,0.00363985,0.06977858,0.50195909,0.89899662,0.02698685,0.48340421
-2.44022011,2.66299635,0.38226970,1.05457946,0.00372986,0.06967822,0.48886818,0.88797911,0.02735036,0.47893802
-2.43421711,2.63017744,0.38267126,1.04197953,0.00380466,0.06939749,0.47391192,0.87433055,0.02774004,0.47291940
-2.42821411,2.59192385,0.38283569,1.02795922,0.00386360,0.06893463,0.45736620,0.85834101,0.02814844,0.46549252
-2.42221111,2.54890776,0.38272724,1.01267300,0.00390641,0.06829576,0.43954046,0.84036012,0.02856921,0.45683663
-2.41620810,2.50195283,0.38232938,0.99633111,0.00393323,0.06749462,0.42076949,0.82078868,0.02899709,0.44716073
-2.41020510,2.45200756,0.38164437,0.97918951,0.00394460,0.06655219,0.40140473,0.80006950,0.02942796,0.43669766
-2.40420210,2.40011628,0.38069250,0.96153884,0.00394148,0.06549594,0.38180536,0.77867754,0.02985868,0.42569756
-2.39819910,2.34738854,0.37951096,0.94369290,0.00392518,0.06435891,0.36232957,0.75710972,0.03028698,0.41442119
-2.39219610,2.29496845,0.37815245,0.92597698,0.00389740,0.06317861,0.34332620,0.73587467,0.03071139,0.40313318
-2.38619310,2.24400444,0.37668364,0.90871669,0.00386019,0.06199572,0.32512715,0.71548259,0.03113101,0.39209557
-2.38019010,2.19562066,0.37518346,0.89222739,0.00381591,0.06085276,0.30804055,0.69643545,0.03154544,0.38156167
-2.37418709,2.15089050,0.37374119,0.87680479,0.00376728,0.05979262,0.29234501,0.67921766,0.03195458,0.37177054
-2.36818409,2.11081273,0.37245446,0.86271664,0.00371729,0.05885714,0.27828493,0.66428737,0.03235856,0.36294213
-2.36218109,2.07629073,0.37142713,0.85019585,0.00366924,0.05808572,0.26606702,0.65206848,0.03275763,0.35527314
-2.35617809,2.04811505,0.37076700,0.83943509,0.00362675,0.05751400,0.25585789,0.64294348,0.03315207,0.34893375
-2.35017509,2.02694924,0.37058339,0.83058270,0.00359372,0.05717267,0.24778281,0.63724714,0.03354213,0.34406511
-2.34417209,2.01331928,0.37098464,0.82374014,0.00357432,0.05708640,0.24192545,0.63526117,0.03392803,0.34077766
-2.33816908,2.00760627,0.37207539,0.81896085,0.00357303,0.05727305,0.23832862,0.63720975,0.03430989,0.33915029
-2.33216608,2.01004252,0.37395390,0.81625025,0.00359461,0.05774302,0.23699578,0.64325612,0.03468778,0.33923016
-2.32616308,2.02071070,0.37670923,0.81556719,0.00364405,0.05849887,0.23789327,0.65350007,0.03506169,0.34103325
-2.32016008,2.03954600,0.38041845,0.81682635,0.00372657,0.05953517,0.24095313,0.66797642,0.03543157,0.34454550
-2.31415708,2.06634093,0.38514397,0.81990173,0.00384758,0.06083863,0.24607634,0.68665433,0.03579737,0.34972444
-2.30815408,2.10075262,0.39093089,0.82463109,0.00401255,0.06238847,0.25313637,0.70943753,0.03615904,0.35650130
-2.30215108,2.14231208,0.39780467,0.83082109,0.00422699,0.06415698,0.26198289,0.73616525,0.03651660,0.36478342
-2.29614807,2.19043537,0.40576903,0.83825307,0.00449627,0.06611034,0.27244563,0.76661392,0.03687015,0.37445686
-2.29014507,2.24443589,0.41480415,0.84668923,0.00482551,0.06820958,0.28433810,0.80049938,0.03721991,0.38538922
-2.28414207,2.30353768,0.42486535,0.85587909,0.00521940,0.07041171,0.29746122,0.83747972,0.03756624,0.39743238
-2.27813907,2.36688920,0.43588218,0.86556588,0.00568199,0.07267093,0.31160672,0.87715860,0.03790962,0.41042530
-2.27213607,2.43357713,0.44775802,0.87549275,0.00621652,0.07493988,0.32656028,0.91908899,0.03825068,0.42419655
-2.26613307,2.50263990,0.46037026,0.88540846,0.00682515,0.07717095,0.34210435,0.96277746,0.03859014,0.43856672
-2.26013007,2.57308072,0.47357095,0.89507244,0.00750878,0.07931750,0.35802059,1.00768900,0.03892873,0.45335056
-2.25412706,2.64387980,0.48718820,0.90425890,0.00826679,0.08133502,0.37409207,1.05325242,0.03926708,0.46835883
-2.24812406,2.71400579,0.50102801,0.91275999,0.00909688,0.08318220,0.39010508,1.09886653,0.03960565,0.48339994
-2.24212106,2.78242658,0.51487685,0.92038783,0.00999489,0.08482186,0.40585075,1.14390717,0.03994452,0.49828133
-2.23611806,2.84811934,0.52850476,0.92697545,0.01095467,0.08622169,0.42112645,1.18773522,0.04028321,0.51281069
-2.23011506,2.91008039,0.54166910,0.93237671,0.01196799,0.08735483,0.43573714,1.22970574,0.04062052,0.52679719
-2.22411206,2.96733503,0.55411877,0.93646524,0.01302459,0.08820032,0.44949663,1.26917815,0.04095426,0.54005262
-2.21810905,3.01894766,0.56559906,0.93913278,0.01411219,0.08874330,0.46222892,1.30552760,0.04128116,0.55239276
-2.21210605,3.06403261,0.57585680,0.94028702,0.01521668,0.08897510,0.47376971,1.33815730,0.04159663,0.56363887
-2.20610305,3.10176579,0.58464598,0.93984925,0.01632231,0.08889318,0.48396798,1.36651166,0.04189466,0.57361958
-2.20010005,3.13139737,0.59173346,0.93775217,0.01741205,0.08850087,0.49268781,1.39008980,0.04216779,0.58217299
-2.19409705,3.15226529,0.59690488,0.93393806,0.01846792,0.08780711,0.49981036,1.40845915,0.04240711,0.58914924
-2.18809405,3.16380956,0.59997037,0.92835755,0.01947149,0.08682596,0.50523595,1.42126853,0.04260237,0.59441332
-2.18209105,3.16558676,0.60077001,0.92096920,0.02040433,0.08557615,0.50888624,1.42826012,0.04274217,0.59784814
-2.17608804,3.15728418,0.59917886,0.91173987,0.02124857,0.08408046,0.51070622,1.42927973,0.04281425,0.59935775
-2.17008504,3.13873298,0.59511125,0.90064600,0.02198742,0.08236519,0.51066620,1.42428489,0.04280589,0.59887053
-2.16408204,3.10991943,0.58852421,0.88767565,0.02260572,0.08045943,0.50876331,1.41334996,0.04270431,0.59634218
-2.15807904,3.07099351,0.57941995,0.87283109,0.02309041,0.07839444,0.50502264,1.39666814,0.04249721,0.59175836
-2.15207604,3.02227397,0.56784709,0.85613190,0.02343100,0.07620296,0.49949777,1.37454984,0.04217330,0.58513671
-2.14607304,2.96424936,0.55390067,0.83761800,0.02361991,0.07391854,0.49227064,1.34741743,0.04172282,0.57652826
-2.14007004,2.89757438,0.53772086,0.81735262,0.02365273,0.07157486,0.48345065,1.31579637,0.04113810,0.56601780
-2.13406703,2.82306137,0.51949045,0.79542478,0.02352844,0.06920509,0.47317303,1.28030300,0.04041399,0.55372351
-2.12806403,2.74166704,0.49943096,0.77195097,0.02324938,0.06684127,0.46159642,1.24162938,0.03954827,0.53979538
-2.12206103,2.65447452,0.47779785,0.74707596,0.02282124,0.06451376,0.44889972,1.20052584,0.03854193,0.52441282
-2.11605803,2.56267144,0.45487466,0.72097248,0.02225287,0.06225074,0.43527845,1.15778185,0.03739935,0.50778119
-2.11005503,2.46752474,0.43096645,0.69383972,0.02155599,0.06007778,0.42094048,1.11420608,0.03612836,0.49012770
-2.10405203,2.37035308,0.40639280,0.66590075,0.02074477,0.05801748,0.40610162,1.07060635,0.03474009,0.47169649
-2.09804902,2.27249797,0.38148051,0.63739881,0.01983548,0.05608929,0.39098088,1.02777029,0.03324878,0.45274340
-2.09204602,2.17529457,0.35655627,0.60859272,0.01884586,0.05430930,0.37579590,0.98644742,0.03167144,0.43353041
-2.08604302,2.08004337,0.33193966,0.57975158,0.01779466,0.05269021,0.36075847,0.94733307,0.03002736,0.41432007
-2.08004002,1.98798336,0.30793654,0.55114897,0.01670107,0.05124142,0.34607044,0.91105469,0.02833755,0.39537008
-2.07403702,1.90026784,0.28483301,0.52305696,0.01558416,0.04996914,0.33191995,0.87816079,0.02662419,0.37692820
-2.06803402,1.81794304,0.26289030,0.49574013,0.01446240,0.04887660,0.31847833,0.84911246,0.02490993,0.35922769
-2.06203102,1.74193030,0.24234038,0.46944989,0.01335316,0.04796431,0.30589742,0.82427753,0.02321724,0.34248321
-2.05602801,1.67301170,0.22338258,0.44441915,0.01227235,0.04723038,0.29430753,0.80392715,0.02156781,0.32688744
-2.05002501,1.61181925,0.20618117,0.42085775,0.01123409,0.04667078,0.28381599,0.78823447,0.01998192,0.31260838
-2.04402201,1.55882762,0.19086386,0.39894852,0.01025043,0.04627967,0.27450616,0.77727519,0.01847793,0.29978722
-2.03801901,1.51434991,0.17752121,0.37884419,0.00933124,0.04604965,0.26643700,0.77102953,0.01707184,0.28853690
-2.03201601,1.47853653,0.16620690,0.36066511,0.00848408,0.04597200,0.25964303,0.76938548,0.01577694,0.27894123
-2.02601301,1.45137674,0.15693875,0.34449778,0.00771424,0.04603683,0.25413473,0.77214301,0.01460352,0.27105447
-2.02001001,1.43270264,0.14970042,0.33039430,0.00702474,0.04623323,0.24989925,0.77901922,0.01355880,0.26490149
-2.01400700,1.42219572,0.14444375,0.31837243,0.00641651,0.04654935,0.24690151,0.78965428,0.01264681,0.26047824
-2.00800400,1.41939569,0.14109159,0.30841649,0.00588856,0.04697247,0.24508564,0.80361836,0.01186852,0.25775273
-2.00200100,1.42371175,0.13954115,0.30047884,0.00543817,0.04748903,0.24437673,0.82041960,0.01122194,0.25666631
-1.99599800,1.43443644,0.13966760,0.29448210,0.00506114,0.04808474,0.24468300,0.83951339,0.01070238,0.25713545
-1.98999500,1.45076217,0.14132819,0.29032178,0.00475207,0.04874464,0.24589836,0.86031303,0.01030276,0.25905391
-1.98399200,1.47180036,0.14436642,0.28786959,0.00450463,0.04945329,0.24790532,0.88220206,0.01001395,0.26229532
-1.97798899,1.49660346,0.14861653,0.28697709,0.00431180,0.05019499,0.25057844,0.90454828,0.00982516,0.26671627
-1.97198599,1.52418942,0.15390806,0.28747989,0.00416622,0.05095413,0.25378803,0.92671931,0.00972444,0.27215982
-1.96598299,1.55356846,0.16007038,0.28920207,0.00406035,0.05171560,0.25740433,0.94809970,0.00969904,0.27845946
-1.95997999,1.58377152,0.16693722,0.29196092,0.00398677,0.05246534,0.26130186,0.96810910,0.00973593,0.28544341
-1.95397699,1.61387965,0.17435096,0.29557182,0.00393838,0.05319087,0.26536396,0.98622098,0.00982220,0.29293921
-1.94797399,1.64305345,0.18216660,0.29985306,0.00390857,0.05388201,0.26948726,1.00198136,0.00994551,0.30077843
-1.94197099,1.67056129,0.19025533,0.30463057,0.00389142,0.05453148,0.27358603,1.01502663,0.01009444,0.30880138
-1.93596798,1.69580526,0.19850752,0.30974230,0.00388177,0.05513557,0.27759603,1.02509972,0.01025886,0.31686158
-1.92996498,1.71834343,0.20683500,0.31504212,0.00387535,0.05569469,0.28147782,1.03206367,0.01043019,0.32482982
-1.92396198,1.73790729,0.21517256,0.32040302,0.00386883,0.05621390,0.28521917,1.03591179,0.01060168,0.33259760
-1.91795898,1.75441312,0.22347858,0.32571955,0.00385987,0.05670314,0.28883648,1.03677369,0.01076851,0.34007979
-1.91195598,1.76796654,0.23173468,0.33090928,0.00384705,0.05717740,0.29237505,1.03491649,0.01092795,0.34721626
-1.90595298,1.77885952,0.23994445,0.33591327,0.00382991,0.05765663,0.29590798,1.03074083,0.01107934,0.35397242
-1.89994997,1.78755953,0.24813117,0.34069547,0.00380881,0.05816536,0.29953383,1.02477144,0.01122409,0.36033869
-1.89394697,1.79469099,0.25633472,0.34524110,0.00378488,0.05873214,0.30337286,1.01764248,0.01136553,0.36632869
-1.88794397,1.80100944,0.26460766,0.34955412,0.00375986,0.05938869,0.30756213,1.01007775,0.01150878,0.37197638
-1.88194097,1.80736928,0.27301064,0.35365376,0.00373600,0.06016886,0.31224940,1.00286645,0.01166051,0.37733225
-1.87593797,1.81468634,0.28160741,0.35757056,0.00371587,0.06110733,0.31758627,0.99683537,0.01182867,0.38245866
-1.86993497,1.82389664,0.29045954,0.36134188,0.00370221,0.06223825,0.32372064,0.99281831,0.01202221,0.38742465
-1.86393197,1.83591323,0.29962105,0.36500726,0.00369778,0.06359369,0.33078896,0.99162411,0.01225073,0.39230046
-1.85792896,1.85158282,0.30913335,0.36860387,0.00370516,0.06520213,0.33890848,0.99400435,0.01252417,0.39715206
-1.85192596,1.87164415,0.31902045,0.37216225,0.00372661,0.06708696,0.34816997,1.00062217,0.01285248,0.40203592
-1.84592296,1.89668997,0.32928495,0.37570266,0.00376395,0.06926502,0.35863129,1.01202342,0.01324527,0.40699441
-1.83991996,1.92713434,0.33990478,0.37923207,0.00381842,0.07174540,0.37031192,1.02861138,0.01371154,0.41205200
-1.83391696,1.96318667,0.35083095,0.38274218,0.00389059,0.07452836,0.38318906,1.05062613,0.01425942,0.41721242
-1.82791396,2.00483378,0.36198643,0.38620835,0.00398027,0.07760465,0.39719530,1.07812952,0.01489590,0.42245712
-1.82191096,2.05183082,0.37326621,0.38958960,0.00408655,0.08095504,0.41221805,1.11099645,0.01562670,0.42774481
-1.81590795,2.10370142,0.38453862,0.39282960,0.00420772,0.08455025,0.42810098,1.14891276,0.01645607,0.43301235
-1.80990495,2.15974725,0.39564782,0.39585867,0.00434134,0.08835130,0.44464720,1.19138024,0.01738667,0.43817689
-1.80390195,2.21906653,0.40641748,0.39859651,0.00448432,0.09231013,0.46162433,1.23772826,0.01841958,0.44313897
