energy_ev,total_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.49674837,3.05962997,0.69439161,0.44429516,0.38451548,2.10453920,0.00091546,0.04544578,0.42289300,0.00000000
-3.49074537,3.05037595,0.68547793,0.43516994,0.37452142,2.11188655,0.00093360,0.04464389,0.41340744,0.00000000
-3.48474237,3.05230575,0.67813581,0.42708737,0.36617181,2.12774658,0.00094921,0.04407430,0.40570460,0.00000000
-3.47873937,3.06477208,0.67232183,0.42004668,0.35948989,2.15151286,0.00096210,0.04373167,0.39972133,0.00000000
-3.47273637,3.08691966,0.66796101,0.41403966,0.35446630,2.18240734,0.00097214,0.04360740,0.39536894,0.00000000
-3.46673337,3.11770372,0.66495165,0.40905176,0.35106047,2.21949587,0.00097922,0.04368944,0.39253583,0.00000000
-3.46073037,3.15591387,0.66317088,0.40506351,0.34920236,2.26170805,0.00098327,0.04396227,0.39109035,0.00000000
-3.45472736,3.20020271,0.66248073,0.40205216,0.34879479,2.30786129,0.00098428,0.04440694,0.39088382,0.00000000
-3.44872436,3.24911909,0.66273452,0.39999369,0.34971613,2.35668850,0.00098226,0.04500125,0.39175376,0.00000000
-3.44272136,3.30114533,0.66378339,0.39886495,0.35182356,2.40686906,0.00097726,0.04572006,0.39352736,0.00000000
-3.43671836,3.35473750,0.66548274,0.39864614,0.35495670,2.45706225,0.00096939,0.04653572,0.39602504,0.00000000
-3.43071536,3.40836786,0.66769836,0.39932320,0.35894162,2.50594232,0.00095881,0.04741871,0.39906427,0.00000000
-3.42471236,3.46056818,0.67031197,0.40089030,0.36359523,2.55223425,0.00094572,0.04833828,0.40246340,0.00000000
-3.41870935,3.50997244,0.67322605,0.40335203,0.36872985,2.59474908,0.00093037,0.04926333,0.40604558,0.00000000
-3.41270635,3.55535748,0.67636767,0.40672526,0.37415790,2.63241754,0.00091307,0.05016323,0.40964260,0.00000000
-3.40670335,3.59567992,0.67969111,0.41104039,0.37969660,2.66432093,0.00089419,0.05100876,0.41309848,0.00000000
-3.40070035,3.63010791,0.68317932,0.41634195,0.38517250,2.68971789,0.00087415,0.05177296,0.41627287,0.00000000
-3.39469735,3.65804617,0.68684381,0.42268831,0.39042567,2.70806612,0.00085341,0.05243203,0.41904390,0.00000000
-3.38869435,3.67915328,0.69072335,0.43015053,0.39531346,2.71903797,0.00083250,0.05296602,0.42131054,0.00000000
-3.38269135,3.69335011,0.69488113,0.43881017,0.39971369,2.72252931,0.00081196,0.05335946,0.42299424,0.00000000
-3.37668834,3.70081914,0.69940078,0.44875619,0.40352709,2.71866115,0.00079241,0.05360179,0.42403986,0.00000000
-3.37068534,3.70199434,0.70438126,0.46008100,0.40667905,2.70777391,0.00077447,0.05368760,0.42441577,0.00000000
-3.36468234,3.69754206,0.70993092,0.47287572,0.40912045,2.69041441,0.00075880,0.05361673,0.42411321,0.00000000
-3.35867934,3.68833353,0.71616095,0.48722497,0.41082778,2.66731622,0.00074608,0.05339405,0.42314474,0.00000000
-3.35267634,3.67541032,0.72317857,0.50320124,0.41180233,2.63937395,0.00073699,0.05302916,0.42154218,0.00000000
-3.34667334,3.65994394,0.73108024,0.52085928,0.41206876,2.60761266,0.00073220,0.05253588,0.41935374,0.00000000
-3.34067034,3.64319151,0.73994523,0.54023066,0.41167298,2.57315348,0.00073237,0.05193152,0.41664091,0.00000000
-3.33466733,3.62644916,0.74982974,0.56131874,0.41067950,2.53717695,0.00073816,0.05123617,0.41347486,0.00000000
-3.32866433,3.61100527,0.76076202,0.58409448,0.40916840,2.50088533,0.00075015,0.05047179,0.40993291,0.00000000
-3.32266133,3.59809515,0.77273839,0.60849308,0.40723204,2.46546543,0.00076891,0.04966138,0.40609492,0.00000000
-3.31665833,3.58885920,0.78572066,0.63441179,0.40497172,2.43205327,0.00079492,0.04882802,0.40204003,0.00000000
-3.31065533,3.58430582,0.79963463,0.66170900,0.40249427,2.40170176,0.00082861,0.04799411,0.39784370,0.00000000
-3.30465233,3.58528049,0.81437008,0.69020455,0.39990895,2.37535254,0.00087030,0.04718062,0.39357536,0.00000000
-3.29864932,3.59244195,0.82978195,0.71968150,0.39732441,2.35381273,0.00092021,0.04640642,0.38929662,0.00000000
-3.29264632,3.60624602,0.84569266,0.74988915,0.39484621,2.33773724,0.00097845,0.04568782,0.38506015,0.00000000
-3.28664332,3.62693752,0.86189558,0.78054720,0.39257457,2.32761709,0.00104501,0.04503822,0.38090925,0.00000000
-3.28064032,3.65455011,0.87815935,0.81135112,0.39060267,2.32377377,0.00111973,0.04446793,0.37687815,0.00000000
-3.27463732,3.68891382,0.89423293,0.84197828,0.38901533,2.32635958,0.00120232,0.04398414,0.37299272,0.00000000
-3.26863432,3.72966964,0.90985128,0.87209486,0.38788812,2.33536383,0.00129231,0.04359101,0.36927191,0.00000000
-3.26263132,3.77629039,0.92474136,0.90136321,0.38728691,2.35062414,0.00138911,0.04328994,0.36572936,0.00000000
-3.25662831,3.82810684,0.93862837,0.92944939,0.38726768,2.37184250,0.00149197,0.04307991,0.36237535,0.00000000
-3.25062531,3.88433799,0.95124208,0.95603084,0.38787668,2.39860509,0.00160000,0.04295791,0.35921880,0.00000000
-3.24462231,3.94412416,0.96232310,0.98080364,0.38915070,2.43040520,0.00171217,0.04291939,0.35626919,0.00000000
-3.23861931,4.00656164,0.97162891,1.00348952,0.39111753,2.46666811,0.00182737,0.04295878,0.35353819,0.00000000
-3.23261631,4.07073763,0.97893961,1.02384203,0.39379639,2.50677701,0.00194438,0.04306995,0.35104110,0.00000000
-3.22661331,4.13576389,0.98406320,1.04165202,0.39719837,2.55009895,0.00206195,0.04324669,0.34879761,0.00000000
-3.22061031,4.20080800,0.98684034,1.05675207,0.40132673,2.59600964,0.00217878,0.04348308,0.34683222,0.00000000
-3.21460730,4.26512102,0.98714843,1.06901974,0.40617708,2.64391631,0.00229362,0.04377379,0.34517394,0.00000000
-3.20860430,4.32806022,0.98490497,1.07837973,0.41173731,2.69327749,0.00240523,0.04411428,0.34385548,0.00000000
-3.20260130,4.38910624,0.98006999,1.08480463,0.41798740,2.74361897,0.00251249,0.04450097,0.34291183,0.00000000
-3.19659830,4.44787377,0.97264753,1.08831440,0.42489901,2.79454533,0.00261438,0.04493117,0.34237840,0.00000000
-3.19059530,4.50411535,0.96268616,1.08897459,0.43243484,2.84574639,0.00271004,0.04540302,0.34228870,0.00000000
-3.18459230,4.55771814,0.95027824,1.08689321,0.44054797,2.89699847,0.00279877,0.04591533,0.34267179,0.00000000
-3.17858929,4.60869370,0.93555817,1.08221657,0.44918107,2.94816033,0.00288005,0.04646727,0.34354960,0.00000000
-3.17258629,4.65716142,0.91869944,1.07512392,0.45826570,2.99916408,0.00295358,0.04705807,0.34493425,0.00000000
-3.16658329,4.70332627,0.89991056,1.06582145,0.46772170,3.05000158,0.00301921,0.04768671,0.34682559,0.00000000
-3.16058029,4.74745206,0.87943006,1.05453543,0.47745678,3.10070706,0.00307699,0.04835146,0.34920905,0.00000000
-3.15457729,4.78983161,0.85752051,1.04150515,0.48736649,3.15133707,0.00312713,0.04904965,0.35205407,0.00000000
-3.14857429,4.83075552,0.83446194,1.02697552,0.49733448,3.20194884,0.00316994,0.04977725,0.35531304,0.00000000
-3.14257129,4.87048112,0.81054475,1.01118994,0.50723339,3.25257853,0.00320584,0.05052870,0.35892106,0.00000000
-3.13656828,4.90920371,0.78606242,0.99438349,0.51692607,3.30322065,0.00323531,0.05129670,0.36279642,0.00000000
-3.13056528,4.94703160,0.76130430,0.97677682,0.52626752,3.35381014,0.00325884,0.05207214,0.36684191,0.00000000
-3.12456228,4.98396670,0.73654870,0.95857084,0.53510723,3.40420822,0.00327689,0.05284411,0.37094695,0.00000000
-3.11855928,5.01989192,0.71205667,0.93994263,0.54329213,3.45419332,0.00328990,0.05360011,0.37499040,0.00000000
-3.11255628,5.05456650,0.68806663,0.92104245,0.55066989,3.50345768,0.00329821,0.05432617,0.37884403,0.00000000
-3.10655328,5.08762959,0.66479009,0.90199225,0.55709261,3.55161018,0.00330209,0.05500732,0.38237654,0.00000000
-3.10055028,5.11861233,0.64240862,0.88288540,0.56242065,3.59818554,0.00330169,0.05562789,0.38545782,0.00000000
-3.09454727,5.14695790,0.62107212,0.86378786,0.56652659,3.64265947,0.00329713,0.05617212,0.38796345,0.00000000
-3.08854427,5.17204851,0.60089854,0.84474064,0.56929903,3.68446913,0.00328841,0.05662460,0.38977913,0.00000000
-3.08254127,5.19323801,0.58197482,0.82576326,0.57064613,3.72303781,0.00327552,0.05697086,0.39080481,0.00000000
-3.07653827,5.20988827,0.56435905,0.80685822,0.57049880,3.75780250,0.00325844,0.05719792,0.39095844,0.00000000
-3.07053527,5.22140724,0.54808363,0.78801611,0.56881318,3.78824264,0.00323722,0.05729482,0.39017906,0.00000000
-3.06453227,5.22728642,0.53315919,0.76922104,0.56557258,3.81390847,0.00321197,0.05725301,0.38842916,0.00000000
-3.05852926,5.22713560,0.51957895,0.75045625,0.56078849,3.83444707,0.00318296,0.05706678,0.38569612,0.00000000
-3.05252626,5.22071268,0.50732329,0.73170950,0.55450091,3.84962470,0.00315064,0.05673349,0.38199270,0.00000000
-3.04652326,5.20794669,0.49636417,0.71297798,0.54677765,3.85934375,0.00311568,0.05625375,0.37735661,0.00000000
-3.04052026,5.18895264,0.48666917,0.69427248,0.53771288,3.86365337,0.00307901,0.05563142,0.37184902,0.00000000
-3.03451726,5.16403723,0.47820481,0.67562073,0.52742488,3.86275301,0.00304184,0.05487354,0.36555236,0.00000000
-3.02851426,5.13369483,0.47093915,0.65706957,0.51605310,3.85698850,0.00300567,0.05399010,0.35856714,0.00000000
-3.02251126,5.09859409,0.46484324,0.63868603,0.50375455,3.84684091,0.00297226,0.05299374,0.35100833,0.00000000
-3.01650825,5.05955579,0.45989173,0.62055714,0.49069987,3.83290864,0.00294364,0.05189928,0.34300121,0.00000000
-3.01050525,5.01752298,0.45606231,0.60278864,0.47706905,3.81588390,0.00292209,0.05072328,0.33467697,0.00000000
-3.00450225,4.97352532,0.45333436,0.58550252,0.46304696,3.79652475,0.00291003,0.04948346,0.32616827,0.00000000
-2.99849925,4.92863929,0.45168673,0.56883365,0.44881903,3.77562421,0.00291004,0.04819812,0.31760494,0.00000000
-2.99249625,4.88394647,0.45109505,0.55292555,0.43456699,3.75397820,0.00292477,0.04688559,0.30910999,0.00000000
-2.98649325,4.84049206,0.45152868,0.53792563,0.42046491,3.73235400,0.00295686,0.04556366,0.30079613,0.00000000
-2.98049025,4.79924561,0.45294760,0.52397999,0.40667569,3.71146064,0.00300888,0.04424907,0.29276283,0.00000000
-2.97448724,4.76106578,0.45529954,0.51122807,0.39334799,3.69192284,0.00308329,0.04295707,0.28509414,0.00000000
-2.96848424,4.72667076,0.45851754,0.49979740,0.38061370,3.67425949,0.00318231,0.04170105,0.27785721,0.00000000
-2.96248124,4.69661526,0.46251814,0.48979860,0.36858597,3.65886753,0.00330794,0.04049227,0.27110155,0.00000000
-2.95647824,4.67127498,0.46720041,0.48132086,0.35735779,3.64601162,0.00346183,0.03933968,0.26485903,0.00000000
-2.95047524,4.65083859,0.47244592,0.47442805,0.34700123,3.63581983,0.00364531,0.03824982,0.25914451,0.00000000
-2.94447224,4.63530725,0.47811962,0.46915565,0.33756704,3.62828496,0.00385932,0.03722687,0.25395708,0.00000000
-2.93846923,4.62450107,0.48407168,0.46550855,0.32908494,3.62327111,0.00410437,0.03627270,0.24928170,0.00000000
-2.93246623,4.61807164,0.49014024,0.46345984,0.32156420,3.62052462,0.00438061,0.03538706,0.24509124,0.00000000
-2.92646323,4.61551984,0.49615487,0.46295066,0.31499468,3.61968869,0.00468777,0.03456780,0.24134865,0.00000000
-2.92046023,4.61621761,0.50194063,0.46389114,0.30934828,3.62032060,0.00502521,0.03381118,0.23800931,0.00000000
-2.91445723,4.61943274,0.50732253,0.46616233,0.30458058,3.62191052,0.00539194,0.03311210,0.23502333,0.00000000
-2.90845423,4.62435547,0.51213022,0.46961934,0.30063281,3.62390135,0.00578669,0.03246449,0.23233775,0.00000000
-2.90245123,4.63012611,0.51620262,0.47409525,0.29743405,3.62570843,0.00620796,0.03186161,0.22989854,0.00000000
-2.89644822,4.63586278,0.51939248,0.47940618,0.29490356,3.62673889,0.00665406,0.03129635,0.22765247,0.00000000
-2.89044522,4.64068862,0.52157045,0.48535695,0.29295332,3.62640994,0.00712321,0.03076150,0.22554863,0.00000000
-2.88444222,4.64375812,0.52262880,0.49174748,0.29149059,3.62416596,0.00761358,0.03025008,0.22353977,0.00000000
-2.87843922,4.64428202,0.52248441,0.49837971,0.29042060,3.61949425,0.00812344,0.02975549,0.22158336,0.00000000
-2.87243622,4.64155074,0.52108119,0.50506470,0.28964926,3.61193919,0.00865114,0.02927176,0.21964249,0.00000000
-2.86643322,4.63495590,0.51839174,0.51162984,0.28908579,3.60111515,0.00919526,0.02879368,0.21768648,0.00000000
-2.86043022,4.62400991,0.51441827,0.51792580,0.28864533,3.58671781,0.00975466,0.02831691,0.21569146,0.00000000
-2.85442721,4.60836324,0.50919279,0.52383304,0.28825128,3.56853415,0.01032854,0.02783806,0.21364071,0.00000000
-2.84842421,4.58781910,0.50277671,0.52926748,0.28783758,3.54645085,0.01091648,0.02735478,0.21152495,0.00000000
-2.84242121,4.56234521,0.49525967,0.53418518,0.28735057,3.52046118,0.01151854,0.02686569,0.20934252,0.00000000
-2.83641821,4.53208209,0.48675789,0.53858573,0.28675054,3.49066996,0.01213522,0.02637045,0.20709949,0.00000000
-2.83041521,4.49734746,0.47741198,0.54251403,0.28601294,3.45729644,0.01276757,0.02586965,0.20480962,0.00000000
-2.82441221,4.45863618,0.46738431,0.54606041,0.28512901,3.42067481,0.01341712,0.02536480,0.20249433,0.00000000
-2.81840920,4.41661539,0.45685600,0.54935892,0.28410601,3.38125190,0.01408593,0.02485819,0.20018235,0.00000000
-2.81240620,4.37211435,0.44602361,0.55258368,0.28296690,3.33958188,0.01477657,0.02435284,0.19790941,0.00000000
-2.80640320,4.32610876,0.43509561,0.55594339,0.28174951,3.29631769,0.01549210,0.02385233,0.19571763,0.00000000
-2.80040020,4.27969971,0.42428860,0.55967410,0.28050518,3.25219903,0.01623599,0.02336070,0.19365478,0.00000000
-2.79439720,4.23408718,0.41382348,0.56403034,0.27929700,3.20803694,0.01701213,0.02288232,0.19177323,0.00000000
-2.78839420,4.19053873,0.40392147,0.56927503,0.27819763,3.16469516,0.01782472,0.02242171,0.19012886,0.00000000
-2.78239120,4.15035400,0.39480015,0.57566846,0.27728672,3.12306848,0.01867821,0.02198344,0.18877957,0.00000000
-2.77638819,4.11482588,0.38666948,0.58345671,0.27664816,3.08405862,0.01957718,0.02157194,0.18778379,0.00000000
-2.77038519,4.08519959,0.37972791,0.59286004,0.27636710,3.04854827,0.02052623,0.02119143,0.18719870,0.00000000
-2.76438219,4.06263089,0.37415860,0.60406171,0.27652698,3.01737397,0.02152986,0.02084578,0.18707846,0.00000000
-2.75837919,4.04814483,0.37012576,0.61719768,0.27720652,2.99129874,0.02259226,0.02053839,0.18747230,0.00000000
-2.75237619,4.04259651,0.36777124,0.63234781,0.27847685,2.97098531,0.02371715,0.02027213,0.18842274,0.00000000
-2.74637319,4.04663531,0.36721141,0.64952875,0.28039888,2.95697095,0.02490756,0.02004929,0.18996376,0.00000000
-2.74037019,4.06067402,0.36853429,0.66868913,0.28302092,2.94964473,0.02616560,0.01987153,0.19211927,0.00000000
-2.73436718,4.08486400,0.37179713,0.68970715,0.28637668,2.94922820,0.02749221,0.01973985,0.19490165,0.00000000
-2.72836418,4.11907770,0.37702453,0.71239092,0.29048372,2.95576019,0.02888690,0.01965466,0.19831068,0.00000000
-2.72236118,4.16289915,0.38420694,0.73648139,0.29534230,2.96908657,0.03034752,0.01961574,0.20233275,0.00000000
-2.71635818,4.21562328,0.39330002,0.76165814,0.30093483,2.98885533,0.03186999,0.01962233,0.20694046,0.00000000
-2.71035518,4.27626429,0.40422453,0.78754754,0.30722577,3.01451767,0.03344810,0.01967319,0.21209257,0.00000000
-2.70435218,4.34357322,0.41686712,0.81373325,0.31416216,3.04533509,0.03507339,0.01976666,0.21773446,0.00000000
-2.69834917,4.41606433,0.43108193,0.83976853,0.32167461,3.08039268,0.03673499,0.01990079,0.22379890,0.00000000
-2.69234617,4.49204986,0.44669310,0.86519000,0.32967889,3.11861844,0.03841964,0.02007337,0.23020732,0.00000000
-2.68634317,4.56968215,0.46349813,0.88953218,0.33807799,3.15880821,0.04011177,0.02028208,0.23687141,0.00000000
-2.68034017,4.64700208,0.48127217,0.91234241,0.34676461,3.19965563,0.04179362,0.02052455,0.24369502,0.00000000
-2.67433717,4.72199213,0.49977303,0.93319534,0.35562403,3.23978629,0.04344560,0.02079847,0.25057642,0.00000000
-2.66833417,4.79263255,0.51874689,0.95170661,0.36453725,3.27779515,0.04504659,0.02110161,0.25741069,0.00000000
-2.66233117,4.85695864,0.53793454,0.96754508,0.37338426,3.31228585,0.04657449,0.02143197,0.26409229,0.00000000
-2.65632816,4.91311709,0.55707786,0.98044309,0.38204740,3.34191062,0.04800677,0.02178774,0.27051763,0.00000000
-2.65032516,4.95941932,0.57592643,0.99020448,0.39041455,3.36540942,0.04932106,0.02216737,0.27658768,0.00000000
-2.64432216,4.99438986,0.59424382,0.99671000,0.39838207,3.38164662,0.05049590,0.02256954,0.28221038,0.00000000
-2.63831916,5.01680769,0.61181355,0.99992002,0.40585739,3.38964387,0.05151135,0.02299316,0.28730288,0.00000000
-2.63231616,5.02573911,0.62844417,0.99987448,0.41276102,3.38860786,0.05234967,0.02343731,0.29179349,0.00000000
-2.62631316,5.02056063,0.64397345,0.99669021,0.41902793,3.37795156,0.05299595,0.02390113,0.29562330,0.00000000
-2.62031016,5.00097119,0.65827140,0.99055581,0.42460830,3.35730829,0.05343855,0.02438379,0.29874743,0.00000000
-2.61430715,4.96699308,0.67124200,0.98172449,0.42946742,3.32653788,0.05366955,0.02488427,0.30113582,0.00000000
-2.60830415,4.91896187,0.68282363,0.97050523,0.43358496,3.28572475,0.05368502,0.02540131,0.30277366,0.00000000
-2.60230115,4.85750589,0.69298826,0.95725283,0.43695351,3.23516798,0.05348505,0.02593323,0.30366133,0.00000000
-2.59629815,4.78351650,0.70173940,0.94235720,0.43957658,3.17536417,0.05307377,0.02647780,0.30381401,0.00000000
-2.59029515,4.69811068,0.70910923,0.92623265,0.44146617,3.10698376,0.05245914,0.02703214,0.30326094,0.00000000
-2.58429215,4.60258796,0.71515492,0.90930746,0.44264013,3.03084227,0.05165258,0.02759259,0.30204432,0.00000000
-2.57828914,4.49838388,0.71995469,0.89201425,0.44311942,2.94786784,0.05066851,0.02815472,0.30021805,0.00000000
-2.57228614,4.38702232,0.72360371,0.87478150,0.44292559,2.85906682,0.04952383,0.02871327,0.29784627,0.00000000
-2.56628314,4.27006892,0.72621037,0.85802643,0.44207863,2.76548899,0.04823727,0.02926222,0.29500178,0.00000000
-2.56028014,4.14908771,0.72789299,0.84214941,0.44059530,2.66819427,0.04682879,0.02979495,0.29176445,0.00000000
-2.55427714,4.02560274,0.72877736,0.82752988,0.43848820,2.56822218,0.04531888,0.03030435,0.28821956,0.00000000
-2.54827414,3.90106601,0.72899512,0.81452363,0.43576554,2.46656548,0.04372804,0.03078310,0.28445625,0.00000000
-2.54227114,3.77683261,0.72868304,0.80346135,0.43243170,2.36414881,0.04207620,0.03122396,0.28056597,0.00000000
-2.53626813,3.65414341,0.72798318,0.79464797,0.42848858,2.26181300,0.04038229,0.03162006,0.27664100,0.00000000
-2.53026513,3.53411503,0.72704368,0.78836264,0.42393753,2.16030519,0.03866388,0.03196530,0.27277306,0.00000000
-2.52426213,3.41773648,0.72601992,0.78485874,0.41878176,2.06027450,0.03693696,0.03225465,0.26905190,0.00000000
-2.51825913,3.30587136,0.72507580,0.78436372,0.41302911,1.96227295,0.03521578,0.03248450,0.26556394,0.00000000
-2.51225613,3.19926421,0.72438465,0.78707827,0.40669478,1.86676058,0.03351284,0.03265297,0.26239094,0.00000000
-2.50625313,3.09854953,0.72412945,0.79317466,0.39980397,1.77411395,0.03183888,0.03276009,0.25960861,0.00000000
-2.50025013,3.00426173,0.72450209,0.80279398,0.39239405,1.68463687,0.03020304,0.03280796,0.25728515,0.00000000
-2.49424712,2.91684476,0.72570123,0.81604214,0.38451610,1.59857210,0.02861297,0.03280082,0.25547987,0.00000000
-2.48824412,2.83665984,0.72792868,0.83298487,0.37623572,1.51611316,0.02707504,0.03274495,0.25424171,0.00000000
-2.48224112,2.76399070,0.73138422,0.85364172,0.36763286,1.43741506,0.02559451,0.03264850,0.25360775,0.00000000
-2.47623812,2.69904538,0.73625892,0.87797937,0.35880077,1.36260343,0.02417570,0.03252125,0.25360193,0.00000000
-2.47023512,2.64195482,0.74272716,0.90590478,0.34984392,1.29178128,0.02282217,0.03237419,0.25423370,0.00000000
-2.46423212,2.59276818,0.75093766,0.93725856,0.34087517,1.22503335,0.02153683,0.03221910,0.25549702,0.00000000
-2.45822911,2.55144584,0.76100406,0.97180920,0.33201214,1.16242794,0.02032202,0.03206798,0.25736959,0.00000000
-2.45222611,2.51785081,0.77299549,1.00924859,0.32337313,1.10401638,0.01917962,0.03193259,0.25981236,0.00000000
-2.44622311,2.49173990,0.78692785,1.04918957,0.31507268,1.04983069,0.01811104,0.03182380,0.26276963,0.00000000
-2.44022011,2.47275593,0.80275629,1.09116590,0.30721720,0.99987985,0.01711727,0.03175115,0.26616945,0.00000000
-2.43421711,2.46042232,0.82036960,1.13463504,0.29990076,0.95414542,0.01619883,0.03172233,0.26992468,0.00000000
-2.42821411,2.45414126,0.83958697,1.17898417,0.29320141,0.91257718,0.01535583,0.03174282,0.27393460,0.00000000
-2.42221111,2.45319652,0.86015758,1.22353932,0.28717817,0.87508936,0.01458792,0.03181562,0.27808701,0.00000000
-2.41620810,2.45676168,0.88176326,1.26757793,0.28186895,0.84155815,0.01389433,0.03194106,0.28226092,0.00000000
-2.41020510,2.46391411,0.90402439,1.31034436,0.27728947,0.81182083,0.01327389,0.03211684,0.28632975,0.00000000
-2.40420210,2.47365480,0.92650896,1.35106804,0.27343328,0.78567695,0.01272508,0.03233810,0.29016486,0.00000000
-2.39819910,2.48493355,0.94874457,1.38898387,0.27027287,0.76289156,0.01224611,0.03259772,0.29363945,0.00000000
-2.39219610,2.49667895,0.97023297,1.42335396,0.26776190,0.74320067,0.01183500,0.03288670,0.29663262,0.00000000
-2.38619310,2.50783190,0.99046654,1.45349014,0.26583827,0.72631848,0.01148969,0.03319462,0.29903349,0.00000000
-2.38019010,2.51738142,1.00894610,1.47877623,0.26442809,0.71194640,0.01120813,0.03351026,0.30074524,0.00000000
-2.37418709,2.52440113,1.02519917,1.49868916,0.26345018,0.69978311,0.01098844,0.03382221,0.30168894,0.00000000
-2.36818409,2.52808483,1.03879800,1.51281825,0.26282093,0.68953532,0.01082895,0.03411957,0.30180694,0.00000000
-2.36218109,2.52777946,1.04937638,1.52088151,0.26245934,0.68092866,0.01072834,0.03439253,0.30106580,0.00000000
-2.35617809,2.52301380,1.05664463,1.52273842,0.26229187,0.67371808,0.01068571,0.03463305,0.29945863,0.00000000
-2.35017509,2.51352162,1.06040189,1.51839855,0.26225699,0.66769723,0.01070060,0.03483539,0.29700659,0.00000000
-2.34417209,2.49925801,1.06054529,1.50802546,0.26230911,0.66270632,0.01077305,0.03499655,0.29375970,0.00000000
-2.33816908,2.48040800,1.05707551,1.49193577,0.26242182,0.65863814,0.01090356,0.03511661,0.28979672,0.00000000
-2.33216608,2.45738712,1.05009858,1.47059320,0.26259022,0.65544181,0.01109312,0.03519896,0.28522418,0.00000000
-2.32616308,2.43083349,1.03982370,1.44459786,0.26283227,0.65312418,0.01134310,0.03525033,0.28017453,0.00000000
-2.32016008,2.40159205,1.02655752,1.41467108,0.26318912,0.65174885,0.01165524,0.03528075,0.27480348,0.00000000
-2.31415708,2.37069114,1.01069493,1.38163638,0.26372451,0.65143271,0.01203159,0.03530332,0.26928655,0.00000000
-2.30815408,2.33931277,0.99270701,1.34639723,0.26452313,0.65234040,0.01247441,0.03533391,0.26381496,0.00000000
-2.30215108,2.30875749,0.97312670,1.30991257,0.26568818,0.65467684,0.01298616,0.03539070,0.25859099,0.00000000
-2.29614807,2.28040541,0.95253292,1.27317086,0.26733820,0.65867815,0.01356943,0.03549367,0.25382289,0.00000000
-2.29014507,2.25567501,0.93153385,1.23716387,0.26960327,0.66460151,0.01422692,0.03566403,0.24971959,0.00000000
-2.28414207,2.23598108,0.91075012,1.20286093,0.27262091,0.67271427,0.01496148,0.03592360,0.24648521,0.00000000
-2.27813907,2.22269368,0.89079857,1.17118481,0.27653156,0.68328284,0.01577604,0.03629417,0.24431372,0.00000000
-2.27213607,2.21709922,0.87227732,1.14298990,0.28147412,0.69656168,0.01667376,0.03679691,0.24338375,0.00000000
-2.26613307,2.22036518,0.85575241,1.11904351,0.28758137,0.71278290,0.01765795,0.03745172,0.24385376,0.00000000
-2.26013007,2.23350937,0.84174661,1.10001071,0.29497568,0.73214670,0.01873220,0.03827676,0.24585772,0.00000000
-2.25412706,2.25737446,0.83073040,1.08644325,0.30376487,0.75481290,0.01990038,0.03928786,0.24950137,0.00000000
-2.24812406,2.29260827,0.82311525,1.07877251,0.31403840,0.78089378,0.02116660,0.04049815,0.25485916,0.00000000
-2.24212106,2.33965000,0.81924912,1.07730665,0.32586393,0.81044830,0.02253523,0.04191763,0.26197192,0.00000000
-2.23611806,2.39872222,0.81941395,1.08223162,0.33928426,0.84347767,0.02401075,0.04355284,0.27084535,0.00000000
-2.23011506,2.46982835,0.82382469,1.09361567,0.35431464,0.87992238,0.02559765,0.04540665,0.28144934,0.00000000
-2.22411206,2.55275499,0.83262974,1.11141696,0.37094050,0.91966047,0.02730013,0.04747796,0.29371803,0.00000000
-2.21810905,2.64707862,0.84591214,1.13549337,0.38911559,0.96250698,0.02912187,0.04976157,0.30755068,0.00000000
-2.21210605,2.75217566,0.86369129,1.16561420,0.40876057,1.00821449,0.03106558,0.05224806,0.32281331,0.00000000
-2.20610305,2.86723535,0.88592475,1.20147262,0.42976198,1.05647461,0.03313262,0.05492368,0.33934099,0.00000000
-2.20010005,2.99127466,0.91250990,1.24269848,0.45197186,1.10692033,0.03532249,0.05777032,0.35694078,0.00000000
-2.19409705,3.12315459,0.94328523,1.28887061,0.47520781,1.15912915,0.03763231,0.06076558,0.37539522,0.00000000
-2.18809405,3.26159734,0.97803117,1.33952813,0.49925374,1.21262705,0.04005631,0.06388280,0.39446626,0.00000000
-2.18209105,3.40520406,1.01647060,1.39418026,0.52386138,1.26689308,0.04258536,0.06709126,0.41389970,0.00000000
-2.17608804,3.55247287,1.05826908,1.45231425,0.54875252,1.32136494,0.04520653,0.07035640,0.43342981,0.00000000
-2.17008504,3.70181717,1.10303495,1.51340129,0.57362219,1.37544527,0.04790278,0.07364025,0.45278434,0.00000000
-2.16408204,3.85158424,1.15031986,1.57690046,0.59814277,1.42850891,0.05065277,0.07690180,0.47168952,0.00000000
-2.15807904,4.00007435,1.19961985,1.64226058,0.62196893,1.47991120,0.05343084,0.08009767,0.48987529,0.00000000
-2.15207604,4.14556052,1.25037736,1.70892064,0.64474368,1.52899719,0.05620714,0.08318279,0.50708043,0.00000000
-2.14607304,4.28630915,1.30198468,1.77630884,0.66610507,1.57511188,0.05894802,0.08611122,0.52305752,0.00000000
-2.14007004,4.42060182,1.35378898,1.84384096,0.68569383,1.61761143,0.06161655,0.08883714,0.53757783,0.00000000
-2.13406703,4.54675826,1.40509918,1.91091870,0.70316141,1.65587511,0.06417329,0.09131582,0.55043573,0.00000000
