energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.52326163,4.16532805,-2.01848810,0.61583786,-0.47441012,1.40325448,-0.27856544,0.00008851,-0.00016373,0.91942722,-0.36719357,0.45823439,-0.34316103,1.00717773,-0.71266128,0.01051396,-0.01714989,1.23896382,-0.87507416
-4.51725863,4.14610253,-2.04990423,0.62191423,-0.47729268,1.39342438,-0.27972184,0.00007930,-0.00015738,0.92959087,-0.36489907,0.45188195,-0.34847601,0.99792048,-0.73542091,0.01066435,-0.01623842,1.22064406,-0.89866412
-4.51125563,4.12001562,-2.08319932,0.62687075,-0.48012001,1.38064518,-0.28105078,0.00007152,-0.00015259,0.93697793,-0.36222511,0.44520470,-0.35436474,0.98780101,-0.75929721,0.01089875,-0.01533464,1.20175516,-0.92395884
-4.50525263,4.08699920,-2.11799531,0.63055242,-0.48280763,1.36488121,-0.28252367,0.00006497,-0.00014922,0.94131611,-0.35918115,0.43821562,-0.36067402,0.97697898,-0.78414839,0.01121286,-0.01444309,1.18252426,-0.95065002
-4.49924962,4.04702114,-2.15392543,0.63281498,-0.48528362,1.34612788,-0.28411847,0.00005944,-0.00014706,0.94237645,-0.35579344,0.43092295,-0.36725149,0.96559611,-0.80982791,0.01160072,-0.01356835,1.16314496,-0.97841171
-4.49324662,4.00008360,-2.19062934,0.63352870,-0.48748753,1.32441139,-0.28581700,0.00005475,-0.00014591,0.93997995,-0.35210142,0.42332978,-0.37394655,0.95377107,-0.83618421,0.01205475,-0.01271487,1.14377072,-1.00690302
-4.48724362,3.94622315,-2.22774808,0.63258220,-0.48936921,1.29978814,-0.28760218,0.00005076,-0.00014559,0.93400292,-0.34815390,0.41543424,-0.38061123,0.94159602,-0.86306002,0.01256575,-0.01188689,1.12451076,-1.03577133
-4.48124062,3.88551249,-2.26491916,0.62988635,-0.49088771,1.27234372,-0.28945543,0.00004733,-0.00014588,0.92438085,-0.34400530,0.40723012,-0.38710117,0.92913506,-0.89029152,0.01312301,-0.01108825,1.10542878,-1.06465567
-4.47523762,3.81806436,-2.30177211,0.62537787,-0.49201014,1.24219181,-0.29135430,0.00004433,-0.00014657,0.91111086,-0.33971201,0.39870817,-0.39327670,0.91642464,-0.91770709,0.01371440,-0.01032234,1.08654444,-1.09319043
-4.46923462,3.74403706,-2.33792476,0.61902270,-0.49271060,1.20947292,-0.29327051,0.00004166,-0.00014748,0.89425245,-0.33532911,0.38985774,-0.39900399,0.90347595,-0.94512614,0.01432656,-0.00959203,1.06783768,-1.12100920
-4.46323162,3.66364165,-2.37298060,0.61081881,-0.49296912,1.17435307,-0.29516852,0.00003924,-0.00014841,0.87392678,-0.33090743,0.38066890,-0.40415630,0.89027910,-0.97235770,0.01494518,-0.00889960,1.04925536,-1.14774870
-4.45722861,3.57715010,-2.40652732,0.60079839,-0.49277063,1.13702243,-0.29700468,0.00003700,-0.00014919,0.85031420,-0.32649119,0.37113466,-0.40861533,0.87680885,-0.99919934,0.01555520,-0.00824676,1.03072014,-1.17305280
-4.45122561,3.48490391,-2.43813692,0.58902928,-0.49210400,1.09769392,-0.29872705,0.00003488,-0.00014967,0.82365044,-0.32211616,0.36125346,-0.41227257,0.86303155,-1.02543629,0.01614125,-0.00763464,1.01214078,-1.19657644
-4.44522261,3.38732231,-2.46736743,0.57561546,-0.49096100,1.05660171,-0.30027594,0.00003285,-0.00014971,0.79422132,-0.31780855,0.35103146,-0.41503062,0.84891282,-1.05084109,0.01668795,-0.00706384,0.99342340,-1.21798950
-4.43921961,3.28490941,-2.49376635,0.56069653,-0.48933546,1.01399963,-0.30158498,0.00003088,-0.00014919,0.76235630,-0.31358443,0.34048475,-0.41680454,0.83442551,-1.07517390,0.01718037,-0.00653448,0.97448309,-1.23698065
-4.43321661,3.17825931,-2.51687590,0.54444616,-0.48722234,0.97015926,-0.30258298,0.00002895,-0.00014804,0.72842100,-0.30944989,0.32964112,-0.41752303,0.81955747,-1.09818363,0.01760443,-0.00604629,0.95525494,-1.25326092
-4.42721361,3.06805859,-2.53624007,0.52706946,-0.48461706,0.92536785,-0.30319618,0.00002705,-0.00014618,0.69280892,-0.30540173,0.31854142,-0.41712954,0.80431857,-1.11961005,0.01794732,-0.00559871,0.93570417,-1.26656730
-4.42121061,2.95508545,-2.55141337,0.50879923,-0.48151490,0.87992582,-0.30335100,0.00002517,-0.00014359,0.65593260,-0.30142887,0.30724029,-0.41558320,0.78874656,-1.13918688,0.01819789,-0.00519092,0.91583447,-1.27666610
-4.41520760,2.84020505,-2.56197116,0.48989133,-0.47791066,0.83414381,-0.30297709,0.00002331,-0.00014026,0.61821458,-0.29751412,0.29580635,-0.41285955,0.77291146,-1.15664600,0.01834699,-0.00482206,0.89569420,-1.28335622
-4.40920460,2.72436086,-2.56752134,0.47061911,-0.47379858,0.78833941,-0.30201057,0.00002149,-0.00013620,0.58007823,-0.29363654,0.28432152,-0.40895106,0.75691801,-1.17172271,0.01838780,-0.00449122,0.87538005,-1.28647226
-4.40320160,2.60856181,-2.56771715,0.45126717,-0.46917264,0.74283330,-0.30039727,0.00001970,-0.00013145,0.54193887,-0.28977405,0.27287987,-0.40386751,0.74090616,-1.18416198,0.01831600,-0.00419763,0.85503793,-1.28588749
-4.39719860,2.49386560,-2.56227069,0.43212452,-0.46402717,0.69794511,-0.29809590,0.00001796,-0.00012608,0.50419547,-0.28590640,0.26158559,-0.39763607,0.72504952,-1.19372543,0.01812992,-0.00394069,0.83486095,-1.28151664
-4.39119560,2.38135856,-2.55096686,0.41347753,-0.45835791,0.65398883,-0.29508101,0.00001628,-0.00012015,0.46722287,-0.28201832,0.25055054,-0.39030118,0.70955163,-1.20019908,0.01783059,-0.00372014,0.81508461,-1.27331852
-4.38519260,2.27213250,-2.53367723,0.39560268,-0.45216347,0.61126807,-0.29134555,0.00001467,-0.00011376,0.43136514,-0.27810263,0.23989121,-0.38192427,0.69464045,-1.20340134,0.01742167,-0.00353608,0.79597942,-1.26129834
-4.37918959,2.16725959,-2.51037332,0.37875954,-0.44544714,0.57007111,-0.28690300,0.00001314,-0.00010701,0.39692979,-0.27416346,0.22972532,-0.37258328,0.68056116,-1.20319116,0.01690930,-0.00338909,0.77784124,-1.24550977
-4.37318659,2.06776597,-2.48113894,0.36318409,-0.43821906,0.53066600,-0.28178899,0.00001169,-0.00010001,0.36418335,-0.27021925,0.22016813,-0.36237193,0.66756760,-1.19947595,0.01630188,-0.00328029,0.76097991,-1.22605657
-4.36718359,1.97460523,-2.44618090,0.34908264,-0.43049858,0.49329583,-0.27606228,0.00001034,-0.00009286,0.33334804,-0.26630551,0.21132876,-0.35139893,0.65591283,-1.19221890,0.01560975,-0.00321143,0.74570652,-1.20309377
-4.36118059,1.88863268,-2.40583776,0.33662653,-0.42231682,0.45817432,-0.26980516,0.00000908,-0.00008568,0.30459985,-0.26247719,0.20330646,-0.33978691,0.64583914,-1.18144546,0.01484480,-0.00318490,0.73232008,-1.17682823
-4.35517759,1.81058133,-2.36058600,0.32594781,-0.41371914,0.42548185,-0.26312308,0.00000792,-0.00007857,0.27806777,-0.25881059,0.19618713,-0.32767127,0.63756798,-1.16724858,0.01402013,-0.00320379,0.72109416,-1.14751860
-4.34917459,1.74104073,-2.31104323,0.31713601,-0.40476747,0.39536214,-0.25614374,0.00000687,-0.00007163,0.25383426,-0.25540471,0.19004017,-0.31519878,0.63129029,-1.14979262,0.01314953,-0.00327194,0.71226403,-1.11547438
-4.34317159,1.68043913,-2.25796806,0.31023605,-0.39554234,0.36791962,-0.24901546,0.00000591,-0.00006495,0.23193684,-0.25238184,0.18491580,-0.30252608,0.62715747,-1.12931537,0.01224712,-0.00339394,0.70601487,-1.08105422
-4.33716858,1.62902991,-2.20225616,0.30524745,-0.38614435,0.34321763,-0.24190494,0.00000506,-0.00005862,0.21237057,-0.24988742,0.18084293,-0.28981792,0.62527350,-1.10612832,0.01132685,-0.00357508,0.70247169,-1.04466317
-4.33116558,1.58688249,-2.14493247,0.30212472,-0.37669498,0.32127751,-0.23499440,0.00000429,-0.00005270,0.19509142,-0.24808896,0.17782767,-0.27724520,0.62568853,-1.08061491,0.01040220,-0.00382139,0.70169115,-1.00674894
-4.32516258,1.55387833,-2.08713912,0.30077901,-0.36733670,0.30207859,-0.22847827,0.00000362,-0.00004725,0.18002031,-0.24717411,0.17585259,-0.26498286,0.62839390,-1.05322659,0.00948577,-0.00413950,0.70365577,-0.96779710
-4.31915958,1.52971184,-2.03011927,0.30108082,-0.35823198,0.28555916,-0.22255931,0.00000304,-0.00004234,0.16704754,-0.24734768,0.17487660,-0.25320744,0.63331919,-1.02447693,0.00858900,-0.00453661,0.70827065,-0.92832520
-4.31315658,1.51389639,-1.97519674,0.30286383,-0.34956145,0.27161830,-0.21744435,0.00000253,-0.00003798,0.15603767,-0.24882766,0.17483567,-0.24209447,0.64033102,-0.99493359,0.00772198,-0.00502031,0.71536292,-0.88887576
-4.30715358,1.50577513,-1.92375169,0.30592954,-0.34152099,0.26011866,-0.21333971,0.00000209,-0.00003422,0.14683448,-0.25184031,0.17564409,-0.23181567,0.64923384,-0.96520839,0.00689325,-0.00559844,0.72468377,-0.85000836
-4.30115058,1.50453635,-1.87719275,0.31005273,-0.33431775,0.25088997,-0.21044631,0.00000172,-0.00003107,0.13926600,-0.25661427,0.17719655,-0.22253590,0.65977272,-0.93594566,0.00610976,-0.00627884,0.73591312,-0.81229069
-4.29514757,1.50923284,-1.83692591,0.31498743,-0.32816528,0.24373334,-0.20895470,0.00000140,-0.00002855,0.13314938,-0.26337393,0.17937067,-0.21441000,0.67163796,-0.90780906,0.00537682,-0.00706915,0.74866667,-0.77628887
-4.28914457,1.51880480,-1.80432099,0.32047328,-0.32327782,0.23842621,-0.20903989,0.00000114,-0.00002667,0.12829558,-0.27233210,0.18203005,-0.20757947,0.68447147,-0.88146711,0.00469810,-0.00797645,0.76250509,-0.74255709
-4.28314157,1.53210567,-1.78067641,0.32624215,-0.31986386,0.23472777,-0.21085639,0.00000093,-0.00002542,0.12451376,-0.28368218,0.18502773,-0.20216923,0.69787478,-0.85757794,0.00407580,-0.00900702,0.77694513,-0.71162679
-4.27713857,1.54793017,-1.76718310,0.33202472,-0.31811937,0.23238480,-0.21453331,0.00000075,-0.00002481,0.12161523,-0.29759026,0.18820992,-0.19828430,0.71141845,-0.83677333,0.00351070,-0.01016590,0.79147207,-0.68399561
-4.27113557,1.56504380,-1.76488873,0.33755695,-0.31822070,0.23113776,-0.22016982,0.00000061,-0.00002483,0.11941706,-0.31418716,0.19141991,-0.19600674,0.72465263,-0.81964274,0.00300237,-0.01145661,0.80555339,-0.66011637
-4.26513257,1.58221312,-1.77466333,0.34258625,-0.32031765,0.23072701,-0.22783114,0.00000050,-0.00002547,0.11774515,-0.33356098,0.19450204,-0.19539279,0.73711855,-0.80671759,0.00254930,-0.01288072,0.81865301,-0.64038633
-4.25912956,1.59823600,-1.79716752,0.34687713,-0.32452688,0.23089902,-0.23754506,0.00000042,-0.00002672,0.11643690,-0.35575041,0.19730556,-0.19647046,0.74836064,-0.79845627,0.00214913,-0.01443757,0.83024576,-0.62513699
-4.25312656,1.61197103,-1.83282458,0.35021637,-0.33092602,0.23141231,-0.24929933,0.00000036,-0.00002858,0.11534335,-0.38073911,0.19968842,-0.19923753,0.75793878,-0.79523038,0.00179883,-0.01612388,0.83983169,-0.61462480
-4.24712356,1.62236538,-1.88179763,0.35241744,-0.33954873,0.23204310,-0.26303994,0.00000032,-0.00003102,0.11433090,-0.40845159,0.20152070,-0.20366025,0.76544063,-0.79731259,0.00149487,-0.01793356,0.84694963,-0.60902307
-4.24112056,1.62848033,-1.94397291,0.35332412,-0.35038097,0.23259051,-0.27867048,0.00000030,-0.00003404,0.11328249,-0.43875083,0.20268768,-0.20967263,0.77049339,-0.80486659,0.00123341,-0.01985745,0.85118983,-0.60841524
-4.23511756,1.62951381,-2.01895028,0.35281338,-0.36335876,0.23288102,-0.29605268,0.00000030,-0.00003761,0.11209850,-0.47143799,0.20309254,-0.21717667,0.77277472,-0.81793955,0.00101041,-0.02188323,0.85220508,-0.61278998
-4.22911456,1.62481925,-2.10604162,0.35079728,-0.37836756,0.23277223,-0.31500822,0.00000032,-0.00004171,0.11069705,-0.50625421,0.20265845,-0.22604329,0.77202254,-0.83645736,0.00082184,-0.02399541,0.84972009,-0.62203820
-4.22311156,1.61392022,-2.20427768,0.34722401,-0.39524329,0.23215566,-0.33532181,0.00000036,-0.00004631,0.10901412,-0.54288481,0.20133015,-0.23611422,0.76804319,-0.86022295,0.00066372,-0.02617540,0.84353892,-0.63595231
-4.21710855,1.59652044,-2.31242364,0.34207803,-0.41377522,0.23095862,-0.35674548,0.00000041,-0.00005137,0.10700313,-0.58096570,0.19907490,-0.24720474,0.76071778,-0.88891794,0.00053224,-0.02840173,0.83355001,-0.65422767
-4.21110555,1.57250883,-2.42900315,0.33537933,-0.43371050,0.22914495,-0.37900416,0.00000049,-0.00005685,0.10463436,-0.62009197,0.19588283,-0.25910727,0.75000643,-0.92210755,0.00042381,-0.03065036,0.81972900,-0.67646661
-4.20510255,1.54195936,-2.55233054,0.32718182,-0.45476032,0.22671470,-0.40180220,0.00000058,-0.00006271,0.10189396,-0.65982839,0.19176666,-0.27159566,0.73595022,-0.95924891,0.00033514,-0.03289509,0.80213895,-0.70218476
-4.19909955,1.50512579,-2.68055015,0.31757100,-0.47660740,0.22370267,-0.42483085,0.00000069,-0.00006888,0.09878277,-0.69972142,0.18676080,-0.28443025,0.71867075,-0.99970252,0.00026323,-0.03510813,0.78092822,-0.73081985
-4.19309655,1.46243137,-2.81168187,0.30666087,-0.49891467,0.22017585,-0.44777624,0.00000083,-0.00007530,0.09531494,-0.73931240,0.18091999,-0.29736331,0.69836726,-1.04274657,0.00020540,-0.03726067,0.75632593,-0.76174268
-4.18709355,1.41445394,-2.94367119,0.29459028,-0.52133478,0.21622988,-0.47032779,0.00000099,-0.00008190,0.09151627,-0.77815125,0.17431732,-0.31014496,0.67531148,-1.08759387,0.00015928,-0.03932361,0.72863533,-0.79427015
-4.18109055,1.36190684,-3.07444219,0.28151878,-0.54351993,0.21198460,-0.49218662,0.00000117,-0.00008858,0.08742255,-0.81581018,0.16704194,-0.32252918,0.64984024,-1.13341065,0.00012282,-0.04126824,0.69822524,-0.82768007
-4.17508754,1.30561626,-3.20195161,0.26762214,-0.56513192,0.20757879,-0.51307364,0.00000139,-0.00009527,0.08307767,-0.85189685,0.15919633,-0.33427987,0.62234630,-1.17933698,0.00009424,-0.04306702,0.66551988,-0.86122721
-4.16908454,1.24649598,-3.32424197,0.25308757,-0.58585173,0.20316441,-0.53273704,0.00000163,-0.00010187,0.07853179,-0.88606632,0.15089345,-0.34517665,0.59326747,-1.22450789,0.00007205,-0.04469428,0.63098754,-0.89416042
-4.16308154,1.18552012,-3.43949192,0.23810895,-0.60538849,0.19890039,-0.55095883,0.00000190,-0.00010827,0.07383943,-0.91803130,0.14225362,-0.35502028,0.56307471,-1.26807457,0.00005499,-0.04612690,0.59512840,-0.92574012
-4.15707854,1.12369505,-3.54606190,0.22288202,-0.62348727,0.19494624,-0.56756032,0.00000220,-0.00011438,0.06905761,-0.94757018,0.13340147,-0.36363750,0.53225936,-1.30922510,0.00004201,-0.04734500,0.55846197,-0.95525573
-4.15107554,1.06203127,-3.64253363,0.20759983,-0.63993566,0.19145585,-0.58240604,0.00000254,-0.00012009,0.06424412,-0.97453264,0.12446287,-0.37088520,0.50132015,-1.34720379,0.00003226,-0.04833238,0.52151454,-0.98204256
-4.14507254,1.00151624,-3.72774194,0.19244843,-0.65456863,0.18857143,-0.59540637,0.00000290,-0.00012530,0.05945586,-0.99884245,0.11556207,-0.37665363,0.47075035,-1.38132865,0.00002503,-0.04907700,0.48480701,-1.00549748
-4.13906953,0.94308902,-3.80079806,0.17760300,-0.66727165,0.18641809,-0.60651840,0.00000329,-0.00012992,0.05474733,-1.02049744,0.10681899,-0.38086879,0.44102546,-1.41100646,0.00001975,-0.04957130,0.44884356,-1.02509311
-4.13306653,0.88761736,-3.86110376,0.16322457,-0.67798209,0.18509908,-0.61574532,0.00000370,-0.00013386,0.05016936,-1.03956676,0.09834685,-0.38349372,0.41259191,-1.43574482,0.00001599,-0.04981228,0.41410123,-1.04038974
-4.12706353,0.83587800,-3.90835601,0.14945714,-0.68668865,0.18469200,-0.62313433,0.00000414,-0.00013705,0.04576803,-1.05618556,0.09025014,-0.38452884,0.38585691,-1.45516106,0.00001338,-0.04980162,0.38102089,-1.05104494
-4.12106053,0.78854058,-3.94254249,0.13642561,-0.69342916,0.18524596,-0.62877317,0.00000460,-0.00013943,0.04158374,-1.07054739,0.08262288,-0.38401124,0.36117991,-1.46898757,0.00001165,-0.04954549,0.34999952,-1.05682033
-4.11505753,0.74615543,-3.96392850,0.12423422,-0.69828677,0.18678000,-0.63278557,0.00000508,-0.00014094,0.03765063,-1.08289486,0.07554738,-0.38201300,0.33886565,-1.47707374,0.00001057,-0.04905440,0.32138409,-1.05758534
-4.10905453,0.70914532,-3.97303606,0.11296569,-0.70138478,0.18928259,-0.63532574,0.00000557,-0.00014157,0.03399614,-1.09350898,0.06909322,-0.37863869,0.31915899,-1.47938440,0.00000998,-0.04834277,0.29546684,-1.05331791
-4.10305153,0.67780137,-3.97061644,0.10268095,-0.70288043,0.19271240,-0.63657233,0.00000605,-0.00014129,0.03064080,-1.10269765,0.06331672,-0.37402200,0.30224152,-1.47599504,0.00000975,-0.04742852,0.27248210,-1.04410213
-4.09704852,0.65228259,-3.95761754,0.09341945,-0.70295787,0.19700025,-0.63672197,0.00000654,-0.00014012,0.02759827,-1.11078398,0.05826065,-0.36832173,0.28822987,-1.46708413,0.00000979,-0.04633256,0.25260444,-1.03012287
-4.09104552,0.63261911,-3.93514732,0.08519992,-0.70182075,0.20205210,-0.63598274,0.00000702,-0.00013808,0.02487552,-1.11809487,0.05395422,-0.36171723,0.27717570,-1.45292297,0.00001001,-0.04507816,0.23594804,-1.01165774
-4.08504252,0.61871847,-3.90443513,0.07802166,-0.69968461,0.20775296,-0.63456785,0.00000749,-0.00013522,0.02247316,-1.12495028,0.05041341,-0.35440347,0.26906715,-1.43386358,0.00001036,-0.04369036,0.22256715,-0.98906662
-4.07903952,0.61037462,-3.86679202,0.07186604,-0.69676946,0.21397166,-0.63268957,0.00000793,-0.00013159,0.02038595,-1.13165357,0.04764140,-0.34658578,0.26383162,-1.41032507,0.00001082,-0.04219530,0.21245752,-0.96277925
-4.07303652,0.60727925,-3.82357154,0.06669837,-0.69329278,0.22056616,-0.63055373,0.00000835,-0.00012729,0.01860336,-1.13848322,0.04562924,-0.33847450,0.26133978,-1.38277918,0.00001135,-0.04061963,0.20555857,-0.93328123
-4.06703352,0.60903477,-3.77613210,0.06246993,-0.68946313,0.22738933,-0.62835480,0.00000873,-0.00012239,0.01711030,-1.14568593,0.04435662,-0.33027958,0.26141053,-1.35173544,0.00001194,-0.03898983,0.20175629,-0.90109911
-4.06103052,0.61516870,-3.72580191,0.05912006,-0.68547458,0.23429478,-0.62627163,0.00000908,-0.00011699,0.01588774,-1.15347136,0.04379281,-0.32220539,0.26381677,-1.31772649,0.00001260,-0.03733170,0.20088672,-0.86678497
-4.05502751,0.62514891,-3.67384698,0.05657837,-0.68150202,0.24114288,-0.62446381,0.00000939,-0.00011120,0.01491355,-1.16200820,0.04389760,-0.31444562,0.26829197,-1.28129399,0.00001334,-0.03566974,0.20273996,-0.83090106
-4.04902451,0.63839947,-3.62144293,0.05476688,-0.67769742,0.24780634,-0.62306870,0.00000966,-0.00010512,0.01416322,-1.17142159,0.04462248,-0.30717865,0.27453715,-1.24297560,0.00001418,-0.03402678,0.20706474,-0.79400505
-4.04302151,0.65431667,-3.56965076,0.05360215,-0.67418699,0.25417562,-0.62219901,0.00000990,-0.00009887,0.01361063,-1.18179164,0.04591177,-0.30056323,0.28222841,-1.20329317,0.00001516,-0.03242346,0.21357342,-0.75663625
-4.03701851,0.67228508,-3.51939661,0.05299735,-0.67106924,0.26016360,-0.62194088,0.00001010,-0.00009255,0.01322876,-1.19315277,0.04770391,-0.29473476,0.29102468,-1.16274250,0.00001633,-0.03087797,0.22194762,-0.71930328
-4.03101551,0.69169333,-3.47145567,0.05286413,-0.66841390,0.26570978,-0.62235238,0.00001028,-0.00008625,0.01299040,-1.20549367,0.04993287,-0.28980204,0.30057579,-1.12178474,0.00001776,-0.02940578,0.23184427,-0.68247350
-4.02501251,0.71194949,-3.42643995,0.05311451,-0.66626139,0.27078358,-0.62346240,0.00001043,-0.00008007,0.01286883,-1.21875770,0.05252960,-0.28584476,0.31053052,-1.08083956,0.00001953,-0.02801939,0.24290231,-0.64656437
-4.01900950,0.73249577,-3.38478987,0.05366254,-0.66462308,0.27538690,-0.62526992,0.00001057,-0.00007409,0.01283838,-1.23284344,0.05542358,-0.28291163,0.32054472,-1.04027998,0.00002175,-0.02672827,0.25474980,-0.61193696
-4.01300650,0.75282252,-3.34676954,0.05442593,-0.66348184,0.27955577,-0.62774352,0.00001071,-0.00006837,0.01287501,-1.24760549,0.05854448,-0.28101927,0.33028928,-1.00042890,0.00002455,-0.02553881,0.26701161,-0.57889162
-4.00700350,0.77248110,-3.31246554,0.05532744,-0.66279314,0.28336121,-0.63082140,0.00001086,-0.00006297,0.01295679,-1.26285535,0.06182385,-0.28015193,0.33945774,-0.96155718,0.00002807,-0.02445433,0.27931731,-0.54766589
-4.00100050,0.79109554,-3.28178923,0.05629625,-0.66248638,0.28690905,-0.63441167,0.00001104,-0.00005793,0.01306431,-1.27836249,0.06519684,-0.28026194,0.34777346,-0.92388324,0.00003249,-0.02347517,0.29130948,-0.51843441
-3.99499750,0.80837274,-3.25448260,0.05726910,-0.66246665,0.29033905,-0.63839332,0.00001126,-0.00005328,0.01318103,-1.29385588,0.06860385,-0.28127110,0.35499624,-0.88757386,0.00003801,-0.02259891,0.30265186,-0.49131084
-3.98899450,0.82411080,-3.23012768,0.05819135,-0.66261663,0.29382301,-0.64261764,0.00001154,-0.00004903,0.01329355,-1.30902601,0.07199219,-0.28307285,0.36092796,-0.85274631,0.00004485,-0.02182053,0.31303744,-0.46635148
-3.98299150,0.83820519,-3.20815958,0.05901779,-0.66279899,0.29756208,-0.64691049,0.00001189,-0.00004518,0.01339181,-1.32352778,0.07531744,-0.28553524,0.36541735,-0.81947138,0.00005327,-0.02113274,0.32219599,-0.44356038
-3.97698849,0.85065254,-3.18788329,0.05971334,-0.66285900,0.30178321,-0.65107527,0.00001234,-0.00004173,0.01346917,-1.33698443,0.07854477,-0.28850473,0.36836346,-0.78777742,0.00006354,-0.02052627,0.32990095,-0.42289571
-3.97098549,0.86155162,-3.16849409,0.06025346,-0.66262765,0.30673472,-0.65489680,0.00001289,-0.00003865,0.01352246,-1.34899283,0.08164984,-0.29181064,0.36971786,-0.75765512,0.00007594,-0.01999026,0.33597517,-0.40427703
-3.96498249,0.87110128,-3.14910161,0.06062444,-0.66192517,0.31268113,-0.65814606,0.00001356,-0.00003592,0.01355189,-1.35913018,0.08461937,-0.29527019,0.36948530,-0.72906294,0.00009081,-0.01951268,0.34029550,-0.38759321
-3.95897949,0.87959512,-3.12875705,0.06082329,-0.66056506,0.31989707,-0.66058583,0.00001436,-0.00003351,0.01356090,-1.36696229,0.08745139,-0.29869407,0.36772285,-0.70193303,0.00010845,-0.01908071,0.34279574,-0.37271064
-3.95297649,0.88741288,-3.10648326,0.06085754,-0.65835849,0.32866045,-0.66197698,0.00001530,-0.00003138,0.01355593,-1.37205336,0.09015494,-0.30189224,0.36453746,-0.67617758,0.00012920,-0.01868121,0.34346798,-0.35948159
-3.94697349,0.89500837,-3.08130689,0.06074460,-0.65511931,0.33924497,-0.66208549,0.00001638,-0.00002950,0.01354610,-1.37397715,0.09274937,-0.30467990,0.36008186,-0.65169521,0.00015338,-0.01830111,0.34236206,-0.34775216
-3.94097049,0.90289424,-3.05229159,0.06051097,-0.65066920,0.35191186,-0.66068976,0.00001760,-0.00002782,0.01354281,-1.37232914,0.09526315,-0.30688334,0.35454915,-0.62837758,0.00018130,-0.01792785,0.33958319,-0.33736985
-3.93496748,0.91162379,-3.01857142,0.06019110,-0.64484315,0.36690120,-0.65758806,0.00001897,-0.00002632,0.01355928,-1.36673949,0.09773229,-0.30834553,0.34816584,-0.60611564,0.00021323,-0.01754976,0.33528771,-0.32819024
-3.92896448,0.92177024,-2.97938296,0.05982608,-0.63749496,0.38442287,-0.65260584,0.00002047,-0.00002495,0.01361003,-1.35688599,0.10019830,-0.30893117,0.34118401,-0.58480557,0.00024942,-0.01715638,0.32967722,-0.32008276
-3.92296148,0.93390407,-2.93409489,0.05946206,-0.62850250,0.40464727,-0.64560241,0.00002209,-0.00002368,0.01371033,-1.34250670,0.10270590,-0.30853102,0.33387234,-0.56435408,0.00029005,-0.01673875,0.32299111,-0.31293525
-3.91695848,0.94856919,-2.88223368,0.05914847,-0.61777265,0.42769631,-0.63647688,0.00002382,-0.00002248,0.01387557,-1.32341144,0.10530044,-0.30706534,0.32650683,-0.54468290,0.00033522,-0.01628964,0.31549786,-0.30665715
-3.91095548,0.96625864,-2.82350412,0.05893620,-0.60524549,0.45363463,-0.62517288,0.00002564,-0.00002134,0.01412073,-1.29949168,0.10802531,-0.30448618,0.31936105,-0.52573222,0.00038496,-0.01580373,0.30748542,-0.30118128
-3.90495248,0.98739077,-2.75780353,0.05887560,-0.59089769,0.48246169,-0.61168182,0.00002753,-0.00002023,0.01445970,-1.27072809,0.11091920,-0.30077864,0.31269665,-0.50746294,0.00043919,-0.01527765,0.29925098,-0.29646419
-3.89894947,1.01228692,-2.68522883,0.05901452,-0.57474478,0.51410493,-0.59604455,0.00002945,-0.00001913,0.01490471,-1.23719540,0.11401363,-0.29596072,0.30675422,-0.48985762,0.00049772,-0.01470999,0.29109059,-0.29248493
-3.89294647,1.04115141,-2.60607596,0.05939641,-0.55684210,0.54841441,-0.57835125,0.00003139,-0.00001805,0.01546579,-1.19906416,0.11733063,-0.29008205,0.30174489,-0.47292008,0.00056024,-0.01410128,0.28328892,-0.28924248
-3.88694347,1.07405484,-2.52083134,0.06005844,-0.53728450,0.58515924,-0.55873946,0.00003331,-0.00001697,0.01615028,-1.15659915,0.12088076,-0.28322133,0.29784312,-0.45667359,0.00062630,-0.01345384,0.27610957,-0.28675196
-3.88094047,1.11092143,-2.43015581,0.06102991,-0.51620455,0.62402627,-0.53739036,0.00003517,-0.00001588,0.01696234,-1.11015448,0.12466168,-0.27548278,0.29518058,-0.44115779,0.00069534,-0.01277156,0.26978630,-0.28503964
-3.87493747,1.15152117,-2.33486158,0.06233080,-0.49376943,0.66462110,-0.51452349,0.00003695,-0.00001480,0.01790266,-1.06016544,0.12865714,-0.26699154,0.29384180,-0.42642452,0.00076665,-0.01205974,0.26451543,-0.28413726
-3.86893447,1.19546719,-2.23588311,0.06397061,-0.47017650,0.70647183,-0.49038997,0.00003861,-0.00001373,0.01896818,-1.00713753,0.13283664,-0.25788850,0.29386125,-0.41253268,0.00083939,-0.01132473,0.26044971,-0.28407575
-3.86293147,1.24221881,-2.13424355,0.06594758,-0.44564786,0.74903548,-0.46526477,0.00004013,-0.00001267,0.02015192,-0.95163296,0.13715559,-0.24832454,0.29522233,-0.39954254,0.00091262,-0.01057371,0.25769374,-0.28487885
