energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.40670335,6.90222534,0.03939639,1.15227935,3.50996722,2.80876358,2.59931543,0.00000000,1.11734880,1.28110449
-3.40070035,6.70327430,0.03688156,1.10534440,3.36212954,2.73389072,2.53933861,0.00000000,1.06370740,1.24115664
-3.39469735,6.49550232,0.03451071,1.05840045,3.21710220,2.65493402,2.47448061,0.00000000,1.01064524,1.19872982
-3.38869435,6.28098070,0.03228712,1.01180823,3.07592004,2.57286136,2.40544541,0.00000000,0.95863187,1.15426226
-3.38269135,6.06196975,0.03021200,0.96590322,2.93953449,2.48874001,2.33305655,0.00000000,0.90810672,1.10824555
-3.37668834,5.84088610,0.02828476,0.92099652,2.80881614,2.40371816,2.25824172,0.00000000,0.85947429,1.06121567
-3.37068534,5.62026441,0.02650337,0.87737629,2.68455861,2.31900421,2.18201394,0.00000000,0.81310005,1.01374241
-3.36468234,5.40271453,0.02486460,0.83530939,2.56748308,2.23584440,2.10544975,0.00000000,0.76930706,0.96641750
-3.35867934,5.19087548,0.02336429,0.79504317,2.45824286,2.15549946,2.02966549,0.00000000,0.72837333,0.91984195
-3.35267634,4.98736729,0.02199760,0.75680692,2.35742744,2.07922064,1.95579248,0.00000000,0.69053001,0.87461300
-3.34667334,4.79474240,0.02075922,0.72081300,2.26556564,2.00822578,1.88495187,0.00000000,0.65596028,0.83131117
-3.34067034,4.61543758,0.01964351,0.68725743,2.18312751,1.94367601,1.81823026,0.00000000,0.62479912,0.79048783
-3.33466733,4.45172797,0.01864470,0.65631983,2.11052469,1.88665329,1.75665652,0.00000000,0.59713379,0.75265366
-3.32866433,4.30568409,0.01775692,0.62816275,2.04810924,1.83813950,1.70118075,0.00000000,0.57300502,0.71826840
-3.32266133,4.17913319,0.01697435,0.60293037,1.99617091,1.79899724,1.65265570,0.00000000,0.55240888,0.68773210
-3.31665833,4.07362551,0.01629120,0.58074673,1.95493320,1.76995286,1.61182119,0.00000000,0.53529939,0.66137804
-3.31065533,3.99040644,0.01570176,0.56171356,1.92454834,1.75158186,1.57929168,0.00000000,0.52159153,0.63946751
-3.30465233,3.93039506,0.01520039,0.54590800,1.90509169,1.74429707,1.55554720,0.00000000,0.51116493,0.62218650
-3.29864932,3.89416945,0.01478152,0.53338024,1.89655607,1.74833976,1.54092762,0.00000000,0.50386790,0.60964418
-3.29264632,3.88195900,0.01443964,0.52415149,1.89884653,1.76377398,1.53563017,0.00000000,0.49952187,0.60187317
-3.28664332,3.89364386,0.01416926,0.51821232,1.91177591,1.79048409,1.53971007,0.00000000,0.49792609,0.59883151
-3.28064032,3.92876138,0.01396491,0.51552164,1.93506196,1.82817587,1.55308399,0.00000000,0.49886249,0.60040604
-3.27463732,3.98651920,0.01382111,0.51600644,1.96832616,1.87638101,1.57553599,0.00000000,0.50210060,0.60641710
-3.26863432,4.06581468,0.01373241,0.51956232,2.01109468,1.93446512,1.60672568,0.00000000,0.50740247,0.61662429
-3.26263132,4.16525993,0.01369338,0.52605500,2.06280163,2.00163907,1.64619824,0.00000000,0.51452726,0.63073307
-3.25662831,4.28321192,0.01369864,0.53532256,2.12279464,2.07697351,1.69339569,0.00000000,0.52323566,0.64840203
-3.25062531,4.41780651,0.01374288,0.54717860,2.19034272,2.15941641,1.74766942,0.00000000,0.53329376,0.66925046
-3.24462231,4.56699576,0.01382095,0.56141594,2.26464616,2.24781302,1.80829313,0.00000000,0.54447636,0.69286624
-3.23861931,4.72858735,0.01392789,0.57781090,2.34484810,2.34092805,1.87447632,0.00000000,0.55656968,0.71881371
-3.23261631,4.90028502,0.01405899,0.59612777,2.43004748,2.43746944,1.94537758,0.00000000,0.56937322,0.74664131
-3.22661331,5.07972925,0.01420983,0.61612343,2.51931275,2.53611321,2.02011778,0.00000000,0.58270093,0.77588914
-3.22061031,5.26453703,0.01437638,0.63755179,2.61169603,2.63552864,2.09779271,0.00000000,0.59638160,0.80609589
-3.21460730,5.45233994,0.01455502,0.66016782,2.70624710,2.73440342,2.17748516,0.00000000,0.61025843,0.83680553
-3.20860430,5.64081988,0.01474255,0.68373120,2.80202688,2.83146787,2.25827639,0.00000000,0.62418810,0.86757333
-3.20260130,5.82774184,0.01493623,0.70800917,2.89812004,2.92551786,2.33925688,0.00000000,0.63803925,0.89797147
-3.19659830,6.01098336,0.01513382,0.73277878,2.99364649,3.01543576,2.41953652,0.00000000,0.65169069,0.92759397
-3.19059530,6.18856043,0.01533348,0.75782828,3.08777152,3.10020894,2.49825421,0.00000000,0.66502939,0.95606125
-3.18459230,6.35864976,0.01553383,0.78295790,3.17971463,3.17894559,2.57458717,0.00000000,0.67794869,0.98302410
-3.17858929,6.51960744,0.01573384,0.80797984,3.26875690,3.25088731,2.64775982,0.00000000,0.69034664,1.00816723
-3.17258629,6.66998417,0.01593282,0.83271788,3.35424711,3.31541844,2.71705257,0.00000000,0.70212494,1.03121238
-3.16658329,6.80853710,0.01613035,0.85700647,3.43560663,3.37207193,2.78181032,0.00000000,0.71318836,1.05192098
-3.16058029,6.93423861,0.01632621,0.88068966,3.51233325,3.42053176,2.84145091,0.00000000,0.72344499,1.07009648
-3.15457729,7.04628202,0.01652030,0.90361997,3.58400391,3.46063192,2.89547312,0.00000000,0.73280716,1.08558616
-3.14857429,7.14408435,0.01671264,0.92565734,3.65027668,3.49235214,2.94346425,0.00000000,0.74119317,1.09828253
-3.14257129,7.22728622,0.01690325,0.94666833,3.71089166,3.51581054,2.98510700,0.00000000,0.74852950,1.10812415
-3.13656828,7.29574870,0.01709212,0.96652564,3.76567109,3.53125354,3.02018506,0.00000000,0.75475373,1.11509590
-3.13056528,7.34954711,0.01727924,0.98510806,3.81451842,3.53904329,3.04858738,0.00000000,0.75981750,1.11922850
-3.12456228,7.38896161,0.01746447,1.00230090,3.85741630,3.53964304,3.07031042,0.00000000,0.76368965,1.12059733
-3.11855928,7.41446444,0.01764763,1.01799677,3.89442332,3.53360098,3.08545807,0.00000000,0.76635910,1.11932033
-3.11255628,7.42670376,0.01782841,1.03209684,3.92566958,3.52153285,3.09423895,0.00000000,0.76783715,1.11555503
-3.10655328,7.42648427,0.01800646,1.04451241,3.95135069,3.50410394,3.09696083,0.00000000,0.76815920,1.10949467
-3.10055028,7.41474450,0.01818130,1.05516670,3.97172057,3.48201097,3.09402191,0.00000000,0.76738536,1.10136342
-3.09454727,7.39253146,0.01835240,1.06399672,3.98708285,3.45596438,3.08589920,0.00000000,0.76560010,1.09141072
-3.08854427,7.36097297,0.01851918,1.07095524,3.99778107,3.42667141,3.07313401,0.00000000,0.76291070,1.07990494
-3.08254127,7.32124837,0.01868100,1.07601254,4.00418803,3.39482070,3.05631507,0.00000000,0.75944455,1.06712647
-3.07653827,7.27455859,0.01883715,1.07915800,4.00669451,3.36106858,3.03605971,0.00000000,0.75534542,1.05336040
-3.07053527,7.22209642,0.01898691,1.08040129,4.00569779,3.32602752,3.01299382,0.00000000,0.75076876,1.03888919
-3.06453227,7.16501807,0.01912949,1.07977321,4.00159035,3.29025706,2.98773135,0.00000000,0.74587637,1.02398537
-3.05852926,7.10441706,0.01926404,1.07732599,3.99474933,3.25425734,2.96085434,0.00000000,0.74083063,1.00890470
-3.05252626,7.04130143,0.01938967,1.07313310,3.98552702,3.21846534,2.93289413,0.00000000,0.73578864,0.99388004
-3.04652326,6.97657505,0.01950540,1.06728844,3.97424290,3.18325379,2.90431480,0.00000000,0.73089652,0.97911613
-3.04052026,6.91102379,0.01961014,1.05990505,3.96117748,3.14893264,2.87549957,0.00000000,0.72628428,0.96478543
-3.03451726,6.84530703,0.01970271,1.05111322,3.94656814,3.11575279,2.84674066,0.00000000,0.72206138,0.95102538
-3.02851426,6.77995464,0.01978183,1.04105810,3.93060716,3.08391182,2.81823332,0.00000000,0.71831340,0.93793692
-3.02251126,6.71536935,0.01984609,1.02989691,3.91344189,3.05356125,2.79007412,0.00000000,0.71509978,0.92558450
-3.01650825,6.65183433,0.01989394,1.01779571,3.89517697,3.02481491,2.76226362,0.00000000,0.71245291,0.91399747
-3.01050525,6.58952527,0.01992374,1.00492601,3.87587830,2.99775788,2.73471336,0.00000000,0.71037842,0.90317276
-3.00450225,6.52852624,0.01993374,0.99146105,3.85557864,2.97245556,2.70725669,0.00000000,0.70885677,0.89307869
-2.99849925,6.46884839,0.01992210,0.97757224,3.83428432,2.94896236,2.67966300,0.00000000,0.70784588,0.88365972
-2.99249625,6.41045048,0.01988692,0.96342546,3.81198274,2.92732951,2.65165455,0.00000000,0.70728477,0.87484190
-2.98649325,6.35326008,0.01982629,0.94917775,3.78865027,2.90761179,2.62292522,0.00000000,0.70709774,0.86653873
-2.98049025,6.29719444,0.01973831,0.93497415,3.76426004,2.88987269,2.59316016,0.00000000,0.70719921,0.85865719
-2.97448724,6.24217992,0.01962117,0.92094514,3.73878941,2.87418791,2.56205549,0.00000000,0.70749846,0.85110362
-2.96848424,6.18816917,0.01947319,0.90720439,3.71222669,2.86064704,2.52933707,0.00000000,0.70790451,0.84378927
-2.96248124,6.13515527,0.01929286,0.89384729,3.68457676,2.84935345,2.49477763,0.00000000,0.70833042,0.83663515
-2.95647824,6.08318221,0.01907896,0.88094997,3.65586559,2.84042241,2.45821137,0.00000000,0.70869720,0.82957620
-2.95047524,6.03235137,0.01883058,0.86856902,3.62614335,2.83397763,2.41954549,0.00000000,0.70893681,0.82256442
-2.94447224,5.98282388,0.01854717,0.85674186,3.59548606,2.83014642,2.37876822,0.00000000,0.70899436,0.81557103
-2.93846923,5.93481878,0.01822868,0.84548762,3.56399578,2.82905380,2.33595300,0.00000000,0.70882935,0.80858752
-2.93246623,5.88860723,0.01787551,0.83480861,3.53179938,2.83081580,2.29125886,0.00000000,0.70841588,0.80162560
-2.92646323,5.84450317,0.01748864,0.82469220,3.49904602,2.83553234,2.24492684,0.00000000,0.70774203,0.79471617
-2.92046023,5.80285091,0.01706960,0.81511297,3.46590337,2.84328000,2.19727297,0.00000000,0.70680832,0.78790729
-2.91445723,5.76401025,0.01662054,0.80603517,3.43255281,2.85410495,2.14867809,0.00000000,0.70562555,0.78126142
-2.90845423,5.72833985,0.01614418,0.79741513,3.39918382,2.86801640,2.09957495,0.00000000,0.70421203,0.77485190
-2.90245123,5.69617952,0.01564385,0.78920377,3.36598776,2.88498078,2.05043339,0.00000000,0.70259057,0.76875898
-2.89644822,5.66783222,0.01512339,0.78134888,3.33315123,2.90491670,2.00174418,0.00000000,0.70078521,0.76306554
-2.89044522,5.64354646,0.01458715,0.77379720,3.30084935,2.92769108,1.95400221,0.00000000,0.69881813,0.75785269
-2.88444222,5.62349973,0.01403992,0.76649622,3.26923909,2.95311629,1.90768980,0.00000000,0.69670674,0.75319532
-2.87843922,5.60778359,0.01348679,0.75939562,3.23845299,2.98094844,1.86326072,0.00000000,0.69446117,0.74915799
-2.87243622,5.59639100,0.01293312,0.75244827,3.20859337,3.01088685,1.82112567,0.00000000,0.69208232,0.74579107
-2.86643322,5.58920623,0.01238439,0.74561095,3.17972734,3.04257456,1.78163944,0.00000000,0.68956056,0.74312746
-2.86043022,5.58599782,0.01184612,0.73884464,3.15188279,3.07559995,1.74509055,0.00000000,0.68687508,0.74117985
-2.85442721,5.58641475,0.01132372,0.73211449,3.12504541,3.10949945,1.71169331,0.00000000,0.68399399,0.73993873
-2.84842421,5.58998624,0.01082242,0.72538951,3.09915693,3.14376124,1.68158273,0.00000000,0.68087508,0.73937115
-2.84242121,5.59612498,0.01034715,0.71864210,3.07411478,3.17783001,1.65481220,0.00000000,0.67746723,0.73942023
-2.83641821,5.60413415,0.00990244,0.71184744,3.04977300,3.21111283,1.63135395,0.00000000,0.67371231,0.74000560
-2.83041521,5.61321807,0.00949238,0.70498277,3.02594464,3.24298619,1.61110221,0.00000000,0.66954755,0.74102456
-2.82441221,5.62249633,0.00912053,0.69802678,3.00240553,3.27280426,1.59387864,0.00000000,0.66490821,0.74235405
-2.81840920,5.63102136,0.00878989,0.69095909,2.97889943,3.29990848,1.57944004,0.00000000,0.65973033,0.74385340
-2.81240620,5.63779904,0.00850290,0.68375988,2.95514440,3.32363846,1.56748768,0.00000000,0.65395364,0.74536766
-2.80640320,5.64181206,0.00826140,0.67640970,2.93084039,3.34334432,1.55767813,0.00000000,0.64752424,0.74673158
-2.80040020,5.64204542,0.00806670,0.66888966,2.90567768,3.35840022,1.54963493,0.00000000,0.64039708,0.74777401
-2.79439720,5.63751364,0.00791956,0.66118168,2.87934621,3.36821904,1.54296090,0.00000000,0.63253820,0.74832258
-2.78839420,5.62728867,0.00782026,0.65326919,2.85154525,3.37226783,1.53725054,0.00000000,0.62392645,0.74820867
-2.78239120,5.61052786,0.00776866,0.64513783,2.82199333,3.37008365,1.53210217,0.00000000,0.61455483,0.74727226
-2.77638819,5.58650087,0.00776424,0.63677645,2.79043800,3.36128927,1.52712935,0.00000000,0.60443129,0.74536674
-2.77038519,5.55461450,0.00780614,0.62817813,2.75666495,3.34560803,1.52197136,0.00000000,0.59357906,0.74236335
-2.76438219,5.51443434,0.00789325,0.61934113,2.72050628,3.32287715,1.51630225,0.00000000,0.58203641,0.73815512
-2.75837919,5.46570221,0.00802422,0.61026980,2.68184740,3.29305871,1.50983837,0.00000000,0.56985602,0.73266021
-2.75237619,5.40834825,0.00819749,0.60097523,2.64063216,3.25624758,1.50234401,0.00000000,0.55710382,0.72582441
-2.74637319,5.34249693,0.00841132,0.59147560,2.59686608,3.21267543,1.49363504,0.00000000,0.54385750,0.71762274
-2.74037019,5.26846631,0.00866376,0.58179617,2.55061714,3.16271046,1.48358055,0.00000000,0.53020461,0.70806008
-2.73436718,5.18676007,0.00895266,0.57196879,2.50201425,3.10685219,1.47210235,0.00000000,0.51624046,0.69717072
-2.72836418,5.09805231,0.00927558,0.56203099,2.45124314,3.04572128,1.45917243,0.00000000,0.50206581,0.68501693
-2.72236118,5.00316552,0.00962982,0.55202462,2.39853981,2.98004433,1.44480862,0.00000000,0.48778432,0.67168643
-2.71635818,4.90304215,0.01001228,0.54199405,2.34418186,2.91063407,1.42906855,0.00000000,0.47350011,0.65728908
-2.71035518,4.79871108,0.01041943,0.53198407,2.28847782,2.83836544,1.41204223,0.00000000,0.45931518,0.64195265
-2.70435218,4.69125013,0.01084727,0.52203755,2.23175509,2.76414856,1.39384377,0.00000000,0.44532699,0.62581814
-2.69834917,4.58174632,0.01129122,0.51219296,2.17434705,2.68889956,1.37460236,0.00000000,0.43162615,0.60903461
-2.69234617,4.47125569,0.01174613,0.50248206,2.11657990,2.61351057,1.35445329,0.00000000,0.41829437,0.59175389
-2.68634317,4.36076456,0.01220624,0.49292764,2.05875993,2.53882025,1.33352912,0.00000000,0.40540260,0.57412540
-2.68034017,4.25115406,0.01266517,0.48354171,2.00116191,2.46558618,1.31195172,0.00000000,0.39300955,0.55629123
-2.67433717,4.14316961,0.01311601,0.47432417,1.94401911,2.39446043,1.28982542,0.00000000,0.38116052,0.53838186
-2.66833417,4.03739703,0.01355137,0.46526205,1.88751571,2.32596945,1.26723160,0.00000000,0.36988662,0.52051251
-2.66233117,3.93424615,0.01396348,0.45632936,1.83178165,2.26049937,1.24422506,0.00000000,0.35920442,0.50278047
-2.65632816,3.83394294,0.01434437,0.44748780,1.77689056,2.19828717,1.22083225,0.00000000,0.34911592,0.48526341
-2.65032516,3.73653029,0.01468604,0.43868796,1.72286056,2.13941825,1.19705139,0.00000000,0.33960903,0.46801866
-2.64432216,3.64187732,0.01498067,0.42987134,1.66965800,2.08383046,1.17285459,0.00000000,0.33065827,0.45108365
-2.63831916,3.54969665,0.01522082,0.42097283,1.61720392,2.03132417,1.14819155,0.00000000,0.32222596,0.43447720
-2.63231616,3.45956868,0.01539970,0.41192364,1.56538261,1.98157796,1.12299489,0.00000000,0.31426360,0.41820176
-2.62631316,3.37097133,0.01551139,0.40265453,1.51405210,1.93416900,1.09718647,0.00000000,0.30671358,0.40224633
-2.62031016,3.28331395,0.01555104,0.39309914,1.46305563,1.88859700,1.07068468,0.00000000,0.29951100,0.38658988
-2.61430715,3.19597344,0.01551506,0.38319732,1.41223367,1.84431076,1.04341205,0.00000000,0.29258576,0.37120515
-2.60830415,3.10833093,0.01540129,0.37289820,1.36143579,1.80073580,1.01530284,0.00000000,0.28586461,0.35606246
-2.60230115,3.01980730,0.01520909,0.36216296,1.31053176,1.75730199,0.98631032,0.00000000,0.27927335,0.34113360
-2.59629815,2.92989604,0.01493941,0.35096706,1.25942127,1.71346990,0.95641336,0.00000000,0.27273893,0.32639524
-2.59029515,2.83819199,0.01459480,0.33930202,1.20804205,1.66875492,0.92562200,0.00000000,0.26619155,0.31183214
-2.58429215,2.74441516,0.01417933,0.32717645,1.15637582,1.62274811,0.89398191,0.00000000,0.25956661,0.29743962
-2.57828914,2.64842868,0.01369850,0.31461654,1.10445213,1.57513327,0.86157748,0.00000000,0.25280653,0.28322560
-2.57228614,2.55025069,0.01315910,0.30166582,1.05234985,1.52569967,0.82853359,0.00000000,0.24586242,0.26921182
-2.56628314,2.45005991,0.01256898,0.28838446,1.00019660,1.47435019,0.79501603,0.00000000,0.23869542,0.25543453
-2.56028014,2.34819527,0.01193684,0.27484786,0.94816608,1.42110499,0.76123055,0.00000000,0.23127791,0.24194450
-2.55427714,2.24514993,0.01127198,0.26114497,0.89647376,1.36610073,0.72742082,0.00000000,0.22359438,0.22880646
-2.54827414,2.14156026,0.01058402,0.24737615,0.84537118,1.30958575,0.69386522,0.00000000,0.21564196,0.21609808
-2.54227114,2.03819074,0.00988266,0.23365080,0.79513914,1.25191176,0.66087281,0.00000000,0.20743067,0.20390859
-2.53626813,1.93591535,0.00917743,0.22008488,0.74608035,1.19352237,0.62877848,0.00000000,0.19898331,0.19233702
-2.53026513,1.83569644,0.00847744,0.20679829,0.69851163,1.13493936,0.59793754,0.00000000,0.19033498,0.18149029
-2.52426213,1.73856188,0.00779121,0.19391238,0.65275617,1.07674711,0.56871982,0.00000000,0.18153230,0.17148120
-2.51825913,1.64558123,0.00712646,0.18154746,0.60913604,1.01957592,0.54150344,0.00000000,0.17263220,0.16242629
-2.51225613,1.55784158,0.00649003,0.16982052,0.56796508,0.96408483,0.51666832,0.00000000,0.16370052,0.15444377
-2.50625313,1.47642371,0.00588778,0.15884305,0.52954252,0.91094438,0.49458958,0.00000000,0.15481024,0.14765143
-2.50025013,1.40237909,0.00532452,0.14871922,0.49414722,0.86082001,0.47563086,0.00000000,0.14603950,0.14216464
-2.49424712,1.33670796,0.00480404,0.13954409,0.46203270,0.81435623,0.46013762,0.00000000,0.13746950,0.13809442
-2.48824412,1.28033909,0.00432908,0.13140222,0.43342298,0.77216218,0.44843061,0.00000000,0.12918224,0.13554550
-2.48224112,1.23411114,0.00390144,0.12436638,0.40850910,0.73479865,0.44079934,0.00000000,0.12125824,0.13461451
-2.47623812,1.19875606,0.00352204,0.11849651,0.38744649,0.70276686,0.43749599,0.00000000,0.11377437,0.13538818
-2.47023512,1.17488460,0.00319097,0.11383884,0.37035287,0.67649909,0.43872944,0.00000000,0.10680167,0.13794152
-2.46423212,1.16297389,0.00290767,0.11042525,0.35730689,0.65635117,0.44465983,0.00000000,0.10040351,0.14233606
-2.45822911,1.16335742,0.00267099,0.10827269,0.34834727,0.64259703,0.45539361,0.00000000,0.09463389,0.14861809
-2.45222611,1.17621718,0.00247929,0.10738287,0.34347247,0.63542493,0.47097920,0.00000000,0.08953608,0.15681691
-2.44622311,1.20157827,0.00233062,0.10774196,0.34264085,0.63493572,0.49140338,0.00000000,0.08514161,0.16694312
-2.44022011,1.23930581,0.00222273,0.10932055,0.34577132,0.64114267,0.51658848,0.00000000,0.08146960,0.17898699
-2.43421711,1.28910423,0.00215323,0.11207370,0.35274429,0.65397287,0.54639063,0.00000000,0.07852650,0.19291691
-2.42821411,1.35051900,0.00211965,0.11594120,0.36340322,0.67327012,0.58059889,0.00000000,0.07630617,0.20867807
-2.42221111,1.42294073,0.00211948,0.12084793,0.37755636,0.69879906,0.61893563,0.00000000,0.07479034,0.22619134
-2.41620810,1.50561172,0.00215025,0.12670448,0.39497910,0.73025040,0.66105804,0.00000000,0.07394937,0.24535242
-2.41020510,1.59763487,0.00220957,0.13340803,0.41541654,0.76724718,0.70656098,0.00000000,0.07374333,0.26603146
-2.40420210,1.69798508,0.00229512,0.14084333,0.43858658,0.80935182,0.75498105,0.00000000,0.07412329,0.28807309
-2.39819910,1.80552286,0.00240470,0.14888412,0.46418332,0.85607392,0.80580205,0.00000000,0.07503289,0.31129700
-2.39219610,1.91901048,0.00253622,0.15739471,0.49188093,0.90687868,0.85846177,0.00000000,0.07640991,0.33549919
-2.38619310,2.03713020,0.00268768,0.16623187,0.52133784,0.96119588,0.91236010,0.00000000,0.07818811,0.36045384
-2.38019010,2.15850471,0.00285717,0.17524706,0.55220134,1.01842926,0.96686832,0.00000000,0.08029901,0.38591589
-2.37418709,2.28171954,0.00304284,0.18428884,0.58411241,1.07796633,1.02133962,0.00000000,0.08267367,0.41162444
-2.36818409,2.40534713,0.00324289,0.19320562,0.61671102,1.13918844,1.07512062,0.00000000,0.08524449,0.43730677
-2.36218109,2.52797235,0.00345553,0.20184852,0.64964143,1.20148115,1.12756376,0.00000000,0.08794690,0.46268311
-2.35617809,2.64821901,0.00367895,0.21007444,0.68255786,1.26424462,1.17804020,0.00000000,0.09072086,0.48747196
-2.35017509,2.76477677,0.00391134,0.21774908,0.71513006,1.32690407,1.22595324,0.00000000,0.09351235,0.51139594
-2.34417209,2.87642800,0.00415084,0.22475005,0.74704888,1.38892003,1.27075159,0.00000000,0.09627450,0.53418796
-2.33816908,2.98207382,0.00439555,0.23096973,0.77803170,1.44979820,1.31194239,0.00000000,0.09896864,0.55559756
-2.33216608,3.08075847,0.00464350,0.23631799,0.80782750,1.50909874,1.34910349,0.00000000,0.10156504,0.57539719
-2.32616308,3.17169140,0.00489272,0.24072440,0.83622141,1.56644468,1.38189446,0.00000000,0.10404340,0.59338821
-2.32016008,3.25426601,0.00514120,0.24414020,0.86303874,1.62152911,1.41006609,0.00000000,0.10639306,0.60940642
-2.31415708,3.32807439,0.00538694,0.24653947,0.88814816,1.67412095,1.43346781,0.00000000,0.10861293,0.62332681
-2.30815408,3.39291726,0.00562799,0.24791989,0.91146394,1.72406892,1.45205266,0.00000000,0.11071108,0.63506742
-2.30215108,3.44880841,0.00586248,0.24830267,0.93294725,1.77130343,1.46587954,0.00000000,0.11270411,0.64459196
-2.29614807,3.49597322,0.00608871,0.24773182,0.95260623,1.81583616,1.47511243,0.00000000,0.11461610,0.65191125
-2.29014507,3.53484091,0.00630514,0.24627274,0.97049491,1.85775719,1.48001636,0.00000000,0.11647744,0.65708313
-2.28414207,3.56603045,0.00651048,0.24401007,0.98671087,1.89722950,1.48095026,0.00000000,0.11832331,0.66021105
-2.27813907,3.59033038,0.00670377,0.24104502,1.00139177,1.93448094,1.47835660,0.00000000,0.12019199,0.66144113
-2.27213607,3.60867293,0.00688436,0.23749210,1.01471065,1.96979376,1.47274815,0.00000000,0.12212305,0.66095789
-2.26613307,3.62210318,0.00705199,0.23347553,1.02687031,2.00349188,1.46469224,0.00000000,0.12415541,0.65897877
-2.26013007,3.63174419,0.00720685,0.22912533,1.03809669,2.03592641,1.45479293,0.00000000,0.12632542,0.65574763
-2.25412706,3.63875947,0.00734949,0.22457336,1.04863167,2.06745978,1.44367179,0.00000000,0.12866492,0.65152741
-2.24812406,3.64431380,0.00748095,0.21994934,1.05872537,2.09844909,1.43194801,0.00000000,0.13119956,0.64659236
-2.24212106,3.64953426,0.00760261,0.21537716,1.06862821,2.12922941,1.42021842,0.00000000,0.13394720,0.64122002
-2.23611806,3.65547262,0.00771624,0.21097148,1.07858302,2.16009763,1.40903851,0.00000000,0.13691669,0.63568328
-2.23011506,3.66307075,0.00782389,0.20683473,1.08881738,2.19129763,1.39890483,0.00000000,0.14010695,0.63024284
-2.22411206,3.67313037,0.00792783,0.20305477,1.09953655,2.22300742,1.39023984,0.00000000,0.14350649,0.62514034
-2.21810905,3.68628812,0.00803045,0.19970312,1.11091702,2.25532883,1.38337956,0.00000000,0.14709334,0.62059239
-2.21210605,3.70299716,0.00813415,0.19683383,1.12310105,2.28828034,1.37856454,0.00000000,0.15083543,0.61678557
-2.20610305,3.72351560,0.00824119,0.19448299,1.13619220,2.32179324,1.37593457,0.00000000,0.15469150,0.61387278
-2.20010005,3.74790222,0.00835363,0.19266899,1.15025201,2.35571151,1.37552720,0.00000000,0.15861230,0.61197069
-2.19409705,3.77601945,0.00847316,0.19139318,1.16529793,2.38979515,1.37727997,0.00000000,0.16254232,0.61115856
-2.18809405,3.80754306,0.00860099,0.19064111,1.18130234,2.42372716,1.38103622,0.00000000,0.16642171,0.61147820
-2.18209105,3.84197812,0.00873777,0.19038421,1.19819288,2.45712342,1.38655416,0.00000000,0.17018847,0.61293505
-2.17608804,3.87868014,0.00888351,0.19058167,1.21585378,2.48954534,1.39351846,0.00000000,0.17378080,0.61550028
-2.17008504,3.91688035,0.00903749,0.19118254,1.23412832,2.52051441,1.40155405,0.00000000,0.17713937,0.61911366
-2.16408204,3.95571395,0.00919828,0.19212792,1.25282212,2.54952814,1.41024121,0.00000000,0.18020965,0.62368709
-2.15807904,3.99425014,0.00936373,0.19335312,1.27170732,2.57607660,1.41913136,0.00000000,0.18294394,0.62910859
-2.15207604,4.03152261,0.00953102,0.19478968,1.29052750,2.59965888,1.42776284,0.00000000,0.18530318,0.63524667
-2.14607304,4.06655968,0.00969673,0.19636733,1.30900321,2.61979894,1.43567616,0.00000000,0.18725842,0.64195488
-2.14007004,4.09841292,0.00985697,0.19801565,1.32683800,2.63606008,1.44242796,0.00000000,0.18879190,0.64907640
-2.13406703,4.12618385,0.01000752,0.19966556,1.34372507,2.64805801,1.44760357,0.00000000,0.18989775,0.65644877
-2.12806403,4.14904815,0.01014399,0.20125065,1.35935422,2.65547181,1.45082763,0.00000000,0.19058218,0.66390850
-2.12206103,4.16627712,0.01026203,0.20270822,1.37341925,2.65805313,1.45177282,0.00000000,0.19086345,0.67129579
-2.11605803,4.17725650,0.01035749,0.20398027,1.38562564,2.65563326,1.45016647,0.00000000,0.19077131,0.67845909
-2.11005503,4.18150268,0.01042668,0.20501426,1.39569850,2.64812848,1.44579541,0.00000000,0.19034632,0.68525976
-2.10405203,4.17867648,0.01046651,0.20576391,1.40339064,2.63554381,1.43850894,0.00000000,0.18963886,0.69157671
-2.09804902,4.16859492,0.01047466,0.20618986,1.40849061,2.61797538,1.42822039,0.00000000,0.18870806,0.69731090
-2.09204602,4.15124099,0.01044981,0.20626040,1.41083068,2.59561174,1.41490741,0.00000000,0.18762063,0.70238997
-2.08604302,4.12677172,0.01039168,0.20595211,1.41029430,2.56873439,1.39861122,0.00000000,0.18644974,0.70677249
-2.08004002,4.09552440,0.01030112,0.20525062,1.40682302,2.53771749,1.37943517,0.00000000,0.18527393,0.71045213
-2.07403702,4.05802084,0.01018021,0.20415121,1.40042241,2.50302698,1.35754259,0.00000000,0.18417610,0.71346125
-2.06803402,4.01496931,0.01003219,0.20265948,1.39116678,2.46521895,1.33315423,0.00000000,0.18324264,0.71587391
-2.06203102,3.96726359,0.00986143,0.20079185,1.37920225,2.42493712,1.30654509,0.00000000,0.18256257,0.71780801
-2.05602801,3.91597855,0.00967335,0.19857589,1.36474806,2.38290903,1.27804082,0.00000000,0.18222686,0.71942632
-2.05002501,3.86236153,0.00947427,0.19605048,1.34809559,2.33994070,1.24801341,0.00000000,0.18232759,0.72093617
-2.04402201,3.80781875,0.00927121,0.19326562,1.32960517,2.29690934,1.21687617,0.00000000,0.18295723,0.72258762
