energy_ev,total_up,Ag_p_up,Ag_d_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up
-3.51475738,3.69590992,0.68868554,0.82948925,0.89386785,1.13251433,0.06399334,0.11009164,0.30792461,1.06277796
-3.50875438,3.59151344,0.66334317,0.80124309,0.85285220,1.10470496,0.05913137,0.10696243,0.30243858,1.02914758
-3.50275138,3.48100153,0.63678535,0.77073305,0.81237402,1.07574712,0.05432164,0.10405308,0.29563767,0.99400226
-3.49674837,3.36584751,0.60926629,0.73836111,0.77294605,1.04595519,0.04961440,0.10141999,0.28766016,0.95782595
-3.49074537,3.24763333,0.58105603,0.70455032,0.73507544,1.01568367,0.04505392,0.09912461,0.27866712,0.92111927
-3.48474237,3.12802384,0.55243780,0.66973565,0.69925722,0.98532264,0.04067807,0.09723304,0.26883793,0.88439272
-3.47873937,3.00873594,0.52370463,0.63435439,0.66596700,0.95529043,0.03651801,0.09581532,0.25836526,0.84815906
-3.47273637,2.89150344,0.49515523,0.59883657,0.63565310,0.92602409,0.03259823,0.09494412,0.24744968,0.81292498
-3.46673337,2.77803891,0.46708931,0.56359563,0.60872827,0.89796788,0.02893667,0.09469325,0.23629424,0.77918220
-3.46073037,2.66999375,0.43980233,0.52901965,0.58556120,0.87156044,0.02554509,0.09513557,0.22509905,0.74739817
-3.45472736,2.56891824,0.41357995,0.49546359,0.56646812,0.84722130,0.02242950,0.09634085,0.21405626,0.71800677
-3.44872436,2.47622286,0.38869222,0.46324261,0.55170481,0.82533735,0.01959075,0.09837324,0.20334551,0.69139903
-3.44272136,2.39314274,0.36538790,0.43262680,0.54145931,0.80625002,0.01702521,0.10128871,0.19313001,0.66791446
-3.43671836,2.32070663,0.34388882,0.40383749,0.53584562,0.79024380,0.01472544,0.10513245,0.18355346,0.64783312
-3.43071536,2.25971167,0.32438478,0.37704520,0.53489871,0.77753675,0.01268092,0.10993635,0.17473781,0.63136897
-3.42471236,2.21070535,0.30702897,0.35236917,0.53857118,0.76827344,0.01087875,0.11571669,0.16678191,0.61866455
-3.41870935,2.17397521,0.29193418,0.32987867,0.54673174,0.76252079,0.00930438,0.12247214,0.15976113,0.60978757
-3.41270635,2.14954720,0.27917001,0.30959575,0.55916580,0.76026692,0.00794223,0.13018217,0.15372780,0.60472948
-3.40670335,2.13719269,0.26876109,0.29149942,0.57557824,0.76142334,0.00677628,0.13880599,0.14871253,0.60340627
-3.40070035,2.13644424,0.26068671,0.27553104,0.59559866,0.76583017,0.00579068,0.14828211,0.14472617,0.60566156
-3.39469735,2.14661950,0.25488156,0.26160062,0.61878894,0.77326433,0.00497017,0.15852855,0.14176242,0.61127212
-3.38869435,2.16685267,0.25123806,0.24959387,0.64465315,0.78345043,0.00430057,0.16944385,0.13980081,0.61995552
-3.38269135,2.19613226,0.24960993,0.23937970,0.67264974,0.79607372,0.00376915,0.18090875,0.13881003,0.63138007
-3.37668834,2.23334389,0.24981724,0.23081778,0.70220573,0.81079470,0.00336492,0.19278871,0.13875132,0.64517641
-3.37068534,2.27731656,0.25165267,0.22376601,0.73273251,0.82726470,0.00307901,0.20493711,0.13958182,0.66095064
-3.36468234,2.32687062,0.25488892,0.21808766,0.76364301,0.84514177,0.00290485,0.21719910,0.14125774,0.67829847
-3.35867934,2.38086557,0.25928707,0.21365778,0.79436962,0.86410617,0.00283843,0.22941601,0.14373713,0.69681985
-3.35267634,2.43824594,0.26460570,0.21036887,0.82438225,0.88387483,0.00287851,0.24143017,0.14698219,0.71613353
-3.34667334,2.49808323,0.27061031,0.20813553,0.85320604,0.90421409,0.00302676,0.25308987,0.15096105,0.73589095
-3.34067034,2.55961245,0.27708294,0.20689796,0.88043791,0.92495023,0.00328792,0.26425447,0.15564882,0.75578902
-3.33466733,2.62226158,0.28383151,0.20662438,0.90576136,0.94597727,0.00366994,0.27479928,0.16102796,0.77558099
-3.32866433,2.68567277,0.29069852,0.20731212,0.92895883,0.96726163,0.00418401,0.28462001,0.16708808,0.79508518
-3.32266133,2.74971441,0.29756879,0.20898752,0.94992101,0.98884362,0.00484464,0.29363668,0.17382486,0.81419105
-3.31665833,2.81448335,0.30437584,0.21170470,0.96865259,1.01083541,0.00566960,0.30179663,0.18123862,0.83286231
-3.31065533,2.88029737,0.31110672,0.21554314,0.98527410,1.03341572,0.00667984,0.30907668,0.18933217,0.85113705
-3.30465233,2.94767787,0.31780478,0.22060440,1.00001942,1.05682133,0.00789933,0.31548406,0.19810846,0.86912468
-3.29864932,3.01732359,0.32457046,0.22700780,1.01322912,1.08133577,0.00935477,0.32105620,0.20756795,0.88699997
-3.29264632,3.09007636,0.33155978,0.23488553,1.02533942,1.10727561,0.01107520,0.32585930,0.21770585,0.90499433
-3.28664332,3.16688015,0.33898046,0.24437709,1.03686721,1.13497487,0.01309154,0.32998573,0.22850963,0.92338481
-3.28064032,3.24873519,0.34708590,0.25562336,1.04839157,1.16476822,0.01543592,0.33355024,0.23995669,0.94248122
-3.27463732,3.33664882,0.35616688,0.26876039,1.06053222,1.19697361,0.01814096,0.33668527,0.25201247,0.96261195
-3.26863432,3.43158514,0.36654141,0.28391311,1.07392584,1.23187505,0.02123890,0.33953546,0.26462925,0.98410910
-3.26263132,3.53441537,0.37854290,0.30118914,1.08920092,1.26970613,0.02476058,0.34225159,0.27774540,1.00729352
-3.25662831,3.64587083,0.39250704,0.32067270,1.10695226,1.31063516,0.02873442,0.34498422,0.29128560,1.03246040
-3.25062531,3.76650029,0.40875782,0.34241900,1.12771588,1.35475227,0.03318519,0.34787732,0.30516156,1.05986576
-3.24462231,3.89663330,0.42759321,0.36644907,1.15194545,1.40205913,0.03813286,0.35106215,0.31927360,1.08971462
-3.23861931,4.03635068,0.44927088,0.39274521,1.17999112,1.45246175,0.04359140,0.35465160,0.33351281,1.12215089
-3.23261631,4.18546318,0.47399465,0.42124726,1.21208153,1.50576649,0.04956759,0.35873535,0.34776372,1.15724940
-3.22661331,4.34349900,0.50190202,0.45184966,1.24830984,1.56167954,0.05605994,0.36337597,0.36190729,1.19501023
-3.22061031,4.50970030,0.53305336,0.48439968,1.28862420,1.61980992,0.06305773,0.36860606,0.37582423,1.23535532
-3.21460730,4.68302880,0.56742324,0.51869658,1.33282319,1.67967586,0.07054022,0.37442674,0.38939813,1.27812728
-3.20860430,4.86218013,0.60489414,0.55449217,1.38055639,1.74071430,0.07847608,0.38080735,0.40251860,1.32309041
-3.20260130,5.04560618,0.64525311,0.59149253,1.43133010,1.80229326,0.08682302,0.38768647,0.41508396,1.36993357
-3.19659830,5.23154488,0.68819129,0.62936116,1.48451805,1.86372663,0.09552779,0.39497421,0.42700351,1.41827476
-3.19059530,5.41805622,0.73330669,0.66772344,1.53937672,1.92429085,0.10452641,0.40255562,0.43819918,1.46766726
-3.18459230,5.60306355,0.78011011,0.70617253,1.59506481,1.98324286,0.11374474,0.41029512,0.44860655,1.51760693
-3.17858929,5.78439889,0.82803409,0.74427647,1.65066606,2.03983899,0.12309937,0.41804179,0.45817523,1.56754061
-3.17258629,5.95985106,0.87644476,0.78158650,1.70521470,2.09335379,0.13249880,0.42563527,0.46686861,1.61687535
-3.16658329,6.12721535,0.92465619,0.81764638,1.75772264,2.14309860,0.14184491,0.43291203,0.47466298,1.66498834
-3.16058029,6.28434354,0.97194685,0.85200253,1.80720740,2.18843897,0.15103471,0.43971182,0.48154633,1.71123750
-3.15457729,6.42919293,1.01757760,0.88421455,1.85271989,2.22881065,0.15996223,0.44588399,0.48751671,1.75497241
-3.14857429,6.55987320,1.06081080,0.91386609,1.89337099,2.26373347,0.16852067,0.45129350,0.49258044,1.79554573
-3.14257129,6.67469000,1.10092966,0.94057545,1.92835622,2.29282288,0.17660458,0.45582628,0.49675036,1.83232484
-3.13656828,6.77218403,1.13725740,0.96400559,1.95697753,2.31579872,0.18411213,0.45939388,0.50004404,1.86470364
-3.13056528,6.85116468,1.16917537,0.98387328,1.97866167,2.33249097,0.19094737,0.46193708,0.50248234,1.89211438
-3.12456228,6.91073723,1.19613971,0.99995694,1.99297453,2.34284251,0.19702239,0.46342835,0.50408808,1.91403921
-3.11855928,6.95032271,1.21769584,1.01210270,1.99963115,2.34690852,0.20225940,0.46387319,0.50488526,1.93002147
-3.11255628,6.96966999,1.23349032,1.02022869,1.99850120,2.34485299,0.20659258,0.46330999,0.50489840,1.93967618
-3.10655328,6.96885929,1.24327975,1.02432706,1.98960978,2.33694204,0.20996968,0.46180878,0.50415240,1.94269969
-3.10055028,6.94829722,1.24693636,1.02446375,1.97313389,2.32353462,0.21235337,0.45946853,0.50267252,1.93887795
-3.09454727,6.90870303,1.24445022,1.02077594,1.94939455,2.30507077,0.21372219,0.45641339,0.50048471,1.92809337
-3.08854427,6.85108662,1.23592800,1.01346726,1.91884532,2.28205776,0.21407119,0.45278783,0.49761596,1.91032965
-3.08254127,6.77671877,1.22158836,1.00280087,1.88205734,2.25505469,0.21341212,0.44875092,0.49409476,1.88567467
-3.07653827,6.68709441,1.20175432,0.98909079,1.83970184,2.22465598,0.21177325,0.44446998,0.48995153,1.85432095
-3.07053527,6.58389026,1.17684272,0.97269176,1.79253048,2.19147426,0.20919874,0.44011387,0.48521899,1.81656373
-3.06453227,6.46891818,1.14735147,0.95398805,1.74135436,2.15612327,0.20574757,0.43584610,0.47993236,1.77279660
-3.05852926,6.34407584,1.11384478,0.93338171,1.68702234,2.11920135,0.20149216,0.43181818,0.47412955,1.72350469
-3.05252626,6.21129664,1.07693724,0.91128082,1.63039928,2.08127592,0.19651658,0.42816337,0.46785110,1.66925561
-3.04652326,6.07250062,1.03727697,0.88808817,1.57234492,2.04286972,0.19091445,0.42499114,0.46114020,1.61068849
-3.04052026,5.92954845,0.99552877,0.86419082,1.51369401,2.00444910,0.18478664,0.42238267,0.45404256,1.54850125
-3.03451726,5.78420025,0.95235758,0.83995111,1.45523815,1.96641480,0.17823875,0.42038749,0.44660647,1.48343681
-3.02851426,5.63808084,0.90841285,0.81569933,1.39770994,1.92909572,0.17137859,0.41902137,0.43888287,1.41626849
-3.02251126,5.49265307,0.86431441,0.79172835,1.34176973,1.89274572,0.16431359,0.41826586,0.43092566,1.34778519
-3.01650825,5.34919999,0.82064010,0.76829047,1.28799549,1.85754371,0.15714837,0.41806913,0.42279227,1.27877695
-3.01050525,5.20881686,0.77791556,0.74559641,1.23687575,1.82359710,0.14998249,0.41834845,0.41454442,1.21002127
-3.00450225,5.07241293,0.73660639,0.72381646,1.18880611,1.79094829,0.14290849,0.41899401,0.40624913,1.14227064
-2.99849925,4.94072291,0.69711288,0.70308360,1.14408899,1.75958417,0.13601025,0.41987411,0.39798002,1.07624172
-2.99249625,4.81432715,0.65976721,0.68349830,1.10293677,1.72944809,0.12936185,0.42084129,0.38981861,1.01260639
-2.98649325,4.69367931,0.62483317,0.66513465,1.06547808,1.70045380,0.12302675,0.42173948,0.38185573,0.95198473
-2.98049025,4.57913980,0.59250814,0.64804746,1.03176676,1.67250072,0.11705756,0.42241153,0.37419273,0.89494014
-2.97448724,4.47101279,0.56292706,0.63227967,1.00179319,1.64548984,0.11149616,0.42270710,0.36694245,0.84197633
-2.96848424,4.36958439,0.53616816,0.61786986,0.97549738,1.61933929,0.10637433,0.42249034,0.36022970,0.79353607
-2.96248124,4.27515950,0.51225979,0.60485903,0.95278314,1.59399885,0.10171461,0.42164723,0.35419113,0.75000134
-2.95647824,4.18809473,0.49118819,0.59329650,0.93353271,1.56946262,0.09753158,0.42009206,0.34897430,0.71169450
-2.95047524,4.10882498,0.47290551,0.58324429,0.91762094,1.54577887,0.09383323,0.41777293,0.34473587,0.67888010
-2.94447224,4.03788146,0.45733766,0.57477983,0.90492852,1.52305661,0.09062246,0.41467591,0.34163874,0.65176681
-2.93846923,3.97589964,0.44439173,0.56799654,0.89535330,1.50146828,0.08789851,0.41082773,0.33984824,0.63050911
-2.93246623,3.92361579,0.43396228,0.56300246,0.88881939,1.48124819,0.08565834,0.40629683,0.33952727,0.61520839
-2.92646323,3.88185172,0.42593654,0.55991661,0.88528324,1.46268675,0.08389772,0.40119279,0.34083059,0.60591309
-2.92046023,3.85148798,0.42019812,0.55886342,0.88473662,1.44612043,0.08261209,0.39566408,0.34389834,0.60261793
-2.91445723,3.83342636,0.41662921,0.55996544,0.88720617,1.43191803,0.08179704,0.38989419,0.34884908,0.60526194
-2.90845423,3.82854346,0.41511123,0.56333452,0.89274971,1.42046371,0.08144843,0.38409652,0.35577263,0.61372566
-2.90245123,3.83763759,0.41552425,0.56906221,0.90144931,1.41213767,0.08156213,0.37850791,0.36472303,0.62782760
-2.89644822,3.86137180,0.41774508,0.57720962,0.91340174,1.40729541,0.08213342,0.37338134,0.37571198,0.64732037
-2.89044522,3.90021615,0.42164474,0.58779746,0.92870671,1.40624666,0.08315608,0.36897798,0.38870316,0.67188702
-2.88444222,3.95439265,0.42708532,0.60079690,0.94745363,1.40923510,0.08462124,0.36555887,0.40360781,0.70113804
-2.87843922,4.02382617,0.43391687,0.61612168,0.96970761,1.41641995,0.08651613,0.36337658,0.42028188,0.73460958
-2.87243622,4.10810429,0.44197468,0.63362214,0.99549555,1.42786046,0.08882275,0.36266718,0.43852502,0.77176350
-2.86643322,4.20644892,0.45107717,0.65308161,1.02479308,1.44350411,0.09151663,0.36364260,0.45808165,0.81198964
-2.86043022,4.31770167,0.46102489,0.67421538,1.05751299,1.46317925,0.09456575,0.36648383,0.47864423,0.85461073
-2.85442721,4.44032435,0.47160083,0.69667267,1.09349597,1.48659255,0.09792973,0.37133500,0.49985873,0.89889010
-2.84842421,4.57241515,0.48257201,0.72004150,1.13250394,1.51333135,0.10155939,0.37829845,0.52133215,0.94404235
-2.84242121,4.71174023,0.49369252,0.74385654,1.17421651,1.54287103,0.10539665,0.38743100,0.54264198,0.98924669
-2.83641821,4.85577957,0.50470795,0.76760946,1.21823058,1.57458670,0.10937495,0.39874127,0.56334716,1.03366275
-2.83041521,5.00178521,0.51536079,0.79076180,1.26406327,1.60776897,0.11342009,0.41218827,0.58300030,1.07644838
-2.82441221,5.14684931,0.52539670,0.81275941,1.31115785,1.64164274,0.11745148,0.42768103,0.60116046,1.11677868
-2.81840920,5.28797917,0.53457126,0.83304820,1.35889261,1.67538826,0.12138383,0.44507930,0.61740615,1.15386563
-2.81240620,5.42217575,0.54265672,0.85109042,1.40659207,1.70816352,0.12512916,0.46419532,0.63134788,1.18697736
-2.80640320,5.54651241,0.54944835,0.86638074,1.45354023,1.73912683,0.12859907,0.48479643,0.64263985,1.21545640
-2.80040020,5.65821058,0.55477011,0.87846147,1.49899525,1.76745882,0.13170713,0.50660865,0.65099005,1.23873591
-2.79439720,5.75470930,0.55847914,0.88693636,1.54220510,1.79238291,0.13437138,0.52932097,0.65616870,1.25635327
-2.78839420,5.83372611,0.56046893,0.89148221,1.58242355,1.81318363,0.13651668,0.55259041,0.65801428,1.26796045
-2.78239120,5.89330733,0.56067094,0.89185811,1.61892616,1.82922217,0.13807702,0.57604779,0.65643729,1.27333065
-2.77638819,5.93186630,0.55905463,0.88791168,1.65102574,1.83994890,0.13899746,0.59930413,0.65142136,1.27236108
-2.77038519,5.94820908,0.55562597,0.87958238,1.67808687,1.84491269,0.13923576,0.62195756,0.64302193,1.26507174
-2.76438219,5.94154731,0.55042457,0.86690165,1.69953935,1.84376688,0.13876367,0.64360080,0.63136249,1.25160051
-2.75837919,5.91149913,0.54351958,0.84999005,1.71489007,1.83627227,0.13756762,0.66382904,0.61662871,1.23219477
-2.75237619,5.85807905,0.53500490,0.82905171,1.72373340,1.82229728,0.13564907,0.68224809,0.59906079,1.20720009
-2.74637319,5.78167837,0.52499382,0.80436624,1.72575974,1.80181563,0.13302431,0.69848275,0.57894437,1.17704676
-2.74037019,5.68303781,0.51361357,0.77627877,1.72076229,1.77490192,0.12972379,0.71218512,0.55660059,1.14223462
-2.73436718,5.56321436,0.50100013,0.74518834,1.70864194,1.74172569,0.12579105,0.72304280,0.53237555,1.10331726
-2.72836418,5.42354420,0.48729366,0.71153546,1.68941019,1.70254411,0.12128123,0.73078658,0.50662989,1.06088595
-2.72236118,5.26560336,0.47263472,0.67578916,1.66319032,1.65769389,0.11625933,0.73519757,0.47972866,1.01555437
-2.71635818,5.09116796,0.45716154,0.63843407,1.63021650,1.60758262,0.11079822,0.73611347,0.45203200,0.96794438
-2.71035518,4.90217515,0.44100840,0.59995818,1.59083129,1.55267976,0.10497647,0.73343368,0.42388691,0.91867359
-2.70435218,4.70068585,0.42430522,0.56084141,1.54548123,1.49350763,0.09887619,0.72712315,0.39562027,0.86834492
-2.69834917,4.48885026,0.40717813,0.52154554,1.49471090,1.43063231,0.09258078,0.71721473,0.36753330,0.81753838
-2.69234617,4.26887628,0.38975110,0.48250571,1.43915547,1.36465476,0.08617291,0.70380998,0.33989755,0.76680525
-2.68634317,4.04300146,0.37214822,0.44412359,1.37953191,1.29620217,0.07973258,0.68707821,0.31295232,0.71666449
-2.68034017,3.81346828,0.35449659,0.40676232,1.31662913,1.22591947,0.07333543,0.66725391,0.28690348,0.66760132
-2.67433717,3.58250287,0.33692948,0.37074333,1.25129723,1.15446127,0.06705130,0.64463257,0.26192365,0.62006773
-2.66833417,3.35229700,0.31958945,0.33634486,1.18443612,1.08248413,0.06094311,0.61956500,0.23815342,0.57448456
-2.66233117,3.12499299,0.30263142,0.30380206,1.11698382,1.01063925,0.05506607,0.59245033,0.21570352,0.53124493
-2.65632816,2.90267162,0.28622523,0.27330866,1.04990475,0.93956579,0.04946717,0.56372804,0.19465772,0.49071852
-2.65032516,2.68734259,0.27055776,0.24501980,0.98417808,0.86988475,0.04418501,0.53386912,0.17507633,0.45325647
-2.64432216,2.48093750,0.25583431,0.21905590,0.92078666,0.80219375,0.03924993,0.50336688,0.15700000,0.41919650
-2.63831916,2.28530507,0.24227933,0.19550739,0.86070637,0.73706252,0.03468436,0.47272752,0.14045374,0.38886790
-2.63231616,2.10220844,0.23013629,0.17443992,0.80489631,0.67502946,0.03050341,0.44246094,0.12545095,0.36259613
-2.62631316,1.93332431,0.21966683,0.15589988,0.75428971,0.61659919,0.02671570,0.41307189,0.11199744,0.34070670
-2.62031016,1.78024345,0.21114911,0.13992006,0.70978549,0.56224108,0.02332422,0.38505185,0.10009518,0.32352819
-2.61430715,1.64447234,0.20487538,0.12652500,0.67224053,0.51238876,0.02032735,0.35887170,0.08974579,0.31139399
-2.60830415,1.52743512,0.20114882,0.11573616,0.64246234,0.46744049,0.01771991,0.33497530,0.08095367,0.30464282
-2.60230115,1.43047540,0.20027961,0.10757630,0.62120196,0.42776012,0.01549416,0.31377411,0.07372863,0.30361756
-2.59629815,1.35485690,0.20258028,0.10207323,0.60914678,0.39367855,0.01364079,0.29564267,0.06808810,0.30866255
-2.59029515,1.30176218,0.20836034,0.09926260,0.60691310,0.36549519,0.01214981,0.28091504,0.06405860,0.32011897
-2.58429215,1.27228842,0.21792003,0.09918951,0.61503808,0.34347927,0.01101131,0.26988192,0.06167669,0.33831844
-2.57828914,1.26743931,0.23154349,0.10190905,0.63397091,0.32787042,0.01021608,0.26278832,0.06098912,0.36357464
-2.57228614,1.28811223,0.24949099,0.10748544,0.66406306,0.31887843,0.00975606,0.25983166,0.06205218,0.39617320
-2.56628314,1.33508008,0.27199053,0.11598982,0.70555751,0.31668156,0.00962458,0.26116010,0.06493028,0.43635970
-2.56028014,1.40896726,0.29922880,0.12749669,0.75857720,0.32142343,0.00981643,0.26687084,0.06969357,0.48432628
-2.55427714,1.51021976,0.33134158,0.14207898,0.82311271,0.33320815,0.01032778,0.27700842,0.07641473,0.54019694
-2.54827414,1.63906965,0.36840386,0.15980187,0.89900965,0.35209362,0.01115581,0.29156283,0.08516491,0.60401203
-2.54227114,1.79549493,0.41041990,0.18071552,0.98595627,0.37808328,0.01229827,0.31046751,0.09600884,0.67571244
-2.53626813,1.97917574,0.45731356,0.20484691,1.08347182,0.41111631,0.01375287,0.33359719,0.10899927,0.75512412
-2.53026513,2.18944910,0.50891941,0.23219108,1.19089655,0.45105688,0.01551652,0.36076584,0.12417091,0.84194356
-2.52426213,2.42526408,0.56497488,0.26270214,1.30738401,0.49768287,0.01758453,0.39172483,0.14153406,0.93572508
-2.51825913,2.68514043,0.62511423,0.29628445,1.43189665,0.55067480,0.01994980,0.42616153,0.16106817,1.03587083
-2.51225613,2.96713340,0.68886457,0.33278447,1.56320544,0.60960576,0.02260194,0.46369876,0.18271571,1.14162406
-2.50625313,3.26880791,0.75564471,0.37198368,1.69989444,0.67393315,0.02552656,0.50389530,0.20637670,1.25206681
-2.50025013,3.58722529,0.82476707,0.41359317,1.84037089,0.74299312,0.02870458,0.54624785,0.23190411,1.36612243
-2.49424712,3.91894533,0.89544321,0.45725035,1.98288135,0.81599863,0.03211180,0.59019463,0.25910067,1.48256370
-2.48824412,4.26004614,0.96679312,0.50251817,2.12553425,0.89204166,0.03571859,0.63512103,0.28771735,1.60002683
-2.48224112,4.60616359,1.03785844,0.54888725,2.26632882,0.97010034,0.03948989,0.68036729,0.31745375,1.71703162
-2.47623812,4.95255137,1.10761950,0.59578114,2.40319006,1.04905125,0.04338547,0.72523841,0.34796070,1.83200752
-2.47023512,5.29416159,1.17501602,0.64256488,2.53400936,1.12768711,0.04736047,0.76901611,0.37884510,1.94332538
-2.46423212,5.62574484,1.23897090,0.68855670,2.65668960,1.20473948,0.05136623,0.81097288,0.40967706,2.04933403
-2.45822911,5.94196739,1.29841650,0.73304277,2.76919376,1.27890627,0.05535140,0.85038747,0.43999923,2.14840076
-2.45222611,6.23754229,1.35232257,0.77529450,2.86959531,1.34888296,0.05926328,0.88656181,0.46933808,2.23895435
-2.44622311,6.50736968,1.39972488,0.81458793,2.95612883,1.41339671,0.06304934,0.91883838,0.49721666,2.31952921
-2.44022011,6.74668131,1.43975333,0.85022441,3.02723894,1.47124196,0.06665888,0.94661773,0.52316855,2.38880879
-2.43421711,6.95118310,1.47165862,0.88155184,3.08162551,1.52131603,0.07004473,0.96937529,0.54675218,2.44566662
-2.42821411,7.11718969,1.49483609,0.90798544,3.11828339,1.56265314,0.07316489,0.98667672,0.56756519,2.48920296
-2.42221111,7.24174464,1.50884579,0.92902731,3.13653482,1.59445538,0.07598408,0.99819126,0.58525780,2.51877556
-2.41620810,7.32272053,1.51342790,0.94428363,3.13605287,1.61611898,0.07847505,1.00370222,0.59954489,2.53402284
-2.41020510,7.35889385,1.50851253,0.95347883,3.11687493,1.62725467,0.08061961,1.00311426,0.61021588,2.53487830
-2.40420210,7.34999057,1.49422361,0.95646598,3.07940517,1.62770106,0.08240936,0.99645686,0.61714212,2.52157537
-2.39819910,7.29669979,1.47087644,0.95323279,3.02440588,1.61753027,0.08384593,0.98388391,0.62028121,2.49464210
-2.39219610,7.20065426,1.43896902,0.94390294,2.95297763,1.59704544,0.08494086,0.96566923,0.61967815,2.45488589
-2.38619310,7.06437814,1.39916753,0.92873267,2.86652899,1.56677027,0.08571503,0.94219817,0.61546310,2.40336868
-2.38019010,6.89120424,1.35228644,0.90810261,2.76673698,1.52743093,0.08619773,0.91395565,0.60784595,2.34137364
-2.37418709,6.68516408,1.29926423,0.88250533,2.65549973,1.47993115,0.08642527,0.88151109,0.59710793,2.27036470
-2.36818409,6.45085587,1.24113561,0.85252919,2.53488316,1.42532172,0.08643938,0.84550085,0.58359054,2.19194076
-2.36218109,6.19329621,1.17900161,0.81883911,2.40706403,1.36476580,0.08628533,0.80660899,0.56768264,2.10778643
-2.35617809,5.91776215,1.11399861,0.78215518,2.27427134,1.29950147,0.08600998,0.76554705,0.54980596,2.01962159
-2.35017509,5.62963041,1.04726759,0.74323012,2.13872844,1.23080330,0.08565976,0.72303384,0.53040006,1.92915170
-2.34417209,5.33422056,0.97992487,0.70282647,2.00259800,1.15994460,0.08527871,0.67977590,0.50990726,1.83802104
-2.33816908,5.03664854,0.91303517,0.66169446,1.86793167,1.08816167,0.08490673,0.63644948,0.48875820,1.74777055
-2.33216608,4.74169574,0.84758807,0.62055143,1.73662594,1.01662157,0.08457805,0.59368455,0.46735880,1.65980177
-2.32616308,4.45369823,0.78447835,0.58006357,1.61038555,0.94639448,0.08431996,0.55205152,0.44607899,1.57534804
-2.32016008,4.17645909,0.72449069,0.54083041,1.49069505,0.87843126,0.08415200,0.51205078,0.42524360,1.49545352
-2.31415708,3.91318576,0.66828880,0.50337270,1.37879887,0.81354693,0.08408541,0.47410544,0.40512583,1.42096020
-2.30815408,3.66645255,0.61640911,0.46812364,1.27568985,0.75240997,0.08412306,0.43855712,0.38594312,1.35250289
-2.30215108,3.43818767,0.56925848,0.43542369,1.18210576,0.69553754,0.08425965,0.40566473,0.36785572,1.29051135
-2.29614807,3.22968276,0.52711579,0.40551879,1.09853300,0.64329602,0.08448233,0.37560595,0.35096750,1.23521885
-2.29014507,3.04162192,0.49013667,0.37856171,1.02521655,0.59590641,0.08477154,0.34848106,0.33532895,1.18667585
-2.28414207,2.87412708,0.45836082,0.35461619,0.96217490,0.55345369,0.08510207,0.32431859,0.32094188,1.14476780
-2.27813907,2.72681560,0.43172136,0.33366345,0.90921910,0.51589941,0.08544428,0.30308247,0.30776556,1.10923544
-2.27213607,2.59886655,0.41005552,0.31561058,0.86597433,0.48309662,0.08576543,0.28468009,0.29572373,1.07969662
-2.26613307,2.48909166,0.39311616,0.30030025,0.83190338,0.45480614,0.08603101,0.26897082,0.28471218,1.05566842
-2.26013007,2.39600791,0.38058361,0.28752145,0.80633082,0.43071354,0.08620605,0.25577472,0.27460639,1.03658866
-2.25412706,2.31790871,0.37207762,0.27702055,0.78846731,0.41044614,0.08625634,0.24488097,0.26526910,1.02183609
-2.24812406,2.25293157,0.36716894,0.26851254,0.77743345,0.39358930,0.08614954,0.23605588,0.25655716,1.01074887
-2.24212106,2.19912064,0.36539059,0.26169190,0.77228281,0.37970177,0.08585616,0.22905024,0.24832790,1.00264109
-2.23611806,2.15448305,0.36624864,0.25624300,0.77202405,0.36832962,0.08535038,0.22360597,0.24044439,0.99681731
-2.23011506,2.11703874,0.36923245,0.25184971,0.77564185,0.35901878,0.08461071,0.21946204,0.23277993,0.99258529
-2.22411206,2.08486361,0.37382463,0.24820407,0.78211692,0.35132583,0.08362046,0.21635966,0.22522143,0.98926728
-2.21810905,2.05612631,0.37951040,0.24501391,0.79044493,0.34482733,0.08236808,0.21404681,0.21767189,0.98621004
-2.21210605,2.02911926,0.38578684,0.24200939,0.79965446,0.33912755,0.08084736,0.21228220,0.21005195,0.98279405
-2.20610305,2.00228434,0.39217160,0.23894837,0.80882402,0.33386473,0.07905752,0.21083880,0.20230067,0.97844214
-2.20010005,1.97423391,0.39821143,0.23562058,0.81709799,0.32871612,0.07700308,0.20950685,0.19437554,0.97262775
-2.19409705,1.94376754,0.40349012,0.23185066,0.82370139,0.32340172,0.07469374,0.20809662,0.18625196,0.96488291
-2.18809405,1.90988496,0.40763600,0.22750000,0.82795317,0.31768689,0.07214408,0.20644077,0.17792220,0.95480585
-2.18209105,1.87179528,0.41032863,0.22246756,0.82927791,0.31138408,0.06937322,0.20439648,0.16939403,0.94206821
-2.17608804,1.82892267,0.41130465,0.21668958,0.82721541,0.30435348,0.06640437,0.20184717,0.16068903,0.92642141
-2.17008504,1.78090855,0.41036244,0.21013832,0.82142806,0.29650289,0.06326430,0.19870391,0.15184075,0.90770215
-2.16408204,1.72761017,0.40736551,0.20281998,0.81170558,0.28778684,0.05998279,0.19490642,0.14289272,0.88583640
-2.15807904,1.66909569,0.40224452,0.19477184,0.79796697,0.27820492,0.05659203,0.19042364,0.13389643,0.86084185
-2.15207604,1.60563581,0.39499766,0.18605873,0.78025962,0.26779956,0.05312590,0.18525387,0.12490936,0.83282845
