energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.06453227,3.55409943,0.03415806,0.40223963,1.67594674,0.00000000,0.17896469,1.98270267,0.94816766,0.06782535
-3.05852926,3.55141010,0.03178219,0.39620527,1.68590981,0.00000000,0.17880985,1.99694667,0.94724031,0.06678390
-3.05252626,3.53691775,0.02945339,0.38896062,1.68854112,0.00000000,0.17796718,2.00502531,0.94466483,0.06550852
-3.04652326,3.51081948,0.02718852,0.38063830,1.68377142,0.00000000,0.17642987,2.00690779,0.94064884,0.06400869
-3.04052026,3.47350642,0.02500174,0.37138827,1.67167510,0.00000000,0.17420220,2.00266450,0.93542492,0.06229759
-3.03451726,3.42555112,0.02290445,0.36137325,1.65246453,0.00000000,0.17129940,1.99246264,0.92924100,0.06039181
-3.02851426,3.36768971,0.02090550,0.35076392,1.62648033,0.00000000,0.16774720,1.97655891,0.92235029,0.05831104
-3.02251126,3.30079940,0.01901134,0.33973394,1.59417802,0.00000000,0.16358105,1.95528985,0.91500118,0.05607760
-3.01650825,3.22587242,0.01722623,0.32845488,1.55611178,0.00000000,0.15884514,1.92906010,0.90742748,0.05371593
-3.01050525,3.14398750,0.01555253,0.31709152,1.51291593,0.00000000,0.15359119,1.89832944,0.89983945,0.05125202
-3.00450225,3.05628003,0.01399092,0.30579738,1.46528507,0.00000000,0.14787709,1.86359898,0.89241598,0.04871279
-2.99849925,2.96391213,0.01254070,0.29471079,1.41395354,0.00000000,0.14176552,1.82539721,0.88529807,0.04612551
-2.99249625,2.86804379,0.01119995,0.28395168,1.35967521,0.00000000,0.13532242,1.78426648,0.87858408,0.04351713
-2.98649325,2.76980603,0.00996584,0.27361904,1.30320420,0.00000000,0.12861566,1.74075035,0.87232674,0.04091376
-2.98049025,2.67027700,0.00883476,0.26378922,1.24527712,0.00000000,0.12171357,1.69538209,0.86653204,0.03834008
-2.97448724,2.57046166,0.00780252,0.25451512,1.18659759,0.00000000,0.11468380,1.64867481,0.86116001,0.03581894
-2.96848424,2.47127539,0.00686446,0.24582618,1.12782307,0.00000000,0.10759208,1.60111316,0.85612731,0.03337092
-2.96248124,2.37353182,0.00601564,0.23772922,1.06955446,0.00000000,0.10050129,1.55314679,0.85131148,0.03101408
-2.95647824,2.27793479,0.00525087,0.23020998,1.01232848,0.00000000,0.09347060,1.50518541,0.84655660,0.02876372
-2.95047524,2.18507424,0.00456483,0.22323534,0.95661264,0.00000000,0.08655476,1.45759539,0.84168003,0.02663228
-2.94447224,2.09542573,0.00395214,0.21675606,0.90280275,0.00000000,0.07980359,1.41069768,0.83648013,0.02462934
-2.93846923,2.00935294,0.00340744,0.21070991,0.85122265,0.00000000,0.07326150,1.36476685,0.83074432,0.02276161
-2.93246623,1.92711278,0.00292541,0.20502504,0.80212577,0.00000000,0.06696728,1.32003097,0.82425745,0.02103309
-2.92646323,1.84886247,0.00250084,0.19962348,0.75569818,0.00000000,0.06095387,1.27667223,0.81680997,0.01944523
-2.92046023,1.77466787,0.00212865,0.19442462,0.71206286,0.00000000,0.05524833,1.23482795,0.80820558,0.01799717
-2.91445723,1.70451288,0.00180396,0.18934847,0.67128459,0.00000000,0.04987184,1.19459202,0.79826831,0.01668596
-2.90845423,1.63830905,0.00152208,0.18431874,0.63337549,0.00000000,0.04483985,1.15601661,0.78684848,0.01550682
-2.90245123,1.57590546,0.00127858,0.17926548,0.59830064,0.00000000,0.04016225,1.11911400,0.77382770,0.01445346
-2.89644822,1.51709827,0.00106928,0.17412732,0.56598379,0.00000000,0.03584362,1.08385876,0.75912251,0.01351829
-2.89044522,1.46164000,0.00089028,0.16885324,0.53631297,0.00000000,0.03188362,1.05019016,0.74268682,0.01269277
-2.88444222,1.40924833,0.00073795,0.16340371,0.50914585,0.00000000,0.02827732,1.01801490,0.72451292,0.01196757
-2.87843922,1.35961453,0.00060896,0.15775151,0.48431499,0.00000000,0.02501566,0.98721031,0.70463128,0.01133288
-2.87243622,1.31241139,0.00050029,0.15188181,0.46163283,0.00000000,0.02208598,0.95762801,0.68310914,0.01077860
-2.86643322,1.26730086,0.00040919,0.14579200,0.44089650,0.00000000,0.01947247,0.92909812,0.66004798,0.01029453
-2.86043022,1.22394143,0.00033319,0.13949088,0.42189253,0.00000000,0.01715677,0.90143409,0.63558007,0.00987059
-2.85442721,1.18199520,0.00027011,0.13299771,0.40440146,0.00000000,0.01511850,0.87443797,0.60986431,0.00949692
-2.84842421,1.14113480,0.00021800,0.12634078,0.38820231,0.00000000,0.01333585,0.84790628,0.58308143,0.00916410
-2.84242121,1.10105013,0.00017517,0.11955587,0.37307702,0.00000000,0.01178610,0.82163617,0.55542891,0.00886321
-2.83641821,1.06145473,0.00014013,0.11268456,0.35881474,0.00000000,0.01044616,0.79543178,0.52711568,0.00858599
-2.83041521,1.02209182,0.00011160,0.10577247,0.34521594,0.00000000,0.00929305,0.76911061,0.49835685,0.00832492
-2.82441221,0.98273985,0.00008848,0.09886752,0.33209627,0.00000000,0.00830438,0.74250970,0.46936871,0.00807329
-2.81840920,0.94321725,0.00006984,0.09201825,0.31929003,0.00000000,0.00745868,0.71549125,0.44036398,0.00782528
-2.81240620,0.90338642,0.00005488,0.08527232,0.30665322,0.00000000,0.00673582,0.68794760,0.41154763,0.00757602
-2.80640320,0.86315661,0.00004292,0.07867516,0.29406599,0.00000000,0.00611720,0.65980521,0.38311316,0.00732157
-2.80040020,0.82248558,0.00003342,0.07226880,0.28143444,0.00000000,0.00558601,0.63102755,0.35523966,0.00705895
-2.79439720,0.78137991,0.00002590,0.06609101,0.26869170,0.00000000,0.00512736,0.60161664,0.32808938,0.00678616
-2.78839420,0.73989397,0.00001997,0.06017464,0.25579817,0.00000000,0.00472832,0.57161329,0.30180604,0.00650208
-2.78239120,0.69812740,0.00001533,0.05454716,0.24274106,0.00000000,0.00437802,0.54109584,0.27651378,0.00620649
-2.77638819,0.65622124,0.00001171,0.04923050,0.22953310,0.00000000,0.00406756,0.51017768,0.25231665,0.00589991
-2.77038519,0.61435282,0.00000890,0.04424107,0.21621056,0.00000000,0.00378997,0.47900339,0.22929869,0.00558361
-2.76438219,0.57272964,0.00000673,0.03958989,0.20283067,0.00000000,0.00354008,0.44774390,0.20752441,0.00525943
-2.75837919,0.53158240,0.00000506,0.03528302,0.18946853,0.00000000,0.00331442,0.41659084,0.18703968,0.00492971
-2.75237619,0.49115756,0.00000379,0.03132195,0.17621375,0.00000000,0.00311105,0.38575026,0.16787288,0.00459715
-2.74637319,0.45170966,0.00000282,0.02770417,0.16316681,0.00000000,0.00292938,0.35543611,0.15003635,0.00426472
-2.74037019,0.41349378,0.00000209,0.02442373,0.15043546,0.00000000,0.00277002,0.32586378,0.13352786,0.00393553
-2.73436718,0.37675843,0.00000154,0.02147190,0.13813127,0.00000000,0.00263462,0.29724391,0.11833232,0.00361268
-2.72836418,0.34173912,0.00000112,0.01883775,0.12636636,0.00000000,0.00252566,0.26977680,0.10442340,0.00329924
-2.72236118,0.30865283,0.00000082,0.01650872,0.11525058,0.00000000,0.00244633,0.24364759,0.09176527,0.00299810
-2.71635818,0.27769364,0.00000059,0.01447116,0.10488908,0.00000000,0.00240032,0.21902239,0.08031416,0.00271193
-2.71035518,0.24902941,0.00000043,0.01271079,0.09538045,0.00000000,0.00239172,0.19604545,0.07002000,0.00244309
-2.70435218,0.22279983,0.00000030,0.01121314,0.08681526,0.00000000,0.00242484,0.17483743,0.06082790,0.00219364
-2.69834917,0.19911544,0.00000022,0.00996385,0.07927514,0.00000000,0.00250408,0.15549463,0.05267956,0.00196527
-2.69234617,0.17805787,0.00000015,0.00894891,0.07283232,0.00000000,0.00263378,0.13808930,0.04551455,0.00175933
-2.68634317,0.15968090,0.00000011,0.00815486,0.06754939,0.00000000,0.00281807,0.12267066,0.03927153,0.00157681
-2.68034017,0.14401219,0.00000007,0.00756893,0.06347946,0.00000000,0.00306075,0.10926663,0.03388928,0.00141836
-2.67433717,0.13105556,0.00000005,0.00717903,0.06066638,0.00000000,0.00336512,0.09788599,0.02930766,0.00128433
-2.66833417,0.12079349,0.00000004,0.00697378,0.05914501,0.00000000,0.00373383,0.08852077,0.02546843,0.00117478
-2.66233117,0.11318969,0.00000002,0.00694250,0.05894150,0.00000000,0.00416880,0.08114870,0.02231588,0.00108954
-2.65632816,0.10819154,0.00000002,0.00707508,0.06007342,0.00000000,0.00467099,0.07573553,0.01979740,0.00102823
-2.65032516,0.10573221,0.00000001,0.00736193,0.06254970,0.00000000,0.00524038,0.07223702,0.01786386,0.00099028
-2.64432216,0.10573245,0.00000001,0.00779390,0.06637040,0.00000000,0.00587577,0.07060056,0.01646989,0.00097500
-2.63831916,0.10810191,0.00000001,0.00836219,0.07152629,0.00000000,0.00657478,0.07076627,0.01557402,0.00098158
-2.63231616,0.11274000,0.00000000,0.00905828,0.07799822,0.00000000,0.00733377,0.07266765,0.01513869,0.00100912
-2.62631316,0.11953642,0.00000000,0.00987393,0.08575644,0.00000000,0.00814785,0.07623167,0.01513020,0.00105666
-2.62031016,0.12837133,0.00000000,0.01080116,0.09475978,0.00000000,0.00901091,0.08137857,0.01551851,0.00112319
-2.61430715,0.13911531,0.00000000,0.01183229,0.10495502,0.00000000,0.00991571,0.08802121,0.01627703,0.00120766
-2.60830415,0.15162934,0.00000000,0.01296005,0.11627627,0.00000000,0.01085402,0.09606434,0.01738231,0.00130900
-2.60230115,0.16576482,0.00000000,0.01417763,0.12864471,0.00000000,0.01181684,0.10540385,0.01881368,0.00142613
-2.59629815,0.18136379,0.00000000,0.01547885,0.14196858,0.00000000,0.01279456,0.11592611,0.02055289,0.00155796
-2.59029515,0.19825952,0.00000000,0.01685829,0.15614362,0.00000000,0.01377732,0.12750763,0.02258374,0.00170337
-2.58429215,0.21627756,0.00000000,0.01831135,0.17105398,0.00000000,0.01475521,0.14001512,0.02489166,0.00186129
-2.57828914,0.23523718,0.00000000,0.01983442,0.18657347,0.00000000,0.01571863,0.15330613,0.02746333,0.00203062
-2.57228614,0.25495333,0.00000000,0.02142488,0.20256745,0.00000000,0.01665855,0.16723021,0.03028628,0.00221029
-2.56628314,0.27523902,0.00000000,0.02308106,0.21889489,0.00000000,0.01756682,0.18163079,0.03334848,0.00239923
-2.56028014,0.29590800,0.00000000,0.02480215,0.23541095,0.00000000,0.01843634,0.19634754,0.03663797,0.00259640
-2.55427714,0.31677768,0.00000000,0.02658800,0.25196954,0.00000000,0.01926131,0.21121935,0.04014241,0.00280077
-2.54827414,0.33767205,0.00000000,0.02843880,0.26842616,0.00000000,0.02003726,0.22608767,0.04384873,0.00301132
-2.54227114,0.35842455,0.00000000,0.03035468,0.28464048,0.00000000,0.02076115,0.24080003,0.04774263,0.00322702
-2.53626813,0.37888052,0.00000000,0.03233523,0.30047884,0.00000000,0.02143130,0.25521375,0.05180822,0.00344684
-2.53026513,0.39889927,0.00000000,0.03437892,0.31581633,0.00000000,0.02204725,0.26919933,0.05602756,0.00366973
-2.52426213,0.41835546,0.00000000,0.03648250,0.33053845,0.00000000,0.02260955,0.28264362,0.06038023,0.00389460
-2.51825913,0.43713986,0.00000000,0.03864041,0.34454226,0.00000000,0.02311954,0.29545229,0.06484293,0.00412028
-2.51225613,0.45515922,0.00000000,0.04084417,0.35773695,0.00000000,0.02357901,0.30755167,0.06938917,0.00434552
-2.50625313,0.47233549,0.00000000,0.04308191,0.37004385,0.00000000,0.02398989,0.31888965,0.07398894,0.00456898
-2.50025013,0.48860423,0.00000000,0.04533795,0.38139594,0.00000000,0.02435390,0.32943564,0.07860858,0.00478918
-2.49424712,0.50391252,0.00000000,0.04759262,0.39173696,0.00000000,0.02467224,0.33917959,0.08321070,0.00500451
-2.48824412,0.51821634,0.00000000,0.04982216,0.40102013,0.00000000,0.02494534,0.34813002,0.08775434,0.00521321
-2.48224112,0.53147779,0.00000000,0.05199898,0.40920680,0.00000000,0.02517263,0.35631123,0.09219518,0.00541339
-2.47623812,0.54366227,0.00000000,0.05409204,0.41626501,0.00000000,0.02535245,0.36375980,0.09648612,0.00560304
-2.47023512,0.55473585,0.00000000,0.05606747,0.42216824,0.00000000,0.02548203,0.37052068,0.10057790,0.00578002
-2.46423212,0.56466312,0.00000000,0.05788950,0.42689442,0.00000000,0.02555748,0.37664298,0.10441999,0.00594215
-2.45822911,0.57340564,0.00000000,0.05952149,0.43042535,0.00000000,0.02557406,0.38217580,0.10796169,0.00608720
-2.45222611,0.58092120,0.00000000,0.06092709,0.43274660,0.00000000,0.02552633,0.38716441,0.11115332,0.00621299
-2.44622311,0.58716399,0.00000000,0.06207160,0.43384796,0.00000000,0.02540855,0.39164693,0.11394756,0.00631743
-2.44022011,0.59208571,0.00000001,0.06292324,0.43372447,0.00000000,0.02521497,0.39565184,0.11630085,0.00639860
-2.43421711,0.59563760,0.00000001,0.06345444,0.43237783,0.00000000,0.02494028,0.39919644,0.11817483,0.00645480
-2.42821411,0.59777338,0.00000001,0.06364305,0.42981838,0.00000000,0.02458000,0.40228643,0.11953764,0.00648466
-2.42221111,0.59845289,0.00000002,0.06347331,0.42606724,0.00000000,0.02413083,0.40491666,0.12036521,0.00648713
-2.41620810,0.59764630,0.00000003,0.06293666,0.42115865,0.00000000,0.02359102,0.40707299,0.12064233,0.00646164
-2.41020510,0.59533860,0.00000005,0.06203224,0.41514233,0.00000000,0.02296058,0.40873526,0.12036351,0.00640803
-2.40420210,0.59153419,0.00000008,0.06076713,0.40808555,0.00000000,0.02224150,0.40988116,0.11953354,0.00632669
-2.39819910,0.58626125,0.00000013,0.05915628,0.40007489,0.00000000,0.02143780,0.41049068,0.11816781,0.00621847
-2.39219610,0.57957561,0.00000020,0.05722206,0.39121745,0.00000000,0.02055555,0.41055112,0.11629226,0.00608477
-2.38619310,0.57156385,0.00000030,0.05499368,0.38164137,0.00000000,0.01960271,0.41006205,0.11394304,0.00592746
-2.38019010,0.56234549,0.00000044,0.05250616,0.37149558,0.00000000,0.01858897,0.40904003,0.11116585,0.00574887
-2.37418709,0.55207387,0.00000066,0.04979934,0.36094869,0.00000000,0.01752542,0.40752278,0.10801495,0.00555172
-2.36818409,0.54093576,0.00000097,0.04691650,0.35018693,0.00000000,0.01642427,0.40557231,0.10455203,0.00533910
-2.36218109,0.52914951,0.00000143,0.04390311,0.33941123,0.00000000,0.01529841,0.40327697,0.10084470,0.00511434
-2.35617809,0.51696168,0.00000208,0.04080547,0.32883341,0.00000000,0.01416108,0.40075192,0.09696498,0.00488095
-2.35017509,0.50464224,0.00000301,0.03766941,0.31867152,0.00000000,0.01302539,0.39813801,0.09298760,0.00464255
-2.34417209,0.49247846,0.00000433,0.03453911,0.30914462,0.00000000,0.01190402,0.39559909,0.08898828,0.00440278
-2.33816908,0.48076755,0.00000618,0.03145614,0.30046693,0.00000000,0.01080887,0.39331751,0.08504209,0.00416516
-2.33216608,0.46980847,0.00000875,0.02845857,0.29284165,0.00000000,0.00975073,0.39148822,0.08122180,0.00393308
-2.32616308,0.45989306,0.00001230,0.02558047,0.28645467,0.00000000,0.00873915,0.39031153,0.07759646,0.00370971
-2.32016008,0.45129701,0.00001717,0.02285154,0.28146842,0.00000000,0.00778223,0.38998493,0.07423019,0.00349788
-2.31415708,0.44427089,0.00002381,0.02029706,0.27801595,0.00000000,0.00688657,0.39069432,0.07118117,0.00330011
-2.30815408,0.43903191,0.00003277,0.01793804,0.27619576,0.00000000,0.00605730,0.39260519,0.06850100,0.00311850
-2.30215108,0.43575667,0.00004478,0.01579160,0.27606739,0.00000000,0.00529810,0.39585420,0.06623440,0.00295476
-2.29614807,0.43457541,0.00006077,0.01387161,0.27764817,0.00000000,0.00461137,0.40054166,0.06441921,0.00281016
-2.29014507,0.43556812,0.00008189,0.01218942,0.28091130,0.00000000,0.00399836,0.40672545,0.06308694,0.00268554
-2.28414207,0.43876290,0.00010958,0.01075481,0.28578544,0.00000000,0.00345946,0.41441679,0.06226357,0.00258138
-2.27813907,0.44413671,0.00014559,0.00957694,0.29215587,0.00000000,0.00299434,0.42357818,0.06197084,0.00249776
-2.27213607,0.45161872,0.00019208,0.00866542,0.29986748,0.00000000,0.00260230,0.43412390,0.06222786,0.00243446
-2.26613307,0.46109619,0.00025165,0.00803139,0.30872937,0.00000000,0.00228247,0.44592291,0.06305307,0.00239101
-2.26013007,0.47242279,0.00032740,0.00768855,0.31852106,0.00000000,0.00203406,0.45880442,0.06446639,0.00236675
-2.25412706,0.48542897,0.00042300,0.00765410,0.32900017,0.00000000,0.00185665,0.47256574,0.06649162,0.00236091
-2.24812406,0.49993407,0.00054271,0.00794961,0.33991125,0.00000000,0.00175031,0.48698206,0.06915876,0.00237269
-2.24212106,0.51575938,0.00069152,0.00860169,0.35099544,0.00000000,0.00171583,0.50181789,0.07250638,0.00240136
-2.23611806,0.53274171,0.00087506,0.00964246,0.36200062,0.00000000,0.00175482,0.51683924,0.07658359,0.00244630
-2.23011506,0.55074648,0.00109976,0.01110978,0.37269144,0.00000000,0.00186981,0.53182613,0.08145173,0.00250711
-2.22411206,0.56967960,0.00137274,0.01304723,0.38285897,0.00000000,0.00206423,0.54658452,0.08718544,0.00258364
-2.21810905,0.58949736,0.00170188,0.01550371,0.39232931,0.00000000,0.00234241,0.56095701,0.09387297,0.00267605
-2.21210605,0.61021353,0.00209574,0.01853275,0.40097081,0.00000000,0.00270949,0.57483159,0.10161568,0.00278484
-2.20610305,0.63190300,0.00256349,0.02219137,0.40869944,0.00000000,0.00317123,0.58814779,0.11052646,0.00291084
-2.20010005,0.65470155,0.00311479,0.02653872,0.41548208,0.00000000,0.00373381,0.60089981,0.12072716,0.00305521
-2.19409705,0.67880142,0.00375969,0.03163412,0.42133741,0.00000000,0.00440356,0.61313631,0.13234483,0.00321937
-2.18809405,0.70444254,0.00450841,0.03753496,0.42633439,0.00000000,0.00518659,0.62495675,0.14550691,0.00340498
-2.18209105,0.73189978,0.00537115,0.04429419,0.43058838,0.00000000,0.00608848,0.63650431,0.16033547,0.00361381
-2.17608804,0.76146653,0.00635785,0.05195756,0.43425494,0.00000000,0.00711377,0.64795584,0.17694052,0.00384765
-2.17008504,0.79343545,0.00747791,0.06056077,0.43752180,0.00000000,0.00826560,0.65950922,0.19541283,0.00410817
-2.16408204,0.82807712,0.00873990,0.07012654,0.44059924,0.00000000,0.00954523,0.67136889,0.21581640,0.00439684
-2.15807904,0.86561801,0.01015127,0.08066178,0.44370953,0.00000000,0.01095163,0.68373037,0.23818100,0.00471473
-2.15207604,0.90621866,0.01171804,0.09215502,0.44707581,0.00000000,0.01248106,0.69676466,0.26249519,0.00506239
-2.14607304,0.94995369,0.01344450,0.10457423,0.45091114,0.00000000,0.01412677,0.71060344,0.28870021,0.00543979
-2.14007004,0.99679468,0.01533297,0.11786517,0.45540833,0.00000000,0.01587874,0.72532608,0.31668519,0.00584613
-2.13406703,1.04659717,0.01738349,0.13195052,0.46073083,0.00000000,0.01772353,0.74094919,0.34628410,0.00627983
-2.12806403,1.09909288,0.01959368,0.14672980,0.46700549,0.00000000,0.01964427,0.75741944,0.37727474,0.00673844
-2.12206103,1.15388766,0.02195852,0.16208021,0.47431729,0.00000000,0.02162077,0.77461019,0.40938005,0.00721868
-2.11605803,1.21046591,0.02447029,0.17785862,0.48270630,0.00000000,0.02362982,0.79232214,0.44227201,0.00771641
-2.11005503,1.26820128,0.02711846,0.19390441,0.49216714,0.00000000,0.02564557,0.81028808,0.47557799,0.00822677
-2.10405203,1.32637362,0.02988977,0.21004347,0.50265067,0.00000000,0.02764016,0.82818157,0.50888965,0.00874423
-2.09804902,1.38419144,0.03276820,0.22609301,0.51406787,0.00000000,0.02958441,0.84562902,0.54177407,0.00926278
-2.09204602,1.44081888,0.03573514,0.24186717,0.52629559,0.00000000,0.03144864,0.86222460,0.57378670,0.00977608
-2.08604302,1.49540606,0.03876956,0.25718316,0.53918375,0.00000000,0.03320360,0.87754716,0.60448578,0.01027767
-2.08004002,1.54712128,0.04184815,0.27186770,0.55256356,0.00000000,0.03482146,0.89117823,0.63344744,0.01076118
-2.07403702,1.59518346,0.04494565,0.28576345,0.56625628,0.00000000,0.03627675,0.90272009,0.66028097,0.01122054
-2.06803402,1.63889318,0.04803506,0.29873520,0.58008192,0.00000000,0.03754735,0.91181299,0.68464342,0.01165020
-2.06203102,1.67766078,0.05108797,0.31067538,0.59386761,0.00000000,0.03861533,0.91815061,0.70625289,0.01204532
-2.05602801,1.71102998,0.05407491,0.32150862,0.60745493,0.00000000,0.03946775,0.92149300,0.72489975,0.01240190
-2.05002501,1.73869591,0.05696571,0.33119524,0.62070620,0.00000000,0.04009717,0.92167628,0.74045522,0.01271698
-2.04402201,1.76051656,0.05972986,0.33973316,0.63350919,0.00000000,0.04050213,0.91861886,0.75287691,0.01298865
-2.03801901,1.77651717,0.06233699,0.34715837,0.64578026,0.00000000,0.04068730,0.91232388,0.76221075,0.01321615
-2.03201601,1.78688727,0.06475725,0.35354368,0.65746588,0.00000000,0.04066341,0.90287788,0.76858942,0.01339981
-2.02601301,1.79197071,0.06696181,0.35899579,0.66854252,0.00000000,0.04044700,0.89044604,0.77222717,0.01354104
-2.02001001,1.79224922,0.06892340,0.36365086,0.67901516,0.00000000,0.04005988,0.87526425,0.77341112,0.01364223
-2.01400700,1.78832028,0.07061680,0.36766858,0.68891442,0.00000000,0.03952846,0.85762880,0.77248969,0.01370657
-2.00800400,1.78087075,0.07201937,0.37122517,0.69829289,0.00000000,0.03888281,0.83788413,0.76985847,0.01373790
-2.00200100,1.77064732,0.07311164,0.37450551,0.70722057,0.00000000,0.03815567,0.81640954,0.76594427,0.01374056
-1.99599800,1.75842552,0.07387781,0.37769477,0.71578002,0.00000000,0.03738132,0.79360557,0.76118818,0.01371913
-1.98999500,1.74497871,0.07430629,0.38096996,0.72406130,0.00000000,0.03659441,0.76988066,0.75602827,0.01367822
-1.98399200,1.73104854,0.07439008,0.38449186,0.73215708,0.00000000,0.03582882,0.74563894,0.75088298,0.01362232
-1.97798899,1.71731820,0.07412720,0.38839756,0.74015801,0.00000000,0.03511653,0.72126940,0.74613574,0.01355556
-1.97198599,1.70438973,0.07352094,0.39279416,0.74814862,0.00000000,0.03448659,0.69713716,0.74212171,0.01348160
-1.96598299,1.69276620,0.07258001,0.39775384,0.75620391,0.00000000,0.03396431,0.67357675,0.73911711,0.01340345
-1.95997999,1.68283944,0.07131853,0.40331055,0.76438652,0.00000000,0.03357046,0.65088791,0.73733160,0.01332341
-1.95397699,1.67488377,0.06975590,0.40945851,0.77274480,0.00000000,0.03332082,0.62933349,0.73690412,0.01324302
-1.94797399,1.66905561,0.06791648,0.41615261,0.78131153,0.00000000,0.03322579,0.60913967,0.73790207,0.01316303
-1.94197099,1.66539888,0.06582917,0.42331063,0.79010341,0.00000000,0.03329030,0.59049799,0.74032405,0.01308344
-1.93596798,1.66385561,0.06352678,0.43081727,0.79912130,0.00000000,0.03351387,0.57356894,0.74410571,0.01300356
-1.92996498,1.66428106,0.06104533,0.43852972,0.80835098,0.00000000,0.03389089,0.55848677,0.74912843,0.01292212
-1.92396198,1.66646237,0.05842324,0.44628455,0.81776456,0.00000000,0.03441102,0.54536502,0.75523041,0.01283737
-1.91795898,1.67013974,0.05570048,0.45390555,0.82732230,0.00000000,0.03505979,0.53430228,0.76221932,0.01274724
-1.91195598,1.67502898,0.05291765,0.46121216,0.83697478,0.00000000,0.03581928,0.52538793,0.76988611,0.01264950
-1.90595298,1.68084415,0.05011509,0.46802812,0.84666541,0.00000000,0.03666887,0.51870718,0.77801910,0.01254193
-1.89994997,1.68731919,0.04733209,0.47418990,0.85633303,0.00000000,0.03758613,0.51434531,0.78641760,0.01242242
-1.89394697,1.69422755,0.04460613,0.47955444,0.86591456,0.00000000,0.03854760,0.51239063,0.79490452,0.01228921
-1.88794397,1.70139854,0.04197222,0.48400602,0.87534759,0.00000000,0.03952971,0.51293599,0.80333725,0.01214091
-1.88194097,1.70872991,0.03946240,0.48746171,0.88457276,0.00000000,0.04050953,0.51607868,0.81161621,0.01197671
-1.87593797,1.71619579,0.03710538,0.48987538,0.89353577,0.00000000,0.04146556,0.52191863,0.81969084,0.01179636
-1.86993497,1.72384964,0.03492626,0.49123986,0.90218905,0.00000000,0.04237840,0.53055490,0.82756249,0.01160029
-1.86393197,1.73182213,0.03294649,0.49158735,0.91049272,0.00000000,0.04323129,0.54208064,0.83528425,0.01138957
-1.85792896,1.74031381,0.03118378,0.49098796,0.91841507,0.00000000,0.04401058,0.55657651,0.84295764,0.01116591
-1.85192596,1.74958302,0.02965230,0.48954642,0.92593223,0.00000000,0.04470603,0.57410310,0.85072629,0.01093162
-1.84592296,1.75992947,0.02836275,0.48739727,0.93302709,0.00000000,0.04531097,0.59469233,0.85876687,0.01068948
-1.83991996,1.77167433,0.02732258,0.48469855,0.93968758,0.00000000,0.04582233,0.61833860,0.86727777,0.01044268
-1.83391696,1.78513758,0.02653620,0.48162439,0.94590417,0.00000000,0.04624054,0.64498974,0.87646590,0.01019466
-1.82791396,1.80061383,0.02600513,0.47835687,0.95166682,0.00000000,0.04656918,0.67453864,0.88653236,0.00994900
-1.82191096,1.81834769,0.02572815,0.47507741,0.95696147,0.00000000,0.04681465,0.70681563,0.89765757,0.00970923
-1.81590795,1.83850981,0.02570133,0.47195807,0.96176629,0.00000000,0.04698560,0.74158246,0.90998654,0.00947871
-1.80990495,1.86117506,0.02591810,0.46915332,0.96604789,0.00000000,0.04709234,0.77852808,0.92361510,0.00926049
-1.80390195,1.88630374,0.02636914,0.46679243,0.96975774,0.00000000,0.04714611,0.81726674,0.93857773,0.00905713
-1.79789895,1.91372702,0.02704232,0.46497294,0.97282906,0.00000000,0.04715837,0.85733871,0.95483757,0.00887065
-1.79189595,1.94313754,0.02792256,0.46375550,0.97517452,0.00000000,0.04714006,0.89821379,0.97227938,0.00870238
-1.78589295,1.97408587,0.02899169,0.46316033,0.97668487,0.00000000,0.04710087,0.93929786,0.99070561,0.00855293
-1.77988994,2.00598319,0.03022837,0.46316539,0.97722887,0.00000000,0.04704862,0.97994233,1.00983626,0.00842216
-1.77388694,2.03811065,0.03160800,0.46370651,0.97665451,0.00000000,0.04698872,1.01945641,1.02931237,0.00830913
-1.76788394,2.06963510,0.03310282,0.46467936,0.97479176,0.00000000,0.04692371,1.05712189,1.04870344,0.00821217
-1.76188094,2.09963083,0.03468203,0.46594326,0.97145680,0.00000000,0.04685311,1.09221006,1.06751834,0.00812894
-1.75587794,2.12710685,0.03631210,0.46732674,0.96645761,0.00000000,0.04677324,1.12400021,1.08521966,0.00805648
-1.74987494,2.15103836,0.03795725,0.46863443,0.95960087,0.00000000,0.04667740,1.15179907,1.10124075,0.00799135
-1.74387194,2.17040165,0.03957998,0.46965526,0.95069979,0.00000000,0.04655617,1.17496047,1.11500489,0.00792977
-1.73786893,2.18421058,0.04114191,0.47017138,0.93958265,0.00000000,0.04639785,1.19290449,1.12594586,0.00786772
-1.73186593,2.19155348,0.04260461,0.46996748,0.92610161,0.00000000,0.04618910,1.20513540,1.13352891,0.00780115
-1.72586293,2.19162853,0.04393055,0.46884018,0.91014139,0.00000000,0.04591565,1.21125747,1.13727134,0.00772612
-1.71985993,2.18377635,0.04508421,0.46660687,0.89162735,0.00000000,0.04556319,1.21098814,1.13676164,0.00763894
-1.71385693,2.16750799,0.04603304,0.46311376,0.87053259,0.00000000,0.04511814,1.20416798,1.13167642,0.00753632
-1.70785393,2.14252724,0.04674853,0.45824269,0.84688360,0.00000000,0.04456853,1.19076684,1.12179425,0.00741548
-1.70185093,2.10874609,0.04720711,0.45191632,0.82076428,0.00000000,0.04390480,1.17088607,1.10700577,0.00727428
