energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-0.13506753,12.90572939,0.01647328,0.22055903,0.60031040,9.02225255,0.10383255,1.53332109,0.43690364,2.25584669
-0.12906453,12.52899445,0.01605417,0.21904773,0.59388916,8.65197188,0.10267112,1.50498129,0.42852994,2.26809736
-0.12306153,12.12836912,0.01554653,0.21674101,0.58456829,8.27188976,0.10106361,1.46947047,0.41883249,2.27358220
-0.11705853,11.70704585,0.01495944,0.21367738,0.57248405,7.88420865,0.09903532,1.42733645,0.40797293,2.27274505
-0.11105553,11.26873173,0.01430329,0.20990941,0.55782494,7.49136497,0.09661915,1.37924868,0.39613489,2.26618833
-0.10505253,10.81756746,0.01358941,0.20550241,0.54082614,7.09598411,0.09385472,1.32597869,0.38351883,2.25465738
-0.09904952,10.35802617,0.01282977,0.20053254,0.52176250,6.70082331,0.09078734,1.26837744,0.37033656,2.23901969
-0.09304652,9.89479649,0.01203663,0.19508458,0.50094032,6.30870519,0.08746674,1.20735061,0.35680539,2.22024001
-0.08704352,9.43265571,0.01122223,0.18924946,0.47868827,5.92244544,0.08394576,1.14383280,0.34314234,2.19935216
-0.08104052,8.97633887,0.01039843,0.18312153,0.45534796,5.54477842,0.08027898,1.07876188,0.32955858,2.17742887
-0.07503752,8.53041018,0.00957646,0.17679593,0.43126437,5.17828451,0.07652130,1.01305434,0.31625435,2.15555080
-0.06903452,8.09914284,0.00876666,0.17036599,0.40677665,4.82532310,0.07272669,0.94758269,0.30341462,2.13477615
-0.06303152,7.68641260,0.00797830,0.16392087,0.38220965,4.48797445,0.06894703,0.88315578,0.29120554,2.11611183
-0.05702851,7.29560984,0.00721939,0.15754356,0.35786646,4.16799337,0.06523106,0.82050247,0.27977200,2.10048750
-0.05102551,6.92957327,0.00649662,0.15130931,0.33402217,3.86677663,0.06162365,0.76025935,0.26923610,2.08873322
-0.04502251,6.59054761,0.00581530,0.14528452,0.31091920,3.58534541,0.05816525,0.70296253,0.25969684,2.08156145
-0.03901951,6.28016575,0.00517939,0.13952616,0.28876405,3.32434298,0.05489154,0.64904351,0.25123064,2.07955374
-0.03301651,5.99945465,0.00459149,0.13408176,0.26772572,3.08404706,0.05183338,0.59882911,0.24389289,2.08315235
-0.02701351,5.74886313,0.00405301,0.12898972,0.24793559,2.86439546,0.04901695,0.55254483,0.23772006,2.09265663
-0.02101051,5.52830831,0.00356421,0.12428017,0.22948868,2.66502288,0.04646403,0.51032136,0.23273244,2.10822386
-0.01500750,5.33723685,0.00312440,0.11997603,0.21244609,2.48530623,0.04419246,0.47220347,0.22893701,2.12987404
-0.00900450,5.17469652,0.00273206,0.11609434,0.19683843,2.32441557,0.04221663,0.43816067,0.22633040,2.15749793
-0.00300150,5.03941340,0.00238499,0.11264752,0.18266988,2.18136754,0.04054805,0.40809901,0.22490164,2.19086775
0.00300150,4.92987009,0.00208050,0.10964476,0.16992271,2.05507834,0.03919585,0.38187317,0.22463437,2.22964953
0.00900450,4.84438067,0.00181556,0.10709308,0.15856190,1.94441336,0.03816721,0.35929856,0.22550856,2.27341659
0.01500750,4.78115878,0.00158689,0.10499821,0.14853972,1.84823122,0.03746766,0.34016254,0.22750134,2.32166340
0.02101051,4.73837598,0.00139113,0.10336508,0.13979991,1.76542042,0.03710127,0.32423474,0.23058717,2.37381918
0.02701351,4.71420844,0.00122492,0.10219805,0.13228146,1.69492719,0.03707061,0.31127584,0.23473709,2.42926096
0.03301651,4.70687108,0.00108501,0.10150058,0.12592171,1.63577420,0.03737656,0.30104497,0.23991723,2.48732574
0.03901951,4.71463916,0.00096827,0.10127469,0.12065874,1.58706994,0.03801797,0.29330543,0.24608678,2.54732162
0.04502251,4.73585826,0.00087180,0.10152004,0.11643318,1.54800962,0.03899116,0.28782897,0.25319544,2.60853801
0.05102551,4.76894429,0.00079291,0.10223283,0.11318912,1.51786850,0.04028932,0.28439865,0.26118070,2.67025495
0.05702851,4.81237581,0.00072915,0.10340452,0.11087464,1.49598932,0.04190185,0.28281057,0.26996516,2.73175183
0.06303152,4.86468130,0.00067832,0.10502064,0.10944158,1.48176556,0.04381373,0.28287465,0.27945421,2.79231583
0.06903452,4.92442405,0.00063844,0.10705963,0.10884505,1.47462234,0.04600495,0.28441475,0.28953420,2.85125025
0.07503752,4.99018752,0.00060776,0.10949196,0.10904258,1.47399702,0.04845000,0.28726835,0.30007152,2.90788307
0.08104052,5.06056339,0.00058474,0.11227954,0.10999313,1.47932111,0.05111763,0.29128607,0.31091265,2.96157588
0.08704352,5.13414447,0.00056801,0.11537564,0.11165603,1.49000502,0.05397073,0.29633106,0.32188528,3.01173330
0.09304652,5.20952360,0.00055634,0.11872513,0.11399003,1.50542698,0.05696659,0.30227861,0.33280082,3.05781270
0.09904952,5.28529957,0.00054868,0.12226530,0.11695242,1.52492677,0.06005731,0.30901579,0.34345787,3.09933415
0.10505253,5.36008970,0.00054408,0.12592712,0.12049837,1.54780469,0.06319057,0.31644128,0.35364702,3.13589025
0.11105553,5.43254882,0.00054171,0.12963694,0.12458053,1.57332589,0.06631062,0.32446535,0.36315649,3.16715531
0.11705853,5.50139305,0.00054083,0.13331846,0.12914879,1.60072947,0.06935960,0.33300979,0.37177845,3.19289337
0.12306153,5.56542688,0.00054079,0.13689505,0.13415025,1.62924179,0.07227889,0.34200784,0.37931590,3.21296454
0.12906453,5.62357142,0.00054104,0.14029206,0.13952942,1.65809285,0.07501077,0.35140381,0.38558953,3.22732891
0.13506753,5.67489164,0.00054109,0.14343928,0.14522841,1.68653470,0.07750001,0.36115249,0.39044449,3.23604769
0.14107054,5.71862043,0.00054056,0.14627307,0.15118729,1.71386061,0.07969552,0.37121810,0.39375645,3.23928102
0.14707354,5.75417764,0.00053912,0.14873843,0.15734440,1.73942365,0.08155193,0.38157284,0.39543693,3.23728231
0.15307654,5.78118245,0.00053654,0.15079057,0.16363667,1.76265370,0.08303096,0.39219492,0.39543738,3.23038900
0.15907954,5.79945819,0.00053264,0.15239612,0.16999980,1.78307180,0.08410262,0.40306626,0.39375197,3.21901001
0.16508254,5.80902903,0.00052733,0.15353383,0.17636843,1.80030105,0.08474612,0.41416989,0.39041884,3.20361030
0.17108554,5.81010886,0.00052060,0.15419478,0.18267628,1.81407373,0.08495051,0.42548715,0.38551985,3.18469318
0.17708854,5.80308296,0.00051249,0.15438215,0.18885614,1.82423418,0.08471492,0.43699502,0.37917870,3.16278138
0.18309155,5.78848406,0.00050308,0.15411044,0.19484000,1.83073770,0.08404859,0.44866356,0.37155773,3.13839774
0.18909455,5.76696419,0.00049256,0.15340451,0.20055918,1.83364567,0.08297043,0.46045395,0.36285331,3.11204672
0.19509755,5.73926454,0.00048110,0.15229815,0.20594459,1.83311735,0.08150847,0.47231706,0.35329032,3.08419780
0.20110055,5.70618520,0.00046896,0.15083265,0.21092718,1.82939908,0.07969892,0.48419288,0.34311569,3.05527180
0.20710355,5.66855695,0.00045640,0.14905516,0.21543867,1.82281165,0.07758510,0.49601085,0.33259154,3.02563089
0.21310655,5.62721657,0.00044371,0.14701721,0.21941247,1.81373644,0.07521627,0.50769115,0.32198808,2.99557292
0.21910955,5.58298718,0.00043122,0.14477319,0.22278494,1.80260123,0.07264630,0.51914695,0.31157657,2.96533044
0.22511256,5.53666431,0.00041923,0.14237915,0.22549689,1.78986628,0.06993238,0.53028746,0.30162257,2.93507420
0.23111556,5.48900791,0.00040810,0.13989169,0.22749528,1.77601108,0.06713374,0.54102168,0.29237977,2.90492104
0.23711856,5.44074008,0.00039815,0.13736717,0.22873509,1.76152230,0.06431044,0.55126263,0.28408446,2.87494527
0.24312156,5.39254762,0.00038974,0.13486103,0.22918120,1.74688307,0.06152225,0.56093172,0.27695087,2.84519272
0.24912456,5.34508813,0.00038322,0.13242737,0.22881026,1.73256355,0.05882763,0.56996297,0.27116726,2.81569643
0.25512756,5.29899801,0.00037895,0.13011861,0.22761229,1.71901290,0.05628287,0.57830694,0.26689299,2.78649256
0.26113057,5.25490088,0.00037729,0.12798519,0.22559206,1.70665232,0.05394127,0.58593381,0.26425632,2.75763549
0.26713357,5.21341440,0.00037863,0.12607528,0.22276999,1.69586890,0.05185250,0.59283563,0.26335302,2.72921086
0.27313657,5.17515416,0.00038336,0.12443439,0.21918250,1.68701012,0.05006201,0.59902736,0.26424567,2.70134557
0.27913957,5.14073343,0.00039190,0.12310487,0.21488189,1.68037864,0.04861042,0.60454674,0.26696341,2.67421394
0.28514257,5.11075786,0.00040466,0.12212520,0.20993543,1.67622725,0.04753308,0.60945281,0.27150230,2.64803971
0.29114557,5.08581494,0.00042213,0.12152910,0.20442400,1.67475377,0.04685956,0.61382326,0.27782594,2.62309363
0.29714857,5.06645844,0.00044479,0.12134453,0.19843997,1.67609611,0.04661320,0.61775067,0.28586647,2.59968684
0.30315158,5.05318859,0.00047319,0.12159239,0.19208476,1.68032731,0.04681063,0.62133784,0.29552576,2.57816050
0.30915458,5.04642924,0.00050793,0.12228537,0.18546586,1.68745098,0.04746140,0.62469254,0.30667685,2.55887254
0.31515758,5.04650354,0.00054966,0.12342657,0.17869363,1.69739748,0.04856757,0.62792193,0.31916568,2.54218230
0.32116058,5.05361003,0.00059915,0.12500838,0.17187803,1.71002101,0.05012346,0.63112697,0.33281301,2.52843419
0.32716358,5.06780099,0.00065723,0.12701150,0.16512532,1.72509828,0.05211549,0.63439718,0.34741673,2.51794147
0.33316658,5.08896497,0.00072488,0.12940426,0.15853502,1.74232898,0.05452219,0.63780609,0.36275447,2.51097120
0.33916958,5.11681514,0.00080324,0.13214238,0.15219713,1.76133863,0.05731435,0.64140756,0.37858667,2.50773132
0.34517259,5.15088488,0.00089360,0.13516915,0.14618992,1.78168389,0.06045555,0.64523326,0.39466018,2.50836050
0.35117559,5.19053145,0.00099745,0.13841621,0.14057813,1.80286072,0.06390280,0.64929136,0.41071223,2.51292154
0.35717859,5.23494816,0.00111654,0.14180484,0.13541187,1.82431529,0.06760752,0.65356666,0.42647502,2.52139836
0.36318159,5.28318505,0.00125282,0.14524777,0.13072611,1.84545763,0.07151680,0.65802190,0.44168074,2.53369677
0.36918459,5.33417722,0.00140854,0.14865162,0.12654077,1.86567771,0.07557487,0.66260046,0.45606698,2.54964882
0.37518759,5.38677981,0.00158618,0.15191959,0.12286148,1.88436340,0.07972477,0.66722997,0.46938241,2.56902017
0.38119060,5.43980789,0.00178849,0.15495466,0.11968067,1.90091992,0.08391018,0.67182685,0.48139263,2.59152007
0.38719360,5.49207943,0.00201844,0.15766283,0.11697930,1.91478980,0.08807729,0.67630138,0.49188598,2.61681299
0.39319660,5.54245906,0.00227919,0.15995652,0.11472873,1.92547270,0.09217670,0.68056305,0.50067900,2.64453139
0.39919960,5.58990053,0.00257399,0.16175783,0.11289292,1.93254419,0.09616508,0.68452587,0.50762156,2.67428856
0.40520260,5.63348557,0.00290613,0.16300152,0.11143065,1.93567248,0.10000675,0.68811330,0.51260117,2.70569104
0.41120560,5.67245721,0.00327880,0.16363767,0.11029782,1.93463244,0.10367486,0.69126260,0.51554639,2.73834979
0.41720860,5.70624593,0.00369495,0.16363372,0.10944964,1.92931616,0.10715223,0.69392826,0.51642920,2.77188979
0.42321161,5.73448735,0.00415714,0.16297599,0.10884263,1.91973929,0.11043171,0.69608447,0.51526609,2.80595762
0.42921461,5.75703081,0.00466738,0.16167043,0.10843645,1.90604300,0.11351613,0.69772634,0.51211780,2.84022693
0.43521761,5.77393842,0.00522691,0.15974271,0.10819547,1.88849129,0.11641769,0.69887001,0.50708770,2.87440191
0.44122061,5.78547515,0.00583606,0.15723755,0.10809004,1.86746355,0.11915690,0.69955157,0.50031885,2.90821878
0.44722361,5.79209049,0.00649404,0.15421740,0.10809752,1.84344291,0.12176115,0.69982486,0.49198980,2.94144575
0.45322661,5.79439310,0.00719879,0.15076048,0.10820295,1.81700063,0.12426288,0.69975843,0.48230925,2.97388177
0.45922961,5.79311979,0.00794686,0.14695829,0.10839948,1.78877731,0.12669749,0.69943176,0.47150990,3.00535453
0.46523262,5.78910074,0.00873329,0.14291275,0.10868856,1.75946169,0.12910119,0.69893102,0.45984165,3.03571796
0.47123562,5.78322267,0.00955160,0.13873298,0.10907978,1.72976801,0.13150873,0.69834466,0.44756435,3.06484982
0.47723862,5.77639170,0.01039376,0.13453200,0.10959053,1.70041280,0.13395129,0.69775894,0.43494064,3.09264939
0.48324162,5.76949766,0.01125031,0.13042331,0.11024533,1.67209213,0.13645458,0.69725390,0.42222883,3.11903551
0.48924462,5.76338109,0.01211043,0.12651762,0.11107495,1.64546013,0.13903717,0.69689966,0.40967641,3.14394499
0.49524762,5.75880407,0.01296222,0.12291972,0.11211525,1.62110965,0.14170931,0.69675357,0.39751422,3.16733120
0.50125063,5.75642557,0.01379290,0.11972567,0.11340579,1.59955556,0.14447215,0.69685792,0.38595147,3.18916273
0.50725363,5.75678177,0.01458914,0.11702026,0.11498815,1.58122128,0.14731733,0.69723869,0.37517189,3.20942182
0.51325663,5.76027139,0.01533744,0.11487497,0.11690401,1.56642878,0.15022719,0.69790502,0.36533092,3.22810236
0.51925963,5.76714583,0.01602450,0.11334622,0.11919305,1.55539214,0.15317526,0.69884956,0.35655415,3.24520707
0.52526263,5.77750386,0.01663761,0.11247418,0.12189068,1.54821464,0.15612721,0.70004945,0.34893669,3.26074395
0.53126563,5.79129041,0.01716507,0.11228196,0.12502562,1.54488929,0.15904208,0.70146809,0.34254376,3.27472169
0.53726863,5.80829880,0.01759655,0.11277527,0.12861754,1.54530226,0.16187373,0.70305718,0.33741205,3.28714438
0.54327164,5.82817635,0.01792346,0.11394253,0.13267469,1.54923920,0.16457241,0.70475925,0.33355189,3.29800552
0.54927464,5.85043262,0.01813919,0.11575529,0.13719179,1.55639377,0.16708646,0.70651030,0.33095000,3.30728194
0.55527764,5.87445043,0.01823934,0.11816921,0.14214817,1.56637803,0.16936390,0.70824253,0.32957266,3.31492797
0.56128064,5.89949925,0.01822190,0.12112525,0.14750643,1.57873440,0.17135396,0.70988700,0.32936909,3.32087044
0.56728364,5.92475120,0.01808725,0.12455131,0.15321156,1.59294872,0.17300850,0.71137609,0.33027494,3.32500521
0.57328664,5.94929955,0.01783816,0.12836415,0.15919083,1.60846410,0.17428321,0.71264579,0.33221566,3.32719553
0.57928964,5.97217965,0.01747969,0.13247156,0.16535432,1.62469527,0.17513865,0.71363760,0.33510973,3.32727297
0.58529265,5.99239244,0.01701898,0.13677481,0.17159633,1.64104314,0.17554105,0.71430018,0.33887154,3.32504092
0.59129565,6.00893009,0.01646501,0.14117127,0.17779754,1.65690945,0.17546300,0.71459060,0.34341395,3.32028097
0.59729865,6.02080353,0.01582830,0.14555714,0.18382795,1.67171104,0.17488386,0.71447524,0.34865039,3.31276189
0.60330165,6.02707117,0.01512053,0.14983023,0.18955050,1.68489371,0.17379007,0.71393033,0.35449658,3.30225095
0.60930465,6.02686798,0.01435421,0.15389275,0.19482533,1.69594536,0.17217533,0.71294214,0.36087176,3.28852694
0.61530765,6.01943400,0.01354229,0.15765391,0.19951434,1.70440804,0.17004066,0.71150689,0.36769953,3.27139433
0.62131066,6.00414110,0.01269781,0.16103243,0.20348604,1.70988874,0.16739432,0.70963026,0.37490833,3.25069753
0.62731366,5.98051674,0.01183352,0.16395863,0.20662044,1.71206852,0.16425171,0.70732672,0.38243150,3.22633453
0.63331666,5.94826375,0.01096162,0.16637631,0.20881360,1.71070983,0.16063515,0.70461853,0.39020712,3.19826903
0.63931966,5.90727494,0.01009346,0.16824407,0.20998193,1.70566155,0.15657354,0.70153459,0.39817756,3.16654031
0.64532266,5.85764181,0.00923936,0.16953620,0.21006568,1.69686173,0.15210203,0.69810910,0.40628885,3.13127023
0.65132566,5.79965693,0.00840844,0.17024308,0.20903178,1.68433776,0.14726151,0.69438009,0.41448987,3.09266703
0.65732866,5.73380962,0.00760850,0.17037102,0.20687565,1.66820390,0.14209808,0.69038796,0.42273152,3.05102575
0.66333167,5.66077535,0.00684603,0.16994161,0.20362207,1.64865634,0.13666239,0.68617392,0.43096573,3.00672531
0.66933467,5.58139930,0.00612613,0.16899063,0.19932498,1.62596577,0.13100893,0.68177866,0.43914459,2.96022262
0.67533767,5.49667490,0.00545264,0.16756656,0.19406628,1.60046790,0.12519526,0.67724102,0.44721938,2.91204424
0.68134067,5.40771870,0.00482815,0.16572870,0.18795366,1.57255209,0.11928119,0.67259694,0.45513973,2.86277605
0.68734367,5.31574261,0.00425417,0.16354518,0.18111767,1.54264883,0.11332794,0.66787870,0.46285290,2.81305180
0.69334667,5.22202513,0.00373123,0.16109079,0.17370807,1.51121633,0.10739729,0.66311439,0.47030315,2.76354116
0.69934967,5.12788273,0.00325901,0.15844475,0.16588974,1.47872704,0.10155083,0.65832773,0.47743132,2.71493782
0.70535268,5.03464279,0.00283656,0.15568866,0.15783821,1.44565444,0.09584919,0.65353831,0.48417459,2.66794832
0.71135568,4.94361901,0.00246240,0.15290447,0.14973518,1.41246090,0.09035145,0.64876204,0.49046655,2.62328177
0.71735868,4.85609007,0.00213469,0.15017284,0.14176404,1.37958698,0.08511459,0.64401200,0.49623752,2.58164080
0.72336168,4.77328210,0.00185140,0.14757160,0.13410565,1.34744257,0.08019310,0.63929952,0.50141523,2.54371365
0.72936468,4.69635493,0.00161041,0.14517460,0.12693438,1.31640035,0.07563869,0.63463550,0.50592583,2.51016724
0.73536768,4.62639213,0.00140966,0.14305086,0.12041474,1.28679153,0.07150017,0.63003179,0.50969533,2.48164099
0.74137069,4.56439436,0.00124727,0.14126389,0.11469828,1.25890412,0.06782335,0.62550273,0.51265139,2.45874085
0.74737369,4.51127535,0.00112159,0.13987133,0.10992122,1.23298356,0.06465110,0.62106662,0.51472550,2.44203339
0.75337669,4.46785987,0.00103131,0.13892465,0.10620237,1.20923543,0.06202342,0.61674703,0.51585548,2.43203928
0.75937969,4.43488284,0.00097552,0.13846910,0.10364163,1.18783006,0.05997756,0.61257402,0.51598824,2.42922612
0.76538269,4.41298875,0.00095374,0.13854351,0.10231886,1.16890841,0.05854810,0.60858503,0.51508273,2.43400024
0.77138569,4.40273078,0.00096595,0.13918025,0.10229303,1.15258888,0.05776703,0.60482545,0.51311294,2.44669768
0.77738869,4.40456900,0.00101258,0.14040495,0.10360178,1.13897438,0.05766378,0.60134882,0.51007078,2.46757435
0.78339170,4.41886735,0.00109450,0.14223629,0.10626106,1.12815912,0.05826506,0.59821656,0.50596874,2.49679571
0.78939470,4.44588926,0.00121301,0.14468552,0.11026511,1.12023467,0.05959479,0.59549740,0.50084213,2.53442667
0.79539770,4.48579196,0.00136971,0.14775601,0.11558658,1.11529464,0.06167376,0.59326620,0.49475071,2.58042208
0.80140070,4.53861984,0.00156651,0.15144262,0.12217682,1.11343774,0.06451930,0.59160251,0.48777959,2.63461872
0.80740370,4.60429726,0.00180548,0.15573114,0.12996639,1.11476892,0.06814483,0.59058872,0.48003927,2.69672932
0.81340670,4.68262154,0.00208871,0.16059774,0.13886591,1.11939829,0.07255938,0.59030791,0.47166466,2.76633947
0.81940970,4.77325671,0.00241824,0.16600846,0.14876713,1.12743797,0.07776704,0.59084153,0.46281315,2.84290786
0.82541271,4.87572884,0.00279583,0.17191908,0.15954438,1.13899702,0.08376643,0.59226697,0.45366156,2.92577039
0.83141571,4.98942366,0.00322289,0.17827501,0.17105642,1.15417449,0.09055022,0.59465520,0.44440222,3.01414831
0.83741871,5.11358702,0.00370023,0.18501174,0.18314874,1.17305127,0.09810467,0.59806845,0.43523803,3.10716036
0.84342171,5.24732880,0.00422794,0.19205545,0.19565623,1.19568111,0.10640930,0.60255827,0.42637703,3.20383892
0.84942471,5.38963045,0.00480523,0.19932415,0.20840634,1.22208130,0.11543667,0.60816390,0.41802623,3.30314938
0.85542771,5.53935644,0.00543030,0.20672910,0.22122251,1.25222385,0.12515226,0.61491111,0.41038543,3.40401235
0.86143072,5.69526941,0.00610022,0.21417662,0.23392794,1.28602755,0.13551461,0.62281165,0.40364089,3.50532770
0.86743372,5.85604880,0.00681082,0.22157015,0.24634950,1.32335167,0.14647551,0.63186322,0.39795936,3.60599962
0.87343672,6.02031251,0.00755671,0.22881254,0.25832169,1.36399175,0.15798047,0.64205008,0.39348276,3.70496148
0.87943972,6.18664089,0.00833122,0.23580846,0.26969052,1.40767795,0.16996918,0.65334427,0.39032357,3.80119963
0.88544272,6.35360231,0.00912649,0.24246670,0.28031705,1.45407611,0.18237631,0.66570728,0.38856138,3.89377511
0.89144572,6.51977950,0.00993359,0.24870254,0.29008064,1.50279180,0.19513224,0.67909225,0.38824061,3.98184239
0.89744872,6.68379568,0.01074262,0.25443974,0.29888157,1.55337729,0.20816400,0.69344634,0.38936956,4.06466456
0.90345173,6.84433971,0.01154296,0.25961235,0.30664306,1.60534111,0.22139613,0.70871337,0.39192088,4.14162433
0.90945473,7.00018925,0.01232350,0.26416605,0.31331252,1.65816003,0.23475169,0.72483633,0.39583331,4.21223074
0.91545773,7.15023138,0.01307291,0.26805914,0.31886213,1.71129281,0.24815311,0.74175979,0.40101482,4.27612148
0.92146073,7.29347972,0.01377996,0.27126304,0.32328844,1.76419513,0.26152304,0.75943180,0.40734673,4.33306102
0.92746373,7.42908787,0.01443383,0.27376237,0.32661146,1.81633506,0.27478512,0.77780539,0.41468880,4.38293493
0.93346673,7.55635857,0.01502441,0.27555458,0.32887284,1.86720826,0.28786459,0.79683928,0.42288506,4.42574090
0.93946973,7.67474839,0.01554258,0.27664922,0.33013363,1.91635223,0.30068885,0.81649795,0.43176986,4.46157714
0.94547274,7.78386805,0.01598053,0.27706695,0.33047148,1.96335885,0.31318780,0.83675076,0.44117424,4.49062886
0.95147574,7.88347832,0.01633190,0.27683822,0.32997751,2.00788479,0.32529415,0.85757036,0.45093194,4.51315357
0.95747874,7.97348180,0.01659204,0.27600187,0.32875301,2.04965902,0.33694363,0.87893029,0.46088509,4.52946575
0.96348174,8.05391115,0.01675806,0.27460362,0.32690607,2.08848742,0.34807508,0.90080193,0.47088917,4.53992177
0.96948474,8.12491401,0.01682891,0.27269455,0.32454829,2.12425407,0.35863055,0.92315096,0.48081709,4.54490547
0.97548774,8.18673555,0.01680537,0.27032964,0.32179160,2.15691938,0.36855541,0.94593350,0.49056222,4.54481480
0.98149075,8.23969919,0.01668997,0.26756640,0.31874547,2.18651517,0.37779847,0.96909224,0.50004035,4.54005004
0.98749375,8.28418633,0.01648686,0.26446366,0.31551437,2.21313698,0.38631219,0.99255266,0.50919047,4.53100376
0.99349675,8.32061597,0.01620167,0.26108043,0.31219560,2.23693419,0.39405294,1.01621980,0.51797432,4.51805266
0.99949975,8.34942498,0.01584128,0.25747503,0.30887762,2.25809833,0.40098144,1.03997567,0.52637504,4.50155148
1.00550275,8.37104982,0.01541358,0.25370430,0.30563865,2.27685029,0.40706320,1.06367758,0.53439466,4.48182889
1.01150575,8.38591054,0.01492725,0.24982293,0.30254573,2.29342705,0.41226913,1.08715762,0.54205103,4.45918549
1.01750875,8.39439753,0.01439151,0.24588294,0.29965417,2.30806855,0.41657613,1.11022335,0.54937395,4.43389365
1.02351176,8.39686182,0.01381587,0.24193328,0.29700719,2.32100520,0.41996774,1.13265987,0.55640105,4.40619929
1.02951476,8.39360897,0.01320994,0.23801945,0.29463601,2.33244677,0.42243478,1.15423317,0.56317352,4.37632527
1.03551776,8.38489713,0.01258326,0.23418323,0.29256000,2.34257291,0.42397590,1.17469488,0.56973185,4.34447641
1.04152076,8.37093916,0.01194508,0.23046244,0.29078718,2.35152573,0.42459794,1.19378814,0.57611194,4.31084573
1.04752376,8.35190869,0.01130430,0.22689074,0.28931483,2.35940478,0.42431626,1.21125446,0.58234174,4.27562186
1.05352676,8.32795002,0.01066937,0.22349747,0.28813020,2.36626446,0.42315479,1.22684147,0.58843851,4.23899722
1.05952976,8.29919147,0.01004820,0.22030762,0.28721140,2.37211403,0.42114588,1.24031107,0.59440698,4.20117678
1.06553277,8.26576158,0.00944817,0.21734173,0.28652841,2.37692016,0.41832999,1.25144789,0.60023840,4.16238699
1.07153577,8.22780768,0.00887610,0.21461596,0.28604414,2.38061188,0.41475513,1.26006768,0.60591063,4.12288469
1.07753877,8.18551618,0.00833827,0.21214223,0.28571559,2.38308777,0.41047621,1.26602521,0.61138918,4.08296561
1.08354177,8.13913386,0.00784041,0.20992843,0.28549516,2.38422508,0.40555423,1.26922158,0.61662925,4.04297229
1.08954477,8.08898932,0.00738777,0.20797875,0.28533195,2.38389045,0.40005547,1.26961050,0.62157854,4.00330106
1.09554777,8.03551403,0.00698510,0.20629408,0.28517322,2.38195177,0.39405056,1.26720334,0.62618086,3.96440801
1.10155078,7.97926196,0.00663668,0.20487256,0.28496582,2.37829076,0.38761375,1.26207274,0.63038021,3.92681363
1.10755378,7.92092708,0.00634633,0.20371015,0.28465778,2.37281567,0.38082216,1.25435465,0.63412514,3.89110617
1.11355678,7.86135792,0.00611738,0.20280129,0.28419982,2.36547359,0.37375519,1.24424852,0.63737320,3.85794346
1.11955978,7.80156831,0.00595268,0.20213956,0.28354689,2.35626164,0.36649409,1.23201582,0.64009510,3.82805316
1.12556278,7.74274344,0.00585454,0.20171835,0.28265965,2.34523667,0.35912158,1.21797660,0.64227849,3.80223128
1.13156578,7.68624050,0.00582470,0.20153147,0.28150589,2.33252265,0.35172166,1.20250430,0.64393096,3.78133886
1.13756878,7.63358300,0.00586428,0.20157368,0.28006175,2.31831546,0.34437941,1.18601880,0.64508213,3.76629653
1.14357179,7.58644815,0.00597370,0.20184102,0.27831276,2.30288447,0.33718085,1.16897789,0.64578462,3.75807676
1.14957479,7.54664672,0.00615264,0.20233108,0.27625467,2.28657073,0.33021269,1.15186728,0.64611388,3.75769347
1.15557779,7.51609489,0.00640000,0.20304298,0.27389390,2.26978162,0.32356195,1.13518937,0.64616665,3.76618869
1.16158079,7.49677799,0.00671379,0.20397715,0.27124770,2.25298177,0.31731547,1.11945106,0.64605834,3.78461584
1.16758379,7.49070622,0.00709115,0.20513493,0.26834391,2.23668073,0.31155905,1.10515094,0.64591908,3.81401948
1.17358679,7.49986276,0.00752830,0.20651790,0.26522029,2.22141749,0.30637641,1.09276602,0.64588892,3.85541119
1.17958979,7.52614527,0.00802055,0.20812705,0.26192342,2.20774249,0.30184784,1.08273857,0.64611219,3.90974171
1.18559280,7.57130189,0.00856230,0.20996181,0.25850727,2.19619778,0.29804859,1.07546324,0.64673131,3.97786933
1.19159580,7.63686352,0.00914707,0.21201895,0.25503131,2.18729616,0.29504697,1.07127494,0.64788040,4.06052519
1.19759880,7.72407457,0.00976763,0.21429147,0.25155831,2.18150009,0.29290231,1.07043784,0.64967895,4.15827614
1.20360180,7.83382465,0.01041602,0.21676750,0.24815200,2.17920137,0.29166289,1.07313585,0.65222585,4.27148636
1.20960480,7.96658397,0.01108369,0.21942934,0.24487442,2.18070244,0.29136374,1.07946488,0.65559410,4.40027920
1.21560780,8.12234561,0.01176166,0.22225267,0.24178336,2.18620027,0.29202471,1.08942729,0.65982641,4.54450102
1.22161081,8.30057766,0.01244066,0.22520595,0.23892979,2.19577342,0.29364868,1.10292864,0.66493189,4.70368898
1.22761381,8.50018831,0.01311129,0.22825026,0.23635559,2.20937310,0.29622018,1.11977710,0.67088411,4.87704512
1.23361681,8.71950671,0.01376423,0.23133932,0.23409145,2.22681858,0.29970444,1.13968559,0.67762037,5.06341870
1.23961981,8.95628184,0.01439042,0.23442002,0.23215539,2.24779727,0.30404701,1.16227665,0.68504254,5.26129896
1.24562281,9.20770129,0.01498124,0.23743327,0.23055160,2.27186959,0.30917402,1.18709019,0.69301905,5.46882007
