energy_ev,total_up,Ag_p_up,Ag_d_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up
-4.30115058,2.04398226,2.11547881,0.83085740,0.51865826,0.00754445,0.06176108,0.44238473
-4.29514757,2.09928161,2.17584376,0.85149203,0.53420044,0.00773399,0.06483910,0.45423712
-4.28914457,2.15002454,2.23070669,0.87032927,0.54850534,0.00791127,0.06772281,0.46509118
-4.28314157,2.19439480,2.27823575,0.88661434,0.56114339,0.00807002,0.07036166,0.47454278
-4.27713857,2.23072154,2.31675582,0.89964954,0.57172759,0.00820447,0.07271152,0.48221622
-4.27113557,2.25753997,2.34480961,0.90881898,0.57992835,0.00830965,0.07473638,0.48777760
-4.26513257,2.27364418,2.36121056,0.91361003,0.58548628,0.00838155,0.07641000,0.49094662
-4.25912956,2.27812972,2.36508518,0.91363063,0.58822222,0.00841726,0.07771710,0.49150623
-4.25312656,2.27042407,2.35590317,0.90862184,0.58804400,0.00841512,0.07865416,0.48930983
-4.24712356,2.25030391,2.33349369,0.89846512,0.58494967,0.00837477,0.07922975,0.48428563
-4.24112056,2.21789834,2.29804759,0.88318400,0.57902701,0.00829712,0.07946436,0.47643805
-4.23511756,2.17367830,2.25010539,0.86294042,0.57044935,0.00818434,0.07938969,0.46584628
-4.22911456,2.11843277,2.19053186,0.83802575,0.55946789,0.00803972,0.07904747,0.45265987
-4.22311156,2.05323310,2.12047870,0.80884734,0.54640088,0.00786755,0.07848778,0.43709191
-4.21710855,1.97938741,2.04133708,0.77591100,0.53162018,0.00767291,0.07776699,0.41941000
-4.21110555,1.89838721,1.95468254,0.73980066,0.51553577,0.00746143,0.07694541,0.39992554
-4.20510255,1.81184894,1.86221489,0.70115594,0.49857909,0.00723909,0.07608467,0.37898185
-4.19909955,1.72145312,1.76569580,0.66064884,0.48118575,0.00701195,0.07524504,0.35694170
-4.19309655,1.62888394,1.66688716,0.61896053,0.46377860,0.00678589,0.07448282,0.33417487
-4.18709355,1.53577176,1.56749248,0.57675930,0.44675179,0.00656639,0.07384779,0.31104614
-4.18109055,1.44364110,1.46910405,0.53468041,0.43045652,0.00635832,0.07338103,0.28790436
-4.17508754,1.35386589,1.37315769,0.49330880,0.41518917,0.00616577,0.07311303,0.26507280
-4.16908454,1.26763371,1.28089651,0.45316489,0.40118214,0.00599189,0.07306229,0.24284134
-4.16308154,1.18591989,1.19334497,0.41469418,0.38859781,0.00583886,0.07323449,0.22146041
-4.15707854,1.10947219,1.11129338,0.37826054,0.37752584,0.00570779,0.07362217,0.20113704
-4.15107554,1.03880588,1.03529306,0.34414330,0.36798368,0.00559878,0.07420505,0.18203284
-4.14507254,0.97420890,0.96566150,0.31253788,0.35992038,0.00551096,0.07495085,0.16426390
-4.13906953,0.91575606,0.90249658,0.28355972,0.35322318,0.00544261,0.07581678,0.14790241
-4.13306653,0.86333119,0.84569871,0.25725093,0.34772679,0.00539130,0.07675130,0.13297972
-4.12706353,0.81665571,0.79499912,0.23358922,0.34322455,0.00535408,0.07769648,0.11949069
-4.12106053,0.77532187,0.74999294,0.21249851,0.33948120,0.00532771,0.07859047,0.10739884
-4.11505753,0.73882905,0.71017510,0.19386058,0.33624650,0.00530881,0.07937020,0.09664215
-4.10905453,0.70662140,0.67497746,0.17752733,0.33326914,0.00529417,0.07997416,0.08713916
-4.10305153,0.67812507,0.64380559,0.16333296,0.33031037,0.00528094,0.08034500,0.07879504
-4.09704852,0.65278370,0.61607370,0.15110570,0.32715673,0.00526686,0.08043207,0.07150751
-4.09104552,0.63009091,0.59123666,0.14067875,0.32363146,0.00525041,0.08019355,0.06517229
-4.08504252,0.60961866,0.56881800,0.13189992,0.31960423,0.00523104,0.07959828,0.05968805
-4.07903952,0.59104083,0.54843328,0.12464007,0.31499866,0.00520927,0.07862713,0.05496067
-4.07303652,0.57415144,0.52980844,0.11879986,0.30979775,0.00518678,0.07727390,0.05090679
-4.06703352,0.55887735,0.51279280,0.11431496,0.30404679,0.00516649,0.07554568,0.04745662
-4.06103052,0.54528532,0.49736688,0.11115966,0.29785401,0.00515256,0.07346285,0.04455608
-4.05502751,0.53358367,0.48364521,0.10934885,0.29138887,0.00515035,0.07105848,0.04216820
-4.04902451,0.52411876,0.47187437,0.10893850,0.28487822,0.00516638,0.06837745,0.04027396
-4.04302151,0.51736691,0.46242693,0.11002469,0.27860061,0.00520817,0.06547519,0.03887255
-4.03701851,0.51392209,0.45579155,0.11274137,0.27287887,0.00528412,0.06241614,0.03798115
-4.03101551,0.51447998,0.45255993,0.11725686,0.26807144,0.00540334,0.05927209,0.03763437
-4.02501251,0.51981906,0.45341104,0.12376922,0.26456260,0.00557539,0.05612036,0.03788321
-4.01900950,0.53077909,0.45909306,0.13250072,0.26275198,0.00581007,0.05304196,0.03879381
-4.01300650,0.54823762,0.47040347,0.14369128,0.26304359,0.00611712,0.05011984,0.04044588
-4.00700350,0.57308497,0.48816763,0.15759118,0.26583470,0.00650598,0.04743708,0.04293084
-4.00100050,0.60619796,0.51321608,0.17445303,0.27150474,0.00698545,0.04507536,0.04634973
-3.99499750,0.64841305,0.54636082,0.19452309,0.28040441,0.00756344,0.04311339,0.05081075
-3.98899450,0.70049898,0.58837076,0.21803214,0.29284527,0.00824662,0.04162559,0.05642657
-3.98299150,0.76312949,0.63994662,0.24518591,0.30908990,0.00904016,0.04068079,0.06331127
-3.97698849,0.83685644,0.70169543,0.27615539,0.32934276,0.00994744,0.04034111,0.07157698
-3.97098549,0.92208384,0.77410504,0.31106704,0.35374197,0.01096982,0.04066086,0.08133010
-3.96498249,1.01904325,0.85751903,0.34999326,0.38235209,0.01210638,0.04168552,0.09266734
-3.95897949,1.12777125,0.95211247,0.39294338,0.41515813,0.01335378,0.04345075,0.10567139
-3.95297649,1.24808953,1.05786938,0.43985532,0.45206081,0.01470612,0.04598139,0.12040646
-3.94697349,1.37958840,1.17456232,0.49058846,0.49287337,0.01615484,0.04929061,0.13691371
-3.94097049,1.52161455,1.30173534,0.54491793,0.53732013,0.01768876,0.05337897,0.15520686
-3.93496748,1.67326370,1.43869094,0.60253061,0.58503677,0.01929409,0.05823367,0.17526791
-3.92896448,1.83337905,1.58448211,0.66302337,0.63557270,0.02095460,0.06382787,0.19704348
-3.92296148,2.00055623,1.73791043,0.72590357,0.68839557,0.02265185,0.07012029,0.22044167
-3.91695848,2.17315512,1.89753093,0.79059237,0.74289792,0.02436543,0.07705495,0.24532997
-3.91095548,2.34931920,2.06166452,0.85643070,0.79840616,0.02607335,0.08456132,0.27153417
-3.90495248,2.52700242,2.22841836,0.92268826,0.85419166,0.02775249,0.09255490,0.29883865
-3.89894947,2.70400346,2.39571445,0.98857534,0.90948400,0.02937905,0.10093810,0.32698809
-3.89294647,2.87800713,2.56132609,1.05325739,0.96348600,0.03092914,0.10960181,0.35569081
-3.88694347,3.04663199,2.72292189,1.11587203,1.01539033,0.03237927,0.11842728,0.38462365
-3.88094047,3.20748317,2.87811627,1.17554822,1.06439730,0.03370703,0.12728864,0.41343843
-3.87493747,3.35820905,3.02452519,1.23142692,1.10973332,0.03489158,0.13605579,0.44176991
-3.86893447,3.49656006,3.15982545,1.28268273,1.15066946,0.03591428,0.14459768,0.46924494
-3.86293147,3.62044776,3.28181570,1.32854581,1.18653964,0.03675916,0.15278595,0.49549261
-3.85692846,3.72800209,3.38847688,1.36832324,1.21675770,0.03741341,0.16049859,0.52015498
-3.85092546,3.81762476,3.47802990,1.40141909,1.24083281,0.03786776,0.16762378,0.54289801
-3.84492246,3.88803662,3.54898831,1.42735247,1.25838269,0.03811675,0.17406343,0.56342231
-3.83891946,3.93831707,3.60020367,1.44577264,1.26914397,0.03815895,0.17973652,0.58147310
-3.83291646,3.96793386,3.63090182,1.45647074,1.27297945,0.03799701,0.18458191,0.59684902
-3.82691346,3.97676180,3.64070826,1.45938742,1.26988183,0.03763766,0.18856057,0.60940936
-3.82091046,3.96508942,3.62966166,1.45461613,1.25997372,0.03709152,0.19165705,0.61907938
-3.81490745,3.93361313,3.59821449,1.44240167,1.24350392,0.03637285,0.19388013,0.62585326
-3.80890445,3.88341881,3.54722099,1.42313420,1.22084015,0.03549923,0.19526261,0.62979478
-3.80290145,3.81595130,3.47791250,1.39733858,1.19245830,0.03449101,0.19586016,0.63103542
-3.79689845,3.73297292,3.39186129,1.36565960,1.15892879,0.03337089,0.19574933,0.62976991
-3.79089545,3.63651236,3.29093426,1.32884357,1.12090040,0.03216323,0.19502477,0.62624965
-3.78489245,3.52880596,3.17723827,1.28771686,1.07908224,0.03089350,0.19379570,0.62077386
-3.77888944,3.41223332,3.05305924,1.24316223,1.03422454,0.02958759,0.19218194,0.61367916
-3.77288644,3.28924984,2.92079750,1.19609382,0.98709891,0.02827119,0.19030939,0.60532778
-3.76688344,3.16231844,2.78290156,1.14743172,0.93847875,0.02696915,0.18830543,0.59609499
-3.76088044,3.03384305,2.64180301,1.09807695,0.88912057,0.02570494,0.18629426,0.58635619
-3.75487744,2.90610597,2.49985446,1.04888788,0.83974669,0.02450006,0.18439237,0.57647420
-3.74887444,2.78121131,2.35927282,1.00065864,0.79102999,0.02337368,0.18270441,0.56678723
-3.74287144,2.66103613,2.22208944,0.95410049,0.74358084,0.02234217,0.18131949,0.55759795
-3.73686843,2.54719068,2.09010846,0.90982640,0.69793685,0.02141889,0.18030816,0.54916408
-3.73086543,2.44098870,1.96487426,0.86833951,0.65455526,0.02061397,0.17972009,0.54169076
-3.72486243,2.34342822,1.84764850,0.83002546,0.61380825,0.01993421,0.17958262,0.53532500
-3.71885943,2.25518300,1.73939694,0.79514885,0.57598087,0.01938309,0.17990008,0.53015224
-3.71285643,2.17660431,1.64078555,0.76385361,0.54127164,0.01896081,0.18065397,0.52619520
-3.70685343,2.10773240,1.55218555,0.73616718,0.50979535,0.01866450,0.18180403,0.52341491
-3.70085043,2.04831660,1.47368643,0.71200804,0.48158789,0.01848841,0.18328998,0.52171384
-3.69484742,1.99784306,1.40511595,0.69119618,0.45661263,0.01842421,0.18503404,0.52094097
-3.68884442,1.95556859,1.34606597,0.67346602,0.43476811,0.01846129,0.18694391,0.52089857
-3.68284142,1.92055921,1.29592293,0.65848120,0.41589654,0.01858720,0.18891630,0.52135040
-3.67683842,1.89173198,1.25390166,0.64585054,0.39979289,0.01878797,0.19084073,0.52203108
-3.67083542,1.86789844,1.21908149,0.63514472,0.38621413,0.01904855,0.19260348,0.52265621
-3.66483242,1.84780845,1.19044331,0.62591297,0.37488848,0.01935323,0.19409165,0.52293296
-3.65882941,1.83019299,1.16690677,0.61769925,0.36552440,0.01968600,0.19519699,0.52257079
-3.65282641,1.81380471,1.14736650,0.61005754,0.35781903,0.02003094,0.19581955,0.52129190
-3.64682341,1.79745526,1.13072660,0.60256564,0.35146622,0.02037259,0.19587097,0.51884109
-3.64082041,1.78004864,1.11593274,0.59483730,0.34616381,0.02069625,0.19527726,0.51499486
-3.63481741,1.76060968,1.10200118,0.58653236,0.34162021,0.02098830,0.19398104,0.50956917
-3.62881441,1.73830748,1.08804433,0.57736470,0.33756032,0.02123638,0.19194316,0.50242608
-3.62281141,1.71247333,1.07329243,0.56710807,0.33373060,0.02142966,0.18914368,0.49347861
-3.61680840,1.68261308,1.05711115,0.55559959,0.32990351,0.02155897,0.18558221,0.48269415
-3.61080540,1.64841422,1.03901496,0.54274129,0.32588119,0.02161693,0.18127759,0.47009599
-3.60480240,1.60974766,1.01867624,0.52849953,0.32149835,0.02159804,0.17626705,0.45576329
-3.59879940,1.56666483,0.99593017,0.51290289,0.31662460,0.02149873,0.17060472,0.43982927
-3.59279640,1.51939050,0.97077559,0.49603839,0.31116591,0.02131736,0.16435989,0.42247807
-3.58679340,1.46831189,0.94337206,0.47804660,0.30506548,0.02105422,0.15761476,0.40394010
-3.58079040,1.41396473,0.91403339,0.45911590,0.29830387,0.02071150,0.15046203,0.38448644
-3.57478739,1.35701693,0.88321806,0.43947598,0.29089842,0.02029316,0.14300238,0.36442230
-3.56878439,1.29825043,0.85151678,0.41939110,0.28290198,0.01980493,0.13534186,0.34407985
-3.56278139,1.23854175,0.81963769,0.39915308,0.27440090,0.01925408,0.12758934,0.32381079
-3.55677839,1.17884188,0.78838947,0.37907447,0.26551245,0.01864937,0.11985415,0.30397873
-3.55077539,1.12015572,0.75866280,0.35948174,0.25638147,0.01800083,0.11224378,0.28495169
-3.54477239,1.06352153,0.73141032,0.34070882,0.24717644,0.01731960,0.10486198,0.26709482
-3.53876938,1.00999047,0.70762544,0.32309084,0.23808499,0.01661768,0.09780693,0.25076359
-3.53276638,0.96060634,0.68832013,0.30695818,0.22930883,0.01590776,0.09116976,0.23629725
-3.52676338,0.91638566,0.67450184,0.29263068,0.22105834,0.01520290,0.08503335,0.22401293
-3.52076038,0.87829785,0.66714969,0.28041205,0.21354670,0.01451630,0.07947119,0.21420007
-3.51475738,0.84724569,0.66719001,0.27058431,0.20698378,0.01386101,0.07454662,0.20711527
-3.50875438,0.82404591,0.67547137,0.26340221,0.20156994,0.01324960,0.07031206,0.20297749
-3.50275138,0.80940999,0.69273944,0.25908775,0.19748978,0.01269391,0.06680849,0.20196358
-3.49674837,0.80392523,0.71961179,0.25782445,0.19490601,0.01220472,0.06406494,0.20420395
-3.49074537,0.80803645,0.75655321,0.25975187,0.19395368,0.01179142,0.06209812,0.20977855
-3.48474237,0.82202851,0.80385207,0.26496003,0.19473478,0.01146182,0.06091207,0.21871315
-3.47873937,0.84601036,0.86159844,0.27348423,0.19731360,0.01122182,0.06049796,0.23097589
-3.47273637,0.87990104,0.92966481,0.28530029,0.20171277,0.01107524,0.06083396,0.24647442
-3.46673337,0.92341857,1.00769044,0.30032050,0.20791040,0.01102364,0.06188518,0.26505368
-3.46073037,0.97607234,1.09507026,0.31839067,0.21583835,0.01106619,0.06360393,0.28649465
-3.45472736,1.03716005,1.19094948,0.33928838,0.22538175,0.01119965,0.06593002,0.31051423
-3.44872436,1.10576978,1.29422487,0.36272292,0.23637997,0.01141834,0.06879143,0.33676658
-3.44272136,1.18078805,1.40355343,0.38833711,0.24862908,0.01171428,0.07210524,0.36484616
-3.43671836,1.26091426,1.51736927,0.41571118,0.26188582,0.01207728,0.07577883,0.39429256
-3.43071536,1.34468193,1.63390891,0.44436889,0.27587301,0.01249524,0.07971146,0.42459738
-3.42471236,1.43048651,1.75124490,0.47378595,0.29028641,0.01295442,0.08379618,0.45521313
-3.41870935,1.51661972,1.86732750,0.50340057,0.30480279,0.01343980,0.08792202,0.48556398
-3.41270635,1.60130949,1.98003326,0.53262613,0.31908902,0.01393553,0.09197642,0.51505840
-3.40670335,1.68276452,2.08721944,0.56086545,0.33281190,0.01442535,0.09584792,0.54310313
-3.40070035,1.75922216,2.18678232,0.58752637,0.34564843,0.01489309,0.09942891,0.56911815
-3.39469735,1.82899790,2.27671753,0.61203812,0.35729611,0.01532319,0.10261841,0.59255226
-3.38869435,1.89053463,2.35517989,0.63386772,0.36748286,0.01570114,0.10532478,0.61289840
-3.38269135,1.94244964,2.42054046,0.65253598,0.37597627,0.01601395,0.10746821,0.62970834
-3.37668834,1.98357753,2.47143835,0.66763223,0.38259165,0.01625060,0.10898293,0.64260598
-3.37068534,2.01300694,2.50682488,0.67882727,0.38719865,0.01640230,0.10981897,0.65129864
-3.36468234,2.03010957,2.52599815,0.68588382,0.38972607,0.01646287,0.10994355,0.65558585
-3.35867934,2.03455999,2.52862636,0.68866413,0.39016464,0.01642883,0.10934174,0.65536519
-3.35267634,2.02634536,2.51475870,0.68713420,0.38856766,0.01629953,0.10801675,0.65063491
-3.34667334,2.00576441,2.48482322,0.68136452,0.38504944,0.01607717,0.10598946,0.64149313
-3.34067034,1.97341568,2.43961178,0.67152721,0.37978148,0.01576662,0.10329748,0.62813364
-3.33466733,1.93017549,2.38025256,0.65788962,0.37298664,0.01537530,0.09999363,0.61083860
-3.32866433,1.87716644,2.30817149,0.64080476,0.36493145,0.01491284,0.09614400,0.58996826
-3.32266133,1.81571798,2.22504421,0.62069879,0.35591691,0.01439079,0.09182559,0.56594840
-3.31665833,1.74732050,2.13274064,0.59805636,0.34626803,0.01382215,0.08712379,0.53925587
-3.31065533,1.67357509,2.03326461,0.57340416,0.33632269,0.01322102,0.08212959,0.51040296
-3.30465233,1.59614094,1.92869107,0.54729356,0.32642005,0.01260206,0.07693680,0.47992136
-3.29864932,1.51668261,1.82110336,0.52028297,0.31688911,0.01198007,0.07163939,0.44834614
-3.29264632,1.43681910,1.71253309,0.49292066,0.30803782,0.01136954,0.06632891,0.41620067
-3.28664332,1.35807681,1.60490466,0.46572868,0.30014303,0.01078425,0.06109222,0.38398287
-3.28064032,1.28184793,1.49998652,0.43918843,0.29344172,0.01023688,0.05600951,0.35215327
-3.27463732,1.20935551,1.39935033,0.41372843,0.28812386,0.00973870,0.05115270,0.32112524
-3.26863432,1.14162641,1.30433928,0.38971455,0.28432691,0.00929930,0.04658417,0.29125773
-3.26263132,1.07947252,1.21604601,0.36744304,0.28213236,0.00892642,0.04235595,0.26285035
-3.25662831,1.02348046,1.13530023,0.34713635,0.28156418,0.00862579,0.03850923,0.23614108
-3.25062531,0.97400975,1.06266570,0.32894181,0.28258924,0.00840106,0.03507418,0.21130619
-3.24462231,0.93119874,0.99844601,0.31293294,0.28511970,0.00825382,0.03207018,0.18846240
-3.23861931,0.89497771,0.94269808,0.29911326,0.28901703,0.00818359,0.02950619,0.16767075
-3.23261631,0.86508805,0.89525218,0.28742214,0.29409766,0.00818795,0.02738140,0.14894201
-3.22661331,0.84110632,0.85573732,0.27774246,0.30013986,0.00826267,0.02568601,0.13224317
-3.22061031,0.82247213,0.82361043,0.26990956,0.30689168,0.00840185,0.02440213,0.11750468
-3.21460730,0.80851840,0.79818816,0.26372110,0.31407950,0.00859813,0.02350478,0.10462806
-3.20860430,0.79850272,0.77867982,0.25894741,0.32141703,0.00884292,0.02296287,0.09349358
-3.20260130,0.79163890,0.76422039,0.25534187,0.32861431,0.00912661,0.02274030,0.08396764
-3.19659830,0.78712726,0.75390259,0.25265111,0.33538654,0.00943884,0.02279696,0.07590981
-3.19059530,0.78418310,0.74680700,0.25062446,0.34146232,0.00976877,0.02308979,0.06917906
-3.18459230,0.78206228,0.74202966,0.24902263,0.34659112,0.01010527,0.02357380,0.06363928
-3.17858929,0.78008354,0.73870660,0.24762522,0.35054989,0.01043728,0.02420303,0.05916398
-3.17258629,0.77764699,0.73603489,0.24623709,0.35314841,0.01075400,0.02493156,0.05563989
-3.16658329,0.77424851,0.73329005,0.24469324,0.35423349,0.01104513,0.02571439,0.05296985
-3.16058029,0.76949005,0.72983977,0.24286243,0.35369185,0.01130116,0.02650838,0.05107459
-3.15457729,0.76308563,0.72515389,0.24064930,0.35145168,0.01151355,0.02727300,0.04989378
-3.14857429,0.75486348,0.71881084,0.23799523,0.34748297,0.01167491,0.02797120,0.04938621
-3.14257129,0.74476427,0.71050072,0.23487780,0.34179660,0.01177919,0.02856999,0.04952925
-3.13656828,0.73283592,0.70002523,0.23130918,0.33444235,0.01182182,0.02904114,0.05031763
-3.13056528,0.71922539,0.68729486,0.22733340,0.32550598,0.01179976,0.02936154,0.05176171
-3.12456228,0.70416778,0.67232356,0.22302270,0.31510552,0.01171161,0.02951366,0.05388515
-3.11855928,0.68797333,0.65522135,0.21847322,0.30338694,0.01155759,0.02948567,0.05672229
-3.11255628,0.67101282,0.63618517,0.21379995,0.29051938,0.01133951,0.02927156,0.06031514
-3.10655328,0.65370187,0.61548843,0.20913147,0.27669014,0.01106073,0.02887103,0.06471021
-3.10055028,0.63648463,0.59346963,0.20460430,0.26209959,0.01072601,0.02828924,0.06995520
-3.09454727,0.61981756,0.57052047,0.20035731,0.24695620,0.01034140,0.02753641,0.07609573
-3.08854427,0.60415358,0.54707378,0.19652623,0.23147175,0.00991403,0.02662738,0.08317216
-3.08254127,0.58992733,0.52359167,0.19323854,0.21585690,0.00945194,0.02558093,0.09121662
-3.07653827,0.57754175,0.50055425,0.19060876,0.20031725,0.00896387,0.02441910,0.10025049
-3.07053527,0.56735662,0.47844917,0.18873442,0.18504992,0.00845901,0.02316648,0.11028222
-3.06453227,0.55967914,0.45776211,0.18769287,0.17024062,0.00794682,0.02184938,0.12130574
-3.05852926,0.55475704,0.43896853,0.18753878,0.15606146,0.00743677,0.02049511,0.13329959
-3.05252626,0.55277416,0.42252664,0.18830282,0.14266914,0.00693819,0.01913122,0.14622659
-3.04652326,0.55384866,0.40887148,0.18999106,0.13020388,0.00646004,0.01778480,0.16003432
-3.04052026,0.55803375,0.39841023,0.19258559,0.11878867,0.00601081,0.01648186,0.17465622
-3.03451726,0.56532071,0.39151830,0.19604582,0.10852902,0.00559832,0.01524682,0.19001337
-3.02851426,0.57564391,0.38853613,0.20031082,0.09951298,0.00522965,0.01410203,0.20601672
-3.02251126,0.58888747,0.38976631,0.20530216,0.09181143,0.00491105,0.01306741,0.22256974
-3.01650825,0.60489291,0.39547072,0.21092742,0.08547847,0.00464786,0.01216019,0.23957125
-3.01050525,0.62346748,0.40586737,0.21708392,0.08055179,0.00444447,0.01139470,0.25691826
-3.00450225,0.64439230,0.42112668,0.22366262,0.07705315,0.00430426,0.01078226,0.27450862
-2.99849925,0.66743009,0.44136700,0.23055193,0.07498858,0.00422963,0.01033110,0.29224327
-2.99249625,0.69233174,0.46664927,0.23764114,0.07434855,0.00422189,0.01004635,0.31002792
-2.98649325,0.71884145,0.49697085,0.24482345,0.07510797,0.00428135,0.00993003,0.32777395
-2.98049025,0.74670018,0.53225879,0.25199837,0.07722604,0.00440721,0.00998114,0.34539867
-2.97448724,0.77564724,0.57236273,0.25907332,0.08064598,0.00459764,0.01019565,0.36282460
-2.96848424,0.80542015,0.61704808,0.26596459,0.08529487,0.00484971,0.01056669,0.37997809
-2.96248124,0.83575301,0.66598989,0.27259745,0.09108340,0.00515942,0.01108457,0.39678731
-2.95647824,0.86637371,0.71876836,0.27890571,0.09790591,0.00552174,0.01173694,0.41317979
-2.95047524,0.89700055,0.77486647,0.28483064,0.10564078,0.00593064,0.01250899,0.42907976
-2.94447224,0.92733897,0.83367070,0.29031960,0.11415110,0.00637910,0.01338362,0.44440567
-2.93846923,0.95707895,0.89447528,0.29532453,0.12328598,0.00685928,0.01434170,0.45906812
-2.93246623,0.98589379,0.95649068,0.29980044,0.13288244,0.00736257,0.01536242,0.47296854
-2.92646323,1.01344086,1.01885654,0.30370421,0.14276791,0.00787977,0.01642362,0.48599885
-2.92046023,1.03936481,1.08065923,0.30699383,0.15276343,0.00840127,0.01750222,0.49804238
-2.91445723,1.06330347,1.14095370,0.30962828,0.16268744,0.00891725,0.01857477,0.50897617
-2.90845423,1.08489650,1.19878930,0.31156803,0.17236014,0.00941797,0.01961790,0.51867457
-2.90245123,1.10379669,1.25323859,0.31277634,0.18160823,0.00989398,0.02060898,0.52701419
-2.89644822,1.11968343,1.30342813,0.31322117,0.19026985,0.01033645,0.02152664,0.53387992
-2.89044522,1.13227774,1.34856998,0.31287778,0.19819964,0.01073739,0.02235145,0.53917173
-2.88444222,1.14135799,1.38799233,0.31173162,0.20527352,0.01108999,0.02306640,0.54281192
-2.87843922,1.14677543,1.42116774,0.30978147,0.21139301,0.01138882,0.02365750,0.54475216
-2.87243622,1.14846829,1.44773744,0.30704259,0.21648897,0.01163006,0.02411418,0.54498014
-2.86643322,1.14647373,1.46753020,0.30354939,0.22052429,0.01181167,0.02442963,0.54352504
-2.86043022,1.14093627,1.48057458,0.29935775,0.22349569,0.01193347,0.02460107,0.54046152
-2.85442721,1.13211220,1.48710354,0.29454628,0.22543411,0.01199722,0.02462982,0.53591182
-2.84842421,1.12036919,1.48755090,0.28921679,0.22640400,0.01200657,0.02452125,0.53004563
-2.84242121,1.10618086,1.48253945,0.28349353,0.22650121,0.01196695,0.02428461,0.52307765
-2.83641821,1.09011611,1.47286096,0.27752121,0.22584967,0.01188539,0.02393265,0.51526278
-2.83041521,1.07282370,1.45944896,0.27146194,0.22459703,0.01177031,0.02348121,0.50688909
-2.82441221,1.05501250,1.44334517,0.26549103,0.22290930,0.01163119,0.02294859,0.49826874
-2.81840920,1.03742828,1.42566138,0.25979188,0.22096490,0.01147825,0.02235493,0.48972753
-2.81240620,1.02082827,1.40753830,0.25455025,0.21894831,0.01132204,0.02172143,0.48159322
-2.80640320,1.00595445,1.39010348,0.24994809,0.21704364,0.01117312,0.02106966,0.47418355
-2.80040020,0.99350730,1.37443017,0.24615730,0.21542842,0.01104157,0.02042073,0.46779433
-2.79439720,0.98412100,1.36149921,0.24333377,0.21426790,0.01093675,0.01979462,0.46268841
-2.78839420,0.97834158,1.35216569,0.24161198,0.21371022,0.01086686,0.01920953,0.45908598
-2.78239120,0.97660905,1.34713178,0.24110046,0.21388244,0.01083874,0.01868130,0.45715681
-2.77638819,0.97924444,1.34692712,0.24187837,0.21488785,0.01085761,0.01822302,0.45701473
-2.77038519,0.98644239,1.35189729,0.24399337,0.21680442,0.01092698,0.01784468,0.45871476
-2.76438219,0.99826955,1.36220074,0.24746094,0.21968454,0.01104853,0.01755306,0.46225281
-2.75837919,1.01466884,1.37781406,0.25226511,0.22355588,0.01122222,0.01735170,0.46756813
-2.75237619,1.03546917,1.39854474,0.25836063,0.22842335,0.01144633,0.01724110,0.47454813
-2.74637319,1.06039994,1.42405064,0.26567636,0.23427182,0.01171766,0.01721895,0.48303541
-2.74037019,1.08910951,1.45386451,0.27411983,0.24106947,0.01203181,0.01728062,0.49283637
-2.73436718,1.12118630,1.48742218,0.28358250,0.24877141,0.01238344,0.01741958,0.50373103
-2.72836418,1.15618144,1.52409245,0.29394562,0.25732343,0.01276662,0.01762809,0.51548344
-2.72236118,1.19363153,1.56320708,0.30508621,0.26666536,0.01317524,0.01789776,0.52785198
-2.71635818,1.23308020,1.60408898,0.31688291,0.27673403,0.01360327,0.01822019,0.54059913
-2.71035518,1.27409724,1.64607730,0.32922129,0.28746555,0.01404520,0.01858766,0.55350005
-2.70435218,1.31629428,1.68854804,0.34199837,0.29879665,0.01449629,0.01899361,0.56634976
-2.69834917,1.35933627,1.73092940,0.35512609,0.31066522,0.01495282,0.01943315,0.57896833
-2.69234617,1.40294809,1.77271139,0.36853351,0.32300992,0.01541231,0.01990347,0.59120419
-2.68634317,1.44691626,1.81344976,0.38216773,0.33576887,0.01587359,0.02040400,0.60293541
-2.68034017,1.49108579,1.85276440,0.39599333,0.34887783,0.01633685,0.02093657,0.61406908
-2.67433717,1.53535258,1.89033326,0.40999056,0.36226774,0.01680354,0.02150534,0.62453904
-2.66833417,1.57965218,1.92588260,0.42415234,0.37586215,0.01727624,0.02211662,0.63430235
-2.66233117,1.62394583,1.95917494,0.43848025,0.38957466,0.01775845,0.02277850,0.64333485
-2.65632816,1.66820482,1.98999612,0.45297989,0.40330670,0.01825423,0.02350049,0.65162645
-2.65032516,1.71239457,2.01814283,0.46765584,0.41694593,0.01876791,0.02429295,0.65917637
-2.64432216,1.75645952,2.04341187,0.48250659,0.43036541,0.01930370,0.02516652,0.66598906
-2.63831916,1.80031003,2.06559241,0.49751978,0.44342387,0.01986525,0.02613158,0.67207101
-2.63231616,1.84381244,2.08446189,0.51266821,0.45596704,0.02045532,0.02719766,0.67742881
-2.62631316,1.88678293,2.09978629,0.52790667,0.46783016,0.02107539,0.02837300,0.68206871
-2.62031016,1.92898601,2.11132480,0.54317008,0.47884159,0.02172538,0.02966412,0.68599761
-2.61430715,1.97013767,2.11883875,0.55837298,0.48882750,0.02240341,0.03107563,0.68922559
-2.60830415,2.00991338,2.12210431,0.57341054,0.49761728,0.02310564,0.03261013,0.69176968
-2.60230115,2.04796055,2.12092802,0.58816097,0.50504964,0.02382627,0.03426830,0.69365862
