energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-2.93846923,8.02820401,0.02394016,0.90748286,0.44160026,4.69808306,0.08677572,1.41286783,1.78823764,1.13862820
-2.93246623,8.16710804,0.02401699,0.90668435,0.44296402,4.81613062,0.08713239,1.42224346,1.79871160,1.15312725
-2.92646323,8.31218304,0.02414798,0.90536743,0.44411804,4.94181748,0.08752283,1.43091587,1.80807465,1.16650777
-2.92046023,8.46184072,0.02432917,0.90337426,0.44497028,5.07420596,0.08793784,1.43864288,1.81594587,1.17848777
-2.91445723,8.61459621,0.02455591,0.90057441,0.44544015,5.21237435,0.08837020,1.44520874,1.82199593,1.18882824
-2.90845423,8.76908799,0.02482292,0.89686982,0.44546030,5.35542493,0.08881480,1.45042619,1.82595701,1.19733889
-2.90245123,8.92408939,0.02512429,0.89219823,0.44497789,5.50248791,0.08926872,1.45413758,1.82763035,1.20388205
-2.89644822,9.07851217,0.02545349,0.88653520,0.44395532,5.65272140,0.08973106,1.45621511,1.82689098,1.20837474
-2.89044522,9.23140297,0.02580345,0.87989447,0.44237041,5.80530824,0.09020283,1.45656036,1.82368977,1.21078888
-2.88444222,9.38193384,0.02616663,0.87232690,0.44021603,5.95945046,0.09068663,1.45510352,1.81805282,1.21114975
-2.87843922,9.52938829,0.02653509,0.86391805,0.43749939,6.11436209,0.09118630,1.45180220,1.81007830,1.20953285
-2.87243622,9.67314440,0.02690065,0.85478449,0.43424082,6.26926169,0.09170659,1.44664028,1.79993099,1.20605932
-2.86643322,9.81265677,0.02725501,0.84506917,0.43047237,6.42336532,0.09225275,1.43962680,1.78783492,1.20089021
-2.86043022,9.94743889,0.02758997,0.83493599,0.42623613,6.57588126,0.09283011,1.43079494,1.77406434,1.19421982
-2.85442721,10.07704735,0.02789758,0.82456384,0.42158250,6.72600713,0.09344380,1.42020118,1.75893352,1.18626835
-2.84842421,10.20106936,0.02817037,0.81414032,0.41656834,6.87293043,0.09409839,1.40792471,1.74278576,1.17727432
-2.84242121,10.31911433,0.02840161,0.80385547,0.41125524,7.01583280,0.09479768,1.39406677,1.72598200,1.16748675
-2.83641821,10.43081024,0.02858544,0.79389564,0.40570789,7.15389830,0.09554450,1.37875010,1.70888942,1.15715768
-2.83041521,10.53580500,0.02871717,0.78443773,0.39999252,7.28632584,0.09634061,1.36211825,1.69187042,1.14653496
-2.82441221,10.63377260,0.02879337,0.77564395,0.39417564,7.41234516,0.09718669,1.34433453,1.67527222,1.13585576
-2.81840920,10.72442338,0.02881207,0.76765730,0.38832289,7.53123587,0.09808229,1.32558065,1.65941741,1.12534072
-2.81240620,10.80751769,0.02877284,0.76059774,0.38249817,7.64234859,0.09902597,1.30605478,1.64459563,1.11518911
-2.80640320,10.88288156,0.02867681,0.75455927,0.37676288,7.74512705,0.10001533,1.28596909,1.63105648,1.10557482
-2.80040020,10.95042317,0.02852672,0.74960783,0.37117538,7.83912995,0.10104717,1.26554652,1.61900390,1.09664344
-2.79439720,11.01014860,0.02832679,0.74578004,0.36579060,7.92405114,0.10211756,1.24501705,1.60859194,1.08851025
-2.78839420,11.06217546,0.02808262,0.74308279,0.36065967,7.99973689,0.10322202,1.22461331,1.59992212,1.08125924
-2.78239120,11.10674314,0.02780103,0.74149374,0.35582979,8.06619907,0.10435550,1.20456574,1.59304211,1.07494306
-2.77638819,11.14421874,0.02748976,0.74096236,0.35134392,8.12362317,0.10551253,1.18509745,1.58794603,1.06958375
-2.77038519,11.17509774,0.02715730,0.74141186,0.34724071,8.17237056,0.10668719,1.16641897,1.58457606,1.06517434
-2.76438219,11.19999936,0.02681250,0.74274160,0.34355429,8.21297452,0.10787311,1.14872309,1.58282538,1.06168108
-2.75837919,11.21965633,0.02646432,0.74483004,0.34031412,8.24613004,0.10906344,1.13218009,1.58254243,1.05904630
-2.75237619,11.23489982,0.02612150,0.74753819,0.33754484,8.27267777,0.11025078,1.11693347,1.58353619,1.05719179
-2.74637319,11.24664005,0.02579227,0.75071340,0.33526613,8.29358265,0.11142711,1.10309664,1.58558259,1.05602255
-2.74037019,11.25584379,0.02548407,0.75419333,0.33349258,8.30990848,0.11258374,1.09075045,1.58843175,1.05543095
-2.73436718,11.26351002,0.02520335,0.75781022,0.33223362,8.32278929,0.11371127,1.07994201,1.59181590,1.05530100
-2.72836418,11.27064512,0.02495536,0.76139513,0.33149358,8.33339916,0.11479952,1.07068472,1.59545783,1.05551286
-2.72236118,11.27823892,0.02474406,0.76478221,0.33127172,8.34292179,0.11583763,1.06295957,1.59907968,1.05594729
-2.71635818,11.28724302,0.02457201,0.76781277,0.33156250,8.35252120,0.11681406,1.05671777,1.60241172,1.05649001
-2.71035518,11.29855233,0.02444043,0.77033914,0.33235587,8.36331486,0.11771677,1.05188449,1.60520102,1.05703590
-2.70435218,11.31299075,0.02434921,0.77222822,0.33363778,8.37635029,0.11853340,1.04836367,1.60721956,1.05749278
-2.69834917,11.33130129,0.02429706,0.77336446,0.33539074,8.39258590,0.11925148,1.04604360,1.60827173,1.05778473
-2.69234617,11.35414102,0.02428164,0.77365246,0.33759450,8.41287664,0.11985878,1.04480309,1.60820078,1.05785493
-2.68634317,11.38208029,0.02429977,0.77301882,0.34022686,8.43796451,0.12034358,1.04451782,1.60689412,1.05766766
-2.68034017,11.41560585,0.02434766,0.77141343,0.34326448,8.46847385,0.12069510,1.04506675,1.60428715,1.05720959
-2.67433717,11.45512708,0.02442112,0.76881005,0.34668373,8.50491094,0.12090382,1.04633810,1.60036561,1.05649020
-2.66833417,11.50098396,0.02451585,0.76520614,0.35046155,8.54766722,0.12096186,1.04823471,1.59516619,1.05554124
-2.66233117,11.55345605,0.02462763,0.76062212,0.35457615,8.59702532,0.12086330,1.05067851,1.58877554,1.05441542
-2.65632816,11.61277097,0.02475257,0.75509991,0.35900768,8.65316676,0.12060451,1.05361379,1.58132751,1.05318400
-2.65032516,11.67911133,0.02488728,0.74870103,0.36373873,8.71618059,0.12018432,1.05700933,1.57299884,1.05193380
-2.64432216,11.75261935,0.02502901,0.74150414,0.36875463,8.78607177,0.11960424,1.06085894,1.56400344,1.05076336
-2.63831916,11.83339813,0.02517582,0.73360235,0.37404357,8.86276860,0.11886844,1.06518075,1.55458537,1.04977859
-2.63231616,11.92150938,0.02532659,0.72510020,0.37959646,8.94612846,0.11798379,1.07001503,1.54501086,1.04908807
-2.62631316,12.01696735,0.02548111,0.71611063,0.38540661,9.03594148,0.11695969,1.07542070,1.53555957,1.04879815
-2.62031016,12.11972919,0.02564002,0.70675191,0.39146921,9.13193189,0.11580787,1.08147081,1.52651554,1.04900805
-2.61430715,12.22968225,0.02580480,0.69714471,0.39778055,9.23375704,0.11454206,1.08824702,1.51815792,1.04980527
-2.60830415,12.34662915,0.02597765,0.68740940,0.40433723,9.34100453,0.11317759,1.09583356,1.51075200,1.05126141
-2.60230115,12.47027154,0.02616140,0.67766365,0.41113510,9.45318773,0.11173099,1.10431072,1.50454079,1.05342867
-2.59629815,12.60019393,0.02635932,0.66802032,0.41816829,9.56974050,0.11021947,1.11374850,1.49973734,1.05633708
-2.59029515,12.73584864,0.02657500,0.65858585,0.42542819,9.69001180,0.10866043,1.12420032,1.49651826,1.05999277
-2.58429215,12.87654336,0.02681217,0.64945891,0.43290245,9.81326107,0.10707095,1.13569760,1.49501845,1.06437716
-2.57828914,13.02143250,0.02707449,0.64072960,0.44057420,9.93865529,0.10546733,1.14824495,1.49532741,1.06944727
-2.57228614,13.16951334,0.02736540,0.63247887,0.44842135,10.06526825,0.10386465,1.16181672,1.49748712,1.07513702
-2.56628314,13.31962791,0.02768792,0.62477838,0.45641616,10.19208315,0.10227646,1.17635468,1.50149172,1.08135956
-2.56028014,13.47047130,0.02804454,0.61769068,0.46452499,10.31799858,0.10071443,1.19176724,1.50728889,1.08801047
-2.55427714,13.62060652,0.02843706,0.61126953,0.47270838,10.44183860,0.09918824,1.20793016,1.51478305,1.09497171
-2.54827414,13.76848610,0.02886647,0.60556052,0.48092135,10.56236689,0.09770544,1.22468878,1.52384018,1.10211615
-2.54227114,13.91247998,0.02933292,0.60060184,0.48911397,10.67830481,0.09627149,1.24186169,1.53429422,1.10931251
-2.53626813,14.05090909,0.02983564,0.59642512,0.49723222,10.78835331,0.09488983,1.25924576,1.54595483,1.11643050
-2.53026513,14.18208368,0.03037295,0.59305634,0.50521901,10.89121788,0.09356212,1.27662229,1.55861626,1.12334587
-2.52426213,14.30434525,0.03094231,0.59051682,0.51301543,10.98563605,0.09228841,1.29376410,1.57206709,1.12994540
-2.51825913,14.41611068,0.03154035,0.58882419,0.52056219,11.07040658,0.09106751,1.31044333,1.58610046,1.13613135
-2.51225613,14.51591719,0.03216298,0.58799332,0.52780109,11.14441920,0.08989733,1.32643947,1.60052450,1.14182550
-2.50625313,14.60246638,0.03280556,0.58803727,0.53467669,11.20668414,0.08877519,1.34154765,1.61517253,1.14697243
-2.50025013,14.67466595,0.03346302,0.58896816,0.54113790,11.25636019,0.08769821,1.35558651,1.62991266,1.15154207
-2.49424712,14.73166750,0.03413005,0.59079797,0.54713973,11.29278024,0.08666366,1.36840568,1.64465644,1.15553147
-2.48824412,14.77289898,0.03480129,0.59353927,0.55264483,11.31547353,0.08566923,1.37989238,1.65936612,1.15896563
-2.48224112,14.79809057,0.03547158,0.59720586,0.55762515,11.32418339,0.08471332,1.38997697,1.67406028,1.16189752
-2.47623812,14.80729282,0.03613611,0.60181326,0.56206337,11.31887996,0.08379524,1.39863726,1.68881741,1.16440728
-2.47023512,14.80088621,0.03679066,0.60737911,0.56595420,11.29976713,0.08291533,1.40590137,1.70377730,1.16660056
-2.46423212,14.77958151,0.03743176,0.61392328,0.56930553,11.26728331,0.08207511,1.41184897,1.71914001,1.16860611
-2.45822911,14.74441050,0.03805688,0.62146788,0.57213925,11.22209568,0.08127726,1.41661096,1.73516223,1.17057276
-2.45222611,14.69670699,0.03866454,0.63003692,0.57449182,11.16508799,0.08052560,1.42036733,1.75215124,1.17266558
-2.44622311,14.63807830,0.03925441,0.63965569,0.57641438,11.09734197,0.07982500,1.42334341,1.77045616,1.17506169
-2.44022011,14.57036764,0.03982736,0.65034981,0.57797243,11.02011270,0.07918125,1.42580442,1.79045703,1.17794532
-2.43421711,14.49560819,0.04038543,0.66214389,0.57924505,10.93479861,0.07860091,1.42804857,1.81255163,1.18150265
-2.42821411,14.41597003,0.04093182,0.67505987,0.58032342,10.84290681,0.07809104,1.43039866,1.83714065,1.18591610
-2.42221111,14.33370109,0.04147071,0.68911492,0.58130886,10.74601472,0.07765903,1.43319262,1.86461147,1.19135851
-2.41620810,14.25106398,0.04200713,0.70431906,0.58231015,10.64572917,0.07731232,1.43677311,1.89532113,1.19798710
-2.41020510,14.17027049,0.04254672,0.72067256,0.58344034,10.54364417,0.07705813,1.44147646,1.92957907,1.20593741
-2.40420210,14.09341587,0.04309542,0.73816313,0.58481290,10.44129888,0.07690324,1.44762144,1.96763038,1.21531750
-2.39819910,14.02241527,0.04365921,0.75676305,0.58653753,10.34013701,0.07685371,1.45549813,2.00964012,1.22620242
-2.39219610,13.95894454,0.04424375,0.77642658,0.58871559,10.24146928,0.07691468,1.46535729,2.05567952,1.23862939
-2.38619310,13.90438791,0.04485399,0.79708746,0.59143531,10.14644021,0.07709014,1.47740084,2.10571470,1.25259368
-2.38019010,13.85979464,0.04549388,0.81865706,0.59476717,10.05600069,0.07738280,1.49177353,2.15959858,1.26804570
-2.37418709,13.82584676,0.04616599,0.84102311,0.59875944,9.97088726,0.07779395,1.50855660,2.21706648,1.28488934
-2.36818409,13.80283945,0.04687124,0.86404925,0.60343425,9.89160917,0.07832340,1.52776342,2.27773592,1.30298183
-2.36218109,13.79067544,0.04760867,0.88757556,0.60878437,9.81844370,0.07896942,1.54933753,2.34111078,1.32213531
-2.35617809,13.78887389,0.04837525,0.91142009,0.61477093,9.75144009,0.07972880,1.57315334,2.40658994,1.34212017
-2.35017509,13.79659388,0.04916582,0.93538151,0.62132228,9.69043193,0.08059689,1.59901936,2.47348039,1.36267014
-2.34417209,13.81267175,0.04997310,0.95924270,0.62833411,9.63505747,0.08156770,1.62668400,2.54101418,1.38348916
-2.33816908,13.83567101,0.05078778,0.98277538,0.63567087,9.58478711,0.08263407,1.65584382,2.60836897,1.40425968
-2.33216608,13.86394259,0.05159871,1.00574543,0.64316861,9.53895661,0.08378780,1.68615374,2.67469122,1.42465229
-2.32616308,13.89569294,0.05239324,1.02791882,0.65063911,9.49680461,0.08501984,1.71723892,2.73912107,1.44433617
-2.32016008,13.92905669,0.05315756,1.04906769,0.65787526,9.45751259,0.08632046,1.74870769,2.80081801,1.46299001
-2.31415708,13.96217043,0.05387713,1.06897656,0.66465736,9.42024514,0.08767939,1.78016498,2.85898602,1.48031282
-2.30815408,13.99324400,0.05453718,1.08744803,0.67076032,9.38418873,0.08908601,1.81122548,2.91289713,1.49603419
-2.30215108,14.02062571,0.05512325,1.10430791,0.67596123,9.34858678,0.09052944,1.84152606,2.96191231,1.50992344
-2.29614807,14.04285818,0.05562161,1.11940935,0.68004716,9.31276921,0.09199861,1.87073666,3.00549864,1.52179724
-2.29014507,14.05872206,0.05601985,1.13263587,0.68282280,9.27617502,0.09348238,1.89856925,3.04324202,1.53152526
-2.28414207,14.06726551,0.05630725,1.14390299,0.68411751,9.23836668,0.09496950,1.92478434,3.07485491,1.53903354
-2.27813907,14.06781815,0.05647518,1.15315856,0.68379171,9.19903566,0.09644866,1.94919491,3.10017873,1.54430561
-2.27213607,14.05998915,0.05651740,1.16038164,0.68174203,9.15799891,0.09790851,1.97166741,3.11918104,1.54738096
-2.26613307,14.04365011,0.05643022,1.16558024,0.67790527,9.11518679,0.09933766,1.99212014,3.13194775,1.54835147
-2.26013007,14.01890429,0.05621266,1.16878789,0.67226086,9.07062338,0.10072469,2.01051913,3.13867106,1.54735556
-2.25412706,13.98604466,0.05586641,1.17005956,0.66483181,9.02440060,0.10205825,2.02687185,3.13963393,1.54457079
-2.24812406,13.94550384,0.05539576,1.16946703,0.65568416,8.97664805,0.10332716,2.04121933,3.13519215,1.54020520
-2.24212106,13.89779969,0.05480742,1.16709425,0.64492488,8.92750077,0.10452056,2.05362732,3.12575522,1.53448798
-2.23611806,13.84348024,0.05411028,1.16303286,0.63269853,8.87706727,0.10562813,2.06417707,3.11176718,1.52765994
-2.23011506,13.78307201,0.05331511,1.15737843,0.61918275,8.82540006,0.10664038,2.07295645,3.09368866,1.51996441
-2.22411206,13.71703505,0.05243423,1.15022739,0.60458284,8.77247101,0.10754894,2.08005193,3.07198110,1.51163892
-2.21810905,13.64572796,0.05148120,1.14167518,0.58912574,8.71815327,0.10834693,2.08554214,3.04709402,1.50290823
-2.21210605,13.56938474,0.05047044,1.13181544,0.57305362,8.66221118,0.10902930,2.08949317,3.01945601,1.49397875
-2.20610305,13.48810523,0.04941692,1.12074046,0.55661746,8.60429903,0.10959317,2.09195615,2.98946955,1.48503478
-2.20010005,13.40185896,0.04833590,1.10854261,0.54007069,8.54396884,0.11003812,2.09296693,2.95750986,1.47623629
-2.19409705,13.31050202,0.04724261,1.09531674,0.52366336,8.48068673,0.11036641,2.09254799,2.92392722,1.46771846
-2.18809405,13.21380505,0.04615208,1.08116311,0.50763681,8.41385691,0.11058311,2.09071231,2.88905241,1.45959249
-2.18209105,13.11148991,0.04507897,1.06619065,0.49221911,8.34285158,0.11069608,2.08746868,2.85320414,1.45194754
-2.17608804,13.00327194,0.04403735,1.05052004,0.47762129,8.26704487,0.11071582,2.08282825,2.81669776,1.44485338
-2.17008504,12.88890423,0.04304065,1.03428638,0.46403437,8.18584853,0.11065519,2.07681147,2.77985395,1.43836340
-2.16408204,12.76822059,0.04210152,1.01764096,0.45162725,8.09874701,0.11052891,2.06945503,2.74300652,1.43251758
-2.15807904,12.64117351,0.04123169,1.00075201,0.44054537,8.00532972,0.11035300,2.06081822,2.70650814,1.42734509
-2.15207604,12.50786473,0.04044192,0.98380401,0.43091006,7.90531837,0.11014405,2.05098807,2.67073345,1.42286632
-2.14607304,12.36856574,0.03974178,0.96699558,0.42281839,7.79858790,0.10991842,2.04008307,2.63607876,1.41909410
-2.14007004,12.22372730,0.03913958,0.95053595,0.41634359,7.68517983,0.10969140,2.02825501,2.60295826,1.41603410
-2.13406703,12.07397724,0.03864216,0.93464000,0.41153577,7.56530750,0.10947634,2.01568876,2.57179657,1.41368442
-2.12806403,11.92010725,0.03825469,0.91952227,0.40842291,7.43935325,0.10928387,2.00260021,2.54301821,1.41203456
-2.12206103,11.76304995,0.03798046,0.90539007,0.40701199,7.30785815,0.10912120,1.98923220,2.51703437,1.41106390
-2.11605803,11.60384836,0.03782073,0.89243616,0.40729026,7.17150535,0.10899161,1.97584899,2.49422800,1.41074007
-2.11005503,11.44362029,0.03777448,0.88083146,0.40922662,7.03109855,0.10889405,1.96272935,2.47493814,1.41101743
-2.10405203,11.28352067,0.03783831,0.87071822,0.41277297,6.88753719,0.10882308,1.95015892,2.45944467,1.41183603
-2.09804902,11.12470451,0.03800629,0.86220403,0.41786575,6.74179013,0.10876893,1.93842226,2.44795455,1.41312123
-2.09204602,10.96829340,0.03826996,0.85535712,0.42442748,6.59486951,0.10871796,1.92779496,2.44059062,1.41478438
-2.08604302,10.81534757,0.03861837,0.85020331,0.43236854,6.44780622,0.10865320,1.91853636,2.43738383,1.41672446
-2.08004002,10.66684521,0.03903824,0.84672473,0.44158898,6.30162817,0.10855523,1.91088319,2.43826957,1.41883091
-2.07403702,10.52366987,0.03951418,0.84486051,0.45198066,6.15734199,0.10840318,1.90504448,2.44308848,1.42098749
-2.06803402,10.38660609,0.04002905,0.84450940,0.46342947,6.01591860,0.10817586,1.90119786,2.45159184,1.42307712
-2.06203102,10.25634240,0.04056441,0.84553418,0.47581773,5.87828247,0.10785299,1.89948729,2.46345133,1.42498726
-2.05602801,10.13348041,0.04110105,0.84776776,0.48902682,5.74530409,0.10741633,1.90002225,2.47827257,1.42661581
-2.05002501,10.01854805,0.04161958,0.85102040,0.50293968,5.61779481,0.10685091,1.90287825,2.49561174,1.42787676
-2.04402201,9.91201449,0.04210104,0.85508789,0.51744342,5.49650324,0.10614595,1.90809823,2.51499426,1.42870564
-2.03801901,9.81430456,0.04252759,0.85976010,0.53243161,5.38211188,0.10529571,1.91569488,2.53593440,1.42906398
-2.03201601,9.72580993,0.04288307,0.86482950,0.54780641,5.27523317,0.10430002,1.92565313,2.55795470,1.42894264
-2.02601301,9.64689519,0.04315362,0.87009913,0.56348008,5.17640396,0.10316459,1.93793283,2.58060388,1.42836370
-2.02001001,9.57789707,0.04332815,0.87538966,0.57937602,5.08607780,0.10190100,1.95247101,2.60347237,1.42738057
-2.01400700,9.51911574,0.04339869,0.88054516,0.59542903,5.00461478,0.10052633,1.96918352,2.62620440,1.42607625
-2.00800400,9.47079794,0.04336071,0.88543733,0.61158486,4.93226884,0.09906260,1.98796592,2.64850603,1.42455978
-2.00200100,9.43311222,0.04321314,0.88996792,0.62779887,4.86917311,0.09753586,2.00869321,2.67014876,1.42296086
-1.99599800,9.40611769,0.04295840,0.89406945,0.64403392,4.81532397,0.09597509,2.03121869,2.69096849,1.42142297
-1.98999500,9.38972797,0.04260217,0.89770407,0.66025750,4.77056482,0.09441088,2.05537179,2.71086004,1.42009520
-1.98399200,9.38367282,0.04215304,0.90086091,0.67643826,4.73457103,0.09287411,2.08095506,2.72976782,1.41912316
-1.97798899,9.38746029,0.04162209,0.90355192,0.69254213,4.70683729,0.09139443,2.10774069,2.74767313,1.41863963
-1.97198599,9.40034253,0.04102233,0.90580677,0.70852816,4.68666892,0.08999891,2.13546690,2.76457920,1.41875518
-1.96598299,9.42128816,0.04036806,0.90766692,0.72434454,4.67317843,0.08871070,2.16383450,2.78049490,1.41954946
-1.95997999,9.44896431,0.03967425,0.90917943,0.73992486,4.66528854,0.08754792,2.19250422,2.79541832,1.42106359
-1.95397699,9.48173067,0.03895585,0.91039082,0.75518502,4.66174253,0.08652267,2.22109523,2.80932132,1.42329417
-1.94797399,9.51764752,0.03822719,0.91134137,0.77002113,4.66112241,0.08564042,2.24918523,2.82213614,1.42618916
-1.94197099,9.55449899,0.03750142,0.91206021,0.78430843,4.66187505,0.08489962,2.27631261,2.83374495,1.42964610
-1.93596798,9.58983187,0.03679002,0.91256143,0.79790160,4.66234591,0.08429166,2.30198089,2.84397314,1.43351268
-1.92996498,9.62100950,0.03610247,0.91284146,0.81063656,4.66081958,0.08380113,2.32566560,2.85258682,1.43758987
-1.92396198,9.64527922,0.03544599,0.91287782,0.82233361,4.65556583,0.08340642,2.34682379,2.85929482,1.44163743
-1.91795898,9.65985131,0.03482542,0.91262926,0.83280215,4.64488970,0.08308059,2.36490581,2.86375509,1.44538164
-1.91195598,9.66198623,0.03424327,0.91203723,0.84184659,4.62718346,0.08279246,2.37936935,2.86558531,1.44852494
-1.90595298,9.64908654,0.03369982,0.91102858,0.84927338,4.60097857,0.08250792,2.38969509,2.86437699,1.45075706
-1.89994997,9.61878957,0.03319335,0.90951924,0.85489879,4.56499514,0.08219140,2.39540356,2.85971251,1.45176708
-1.89394697,9.56905638,0.03272051,0.90741870,0.85855709,4.51818685,0.08180733,2.39607236,2.85118401,1.45125596
-1.88794397,9.49825297,0.03227664,0.90463495,0.86010879,4.45977905,0.08132171,2.39135312,2.83841313,1.44894889
-1.88194097,9.40521948,0.03185622,0.90107954,0.85944839,4.38929832,0.08070348,2.38098727,2.82107057,1.44460688
-1.87593797,9.28932411,0.03145328,0.89667257,0.85651138,4.30659184,0.07992588,2.36481990,2.79889437,1.43803707
-1.86993497,9.15049875,0.03106185,0.89134725,0.85128000,4.21183574,0.07896757,2.34281082,2.77170580,1.42910133
-1.86393197,8.98925435,0.03067629,0.88505373,0.84378737,4.10553156,0.07781348,2.31504230,2.73942225,1.41772264
-1.85792896,8.80667510,0.03029166,0.87776216,0.83411994,3.98849110,0.07645544,2.28172286,2.70206623,1.40388914
-1.85192596,8.60439123,0.02990397,0.86946463,0.82241775,3.86181011,0.07489248,2.24318684,2.65977009,1.38765555
-1.84592296,8.38453163,0.02951039,0.86017610,0.80887274,3.72683181,0.07313087,2.19988949,2.61277626,1.36914206
-1.83991996,8.14965828,0.02910935,0.84993419,0.79372492,3.58510195,0.07118383,2.15239774,2.56143298,1.34853067
-1.83391696,7.90268518,0.02870058,0.83879783,0.77725652,3.43831723,0.06907094,2.10137695,2.50618579,1.32605935
-1.82791396,7.64678567,0.02828509,0.82684504,0.75978454,3.28826945,0.06681742,2.04757395,2.44756527,1.30201412
-1.82191096,7.38529198,0.02786506,0.81416984,0.74165173,3.13678759,0.06445306,1.99179724,2.38617158,1.27671974
-1.81590795,7.12159150,0.02744369,0.80087850,0.72321655,2.98568057,0.06201113,1.93489494,2.32265674,1.25052914
-1.80990495,6.85902421,0.02702502,0.78708544,0.70484251,2.83668283,0.05952717,1.87773161,2.25770533,1.22381235
-1.80390195,6.60078549,0.02661367,0.77290892,0.68688726,2.69140496,0.05703772,1.82116456,2.19201469,1.19694517
-1.79789895,6.34983814,0.02621465,0.75846670,0.66969195,2.55129136,0.05457907,1.76602090,2.12627537,1.17029828
-1.79189595,6.10883689,0.02583304,0.74387211,0.65357124,2.41758618,0.05218618,1.71307593,2.06115288,1.14422693
-1.78589295,5.88006792,0.02547382,0.72923043,0.63880439,2.29130884,0.04989159,1.66303387,1.99727119,1.11906181
-1.77988994,5.66540508,0.02514162,0.71463596,0.62562769,2.17323935,0.04772458,1.61651139,1.93519884,1.09510121
-1.77388694,5.46628366,0.02484049,0.70016983,0.61422854,2.06391371,0.04571053,1.57402447,1.87543805,1.07260470
-1.76788394,5.28369160,0.02457379,0.68589859,0.60474131,1.96362882,0.04387034,1.53597900,1.81841691,1.05178847
-1.76188094,5.11817738,0.02434398,0.67187367,0.59724507,1.87245605,0.04222027,1.50266505,1.76448510,1.03282235
-1.75587794,4.96987300,0.02415257,0.65813167,0.59176326,1.79026230,0.04077176,1.47425496,1.71391277,1.01582842
-1.74987494,4.83852981,0.02400008,0.64469539,0.58826502,1.71673705,0.03953156,1.45080495,1.66689248,1.00088118
-1.74387194,4.72356480,0.02388593,0.63157559,0.58666830,1.65142369,0.03850198,1.43225994,1.62354389,0.98800914
-1.73786893,4.62411442,0.02380855,0.61877323,0.58684434,1.59375342,0.03768128,1.41846125,1.58392068,0.97719756
-1.73186593,4.53909298,0.02376535,0.60628219,0.58862336,1.54307998,0.03706413,1.40915661,1.54801923,0.96839228
-1.72586293,4.46725293,0.02375285,0.59409212,0.59180121,1.49871360,0.03664214,1.40401204,1.51578841,0.96150441
-1.71985993,4.40724419,0.02376675,0.58219146,0.59614661,1.45995264,0.03640446,1.40262505,1.48714013,0.95641555
-1.71385693,4.35767042,0.02380206,0.57057029,0.60140882,1.42611179,0.03633835,1.40453880,1.46195983,0.95298361
-1.70785393,4.31714006,0.02385328,0.55922295,0.60732539,1.39654581,0.03642968,1.40925652,1.44011661,0.95104886
-1.70185093,4.28431088,0.02391453,0.54815031,0.61362983,1.37066813,0.03666352,1.41625611,1.42147257,0.95044007
-1.69584792,4.25792694,0.02397974,0.53736150,0.62005889,1.34796417,0.03702451,1.42500431,1.40589086,0.95098074
-1.68984492,4.23684735,0.02404282,0.52687514,0.62635942,1.32799909,0.03749725,1.43497029,1.39324246,0.95249508
-1.68384192,4.22006688,0.02409786,0.51671995,0.63229454,1.31042035,0.03806665,1.44563837,1.38341119,0.95481375
-1.67783892,4.20672854,0.02413929,0.50693470,0.63764907,1.29495559,0.03871805,1.45651967,1.37629724,0.95777916
-1.67183592,4.19612881,0.02416206,0.49756771,0.64223419,1.28140643,0.03943749,1.46716245,1.37181904,0.96125024
-1.66583292,4.18771629,0.02416182,0.48867566,0.64589121,1.26963904,0.04021169,1.47716113,1.36991358,0.96510646
-1.65982991,4.18108482,0.02413500,0.48032206,0.64849440,1.25957242,0.04102817,1.48616368,1.37053546,0.96925107
-1.65382691,4.17596207,0.02407902,0.47257540,0.64995302,1.25116531,0.04187519,1.49387740,1.37365485,0.97361342
-1.64782391,4.17219485,0.02399229,0.46550695,0.65021236,1.24440262,0.04274174,1.50007291,1.37925461,0.97815025
-1.64182091,4.16973225,0.02387431,0.45918855,0.64925395,1.23928240,0.04361751,1.50458635,1.38732687,0.98284583
-1.63581791,4.16860744,0.02372574,0.45369041,0.64709487,1.23580390,0.04449282,1.50731969,1.39786935,0.98771106
-1.62981491,4.16891947,0.02354833,0.44907902,0.64378625,1.23395749,0.04535856,1.50823922,1.41088180,0.99278139
-1.62381191,4.17081545,0.02334491,0.44541529,0.63941106,1.23371688,0.04620620,1.50737234,1.42636263,0.99811378
-1.61780890,4.17447411,0.02311933,0.44275306,0.63408102,1.23503383,0.04702775,1.50480256,1.44430612,1.00378274
-1.61180590,4.18009114,0.02287637,0.44113795,0.62793304,1.23783555,0.04781578,1.50066326,1.46470026,1.00987560
-1.60580290,4.18786665,0.02262156,0.44060668,0.62112500,1.24202466,0.04856346,1.49513012,1.48752547,1.01648738
-1.59979990,4.19799499,0.02236109,0.44118680,0.61383106,1.24748154,0.04926458,1.48841283,1.51275400,1.02371545
-1.59379690,4.21065712,0.02210161,0.44289683,0.60623665,1.25406854,0.04991367,1.48074614,1.54035026,1.03165417
-1.58779390,4.22601526,0.02185003,0.44574683,0.59853323,1.26163579,0.05050602,1.47238103,1.57027184,1.04039007
-1.58179090,4.24420984,0.02161336,0.44973919,0.59091293,1.27002787,0.05103780,1.46357595,1.60247105,1.04999757
-1.57578789,4.26535839,0.02139851,0.45486976,0.58356331,1.27909090,0.05150613,1.45458889,1.63689696,1.06053569
