energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-4.30115058,2.17511014,0.02203792,0.10802355,0.01897057,1.37274518,0.78553545,0.40284223
-4.29514757,2.23992266,0.02201290,0.10931559,0.01981109,1.41869291,0.81099487,0.41508427
-4.28914457,2.30518752,0.02203692,0.11071576,0.02060999,1.46464277,0.83720304,0.42713634
-4.28314157,2.37015595,0.02209364,0.11218428,0.02135864,1.51013793,0.86392487,0.43885128
-4.27713857,2.43419147,0.02216960,0.11368366,0.02205075,1.55479751,0.89096159,0.45010247
-4.27113557,2.49678876,0.02225455,0.11518000,0.02268246,1.59832744,0.91815678,0.46078748
-4.26513257,2.55758332,0.02234172,0.11664395,0.02325240,1.64052548,0.94539909,0.47083029
-4.25912956,2.61635145,0.02242787,0.11805130,0.02376158,1.68127996,0.97262134,0.48018173
-4.25312656,2.67300046,0.02251322,0.11938318,0.02421315,1.72056224,0.99979606,0.48881832
-4.24712356,2.72754963,0.02260125,0.12062591,0.02461208,1.75841329,1.02692760,0.49673948
-4.24112056,2.78010329,0.02269840,0.12177042,0.02496476,1.79492529,1.05404131,0.50396336
-4.23511756,2.83081762,0.02281358,0.12281150,0.02527845,1.83021927,1.08117042,0.51052157
-4.22911456,2.87986351,0.02295769,0.12374676,0.02556074,1.86442039,1.10834153,0.51645322
-4.22311156,2.92738796,0.02314306,0.12457549,0.02581897,1.89763247,1.13555964,0.52179860
-4.21710855,2.97347673,0.02338280,0.12529749,0.02605969,1.92991349,1.16279388,0.52659300
-4.21110555,3.01812084,0.02369021,0.12591194,0.02628813,1.96125386,1.18996483,0.53086114
-4.20510255,3.06118943,0.02407817,0.12641650,0.02650775,1.99155900,1.21693469,0.53461252
-4.19909955,3.10241103,0.02455858,0.12680649,0.02671993,2.02063765,1.24350093,0.53783808
-4.19309655,3.14136484,0.02514182,0.12707449,0.02692375,2.04819683,1.26939417,0.54050846
-4.18709355,3.17748281,0.02583634,0.12721016,0.02711590,2.07384412,1.29428080,0.54257384
-4.18109055,3.21006305,0.02664823,0.12720038,0.02729081,2.09709734,1.31777029,0.54396567
-4.17508754,3.23829379,0.02758097,0.12702980,0.02744080,2.11740142,1.33942725,0.54459993
-4.16908454,3.26128701,0.02863523,0.12668153,0.02755649,2.13415155,1.35878763,0.54438192
-4.16308154,3.27811996,0.02980871,0.12613814,0.02762723,2.14672152,1.37537842,0.54321224
-4.15707854,3.28788227,0.03109615,0.12538281,0.02764164,2.15449587,1.38874002,0.54099370
-4.15107554,3.28972633,0.03248935,0.12440056,0.02758826,2.15690393,1.39844997,0.53763858
-4.14507254,3.28291797,0.03397734,0.12317951,0.02745613,2.15345426,1.40414718,0.53307609
-4.13906953,3.26688511,0.03554658,0.12171204,0.02723543,2.14376738,1.40555510,0.52725942
-4.13306653,3.24126145,0.03718125,0.11999585,0.02691804,2.12760531,1.40250293,0.52017212
-4.12706353,3.20592335,0.03886359,0.11803490,0.02649802,2.10489635,1.39494369,0.51183347
-4.12106053,3.16101780,0.04057437,0.11584000,0.02597202,2.07575389,1.38296824,0.50230251
-4.11505753,3.10698033,0.04229334,0.11342923,0.02533954,2.04048837,1.36681458,0.49168066
-4.10905453,3.04454210,0.04399979,0.11082809,0.02460303,1.99961189,1.34687193,0.48011281
-4.10305153,2.97472576,0.04567307,0.10806937,0.02376792,1.95383528,1.32367931,0.46778669
-4.09704852,2.89883054,0.04729326,0.10519273,0.02284247,1.90405780,1.29791863,0.45493084
-4.09104552,2.81840716,0.04884167,0.10224414,0.02183748,1.85134990,1.27040253,0.44181096
-4.08504252,2.73522358,0.05030151,0.09927498,0.02076596,1.79692987,1.24205723,0.42872510
-4.07903952,2.65122307,0.05165832,0.09634104,0.01964260,1.74213508,1.21390101,0.41599752
-4.07303652,2.56847591,0.05290049,0.09350142,0.01848334,1.68838901,1.18701894,0.40397170
-4.06703352,2.48912636,0.05401959,0.09081714,0.01730475,1.63716490,1.16253462,0.39300250
-4.06103052,2.41533657,0.05501062,0.08834984,0.01612350,1.58994736,1.14157968,0.38344767
-4.05502751,2.34922879,0.05587209,0.08616029,0.01495579,1.54819273,1.12526189,0.37565903
-4.04902451,2.29282760,0.05660595,0.08430690,0.01381692,1.51328939,1.11463270,0.36997328
-4.04302151,2.24800321,0.05721742,0.08284420,0.01272076,1.48651882,1.11065519,0.36670276
-4.03701851,2.21641751,0.05771456,0.08182132,0.01167946,1.46901838,1.11417298,0.36612630
-4.03101551,2.19947387,0.05810778,0.08128047,0.01070314,1.46174675,1.12588136,0.36848035
-4.02501251,2.19827187,0.05840919,0.08125556,0.00979970,1.46545264,1.14630115,0.37395050
-4.01900950,2.21356842,0.05863190,0.08177082,0.00897475,1.48064784,1.17575632,0.38266382
-4.01300650,2.24574609,0.05878923,0.08283961,0.00823158,1.50758530,1.21435616,0.39468206
-4.00700350,2.29479006,0.05889397,0.08446346,0.00757124,1.54624305,1.26198271,0.40999610
-4.00100050,2.36027463,0.05895765,0.08663127,0.00699267,1.59631473,1.31828433,0.42852190
-3.99499750,2.44136035,0.05898989,0.08931889,0.00649293,1.65720750,1.38267581,0.45009823
-3.98899450,2.53680254,0.05899799,0.09248895,0.00606742,1.72804777,1.45434563,0.47448648
-3.98299150,2.64497184,0.05898654,0.09609122,0.00571020,1.80769531,1.53227054,0.50137270
-3.97698849,2.76388692,0.05895735,0.10006323,0.00541425,1.89476580,1.61523756,0.53037207
-3.97098549,2.89125924,0.05890952,0.10433142,0.00517179,1.98766177,1.70187298,0.56103596
-3.96498249,3.02454914,0.05883977,0.10881275,0.00497462,2.08461144,1.79067789,0.59286139
-3.95897949,3.16103208,0.05874283,0.11341662,0.00481439,2.18371466,1.88006927,0.62530283
-3.95297649,3.29787319,0.05861216,0.11804718,0.00468284,2.28299468,1.96842536,0.65778610
-3.94697349,3.43220782,0.05844064,0.12260601,0.00457210,2.38045418,2.05413385,0.68972385
-3.94097049,3.56122545,0.05822138,0.12699483,0.00447487,2.47413365,2.13564100,0.72053226
-3.93496748,3.68225359,0.05794851,0.13111846,0.00438459,2.56216991,2.21149983,0.74964813
-3.92896448,3.79283850,0.05761796,0.13488758,0.00429555,2.64285244,2.28041534,0.77654584
-3.92296148,3.89081926,0.05722806,0.13822149,0.00420302,2.71467510,2.34128465,0.80075335
-3.91695848,3.97439185,0.05678009,0.14105045,0.00410327,2.77638099,2.39323051,0.82186660
-3.91095548,4.04216041,0.05627853,0.14331768,0.00399361,2.82699839,2.43562621,0.83956148
-3.90495248,4.09317318,0.05573120,0.14498088,0.00387234,2.86586599,2.46811097,0.85360298
-3.89894947,4.12694147,0.05514909,0.14601318,0.00373869,2.89264627,2.49059489,0.86385089
-3.89294647,4.14344063,0.05454605,0.14640346,0.00359279,2.90732626,2.50325323,0.87026190
-3.88694347,4.14309311,0.05393823,0.14615608,0.00343552,2.91020576,2.50651020,0.87288784
-3.88094047,4.12673433,0.05334341,0.14529007,0.00326841,2.90187344,2.50101313,0.87187028
-3.87493747,4.09556323,0.05278016,0.14383766,0.00309353,2.88317209,2.48759825,0.86743172
-3.86893447,4.05107986,0.05226696,0.14184254,0.00291335,2.85515476,2.46724971,0.85986375
-3.86293147,3.99501333,0.05182128,0.13935756,0.00273059,2.81903401,2.44105395,0.84951288
-3.85692846,3.92924347,0.05145875,0.13644240,0.00254815,2.77612667,2.41015161,0.83676477
-3.85092546,3.85572019,0.05119231,0.13316103,0.00236892,2.72779692,2.37568922,0.82202754
-3.84492246,3.77638439,0.05103162,0.12957918,0.00219574,2.67540035,2.33877299,0.80571508
-3.83891946,3.69309384,0.05098246,0.12576206,0.00203125,2.62023158,2.30042672,0.78823108
-3.83291646,3.60755744,0.05104650,0.12177218,0.00187786,2.56347768,2.26155568,0.76995458
-3.82691346,3.52128047,0.05122106,0.11766766,0.00173767,2.50617942,2.22291772,0.75122758
-3.82091046,3.43552270,0.05149924,0.11350077,0.00161242,2.44920159,2.18510279,0.73234519
-3.81490745,3.35127054,0.05187007,0.10931702,0.00150345,2.39321346,2.14852115,0.71354864
-3.80890445,3.26922376,0.05231889,0.10515455,0.00141171,2.33867943,2.11340043,0.69502135
-3.80290145,3.18979615,0.05282788,0.10104402,0.00133770,2.28585987,2.07979105,0.67688793
-3.79689845,3.11312924,0.05337662,0.09700879,0.00128154,2.23482124,2.04757927,0.65921601
-3.79089545,3.03911735,0.05394275,0.09306544,0.00124296,2.18545439,2.01650661,0.64202054
-3.78489245,2.96744182,0.05450266,0.08922449,0.00122128,2.13749954,1.98619440,0.62527017
-3.77888944,2.89761216,0.05503216,0.08549133,0.00121550,2.09057627,1.95617193,0.60889526
-3.77288644,2.82901145,0.05550715,0.08186716,0.00122431,2.04421664,1.92590665,0.59279689
-3.76688344,2.76094369,0.05590426,0.07835002,0.00124612,1.99789969,1.89483486,0.57685642
-3.76088044,2.69268059,0.05620138,0.07493579,0.00127911,1.95108560,1.86239170,0.56094511
-3.75487744,2.62350583,0.05637816,0.07161905,0.00132129,1.90324805,1.82803894,0.54493326
-3.74887444,2.55275509,0.05641643,0.06839385,0.00137053,1.85390335,1.79128987,0.52869862
-3.74287144,2.47985041,0.05630058,0.06525442,0.00142463,1.80263558,1.75173030,0.51213358
-3.73686843,2.40432817,0.05601780,0.06219563,0.00148136,1.74911682,1.70903536,0.49515120
-3.73086543,2.32585991,0.05555832,0.05921343,0.00153852,1.69312225,1.66298163,0.47768961
-3.72486243,2.24426618,0.05491558,0.05630511,0.00159400,1.63453987,1.61345477,0.45971513
-3.71885943,2.15952341,0.05408630,0.05346946,0.00164582,1.57337513,1.56045264,0.44122379
-3.71285643,2.07176430,0.05307056,0.05070688,0.00169219,1.50975069,1.50408425,0.42224160
-3.70685343,1.98127254,0.05187178,0.04801943,0.00173155,1.44390181,1.44456501,0.40282360
-3.70085043,1.88847248,0.05049664,0.04541081,0.00176260,1.37616811,1.38220873,0.38305182
-3.69484742,1.79391483,0.04895501,0.04288634,0.00178436,1.30698221,1.31741694,0.36303247
-3.68884442,1.69825912,0.04725979,0.04045289,0.00179617,1.23685607,1.25066615,0.34289246
-3.68284142,1.60225396,0.04542662,0.03811883,0.00179769,1.16636562,1.18249352,0.32277546
-3.67683842,1.50671573,0.04347366,0.03589390,0.00178895,1.09613443,1.11348167,0.30283763
-3.67083542,1.41250662,0.04142123,0.03378912,0.00177030,1.02681681,1.04424290,0.28324332
-3.66483242,1.32051241,0.03929139,0.03181663,0.00174242,0.95908103,0.97540354,0.26416068
-3.65882941,1.23162081,0.03710756,0.02998946,0.00170628,0.89359295,0.90758863,0.24575745
-3.65282641,1.14670038,0.03489395,0.02832133,0.00166310,0.83100035,0.84140740,0.22819687
-3.64682341,1.06658074,0.03267511,0.02682631,0.00161433,0.77191838,0.77743983,0.21163394
-3.64082041,0.99203400,0.03047537,0.02551846,0.00156156,0.71691604,0.71622451,0.19621190
-3.63481741,0.92375785,0.02831835,0.02441141,0.00150650,0.66650416,0.65824798,0.18205908
-3.62881441,0.86236018,0.02622637,0.02351785,0.00145093,0.62112458,0.60393570,0.16928616
-3.62281141,0.80834568,0.02422006,0.02284906,0.00139662,0.58114096,0.55364476,0.15798368
-3.61680840,0.76210424,0.02231787,0.02241430,0.00134527,0.54683101,0.50765838,0.14822008
-3.61080540,0.72390150,0.02053572,0.02222026,0.00129851,0.51838039,0.46618216,0.14004006
-3.60480240,0.69387159,0.01888671,0.02227055,0.00125780,0.49587815,0.42934219,0.13346336
-3.59879940,0.67201234,0.01738089,0.02256518,0.00122445,0.47931412,0.39718484,0.12848407
-3.59279640,0.65818310,0.01602518,0.02310012,0.00119957,0.46857797,0.36967835,0.12507038
-3.58679340,0.65210541,0.01482332,0.02386699,0.00118405,0.46346046,0.34671603,0.12316482
-3.58079040,0.65336679,0.01377594,0.02485285,0.00117858,0.46365670,0.32812103,0.12268508
-3.57478739,0.66142784,0.01288076,0.02604017,0.00118366,0.46877176,0.31365262,0.12352549
-3.56878439,0.67563275,0.01213281,0.02740695,0.00119962,0.47832866,0.30301388,0.12555895
-3.56278139,0.69522340,0.01152477,0.02892700,0.00122663,0.49177873,0.29586063,0.12863966
-3.55677839,0.71935704,0.01104739,0.03057049,0.00126480,0.50851446,0.29181155,0.13260632
-3.55077539,0.74712724,0.01068994,0.03230460,0.00131416,0.52788467,0.29045927,0.13728606
-3.54477239,0.77758812,0.01044073,0.03409441,0.00137481,0.54921174,0.29138225,0.14249876
-3.53876938,0.80978102,0.01028762,0.03590386,0.00144687,0.57181075,0.29415736,0.14806195
-3.53276638,0.84276338,0.01021864,0.03769694,0.00153063,0.59500993,0.29837265,0.15379598
-3.52676338,0.87563867,0.01022250,0.03943887,0.00162659,0.61817198,0.30364036,0.15952943
-3.52076038,0.90758677,0.01028915,0.04109733,0.00173547,0.64071559,0.30960963,0.16510447
-3.51475738,0.93789341,0.01041033,0.04264372,0.00185830,0.66213637,0.31597858,0.17038221
-3.50875438,0.96597792,0.01058000,0.04405423,0.00199641,0.68202651,0.32250563,0.17524755
-3.50275138,0.99141774,0.01079481,0.04531092,0.00215145,0.70009225,0.32901936,0.17961356
-3.49674837,1.01396890,0.01105437,0.04640246,0.00232540,0.71616842,0.33542689,0.18342509
-3.49074537,1.03358129,0.01136159,0.04732481,0.00252050,0.73022940,0.34172013,0.18666145
-3.48474237,1.05040778,0.01172276,0.04808143,0.00273917,0.74239565,0.34797983,0.18933802
-3.47873937,1.06480664,0.01214761,0.04868338,0.00298398,0.75293557,0.35437700,0.19150666
-3.47273637,1.07733665,0.01264921,0.04914896,0.00325751,0.76226209,0.36117155,0.19325482
-3.46673337,1.08874481,0.01324378,0.04950315,0.00356218,0.77092409,0.36870798,0.19470344
-3.46073037,1.09994673,0.01395031,0.04977670,0.00390016,0.77959243,0.37740805,0.19600352
-3.45472736,1.11199998,0.01479006,0.05000493,0.00427315,0.78904108,0.38776046,0.19733151
-3.44872436,1.12607123,0.01578599,0.05022642,0.00468224,0.80012361,0.40030758,0.19888367
-3.44272136,1.14339797,0.01696195,0.05048138,0.00512776,0.81374579,0.41562952,0.20086950
-3.43671836,1.16524596,0.01834186,0.05081006,0.00560905,0.83083503,0.43432578,0.20350454
-3.43071536,1.19286389,0.01994878,0.05125105,0.00612440,0.85230759,0.45699484,0.20700268
-3.42471236,1.22743651,0.02180383,0.05183962,0.00667091,0.87903460,0.48421230,0.21156826
-3.41870935,1.27003790,0.02392522,0.05260619,0.00724442,0.91180806,0.51650792,0.21738829
-3.41270635,1.32158645,0.02632710,0.05357498,0.00783951,0.95130777,0.55434248,0.22462492
-3.40670335,1.38280305,0.02901859,0.05476282,0.00844947,0.99807048,0.59808495,0.23340858
-3.40070035,1.45417404,0.03200276,0.05617834,0.00906647,1.05246230,0.64799082,0.24383188
-3.39469735,1.53592018,0.03527585,0.05782133,0.00968164,1.11465528,0.70418241,0.25594450
-3.38869435,1.62797289,0.03882649,0.05968259,0.01028527,1.18460918,0.76663194,0.26974933
-3.38269135,1.72995868,0.04263527,0.06174396,0.01086707,1.26205909,0.83514807,0.28519993
-3.37668834,1.84119261,0.04667441,0.06397874,0.01141644,1.34650951,0.90936670,0.30219943
-3.37068534,1.96068107,0.05090780,0.06635245,0.01192279,1.43723538,0.98874668,0.32060088
-3.36468234,2.08713425,0.05529125,0.06882379,0.01237587,1.53329008,1.07257078,0.34020916
-3.35867934,2.21898797,0.05977308,0.07134584,0.01276610,1.63352052,1.15995248,0.36078435
-3.35267634,2.35443467,0.06429495,0.07386750,0.01308491,1.73658903,1.24984842,0.38204643
-3.34667334,2.49146259,0.06879309,0.07633498,0.01332502,1.84100149,1.34107684,0.40368141
-3.34067034,2.62790225,0.07319962,0.07869340,0.01348072,1.94514114,1.43234124,0.42534839
-3.33466733,2.76147890,0.07744428,0.08088839,0.01354806,2.04730701,1.52225912,0.44668773
-3.32866433,2.88986942,0.08145618,0.08286764,0.01352502,2.14575595,1.60939478,0.46732982
-3.32266133,3.01076197,0.08516572,0.08458237,0.01341156,2.23874701,1.69229526,0.48690438
-3.31665833,3.12191651,0.08850659,0.08598867,0.01320969,2.32458680,1.76952836,0.50504990
-3.31065533,3.22122443,0.09141765,0.08704865,0.01292334,2.40167442,1.83972123,0.52142306
-3.30465233,3.30676528,0.09384479,0.08773142,0.01255830,2.46854459,1.90159847,0.53570784
-3.29864932,3.37685894,0.09574255,0.08801383,0.01212200,2.52390755,1.95401808,0.54762392
-3.29264632,3.43011147,0.09707557,0.08788100,0.01162330,2.56668445,1.99600412,0.55693436
-3.28664332,3.46545336,0.09781962,0.08732660,0.01107220,2.59603725,2.02677482,0.56345213
-3.28064032,3.48216892,0.09796248,0.08635293,0.01047959,2.61139205,2.04576511,0.56704545
-3.27463732,3.47991609,0.09750424,0.08497078,0.00985693,2.61245535,2.05264280,0.56764164
-3.26863432,3.45873613,0.09645736,0.08319909,0.00921594,2.59922260,2.04731782,0.56522964
-3.26263132,3.41905309,0.09484634,0.08106446,0.00856835,2.57197916,2.02994425,0.55986078
-3.25662831,3.36166331,0.09270696,0.07860048,0.00792563,2.53129359,2.00091531,0.55164821
-3.25062531,3.28771546,0.09008528,0.07584696,0.00729878,2.47800367,1.96085141,0.54076465
-3.24462231,3.19868197,0.08703629,0.07284907,0.00669814,2.41319585,1.91058204,0.52743883
-3.23861931,3.09632303,0.08362245,0.06965641,0.00613324,2.33817874,1.85112214,0.51195059
-3.23261631,2.98264421,0.07991191,0.06632207,0.00561275,2.25445175,1.78364397,0.49462480
-3.22661331,2.85984931,0.07597680,0.06290158,0.00514437,2.16366977,1.70944559,0.47582443
-3.22061031,2.73028974,0.07189140,0.05945200,0.00473481,2.06760499,1.62991708,0.45594271
-3.21460730,2.59641182,0.06773031,0.05603094,0.00438981,1.96810703,1.54650560,0.43539482
-3.20860430,2.46070349,0.06356681,0.05269562,0.00411413,1.86706226,1.46068047,0.41460914
-3.20260130,2.32564166,0.05947122,0.04950202,0.00391162,1.76635348,1.37389930,0.39401837
-3.19659830,2.19364122,0.05550953,0.04650402,0.00378518,1.66782070,1.28757599,0.37405065
-3.19059530,2.06700682,0.05174214,0.04375266,0.00373684,1.57322379,1.20305145,0.35512083
-3.18459230,1.94788829,0.04822283,0.04129539,0.00376777,1.48420785,1.12156755,0.33762207
-3.17858929,1.83824013,0.04499795,0.03917540,0.00387823,1.40227157,1.04424488,0.32191790
-3.17258629,1.73978590,0.04210581,0.03743097,0.00406761,1.32873926,0.97206440,0.30833488
-3.16658329,1.65398774,0.03957624,0.03609494,0.00433439,1.26473677,0.90585325,0.29715596
-3.16058029,1.58202137,0.03743040,0.03519409,0.00467607,1.21117168,0.84627476,0.28861452
-3.15457729,1.52475688,0.03568074,0.03474872,0.00508913,1.16871785,0.79382243,0.28288946
-3.14857429,1.48274547,0.03433110,0.03477215,0.00556901,1.13780474,0.74881785,0.28010115
-3.14257129,1.45621229,0.03337697,0.03527033,0.00611004,1.11861139,0.71141226,0.28030845
-3.13656828,1.44505554,0.03280592,0.03624157,0.00670541,1.11106544,0.68159153,0.28350696
-3.13056528,1.44885197,0.03259810,0.03767628,0.00734721,1.11484709,0.65918420,0.28962841
-3.12456228,1.46686873,0.03272689,0.03955682,0.00802641,1.12939818,0.64387233,0.29854142
-3.11855928,1.49808176,0.03315962,0.04185760,0.00873294,1.15393634,0.63520493,0.31005368
-3.11255628,1.54120041,0.03385840,0.04454517,0.00945585,1.18747415,0.63261340,0.32391546
-3.10655328,1.59469826,0.03478102,0.04757861,0.01018341,1.22884314,0.63542898,0.33982466
-3.10055028,1.65684966,0.03588191,0.05091008,0.01090331,1.27672221,0.64290161,0.35743325
-3.09454727,1.72577152,0.03711320,0.05448554,0.01160294,1.32967032,0.65421996,0.37635506
-3.08854427,1.79946953,0.03842575,0.05824580,0.01226967,1.38616239,0.66853221,0.39617487
-3.08254127,1.87588792,0.03977022,0.06212763,0.01289107,1.44462811,0.68496726,0.41645849
-3.07653827,1.95296157,0.04109821,0.06606523,0.01345532,1.50349236,0.70265575,0.43676380
-3.07053527,2.02866905,0.04236325,0.06999172,0.01395149,1.56121632,0.72075066,0.45665226
-3.06453227,2.10108521,0.04352186,0.07384091,0.01436981,1.61633812,0.73844686,0.47570072
-3.05852926,2.16843162,0.04453444,0.07754901,0.01470200,1.66751161,0.75499922,0.49351302
-3.05252626,2.22912316,0.04536611,0.08105650,0.01494149,1.71354215,0.76973880,0.50973119
-3.04652326,2.28180936,0.04598741,0.08430986,0.01508362,1.75341798,0.78208673,0.52404556
-3.04052026,2.32540874,0.04637483,0.08726323,0.01512575,1.78633620,0.79156538,0.53620368
-3.03451726,2.35913505,0.04651126,0.08987987,0.01506736,1.81172225,0.79780651,0.54601751
-3.02851426,2.38251429,0.04638611,0.09213342,0.01491002,1.82924216,0.80055631,0.55336866
-3.02251126,2.39539183,0.04599546,0.09400875,0.01465737,1.83880714,0.79967701,0.55821138
-3.01650825,2.39792935,0.04534183,0.09550255,0.01431492,1.84057014,0.79514531,0.56057325
-3.01050525,2.39059171,0.04443389,0.09662348,0.01388992,1.83491469,0.78704753,0.56055339
-3.00450225,2.37412418,0.04328607,0.09739191,0.01339109,1.82243636,0.77557189,0.55831836
-2.99849925,2.34952107,0.04191786,0.09783924,0.01282834,1.80391761,0.76099809,0.55409582
-2.99249625,2.31798692,0.04035318,0.09800690,0.01221249,1.78029706,0.74368478,0.54816615
-2.98649325,2.28089193,0.03861959,0.09794492,0.01155492,1.75263447,0.72405531,0.54085255
-2.98049025,2.23972335,0.03674742,0.09771024,0.01086728,1.72207278,0.70258232,0.53250974
-2.97448724,2.19603471,0.03476895,0.09736479,0.01016115,1.68979879,0.67977177,0.52351196
-2.96848424,2.15139505,0.03271752,0.09697342,0.00944780,1.65700402,0.65614697,0.51424059
-2.96248124,2.10733979,0.03062677,0.09660177,0.00873787,1.62484712,0.63223313,0.50507189
-2.95647824,2.06532519,0.02852979,0.09631416,0.00804125,1.59441929,0.60854289,0.49636540
-2.95047524,2.02668788,0.02645851,0.09617156,0.00736679,1.56671387,0.58556327,0.48845331
-2.94447224,1.99261056,0.02444303,0.09622971,0.00672227,1.54260092,0.56374441,0.48163122
-2.93846923,1.96409489,0.02251117,0.09653759,0.00611424,1.52280752,0.54349015,0.47615056
-2.93246623,1.94194206,0.02068797,0.09713598,0.00554802,1.50790415,0.52515080,0.47221288
-2.92646323,1.92674104,0.01899546,0.09805652,0.00502767,1.49829710,0.50901791,0.46996607
-2.92046023,1.91886449,0.01745237,0.09932101,0.00455603,1.49422686,0.49532107,0.46950260
-2.91445723,1.91847161,0.01607401,0.10094102,0.00413474,1.49577184,0.48422667,0.47085962
-2.90845423,1.92551728,0.01487219,0.10291789,0.00376438,1.50285691,0.47583817,0.47402083
-2.90245123,1.93976637,0.01385521,0.10524296,0.00344450,1.51526581,0.47019794,0.47891993
-2.89644822,1.96081214,0.01302792,0.10789814,0.00317376,1.53265658,0.46729014,0.48544528
-2.89044522,1.98809770,0.01239179,0.11085655,0.00295003,1.55457908,0.46704459,0.49344562
-2.88444222,2.02093909,0.01194503,0.11408351,0.00277050,1.58049362,0.46934114,0.50273640
-2.87843922,2.05854927,0.01168277,0.11753749,0.00263182,1.60978988,0.47401467,0.51310655
-2.87243622,2.10006185,0.01159722,0.12117124,0.00253016,1.64180549,0.48086024,0.52432531
-2.86643322,2.14455399,0.01167788,0.12493288,0.00246138,1.67584358,0.48963840,0.53614895
-2.86043022,2.19106793,0.01191177,0.12876706,0.00242108,1.71118894,0.50008074,0.54832709
-2.85442721,2.23863084,0.01228371,0.13261607,0.00240475,1.74712271,0.51189543,0.56060855
-2.84842421,2.28627282,0.01277664,0.13642087,0.00240780,1.78293533,0.52477290,0.57274664
-2.84242121,2.33304327,0.01337192,0.14012211,0.00242570,1.81793806,0.53839176,0.58450374
-2.83641821,2.37802576,0.01404973,0.14366109,0.00245404,1.85147309,0.55242485,0.59565524
-2.83041521,2.42035155,0.01478948,0.14698069,0.00248862,1.88292271,0.56654565,0.60599296
-2.82441221,2.45921229,0.01557030,0.15002617,0.00252549,1.91171758,0.58043482,0.61532793
-2.81840920,2.49387206,0.01637149,0.15274605,0.00256105,1.93734460,0.59378708,0.62349276
-2.81240620,2.52367886,0.01717302,0.15509288,0.00259208,1.95935446,0.60631816,0.63034364
-2.80640320,2.54807584,0.01795610,0.15702404,0.00261580,1.97736900,0.61777169,0.63576207
-2.80040020,2.56661203,0.01870360,0.15850249,0.00262990,1.99108834,0.62792594,0.63965631
-2.79439720,2.57895245,0.01940062,0.15949757,0.00263257,2.00029775,0.63659997,0.64196267
-2.78839420,2.58488721,0.02003481,0.15998567,0.00262250,2.00487379,0.64365903,0.64264665
-2.78239120,2.58433916,0.02059679,0.15995100,0.00259891,2.00478958,0.64901883,0.64170378
-2.77638819,2.57736948,0.02108039,0.15938623,0.00256148,2.00011857,0.65264837,0.63916027
-2.77038519,2.56418063,0.02148278,0.15829306,0.00251041,1.99103640,0.65457113,0.63507331
-2.76438219,2.54511606,0.02180451,0.15668267,0.00244630,1.97782039,0.65486427,0.62953090
-2.75837919,2.52065620,0.02204937,0.15457613,0.00237014,1.96084619,0.65365580,0.62265116
-2.75237619,2.49141030,0.02222418,0.15200448,0.00228326,1.94058125,0.65111971,0.61458102
-2.74637319,2.45810390,0.02233838,0.14900873,0.00218723,1.91757509,0.64746896,0.60549409
-2.74037019,2.42156198,0.02240357,0.14563956,0.00208383,1.89244613,0.64294676,0.59558787
-2.73436718,2.38268797,0.02243286,0.14195677,0.00197496,1.86586542,0.63781622,0.58508007
-2.72836418,2.34243910,0.02244025,0.13802841,0.00186255,1.83853766,0.63234891,0.57420405
-2.72236118,2.30179874,0.02243989,0.13392968,0.00174853,1.81117992,0.62681282,0.56320366
-2.71635818,2.26174666,0.02244530,0.12974145,0.00163475,1.78449898,0.62146012,0.55232720
-2.71035518,2.22322822,0.02246875,0.12554855,0.00152289,1.75916787,0.61651559,0.54182104
-2.70435218,2.18712359,0.02252050,0.12143781,0.00141448,1.73580281,0.61216593,0.53192272
-2.69834917,2.15421824,0.02260831,0.11749580,0.00131083,1.71494122,0.60855078,0.52285398
-2.69234617,2.12517577,0.02273695,0.11380656,0.00121298,1.69702189,0.60575574,0.51481382
-2.68634317,2.10051425,0.02290790,0.11044905,0.00112173,1.68236809,0.60380785,0.50797187
-2.68034017,2.08058701,0.02311920,0.10749475,0.00103762,1.67117434,0.60267370,0.50246227
-2.67433717,2.06556856,0.02336547,0.10500521,0.00096094,1.66349737,0.60226030,0.49837846
-2.66833417,2.05544644,0.02363807,0.10302986,0.00089173,1.65925181,0.60241866,0.49576882
-2.66233117,2.05001904,0.02392549,0.10160400,0.00082983,1.65821062,0.60294999,0.49463367
-2.65632816,2.04889991,0.02421380,0.10074717,0.00077487,1.66001046,0.60361401,0.49492356
-2.65032516,2.05152804,0.02448725,0.10046199,0.00072635,1.66416169,0.60413921,0.49653910
-2.64432216,2.05718406,0.02472900,0.10073345,0.00068366,1.67006269,0.60423433,0.49933236
-2.63831916,2.06501179,0.02492183,0.10152878,0.00064608,1.67701806,0.60360068,0.50310987
-2.63231616,2.07404422,0.02504889,0.10279798,0.00061288,1.68425995,0.60194459,0.50763723
-2.62631316,2.08323337,0.02509450,0.10447487,0.00058328,1.69097192,0.59898951,0.51264514
-2.62031016,2.09148283,0.02504476,0.10647882,0.00055654,1.69631442,0.59448716,0.51783681
-2.61430715,2.09768193,0.02488822,0.10871702,0.00053198,1.69945111,0.58822732,0.52289650
-2.60830415,2.10074060,0.02461630,0.11108720,0.00050896,1.69957521,0.58004580,0.52749888
-2.60230115,2.09962365,0.02422369,0.11348081,0.00048692,1.69593484,0.56983042,0.53131904
