energy_ev,total_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.51475738,7.98478143,1.45349978,3.12637017,1.02580604,0.86842379,0.00976534,1.16924333,0.02717035,2.42248642
-3.50875438,8.18416779,1.48791755,3.21016723,1.06169538,0.89348464,0.01007310,1.21693002,0.02901873,2.44667009
-3.50275138,8.41171596,1.52472719,3.30708715,1.10060404,0.92172451,0.01036934,1.26743820,0.03096566,2.48022140
-3.49674837,8.66515849,1.56349737,3.41658339,1.14204039,0.95266058,0.01065280,1.32049525,0.03299972,2.52233349
-3.49074537,8.94168357,1.60379536,3.53787371,1.18545170,0.98570995,0.01092232,1.37581630,0.03510761,2.57196294
-3.48474237,9.23803113,1.64520247,3.66996960,1.23023898,1.02020837,0.01117680,1.43311052,0.03727434,2.62787112
-3.47873937,9.55060285,1.68732911,3.81171207,1.27577263,1.05543211,0.01141515,1.49208812,0.03948373,2.68867055
-3.47273637,9.87558301,1.72982948,3.96181306,1.32140823,1.09062211,0.01163631,1.55246801,0.04171873,2.75287451
-3.46673337,10.20906661,1.77241532,4.11890123,1.36650212,1.12500957,0.01183922,1.61398625,0.04396203,2.81894812
-3.46073037,10.54719102,1.81486881,4.28157108,1.41042636,1.15784186,0.01202290,1.67640524,0.04619654,2.88535898
-3.45472736,10.88626694,1.85705392,4.44843364,1.45258274,1.18840773,0.01218642,1.73952346,0.04840602,2.95062572
-3.44872436,11.22290410,1.89892604,4.61816721,1.49241545,1.21606093,0.01232907,1.80318542,0.05057557,3.01336283
-3.44272136,11.55412739,1.94053944,4.78956621,1.52942234,1.24024115,0.01245036,1.86729136,0.05269221,3.07232040
-3.43671836,11.87747862,1.98205183,4.96158609,1.56316452,1.26049149,0.01255015,1.93180611,0.05474529,3.12641771
-3.43071536,12.19109996,2.02372581,5.13338229,1.59327411,1.27647185,0.01262878,1.99676643,0.05672684,3.17476966
-3.42471236,12.49379473,2.06592650,5.30434139,1.61946024,1.28796778,0.01268710,2.06228588,0.05863183,3.21670565
-3.41870935,12.78506263,2.10911491,5.47410239,1.64151311,1.29489437,0.01272662,2.12855681,0.06045821,3.25178047
-3.41270635,13.06510670,2.15383691,5.64256689,1.65930625,1.29729533,0.01274952,2.19584833,0.06220686,3.27977732
-3.40670335,13.33481061,2.20070742,5.80989673,1.67279683,1.29533734,0.01275871,2.26450005,0.06388134,3.30070326
-3.40070035,13.59568601,2.25039001,5.97649866,1.68202430,1.28930001,0.01275775,2.33491102,0.06548750,3.31477741
-3.39469735,13.84979068,2.30357209,6.14299586,1.68710711,1.27956211,0.01275089,2.40752379,0.06703293,3.32241288
-3.38869435,14.09961992,2.36093632,6.31018676,1.68823790,1.26658474,0.01274285,2.48280372,0.06852630,3.32419310
-3.38269135,14.34797453,2.42312901,6.47899260,1.68567698,1.25089216,0.01273874,2.56121406,0.06997663,3.32084361
-3.37668834,14.59781007,2.49072653,6.65039522,1.67974436,1.23305123,0.01274383,2.64318755,0.07139241,3.31320043
-3.37068534,14.85207309,2.56420098,6.82536769,1.67081030,1.21365040,0.01276333,2.72909562,0.07278087,3.30217599
-3.36468234,15.11353086,2.64388664,7.00480063,1.65928471,1.19327884,0.01280213,2.81921652,0.07414712,3.28872383
-3.35867934,15.38460154,2.72994855,7.18942727,1.64560541,1.17250681,0.01286450,2.91370384,0.07549350,3.27380310
-3.35267634,15.66719202,2.82235488,7.37975097,1.63022548,1.15186766,0.01295390,3.01255712,0.07681897,3.25834381
-3.34667334,15.96255065,2.92085444,7.57597845,1.61360014,1.13184212,0.01307267,3.11559615,0.07811867,3.24321398
-3.34067034,16.27114139,3.02496066,7.77796228,1.59617324,1.11284537,0.01322186,3.22244041,0.07938372,3.22918924
-3.33466733,16.59254559,3.13394320,7.98515561,1.57836383,1.09521695,0.01340108,3.33249527,0.08060116,3.21692603
-3.32866433,16.92539607,3.24682786,8.19658181,1.56055321,1.07921384,0.01360836,3.44494587,0.08175420,3.20693873
-3.32266133,17.26734747,3.36240525,8.41082121,1.54307287,1.06500660,0.01384020,3.55875959,0.08282254,3.19958165
-3.31665833,17.61508510,3.47924846,8.62601607,1.52619372,1.05267847,0.01409157,3.67269764,0.08378310,3.19503601
-3.31065533,17.96437307,3.59573918,8.83989471,1.51011711,1.04222731,0.01435605,3.78533567,0.08461074,3.19330263
-3.30465233,18.31014101,3.71010183,9.04981435,1.49496805,1.03357005,0.01462606,3.89509312,0.08527926,3.19420031
-3.29864932,18.64660701,3.82044453,9.25282190,1.48079089,1.02654938,0.01489309,4.00027046,0.08576245,3.19737021
-3.29264632,18.96743315,3.92480571,9.44573072,1.46754790,1.02094230,0.01514806,4.09909325,0.08603525,3.20228608
-3.28664332,19.26590837,4.02120471,9.62521110,1.45512089,1.01647021,0.01538164,4.18976141,0.08607486,3.20827020
-3.28064032,19.53515253,4.10769469,9.78789112,1.44331586,1.01281018,0.01558467,4.27050209,0.08586190,3.21451470
-3.27463732,19.76833447,4.18241607,9.93046441,1.43187082,1.00960708,0.01574851,4.33962397,0.08538138,3.22010758
-3.26863432,19.95889616,4.24364851,10.04980069,1.42046632,1.00648606,0.01586542,4.39557126,0.08462365,3.22406293
-3.26263132,20.10077469,4.28985984,10.14305493,1.40873870,1.00306527,0.01592888,4.43697496,0.08358506,3.22535410
-3.25662831,20.18861381,4.31974997,10.20777073,1.39629521,0.99896830,0.01593387,4.46269964,0.08226850,3.22294903
-3.25062531,20.21795674,4.33228862,10.24197370,1.38273073,0.99383613,0.01587710,4.47188378,0.08068368,3.21584642
-3.24462231,20.18541270,4.32674531,10.24425091,1.36764515,0.98733820,0.01575709,4.46397199,0.07884712,3.20311132
-3.23861931,20.08879034,4.30271076,10.21381282,1.35066090,0.97918244,0.01557429,4.43873785,0.07678193,3.18390895
-3.23261631,19.92719240,4.26010904,10.15053486,1.33143961,0.96912376,0.01533102,4.39629624,0.07451732,3.15753532
-3.22661331,19.70106721,4.19920002,10.05497630,1.30969729,0.95697107,0.01503136,4.33710471,0.07208786,3.12344341
-3.22061031,19.41221452,4.12057223,9.92837534,1.28521730,0.94259233,0.01468099,4.26195361,0.06953259,3.08126381
-3.21460730,19.06374459,4.02512633,9.77261972,1.25786044,0.92591770,0.01428693,4.17194517,0.06689385,3.03081886
-3.20860430,18.65999155,3.91404990,9.59019381,1.22757178,0.90694061,0.01385726,4.06846240,0.06421605,2.97212976
-3.20260130,18.20638397,3.78878453,9.38410368,1.19438384,0.88571667,0.01340079,3.95312876,0.06154433,2.90541629
-3.19659830,17.70927730,3.65098627,9.15778285,1.15841599,0.86236065,0.01292672,3.82776006,0.05892316,2.83108904
-3.19059530,17.17575468,3.50248102,8.91498240,1.11987022,0.83704146,0.01244428,3.69431061,0.05639494,2.74973470
-3.18459230,16.61340394,3.34521631,8.65964969,1.07902345,0.80997546,0.01196242,3.55481533,0.05399870,2.66209494
-3.17858929,16.03007994,3.18121120,8.39580077,1.03621686,0.78141835,0.01148944,3.41133043,0.05176883,2.56903998
-3.17258629,15.43366188,3.01250599,8.12739187,0.99184280,0.75165600,0.01103280,3.26587460,0.04973406,2.47153799
-3.16658329,14.83181578,2.84111347,7.85819529,0.94632997,0.72099455,0.01059884,3.12037326,0.04791652,2.37062192
-3.16058029,14.23177190,2.66897324,7.59168522,0.90012765,0.68975022,0.01019259,2.97660783,0.04633112,2.26735510
-3.15457729,13.64012630,2.49791059,7.33093835,0.85368984,0.65823935,0.00981773,2.83617206,0.04498510,2.16279738
-3.14857429,13.06267458,2.32960112,7.07855343,0.80745997,0.62676886,0.00947647,2.70043685,0.04387791,2.05797321
-3.14257129,12.50428421,2.16554204,6.83659320,0.76185702,0.59562779,0.00916958,2.57052492,0.04300134,1.95384306
-3.13656828,11.96881001,2.00703094,6.60655096,0.71726358,0.56508000,0.00889643,2.44729598,0.04233985,1.85127941
-3.13056528,11.45905513,1.85515215,6.38934256,0.67401648,0.53535842,0.00865515,2.33134259,0.04187128,1.75104813
-3.12456228,10.97677779,1.71077097,6.18532386,0.63240009,0.50666096,0.00844273,2.22299656,0.04156768,1.65379586
-3.11855928,10.52274154,1.57453530,5.99433180,0.59264269,0.47914825,0.00825522,2.12234512,0.04139640,1.56004370
-3.11255628,10.09680502,1.44688417,5.81574658,0.55491579,0.45294308,0.00808797,2.02925564,0.04132129,1.47018707
-3.10655328,9.69804505,1.32806231,5.64857120,0.51933624,0.42813157,0.00793580,1.94340744,0.04130404,1.38450138
-3.10055028,9.32490578,1.21813981,5.49152373,0.48597080,0.40476575,0.00779331,1.86432885,0.04130557,1.30315283
-3.09454727,8.97536525,1.11703559,5.34313748,0.45484285,0.38286753,0.00765504,1.79143755,0.04128740,1.22621335
-3.08854427,8.64711042,1.02454348,5.20186362,0.42594052,0.36243349,0.00751576,1.72408206,0.04121301,1.15367884
-3.08254127,8.33771171,0.94035965,5.06617127,0.39922597,0.34344043,0.00737061,1.66158251,0.04104903,1.08548919
-3.07653827,8.04478838,0.86411012,4.93463999,0.37464488,0.32585118,0.00721531,1.60326868,0.04076636,1.02154916
-3.07053527,7.76615715,0.79537721,4.80604064,0.35213585,0.30962038,0.00704628,1.54851387,0.04034102,0.96174878
-3.06453227,7.49995778,0.73372391,4.67940118,0.33163910,0.29469994,0.00686079,1.49676305,0.03975483,0.90598222
-3.05852926,7.24475065,0.67871540,4.55405476,0.31310390,0.28104394,0.00665699,1.44755460,0.03899582,0.85416421
-3.05252626,6.99958334,0.62993698,4.42966891,0.29649455,0.26861261,0.00643394,1.40053489,0.03805842,0.80624317
-3.04652326,6.76402470,0.58700810,4.30625537,0.28179449,0.25737544,0.00619165,1.35546566,0.03694336,0.76221057
-3.04052026,6.53816699,0.54959212,4.18416115,0.26900838,0.24731311,0.00593099,1.31222434,0.03565737,0.72210617
-3.03451726,6.32259769,0.51740199,4.06404229,0.25816227,0.23841830,0.00565364,1.27079788,0.03421265,0.68601897
-3.02851426,6.11834437,0.49020175,3.94682271,0.24930162,0.23069545,0.00536202,1.23127096,0.03262619,0.65408402
-3.02251126,5.92679681,0.46780441,3.83364080,0.24248762,0.22415935,0.00505911,1.19380949,0.03091891,0.62647537
-3.01650825,5.74961131,0.45006644,3.72578687,0.23779185,0.21883288,0.00474840,1.15864066,0.02911478,0.60339552
-3.01050525,5.58860262,0.43687960,3.62463488,0.23528955,0.21474397,0.00443369,1.12603081,0.02723979,0.58506214
-3.00450225,5.44562896,0.42816050,3.53157164,0.23505210,0.21192186,0.00411900,1.09626221,0.02532102,0.57169252
-2.99849925,5.32247553,0.42383878,3.44792653,0.23713877,0.21039305,0.00380841,1.06960997,0.02338568,0.56348668
-2.99249625,5.22074152,0.42384427,3.37490468,0.24158846,0.21017701,0.00350597,1.04632025,0.02146028,0.56060988
-2.98649325,5.14173509,0.42809408,3.31352593,0.24841158,0.21128186,0.00321557,1.02659045,0.01956985,0.56317530
-2.98049025,5.08638024,0.43647998,3.26457162,0.25758274,0.21370032,0.00294092,1.01055232,0.01773735,0.57122771
-2.97448724,5.05513878,0.44885683,3.22854075,0.26903441,0.21740604,0.00268539,0.99825843,0.01598319,0.58472898
-2.96848424,5.04794981,0.46503244,3.20561671,0.28265207,0.22235052,0.00245207,0.98967239,0.01432487,0.60354595
-2.96248124,5.06418867,0.48475950,3.19564527,0.29827106,0.22846078,0.00224369,0.98466313,0.01277686,0.62744139
-2.95647824,5.10264641,0.50772976,3.19812426,0.31567534,0.23563786,0.00206266,0.98300310,0.01135049,0.65606863
-2.95047524,5.16153037,0.53357092,3.21220496,0.33459850,0.24375640,0.00191105,0.98437053,0.01005408,0.68897005
-2.94447224,5.23848582,0.56184642,3.23670510,0.35472688,0.25266520,0.00179064,0.98835539,0.00889308,0.72557994
-2.93846923,5.33063801,0.59205814,3.27013290,0.37570491,0.26218886,0.00170295,0.99446878,0.00787037,0.76523163
-2.93246623,5.43465359,0.62365225,3.31072153,0.39714260,0.27213061,0.00164930,1.00215541,0.00698654,0.80716907
-2.92646323,5.54681954,0.65602785,3.35647299,0.41862494,0.28227605,0.00163078,1.01080865,0.00624022,0.85056238
-2.92046023,5.66313751,0.68854832,3.40521037,0.43972290,0.29239795,0.00164837,1.01978762,0.00562848,0.89452720
-2.91445723,5.77943087,0.72055514,3.45463692,0.46000571,0.30226184,0.00170289,1.02843583,0.00514714,0.93814717
-2.90845423,5.89146113,0.75138352,3.50240048,0.47905402,0.31163225,0.00179503,1.03610057,0.00479105,0.98049882
-2.90245123,5.99505021,0.78037944,3.54616126,0.49647330,0.32027942,0.00192534,1.04215260,0.00455442,1.02067805
-2.89644822,6.08620451,0.80691749,3.58366106,0.51190711,0.32798617,0.00209422,1.04600536,0.00443099,1.05782723
-2.89044522,6.16123659,0.83041872,3.61279163,0.52504960,0.33455481,0.00230184,1.04713311,0.00441418,1.09116179
-2.88444222,6.21688003,0.85036787,3.63165994,0.53565673,0.33981360,0.00254809,1.04508723,0.00449726,1.11999541
-2.87843922,6.25039339,0.86632917,3.63864811,0.54355575,0.34362276,0.00283254,1.03951029,0.00467333,1.14376257
-2.87243622,6.25964909,0.87796009,3.63246577,0.54865236,0.34587952,0.00315433,1.03014719,0.00493535,1.16203763
-2.86643322,6.24320382,0.88502237,3.61219287,0.55093545,0.34652212,0.00351207,1.01685302,0.00527615,1.17454954
-2.86043022,6.20034744,0.88738978,3.57731134,0.55047893,0.34553260,0.00390380,0.99959731,0.00568829,1.18119147
-2.85442721,6.13112836,0.88505224,3.52772418,0.54744057,0.34293810,0.00432688,0.97846446,0.00616408,1.18202494
-2.84842421,6.03635420,0.87811611,3.46376136,0.54205797,0.33881071,0.00477794,0.95365029,0.00669543,1.17727814
-2.84242121,5.91756752,0.86680042,3.38617217,0.53464158,0.33326578,0.00525284,0.92545491,0.00727387,1.16733852
-2.83641821,5.77699757,0.85142928,3.29610422,0.52556506,0.32645882,0.00574666,0.89427206,0.00789044,1.15273975
-2.83041521,5.61748983,0.83242073,3.19507026,0.51525339,0.31858094,0.00625373,0.86057534,0.00853576,1.13414373
-2.82441221,5.44241628,0.81027237,3.08490379,0.50416901,0.30985320,0.00676764,0.82490189,0.00919999,1.11231817
-2.81840920,5.25556987,0.78554444,2.96770554,0.49279666,0.30051986,0.00728141,0.78783420,0.00987300,1.08811068
-2.81240620,5.06104740,0.75884101,2.84578295,0.48162724,0.29084094,0.00778754,0.74998062,0.01054445,1.06242041
-2.80640320,4.86312540,0.73078999,2.72158484,0.47114153,0.28108435,0.00827824,0.71195542,0.01120395,1.03616823
-2.80040020,4.66613369,0.70202286,2.59763403,0.46179412,0.27151777,0.00874557,0.67435916,0.01184130,1.01026663
-2.79439720,4.47433123,0.67315479,2.47646018,0.45399829,0.26240070,0.00918169,0.63776000,0.01244673,0.98559045
-2.78839420,4.29178876,0.64476604,2.36053524,0.44811223,0.25397684,0.00957909,0.60267683,0.01301114,0.96294943
-2.78239120,4.12228196,0.61738518,2.25221364,0.44442714,0.24646716,0.00993078,0.56956452,0.01352634,0.94306350
-2.77638819,3.96919847,0.59147491,2.15367894,0.44315765,0.24006378,0.01023058,0.53880206,0.01398535,0.92654169
-2.77038519,3.83546141,0.56742068,2.06689829,0.44443474,0.23492490,0.01047329,0.51068376,0.01438258,0.91386517
-2.76438219,3.72347097,0.54552272,1.99358576,0.44830151,0.23117094,0.01065486,0.48541373,0.01471403,0.90537491
-2.75837919,3.63506520,0.52599137,1.93517492,0.45471190,0.22888187,0.01077258,0.46310389,0.01497740,0.90126433
-2.75237619,3.57150010,0.50894594,1.89280103,0.46353230,0.22809591,0.01082511,0.44377517,0.01517223,0.90157683
-2.74637319,3.53344845,0.49441687,1.86729237,0.47454612,0.22880955,0.01081260,0.42736197,0.01529981,0.90620829
-2.74037019,3.52101626,0.48235099,1.85917035,0.48746101,0.23097878,0.01073662,0.41371946,0.01536318,0.91491418
-2.73436718,3.53377497,0.47261946,1.86865749,0.50191854,0.23452161,0.01060011,0.40263320,0.01536698,0.92732094
-2.72836418,3.57080742,0.46502799,1.89569223,0.51750601,0.23932166,0.01040729,0.39383085,0.01531723,0.94294116
-2.72236118,3.63076494,0.45932882,1.93994958,0.53376992,0.24523266,0.01016350,0.38699520,0.01522111,0.96119186
-2.71635818,3.71193291,0.45523387,2.00086620,0.55023064,0.25208381,0.00987498,0.38177809,0.01508664,0.98141521
-2.71035518,3.81230205,0.45242843,2.07766872,0.56639784,0.25968576,0.00954863,0.37781454,0.01492235,1.00290104
-2.70435218,3.92964253,0.45058498,2.16940413,0.58178597,0.26783695,0.00919185,0.37473666,0.01473696,1.02491026
-2.69834917,4.06157823,0.44937638,2.27497088,0.59592948,0.27633023,0.00881219,0.37218666,0.01453904,1.04669846
-2.69234617,4.20565865,0.44848814,2.39314973,0.60839700,0.28495947,0.00841718,0.36982869,0.01433667,1.06753895
-2.68634317,4.35942595,0.44762922,2.52263323,0.61880425,0.29352595,0.00801410,0.36735898,0.01413718,1.08674451
-2.68034017,4.52047528,0.44654104,2.66205303,0.62682498,0.30184435,0.00760974,0.36451398,0.01394689,1.10368711
-2.67433717,4.68650668,0.44500453,2.81000424,0.63219985,0.30974817,0.00721027,0.36107646,0.01377094,1.11781520
-2.66833417,4.85536719,0.44284492,2.96506629,0.63474277,0.31709435,0.00682111,0.35687930,0.01361315,1.12866787
-2.66233117,5.02508246,0.43993444,3.12582002,0.63434467,0.32376694,0.00644680,0.35180707,0.01347593,1.13588569
-2.65632816,5.19387741,0.43619271,3.29086065,0.63097451,0.32967989,0.00609103,0.34579546,0.01336033,1.13921784
-2.65032516,5.36018615,0.43158520,3.45880694,0.62467777,0.33477853,0.00575652,0.33882875,0.01326603,1.13852554
-2.64432216,5.52265167,0.42611983,3.62830653,0.61557240,0.33904013,0.00544516,0.33093559,0.01319148,1.13378171
-2.63831916,5.68011638,0.41984207,3.79803826,0.60384246,0.34247314,0.00515797,0.32218345,0.01313399,1.12506706
-2.63231616,5.83160498,0.41282878,3.96671179,0.58973003,0.34511552,0.00489524,0.31267194,0.01308999,1.11256289
-2.62631316,5.97630134,0.40518135,4.13306565,0.57352541,0.34703199,0.00465658,0.30252556,0.01305513,1.09654098
-2.62031016,6.11352145,0.39701824,4.29586451,0.55555635,0.34831047,0.00444108,0.29188615,0.01302455,1.07735110
-2.61430715,6.24268458,0.38846760,4.45389664,0.53617661,0.34905783,0.00424735,0.28090540,0.01299309,1.05540661
-2.60830415,6.36328490,0.37966008,4.60597281,0.51575434,0.34939518,0.00407372,0.26973776,0.01295544,1.03116882
-2.60230115,6.47486546,0.37072226,4.75092727,0.49466070,0.34945282,0.00391825,0.25853401,0.01290640,1.00513078
-2.59629815,6.57699661,0.36177100,4.88762191,0.47325917,0.34936517,0.00377892,0.24743573,0.01284104,0.97780101
-2.59029515,6.66926034,0.35290880,5.01495410,0.45189579,0.34926575,0.00365365,0.23657082,0.01275481,0.94968771
-2.58429215,6.75124165,0.34422035,5.13186871,0.43089070,0.34928255,0.00354039,0.22605009,0.01264373,0.92128423
-2.57828914,6.82252780,0.33577045,5.23737434,0.41053115,0.34953384,0.00343721,0.21596505,0.01250447,0.89305585
-2.57228614,6.88271554,0.32760305,5.33056374,0.39106613,0.35012462,0.00334231,0.20638681,0.01233444,0.86542858
-2.56628314,6.93142611,0.31974159,5.41063782,0.37270257,0.35114377,0.00325408,0.19736599,0.01213182,0.83877999
-2.56028014,6.96832720,0.31219036,5.47693263,0.35560331,0.35266202,0.00317110,0.18893353,0.01189566,0.81343229
-2.55427714,6.99316067,0.30493673,5.52894816,0.33988651,0.35473075,0.00309219,0.18110230,0.01162582,0.78964777
-2.54827414,7.00577455,0.29795411,5.56637798,0.32562658,0.35738154,0.00301639,0.17386922,0.01132302,0.76762642
-2.54227114,7.00615750,0.29120535,5.58913810,0.31285634,0.36062660,0.00294295,0.16721784,0.01098880,0.74750570
-2.53626813,6.99447365,0.28464640,5.59739394,0.30157028,0.36445982,0.00287136,0.16112115,0.01062547,0.72936226
-2.53026513,6.97109611,0.27822988,5.59158372,0.29172866,0.36885851,0.00280131,0.15554438,0.01023610,0.71321531
-2.52426213,6.93663687,0.27190863,5.57243716,0.28326224,0.37378563,0.00273265,0.15044783,0.00982442,0.69903140
-2.51825913,6.89197152,0.26563869,5.54098814,0.27607745,0.37919240,0.00266544,0.14578944,0.00939473,0.68673033
-2.51225613,6.83825722,0.25938196,5.49858036,0.27006177,0.38502128,0.00259985,0.14152709,0.00895189,0.67619189
-2.50625313,6.77694254,0.25310814,5.44686527,0.26508908,0.39120903,0.00253617,0.13762060,0.00850116,0.66726311
-2.50025013,6.70976834,0.24679605,5.38779157,0.26102498,0.39768990,0.00247479,0.13403330,0.00804814,0.65976579
-2.49424712,6.63875906,0.24043433,5.32358627,0.25773169,0.40439873,0.00241613,0.13073320,0.00759869,0.65350411
-2.48824412,6.56620424,0.23402148,5.25672711,0.25507264,0.41127394,0.00236064,0.12769386,0.00715880,0.64827200
-2.48224112,6.49463026,0.22756532,5.18990672,0.25291653,0.41826023,0.00230876,0.12489484,0.00673453,0.64386023
-2.47623812,6.42676285,0.22108205,5.12598897,0.25114080,0.42531104,0.00226090,0.12232178,0.00633187,0.64006297
-2.47023512,6.36548091,0.21459486,5.06795837,0.24963457,0.43239060,0.00221737,0.11996634,0.00595675,0.63668370
-2.46423212,6.31376270,0.20813241,5.01886321,0.24830084,0.43947552,0.00217841,0.11782576,0.00561487,0.63354050
-2.45822911,6.27462535,0.20172707,4.98175379,0.24705814,0.44655589,0.00214413,0.11590233,0.00531166,0.63047046
-2.45222611,6.25105912,0.19541324,4.95961678,0.24584149,0.45363593,0.00211450,0.11420265,0.00505227,0.62733323
-2.44622311,6.24595768,0.18922573,4.95530712,0.24460278,0.46073393,0.00208937,0.11273680,0.00484142,0.62401374
-2.44022011,6.26204614,0.18319827,4.97147897,0.24331056,0.46788172,0.00206844,0.11151748,0.00468345,0.62042390
-2.43421711,6.30180820,0.17736234,5.01051716,0.24194928,0.47512352,0.00205129,0.11055897,0.00458219,0.61650340
-2.42821411,6.36741446,0.17174614,5.07447087,0.24051802,0.48251414,0.00203735,0.10987622,0.00454098,0.61221952
-2.42221111,6.46065343,0.16637392,5.16499118,0.23902890,0.49011673,0.00202598,0.10948376,0.00456261,0.60756602
-2.41620810,6.58286743,0.16126553,5.28327427,0.23750496,0.49799993,0.00201645,0.10939479,0.00464927,0.60256112
-2.41020510,6.73489503,0.15643624,5.43001203,0.23597788,0.50623464,0.00200801,0.10962012,0.00480251,0.59724464
-2.40420210,6.91702229,0.15189673,5.60535176,0.23448543,0.51489046,0.00199988,0.11016727,0.00502320,0.59167444
-2.39819910,7.12894467,0.14765328,5.80886690,0.23306884,0.52403191,0.00199132,0.11103953,0.00531150,0.58592221
-2.39219610,7.36974141,0.14370807,6.03954006,0.23177005,0.53371459,0.00198166,0.11223523,0.00566678,0.58006881
-2.38619310,7.63786439,0.14005956,6.29576003,0.23062910,0.54398151,0.00197034,0.11374692,0.00608756,0.57419932
-2.38019010,7.93114279,0.13670291,6.57533381,0.22968161,0.55485968,0.00195692,0.11556086,0.00657153,0.56839798
-2.37418709,8.24680482,0.13363048,6.87551450,0.22895650,0.56635723,0.00194113,0.11765653,0.00711542,0.56274333
-2.36818409,8.58151744,0.13083229,7.19304553,0.22847403,0.57846118,0.00192287,0.12000640,0.00771507,0.55730354
-2.36218109,8.93144425,0.12829647,7.52422106,0.22824422,0.59113619,0.00190229,0.12257589,0.00836535,0.55213245
-2.35617809,9.29232116,0.12600982,7.86496200,0.22826571,0.60432423,0.00187969,0.12532347,0.00906019,0.54726621
-2.35017509,9.65954906,0.12395828,8.21090643,0.22852509,0.61794549,0.00185564,0.12820116,0.00979269,0.54272089
-2.34417209,10.02830169,0.12212753,8.55751253,0.22899683,0.63190051,0.00183089,0.13115514,0.01055511,0.53849111
-2.33816908,10.39364619,0.12050353,8.90017173,0.22964359,0.64607353,0.00180642,0.13412663,0.01133907,0.53454980
-2.33216608,10.75067352,0.11907325,9.23432887,0.23041722,0.66033715,0.00178339,0.13705310,0.01213568,0.53084906
-2.32616308,11.09463477,0.11782540,9.55560610,0.23126012,0.67455804,0.00176318,0.13986957,0.01293574,0.52732220
-2.32016008,11.42107926,0.11675118,9.85992655,0.23210706,0.68860364,0.00174727,0.14251012,0.01373003,0.52388680
-2.31415708,11.72598989,0.11584521,10.14363369,0.23288742,0.70234959,0.00173735,0.14490965,0.01450954,0.52044875
-2.30815408,12.00591090,0.11510639,10.40360228,0.23352764,0.71568760,0.00173520,0.14700552,0.01526582,0.51690690
-2.30215108,12.25806331,0.11453877,10.63733668,0.23395389,0.72853342,0.00174270,0.14873943,0.01599131,0.51315842
-2.29614807,12.48044351,0.11415250,10.84305295,0.23409480,0.74083455,0.00176184,0.15005910,0.01667965,0.50910428
-2.29014507,12.67190092,0.11396452,11.01974114,0.23388419,0.75257738,0.00179466,0.15091996,0.01732604,0.50465489
-2.28414207,12.83219115,0.11399927,11.16720527,0.23326361,0.76379323,0.00184325,0.15128661,0.01792751,0.49973544
-2.27813907,12.96200216,0.11428914,11.28607887,0.23218469,0.77456310,0.00190973,0.15113411,0.01848323,0.49429073
-2.27213607,13.06295151,0.11487473,11.37781504,0.23061113,0.78502075,0.00199622,0.15044893,0.01899466,0.48828936
-2.26613307,13.13755409,0.11580476,11.44465085,0.22852030,0.79535379,0.00210483,0.14922966,0.01946572,0.48172692
-2.26013007,13.18916083,0.11713578,11.48954683,0.22590434,0.80580266,0.00223761,0.14748730,0.01990286,0.47462814
-2.25412706,13.22186978,0.11893141,11.51610327,0.22277078,0.81665746,0.00239656,0.14524522,0.02031497,0.46704786
-2.24812406,13.24041227,0.12126135,11.52845596,0.21914262,0.82825244,0.00258354,0.14253870,0.02071324,0.45907074
-2.24212106,13.25001764,0.12419994,11.53115480,0.21505789,0.84095838,0.00280026,0.13941419,0.02111095,0.45080973
-2.23611806,13.25626105,0.12782445,11.52902923,0.21056870,0.85517304,0.00304824,0.13592810,0.02152310,0.44240334
-2.23011506,13.26489944,0.13221310,11.52704519,0.20573986,0.87130985,0.00332874,0.13214541,0.02196595,0.43401184
-2.22411206,13.28170118,0.13744275,11.53015845,0.20064710,0.88978531,0.00364267,0.12813794,0.02245652,0.42581252
-2.21810905,13.31227543,0.14358651,11.54316941,0.19537495,0.91100547,0.00399060,0.12398248,0.02301199,0.41799415
-2.21210605,13.36190696,0.15071117,11.57058429,0.19001444,0.93535198,0.00437263,0.11975876,0.02364906,0.41075099
-2.20610305,13.43540238,0.15887471,11.61648765,0.18466068,0.96316827,0.00478836,0.11554742,0.02438329,0.40427642
-2.20010005,13.53695296,0.16812383,11.68443052,0.17941032,0.99474626,0.00523684,0.11142790,0.02522848,0.39875656
-2.19409705,13.67001893,0.17849166,11.77733787,0.17435917,1.03031430,0.00571648,0.10747655,0.02619598,0.39436405
-2.18809405,13.83723917,0.18999575,11.89743872,0.16959994,1.07002670,0.00622507,0.10376485,0.02729417,0.39125232
-2.18209105,14.04036940,0.20263642,12.04622090,0.16522013,1.11395524,0.00675971,0.10035778,0.02852795,0.38955037
-2.17608804,14.28025073,0.21639552,12.22441192,0.16130031,1.16208317,0.00731683,0.09731258,0.02989833,0.38935852
-2.17008504,14.55680945,0.23123567,12.43198618,0.15791262,1.21430179,0.00789221,0.09467772,0.03140219,0.39074498
-2.16408204,14.86908781,0.24709997,12.66819810,0.15511969,1.27040988,0.00848103,0.09249220,0.03303214,0.39374361
-2.15807904,15.21530396,0.26391237,12.93163919,0.15297388,1.33011592,0.00907791,0.09078520,0.03477650,0.39835273
-2.15207604,15.59293874,0.28157839,13.22031684,0.15151685,1.39304313,0.00967702,0.08957607,0.03661949,0.40453516
