energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.32866433,5.68821376,2.08162350,0.50899329,0.05120304,1.06274419,0.11028930,2.18678297,1.33787438,0.05597522
-3.32266133,5.92932802,2.18200753,0.53079607,0.05358852,1.10586378,0.11538898,2.28198312,1.39103830,0.05861168
-3.31665833,6.14787639,2.27580682,0.55062228,0.05579650,1.14567980,0.12013312,2.36731113,1.43755906,0.06099958
-3.31065533,6.34082234,2.36190136,0.56820302,0.05779509,1.18169296,0.12446275,2.44152063,1.47668279,0.06310488
-3.30465233,6.50563122,2.43930923,0.58331661,0.05956001,1.21346940,0.12832718,2.50358814,1.50780274,0.06489948
-3.29864932,6.64034897,2.50721251,0.59579544,0.06107532,1.24065323,0.13168541,2.55274649,1.53048139,0.06636190
-3.29264632,6.74366172,2.56497739,0.60553114,0.06233379,1.26297664,0.13450717,2.58850964,1.54446685,0.06747789
-3.28664332,6.81493314,2.61216762,0.61247752,0.06333710,1.28026699,0.13677363,2.61068771,1.54970309,0.06824065
-3.28064032,6.85421826,2.64855092,0.61665138,0.06409571,1.29245066,0.13847771,2.61939156,1.54633319,0.06865093
-3.27463732,6.86225317,2.67409833,0.61813105,0.06462843,1.29955359,0.13962392,2.61502695,1.53469574,0.06871672
-3.26863432,6.84042191,2.68897686,0.61705276,0.06496176,1.30169866,0.14022785,2.59827850,1.51531449,0.06845285
-3.26263132,6.79070253,2.69353620,0.61360521,0.06512889,1.29910004,0.14031533,2.57008466,1.48888175,0.06788027
-3.25662831,6.71559573,2.68829059,0.60802239,0.06516868,1.29205509,0.13992123,2.53160506,1.45623661,0.06702522
-3.25062531,6.61804018,2.67389696,0.60057537,0.06512431,1.28093425,0.13908807,2.48418194,1.41833893,0.06591830
-3.24462231,6.50131903,2.65113092,0.59156329,0.06504201,1.26616959,0.13786454,2.42929780,1.37624037,0.06459342
-3.23861931,6.36896245,2.62086181,0.58130404,0.06496973,1.24824252,0.13630386,2.36853131,1.33105399,0.06308683
-3.23261631,6.22465074,2.58402820,0.57012523,0.06495590,1.22767146,0.13446232,2.30351346,1.28392354,0.06143610
-3.22661331,6.07212225,2.54161485,0.55835564,0.06504833,1.20499971,0.13239773,2.23588601,1.23599390,0.05967924
-3.22061031,5.91508949,2.49463205,0.54631772,0.06529328,1.18078420,0.13016823,2.16726354,1.18838365,0.05785391
-3.21460730,5.75716603,2.44409793,0.53432114,0.06573480,1.15558524,0.12783116,2.09920059,1.14216079,0.05599678
-3.20860430,5.60180570,2.39102377,0.52265781,0.06641420,1.12995751,0.12544219,2.03316442,1.09832209,0.05414301
-3.20260130,5.45225464,2.33640249,0.51159813,0.06736989,1.10444226,0.12305465,1.97051384,1.05777652,0.05232588
-3.19659830,5.31151579,2.28119983,0.50138861,0.06863733,1.07956073,0.12071910,1.91248401,1.02133289,0.05057651
-3.19059530,5.18232440,2.22634763,0.49225067,0.07024921,1.05580850,0.11848303,1.86017656,0.98969139,0.04892377
-3.18459230,5.06713281,2.17273867,0.48438029,0.07223568,1.03365059,0.11639062,1.81455446,0.96343877,0.04739410
-3.17858929,4.96810203,2.12122216,0.47794839,0.07462474,1.01351714,0.11448271,1.77644042,0.94304660,0.04601156
-3.17258629,4.88709756,2.07259926,0.47310154,0.07744247,0.99579931,0.11279657,1.74651776,0.92887193,0.04479768
-3.16658329,4.82568724,2.02761796,0.46996279,0.08071332,0.98084520,0.11136585,1.72533262,0.92115972,0.04377149
-3.16058029,4.78513867,1.98696678,0.46863228,0.08446007,0.96895576,0.11022026,1.71329648,0.92004635,0.04294936
-3.15457729,4.76641487,1.95126719,0.46918747,0.08870373,0.96038061,0.10938527,1.71068806,0.92556361,0.04234482
-3.14857429,4.77016693,1.92106449,0.47168291,0.09346313,0.95531368,0.10888160,1.71765406,0.93764286,0.04196838
-3.14257129,4.79672342,1.89681750,0.47614928,0.09875419,0.95388898,0.10872468,1.73420832,0.95611875,0.04182721
-3.13656828,4.84607695,1.87888739,0.48259201,0.10458901,0.95617655,0.10892394,1.76022960,0.98073274,0.04192485
-3.13056528,4.91786879,1.86752617,0.49098928,0.11097471,0.96217892,0.10948211,1.79545792,1.01113606,0.04226081
-3.12456228,5.01137327,1.86286565,0.50128980,0.11791202,0.97182828,0.11039445,1.83949041,1.04689256,0.04283030
-3.11855928,5.12548379,1.86490750,0.51341040,0.12539383,0.98498472,0.11164813,1.89177716,1.08748155,0.04362392
-3.11255628,5.25870271,1.87351530,0.52723382,0.13340369,1.00143578,0.11322163,1.95161807,1.13230114,0.04462742
-3.10655328,5.40913738,1.88840925,0.54260695,0.14191439,1.02089741,0.11508440,2.01816171,1.18067238,0.04582161
-3.10055028,5.57450433,1.90916412,0.55933971,0.15088665,1.04301672,0.11719676,2.09040713,1.23184467,0.04718240
-3.09454727,5.75214346,1.93521109,0.57720490,0.16026818,1.06737637,0.11951004,2.16720944,1.28500289,0.04868100
-3.08854427,5.93904350,1.96584352,0.59593923,0.16999305,1.09350068,0.12196714,2.24728986,1.33927638,0.05028422
-3.08254127,6.13187948,2.00022707,0.61524558,0.17998147,1.12086344,0.12450337,2.32925071,1.39375002,0.05195510
-3.07653827,6.32706226,2.03741382,0.63479669,0.19014010,1.14889716,0.12704765,2.41159546,1.44747754,0.05365355
-3.07053527,6.52079959,2.07636025,0.65424017,0.20036290,1.17700355,0.12952410,2.49275366,1.49949674,0.05533727
-3.06453227,6.70916739,2.11594862,0.67320484,0.21053248,1.20456502,0.13185383,2.57111048,1.54884656,0.05696270
-3.05852926,6.88818944,2.15501109,0.69130810,0.22052196,1.23095680,0.13395706,2.64503980,1.59458547,0.05848617
-3.05252626,7.05392308,2.19235598,0.70816438,0.23019733,1.25555943,0.13575530,2.71294023,1.63581070,0.05986503
-3.04652326,7.20254829,2.22679521,0.72339399,0.23942018,1.27777125,0.13717369,2.77327252,1.67167767,0.06105879
-3.04052026,7.33045708,2.25717224,0.73663249,0.24805075,1.29702061,0.13814324,2.82459733,1.70141899,0.06203033
-3.03451726,7.43434010,2.28238962,0.74753988,0.25595116,1.31277741,0.13860303,2.86561165,1.72436236,0.06274687
-3.02851426,7.51126761,2.30143521,0.75580945,0.26298881,1.32456392,0.13850214,2.89518274,1.73994656,0.06318095
-3.02251126,7.55876179,2.31340654,0.76117595,0.26903964,1.33196434,0.13780130,2.91237818,1.74773513,0.06331117
-3.01650825,7.57485805,2.31753229,0.76342265,0.27399137,1.33463319,0.13647420,2.91649075,1.74742702,0.06312279
-3.01050525,7.55815319,2.31319065,0.76238718,0.27774641,1.33230225,0.13450833,2.90705744,1.73886392,0.06260804
-3.00450225,7.50783886,2.29992373,0.75796582,0.28022443,1.32478580,0.13190539,2.88387159,1.72203394,0.06176631
-2.99849925,7.42371931,2.27744783,0.75011618,0.28136459,1.31198431,0.12868122,2.84698795,1.69707151,0.06060400
-2.99249625,7.30621302,2.24565934,0.73885808,0.28112710,1.29388630,0.12486522,2.79672045,1.66425349,0.05913420
-2.98649325,7.15633837,2.20463602,0.72427280,0.27949443,1.27056844,0.12049941,2.73363281,1.62399175,0.05737619
-2.98049025,6.97568397,2.15463377,0.70650048,0.27647179,1.24219383,0.11563701,2.65852240,1.57682233,0.05535471
-2.97448724,6.76636506,2.09607903,0.68573616,0.27208712,1.20900850,0.11034071,2.57239816,1.52339170,0.05309914
-2.96848424,6.53096738,2.02955696,0.66222422,0.26639041,1.17133623,0.10468078,2.47645323,1.46444063,0.05064250
-2.96248124,6.27248073,1.95579603,0.63625179,0.25945258,1.12957167,0.09873284,2.37203358,1.40078605,0.04802047
-2.95647824,5.99422438,1.87564917,0.60814118,0.25136374,1.08417210,0.09257577,2.26060352,1.33330174,0.04527031
-2.95047524,5.69976683,1.79007230,0.57824167,0.24223110,1.03564779,0.08628945,2.14370949,1.26289824,0.04242986
-2.94447224,5.39284240,1.70010087,0.54692092,0.23217639,0.98455139,0.07995273,2.02294318,1.19050270,0.03953654
-2.93846923,5.07726732,1.60682491,0.51455634,0.22133312,0.93146640,0.07364158,1.89990521,1.11703918,0.03662646
-2.93246623,4.75685752,1.51136361,0.48152663,0.20984347,0.87699531,0.06742738,1.77617029,1.04340997,0.03373363
-2.92646323,4.43535064,1.41483993,0.44820376,0.19785517,0.82174740,0.06137565,1.65325501,0.97047828,0.03088932
-2.92046023,4.11633409,1.31835604,0.41494564,0.18551836,0.76632683,0.05554504,1.53258882,0.89905288,0.02812153
-2.91445723,3.80318096,1.22297035,0.38208964,0.17298244,0.71132116,0.04998665,1.41548895,0.82987473,0.02545464
-2.90845423,3.49899519,1.12967660,0.34994709,0.16039317,0.65729076,0.04474377,1.30313970,0.76360602,0.02290918
-2.90245123,3.20656698,1.03938560,0.31879888,0.14788996,0.60475932,0.03985190,1.19657644,0.70082167,0.02050172
-2.89644822,2.92833919,0.95291008,0.28889224,0.13560348,0.55420572,0.03533910,1.09667427,0.64200341,0.01824499
-2.89044522,2.66638476,0.87095288,0.26043865,0.12365371,0.50605756,0.03122660,1.00414158,0.58753634,0.01614796
-2.88444222,2.42239539,0.79409869,0.23361289,0.11214828,0.46068630,0.02752962,0.91951815,0.53770794,0.01421614
-2.87843922,2.19768067,0.72280940,0.20855315,0.10118137,0.41840427,0.02425840,0.84317751,0.49270942,0.01245186
-2.87243622,1.99317708,0.65742300,0.18536210,0.09083301,0.37946337,0.02141927,0.77533335,0.45263920,0.01085469
-2.86643322,1.80946570,0.59815571,0.16410875,0.08116879,0.34405552,0.01901579,0.71604934,0.41750827,0.00942180
-2.86043022,1.64679741,0.54510729,0.14483101,0.07224002,0.31231455,0.01704994,0.66525189,0.38724718,0.00814840
-2.85442721,1.50512395,0.49826882,0.12753874,0.06408422,0.28431942,0.01552315,0.62274535,0.36171442,0.00702816
-2.84842421,1.38413344,0.45753287,0.11221709,0.05672591,0.26009853,0.01443725,0.58822888,0.34070582,0.00605359
-2.84242121,1.28328854,0.42270514,0.09883007,0.05017769,0.23963467,0.01379533,0.56131461,0.32396467,0.00521642
-2.83641821,1.20186567,0.39351740,0.08732405,0.04444142,0.22287053,0.01360227,0.54154618,0.31119231,0.00450789
-2.83041521,1.13899372,0.36964096,0.07763114,0.03950950,0.20971421,0.01386518,0.52841740,0.30205875,0.00391907
-2.82441221,1.09369083,0.35070033,0.06967228,0.03536622,0.20004470,0.01459350,0.52139005,0.29621315,0.00344109
-2.81840920,1.06489790,0.33628641,0.06336000,0.03198901,0.19371680,0.01579890,0.51991074,0.29329374,0.00306527
-2.81240620,1.05150793,0.32596891,0.05860072,0.02934964,0.19056555,0.01749492,0.52342596,0.29293710,0.00278332
-2.80640320,1.05239035,0.31930770,0.05529656,0.02741523,0.19040981,0.01969631,0.53139520,0.29478632,0.00258735
-2.80040020,1.06640995,0.31586268,0.05334670,0.02614912,0.19305502,0.02241824,0.54330174,0.29849822,0.00246997
-2.79439720,1.09244028,0.31520206,0.05264831,0.02551156,0.19829510,0.02567527,0.55866096,0.30374909,0.00242426
-2.78839420,1.12937174,0.31690902,0.05309703,0.02546023,0.20591358,0.02948017,0.57702594,0.31023925,0.00244374
-2.78239120,1.17611483,0.32058664,0.05458716,0.02595055,0.21568400,0.03384264,0.59799068,0.31769617,0.00252235
-2.77638819,1.23159936,0.32586134,0.05701160,0.02693590,0.22736988,0.03876807,0.62119080,0.32587626,0.00265436
-2.77038519,1.29477060,0.33238476,0.06026170,0.02836771,0.24072442,0.04425622,0.64630214,0.33456555,0.00283429
-2.76438219,1.36458359,0.33983460,0.06422702,0.03019552,0.25549013,0.05030011,0.67303766,0.34357915,0.00305688
-2.75837919,1.43999676,0.34791434,0.06879525,0.03236703,0.27139872,0.05688500,0.70114293,0.35275998,0.00331696
-2.75237619,1.51996618,0.35635244,0.07385223,0.03482811,0.28817143,0.06398770,0.73039085,0.36197678,0.00360942
-2.74637319,1.60344164,0.36490115,0.07928227,0.03752303,0.30552010,0.07157605,0.76057613,0.37112169,0.00392919
-2.74037019,1.68936546,0.37333512,0.08496879,0.04039463,0.32314901,0.07960892,0.79150982,0.38010770,0.00427118
-2.73436718,1.77667493,0.38145030,0.09079526,0.04338475,0.34075766,0.08803638,0.82301472,0.38886613,0.00463028
-2.72836418,1.86430881,0.38906313,0.09664647,0.04643478,0.35804458,0.09680043,0.85492168,0.39734437,0.00500141
-2.72236118,1.95121798,0.39601012,0.10241020,0.04948625,0.37471193,0.10583602,0.88706736,0.40550400,0.00537950
-2.71635818,2.03638012,0.40214814,0.10797905,0.05248171,0.39047100,0.11507242,0.91929346,0.41331942,0.00575960
-2.71035518,2.11881781,0.40735512,0.11325253,0.05536559,0.40504819,0.12443490,0.95144749,0.42077700,0.00613691
-2.70435218,2.19761916,0.41153128,0.11813916,0.05808518,0.41819139,0.13384666,0.98338503,0.42787484,0.00650687
-2.69834917,2.27195987,0.41460073,0.12255862,0.06059160,0.42967632,0.14323081,1.01497314,0.43462287,0.00686524
-2.69234617,2.34112540,0.41651325,0.12644373,0.06284081,0.43931260,0.15251247,1.04609464,0.44104338,0.00720821
-2.68634317,2.40453177,0.41724607,0.12974210,0.06479446,0.44694915,0.16162079,1.07665288,0.44717169,0.00753242
-2.68034017,2.46174370,0.41680543,0.13241753,0.06642069,0.45247870,0.17049067,1.10657639,0.45305680,0.00783506
-2.67433717,2.51248870,0.41522777,0.13445090,0.06769472,0.45584109,0.17906439,1.13582306,0.45876183,0.00811395
-2.66833417,2.55666608,0.41258030,0.13584047,0.06859932,0.45702514,0.18729273,1.16438332,0.46436413,0.00836753
-2.66233117,2.59434998,0.40896087,0.13660174,0.06912496,0.45606909,0.19513570,1.19228191,0.46995468,0.00859488
-2.65632816,2.62578614,0.40449707,0.13676663,0.06926982,0.45305938,0.20256281,1.21957788,0.47563695,0.00879576
-2.65032516,2.65138209,0.39934440,0.13638220,0.06903955,0.44812807,0.20955284,1.24636276,0.48152481,0.00897055
-2.64432216,2.67169121,0.39368375,0.13550875,0.06844683,0.44144873,0.21609314,1.27275667,0.48773967,0.00912023
-2.63831916,2.68739128,0.38771808,0.13421764,0.06751073,0.43323134,0.22217847,1.29890246,0.49440680,0.00924632
-2.63231616,2.69925860,0.38166858,0.13258868,0.06625596,0.42371622,0.22780950,1.32495821,0.50165085,0.00935084
-2.62631316,2.70813876,0.37577037,0.13070741,0.06471198,0.41316737,0.23299108,1.35108822,0.50959074,0.00943623
-2.62031016,2.71491571,0.37026801,0.12866221,0.06291209,0.40186566,0.23773025,1.37745306,0.51833415,0.00950529
-2.61430715,2.72048063,0.36541111,0.12654160,0.06089245,0.39010202,0.24203430,1.40419918,0.52797173,0.00956113
-2.60830415,2.72570208,0.36145007,0.12443160,0.05869117,0.37817109,0.24590892,1.43144862,0.53857134,0.00960712
-2.60230115,2.73139903,0.35863228,0.12241350,0.05634746,0.36636547,0.24935652,1.45928939,0.55017265,0.00964685
-2.59629815,2.73831797,0.35719895,0.12056194,0.05390085,0.35497088,0.25237487,1.48776725,0.56278227,0.00968412
-2.59029515,2.74711524,0.35738264,0.11894354,0.05139050,0.34426230,0.25495626,1.51687930,0.57636982,0.00972291
-2.58429215,2.75834528,0.35940550,0.11761594,0.04885467,0.33450109,0.25708702,1.54656994,0.59086514,0.00976744
-2.57828914,2.77245524,0.36347839,0.11662744,0.04633032,0.32593323,0.25874767,1.57672960,0.60615694,0.00982213
-2.57228614,2.78978597,0.36980067,0.11601714,0.04385271,0.31878839,0.25991360,1.60719638,0.62209299,0.00989169
-2.56628314,2.81057912,0.37856057,0.11581550,0.04145526,0.31327979,0.26055624,1.63776092,0.63848212,0.00998111
-2.56028014,2.83498953,0.38993605,0.11604529,0.03916933,0.30960454,0.26064477,1.66817421,0.65509803,0.01009575
-2.55427714,2.86310205,0.40409582,0.11672291,0.03702415,0.30794428,0.26014818,1.69815830,0.67168486,0.01024130
-2.54827414,2.89495134,0.42120030,0.11785976,0.03504670,0.30846575,0.25903763,1.72741942,0.68796460,0.01042388
-2.54227114,2.93054336,0.44140224,0.11946385,0.03326163,0.31132112,0.25728898,1.75566296,0.70364587,0.01064994
-2.53626813,2.96987665,0.46484675,0.12154117,0.03169116,0.31664768,0.25488532,1.78260961,0.71843407,0.01092629
-2.53026513,3.01296204,0.49167034,0.12409701,0.03035490,0.32456682,0.25181940,1.80801186,0.73204238,0.01125999
-2.52426213,3.05983894,0.52199891,0.12713698,0.02926963,0.33518203,0.24809574,1.83166995,0.74420318,0.01165825
-2.51825913,3.11058701,0.55594437,0.13066756,0.02844906,0.34857595,0.24373237,1.85344630,0.75467950,0.01212827
-2.51225613,3.16533179,0.59359997,0.13469636,0.02790349,0.36480633,0.23876200,1.87327759,0.76327580,0.01267706
-2.50625313,3.22424372,0.63503409,0.13923173,0.02763943,0.38390119,0.23323262,1.89118355,0.76984778,0.01331119
-2.50025013,3.28752994,0.68028288,0.14428204,0.02765926,0.40585322,0.22720733,1.90727190,0.77431043,0.01403650
-2.49424712,3.35541909,0.72934185,0.14985443,0.02796083,0.43061384,0.22076353,1.92173881,0.77664413,0.01485786
-2.48824412,3.42813955,0.78215676,0.15595311,0.02853709,0.45808715,0.21399135,1.93486462,0.77689822,0.01577881
-2.48224112,3.50589224,0.83861428,0.16257745,0.02937584,0.48812436,0.20699143,1.94700487,0.77519190,0.01680126
-2.47623812,3.58881949,0.89853306,0.16971986,0.03045953,0.52051907,0.19987215,1.95857672,0.77171222,0.01792519
-2.47023512,3.67697176,0.96165568,0.17736356,0.03176518,0.55500387,0.19274629,1.97004146,0.76670922,0.01914836
-2.46423212,3.77027441,1.02764225,0.18548051,0.03326450,0.59124881,0.18572749,1.98188375,0.76048831,0.02046611
-2.45822911,3.86849681,1.09606624,0.19402956,0.03492413,0.62886207,0.17892641,1.99458861,0.75340023,0.02187113
-2.45222611,3.97122601,1.16641309,0.20295507,0.03670611,0.66739308,0.17244698,2.00861727,0.74582894,0.02335341
-2.44622311,4.07784715,1.23808214,0.21218594,0.03856852,0.70633848,0.16638274,2.02438325,0.73817802,0.02490017
-2.44022011,4.18753245,1.31039221,0.22163546,0.04046633,0.74515075,0.16081355,2.04222971,0.73085606,0.02649598
-2.43421711,4.29924011,1.38259100,0.23120171,0.04235235,0.78324959,0.15580279,2.06240953,0.72426191,0.02812291
-2.42821411,4.41172410,1.45386820,0.24076885,0.04417845,0.82003560,0.15139511,2.08506905,0.71877022,0.02976080
-2.42221111,4.52355501,1.52337225,0.25020916,0.04589675,0.85490604,0.14761497,2.11023650,0.71471808,0.03138761
-2.41620810,4.63315167,1.59023014,0.25938576,0.04746097,0.88727197,0.14446588,2.13781569,0.71239324,0.03297992
-2.41020510,4.73882250,1.65356973,0.26815602,0.04882771,0.91657605,0.14193052,2.16758549,0.71202453,0.03451342
-2.40420210,4.83881501,1.71254370,0.27637549,0.04995775,0.94231046,0.13997162,2.19920512,0.71377474,0.03596350
-2.39819910,4.93137144,1.76635426,0.28390217,0.05081724,0.96403384,0.13853360,2.23222509,0.71773641,0.03730591
-2.39219610,5.01478801,1.81427766,0.29060102,0.05137866,0.98138671,0.13754495,2.26610338,0.72393046,0.03851738
-2.38619310,5.08747524,1.85568727,0.29634847,0.05162169,0.99410446,0.13692118,2.30022607,0.73230780,0.03957628
-2.38019010,5.14801649,1.89007453,0.30103669,0.05153379,1.00202746,0.13656818,2.33393153,0.74275372,0.04046322
-2.37418709,5.19522217,1.91706659,0.30457758,0.05111048,1.00510751,0.13638596,2.36653703,0.75509481,0.04116164
-2.36818409,5.22817705,1.93644004,0.30690610,0.05035546,1.00341059,0.13627251,2.39736677,0.76910798,0.04165828
-2.36218109,5.24627870,1.94813005,0.30798292,0.04928030,0.99711557,0.13612765,2.42577979,0.78453121,0.04194363
-2.35617809,5.24926532,1.95223451,0.30779631,0.04790399,0.98650894,0.13585673,2.45119686,0.80107536,0.04201218
-2.35017509,5.23723184,1.94901306,0.30636297,0.04625221,0.97197588,0.13537395,2.47312503,0.81843662,0.04186269
-2.34417209,5.21063372,1.93888095,0.30372804,0.04435640,0.95398798,0.13460530,2.49117883,0.83630888,0.04149817
-2.33816908,5.17027830,1.92239806,0.29996401,0.04225265,0.93308812,0.13349087,2.50509736,0.85439559,0.04092593
-2.33216608,5.11730431,1.90025353,0.29516877,0.03998054,0.90987335,0.13198658,2.51475644,0.87242044,0.04015733
-2.32616308,5.05315034,1.87324649,0.28946274,0.03758190,0.88497616,0.13006510,2.52017549,0.89013653,0.03920756
-2.32016008,4.97951370,1.84226380,0.28298531,0.03509958,0.85904534,0.12771618,2.52151878,0.90733354,0.03809526
-2.31415708,4.89830130,1.80825547,0.27589062,0.03257627,0.83272669,0.12494616,2.51909111,0.92384277,0.03684203
-2.30815408,4.81157446,1.77220879,0.26834287,0.03005342,0.80664473,0.12177692,2.51332803,0.93953965,0.03547193
-2.30215108,4.72148966,1.73512185,0.26051141,0.02757032,0.78138575,0.11824415,2.50478111,0.95434394,0.03401087
-2.29614807,4.63023741,1.69797761,0.25256572,0.02516329,0.75748278,0.11439523,2.49409869,0.96821747,0.03248605
-2.29014507,4.53998115,1.66171900,0.24467050,0.02286506,0.73540308,0.11028668,2.48200303,0.98115973,0.03092526
-2.28414207,4.45279825,1.62722597,0.23698102,0.02070440,0.71553818,0.10598141,2.46926453,0.99320154,0.02935636
-2.27813907,4.37062490,1.59529515,0.22963895,0.01870577,0.69819682,0.10154589,2.45667422,1.00439720,0.02780660
-2.27213607,4.29520641,1.56662237,0.22276877,0.01688929,0.68360076,0.09704730,2.44501530,1.01481559,0.02630211
-2.26613307,4.22805430,1.54178865,0.21647487,0.01527074,0.67188346,0.09255093,2.43503491,1.02453070,0.02486739
-2.26013007,4.17041105,1.52124972,0.21083940,0.01386172,0.66309135,0.08811783,2.42741713,1.03361211,0.02352485
-2.25412706,4.12322355,1.50532929,0.20592104,0.01266985,0.65718759,0.08380274,2.42275810,1.04211597,0.02229444
-2.24812406,4.08712534,1.49421591,0.20175448,0.01169911,0.65405791,0.07965265,2.42154413,1.05007703,0.02119336
-2.24212106,4.06242796,1.48796338,0.19835082,0.01095008,0.65351823,0.07570558,2.42413362,1.05750201,0.02023578
-2.23611806,4.04912131,1.48649442,0.19569866,0.01042031,0.65532367,0.07199010,2.43074328,1.06436486,0.01943270
-2.23011506,4.04688244,1.48960736,0.19376583,0.01010457,0.65917859,0.06852513,2.44143915,1.07060409,0.01879186
-2.22411206,4.05509242,1.49698544,0.19250177,0.00999515,0.66474724,0.06532028,2.45613263,1.07612233,0.01831767
-2.21810905,4.07286032,1.50820831,0.19184024,0.01008208,0.67166477,0.06237651,2.47458178,1.08078822,0.01801126
-2.21210605,4.09905358,1.52276543,0.19170241,0.01035331,0.67954817,0.05968720,2.49639758,1.08444054,0.01787057
-2.20610305,4.13233368,1.54007099,0.19200005,0.01079491,0.68800699,0.05723930,2.52105525,1.08689437,0.01789044
-2.20010005,4.17119627,1.55947990,0.19263881,0.01139115,0.69665346,0.05501478,2.54791000,1.08794914,0.01806286
-2.19409705,4.21401459,1.58030468,0.19352143,0.01212467,0.70511213,0.05299206,2.57621694,1.08739794,0.01837713
-2.18809405,4.25908528,1.60183293,0.19455072,0.01297661,0.71302857,0.05114744,2.60515443,1.08503799,0.01882017
-2.18209105,4.30467573,1.62334512,0.19563235,0.01392674,0.72007735,0.04945652,2.63385037,1.08068144,0.01937681
-2.17608804,4.34907173,1.64413260,0.19667731,0.01495365,0.72596918,0.04789539,2.66141041,1.07416633,0.02003018
-2.17008504,4.39062498,1.66351559,0.19760402,0.01603499,0.73045721,0.04644173,2.68694752,1.06536687,0.02076203
-2.16408204,4.42779912,1.68086101,0.19834008,0.01714774,0.73334249,0.04507575,2.70961190,1.05420282,0.02155321
-2.15807904,4.45921374,1.69559991,0.19882370,0.01826858,0.73447883,0.04378081,2.72862034,1.04064734,0.02238408
-2.15207604,4.48368529,1.70724424,0.19900473,0.01937425,0.73377677,0.04254399,2.74328409,1.02473298,0.02323499
-2.14607304,4.50026395,1.71540280,0.19884536,0.02044202,0.73120699,0.04135635,2.75303434,1.00655549,0.02408674
-2.14007004,4.50826560,1.71979575,0.19832061,0.02145018,0.72680290,0.04021312,2.75744439,0.98627519,0.02492107
-2.13406703,4.50729777,1.72026749,0.19741845,0.02237852,0.72066252,0.03911371,2.75624760,0.96411578,0.02572109
-2.12806403,4.49727878,1.71679722,0.19613971,0.02320887,0.71294940,0.03806156,2.74935040,0.94036052,0.02647177
-2.12206103,4.47844885,1.70950678,0.19449772,0.02392559,0.70389256,0.03706404,2.73683982,0.91534593,0.02716028
-2.11605803,4.45137266,1.69866502,0.19251782,0.02451595,0.69378523,0.03613211,2.71898484,0.88945304,0.02777639
-2.11005503,4.41693246,1.68468844,0.19023653,0.02497063,0.68298216,0.03528006,2.69623148,0.86309667,0.02831268
-2.10405203,4.37631145,1.66813724,0.18770063,0.02528389,0.67189535,0.03452519,2.66919152,0.83671292,0.02876477
-2.09804902,4.33096711,1.64970682,0.18496588,0.02545383,0.66098806,0.03388741,2.63862505,0.81074548,0.02913140
-2.09204602,4.28259486,1.63021409,0.18209573,0.02548248,0.65076680,0.03338886,2.60541736,0.78563126,0.02941445
-2.08604302,4.23308246,1.61057884,0.17915964,0.02537570,0.64177145,0.03305353,2.57055086,0.76178583,0.02961882
-2.08004002,4.18445637,1.59180022,0.17623133,0.02514304,0.63456334,0.03290676,2.53507310,0.73958945,0.02975220
-2.07403702,4.13882119,1.57492867,0.17338684,0.02479747,0.62971141,0.03297481,2.50006199,0.71937424,0.02982481
-2.06803402,4.09829432,1.56103410,0.17070250,0.02435496,0.62777678,0.03328429,2.46658976,0.70141296,0.02984897
-2.06203102,4.06493771,1.55117105,0.16825276,0.02383397,0.62929595,0.03386163,2.43568692,0.68591018,0.02983863
-2.05602801,4.04068929,1.54634211,0.16610810,0.02325496,0.63476310,0.03473246,2.40830795,0.67299615,0.02980883
-2.05002501,4.02729659,1.54746067,0.16433292,0.02263970,0.64461212,0.03592095,2.38530008,0.66272367,0.02977515
-2.04402201,4.02625514,1.55531469,0.16298364,0.02201066,0.65919891,0.03744918,2.36737663,0.65506838,0.02975305
-2.03801901,4.03875434,1.57053273,0.16210695,0.02139038,0.67878478,0.03933639,2.35509594,0.64993226,0.02975735
-2.03201601,4.06563311,1.59355395,0.16173837,0.02080082,0.70352163,0.04159838,2.34884705,0.64715059,0.02980159
-2.02601301,4.10734728,1.62460341,0.16190120,0.02026281,0.73343967,0.04424684,2.34884255,0.64650171,0.02989754
-2.02001001,4.16395055,1.66367402,0.16260584,0.01979552,0.76843844,0.04728880,2.35511898,0.64771956,0.03005472
-2.01400700,4.23508992,1.71051617,0.16384959,0.01941605,0.80828166,0.05072611,2.36754472,0.65050820,0.03028007
-2.00800400,4.32001620,1.76463588,0.16561693,0.01913904,0.85259656,0.05455511,2.38583482,0.65455766,0.03057764
-2.00200100,4.41760922,1.82530194,0.16788027,0.01897651,0.90087782,0.05876636,2.40957210,0.65956048,0.03094849
-1.99599800,4.52641719,1.89156201,0.17060116,0.01893764,0.95249643,0.06334461,2.43823323,0.66522801,0.03139061
-1.98999500,4.64470834,1.96226750,0.17373193,0.01902875,1.00671330,0.06826880,2.47121861,0.67130570,0.03189904
-1.98399200,4.77053284,2.03610628,0.17721762,0.01925337,1.06269734,0.07351238,2.50788427,0.67758657,0.03246607
-1.97798899,4.90179234,2.11164227,0.18099821,0.01961236,1.11954742,0.07904363,2.54757422,0.68392213,0.03308156
-1.97198599,5.03631387,2.18736021,0.18501098,0.02010408,1.17631751,0.08482625,2.58965143,0.69023024,0.03373332
-1.96598299,5.17192478,2.26171395,0.18919286,0.02072468,1.23204401,0.09081994,2.63352585,0.69649923,0.03440763
