energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.86043022,8.19229049,0.00751278,3.58872868,0.48859784,0.72234223,0.01608182,0.94324962,4.71354104,2.37424776
-2.85442721,8.27566284,0.00667515,3.67384429,0.47672811,0.71056354,0.01461674,0.89415642,4.87749911,2.39964752
-2.84842421,8.36422392,0.00589182,3.75831165,0.46712056,0.69952628,0.01331518,0.84974121,5.03689097,2.42702724
-2.84242121,8.45270095,0.00516617,3.83954434,0.45940116,0.68906842,0.01216141,0.80970234,5.18788768,2.45475314
-2.83641821,8.53579116,0.00450011,3.91497954,0.45318483,0.67900301,0.01113955,0.77368332,5.32678001,2.48118361
-2.83041521,8.60831952,0.00389425,3.98215073,0.44808939,0.66912544,0.01023396,0.74128838,5.45008048,2.50471623
-2.82441221,8.66539258,0.00334799,4.03875820,0.44374849,0.65922159,0.00942966,0.71209828,5.55461994,2.52383355
-2.81840920,8.70254355,0.00285974,4.08273521,0.43982335,0.64907636,0.00871255,0.68568573,5.63763534,2.53714627
-2.81240620,8.71586327,0.00242703,4.11230723,0.43601276,0.63848243,0.00806969,0.66163015,5.69684553,2.54343225
-2.80640320,8.70211263,0.00204677,4.12604218,0.43206119,0.62724869,0.00748939,0.63953151,5.73051242,2.54167013
-2.80040020,8.65881221,0.00171534,4.12288950,0.42776482,0.61520804,0.00696133,0.61902252,5.73748494,2.53106620
-2.79439720,8.58430573,0.00142881,4.10220679,0.42297534,0.60222423,0.00647655,0.59977919,5.71722439,2.51107368
-2.78839420,8.47779492,0.00118306,4.06377263,0.41760155,0.58819732,0.00602750,0.58152918,5.66980990,2.48140358
-2.78239120,8.33934482,0.00097395,4.00778543,0.41160865,0.57306763,0.00560792,0.56405774,5.59592402,2.44202685
-2.77638819,8.16985936,0.00079736,3.93484807,0.40501565,0.55681786,0.00521280,0.54721127,5.49681897,2.39316776
-2.77038519,7.97102865,0.00064936,3.84593941,0.39789073,0.53947346,0.00483824,0.53089805,5.37426507,2.33528889
-2.76438219,7.74525076,0.00052622,3.74237371,0.39034515,0.52110113,0.00448136,0.51508664,5.23048359,2.26906853
-2.75837919,7.49553155,0.00042450,3.62575007,0.38252583,0.50180566,0.00414014,0.49980168,5.06806689,2.19537147
-2.75237619,7.22536737,0.00034104,3.49789401,0.37460705,0.48172521,0.00381328,0.48511769,4.88988931,2.11521460
-2.74637319,6.93861596,0.00027303,3.36079395,0.36678161,0.46102543,0.00350009,0.47115103,4.69901255,2.02972889
-2.74037019,6.63936138,0.00021796,3.21653520,0.35925199,0.43989267,0.00320031,0.45805049,4.49858953,1.94011940
-2.73436718,6.33177879,0.00017365,3.06723447,0.35222162,0.41852663,0.00291406,0.44598712,4.29177048,1.84762508
-2.72836418,6.02000472,0.00013822,2.91497733,0.34588692,0.39713293,0.00264164,0.43514367,4.08161503,1.75347997
-2.72236118,5.70801800,0.00011009,2.76176126,0.34043026,0.37591587,0.00238351,0.42570437,3.87101336,1.65887744
-2.71635818,5.39953556,0.00008791,2.60944605,0.33601408,0.35507171,0.00214017,0.41784535,3.66261917,1.56493856
-2.71035518,5.09792661,0.00007059,2.45971336,0.33277654,0.33478289,0.00191210,0.41172637,3.45879634,1.47268588
-2.70435218,4.80614746,0.00005725,2.31403619,0.33082856,0.31521315,0.00169971,0.40748401,3.26158051,1.38302303
-2.69834917,4.52669801,0.00004720,2.17365894,0.33025255,0.29650402,0.00150331,0.40522690,3.07265599,1.29672082
-2.69234617,4.26160010,0.00003990,2.03958785,0.33110265,0.27877244,0.00132310,0.40503286,2.89334779,1.21440956
-2.68634317,4.01239641,0.00003498,1.91259128,0.33340642,0.26210969,0.00115914,0.40694820,2.72462769,1.13657757
-2.68034017,3.78016828,0.00003220,1.79320892,0.33716776,0.24658154,0.00101138,0.41098907,2.56713283,1.06357526
-2.67433717,3.56556939,0.00003145,1.68176849,0.34237094,0.23222935,0.00087968,0.41714465,2.42119486,0.99562389
-2.66833417,3.36887240,0.00003271,1.57840840,0.34898535,0.21907218,0.00076380,0.42538197,2.28687727,0.93282835
-2.66233117,3.19002470,0.00003609,1.48310475,0.35697080,0.20710947,0.00066349,0.43565188,2.16401841,0.87519270
-2.65632816,3.02870997,0.00004182,1.39570087,0.36628287,0.19632422,0.00057846,0.44789598,2.05227775,0.82263760
-2.65032516,2.88441171,0.00005022,1.31593780,0.37687826,0.18668642,0.00050849,0.46205379,1.95118291,0.77501854
-2.64432216,2.75647583,0.00006172,1.24348416,0.38871956,0.17815647,0.00045340,0.47806997,1.86017521,0.73214399
-2.63831916,2.64416914,0.00007687,1.17796416,0.40177949,0.17068853,0.00041315,0.49590091,1.77865193,0.69379265
-2.63231616,2.54673178,0.00009633,1.11898268,0.41604407,0.16423353,0.00038783,0.51552054,1.70600367,0.65972905
-2.62631316,2.46342162,0.00012090,1.06614668,0.43151485,0.15874176,0.00037772,0.53692480,1.64164568,0.62971720
-2.62031016,2.39354965,0.00015148,1.01908232,0.44820989,0.15416509,0.00038330,0.56013466,1.58504236,0.60353174
-2.61430715,2.33650565,0.00018908,0.97744779,0.46616356,0.15045855,0.00040528,0.58519742,1.53572467,0.58096650
-2.60830415,2.29177431,0.00023484,0.94094161,0.48542504,0.14758152,0.00044462,0.61218626,1.49330041,0.56184051
-2.60230115,2.25894191,0.00029001,0.90930675,0.50605579,0.14549839,0.00050247,0.64119796,1.45745762,0.54600142
-2.59629815,2.23769467,0.00035590,0.88233100,0.52812587,0.14417879,0.00058025,0.67234891,1.42796197,0.53332658
-2.59029515,2.22780949,0.00043390,0.85984387,0.55170941,0.14359753,0.00067954,0.70576955,1.40464853,0.52372204
-2.58429215,2.22913856,0.00052542,0.84171094,0.57687933,0.14373419,0.00080212,0.74159738,1.38740931,0.51711977
-2.57828914,2.24158897,0.00063187,0.82782589,0.60370161,0.14457256,0.00094983,0.77996887,1.37617725,0.51347342
-2.57228614,2.26509883,0.00075461,0.81810125,0.63222916,0.14609999,0.00112461,0.82101042,1.37090794,0.51275293
-2.56628314,2.29961107,0.00089488,0.81245806,0.66249565,0.14830668,0.00132831,0.86482889,1.37156011,0.51493841
-2.56028014,2.34504630,0.00105376,0.81081536,0.69450945,0.15118491,0.00156269,0.91150175,1.37807576,0.52001344
-2.55427714,2.40127571,0.00123210,0.81307980,0.72824788,0.15472848,0.00182931,0.96106746,1.39036104,0.52795817
-2.54827414,2.46809520,0.00143045,0.81913587,0.76365202,0.15893206,0.00212935,1.01351615,1.40826869,0.53874246
-2.54227114,2.54520156,0.00164899,0.82883713,0.80062223,0.16379075,0.00246360,1.06878117,1.43158258,0.55231923
-2.53626813,2.63217152,0.00188748,0.84199877,0.83901461,0.16929964,0.00283228,1.12673171,1.46000525,0.56861825
-2.53026513,2.72844435,0.00214519,0.85839170,0.87863848,0.17545352,0.00323497,1.18716688,1.49314869,0.58754055
-2.52426213,2.83330866,0.00242083,0.87773836,0.91925524,0.18224652,0.00367052,1.24981146,1.53052885,0.60895365
-2.51825913,2.94589393,0.00271259,0.89971038,0.96057850,0.18967183,0.00413693,1.31431385,1.57156404,0.63268765
-2.51225613,3.06516702,0.00301801,0.92392830,1.00227577,0.19772139,0.00463133,1.38024614,1.61557732,0.65853243
-2.50625313,3.18993428,0.00333410,0.94996309,1.04397182,0.20638547,0.00514995,1.44710682,1.66180296,0.68623613
-2.50025013,3.31884915,0.00365728,0.97733981,1.08525352,0.21565216,0.00568808,1.51432612,1.70939658,0.71550485
-2.49424712,3.45042547,0.00398346,1.00554307,1.12567647,0.22550683,0.00624014,1.58127395,1.75744892,0.74600383
-2.48824412,3.58305638,0.00430811,1.03402428,1.16477306,0.23593135,0.00679973,1.64727065,1.80500271,0.77736013
-2.48224112,3.71503845,0.00462635,1.06221059,1.20206194,0.24690326,0.00735971,1.71160012,1.85107207,0.80916672
-2.47623812,3.84460050,0.00493309,1.08951506,1.23705875,0.25839488,0.00791236,1.77352518,1.89466385,0.84098812
-2.47023512,3.96993660,0.00522310,1.11534813,1.26928752,0.27037222,0.00844955,1.83230471,1.93480030,0.87236735
-2.46423212,4.08924197,0.00549124,1.13912964,1.29829277,0.28279402,0.00896290,1.88721200,1.97054197,0.90283415
-2.45822911,4.20075106,0.00573252,1.16030143,1.32365150,0.29561066,0.00944403,1.93755373,2.00101037,0.93191413
-2.45222611,4.30277617,0.00594233,1.17833976,1.34498487,0.30876332,0.00988476,1.98268874,2.02540930,0.95913877
-2.44622311,4.39374551,0.00611656,1.19276743,1.36196889,0.32218313,0.01027735,2.02204590,2.04304419,0.98405572
-2.44022011,4.47223919,0.00625171,1.20316489,1.37434385,0.33579068,0.01061473,2.05514021,2.05333870,1.00623922
-2.43421711,4.53702172,0.00634505,1.20918024,1.38192182,0.34949573,0.01089071,2.08158642,2.05584794,1.02530018
-2.42821411,4.58706982,0.00639467,1.21053739,1.38459200,0.36319736,0.01110018,2.10110954,2.05026791,1.04089554
-2.42221111,4.62159438,0.00639960,1.20704249,1.38232366,0.37678447,0.01123923,2.11355153,2.03644086,1.05273659
-2.41620810,4.64005580,0.00635977,1.19858802,1.37516638,0.39013673,0.01130533,2.11887402,2.01435633,1.06059584
-2.41020510,4.64217204,0.00627607,1.18515459,1.36324766,0.40312605,0.01129734,2.11715668,1.98414819,1.06431222
-2.40420210,4.62791928,0.00615031,1.16681042,1.34676790,0.41561850,0.01121561,2.10859138,1.94608765,1.06379443
-2.39819910,4.59752524,0.00598512,1.14370840,1.32599316,0.42747674,0.01106192,2.09347245,1.90057284,1.05902228
-2.39219610,4.55145565,0.00578390,1.11608095,1.30124574,0.43856281,0.01083941,2.07218336,1.84811543,1.05004598
-2.38619310,4.49039467,0.00555067,1.08423294,1.27289338,0.44874145,0.01055252,2.04518070,1.78932493,1.03698349
-2.38019010,4.41522036,0.00528995,1.04853285,1.24133733,0.45788364,0.01020680,2.01297606,1.72489142,1.02001604
-2.37418709,4.32697634,0.00500665,1.00940261,1.20699995,0.46587043,0.00980876,1.97611702,1.65556726,0.99938209
-2.36818409,4.22684126,0.00470585,0.96730649,1.17031249,0.47259695,0.00936568,1.93516795,1.58214873,0.97537000
-2.36218109,4.11609724,0.00439270,0.92273941,1.13170351,0.47797646,0.00888535,1.89069191,1.50545796,0.94830971
-2.35617809,3.99609901,0.00407226,0.87621505,1.09158843,0.48194437,0.00837591,1.84323424,1.42632592,0.91856391
-2.35017509,3.86824472,0.00374939,0.82825432,1.05036071,0.48446207,0.00784559,1.79330898,1.34557676,0.88651897
-2.34417209,3.73394986,0.00342859,0.77937427,1.00838490,0.48552052,0.00730252,1.74138845,1.26401396,0.85257598
-2.33816908,3.59462473,0.00311397,0.73007794,0.96599182,0.48514341,0.00675452,1.68789664,1.18240833,0.81714237
-2.33216608,3.45165643,0.00280912,0.68084541,0.92347582,0.48338980,0.00620897,1.63320636,1.10148820,0.78062416
-2.32616308,3.30639524,0.00251710,0.63212602,0.88109419,0.48035613,0.00567263,1.57764032,1.02193156,0.74341923
-2.32016008,3.16014547,0.00224040,0.58433217,0.83906852,0.47617743,0.00515155,1.52147565,0.94436024,0.70591166
-2.31415708,3.01416043,0.00198095,0.53783452,0.79758758,0.47102764,0.00465101,1.46495144,0.86933586,0.66846723
-2.30815408,2.86964058,0.00174010,0.49295872,0.75681164,0.46511891,0.00417541,1.40827857,0.79735742,0.63142995
-2.30215108,2.72773437,0.00151869,0.44998354,0.71687758,0.45869980,0.00372833,1.35165098,0.72886031,0.59511979
-2.29614807,2.58954032,0.00131710,0.40914035,0.67790447,0.45205221,0.00331251,1.29525755,0.66421640,0.55983117
-2.29014507,2.45610955,0.00113525,0.37061380,0.63999918,0.44548707,0.00292984,1.23929356,0.60373507,0.52583226
-2.28414207,2.32844751,0.00097271,0.33454343,0.60326159,0.43933862,0.00258148,1.18397084,0.54766499,0.49336474
-2.27813907,2.20751396,0.00082877,0.30102625,0.56778902,0.43395746,0.00226788,1.12952597,0.49619621,0.46264389
-2.27213607,2.09422038,0.00070244,0.27011980,0.53367969,0.42970221,0.00198888,1.07622567,0.44946273,0.43385878
-2.26613307,1.98942415,0.00059260,0.24184579,0.50103488,0.42693006,0.00174379,1.02436908,0.40754504,0.40717238
-2.26013007,1.89391936,0.00049798,0.21619397,0.46995977,0.42598632,0.00153143,0.97428654,0.37047285,0.38272140
-2.25412706,1.80842399,0.00041725,0.19312599,0.44056288,0.42719322,0.00135030,0.92633501,0.33822756,0.36061594
-2.24812406,1.73356410,0.00034905,0.17257939,0.41295431,0.43083829,0.00119856,0.88089016,0.31074485,0.34093875
-2.24212106,1.66985547,0.00029204,0.15447133,0.38724267,0.43716275,0.00107418,0.83833554,0.28791691,0.32374416
-2.23611806,1.61768383,0.00024493,0.13870203,0.36353130,0.44635031,0.00097496,0.79904961,0.26959476,0.30905691
-2.23011506,1.57728467,0.00020646,0.12515802,0.34191370,0.45851693,0.00089860,0.76339107,0.25559033,0.29687090
-2.22411206,1.54872429,0.00017548,0.11371494,0.32246876,0.47370202,0.00084274,0.73168354,0.24567870,0.28714797
-2.21810905,1.53188329,0.00015092,0.10424008,0.30525596,0.49186166,0.00080502,0.70420041,0.23960031,0.27981716
-2.21210605,1.52644419,0.00013180,0.09659453,0.29031094,0.51286426,0.00078307,0.68115068,0.23706349,0.27477439
-2.20610305,1.53188436,0.00011724,0.09063513,0.27764177,0.53648917,0.00077460,0.66266675,0.23774727,0.27188301
-2.20010005,1.54747564,0.00010645,0.08621611,0.26722612,0.56242851,0.00077736,0.64879486,0.24130466,0.27097514
-2.19409705,1.57229135,0.00009873,0.08319062,0.25900960,0.59029244,0.00078921,0.63948870,0.24736646,0.27185419
-2.18809405,1.60522135,0.00009347,0.08141214,0.25290539,0.61961800,0.00080811,0.63460683,0.25554580,0.27429845
-2.18209105,1.64499519,0.00009014,0.08073583,0.24879530,0.64988136,0.00083213,0.63391395,0.26544322,0.27806589
-2.17608804,1.69021303,0.00008827,0.08101988,0.24653208,0.68051309,0.00085949,0.63708621,0.27665256,0.28289995
-2.17008504,1.73938351,0.00008747,0.08212687,0.24594318,0.71091630,0.00088856,0.64372031,0.28876734,0.28853632
-2.16408204,1.79096723,0.00008738,0.08392520,0.24683550,0.74048659,0.00091788,0.65334604,0.30138779,0.29471049
-2.15807904,1.84342437,0.00008773,0.08629050,0.24900114,0.76863343,0.00094617,0.66544167,0.31412808,0.30116562
-2.15207604,1.89526414,0.00008828,0.08910705,0.25222372,0.79480180,0.00097237,0.67945151,0.32662372,0.30766067
-2.14607304,1.94509424,0.00008883,0.09226914,0.25628508,0.81849334,0.00099560,0.69480472,0.33853883,0.31397815
-2.14007004,1.99166764,0.00008922,0.09568229,0.26097186,0.83928581,0.00101523,0.71093450,0.34957289,0.31993136
-2.13406703,2.03392460,0.00008933,0.09926432,0.26608186,0.85685021,0.00103084,0.72729675,0.35946680,0.32537058
-2.12806403,2.07102775,0.00008908,0.10294612,0.27142956,0.87096436,0.00104225,0.74338717,0.36800782,0.33018797
-2.12206103,2.10238835,0.00008841,0.10667204,0.27685076,0.88152258,0.00104953,0.75875600,0.37503327,0.33432083
-2.11605803,2.12768223,0.00008727,0.11039991,0.28220599,0.88854063,0.00105296,0.77301977,0.38043260,0.33775312
-2.11005503,2.14685467,0.00008567,0.11410062,0.28738253,0.89215582,0.00105302,0.78586940,0.38414784,0.34051493
-2.10405203,2.16011359,0.00008362,0.11775716,0.29229497,0.89262212,0.00105042,0.79707439,0.38617226,0.34268012
-2.09804902,2.16791149,0.00008115,0.12136326,0.29688429,0.89030055,0.00104602,0.80648300,0.38654726,0.34436193
-2.09204602,2.17091698,0.00007829,0.12492151,0.30111563,0.88564509,0.00104083,0.81401843,0.38535773,0.34570696
-2.08604302,2.16997718,0.00007512,0.12844123,0.30497476,0.87918504,0.00103597,0.81967160,0.38272587,0.34688764
-2.08004002,2.16607308,0.00007169,0.13193593,0.30846364,0.87150451,0.00103265,0.82349083,0.37880399,0.34809360
-2.07403702,2.16027010,0.00006809,0.13542070,0.31159535,0.86321999,0.00103211,0.82556935,0.37376648,0.34952232
-2.06803402,2.15366635,0.00006437,0.13890957,0.31438863,0.85495728,0.00103558,0.82603138,0.36780141,0.35136956
-2.06203102,2.14734134,0.00006064,0.14241300,0.31686249,0.84732869,0.00104428,0.82501782,0.36110215,0.35381991
-2.05602801,2.14230775,0.00005695,0.14593558,0.31903128,0.84091161,0.00105934,0.82267235,0.35385946,0.35703806
-2.05002501,2.13946855,0.00005339,0.14947424,0.32090039,0.83622955,0.00108179,0.81912890,0.34625438,0.36116112
-2.04402201,2.13958166,0.00005002,0.15301690,0.32246302,0.83373628,0.00111253,0.81450129,0.33845227,0.36629240
-2.03801901,2.14323361,0.00004690,0.15654175,0.32369810,0.83380375,0.00115232,0.80887546,0.33059820,0.37249682
-2.03201601,2.15082328,0.00004409,0.16001724,0.32456964,0.83671428,0.00120172,0.80230491,0.32281393,0.37979837
-2.02601301,2.16255604,0.00004163,0.16340265,0.32502729,0.84265693,0.00126114,0.79480938,0.31519647,0.38817939
-2.02001001,2.17844815,0.00003955,0.16664942,0.32500839,0.85172812,0.00133078,0.78637665,0.30781816,0.39758195
-2.01400700,2.19834048,0.00003790,0.16970293,0.32444100,0.86393606,0.00141067,0.77696736,0.30072818,0.40791097
-2.00800400,2.22192019,0.00003668,0.17250489,0.32324801,0.87920844,0.00150066,0.76652220,0.29395526,0.41903895
-2.00200100,2.24874857,0.00003591,0.17499592,0.32135180,0.89740264,0.00160043,0.75497092,0.28751130,0.43081202
-1.99599800,2.27829289,0.00003558,0.17711841,0.31867930,0.91831753,0.00170951,0.74224234,0.28139549,0.44305682
-1.98999500,2.30995990,0.00003570,0.17881933,0.31516699,0.94170618,0.00182728,0.72827462,0.27559880,0.45558789
-1.98399200,2.34312875,0.00003625,0.18005285,0.31076557,0.96728823,0.00195301,0.71302498,0.27010817,0.46821508
-1.97798899,2.37718115,0.00003721,0.18078269,0.30544400,0.99476138,0.00208586,0.69647816,0.26491037,0.48075055
-1.97198599,2.41152675,0.00003856,0.18098396,0.29919256,1.02381112,0.00222489,0.67865294,0.25999514,0.49301501
-1.96598299,2.44562253,0.00004027,0.18064437,0.29202487,1.05411819,0.00236909,0.65960637,0.25535737,0.50484281
-1.95997999,2.47898495,0.00004229,0.17976486,0.28397867,1.08536343,0.00251736,0.63943530,0.25099825,0.51608574
-1.95397699,2.51119474,0.00004460,0.17835951,0.27511528,1.11722993,0.00266853,0.61827529,0.24692538,0.52661527
-1.94797399,2.54189425,0.00004715,0.17645472,0.26551793,1.14940261,0.00282138,0.59629685,0.24315176,0.53632332
-1.94197099,2.57077832,0.00004989,0.17408784,0.25528891,1.18156548,0.00297461,0.57369937,0.23969398,0.54512145
-1.93596798,2.59757975,0.00005277,0.17130524,0.24454584,1.21339740,0.00312682,0.55070325,0.23656950,0.55293895
-1.92996498,2.62205105,0.00005573,0.16815989,0.23341724,1.24456669,0.00327659,0.52754059,0.23379366,0.55971968
-1.92396198,2.64394444,0.00005872,0.16470883,0.22203770,1.27472566,0.00342238,0.50444524,0.23137623,0.56541842
-1.91795898,2.66299196,0.00006167,0.16101035,0.21054283,1.30350589,0.00356260,0.48164283,0.22931821,0.56999670
-1.91195598,2.67888783,0.00006454,0.15712139,0.19906443,1.33051487,0.00369560,0.45934127,0.22760888,0.57341884
-1.90595298,2.69127480,0.00006726,0.15309502,0.18772603,1.35533495,0.00381965,0.43772243,0.22622349,0.57564833
-1.89994997,2.69973608,0.00006977,0.14897837,0.17663892,1.37752503,0.00393302,0.41693543,0.22512168,0.57664505
-1.89394697,2.70379373,0.00007201,0.14481090,0.16589913,1.39662532,0.00403397,0.39709182,0.22424692,0.57636345
-1.88794397,2.70291432,0.00007394,0.14062334,0.15558513,1.41216536,0.00412078,0.37826289,0.22352698,0.57475205
-1.88194097,2.69652171,0.00007552,0.13643709,0.14575656,1.42367506,0.00419181,0.36047929,0.22287541,0.57175417
-1.87593797,2.68401645,0.00007669,0.13226427,0.13645392,1.43069846,0.00424553,0.34373261,0.22219404,0.56730999
-1.86993497,2.66480077,0.00007743,0.12810830,0.12769906,1.43280937,0.00428058,0.32797901,0.22137629,0.56135975
-1.86393197,2.63830767,0.00007771,0.12396500,0.11949658,1.42962835,0.00429582,0.31314438,0.22031127,0.55384791
-1.85792896,2.60403227,0.00007752,0.11982404,0.11183579,1.42083980,0.00429035,0.29913078,0.21888819,0.54472799
-1.85192596,2.56156347,0.00007685,0.11567071,0.10469319,1.40620829,0.00426361,0.28582361,0.21700112,0.53396766
-1.84592296,2.51061380,0.00007572,0.11148785,0.09803535,1.38559303,0.00421536,0.27309916,0.21455358,0.52155383
-1.83991996,2.45104558,0.00007412,0.10725783,0.09182181,1.35895958,0.00414573,0.26083205,0.21146285,0.50749729
-1.83391696,2.38289159,0.00007209,0.10296439,0.08600807,1.32638802,0.00405524,0.24890212,0.20766378,0.49183660
-1.82791396,2.30636895,0.00006967,0.09859436,0.08054837,1.28807686,0.00394479,0.23720052,0.20311175,0.47464094
-1.82191096,2.22188521,0.00006688,0.09413903,0.07539814,1.24434254,0.00381565,0.22563469,0.19778484,0.45601165
-1.81590795,2.13003624,0.00006378,0.08959521,0.07051618,1.19561420,0.00366944,0.21413199,0.19168491,0.43608249
-1.80990495,2.03159601,0.00006042,0.08496589,0.06586625,1.14242407,0.00350808,0.20264201,0.18483773,0.41501840
-1.80390195,1.92749877,0.00005686,0.08026044,0.06141830,1.08539387,0.00333377,0.19113748,0.17729211,0.39301299
-1.79789895,1.81881469,0.00005316,0.07549444,0.05714916,1.02521783,0.00314889,0.17961386,0.16911800,0.37028483
-1.79189595,1.70672023,0.00004936,0.07068921,0.05304281,0.96264318,0.00295597,0.16808776,0.16040396,0.34707276
-1.78589295,1.59246496,0.00004554,0.06587090,0.04909025,0.89844908,0.00275760,0.15659448,0.15125392,0.32363059
-1.77988994,1.47733649,0.00004175,0.06106946,0.04528901,0.83342499,0.00255636,0.14518472,0.14178343,0.30022133
-1.77388694,1.36262535,0.00003803,0.05631738,0.04164248,0.76834943,0.00235478,0.13392085,0.13211586,0.27711153
-1.76788394,1.24959144,0.00003443,0.05164834,0.03815898,0.70397008,0.00215526,0.12287296,0.12237837,0.25456569
-1.76188094,1.13943356,0.00003100,0.04709592,0.03485079,0.64098603,0.00196001,0.11211492,0.11269816,0.23284136
-1.75587794,1.03326324,0.00002777,0.04269235,0.03173313,0.58003282,0.00177102,0.10172061,0.10319900,0.21218488
-1.74987494,0.93208371,0.00002477,0.03846732,0.02882318,0.52167070,0.00159002,0.09176056,0.09399816,0.19282803
-1.74387194,0.83677453,0.00002203,0.03444710,0.02613921,0.46637639,0.00141846,0.08229914,0.08520394,0.17498559
-1.73786893,0.74808204,0.00001956,0.03065377,0.02369979,0.41453836,0.00125749,0.07339225,0.07691377,0.15885388
-1.73186593,0.66661543,0.00001739,0.02710473,0.02152314,0.36645551,0.00110798,0.06508575,0.06921290,0.14461011
-1.72586293,0.59284784,0.00001551,0.02381239,0.01962663,0.32233903,0.00097049,0.05741445,0.06217366,0.13241247
-1.71985993,0.52712180,0.00001395,0.02078416,0.01802637,0.28231684,0.00084535,0.05040174,0.05585530,0.12240066
-1.71385693,0.46965803,0.00001270,0.01802260,0.01673697,0.24644025,0.00073262,0.04405973,0.05030417,0.11469674
-1.70785393,0.42056656,0.00001176,0.01552570,0.01577131,0.21469220,0.00063214,0.03838983,0.04555435,0.10940595
-1.70185093,0.37985909,0.00001113,0.01328738,0.01514034,0.18699648,0.00054359,0.03338371,0.04162844,0.10661732
-1.69584792,0.34746156,0.00001082,0.01129802,0.01485299,0.16322743,0.00046648,0.02902447,0.03853846,0.10640380
-1.68984492,0.32322600,0.00001080,0.00954510,0.01491593,0.14321950,0.00040022,0.02528797,0.03628684,0.10882174
-1.68384192,0.30694090,0.00001109,0.00801385,0.01533338,0.12677635,0.00034410,0.02214418,0.03486725,0.11390959
-1.67783892,0.29833967,0.00001168,0.00668785,0.01610683,0.11367906,0.00029739,0.01955859,0.03426536,0.12168581
-1.67183592,0.29710659,0.00001254,0.00554968,0.01723468,0.10369324,0.00025931,0.01749337,0.03445938,0.13214596
-1.66583292,0.30288057,0.00001369,0.00458146,0.01871181,0.09657488,0.00022905,0.01590861,0.03542040,0.14525906
-1.65982991,0.31525647,0.00001510,0.00376536,0.02052916,0.09207495,0.00020584,0.01476316,0.03711256,0.16096350
-1.65382691,0.33378466,0.00001676,0.00308394,0.02267321,0.08994276,0.00018891,0.01401552,0.03949298,0.17916272
-1.64782391,0.35796914,0.00001867,0.00252058,0.02512555,0.08992821,0.00017750,0.01362440,0.04251168,0.19972088
-1.64182091,0.38726508,0.00002078,0.00205964,0.02786241,0.09178316,0.00017090,0.01354922,0.04611132,0.22245912
-1.63581791,0.42107644,0.00002310,0.00168670,0.03085443,0.09526208,0.00016845,0.01375049,0.05022713,0.24715255
-1.62981491,0.45875442,0.00002559,0.00138864,0.03406640,0.10012233,0.00016951,0.01419011,0.05478680,0.27352858
-1.62381191,0.49959773,0.00002822,0.00115370,0.03745739,0.10612424,0.00017347,0.01483159,0.05971070,0.30126673
-1.61780890,0.54285507,0.00003097,0.00097150,0.04098093,0.11303129,0.00017978,0.01564039,0.06491228,0.33000044
-1.61180590,0.58773057,0.00003380,0.00083298,0.04458556,0.12061056,0.00018791,0.01658418,0.07029888,0.35932097
-1.60580290,0.63339262,0.00003668,0.00073039,0.04821564,0.12863367,0.00019737,0.01763328,0.07577287,0.38878354
-1.59979990,0.67898597,0.00003960,0.00065717,0.05181240,0.13687824,0.00020771,0.01876119,0.08123322,0.41791574
-1.59379690,0.72364744,0.00004251,0.00060793,0.05531527,0.14513007,0.00021850,0.01994523,0.08657742,0.44622806
-1.58779390,0.76652457,0.00004541,0.00057833,0.05866350,0.15318589,0.00022937,0.02116737,0.09170379,0.47322633
-1.58179090,0.80679702,0.00004829,0.00056505,0.06179788,0.16085680,0.00023998,0.02241517,0.09651408,0.49842558
-1.57578789,0.84369985,0.00005116,0.00056569,0.06466266,0.16797212,0.00025004,0.02368290,0.10091625,0.52136507
-1.56978489,0.87654779,0.00005406,0.00057878,0.06720748,0.17438365,0.00025931,0.02497275,0.10482738,0.54162362
-1.56378189,0.90475967,0.00005703,0.00060371,0.06938932,0.17997012,0.00026761,0.02629614,0.10817656,0.55883489
-1.55777889,0.92788195,0.00006018,0.00064074,0.07117435,0.18464171,0.00027484,0.02767508,0.11090768,0.57270181
-1.55177589,0.94561023,0.00006363,0.00069103,0.07253955,0.18834426,0.00028096,0.02914354,0.11298193,0.58300956
-1.54577289,0.95780794,0.00006757,0.00075662,0.07347412,0.19106333,0.00028602,0.03074874,0.11437995,0.58963659
-1.53976988,0.96452129,0.00007224,0.00084050,0.07398055,0.19282759,0.00029019,0.03255233,0.11510356,0.59256308
-1.53376688,0.96598993,0.00007794,0.00094667,0.07407530,0.19371164,0.00029372,0.03463138,0.11517692,0.59187654
-1.52776388,0.96265271,0.00008508,0.00108016,0.07378904,0.19383820,0.00029700,0.03707904,0.11464708,0.58777432
-1.52176088,0.95514840,0.00009415,0.00124713,0.07316653,0.19337939,0.00030053,0.04000493,0.11358401,0.58056279
-1.51575788,0.94431133,0.00010572,0.00145493,0.07226593,0.19255730,0.00030498,0.04353495,0.11207993,0.57065339
-1.50975488,0.93116209,0.00012052,0.00171216,0.07115772,0.19164384,0.00031116,0.04781070,0.11024810,0.55855560
-1.50375188,0.91689369,0.00013939,0.00202871,0.06992331,0.19095978,0.00032006,0.05298820,0.10822107,0.54486719
-1.49774887,0.90285364,0.00016330,0.00241581,0.06865307,0.19087320,0.00033286,0.05923593,0.10614844,0.53026210
