energy_ev,total_up,Pb_p_up,Pb_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-2.59629815,10.48362728,0.67538850,0.00318480,3.82682960,8.24716243,0.15992499,1.55464117
-2.59029515,10.45010246,0.69560985,0.00319150,3.90677313,8.16681252,0.16431675,1.58158481
-2.58429215,10.40600977,0.71467025,0.00319783,3.97946356,8.08158061,0.16825823,1.60416065
-2.57828914,10.35139767,0.73243306,0.00320338,4.04399305,7.99197544,0.17174143,1.62203454
-2.57228614,10.28654299,0.74877854,0.00320764,4.09957346,7.89864236,0.17476641,1.63495075
-2.56628314,10.21197811,0.76360269,0.00321006,4.14553669,7.80238773,0.17734011,1.64273780
-2.56028014,10.12850774,0.77681576,0.00321003,4.18133290,7.70419506,0.17947489,1.64531196
-2.55427714,10.03721302,0.78834079,0.00320695,4.20652764,7.60523098,0.18118700,1.64267791
-2.54827414,9.93944179,0.79811220,0.00320024,4.22079828,7.50683900,0.18249501,1.63492679
-2.54227114,9.83678385,0.80607480,0.00318934,4.22393071,7.41052034,0.18341837,1.62223157
-2.53626813,9.73103175,0.81218304,0.00317375,4.21581635,7.31790131,0.18397610,1.60484003
-2.53026513,9.62412765,0.81640086,0.00315309,4.19644997,7.23068813,0.18418579,1.58306552
-2.52426213,9.51809828,0.81870190,0.00312704,4.16592816,7.15061051,0.18406286,1.55727603
-2.51825913,9.41498065,0.81907023,0.00309542,4.12444833,7.07935646,0.18362015,1.52788184
-2.51225613,9.31674165,0.81750130,0.00305815,4.07230782,7.01850132,0.18286788,1.49532238
-2.50625313,9.22519554,0.81400309,0.00301531,4.00990280,6.96943464,0.18181385,1.46005280
-2.50025013,9.14192350,0.80859736,0.00296704,3.93772615,6.93328898,0.18046389,1.42253069
-2.49424712,9.06819931,0.80132060,0.00291364,3.85636399,6.91087462,0.17882258,1.38320353
-2.48824412,9.00492555,0.79222476,0.00285548,3.76649030,6.90262413,0.17689394,1.34249734
-2.48224112,8.95258365,0.78137747,0.00279301,3.66885924,6.90855046,0.17468227,1.30080685
-2.47623812,8.91120115,0.76886171,0.00272673,3.56429494,6.92822138,0.17219287,1.25848760
-2.47023512,8.88033802,0.75477487,0.00265718,3.45367892,6.96075231,0.16943269,1.21585008
-2.46423212,8.85909350,0.73922719,0.00258491,3.33793513,7.00481878,0.16641078,1.17315619
-2.45822911,8.84613336,0.72233961,0.00251047,3.21801329,7.05868827,0.16313858,1.13061786
-2.45222611,8.83973664,0.70424122,0.00243436,3.09487091,7.12027051,0.15963002,1.08839797
-2.44622311,8.83785983,0.68506641,0.00235707,2.96945504,7.18718404,0.15590135,1.04661319
-2.44022011,8.83821537,0.66495182,0.00227899,2.84268433,7.25683585,0.15197091,1.00533866
-2.43421711,8.83836076,0.64403349,0.00220050,2.71543255,7.32651042,0.14785871,0.96461406
-2.42821411,8.83579405,0.62244420,0.00212185,2.58851420,7.39346377,0.14358596,0.92445087
-2.42221111,8.82805093,0.60031123,0.00204329,2.46267312,7.45501803,0.13917461,0.88484025
-2.41620810,8.81279902,0.57775478,0.00196495,2.33857454,7.50865202,0.13464691,0.84576122
-2.41020510,8.78792501,0.55488700,0.00188695,2.21680105,7.55208381,0.13002508,0.80718877
-2.40420210,8.75161087,0.53181168,0.00180936,2.09785242,7.58334163,0.12533111,0.76910147
-2.39819910,8.70239608,0.50862478,0.00173220,1.98214931,7.60082035,0.12058670,0.73148822
-2.39219610,8.63922373,0.48541537,0.00165552,1.87004034,7.60332182,0.11581336,0.69435397
-2.38619310,8.56146925,0.46226722,0.00157934,1.76181195,7.59007794,0.11103267,0.65772411
-2.38019010,8.46895159,0.43926064,0.00150372,1.65770029,7.56075687,0.10626658,0.62164741
-2.37418709,8.36192732,0.41647446,0.00142873,1.55790409,7.51545299,0.10153788,0.58619742
-2.36818409,8.24106929,0.39398798,0.00135448,1.46259778,7.45466270,0.09687058,0.55147239
-2.36218109,8.10743173,0.37188264,0.00128116,1.37194359,7.37924799,0.09229032,0.51759372
-2.35617809,7.96240434,0.35024328,0.00120896,1.28610204,7.29039068,0.08782464,0.48470307
-2.35017509,7.80765802,0.32915886,0.00113815,1.20523986,7.18953989,0.08350310,0.45295833
-2.34417209,7.64508484,0.30872245,0.00106902,1.12953477,7.07835549,0.07935723,0.42252867
-2.33816908,7.47673495,0.28903061,0.00100194,1.05917690,6.95864991,0.07542021,0.39358883
-2.33216608,7.30475239,0.27018194,0.00093725,0.99436650,6.83233037,0.07172636,0.36631299
-2.32616308,7.13131181,0.25227511,0.00087535,0.93530822,6.70134292,0.06831036,0.34086843
-2.32016008,6.95855746,0.23540618,0.00081661,0.88220214,6.56761956,0.06520629,0.31740917
-2.31415708,6.78854537,0.21966564,0.00076142,0.83523209,6.43302899,0.06244643,0.29607001
-2.30815408,6.62318956,0.20513510,0.00071010,0.79455210,6.29933112,0.06006005,0.27696089
-2.30215108,6.46421261,0.19188391,0.00066295,0.76027153,6.16813569,0.05807198,0.26016199
-2.29614807,6.31310098,0.17996593,0.00062022,0.73244006,6.04086464,0.05650132,0.24571972
-2.29014507,6.17106550,0.16941659,0.00058208,0.71103323,5.91871844,0.05536014,0.23364351
-2.28414207,6.03900744,0.16025036,0.00054862,0.69593965,5.80264647,0.05465236,0.22390379
-2.27813907,5.91749078,0.15245897,0.00051986,0.68695057,5.69332177,0.05437288,0.21643103
-2.27213607,5.80672167,0.14601019,0.00049573,0.68375272,5.59112106,0.05450691,0.21111598
-2.26613307,5.70653591,0.14084763,0.00047606,0.68592489,5.49611068,0.05502967,0.20781107
-2.26013007,5.61639577,0.13689121,0.00046061,0.69293872,5.40803983,0.05590652,0.20633302
-2.25412706,5.53539713,0.13403866,0.00044905,0.70416406,5.32634210,0.05709333,0.20646645
-2.24812406,5.46228799,0.13216773,0.00044099,0.71887872,5.25014664,0.05853734,0.20796872
-2.24212106,5.39549896,0.13113929,0.00043597,0.73628262,5.17829962,0.06017841,0.21057545
-2.23611806,5.33318595,0.13080098,0.00043349,0.75551578,5.10939662,0.06195050,0.21400702
-2.23011506,5.27328468,0.13099143,0.00043301,0.77567973,5.04182594,0.06378356,0.21797553
-2.22411206,5.21357582,0.13154484,0.00043397,0.79586140,4.97382190,0.06560559,0.22219221
-2.21810905,5.15175917,0.13229582,0.00043581,0.81515872,4.90352707,0.06734486,0.22637495
-2.21210605,5.08553423,0.13308412,0.00043799,0.83270691,4.82906113,0.06893218,0.23025582
-2.20610305,5.01268417,0.13375935,0.00043999,0.84770437,4.74859370,0.07030326,0.23358819
-2.20010005,4.93115970,0.13418525,0.00044133,0.85943720,4.66041822,0.07140083,0.23615335
-2.19409705,4.83915913,0.13424359,0.00044160,0.86730136,4.56302315,0.07217672,0.23776632
-2.18809405,4.73520078,0.13383737,0.00044043,0.87082155,4.45515729,0.07259356,0.23828069
-2.18209105,4.61818434,0.13289339,0.00043755,0.86966624,4.33588568,0.07262633,0.23759233
-2.17608804,4.48743815,0.13136396,0.00043275,0.86365813,4.20463333,0.07226338,0.23564189
-2.17008504,4.34274998,0.12922788,0.00042593,0.85277985,4.06121444,0.07150727,0.23241591
-2.16408204,4.18437996,0.12649052,0.00041703,0.83717487,3.90584548,0.07037503,0.22794673
-2.15807904,4.01305502,0.12318327,0.00040610,0.81714362,3.73914165,0.06889824,0.22231112
-2.15207604,3.82994543,0.11936211,0.00039328,0.79313522,3.56209687,0.06712259,0.21562779
-2.14607304,3.63662473,0.11510567,0.00037875,0.76573545,3.37604859,0.06510728,0.20805384
-2.14007004,3.43501541,0.11051279,0.00036276,0.73565142,3.18262928,0.06292404,0.19978054
-2.13406703,3.22732321,0.10569964,0.00034562,0.70369383,2.98370744,0.06065606,0.19102841
-2.12806403,3.01596354,0.10079660,0.00032768,0.67075760,2.78132109,0.05839663,0.18204190
-2.12206103,2.80348356,0.09594499,0.00030932,0.63780146,2.57760737,0.05624781,0.17308395
-2.11605803,2.59248367,0.09129374,0.00029094,0.60582742,2.37473143,0.05431895,0.16443046
-2.11005503,2.38554183,0.08699612,0.00027294,0.57586048,2.17481830,0.05272514,0.15636492
-2.10405203,2.18514372,0.08320653,0.00025574,0.54892917,1.97989023,0.05158569,0.14917331
-2.09804902,1.99362114,0.08007746,0.00023974,0.52604714,1.79181234,0.05102252,0.14313917
-2.09204602,1.81310055,0.07775662,0.00022532,0.50819589,1.61224811,0.05115849,0.13853915
-2.08604302,1.64546262,0.07638413,0.00021284,0.49630877,1.44262597,0.05211563,0.13563874
-2.08004002,1.49231337,0.07608999,0.00020263,0.49125608,1.28411751,0.05401320,0.13468827
-2.07403702,1.35496631,0.07699153,0.00019499,0.49383100,1.13762691,0.05696561,0.13591912
-2.06803402,1.23443504,0.07919108,0.00019017,0.50473641,1.00379109,0.06108009,0.13953998
-2.06203102,1.13143478,0.08277359,0.00018839,0.52457223,0.88298920,0.06645411,0.14573326
-2.05602801,1.04639141,0.08780447,0.00018982,0.55382336,0.77535994,0.07317258,0.15465139
-2.05002501,0.97945642,0.09432746,0.00019458,0.59284816,0.68082509,0.08130479,0.16641320
-2.04402201,0.93052601,0.10236266,0.00020276,0.64186775,0.59911719,0.09090122,0.18110038
-2.03801901,0.89926299,0.11190489,0.00021436,0.70095652,0.52980989,0.10199022,0.19875405
-2.03201601,0.88512016,0.12292224,0.00022938,0.77003423,0.47234915,0.11457478,0.21937164
-2.02601301,0.88736428,0.13535521,0.00024771,0.84886044,0.42608401,0.12862950,0.24290429
-2.02001001,0.90510004,0.14911641,0.00026924,0.93703198,0.39029581,0.14409784,0.26925498
-2.01400700,0.93729360,0.16409087,0.00029377,1.03398414,0.36422490,0.16089010,0.29827755
-2.00800400,0.98279598,0.18013737,0.00032105,1.13899637,0.34709456,0.17888207,0.32977700
-2.00200100,1.04036610,0.19709051,0.00035080,1.25120293,0.33813158,0.19791467,0.36351119
-1.99599800,1.10869413,0.21476391,0.00038268,1.36960902,0.33658369,0.21779477,0.39919407
-1.98999500,1.18642521,0.23295433,0.00041630,1.49311242,0.34173383,0.23829726,0.43650066
-1.98399200,1.27218409,0.25144675,0.00045126,1.62053032,0.35291156,0.25916850,0.47507371
-1.97798899,1.36460056,0.27002027,0.00048711,1.75063110,0.36950202,0.28013117,0.51453191
-1.97198599,1.46233578,0.28845476,0.00052338,1.88216973,0.39095253,0.30089041,0.55447963
-1.96598299,1.56410911,0.30653783,0.00055962,2.01392589,0.41677745,0.32114121,0.59451761
-1.95997999,1.66872492,0.32407204,0.00059537,2.14474304,0.44656123,0.34057674,0.63425453
-1.95397699,1.77509839,0.34088195,0.00063017,2.27356670,0.47995997,0.35889739,0.67331869
-1.94797399,1.88227953,0.35682062,0.00066364,2.39948011,0.51670145,0.37582022,0.71136946
-1.94197099,1.98947385,0.37177536,0.00069539,2.52173529,0.55658361,0.39108835,0.74810787
-1.93596798,2.09605880,0.38567228,0.00072511,2.63977769,0.59947140,0.40447983,0.78328574
-1.92996498,2.20159445,0.39847938,0.00075257,2.75326287,0.64529175,0.41581571,0.81671292
-1.92396198,2.30582758,0.41020812,0.00077759,2.86206403,0.69402652,0.42496680,0.84826221
-1.91795898,2.40868809,0.42091300,0.00080006,2.96626942,0.74570336,0.43185876,0.87787159
-1.91195598,2.51027746,0.43068946,0.00081997,3.06616959,0.80038428,0.43647524,0.90554350
-1.90595298,2.61084887,0.43966981,0.00083739,3.16223444,0.85815206,0.43885886,0.93134135
-1.89994997,2.71077956,0.44801753,0.00085244,3.25508117,0.91909458,0.43910994,0.95538312
-1.89394697,2.81053601,0.45592005,0.00086534,3.34543421,0.98328747,0.43738292,0.97783244
-1.88794397,2.91063337,0.46358027,0.00087634,3.43407910,1.05077549,0.43388063,0.99888761
-1.88194097,3.01159059,0.47120736,0.00088576,3.52181244,1.12155333,0.42884667,1.01876898
-1.87593797,3.11388347,0.47900695,0.00089392,3.60939031,1.19554663,0.42255608,1.03770531
-1.86993497,3.21789774,0.48717146,0.00090118,3.69747783,1.27259405,0.41530489,1.05591997
-1.86393197,3.32388468,0.49587081,0.00090790,3.78660237,1.35243154,0.40739887,1.07361747
-1.85792896,3.43192168,0.50524399,0.00091440,3.87711296,1.43467969,0.39914204,1.09097115
-1.85192596,3.54187997,0.51539193,0.00092099,3.96914804,1.51883515,0.39082548,1.10811266
-1.84592296,3.65340182,0.52637198,0.00092792,4.06261344,1.60426712,0.38271686,1.12512377
-1.83991996,3.76588867,0.53819428,0.00093537,4.15717193,1.69021954,0.37505123,1.14203096
-1.83391696,3.87850164,0.55082022,0.00094347,4.25224533,1.77581945,0.36802342,1.15880313
-1.82791396,3.99017495,0.56416310,0.00095227,4.34702923,1.86009195,0.36178238,1.17535263
-1.82191096,4.09964254,0.57809099,0.00096172,4.44052028,1.94198147,0.35642764,1.19153949
-1.81590795,4.20547705,0.59243169,0.00097171,4.53155489,2.02037915,0.35200801,1.20717889
-1.80990495,4.30614019,0.60697965,0.00098207,4.61885800,2.09415540,0.34852261,1.22205136
-1.80390195,4.40004250,0.62150452,0.00099253,4.70109984,2.16219687,0.34592398,1.23591541
-1.79789895,4.48561022,0.63576097,0.00100279,4.77695830,2.22344616,0.34412314,1.24852194
-1.79189595,4.56135634,0.64949945,0.00101250,4.84518399,2.27694293,0.34299636,1.25962976
-1.78589295,4.62595265,0.66247722,0.00102129,4.90466510,2.32186461,0.34239321,1.26902142
-1.77988994,4.67829950,0.67446937,0.00102877,4.95448879,2.35756476,0.34214548,1.27651867
-1.77388694,4.71758960,0.68527909,0.00103458,4.99399595,2.38360734,0.34207655,1.28199656
-1.76788394,4.74336276,0.69474687,0.00103837,5.02282652,2.39979508,0.34201083,1.28539559
-1.76188094,4.75554837,0.70275797,0.00103985,5.04095253,2.40619037,0.34178266,1.28673100
-1.75587794,4.75449306,0.70924792,0.00103876,5.04869686,2.40312733,0.34124445,1.28609875
-1.74987494,4.74097149,0.71420564,0.00103495,5.04673595,2.39121404,0.34027352,1.28367760
-1.74387194,4.71617896,0.71767396,0.00102832,5.03608579,2.37132445,0.33877756,1.27972705
-1.73786893,4.68170539,0.71974754,0.00101887,5.01807085,2.34457965,0.33669824,1.27458100
-1.73186593,4.63949086,0.72056811,0.00100669,4.99427699,2.31231895,0.33401309,1.26863715
-1.72586293,4.59176412,0.72031736,0.00099194,4.96648974,2.27606137,0.33073540,1.26234258
-1.71985993,4.54096601,0.71920769,0.00097487,4.93662049,2.23745895,0.32691236,1.25617593
-1.71385693,4.48966070,0.71747135,0.00095580,4.90662379,2.19824321,0.32262148,1.25062697
-1.70785393,4.44043839,0.71534850,0.00093510,4.87840940,2.16016697,0.31796553,1.24617433
-1.70185093,4.39581339,0.71307477,0.00091319,4.85375345,2.12494348,0.31306629,1.24326257
-1.69584792,4.35812213,0.71086916,0.00089049,4.83421310,2.09418539,0.30805747,1.24227960
-1.68984492,4.32942571,0.70892271,0.00086744,4.82104901,2.06934601,0.30307716,1.24353559
-1.68384192,4.31142143,0.70738883,0.00084447,4.81515999,2.05166508,0.29826016,1.24724451
-1.67783892,4.30536758,0.70637570,0.00082199,4.81703342,2.04212170,0.29373067,1.25350939
-1.67183592,4.31202530,0.70594130,0.00080035,4.82671447,2.04139615,0.28959557,1.26231202
-1.66583292,4.33162043,0.70609134,0.00077984,4.84379622,2.04984254,0.28593882,1.27350796
-1.65982991,4.36382770,0.70678027,0.00076070,4.86743178,2.06747360,0.28281696,1.28682710
-1.65382691,4.40777824,0.70791539,0.00074309,4.89636834,2.09395843,0.28025621,1.30188021
-1.64782391,4.46209080,0.70936379,0.00072712,4.92900207,2.12863359,0.27825107,1.31817104
-1.64182091,4.52492544,0.71096183,0.00071279,4.96345143,2.17052724,0.27676464,1.33511381
-1.63581791,4.59405773,0.71252665,0.00070007,4.99764579,2.21839567,0.27573037,1.35205534
-1.62981491,4.66697045,0.71386905,0.00068886,5.02942512,2.27077062,0.27505543,1.36830081
-1.62381191,4.74095864,0.71480693,0.00067901,5.05664603,2.32601585,0.27462529,1.38314214
-1.61780890,4.81324349,0.71517871,0.00067036,5.07728907,2.38239033,0.27430922,1.39588762
-1.61180590,4.88108986,0.71485581,0.00066270,5.08956195,2.43811567,0.27396671,1.40589153
-1.60580290,4.94192201,0.71375344,0.00065584,5.09199356,2.49144473,0.27345403,1.41258230
-1.59979990,4.99343223,0.71183913,0.00064959,5.08351412,2.54072847,0.27263107,1.41548790
-1.59379690,5.03367729,0.70913839,0.00064379,5.06351729,2.58447816,0.27136770,1.41425740
-1.58779390,5.06115809,0.70573719,0.00063831,5.03190107,2.62142009,0.26954963,1.40867744
-1.58179090,5.07487892,0.70178090,0.00063305,4.98908524,2.65054044,0.26708341,1.39868309
-1.57578789,5.07438343,0.69746981,0.00062798,4.93600418,2.67111829,0.26390023,1.38436239
-1.56978489,5.05976577,0.69305126,0.00062308,4.87407517,2.68274540,0.25995861,1.36595446
-1.56378189,5.03165645,0.68880878,0.00061843,4.80514331,2.68533200,0.25524560,1.34384118
-1.55777889,4.99118373,0.68504871,0.00061410,4.73140546,2.67909853,0.24977675,1.31853281
-1.55177589,4.93991262,0.68208494,0.00061023,4.65531637,2.66455391,0.24359466,1.29064825
-1.54577289,4.87976460,0.68022248,0.00060697,4.57948131,2.64246180,0.23676646,1.26089075
-1.53976988,4.81292213,0.67974078,0.00060451,4.50653982,2.61379658,0.22938011,1.23002017
-1.53376688,4.74172281,0.68087749,0.00060301,4.43904596,2.57969147,0.22154006,1.19882296
-1.52776388,4.66854839,0.68381365,0.00060265,4.37935036,2.54138171,0.21336229,1.16808122
-1.52176088,4.59571421,0.68866103,0.00060357,4.32948959,2.50014546,0.20496907,1.13854221
-1.51575788,4.52536436,0.69545232,0.00060588,4.29108784,2.45724573,0.19648374,1.11088937
-1.50975488,4.45937771,0.70413474,0.00060965,4.26527554,2.41387586,0.18802578,1.08571644
-1.50375188,4.39928915,0.71456757,0.00061491,4.25262879,2.37111152,0.17970631,1.06350531
-1.49774887,4.34622956,0.72652366,0.00062160,4.25313260,2.32987099,0.17162440,1.04460884
-1.49174587,4.30088727,0.73969518,0.00062962,4.26616978,2.29088569,0.16386415,1.02923904
-1.48574287,4.26349223,0.75370332,0.00063883,4.29053635,2.25468186,0.15649278,1.01746122
-1.47973987,4.23382330,0.76811166,0.00064901,4.32448301,2.22157381,0.14955973,1.00919410
-1.47373687,4.21123785,0.78244263,0.00065989,4.36578122,2.19166853,0.14309674,1.00421587
-1.46773387,4.19472150,0.79619652,0.00067118,4.41181109,2.16488093,0.13711894,1.00217588
-1.46173087,4.18295533,0.80887210,0.00068254,4.45966755,2.14095833,0.13162672,1.00261125
-1.45572786,4.17439687,0.81998809,0.00069365,4.50628023,2.11951245,0.12660835,1.00496774
-1.44972486,4.16737049,0.82910457,0.00070416,4.54854200,2.10005691,0.12204305,1.00862398
-1.44372186,4.16016297,0.83584332,0.00071377,4.58344077,2.08204804,0.11790451,1.01291786
-1.43771886,4.15111935,0.83990644,0.00072220,4.60818875,2.06492669,0.11416443,1.01717411
-1.43171586,4.13873492,0.84109230,0.00072922,4.62034394,2.04815896,0.11079603,1.02073193
-1.42571286,4.12173904,0.83930833,0.00073469,4.61791868,2.03127384,0.10777737,1.02297144
-1.41970985,4.09916753,0.83458016,0.00073852,4.59947075,2.01389601,0.10509411,1.02333807
-1.41370685,4.07042060,0.82705676,0.00074074,4.56417346,1.99577268,0.10274187,1.02136394
-1.40770385,4.03530450,0.81701153,0.00074146,4.51186211,1.97679334,0.10072781,1.01668536
-1.40170085,3.99405560,0.80483940,0.00074091,4.44305498,1.95700199,0.09907150,1.00905603
-1.39569785,3.94734662,0.79105010,0.00073940,4.35894849,1.93660184,0.09780506,0.99835542
-1.38969485,3.89627539,0.77625798,0.00073737,4.26138698,1.91595256,0.09697249,0.98459217
-1.38369185,3.84233723,0.76116891,0.00073534,4.15280862,1.89556087,0.09662822,0.96790251
-1.37768884,3.78738279,0.74656460,0.00073392,4.03616976,1.87606508,0.09683511,0.94854395
-1.37168584,3.73356322,0.73328509,0.00073377,3.91485100,1.85821488,0.09766169,0.92688448
-1.36568284,3.68326531,0.72220978,0.00073562,3.79254842,1.84284712,0.09917906,0.90338797
-1.35967984,3.63903895,0.71423758,0.00074023,3.67315410,1.83085899,0.10145737,0.87859626
-1.35367684,3.60351946,0.71026661,0.00074836,3.56063009,1.82317955,0.10456207,0.85310880
-1.34767384,3.57934729,0.71117372,0.00076075,3.45888014,1.82074049,0.10855009,0.82756054
-1.34167084,3.56908718,0.71779421,0.00077811,3.37162303,1.82444711,0.11346612,0.80259897
-1.33566783,3.57514881,0.73090194,0.00080106,3.30227174,1.83514999,0.11933907,0.77886107
-1.32966483,3.59971057,0.75118985,0.00083012,3.25382149,1.85361794,0.12617886,0.75695100
-1.32366183,3.64464804,0.77925115,0.00086570,3.22875025,1.88051254,0.13397374,0.73741922
-1.31765883,3.71146814,0.81556124,0.00090805,3.22893401,1.91636453,0.14268814,0.72074377
-1.31165583,3.80125028,0.86046050,0.00095725,3.25557924,1.96155212,0.15226130,0.70731412
-1.30565283,3.91459528,0.91413820,0.00101320,3.30917425,2.01628143,0.16260663,0.69741823
-1.29964982,4.05158313,0.97661772,0.00107561,3.38946066,2.08056927,0.17361192,0.69123302
-1.29364682,4.21174045,1.04774372,0.00114397,3.49542586,2.15422831,0.18514045,0.68881850
-1.28764382,4.39401870,1.12717147,0.00121758,3.62531676,2.23685534,0.19703298,0.69011579
-1.28164082,4.59678420,1.21435924,0.00129554,3.77667453,2.32782266,0.20911061,0.69494881
-1.27563782,4.81782108,1.30856419,0.00137677,3.94638985,2.42627364,0.22117845,0.70302970
-1.26963482,5.05434811,1.40884264,0.00146002,4.13077715,2.53112281,0.23302999,0.71396774
-1.26363182,5.30305048,1.51405532,0.00154392,4.32566627,2.64106145,0.24445207,0.72728130
-1.25762881,5.56012711,1.62287816,0.00162698,4.52650919,2.75456923,0.25523032,0.74241263
-1.25162581,5.82135384,1.73381923,0.00170765,4.72849880,2.86993272,0.26515484,0.75874484
-1.24562281,6.08216222,1.84524192,0.00178436,4.92669671,2.98527108,0.27402595,0.77562065
-1.23961981,6.33773329,1.95539434,0.00185555,5.11616603,3.09856913,0.28165981,0.79236216
-1.23361681,6.58310456,2.06244473,0.00191973,5.29210530,3.20771770,0.28789370,0.80829126
-1.22761381,6.81328816,2.16452208,0.00197549,5.44997932,3.31056066,0.29259072,0.82274979
-1.22161081,7.02339696,2.25976098,0.00202159,5.58564254,3.40494762,0.29564386,0.83511894
-1.21560780,7.20877496,2.34634943,0.00205697,5.69545101,3.48879088,0.29697904,0.84483726
-1.20960480,7.36512780,2.42257783,0.00208077,5.77635913,3.56012486,0.29655730,0.85141678
-1.20360180,7.48864843,2.48688759,0.00209237,5.82599781,3.61716572,0.29437578,0.85445658
-1.19759880,7.57613328,2.53791717,0.00209141,5.84273154,3.65836895,0.29046768,0.85365357
-1.19159580,7.62508405,2.57454377,0.00207779,5.82569245,3.68248237,0.28490107,0.84881015
-1.18559280,7.63379056,2.59591872,0.00205167,5.77479053,3.68859200,0.27777668,0.83983840
-1.17958979,7.60139097,2.60149495,0.00201349,5.69069979,3.67615877,0.26922477,0.82676101
-1.17358679,7.52790630,2.59104522,0.00196390,5.57482158,3.64504390,0.25940115,0.80970875
-1.16758379,7.41424732,2.56467007,0.00190379,5.42922663,3.59552179,0.24848269,0.78891482
-1.16158079,7.26219309,2.52279510,0.00183425,5.25657872,3.52827919,0.23666228,0.76470635
-1.15557779,7.07434167,2.46615753,0.00175650,5.06004302,3.44440077,0.22414362,0.73749337
-1.14957479,6.85403496,2.39578256,0.00167192,4.84318318,3.34534122,0.21113598,0.70775579
-1.14357179,6.60526042,2.31295049,0.00158194,4.60985109,3.23288511,0.19784906,0.67602897
-1.13756878,6.33253387,2.21915611,0.00148807,4.36407374,3.10909603,0.18448824,0.64288819
-1.13156578,6.04076814,2.11606204,0.00139180,4.10994110,2.97625730,0.17125017,0.60893294
-1.12556278,5.73513286,2.00544805,0.00129461,3.85149911,2.83680647,0.15831909,0.57477114
-1.11955978,5.42091088,1.88915856,0.00119790,3.59265106,2.69326658,0.14586360,0.54100417
-1.11355678,5.10335699,1.76905044,0.00110301,3.33707011,2.54817675,0.13403422,0.50821273
-1.10755378,4.78756385,1.64694316,0.00101115,3.08812538,2.40402471,0.12296158,0.47694426
-1.10155078,4.47833980,1.52457322,0.00092339,2.84882270,2.26318383,0.11275530,0.44770176
-1.09554777,4.18010209,1.40355435,0.00084069,2.62176102,2.12785658,0.10350336,0.42093453
-1.08954477,3.89678840,1.28534468,0.00076382,2.40910424,2.00002601,0.09527216,0.39703061
-1.08354177,3.63178841,1.17122178,0.00069340,2.21256800,1.88141643,0.08810686,0.37631115
-1.07753877,3.38789593,1.06226576,0.00062992,2.03342027,1.77346399,0.08203222,0.35902646
-1.07153577,3.16728172,0.95935063,0.00057368,1.87249394,1.67729711,0.07705361,0.34535376
-1.06553277,2.97148562,0.86314333,0.00052485,1.73020996,1.59372670,0.07315832,0.33539644
-1.05952976,2.80142646,0.77410983,0.00048348,1.60660856,1.52324540,0.07031690,0.32918469
-1.05352676,2.65742753,0.69252723,0.00044945,1.50138686,1.46603504,0.06848470,0.32667738
-1.04752376,2.53925503,0.61850085,0.00042257,1.41394070,1.42198120,0.06760336,0.32776509
-1.04152076,2.44616693,0.55198493,0.00040252,1.34340887,1.39069374,0.06760242,0.33227408
-1.03551776,2.37696954,0.49280568,0.00038890,1.28871824,1.37153218,0.06840089,0.33997125
-1.02951476,2.33007952,0.44068554,0.00038125,1.24862835,1.36363466,0.06990888,0.35056994
-1.02351176,2.30358892,0.39526745,0.00037903,1.22177438,1.36594977,0.07202929,0.36373654
-1.01750875,2.29533150,0.35613807,0.00038165,1.20670777,1.37726998,0.07465952,0.37909787
-1.01150575,2.30294865,0.32284931,0.00038851,1.20193380,1.39626619,0.07769325,0.39624922
-1.00550275,2.32395369,0.29493730,0.00039897,1.20594582,1.42152259,0.08102230,0.41476308
-0.99949975,2.35579337,0.27193857,0.00041236,1.21725584,1.45157125,0.08453857,0.43419821
-0.99349675,2.39590587,0.25340311,0.00042805,1.23442140,1.48492595,0.08813596,0.45410919
-0.98749375,2.44177450,0.23890412,0.00044539,1.25606856,1.52011472,0.09171231,0.47405594
-0.98149075,2.49097650,0.22804470,0.00046375,1.28091115,1.55571064,0.09517138,0.49361322
-0.97548774,2.54122647,0.22046156,0.00048256,1.30776606,1.59036035,0.09842463,0.51237964
-0.96948474,2.59041384,0.21582601,0.00050124,1.33556471,1.62280979,0.10139288,0.52998598
-0.96348174,2.63663395,0.21384278,0.00051930,1.36336072,1.65192670,0.10400775,0.54610253
-0.95747874,2.67821245,0.21424679,0.00053628,1.39033370,1.67671935,0.10621284,0.56044511
-0.95147574,2.71372254,0.21679869,0.00055177,1.41578948,1.69635110,0.10796451,0.57277959
-0.94547274,2.74199506,0.22127934,0.00056543,1.43915676,1.71015053,0.10923233,0.58292471
-0.93946973,2.76212146,0.22748383,0.00057699,1.45998072,1.71761672,0.10999910,0.59075306
-0.93346673,2.77344972,0.23521551,0.00058623,1.47791369,1.71841995,0.11026044,0.59619031
-0.92746373,2.77557398,0.24428037,0.00059300,1.49270384,1.71239760,0.11002407,0.59921266
-0.92146073,2.76831842,0.25448223,0.00059721,1.50418218,1.69954579,0.10930864,0.59984278
-0.91545773,2.75171640,0.26561900,0.00059883,1.51224878,1.68000716,0.10814233,0.59814443
-0.90945473,2.72598605,0.27748031,0.00059788,1.51685914,1.65405541,0.10656121,0.59421614
-0.90345173,2.69150366,0.28984665,0.00059443,1.51801124,1.62207746,0.10460753,0.58818430
-0.89744872,2.64877603,0.30249019,0.00058862,1.51573427,1.58455397,0.10232785,0.58019602
