energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.13656828,3.54171914,0.00202549,0.07013027,0.64582808,2.40149242,0.15110633,1.02668603,0.01448033,0.11141871
-3.13056528,3.59089234,0.00202182,0.07217631,0.62000767,2.43151764,0.14986494,1.06305665,0.01483637,0.11551304
-3.12456228,3.64418375,0.00201883,0.07414229,0.59617228,2.46419221,0.14893996,1.10014996,0.01518772,0.11978134
-3.11855928,3.70036186,0.00201597,0.07600683,0.57427689,2.49882186,0.14828165,1.13740180,0.01552754,0.12414033
-3.11255628,3.75808246,0.00201267,0.07774720,0.55422479,2.53464090,0.14783167,1.17422839,0.01584841,0.12850182
-3.10655328,3.81594785,0.00200841,0.07933997,0.53587649,2.57085150,0.14752619,1.21004518,0.01614259,0.13277540
-3.10055028,3.87257031,0.00200271,0.08076181,0.51905975,2.60666569,0.14729899,1.24428680,0.01640227,0.13687129
-3.09454727,3.92663670,0.00199519,0.08199038,0.50358037,2.64134805,0.14708481,1.27642724,0.01661988,0.14070328
-3.08854427,3.97697108,0.00198555,0.08300532,0.48923314,2.67425683,0.14682245,1.30599907,0.01678835,0.14419164
-3.08254127,4.02259192,0.00197362,0.08378918,0.47581242,2.70488137,0.14645763,1.33261085,0.01690144,0.14726579
-3.07653827,4.06276077,0.00195934,0.08432839,0.46312206,2.73287374,0.14594553,1.35596145,0.01695402,0.14986668
-3.07053527,4.09701945,0.00194279,0.08461405,0.45098394,2.75807257,0.14525272,1.37585061,0.01694231,0.15194868
-3.06453227,4.12521359,0.00192418,0.08464259,0.43924512,2.78051767,0.14435857,1.39218484,0.01686405,0.15348095
-3.05852926,4.14750071,0.00190384,0.08441616,0.42778305,2.80045419,0.14325598,1.40497832,0.01671870,0.15444814
-3.05252626,4.16434215,0.00188220,0.08394282,0.41650882,2.81832573,0.14195137,1.41434854,0.01650749,0.15485041
-3.04652326,4.17647877,0.00185981,0.08323643,0.40536844,2.83475645,0.14046409,1.42050685,0.01623338,0.15470287
-3.04052026,4.18489150,0.00183726,0.08231621,0.39434204,2.85052259,0.13882516,1.42374432,0.01590105,0.15403426
-3.03451726,4.19074844,0.00181519,0.08120615,0.38344130,2.86651476,0.13707547,1.42441370,0.01551671,0.15288518
-3.02851426,4.19534139,0.00179425,0.07993405,0.37270524,2.88369260,0.13526353,1.42290840,0.01508789,0.15130580
-3.02251126,4.20001478,0.00177508,0.07853047,0.36219478,2.90303402,0.13344298,1.41963973,0.01462318,0.14935327
-3.01650825,4.20609099,0.00175824,0.07702751,0.35198635,2.92548160,0.13166986,1.41501363,0.01413191,0.14708897
-3.01050525,4.21479601,0.00174422,0.07545752,0.34216500,2.95188886,0.12999986,1.40940822,0.01362382,0.14457569
-3.00450225,4.22718933,0.00173340,0.07385188,0.33281743,2.98296927,0.12848578,1.40315348,0.01310867,0.14187502
-2.99849925,4.24410197,0.00172602,0.07223977,0.32402527,3.01925074,0.12717511,1.39651415,0.01259594,0.13904487
-2.99249625,4.26608589,0.00172215,0.07064714,0.31585909,3.06103795,0.12610810,1.38967673,0.01209445,0.13613755
-2.98649325,4.29337744,0.00172173,0.06909586,0.30837329,3.10838481,0.12531614,1.38274127,0.01161213,0.13319813
-2.98049025,4.32587683,0.00172450,0.06760311,0.30160223,3.16107834,0.12482076,1.37571833,0.01115570,0.13026348
-2.97448724,4.36314442,0.00173005,0.06618102,0.29555770,3.21863514,0.12463310,1.36853105,0.01073055,0.12736178
-2.96848424,4.40441407,0.00173783,0.06483657,0.29022784,3.28031067,0.12475386,1.36102211,0.01034059,0.12451255
-2.96248124,4.44862256,0.00174715,0.06357179,0.28557747,3.34512093,0.12517384,1.35296501,0.00998819,0.12172718
-2.95647824,4.49445346,0.00175720,0.06238416,0.28154971,3.41187555,0.12587481,1.34407890,0.00967418,0.11900994
-2.95047524,4.54039296,0.00176711,0.06126723,0.27806893,3.47922081,0.12683082,1.33404594,0.00939797,0.11635917
-2.94447224,4.58479489,0.00177595,0.06021137,0.27504452,3.54569037,0.12800970,1.32253025,0.00915760,0.11376881
-2.93846923,4.62595143,0.00178280,0.05920472,0.27237555,3.60976149,0.12937483,1.30919728,0.00894999,0.11122997
-2.93246623,4.66216618,0.00178676,0.05823408,0.26995583,3.66991401,0.13088691,1.29373253,0.00877110,0.10873252
-2.92646323,4.69182615,0.00178698,0.05728588,0.26767920,3.72468952,0.13250577,1.27585883,0.00861618,0.10626658
-2.92046023,4.71346956,0.00178273,0.05634708,0.26544480,3.77274806,0.13419210,1.25535132,0.00848002,0.10382378
-2.91445723,4.72584645,0.00177339,0.05540595,0.26316200,3.81292004,0.13590899,1.23204944,0.00835721,0.10139837
-2.90845423,4.72796999,0.00175849,0.05445281,0.26075478,3.84425131,0.13762335,1.20586579,0.00824236,0.09898794
-2.90245123,4.71915656,0.00173775,0.05348049,0.25816552,3.86603955,0.13930705,1.17679139,0.00813036,0.09659395
-2.89644822,4.69905357,0.00171106,0.05248473,0.25535786,3.87786107,0.14093779,1.14489762,0.00801654,0.09422182
-2.89044522,4.66765436,0.00167850,0.05146435,0.25231866,3.87958696,0.14249984,1.11033488,0.00789689,0.09188093
-2.88444222,4.62530033,0.00164035,0.05042128,0.24905900,3.87138840,0.14398437,1.07332824,0.00776814,0.08958417
-2.87843922,4.57267058,0.00159709,0.04936038,0.24561422,3.85373140,0.14538971,1.03417077,0.00762791,0.08734747
-2.87243622,4.51076027,0.00154937,0.04828917,0.24204293,3.82736129,0.14672128,0.99321464,0.00747472,0.08518913
-2.86643322,4.44084872,0.00149800,0.04721737,0.23842519,3.79327805,0.14799139,0.95086096,0.00730804,0.08312901
-2.86043022,4.36445890,0.00144395,0.04615647,0.23485985,3.75270340,0.14921886,0.90754837,0.00712826,0.08118775
-2.85442721,4.28330993,0.00138830,0.04511906,0.23146123,3.70704116,0.15042841,0.86374136,0.00693665,0.07938601
-2.84842421,4.19926425,0.00133225,0.04411829,0.22835516,3.65783228,0.15164998,0.81991826,0.00673527,0.07774370
-2.84242121,4.11427132,0.00127704,0.04316719,0.22567459,3.60670607,0.15291782,0.77655960,0.00652685,0.07627934
-2.83641821,4.03030959,0.00122397,0.04227811,0.22355494,3.55532922,0.15426952,0.73413697,0.00631469,0.07500947
-2.83041521,3.94932823,0.00117435,0.04146214,0.22212928,3.50535423,0.15574475,0.69310264,0.00610253,0.07394822
-2.82441221,3.87319052,0.00112946,0.04072860,0.22152342,3.45836873,0.15738403,0.65388006,0.00589434,0.07310694
-2.81840920,3.80362010,0.00109053,0.04008465,0.22185129,3.41584723,0.15922722,0.61685549,0.00569424,0.07249399
-2.81240620,3.74215172,0.00105869,0.03953497,0.22321048,3.37910664,0.16131199,0.58237068,0.00550629,0.07211455
-2.80640320,3.69008772,0.00103500,0.03908152,0.22567825,3.34926690,0.16367213,0.55071675,0.00533437,0.07197062
-2.80040020,3.64846143,0.00102033,0.03872344,0.22930816,3.32721786,0.16633590,0.52212937,0.00518205,0.07206099
-2.79439720,3.61800847,0.00101542,0.03845707,0.23412726,3.31359356,0.16932428,0.49678515,0.00505243,0.07238142
-2.78839420,3.59914700,0.00102080,0.03827607,0.24013418,3.30875450,0.17264939,0.47479930,0.00494808,0.07292473
-2.78239120,3.59196740,0.00103680,0.03817158,0.24729803,3.31277882,0.17631293,0.45622470,0.00487091,0.07368106
-2.77638819,3.59623197,0.00106353,0.03813259,0.25555820,3.32546248,0.18030496,0.44105226,0.00482216,0.07463811
-2.77038519,3.61138470,0.00110086,0.03814629,0.26482519,3.34632884,0.18460290,0.42921259,0.00480230,0.07578153
-2.76438219,3.63657096,0.00114843,0.03819850,0.27498230,3.37464705,0.18917090,0.42057906,0.00481106,0.07709522
-2.75837919,3.67066670,0.00120565,0.03827419,0.28588832,3.40945897,0.19395968,0.41497211,0.00484745,0.07856179
-2.75237619,3.71231609,0.00127170,0.03835795,0.29738098,3.44961364,0.19890686,0.41216480,0.00490975,0.08016301
-2.74637319,3.75997666,0.00134554,0.03843455,0.30928120,3.49380800,0.20393783,0.41188944,0.00499562,0.08188031
-2.74037019,3.81197016,0.00142598,0.03848940,0.32139784,3.54063242,0.20896710,0.41384524,0.00510216,0.08369527
-2.73436718,3.86653745,0.00151164,0.03850902,0.33353297,3.58861933,0.21390026,0.41770671,0.00522601,0.08559020
-2.72836418,3.92189540,0.00160106,0.03848146,0.34548723,3.63629289,0.21863640,0.42313269,0.00536348,0.08754861
-2.72236118,3.97629354,0.00169270,0.03839663,0.35706538,3.68221791,0.22307090,0.42977559,0.00551067,0.08955576
-2.71635818,4.02806846,0.00178499,0.03824656,0.36808149,3.72504588,0.22709859,0.43729081,0.00566357,0.09159907
-2.71035518,4.07569372,0.00187643,0.03802559,0.37836388,3.76355633,0.23061711,0.44534578,0.00581823,0.09366857
-2.70435218,4.11782341,0.00196559,0.03773042,0.38775940,3.79669198,0.23353029,0.45362851,0.00597089,0.09575717
-2.69834917,4.15332784,0.00205117,0.03736012,0.39613710,3.82358624,0.23575150,0.46185531,0.00611805,0.09786087
-2.69234617,4.18131999,0.00213209,0.03691602,0.40339096,3.84358220,0.23720677,0.46977737,0.00625658,0.09997886
-2.68634317,4.20117209,0.00220752,0.03640153,0.40944180,3.85624275,0.23783751,0.47718606,0.00638386,0.10211348
-2.68034017,4.21252199,0.00227687,0.03582188,0.41423825,3.86135166,0.23760280,0.48391666,0.00649776,0.10427001
-2.67433717,4.21526950,0.00233991,0.03518383,0.41775681,3.85890618,0.23648101,0.48985054,0.00659671,0.10645642
-2.66833417,4.20956347,0.00239672,0.03449531,0.42000108,3.84910207,0.23447083,0.49491561,0.00667971,0.10868290
-2.66233117,4.19578075,0.00244769,0.03376503,0.42100024,3.83231228,0.23159151,0.49908514,0.00674633,0.11096136
-2.65632816,4.17449843,0.00249359,0.03300217,0.42080705,3.80906073,0.22788243,0.50237507,0.00679666,0.11330477
-2.65032516,4.14646120,0.00253545,0.03221598,0.41949526,3.77999311,0.22340191,0.50483978,0.00683124,0.11572652
-2.64432216,4.11254565,0.00257462,0.03141547,0.41715684,3.74584619,0.21822540,0.50656682,0.00685104,0.11823971
-2.63831916,4.07372344,0.00261266,0.03060910,0.41389912,3.70741761,0.21244309,0.50767063,0.00685733,0.12085642
-2.63231616,4.03102504,0.00265132,0.02980464,0.40984188,3.66553742,0.20615709,0.50828559,0.00685162,0.12358705
-2.62631316,3.98550584,0.00269245,0.02900890,0.40511467,3.62104280,0.19947822,0.50855888,0.00683559,0.12643973
-2.62031016,3.93821565,0.00273796,0.02822772,0.39985426,3.57475688,0.19252267,0.50864315,0.00681099,0.12941971
-2.61430715,3.89017273,0.00278975,0.02746592,0.39420241,3.52747210,0.18540853,0.50868965,0.00677956,0.13252901
-2.60830415,3.84234273,0.00284958,0.02672731,0.38830394,3.47993831,0.17825251,0.50884175,0.00674299,0.13576607
-2.60230115,3.79562279,0.00291909,0.02601484,0.38230488,3.43285543,0.17116671,0.50922942,0.00670286,0.13912557
-2.59629815,3.75083050,0.00299964,0.02533070,0.37635098,3.38686997,0.16425586,0.50996450,0.00666063,0.14259836
-2.59029515,3.70869711,0.00309233,0.02467649,0.37058607,3.34257470,0.15761480,0.51113714,0.00661758,0.14617153
-2.58429215,3.66986434,0.00319788,0.02405345,0.36515056,3.30051028,0.15132656,0.51281341,0.00657485,0.14982860
-2.57828914,3.63488362,0.00331665,0.02346265,0.36017974,3.26116796,0.14546080,0.51503396,0.00653343,0.15354976
-2.57228614,3.60421701,0.00344857,0.02290516,0.35580181,3.22499204,0.14007283,0.51781390,0.00649418,0.15731228
-2.56628314,3.57823855,0.00359318,0.02238227,0.35213575,3.19238135,0.13520313,0.52114357,0.00645783,0.16109088
-2.56028014,3.55723552,0.00374955,0.02189558,0.34928882,3.16368874,0.13087729,0.52499031,0.00642507,0.16485822
-2.55427714,3.54140871,0.00391639,0.02144718,0.34735382,3.13921840,0.12710642,0.52930086,0.00639649,0.16858543
-2.54827414,3.53087154,0.00409200,0.02103961,0.34640621,3.11922050,0.12388788,0.53400443,0.00637268,0.17224255
-2.54227114,3.52564785,0.00427436,0.02067598,0.34650106,3.10388359,0.12120639,0.53901606,0.00635417,0.17579908
-2.53626813,3.52566855,0.00446116,0.02035984,0.34767017,3.09332499,0.11903529,0.54424032,0.00634150,0.17922448
-2.53026513,3.53076769,0.00464988,0.02009516,0.34991940,3.08758004,0.11733808,0.54957493,0.00633519,0.18248859
-2.52426213,3.54067852,0.00483782,0.01988621,0.35322650,3.08659118,0.11607001,0.55491450,0.00633573,0.18556212
-2.51825913,3.55503048,0.00502221,0.01973738,0.35753959,3.09019774,0.11517973,0.56015395,0.00634358,0.18841707
-2.51225613,3.57334780,0.00520025,0.01965305,0.36277651,3.09812793,0.11461106,0.56519173,0.00635911,0.19102707
-2.50625313,3.59505095,0.00536922,0.01963741,0.36882514,3.10999372,0.11430458,0.56993266,0.00638265,0.19336777
-2.50025013,3.61946133,0.00552651,0.01969427,0.37554490,3.12528998,0.11419933,0.57429050,0.00641440,0.19541720
-2.49424712,3.64581014,0.00566969,0.01982693,0.38276941,3.14339832,0.11423434,0.57819002,0.00645444,0.19715607
-2.48824412,3.67325164,0.00579657,0.02003801,0.39031033,3.16359635,0.11435005,0.58156876,0.00650271,0.19856811
-2.48224112,3.70088097,0.00590527,0.02032937,0.39796225,3.18507242,0.11448973,0.58437842,0.00655901,0.19964034
-2.47623812,3.72775636,0.00599421,0.02070199,0.40550861,3.20694574,0.11460067,0.58658588,0.00662300,0.20036343
-2.47023512,3.75292524,0.00606217,0.02115600,0.41272834,3.22829127,0.11463528,0.58817397,0.00669422,0.20073192
-2.46423212,3.77545339,0.00610829,0.02169061,0.41940298,3.24816878,0.11455208,0.58914194,0.00677208,0.20074459
-2.45822911,3.79445614,0.00613209,0.02230417,0.42532402,3.26565466,0.11431654,0.58950573,0.00685596,0.20040467
-2.45222611,3.80913045,0.00613347,0.02299428,0.43030013,3.27987538,0.11390171,0.58929803,0.00694517,0.19972011
-2.44622311,3.81878619,0.00611268,0.02375783,0.43416396,3.29004101,0.11328877,0.58856817,0.00703904,0.19870377
-2.44022011,3.82287555,0.00607032,0.02459117,0.43677818,3.29547720,0.11246733,0.58738180,0.00713697,0.19737358
-2.43421711,3.82101870,0.00600732,0.02549023,0.43804051,3.29565412,0.11143559,0.58582046,0.00723849,0.19575259
-2.42821411,3.81302463,0.00592490,0.02645068,0.43788753,3.29021077,0.11020029,0.58398088,0.00734323,0.19386893
-2.42221111,3.79890582,0.00582456,0.02746808,0.43629697,3.27897346,0.10877639,0.58197418,0.00745107,0.19175562
-2.41620810,3.77888564,0.00570802,0.02853801,0.43328855,3.26196727,0.10718665,0.57992469,0.00756207,0.18945029
-2.41020510,3.75339805,0.00557718,0.02965621,0.42892316,3.23941975,0.10546089,0.57796862,0.00767654,0.18699466
-2.40420210,3.72307890,0.00543411,0.03081867,0.42330052,3.21175644,0.10363506,0.57625235,0.00779500,0.18443386
-2.39819910,3.68874909,0.00528099,0.03202172,0.41655539,3.17958805,0.10175015,0.57493040,0.00791822,0.18181558
-2.39219610,3.65138972,0.00512006,0.03326205,0.40885239,3.14368967,0.09985083,0.57416314,0.00804712,0.17918901
-2.38619310,3.61211021,0.00495356,0.03453672,0.40037986,3.10497266,0.09798403,0.57411406,0.00818279,0.17660360
-2.38019010,3.57211024,0.00478374,0.03584316,0.39134279,3.06445027,0.09619733,0.57494681,0.00832636,0.17410773
-2.37418709,3.53263705,0.00461275,0.03717909,0.38195529,3.02319830,0.09453731,0.57682197,0.00847900,0.17174717
-2.36818409,3.49493977,0.00444260,0.03854240,0.37243276,2.98231248,0.09304787,0.57989358,0.00864180,0.16956359
-2.36218109,3.46022255,0.00427518,0.03993107,0.36298421,2.94286429,0.09176854,0.58430561,0.00881570,0.16759302
-2.35617809,3.42959854,0.00411212,0.04134303,0.35380495,2.90585725,0.09073301,0.59018835,0.00900145,0.16586440
-2.35017509,3.40404660,0.00395483,0.04277596,0.34506999,2.87218546,0.08996765,0.59765490,0.00919949,0.16439828
-2.34417209,3.38437275,0.00380444,0.04422716,0.33692831,2.84259647,0.08949040,0.60679784,0.00940995,0.16320575
-2.33816908,3.37117799,0.00366177,0.04569339,0.32949840,2.81766003,0.08930985,0.61768610,0.00963257,0.16228767
-2.33216608,3.36483409,0.00352735,0.04717067,0.32286499,2.79774431,0.08942464,0.63036230,0.00986673,0.16163422
-2.32616308,3.36546825,0.00340136,0.04865419,0.31707731,2.78300071,0.08982327,0.64484039,0.01011143,0.16122496
-2.32016008,3.37295768,0.00328369,0.05013812,0.31214874,2.77335804,0.09048421,0.66110380,0.01036535,0.16102916
-2.31415708,3.38693397,0.00317394,0.05161556,0.30805801,2.76852634,0.09137647,0.67910415,0.01062686,0.16100676
-2.30815408,3.40679748,0.00307145,0.05307844,0.30475169,2.76801024,0.09246047,0.69876039,0.01089416,0.16110963
-2.30215108,3.43174059,0.00297533,0.05451749,0.30214795,2.77113134,0.09368931,0.71995848,0.01116530,0.16128325
-2.29614807,3.46077913,0.00288453,0.05592224,0.30014148,2.77705830,0.09501028,0.74255161,0.01143835,0.16146878
-2.29014507,3.49279017,0.00279788,0.05728105,0.29860902,2.78484350,0.09636668,0.76636089,0.01171145,0.16160532
-2.28414207,3.52655447,0.00271414,0.05858123,0.29741566,2.79346416,0.09769977,0.79117650,0.01198296,0.16163234
-2.27813907,3.56080152,0.00263207,0.05980914,0.29642127,2.80186613,0.09895077,0.81675938,0.01225152,0.16149217
-2.27213607,3.59425514,0.00255050,0.06095040,0.29548690,2.80900812,0.10006294,0.84284333,0.01251612,0.16113239
-2.26613307,3.62567737,0.00246834,0.06199011,0.29448084,2.81390415,0.10098355,0.86913767,0.01277617,0.16050806
-2.26013007,3.65390883,0.00238466,0.06291313,0.29328415,2.81566228,0.10166565,0.89533044,0.01303150,0.15958359
-2.25412706,3.67790376,0.00229873,0.06370441,0.29179516,2.81351771,0.10206965,0.92109214,0.01328233,0.15833433
-2.24812406,3.69675848,0.00221001,0.06434935,0.28993310,2.80685890,0.10216458,0.94608007,0.01352926,0.15674757
-2.24212106,3.70973221,0.00211821,0.06483422,0.28764042,2.79524550,0.10192902,0.96994334,0.01377314,0.15482307
-2.23611806,3.71625985,0.00202325,0.06514659,0.28488391,2.77841773,0.10135163,0.99232851,0.01401498,0.15257310
-2.23011506,3.71595674,0.00192528,0.06527574,0.28165456,2.75629691,0.10043132,1.01288578,0.01425582,0.15002183
-2.22411206,3.70861590,0.00182467,0.06521314,0.27796623,2.72897779,0.09917705,1.03127587,0.01449656,0.14720430
-2.21810905,3.69419848,0.00172195,0.06495285,0.27385323,2.69671350,0.09760727,1.04717720,0.01473783,0.14416491
-2.21210605,3.67281890,0.00161782,0.06449190,0.26936708,2.65989437,0.09574906,1.06029352,0.01497982,0.14095553
-2.20610305,3.64472593,0.00151306,0.06383067,0.26457261,2.61902242,0.09363705,1.07036158,0.01522220,0.13763335
-2.20010005,3.61028148,0.00140855,0.06297312,0.25954364,2.57468302,0.09131211,1.07715868,0.01546399,0.13425860
-2.19409705,3.56993865,0.00130519,0.06192700,0.25435859,2.52751599,0.08882002,1.08050992,0.01570351,0.13089219
-2.18809405,3.52422052,0.00120387,0.06070390,0.24909624,2.47818749,0.08620999,1.08029469,0.01593839,0.12759344
-2.18209105,3.47370120,0.00110544,0.05931926,0.24383185,2.42736477,0.08353335,1.07645231,0.01616563,0.12441802
-2.17608804,3.41899000,0.00101068,0.05779224,0.23863395,2.37569478,0.08084218,1.06898640,0.01638164,0.12141613
-2.17008504,3.36071942,0.00092028,0.05614542,0.23356187,2.32378787,0.07818823,1.05796777,0.01658246,0.11863109
-2.16408204,3.29953740,0.00083481,0.05440453,0.22866415,2.27220696,0.07562192,1.04353571,0.01676390,0.11609826
-2.15807904,3.23610365,0.00075475,0.05259789,0.22397794,2.22146245,0.07319156,1.02589742,0.01692176,0.11384452
-2.15207604,3.17108954,0.00068041,0.05075595,0.21952924,2.17201250,0.07094280,1.00532557,0.01705209,0.11188812
-2.14607304,3.10518089,0.00061203,0.04891063,0.21533409,2.12426791,0.06891825,0.98215399,0.01715143,0.11023897
-2.14007004,3.03908257,0.00054970,0.04709467,0.21140034,2.07860078,0.06715728,0.95677153,0.01721703,0.10889933
-2.13406703,2.97352365,0.00049344,0.04534092,0.20773014,2.03535548,0.06569593,0.92961425,0.01724704,0.10786483
-2.12806403,2.90926198,0.00044316,0.04368165,0.20432262,1.99486062,0.06456696,0.90115619,0.01724071,0.10712573
-2.12206103,2.84708687,0.00039874,0.04214786,0.20117677,1.95744070,0.06379994,0.87189890,0.01719845,0.10666830
-2.11605803,2.78781880,0.00035998,0.04076856,0.19829423,1.92342590,0.06342129,0.84236017,0.01712192,0.10647635
-2.11005503,2.73230531,0.00032668,0.03957021,0.19568176,1.89315898,0.06345437,0.81306212,0.01701397,0.10653262
-2.10405203,2.68141254,0.00029862,0.03857609,0.19335316,1.86699844,0.06391943,0.78451924,0.01687855,0.10682012
-2.09804902,2.63601201,0.00027559,0.03780584,0.19133064,1.84531713,0.06483347,0.75722653,0.01672057,0.10732322
-2.09204602,2.59696295,0.00025740,0.03727503,0.18964531,1.82849632,0.06621004,0.73164819,0.01654568,0.10802852
-2.08604302,2.56509050,0.00024390,0.03699478,0.18833695,1.81691517,0.06805878,0.70820715,0.01636001,0.10892533
-2.08004002,2.54116061,0.00023496,0.03697153,0.18745285,1.81093626,0.07038503,0.68727571,0.01616988,0.11000592
-2.07403702,2.52585279,0.00023052,0.03720687,0.18704596,1.81088773,0.07318916,0.66916765,0.01598151,0.11126530
-2.06803402,2.51973189,0.00023054,0.03769744,0.18717226,1.81704341,0.07646599,0.65413171,0.01580077,0.11270083
-2.06203102,2.52322053,0.00023505,0.03843497,0.18788760,1.82960187,0.08020406,0.64234701,0.01563283,0.11431139
-2.05602801,2.53657347,0.00024409,0.03940635,0.18924417,1.84866591,0.08438502,0.63392007,0.01548205,0.11609646
-2.05002501,2.55985571,0.00025774,0.04059387,0.19128674,1.87422385,0.08898306,0.62888374,0.01535171,0.11805496
-2.04402201,2.59292538,0.00027612,0.04197546,0.19404897,1.90613390,0.09396440,0.62719799,0.01524401,0.12018410
-2.03801901,2.63542290,0.00029934,0.04352513,0.19754990,1.94411273,0.09928711,0.62875239,0.01515997,0.12247816
-2.03201601,2.68676721,0.00032750,0.04521343,0.20179095,1.98772939,0.10490099,0.63337024,0.01509951,0.12492751
-2.02601301,2.74615970,0.00036070,0.04700799,0.20675350,2.03640500,0.11074779,0.64081425,0.01506156,0.12751769
-2.02001001,2.81259623,0.00039901,0.04887419,0.21239733,2.08941892,0.11676174,0.65079354,0.01504423,0.13022884
-2.01400700,2.88488713,0.00044244,0.05077586,0.21865992,2.14592131,0.12287029,0.66297169,0.01504505,0.13303544
-2.00800400,2.96168477,0.00049097,0.05267606,0.22545684,2.20495188,0.12899523,0.67697580,0.01506123,0.13590635
-2.00200100,3.04151786,0.00054448,0.05453787,0.23268304,2.26546433,0.13505408,0.69240608,0.01508991,0.13880529
-1.99599800,3.12283157,0.00060281,0.05632524,0.24021530,2.32635562,0.14096168,0.70884585,0.01512848,0.14169166
-1.98999500,3.20403188,0.00066568,0.05800377,0.24791548,2.38649903,0.14663209,0.72587176,0.01517485,0.14452163
-1.98399200,3.28353273,0.00073276,0.05954158,0.25563463,2.44477964,0.15198056,0.74306371,0.01522761,0.14724959
-1.97798899,3.35980429,0.00080359,0.06090995,0.26321777,2.50013101,0.15692570,0.76001454,0.01528629,0.14982975
-1.97198599,3.43142037,0.00087765,0.06208410,0.27050899,2.55157139,0.16139157,0.77633904,0.01535146,0.15221781
-1.96598299,3.49710341,0.00095434,0.06304363,0.27735684,2.59823814,0.16530978,0.79168214,0.01542475,0.15437278
-1.95997999,3.55576511,0.00103298,0.06377306,0.28361962,2.63941878,0.16862151,0.80572610,0.01550886,0.15625855
-1.95397699,3.60654137,0.00111280,0.06426204,0.28917034,2.67457757,0.17127920,0.81819664,0.01560748,0.15784542
-1.94797399,3.64882008,0.00119304,0.06450554,0.29390121,2.70337642,0.17324814,0.82886767,0.01572509,0.15911132
-1.94197099,3.68226079,0.00127286,0.06450384,0.29772729,2.72568922,0.17450757,0.83756483,0.01586678,0.16004266
-1.93596798,3.70680555,0.00135143,0.06426229,0.30058929,2.74160915,0.17505152,0.84416765,0.01603796,0.16063486
-1.92996498,3.72268059,0.00142791,0.06379106,0.30245523,2.75144860,0.17488922,0.84861031,0.01624407,0.16089247
-1.92396198,3.73038895,0.00150150,0.06310461,0.30332105,2.75573177,0.17404501,0.85088129,0.01649020,0.16082881
-1.91795898,3.73069447,0.00157145,0.06222114,0.30321005,2.75518033,0.17255796,0.85102169,0.01678085,0.16046535
-1.91195598,3.72459787,0.00163704,0.06116192,0.30217124,2.75069264,0.17048094,0.84912267,0.01711953,0.15983062
-1.90595298,3.71330612,0.00169767,0.05995053,0.30027668,2.74331768,0.16787945,0.84532193,0.01750852,0.15895892
-1.89994997,3.69819634,0.00175281,0.05861210,0.29761805,2.73422447,0.16482999,0.83979951,0.01794860,0.15788887
-1.89394697,3.68077580,0.00180205,0.05717255,0.29430249,2.72466842,0.16141826,0.83277318,0.01843889,0.15666173
-1.88794397,3.66263948,0.00184508,0.05565785,0.29044813,2.71595577,0.15773712,0.82449342,0.01897672,0.15531990
-1.88194097,3.64542692,0.00188173,0.05409335,0.28617931,2.70940742,0.15388438,0.81523833,0.01955759,0.15390530
-1.87593797,3.63077962,0.00191194,0.05250320,0.28162198,2.70632342,0.14996059,0.80530852,0.02017520,0.15245807
-1.86993497,3.62030041,0.00193581,0.05090983,0.27689927,2.70794903,0.14606675,0.79502212,0.02082157,0.15101536
-1.86393197,3.61551582,0.00195353,0.04933365,0.27212752,2.71544337,0.14230215,0.78470997,0.02148723,0.14961048
-1.85792896,3.61784217,0.00196546,0.04779273,0.26741303,2.72985134,0.13876228,0.77471108,0.02216146,0.14827228
-1.85192596,3.62855585,0.00197207,0.04630273,0.26284938,2.75207909,0.13553692,0.76536817,0.02283262,0.14702481
-1.84592296,3.64876808,0.00197393,0.04487686,0.25851564,2.78287351,0.13270839,0.75702341,0.02348848,0.14588725
-1.83991996,3.67940397,0.00197177,0.04352596,0.25447528,2.82280557,0.13035004,0.75001415,0.02411658,0.14487407
-1.83391696,3.72118570,0.00196639,0.04225867,0.25077591,2.87225755,0.12852496,0.74466852,0.02470466,0.14399530
-1.82791396,3.77461940,0.00195872,0.04108167,0.24744964,2.93141391,0.12728485,0.74130079,0.02524099,0.14325700
-1.82191096,3.83998533,0.00194978,0.03999991,0.24451399,3.00025546,0.12666923,0.74020646,0.02571474,0.14266166
-1.81590795,3.91733091,0.00194068,0.03901687,0.24197331,3.07855676,0.12670479,0.74165676,0.02611632,0.14220870
-1.80990495,4.00646634,0.00193259,0.03813489,0.23982038,3.16588643,0.12740493,0.74589279,0.02643761,0.14189485
-1.80390195,4.10696261,0.00192677,0.03735535,0.23803831,3.26161034,0.12876964,0.75311918,0.02667220,0.14171442
-1.79789895,4.21815203,0.00192451,0.03667892,0.23660231,3.36489766,0.13078542,0.76349733,0.02681550,0.14165952
-1.79189595,4.33913135,0.00192713,0.03610569,0.23548155,3.47472995,0.13342557,0.77713854,0.02686486,0.14172015
-1.78589295,4.46876800,0.00193595,0.03563534,0.23464066,3.58991349,0.13665059,0.79409720,0.02681956,0.14188417
-1.77988994,4.60571002,0.00195227,0.03526720,0.23404122,3.70909503,0.14040882,0.81436433,0.02668076,0.14213724
-1.77388694,4.74840015,0.00197735,0.03500026,0.23364280,3.83078129,0.14463735,0.83786200,0.02645141,0.14246272
