energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.23261631,4.45112232,0.46861655,2.91584777,0.01527900,0.29520212,0.01611874,0.58861447,0.18594109,0.85991212
-3.22661331,4.45436460,0.45214213,2.93665377,0.01429108,0.29068030,0.01527653,0.56195459,0.18907738,0.87960848
-3.22061031,4.46417981,0.43847111,2.95819784,0.01355715,0.28798553,0.01451124,0.53826512,0.19253167,0.89909129
-3.21460730,4.47944973,0.42756531,2.97969054,0.01306844,0.28709507,0.01382579,0.51752153,0.19621655,0.91805600
-3.20860430,4.49902940,0.41934597,3.00038602,0.01281396,0.28795050,0.01322189,0.49966794,0.20004330,0.93621728
-3.20260130,4.52174304,0.41369217,3.01958168,0.01278088,0.29045542,0.01269992,0.48461580,0.20392244,0.95330750
-3.19659830,4.54637957,0.41044048,3.03661563,0.01295484,0.29447439,0.01225877,0.47224314,0.20776419,0.96907437
-3.19059530,4.57168947,0.40938592,3.05086329,0.01332031,0.29983323,0.01189578,0.46239478,0.21147882,0.98327796
-3.18459230,4.59638488,0.41028451,3.06173422,0.01386093,0.30632098,0.01160672,0.45488350,0.21497703,0.99568785
-3.17858929,4.61914426,0.41285737,3.06866992,0.01455982,0.31369337,0.01138588,0.44949251,0.21817047,1.00608080
-3.17258629,4.63862289,0.41679639,3.07114382,0.01539997,0.32167794,0.01122611,0.44597905,0.22097247,1.01423932
-3.16658329,4.65346970,0.42177137,3.06866371,0.01636448,0.32998056,0.01111906,0.44407936,0.22329888,1.01995162
-3.16058029,4.66235041,0.42743836,3.06077702,0.01743692,0.33829314,0.01105537,0.44351457,0.22506931,1.02301300
-3.15457729,4.66397657,0.43344881,3.04707903,0.01860157,0.34630240,0.01102495,0.44399754,0.22620855,1.02322889
-3.14857429,4.65713920,0.43945939,3.02722331,0.01984371,0.35369905,0.01101728,0.44524031,0.22664819,1.02041938
-3.14257129,4.64074550,0.44514180,3.00093413,0.02114976,0.36018736,0.01102170,0.44696175,0.22632841,1.01442507
-3.13656828,4.61385654,0.45019226,2.96801958,0.02250747,0.36549440,0.01102781,0.44889514,0.22519989,1.00511391
-3.13056528,4.57572366,0.45434021,2.92838450,0.02390601,0.36937869,0.01102568,0.45079528,0.22322559,0.99238852
-3.12456228,4.52582123,0.45735577,2.88204206,0.02533596,0.37163789,0.01100626,0.45244472,0.22038245,0.97619358
-3.11855928,4.46387358,0.45905573,2.82912274,0.02678929,0.37211504,0.01096154,0.45365887,0.21666280,0.95652266
-3.11255628,4.38987392,0.45930759,2.76987977,0.02825922,0.37070330,0.01088483,0.45428971,0.21207540,0.93342400
-3.10655328,4.30409393,0.45803169,2.70469023,0.02974000,0.36734881,0.01077091,0.45422784,0.20664602,0.90700478
-3.10055028,4.20708287,0.45520118,2.63405121,0.03122667,0.36205161,0.01061610,0.45340296,0.20041753,0.87743347
-3.09454727,4.09965584,0.45084004,2.55857085,0.03271471,0.35486472,0.01041835,0.45178263,0.19344936,0.84493994
-3.08854427,3.98287154,0.44501913,2.47895453,0.03419969,0.34589129,0.01017723,0.44936951,0.18581644,0.80981339
-3.08254127,3.85800055,0.43785069,2.39598650,0.03567691,0.33528015,0.00989380,0.44619734,0.17760763,0.77239779
-3.07653827,3.72648558,0.42948153,2.31050807,0.03714101,0.32321996,0.00957058,0.44232576,0.16892362,0.73308531
-3.07053527,3.58989572,0.42008528,2.22339318,0.03858568,0.30993219,0.00921133,0.43783459,0.15987448,0.69230776
-3.06453227,3.44987730,0.40985429,2.13552284,0.04000339,0.29566345,0.00882086,0.43281761,0.15057689,0.65052660
-3.05852926,3.30810357,0.39899134,2.04775967,0.04138520,0.28067736,0.00840488,0.42737660,0.14115124,0.60822191
-3.05252626,3.16622603,0.38770192,1.96092398,0.04272075,0.26524645,0.00796972,0.42161562,0.13171867,0.56588078
-3.04652326,3.02582965,0.37618709,1.87577253,0.04399826,0.24964433,0.00752216,0.41563615,0.12239823,0.52398576
-3.04052026,2.88839394,0.36463749,1.79298108,0.04520475,0.23413853,0.00706919,0.40953316,0.11330414,0.48300381
-3.03451726,2.75526158,0.35322854,1.71313149,0.04632637,0.21898413,0.00661790,0.40339229,0.10454347,0.44337620
-3.02851426,2.62761554,0.34211703,1.63670377,0.04734879,0.20441843,0.00617525,0.39728832,0.09621406,0.40550972
-3.02251126,2.50646503,0.33143906,1.56407326,0.04825771,0.19065680,0.00574804,0.39128471,0.08840289,0.36976956
-3.01650825,2.39264031,0.32130927,1.49551266,0.04903944,0.17788960,0.00534275,0.38543434,0.08118494,0.33647398
-3.01050525,2.28679554,0.31182125,1.43119847,0.04968153,0.16628030,0.00496561,0.37978104,0.07462237,0.30589086
-3.00450225,2.18941865,0.30304884,1.37122104,0.05017329,0.15596465,0.00462252,0.37436176,0.06876422,0.27823616
-2.99849925,2.10084668,0.29504816,1.31559730,0.05050638,0.14705079,0.00431912,0.36920916,0.06364641,0.25367419
-2.99249625,2.02128515,0.28785996,1.26428521,0.05067526,0.13962014,0.00406086,0.36435420,0.05929212,0.23231946
-2.98649325,1.95082968,0.28151225,1.21719890,0.05067747,0.13372893,0.00385308,0.35982859,0.05571239,0.21423996
-2.98049025,1.88948832,0.27602270,1.17422348,0.05051392,0.12941024,0.00370111,0.35566678,0.05290700,0.19946158
-2.97448724,1.83720330,0.27140094,1.13522886,0.05018885,0.12667628,0.00361037,0.35190737,0.05086543,0.18797344
-2.96848424,1.79387111,0.26765032,1.10008182,0.04970977,0.12552096,0.00358649,0.34859376,0.04956801,0.17973383
-2.96248124,1.75936010,0.26476934,1.06865601,0.04908718,0.12592252,0.00363537,0.34577419,0.04898711,0.17467646
-2.95647824,1.73352539,0.26275257,1.04083972,0.04833416,0.12784616,0.00376325,0.34350095,0.04908836,0.17271690
-2.95047524,1.71622087,0.26159121,1.01654137,0.04746591,0.13124667,0.00397676,0.34182916,0.04983192,0.17375895
-2.94447224,1.70730868,0.26127337,0.99569308,0.04649913,0.13607094,0.00428288,0.34081506,0.05117376,0.17770069
-2.93846923,1.70666651,0.26178423,0.97825250,0.04545143,0.14226045,0.00468891,0.34051415,0.05306693,0.18444016
-2.93246623,1.71419330,0.26310620,0.96420349,0.04434071,0.14975365,0.00520236,0.34097937,0.05546285,0.19388050
-2.92646323,1.72981394,0.26521921,0.95355598,0.04318457,0.15848821,0.00583082,0.34225946,0.05831257,0.20593443
-2.92046023,1.75348328,0.26810130,0.94634545,0.04199982,0.16840317,0.00658177,0.34439778,0.06156804,0.22052798
-2.91445723,1.78519002,0.27172953,0.94263237,0.04080203,0.17944097,0.00746232,0.34743162,0.06518332,0.23760341
-2.90845423,1.82496032,0.27608124,0.94250177,0.03960524,0.19154920,0.00847895,0.35139216,0.06911577,0.25712113
-2.90245123,1.87286115,0.28113565,0.94606289,0.03842177,0.20468219,0.00963718,0.35630498,0.07332714,0.27906068
-2.89644822,1.92900293,0.28687566,0.95344897,0.03726212,0.21880213,0.01094130,0.36219110,0.07778450,0.30342061
-2.89044522,1.99354077,0.29328975,0.96481677,0.03613504,0.23387984,0.01239397,0.36906842,0.08246106,0.33021726
-2.88444222,2.06667381,0.30037374,0.98034554,0.03504763,0.24989491,0.01399592,0.37695338,0.08733670,0.35948226
-2.87843922,2.14864153,0.30813227,1.00023505,0.03400555,0.26683529,0.01574565,0.38586257,0.09239836,0.39125897
-2.87243622,2.23971648,0.31657971,1.02470207,0.03301325,0.28469610,0.01763913,0.39581406,0.09763996,0.42559770
-2.86643322,2.34019273,0.32574041,1.05397520,0.03207425,0.30347772,0.01966962,0.40682839,0.10306216,0.46254976
-2.86043022,2.45036952,0.33564803,1.08828747,0.03119137,0.32318313,0.02182749,0.41892873,0.10867165,0.50216060
-2.85442721,2.57053020,0.34634393,1.12786668,0.03036699,0.34381452,0.02410017,0.43214041,0.11448020,0.54446212
-2.84842421,2.70091660,0.35787464,1.17292359,0.02960320,0.36536927,0.02647216,0.44648948,0.12050330,0.58946434
-2.84242121,2.84169950,0.37028831,1.22363798,0.02890196,0.38783552,0.02892518,0.46200051,0.12675862,0.63714679
-2.83641821,2.99294656,0.38363048,1.28014332,0.02826516,0.41118744,0.03143836,0.47869358,0.13326422,0.68744987
-2.83041521,3.15458886,0.39793935,1.34251040,0.02769464,0.43538049,0.03398864,0.49658075,0.14003662,0.74026672
-2.82441221,3.32638825,0.41324070,1.41073103,0.02719213,0.46034698,0.03655114,0.51566217,0.14708890,0.79543572
-2.81840920,3.50790724,0.42954308,1.48470256,0.02675918,0.48599219,0.03909973,0.53592217,0.15442883,0.85273437
-2.81240620,3.69848380,0.44683336,1.56421444,0.02639707,0.51219138,0.04160761,0.55732561,0.16205720,0.91187465
-2.80640320,3.89721312,0.46507326,1.64893772,0.02610667,0.53878804,0.04404800,0.57981488,0.16996643,0.97250050
-2.80040020,4.10293822,0.48419700,1.73841860,0.02588835,0.56559341,0.04639483,0.60330782,0.17813956,1.03418748
-2.79439720,4.31425101,0.50411052,1.83207682,0.02574185,0.59238783,0.04862345,0.62769682,0.18654970,1.09644516
-2.78839420,4.52950502,0.52469232,1.92920952,0.02566628,0.61892360,0.05071134,0.65284923,0.19515992,1.15872211
-2.78239120,4.74684021,0.54579614,2.02900099,0.02566003,0.64492973,0.05263882,0.67860940,0.20392372,1.22041373
-2.77638819,4.96421980,0.56725534,2.13053836,0.02572084,0.67011829,0.05438958,0.70480199,0.21278598,1.28087275
-2.77038519,5.17947833,0.58888886,2.23283283,0.02584585,0.69419220,0.05595128,0.73123679,0.22168438,1.33942231
-2.76438219,5.39037933,0.61050850,2.33484606,0.02603171,0.71685433,0.05731588,0.75771462,0.23055123,1.39537107
-2.75837919,5.59468049,0.63192705,2.43552042,0.02627469,0.73781724,0.05847999,0.78403405,0.23931561,1.44803023
-2.75237619,5.79020361,0.65296686,2.53381216,0.02657089,0.75681340,0.05944498,0.80999864,0.24790579,1.49673161
-2.74637319,5.97490606,0.67346822,2.62872567,0.02691635,0.77360522,0.06021696,0.83542408,0.25625166,1.54084635
-2.74037019,6.14695049,0.69329702,2.71934750,0.02730724,0.78799446,0.06080662,0.86014498,0.26428722,1.57980351
-2.73436718,6.30476914,0.71235119,2.80487821,0.02774003,0.79983040,0.06122892,0.88402071,0.27195286,1.61310778
-2.72836418,6.44711967,0.73056523,2.88466038,0.02821156,0.80901644,0.06150264,0.90693998,0.27919749,1.64035582
-2.72236118,6.57312924,0.74791272,2.95820140,0.02871920,0.81551460,0.06164977,0.92882368,0.28598020,1.66125027
-2.71635818,6.68232473,0.76440623,3.02518965,0.02926082,0.81934771,0.06169482,0.94962597,0.29227163,1.67561122
-2.71035518,6.77464717,0.78009475,3.08550309,0.02983486,0.82059908,0.06166402,0.96933328,0.29805479,1.68338433
-2.70435218,6.85044952,0.79505857,3.13920992,0.03044023,0.81940959,0.06158449,0.98796137,0.30332543,1.68464553
-2.69834917,6.91047790,0.80940192,3.18656100,0.03107629,0.81597231,0.06148335,1.00555050,0.30809186,1.67960187
-2.69234617,6.95583698,0.82324368,3.22797453,0.03174266,0.81052489,0.06138680,1.02215911,0.31237432,1.66858864
-2.68634317,6.98794145,0.83670681,3.26401392,0.03243912,0.80334008,0.06131932,1.03785626,0.31620395,1.65206267
-2.68034017,7.00845593,0.84990708,3.29535977,0.03316543,0.79471483,0.06130283,1.05271336,0.31962126,1.63059210
-2.67433717,7.01922643,0.86294192,3.32277792,0.03392114,0.78495857,0.06135598,1.06679580,0.32267442,1.60484304
-2.66833417,7.02220685,0.87587994,3.34708503,0.03470541,0.77438120,0.06149356,1.08015487,0.32541714,1.57556326
-2.66233117,7.01938424,0.88875219,3.36911372,0.03551684,0.76328138,0.06172603,1.09282064,0.32790658,1.54356376
-2.65632816,7.01270631,0.90154539,3.38967920,0.03635335,0.75193585,0.06205918,1.10479633,0.33020095,1.50969852
-2.65032516,7.00401469,0.91419799,3.40954904,0.03721203,0.74059008,0.06249400,1.11605432,0.33235732,1.47484310
-2.64432216,6.99498673,0.92659919,3.42941758,0.03808908,0.72945084,0.06302664,1.12653447,0.33442931,1.43987274
-2.63831916,6.98708822,0.93859113,3.44988614,0.03897976,0.71868093,0.06364862,1.13614450,0.33646503,1.40564039
-2.63231616,6.98153840,0.94997425,3.47144985,0.03987840,0.70839622,0.06434716,1.14476285,0.33850516,1.37295546
-2.62631316,6.97928821,0.96051541,3.49449111,0.04077842,0.69866513,0.06510558,1.15224345,0.34058129,1.34256359
-2.62031016,6.98101152,0.96995855,3.51927972,0.04167248,0.68951041,0.06590397,1.15842246,0.34271452,1.31512815
-2.61430715,6.98710861,0.97803694,3.54597896,0.04255252,0.68091287,0.06671985,1.16312645,0.34491446,1.29121374
-2.60830415,6.99772045,0.98448664,3.57465654,0.04340999,0.67281699,0.06752894,1.16618143,0.34717849,1.27127225
-2.60230115,7.01275171,0.98906006,3.60529916,0.04423599,0.66513773,0.06830600,1.16742238,0.34949147,1.25563175
-2.59629815,7.03190045,0.99153905,3.63782934,0.04502148,0.65776829,0.06902561,1.16670251,0.35182580,1.24448859
-2.59029515,7.05469176,0.99174646,3.67212272,0.04575746,0.65058815,0.06966305,1.16390178,0.35414192,1.23790291
-2.58429215,7.08051328,0.98955582,3.70802467,0.04643519,0.64347107,0.07019503,1.15893421,0.35638916,1.23579781
-2.57828914,7.10865031,0.98489828,3.74536473,0.04704635,0.63629257,0.07060044,1.15175349,0.35850694,1.23796218
-2.57228614,7.13831876,0.97776666,3.78396802,0.04758322,0.62893649,0.07086089,1.14235658,0.36042641,1.24405737
-2.56628314,7.16869474,0.96821637,3.82366289,0.04803879,0.62130040,0.07096127,1.13078531,0.36207232,1.25362759
-2.56028014,7.19893989,0.95636314,3.86428468,0.04840691,0.61329967,0.07089012,1.11712570,0.36336520,1.26611366
-2.55427714,7.22822231,0.94237800,3.90567569,0.04868228,0.60487016,0.07063987,1.10150534,0.36422376,1.28087021
-2.54827414,7.25573337,0.92647966,3.94768183,0.04886058,0.59596949,0.07020695,1.08408892,0.36456743,1.29718547
-2.54227114,7.28070088,0.90892509,3.99014702,0.04893841,0.58657705,0.06959180,1.06507243,0.36431901,1.31430344
-2.53626813,7.30239988,0.88999869,4.03290621,0.04891333,0.57669294,0.06879879,1.04467621,0.36340733,1.33144768
-2.53026513,7.32016172,0.87000098,4.07577833,0.04878376,0.56633602,0.06783592,1.02313760,0.36176979,1.34784582
-2.52426213,7.33338295,0.84923728,4.11856038,0.04854899,0.55554144,0.06671460,1.00070341,0.35935489,1.36275435
-2.51825913,7.34153458,0.82800720,4.16102373,0.04820913,0.54435777,0.06544924,0.97762279,0.35612433,1.37548233
-2.51225613,7.34417258,0.80659532,4.20291360,0.04776500,0.53284417,0.06405684,0.95414086,0.35205499,1.38541363
-2.50625313,7.34094987,0.78526370,4.24395214,0.04721819,0.52106764,0.06255657,0.93049330,0.34714038,1.39202652
-2.50025013,7.33162958,0.76424618,4.28384553,0.04657096,0.50910060,0.06096925,0.90690220,0.34139170,1.39491002
-2.49424712,7.31609909,0.74374493,4.32229470,0.04582628,0.49701894,0.05931694,0.88357315,0.33483838,1.39377628
-2.48824412,7.29438394,0.72392891,4.35900922,0.04498782,0.48490049,0.05762246,0.86069357,0.32752803,1.38846855
-2.48224112,7.26666011,0.70493428,4.39372340,0.04406001,0.47282395,0.05590892,0.83843212,0.31952586,1.37896430
-2.47623812,7.23326347,0.68686627,4.42621330,0.04304802,0.46086822,0.05419932,0.81693899,0.31091342,1.36537350
-2.47023512,7.19469459,0.66980231,4.45631333,0.04195786,0.44911195,0.05251610,0.79634675,0.30178686,1.34793197
-2.46423212,7.15161768,0.65379577,4.48393091,0.04079640,0.43763325,0.05088076,0.77677158,0.29225461,1.32699023
-2.45822911,7.10485225,0.63888008,4.50905782,0.03957139,0.42650933,0.04931348,0.75831433,0.28243454,1.30299818
-2.45222611,7.05535689,0.62507265,4.53177697,0.03829146,0.41581605,0.04783274,0.74106154,0.27245088,1.27648638
-2.44622311,7.00420469,0.61237831,4.55226367,0.03696611,0.40562706,0.04645496,0.72508582,0.26243068,1.24804464
-2.44022011,6.95255081,0.60079193,4.57078099,0.03560565,0.39601274,0.04519421,0.71044569,0.25250027,1.21829890
-2.43421711,6.90159291,0.59030017,4.58766901,0.03422112,0.38703859,0.04406188,0.69718487,0.24278162,1.18788718
-2.42821411,6.85252619,0.58088221,4.60332839,0.03282414,0.37876339,0.04306639,0.68533092,0.23338891,1.15743590
-2.42221111,6.80649503,0.57250947,4.61819931,0.03142672,0.37123694,0.04221302,0.67489341,0.22442529,1.12753717
-2.41620810,6.76454375,0.56514468,4.63273700,0.03004113,0.36449767,0.04150370,0.66586202,0.21598012,1.09872814
-2.41020510,6.72756940,0.55874032,4.64738548,0.02867959,0.35857025,0.04093692,0.65820448,0.20812674,1.07147319
-2.40420210,6.69627933,0.55323686,4.66255151,0.02735408,0.35346325,0.04050770,0.65186490,0.20092082,1.04614950
-2.39819910,6.67115648,0.54856106,4.67858074,0.02607607,0.34916720,0.04020767,0.64676275,0.19439952,1.02303650
-2.39219610,6.65243479,0.54462471,4.69573776,0.02485629,0.34565318,0.04002521,0.64279252,0.18858126,1.00230953
-2.38619310,6.64008672,0.54132410,4.71419194,0.02370447,0.34287201,0.03994573,0.63982455,0.18346629,0.98403784
-2.38019010,6.63382428,0.53854032,4.73401032,0.02262916,0.34075433,0.03995200,0.63770696,0.17903804,0.96818673
-2.37418709,6.63311394,0.53614076,4.75515825,0.02163755,0.33921151,0.04002461,0.63626875,0.17526493,0.95462380
-2.36818409,6.63720542,0.53398176,4.77750829,0.02073537,0.33813753,0.04014250,0.63532412,0.17210290,0.94312868
-2.36218109,6.64517284,0.53191228,4.80085679,0.01992678,0.33741172,0.04028355,0.63467774,0.16949824,0.93340588
-2.35617809,6.65596659,0.52977869,4.82494753,0.01921437,0.33690237,0.04042520,0.63413085,0.16739070,0.92510012
-2.35017509,6.66847306,0.52743025,4.84950063,0.01859916,0.33647099,0.04054514,0.63348784,0.16571679,0.91781334
-2.34417209,6.68157907,0.52472513,4.87424510,0.01808071,0.33597712,0.04062194,0.63256302,0.16441298,0.91112276
-2.33816908,6.69423753,0.52153660,4.89895266,0.01765719,0.33528346,0.04063567,0.63118723,0.16341875,0.90459919
-2.33216608,6.70553047,0.51775901,4.92347040,0.01732557,0.33426108,0.04056853,0.62921391,0.16267935,0.89782488
-2.32616308,6.71472602,0.51331325,4.94774994,0.01708176,0.33279450,0.04040528,0.62652432,0.16214821,0.89041027
-2.32016008,6.72132612,0.50815135,4.97187085,0.01692089,0.33078643,0.04013372,0.62303170,0.16178874,0.88200903
-2.31415708,6.72510203,0.50225998,4.99605637,0.01683745,0.32816188,0.03974500,0.61868405,0.16157579,0.87233090
-2.30815408,6.72611595,0.49566259,5.02068012,0.01682555,0.32487163,0.03923377,0.61346550,0.16149645,0.86115192
-2.30215108,6.72472731,0.48842008,5.04626280,0.01687917,0.32089467,0.03859829,0.60739621,0.16155036,0.84832195
-2.29614807,6.72158357,0.48063006,5.07345882,0.01699234,0.31623980,0.03784045,0.60053080,0.16174958,0.83376907
-2.29014507,6.71759603,0.47242453,5.10303317,0.01715935,0.31094613,0.03696552,0.59295546,0.16211796,0.81750119
-2.28414207,6.71390220,0.46396634,5.13582976,0.01737496,0.30508248,0.03598202,0.58478397,0.16269025,0.79960471
-2.27813907,6.71181660,0.45544444,5.17273263,0.01763455,0.29874592,0.03490135,0.57615272,0.16351082,0.78024064
-2.27213607,6.71277300,0.44706825,5.21462231,0.01793423,0.29205929,0.03373739,0.56721527,0.16463231,0.75963830
-2.26613307,6.71826096,0.43906138,5.26232960,0.01827101,0.28516785,0.03250610,0.55813639,0.16611403,0.73808721
-2.26013007,6.72975995,0.43165496,5.31658921,0.01864282,0.27823541,0.03122500,0.54908619,0.16802034,0.71592732
-2.25412706,6.74867451,0.42508098,5.37799595,0.01904858,0.27143977,0.02991275,0.54023442,0.17041906,0.69353826
-2.24812406,6.77627331,0.41956572,5.44696557,0.01948823,0.26496786,0.02858862,0.53174520,0.17337978,0.67132783
-2.24212106,6.81363495,0.41532366,5.52370259,0.01996268,0.25901065,0.02727206,0.52377245,0.17697230,0.64972043
-2.23611806,6.86160270,0.41255192,5.60817643,0.02047379,0.25375806,0.02598226,0.51645607,0.18126504,0.62914549
-2.23011506,6.92074999,0.41142552,5.70010737,0.02102425,0.24939388,0.02473779,0.50991904,0.18632352,0.61002657
-2.22411206,6.99135745,0.41209345,5.79896264,0.02161746,0.24609103,0.02355625,0.50426539,0.19220886,0.59277128
-2.21810905,7.07340237,0.41467556,5.90396304,0.02225742,0.24400714,0.02245404,0.49957917,0.19897629,0.57776217
-2.21210605,7.16656011,0.41926050,6.01409950,0.02294850,0.24328066,0.02144611,0.49592427,0.20667373,0.56534904
-2.20610305,7.27021705,0.42590436,6.12815889,0.02369528,0.24402747,0.02054585,0.49334502,0.21534033,0.55584248
-2.20010005,7.38349395,0.43463026,6.24475781,0.02450233,0.24633826,0.01976502,0.49186753,0.22500519,0.54950901
-2.19409705,7.50527833,0.44542867,6.36238281,0.02537393,0.25027655,0.01911369,0.49150164,0.23568605,0.54656758
-2.18809405,7.63426422,0.45825842,6.47943541,0.02631395,0.25587747,0.01860033,0.49224324,0.24738820,0.54718761
-2.18209105,7.76899745,0.47304832,6.59427998,0.02732552,0.26314739,0.01823190,0.49407706,0.26010359,0.55148840
-2.17608804,7.90792470,0.48969931,6.70529273,0.02841091,0.27206425,0.01801394,0.49697955,0.27381016,0.55953981
-2.17008504,8.04944421,0.50808712,6.81090989,0.02957131,0.28257879,0.01795078,0.50092184,0.28847152,0.57136419
-2.16408204,8.19195663,0.52806529,6.90967343,0.03080669,0.29461643,0.01804573,0.50587274,0.30403692,0.58693929
-2.15807904,8.33391403,0.54946853,7.00027271,0.03211571,0.30807991,0.01830130,0.51180147,0.32044176,0.60620199
-2.15207604,8.47386566,0.57211632,7.08158080,0.03349568,0.32285259,0.01871941,0.51868017,0.33760836,0.62905286
-2.14607304,8.61049895,0.59581683,7.15268425,0.03494252,0.33880222,0.01930166,0.52648609,0.35544725,0.65536096
-2.14007004,8.74267468,0.62037083,7.21290556,0.03645083,0.35578530,0.02004953,0.53520323,0.37385879,0.68496908
-2.13406703,8.86945522,0.64557580,7.26181774,0.03801400,0.37365160,0.02096459,0.54482356,0.39273517,0.71769895
-2.12806403,8.99012517,0.67123000,7.29925069,0.03962436,0.39224902,0.02204867,0.55534765,0.41196255,0.75335624
-2.12206103,9.10420392,0.69713649,7.32528940,0.04127338,0.41142845,0.02330404,0.56678471,0.43142354,0.79173527
-2.11605803,9.21144994,0.72310705,7.34026427,0.04295189,0.43104846,0.02473352,0.57915197,0.45099957,0.83262310
-2.11005503,9.31185689,0.74896579,7.34473422,0.04465038,0.45097987,0.02634051,0.59247358,0.47057329,0.87580299
-2.10405203,9.40564187,0.77455255,7.33946322,0.04635923,0.47110976,0.02812903,0.60677885,0.49003084,0.92105698
-2.09804902,9.49322652,0.79972594,7.32539143,0.04806905,0.49134503,0.03010369,0.62210007,0.50926377,0.96816767
-2.09204602,9.57521175,0.82436583,7.30360212,0.04977092,0.51161518,0.03226953,0.63846994,0.52817078,1.01691902
-2.08604302,9.65234723,0.84837539,7.27528558,0.05145666,0.53187429,0.03463187,0.65591866,0.54665892,1.06709643
-2.08004002,9.72549667,0.87168251,7.24170146,0.05311903,0.55210211,0.03719609,0.67447090,0.56464452,1.11848581
-2.07403702,9.79560032,0.89424057,7.20414079,0.05475189,0.57230403,0.03996728,0.69414271,0.58205359,1.17087216
-2.06803402,9.86363574,0.91602839,7.16388891,0.05635034,0.59251008,0.04294988,0.71493855,0.59882188,1.22403748
-2.06203102,9.93057818,0.93704953,7.12219041,0.05791072,0.61277278,0.04614722,0.73684847,0.61489449,1.27775833
-2.05602801,9.99736136,0.95733062,7.08021682,0.05943056,0.63316390,0.04956106,0.75984566,0.63022527,1.33180314
-2.05002501,10.06483974,0.97691896,7.03903778,0.06090853,0.65377020,0.05319104,0.78388440,0.64477579,1.38592948
-2.04402201,10.13375283,0.99587908,6.99959599,0.06234416,0.67468814,0.05703414,0.80889844,0.65851419,1.43988144
-2.03801901,10.20469197,1.01428865,6.96268606,0.06373763,0.69601786,0.06108407,0.83479985,0.67141386,1.49338723
-2.03201601,10.27807009,1.03223339,6.92893724,0.06508944,0.71785639,0.06533080,0.86147849,0.68345195,1.54615710
-2.02601301,10.35409444,1.04980138,6.89879972,0.06640004,0.74029042,0.06975994,0.88880183,0.69460789,1.59788185
-2.02001001,10.43274279,1.06707678,6.87253429,0.06766939,0.76338892,0.07435242,0.91661528,0.70486182,1.64823179
-2.01400700,10.51374302,1.08413311,6.85020495,0.06889661,0.78719576,0.07908405,0.94474302,0.71419307,1.69685638
-2.00800400,10.59655676,1.10102644,6.83167435,0.07007954,0.81172275,0.08392530,0.97298914,0.72257873,1.74338464
-2.00200100,10.68036738,1.11778867,6.81660183,0.07121438,0.83694340,0.08884130,1.00113919,0.72999224,1.78742622
-1.99599800,10.76407323,1.13442128,6.80444422,0.07229545,0.86278775,0.09379184,1.02896209,0.73640220,1.82857356
-1.98999500,10.84628691,1.15088996,6.79445963,0.07331488,0.88913855,0.09873168,1.05621240,0.74177135,1.86640479
-1.98399200,10.92534175,1.16712032,6.78571469,0.07426260,0.91582915,0.10361106,1.08263304,0.74605583,1.90048785
-1.97798899,10.99930664,1.18299526,6.77709582,0.07512629,0.94264326,0.10837635,1.10795834,0.74920475,1.93038563
-1.97198599,11.06601025,1.19835407,6.76732528,0.07589154,0.96931689,0.11297091,1.13191771,0.75116024,1.95566236
-1.96598299,11.12307575,1.21299374,6.75498261,0.07654212,0.99554244,0.11733620,1.15423975,0.75185788,1.97589116
-1.95997999,11.16796647,1.22667247,6.73853203,0.07706038,1.02097498,0.12141293,1.17465695,0.75122781,1.99066276
-1.95397699,11.19804282,1.23911557,6.71635616,0.07742779,1.04524064,0.12514243,1.19291100,0.74919629,1.99959531
-1.94797399,11.21062994,1.25002356,6.68679611,0.07762550,1.06794690,0.12846808,1.20875857,0.74568792,2.00234504
-1.94197099,11.20309501,1.25908235,6.64819738,0.07763512,1.08869436,0.13133673,1.22197767,0.74062846,1.99861756
-1.93596798,11.17293228,1.26597513,6.59896097,0.07743936,1.10708961,0.13370017,1.23237423,0.73394811,1.98817942
-1.92996498,11.11785337,1.27039549,6.53759819,0.07702289,1.12275879,0.13551649,1.23978890,0.72558525,1.97086940
-1.92396198,11.03587939,1.27206125,6.46278745,0.07637298,1.13536105,0.13675137,1.24410370,0.71549041,1.94660923
-1.91795898,10.92543130,1.27072824,6.37343088,0.07548024,1.14460146,0.13737912,1.24524833,0.70363037,1.91541295
-1.91195598,10.78541426,1.26620346,6.26870835,0.07433917,1.15024275,0.13738364,1.24320568,0.68999212,1.87739451
-1.90595298,10.61529189,1.25835682,6.14812630,0.07294863,1.15211523,0.13675903,1.23801641,0.67458651,1.83277304
-1.89994997,10.41514615,1.24713089,6.01155875,0.07131220,1.15012443,0.13550997,1.22978205,0.65745131,1.78187528
-1.89394697,10.18571941,1.23254794,5.85927820,0.06943832,1.14425603,0.13365184,1.21866648,0.63865353,1.72513483
-1.88794397,9.92843555,1.21471399,5.69197422,0.06734027,1.13457784,0.13121051,1.20489549,0.61829081,1.66308803
-1.88194097,9.64539784,1.19381943,5.51075822,0.06503606,1.12123855,0.12822183,1.18875424,0.59649167,1.59636626
-1.87593797,9.33936272,1.17013608,5.31715337,0.06254802,1.10446347,0.12473093,1.17058259,0.57341463,1.52568487
-1.86993497,9.01368914,1.14401077,5.11306935,0.05990235,1.08454718,0.12079116,1.15076831,0.54924613,1.45182897
