energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-2.60830415,2.97423693,-1.73163592,0.00032873,-0.00007946,0.18891811,-0.72213817,0.00550734,-0.00333123,0.00000000,-0.00000000,0.51305698,-0.27387908,2.17012563,-0.68909346,0.01099001,-0.01373609,0.57250122,-0.32758427
-2.60230115,2.94373070,-1.82526198,0.00029997,-0.00007371,0.18762758,-0.76305904,0.00553723,-0.00349854,0.00000000,-0.00000000,0.50698142,-0.28673604,2.14269269,-0.72766124,0.01033711,-0.01369744,0.56997420,-0.34826570
-2.59629815,2.90551529,-1.92372087,0.00027212,-0.00006925,0.18581728,-0.80619469,0.00554914,-0.00367478,0.00000000,-0.00000000,0.49939398,-0.30071515,2.10989153,-0.76796714,0.00969826,-0.01369474,0.56586769,-0.36975701
-2.59029515,2.85972534,-2.02567832,0.00024543,-0.00006592,0.18348704,-0.85103683,0.00554169,-0.00385774,0.00000000,-0.00000000,0.49034392,-0.31565213,2.07189935,-0.80947333,0.00907785,-0.01372003,0.56015692,-0.39177196
-2.58429215,2.80656303,-2.12966565,0.00022007,-0.00006353,0.18064022,-0.89700433,0.00551371,-0.00404500,0.00000000,-0.00000000,0.47989290,-0.33134832,2.02894105,-0.85159279,0.00847921,-0.01376513,0.55283253,-0.41400100
-2.57828914,2.74632395,-2.23410853,0.00019621,-0.00006193,0.17728533,-0.94345273,0.00546432,-0.00423401,0.00000000,-0.00000000,0.46811786,-0.34757337,1.98130742,-0.89370115,0.00790476,-0.01382198,0.54390661,-0.43611752
-2.57228614,2.67942311,-2.33736005,0.00017394,-0.00006095,0.17343772,-0.98968606,0.00539298,-0.00442214,0.00000000,-0.00000000,0.45511396,-0.36406931,1.92937348,-0.93515026,0.00735603,-0.01388290,0.53341858,-0.45778476
-2.56628314,2.60641911,-2.43773744,0.00015336,-0.00006046,0.16912113,-1.03497103,0.00529954,-0.00460673,0.00000000,-0.00000000,0.44099718,-0.38055558,1.87361586,-0.97528304,0.00683386,-0.01394086,0.52144045,-0.47866348
-2.56028014,2.52803481,-2.53356146,0.00013448,-0.00006030,0.16436905,-1.07855316,0.00518434,-0.00478518,0.00000000,-0.00000000,0.42590643,-0.39673527,1.81462803,-1.01344925,0.00633848,-0.01398969,0.50808107,-0.49841989
-2.55427714,2.44517282,-2.62319754,0.00011734,-0.00006037,0.15922568,-1.11967451,0.00504819,-0.00495503,0.00000000,-0.00000000,0.41000497,-0.41230217,1.75313197,-1.04902177,0.00586970,-0.01402427,0.49348904,-0.51673387
-2.54827414,2.35892447,-2.70509733,0.00010190,-0.00006054,0.15374653,-1.15759246,0.00489239,-0.00511398,0.00000000,-0.00000000,0.39348087,-0.42694861,1.68998551,-1.08141292,0.00542699,-0.01404069,0.47785410,-0.53330709
-2.54227114,2.27057126,-2.77783936,0.00008814,-0.00006074,0.14799853,-1.19159903,0.00471874,-0.00526000,0.00000000,-0.00000000,0.37654646,-0.44037371,1.62618442,-1.11009015,0.00500965,-0.01403630,0.46140668,-0.54787075
-2.53626813,2.18157796,-2.84016734,0.00007599,-0.00006086,0.14205956,-1.22103997,0.00452950,-0.00539134,0.00000000,-0.00000000,0.35943658,-0.45229182,1.56285863,-1.13459075,0.00461689,-0.01400978,0.44441556,-0.56019279
-2.53026513,2.09357731,-2.89102474,0.00006539,-0.00006086,0.13601749,-1.24533311,0.00432732,-0.00550661,0.00000000,-0.00000000,0.34240579,-0.46244084,1.50126235,-1.15453479,0.00424795,-0.01396114,0.42718380,-0.57008412
-2.52426213,2.00834617,-2.92958423,0.00005626,-0.00006069,0.12996866,-1.26398501,0.00411523,-0.00560481,0.00000000,-0.00000000,0.32572444,-0.47059001,1.44275801,-1.16963591,0.00390211,-0.01389159,0.41004274,-0.57740379
-2.51825913,1.92777379,-2.95527080,0.00004852,-0.00006030,0.12401591,-1.27660553,0.00389648,-0.00568532,0.00000000,-0.00000000,0.30967372,-0.47654695,1.38879419,-1.17970956,0.00357881,-0.01380349,0.39334457,-0.58206280
-2.51225613,1.85382292,-2.96777747,0.00004208,-0.00005967,0.11826622,-1.28291954,0.00367455,-0.00574795,0.00000000,-0.00000000,0.29453991,-0.48016358,1.34087798,-1.18467803,0.00327762,-0.01370012,0.37745356,-0.58402643
-2.50625313,1.78848483,-2.96707290,0.00003685,-0.00005880,0.11282795,-1.28277524,0.00345297,-0.00579288,0.00000000,-0.00000000,0.28060798,-0.48134066,1.30054240,-1.18457242,0.00299825,-0.01358555,0.36273624,-0.58331490
-2.50025013,1.73372959,-2.95340039,0.00003277,-0.00005769,0.10780796,-1.27614888,0.00323525,-0.00582069,0.00000000,-0.00000000,0.26815468,-0.48003077,1.26930973,-1.17953094,0.00274055,-0.01346433,0.34955106,-0.58000242
-2.49424712,1.69145303,-2.92726814,0.00002974,-0.00005635,0.10330857,-1.26314548,0.00302482,-0.00583227,0.00000000,-0.00000000,0.25744152,-0.47623955,1.24865145,-1.16979388,0.00250450,-0.01334129,0.33823772,-0.57421457
-2.48824412,1.66342188,-2.88943107,0.00002770,-0.00005479,0.09942454,-1.24399551,0.00282489,-0.00582883,0.00000000,-0.00000000,0.24870764,-0.47002524,1.23994618,-1.15569525,0.00229014,-0.01322127,0.32910673,-0.56612409
-2.48224112,1.65121883,-2.84086481,0.00002659,-0.00005306,0.09624013,-1.21904771,0.00263839,-0.00581177,0.00000000,-0.00000000,0.24216307,-0.46149638,1.24443639,-1.13765127,0.00209754,-0.01310882,0.32242941,-0.55594534
-2.47623812,1.65618903,-2.78273272,0.00002634,-0.00005118,0.09382644,-1.18875827,0.00246788,-0.00578267,0.00000000,-0.00000000,0.23798231,-0.45080790,1.26318531,-1.11614632,0.00192676,-0.01300798,0.31842892,-0.54392743
-2.47023512,1.67938966,-2.71634736,0.00002691,-0.00004918,0.09223906,-1.15367669,0.00231553,-0.00574320,0.00000000,-0.00000000,0.23629866,-0.43815572,1.29703512,-1.09171667,0.00177780,-0.01292207,0.31727234,-0.53034655
-2.46423212,1.72154427,-2.64312774,0.00002824,-0.00004711,0.09151602,-1.11442907,0.00218304,-0.00569501,0.00000000,-0.00000000,0.23719939,-0.42377010,1.34656781,-1.06493274,0.00165057,-0.01285346,0.31906440,-0.51549751
-2.45822911,1.78300331,-2.56455415,0.00003029,-0.00004501,0.09167633,-1.07169935,0.00207161,-0.00563973,0.00000000,-0.00000000,0.24072187,-0.40790810,1.41207003,-1.03638055,0.00154481,-0.01280344,0.32384282,-0.49968505
-2.45222611,1.86371233,-2.48212231,0.00003301,-0.00004291,0.09271899,-1.02620927,0.00198194,-0.00557884,0.00000000,-0.00000000,0.24685087,-0.39084538,1.49350316,-1.00664301,0.00146012,-0.01277212,0.33157562,-0.48321513
-2.44622311,1.96318928,-2.39729860,0.00003636,-0.00004085,0.09462252,-0.97869783,0.00191423,-0.00551365,0.00000000,-0.00000000,0.25551706,-0.37286770,1.59048006,-0.97628192,0.00139587,-0.01275841,0.34216043,-0.46638650
-2.44022011,2.08051211,-2.31147806,0.00004030,-0.00003886,0.09734510,-0.92990105,0.00186816,-0.00544525,0.00000000,-0.00000000,0.26659692,-0.35426264,1.70224958,-0.94582118,0.00135123,-0.01275998,0.35542582,-0.44948297
-2.43421711,2.21431768,-2.22594681,0.00004477,-0.00003698,0.10082528,-0.88053270,0.00184295,-0.00537447,0.00000000,-0.00000000,0.27991393,-0.33531160,1.82769030,-0.91573198,0.00132512,-0.01277339,0.37113476,-0.43276644
-2.42821411,2.36281279,-2.14185003,0.00004971,-0.00003521,0.10498329,-0.83126673,0.00183739,-0.00530185,0.00000000,-0.00000000,0.29524119,-0.31628257,1.96531405,-0.88642056,0.00131627,-0.01279417,0.38899000,-0.41647120
-2.42221111,2.52379792,-2.06016671,0.00005507,-0.00003359,0.10972281,-0.78272187,0.00184985,-0.00522766,0.00000000,-0.00000000,0.31230549,-0.29742390,2.11328051,-0.85821865,0.00132315,-0.01281703,0.40864133,-0.40079933
-2.41620810,2.69470367,-1.98169175,0.00006077,-0.00003211,0.11493327,-0.73544899,0.00187838,-0.00515192,0.00000000,-0.00000000,0.33079258,-0.27895909,2.26942284,-0.83137731,0.00134407,-0.01283604,0.42969442,-0.38591753
-2.41020510,2.87263982,-1.90702578,0.00006673,-0.00003079,0.12049264,-0.68992134,0.00192074,-0.00507439,0.00000000,-0.00000000,0.35035377,-0.26108298,2.43128485,-0.80606390,0.00137714,-0.01284489,0.45172111,-0.37195536
-2.40420210,3.05445604,-1.83657272,0.00007287,-0.00002962,0.12627046,-0.64652796,0.00197447,-0.00499462,0.00000000,-0.00000000,0.37061361,-0.24395919,2.59616910,-0.78236242,0.00142032,-0.01283713,0.47427064,-0.35900481
-2.39819910,3.23681313,-1.77054474,0.00007909,-0.00002859,0.13213120,-0.60557029,0.00203695,-0.00491202,0.00000000,-0.00000000,0.39117839,-0.22771886,2.76119519,-0.76027703,0.00147149,-0.01280646,0.49688170,-0.34712118
-2.39219610,3.41626301,-1.70897393,0.00008530,-0.00002770,0.13793776,-0.56726177,0.00210550,-0.00482587,0.00000000,-0.00000000,0.41164545,-0.21246062,2.92336697,-0.73973834,0.00152846,-0.01274699,0.51909464,-0.33632510
-2.38619310,3.58933509,-1.65172986,0.00009139,-0.00002692,0.14355503,-0.53173033,0.00217741,-0.00473540,0.00000000,-0.00000000,0.43161276,-0.19825175,3.07964668,-0.72061227,0.00158903,-0.01265343,0.54046360,-0.32660558
-2.38019010,3.75262647,-1.59854184,0.00009724,-0.00002625,0.14885338,-0.49902335,0.00225004,-0.00463986,0.00000000,-0.00000000,0.45068873,-0.18513016,3.22703400,-0.70271084,0.00165104,-0.01252137,0.56056815,-0.31792378
-2.37418709,3.90289284,-1.54902470,0.00010276,-0.00002565,0.15371194,-0.46911483,0.00232086,-0.00453852,0.00000000,-0.00000000,0.46850173,-0.17310726,3.36264706,-0.68580449,0.00171241,-0.01234740,0.57902385,-0.31021740
-2.36818409,4.03713684,-1.50270685,0.00010783,-0.00002511,0.15802159,-0.44191418,0.00238753,-0.00443077,0.00000000,-0.00000000,0.48470915,-0.16217124,3.48380272,-0.66963522,0.00177122,-0.01212925,0.59549158,-0.30340543
-2.36218109,4.15269067,-1.45905917,0.00011236,-0.00002461,0.16168763,-0.41727630,0.00244794,-0.00431613,0.00000000,-0.00000000,0.49900560,-0.15229084,3.58809287,-0.65393011,0.00182575,-0.01186587,0.60968520,-0.29739298
-2.35617809,4.24728950,-1.41752367,0.00011625,-0.00002414,0.16463182,-0.39501236,0.00250026,-0.00419429,0.00000000,-0.00000000,0.51112995,-0.14341912,3.67345385,-0.63841462,0.00187449,-0.01155745,0.62137728,-0.29207607
-2.35017509,4.31913300,-1.37754069,0.00011942,-0.00002367,0.16679401,-0.37490095,0.00254301,-0.00406513,0.00000000,-0.00000000,0.52087107,-0.13549731,3.73822597,-0.62282512,0.00191622,-0.01120540,0.63040279,-0.28734616
-2.34417209,4.36693224,-1.33857361,0.00012181,-0.00002319,0.16813307,-0.35669910,0.00257500,-0.00392875,0.00000000,-0.00000000,0.52807194,-0.12845831,3.78120054,-0.60692027,0.00195002,-0.01081225,0.63666072,-0.28309424
-2.33816908,4.38994007,-1.30013050,0.00012337,-0.00002270,0.16862728,-0.34015276,0.00259545,-0.00378543,0.00000000,-0.00000000,0.53263213,-0.12223002,3.80165254,-0.59049089,0.00197529,-0.01038159,0.64011352,-0.27921435
-2.33216608,4.38796383,-1.26178187,0.00012405,-0.00002220,0.16827404,-0.32500656,0.00260392,-0.00363567,0.00000000,-0.00000000,0.53450843,-0.11673813,3.79935716,-0.57336799,0.00199177,-0.00991787,0.64078455,-0.27560658
-2.32616308,4.36135972,-1.22317437,0.00012385,-0.00002169,0.16708904,-0.31101240,0.00260034,-0.00348013,0.00000000,-0.00000000,0.53371383,-0.11190845,3.77458980,-0.55542889,0.00199951,-0.00942625,0.63875377,-0.27217925
-2.32016008,4.31100925,-1.18404015,0.00012276,-0.00002118,0.16510492,-0.29793683,0.00258496,-0.00331967,0.00000000,-0.00000000,0.53031480,-0.10766877,3.72810910,-0.53660126,0.00199889,-0.00891242,0.63415195,-0.26885047
-2.31415708,4.23827894,-1.14420199,0.00012082,-0.00002069,0.16236944,-0.28556703,0.00255836,-0.00315524,0.00000000,-0.00000000,0.52442710,-0.10395022,3.66112414,-0.51686512,0.00199056,-0.00838238,0.62715356,-0.26554901
-2.30815408,4.14496499,-1.10357440,0.00011806,-0.00002023,0.15894331,-0.27371533,0.00252137,-0.00298794,0.00000000,-0.00000000,0.51621033,-0.10068809,3.57524705,-0.49625292,0.00197542,-0.00784228,0.61796895,-0.26221453
-2.30215108,4.03322553,-1.06216116,0.00011453,-0.00001985,0.15489781,-0.26222222,0.00247509,-0.00281891,0.00000000,-0.00000000,0.50586141,-0.09782236,3.47243321,-0.47484784,0.00195459,-0.00729822,0.60683601,-0.25879727
-2.29614807,3.90550339,-1.02004958,0.00011032,-0.00001958,0.15031219,-0.25095801,0.00242075,-0.00264935,0.00000000,-0.00000000,0.49360736,-0.09529780,3.35491174,-0.45278058,0.00192931,-0.00675608,0.59401169,-0.25525731
-2.29014507,3.76444274,-0.97740235,0.00010550,-0.00001947,0.14527108,-0.23982317,0.00235973,-0.00248048,0.00000000,-0.00000000,0.47969770,-0.09306385,3.22510927,-0.43022479,0.00190092,-0.00622140,0.57976381,-0.25156344
-2.28414207,3.61280302,-0.93444741,0.00010018,-0.00001957,0.13986198,-0.22874741,0.00229348,-0.00231349,0.00000000,-0.00000000,0.46439667,-0.09107435,3.08557032,-0.40739159,0.00187078,-0.00569926,0.56436328,-0.24769188
-2.27813907,3.45337367,-0.89146649,0.00009444,-0.00001994,0.13417279,-0.21768788,0.00222346,-0.00214953,0.00000000,-0.00000000,0.44797558,-0.08928715,2.93887744,-0.38452330,0.00184022,-0.00519415,0.54807711,-0.24362490
-2.27213607,3.28889297,-0.84878306,0.00008839,-0.00002064,0.12828966,-0.20662648,0.00215110,-0.00198968,0.00000000,-0.00000000,0.43070562,-0.08766372,2.78757448,-0.36188678,0.00181048,-0.00470998,0.53116230,-0.23934946
-2.26613307,3.12197370,-0.80675016,0.00008214,-0.00002176,0.12229506,-0.19556655,0.00207775,-0.00183495,0.00000000,-0.00000000,0.41285126,-0.08616877,2.63409583,-0.33976665,0.00178263,-0.00424999,0.51386060,-0.23485600
-2.26013007,2.95503834,-0.76573862,0.00007579,-0.00002336,0.11626614,-0.18452925,0.00200462,-0.00168623,0.00000000,-0.00000000,0.39466437,-0.08477005,2.48070393,-0.31845847,0.00175756,-0.00381677,0.49639444,-0.23013743
-2.25412706,2.79026540,-0.72612605,0.00006942,-0.00002555,0.11027341,-0.17354961,0.00193278,-0.00154433,0.00000000,-0.00000000,0.37637929,-0.08343814,2.32943738,-0.29826222,0.00173592,-0.00341225,0.47896368,-0.22518848
-2.24812406,2.62954838,-0.68828692,0.00006314,-0.00002839,0.10437979,-0.16267270,0.00186313,-0.00140990,0.00000000,-0.00000000,0.35820879,-0.08214652,2.18207061,-0.27947616,0.00171812,-0.00303775,0.46174346,-0.22000528
-2.24212106,2.47446781,-0.65258383,0.00005702,-0.00003199,0.09863991,-0.15194988,0.00179635,-0.00128350,0.00000000,-0.00000000,0.34034106,-0.08087163,2.04008629,-0.26239107,0.00170430,-0.00269401,0.44488269,-0.21458533
-2.23611806,2.32627645,-0.61936009,0.00005112,-0.00003643,0.09309971,-0.14143535,0.00173294,-0.00116556,0.00000000,-0.00000000,0.32293756,-0.07959313,1.90466024,-0.24728505,0.00169431,-0.00238126,0.42850349,-0.20892773
-2.23011506,2.18589718,-0.58893355,0.00004550,-0.00004180,0.08779630,-0.13118314,0.00167317,-0.00105638,0.00000000,-0.00000000,0.30613190,-0.07829418,1.77665873,-0.23441870,0.00168777,-0.00209928,0.41270108,-0.20303372
-2.22411206,2.05393241,-0.56159155,0.00004021,-0.00004819,0.08275809,-0.12124457,0.00161715,-0.00095614,0.00000000,-0.00000000,0.29002944,-0.07696179,1.65664707,-0.22403084,0.00168406,-0.00184744,0.39754433,-0.19690736
-2.21810905,1.93068370,-0.53758675,0.00003528,-0.00005568,0.07800500,-0.11166620,0.00156479,-0.00086493,0.00000000,-0.00000000,0.27470773,-0.07558707,1.54490819,-0.21633446,0.00168236,-0.00162479,0.38307669,-0.19055630
-2.21210605,1.81617978,-0.51713380,0.00003074,-0.00006433,0.07354898,-0.10248836,0.00151584,-0.00078270,0.00000000,-0.00000000,0.26021759,-0.07416555,1.44146945,-0.21151307,0.00168171,-0.00143009,0.36931753,-0.18399260
-2.20610305,1.71021117,-0.50040642,0.00002659,-0.00007419,0.06939454,-0.09374417,0.00146993,-0.00070934,0.00000000,-0.00000000,0.24658472,-0.07269722,1.34613599,-0.20971719,0.00168103,-0.00126191,0.35626384,-0.17723346
-2.20010005,1.61236937,-0.48753484,0.00002283,-0.00008530,0.06553939,-0.08545909,0.00142659,-0.00064463,0.00000000,-0.00000000,0.23381185,-0.07118658,1.25852838,-0.21106106,0.00167919,-0.00111865,0.34389221,-0.17030173
-2.19409705,1.52208855,-0.47860340,0.00001947,-0.00009768,0.06197525,-0.07765080,0.00138527,-0.00058826,0.00000000,-0.00000000,0.22188121,-0.06964238,1.17812273,-0.21561943,0.00167504,-0.00099860,0.33216109,-0.16322624
-2.18809405,1.43868815,-0.47364826,0.00001648,-0.00011130,0.05868865,-0.07032954,0.00134538,-0.00053989,0.00000000,-0.00000000,0.21075736,-0.06807730,1.10429136,-0.22342463,0.00166750,-0.00089997,0.32101337,-0.15604179
-2.18209105,1.36141430,-0.47265518,0.00001385,-0.00012614,0.05566175,-0.06349865,0.00130634,-0.00049909,0.00000000,-0.00000000,0.20039012,-0.06650733,1.03634226,-0.23446370,0.00165558,-0.00082091,0.31037918,-0.14878890
-2.17608804,1.28947896,-0.47555753,0.00001156,-0.00014213,0.05287326,-0.05715534,0.00126756,-0.00046539,0.00000000,-0.00000000,0.19071778,-0.06495110,0.97355580,-0.24867606,0.00163843,-0.00075959,0.30017892,-0.14151317
-2.17008504,1.22209529,-0.48223455,0.00000957,-0.00015916,0.05029933,-0.05129156,0.00122852,-0.00043828,0.00000000,-0.00000000,0.18167020,-0.06342897,0.91521765,-0.26595152,0.00161535,-0.00071415,0.29032645,-0.13426440
-2.16408204,1.15850839,-0.49251035,0.00000788,-0.00017711,0.04791446,-0.04589500,0.00118875,-0.00041720,0.00000000,-0.00000000,0.17317200,-0.06196215,0.86064682,-0.28612906,0.00158587,-0.00068280,0.28073245,-0.12709549
-2.15807904,1.09802089,-0.50615362,0.00000643,-0.00019582,0.04569235,-0.04094998,0.00114787,-0.00040161,0.00000000,-0.00000000,0.16514559,-0.06057167,0.80921838,-0.30899647,0.00154971,-0.00066377,0.27130778,-0.12006118
-2.15207604,1.04001271,-0.52287863,0.00000522,-0.00021510,0.04360678,-0.03643835,0.00110559,-0.00039092,0.00000000,-0.00000000,0.15751399,-0.05927749,0.76038044,-0.33429117,0.00150680,-0.00065537,0.26196677,-0.11321670
-2.14607304,0.98395526,-0.54234762,0.00000420,-0.00023474,0.04163234,-0.03234039,0.00106172,-0.00038455,0.00000000,-0.00000000,0.15020352,-0.05809759,0.71366551,-0.36170232,0.00145732,-0.00065597,0.25263040,-0.10661642
-2.14007004,0.92941987,-0.56417503,0.00000337,-0.00025450,0.03974523,-0.02863544,0.00101619,-0.00038193,0.00000000,-0.00000000,0.14314602,-0.05704727,0.66869647,-0.39087444,0.00140161,-0.00066405,0.24322914,-0.10031270
-2.13406703,0.87608106,-0.58793351,0.00000268,-0.00027416,0.03792379,-0.02530263,0.00096902,-0.00038250,0.00000000,-0.00000000,0.13628084,-0.05613861,0.62518754,-0.42141268,0.00134023,-0.00067820,0.23370546,-0.09435481
-2.12806403,0.82371504,-0.61316209,0.00000212,-0.00029347,0.03614909,-0.02232130,0.00092032,-0.00038572,0.00000000,-0.00000000,0.12955632,-0.05538013,0.58294094,-0.45288977,0.00127388,-0.00069714,0.22401577,-0.08878815
-2.12206103,0.77219407,-0.63937616,0.00000168,-0.00031218,0.03440526,-0.01967148,0.00087030,-0.00039111,0.00000000,-0.00000000,0.12293090,-0.05477675,0.54184004,-0.48485462,0.00120338,-0.00071972,0.21413188,-0.08365378
-2.11605803,0.72147753,-0.66607938,0.00000133,-0.00033009,0.03267978,-0.01733421,0.00081924,-0.00039821,0.00000000,-0.00000000,0.11637373,-0.05432991,0.50183974,-0.51684246,0.00112966,-0.00074495,0.20404175,-0.07898820
-2.11005503,0.67160043,-0.69277704,0.00000106,-0.00034701,0.03096362,-0.01529173,0.00076748,-0.00040660,0.00000000,-0.00000000,0.10986485,-0.05403801,0.46295488,-0.54838619,0.00105370,-0.00077205,0.19374963,-0.07482348
-2.10405203,0.62266011,-0.71899037,0.00000087,-0.00036276,0.02925117,-0.01352768,0.00071538,-0.00041597,0.00000000,-0.00000000,0.10339492,-0.05389700,0.42524762,-0.57902873,0.00097649,-0.00080039,0.18327550,-0.07118763
-2.09804902,0.57480216,-0.74427146,0.00000074,-0.00037725,0.02754017,-0.01202720,0.00066338,-0.00042601,0.00000000,-0.00000000,0.09696452,-0.05390115,0.38881451,-0.60833588,0.00089903,-0.00082957,0.17265391,-0.06810519
-2.09204602,0.52820595,-0.76821789,0.00000067,-0.00039041,0.02583140,-0.01077695,0.00061187,-0.00043655,0.00000000,-0.00000000,0.09058320,-0.05404390,0.35377385,-0.63590919,0.00082227,-0.00085941,0.16193228,-0.06559790
-2.08604302,0.48307074,-0.79048652,0.00000067,-0.00040225,0.02412836,-0.00976513,0.00056128,-0.00044744,0.00000000,-0.00000000,0.08426818,-0.05431881,0.32025397,-0.66139820,0.00074709,-0.00088992,0.15116872,-0.06368549
-2.08004002,0.43960280,-0.81080556,0.00000073,-0.00041283,0.02243679,-0.00898143,0.00051201,-0.00045863,0.00000000,-0.00000000,0.07804279,-0.05472044,0.28838295,-0.68451168,0.00067429,-0.00092138,0.14042950,-0.06238635
-2.07403702,0.39800398,-0.82898444,0.00000087,-0.00042229,0.02076423,-0.00841688,0.00046442,-0.00047015,0.00000000,-0.00000000,0.07193495,-0.05524513,0.25827994,-0.70502709,0.00060458,-0.00095423,0.12978634,-0.06171809
-2.06803402,0.35846216,-0.84492059,0.00000111,-0.00043081,0.01911948,-0.00806375,0.00041885,-0.00048210,0.00000000,-0.00000000,0.06597543,-0.05589163,0.23004849,-0.72279785,0.00053854,-0.00098915,0.11931358,-0.06169781
-2.06203102,0.32114375,-0.85860284,0.00000146,-0.00043864,0.01751206,-0.00791536,0.00037557,-0.00049462,0.00000000,-0.00000000,0.06019626,-0.05666153,0.20377174,-0.73775794,0.00047665,-0.00102699,0.10908546,-0.06234216
-2.05602801,0.28618835,-0.87011092,0.00000196,-0.00044609,0.01595175,-0.00796580,0.00033483,-0.00050792,0.00000000,-0.00000000,0.05462919,-0.05755940,0.17950972,-0.74992353,0.00041927,-0.00106875,0.09917351,-0.06366696
-2.05002501,0.25370558,-0.87961113,0.00000266,-0.00045350,0.01444808,-0.00820966,0.00029680,-0.00052227,0.00000000,-0.00000000,0.04930432,-0.05859267,0.15729846,-0.75939136,0.00036665,-0.00111554,0.08964431,-0.06568648
-2.04402201,0.22377409,-0.88734791,0.00000360,-0.00046124,0.01300994,-0.00864170,0.00026161,-0.00053795,0.00000000,-0.00000000,0.04424902,-0.05977122,0.13715078,-0.76633398,0.00031897,-0.00116855,0.08055753,-0.06841234
-2.03801901,0.19644250,-0.89363193,0.00000488,-0.00046969,0.01164524,-0.00925651,0.00022935,-0.00055524,0.00000000,-0.00000000,0.03948697,-0.06110664,0.11905869,-0.77099178,0.00027630,-0.00122897,0.07196449,-0.07185206
-2.03201601,0.17173201,-0.89882494,0.00000657,-0.00047923,0.01036068,-0.01004812,0.00020005,-0.00057446,0.00000000,-0.00000000,0.03503758,-0.06261132,0.10299691,-0.77366232,0.00023867,-0.00129798,0.06390714,-0.07600744
-2.02601301,0.14964067,-0.90332213,0.00000881,-0.00049023,0.00916154,-0.01100961,0.00017370,-0.00059587,0.00000000,-0.00000000,0.03091566,-0.06429728,0.08892750,-0.77468725,0.00020604,-0.00137667,0.05641751,-0.08087265
-2.02001001,0.13014874,-0.90753290,0.00001173,-0.00050300,0.00805158,-0.01213275,0.00015027,-0.00061972,0.00000000,-0.00000000,0.02713131,-0.06617487,0.07680515,-0.77443752,0.00017836,-0.00146597,0.04951769,-0.08643233
-2.01400700,0.11322507,-0.91186095,0.00001554,-0.00051781,0.00703308,-0.01340766,0.00012970,-0.00064623,0.00000000,-0.00000000,0.02369016,-0.06825147,0.06658300,-0.77329751,0.00015557,-0.00156662,0.04322018,-0.09265983
-2.00800400,0.09883407,-0.91668467,0.00002045,-0.00053487,0.00610684,-0.01482257,0.00011190,-0.00067553,0.00000000,-0.00000000,0.02059369,-0.07053018,0.05821864,-0.77164898,0.00013764,-0.00167912,0.03752863,-0.09951555
-2.00200100,0.08694309,-0.92233901,0.00002674,-0.00055430,0.00527231,-0.01636356,0.00009680,-0.00070773,0.00000000,-0.00000000,0.01783991,-0.07300862,0.05168029,-0.76985549,0.00012456,-0.00180367,0.03243890,-0.10694581
-1.99599800,0.07752990,-0.92909962,0.00003474,-0.00057612,0.00452778,-0.01801453,0.00008430,-0.00074284,0.00000000,-0.00000000,0.01542401,-0.07567803,0.04695269,-0.76824823,0.00011638,-0.00194016,0.02794039,-0.11488210
-1.98999500,0.07058994,-0.93717038,0.00004484,-0.00060029,0.00387054,-0.01975714,0.00007433,-0.00078083,0.00000000,-0.00000000,0.01333925,-0.07852254,0.04404274,-0.76711385,0.00011321,-0.00208814,0.02401746,-0.12324104
-1.98399200,0.06614328,-0.94667467,0.00005751,-0.00062664,0.00329711,-0.02157101,0.00006681,-0.00082160,0.00000000,-0.00000000,0.01157782,-0.08151890,0.04298470,-0.76668501,0.00011527,-0.00224683,0.02065102,-0.13192493
-1.97798899,0.06424082,-0.95765127,0.00007329,-0.00065492,0.00280348,-0.02343398,0.00006170,-0.00086501,0.00000000,-0.00000000,0.01013173,-0.08463654,0.04384462,-0.76713404,0.00012287,-0.00241513,0.01782007,-0.14082319
-1.97198599,0.06496971,-0.97005467,0.00009280,-0.00068480,0.00238532,-0.02532249,0.00005899,-0.00091088,0.00000000,-0.00000000,0.00899371,-0.08783813,0.04672419,-0.76856994,0.00013645,-0.00259161,0.01550321,-0.14981437
-1.96598299,0.06845763,-0.98376014,0.00011673,-0.00071587,0.00203824,-0.02721212,0.00005867,-0.00095898,0.00000000,-0.00000000,0.00815801,-0.09108043,0.05176348,-0.77103893,0.00015654,-0.00277463,0.01368003,-0.15876905
-1.95997999,0.07487582,-0.99857294,0.00014590,-0.00074765,0.00175790,-0.02907820,0.00006080,-0.00100913,0.00000000,-0.00000000,0.00762113,-0.09431567,0.05914271,-0.77452822,0.00018383,-0.00296234,0.01233237,-0.16755321
-1.95397699,0.08444049,-1.01424121,0.00018118,-0.00077963,0.00154027,-0.03089653,0.00006544,-0.00106109,0.00000000,-0.00000000,0.00738238,-0.09749313,0.06908270,-0.77897278,0.00021912,-0.00315275,0.01144528,-0.17603209
-1.94797399,0.09741260,-1.03047166,0.00022354,-0.00081127,0.00138172,-0.03264409,0.00007272,-0.00111471,0.00000000,-0.00000000,0.00744432,-0.10056105,0.08184389,-0.78426453,0.00026334,-0.00334385,0.01100784,-0.18407448
