energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-3.37668834,8.38181293,0.02241849,3.86375420,0.21652001,0.30887138,7.79109021,2.83837909,0.02682732,0.64191320
-3.37068534,8.19958993,0.02224636,3.76457853,0.22116534,0.30779543,7.59766122,2.76491108,0.02516072,0.66320252
-3.36468234,8.00347040,0.02196670,3.65687544,0.22581071,0.30696765,7.38066196,2.68741166,0.02354236,0.68581873
-3.35867934,7.79480244,0.02157933,3.54148489,0.23040845,0.30642949,7.14210458,2.60629702,0.02197735,0.70954521
-3.35267634,7.57526903,0.02108614,3.41944389,0.23491267,0.30620751,6.88450397,2.52209993,0.02046980,0.73413967
-3.34667334,7.34683362,0.02049110,3.29195885,0.23927794,0.30631097,6.61080669,2.43545521,0.01902305,0.75933105
-3.34067034,7.11167383,0.01980028,3.16037128,0.24345789,0.30672995,6.32430348,2.34708066,0.01763993,0.78481730
-3.33466733,6.87210737,0.01902167,3.02611867,0.24740395,0.30743437,6.02853019,2.25775497,0.01632297,0.81026448
-3.32866433,6.63051489,0.01816504,2.89069280,0.25106423,0.30837370,5.72716200,2.16829387,0.01507461,0.83530742
-3.32266133,6.38926400,0.01724166,2.75559749,0.25438286,0.30947770,5.42390614,2.07952609,0.01389735,0.85955232
-3.31665833,6.15063873,0.01626396,2.62230796,0.25729966,0.31065815,5.12239802,1.99227022,0.01279385,0.88258151
-3.31065533,5.91677768,0.01524516,2.49223352,0.25975050,0.31181141,4.82610525,1.90731375,0.01176700,0.90396030
-3.30465233,5.68962372,0.01419892,2.36668492,0.26166814,0.31282187,4.53824318,1.82539507,0.01081991,0.92324600
-3.29864932,5.47088684,0.01313895,2.24684765,0.26298365,0.31356621,4.26170487,1.74718897,0.00995591,0.93999872
-3.29264632,5.26202083,0.01207856,2.13376152,0.26362843,0.31391803,3.99900732,1.67329604,0.00917848,0.95379370
-3.28664332,5.06421359,0.01103042,2.02830701,0.26353659,0.31375304,3.75225483,1.60423569,0.00849116,0.96423462
-3.28064032,4.87838971,0.01000616,1.93119780,0.26264766,0.31295415,3.52311932,1.54044279,0.00789742,0.97096717
-3.27463732,4.70522356,0.00901617,1.84297920,0.26090945,0.31141655,3.31283660,1.48226711,0.00740054,0.97369242
-3.26863432,4.54516008,0.00806941,1.76403145,0.25828088,0.30905231,3.12221689,1.42997508,0.00700346,0.97217898
-3.26263132,4.39844067,0.00717326,1.69457679,0.25473461,0.30579438,2.95166713,1.38375301,0.00670858,0.96627355
-3.25662831,4.26513108,0.00633348,1.63468930,0.25025923,0.30159972,2.80122246,1.34371102,0.00651764,0.95590902
-3.25062531,4.14514853,0.00555420,1.58430623,0.24486102,0.29645144,2.67058401,1.30988687,0.00643152,0.94110965
-3.24462231,4.03828566,0.00483798,1.54323973,0.23856492,0.29035984,2.55916015,1.28224924,0.00645011,0.92199308
-3.23861931,3.94422950,0.00418591,1.51118833,0.23141485,0.28336222,2.46610875,1.26069997,0.00657212,0.89876880
-3.23261631,3.86257425,0.00359778,1.48774724,0.22347322,0.27552168,2.39037807,1.24507502,0.00679496,0.87173322
-3.22661331,3.79282755,0.00307219,1.47241738,0.21481960,0.26692474,2.33074485,1.23514426,0.00711462,0.84126147
-3.22061031,3.73441068,0.00260679,1.46461290,0.20554883,0.25767815,2.28584830,1.23061034,0.00752558,0.80779636
-3.21460730,3.68665366,0.00219846,1.46366756,0.19576834,0.24790490,2.25421967,1.23110707,0.00802075,0.77183492
-3.20860430,3.64878729,0.00184349,1.46884022,0.18559516,0.23773983,2.23430723,1.23619802,0.00859145,0.73391346
-3.20260130,3.61993401,0.00153777,1.47932040,0.17515251,0.22732498,2.22449742,1.24537599,0.00922745,0.69459154
-3.19659830,3.59910023,0.00127700,1.49423433,0.16456629,0.21680493,2.22313295,1.25806417,0.00991703,0.65443595
-3.19059530,3.58517252,0.00105676,1.51265254,0.15396169,0.20632250,2.22852907,1.27361977,0.01064717,0.61400528
-3.18459230,3.57691985,0.00087274,1.53359965,0.14345994,0.19601491,2.23898928,1.29134068,0.01140366,0.57383593
-3.17858929,3.57300382,0.00072075,1.55606678,0.13317547,0.18601065,2.25282165,1.31047561,0.01217144,0.53443001
-3.17258629,3.57199795,0.00059691,1.57902724,0.12321360,0.17642718,2.26835678,1.33023797,0.01293484,0.49624576
-3.16658329,3.57241667,0.00049761,1.60145528,0.11366878,0.16736952,2.28396819,1.34982334,0.01367798,0.45969069
-3.16058029,3.57275356,0.00041964,1.62234792,0.10462349,0.15892980,2.29809537,1.36843029,0.01438512,0.42511764
-3.15457729,3.57152778,0.00036019,1.64074912,0.09614779,0.15118761,2.30926945,1.38528375,0.01504109,0.39282363
-3.14857429,3.56733658,0.00031682,1.65577557,0.08829949,0.14421119,2.31614081,1.39966004,0.01563173,0.36305149
-3.14257129,3.55891155,0.00028752,1.66664300,0.08112480,0.13805920,2.31750791,1.41091255,0.01614426,0.33599360
-3.13656828,3.54517517,0.00027065,1.67269160,0.07465955,0.13278286,2.31234575,1.41849651,0.01656771,0.31179766
-3.13056528,3.52529450,0.00026496,1.67340927,0.06893064,0.12842839,2.29983265,1.42199175,0.01689323,0.29057359
-3.12456228,3.49872845,0.00026952,1.66845129,0.06395774,0.12503931,2.27937361,1.42112192,0.01711441,0.27240120
-3.11855928,3.46526530,0.00028369,1.65765508,0.05975506,0.12265849,2.25061863,1.41576893,0.01722744,0.25733792
-3.11255628,3.42504763,0.00030713,1.64104892,0.05633304,0.12132983,2.21347460,1.40598171,0.01723127,0.24542599
-3.10655328,3.37858244,0.00033969,1.61885389,0.05369986,0.12109910,2.16810960,1.39197833,0.01712766,0.23669869
-3.10055028,3.32673492,0.00038140,1.59147851,0.05186269,0.12201418,2.11494865,1.37414116,0.01692103,0.23118504
-3.09454727,3.27070539,0.00043241,1.55950599,0.05082851,0.12412428,2.05466091,1.35300491,0.01661841,0.22891282
-3.08854427,3.21198985,0.00049295,1.52367447,0.05060462,0.12747841,1.98813812,1.32923800,0.01622909,0.22990947
-3.08254127,3.15232534,0.00056327,1.48485097,0.05119856,0.13212286,1.91646529,1.30361781,0.01576433,0.23420108
-3.07653827,3.09362265,0.00064361,1.44400015,0.05261771,0.13809805,1.84088446,1.27700088,0.01523699,0.24180933
-3.07053527,3.03788920,0.00073410,1.40214931,0.05486846,0.14543480,1.76275321,1.25028953,0.01466102,0.25274664
-3.06453227,2.98714585,0.00083477,1.36035132,0.05795492,0.15415015,1.68349967,1.22439622,0.01405105,0.26700990
-3.05852926,2.94334155,0.00094549,1.31964702,0.06187750,0.16424316,1.60457588,1.20020747,0.01342182,0.28457312
-3.05252626,2.90827019,0.00106588,1.28102920,0.06663121,0.17569087,1.52741181,1.17854905,0.01278781,0.30537949
-3.04652326,2.88349361,0.00119536,1.24540950,0.07220392,0.18844471,1.45337166,1.16015400,0.01216267,0.32933347
-3.04052026,2.87027456,0.00133306,1.21359003,0.07857465,0.20242767,1.38371455,1.14563504,0.01155890,0.35629341
-3.03451726,2.86952309,0.00147783,1.18624067,0.08571202,0.21753246,1.31956089,1.13546265,0.01098746,0.38606519
-3.02851426,2.88175868,0.00162824,1.16388322,0.09357298,0.23362095,1.26186578,1.12994974,0.01045751,0.41839758
-3.02251126,2.90709011,0.00178257,1.14688268,0.10210192,0.25052491,1.21140014,1.12924352,0.00997617,0.45297964
-3.01650825,2.94521364,0.00193885,1.13544592,0.11123020,0.26804833,1.16873989,1.13332487,0.00954846,0.48944048
-3.01050525,2.99542964,0.00209487,1.12962733,0.12087622,0.28597108,1.13426323,1.14201502,0.00917720,0.52735177
-3.00450225,3.05667633,0.00224824,1.12934089,0.13094611,0.30405408,1.10815539,1.15498898,0.00886309,0.56623299
-2.99849925,3.12757878,0.00239646,1.13437754,0.14133489,0.32204559,1.09042029,1.17179489,0.00860478,0.60555943
-2.99249625,3.20651041,0.00253695,1.14442665,0.15192830,0.33968853,1.08089770,1.19187826,0.00839911,0.64477272
-2.98649325,3.29166364,0.00266714,1.15910018,0.16260507,0.35672843,1.07928484,1.21460943,0.00824128,0.68329367
-2.98049025,3.38112587,0.00278455,1.17795779,0.17323964,0.37292160,1.08516092,1.23931307,0.00812514,0.72053679
-2.97448724,3.47295693,0.00288686,1.20053162,0.18370526,0.38804317,1.09801300,1.26529796,0.00804351,0.75592606
-2.96848424,3.56526389,0.00297201,1.22634905,0.19387727,0.40189463,1.11726201,1.29188553,0.00798849,0.78891132
-2.96248124,3.65626962,0.00303821,1.25495229,0.20363646,0.41431031,1.14228734,1.31843581,0.00795178,0.81898437
-2.95647824,3.74437172,0.00308407,1.28591378,0.21287236,0.42516258,1.17244900,1.34436948,0.00792500,0.84569439
-2.95047524,3.82818933,0.00310859,1.31884657,0.22148639,0.43436541,1.20710650,1.36918519,0.00790000,0.86866170
-2.94447224,3.90659568,0.00311126,1.35340947,0.22939453,0.44187619,1.24563366,1.39247124,0.00786911,0.88758942
-2.93846923,3.97873566,0.00309199,1.38930687,0.23652967,0.44769551,1.28742919,1.41391165,0.00782542,0.90227243
-2.93246623,4.04402809,0.00305120,1.42628369,0.24284325,0.45186516,1.33192298,1.43328634,0.00776292,0.91260326
-2.92646323,4.10215363,0.00298975,1.46411608,0.24830640,0.45446431,1.37857823,1.45046604,0.00767668,0.91857468
-2.92046023,4.15302995,0.00290893,1.50259896,0.25291029,0.45560411,1.42689024,1.46540244,0.00756296,0.92027883
-2.91445723,4.19677652,0.00281042,1.54153160,0.25666588,0.45542124,1.47638222,1.47811471,0.00741926,0.91790309
-2.90845423,4.23367203,0.00269621,1.58070256,0.25960297,0.45407053,1.52659938,1.48867339,0.00724429,0.91172285
-2.90245123,4.26410762,0.00256855,1.61987544,0.26176869,0.45171729,1.57710205,1.49718298,0.00703798,0.90209154
-2.89644822,4.28853939,0.00242988,1.65877674,0.26322549,0.44852982,1.62745888,1.50376455,0.00680138,0.88942845
-2.89044522,4.30744356,0.00228275,1.69708716,0.26404877,0.44467250,1.67724115,1.50853956,0.00653656,0.87420495
-2.88444222,4.32127720,0.00212973,1.73443703,0.26432420,0.44029985,1.72601887,1.51161601,0.00624644,0.85692966
-2.87843922,4.33044707,0.00197337,1.77040686,0.26414498,0.43555200,1.77335944,1.51307780,0.00593469,0.83813321
-2.87243622,4.33528836,0.00181608,1.80453304,0.26360899,0.43055183,1.81882912,1.51297797,0.00560549,0.81835325
-2.86643322,4.33605442,0.00166013,1.83631875,0.26281622,0.42540373,1.86199763,1.51133614,0.00526342,0.79812031
-2.86043022,4.33291756,0.00150758,1.86524957,0.26186620,0.42019436,1.90244547,1.50814014,0.00491323,0.77794480
-2.85442721,4.32598051,0.00136021,1.89081293,0.26085591,0.41499496,1.93977388,1.50335159,0.00455974,0.75830569
-2.84842421,4.31529695,0.00121955,1.91252035,0.25987790,0.40986530,1.97361654,1.49691481,0.00420760,0.73964119
-2.84242121,4.30089927,0.00108683,1.92993103,0.25901879,0.40485884,2.00365231,1.48876840,0.00386127,0.72234128
-2.83641821,4.28283103,0.00096299,1.94267532,0.25835821,0.40002877,2.02961804,1.47885841,0.00352482,0.70674252
-2.83041521,4.26118137,0.00084870,1.95047663,0.25796794,0.39543459,2.05132057,1.46715207,0.00320189,0.69312474
-2.82441221,4.23611853,0.00074433,1.95317008,0.25791146,0.39114866,2.06864673,1.45365112,0.00289563,0.68170974
-2.81840920,4.20791992,0.00065004,1.95071693,0.25824372,0.38726245,2.08157078,1.43840368,0.00260865,0.67266153
-2.81240620,4.17699608,0.00056574,1.94321341,0.25901106,0.38389198,2.09015838,1.42151372,0.00234306,0.66608813
-2.80640320,4.14390693,0.00049119,1.93089348,0.26025130,0.38118214,2.09456674,1.40314760,0.00210041,0.66204443
-2.80040020,4.10936881,0.00042597,1.91412501,0.26199390,0.37930959,2.09504079,1.38353708,0.00188179,0.66053590
-2.79439720,4.07425149,0.00036955,1.89339956,0.26426016,0.37848406,2.09190531,1.36297855,0.00168785,0.66152301
-2.78839420,4.03956546,0.00032132,1.86931604,0.26706337,0.37894779,2.08555343,1.34182869,0.00151886,0.66492581
-2.78239120,4.00643964,0.00028063,1.84255911,0.27040901,0.38097332,2.07643212,1.32049649,0.00137479,0.67062879
-2.77638819,3.97609097,0.00024677,1.81387343,0.27429482,0.38485929,2.06502525,1.29943241,0.00125538,0.67848558
-2.77038519,3.94978722,0.00021906,1.78403492,0.27871086,0.39092474,2.05183524,1.27911497,0.00116019,0.68832341
-2.76438219,3.92880497,0.00019682,1.75382053,0.28363953,0.39950175,2.03736417,1.26003564,0.00108871,0.69994726
-2.75837919,3.91438479,0.00017941,1.72397809,0.28905550,0.41092685,2.02209534,1.24268275,0.00104037,0.71314361
-2.75237619,3.90768553,0.00016625,1.69519748,0.29492569,0.42553125,2.00647607,1.22752513,0.00101461,0.72768364
-2.74637319,3.90973993,0.00015679,1.66808459,0.30120912,0.44363043,1.99090249,1.21499616,0.00101094,0.74332604
-2.74037019,3.92141312,0.00015056,1.64313917,0.30785691,0.46551308,1.97570704,1.20547893,0.00102891,0.75981928
-2.73436718,3.94336557,0.00014714,1.62073741,0.31481213,0.49142998,1.96114882,1.19929299,0.00106817,0.77690349
-2.72836418,3.97602188,0.00014619,1.60111990,0.32200983,0.52158291,1.94740732,1.19668301,0.00112841,0.79431197
-2.72236118,4.01954598,0.00014740,1.58438527,0.32937707,0.55611406,1.93457915,1.19780972,0.00120939,0.81177250
-2.71635818,4.07382372,0.00015053,1.57048959,0.33683296,0.59509626,1.92267807,1.20274329,0.00131086,0.82900842
-2.71035518,4.13845290,0.00015537,1.55925129,0.34428898,0.63852414,1.91163755,1.21145909,0.00143256,0.84573973
-2.70435218,4.21274090,0.00016174,1.55036107,0.35164924,0.68630688,1.90131598,1.22383594,0.00157409,0.86168439
-2.69834917,4.29570985,0.00016950,1.54339635,0.35881108,0.73826242,1.89150362,1.23965668,0.00173495,0.87655977
-2.69234617,4.38610906,0.00017853,1.53783922,0.36566573,0.79411378,1.88193127,1.25861103,0.00191440,0.89008455
-2.68634317,4.48243433,0.00018869,1.53309727,0.37209938,0.85348749,1.87227990,1.28030048,0.00211142,0.90198117
-2.68034017,4.58295369,0.00019985,1.52852623,0.37799435,0.91591433,1.86219111,1.30424523,0.00232468,0.91197879
-2.67433717,4.68573909,0.00021189,1.52345352,0.38323068,0.98083272,1.85127798,1.32989285,0.00255249,0.91981688
-2.66833417,4.78870335,0.00022465,1.51720195,0.38768799,1.04759455,1.83913605,1.35662871,0.00279273,0.92524947
-2.66233117,4.88964175,0.00023797,1.50911258,0.39124762,1.11547371,1.82535434,1.38378789,0.00304290,0.92804988
-2.65632816,4.98627751,0.00025165,1.49856617,0.39379509,1.18367708,1.80952623,1.41066840,0.00330008,0.92801588
-2.65032516,5.07631011,0.00026548,1.48500258,0.39522275,1.25135783,1.79126005,1.43654569,0.00356095,0.92497504
-2.64432216,5.15746559,0.00027923,1.46793749,0.39543263,1.31763084,1.77018937,1.46068792,0.00382188,0.91879016
-2.63831916,5.22754757,0.00029265,1.44697622,0.39433932,1.38158983,1.74598287,1.48237204,0.00407896,0.90936434
-2.63231616,5.28448783,0.00030549,1.42182423,0.39187284,1.44232574,1.71835365,1.50090005,0.00432808,0.89664559
-2.62631316,5.32639495,0.00031746,1.39229429,0.38798131,1.49894594,1.68706784,1.51561525,0.00456504,0.88063053
-2.62031016,5.35159978,0.00032832,1.35831004,0.38263341,1.55059372,1.65195238,1.52591799,0.00478568,0.86136712
-2.61430715,5.35869629,0.00033780,1.31990624,0.37582029,1.59646735,1.61290158,1.53128038,0.00498596,0.83895594
-2.60830415,5.34657643,0.00034567,1.27722564,0.36755705,1.63583842,1.56988249,1.53125962,0.00516208,0.81355008
-2.60230115,5.31445791,0.00035173,1.23051285,0.35788349,1.66806851,1.52293852,1.52550935,0.00531065,0.78535343
-2.59629815,5.26190392,0.00035578,1.18010539,0.34686424,1.69262413,1.47219132,1.51378877,0.00542873,0.75461735
-2.59029515,5.18883404,0.00035771,1.12642243,0.33458798,1.70908912,1.41784058,1.49596890,0.00551398,0.72163580
-2.58429215,5.09552597,0.00035742,1.06995156,0.32116602,1.71717438,1.36016174,1.47203601,0.00556469,0.68673908
-2.57828914,4.98260807,0.00035488,1.01123410,0.30673003,1.71672452,1.29950137,1.44209187,0.00557989,0.65028639
-2.57228614,4.85104295,0.00035011,0.95084950,0.29142914,1.70772148,1.23627056,1.40635077,0.00555932,0.61265748
-2.56628314,4.70210274,0.00034316,0.88939939,0.27542647,1.69028486,1.17093612,1.36513353,0.00550352,0.57424373
-2.56028014,4.53733714,0.00033417,0.82749162,0.25889516,1.66466913,1.10401018,1.31885855,0.00541374,0.53543901
-2.55427714,4.35853522,0.00032329,0.76572510,0.24201412,1.63125796,1.03603826,1.26803047,0.00529193,0.49663067
-2.54827414,4.16768265,0.00031074,0.70467561,0.22496372,1.59055574,0.96758642,1.21322650,0.00514071,0.45819105
-2.54227114,3.96691570,0.00029675,0.64488314,0.20792143,1.54317674,0.89922790,1.15508141,0.00496325,0.42046970
-2.53626813,3.75847370,0.00028161,0.58684116,0.19105771,1.48983223,0.83152971,1.09427131,0.00476319,0.38378679
-2.53026513,3.54465149,0.00026560,0.53098777,0.17453232,1.43131602,0.76503979,1.03149705,0.00454455,0.34842768
-2.52426213,3.32775322,0.00024904,0.47769930,0.15849104,1.36848867,0.70027506,0.96746785,0.00431163,0.31463891
-2.51825913,3.11004902,0.00023224,0.42728603,0.14306303,1.30226105,0.63771098,0.90288543,0.00406887,0.28262569
-2.51225613,2.89373524,0.00021551,0.37999029,0.12835889,1.23357741,0.57777272,0.83842950,0.00382078,0.25255084
-2.50625313,2.68089949,0.00019915,0.33598664,0.11446934,1.16339846,0.52082839,0.77474467,0.00357180,0.22453504
-2.50025013,2.47349063,0.00018347,0.29538401,0.10146474,1.09268478,0.46718434,0.71242932,0.00332628,0.19865849
-2.49424712,2.27329434,0.00016873,0.25822956,0.08939515,1.02238081,0.41708258,0.65202647,0.00308831,0.17496347
-2.48824412,2.08191412,0.00015519,0.22451391,0.07829109,0.95339970,0.37070032,0.59401695,0.00286174,0.15345800
-2.48224112,1.90075759,0.00014309,0.19417744,0.06816484,0.88660924,0.32815137,0.53881461,0.00265005,0.13411999
-2.47623812,1.73102779,0.00013266,0.16711730,0.05901213,0.82281896,0.28948917,0.48676375,0.00245638,0.11690196
-2.47023512,1.57371893,0.00012408,0.14319491,0.05081426,0.76276850,0.25471124,0.43813846,0.00228342,0.10173596
-2.46423212,1.42961604,0.00011753,0.12224337,0.04354036,0.70711743,0.22376461,0.39314370,0.00213348,0.08853853
-2.45822911,1.29929793,0.00011319,0.10407488,0.03714980,0.65643644,0.19655198,0.35191791,0.00200837,0.07721556
-2.45222611,1.18314283,0.00011122,0.08848757,0.03159466,0.61120004,0.17293816,0.31453676,0.00190949,0.06766690
-2.44622311,1.08133619,0.00011176,0.07527181,0.02682210,0.57178072,0.15275670,0.28101797,0.00183776,0.05979055
-2.44022011,0.99388005,0.00011497,0.06421577,0.02277658,0.53844462,0.13581613,0.25132667,0.00179366,0.05348644
-2.43421711,0.92060375,0.00012101,0.05511013,0.01940194,0.51134879,0.12190598,0.22538131,0.00177721,0.04865971
-2.42821411,0.86117561,0.00013005,0.04775196,0.01664317,0.49054002,0.11080208,0.20305969,0.00178798,0.04522352
-2.42221111,0.81511538,0.00014229,0.04194772,0.01444798,0.47595537,0.10227130,0.18420513,0.00182511,0.04310123
-2.41620810,0.78180756,0.00015792,0.03751549,0.01276802,0.46742444,0.09607559,0.16863244,0.00188731,0.04222821
-2.41020510,0.76051539,0.00017719,0.03428647,0.01155987,0.46467350,0.09197533,0.15613374,0.00197288,0.04255307
-2.40420210,0.75039579,0.00020038,0.03210580,0.01078572,0.46733151,0.08973213,0.14648400,0.00207973,0.04403843
-2.39819910,0.75051522,0.00022779,0.03083290,0.01041381,0.47493819,0.08911110,0.13944619,0.00220541,0.04666124
-2.39219610,0.75986665,0.00025976,0.03034136,0.01041854,0.48695406,0.08988273,0.13477618,0.00234714,0.05041266
-2.38619310,0.77738753,0.00029670,0.03051845,0.01078045,0.50277249,0.09182445,0.13222724,0.00250188,0.05529741
-2.38019010,0.80197893,0.00033902,0.03126448,0.01148586,0.52173367,0.09472208,0.13155417,0.00266634,0.06133274
-2.37418709,0.83252555,0.00038720,0.03249189,0.01252640,0.54314030,0.09837116,0.13251708,0.00283710,0.06854678
-2.36818409,0.86791634,0.00044175,0.03412436,0.01389828,0.56627472,0.10257821,0.13488486,0.00301063,0.07697650
-2.36218109,0.90706544,0.00050318,0.03609578,0.01560146,0.59041717,0.10716214,0.13843820,0.00318342,0.08666499
-2.35617809,0.94893286,0.00057206,0.03834925,0.01763854,0.61486458,0.11195555,0.14297227,0.00335204,0.09765833
-2.35017509,0.99254419,0.00064892,0.04083606,0.02001369,0.63894945,0.11680614,0.14829892,0.00351324,0.11000179
-2.34417209,1.03700883,0.00073431,0.04351468,0.02273128,0.66205821,0.12157803,0.15424841,0.00366404,0.12373563
-2.33816908,1.08153589,0.00082871,0.04634978,0.02579460,0.68364817,0.12615299,0.16067071,0.00380182,0.13889044
-2.33216608,1.12544710,0.00093256,0.04931126,0.02920443,0.70326272,0.13043150,0.16743612,0.00392440,0.15548216
-2.32616308,1.16818605,0.00104623,0.05237326,0.03295762,0.72054379,0.13433352,0.17443541,0.00403012,0.17350696
-2.32016008,1.20932345,0.00116994,0.05551321,0.03704577,0.73524126,0.13779893,0.18157935,0.00411785,0.19293619
-2.31415708,1.24855777,0.00130379,0.05871089,0.04145399,0.74721865,0.14078756,0.18879764,0.00418707,0.21371160
-2.30815408,1.28571152,0.00144773,0.06194749,0.04615981,0.75645484,0.14327876,0.19603738,0.00423790,0.23574112
-2.30215108,1.32072293,0.00160148,0.06520480,0.05113235,0.76304166,0.14527048,0.20326099,0.00427104,0.25889544
-2.29614807,1.35363368,0.00176456,0.06846438,0.05633178,0.76717731,0.14677790,0.21044381,0.00428777,0.28300582
-2.29014507,1.38457307,0.00193628,0.07170691,0.06170911,0.76915583,0.14783161,0.21757143,0.00428993,0.30786317
-2.28414207,1.41373963,0.00211566,0.07491167,0.06720641,0.76935313,0.14847541,0.22463692,0.00427982,0.33321880
-2.27813907,1.44138089,0.00230151,0.07805618,0.07275740,0.76820997,0.14876390,0.23163809,0.00426013,0.35878695
-2.27213607,1.46777268,0.00249237,0.08111611,0.07828853,0.76621283,0.14875980,0.23857495,0.00423387,0.38424919
-2.26613307,1.49319882,0.00268656,0.08406535,0.08372046,0.76387342,0.14853127,0.24544751,0.00420426,0.40926067
-2.26013007,1.51793255,0.00288219,0.08687637,0.08896996,0.76170777,0.14814937,0.25225407,0.00417460,0.43345814
-2.25412706,1.54222053,0.00307718,0.08952080,0.09395214,0.76021597,0.14768554,0.25899009,0.00414824,0.45646949
-2.24812406,1.56627045,0.00326931,0.09197030,0.09858295,0.75986341,0.14720956,0.26564774,0.00412843,0.47792455
-2.24212106,1.59024282,0.00345626,0.09419750,0.10278187,0.76106447,0.14678779,0.27221615,0.00411827,0.49746668
-2.23611806,1.61424754,0.00363566,0.09617721,0.10647466,0.76416953,0.14648187,0.27868233,0.00412066,0.51476464
-2.23011506,1.63834521,0.00380515,0.09788767,0.10959602,0.76945577,0.14634791,0.28503281,0.00413822,0.52952435
-2.22411206,1.66255337,0.00396244,0.09931176,0.11209210,0.77712240,0.14643618,0.29125579,0.00417329,0.54149975
-2.21810905,1.68685712,0.00410534,0.10043829,0.11392267,0.78729046,0.14679120,0.29734370,0.00422791,0.55050243
-2.21210605,1.71122362,0.00423187,0.10126299,0.11506292,0.80000732,0.14745229,0.30329608,0.00430385,0.55640941
-2.20610305,1.73561963,0.00434024,0.10178949,0.11550465,0.81525556,0.14845439,0.30912253,0.00440261,0.55916869
-2.20010005,1.76003117,0.00442897,0.10202985,0.11525704,0.83296600,0.14982913,0.31484543,0.00452548,0.55880220
-2.19409705,1.78448417,0.00449689,0.10200493,0.11434662,0.85303404,0.15160600,0.32050250,0.00467359,0.55540605
-2.18809405,1.80906494,0.00454318,0.10174432,0.11281670,0.87533878,0.15381352,0.32614864,0.00484795,0.54914797
-2.18209105,1.83393935,0.00456740,0.10128597,0.11072621,0.89976373,0.15648031,0.33185719,0.00504951,0.54026202
-2.17608804,1.85936966,0.00456950,0.10067541,0.10814795,0.92621834,0.15963593,0.33772022,0.00527923,0.52904089
-2.17008504,1.88572789,0.00454985,0.09996472,0.10516635,0.95465905,0.16331145,0.34384789,0.00553808,0.51582607
-2.16408204,1.91350506,0.00450920,0.09921109,0.10187492,0.98510895,0.16753964,0.35036669,0.00582709,0.50099643
-2.15807904,1.94331559,0.00444869,0.09847529,0.09837343,1.01767509,0.17235479,0.35741662,0.00614732,0.48495572
-2.15207604,1.97589657,0.00436983,0.09781986,0.09476499,1.05256242,0.17779217,0.36514743,0.00649989,0.46811966
-2.14607304,2.01210171,0.00427447,0.09730729,0.09115318,1.09008383,0.18388706,0.37371378,0.00688589,0.45090309
-2.14007004,2.05289027,0.00416475,0.09699817,0.08763935,1.13066561,0.19067358,0.38326976,0.00730636,0.43370801
-2.13406703,2.09931133,0.00404308,0.09694940,0.08432021,1.17484830,0.19818324,0.39396287,0.00776215,0.41691271
-2.12806403,2.15248413,0.00391205,0.09721260,0.08128580,1.22328270,0.20644344,0.40592771,0.00825385,0.40086277
-2.12206103,2.21357540,0.00377442,0.09783271,0.07861794,1.27672131,0.21547598,0.41927973,0.00878169,0.38586404
-2.11605803,2.28377472,0.00363305,0.09884690,0.07638918,1.33600575,0.22529570,0.43410938,0.00934538,0.37217787
-2.11005503,2.36426899,0.00349081,0.10028380,0.07466235,1.40205053,0.23590951,0.45047696,0.00994399,0.36001872
-2.10405203,2.45621728,0.00335056,0.10216302,0.07349055,1.47582413,0.24731565,0.46840853,0.01057588,0.34955403
-2.09804902,2.56072688,0.00321505,0.10449511,0.07291762,1.55832793,0.25950363,0.48789307,0.01123854,0.34090620
-2.09204602,2.67883159,0.00308691,0.10728181,0.07297909,1.65057396,0.27245455,0.50888128,0.01192858,0.33415639
-2.08604302,2.81147276,0.00296853,0.11051658,0.07370334,1.75356195,0.28614206,0.53128591,0.01264164,0.32934977
-2.08004002,2.95948322,0.00286209,0.11418547,0.07511301,1.86825635,0.30053379,0.55498400,0.01337243,0.32650172
-2.07403702,3.12357428,0.00276944,0.11826810,0.07722644,1.99556356,0.31559322,0.57982059,0.01411473,0.32560457
-2.06803402,3.30432508,0.00269211,0.12273882,0.08005902,2.13630956,0.33128184,0.60561416,0.01486148,0.32663436
-2.06203102,3.50217362,0.00263127,0.12756787,0.08362442,2.29121786,0.34756142,0.63216322,0.01560494,0.32955703
-2.05602801,3.71740834,0.00258769,0.13272255,0.08793539,2.46088744,0.36439617,0.65925387,0.01633679,0.33433388
-2.05002501,3.95015916,0.00256178,0.13816824,0.09300420,2.64577039,0.38175467,0.68666790,0.01704838,0.34092553
-2.04402201,4.20038647,0.00255353,0.14386919,0.09884260,2.84614873,0.39961110,0.71419098,0.01773088,0.34929457
-2.03801901,4.46786717,0.00256257,0.14978917,0.10546118,3.06211008,0.41794591,0.74162042,0.01837561,0.35940626
-2.03201601,4.75217676,0.00258816,0.15589172,0.11286823,3.29352195,0.43674545,0.76877221,0.01897417,0.37122767
-2.02601301,5.05266705,0.00262919,0.16214015,0.12106804,3.54000472,0.45600065,0.79548669,0.01951875,0.38472498
-2.02001001,5.36843971,0.00268428,0.16849724,0.13005881,3.80090359,0.47570456,0.82163285,0.02000232,0.39985928
-2.01400700,5.69831639,0.00275176,0.17492463,0.13983011,4.07526058,0.49584898,0.84711082,0.02041878,0.41658117
