energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-3.28064032,1.95689745,0.00655012,0.05095437,0.48359647,0.48808939,0.20344727,0.91175884,0.39264879,0.00000000
-3.27463732,1.91939307,0.00650379,0.05155653,0.48563698,0.47900273,0.20357719,0.88736242,0.38511475,0.00000000
-3.26863432,1.88313065,0.00645126,0.05210798,0.48747102,0.47010304,0.20440689,0.86343753,0.37839622,0.00000000
-3.26263132,1.84889676,0.00639505,0.05261954,0.48932798,0.46166650,0.20607024,0.84023518,0.37268953,0.00000000
-3.25662831,1.81741397,0.00633720,0.05310367,0.49143458,0.45395139,0.20869316,0.81797517,0.36817871,0.00000000
-3.25062531,1.78931863,0.00627923,0.05357408,0.49400602,0.44718886,0.21238947,0.79684149,0.36503016,0.00000000
-3.24462231,1.76514263,0.00622206,0.05404547,0.49723767,0.44157490,0.21725696,0.77697945,0.36338793,0.00000000
-3.23861931,1.74529969,0.00616596,0.05453316,0.50129784,0.43726392,0.22337405,0.75849458,0.36336975,0.00000000
-3.23261631,1.73007650,0.00611064,0.05505285,0.50632158,0.43436390,0.23079683,0.74145323,0.36506381,0.00000000
-3.22661331,1.71962864,0.00605519,0.05562031,0.51240588,0.43293355,0.23955669,0.72588464,0.36852642,0.00000000
-3.22061031,1.71398108,0.00599826,0.05625108,0.51960633,0.43298124,0.24965850,0.71178423,0.37378048,0.00000000
-3.21460730,1.71303283,0.00593808,0.05696018,0.52793520,0.43446587,0.26107943,0.69911776,0.38081480,0.00000000
-3.20860430,1.71656524,0.00587262,0.05776170,0.53736111,0.43729946,0.27376826,0.68782599,0.38958411,0.00000000
-3.20260130,1.72425309,0.00579974,0.05866851,0.54781013,0.44135124,0.28764533,0.67782959,0.40000975,0.00000000
-3.19659830,1.73567796,0.00571727,0.05969180,0.55916823,0.44645314,0.30260307,0.66903379,0.41198098,0.00000000
-3.19059530,1.75034301,0.00562318,0.06084068,0.57128500,0.45240630,0.31850703,0.66133281,0.42535678,0.00000000
-3.18459230,1.76768857,0.00551569,0.06212171,0.58397841,0.45898823,0.33519751,0.65461362,0.43996813,0.00000000
-3.17858929,1.78710806,0.00539339,0.06353847,0.59704046,0.46596059,0.35249171,0.64875903,0.45562065,0.00000000
-3.17258629,1.80796360,0.00525530,0.06509110,0.61024360,0.47307692,0.37018639,0.64365022,0.47209767,0.00000000
-3.16658329,1.82960118,0.00510097,0.06677598,0.62334757,0.48009039,0.38806113,0.63916854,0.48916366,0.00000000
-3.16058029,1.85136515,0.00493047,0.06858532,0.63610669,0.48676107,0.40588205,0.63519691,0.50656798,0.00000000
-3.15457729,1.87261197,0.00474444,0.07050704,0.64827714,0.49286271,0.42340601,0.63162094,0.52404911,0.00000000
-3.14857429,1.89272316,0.00454406,0.07252461,0.65962437,0.49818877,0.44038536,0.62832998,0.54133920,0.00000000
-3.14257129,1.91111779,0.00433102,0.07461719,0.66993027,0.50255756,0.45657302,0.62521829,0.55816906,0.00000000
-3.13656828,1.92726438,0.00410748,0.07675986,0.67900005,0.50581654,0.47172798,0.62218657,0.57427362,0.00000000
-3.13056528,1.94069255,0.00387600,0.07892407,0.68666876,0.50784571,0.48562099,0.61914404,0.58939764,0.00000000
-3.12456228,1.95100441,0.00363946,0.08107834,0.69280727,0.50856006,0.49804048,0.61601107,0.60330188,0.00000000
-3.11855928,1.95788572,0.00340100,0.08318910,0.69732765,0.50791119,0.50879838,0.61272245,0.61576939,0.00000000
-3.11255628,1.96111679,0.00316398,0.08522179,0.70018786,0.50588813,0.51773589,0.60923128,0.62661190,0.00000000
-3.10655328,1.96058281,0.00293185,0.08714206,0.70139568,0.50251741,0.52472875,0.60551319,0.63567611,0.00000000
-3.10055028,1.95628341,0.00270820,0.08891713,0.70101170,0.49786254,0.52969213,0.60157091,0.64284966,0.00000000
-3.09454727,1.94834093,0.00249662,0.09051720,0.69915135,0.49202286,0.53258463,0.59743863,0.64806649,0.00000000
-3.08854427,1.93700681,0.00230076,0.09191692,0.69598574,0.48513182,0.53341139,0.59318600,0.65131135,0.00000000
-3.08254127,1.92266557,0.00212431,0.09309668,0.69174125,0.47735481,0.53222601,0.58892136,0.65262321,0.00000000
-3.07653827,1.90583567,0.00197099,0.09404392,0.68669774,0.46888647,0.52913117,0.58479380,0.65209722,0.00000000
-3.07053527,1.88716658,0.00184462,0.09475408,0.68118509,0.45994745,0.52427783,0.58099358,0.64988509,0.00000000
-3.06453227,1.86743151,0.00174914,0.09523131,0.67557819,0.45078071,0.51786279,0.57775092,0.64619350,0.00000000
-3.05852926,1.84751536,0.00168866,0.09548892,0.67029011,0.44164726,0.51012480,0.57533248,0.64128069,0.00000000
-3.05252626,1.82839760,0.00166751,0.09554927,0.66576341,0.43282124,0.50133901,0.57403579,0.63545091,0.00000000
-3.04652326,1.81112991,0.00169031,0.09544338,0.66245977,0.42458457,0.49181001,0.57418134,0.62904685,0.00000000
-3.04052026,1.79680900,0.00176200,0.09520999,0.66084791,0.41722089,0.48186358,0.57610249,0.62244023,0.00000000
-3.03451726,1.78654482,0.00188784,0.09489428,0.66138998,0.41100909,0.47183731,0.58013351,0.61602074,0.00000000
-3.02851426,1.78142512,0.00207346,0.09454611,0.66452684,0.40621630,0.46207050,0.58659596,0.61018356,0.00000000
-3.02251126,1.78247733,0.00232478,0.09421803,0.67066252,0.40309061,0.45289351,0.59578406,0.60531602,0.00000000
-3.01650825,1.79062896,0.00264801,0.09396294,0.68014831,0.40185359,0.44461708,0.60794943,0.60178373,0.00000000
-3.01050525,1.80666818,0.00304948,0.09383169,0.69326723,0.40269293,0.43752193,0.62328616,0.59991688,0.00000000
-3.00450225,1.83120607,0.00353556,0.09387055,0.71021923,0.40575520,0.43184908,0.64191658,0.59999702,0.00000000
-2.99849925,1.86464228,0.00411242,0.09411886,0.73110808,0.41113933,0.42779126,0.66387881,0.60224517,0.00000000
-2.99249625,1.90713578,0.00478584,0.09460680,0.75593036,0.41889078,0.42548577,0.68911656,0.60681155,0.00000000
-2.98649325,1.95858227,0.00556093,0.09535353,0.78456733,0.42899683,0.42500918,0.71747199,0.61376758,0.00000000
-2.98049025,2.01859965,0.00644179,0.09636574,0.81678021,0.44138328,0.42637396,0.74868208,0.62310047,0.00000000
-2.97448724,2.08652256,0.00743124,0.09763670,0.85220932,0.45591268,0.42952745,0.78237902,0.63471072,0.00000000
-2.96848424,2.16140685,0.00853046,0.09914589,0.89037732,0.47238435,0.43435298,0.81809481,0.64841277,0.00000000
-2.96248124,2.24204427,0.00973861,0.10085922,0.93069692,0.49053634,0.44067345,0.85527013,0.66393878,0.00000000
-2.95647824,2.32698727,0.01105257,0.10272989,0.97248274,0.51004936,0.44825696,0.89326739,0.68094551,0.00000000
-2.95047524,2.41458340,0.01246661,0.10469977,1.01496730,0.53055264,0.45682451,0.93138752,0.69902412,0.00000000
-2.94447224,2.50301832,0.01397219,0.10670141,1.05732061,0.55163170,0.46605943,0.96888999,0.71771246,0.00000000
-2.93846923,2.59036596,0.01555781,0.10866036,1.09867274,0.57283780,0.47561817,1.00501540,0.73650949,0.00000000
-2.93246623,2.67464412,0.01720892,0.11049794,1.13813862,0.59369883,0.48514199,1.03900956,0.75489124,0.00000000
-2.92646323,2.75387346,0.01890800,0.11213418,1.17484413,0.61373131,0.49426918,1.07014835,0.77232769,0.00000000
-2.92046023,2.82613756,0.02063470,0.11349083,1.20795244,0.63245315,0.50264731,1.09776200,0.78829993,0.00000000
-2.91445723,2.88964185,0.02236616,0.11449432,1.23668956,0.64939672,0.50994497,1.12125809,0.80231690,0.00000000
-2.90845423,2.94276900,0.02407737,0.11507855,1.26036816,0.66412179,0.51586255,1.14014186,0.81393117,0.00000000
-2.90245123,2.98412859,0.02574177,0.11518735,1.27840844,0.67622784,0.52014174,1.15403335,0.82275292,0.00000000
-2.89644822,3.01259918,0.02733181,0.11477652,1.29035542,0.68536540,0.52257330,1.16268020,0.82846185,0.00000000
-2.89044522,3.02736098,0.02881974,0.11381540,1.29589181,0.69124581,0.52300277,1.16596581,0.83081646,0.00000000
-2.88444222,3.02791811,0.03017833,0.11228786,1.29484594,0.69364931,0.52133411,1.16391242,0.82966029,0.00000000
-2.87843922,3.01410941,0.03138174,0.11019267,1.28719460,0.69243086,0.51753098,1.15667890,0.82492517,0.00000000
-2.87243622,2.98610772,0.03240627,0.10754339,1.27306053,0.68752375,0.51161586,1.14455348,0.81663113,0.00000000
-2.86643322,2.94440767,0.03323116,0.10436759,1.25270488,0.67894064,0.50366691,1.12794160,0.80488336,0.00000000
-2.86043022,2.88980269,0.03383929,0.10070563,1.22651513,0.66677222,0.49381295,1.10734965,0.78986614,0.00000000
-2.85442721,2.82335240,0.03421774,0.09660905,1.19498885,0.65118339,0.48222673,1.08336510,0.77183426,0.00000000
-2.84842421,2.74634191,0.03435827,0.09213850,1.15871439,0.63240722,0.46911692,1.05663405,0.75110227,0.00000000
-2.84242121,2.66023468,0.03425759,0.08736160,1.11834919,0.61073697,0.45471910,1.02783714,0.72803212,0.00000000
-2.83641821,2.56662120,0.03391752,0.08235056,1.07459681,0.58651641,0.43928631,0.99766482,0.70301967,0.00000000
-2.83041521,2.46716547,0.03334490,0.07717979,1.02818367,0.56012900,0.42307944,0.96679301,0.67648080,0.00000000
-2.82441221,2.36355159,0.03255138,0.07192367,0.97983649,0.53198612,0.40635801,0.93586026,0.64883747,0.00000000
-2.81840920,2.25743245,0.03155301,0.06665444,0.93026132,0.50251513,0.38937163,0.90544708,0.62050459,0.00000000
-2.81240620,2.15038256,0.03036971,0.06144029,0.88012492,0.47214740,0.37235251,0.87605852,0.59187791,0.00000000
-2.80640320,2.04385666,0.02902457,0.05634386,0.83003919,0.44130694,0.35550927,0.84811032,0.56332365,0.00000000
-2.80040020,1.93915547,0.02754317,0.05142098,0.78054895,0.41040002,0.33902224,0.82191929,0.53516990,0.00000000
-2.79439720,1.83739962,0.02595269,0.04671987,0.73212346,0.37980598,0.32304039,0.79769812,0.50770036,0.00000000
-2.78839420,1.73951232,0.02428114,0.04228061,0.68515162,0.34986963,0.30767984,0.77555464,0.48115026,0.00000000
-2.78239120,1.64621104,0.02255649,0.03813505,0.63994082,0.32089536,0.29302406,0.75549547,0.45570465,0.00000000
-2.77638819,1.55800785,0.02080597,0.03430698,0.59671901,0.29314310,0.27912540,0.73743368,0.43149895,0.00000000
-2.77038519,1.47521803,0.01905534,0.03081261,0.55563968,0.26682603,0.26600804,0.72120012,0.40862145,0.00000000
-2.76438219,1.39797594,0.01732831,0.02766127,0.51678916,0.24211018,0.25367187,0.70655766,0.38711771,0.00000000
-2.75837919,1.32625690,0.01564607,0.02485634,0.48019564,0.21911553,0.24209724,0.69321777,0.36699628,0.00000000
-2.75237619,1.25990390,0.01402696,0.02239618,0.44583930,0.19791864,0.23125009,0.68085868,0.34823550,0.00000000
-2.74637319,1.19865742,0.01248621,0.02027530,0.41366297,0.17855637,0.22108743,0.66914416,0.33079093,0.00000000
-2.74037019,1.14218695,0.01103591,0.01848538,0.38358263,0.16103061,0.21156254,0.65774231,0.31460305,0.00000000
-2.73436718,1.09012257,0.00968496,0.01701634,0.35549736,0.14531349,0.20263000,0.64634352,0.29960466,0.00000000
-2.72836418,1.04208519,0.00843926,0.01585731,0.32929839,0.13135304,0.19425004,0.63467680,0.28572785,0.00000000
-2.72236118,0.99771423,0.00730190,0.01499748,0.30487665,0.11907877,0.18639215,0.62252404,0.27291004,0.00000000
-2.71635818,0.95669146,0.00627345,0.01442680,0.28212899,0.10840711,0.17903789,0.60973160,0.26109894,0.00000000
-2.71035518,0.91876042,0.00535225,0.01413650,0.26096269,0.09924641,0.17218258,0.59621893,0.25025619,0.00000000
-2.70435218,0.88374063,0.00453482,0.01411951,0.24129837,0.09150131,0.16583620,0.58198396,0.24035961,0.00000000
-2.69834917,0.85153646,0.00381620,0.01437057,0.22307146,0.08507640,0.16002312,0.56710517,0.23140412,0.00000000
-2.69234617,0.82214056,0.00319031,0.01488630,0.20623220,0.07987910,0.15478111,0.55174050,0.22340115,0.00000000
-2.68634317,0.79563206,0.00265030,0.01566502,0.19074459,0.07582169,0.15015942,0.53612322,0.21637690,0.00000000
-2.68034017,0.77217005,0.00218887,0.01670649,0.17658438,0.07282260,0.14621630,0.52055495,0.21036950,0.00000000
-2.67433717,0.75198294,0.00179853,0.01801146,0.16373646,0.07080682,0.14301596,0.50539645,0.20542526,0.00000000
-2.66833417,0.73535442,0.00147185,0.01958115,0.15219183,0.06970584,0.14062518,0.49105637,0.20159441,0.00000000
-2.66233117,0.72260691,0.00120163,0.02141674,0.14194443,0.06945690,0.13910983,0.47797850,0.19892633,0.00000000
-2.65632816,0.71408330,0.00098109,0.02351866,0.13298804,0.07000190,0.13853132,0.46662808,0.19746486,0.00000000
-2.65032516,0.71012788,0.00080394,0.02588603,0.12531344,0.07128604,0.13894318,0.45747746,0.19724364,0.00000000
-2.64432216,0.71106726,0.00066443,0.02851603,0.11890586,0.07325630,0.14038798,0.45099157,0.19828196,0.00000000
-2.63831916,0.71719187,0.00055746,0.03140331,0.11374301,0.07585994,0.14289458,0.44761367,0.20058111,0.00000000
-2.63231616,0.72873880,0.00047850,0.03453951,0.10979350,0.07904303,0.14647585,0.44775148,0.20412157,0.00000000
-2.62631316,0.74587637,0.00042363,0.03791280,0.10701586,0.08274930,0.15112693,0.45176411,0.20886103,0.00000000
-2.62031016,0.76869069,0.00038948,0.04150754,0.10535802,0.08691910,0.15682397,0.45994995,0.21473328,0.00000000
-2.61430715,0.79717470,0.00037317,0.04530408,0.10475731,0.09148879,0.16352349,0.47253558,0.22164816,0.00000000
-2.60830415,0.83121949,0.00037227,0.04927854,0.10514075,0.09639041,0.17116220,0.48966609,0.22949230,0.00000000
-2.60230115,0.87060835,0.00038474,0.05340287,0.10642578,0.10155171,0.17965740,0.51139661,0.23813078,0.00000000
-2.59629815,0.91501322,0.00040884,0.05764484,0.10852116,0.10689647,0.18890776,0.53768554,0.24740948,0.00000000
-2.59029515,0.96399378,0.00044306,0.06196827,0.11132812,0.11234512,0.19879458,0.56838938,0.25715809,0.00000000
-2.58429215,1.01699909,0.00048609,0.06633327,0.11474156,0.11781566,0.20918339,0.60325954,0.26719355,0.00000000
-2.57828914,1.07337167,0.00053673,0.07069661,0.11865139,0.12322464,0.21992589,0.64194122,0.27732383,0.00000000
-2.57228614,1.13235429,0.00059387,0.07501220,0.12294384,0.12848846,0.23086221,0.68397463,0.28735200,0.00000000
-2.56628314,1.19309918,0.00065642,0.07923163,0.12750287,0.13352457,0.24182337,0.72879883,0.29708020,0.00000000
-2.56028014,1.25467992,0.00072329,0.08330481,0.13221148,0.13825293,0.25263411,0.77575837,0.30631375,0.00000000
-2.55427714,1.31610595,0.00079336,0.08718067,0.13695310,0.14259723,0.26311581,0.82411276,0.31486495,0.00000000
-2.54827414,1.37633960,0.00086548,0.09080803,0.14161300,0.14648632,0.27308971,0.87304915,0.32255686,0.00000000
-2.54227114,1.43431556,0.00093844,0.09413643,0.14607968,0.14985538,0.28238027,0.92169784,0.32922663,0.00000000
-2.53626813,1.48896265,0.00101102,0.09711714,0.15024631,0.15264715,0.29081868,0.96915073,0.33472862,0.00000000
-2.53026513,1.53922741,0.00108196,0.09970410,0.15401229,0.15481301,0.29824655,1.01448223,0.33893723,0.00000000
-2.52426213,1.58409919,0.00114999,0.10185506,0.15728474,0.15631392,0.30451957,1.05677220,0.34174923,0.00000000
-2.51825913,1.62263601,0.00121388,0.10353254,0.15998015,0.15712129,0.30951116,1.09513038,0.34308589,0.00000000
-2.51225613,1.65399047,0.00127244,0.10470496,0.16202592,0.15721772,0.31311611,1.12872136,0.34289461,0.00000000
-2.50625313,1.67743490,0.00132458,0.10534759,0.16336195,0.15659755,0.31525384,1.15678933,0.34115017,0.00000000
-2.50025013,1.69238474,0.00136933,0.10544343,0.16394213,0.15526727,0.31587148,1.17868166,0.33785561,0.00000000
-2.49424712,1.69841923,0.00140589,0.10498405,0.16373573,0.15324573,0.31494643,1.19387029,0.33304256,0.00000000
-2.48824412,1.69529852,0.00143363,0.10397012,0.16272854,0.15056419,0.31248830,1.20196996,0.32677120,0.00000000
-2.48224112,1.68297626,0.00145216,0.10241186,0.16092378,0.14726608,0.30854027,1.20275261,0.31912962,0.00000000
-2.47623812,1.66160703,0.00146132,0.10032917,0.15834277,0.14340660,0.30317958,1.19615702,0.31023272,0.00000000
-2.47023512,1.63154814,0.00146121,0.09775160,0.15502515,0.13905198,0.29651724,1.18229336,0.30022055,0.00000000
-2.46423212,1.59335548,0.00145219,0.09471799,0.15102876,0.13427857,0.28869679,1.16144240,0.28925612,0.00000000
-2.45822911,1.54777346,0.00143489,0.09127583,0.14642913,0.12917159,0.27989226,1.13404920,0.27752272,0.00000000
-2.45222611,1.49571922,0.00141021,0.08748051,0.14131859,0.12382374,0.27030520,1.10071171,0.26522074,0.00000000
-2.44622311,1.43826186,0.00137926,0.08339420,0.13580493,0.11833347,0.26016095,1.06216467,0.25256409,0.00000000
-2.44022011,1.37659717,0.00134340,0.07908463,0.13000981,0.11280322,0.24970423,1.01925947,0.23977632,0.00000000
-2.43421711,1.31201901,0.00130416,0.07462376,0.12406681,0.10733733,0.23919415,0.97294095,0.22708643,0.00000000
-2.42821411,1.24588833,0.00126324,0.07008633,0.11811930,0.10204006,0.22889882,0.92422203,0.21472457,0.00000000
-2.42221111,1.17960103,0.00122244,0.06554836,0.11231810,0.09701343,0.21908962,0.87415728,0.20291771,0.00000000
-2.41620810,1.11455569,0.00118366,0.06108574,0.10681907,0.09235512,0.21003542,0.82381632,0.19188532,0.00000000
-2.41020510,1.05212234,0.00114882,0.05677284,0.10178061,0.08815648,0.20199679,0.77425825,0.18183523,0.00000000
-2.40420210,0.99361311,0.00111982,0.05268124,0.09736120,0.08450063,0.19522035,0.72650768,0.17295974,0.00000000
-2.39819910,0.94025563,0.00109852,0.04887862,0.09371694,0.08146071,0.18993338,0.68153328,0.16543205,0.00000000
-2.39219610,0.89316965,0.00108670,0.04542780,0.09099914,0.07909844,0.18633881,0.64022920,0.15940296,0.00000000
-2.38619310,0.85334725,0.00108596,0.04238588,0.08935193,0.07746278,0.18461066,0.60339971,0.15499810,0.00000000
-2.38019010,0.82163686,0.00109774,0.03980367,0.08890999,0.07658894,0.18488988,0.57174716,0.15231547,0.00000000
-2.37418709,0.79873092,0.00112329,0.03772515,0.08979622,0.07649766,0.18728086,0.54586319,0.15142350,0.00000000
-2.36818409,0.78515712,0.00116357,0.03618710,0.09211943,0.07719470,0.19184838,0.52622293,0.15235950,0.00000000
-2.36218109,0.78127285,0.00121928,0.03521885,0.09597206,0.07867067,0.19861521,0.51318192,0.15512854,0.00000000
-2.35617809,0.78726247,0.00129080,0.03484207,0.10142783,0.08090111,0.20756041,0.50697520,0.15970286,0.00000000
-2.35017509,0.80313712,0.00137818,0.03507058,0.10853940,0.08384681,0.21861823,0.50771834,0.16602161,0.00000000
-2.34417209,0.82873665,0.00148114,0.03591030,0.11733599,0.08745441,0.23167774,0.51540977,0.17399117,0.00000000
-2.33816908,0.86373336,0.00159901,0.03735906,0.12782114,0.09165725,0.24658334,0.52993419,0.18348593,0.00000000
-2.33216608,0.90763750,0.00173077,0.03940654,0.13997050,0.09637642,0.26313603,0.55106676,0.19434958,0.00000000
-2.32616308,0.95980432,0.00187502,0.04203413,0.15372992,0.10152211,0.28109568,0.57847777,0.20639696,0.00000000
-2.32016008,1.01944265,0.00203001,0.04521483,0.16901385,0.10699510,0.30018417,0.61173787,0.21941657,0.00000000
-2.31415708,1.08562525,0.00219367,0.04891327,0.18570421,0.11268850,0.32008969,0.65032372,0.23317366,0.00000000
-2.30815408,1.15730099,0.00236362,0.05308565,0.20364990,0.11848972,0.34047187,0.69362436,0.24741389,0.00000000
-2.30215108,1.23330898,0.00253722,0.05767993,0.22266705,0.12428253,0.36096811,0.74094822,0.26186777,0.00000000
-2.29614807,1.31239495,0.00271160,0.06263606,0.24254013,0.12994935,0.38120064,0.79153128,0.27625554,0.00000000
-2.29014507,1.39322987,0.00288376,0.06788640,0.26302408,0.13537354,0.40078453,0.84454637,0.29029265,0.00000000
-2.28414207,1.47443093,0.00305061,0.07335642,0.28384748,0.14044189,0.41933623,0.89911390,0.30369565,0.00000000
-2.27813907,1.55458461,0.00320905,0.07896545,0.30471682,0.14504696,0.43648257,0.95431417,0.31618834,0.00000000
-2.27213607,1.63227182,0.00335603,0.08462787,0.32532182,0.14908947,0.45186989,1.00920125,0.32750804,0.00000000
-2.26613307,1.70609448,0.00348866,0.09025436,0.34534171,0.15248052,0.46517302,1.06281840,0.33741180,0.00000000
-2.26013007,1.77470312,0.00360426,0.09575347,0.36445243,0.15514361,0.47610375,1.11421483,0.34568230,0.00000000
-2.25412706,1.83682478,0.00370047,0.10103333,0.38233444,0.15701638,0.48441857,1.16246362,0.35213325,0.00000000
-2.24812406,1.89129036,0.00377526,0.10600353,0.39868100,0.15805205,0.48992522,1.20668010,0.35661411,0.00000000
-2.24212106,1.93706061,0.00382703,0.11057710,0.41320661,0.15822043,0.49248795,1.24604049,0.35901381,0.00000000
-2.23611806,1.97324982,0.00385467,0.11467246,0.42565526,0.15750853,0.49203107,1.27980008,0.35926351,0.00000000
-2.23011506,1.99914635,0.00385753,0.11821543,0.43580829,0.15592067,0.48854079,1.30731018,0.35733807,0.00000000
-2.22411206,2.01422922,0.00383547,0.12114104,0.44349142,0.15347812,0.48206517,1.32803349,0.35325629,0.00000000
-2.21810905,2.01818002,0.00378889,0.12339517,0.44858072,0.15021832,0.47271215,1.34155697,0.34707986,0.00000000
-2.21210605,2.01088970,0.00371864,0.12493601,0.45100726,0.14619362,0.46064584,1.34760193,0.33891102,0.00000000
-2.20610305,1.99245987,0.00362606,0.12573506,0.45076020,0.14146959,0.44608108,1.34603067,0.32888909,0.00000000
-2.20010005,1.96319852,0.00351288,0.12577793,0.44788812,0.13612315,0.42927665,1.33684951,0.31718590,0.00000000
-2.19409705,1.92361030,0.00338122,0.12506468,0.44249862,0.13024025,0.41052725,1.32020791,0.30400048,0.00000000
-2.18809405,1.87438164,0.00323345,0.12360968,0.43475604,0.12391355,0.39015474,1.29639372,0.28955304,0.00000000
-2.18209105,1.81636133,0.00307219,0.12144123,0.42487741,0.11723992,0.36849885,1.26582475,0.27407859,0.00000000
-2.17608804,1.75053719,0.00290019,0.11860064,0.41312680,0.11031804,0.34590783,1.22903685,0.25782047,0.00000000
-2.17008504,1.67800984,0.00272025,0.11514106,0.39980816,0.10324598,0.32272935,1.18666899,0.24102394,0.00000000
-2.16408204,1.59996424,0.00253518,0.11112594,0.38525700,0.09611909,0.29930189,1.13944593,0.22393014,0.00000000
-2.15807904,1.51764031,0.00234773,0.10662731,0.36983105,0.08902803,0.27594711,1.08815903,0.20677058,0.00000000
-2.15207604,1.43230341,0.00216047,0.10172386,0.35390044,0.08205711,0.25296316,1.03364597,0.18976237,0.00000000
-2.14607304,1.34521569,0.00197582,0.09649889,0.33783747,0.07528300,0.23061927,0.97677005,0.17310425,0.00000000
-2.14007004,1.25760917,0.00179596,0.09103831,0.32200646,0.06877371,0.20915165,0.91839983,0.15697358,0.00000000
-2.13406703,1.17066128,0.00162281,0.08542864,0.30675403,0.06258795,0.18876078,0.85938961,0.14152423,0.00000000
-2.12806403,1.08547348,0.00145800,0.07975509,0.29239996,0.05677482,0.16960995,0.80056154,0.12688545,0.00000000
-2.12206103,1.00305334,0.00130290,0.07409986,0.27922901,0.05137378,0.15182513,0.74268965,0.11316164,0.00000000
-2.11605803,0.92430035,0.00115857,0.06854063,0.26748392,0.04641492,0.13549593,0.68648623,0.10043284,0.00000000
-2.11005503,0.84999565,0.00102582,0.06314926,0.25735971,0.04191937,0.12067751,0.63259088,0.08875604,0.00000000
-2.10405203,0.78079547,0.00090516,0.05799079,0.24899951,0.03790003,0.10739334,0.58156224,0.07816693,0.00000000
-2.09804902,0.71722820,0.00079691,0.05312266,0.24249195,0.03436226,0.09563855,0.53387243,0.06868216,0.00000000
-2.09204602,0.65969479,0.00070115,0.04859420,0.23787012,0.03130475,0.08538370,0.48990414,0.06030185,0.00000000
-2.08604302,0.60847194,0.00061778,0.04444637,0.23511223,0.02872043,0.07657882,0.44995016,0.05301221,0.00000000
-2.08004002,0.56371786,0.00054656,0.04071165,0.23414376,0.02659730,0.06915755,0.41421505,0.04678826,0.00000000
-2.07403702,0.52547988,0.00048710,0.03741419,0.23484108,0.02491926,0.06304128,0.38281866,0.04159636,0.00000000
-2.06803402,0.49370360,0.00043892,0.03457005,0.23703649,0.02366694,0.05814302,0.35580118,0.03739662,0.00000000
-2.06203102,0.46824298,0.00040146,0.03218756,0.24052431,0.02281829,0.05437114,0.33312930,0.03414503,0.00000000
-2.05602801,0.44887106,0.00037410,0.03026779,0.24506804,0.02234924,0.05163271,0.31470323,0.03179531,0.00000000
-2.05002501,0.43529083,0.00035616,0.02880499,0.25040818,0.02223417,0.04983649,0.30036420,0.03030040,0.00000000
-2.04402201,0.42714600,0.00034693,0.02778718,0.25627055,0.02244632,0.04889552,0.28990215,0.02961365,0.00000000
-2.03801901,0.42403146,0.00034569,0.02719662,0.26237486,0.02295807,0.04872925,0.28306353,0.02968968,0.00000000
-2.03201601,0.42550324,0.00035167,0.02701042,0.26844317,0.02374122,0.04926525,0.27955889,0.03048495,0.00000000
-2.02601301,0.43108789,0.00036410,0.02720098,0.27420808,0.02476712,0.05044050,0.27907017,0.03195805,0.00000000
-2.02001001,0.44029130,0.00038219,0.02773665,0.27942028,0.02600687,0.05220220,0.28125782,0.03406983,0.00000000
-2.01400700,0.45260694,0.00040512,0.02858218,0.28385539,0.02743141,0.05450819,0.28576743,0.03678328,0.00000000
-2.00800400,0.46752364,0.00043207,0.02969937,0.28731967,0.02901161,0.05732696,0.29223621,0.04006343,0.00000000
-2.00200100,0.48453295,0.00046219,0.03104763,0.28965467,0.03071843,0.06063724,0.30029913,0.04387699,0.00000000
-1.99599800,0.50313621,0.00049464,0.03258468,0.29074058,0.03252303,0.06442724,0.30959488,0.04819212,0.00000000
-1.98999500,0.52285146,0.00052856,0.03426722,0.29049822,0.03439699,0.06869354,0.31977173,0.05297813,0.00000000
-1.98399200,0.54322011,0.00056308,0.03605171,0.28888982,0.03631246,0.07343961,0.33049318,0.05820514,0.00000000
-1.97798899,0.56381351,0.00059738,0.03789521,0.28591837,0.03824248,0.07867415,0.34144364,0.06384390,0.00000000
-1.97198599,0.58423939,0.00063063,0.03975619,0.28162593,0.04016120,0.08440914,0.35233380,0.06986561,0.00000000
-1.96598299,0.60414799,0.00066205,0.04159544,0.27609089,0.04204423,0.09065770,0.36290596,0.07624171,0.00000000
-1.95997999,0.62323791,0.00069093,0.04337696,0.26942432,0.04386894,0.09743194,0.37293897,0.08294391,0.00000000
-1.95397699,0.64126135,0.00071661,0.04506882,0.26176571,0.04561480,0.10474073,0.38225268,0.08994409,0.00000000
-1.94797399,0.65802868,0.00073852,0.04664394,0.25327828,0.04726366,0.11258759,0.39071188,0.09721440,0.00000000
-1.94197099,0.67341208,0.00075620,0.04808085,0.24414393,0.04880007,0.12096874,0.39822934,0.10472734,0.00000000
-1.93596798,0.68734797,0.00076932,0.04936424,0.23455824,0.05021152,0.12987145,0.40476791,0.11245590,0.00000000
-1.92996498,0.69983810,0.00077766,0.05048541,0.22472548,0.05148859,0.13927271,0.41034144,0.12037380,0.00000000
-1.92396198,0.71094913,0.00078113,0.05144248,0.21485392,0.05262511,0.14913840,0.41501437,0.12845570,0.00000000
-1.91795898,0.72081047,0.00077980,0.05224049,0.20515136,0.05361817,0.15942294,0.41889988,0.13667753,0.00000000
