energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.17858929,5.57192288,0.03722807,0.30923036,1.37488290,3.03060146,0.16339280,1.74726507,0.12163331,0.03774273
-3.17258629,5.52077669,0.03660211,0.30408269,1.35752730,3.01077011,0.16418757,1.72736598,0.11781806,0.03708532
-3.16658329,5.45375305,0.03590131,0.29860489,1.33540239,2.98239551,0.16457114,1.70093124,0.11399181,0.03629662
-3.16058029,5.37131903,0.03514346,0.29285316,1.30842718,2.94569494,0.16457109,1.66809092,0.11012537,0.03537644
-3.15457729,5.27442818,0.03434836,0.28691649,1.27668698,2.90112583,0.16422713,1.62915236,0.10620361,0.03432859
-3.14857429,5.16448182,0.03353709,0.28091345,1.24042644,2.84936794,0.16359002,1.58458615,0.10222512,0.03316069
-3.14257129,5.04327328,0.03273121,0.27498744,1.20003636,2.79129743,0.16271996,1.53500624,0.09820128,0.03188368
-3.13656828,4.91291747,0.03195197,0.26930073,1.15603513,2.72795359,0.16168463,1.48114543,0.09415469,0.03051139
-3.13056528,4.77576918,0.03121950,0.26402739,1.10904596,2.66049995,0.16055679,1.42382725,0.09011732,0.02905991
-3.12456228,4.63433342,0.03055201,0.25934561,1.05977085,2.59018105,0.15941163,1.36393575,0.08612817,0.02754695
-3.11855928,4.49117160,0.02996514,0.25542967,1.00896289,2.51827675,0.15832388,1.30238425,0.08223090,0.02599119
-3.11255628,4.34880726,0.02947134,0.25244179,0.95739772,2.44605582,0.15736486,1.24008455,0.07847125,0.02441164
-3.10655328,4.20963501,0.02907939,0.25052445,0.90584574,2.37473056,0.15659951,1.17791769,0.07489458,0.02282701
-3.10055028,4.07583629,0.02879410,0.24979322,0.85504585,2.30541431,0.15608358,1.11670736,0.07154357,0.02125514
-3.09454727,3.94930498,0.02861612,0.25033058,0.80568184,2.23908339,0.15586105,1.05719677,0.06845602,0.01971255
-3.08854427,3.83158549,0.02854190,0.25218081,0.75836222,2.17654491,0.15596196,1.00002989,0.06566315,0.01821403
-3.08254127,3.72382567,0.02856388,0.25534639,0.71360393,2.11841174,0.15640066,0.94573726,0.06318809,0.01677234
-3.07653827,3.62674593,0.02867074,0.25978577,0.67182049,2.06508545,0.15717466,0.89472690,0.06104486,0.01539802
-3.07053527,3.54062543,0.02884781,0.26541285,0.63331463,2.01674790,0.15826412,0.84728019,0.05923775,0.01409932
-3.06453227,3.46530570,0.02907766,0.27209806,0.59827560,1.97336162,0.15963202,0.80355271,0.05776111,0.01288215
-3.05852926,3.40021102,0.02934068,0.27967116,0.56678068,1.93467891,0.16122501,0.76357960,0.05659958,0.01175020
-3.05252626,3.34438460,0.02961580,0.28792549,0.53880088,1.90025926,0.16297496,0.72728502,0.05572868,0.01070507
-3.04652326,3.29653878,0.02988125,0.29662374,0.51421019,1.86949401,0.16480117,0.69449505,0.05511576,0.00974650
-3.04052026,3.25511705,0.03011527,0.30550495,0.49279781,1.84163756,0.16661311,0.66495336,0.05472125,0.00887261
-3.03451726,3.21836531,0.03029686,0.31429250,0.47428286,1.81584340,0.16831373,0.63833889,0.05450014,0.00808019
-3.02851426,3.18440943,0.03040648,0.32270285,0.45833076,1.79120368,0.16980299,0.61428472,0.05440365,0.00736500
-3.02251126,3.15133599,0.03042665,0.33045473,0.44457068,1.76679061,0.17098172,0.59239733,0.05438098,0.00672206
-3.01650825,3.11727321,0.03034252,0.33727841,0.43261333,1.74169814,0.17175555,0.57227557,0.05438116,0.00614595
-3.01050525,3.08046880,0.03014223,0.34292472,0.42206842,1.71508205,0.17203863,0.55352863,0.05435482,0.00563108
-3.00450225,3.03936211,0.02981730,0.34717359,0.41256130,1.68619733,0.17175727,0.53579242,0.05425586,0.00517193
-2.99849925,2.99264798,0.02936276,0.34984156,0.40374808,1.65443111,0.17085313,0.51874376,0.05404304,0.00476322
-2.99249625,2.93933012,0.02877725,0.35078826,0.39532893,1.61933039,0.16928590,0.50211221,0.05368129,0.00440016
-2.98649325,2.87876247,0.02806293,0.34992140,0.38705910,1.58062347,0.16703542,0.48568909,0.05314283,0.00407850
-2.98049025,2.81067746,0.02722536,0.34720021,0.37875744,1.53823463,0.16410310,0.46933353,0.05240801,0.00379468
-2.97448724,2.73520049,0.02627316,0.34263716,0.37031230,1.49229179,0.16051260,0.45297568,0.05146585,0.00354585
-2.96848424,2.65285083,0.02521772,0.33629795,0.36168465,1.44312719,0.15630985,0.43661693,0.05031431,0.00332991
-2.96248124,2.56452918,0.02407271,0.32829974,0.35290852,1.39127129,0.15156226,0.42032744,0.04896026,0.00314547
-2.95647824,2.47149316,0.02285364,0.31880778,0.34408893,1.33744051,0.14635728,0.40424119,0.04741919,0.00299185
-2.95047524,2.37532177,0.02157732,0.30803058,0.33539732,1.28251941,0.14080040,0.38854876,0.04571470,0.00286896
-2.94447224,2.27787064,0.02026135,0.29621379,0.32706497,1.22753828,0.13501249,0.37348834,0.04387778,0.00277728
-2.93846923,2.18121987,0.01892362,0.28363310,0.31937459,1.17364686,0.12912683,0.35933525,0.04194595,0.00271766
-2.93246623,2.08761630,0.01758177,0.27058645,0.31265038,1.12208541,0.12328574,0.34639032,0.03996226,0.00269130
-2.92646323,1.99941225,0.01625279,0.25738573,0.30724705,1.07415373,0.11763702,0.33496777,0.03797428,0.00269955
-2.92046023,1.91900246,0.01495261,0.24434845,0.30353805,1.03117931,0.11233020,0.32538265,0.03603304,0.00274381
-2.91445723,1.84876107,0.01369573,0.23178951,0.30190342,0.99448512,0.10751283,0.31793856,0.03419199,0.00282537
-2.90845423,1.79098000,0.01249500,0.22001335,0.30271760,0.96535791,0.10332683,0.31291575,0.03250603,0.00294530
-2.90245123,1.74781019,0.01136138,0.20930671,0.30633752,0.94501747,0.09990487,0.31056011,0.03103060,0.00310431
-2.89644822,1.72120659,0.01030385,0.19993222,0.31309122,0.93458726,0.09736707,0.31107329,0.02982084,0.00330262
-2.89044522,1.71287799,0.00932933,0.19212281,0.32326725,0.93506687,0.09581787,0.31460411,0.02893082,0.00353986
-2.88444222,1.72424215,0.00844271,0.18607714,0.33710521,0.94730645,0.09534318,0.32124177,0.02841292,0.00381498
-2.87843922,1.75638701,0.00764689,0.18195607,0.35478737,0.97198349,0.09600793,0.33101070,0.02831719,0.00412619
-2.87243622,1.81003823,0.00694290,0.17988017,0.37643175,1.00958207,0.09785392,0.34386750,0.02869073,0.00447087
-2.86643322,1.88553369,0.00633007,0.17992823,0.40208670,1.06037490,0.10089815,0.35969994,0.02957719,0.00484561
-2.86043022,1.98280517,0.00580622,0.18213676,0.43172708,1.12440840,0.10513150,0.37832805,0.03101612,0.00524616
-2.85442721,2.10136778,0.00536783,0.18650049,0.46525220,1.20149124,0.11051807,0.39950746,0.03304239,0.00566752
-2.84842421,2.24031744,0.00501032,0.19297374,0.50248543,1.29118667,0.11699492,0.42293482,0.03568547,0.00610396
-2.84242121,2.39833697,0.00472820,0.20147265,0.54317576,1.39280921,0.12447249,0.44825527,0.03896873,0.00654915
-2.83641821,2.57371111,0.00451537,0.21187822,0.58700117,1.50542606,0.13283569,0.47507179,0.04290863,0.00699630
-2.83041521,2.76435092,0.00436528,0.22404019,0.63357380,1.62786388,0.14194560,0.50295626,0.04751385,0.00743828
-2.82441221,2.96782775,0.00427113,0.23778154,0.68244705,1.75872126,0.15164196,0.53146193,0.05278448,0.00786778
-2.81840920,3.18141683,0.00422608,0.25290379,0.73312442,1.89638734,0.16174631,0.56013697,0.05871119,0.00827756
-2.81240620,3.40215028,0.00422339,0.26919284,0.78507003,2.03906661,0.17206586,0.58853881,0.06527442,0.00866059
-2.80640320,3.62687911,0.00425658,0.28642540,0.83772074,2.18481016,0.18239799,0.61624873,0.07244388,0.00901027
-2.80040020,3.85234324,0.00431951,0.30437594,0.89049967,2.33155295,0.19253527,0.64288643,0.08017804,0.00932060
-2.79439720,4.07524835,0.00440651,0.32282384,0.94283086,2.47715667,0.20227090,0.66812403,0.08842408,0.00958639
-2.78839420,4.29234798,0.00451245,0.34156089,0.99415492,2.61945753,0.21140448,0.69169901,0.09711806,0.00980338
-2.78239120,4.50052872,0.00463278,0.36039867,1.04394516,2.75631775,0.21974775,0.71342582,0.10618549,0.00996841
-2.77638819,4.69689630,0.00476357,0.37917580,1.09172398,2.88567965,0.22713032,0.73320554,0.11554238,0.01007948
-2.77038519,4.87885981,0.00490156,0.39776470,1.13707909,3.00562064,0.23340496,0.75103340,0.12509663,0.01013583
-2.76438219,5.04421133,0.00504410,0.41607767,1.17967893,3.11440744,0.23845237,0.76700372,0.13474999,0.01013798
-2.75837919,5.19119813,0.00518923,0.43407197,1.21928704,3.21054782,0.24218521,0.78131205,0.14440027,0.01008771
-2.75237619,5.31858452,0.00533557,0.45175369,1.25577461,3.29283783,0.24455106,0.79425431,0.15394407,0.00998801
-2.74637319,5.42570081,0.00548233,0.46918010,1.28913083,3.36040288,0.24553441,0.80622286,0.16327963,0.00984299
-2.74037019,5.51247698,0.00562925,0.48646025,1.31947053,3.41273084,0.24515729,0.81769934,0.17230992,0.00965781
-2.73436718,5.57945929,0.00577656,0.50375372,1.34703852,3.44969589,0.24347875,0.82924444,0.18094578,0.00943849
-2.72836418,5.62780825,0.00592490,0.52126730,1.37221030,3.47157180,0.24059298,0.84148465,0.18910894,0.00919180
-2.72236118,5.65927753,0.00607522,0.53924962,1.39548884,3.47903390,0.23662620,0.85509618,0.19673477,0.00892506
-2.71635818,5.67617345,0.00622875,0.55798371,1.41749706,3.47314932,0.23173249,0.87078649,0.20377470,0.00864598
-2.71035518,5.68129598,0.00638686,0.57777765,1.43896614,3.45535542,0.22608862,0.88927354,0.21019809,0.00836248
-2.70435218,5.67786247,0.00655099,0.59895351,1.46071956,3.42742699,0.21988814,0.91126352,0.21599348,0.00808247
-2.69834917,5.66941627,0.00672256,0.62183488,1.48365314,3.39143284,0.21333494,0.93742740,0.22116912,0.00781372
-2.69234617,5.65972293,0.00690283,0.64673340,1.50871159,3.34968321,0.20663650,0.96837713,0.22575269,0.00756369
-2.68634317,5.65265716,0.00709288,0.67393481,1.53686200,3.30466929,0.19999722,1.00464196,0.22979036,0.00733936
-2.68034017,5.65208423,0.00729346,0.70368496,1.56906516,3.25899694,0.19361184,1.04664592,0.23334488,0.00714710
-2.67433717,5.66173968,0.00750494,0.73617643,1.60624540,3.21531625,0.18765946,1.09468704,0.23649318,0.00699256
-2.66833417,5.68511137,0.00772726,0.77153639,1.64926018,3.17624938,0.18229816,1.14891931,0.23932319,0.00688055
-2.66233117,5.72532782,0.00795989,0.80981618,1.69887016,3.14431846,0.17766049,1.20933809,0.24193030,0.00681498
-2.65632816,5.78505666,0.00820177,0.85098327,1.75571110,3.12187597,0.17384996,1.27576967,0.24441344,0.00679879
-2.65032516,5.86641652,0.00845135,0.89491597,1.82026846,3.11103922,0.17093860,1.34786582,0.24687106,0.00683388
-2.64432216,5.97090541,0.00870661,0.94140142,1.89285567,3.11363102,0.16896568,1.42510363,0.24939707,0.00692111
-2.63831916,6.09934792,0.00896506,0.99013690,1.97359706,3.13112794,0.16793750,1.50679114,0.25207709,0.00706029
-2.63231616,6.25186286,0.00922386,1.04073475,2.06241600,3.16461757,0.16782832,1.59207881,0.25498501,0.00725015
-2.62631316,6.42785236,0.00947986,1.09273083,2.15902886,3.21476582,0.16858235,1.67997676,0.25818007,0.00748840
-2.62031016,6.62601271,0.00972975,1.14559621,2.26294509,3.28179516,0.17011657,1.76937738,0.26170461,0.00777174
-2.61430715,6.84436624,0.00997007,1.19875183,2.37347353,3.36547425,0.17232439,1.85908279,0.26558250,0.00809595
-2.60830415,7.08031338,0.01019743,1.25158556,2.48973487,3.46511925,0.17507995,1.94783621,0.26981839,0.00845590
-2.60230115,7.33070274,0.01040856,1.30347108,2.61067992,3.57960700,0.17824288,2.03435619,0.27439765,0.00884568
-2.59629815,7.59191714,0.01060041,1.35378775,2.73511321,3.70739964,0.18166328,2.11737255,0.27928715,0.00925868
-2.59029515,7.85997271,0.01077029,1.40194073,2.86172131,3.84658040,0.18518695,2.19566257,0.28443664,0.00968771
-2.58429215,8.13062795,0.01091591,1.44738058,2.98910494,3.99489980,0.18866043,2.26808617,0.28978078,0.01012511
-2.57828914,8.39949943,0.01103547,1.48962132,3.11581408,4.14983131,0.19193589,2.33361856,0.29524163,0.01056288
-2.57228614,8.66218079,0.01112770,1.52825642,3.24038499,4.30863538,0.19487562,2.39137913,0.30073150,0.01099286
-2.56628314,8.91436135,0.01119187,1.56297189,3.36137802,4.46843023,0.19735601,2.44065554,0.30615602,0.01140684
-2.56028014,9.15194113,0.01122783,1.59355598,3.47741513,4.62626793,0.19927096,2.48092187,0.31141730,0.01179675
-2.55427714,9.37113888,0.01123599,1.61990507,3.58721602,4.77921355,0.20053450,2.51185037,0.31641698,0.01215482
-2.54827414,9.56859017,0.01121727,1.64202543,3.68963158,4.92442541,0.20108273,2.53331625,0.32105918,0.01247375
-2.54227114,9.74143260,0.01117309,1.66003101,3.78367369,5.05923396,0.20087498,2.54539563,0.32525314,0.01274685
-2.53626813,9.88737588,0.01110530,1.67413707,3.86854021,5.18121677,0.19989416,2.54835663,0.32891546,0.01296820
-2.53026513,10.00475468,0.01101616,1.68465020,3.94363439,5.28826719,0.19814636,2.54264428,0.33197194,0.01313283
-2.52426213,10.09256265,0.01090824,1.69195499,4.00857768,5.37865400,0.19565979,2.52885994,0.33435894,0.01323677
-2.51825913,10.15046662,0.01078441,1.69649805,4.06321545,5.45107001,0.19248307,2.50773614,0.33602422,0.01327722
-2.51225613,10.17880055,0.01064773,1.69876997,4.10761519,5.50466718,0.18868306,2.48010808,0.33692738,0.01325256
-2.50625313,10.17853930,0.01050145,1.69928600,4.14205700,5.53907702,0.18434218,2.44688281,0.33703976,0.01316246
-2.50025013,10.15125301,0.01034895,1.69856625,4.16701652,5.55441486,0.17955554,2.40900748,0.33634400,0.01300783
-2.49424712,10.09904359,0.01019367,1.69711621,4.18314065,5.55126759,0.17442785,2.36743785,0.33483328,0.01279083
-2.48824412,10.02446529,0.01003913,1.69540824,4.19121700,5.53066511,0.16907025,2.32310814,0.33251031,0.01251480
-2.48224112,9.93043203,0.00988883,1.69386491,4.19213785,5.49403611,0.16359717,2.27690336,0.32938613,0.01218418
-2.47623812,9.82011459,0.00974627,1.69284460,4.18686020,5.44314999,0.15812339,2.22963494,0.32547887,0.01180433
-2.47023512,9.69683124,0.00961488,1.69262989,4.17636326,5.38004695,0.15276116,2.18202039,0.32081255,0.01138146
-2.46423212,9.56393550,0.00949801,1.69341915,4.16160533,5.30695900,0.14761770,2.13466745,0.31541593,0.01092240
-2.45822911,9.42470515,0.00939887,1.69532139,4.14348163,5.22622505,0.14279289,2.08806314,0.30932150,0.01043440
-2.45222611,9.28223607,0.00932047,1.69835445,4.12278524,5.14020359,0.13837730,2.04256774,0.30256472,0.00992496
-2.44622311,9.13934492,0.00926559,1.70244654,4.10017257,5.05118628,0.13445048,1.99841357,0.29518343,0.00940163
-2.44022011,8.99848369,0.00923668,1.70744067,4.07613524,4.96131623,0.13107960,1.95570845,0.28721751,0.00887176
-2.43421711,8.86166916,0.00923582,1.71310184,4.05097946,4.87251389,0.12831828,1.91444335,0.27870873,0.00834238
-2.42821411,8.73042929,0.00926459,1.71912641,4.02481401,4.78641367,0.12620573,1.87450361,0.26970079,0.00782001
-2.42221111,8.60576838,0.00932403,1.72515323,3.99754745,4.70431340,0.12476608,1.83568332,0.26023947,0.00731049
-2.41620810,8.48815147,0.00941452,1.73077608,3.96889458,4.62713856,0.12400796,1.79770194,0.25037287,0.00681891
-2.41020510,8.37750847,0.00953569,1.73555677,3.93839203,4.55542221,0.12392429,1.76022260,0.24015164,0.00634951
-2.40420210,8.27325708,0.00968640,1.73903856,3.90542231,4.48930113,0.12449227,1.72287127,0.22962913,0.00590564
-2.39819910,8.17434352,0.00986458,1.74075945,3.86924511,4.42852760,0.12567361,1.68525612,0.21886150,0.00548972
-2.39219610,8.07929915,0.01006731,1.74026504,3.82903462,4.37249627,0.12741505,1.64698643,0.20790763,0.00510329
-2.38619310,7.98631063,0.01029070,1.73712057,3.78392101,4.32028418,0.12964915,1.60769045,0.19682884,0.00474704
-2.38019010,7.89330119,0.01052998,1.73092217,3.73303457,4.27070224,0.13229539,1.56703170,0.18568843,0.00442087
-2.37418709,7.79801979,0.01077951,1.72130702,3.67555013,4.22235564,0.13526166,1.52472335,0.17455108,0.00412398
-2.36818409,7.69813541,0.01103290,1.70796256,3.61073035,4.17371064,0.13844606,1.48054026,0.16348199,0.00385500
-2.36218109,7.59133298,0.01128314,1.69063454,3.53796567,4.12316491,0.14173909,1.43432863,0.15254595,0.00361206
-2.35617809,7.47540820,0.01152274,1.66913420,3.45680955,4.06911863,0.14502623,1.38601302,0.14180633,0.00339294
-2.35017509,7.34835798,0.01174396,1.64334439,3.36700757,4.01004378,0.14819078,1.33560082,0.13132406,0.00319519
-2.34417209,7.20846380,0.01193901,1.61322475,3.26851922,3.94454879,0.15111697,1.28318411,0.12115656,0.00301622
-2.33816908,7.05436562,0.01210031,1.57881601,3.16153191,3.87143667,0.15369324,1.22893925,0.11135686,0.00285344
-2.33216608,6.88512387,0.01222076,1.54024323,3.04646660,3.78975440,0.15581556,1.17312425,0.10197281,0.00270432
-2.32616308,6.70026799,0.01229394,1.49771800,2.92397528,3.69883219,0.15739071,1.11607419,0.09304645,0.00256651
-2.32016008,6.49983007,0.01231438,1.45153952,2.79493056,3.59831156,0.15833934,1.05819511,0.08461364,0.00243788
-2.31415708,6.28436271,0.01227775,1.40209429,2.66040816,3.48816152,0.15859870,0.99995646,0.07670384,0.00231659
-2.30815408,6.05494079,0.01218107,1.34985445,2.52166314,3.36868283,0.15812493,0.94188268,0.06934021,0.00220111
-2.30215108,5.81314725,0.01202278,1.29537443,2.38010113,3.24050051,0.15689470,0.88454391,0.06253977,0.00209026
-2.29614807,5.56104355,0.01180284,1.23928593,2.23724582,3.10454534,0.15490629,0.82854637,0.05631391,0.00198320
-2.29014507,5.30112583,0.01152276,1.18229103,2.09470403,2.96202557,0.15217982,0.77452251,0.05066887,0.00187943
-2.28414207,5.03626844,0.01118555,1.12515346,1.95412966,2.81439003,0.14875677,0.72312101,0.04560647,0.00177878
-2.27813907,4.76965655,0.01079562,1.06868788,1.81718782,2.66328442,0.14469875,0.67499706,0.04112478,0.00168136
-2.27213607,4.50470998,0.01035863,1.01374742,1.68552015,2.51050254,0.14008547,0.63080258,0.03721891,0.00158754
-2.26613307,4.24500064,0.00988132,0.96120945,1.56071230,2.35793433,0.13501213,0.59117675,0.03388160,0.00149790
-2.26013007,3.99416582,0.00937126,0.91195971,1.44426416,2.20751258,0.12958624,0.55673652,0.03110393,0.00141321
-2.25412706,3.75581979,0.00883661,0.86687526,1.33756330,2.06116006,0.12392403,0.52806724,0.02887579,0.00133433
-2.24812406,3.53346590,0.00828588,0.82680623,1.24186186,1.92073876,0.11814653,0.50571305,0.02718621,0.00126221
-2.24212106,3.33041136,0.00772764,0.79255696,1.15825691,1.78800272,0.11237567,0.49016721,0.02602366,0.00119782
-2.23611806,3.14968651,0.00717027,0.76486667,1.08767400,1.66455541,0.10673025,0.48186195,0.02537608,0.00114211
-2.23011506,2.99397041,0.00662176,0.74439024,1.03085383,1.55181291,0.10132229,0.48115800,0.02523080,0.00109596
-2.22411206,2.86552407,0.00608951,0.73167946,0.98834155,1.45097328,0.09625352,0.48833382,0.02557434,0.00106015
-2.21810905,2.76613257,0.00558015,0.72716526,0.96047843,1.36299274,0.09161252,0.50357447,0.02639210,0.00103534
-2.21210605,2.69705725,0.00509943,0.73114135,0.94739570,1.28856860,0.08747225,0.52696050,0.02766792,0.00102199
-2.20610305,2.65899859,0.00465217,0.74374990,0.94901026,1.22812916,0.08388829,0.55845713,0.02938362,0.00102041
-2.20010005,2.65207081,0.00424221,0.76496975,0.96502236,1.18183023,0.08089772,0.59790412,0.03151851,0.00103068
-2.19409705,2.67578853,0.00387246,0.79460765,0.99491534,1.14955794,0.07851866,0.64500697,0.03404889,0.00105268
-2.18809405,2.72906624,0.00354491,0.83229322,1.03795766,1.13093753,0.07675048,0.69933001,0.03694763,0.00108605
-2.18209105,2.81023077,0.00326076,0.87747788,1.09320773,1.12534757,0.07557468,0.76029205,0.04018384,0.00113022
-2.17608804,2.91704708,0.00302052,0.92943837,1.15952184,1.13193906,0.07495629,0.82716529,0.04372259,0.00118437
-2.17008504,3.04675748,0.00282414,0.98728510,1.23556597,1.14965896,0.07484578,0.89907815,0.04752483,0.00124751
-2.16408204,3.19613387,0.00267118,1.04997551,1.31983170,1.17727745,0.07518141,0.97502242,0.05154746,0.00131841
-2.15807904,3.36154254,0.00256093,1.11633239,1.41065683,1.21341846,0.07589186,1.05386533,0.05574355,0.00139571
-2.15207604,3.53902071,0.00249259,1.18506714,1.50625074,1.25659266,0.07689905,1.13436642,0.06006268,0.00147785
-2.14607304,3.72436311,0.00246537,1.25480738,1.60472462,1.30523239,0.07812112,1.21519944,0.06445161,0.00156319
-2.14007004,3.91321712,0.00247863,1.32412843,1.70412618,1.35772769,0.07947529,1.29497872,0.06885489,0.00164997
-2.13406703,4.10118378,0.00253196,1.39158766,1.80247827,1.41246264,0.08088068,1.37228953,0.07321581,0.00173641
-2.12806403,4.28392217,0.00262522,1.45576081,1.89782061,1.46785120,0.08226090,1.44572155,0.07747731,0.00182069
-2.12206103,4.45725390,0.00275859,1.51527902,1.98825320,1.52237166,0.08354631,1.51390426,0.08158305,0.00190104
-2.11605803,4.61726432,0.00293256,1.56886509,2.07198025,1.57459871,0.08467589,1.57554307,0.08547852,0.00197574
-2.11005503,4.76039704,0.00314785,1.61536784,2.14735288,1.62323232,0.08559875,1.62945463,0.08911210,0.00204319
-2.10405203,4.88353828,0.00340537,1.65379299,2.21290896,1.66712261,0.08627510,1.67460004,0.09243612,0.00210195
-2.09804902,4.98408783,0.00370607,1.68332936,2.26740831,1.70528981,0.08667676,1.71011426,0.09540788,0.00215073
-2.09204602,5.06001404,0.00405079,1.70336928,2.30986194,1.73693888,0.08678721,1.73533060,0.09799047,0.00218849
-2.08604302,5.10989052,0.00444012,1.71352239,2.33955372,1.76146821,0.08660112,1.74979908,0.10015349,0.00221440
-2.08004002,5.13291331,0.00487422,1.71362208,2.35605362,1.77847232,0.08612360,1.75329783,0.10187364,0.00222788
-2.07403702,5.12889798,0.00535257,1.70372453,2.35922191,1.78773849,0.08536893,1.74583690,0.10313498,0.00222864
-2.06803402,5.09825697,0.00587388,1.68410034,2.34920395,1.78923766,0.08435917,1.72765448,0.10392917,0.00221663
-2.06203102,5.04195858,0.00643586,1.65521912,2.32641599,1.78311007,0.08312250,1.69920555,0.10425533,0.00219208
-2.05602801,4.96146971,0.00703509,1.61772804,2.29152254,1.76964656,0.08169150,1.66114363,0.10411985,0.00215546
-2.05002501,4.85868516,0.00766693,1.57242518,2.24540653,1.74926628,0.08010142,1.61429648,0.10353586,0.00210748
-2.04402201,4.73584713,0.00832547,1.52022904,2.18913361,1.72249204,0.07838857,1.55963694,0.10252270,0.00204905
-2.03801901,4.59545857,0.00900350,1.46214572,2.12391236,1.68992453,0.07658884,1.49825026,0.10110516,0.00198126
-2.03201601,4.44019435,0.00969261,1.39923505,2.05105223,1.65221638,0.07473651,1.43129935,0.09931265,0.00190534
-2.02601301,4.27281433,0.01038328,1.33257734,1.97192115,1.61004758,0.07286328,1.35998964,0.09717833,0.00182262
-2.02001001,4.09608168,0.01106506,1.26324198,1.88790453,1.56410284,0.07099769,1.28553480,0.09473819,0.00173452
-2.01400700,3.91268968,0.01172684,1.19225913,1.80036747,1.51505219,0.06916485,1.20912486,0.09203021,0.00164248
-2.00800400,3.72519938,0.01235713,1.12059544,1.71062136,1.46353508,0.06738643,1.13189773,0.08909350,0.00154794
-2.00200100,3.53598985,0.01294437,1.04913440,1.61989610,1.41014856,0.06568100,1.05491504,0.08596753,0.00145231
-1.99599800,3.34722175,0.01347734,0.97866193,1.52931846,1.35543965,0.06406458,0.97914292,0.08269155,0.00135692
-1.98999500,3.16081440,0.01394548,0.90985700,1.43989696,1.29990161,0.06255130,0.90543801,0.07930395,0.00126305
-1.98399200,2.97843550,0.01433925,0.84328736,1.35251305,1.24397386,0.06115424,0.83453861,0.07584190,0.00117184
-1.97798899,2.80150223,0.01465053,0.77940986,1.26791829,1.18804498,0.05988622,0.76706091,0.07234097,0.00108433
-1.97198599,2.63119167,0.01487285,0.71857472,1.18673655,1.13245790,0.05876052,0.70349954,0.06883492,0.00100143
-1.96598299,2.46845847,0.01500167,0.66103305,1.10947054,1.07751669,0.05779146,0.64423198,0.06535552,0.00092390
-1.95997999,2.31405722,0.01503455,0.60694682,1.03651130,1.02349386,0.05699481,0.58952599,0.06193248,0.00085240
-1.95397699,2.16856720,0.01497124,0.55640032,0.96814973,0.97063767,0.05638785,0.53954914,0.05859335,0.00078741
-1.94797399,2.03241716,0.01481372,0.50941246,0.90458890,0.91917846,0.05598922,0.49437965,0.05536344,0.00072930
-1.94197099,1.90590843,0.01456607,0.46594900,0.84595623,0.86933357,0.05581846,0.45401785,0.05226581,0.00067833
-1.93596798,1.78923464,0.01423439,0.42593425,0.79231470,0.82131052,0.05589523,0.41839740,0.04932115,0.00063461
-1.92996498,1.68249731,0.01382653,0.38926168,0.74367241,0.77530811,0.05623828,0.38739584,0.04654765,0.00059817
-1.92396198,1.58571666,0.01335179,0.35580311,0.69999029,0.73151558,0.05686423,0.36084405,0.04396089,0.00056890
-1.91795898,1.49883788,0.01282064,0.32541636,0.66118763,0.69010991,0.05778626,0.33853440,0.04157363,0.00054662
-1.91195598,1.42173334,0.01224429,0.29795136,0.62714573,0.65125174,0.05901262,0.32022747,0.03939567,0.00053105
-1.90595298,1.35420167,0.01163435,0.27325463,0.59770985,0.61508031,0.06054540,0.30565747,0.03743367,0.00052181
-1.89994997,1.29596493,0.01100242,0.25117267,0.57268997,0.58170801,0.06237920,0.29453646,0.03569099,0.00051847
-1.89394697,1.24666545,0.01035973,0.23155419,0.55186099,0.55121531,0.06450026,0.28655779,0.03416761,0.00052050
-1.88794397,1.20586350,0.00971685,0.21425165,0.53496290,0.52364637,0.06688574,0.28139893,0.03286017,0.00052731
-1.88194097,1.17303745,0.00908336,0.19912254,0.52170161,0.49900629,0.06950353,0.27872410,0.03176202,0.00053826
-1.87593797,1.14758744,0.00846769,0.18603042,0.51175094,0.47726013,0.07231242,0.27818712,0.03086348,0.00055265
-1.86993497,1.12884358,0.00787690,0.17484627,0.50475633,0.45833424,0.07526278,0.27943458,0.03015222,0.00056972
-1.86393197,1.11607917,0.00731665,0.16545023,0.50034034,0.44211998,0.07829778,0.28210973,0.02961370,0.00058873
-1.85792896,1.10852916,0.00679115,0.15773383,0.49811038,0.42848001,0.08135498,0.28585710,0.02923190,0.00060887
-1.85192596,1.10541362,0.00630319,0.15160283,0.49766841,0.41725674,0.08436838,0.29032793,0.02899002,0.00062937
-1.84592296,1.10596537,0.00585427,0.14698070,0.49862234,0.40828291,0.08727085,0.29518632,0.02887137,0.00064946
-1.83991996,1.10946109,0.00544471,0.14381246,0.50059897,0.40139369,0.08999675,0.30011595,0.02886035,0.00066841
-1.83391696,1.11525415,0.00507382,0.14206892,0.50325772,0.39643971,0.09248464,0.30482713,0.02894333,0.00068552
-1.82791396,1.12280784,0.00474014,0.14175087,0.50630448,0.39330047,0.09468009,0.30906381,0.02910973,0.00070019
-1.82191096,1.13172710,0.00444159,0.14289317,0.50950505,0.39189728,0.09653828,0.31261032,0.02935279,0.00071187
-1.81590795,1.14178697,0.00417575,0.14556820,0.51269718,0.39220505,0.09802631,0.31529729,0.02967045,0.00072015
