energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
0.86143072,2.82274238,-2.95452756,0.28832567,-0.32218782,1.15465498,-1.23148750,0.02225764,-0.03425874,0.29533894,-0.36803791,0.30020538,-0.78013249,1.37826834,-1.04603663,0.00000000,-0.00000000
0.86743372,2.77337351,-3.03139954,0.28183900,-0.32513667,1.13209657,-1.26401903,0.02125423,-0.03349279,0.28632205,-0.37258787,0.27140511,-0.77749850,1.38027219,-1.09908674,0.00000000,-0.00000000
0.87343672,2.71742159,-3.09773704,0.27527062,-0.32710039,1.10665663,-1.29197832,0.02032103,-0.03263628,0.27760349,-0.37547795,0.24456818,-0.77012498,1.37583943,-1.15029989,0.00000000,-0.00000000
0.87943972,2.65534413,-3.15268875,0.26867613,-0.32807335,1.07858317,-1.31500317,0.01946418,-0.03170106,0.26929001,-0.37669865,0.21980377,-0.75810197,1.36490052,-1.19897566,0.00000000,-0.00000000
0.88544272,2.58764517,-3.19556766,0.26209612,-0.32806974,1.04814452,-1.33280034,0.01868660,-0.03070143,0.26146438,-0.37627750,0.19716784,-0.74162612,1.34749913,-1.24440787,0.00000000,-0.00000000
0.89144572,2.51487279,-3.22585878,0.25555614,-0.32712146,1.01562627,-1.34514989,0.01798815,-0.02965346,0.25418421,-0.37427692,0.17666835,-0.72099135,1.32379393,-1.28589880,0.00000000,-0.00000000
0.89744872,2.43761523,-3.24322402,0.24906732,-0.32527565,0.98132778,-1.35190825,0.01736583,-0.02857424,0.24748162,-0.37079114,0.15827147,-0.69657667,1.29405667,-1.32277491,0.00000000,-0.00000000
0.90345173,2.35649567,-3.24750402,0.24262761,-0.32259188,0.94555826,-1.35300998,0.01681407,-0.02748117,0.24136400,-0.36594193,0.14190816,-0.66883160,1.25866644,-1.35440361,0.00000000,-0.00000000
0.90945473,2.27216549,-3.23871711,0.23622370,-0.31913919,0.90863256,-1.34846798,0.01632517,-0.02639130,0.23581573,-0.35987365,0.12748120,-0.63825981,1.21810043,-1.38021032,0.00000000,-0.00000000
0.91545773,2.18529648,-3.21705526,0.22983336,-0.31499302,0.87086673,-1.33837242,0.01588967,-0.02532063,0.23080061,-0.35274759,0.11487204,-0.60540186,1.17292156,-1.39969536,0.00000000,-0.00000000
0.92146073,2.09657200,-3.18287720,0.22342813,-0.31023206,0.83257356,-1.32288810,0.01549693,-0.02428360,0.22626515,-0.34473599,0.10394756,-0.57081762,1.12376346,-1.41244957,0.00000000,-0.00000000
0.92746373,2.00667773,-3.13669880,0.21697627,-0.30493537,0.79405820,-1.30225039,0.01513557,-0.02329259,0.22214227,-0.33601584,0.09456628,-0.53506923,1.07131355,-1.41816830,0.00000000,-0.00000000
0.93346673,1.91629206,-3.07918074,0.21044581,-0.29917951,0.75561397,-1.27675986,0.01479399,-0.02235755,0.21835547,-0.32676292,0.08658408,-0.49870505,1.01629491,-1.41666273,0.00000000,-0.00000000
0.93946973,1.82607692,-3.01111395,0.20380751,-0.29303617,0.71751870,-1.24677563,0.01446088,-0.02148577,0.21482307,-0.31714617,0.07985929,-0.46224540,0.95944770,-1.40786809,0.00000000,-0.00000000
0.94547274,1.73666904,-2.93340283,0.19703763,-0.28657008,0.68003149,-1.21270762,0.01412565,-0.02068170,0.21146250,-0.30732266,0.07425694,-0.42617032,0.90151102,-1.39184829,0.00000000,-0.00000000
0.95147574,1.64867233,-2.84704683,0.19012038,-0.27983744,0.64339009,-1.17500790,0.01377880,-0.01994699,0.20819430,-0.29743339,0.06965228,-0.39090976,0.84320569,-1.36879649,0.00000000,-0.00000000
0.95747874,1.56265136,-2.75312067,0.18304989,-0.27288487,0.60780908,-1.13416135,0.01341229,-0.01928054,0.20494581,-0.28760008,0.06593360,-0.35683646,0.78521885,-1.33903172,0.00000000,-0.00000000
0.96348174,1.47912632,-2.65275373,0.17583172,-0.26574894,0.57347861,-1.09067587,0.01301973,-0.01867869,0.20165424,-0.27792298,0.06300412,-0.32426138,0.72819067,-1.30299139,0.00000000,-0.00000000
0.96948474,1.39856947,-2.54710908,0.16848366,-0.25845629,0.54056399,-1.04507246,0.01259657,-0.01813556,0.19826917,-0.26847979,0.06078327,-0.29343184,0.67270369,-1.26122004,0.00000000,-0.00000000
0.97548774,1.32140306,-2.43736268,0.16103606,-0.25102426,0.50920581,-0.99787538,0.01214020,-0.01764337,0.19475430,-0.25932572,0.05920715,-0.26453201,0.61927490,-1.21435487,0.00000000,-0.00000000
0.98149075,1.24799875,-2.32468330,0.15353138,-0.24346203,0.47952077,-0.94960264,0.01164988,-0.01719291,0.19108843,-0.25049447,0.05822837,-0.23768554,0.56835076,-1.16310850,0.00000000,-0.00000000
0.98749375,1.17867816,-2.21021359,0.14602332,-0.23577228,0.45160283,-0.90075719,0.01112670,-0.01677397,0.18726570,-0.24200020,0.05781531,-0.21296009,0.52030497,-1.10824981,0.00000000,-0.00000000
0.99349675,1.11371458,-2.09505282,0.13857535,-0.22795308,0.42552487,-0.85181887,0.01057345,-0.01637583,0.18329506,-0.23384017,0.05795073,-0.19037318,0.47543895,-1.05058360,0.00000000,-0.00000000
0.99949975,1.05333542,-1.98024159,0.13125880,-0.22000007,0.40134046,-0.80323740,0.00999436,-0.01598775,0.17919916,-0.22599793,0.05862997,-0.16989918,0.43398462,-0.99092996,0.00000000,-0.00000000
1.00550275,0.99772517,-1.86674900,0.12415070,-0.21190875,0.37908573,-0.75542661,0.00939489,-0.01559945,0.17501258,-0.21844685,0.05985870,-0.15147685,0.39610922,-0.93010418,0.00000000,-0.00000000
1.01150575,0.94702866,-1.75546222,0.11733143,-0.20367674,0.35878129,-0.70875979,0.00878145,-0.01520146,0.17077965,-0.21115374,0.06165033,-0.13501722,0.36192172,-0.86889800,0.00000000,-0.00000000
1.01750875,0.90135439,-1.64717896,0.11088227,-0.19530591,0.34043395,-0.66356646,0.00816114,-0.01478555,0.16655197,-0.20408240,0.06402315,-0.12041133,0.33148042,-0.80806280,0.00000000,-0.00000000
1.02351176,0.86077768,-1.54260250,0.10488307,-0.18680425,0.32403826,-0.62013042,0.00754142,-0.01434496,0.16238565,-0.19719691,0.06699735,-0.10753759,0.30480126,-0.74829540,0.00000000,-0.00000000
1.02951476,0.82534356,-1.44233962,0.09941006,-0.17818745,0.30957777,-0.57868905,0.00692989,-0.01387466,0.15833859,-0.19046449,0.07059185,-0.09626859,0.28186652,-0.69022685,0.00000000,-0.00000000
1.03551776,0.79506942,-1.34690098,0.09453405,-0.16948004,0.29702608,-0.53943380,0.00633403,-0.01337142,0.15446780,-0.18385782,0.07482134,-0.08647700,0.26263351,-0.63441442,0.00000000,-0.00000000
1.04152076,0.76994721,-1.25670401,0.09031888,-0.16071609,0.28634756,-0.50251179,0.00576102,-0.01283388,0.15082688,-0.17735679,0.07969329,-0.07804066,0.24704283,-0.58133695,0.00000000,-0.00000000
1.04752376,0.74994547,-1.17207789,0.08682043,-0.15193951,0.27749792,-0.46802837,0.00521754,-0.01226248,0.14746390,-0.17094965,0.08520531,-0.07084657,0.23502618,-0.53139343,0.00000000,-0.00000000
1.05352676,0.73501118,-1.09327047,0.08408603,-0.14320385,0.27042458,-0.43605040,0.00470969,-0.01165938,0.14441959,-0.16463351,0.09134291,-0.06479392,0.22651314,-0.48490468,0.00000000,-0.00000000
1.05952976,0.72507148,-1.02045670,0.08215431,-0.13457177,0.26506705,-0.40661027,0.00424287,-0.01102823,0.14172611,-0.15841435,0.09807767,-0.05979612,0.22143714,-0.44211772,0.00000000,-0.00000000
1.06553277,0.72003558,-0.95374818,0.08105557,-0.12611409,0.26135726,-0.37971032,0.00382176,-0.01037396,0.13940624,-0.15230651,0.10536607,-0.05578184,0.21974013,-0.40321246,0.00000000,-0.00000000
1.07153577,0.71979681,-0.89320361,0.08081242,-0.11790867,0.25922007,-0.35532755,0.00345032,-0.00970250,0.13747324,-0.14633188,0.11314893,-0.05269523,0.22137613,-0.36831020,0.00000000,-0.00000000
1.07753877,0.72423501,-0.83883955,0.08144084,-0.11003905,0.25857400,-0.33341853,0.00313179,-0.00902049,0.13593118,-0.14051872,0.12135162,-0.05049536,0.22631348,-0.33748335,0.00000000,-0.00000000
1.08354177,0.73321918,-0.79064118,0.08295131,-0.10259297,0.25933217,-0.31392418,0.00286875,-0.00833498,0.13477585,-0.13490047,0.12988510,-0.04915493,0.23453572,-0.31076587,0.00000000,-0.00000000
1.08954477,0.74661048,-0.74857266,0.08535011,-0.09566085,0.26140360,-0.29677443,0.00266315,-0.00765311,0.13399611,-0.12951437,0.13864764,-0.04865854,0.24604112,-0.28816376,0.00000000,-0.00000000
1.09554777,0.76426534,-0.71258667,0.08864056,-0.08933436,0.26469476,-0.28189246,0.00251636,-0.00698189,0.13357573,-0.12440019,0.14752736,-0.04900039,0.26084092,-0.26966525,0.00000000,-0.00000000
1.10155078,0.78603861,-0.68263268,0.09282411,-0.08370496,0.26911144,-0.26919855,0.00242925,-0.00632789,0.13349539,-0.11959906,0.15640541,-0.05018179,0.27895617,-0.25524996,0.00000000,-0.00000000
1.10755378,0.81178639,-0.65866381,0.09790110,-0.07886254,0.27456072,-0.25861331,0.00240219,-0.00569711,0.13373501,-0.11515238,0.16515971,-0.05220836,0.30041328,-0.24489675,0.00000000,-0.00000000
1.11355678,0.84136830,-0.64064166,0.10387125,-0.07489421,0.28095305,-0.25006019,0.00243510,-0.00509476,0.13427605,-0.11110096,0.17366910,-0.05508715,0.32523838,-0.23858990,0.00000000,-0.00000000
1.11955978,0.87464884,-0.62853921,0.11073366,-0.07188310,0.28820428,-0.24346736,0.00252744,-0.00452518,0.13510368,-0.10748430,0.18181765,-0.05882375,0.35345058,-0.23632325,0.00000000,-0.00000000
1.12556278,0.91149746,-0.62234134,0.11848630,-0.06990722,0.29623740,-0.23876866,0.00267819,-0.00399176,0.13620881,-0.10434001,0.18949908,-0.06341957,0.38505419,-0.23810221,0.00000000,-0.00000000
1.13156578,0.95178716,-0.62204311,0.12712499,-0.06903835,0.30498390,-0.23590392,0.00288584,-0.00349695,0.13758963,-0.10170342,0.19662082,-0.06886922,0.42003032,-0.24394347,0.00000000,-0.00000000
1.13756878,0.99539126,-0.62764571,0.13664198,-0.06934089,0.31438457,-0.23481847,0.00314831,-0.00304222,0.13925271,-0.09960724,0.20310771,-0.07515826,0.45832789,-0.25387249,0.00000000,-0.00000000
1.14357179,1.04217839,-0.63915029,0.14702393,-0.07087069,0.32438964,-0.23546191,0.00346292,-0.00262817,0.14121344,-0.09808129,0.20890494,-0.08226128,0.49985462,-0.26791885,0.00000000,-0.00000000
1.14957479,1.09200554,-0.65654991,0.15824969,-0.07367369,0.33495811,-0.23778644,0.00382631,-0.00225457,0.14349577,-0.09715231,0.21398026,-0.09014055,0.54446814,-0.28610967,0.00000000,-0.00000000
1.15557779,1.14470960,-0.67981997,0.17028776,-0.07778461,0.34605625,-0.24174460,0.00423437,-0.00192049,0.14613125,-0.09684372,0.21832497,-0.09874506,0.59196782,-0.30846137,0.00000000,-0.00000000
1.16158079,1.20009749,-0.70890766,0.18309372,-0.08322539,0.35765533,-0.24728684,0.00468224,-0.00162438,0.14915734,-0.09717548,0.22195399,-0.10801031,0.64208773,-0.33497025,0.00000000,-0.00000000
1.16758379,1.25793562,-0.74372091,0.19660772,-0.09000368,0.36972865,-0.25435881,0.00516424,-0.00136423,0.15261500,-0.09816384,0.22490464,-0.11785860,0.69449121,-0.36560223,0.00000000,-0.00000000
1.17358679,1.31793927,-0.78411738,0.21075222,-0.09811127,0.38224795,-0.26289884,0.00567387,-0.00113765,0.15654576,-0.09982108,0.22723431,-0.12820003,0.74876746,-0.40028240,0.00000000,-0.00000000
1.17958979,1.37976253,-0.82989435,0.22543021,-0.10752258,0.39517951,-0.27283550,0.00620385,-0.00094201,0.16098829,-0.10215535,0.22901711,-0.13893411,0.80443061,-0.43888477,0.00000000,-0.00000000
1.18559280,1.44298998,-0.88077984,0.24052405,-0.11819323,0.40848018,-0.28408559,0.00674620,-0.00077452,0.16597481,-0.10517036,0.23033963,-0.14995191,0.86092166,-0.48122297,0.00000000,-0.00000000
1.19159580,1.50713062,-0.93642565,0.25589504,-0.13005895,0.42209358,-0.29655261,0.00729234,-0.00063235,0.17152732,-0.10886515,0.23129597,-0.16113873,0.91761345,-0.52704231,0.00000000,-0.00000000
1.19759880,1.57161517,-0.99640289,0.27138389,-0.14303471,0.43594686,-0.31012572,0.00783322,-0.00051273,0.17765415,-0.11323388,0.23198247,-0.17237710,0.97381889,-0.57601384,0.00000000,-0.00000000
1.20360180,1.63579723,-1.06020015,0.28681222,-0.15701437,0.44994828,-0.32467943,0.00835952,-0.00041295,0.18434680,-0.11826559,0.23249216,-0.18355005,1.02880236,-0.62773080,0.00000000,-0.00000000
1.20960480,1.69895899,-1.12722482,0.30198498,-0.17187080,0.46398595,-0.34007390,0.00886190,-0.00033047,0.19157753,-0.12394399,0.23290956,-0.19454444,1.08179416,-0.68170782,0.00000000,-0.00000000
1.21560780,1.76032175,-1.19680737,0.31669391,-0.18745661,0.47792788,-0.35615582,0.00933119,-0.00026294,0.19929773,-0.13024723,0.23330585,-0.20525416,1.13200766,-0.73738326,0.00000000,-0.00000000
1.22161081,1.81906131,-1.26820879,0.33072193,-0.20360548,0.49162351,-0.37275993,0.00975867,-0.00020825,0.20743733,-0.13714770,0.23373487,-0.21558308,1.17865865,-0.79412465,0.00000000,-0.00000000
1.22761381,1.87432797,-1.34063083,0.34384830,-0.22013427,0.50490691,-0.38971099,0.01013639,-0.00016450,0.21590535,-0.14461176,0.23423005,-0.22544752,1.22098633,-0.85123735,0.00000000,-0.00000000
1.23361681,1.92527062,-1.41322875,0.35585442,-0.23684560,0.51760137,-0.40682609,0.01045734,-0.00013005,0.22459155,-0.15259948,0.23480262,-0.23477812,1.25827503,-0.90797622,0.00000000,-0.00000000
1.23961981,1.97106396,-1.48512615,0.36653004,-0.25353117,0.52952554,-0.42391731,0.01071577,-0.00010352,0.23336939,-0.16106437,0.23544098,-0.24352097,1.28987598,-0.96356004,0.00000000,-0.00000000
1.24562281,2.01093793,-1.55543139,0.37567965,-0.26997551,0.54050061,-0.44079442,0.01090737,-0.00008377,0.24209993,-0.16995302,0.23611152,-0.25163798,1.31522811,-1.01718816,0.00000000,-0.00000000
1.25162581,2.04420779,-1.62325490,0.38312872,-0.28596024,0.55035831,-0.45726774,0.01102943,-0.00006991,0.25063669,-0.17920482,0.23676060,-0.25910636,1.33387705,-1.06805892,0.00000000,-0.00000000
1.25762881,2.07030352,-1.68772700,0.38872963,-0.30126847,0.55894932,-0.47315087,0.01108099,-0.00006129,0.25883126,-0.18875165,0.23731777,-0.26591732,1.34549142,-1.11538913,0.00000000,-0.00000000
1.26363182,2.08879685,-1.74801546,0.39236687,-0.31568943,0.56615155,-0.48826344,0.01106288,-0.00005751,0.26653926,-0.19851769,0.23769991,-0.27207402,1.34987562,-1.15843389,0.00000000,-0.00000000
1.26963482,2.09942447,-1.80334244,0.39396143,-0.32902306,0.57187782,-0.50243358,0.01097771,-0.00005839,0.27362645,-0.20841939,0.23781605,-0.27758895,1.34697850,-1.19650600,0.00000000,-0.00000000
1.27563782,2.10210600,-1.85300031,0.39347400,-0.34108439,0.57608239,-0.51550045,0.01082984,-0.00006401,0.27997461,-0.21836556,0.23757272,-0.28248081,1.33689744,-1.22899433,0.00000000,-0.00000000
1.28164082,2.09695529,-1.89636599,0.39090693,-0.35170759,0.57876597,-0.52731649,0.01062518,-0.00007468,0.28548682,-0.22825784,0.23687931,-0.28677124,1.31987744,-1.25538024,0.00000000,-0.00000000
1.28764382,2.08428432,-1.93291351,0.38630479,-0.36074958,0.57997856,-0.53774978,0.01037109,-0.00009095,0.29009188,-0.23799149,0.23565331,-0.29048150,1.29630526,-1.27525161,0.00000000,-0.00000000
1.29364682,2.06459894,-1.96222472,0.37975349,-0.36809302,0.57982014,-0.54668617,0.01007606,-0.00011364,0.29374758,-0.24745660,0.23382501,-0.29362939,1.26669873,-1.28831390,0.00000000,-0.00000000
1.29964982,2.03858619,-1.98399791,0.37137794,-0.37364867,0.57843869,-0.55403161,0.00974947,-0.00014382,0.29644258,-0.25653972,0.23134146,-0.29622664,1.23169149,-1.29439783,0.00000000,-0.00000000
1.30565283,2.00709360,-1.99805443,0.36133840,-0.37735703,0.57602571,-0.55971441,0.00940126,-0.00018286,0.29819671,-0.26512605,0.22816947,-0.29827692,1.19201384,-1.29346349,0.00000000,-0.00000000
1.31165583,1.97110083,-2.00434321,0.34982560,-0.37918923,0.57280921,-0.56368753,0.00904161,-0.00023240,0.29905977,-0.27310205,0.22429752,-0.29977467,1.14847042,-1.28560072,0.00000000,-0.00000000
1.31765883,1.93168489,-2.00294326,0.33705480,-0.37914718,0.56904438,-0.56593092,0.00868057,-0.00029437,0.29910869,-0.28035843,0.21973643,-0.30070478,1.10191548,-1.27102592,0.00000000,-0.00000000
1.32366183,1.88998032,-1.99406411,0.32325921,-0.37726300,0.56500250,-0.56645376,0.00832777,-0.00037100,0.29844335,-0.28679356,0.21451886,-0.30104326,1.05322692,-1.25007533,0.00000000,-0.00000000
1.32966483,1.84713597,-1.97804428,0.30868277,-0.37359781,0.56095834,-0.56529654,0.00799210,-0.00046482,0.29718104,-0.29231706,0.20869769,-0.30075872,1.00327988,-1.22319524,0.00000000,-0.00000000
1.33566783,1.80427040,-1.95534757,0.29357278,-0.36823989,0.55717685,-0.56253275,0.00768141,-0.00057863,0.29545012,-0.29685338,0.20234340,-0.29981473,0.95292121,-1.19092956,0.00000000,-0.00000000
1.34167084,1.76242787,-1.92655732,0.27817269,-0.36130235,0.55389976,-0.55827013,0.00740230,-0.00071546,0.29338301,-0.30034536,0.19554061,-0.29817279,0.90294550,-1.15390507,0.00000000,-0.00000000
1.34767384,1.72253711,-1.89236825,0.26271515,-0.35292033,0.55133271,-0.55265119,0.00715993,-0.00087857,0.29110898,-0.30275738,0.18838405,-0.29579576,0.85407381,-1.11281506,0.00000000,-0.00000000
1.35367684,1.68537473,-1.85357605,0.24741583,-0.34324784,0.54963378,-0.54585284,0.00695786,-0.00107136,0.28874712,-0.30407804,0.18097418,-0.29265150,0.80693571,-1.06840191,0.00000000,-0.00000000
1.35967984,1.65153514,-1.81106436,0.23246804,-0.33245431,0.54890384,-0.53808489,0.00679804,-0.00129730,0.28639995,-0.30432204,0.17341279,-0.28871648,0.76205532,-1.02143902,0.00000000,-0.00000000
1.36568284,1.62140834,-1.76578921,0.21803845,-0.32072101,0.54917952,-0.52958738,0.00668073,-0.00155984,0.28414785,-0.30353122,0.16579868,-0.28397913,0.71984177,-0.97271280,0.00000000,-0.00000000
1.37168584,1.59516679,-1.71876081,0.20426396,-0.30823721,0.55042909,-0.52062645,0.00660459,-0.00186229,0.28204487,-0.30177450,0.15822380,-0.27844264,0.68058421,-0.92300508,0.00000000,-0.00000000
1.37768884,1.57276201,-1.67102276,0.19124989,-0.29519638,0.55255149,-0.51148886,0.00656678,-0.00220770,0.28011595,-0.29914678,0.15076997,-0.27212704,0.64445149,-0.87307637,0.00000000,-0.00000000
1.38369185,1.55393092,-1.62362897,0.17906935,-0.28179233,0.55537886,-0.50247512,0.00656309,-0.00259869,0.27835577,-0.29576650,0.14350636,-0.26507043,0.61149626,-0.82365037,0.00000000,-0.00000000
1.38969485,1.53821184,-1.57761853,0.16776398,-0.26821546,0.55868223,-0.49389129,0.00658815,-0.00303733,0.27672928,-0.29177226,0.13648778,-0.25732922,0.58166314,-0.77540002,0.00000000,-0.00000000
1.39569785,1.52496915,-1.53398906,0.15734563,-0.25464905,0.56218036,-0.48603975,0.00663568,-0.00352492,0.27517394,-0.28731819,0.12975383,-0.24897738,0.55480045,-0.72893523,0.00000000,-0.00000000
1.40170085,1.51342560,-1.49366930,0.14779918,-0.24126582,0.56555118,-0.47920908,0.00669872,-0.00406190,0.27360337,-0.28256855,0.12332901,-0.24010469,0.53067476,-0.68479255,0.00000000,-0.00000000
1.40770385,1.50270038,-1.45749166,0.13908613,-0.22822471,0.56844538,-0.47366361,0.00676991,-0.00464762,0.27191232,-0.27769159,0.11722350,-0.23081413,0.50898774,-0.64342694,0.00000000,-0.00000000
1.41370685,1.49185149,-1.42616571,0.13114866,-0.21566794,0.57050141,-0.46963280,0.00684177,-0.00528024,0.26998271,-0.27285300,0.11143479,-0.22121850,0.48939410,-0.60520545,0.00000000,-0.00000000
1.41970985,1.47991998,-1.40025374,0.12391431,-0.20371847,0.57136125,-0.46730116,0.00690700,-0.00595662,0.26769021,-0.26820917,0.10594973,-0.21143656,0.47152031,-0.57040327,0.00000000,-0.00000000
1.42571286,1.46597422,-1.38014939,0.11730056,-0.19247799,0.57068607,-0.46679903,0.00695869,-0.00667220,0.26491121,-0.26390078,0.10074718,-0.20158876,0.45498283,-0.53920169,0.00000000,-0.00000000
1.43171586,1.44915215,-1.36606054,0.11121955,-0.18202527,0.56817118,-0.46819485,0.00699061,-0.00742099,0.26152966,-0.26004670,0.09580073,-0.19179290,0.43940549,-0.51168836,0.00000000,-0.00000000
1.43771886,1.42869947,-1.35799725,0.10558246,-0.17241526,0.56355935,-0.47148918,0.00699738,-0.00819556,0.25744348,-0.25673886,0.09108165,-0.18216002,0.42443511,-0.48785952,0.00000000,-0.00000000
1.44372186,1.40400229,-1.35576596,0.10030348,-0.16367864,0.55665209,-0.47661110,0.00697463,-0.00898712,0.25257025,-0.25403812,0.08656175,-0.17279048,0.40975503,-0.46762423,0.00000000,-0.00000000
1.44972486,1.37461304,-1.35897023,0.09530325,-0.15582213,0.54731832,-0.48341707,0.00691916,-0.00978561,0.24685185,-0.25197144,0.08221602,-0.16377082,0.39509606,-0.45081058,0.00000000,-0.00000000
1.45572786,1.34026848,-1.36701872,0.09051168,-0.14882940,0.53550006,-0.49169270,0.00682900,-0.01057989,0.24025787,-0.25053052,0.07802501,-0.15517113,0.38024460,-0.43717355,0.00000000,-0.00000000
1.46173087,1.30089973,-1.37914023,0.08586999,-0.14266261,0.52121502,-0.50115720,0.00670344,-0.01135798,0.23278772,-0.24967200,0.07397687,-0.14704339,0.36504796,-0.42640453,0.00000000,-0.00000000
1.46773387,1.25663406,-1.39440579,0.08133214,-0.13726459,0.50455611,-0.51147079,0.00654302,-0.01210732,0.22447136,-0.24931920,0.07006889,-0.13942064,0.34941679,-0.41814219,0.00000000,-0.00000000
1.47373687,1.20778891,-1.41175708,0.07686546,-0.13256152,0.48568792,-0.52224458,0.00634947,-0.01281514,0.21536867,-0.24936534,0.06630871,-0.13231700,0.33332482,-0.41198441,0.00000000,-0.00000000
1.47973987,1.15485894,-1.43004026,0.07245071,-0.12846610,0.46484062,-0.53305276,0.00612565,-0.01346873,0.20556765,-0.24967810,0.06271501,-0.12572865,0.31680632,-0.40750107,0.00000000,-0.00000000
1.48574287,1.09849725,-1.44804403,0.06808152,-0.12488097,0.44230154,-0.54344660,0.00587537,-0.01405593,0.19518145,-0.25010538,0.05931788,-0.11963543,0.29995152,-0.40424727,0.00000000,-0.00000000
1.49174587,1.03949180,-1.46454049,0.06376340,-0.12170250,0.41840512,-0.55296969,0.00560329,-0.01456539,0.18434473,-0.25048180,0.05615873,-0.11400318,0.28290044,-0.40177660,0.00000000,-0.00000000
1.49774887,0.97873888,-1.47832713,0.05951234,-0.11882452,0.39352162,-0.56117377,0.00531475,-0.01498702,0.17320924,-0.25063590,0.05329003,-0.10878648,0.26583563,-0.39965419,0.00000000,-0.00000000
1.50375188,0.91721455,-1.48826814,0.05535319,-0.11614207,0.36804531,-0.56763450,0.00501558,-0.01531227,0.16193920,-0.25039741,0.05077467,-0.10393182,0.24897426,-0.39746892,0.00000000,-0.00000000
1.50975488,0.85594596,-1.49333349,0.05131792,-0.11355494,0.34238266,-0.57196656,0.00471192,-0.01553444,0.15070646,-0.24960454,0.04868514,-0.09938076,0.23255992,-0.39484471,0.00000000,-0.00000000
1.51575788,0.79598332,-1.49263397,0.04744376,-0.11097087,0.31694092,-0.57383721,0.00441006,-0.01564892,0.13968590,-0.24811069,0.04710258,-0.09507316,0.21685462,-0.39145019,0.00000000,-0.00000000
1.52176088,0.73837400,-1.48545083,0.04377150,-0.10830832,0.29211777,-0.57297797,0.00411630,-0.01565332,0.12905109,-0.24579047,0.04611561,-0.09095023,0.20213117,-0.38700679,0.00000000,-0.00000000
1.52776388,0.68413912,-1.47125877,0.04034382,-0.10549875,0.26829217,-0.56919379,0.00383675,-0.01554758,0.11897039,-0.24254474,0.04581910,-0.08695716,0.18866621,-0.38129474,0.00000000,-0.00000000
1.53376688,0.63425352,-1.44974143,0.03720385,-0.10248820,0.24581662,-0.56236937,0.00357723,-0.01533395,0.10960373,-0.23830436,0.04631272,-0.08304546,0.17673410,-0.37415702,0.00000000,-0.00000000
1.53976988,0.58962905,-1.42079886,0.03439393,-0.09923836,0.22501122,-0.55247235,0.00334317,-0.01501696,0.10109990,-0.23303266,0.04769939,-0.07917471,0.16660157,-0.36550102,0.00000000,-0.00000000
1.54577289,0.55110135,-1.38454689,0.03195456,-0.09572693,0.20615913,-0.53955347,0.00313948,-0.01460319,0.09359459,-0.22672653,0.05008358,-0.07531381,0.15852322,-0.35529811,0.00000000,-0.00000000
1.55177589,0.51941972,-1.34130871,0.02992361,-0.09194731,0.18950370,-0.52374356,0.00297052,-0.01410111,0.08720887,-0.21941605,0.05356934,-0.07144166,0.15273778,-0.34358109,0.00000000,-0.00000000
1.55777889,0.49523973,-1.29159915,0.02833568,-0.08790788,0.17524688,-0.50524772,0.00284001,-0.01352076,0.08204834,-0.21116293,0.05825823,-0.06754740,0.14946491,-0.33043978,0.00000000,-0.00000000
1.56378189,0.47911798,-1.23610299,0.02722164,-0.08363059,0.16354883,-0.48433710,0.00275099,-0.01287345,0.07820260,-0.20205768,0.06424695,-0.06363007,0.14890245,-0.31601509,0.00000000,-0.00000000
1.56978489,0.47150845,-1.17564810,0.02660834,-0.07914931,0.15452832,-0.46133854,0.00270581,-0.01217138,0.07574504,-0.19221592,0.07162481,-0.05969797,0.15122392,-0.30049177,0.00000000,-0.00000000
1.57578789,0.47275973,-1.11117527,0.02651832,-0.07450776,0.14826387,-0.43662284,0.00270610,-0.01142729,0.07473282,-0.18177388,0.08047104,-0.05576769,0.15657612,-0.28409029,0.00000000,-0.00000000
1.58179090,0.48311287,-1.04370588,0.02696968,-0.06975736,0.14479520,-0.41059215,0.00275275,-0.01065408,0.07520697,-0.17088346,0.09085193,-0.05186296,0.16507664,-0.26705832,0.00000000,-0.00000000
1.58779390,0.50269912,-0.97430918,0.02797588,-0.06495492,0.14412477,-0.38366698,0.00284591,-0.00986445,0.07719240,-0.15970706,0.10281801,-0.04801334,0.17681134,-0.24966206,0.00000000,-0.00000000
1.59379690,0.53153770,-0.90407055,0.02954560,-0.06016038,0.14621952,-0.35627361,0.00298499,-0.00907063,0.08069792,-0.14841243,0.11640117,-0.04425298,0.19183157,-0.23217779,0.00000000,-0.00000000
1.59979990,0.56953328,-0.83406202,0.03168250,-0.05543474,0.15101225,-0.32883218,0.00316870,-0.00828406,0.08571608,-0.13716773,0.13161213,-0.04061940,0.21015141,-0.21488417,0.00000000,-0.00000000
1.60580290,0.61647347,-0.76531605,0.03438510,-0.05083812,0.15840308,-0.30174610,0.00339500,-0.00751519,0.09222297,-0.12613713,0.14843800,-0.03715252,0.23174481,-0.19805524,0.00000000,-0.00000000
1.61180590,0.67202659,-0.69880363,0.03764647,-0.04642807,0.16826062,-0.27539298,0.00366119,-0.00677332,0.10017784,-0.11547687,0.16684051,-0.03389382,0.25654290,-0.18195457,0.00000000,-0.00000000
