energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-0.26113057,1.48974275,0.01826662,0.35872163,0.84268592,0.44923379,0.05090246,0.11117984,0.26657685,0.38098360
-0.25512756,1.41521471,0.01675100,0.33428641,0.78942906,0.41402313,0.04674450,0.10350429,0.25780558,0.38640697
-0.24912456,1.34905722,0.01528814,0.31109232,0.73901509,0.38022650,0.04273129,0.09637512,0.25200613,0.39615811
-0.24312156,1.29225722,0.01389619,0.28944360,0.69226127,0.34825566,0.03891170,0.08988041,0.24920915,0.41029440
-0.23711856,1.24561174,0.01259098,0.26959579,0.64988686,0.31846251,0.03532768,0.08409393,0.24942266,0.42882777
-0.23111556,1.20972068,0.01138580,0.25175351,0.61250724,0.29113590,0.03201378,0.07907405,0.25263389,0.45172442
-0.22511256,1.18498577,0.01029137,0.23607012,0.58063233,0.26650094,0.02899690,0.07486329,0.25881119,0.47890503
-0.21910955,1.17161512,0.00931579,0.22264935,0.55466882,0.24472030,0.02629637,0.07148820,0.26790583,0.51024525
-0.21310655,1.16963245,0.00846466,0.21154840,0.53492538,0.22589747,0.02392420,0.06895987,0.27985372,0.54557662
-0.20710355,1.17888992,0.00774118,0.20278220,0.52162016,0.21008128,0.02188561,0.06727458,0.29457678,0.58468769
-0.20110055,1.19908372,0.00714639,0.19632864,0.51488959,0.19727151,0.02017957,0.06641490,0.31198397,0.62732542
-0.19509755,1.22977110,0.00667938,0.19213418,0.51479772,0.18742506,0.01879960,0.06635094,0.33197182,0.67319677
-0.18909455,1.27038809,0.00633754,0.19011974,0.52134521,0.18046230,0.01773447,0.06704175,0.35442452,0.72197049
-0.18309155,1.32026694,0.00611680,0.19018628,0.53447732,0.17627326,0.01696910,0.06843683,0.37921351,0.77327925
-0.17708854,1.37865264,0.00601193,0.19222006,0.55409033,0.17472348,0.01648525,0.07047764,0.40619647,0.82672191
-0.17108554,1.44471806,0.00601671,0.19609714,0.58003606,0.17565907,0.01626235,0.07309913,0.43521601,0.88186630
-0.16508254,1.51757743,0.00612421,0.20168716,0.61212418,0.17891116,0.01627810,0.07623124,0.46609796,0.93825231
-0.15907954,1.59629801,0.00632696,0.20885613,0.65012255,0.18429941,0.01650915,0.07980030,0.49864946,0.99539563
-0.15307654,1.67991011,0.00661710,0.21746839,0.69375551,0.19163476,0.01693156,0.08373036,0.53265707,1.05279196
-0.14707354,1.76741563,0.00698658,0.22738752,0.74270076,0.20072137,0.01752127,0.08794444,0.56788497,1.10992196
-0.14107054,1.85779541,0.00742722,0.23847665,0.79658504,0.21135796,0.01825443,0.09236566,0.60407361,1.16625683
-0.13506753,1.95001591,0.00793085,0.25059790,0.85497940,0.22333863,0.01910768,0.09691828,0.64093882,1.22126449
-0.12906453,2.04303542,0.00848934,0.26361151,0.91739461,0.23645336,0.02005836,0.10152860,0.67817176,1.27441642
-0.12306153,2.13581037,0.00909469,0.27737449,0.98327739,0.25048836,0.02108464,0.10612579,0.71543966,1.32519494
-0.11705853,2.22730201,0.00973902,0.29173930,1.05200798,0.26522639,0.02216570,0.11064255,0.75238770,1.37310067
-0.11105553,2.31648369,0.01041464,0.30655262,1.12289974,0.28044729,0.02328174,0.11501573,0.78864192,1.41766028
-0.10505253,2.40234901,0.01111399,0.32165439,1.19520115,0.29592874,0.02441412,0.11918676,0.82381332,1.45843396
-0.09904952,2.48392089,0.01182967,0.33687735,1.26810050,0.31144746,0.02554543,0.12310204,0.85750303,1.49502256
-0.09304652,2.56026161,0.01255442,0.35204727,1.34073349,0.32678075,0.02665954,0.12671320,0.88930856,1.52707420
-0.08704352,2.63048361,0.01328106,0.36698380,1.41219375,0.34170855,0.02774177,0.12997727,0.91883090,1.55428992
-0.08104052,2.69376111,0.01400249,0.38150224,1.48154604,0.35601589,0.02877895,0.13285682,0.94568241,1.57642855
-0.07503752,2.74934209,0.01471165,0.39541605,1.54784203,0.36949572,0.02975964,0.13532001,0.96949511,1.59331029
-0.06903452,2.79656052,0.01540150,0.40854009,1.61013801,0.38195209,0.03067421,0.13734062,0.98992929,1.60481923
-0.06303152,2.83484848,0.01606499,0.42069466,1.66751417,0.39320344,0.03151513,0.13889806,1.00668208,1.61090468
-0.05702851,2.86374779,0.01669506,0.43170990,1.71909469,0.40308600,0.03227709,0.13997740,1.01949563,1.61158131
-0.05102551,2.88292089,0.01728468,0.44143073,1.76406810,0.41145722,0.03295721,0.14056945,1.02816474,1.60692834
-0.04502251,2.89216044,0.01782685,0.44972177,1.80170707,0.41819887,0.03355522,0.14067074,1.03254357,1.59708771
-0.03901951,2.89139744,0.01831468,0.45647228,1.83138697,0.42321991,0.03407361,0.14028371,1.03255122,1.58226156
-0.03301651,2.88070734,0.01874148,0.46160065,1.85260262,0.42645891,0.03451773,0.13941674,1.02817587,1.56270891
-0.02701351,2.86031392,0.01910083,0.46505840,1.86498245,0.42788586,0.03489580,0.13808432,1.01947741,1.53874197
-0.02101051,2.83059037,0.01938679,0.46683322,1.86829970,0.42750336,0.03521888,0.13630710,1.00658833,1.51072181
-0.01500750,2.79205751,0.01959396,0.46695110,1.86248023,0.42534710,0.03550076,0.13411197,0.98971277,1.47905366
-0.00900450,2.74537871,0.01971770,0.46547712,1.84760651,0.42148550,0.03575768,0.13153198,0.96912375,1.44418182
-0.00300150,2.69135133,0.01975430,0.46251504,1.82391775,0.41601860,0.03600805,0.12860624,0.94515850,1.40658400
0.00300150,2.63089466,0.01970112,0.45820541,1.79180617,0.40907615,0.03627196,0.12537957,0.91821214,1.36676511
0.00900450,2.56503433,0.01955675,0.45272242,1.75180931,0.40081491,0.03657064,0.12190209,0.88872959,1.32525053
0.01500750,2.49488332,0.01932116,0.44626937,1.70459892,0.39141529,0.03692584,0.11822855,0.85719622,1.28257856
0.02101051,2.42161997,0.01899579,0.43907311,1.65096648,0.38107732,0.03735913,0.11441752,0.82412722,1.23929220
0.02701351,2.34646334,0.01858362,0.43137752,1.59180611,0.37001622,0.03789112,0.11053037,0.79005614,1.19593025
0.03301651,2.27064675,0.01808918,0.42343635,1.52809518,0.35845752,0.03854072,0.10663016,0.75552288,1.15301772
0.03901951,2.19539006,0.01751857,0.41550574,1.46087346,0.34663199,0.03932432,0.10278033,0.72106160,1.11105585
0.04502251,2.12187177,0.01687931,0.40783672,1.39122133,0.33477059,0.04025515,0.09904334,0.68718868,1.07051188
0.05102551,2.05120180,0.01618031,0.40066803,1.32023784,0.32309943,0.04134258,0.09547937,0.65439145,1.03180895
0.05702851,1.98439611,0.01543164,0.39421959,1.24901919,0.31183504,0.04259164,0.09214488,0.62311772,0.99531653
0.06303152,1.92235400,0.01464437,0.38868685,1.17863836,0.30118007,0.04400262,0.08909148,0.59376667,0.96134174
0.06903452,1.86583904,0.01383033,0.38423633,1.11012632,0.29131947,0.04557086,0.08636470,0.56668124,0.93012213
0.07503752,1.81546453,0.01300184,0.38100243,1.04445535,0.28241734,0.04728675,0.08400318,0.54214230,0.90182021
0.08104052,1.77168384,0.01217151,0.37908567,0.98252476,0.27461446,0.04913586,0.08203787,0.52036471,0.87652016
0.08704352,1.73478616,0.01135190,0.37855223,0.92514916,0.26802654,0.05109929,0.08049163,0.50149539,0.85422709
0.09304652,1.70489758,0.01055533,0.37943490,0.87304942,0.26274320,0.05315425,0.07937899,0.48561331,0.83486894
0.09904952,1.68198745,0.00979359,0.38173510,0.82684619,0.25882762,0.05527464,0.07870615,0.47273134,0.81830103
0.10505253,1.66587940,0.00907777,0.38542583,0.78705579,0.25631679,0.05743192,0.07847123,0.46279987,0.80431333
0.11105553,1.65626641,0.00841803,0.39045525,0.75408817,0.25522235,0.05959594,0.07866466,0.45571183,0.79264011
0.11705853,1.65272903,0.00782342,0.39675066,0.72824658,0.25553179,0.06173589,0.07926972,0.45130899,0.78297153
0.12306153,1.65475568,0.00730181,0.40422245,0.70972862,0.25720992,0.06382114,0.08026324,0.44938909,0.77496689
0.12906453,1.66176402,0.00685969,0.41276782,0.69862814,0.26020061,0.06582216,0.08161620,0.44971365,0.76826879
0.13506753,1.67312222,0.00650217,0.42227398,0.69493769,0.26442854,0.06771124,0.08329454,0.45201599,0.76251764
0.14107054,1.68816926,0.00623287,0.43262074,0.69855128,0.26980100,0.06946317,0.08525979,0.45600925,0.75736597
0.14707354,1.70623338,0.00605387,0.44368222,0.70926709,0.27620955,0.07105568,0.08746971,0.46139415,0.75249176
0.15307654,1.72664810,0.00596574,0.45532778,0.72679019,0.28353170,0.07246983,0.08987895,0.46786628,0.74761043
0.15907954,1.74876530,0.00596749,0.46742218,0.75073523,0.29163239,0.07369018,0.09243955,0.47512276,0.74248493
0.16508254,1.77196548,0.00605658,0.47982515,0.78062917,0.30036548,0.07470477,0.09510150,0.48286810,0.73693359
0.17108554,1.79566507,0.00622900,0.49239046,0.81591446,0.30957522,0.07550505,0.09781324,0.49081942,0.73083559
0.17708854,1.81932124,0.00647921,0.50496495,0.85595292,0.31909773,0.07608566,0.10052220,0.49871079,0.72413392
0.18309155,1.84243477,0.00680032,0.51738759,0.90003068,0.32876272,0.07644411,0.10317541,0.50629691,0.71683588
0.18909455,1.86455147,0.00718407,0.52948899,0.94736463,0.33839537,0.07658047,0.10572014,0.51335617,0.70901132
0.19509755,1.88526291,0.00762099,0.54109161,0.99711081,0.34781850,0.07649700,0.10810472,0.51969317,0.70078887
0.20110055,1.90420700,0.00810054,0.55201085,1.04837489,0.35685515,0.07619789,0.11027944,0.52514081,0.69235039
0.20710355,1.92106910,0.00861126,0.56205717,1.10022500,0.36533145,0.07568897,0.11219752,0.52956204,0.68392412
0.21310655,1.93558390,0.00914093,0.57103932,1.15170706,0.37307989,0.07497752,0.11381629,0.53285132,0.67577679
0.21910955,1.94753832,0.00967689,0.57876867,1.20186222,0.37994287,0.07407225,0.11509832,0.53493590,0.66820504
0.22511256,1.95677542,0.01020620,0.58506440,1.24974624,0.38577642,0.07298322,0.11601266,0.53577678,0.66152651
0.23111556,1.96319915,0.01071598,0.58975956,1.29445039,0.39045404,0.07172195,0.11653604,0.53536947,0.65607070
0.23711856,1.96677935,0.01119368,0.59270734,1.33512293,0.39387047,0.07030156,0.11665389,0.53374437,0.65217000
0.24312156,1.96755654,0.01162738,0.59378761,1.37099058,0.39594510,0.06873693,0.11636128,0.53096666,0.65015079
0.24912456,1.96564588,0.01200609,0.59291302,1.40137906,0.39662503,0.06704487,0.11566357,0.52713570,0.65032484
0.25512756,1.96123928,0.01232007,0.59003437,1.42573153,0.39588744,0.06524426,0.11457679,0.52238363,0.65298108
0.26113057,1.95460536,0.01256102,0.58514493,1.44362436,0.39374118,0.06335615,0.11312757,0.51687320,0.65837764
0.26713357,1.94608630,0.01272236,0.57828327,1.45477905,0.39022734,0.06140370,0.11135280,0.51079465,0.66673429
0.27313657,1.93609132,0.01279939,0.56953442,1.45906972,0.38541882,0.05941209,0.10929880,0.50436154,0.67822537
0.27913957,1.92508659,0.01278936,0.55902911,1.45652573,0.37941873,0.05740822,0.10702007,0.49780560,0.69297318
0.28514257,1.91358140,0.01269160,0.54694112,1.44732888,0.37235769,0.05542029,0.10457769,0.49137056,0.71104200
0.29114557,1.90211107,0.01250744,0.53348264,1.43180544,0.36439002,0.05347726,0.10203739,0.48530504,0.73243296
0.29714857,1.89121703,0.01224017,0.51889792,1.41041297,0.35568894,0.05160809,0.09946732,0.47985474,0.75707986
0.30315158,1.88142475,0.01189489,0.50345538,1.38372256,0.34644104,0.04984103,0.09693564,0.47525405,0.78484617
0.30915458,1.87322070,0.01147830,0.48743850,1.35239720,0.33683998,0.04820265,0.09450807,0.47171745,0.81552352
0.31515758,1.86702920,0.01099849,0.47113600,1.31716718,0.32708002,0.04671694,0.09224540,0.46943095,0.84883177
0.32116058,1.86319050,0.01046460,0.45483159,1.27880353,0.31734927,0.04540442,0.09020118,0.46854393,0.88442093
0.32716358,1.86194111,0.00988661,0.43879392,1.23809090,0.30782328,0.04428123,0.08841963,0.46916186,0.92187498
0.33316658,1.86339762,0.00927493,0.42326712,1.19580078,0.29865900,0.04335839,0.08693385,0.47134005,0.96071767
0.33916958,1.86754477,0.00864018,0.40846237,1.15266656,0.28998953,0.04264116,0.08576449,0.47507898,1.00042029
0.34517259,1.87422879,0.00799284,0.39455094,1.10936120,0.28191979,0.04212859,0.08491889,0.48032137,1.04041121
0.35117559,1.88315616,0.00734303,0.38165894,1.06647865,0.27452344,0.04181333,0.08439073,0.48695124,1.08008699
0.35717859,1.89389845,0.00670026,0.36986405,1.02451961,0.26784101,0.04168162,0.08416022,0.49479515,1.11882480
0.36318159,1.90590271,0.00607329,0.35919445,0.98388217,0.26187946,0.04171357,0.08419488,0.50362560,1.15599564
0.36918459,1.91850755,0.00547001,0.34962976,0.94485752,0.25661319,0.04188366,0.08445075,0.51316666,1.19097807
0.37518759,1.93096390,0.00489734,0.34110413,0.90763072,0.25198634,0.04216151,0.08487418,0.52310152,1.22317189
0.38119060,1.94245990,0.00436127,0.33351123,0.87228619,0.24791634,0.04251284,0.08540390,0.53308188,1.25201134
0.38719360,1.95214876,0.00386687,0.32671086,0.83881757,0.24429862,0.04290058,0.08597346,0.54273869,1.27697744
0.39319660,1.95917846,0.00341842,0.32053682,0.80714106,0.24101209,0.04328619,0.08651388,0.55169408,1.29760894
0.39919960,1.96272222,0.00301951,0.31480581,0.77711156,0.23792532,0.04363094,0.08695632,0.55957363,1.31351182
0.40520260,1.96200827,0.00267324,0.30932673,0.74854073,0.23490296,0.04389727,0.08723482,0.56601895,1.32436682
0.41120560,1.95634807,0.00238241,0.30391007,0.72121579,0.23181232,0.04405015,0.08728883,0.57069970,1.32993513
0.41720860,1.94516168,0.00214977,0.29837703,0.69491850,0.22852960,0.04405822,0.08706555,0.57332472,1.33006198
0.42321161,1.92799941,0.00197821,0.29256776,0.66944303,0.22494573,0.04389490,0.08652191,0.57365192,1.32467837
0.42921461,1.90455924,0.00187104,0.28634867,0.64461234,0.22097139,0.04353923,0.08562618,0.57149634,1.31380086
0.43521761,1.87469912,0.00183219,0.27961825,0.62029214,0.21654113,0.04297648,0.08435907,0.56673624,1.29752972
0.44122061,1.83844423,0.00186643,0.27231143,0.59640207,0.21161645,0.04219854,0.08271441,0.55931707,1.27604555
0.44722361,1.79598883,0.00197957,0.26440220,0.57292387,0.20618768,0.04120406,0.08069925,0.54925301,1.24960468
0.45322661,1.74769296,0.00217859,0.25590454,0.54990617,0.20027468,0.03999821,0.07833357,0.53662632,1.21853343
0.45922961,1.69407432,0.00247178,0.24687169,0.52746615,0.19392636,0.03859239,0.07564944,0.52158449,1.18322163
0.46523262,1.63579567,0.00286881,0.23739388,0.50578801,0.18721913,0.03700351,0.07268989,0.50433546,1.14411540
0.47123562,1.57364848,0.00338071,0.22759463,0.48511868,0.18025436,0.03525330,0.06950738,0.48514110,1.10170941
0.47723862,1.50853354,0.00401989,0.21762604,0.46576107,0.17315496,0.03336728,0.06616210,0.46430945,1.05653886
0.48324162,1.44143912,0.00479995,0.20766310,0.44806528,0.16606142,0.03137380,0.06272003,0.44218591,1.00917116
0.48924462,1.37341776,0.00573558,0.19789749,0.43241831,0.15912730,0.02930298,0.05925105,0.41914400,0.96019740
0.49524762,1.30556218,0.00684226,0.18853109,0.41923265,0.15251452,0.02718564,0.05582699,0.39557585,0.91022384
0.50125063,1.23898135,0.00813600,0.17976941,0.40893440,0.14638858,0.02505233,0.05251980,0.37188303,0.85986338
0.50725363,1.17477718,0.00963291,0.17181542,0.40195119,0.14091385,0.02293243,0.04939991,0.34846780,0.80972719
0.51325663,1.11402269,0.01134883,0.16486363,0.39870051,0.13624928,0.02085338,0.04653481,0.32572526,0.76041652
0.51925963,1.05774202,0.01329881,0.15909503,0.39957860,0.13254432,0.01884009,0.04398784,0.30403652,0.71251486
0.52526263,1.00689278,0.01549661,0.15467266,0.40495037,0.12993553,0.01691445,0.04181728,0.28376288,0.66658065
0.53126563,0.96235104,0.01795420,0.15173812,0.41514053,0.12854371,0.01509506,0.04007578,0.26524136,0.62314049
0.53726863,0.92489920,0.02068113,0.15040896,0.43042603,0.12847160,0.01339710,0.03880992,0.24878128,0.58268315
0.54327164,0.89521670,0.02368411,0.15077704,0.45103002,0.12980234,0.01183236,0.03806012,0.23466190,0.54565430
0.54927464,0.87387362,0.02696642,0.15290768,0.47711729,0.13259845,0.01040937,0.03786069,0.22313108,0.51245222
0.55527764,0.86132694,0.03052753,0.15683972,0.50879117,0.13690143,0.00913370,0.03824008,0.21440453,0.48342441
0.56128064,0.85791923,0.03436266,0.16258623,0.54609183,0.14273186,0.00800829,0.03922119,0.20866573,0.45886506
0.56728364,0.86387945,0.03846252,0.17013585,0.58899584,0.15008992,0.00703384,0.04082174,0.20606600,0.43901345
0.57328664,0.87932528,0.04281306,0.17945459,0.63741674,0.15895631,0.00620926,0.04305465,0.20672470,0.42405304
0.57928964,0.90426678,0.04739540,0.19048803,0.69120656,0.16929335,0.00553212,0.04592836,0.21072932,0.41411126
0.58529265,0.93861064,0.05218580,0.20316366,0.75015786,0.18104626,0.00499905,0.04944708,0.21813513,0.40925967
0.59129565,0.98216475,0.05715577,0.21739332,0.81400616,0.19414448,0.00460614,0.05361083,0.22896454,0.40951445
0.59729865,1.03464254,0.06227230,0.23307560,0.88243257,0.20850301,0.00434928,0.05841545,0.24320582,0.41483697
0.60330165,1.09566682,0.06749814,0.25009812,0.95506622,0.22402354,0.00422442,0.06385234,0.26081139,0.42513432
0.60930465,1.16477283,0.07279221,0.26833946,1.03148655,0.24059558,0.00422783,0.06990807,0.28169559,0.44025965
0.61530765,1.24141038,0.07811010,0.28767089,1.11122516,0.25809722,0.00435617,0.07656383,0.30573212,0.46001233
0.62131066,1.32494520,0.08340457,0.30795767,1.19376737,0.27639588,0.00460663,0.08379481,0.33275141,0.48413787
0.62731366,1.41465949,0.08862619,0.32905999,1.27855338,0.29534876,0.00497689,0.09156935,0.36253794,0.51232777
0.63331666,1.50975221,0.09372396,0.35083360,1.36497931,0.31480325,0.00546506,0.09984822,0.39482805,0.54421940
0.63931966,1.60933940,0.09864598,0.37313005,1.45239832,0.33459728,0.00606960,0.10858378,0.42930839,0.57939614
0.64532266,1.71245522,0.10334019,0.39579672,1.54012210,0.35455966,0.00678919,0.11771931,0.46561536,0.61738814
0.65132566,1.81805423,0.10775503,0.41867676,1.62742315,0.37451063,0.00762248,0.12718846,0.50333588,0.65767398
0.65732866,1.92501575,0.11184024,0.44160885,1.71353822,0.39426267,0.00856795,0.13691494,0.54200964,0.69968349
0.66333167,2.03215070,0.11554756,0.46442723,1.79767332,0.41362164,0.00962367,0.14681248,0.58113327,0.74280215
0.66933467,2.13821166,0.11883149,0.48696175,1.87901066,0.43238841,0.01078712,0.15678517,0.62016631,0.78637727
0.67533767,2.24190642,0.12165008,0.50903834,1.95671773,0.45036097,0.01205497,0.16672820,0.65853914,0.82972615
0.68134067,2.34191534,0.12396563,0.53047988,2.02995871,0.46733716,0.01342289,0.17652898,0.69566291,0.87214616
0.68734367,2.43691227,0.12574545,0.55110756,2.09790823,0.48311789,0.01488545,0.18606878,0.73094108,0.91292694
0.69334667,2.52558894,0.12696254,0.57074268,2.15976712,0.49751088,0.01643597,0.19522472,0.76378247,0.95136420
0.69934967,2.60668217,0.12759629,0.58920905,2.21478004,0.51033485,0.01806646,0.20387225,0.79361535,0.98677508
0.70535268,2.67900302,0.12763302,0.60633582,2.26225416,0.52142383,0.01976757,0.21188788,0.81990215,1.01851435
0.71135568,2.74146691,0.12706652,0.62196068,2.30157839,0.53063173,0.02152865,0.21915226,0.84215412,1.04599106
0.71735868,2.79312345,0.12589841,0.63593336,2.33224223,0.53783659,0.02333773,0.22555337,0.85994558,1.06868488
0.72336168,2.83318466,0.12413840,0.64811918,2.35385338,0.54294465,0.02518169,0.23098984,0.87292694,1.08616146
0.72936468,2.86105034,0.12180438,0.65840257,2.36615318,0.54589367,0.02704632,0.23537416,0.88083609,1.09808610
0.73536768,2.87632920,0.11892231,0.66669041,2.36902901,0.54665568,0.02891654,0.23863575,0.88350747,1.10423514
0.74137069,2.87885468,0.11552596,0.67291485,2.36252298,0.54523855,0.03077657,0.24072370,0.88087865,1.10450429
0.74737369,2.86869471,0.11165638,0.67703566,2.34683618,0.54168666,0.03261015,0.24160910,0.87299382,1.09891381
0.75337669,2.84615457,0.10736128,0.67904186,2.32232828,0.53608034,0.03440075,0.24128685,0.86000416,1.08760987
0.75937969,2.81177286,0.10269407,0.67895260,2.28951221,0.52853412,0.03613187,0.23977690,0.84216509,1.07086226
0.76538269,2.76631047,0.09771294,0.67681716,2.24904412,0.51919394,0.03778725,0.23712477,0.81983036,1.04905838
0.77138569,2.71073314,0.09247959,0.67271421,2.20170909,0.50823337,0.03935118,0.23340142,0.79344333,1.02269379
0.77738869,2.64618823,0.08705803,0.66675022,2.14840289,0.49584890,0.04080873,0.22870235,0.76352574,0.99235976
0.78339170,2.57397689,0.08151325,0.65905728,2.09011098,0.48225481,0.04214607,0.22314607,0.73066456,0.95872834
0.78939470,2.49552263,0.07590986,0.64979022,2.02788533,0.46767756,0.04335070,0.21687182,0.69549723,0.92253557
0.79539770,2.41233775,0.07031085,0.63912343,1.96282015,0.45235014,0.04441177,0.21003679,0.65869608,0.88456360
0.80140070,2.32598900,0.06477632,0.62724729,1.89602760,0.43650652,0.04532029,0.20281271,0.62095243,0.84562238
0.80740370,2.23806355,0.05936246,0.61436452,1.82861423,0.42037658,0.04606942,0.19538206,0.58296095,0.80653155
0.81340670,2.15013655,0.05412054,0.60068645,1.76165898,0.40418150,0.04665467,0.18793394,0.54540465,0.76810323
0.81940970,2.06374123,0.04909623,0.58642949,1.69619344,0.38812996,0.04707414,0.18065968,0.50894120,0.73112611
0.82541271,1.98034207,0.04432897,0.57181164,1.63318473,0.37241508,0.04732867,0.17374837,0.47419063,0.69635130
0.83141571,1.90131156,0.03985168,0.55704931,1.57352115,0.35721216,0.04742198,0.16738235,0.44172476,0.66448007
0.83741871,1.82791077,0.03569057,0.54235434,1.51800086,0.34267735,0.04736069,0.16173277,0.41205859,0.63615369
0.84342171,1.76127345,0.03186516,0.52793119,1.46732317,0.32894685,0.04715437,0.15695542,0.38564339,0.61194524
0.84942471,1.70239363,0.02838853,0.51397441,1.42208240,0.31613686,0.04681544,0.15318679,0.36286172,0.59235329
0.85542771,1.65211610,0.02526762,0.50066611,1.38276381,0.30434387,0.04635898,0.15054055,0.34402410,0.57779733
0.86143072,1.61112954,0.02250374,0.48817365,1.34974131,0.29364540,0.04580248,0.14910447,0.32936716,0.56861451
0.86743372,1.57996153,0.02009307,0.47664728,1.32327646,0.28410070,0.04516544,0.14893797,0.31905309,0.56505756
0.87343672,1.55897524,0.01802732,0.46621785,1.30351857,0.27575164,0.04446897,0.15007018,0.31317021,0.56729364
0.87943972,1.54836742,0.01629430,0.45699459,1.29050548,0.26862335,0.04373518,0.15249880,0.31173435,0.57540383
0.88544272,1.54816746,0.01487860,0.44906285,1.28416512,0.26272484,0.04298660,0.15618965,0.31469113,0.58938312
0.89144572,1.55823744,0.01376215,0.44248213,1.28431756,0.25804931,0.04224547,0.16107697,0.32191866,0.60914093
0.89744872,1.57827350,0.01292484,0.43728421,1.29067788,0.25457429,0.04153306,0.16706462,0.33323094,0.63450208
0.90345173,1.60780855,0.01234497,0.43347166,1.30285988,0.25226168,0.04086893,0.17402800,0.34838173,0.66520835
0.90945473,1.64621684,0.01199974,0.43101683,1.32038091,0.25105766,0.04027022,0.18181679,0.36706896,0.70092080
0.91545773,1.69272082,0.01186564,0.42986140,1.34266804,0.25089265,0.03975108,0.19025848,0.38893980,0.74122302
0.92146073,1.74640062,0.01191879,0.42991662,1.36906585,0.25168142,0.03932205,0.19916248,0.41359635,0.78562565
0.92746373,1.80620670,0.01213518,0.43106435,1.39884593,0.25332344,0.03898970,0.20832496,0.44060215,0.83357226
0.93346673,1.87097585,0.01249096,0.43315893,1.43121827,0.25570358,0.03875629,0.21753403,0.46948950,0.88444696
0.93946973,1.93945078,0.01296258,0.43602999,1.46534438,0.25869329,0.03861964,0.22657528,0.49976770,0.93758378
0.94547274,2.01030317,0.01352700,0.43948594,1.50035222,0.26215219,0.03857324,0.23523751,0.53093213,0.99227799
0.95147574,2.08216015,0.01416180,0.44331845,1.53535242,0.26593033,0.03860642,0.24331838,0.56247418,1.04779922
0.95747874,2.15363349,0.01484532,0.44730742,1.56945562,0.26987080,0.03870477,0.25062992,0.59389191,1.10340641
0.96348174,2.22335115,0.01555680,0.45122658,1.60179042,0.27381289,0.03885071,0.25700361,0.62470114,1.15836406
0.96948474,2.28999007,0.01627650,0.45484937,1.63152135,0.27759569,0.03902424,0.26229493,0.65444686,1.21195977
0.97548774,2.35230948,0.01698580,0.45795500,1.65786642,0.28106183,0.03920372,0.26638716,0.68271451,1.26352216
0.98149075,2.40918333,0.01766735,0.46033442,1.68011370,0.28406151,0.03936682,0.26919443,0.70914083,1.31243891
0.98749375,2.45963097,0.01830519,0.46179607,1.69763626,0.28645644,0.03949150,0.27066374,0.73342373,1.35817406
0.99349675,2.50284466,0.01888488,0.46217107,1.70990536,0.28812367,0.03955698,0.27077604,0.75533099,1.40028384
0.99949975,2.53821289,0.01939362,0.46131785,1.71650112,0.28895910,0.03954471,0.26954629,0.77470699,1.43843048
1.00550275,2.56533847,0.01982038,0.45912594,1.71712078,0.28888057,0.03943924,0.26702251,0.79147747,1.47239303
1.01150575,2.58405058,0.02015594,0.45551893,1.71158413,0.28783038,0.03922900,0.26328385,0.80565159,1.50207477
1.01750875,2.59441000,0.02039304,0.45045631,1.69983621,0.28577712,0.03890697,0.25843785,0.81732135,1.52750662
1.02351176,2.59670722,0.02052642,0.44393446,1.68194715,0.28271675,0.03847113,0.25261693,0.82665795,1.54884604
1.02951476,2.59145322,0.02055282,0.43598646,1.65810941,0.27867296,0.03792478,0.24597422,0.83390522,1.56637143
1.03551776,2.57936306,0.02047102,0.42668100,1.62863254,0.27369657,0.03727662,0.23867897,0.83937008,1.58047184
1.04152076,2.56133269,0.02028177,0.41612033,1.59393556,0.26786428,0.03654069,0.23091166,0.84341042,1.59163223
1.04752376,2.53840974,0.01998777,0.40443735,1.55453732,0.26127657,0.03573604,0.22285891,0.84642061,1.60041473
1.05352676,2.51175906,0.01959353,0.39179190,1.51104511,0.25405492,0.03488626,0.21470844,0.84881521,1.60743656
1.05952976,2.48262435,0.01910527,0.37836652,1.46414161,0.24633842,0.03401882,0.20664415,0.85101160,1.61334531
1.06553277,2.45228710,0.01853071,0.36436163,1.41457063,0.23827992,0.03316426,0.19884150,0.85341201,1.61879259
1.07153577,2.42202424,0.01787895,0.34999031,1.36312173,0.23004171,0.03235524,0.19146327,0.85638592,1.62440723
1.07753877,2.39306614,0.01716018,0.33547299,1.31061410,0.22179100,0.03162556,0.18465577,0.86025350,1.63076896
1.08354177,2.36655628,0.01638550,0.32103186,1.25787985,0.21369531,0.03100900,0.17854566,0.86527084,1.63838393
1.08954477,2.34351414,0.01556665,0.30688549,1.20574705,0.20591778,0.03053825,0.17323734,0.87161775,1.64766286
1.09554777,2.32480260,0.01471576,0.29324351,1.15502278,0.19861274,0.03024380,0.16881101,0.87938855,1.65890314
1.10155078,2.31110089,0.01384512,0.28030168,1.10647651,0.19192149,0.03015281,0.16532134,0.88858655,1.67227533
1.10755378,2.30288417,0.01296693,0.26823741,1.06082413,0.18596850,0.03028819,0.16279694,0.89912224,1.68781485
1.11355678,2.30041023,0.01209305,0.25720573,1.01871311,0.18085815,0.03066767,0.16124029,0.91081556,1.70541911
1.11955978,2.30371380,0.01123485,0.24733606,0.98070901,0.17667207,0.03130307,0.16062854,0.92340199,1.72485025
