energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-0.15907954,3.70280948,0.36663575,2.02505542,0.00799388,0.17828091,0.06141327,0.27279208,0.41185111,1.19437878
-0.15307654,3.62702639,0.35822201,1.98198696,0.00774419,0.17661974,0.05963846,0.26989098,0.40564727,1.16665514
-0.14707354,3.53857865,0.34819669,1.93263152,0.00748046,0.17395602,0.05764188,0.26546736,0.39759439,1.13522243
-0.14107054,3.43900814,0.33671844,1.87783521,0.00720981,0.17033607,0.05546004,0.25959713,0.38786595,1.10063270
-0.13506753,3.33017285,0.32397847,1.81860979,0.00693938,0.16583102,0.05313397,0.25238868,0.37667585,1.06353389
-0.12906453,3.21418559,0.31019370,1.75609725,0.00667611,0.16053403,0.05070788,0.24397899,0.36427087,1.02465139
-0.12306153,3.09334403,0.29559922,1.69153018,0.00642654,0.15455680,0.04822780,0.23452896,0.35092194,0.98476671
-0.11705853,2.97005510,0.28044041,1.62618950,0.00619659,0.14802556,0.04574011,0.22421791,0.33691474,0.94469391
-0.11105553,2.84675652,0.26496505,1.56136128,0.00599143,0.14107673,0.04329022,0.21323775,0.32253998,0.90525477
-0.10505253,2.72583885,0.24941566,1.49829439,0.00581531,0.13385232,0.04092128,0.20178680,0.30808382,0.86725367
-0.09904952,2.60957080,0.23402239,1.43816064,0.00567141,0.12649546,0.03867297,0.19006376,0.29381860,0.83145288
-0.09304652,2.50003059,0.21899673,1.38201871,0.00556183,0.11914605,0.03658055,0.17826189,0.27999454,0.79854948
-0.08704352,2.39904585,0.20452625,1.33078332,0.00548745,0.11193678,0.03467405,0.16656371,0.26683252,0.76915448
-0.08104052,2.30814390,0.19077049,1.28520040,0.00544801,0.10498966,0.03297764,0.15513632,0.25451816,0.74377485
-0.07503752,2.22851388,0.17785808,1.24582908,0.00544204,0.09841311,0.03150926,0.14412761,0.24319753,0.72279927
-0.06903452,2.16098179,0.16588523,1.21303084,0.00546700,0.09229972,0.03028048,0.13366337,0.23297451,0.70648777
-0.06303152,2.10599863,0.15491548,1.18696586,0.00551932,0.08672466,0.02929648,0.12384537,0.22390980,0.69496565
-0.05702851,2.06364173,0.14498064,1.16759652,0.00559459,0.08174481,0.02855631,0.11475038,0.21602165,0.68822189
-0.05102551,2.03362849,0.13608287,1.15469746,0.00568764,0.07739856,0.02805325,0.10643027,0.20928810,0.68611183
-0.04502251,2.01534172,0.12819770,1.14787160,0.00579280,0.07370615,0.02777537,0.09891287,0.20365063,0.68836404
-0.03901951,2.00786505,0.12127784,1.14657146,0.00590406,0.07067058,0.02770616,0.09220368,0.19901897,0.69459116
-0.03301651,2.01002686,0.11525753,1.15012455,0.00601530,0.06827894,0.02782525,0.08628817,0.19527689,0.70430404
-0.02701351,2.02045095,0.11005731,1.15776204,0.00612050,0.06650416,0.02810922,0.08113469,0.19228859,0.71692885
-0.02101051,2.03761189,0.10558891,1.16864958,0.00621396,0.06530687,0.02853239,0.07669765,0.18990552,0.73182655
-0.01500750,2.05989315,0.10176016,1.18191911,0.00629052,0.06463755,0.02906767,0.07292091,0.18797328,0.74831383
-0.00900450,2.08564602,0.09847964,1.19670074,0.00634573,0.06443870,0.02968736,0.06974134,0.18633830,0.76568517
-0.00300150,2.11324743,0.09566099,1.21215360,0.00637603,0.06464702,0.03036387,0.06709213,0.18485419,0.78323491
0.00300150,2.14115484,0.09322668,1.22749485,0.00637892,0.06519553,0.03107052,0.06490609,0.18338735,0.80027901
0.00900450,2.16795672,0.09111121,1.24202599,0.00635300,0.06601557,0.03178214,0.06311850,0.18182183,0.81617547
0.01500750,2.19241713,0.08926354,1.25515571,0.00629810,0.06703869,0.03247562,0.06166971,0.18006319,0.83034301
0.02101051,2.21351314,0.08764884,1.26641882,0.00621530,0.06819829,0.03313050,0.06050727,0.17804135,0.84227736
0.02701351,2.23046436,0.08624939,1.27549073,0.00610689,0.06943118,0.03372929,0.05958749,0.17571229,0.85156461
0.03301651,2.24275359,0.08506480,1.28219703,0.00597639,0.07067881,0.03425783,0.05887668,0.17305868,0.85789137
0.03901951,2.25013835,0.08411140,1.28651817,0.00582841,0.07188840,0.03470552,0.05835175,0.17008945,0.86105131
0.04502251,2.25265292,0.08342099,1.28858887,0.00566855,0.07301378,0.03506544,0.05800035,0.16683831,0.86094807
0.05102551,2.25060101,0.08303896,1.28869252,0.00550330,0.07401609,0.03533439,0.05782059,0.16336142,0.85759435
0.05702851,2.24453926,0.08302183,1.28725047,0.00533980,0.07486418,0.03551285,0.05782029,0.15973425,0.85110745
0.06303152,2.23525219,0.08343442,1.28480662,0.00518574,0.07553489,0.03560480,0.05801579,0.15604784,0.84170125
0.06903452,2.22371923,0.08434662,1.28200761,0.00504908,0.07601305,0.03561749,0.05843050,0.15240456,0.82967527
0.07503752,2.21107484,0.08583001,1.27957910,0.00493789,0.07629131,0.03556108,0.05909313,0.14891359,0.81540089
0.08104052,2.19856295,0.08795435,1.27829867,0.00486010,0.07636972,0.03544825,0.06003565,0.14568617,0.79930558
0.08704352,2.18748708,0.09078412,1.27896630,0.00482332,0.07625518,0.03529364,0.06129114,0.14283100,0.78185552
0.09304652,2.17915769,0.09437520,1.28237294,0.00483458,0.07596063,0.03511333,0.06289153,0.14044966,0.76353740
0.09904952,2.17483840,0.09877182,1.28926846,0.00490016,0.07550412,0.03492417,0.06486535,0.13863245,0.74484001
0.10505253,2.17569309,0.10400393,1.30032976,0.00502537,0.07490774,0.03474316,0.06723547,0.13745461,0.72623625
0.11105553,2.18273554,0.11008500,1.31613030,0.00521437,0.07419637,0.03458673,0.07001710,0.13697310,0.70816639
0.11705853,2.19678364,0.11701041,1.33711222,0.00547003,0.07339651,0.03447007,0.07321590,0.13722409,0.69102298
0.12306153,2.21841993,0.12475644,1.36356202,0.00579379,0.07253492,0.03440653,0.07682645,0.13822113,0.67513807
0.12906453,2.24796020,0.13328000,1.39559115,0.00618552,0.07163741,0.03440700,0.08083111,0.13995417,0.66077319
0.13506753,2.28543156,0.14251897,1.43312233,0.00664352,0.07072771,0.03447948,0.08519927,0.14238942,0.64811235
0.14107054,2.33056129,0.15239330,1.47588248,0.00716444,0.06982638,0.03462867,0.08988715,0.14547001,0.63725829
0.14707354,2.38277711,0.16280674,1.52340293,0.00774332,0.06895004,0.03485576,0.09483806,0.14911759,0.62823220
0.15307654,2.44121951,0.17364916,1.57502724,0.00837370,0.06811073,0.03515836,0.09998335,0.15323467,0.62097657
0.15907954,2.50476588,0.18479942,1.62992677,0.00904768,0.06731558,0.03553060,0.10524374,0.15770777,0.61536132
0.16508254,2.57206585,0.19612868,1.68712354,0.00975619,0.06656673,0.03596337,0.11053132,0.16241112,0.61119265
0.17108554,2.64158699,0.20750392,1.74552009,0.01048916,0.06586155,0.03644480,0.11575196,0.16721102,0.60822429
0.17708854,2.71166896,0.21879172,1.80393505,0.01123589,0.06519316,0.03696080,0.12080819,0.17197047,0.60617067
0.18309155,2.78058438,0.22986197,1.86114340,0.01198533,0.06455111,0.03749579,0.12560226,0.17655407,0.60472134
0.18909455,2.84660384,0.24059156,1.91591983,0.01272649,0.06392238,0.03803351,0.13003955,0.18083297,0.60355615
0.19509755,2.90806264,0.25086771,1.96708341,0.01344884,0.06329243,0.03855786,0.13403196,0.18468959,0.60236036
0.20110055,2.96342618,0.26059102,2.01354177,0.01414271,0.06264642,0.03905382,0.13750117,0.18802208,0.60083929
0.20710355,3.01135152,0.26967794,2.05433293,0.01479973,0.06197042,0.03950827,0.14038181,0.19074823,0.59873170
0.21310655,3.05074226,0.27806285,2.08866293,0.01541316,0.06125259,0.03991078,0.14262412,0.19280860,0.59582156
0.21910955,3.08079449,0.28569934,2.11593752,0.01597824,0.06048424,0.04025425,0.14419621,0.19416896,0.59194762
0.22511256,3.10103156,0.29256106,2.13578668,0.01649245,0.05966074,0.04053537,0.14508575,0.19482170,0.58701060
0.23111556,3.11132655,0.29864183,2.14808063,0.01695571,0.05878223,0.04075499,0.14530085,0.19478621,0.58097772
0.23711856,3.11191103,0.30395522,2.15293677,0.01737042,0.05785403,0.04091810,0.14487039,0.19410836,0.57388433
0.24312156,3.10337012,0.30853355,2.15071721,0.01774148,0.05688684,0.04103376,0.14384348,0.19285880,0.56583304
0.24912456,3.08662390,0.31242643,2.14201697,0.01807614,0.05589661,0.04111469,0.14228826,0.19113047,0.55699000
0.25512756,3.06289607,0.31569889,2.12764332,0.01838375,0.05490421,0.04117669,0.14029000,0.18903518,0.54757897
0.26113057,3.03367135,0.31842916,2.10858733,0.01867540,0.05393475,0.04123783,0.13794868,0.18669955,0.53787327
0.26713357,3.00064329,0.32070616,2.08598872,0.01896351,0.05301683,0.04131759,0.13537594,0.18426039,0.52818606
0.27313657,2.96565483,0.32262683,2.06109553,0.01926127,0.05218157,0.04143578,0.13269187,0.18185982,0.51885935
0.27913957,2.93063400,0.32429328,2.03522031,0.01958204,0.05146150,0.04161147,0.13002141,0.17964015,0.51025220
0.28514257,2.89752730,0.32580987,2.00969461,0.01993879,0.05088944,0.04186190,0.12749077,0.17773900,0.50272853
0.29114557,2.86823326,0.32728024,1.98582337,0.02034343,0.05049744,0.04220149,0.12522382,0.17628451,0.49664501
0.29714857,2.84453870,0.32880438,1.96484115,0.02080623,0.05031568,0.04264088,0.12333875,0.17539116,0.49233930
0.30315158,2.82805980,0.33047573,1.94787150,0.02133526,0.05037154,0.04318624,0.12194490,0.17515604,0.49011914
0.30915458,2.82018987,0.33237839,1.93589102,0.02193593,0.05068875,0.04383868,0.12114005,0.17565592,0.49025249
0.31515758,2.82205547,0.33458454,1.92969894,0.02261060,0.05128676,0.04459397,0.12100803,0.17694509,0.49295898
0.32116058,2.83448192,0.33715204,1.92989336,0.02335832,0.05218019,0.04544243,0.12161686,0.17905396,0.49840279
0.32716358,2.85796898,0.34012239,1.93685440,0.02417472,0.05337852,0.04636918,0.12301731,0.18198856,0.50668727
0.33316658,2.89267704,0.34351901,1.95073466,0.02505199,0.05488589,0.04735448,0.12524193,0.18573085,0.51785109
0.33916958,2.93842385,0.34734608,1.97145697,0.02597901,0.05670103,0.04837445,0.12830448,0.19023969,0.53186623
0.34517259,2.99469137,0.35158783,1.99871906,0.02694170,0.05881731,0.04940189,0.13219983,0.19545258,0.54863759
0.35117559,3.06064201,0.35620856,2.03200492,0.02792330,0.06122290,0.05040721,0.13690409,0.20128781,0.56800432
0.35717859,3.13514361,0.36115320,2.07060190,0.02890498,0.06390091,0.05135960,0.14237514,0.20764721,0.58974266
0.36318159,3.21680175,0.36634876,2.11362309,0.02986632,0.06682969,0.05222807,0.14855345,0.21441912,0.61357032
0.36918459,3.30399856,0.37170631,2.16003393,0.03078602,0.06998302,0.05298264,0.15536303,0.22148155,0.63915221
0.37518759,3.39493638,0.37712383,2.20868214,0.03164254,0.07333038,0.05359537,0.16271277,0.22870550,0.66610740
0.38119060,3.48768527,0.38248951,2.25833023,0.03241479,0.07683727,0.05404135,0.17049783,0.23595821,0.69401714
0.38719360,3.58023289,0.38768575,2.30768932,0.03308278,0.08046548,0.05429955,0.17860138,0.24310636,0.72243386
0.39319660,3.67053548,0.39259344,2.35545369,0.03362823,0.08417338,0.05435344,0.18689651,0.25001908,0.75089082
0.39919960,3.75656888,0.39709649,2.40033496,0.03403515,0.08791637,0.05419154,0.19524833,0.25657074,0.77891239
0.40520260,3.83637815,0.40108642,2.44109521,0.03429027,0.09164728,0.05380768,0.20351637,0.26264349,0.80602463
0.41120560,3.90812508,0.40446678,2.47657830,0.03438347,0.09531694,0.05320110,0.21155719,0.26812958,0.83176603
0.41720860,3.97013230,0.40715716,2.50573861,0.03430800,0.09887483,0.05237638,0.21922720,0.27293330,0.85569812
0.42321161,4.02092336,0.40909674,2.52766676,0.03406068,0.10226991,0.05134318,0.22638565,0.27697276,0.87741581
0.42921461,4.05925781,0.41024696,2.54161167,0.03364195,0.10545148,0.05011587,0.23289782,0.28018131,0.89655715
0.43521761,4.08416067,0.41059341,2.54699863,0.03305580,0.10837027,0.04871301,0.23863819,0.28250872,0.91281234
0.44122061,4.09494572,0.41014673,2.54344290,0.03230964,0.11097957,0.04715676,0.24349366,0.28392214,0.92593171
0.44722361,4.09123210,0.40894239,2.53075874,0.03141410,0.11323646,0.04547224,0.24736664,0.28440681,0.93573255
0.45322661,4.07295381,0.40703954,2.50896351,0.03038268,0.11510309,0.04368682,0.25017791,0.28396648,0.94210450
0.45922961,4.04036201,0.40451875,2.47827687,0.02923138,0.11654793,0.04182946,0.25186913,0.28262370,0.94501339
0.46523262,3.99401983,0.40147894,2.43911514,0.02797835,0.11754697,0.03993006,0.25240489,0.28041976,0.94450349
0.47123562,3.93478992,0.39803355,2.39208073,0.02664337,0.11808478,0.03801874,0.25177423,0.27741445,0.94069786
0.47723862,3.86381486,0.39430610,2.33794712,0.02524747,0.11815543,0.03612535,0.24999148,0.27368552,0.93379701
0.48324162,3.78249084,0.39042545,2.27763953,0.02381242,0.11776316,0.03427884,0.24709641,0.26932791,0.92407563
0.48924462,3.69243520,0.38652093,2.21221183,0.02236031,0.11692279,0.03250684,0.24315364,0.26445259,0.91187760
0.49524762,3.59544853,0.38271749,2.14282025,0.02091309,0.11565985,0.03083519,0.23825127,0.25918518,0.89760931
0.50125063,3.49347230,0.37913132,2.07069447,0.01949221,0.11401038,0.02928760,0.23249887,0.25366421,0.88173141
0.50725363,3.38854298,0.37586581,1.99710694,0.01811824,0.11202042,0.02788534,0.22602479,0.24803898,0.86474915
0.51325663,3.28274393,0.37300835,1.92334115,0.01681051,0.10974522,0.02664697,0.21897282,0.24246721,0.84720158
0.51925963,3.17815627,0.37062779,1.85065980,0.01558688,0.10724817,0.02558815,0.21149861,0.23711221,0.82964985
0.52526263,3.07680999,0.36877285,1.78027368,0.01446344,0.10459951,0.02472149,0.20376558,0.23213984,0.81266480
0.53126563,2.98063672,0.36747141,1.71331227,0.01345430,0.10187483,0.02405641,0.19594082,0.22771514,0.79681418
0.53726863,2.89142542,0.36673068,1.65079669,0.01257145,0.09915348,0.02359911,0.18819091,0.22399869,0.78264989
0.54327164,2.81078214,0.36653817,1.59361602,0.01182461,0.09651690,0.02335253,0.18067790,0.22114283,0.77069528
0.54927464,2.74009489,0.36686340,1.54250753,0.01122107,0.09404697,0.02331641,0.17355554,0.21928771,0.76143316
0.55527764,2.68050473,0.36766023,1.49804143,0.01076569,0.09182430,0.02348730,0.16696590,0.21855732,0.75529446
0.56128064,2.63288359,0.36886960,1.46061052,0.01046077,0.08992675,0.02385873,0.16103647,0.21905564,0.75264806
0.56728364,2.59781943,0.37042261,1.43042503,0.01030605,0.08842793,0.02442137,0.15587775,0.22086292,0.75379195
0.57328664,2.57560905,0.37224376,1.40751284,0.01029873,0.08739595,0.02516318,0.15158149,0.22403230,0.75894587
0.57928964,2.56625855,0.37425422,1.39172475,0.01043343,0.08689222,0.02606973,0.14821940,0.22858691,0.76824582
0.58529265,2.56949139,0.37637504,1.38274485,0.01070234,0.08697052,0.02712443,0.14584254,0.23451755,0.78174036
0.59129565,2.58476347,0.37853014,1.38010532,0.01109525,0.08767610,0.02830887,0.14448121,0.24178110,0.79938905
0.59729865,2.61128490,0.38064906,1.38320533,0.01159969,0.08904502,0.02960318,0.14414527,0.25029976,0.82106292
0.60330165,2.64804745,0.38266944,1.39133314,0.01220117,0.09110354,0.03098637,0.14482501,0.25996135,0.84654710
0.60930465,2.69385696,0.38453909,1.40369084,0.01288332,0.09386767,0.03243676,0.14649225,0.27062050,0.87554558
0.61530765,2.74736950,0.38621771,1.41942064,0.01362825,0.09734277,0.03393231,0.14910187,0.28210103,0.90768795
0.62131066,2.80713026,0.38767830,1.43763208,0.01441685,0.10152326,0.03545109,0.15259340,0.29419933,0.94253801
0.62731366,2.87161384,0.38890804,1.45742898,0.01522918,0.10639244,0.03697157,0.15689296,0.30668883,0.97960403
0.63331666,2.93926478,0.38990888,1.47793538,0.01604487,0.11192232,0.03847303,0.16191512,0.31932531,1.01835040
0.63931966,3.00853703,0.39069761,1.49831966,0.01684358,0.11807362,0.03993589,0.16756493,0.33185304,1.05821025
0.64532266,3.07793117,0.39130560,1.51781588,0.01760550,0.12479586,0.04134196,0.17373992,0.34401148,1.09859882
0.65132566,3.14602829,0.39177787,1.53574193,0.01831180,0.13202760,0.04267469,0.18033210,0.35554235,1.13892698
0.65732866,3.21151950,0.39217190,1.55151377,0.01894509,0.13969683,0.04391939,0.18722985,0.36619675,1.17861464
0.66333167,3.27323031,0.39255572,1.56465544,0.01948988,0.14772156,0.04506330,0.19431985,0.37574214,1.21710342
0.66933467,3.33013916,0.39300563,1.57480473,0.01993298,0.15601066,0.04609574,0.20148886,0.38396882,1.25386844
0.67533767,3.38138986,0.39360333,1.58171431,0.02026379,0.16446486,0.04700806,0.20862542,0.39069574,1.28842855
0.68134067,3.42629763,0.39443269,1.58524867,0.02047459,0.17297807,0.04779365,0.21562154,0.39577536,1.32035491
0.68734367,3.46434910,0.39557603,1.58537707,0.02056064,0.18143889,0.04844781,0.22237419,0.39909730,1.34927759
0.69334667,3.49519648,0.39711030,1.58216310,0.02052033,0.18973243,0.04896765,0.22878675,0.40059082,1.37489016
0.69934967,3.51864672,0.39910302,1.57575140,0.02035503,0.19774221,0.04935191,0.23477042,0.40022590,1.39695198
0.70535268,3.53464644,0.40160833,1.56635245,0.02006906,0.20535238,0.04960078,0.24024539,0.39801296,1.41528860
0.71135568,3.54326377,0.40466332,1.55422611,0.01966934,0.21244995,0.04971570,0.24514203,0.39400131,1.42979014
0.71735868,3.54466830,0.40828481,1.53966485,0.01916519,0.21892713,0.04969916,0.24940188,0.38827638,1.44040803
0.72336168,3.53911032,0.41246682,1.52297759,0.01856785,0.22468368,0.04955453,0.25297854,0.38095597,1.44715039
0.72936468,3.52690061,0.41717881,1.50447482,0.01789010,0.22962917,0.04928593,0.25583838,0.37218569,1.45007642
0.73536768,3.50839197,0.42236508,1.48445586,0.01714579,0.23368508,0.04889804,0.25796116,0.36213372,1.44929020
0.74137069,3.48396329,0.42794515,1.46319859,0.01634938,0.23678672,0.04839615,0.25934037,0.35098542,1.44493414
0.74737369,3.45400718,0.43381533,1.44095242,0.01551545,0.23888484,0.04778602,0.25998347,0.33893768,1.43718269
0.75337669,3.41892133,0.43985155,1.41793419,0.01465834,0.23994689,0.04707401,0.25991182,0.32619348,1.42623630
0.75937969,3.37910397,0.44591309,1.39432755,0.01379170,0.23995791,0.04626706,0.25916047,0.31295680,1.41231612
0.76538269,3.33495328,0.45184736,1.37028516,0.01292825,0.23892094,0.04537289,0.25777761,0.29942798,1.39565941
0.77138569,3.28687026,0.45749536,1.34593362,0.01207950,0.23685706,0.04440009,0.25582383,0.28579969,1.37651579
0.77738869,3.23526442,0.46269763,1.32138052,0.01125558,0.23380486,0.04335829,0.25337104,0.27225359,1.35514438
0.78339170,3.18056148,0.46730030,1.29672290,0.01046517,0.22981950,0.04225830,0.25050118,0.25895771,1.33181161
0.78939470,3.12321190,0.47116115,1.27205647,0.00971549,0.22497134,0.04111228,0.24730458,0.24606446,1.30678958
0.79539770,3.06369936,0.47415517,1.24748492,0.00901229,0.21934415,0.03993383,0.24387813,0.23370934,1.28035494
0.80140070,3.00254800,0.47617947,1.22312833,0.00836003,0.21303294,0.03873801,0.24032318,0.22201020,1.25278786
0.80740370,2.94032756,0.47715726,1.19913040,0.00776198,0.20614153,0.03754137,0.23674323,0.21106694,1.22437098
0.81340670,2.87765553,0.47704069,1.17566360,0.00722041,0.19877991,0.03636185,0.23324149,0.20096165,1.19538822
0.81940970,2.81519587,0.47581258,1.15293213,0.00673678,0.19106143,0.03521860,0.22991830,0.19175898,1.16612318
0.82541271,2.75365389,0.47348674,1.13117214,0.00631196,0.18309999,0.03413171,0.22686857,0.18350677,1.13685716
0.83141571,2.69376732,0.47010711,1.11064949,0.00594638,0.17500722,0.03312193,0.22417927,0.17623680,1.10786667
0.83741871,2.63629381,0.46574569,1.09165478,0.00564025,0.16688987,0.03221016,0.22192698,0.16996560,1.07942055
0.84342171,2.58199540,0.46049946,1.07449616,0.00539367,0.15884737,0.03141706,0.22017572,0.16469535,1.05177675
0.84942471,2.53162056,0.45448639,1.05949015,0.00520677,0.15096971,0.03076249,0.21897514,0.16041485,1.02517888
0.85542771,2.48588491,0.44784087,1.04695108,0.00507975,0.14333575,0.03026490,0.21835895,0.15710046,0.99985287
0.86143072,2.44545144,0.44070866,1.03717954,0.00501296,0.13601189,0.02994083,0.21834395,0.15471722,0.97600378
0.86743372,2.41091134,0.43324174,1.03045061,0.00500689,0.12905127,0.02980433,0.21892956,0.15321998,0.95381312
0.87343672,2.38276658,0.42559318,1.02700245,0.00506215,0.12249342,0.02986640,0.22009786,0.15255473,0.93343686
0.87943972,2.36141505,0.41791233,1.02702569,0.00517939,0.11636448,0.03013457,0.22181431,0.15265998,0.91500429
0.88544272,2.34713929,0.41034038,1.03065437,0.00535927,0.11067778,0.03061252,0.22402901,0.15346843,0.89861802
0.89144572,2.34009927,0.40300669,1.03795873,0.00560233,0.10543494,0.03129976,0.22667858,0.15490872,0.88435511
0.89744872,2.34033000,0.39602569,1.04894034,0.00590896,0.10062733,0.03219149,0.22968854,0.15690735,0.87226940
0.90345173,2.34774391,0.38949470,1.06352971,0.00627928,0.09623782,0.03327861,0.23297621,0.15939087,0.86239513
0.90945473,2.36213840,0.38349256,1.08158666,0.00671309,0.09224270,0.03454775,0.23645394,0.16228796,0.85475162
0.91545773,2.38320802,0.37807910,1.10290347,0.00720982,0.08861383,0.03598163,0.24003262,0.16553179,0.84934901
0.92146073,2.41056112,0.37329547,1.12721064,0.00776855,0.08532074,0.03755941,0.24362534,0.16906222,0.84619465
0.92746373,2.44374030,0.36916523,1.15418525,0.00838800,0.08233271,0.03925730,0.24715108,0.17282804,0.84530003
0.93346673,2.48224573,0.36569610,1.18346152,0.00906658,0.07962065,0.04104922,0.25053824,0.17678891,0.84668782
0.93946973,2.52556049,0.36288233,1.21464310,0.00980249,0.07715888,0.04290770,0.25372789,0.18091725,0.85039860
0.94547274,2.57317674,0.36070749,1.24731688,0.01059387,0.07492646,0.04480475,0.25667665,0.18519966,0.85649699
0.95147574,2.62462151,0.35914763,1.28106745,0.01143887,0.07290834,0.04671293,0.25935898,0.18963802,0.86507659
0.95747874,2.67948085,0.35817454,1.31549174,0.01233589,0.07109609,0.04860638,0.26176888,0.19425013,0.87626351
0.96348174,2.73742102,0.35775904,1.35021321,0.01328370,0.06948824,0.05046191,0.26392079,0.19906981,0.89021791
0.96948474,2.79820551,0.35787414,1.38489480,0.01428158,0.06809030,0.05226004,0.26584972,0.20414642,0.90713337
0.97548774,2.86170677,0.35849780,1.41925006,0.01532950,0.06691441,0.05398597,0.26761051,0.20954387,0.92723378
0.98149075,2.92791170,0.35961527,1.45305182,0.01642820,0.06597870,0.05563045,0.26927623,0.21533888,0.95076759
0.98749375,2.99692012,0.36122078,1.48613781,0.01757920,0.06530632,0.05719045,0.27093578,0.22161880,0.97799935
0.99349675,3.06893592,0.36331849,1.51841304,0.01878486,0.06492436,0.05866961,0.27269071,0.22847874,1.00919875
0.99949975,3.14425079,0.36592263,1.54984836,0.02004822,0.06486249,0.06007852,0.27465131,0.23601826,1.04462725
1.00550275,3.22322080,0.36905675,1.58047547,0.02137286,0.06515157,0.06143462,0.27693223,0.24433754,1.08452279
1.01150575,3.30623661,0.37275209,1.61037827,0.02276271,0.06582222,0.06276188,0.27964761,0.25353330,1.12908306
1.01750875,3.39368846,0.37704514,1.63968104,0.02422165,0.06690332,0.06409011,0.28290612,0.26369439,1.17844802
1.02351176,3.48592737,0.38197445,1.66853388,0.02575319,0.06842060,0.06545396,0.28680583,0.27489738,1.23268241
1.02951476,3.58322446,0.38757678,1.69709622,0.02736004,0.07039535,0.06689168,0.29142936,0.28720206,1.29175908
1.03551776,3.68573031,0.39388290,1.72551922,0.02904364,0.07284323,0.06844358,0.29683939,0.30064734,1.35554405
1.04152076,3.79343665,0.40091318,1.75392804,0.03080369,0.07577318,0.07015020,0.30307476,0.31524731,1.42378423
1.04752376,3.90614255,0.40867313,1.78240499,0.03263772,0.07918656,0.07205047,0.31014734,0.33098806,1.49609844
1.05352676,4.02342721,0.41714930,1.81097455,0.03454071,0.08307648,0.07417967,0.31803986,0.34782500,1.57197276
1.05952976,4.14463110,0.42630576,1.83959116,0.03650473,0.08742725,0.07656741,0.32670471,0.36568116,1.65076053
1.06553277,4.26884721,0.43608127,1.86813065,0.03851874,0.09221409,0.07923573,0.33606394,0.38444639,1.73168752
1.07153577,4.39492317,0.44638750,1.89638575,0.04056850,0.09740299,0.08219735,0.34601039,0.40397767,1.81386255
1.07753877,4.52147505,0.45710842,1.92406619,0.04263657,0.10295083,0.08545417,0.35640991,0.42410049,1.89629333
1.08354177,4.64691264,0.46810093,1.95080343,0.04470251,0.10880562,0.08899616,0.36710467,0.44461148,1.97790745
1.08954477,4.76947565,0.47919685,1.97615986,0.04674320,0.11490700,0.09280068,0.37791744,0.46528207,2.05757779
1.09554777,4.88727965,0.49020618,1.99964211,0.04873329,0.12118695,0.09683217,0.38865655,0.48586342,2.13415177
1.10155078,4.99837012,0.50092165,2.02071783,0.05064583,0.12757064,0.10104254,0.39912155,0.50609209,2.20648334
1.10755378,5.10078235,0.51112428,2.03883507,0.05245292,0.13397760,0.10537192,0.40910912,0.52569683,2.27346667
1.11355678,5.19260495,0.52058981,2.05344346,0.05412651,0.14032297,0.10975004,0.41841920,0.54440578,2.33407032
1.11955978,5.27204419,0.52909581,2.06401595,0.05563924,0.14651907,0.11409806,0.42686092,0.56195423,2.38737044
1.12556278,5.33748651,0.53642903,2.07007025,0.05696529,0.15247708,0.11833086,0.43425825,0.57809252,2.43258184
1.13156578,5.38755655,0.54239274,2.07118885,0.05808115,0.15810892,0.12235969,0.44045512,0.59259381,2.46908561
1.13756878,5.42116834,0.54681378,2.06703679,0.05896645,0.16332932,0.12609502,0.44531975,0.60526144,2.49645205
1.14357179,5.43756728,0.54954891,2.05737629,0.05960464,0.16805786,0.12944964,0.44874819,0.61593556,2.51445797
1.14957479,5.43636142,0.55049030,2.04207778,0.05998349,0.17222121,0.13234169,0.45066684,0.62449884,2.52309754
1.15557779,5.41754049,0.54956970,2.02112682,0.06009561,0.17575524,0.13469762,0.45103404,0.63088083,2.52258607
1.16158079,5.38148204,0.54676141,1.99462680,0.05993866,0.17860709,0.13645494,0.44984049,0.63506095,2.51335643
1.16758379,5.32894437,0.54208357,1.96279728,0.05951548,0.18073706,0.13756459,0.44710885,0.63706968,2.49604807
1.17358679,5.26104659,0.53559798,1.92596832,0.05883403,0.18212021,0.13799288,0.44289226,0.63698817,2.47148889
1.17958979,5.17923645,0.52740838,1.88457104,0.05790716,0.18274773,0.13772286,0.43727213,0.63494590,2.44067053
1.18559280,5.08524747,0.51765718,1.83912499,0.05675226,0.18262774,0.13675518,0.43035515,0.63111666,2.40471785
1.19159580,4.98104670,0.50652096,1.79022289,0.05539070,0.18178577,0.13510822,0.42226985,0.62571279,2.36485369
1.19759880,4.86877543,0.49420484,1.73851334,0.05384724,0.18026461,0.13281769,0.41316260,0.61897807,2.32236008
1.20360180,4.75068494,0.48093596,1.68468243,0.05214930,0.17812368,0.12993556,0.40319349,0.61117931,2.27853747
1.20960480,4.62906969,0.46695646,1.62943477,0.05032617,0.17543777,0.12652846,0.39253203,0.60259713,2.23466337
1.21560780,4.50620063,0.45251621,1.57347471,0.04840820,0.17229534,0.12267562,0.38135293,0.59351622,2.19195192
1.22161081,4.38426083,0.43786549,1.51748849,0.04642602,0.16879624,0.11846636,0.36983200,0.58421554,2.15151614
