energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.10655328,8.17724968,0.09343067,1.28991085,0.40068462,0.53535214,4.70262585,2.86348649,0.02383089,3.37332684
-3.10055028,8.21704360,0.09705816,1.30771142,0.40470815,0.53908551,4.75036850,2.84253812,0.02438542,3.40708495
-3.09454727,8.21193960,0.10025418,1.31822663,0.40627724,0.53980845,4.77059277,2.80735967,0.02481570,3.42125663
-3.08854427,8.16236825,0.10296824,1.32134216,0.40536225,0.53755277,4.76313405,2.75865731,0.02511550,3.41574183
-3.08254127,8.06951972,0.10515662,1.31707796,0.40197963,0.53240333,4.72833233,2.69733490,0.02528084,3.39079771
-3.07653827,7.93531221,0.10678363,1.30558795,0.39619182,0.52449502,4.66702147,2.62447151,0.02531008,3.34703053
-3.07053527,7.76234221,0.10782251,1.28715617,0.38810559,0.51400835,4.58050441,2.54129608,0.02520402,3.28537773
-3.06453227,7.55381855,0.10825618,1.26218947,0.37786923,0.50116405,4.47051559,2.44916000,0.02496596,3.20708115
-3.05852926,7.31348317,0.10807772,1.23120721,0.36566843,0.48621673,4.33917235,2.34950878,0.02460158,3.11365258
-3.05252626,7.04552153,0.10729055,1.19482830,0.35172118,0.46944813,4.18891733,2.24385345,0.02411892,3.00683311
-3.04652326,6.75446621,0.10590838,1.15375621,0.33627183,0.45116005,4.02245427,2.13374271,0.02352818,2.88854799
-3.04052026,6.44509683,0.10395484,1.10876240,0.31958454,0.43166730,3.84267970,2.02073636,0.02284153,2.76085871
-3.03451726,6.12233961,0.10146289,1.06066890,0.30193639,0.41129091,3.65261302,1.90638067,0.02207286,2.62591401
-3.02851426,5.79116952,0.09847398,1.01033040,0.28361041,0.39035184,3.45532728,1.79218619,0.02123752,2.48590145
-3.02251126,5.45651748,0.09503704,0.95861652,0.26488875,0.36916523,3.25388279,1.67960808,0.02035198,2.34300103
-3.01650825,5.12318483,0.09120729,0.90639461,0.24604627,0.34803537,3.05126545,1.57002926,0.01943352,2.19934206
-3.01050525,4.79576637,0.08704498,0.85451353,0.22734467,0.32725143,2.85033109,1.46474631,0.01849992,2.05696418
-3.00450225,4.47858321,0.08261404,0.80378856,0.20902737,0.30708393,2.65375697,1.36495804,0.01756908,1.91778333
-2.99849925,4.17562580,0.07798072,0.75498779,0.19131531,0.28778193,2.46400093,1.27175645,0.01665873,1.78356290
-2.99249625,3.89050722,0.07321230,0.70882004,0.17440359,0.26957084,2.28326862,1.18611994,0.01578611,1.65589045
-2.98649325,3.62642648,0.06837585,0.66592439,0.15845918,0.25265083,2.11348851,1.10890836,0.01496767,1.53615964
-2.98049025,3.38614118,0.06353708,0.62686131,0.14361952,0.23719574,1.95629461,1.04085962,0.01421881,1.42555732
-2.97448724,3.17194895,0.05875941,0.59210550,0.12999202,0.22335230,1.81301608,0.98258771,0.01355365,1.32505541
-2.96848424,2.98567680,0.05410310,0.56204021,0.11765445,0.21123980,1.68467337,0.93458168,0.01298484,1.23540708
-2.96248124,2.82867770,0.04962466,0.53695332,0.10665603,0.20094993,1.57197999,0.89720568,0.01252337,1.15714673
-2.95647824,2.70183366,0.04537636,0.51703483,0.09701915,0.19254694,1.47534943,0.87069965,0.01217848,1.09059355
-2.95047524,2.60556491,0.04140590,0.50237612,0.08874155,0.18606800,1.39490646,0.85518094,0.01195753,1.03585807
-2.94447224,2.53984468,0.03775632,0.49297072,0.08179898,0.18152383,1.33050240,0.85064655,0.01186601,0.99285149
-2.93846923,2.50421936,0.03446593,0.48871687,0.07614801,0.17889959,1.28173391,0.85697634,0.01190749,0.96129758
-2.93246623,2.49783382,0.03156841,0.48942179,0.07172912,0.17815608,1.24796486,0.87393695,0.01208366,0.94074683
-2.92646323,2.51946166,0.02909292,0.49480767,0.06846976,0.17923128,1.22835116,0.90118681,0.01239439,0.93059288
-2.92046023,2.56754024,0.02706425,0.50451949,0.06628749,0.18204225,1.22186804,0.93828197,0.01283783,0.93009089
-2.91445723,2.64021000,0.02550297,0.51813457,0.06509292,0.18648732,1.22733973,0.98468288,0.01341051,0.93837784
-2.90845423,2.73535757,0.02442554,0.53517365,0.06479267,0.19244871,1.24347095,1.03976203,0.01410745,0.95449441
-2.90245123,2.85066187,0.02384426,0.55511345,0.06529200,0.19979532,1.26887991,1.10281218,0.01492234,0.97740822
-2.89644822,2.98364216,0.02376723,0.57740030,0.06649727,0.20838584,1.30213211,1.17305504,0.01584765,1.00603795
-2.89044522,3.13170682,0.02419812,0.60146453,0.06831817,0.21807183,1.34177434,1.24965009,0.01687476,1.03927790
-2.88444222,3.29220136,0.02513588,0.62673514,0.07066951,0.22870085,1.38636792,1.33170330,0.01799412,1.07602234
-2.87843922,3.46245415,0.02657428,0.65265431,0.07347284,0.24011940,1.43452023,1.41827535,0.01919533,1.11518896
-2.87243622,3.63981839,0.02850142,0.67869100,0.07665761,0.25217556,1.48491369,1.50838920,0.02046721,1.15574078
-2.86643322,3.82170877,0.03089923,0.70435344,0.08016191,0.26472115,1.53633090,1.60103680,0.02179789,1.19670561
-2.86043022,4.00563179,0.03374286,0.72919957,0.08393288,0.27761342,1.58767529,1.69518490,0.02317486,1.23719263
-2.85442721,4.18920867,0.03700020,0.75284527,0.08792667,0.29071601,1.63798628,1.78977998,0.02458493,1.27640528
-2.84842421,4.37019076,0.04063153,0.77496993,0.09210793,0.30389932,1.68644844,1.88375258,0.02601428,1.31365014
-2.84242121,4.54646725,0.04458926,0.79531906,0.09644899,0.31704020,1.73239434,1.97602136,0.02744847,1.34834158
-2.83641821,4.71606603,0.04881796,0.81370397,0.10092855,0.33002105,1.77530101,2.06549735,0.02887238,1.38000199
-2.83041521,4.87714874,0.05325462,0.82999848,0.10553021,0.34272846,1.81478043,2.15108896,0.03027029,1.40825792
-2.82441221,5.02800156,0.05782921,0.84413307,0.11024055,0.35505149,1.85056465,2.23170831,0.03162587,1.43283255
-2.81840920,5.16702381,0.06246566,0.85608670,0.11504721,0.36687990,1.88248656,2.30627947,0.03292233,1.45353503
-2.81240620,5.29271617,0.06708304,0.86587700,0.11993680,0.37810237,1.91045748,2.37374900,0.03414250,1.47024752
-2.80640320,5.40367083,0.07159713,0.87354940,0.12489288,0.38860509,1.93444312,2.43309920,0.03526905,1.48291089
-2.80040020,5.49856534,0.07592232,0.87916583,0.12989407,0.39827082,1.95443937,2.48336400,0.03628475,1.49151000
-2.79439720,5.57616186,0.07997359,0.88279386,0.13491246,0.40697866,1.97044939,2.52364742,0.03717275,1.49605957
-2.78839420,5.63531268,0.08366883,0.88449688,0.13991233,0.41460459,1.98246368,2.55314415,0.03791700,1.49659151
-2.78239120,5.67497272,0.08693102,0.88432586,0.14484937,0.42102292,1.99044405,2.57116145,0.03850261,1.49314444
-2.77638819,5.69421866,0.08969056,0.88231336,0.14967040,0.42610858,1.99431273,2.57714145,0.03891632,1.48575608
-2.77038519,5.69227395,0.09188733,0.87846986,0.15431370,0.42974029,1.99394713,2.57068280,0.03914689,1.47445873
-2.76438219,5.66853816,0.09347261,0.87278285,0.15870984,0.43180433,1.98918043,2.55156015,0.03918558,1.45927801
-2.75837919,5.62261882,0.09441056,0.86521842,0.16278318,0.43219887,1.97980793,2.51974044,0.03902650,1.44023473
-2.75237619,5.55436329,0.09467941,0.85572531,0.16645380,0.43083846,1.96559862,2.47539469,0.03866691,1.41734960
-2.74637319,5.46388822,0.09427215,0.84424097,0.16963994,0.42765858,1.94631094,2.41890412,0.03810749,1.39065000
-2.74037019,5.35160418,0.09319663,0.83069925,0.17226069,0.42261981,1.92171179,2.35086006,0.03735246,1.36017838
-2.73436718,5.21823307,0.09147529,0.81503897,0.17423893,0.41571141,1.89159723,2.27205694,0.03640956,1.32600138
-2.72836418,5.06481650,0.08914429,0.79721296,0.17550433,0.40695406,1.85581355,2.18347858,0.03528999,1.28821884
-2.72236118,4.89271382,0.08625225,0.77719675,0.17599624,0.39640156,1.81427727,2.08627774,0.03400816,1.24697196
-2.71635818,4.70358909,0.08285853,0.75499637,0.17566636,0.38414135,1.76699266,1.98175003,0.03258134,1.20244993
-2.71035518,4.49938700,0.07903127,0.73065485,0.17448101,0.37029368,1.71406574,1.87130289,0.03102926,1.15489440
-2.70435218,4.28229844,0.07484514,0.70425678,0.17242294,0.35500968,1.65571372,1.75642128,0.02937353,1.10460154
-2.69834917,4.05471715,0.07037908,0.67593085,0.16949254,0.33846806,1.59226952,1.63863140,0.02763708,1.05192137
-2.69234617,3.81918923,0.06571391,0.64585011,0.16570843,0.32087091,1.52418093,1.51946420,0.02584358,0.99725432
-2.68634317,3.57835783,0.06093013,0.61423005,0.16110735,0.30243862,1.45200452,1.40042027,0.02401677,0.94104538
-2.68034017,3.33490570,0.05610584,0.58132450,0.15574342,0.28340419,1.37639485,1.28293772,0.02217986,0.88377601
-2.67433717,3.09149804,0.05131499,0.54741978,0.14968677,0.26400727,1.29808946,1.16836418,0.02035502,0.82595427
-2.66833417,2.85072831,0.04662585,0.51282735,0.14302158,0.24448816,1.21789064,1.05793426,0.01856281,0.76810390
-2.66233117,2.61506915,0.04209992,0.47787539,0.13584372,0.22508205,1.13664493,0.95275294,0.01682186,0.71075273
-2.65632816,2.38683039,0.03779119,0.44289983,0.12825806,0.20601375,1.05522151,0.85378542,0.01514849,0.65442116
-2.65032516,2.16812553,0.03374574,0.40823530,0.12037547,0.18749313,0.97449054,0.76185331,0.01355651,0.59961126
-2.64432216,1.96084749,0.03000172,0.37420631,0.11230988,0.16971141,0.89530242,0.67763690,0.01205711,0.54679691
-2.63831916,1.76665395,0.02658963,0.34111930,0.10417526,0.15283846,0.81846900,0.60168279,0.01065886,0.49641551
-2.63231616,1.58696199,0.02353283,0.30925565,0.09608286,0.13702101,0.74474724,0.53441593,0.00936775,0.44886133
-2.62631316,1.42295122,0.02084832,0.27886601,0.08813865,0.12238196,0.67482600,0.47615496,0.00818736,0.40448084
-2.62031016,1.27557427,0.01854753,0.25016613,0.08044112,0.10902055,0.60931621,0.42712964,0.00711906,0.36356993
-2.61430715,1.14557290,0.01663730,0.22333412,0.07307952,0.09701341,0.54874434,0.38749891,0.00616226,0.32637293
-2.60830415,1.03349822,0.01512078,0.19850926,0.06613247,0.08641624,0.49354931,0.35736848,0.00531475,0.29308323
-2.60230115,0.93973283,0.01399825,0.17579225,0.05966702,0.07726603,0.44408216,0.33680666,0.00457292,0.26384526
-2.59629815,0.86451340,0.01326790,0.15524653,0.05373818,0.06958365,0.40060845,0.32585736,0.00393216,0.23875739
-2.59029515,0.80795159,0.01292636,0.13690081,0.04838877,0.06337664,0.36331245,0.32454957,0.00338709,0.21787552
-2.58429215,0.77005220,0.01296914,0.12075229,0.04364964,0.05864194,0.33230281,0.33290253,0.00293186,0.20121687
-2.57828914,0.75072719,0.01339078,0.10677041,0.03954017,0.05536860,0.30761907,0.35092647,0.00256040,0.18876373
-2.57228614,0.74980488,0.01418484,0.09490104,0.03606894,0.05354029,0.28923838,0.37861884,0.00226664,0.18046687
-2.56628314,0.76703408,0.01534369,0.08507060,0.03323465,0.05313737,0.27708205,0.41595620,0.00204471,0.17624840
-2.56028014,0.80208323,0.01685811,0.07719021,0.03102700,0.05413885,0.27102160,0.46288252,0.00188905,0.17600394
-2.55427714,0.85453518,0.01871676,0.07115959,0.02942775,0.05652382,0.27088406,0.51929454,0.00179456,0.17960409
-2.54827414,0.92387852,0.02090554,0.06687054,0.02841174,0.06027262,0.27645638,0.58502531,0.00175671,0.18689524
-2.54227114,1.00949687,0.02340693,0.06421009,0.02794786,0.06536782,0.28748905,0.65982714,0.00177154,0.19769989
-2.53626813,1.11065772,0.02619932,0.06306313,0.02800007,0.07179479,0.30369907,0.74335521,0.00183580,0.21181666
-2.53026513,1.22650236,0.02925641,0.06331472,0.02852838,0.07954233,0.32477246,0.83515333,0.00194694,0.22902017
-2.52426213,1.35603893,0.03254672,0.06485187,0.02948984,0.08860303,0.35036663,0.93464299,0.00210312,0.24906124
-2.51825913,1.49813999,0.03603334,0.06756506,0.03083949,0.09897373,0.38011300,1.04111721,0.00230331,0.27166759
-2.51225613,1.65154621,0.03967379,0.07134946,0.03253145,0.11065593,0.41362002,1.15373993,0.00254726,0.29654524
-2.50625313,1.81487718,0.04342026,0.07610593,0.03452002,0.12365627,0.45047712,1.27155189,0.00283558,0.32338103
-2.50025013,1.98665009,0.04722004,0.08174191,0.03676084,0.13798703,0.49025956,1.39348332,0.00316973,0.35184618
-2.49424712,2.16530628,0.05101632,0.08817214,0.03921220,0.15366663,0.53253438,1.51837361,0.00355213,0.38160116
-2.48824412,2.34924537,0.05474916,0.09531937,0.04183647,0.17072011,0.57686759,1.64499740,0.00398614,0.41230168
-2.48224112,2.53686591,0.05835680,0.10311502,0.04460152,0.18917942,0.62283222,1.77209652,0.00447613,0.44360583
-2.47623812,2.72661113,0.06177719,0.11149980,0.04748235,0.20908353,0.67001725,1.89841646,0.00502752,0.47518202
-2.47023512,2.91701759,0.06494957,0.12042416,0.05046261,0.23047816,0.71803692,2.02274600,0.00564678,0.50671744
-2.46423212,3.10676465,0.06781628,0.12984881,0.05353624,0.25341513,0.76654010,2.14395803,0.00634140,0.53792680
-2.45822911,3.29472198,0.07032445,0.13974489,0.05670891,0.27795109,0.81521922,2.26104980,0.00711991,0.56856070
-2.45222611,3.47999256,0.07242769,0.15009409,0.05999938,0.30414579,0.86381827,2.37318046,0.00799176,0.59841340
-2.44622311,3.66194857,0.07408762,0.16088842,0.06344061,0.33205964,0.91213935,2.47970391,0.00896721,0.62732949
-2.44022011,3.84025796,0.07527517,0.17212966,0.06708058,0.36175070,0.96004744,2.58019521,0.01005715,0.65520901
-2.43421711,4.01489965,0.07597159,0.18382858,0.07098271,0.39327112,1.00747289,2.67446894,0.01127290,0.68201082
-2.42821411,4.18616613,0.07616907,0.19600361,0.07522579,0.42666321,1.05441149,2.76258840,0.01262590,0.70775394
-2.42221111,4.35465273,0.07587106,0.20867933,0.07990352,0.46195511,1.10092186,2.84486479,0.01412740,0.73251664
-2.41620810,4.52123327,0.07509217,0.22188444,0.08512331,0.49915651,1.14712024,2.92184622,0.01578805,0.75643349
-2.41020510,4.68702297,0.07385760,0.23564952,0.09100468,0.53825444,1.19317265,2.99429676,0.01761748,0.77969010
-2.40420210,4.85332958,0.07220236,0.25000442,0.09767689,0.57920935,1.23928476,3.06316604,0.01962385,0.80251615
-2.39819910,5.02159465,0.07016999,0.26497552,0.10527612,0.62195190,1.28568968,3.12955082,0.02181335,0.82517663
-2.39219610,5.19332720,0.06781114,0.28058276,0.11394198,0.66638044,1.33263410,3.19464973,0.02418970,0.84796185
-2.38619310,5.37003215,0.06518188,0.29683674,0.12381361,0.71235944,1.38036322,3.25971312,0.02675371,0.87117649
-2.38019010,5.55313655,0.06234190,0.31373576,0.13502530,0.75971906,1.42910503,3.32598991,0.02950281,0.89512816
-2.37418709,5.74391622,0.05935270,0.33126307,0.14770182,0.80825568,1.47905432,3.39467351,0.03243064,0.92011581
-2.36818409,5.94342554,0.05627572,0.34938437,0.16195352,0.85773373,1.53035712,3.46684884,0.03552679,0.94641842
-2.36218109,6.15243310,0.05317064,0.36804558,0.17787142,0.90788836,1.58309599,3.54344249,0.03877650,0.97428423
-2.35617809,6.37136533,0.05009382,0.38717118,0.19552232,0.95842911,1.63727666,3.62517777,0.04216059,1.00392090
-2.35017509,6.60026022,0.04709695,0.40666297,0.21494422,1.00904425,1.69281655,3.71253637,0.04565546,1.03548665
-2.34417209,6.83873259,0.04422592,0.42639947,0.23614210,1.05940555,1.74953569,3.80572789,0.04923319,1.06908284
-2.33816908,7.08595222,0.04151997,0.44623606,0.25908436,1.10917331,1.80715034,3.90466845,0.05286186,1.10474772
-2.33216608,7.34063551,0.03901113,0.46600579,0.28369989,1.15800143,1.86526975,4.00896910,0.05650593,1.14245188
-2.32616308,7.60105119,0.03672393,0.48552102,0.30987617,1.20554208,1.92339641,4.11793456,0.06012681,1.18209499
-2.32016008,7.86504002,0.03467528,0.50457584,0.33745827,1.25145014,1.98093008,4.23057237,0.06368353,1.22350428
-2.31415708,8.13004812,0.03287473,0.52294933,0.36624902,1.29538689,2.03717559,4.34561236,0.06713354,1.26643446
-2.30815408,8.39317317,0.03132478,0.54040952,0.39601043,1.33702321,2.09135464,4.46153592,0.07043358,1.31056922
-2.30215108,8.65122249,0.03002142,0.55671809,0.42646624,1.37604202,2.14262145,4.57661425,0.07354059,1.35552438
-2.29614807,8.90078143,0.02895484,0.57163568,0.45730577,1.41214011,2.19008188,4.68895445,0.07641273,1.40085245
-2.29014507,9.13829036,0.02811011,0.58492760,0.48818896,1.44502956,2.23281583,4.79655208,0.07901034,1.44604889
-2.28414207,9.36012827,0.02746806,0.59636990,0.51875240,1.47443869,2.26990208,4.89734843,0.08129686,1.49055976
-2.27813907,9.56270044,0.02700608,0.60575545,0.54861640,1.50011288,2.30044499,4.98929067,0.08323974,1.53379089
-2.27213607,9.74252785,0.02669898,0.61289994,0.57739280,1.52181543,2.32360204,5.07039282,0.08481124,1.57511837
-2.26613307,9.89633536,0.02651984,0.61764752,0.60469325,1.53932855,2.33861122,5.13879523,0.08598905,1.61390025
-2.26013007,10.02113618,0.02644077,0.61987577,0.63013793,1.55245477,2.34481717,5.19282063,0.08675685,1.64948928
-2.25412706,10.11430951,0.02643371,0.61949993,0.65336416,1.56101879,2.34169494,5.23102442,0.08710467,1.68124643
-2.24812406,10.17366921,0.02647106,0.61647608,0.67403487,1.56486988,2.32887033,5.25223740,0.08702903,1.70855492
-2.24212106,10.19752073,0.02652636,0.61080311,0.69184655,1.56388484,2.30613580,5.25559939,0.08653300,1.73083436
-2.23611806,10.18470470,0.02657484,0.60252344,0.70653635,1.55797142,2.27346125,5.24058218,0.08562598,1.74755469
-2.23011506,10.13462557,0.02659386,0.59172242,0.71788830,1.54707220,2.23099903,5.20700133,0.08432339,1.75824956
-2.22411206,10.04726436,0.02656336,0.57852633,0.72573821,1.53116852,2.17908286,5.15501622,0.08264621,1.76252857
-2.21810905,9.92317539,0.02646615,0.56309915,0.72997728,1.51028452,2.11822079,5.08511858,0.08062029,1.76008817
-2.21210605,9.76346716,0.02628814,0.54563820,0.73055421,1.48449076,2.04908226,4.99811033,0.07827571,1.75072067
-2.20610305,9.56976847,0.02601853,0.52636886,0.72747580,1.45390741,1.97248001,4.89507170,0.07564598,1.73432118
-2.20010005,9.34418130,0.02564983,0.50553843,0.72080600,1.41870650,1.88934750,4.77732142,0.07276717,1.71089202
-2.19409705,9.08922245,0.02517788,0.48340969,0.71066351,1.37911312,1.80071290,4.64637080,0.06967710,1.68054464
-2.18809405,8.80775639,0.02460175,0.46025413,0.69721807,1.33540539,1.70767084,4.50387388,0.06641451,1.64349864
-2.18209105,8.50292197,0.02392359,0.43634527,0.68068545,1.28791290,1.61135300,4.35157604,0.06301826,1.60007816
-2.17608804,8.17805589,0.02314837,0.41195227,0.66132150,1.23701371,1.51289887,4.19126321,0.05952660,1.55070554
-2.17008504,7.83661559,0.02228364,0.38733417,0.63941542,1.18312975,1.41342782,4.02471381,0.05597653,1.49589239
-2.16408204,7.48210440,0.02133918,0.36273468,0.61528241,1.12672083,1.31401342,3.85365548,0.05240321,1.43622856
-2.15807904,7.11800117,0.02032664,0.33837805,0.58925613,1.06827725,1.21566098,3.67972793,0.04883953,1.37236906
-2.15207604,6.74769659,0.01925917,0.31446567,0.56168099,1.00831134,1.11928897,3.50445329,0.04531569,1.30501962
-2.14607304,6.37443771,0.01815104,0.29117385,0.53290476,0.94734822,1.02571459,3.32921441,0.04185897,1.23492116
-2.14007004,6.00128194,0.01701724,0.26865248,0.50327141,0.88591595,0.93564390,3.15524168,0.03849352,1.16283374
-2.13406703,5.63106107,0.01587314,0.24702463,0.47311475,0.82453564,0.84966635,2.98360790,0.03524029,1.08952061
-2.12806403,5.26635557,0.01473416,0.22638705,0.44275257,0.76371169,0.76825354,2.81523077,0.03211698,1.01573259
-2.12206103,4.90947897,0.01361547,0.20681134,0.41248186,0.70392258,0.69176179,2.65088201,0.02913809,0.94219363
-2.11605803,4.56247162,0.01253175,0.18834572,0.38257478,0.64561268,0.62043805,2.49120189,0.02631504,0.86958756
-2.11005503,4.22710281,0.01149701,0.17101731,0.35327572,0.58918504,0.55442847,2.33671784,0.02365628,0.79854674
-2.10405203,3.90488026,0.01052439,0.15483462,0.32479924,0.53499578,0.49378905,2.18786564,0.02116749,0.72964265
-2.09804902,3.59706537,0.00962614,0.13979029,0.29732895,0.48334991,0.43849764,2.04501166,0.01885181,0.66337868
-2.09204602,3.30469295,0.00881348,0.12586387,0.27101732,0.43449889,0.38846664,1.90847491,0.01671003,0.60018525
-2.08604302,3.02859397,0.00809663,0.11302449,0.24598616,0.38863987,0.34355585,1.77854744,0.01474083,0.54041715
-2.08004002,2.76941991,0.00748481,0.10123347,0.22232787,0.34591656,0.30358498,1.65551236,0.01294109,0.48435315
-2.07403702,2.52766759,0.00698620,0.09044666,0.20010713,0.30642161,0.26834523,1.53965839,0.01130607,0.43219750
-2.06803402,2.30370320,0.00660805,0.08061662,0.17936316,0.27020041,0.23760979,1.43129069,0.00982972,0.38408334
-2.06203102,2.09778501,0.00635660,0.07169444,0.16011218,0.23725595,0.21114294,1.33073759,0.00850488,0.34007754
-2.05602801,1.91008372,0.00623713,0.06363138,0.14235010,0.20755468,0.18870758,1.23835333,0.00732359,0.30018668
-2.05002501,1.74070042,0.00625391,0.05638022,0.12605535,0.18103293,0.17007120,1.15451695,0.00627725,0.26436392
-2.04402201,1.58968163,0.00641012,0.04989635,0.11119163,0.15760376,0.15501027,1.07962798,0.00535690,0.23251641
-2.03801901,1.45703156,0.00670778,0.04413867,0.09771068,0.13716389,0.14331315,1.01409931,0.00455339,0.20451280
-2.03201601,1.34272170,0.00714757,0.03907030,0.08555484,0.11960046,0.13478170,0.95834813,0.00385757,0.18019078
-2.02601301,1.24669788,0.00772869,0.03465909,0.07465946,0.10479745,0.12923176,0.91278550,0.00326045,0.15936425
-2.02001001,1.16888526,0.00844864,0.03087807,0.06495511,0.09264147,0.12649265,0.87780547,0.00275339,0.14182999
-2.01400700,1.10919144,0.00930307,0.02770565,0.05636948,0.08302679,0.12640608,0.85377431,0.00232816,0.12737374
-2.00800400,1.06750811,0.01028550,0.02512582,0.04882915,0.07585947,0.12882457,0.84102052,0.00197706,0.11577551
-2.00200100,1.04371165,0.01138722,0.02312821,0.04226100,0.07106043,0.13360966,0.83982604,0.00169301,0.10681411
-1.99599800,1.03766268,0.01259709,0.02170798,0.03659345,0.06856747,0.14063017,0.85041909,0.00146955,0.10027102
-1.98999500,1.04920494,0.01390147,0.02086570,0.03175746,0.06833602,0.14976059,0.87296867,0.00130093,0.09593347
-1.98399200,1.07816353,0.01528424,0.02060700,0.02768732,0.07033892,0.16087988,0.90758094,0.00118204,0.09359684
-1.97798899,1.12434237,0.01672681,0.02094212,0.02432122,0.07456487,0.17387068,0.95429717,0.00110847,0.09306660
-1.97198599,1.18752103,0.01820835,0.02188534,0.02160168,0.08101595,0.18861912,1.01309313,0.00107638,0.09415962
-1.96598299,1.26745048,0.01970605,0.02345415,0.01947588,0.08970412,0.20501504,1.08387943,0.00108254,0.09670520
-1.95997999,1.36384791,0.02119550,0.02566835,0.01789572,0.10064690,0.22295279,1.16650249,0.00112420,0.10054566
-1.95397699,1.47639017,0.02265118,0.02854890,0.01681795,0.11386241,0.24233241,1.26074552,0.00119905,0.10553678
-1.94797399,1.60470588,0.02404705,0.03211661,0.01620415,0.12936395,0.26306104,1.36632913,0.00130515,0.11154788
-1.94197099,1.74836619,0.02535715,0.03639074,0.01602060,0.14715443,0.28505446,1.48291111,0.00144083,0.11846184
-1.93596798,1.90687413,0.02655632,0.04138739,0.01623823,0.16722082,0.30823850,1.61008501,0.00160463,0.12617481
-1.92996498,2.07965296,0.02762093,0.04711792,0.01683249,0.18952898,0.33255017,1.74737739,0.00179525,0.13459584
-1.92396198,2.26603386,0.02852952,0.05358728,0.01778324,0.21401917,0.35793825,1.89424374,0.00201145,0.14364624
-1.91795898,2.46524359,0.02926349,0.06079239,0.01907464,0.24060247,0.38436326,2.05006314,0.00225207,0.15325877
-1.91195598,2.67639287,0.02980771,0.06872066,0.02069516,0.26915835,0.41179652,2.21413219,0.00251596,0.16337659
-1.90595298,2.89846638,0.03015091,0.07734869,0.02263747,0.29953371,0.44021843,2.38565875,0.00280199,0.17395202
-1.89994997,3.13031552,0.03028614,0.08664122,0.02489850,0.33154345,0.46961565,2.56375623,0.00310906,0.18494502
-1.89394697,3.37065474,0.03021089,0.09655043,0.02747943,0.36497262,0.49997757,2.74743939,0.00343609,0.19632157
-1.88794397,3.61806279,0.02992721,0.10701569,0.03038569,0.39958030,0.53129184,2.93562275,0.00378215,0.20805186
-1.88194097,3.87098951,0.02944159,0.11796367,0.03362692,0.43510495,0.56353948,3.12712236,0.00414641,0.22010831
-1.87593797,4.12776904,0.02876470,0.12930907,0.03721689,0.47127105,0.59668952,3.32066225,0.00452827,0.23246378
-1.86993497,4.38663985,0.02791100,0.14095579,0.04117324,0.50779689,0.63069372,3.51488599,0.00492739,0.24508961
-1.86393197,4.64577176,0.02689827,0.15279862,0.04551710,0.54440290,0.66548158,3.70837433,0.00534378,0.25795406
-1.85792896,4.90329960,0.02574695,0.16472552,0.05027253,0.58082028,0.70095600,3.89966883,0.00577781,0.27102085
-1.85192596,5.15736289,0.02447949,0.17662022,0.05546568,0.61679942,0.73698998,4.08730174,0.00623029,0.28424821
-1.84592296,5.40615050,0.02311968,0.18836533,0.06112373,0.65211754,0.77342472,4.26983140,0.00670246,0.29758833
-1.83991996,5.64794886,0.02169188,0.19984564,0.06727352,0.68658524,0.81006927,4.44588256,0.00719600,0.31098734
-1.83391696,5.88119197,0.02022038,0.21095172,0.07393994,0.72005142,0.84670203,4.61419016,0.00771298,0.32438595
-1.82791396,6.10451135,0.01872873,0.22158348,0.08114410,0.75240648,0.88307424,4.77364512,0.00825579,0.33772068
-1.82191096,6.31678373,0.01723922,0.23165386,0.08890128,0.78358335,0.91891538,4.92334025,0.00882711,0.35092575
-1.81590795,6.51717469,0.01577239,0.24109214,0.09721884,0.81355656,0.95394050,5.06261429,0.00942973,0.36393554
-1.80990495,6.70517607,0.01434668,0.24984720,0.10609404,0.84233930,0.98785930,5.19109185,0.01006648,0.37668766
-1.80390195,6.88063555,0.01297816,0.25789019,0.11551208,0.86997875,1.02038663,5.30871730,0.01074004,0.38912649
-1.79789895,7.04377704,0.01168040,0.26521685,0.12544437,0.89655003,1.05125413,5.41578059,0.01145288,0.40120701
-1.79189595,7.19521069,0.01046445,0.27184917,0.13584714,0.92214930,1.08022248,5.51293325,0.01220708,0.41289896
-1.78589295,7.33593202,0.00933885,0.27783649,0.14666067,0.94688647,1.10709395,5.60119334,0.01300425,0.42419093
-1.77988994,7.46730985,0.00830983,0.28325582,0.15780916,0.97087810,1.13172452,5.68193822,0.01384543,0.43509448
-1.77388694,7.59106319,0.00738143,0.28821156,0.16920135,0.99424114,1.15403515,5.75688473,0.01473109,0.44564779
-1.76788394,7.70922757,0.00655585,0.29283436,0.18073198,1.01708776,1.17402167,5.82805662,0.01566110,0.45591886
-1.76188094,7.82411166,0.00583363,0.29727940,0.19228418,1.03952191,1.19176268,5.89773983,0.01663478,0.46600798
-1.75587794,7.93824493,0.00521403,0.30172382,0.20373259,1.06163767,1.20742502,5.96842617,0.01765094,0.47604921
-1.74987494,8.05431773,0.00469528,0.30636356,0.21494731,1.08351947,1.22126647,6.04274709,0.01870808,0.48621074
-1.74387194,8.17511476,0.00427486,0.31140953,0.22579849,1.10524414,1.23363508,6.12339873,0.01980441,0.49669389
