energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up
-3.44272136,2.01361066,0.00034290,0.77923445,0.97675495,0.70138421,0.22051623,0.54366455,0.00509331,0.03787653
-3.43671836,2.11867364,0.00033267,0.83120506,1.07134037,0.74416658,0.22544740,0.54869758,0.00541790,0.03972860
-3.43071536,2.22713986,0.00032586,0.88572325,1.17220281,0.78864788,0.23013274,0.55213950,0.00577411,0.04176440
-3.42471236,2.33830727,0.00032203,0.94237071,1.27866652,0.83445687,0.23463971,0.55409759,0.00615391,0.04397332
-3.41870935,2.45143205,0.00032075,1.00067927,1.38993786,0.88118889,0.23905983,0.55472316,0.00654896,0.04634477
-3.41270635,2.56572337,0.00032163,1.06013048,1.50510329,0.92840666,0.24350673,0.55420656,0.00695071,0.04886804
-3.40670335,2.68033992,0.00032430,1.12015657,1.62313173,0.97564222,0.24811366,0.55277093,0.00735062,0.05153216
-3.40070035,2.79438894,0.00032841,1.18014348,1.74288157,1.02240009,0.25303064,0.55066507,0.00774032,0.05432582
-3.39469735,2.90692858,0.00033364,1.23943582,1.86311283,1.06816194,0.25842130,0.54815572,0.00811178,0.05723731
-3.38869435,3.01697435,0.00033969,1.29734422,1.98250441,1.11239267,0.26445971,0.54551981,0.00845753,0.06025455
-3.38269135,3.12351007,0.00034628,1.35315500,2.09967650,1.15454815,0.27132727,0.54303703,0.00877082,0.06336526
-3.37668834,3.22550365,0.00035315,1.40614213,2.21321748,1.19408439,0.27920972,0.54098312,0.00904583,0.06655708
-3.37068534,3.32192745,0.00036005,1.45558129,2.32171492,1.23046804,0.28829457,0.53962425,0.00927777,0.06981799
-3.36468234,3.41178303,0.00036677,1.50076573,2.42378948,1.26318798,0.29876879,0.53921271,0.00946308,0.07313660
-3.35867934,3.49412935,0.00037310,1.54102344,2.51813075,1.29176766,0.31081693,0.53998409,0.00959947,0.07650262
-3.35267634,3.56811343,0.00037887,1.57573503,2.60353361,1.31577774,0.32461966,0.54215590,0.00968602,0.07990739
-3.34667334,3.63300220,0.00038393,1.60435175,2.67893365,1.33484867,0.34035249,0.54592768,0.00972320,0.08334431
-3.34067034,3.68821390,0.00038819,1.62641277,2.74344012,1.34868246,0.35818491,0.55148238,0.00971282,0.08680940
-3.33466733,3.73334739,0.00039155,1.64156108,2.79636491,1.35706343,0.37827947,0.55898862,0.00965800,0.09030163
-3.32866433,3.76820778,0.00039401,1.64955713,2.83724623,1.35986717,0.40079100,0.56860369,0.00956306,0.09382333
-3.32266133,3.79282665,0.00039556,1.65028966,2.86586567,1.35706732,0.42586557,0.58047676,0.00943336,0.09738037
-3.31665833,3.80747559,0.00039629,1.64378303,2.88225782,1.34873989,0.45363931,0.59475191,0.00927519,0.10098223
-3.31065533,3.81267185,0.00039630,1.63020053,2.88671166,1.33506466,0.48423679,0.61157071,0.00909552,0.10464192
-3.30465233,3.80917539,0.00039578,1.60984357,2.87976363,1.31632361,0.51776907,0.63107385,0.00890181,0.10837568
-3.29864932,3.79797696,0.00039495,1.58314643,2.86218234,1.29289629,0.55433119,0.65340174,0.00870183,0.11220255
-3.29264632,3.78027736,0.00039407,1.55066680,2.83494548,1.26525222,0.59399939,0.67869372,0.00850340,0.11614378
-3.28664332,3.75745828,0.00039346,1.51307230,2.79920979,1.23394049,0.63682778,0.70708602,0.00831420,0.12022200
-3.28064032,3.73104598,0.00039348,1.47112346,2.75627522,1.19957703,0.68284487,0.73870826,0.00814158,0.12446044
-3.27463732,3.70266881,0.00039452,1.42565389,2.70754473,1.16282976,0.73204982,0.77367889,0.00799237,0.12888188
-3.26863432,3.67401046,0.00039696,1.37754815,2.65448132,1.12440243,0.78440878,0.81209966,0.00787275,0.13350771
-3.26263132,3.64676060,0.00040125,1.32771834,2.59856401,1.08501733,0.83985126,0.85404940,0.00778807,0.13835690
-3.25662831,3.62256497,0.00040779,1.27708026,2.54124450,1.04539785,0.89826692,0.89957763,0.00774279,0.14344504
-3.25062531,3.60297671,0.00041700,1.22652980,2.48390597,1.00625113,0.95950271,0.94869827,0.00774039,0.14878350
-3.24462231,3.58941084,0.00042926,1.17692070,2.42782580,0.96825155,1.02336067,1.00138384,0.00778330,0.15437861
-3.23861931,3.58310349,0.00044496,1.12904415,2.37414306,0.93202544,1.08959649,1.05756064,0.00787287,0.16023114
-3.23261631,3.58507721,0.00046441,1.08361089,2.32383212,0.89813748,1.15791876,1.11710514,0.00800939,0.16633577
-3.22661331,3.59611353,0.00048791,1.04123651,2.27768276,0.86707906,1.22798923,1.17984180,0.00819207,0.17268090
-3.22061031,3.61673331,0.00051568,1.00242998,2.23628733,0.83925892,1.29942394,1.24554262,0.00841906,0.17924853
-3.21460730,3.64718543,0.00054792,0.96758580,2.20003489,0.81499614,1.37179523,1.31392844,0.00868752,0.18601438
-3.20860430,3.68744371,0.00058474,0.93697984,2.16911215,0.79451563,1.44463484,1.38467198,0.00899367,0.19294811
-3.20260130,3.73721188,0.00062624,0.91076854,2.14351070,0.77794603,1.51743777,1.45740251,0.00933285,0.20001379
-3.19659830,3.79593602,0.00067242,0.88899158,2.12303987,0.76532000,1.58966713,1.53171203,0.00969963,0.20717037
-3.19059530,3.86282367,0.00072327,0.87157738,2.10734438,0.75657674,1.66075987,1.60716270,0.01008787,0.21437233
-3.18459230,3.93686871,0.00077872,0.85835134,2.09592576,0.75156656,1.73013321,1.68329514,0.01049086,0.22157041
-3.17858929,4.01688100,0.00083867,0.84904618,2.08816668,0.75005733,1.79719198,1.75963736,0.01090145,0.22871231
-3.17258629,4.10151952,0.00090300,0.84331395,2.08335702,0.75174252,1.86133650,1.83571390,0.01131215,0.23574354
-3.16658329,4.18932803,0.00097156,0.84073936,2.08072095,0.75625059,1.92197116,1.91105473,0.01171529,0.24260821
-3.16058029,4.27877196,0.00104421,0.84085378,2.07944384,0.76315551,1.97851345,1.98520370,0.01210322,0.24924982
-3.15457729,4.36827554,0.00112078,0.84314967,2.07869840,0.77198811,2.03040334,2.05772607,0.01246839,0.25561207
-3.14857429,4.45625812,0.00120112,0.84709488,2.07766931,0.78224798,2.07711281,2.12821480,0.01280357,0.26163964
-3.14257129,4.54116864,0.00128509,0.85214658,2.07557565,0.79341567,2.11815539,2.19629551,0.01310201,0.26727893
-3.13656828,4.62151756,0.00137253,0.85776439,2.07169075,0.80496490,2.15309541,2.26162971,0.01335758,0.27247877
-3.13056528,4.69590550,0.00146329,0.86342268,2.06535908,0.81637457,2.18155670,2.32391639,0.01356494,0.27719109
-3.12456228,4.76304787,0.00155721,0.86862152,2.05600997,0.82714018,2.20323052,2.38289182,0.01371964,0.28137156
-3.11855928,4.82179524,0.00165409,0.87289646,2.04316792,0.83678465,2.21788232,2.43832767,0.01381828,0.28498012
-3.11255628,4.87114909,0.00175372,0.87582675,2.02645964,0.84486799,2.22535718,2.49002760,0.01385853,0.28798151
-3.10655328,4.91027277,0.00185582,0.87704221,2.00561773,0.85099596,2.22558358,2.53782255,0.01383926,0.29034570
-3.10055028,4.93849779,0.00196003,0.87622842,1.98048122,0.85482731,2.21857543,2.58156504,0.01376051,0.29204826
-3.09454727,4.95532557,0.00206590,0.87313060,1.95099328,0.85607956,2.20443197,2.62112289,0.01362348,0.29307064
-3.08854427,4.96042501,0.00217287,0.86755587,1.91719621,0.85453320,2.18333579,2.65637271,0.01343050,0.29340032
-3.08254127,4.95362644,0.00228025,0.85937426,1.87922421,0.85003429,2.15554871,2.68719369,0.01318493,0.29303102
-3.07653827,4.93491238,0.00238722,0.84851835,1.83729434,0.84249540,2.12140576,2.71346206,0.01289107,0.29196262
-3.07053527,4.90440589,0.00249280,0.83498172,1.79169589,0.83189501,2.08130745,2.73504676,0.01255396,0.29020120
-3.06453227,4.86235720,0.00259587,0.81881636,1.74277892,0.81827535,2.03571053,2.75180653,0.01217927,0.28775885
-3.05852926,4.80912927,0.00269518,0.80012906,1.69094206,0.80173888,1.98511762,2.76358893,0.01177310,0.28465351
-3.05252626,4.74518310,0.00278936,0.77907696,1.63662023,0.78244358,1.93006604,2.77023127,0.01134175,0.28090872
-3.04652326,4.67106325,0.00287694,0.75586242,1.58027261,0.76059710,1.87111638,2.77156376,0.01089159,0.27655332
-3.04052026,4.58738424,0.00295640,0.73072721,1.52237105,0.73645017,1.80884104,2.76741473,0.01042885,0.27162112
-3.03451726,4.49481819,0.00302621,0.70394624,1.46338947,0.71028932,1.74381336,2.75761774,0.00995943,0.26615057
-3.02851426,4.39408392,0.00308486,0.67582091,1.40379426,0.68242918,1.67659749,2.74202052,0.00948877,0.26018436
-3.02251126,4.28593779,0.00313091,0.64667224,1.34403593,0.65320460,1.60773951,2.72049504,0.00902177,0.25376907
-3.01650825,4.17116615,0.00316307,0.61683380,1.28454211,0.62296276,1.53775989,2.69294863,0.00856260,0.24695474
-3.01050525,4.05057942,0.00318023,0.58664467,1.22571191,0.59205550,1.46714761,2.65933529,0.00811476,0.23979450
-3.00450225,3.92500738,0.00318151,0.55644250,1.16791166,0.56083192,1.39635586,2.61966685,0.00768096,0.23234409
-2.99849925,3.79529564,0.00316629,0.52655675,1.11147182,0.52963157,1.32579939,2.57402334,0.00726320,0.22466146
-2.99249625,3.66230269,0.00313427,0.49730235,1.05668521,0.49877822,1.25585351,2.52256205,0.00686277,0.21680622
-2.98649325,3.52689730,0.00308546,0.46897373,1.00380607,0.46857439,1.18685440,2.46552473,0.00648035,0.20883916
-2.98049025,3.38995580,0.00302024,0.44183948,0.95305009,0.43929656,1.11910071,2.40324262,0.00611604,0.20082158
-2.97448724,3.25235900,0.00293928,0.41613762,0.90459507,0.41119136,1.05285610,2.33613888,0.00576955,0.19281472
-2.96848424,3.11498840,0.00284362,0.39207169,0.85858205,0.38447251,0.98835246,2.26472819,0.00544024,0.18487895
-2.96248124,2.97872141,0.00273457,0.36980757,0.81511686,0.35931867,0.92579357,2.18961360,0.00512727,0.17707302
-2.95647824,2.84442560,0.00261371,0.34947122,0.77427179,0.33587214,0.86535890,2.11148027,0.00482972,0.16945326
-2.95047524,2.71295179,0.00248285,0.33114738,0.73608753,0.31423833,0.80720733,2.03108658,0.00454669,0.16207260
-2.94447224,2.58512610,0.00234394,0.31487907,0.70057497,0.29448604,0.75148055,1.94925257,0.00427736,0.15497975
-2.93846923,2.46174104,0.00219907,0.30066812,0.66771713,0.27664843,0.69830605,1.86684616,0.00402113,0.14821829
-2.93246623,2.34354595,0.00205036,0.28847651,0.63747101,0.26072466,0.64779944,1.78476744,0.00377763,0.14182575
-2.92646323,2.23123697,0.00189995,0.27822864,0.60976951,0.24668206,0.60006620,1.70393152,0.00354676,0.13583292
-2.92046023,2.12544693,0.00174991,0.26981429,0.58452329,0.23445888,0.55520271,1.62525051,0.00332874,0.13026309
-2.91445723,2.02673556,0.00160219,0.26309233,0.56162282,0.22396734,0.51329667,1.54961500,0.00312406,0.12513157
-2.90845423,1.93558043,0.00145862,0.25789507,0.54094047,0.21509720,0.47442684,1.47787583,0.00293351,0.12044534
-2.90245123,1.85236891,0.00132083,0.25403300,0.52233286,0.20771942,0.43866241,1.41082648,0.00275810,0.11620290
-2.89644822,1.77739170,0.00119024,0.25130006,0.50564337,0.20169013,0.40606186,1.34918672,0.00259900,0.11239437
-2.89044522,1.71083816,0.00106806,0.24947900,0.49070487,0.19685469,0.37667163,1.29358808,0.00245754,0.10900185
-2.88444222,1.65279379,0.00095526,0.24834704,0.47734275,0.19305177,0.35052463,1.24456150,0.00233508,0.10599999
-2.87843922,1.60324006,0.00085257,0.24768131,0.46537802,0.19011741,0.32763877,1.20252758,0.00223296,0.10335682
-2.87243622,1.56205665,0.00076049,0.24726433,0.45463063,0.18788898,0.30801559,1.16778973,0.00215244,0.10103480
-2.86643322,1.52902634,0.00067932,0.24688906,0.44492280,0.18620896,0.29163916,1.14053053,0.00209459,0.09899205
-2.86043022,1.50384228,0.00060916,0.24636359,0.43608228,0.18492851,0.27847526,1.12081126,0.00206026,0.09718370
-2.85442721,1.48611759,0.00054990,0.24551526,0.42794549,0.18391070,0.26847106,1.10857472,0.00205001,0.09556343
-2.84842421,1.47539703,0.00050130,0.24419419,0.42036036,0.18303341,0.26155511,1.10365116,0.00206404,0.09408490
-2.84242121,1.47117043,0.00046298,0.24227604,0.41318887,0.18219183,0.25763798,1.10576723,0.00210215,0.09270334
-2.83641821,1.47288738,0.00043444,0.23966395,0.40630906,0.18130051,0.25661327,1.11455741,0.00216376,0.09137689
-2.83041521,1.47997278,0.00041507,0.23628971,0.39961660,0.18029489,0.25835914,1.12957770,0.00224779,0.09006798
-2.82441221,1.49184271,0.00040419,0.23211406,0.39302578,0.17913236,0.26274027,1.15032099,0.00235277,0.08874445
-2.81840920,1.50792011,0.00040109,0.22712616,0.38647000,0.17779276,0.26961019,1.17623348,0.00247676,0.08738042
-2.81240620,1.52764965,0.00040498,0.22134231,0.37990166,0.17627837,0.27881381,1.20673162,0.00261741,0.08595704
-2.80640320,1.55051134,0.00041506,0.21480391,0.37329166,0.17461334,0.29019027,1.24121892,0.00277201,0.08446285
-2.80040020,1.57603236,0.00043052,0.20757487,0.36662843,0.17284259,0.30357569,1.27910201,0.00293750,0.08289396
-2.79439720,1.60379667,0.00045055,0.19973846,0.35991666,0.17103026,0.31880595,1.31980527,0.00311058,0.08125391
-2.78839420,1.63345211,0.00047437,0.19139387,0.35317580,0.16925764,0.33571920,1.36278362,0.00328774,0.07955333
-2.78239120,1.66471455,0.00050122,0.18265241,0.34643837,0.16762070,0.35415809,1.40753299,0.00346539,0.07780931
-2.77638819,1.69736919,0.00053039,0.17363371,0.33974824,0.16622724,0.37397146,1.45359798,0.00363991,0.07604465
-2.77038519,1.73126873,0.00056124,0.16446191,0.33315888,0.16519374,0.39501560,1.50057672,0.00380776,0.07428696
-2.76438219,1.76632850,0.00059321,0.15526201,0.32673166,0.16464191,0.41715472,1.54812260,0.00396559,0.07256757
-2.75837919,1.80251895,0.00062584,0.14615643,0.32053419,0.16469514,0.44026092,1.59594306,0.00411032,0.07092050
-2.75237619,1.83985547,0.00065878,0.13726198,0.31463872,0.16547478,0.46421333,1.64379554,0.00423923,0.06938132
-2.74637319,1.87838619,0.00069180,0.12868723,0.30912061,0.16709644,0.48889676,1.69148097,0.00435003,0.06798611
-2.74037019,1.91817824,0.00072481,0.12053026,0.30405686,0.16966634,0.51419963,1.73883516,0.00444093,0.06677042
-2.73436718,1.95930288,0.00075787,0.11287703,0.29952453,0.17327786,0.54001162,1.78571862,0.00451068,0.06576839
-2.72836418,2.00182042,0.00079119,0.10580014,0.29559922,0.17800832,0.56622095,1.83200558,0.00455863,0.06501189
-2.72236118,2.04576531,0.00082513,0.09935806,0.29235346,0.18391609,0.59271159,1.87757256,0.00458467,0.06452989
-2.71635818,2.09113229,0.00086018,0.09359489,0.28985495,0.19103819,0.61936055,1.92228747,0.00458929,0.06434790
-2.71035518,2.13786416,0.00089698,0.08854043,0.28816476,0.19938828,0.64603552,1.96599969,0.00457349,0.06448751
-2.70435218,2.18584171,0.00093624,0.08421062,0.28733541,0.20895536,0.67259300,2.00853180,0.00453875,0.06496612
-2.69834917,2.23487635,0.00097880,0.08060831,0.28740892,0.21970299,0.69887705,2.04967345,0.00448698,0.06579668
-2.69234617,2.28470585,0.00102551,0.07772424,0.28841485,0.23156917,0.72471896,2.08917777,0.00442036,0.06698758
-2.68634317,2.33499335,0.00107725,0.07553812,0.29036832,0.24446688,0.74993782,2.12676056,0.00434134,0.06854251
-2.68034017,2.38532976,0.00113486,0.07401996,0.29326826,0.25828524,0.77434201,2.16210256,0.00425246,0.07046044
-2.67433717,2.43523962,0.00119911,0.07313130,0.29709581,0.27289130,0.79773177,2.19485442,0.00415629,0.07273552
-2.66833417,2.48418999,0.00127062,0.07282655,0.30181305,0.28813230,0.81990261,2.22464468,0.00405531,0.07535704
-2.66233117,2.53160236,0.00134987,0.07305430,0.30736208,0.30383845,0.84064968,2.25109005,0.00395185,0.07830931
-2.65632816,2.57686688,0.00143710,0.07375850,0.31366461,0.31982604,0.85977273,2.27380788,0.00384795,0.08157161
-2.65032516,2.61935856,0.00153232,0.07487960,0.32062204,0.33590076,0.87708170,2.29243020,0.00374539,0.08511806
-2.64432216,2.65845490,0.00163524,0.07635563,0.32811618,0.35186130,0.89240255,2.30661884,0.00364554,0.08891750
-2.63831916,2.69355429,0.00174527,0.07812307,0.33601052,0.36750286,0.90558336,2.31608101,0.00354942,0.09293350
-2.63231616,2.72409463,0.00186150,0.08011773,0.34415219,0.38262070,0.91650028,2.32058484,0.00345766,0.09712431
-2.62631316,2.74957173,0.00198272,0.08227548,0.35237454,0.39701359,0.92506326,2.31997424,0.00337050,0.10144305
-2.62031016,2.76955677,0.00210741,0.08453288,0.36050031,0.41048700,0.93122131,2.31418256,0.00328784,0.10583791
-2.61430715,2.78371268,0.00223380,0.08682778,0.36834534,0.42285617,0.93496720,2.30324467,0.00320928,0.11025268
-2.60830415,2.79180866,0.00235986,0.08909990,0.37572275,0.43394888,0.93634131,2.28730685,0.00313420,0.11462736
-2.60230115,2.79373289,0.00248344,0.09129134,0.38244757,0.44360800,0.93543473,2.26663432,0.00306179,0.11889908
-2.59629815,2.78950275,0.00260224,0.09334711,0.38834146,0.45169379,0.93239116,2.24161587,0.00299112,0.12300326
-2.59029515,2.77927255,0.00271396,0.09521567,0.39323778,0.45808603,0.92740782,2.21276558,0.00292127,0.12687493
-2.58429215,2.76333828,0.00281631,0.09684951,0.39698643,0.46268587,0.92073504,2.18072110,0.00285133,0.13045033
-2.57828914,2.74213926,0.00290717,0.09820573,0.39945864,0.46541756,0.91267461,2.14623860,0.00278049,0.13366865
-2.57228614,2.71625630,0.00298458,0.09924666,0.40055141,0.46622992,0.90357655,2.11018405,0.00270811,0.13647382
-2.56628314,2.68640626,0.00304691,0.09994047,0.40019135,0.46509766,0.89383457,2.07352077,0.00263373,0.13881637
-2.56028014,2.65343261,0.00309282,0.10026181,0.39833796,0.46202241,0.88387984,2.03729333,0.00255714,0.14065525
-2.55427714,2.61829199,0.00312141,0.10019233,0.39498606,0.45703343,0.87417322,2.00260778,0.00247835,0.14195938
-2.54827414,2.58203651,0.00313222,0.09972119,0.39016723,0.45018807,0.86519591,1.97060834,0.00239762,0.14270913
-2.54227114,2.54579196,0.00312523,0.09884547,0.38395031,0.44157163,0.85743863,1.94245093,0.00231545,0.14289727
-2.53626813,2.51073203,0.00310092,0.09757034,0.37644073,0.43129686,0.85138940,1.91927388,0.00223254,0.14252970
-2.53026513,2.47804892,0.00306021,0.09590920,0.36777873,0.41950275,0.84752023,1.90216657,0.00214980,0.14162558
-2.52426213,2.44892097,0.00300447,0.09388344,0.35813644,0.40635282,0.84627288,1.89213656,0.00206824,0.14021706
-2.51825913,2.42447814,0.00293544,0.09152215,0.34771400,0.39203259,0.84804433,1.89007639,0.00198900,0.13834845
-2.51225613,2.40576627,0.00285520,0.08886146,0.33673457,0.37674652,0.85317218,1.89673101,0.00191325,0.13607499
-2.50625313,2.39371158,0.00276609,0.08594372,0.32543874,0.36071423,0.86192067,1.91266722,0.00184218,0.13346108
-2.50025013,2.38908662,0.00267062,0.08281652,0.31407812,0.34416618,0.87446795,1.93824627,0.00177691,0.13057829
-2.49424712,2.39247939,0.00257139,0.07953142,0.30290869,0.32733898,0.89089517,1.97360120,0.00171850,0.12750295
-2.48824412,2.40426704,0.00247101,0.07614263,0.29218390,0.31047025,0.91117801,2.01862007,0.00166786,0.12431377
-2.48224112,2.42459570,0.00237198,0.07270565,0.28214787,0.29379353,0.93518128,2.07293631,0.00162579,0.12108924
-2.47623812,2.45336782,0.00227666,0.06927576,0.27302893,0.27753311,0.96265707,2.13592728,0.00159287,0.11790522
-2.47023512,2.49023803,0.00218715,0.06590666,0.26503372,0.26189925,0.99324679,2.20672158,0.00156956,0.11483272
-2.46423212,2.53461828,0.00210527,0.06264918,0.25834211,0.24708381,1.02648739,2.28421560,0.00155612,0.11193594
-2.45822911,2.58569266,0.00203246,0.05955011,0.25310297,0.23325654,1.06182168,2.36709912,0.00155264,0.10927070
-2.45222611,2.64244164,0.00196978,0.05665123,0.24943122,0.22056221,1.09861269,2.45388959,0.00155907,0.10688334
-2.44622311,2.70367516,0.00191789,0.05398861,0.24740588,0.20911867,1.13616160,2.54297397,0.00157525,0.10481004
-2.44022011,2.76807343,0.00187701,0.05159210,0.24706949,0.19901592,1.17372872,2.63265687,0.00160094,0.10307666
-2.43421711,2.83423378,0.00184699,0.04948515,0.24842869,0.19031618,1.21055667,2.72121305,0.00163584,0.10169905
-2.42821411,2.90072166,0.00182727,0.04768475,0.25145591,0.18305500,1.24589492,2.80694233,0.00167966,0.10068370
-2.42221111,2.96612347,0.00181696,0.04620177,0.25609209,0.17724330,1.27902456,2.88822443,0.00173214,0.10002881
-2.41620810,3.02909868,0.00181487,0.04504132,0.26225026,0.17287020,1.30928228,2.96357143,0.00179307,0.09972559
-2.41020510,3.08842890,0.00181956,0.04420335,0.26981977,0.16990641,1.33608247,3.03167535,0.00186237,0.09975972
-2.40420210,3.14306126,0.00182943,0.04368337,0.27867086,0.16830808,1.35893631,3.09144880,0.00194008,0.10011284
-2.39819910,3.19214411,0.00184275,0.04347315,0.28865945,0.16802088,1.37746713,3.14205650,0.00202638,0.10076414
-2.39219610,3.23505317,0.00185776,0.04356147,0.29963190,0.16898390,1.39142116,3.18293651,0.00212161,0.10169163
-2.38619310,3.27140674,0.00187270,0.04393476,0.31142935,0.17113334,1.40067325,3.21380977,0.00222622,0.10287339
-2.38019010,3.30106927,0.00188591,0.04457776,0.32389165,0.17440567,1.40522727,3.23467791,0.00234083,0.10428845
-2.37418709,3.32414308,0.00189586,0.04547392,0.33686062,0.17874010,1.40521130,3.24580920,0.00246612,0.10591743
-2.36818409,3.34094875,0.00190120,0.04660576,0.35018246,0.18408011,1.40086771,3.24771363,0.00260280,0.10774284
-2.36218109,3.35199517,0.00190079,0.04795501,0.36370939,0.19037416,1.39253895,3.24110826,0.00275160,0.10974906
-2.35617809,3.35794099,0.00189375,0.04950269,0.37730037,0.19757531,1.38064948,3.22687493,0.00291316,0.11192205
-2.35017509,3.35954942,0.00187947,0.05122895,0.39082109,0.20563991,1.36568510,3.20601227,0.00308796,0.11424876
-2.34417209,3.35763886,0.00185759,0.05311285,0.40414323,0.21452545,1.34817046,3.17958467,0.00327628,0.11671643
-2.33816908,3.35303202,0.00182803,0.05513213,0.41714319,0.22418758,1.32864611,3.14867065,0.00347807,0.11931164
-2.33216608,3.34650605,0.00179094,0.05726283,0.42970049,0.23457673,1.30764595,3.11431335,0.00369296,0.12201942
-2.32616308,3.33874648,0.00174671,0.05947899,0.44169605,0.24563436,1.28567634,3.07747531,0.00392011,0.12482228
-2.32016008,3.33030713,0.00169591,0.06175242,0.45301056,0.25728920,1.26319765,3.03899976,0.00415823,0.12769937
-2.31415708,3.32157803,0.00163928,0.06405253,0.46352319,0.26945385,1.24060903,2.99958003,0.00440552,0.13062581
-2.30815408,3.31276295,0.00157766,0.06634631,0.47311080,0.28202185,1.21823705,2.95973829,0.00465967,0.13357216
-2.30215108,3.30386745,0.00151200,0.06859844,0.48164786,0.29486567,1.19632835,2.91981418,0.00491784,0.13650420
-2.29614807,3.29469782,0.00144326,0.07077167,0.48900714,0.30783575,1.17504656,2.87996351,0.00517674,0.13938295
-2.29014507,3.28487097,0.00137241,0.07282722,0.49506125,0.32076071,1.15447325,2.84016654,0.00543266,0.14216503
-2.28414207,3.27383427,0.00130040,0.07472556,0.49968505,0.33344901,1.13461269,2.80024493,0.00568154,0.14480325
-2.27813907,3.26089432,0.00122811,0.07642719,0.50275880,0.34569191,1.11539980,2.75988603,0.00591910,0.14724753
-2.27213607,3.24525295,0.00115634,0.07789363,0.50417197,0.35726780,1.09671080,2.71867286,0.00614094,0.14944602
-2.26613307,3.22604852,0.00108581,0.07908848,0.50382748,0.36794774,1.07837573,2.67611797,0.00634266,0.15134647
-2.26013007,3.20240032,0.00101712,0.07997857,0.50164623,0.37750188,1.06019217,2.63169922,0.00652004,0.15289773
-2.25412706,3.17345397,0.00095077,0.08053503,0.49757158,0.38570674,1.04193936,2.58489564,0.00666915,0.15405131
-2.24812406,3.13842550,0.00088716,0.08073436,0.49157353,0.39235274,1.02339208,2.53522147,0.00678650,0.15476307
-2.24212106,3.09664216,0.00082659,0.08055942,0.48365246,0.39725182,1.00433367,2.48225701,0.00686918,0.15499479
-2.23611806,3.04757819,0.00076929,0.08000017,0.47384200,0.40024472,0.98456762,2.42567488,0.00691497,0.15471564
-2.23011506,2.99088407,0.00071540,0.07905429,0.46221110,0.40120748,0.96392736,2.36526075,0.00692242,0.15390358
-2.22411206,2.92640821,0.00066504,0.07772756,0.44886484,0.40005697,0.94228416,2.30092802,0.00689094,0.15254647
-2.21810905,2.85421040,0.00061826,0.07603397,0.43394421,0.39675503,0.91955265,2.23272622,0.00682087,0.15064293
-2.21210605,2.77456683,0.00057514,0.07399558,0.41762458,0.39131113,0.89569443,2.16084313,0.00671341,0.14820296
-2.20610305,2.68796683,0.00053572,0.07164211,0.40011305,0.38378328,0.87071938,2.08560116,0.00657070,0.14524820
-2.20010005,2.59510181,0.00050007,0.06901035,0.38164475,0.37427730,0.84468527,2.00744850,0.00639571,0.14181182
-2.19409705,2.49684737,0.00046828,0.06614321,0.36247810,0.36294426,0.81769557,1.92694590,0.00619218,0.13793814
-2.18809405,2.39423941,0.00044049,0.06308879,0.34288948,0.34997650,0.78989599,1.84475001,0.00596452,0.13368193
-2.18209105,2.28844577,0.00041685,0.05989914,0.32316719,0.33560208,0.76146987,1.76159423,0.00571770,0.12910727
-2.17608804,2.18073443,0.00039758,0.05662900,0.30360528,0.32007828,0.73263277,1.67826802,0.00545710,0.12428633
-2.17008504,2.07243983,0.00038293,0.05333450,0.28449714,0.30368410,0.70362652,1.59559554,0.00518837,0.11929770
-2.16408204,1.96492841,0.00037317,0.05007185,0.26612937,0.28671229,0.67471290,1.51441448,0.00491728,0.11422472
-2.15807904,1.85956467,0.00036863,0.04689608,0.24877592,0.26946124,0.64616728,1.43555566,0.00464955,0.10915347
-2.15207604,1.75767876,0.00036962,0.04385988,0.23269278,0.25222694,0.61827219,1.35982406,0.00439074,0.10417083
-2.14607304,1.66053648,0.00037650,0.04101254,0.21811332,0.23529538,0.59131108,1.28798149,0.00414608,0.09936241
-2.14007004,1.56931234,0.00038958,0.03839908,0.20524446,0.21893570,0.56556230,1.22073138,0.00392034,0.09481053
-2.13406703,1.48506640,0.00040919,0.03605957,0.19426358,0.20339415,0.54129344,1.15870578,0.00371779,0.09059225
-2.12806403,1.40872501,0.00043560,0.03402854,0.18531640,0.18888924,0.51875604,1.10245459,0.00354201,0.08677756
-2.12206103,1.34106595,0.00046903,0.03233473,0.17851568,0.17560798,0.49818069,1.05243728,0.00339594,0.08342775
-2.11605803,1.28270798,0.00050965,0.03100091,0.17394078,0.16370337,0.47977275,1.00901686,0.00328172,0.08059397
-2.11005503,1.23410475,0.00055753,0.03004395,0.17163807,0.15329315,0.46370859,0.97245621,0.00320076,0.07831610
-2.10405203,1.19554321,0.00061268,0.02947503,0.17162200,0.14445974,0.45013258,0.94291680,0.00315370,0.07662188
-2.09804902,1.16714617,0.00067499,0.02930004,0.17387688,0.13725121,0.43915473,0.92045967,0.00314043,0.07552645
-2.09204602,1.14887896,0.00074427,0.02952008,0.17835921,0.13168336,0.43084929,0.90504863,0.00316014,0.07503214
-2.08604302,1.14055979,0.00082023,0.03013208,0.18500042,0.12774256,0.42525416,0.89655563,0.00321135,0.07512872
-2.08004002,1.14187349,0.00090248,0.03112950,0.19371002,0.12538935,0.42237126,0.89476826,0.00329202,0.07579393
