energy_ev,total_up,Au_p_up,Au_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.15307654,1.51877785,0.42231060,0.26170063,1.26385143,0.00000000,0.02640933,0.35027917,0.12506134,0.34608499
0.15907954,1.60701265,0.44536691,0.27888453,1.32143443,0.00000000,0.02775855,0.37073919,0.13365991,0.36705767
0.16508254,1.69155719,0.46752822,0.29581403,1.37392846,0.00000000,0.02897888,0.39071802,0.14197419,0.38719057
0.17108554,1.77138242,0.48855822,0.31231368,1.42055045,0.00000000,0.03004810,0.41003737,0.14989051,0.40622012
0.17708854,1.84551073,0.50823263,0.32820706,1.46059825,0.00000000,0.03094632,0.42852651,0.15729852,0.42389223
0.18309155,1.91304306,0.52634556,0.34332101,1.49347114,0.00000000,0.03165662,0.44602693,0.16409415,0.43996936
0.18909455,1.97318473,0.54271569,0.35749021,1.51868831,0.00000000,0.03216563,0.46239690,0.17018256,0.45423731
0.19509755,2.02526900,0.55719203,0.37056159,1.53590427,0.00000000,0.03246393,0.47751564,0.17548080,0.46651169
0.20110055,2.06877707,0.56965898,0.38239870,1.54492066,0.00000000,0.03254641,0.49128694,0.17992008,0.47664355
0.20710355,2.10335370,0.58004043,0.39288553,1.54569389,0.00000000,0.03241245,0.50364187,0.18344762,0.48452409
0.21310655,2.12881775,0.58830262,0.40192990,1.53833824,0.00000000,0.03206597,0.51454067,0.18602792,0.49008811
0.21910955,2.14516688,0.59445566,0.40946597,1.52312423,0.00000000,0.03151531,0.52397338,0.18764341,0.49331604
0.22511256,2.15257631,0.59855352,0.41545597,1.50047228,0.00000000,0.03077303,0.53195944,0.18829451,0.49423462
0.23111556,2.15139160,0.60069245,0.41989086,1.47094193,0.00000000,0.02985548,0.53854592,0.18799902,0.49291588
0.23711856,2.14211570,0.60100789,0.42279007,1.43521692,0.00000000,0.02878238,0.54380477,0.18679099,0.48947479
0.24312156,2.12539096,0.59966998,0.42420013,1.39408687,0.00000000,0.02757620,0.54782897,0.18471894,0.48406542
0.24912456,2.10197689,0.59687781,0.42419244,1.34842610,0.00000000,0.02626157,0.55072783,0.18184381,0.47687604
0.25512756,2.07272474,0.59285270,0.42286018,1.29917060,0.00000000,0.02486457,0.55262178,0.17823650,0.46812312
0.26113057,2.03855013,0.58783086,0.42031452,1.24729389,0.00000000,0.02341207,0.55363677,0.17397521,0.45804476
0.26713357,2.00040487,0.58205570,0.41668045,1.19378268,0.00000000,0.02193105,0.55389866,0.16914281,0.44689370
0.27313657,1.95924953,0.57577017,0.41209225,1.13961332,0.00000000,0.02044797,0.55352799,0.16382417,0.43493021
0.27913957,1.91602755,0.56920953,0.40668899,1.08572962,0.00000000,0.01898816,0.55263519,0.15810372,0.42241532
0.28514257,1.87164237,0.56259484,0.40061015,1.03302293,0.00000000,0.01757536,0.55131667,0.15206336,0.40960446
0.29114557,1.82693801,0.55612735,0.39399172,0.98231488,0.00000000,0.01623123,0.54965194,0.14578059,0.39674184
0.29714857,1.78268407,0.54998424,0.38696273,0.93434328,0.00000000,0.01497504,0.54770181,0.13932716,0.38405578
0.30315158,1.73956521,0.54431558,0.37964251,0.88975140,0.00000000,0.01382337,0.54550786,0.13276813,0.37175503
0.30915458,1.69817533,0.53924276,0.37213865,0.84908065,0.00000000,0.01278995,0.54309307,0.12616135,0.36002623
0.31515758,1.65901613,0.53485827,0.36454582,0.81276675,0.00000000,0.01188556,0.54046355,0.11955730,0.34903237
0.32116058,1.62249972,0.53122679,0.35694523,0.78113899,0.00000000,0.01111795,0.53761129,0.11299939,0.33891231
0.32716358,1.58895453,0.52838737,0.34940487,0.75442256,0.00000000,0.01049193,0.53451761,0.10652445,0.32978119
0.33316658,1.55863383,0.52635657,0.34198036,0.73274318,0.00000000,0.01000939,0.53115725,0.10016344,0.32173161
0.33916958,1.53172585,0.52513220,0.33471625,0.71613400,0.00000000,0.00966944,0.52750267,0.09394233,0.31483528
0.34517259,1.50836480,0.52469744,0.32764766,0.70454384,0.00000000,0.00946858,0.52352845,0.08788300,0.30914513
0.35117559,1.48864163,0.52502510,0.32080216,0.69784669,0.00000000,0.00940088,0.51921537,0.08200408,0.30469755
0.35717859,1.47261406,0.52608164,0.31420166,0.69585160,0.00000000,0.00945815,0.51455415,0.07632177,0.30151451
0.36318159,1.46031478,0.52783077,0.30786426,0.69831273,0.00000000,0.00963023,0.50954846,0.07085049,0.29960562
0.36918459,1.45175772,0.53023641,0.30180581,0.70493902,0.00000000,0.00990518,0.50421713,0.06560332,0.29896972
0.37518759,1.44694163,0.53326485,0.29604130,0.71540320,0.00000000,0.01026960,0.49859541,0.06059231,0.29959608
0.38119060,1.44585108,0.53688592,0.29058574,0.72934979,0.00000000,0.01070884,0.49273527,0.05582860,0.30146504
0.38719360,1.44845467,0.54107325,0.28545471,0.74640189,0.00000000,0.01120736,0.48670465,0.05132236,0.30454810
0.39319660,1.45470083,0.54580353,0.28066448,0.76616671,0.00000000,0.01174897,0.48058571,0.04708262,0.30880751
0.39919960,1.46451147,0.55105481,0.27623161,0.78823976,0.00000000,0.01231719,0.47447215,0.04311692,0.31419536
0.40520260,1.47777393,0.55680410,0.27217228,0.81220773,0.00000000,0.01289556,0.46846578,0.03943102,0.32065228
0.41120560,1.49433203,0.56302427,0.26850118,0.83765040,0.00000000,0.01346791,0.46267238,0.03602850,0.32810599
0.41720860,1.51397680,0.56968056,0.26523025,0.86414156,0.00000000,0.01401874,0.45719706,0.03291039,0.33646961
0.42321161,1.53643767,0.57672700,0.26236712,0.89124945,0.00000000,0.01453348,0.45213936,0.03007492,0.34564020
0.42921461,1.56137493,0.58410285,0.25991359,0.91853695,0.00000000,0.01499878,0.44758833,0.02751729,0.35549745
0.43521761,1.58837422,0.59172944,0.25786407,0.94556189,0.00000000,0.01540276,0.44361763,0.02522957,0.36590290
0.44122061,1.61694365,0.59950770,0.25620419,0.97187795,0.00000000,0.01573521,0.44028119,0.02320076,0.37669970
0.44722361,1.64651415,0.60731652,0.25490965,0.99703631,0.00000000,0.01598781,0.43760930,0.02141691,0.38771313
0.45322661,1.67644347,0.61501224,0.25394538,1.02058848,0.00000000,0.01615418,0.43560559,0.01986144,0.39875197
0.45922961,1.70602402,0.62242932,0.25326515,1.04209049,0.00000000,0.01623003,0.43424492,0.01851549,0.40961071
0.46523262,1.73449462,0.62938238,0.25281160,1.06110842,0.00000000,0.01621312,0.43347246,0.01735839,0.42007281
0.47123562,1.76105596,0.63566960,0.25251682,1.07722543,0.00000000,0.01610325,0.43320383,0.01636826,0.42991463
0.47723862,1.78488933,0.64107737,0.25230345,1.09005006,0.00000000,0.01590219,0.43332657,0.01552256,0.43891036
0.48324162,1.80517816,0.64538608,0.25208632,1.09922555,0.00000000,0.01561352,0.43370286,0.01479872,0.44683739
0.48924462,1.82113138,0.64837694,0.25177449,1.10443989,0.00000000,0.01524246,0.43417330,0.01417472,0.45348228
0.49524762,1.83200796,0.64983943,0.25127382,1.10543603,0.00000000,0.01479567,0.43456186,0.01362968,0.45864682
0.50125063,1.83714136,0.64957915,0.25048976,1.10202195,0.00000000,0.01428106,0.43468162,0.01314437,0.46215416
0.50725363,1.83596304,0.64742573,0.24933047,1.09407981,0.00000000,0.01370744,0.43434125,0.01270164,0.46385462
0.51325663,1.82802390,0.64324036,0.24770995,1.08157389,0.00000000,0.01308440,0.43335184,0.01228679,0.46363094
0.51925963,1.81301271,0.63692277,0.24555119,1.06455658,0.00000000,0.01242195,0.43153396,0.01188783,0.46140274
0.52526263,1.79077067,0.62841709,0.24278916,1.04317229,0.00000000,0.01173034,0.42872455,0.01149563,0.45713007
0.53126563,1.76130146,0.61771648,0.23937354,1.01765868,0.00000000,0.01101982,0.42478341,0.01110401,0.45081568
0.53726863,1.72477631,0.60486633,0.23527094,0.98834520,0.00000000,0.01030041,0.41959904,0.01070968,0.44250613
0.54327164,1.68153378,0.58996565,0.23046677,0.95564881,0.00000000,0.00958177,0.41309354,0.01031213,0.43229146
0.54927464,1.63207431,0.57316682,0.22496638,0.92006689,0.00000000,0.00887300,0.40522649,0.00991345,0.42030369
0.55527764,1.57704961,0.55467354,0.21879567,0.88216760,0.00000000,0.00818256,0.39599748,0.00951803,0.40671382
0.56128064,1.51724757,0.53473705,0.21200091,0.84257797,0.00000000,0.00751812,0.38544741,0.00913228,0.39172788
0.56728364,1.45357285,0.51365081,0.20464803,0.80197009,0.00000000,0.00688655,0.37365832,0.00876427,0.37558185
0.57328664,1.38702438,0.49174377,0.19682110,0.76104579,0.00000000,0.00629381,0.36075191,0.00842329,0.35853576
0.57928964,1.31867010,0.46937245,0.18862036,0.72052047,0.00000000,0.00574499,0.34688673,0.00811952,0.34086720
0.58529265,1.24962017,0.44691219,0.18015961,0.68110635,0.00000000,0.00524422,0.33225423,0.00786359,0.32286445
0.59129565,1.18099930,0.42474770,0.17156324,0.64349584,0.00000000,0.00479476,0.31707377,0.00766616,0.30481942
0.59729865,1.11391924,0.40326334,0.16296285,0.60834527,0.00000000,0.00439894,0.30158674,0.00753755,0.28702064
0.60330165,1.04945195,0.38283330,0.15449372,0.57625963,0.00000000,0.00405824,0.28605014,0.00748737,0.26974651
0.60930465,0.98860441,0.36381211,0.14629112,0.54777842,0.00000000,0.00377329,0.27072967,0.00752415,0.25325899
0.61530765,0.93229551,0.34652547,0.13848664,0.52336310,0.00000000,0.00354388,0.25589262,0.00765504,0.23779785
0.62131066,0.88133558,0.33126197,0.13120460,0.50338628,0.00000000,0.00336904,0.24180080,0.00788548,0.22357560
0.62731366,0.83640885,0.31826560,0.12455875,0.48812291,0.00000000,0.00324705,0.22870366,0.00821900,0.21077323
0.63331666,0.79805928,0.30772943,0.11864920,0.47774357,0.00000000,0.00317548,0.21683178,0.00865695,0.19953681
0.63931966,0.76667983,0.29979045,0.11355977,0.47231004,0.00000000,0.00315123,0.20639091,0.00919837,0.18997496
0.64532266,0.74250534,0.29452593,0.10935578,0.47177316,0.00000000,0.00317057,0.19755664,0.00983986,0.18215723
0.65132566,0.72560912,0.29195105,0.10608234,0.47597317,0.00000000,0.00322920,0.19046999,0.01057550,0.17611343
0.65732866,0.71590319,0.29201826,0.10376326,0.48464253,0.00000000,0.00332231,0.18523370,0.01139687,0.17183381
0.66333167,0.71314218,0.29461809,0.10240037,0.49741113,0.00000000,0.00344464,0.18190964,0.01229310,0.16927019
0.66933467,0.71693085,0.29958162,0.10197363,0.51381406,0.00000000,0.00359057,0.18051717,0.01325098,0.16833787
0.67533767,0.72673498,0.30668448,0.10244169,0.53330176,0.00000000,0.00375418,0.18103256,0.01425521,0.16891838
0.68134067,0.74189562,0.31565242,0.10374307,0.55525240,0.00000000,0.00392939,0.18338957,0.01528864,0.17086301
0.68734367,0.76164623,0.32616826,0.10579791,0.57898633,0.00000000,0.00411003,0.18748105,0.01633264,0.17399697
0.69334667,0.78513266,0.33788011,0.10851023,0.60378242,0.00000000,0.00429001,0.19316174,0.01736748,0.17812418
0.69934967,0.81143539,0.35041070,0.11177062,0.62889568,0.00000000,0.00446338,0.20025207,0.01837283,0.18303261
0.70535268,0.83959356,0.36336754,0.11545943,0.65357604,0.00000000,0.00462451,0.20854301,0.01932824,0.18849993
0.71135568,0.86863035,0.37635367,0.11945011,0.67708747,0.00000000,0.00476819,0.21780183,0.02021369,0.19429951
0.71735868,0.89757886,0.38897866,0.12361296,0.69872708,0.00000000,0.00488974,0.22777867,0.02101014,0.20020646
0.72336168,0.92550797,0.40086955,0.12781884,0.71784352,0.00000000,0.00498516,0.23821372,0.02170006,0.20600369
0.72936468,0.95154722,0.41168126,0.13194299,0.73385399,0.00000000,0.00505115,0.24884481,0.02226791,0.21148770
0.73536768,0.97491000,0.42110636,0.13586864,0.74625934,0.00000000,0.00508525,0.25941526,0.02270064,0.21647393
0.74137069,0.99491429,0.42888347,0.13949043,0.75465666,0.00000000,0.00508584,0.26968155,0.02298804,0.22080162
0.74737369,1.01100002,0.43480432,0.14271737,0.75874889,0.00000000,0.00505221,0.27942068,0.02312301,0.22433779
0.75337669,1.02274260,0.43871900,0.14547541,0.75835104,0.00000000,0.00498450,0.28843683,0.02310183,0.22698040
0.75937969,1.02986187,0.44053919,0.14770929,0.75339284,0.00000000,0.00488370,0.29656703,0.02292417,0.22866041
0.76538269,1.03222615,0.44023927,0.14938377,0.74391770,0.00000000,0.00475161,0.30368567,0.02259309,0.22934274
0.77138569,1.02985124,0.43785529,0.15048406,0.73007804,0.00000000,0.00459072,0.30970743,0.02211492,0.22902608
0.77738869,1.02289420,0.43348168,0.15101550,0.71212725,0.00000000,0.00440415,0.31458868,0.02149899,0.22774142
0.78339170,1.01164227,0.42726602,0.15100246,0.69040858,0.00000000,0.00419548,0.31832707,0.02075729,0.22554959
0.78939470,0.99649732,0.41940193,0.15048644,0.66534155,0.00000000,0.00396872,0.32095939,0.01990410,0.22253766
0.79539770,0.97795638,0.41012043,0.14952353,0.63740645,0.00000000,0.00372810,0.32255770,0.01895546,0.21881452
0.80140070,0.95658922,0.39968021,0.14818137,0.60712753,0.00000000,0.00347798,0.32322403,0.01792868,0.21450576
0.80740370,0.93301383,0.38835706,0.14653555,0.57505575,0.00000000,0.00322275,0.32308365,0.01684186,0.20974806
0.81340670,0.90787091,0.37643313,0.14466585,0.54175159,0.00000000,0.00296672,0.32227750,0.01571330,0.20468343
0.81940970,0.88179848,0.36418630,0.14265235,0.50776887,0.00000000,0.00271403,0.32095397,0.01456106,0.19945345
0.82541271,0.85540777,0.35188020,0.14057163,0.47363982,0.00000000,0.00246861,0.31926055,0.01340250,0.19419379
0.83141571,0.82926135,0.33975531,0.13849323,0.43986231,0.00000000,0.00223412,0.31733570,0.01225386,0.18902941
0.83741871,0.80385456,0.32802152,0.13647661,0.40688931,0.00000000,0.00201400,0.31530154,0.01113004,0.18407037
0.84342171,0.77960088,0.31685230,0.13456864,0.37512107,0.00000000,0.00181139,0.31325744,0.01004425,0.17940875
0.84942471,0.75682200,0.30638096,0.13280183,0.34489997,0.00000000,0.00162928,0.31127525,0.00900794,0.17511655
0.85542771,0.73574271,0.29669884,0.13119335,0.31650818,0.00000000,0.00147049,0.30939602,0.00803069,0.17124477
0.86143072,0.71649082,0.28785561,0.12974484,0.29016795,0.00000000,0.00133781,0.30762871,0.00712023,0.16782374
0.86743372,0.69910205,0.27986153,0.12844314,0.26604421,0.00000000,0.00123408,0.30595066,0.00628251,0.16486447
0.87343672,0.68352917,0.27269150,0.12726169,0.24424923,0.00000000,0.00116230,0.30430998,0.00552179,0.16236106
0.87943972,0.66965514,0.26629060,0.12616264,0.22484896,0.00000000,0.00112578,0.30262961,0.00484089,0.16029401
0.88544272,0.65730917,0.26058084,0.12509962,0.20787036,0.00000000,0.00112820,0.30081273,0.00424131,0.15863407
0.89144572,0.64628483,0.25546873,0.12402076,0.19330956,0.00000000,0.00117382,0.29874939,0.00372350,0.15734661
0.89744872,0.63635917,0.25085312,0.12287208,0.18114006,0.00000000,0.00126749,0.29632369,0.00328711,0.15639603
0.90345173,0.62731186,0.24663308,0.12160084,0.17132068,0.00000000,0.00141478,0.29342138,0.00293114,0.15575013
0.90945473,0.61894310,0.24271531,0.12015882,0.16380273,0.00000000,0.00162204,0.28993724,0.00265421,0.15538395
0.91545773,0.61108957,0.23902062,0.11850529,0.15853609,0.00000000,0.00189643,0.28578193,0.00245470,0.15528313
0.92146073,0.60363740,0.23548934,0.11660949,0.15547391,0.00000000,0.00224587,0.28088794,0.00233092,0.15544627
0.92746373,0.59653161,0.23208523,0.11445257,0.15457563,0.00000000,0.00267901,0.27521428,0.00228116,0.15588640
0.93346673,0.58978155,0.22879787,0.11202893,0.15580830,0.00000000,0.00320508,0.26874981,0.00230383,0.15663125
0.93946973,0.58346204,0.22564335,0.10934671,0.15914612,0.00000000,0.00383377,0.26151492,0.00239738,0.15772242
0.94547274,0.57771027,0.22266321,0.10642774,0.16456837,0.00000000,0.00457493,0.25356165,0.00256037,0.15921343
0.95147574,0.57271877,0.21992199,0.10330667,0.17205571,0.00000000,0.00543832,0.24497229,0.00279133,0.16116670
0.95747874,0.56872475,0.21750318,0.10002957,0.18158528,0.00000000,0.00643325,0.23585646,0.00308871,0.16364968
0.96348174,0.56599648,0.21550422,0.09665196,0.19312491,0.00000000,0.00756817,0.22634708,0.00345075,0.16673027
0.96948474,0.56481762,0.21403054,0.09323642,0.20662667,0.00000000,0.00885022,0.21659534,0.00387532,0.17047188
0.97548774,0.56547020,0.21318911,0.08985004,0.22202042,0.00000000,0.01028477,0.20676505,0.00435980,0.17492826
0.98149075,0.56821730,0.21308194,0.08656156,0.23920757,0.00000000,0.01187491,0.19702657,0.00490094,0.18013853
0.98749375,0.57328632,0.21379974,0.08343868,0.25805567,0.00000000,0.01362101,0.18755080,0.00549467,0.18612263
0.99349675,0.58085380,0.21541614,0.08054538,0.27839416,0.00000000,0.01552023,0.17850335,0.00613607,0.19287749
0.99949975,0.59103243,0.21798287,0.07793961,0.30001169,0.00000000,0.01756613,0.17003922,0.00681924,0.20037413
1.00550275,0.60386119,0.22152595,0.07567120,0.32265526,0.00000000,0.01974842,0.16229814,0.00753728,0.20855593
1.01150575,0.61929881,0.22604332,0.07378026,0.34603145,0.00000000,0.02205267,0.15540081,0.00828231,0.21733816
1.01750875,0.63722108,0.23150381,0.07229602,0.36980977,0.00000000,0.02446031,0.14944596,0.00904551,0.22660890
1.02351176,0.65742213,0.23784768,0.07123613,0.39362821,0.00000000,0.02694868,0.14450843,0.00981724,0.23623122
1.02951476,0.67961938,0.24498851,0.07060641,0.41710075,0.00000000,0.02949126,0.14063810,0.01058724,0.24604671
1.03551776,0.70346211,0.25281647,0.07040109,0.43982669,0.00000000,0.03205815,0.13785974,0.01134479,0.25588007
1.04152076,0.72854307,0.26120268,0.07060338,0.46140131,0.00000000,0.03461660,0.13617352,0.01207903,0.26554465
1.04752376,0.75441252,0.27000452,0.07118638,0.48142760,0.00000000,0.03713180,0.13555622,0.01277920,0.27484862
1.05352676,0.78059401,0.27907148,0.07211431,0.49952830,0.00000000,0.03956777,0.13596287,0.01343499,0.28360146
1.05952976,0.80660103,0.28825131,0.07334385,0.51535789,0.00000000,0.04188837,0.13732882,0.01403683,0.29162057
1.06553277,0.83195382,0.29739618,0.07482563,0.52861391,0.00000000,0.04405841,0.13957195,0.01457621,0.29873750
1.07153577,0.85619536,0.30636837,0.07650578,0.53904693,0.00000000,0.04604478,0.14259510,0.01504598,0.30480369
1.07753877,0.87890599,0.31504535,0.07832748,0.54646890,0.00000000,0.04781753,0.14628851,0.01544057,0.30969529
1.08354177,0.89971575,0.32332392,0.08023241,0.55075927,0.00000000,0.04935096,0.15053221,0.01575617,0.31331697
1.08954477,0.91831415,0.33112314,0.08216214,0.55186866,0.00000000,0.05062454,0.15519849,0.01599091,0.31560447
1.09554777,0.93445690,0.33838600,0.08405940,0.54981993,0.00000000,0.05162364,0.16015416,0.01614486,0.31652588
1.10155078,0.94796933,0.34507971,0.08586917,0.54470654,0.00000000,0.05234014,0.16526285,0.01622005,0.31608151
1.10755378,0.95874667,0.35119460,0.08753970,0.53668830,0.00000000,0.05277270,0.17038727,0.01622031,0.31430257
1.11355678,0.96675115,0.35674174,0.08902330,0.52598483,0.00000000,0.05292680,0.17539140,0.01615115,0.31124864
1.11955978,0.97200642,0.36174935,0.09027706,0.51286693,0.00000000,0.05281455,0.18014269,0.01601948,0.30700417
1.12556278,0.97458959,0.36625839,0.09126340,0.49764643,0.00000000,0.05245416,0.18451427,0.01583331,0.30167421
1.13156578,0.97462165,0.37031737,0.09195055,0.48066493,0.00000000,0.05186920,0.18838713,0.01560143,0.29537967
1.13756878,0.97225667,0.37397684,0.09231289,0.46228200,0.00000000,0.05108763,0.19165233,0.01533300,0.28825227
1.14357179,0.96767064,0.37728390,0.09233121,0.44286351,0.00000000,0.05014066,0.19421301,0.01503717,0.28042951
1.14957479,0.96105059,0.38027692,0.09199288,0.42277035,0.00000000,0.04906147,0.19598646,0.01472277,0.27205001
1.15557779,0.95258449,0.38298090,0.09129191,0.40234835,0.00000000,0.04788392,0.19690587,0.01439790,0.26324915
1.16158079,0.94245256,0.38540376,0.09022899,0.38191949,0.00000000,0.04664119,0.19692187,0.01406968,0.25415549
1.16758379,0.93082038,0.38753369,0.08881139,0.36177490,0.00000000,0.04536456,0.19600376,0.01374401,0.24488787
1.17358679,0.91783413,0.38933779,0.08705272,0.34216981,0.00000000,0.04408226,0.19414032,0.01342541,0.23555342
1.17958979,0.90361803,0.39076215,0.08497269,0.32332045,0.00000000,0.04281853,0.19134016,0.01311691,0.22624638
1.18559280,0.88827399,0.39173327,0.08259671,0.30540296,0.00000000,0.04159292,0.18763157,0.01282010,0.21704775
1.19159580,0.87188345,0.39216084,0.07995535,0.28855417,0.00000000,0.04041979,0.18306186,0.01253515,0.20802570
1.19759880,0.85451100,0.39194167,0.07708375,0.27287407,0.00000000,0.03930812,0.17769608,0.01226097,0.19923664
1.20360180,0.83620943,0.39096472,0.07402087,0.25842959,0.00000000,0.03826155,0.17161538,0.01199543,0.19072676
1.20960480,0.81702586,0.38911672,0.07080874,0.24525946,0.00000000,0.03727877,0.16491476,0.01173560,0.18253394
1.21560780,0.79700837,0.38628834,0.06749150,0.23337989,0.00000000,0.03635399,0.15770054,0.01147806,0.17468989
1.22161081,0.77621264,0.38238041,0.06411448,0.22279040,0.00000000,0.03547775,0.15008746,0.01121917,0.16722231
1.22761381,0.75470821,0.37730988,0.06072323,0.21347989,0.00000000,0.03463777,0.14219562,0.01095544,0.16015693
1.23361681,0.73258372,0.37101529,0.05736252,0.20543225,0.00000000,0.03381997,0.13414734,0.01068376,0.15351945
1.23961981,0.70995102,0.36346142,0.05407541,0.19863157,0.00000000,0.03300949,0.12606405,0.01040171,0.14733706
1.24562281,0.68694772,0.35464279,0.05090228,0.19306646,0.00000000,0.03219170,0.11806331,0.01010780,0.14163965
1.25162581,0.66373805,0.34458601,0.04788006,0.18873356,0.00000000,0.03135312,0.11025609,0.00980159,0.13646065
1.25762881,0.64051203,0.33335072,0.04504152,0.18563996,0.00000000,0.03048230,0.10274443,0.00948385,0.13183733
1.26363182,0.61748288,0.32102912,0.04241463,0.18380465,0.00000000,0.02957045,0.09561942,0.00915662,0.12781080
1.26963482,0.59488301,0.30774421,0.04002216,0.18325889,0.00000000,0.02861200,0.08895970,0.00882317,0.12442553
1.27563782,0.57295858,0.29364663,0.03788142,0.18404550,0.00000000,0.02760487,0.08283042,0.00848796,0.12172855
1.28164082,0.55196313,0.27891055,0.03600409,0.18621739,0.00000000,0.02655057,0.07728261,0.00815649,0.11976831
1.28764382,0.53215045,0.26372849,0.03439628,0.18983505,0.00000000,0.02545418,0.07235316,0.00783515,0.11859330
1.29364682,0.51376710,0.24830561,0.03305873,0.19496349,0.00000000,0.02432402,0.06806501,0.00753099,0.11825041
1.29964982,0.49704485,0.23285349,0.03198710,0.20166843,0.00000000,0.02317126,0.06442788,0.00725148,0.11878319
1.30565283,0.48219348,0.21758383,0.03117244,0.21001209,0.00000000,0.02200938,0.06143914,0.00700421,0.12022990
1.31165583,0.46939397,0.20270222,0.03060167,0.22004853,0.00000000,0.02085349,0.05908506,0.00679665,0.12262158
1.31765883,0.45879251,0.18840228,0.03025820,0.23181878,0.00000000,0.01971968,0.05734203,0.00663584,0.12597996
1.32366183,0.45049544,0.17486031,0.03012252,0.24534579,0.00000000,0.01862424,0.05617798,0.00652811,0.13031551
1.32966483,0.44456511,0.16223074,0.03017288,0.26062945,0.00000000,0.01758299,0.05555377,0.00647882,0.13562544
1.33566783,0.44101688,0.15064229,0.03038582,0.27764171,0.00000000,0.01661058,0.05542447,0.00649213,0.14189182
1.34167084,0.43981728,0.14019524,0.03073682,0.29632205,0.00000000,0.01571989,0.05574063,0.00657077,0.14907993
1.34767384,0.44088316,0.13095949,0.03120078,0.31657345,0.00000000,0.01492155,0.05644936,0.00671590,0.15713675
1.35367684,0.44408208,0.12297376,0.03175249,0.33825907,0.00000000,0.01422351,0.05749531,0.00692698,0.16598981
1.35967984,0.44923366,0.11624565,0.03236702,0.36119987,0.00000000,0.01363076,0.05882149,0.00720167,0.17554649
1.36568284,0.45611213,0.11075263,0.03302002,0.38517334,0.00000000,0.01314519,0.06036996,0.00753584,0.18569370
1.37168584,0.46444983,0.10644385,0.03368796,0.40991360,0.00000000,0.01276556,0.06208243,0.00792358,0.19629827
1.37768884,0.47394171,0.10324269,0.03434834,0.43511302,0.00000000,0.01248756,0.06390076,0.00835731,0.20720791
1.38369185,0.48425096,0.10104990,0.03497983,0.46042551,0.00000000,0.01230406,0.06576741,0.00882791,0.21825294
1.38969485,0.49501544,0.09974726,0.03556237,0.48547157,0.00000000,0.01220534,0.06762594,0.00932492,0.22924876
1.39569785,0.50585512,0.09920160,0.03607729,0.50984505,0.00000000,0.01217954,0.06942148,0.00983681,0.23999913
1.40170085,0.51638028,0.09926907,0.03650736,0.53312162,0.00000000,0.01221305,0.07110122,0.01035125,0.25030012
1.40770385,0.52620032,0.09979959,0.03683696,0.55486876,0.00000000,0.01229106,0.07261503,0.01085544,0.25994477
1.41370685,0.53493312,0.10064117,0.03705214,0.57465683,0.00000000,0.01239802,0.07391612,0.01133651,0.26872822
1.41970985,0.54221461,0.10164425,0.03714080,0.59207114,0.00000000,0.01251821,0.07496172,0.01178183,0.27645327
1.42571286,0.54770821,0.10266570,0.03709282,0.60672430,0.00000000,0.01263624,0.07571383,0.01217942,0.28293604
1.43171586,0.55111404,0.10357249,0.03690025,0.61826844,0.00000000,0.01273753,0.07613998,0.01251827,0.28801158
1.43771886,0.55217731,0.10424495,0.03655747,0.62640688,0.00000000,0.01280877,0.07621397,0.01278873,0.29153919
1.44372186,0.55069566,0.10457948,0.03606134,0.63090442,0.00000000,0.01283828,0.07591649,0.01298273,0.29340710
1.44972486,0.54652514,0.10449057,0.03541135,0.63159605,0.00000000,0.01281632,0.07523565,0.01309408,0.29353646
1.45572786,0.53958450,0.10391235,0.03460970,0.62839341,0.00000000,0.01273530,0.07416740,0.01311858,0.29188421
1.46173087,0.52985750,0.10279925,0.03366133,0.62128869,0.00000000,0.01258996,0.07271567,0.01305418,0.28844488
1.46773387,0.51739322,0.10112617,0.03257388,0.61035590,0.00000000,0.01237738,0.07089232,0.01290097,0.28325106
1.47373687,0.50230417,0.09888785,0.03135759,0.59574909,0.00000000,0.01209697,0.06871690,0.01266118,0.27637255
1.47973987,0.48476238,0.09609774,0.03002509,0.57769788,0.00000000,0.01175033,0.06621609,0.01233900,0.26791429
1.48574287,0.46499345,0.09278620,0.02859114,0.55650032,0.00000000,0.01134111,0.06342297,0.01194047,0.25801297
1.49174587,0.44326895,0.08899838,0.02707226,0.53251339,0.00000000,0.01087470,0.06037603,0.01147316,0.24683263
1.49774887,0.41989744,0.08479168,0.02548632,0.50614173,0.00000000,0.01035800,0.05711808,0.01094597,0.23455943
1.50375188,0.39521448,0.08023295,0.02385212,0.47782486,0.00000000,0.00979904,0.05369499,0.01036872,0.22139574
1.50975488,0.36957204,0.07539563,0.02218884,0.44802376,0.00000000,0.00920667,0.05015432,0.00975192,0.20755389
1.51575788,0.34332791,0.07035688,0.02051561,0.41720718,0.00000000,0.00859020,0.04654404,0.00910632,0.19324989
1.52176088,0.31683530,0.06519480,0.01885097,0.38583841,0.00000000,0.00795907,0.04291120,0.00844267,0.17869723
1.52776388,0.29043330,0.05998584,0.01721247,0.35436285,0.00000000,0.00732252,0.03930072,0.00777137,0.16410121
1.53376688,0.26443834,0.05480260,0.01561625,0.32319715,0.00000000,0.00668934,0.03575433,0.00710222,0.14965386
1.53976988,0.23913707,0.04971190,0.01407670,0.29271994,0.00000000,0.00606764,0.03230965,0.00644417,0.13552968
