energy_ev,total_up,Au_p_up,Au_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.02701351,2.56452229,0.81992791,0.43000386,0.95116303,0.19899252,0.08152431,0.47315932,0.10246483,1.00311196
0.03301651,2.53346115,0.81657945,0.42500427,0.93069135,0.19574829,0.08175309,0.46583693,0.10146060,0.98938299
0.03901951,2.49591895,0.81062138,0.41907209,0.90802124,0.19199938,0.08170106,0.45727422,0.10021901,0.97315810
0.04502251,2.45166859,0.80190432,0.41213061,0.88323257,0.18775783,0.08134724,0.44742009,0.09870782,0.95448359
0.05102551,2.40064106,0.79033742,0.40412991,0.85645311,0.18304627,0.08067591,0.43625428,0.09690325,0.93345811
0.05702851,2.34293412,0.77589373,0.39504990,0.82785832,0.17789720,0.07967735,0.42379105,0.09479119,0.91023042
0.06303152,2.27881545,0.75861345,0.38490233,0.79766982,0.17235205,0.07834841,0.41008152,0.09236808,0.88499554
0.06903452,2.20871990,0.73860492,0.37373158,0.76615280,0.16645987,0.07669295,0.39521469,0.08964142,0.85798949
0.07503752,2.13324147,0.71604329,0.36161448,0.73361239,0.16027589,0.07472204,0.37931700,0.08662980,0.82948285
0.08104052,2.05312019,0.69116693,0.34865886,0.70038916,0.15385997,0.07245394,0.36255066,0.08336259,0.79977370
0.08704352,1.96922480,0.66427189,0.33500122,0.66685395,0.14727490,0.06991386,0.34511055,0.07987920,0.76918020
0.09304652,1.88253199,0.63570446,0.32080348,0.63340224,0.14058486,0.06713346,0.32722013,0.07622802,0.73803312
0.09904952,1.79410315,0.60585246,0.30624897,0.60044818,0.13385387,0.06415009,0.30912633,0.07246501,0.70666892
0.10505253,1.70505968,0.57513540,0.29153799,0.56841847,0.12714444,0.06100589,0.29109377,0.06865217,0.67542335
0.11105553,1.61655781,0.54399408,0.27688285,0.53774630,0.12051642,0.05774666,0.27339857,0.06485573,0.64462602
0.11705853,1.52976381,0.51288001,0.26250298,0.50886532,0.11402607,0.05442062,0.25632179,0.06114431,0.61459603
0.12306153,1.44583042,0.48224506,0.24861983,0.48220379,0.10772540,0.05107707,0.24014303,0.05758706,0.58563863
0.12906453,1.36587499,0.45253165,0.23545212,0.45817900,0.10166170,0.04776506,0.22513411,0.05425183,0.55804296
0.13506753,1.29096001,0.42416372,0.22321126,0.43719169,0.09587736,0.04453203,0.21155316,0.05120345,0.53208069
0.14107054,1.22207587,0.39753889,0.21209718,0.41962081,0.09040989,0.04142258,0.19963919,0.04850213,0.50800545
0.14707354,1.16012632,0.37302159,0.20229465,0.40581813,0.08529199,0.03847728,0.18960727,0.04620211,0.48605267
0.15307654,1.10591612,0.35093750,0.19396996,0.39610293,0.08055187,0.03573171,0.18164428,0.04435040,0.46643970
0.15907954,1.06014099,0.33156915,0.18726807,0.39075654,0.07621356,0.03321566,0.17590539,0.04298586,0.44936581
0.16508254,1.02337915,0.31515255,0.18231022,0.39001669,0.07229718,0.03095252,0.17251103,0.04213839,0.43501188
0.17108554,0.99608445,0.30187477,0.17919184,0.39407163,0.06881925,0.02895888,0.17154467,0.04182840,0.42353949
0.17708854,0.97858046,0.29187235,0.17798082,0.40305412,0.06579287,0.02724438,0.17305092,0.04206645,0.41508928
0.18309155,0.97105540,0.28523030,0.17871609,0.41703524,0.06322776,0.02581177,0.17703438,0.04285306,0.40977839
0.18909455,0.97355759,0.28198161,0.18140644,0.43601821,0.06113026,0.02465709,0.18345886,0.04417875,0.40769711
0.19509755,0.98599148,0.28210716,0.18602954,0.45993255,0.05950310,0.02377016,0.19224708,0.04602417,0.40890459
0.20110055,1.00811430,0.28553591,0.19253137,0.48862861,0.05834510,0.02313509,0.20328098,0.04836043,0.41342406
0.20710355,1.03953352,0.29214542,0.20082579,0.52187306,0.05765073,0.02273101,0.21640245,0.05114951,0.42123749
0.21310655,1.07970553,0.30176272,0.21079456,0.55934549,0.05740967,0.02253285,0.23141463,0.05434488,0.43228024
0.21910955,1.12793600,0.31416553,0.22228780,0.60063666,0.05760627,0.02251223,0.24808392,0.05789216,0.44643599
0.22511256,1.18338249,0.32908409,0.23512497,0.64524870,0.05821909,0.02263832,0.26614254,0.06172997,0.46353231
0.23111556,1.24505974,0.34620357,0.24909639,0.69259763,0.05922053,0.02287881,0.28529192,0.06579087,0.48333739
0.23711856,1.31184835,0.36516741,0.26396552,0.74201848,0.06057650,0.02320081,0.30520685,0.07000244,0.50555821
0.24312156,1.38250711,0.38558146,0.27947197,0.79277324,0.06224642,0.02357168,0.32554039,0.07428847,0.52984063
0.24912456,1.45568948,0.40701934,0.29533530,0.84406165,0.06418331,0.02395992,0.34592960,0.07857027,0.55577155
0.25512756,1.52996410,0.42902879,0.31125956,0.89503488,0.06633422,0.02433587,0.36600195,0.08276805,0.58288351
0.26113057,1.60383950,0.45113921,0.32693865,0.94481185,0.06864088,0.02467233,0.38538243,0.08680238,0.61066160
0.26713357,1.67579250,0.47287027,0.34206229,0.99249782,0.07104062,0.02494519,0.40370108,0.09059578,0.63855292
0.27313657,1.74429980,0.49374138,0.35632260,1.03720487,0.07346761,0.02513378,0.42060090,0.09407420,0.66597813
0.27913957,1.80787198,0.51328192,0.36942093,1.07807353,0.07585426,0.02522124,0.43574582,0.09716857,0.69234501
0.28514257,1.86508884,0.53104189,0.38107504,1.11429493,0.07813284,0.02519467,0.44882847,0.09981632,0.71706357
0.29114557,1.91463498,0.54660256,0.39102602,1.14513259,0.08023723,0.02504522,0.45957765,0.10196271,0.73956207
0.29714857,1.95533413,0.55958694,0.39904501,1.16994302,0.08210475,0.02476803,0.46776494,0.10356209,0.75930348
0.30315158,1.98618117,0.56966944,0.40493933,1.18819436,0.08367791,0.02436210,0.47321052,0.10457893,0.77580164
0.30915458,2.00637020,0.57658444,0.40855769,1.19948216,0.08490619,0.02382998,0.47578765,0.10498868,0.78863640
0.31515758,2.01531763,0.58013339,0.40979444,1.20354159,0.08574752,0.02317750,0.47542586,0.10477829,0.79746708
0.32116058,2.01267908,0.58019007,0.40859249,1.20025561,0.08616964,0.02241331,0.47211249,0.10394651,0.80204371
0.32716358,1.99835930,0.57670370,0.40494484,1.18965857,0.08615105,0.02154847,0.46589268,0.10250385,0.80221521
0.33316658,1.97251449,0.56969988,0.39889458,1.17193508,0.08568169,0.02059592,0.45686762,0.10047222,0.79793451
0.33916958,1.93554687,0.55927907,0.39053344,1.14741411,0.08476321,0.01957003,0.44519120,0.09788431,0.78925988
0.34517259,1.88809148,0.54561280,0.37999874,1.11655853,0.08340877,0.01848605,0.43106513,0.09478263,0.77635264
0.35117559,1.83099573,0.52893770,0.36746902,1.07995051,0.08164257,0.01735968,0.41473281,0.09121833,0.75947125
0.35717859,1.76529249,0.50954750,0.35315845,1.03827326,0.07949883,0.01620661,0.39647195,0.08724977,0.73896187
0.36318159,1.69216769,0.48778345,0.33731023,0.99229006,0.07702056,0.01504210,0.37658656,0.08294097,0.71524595
0.36918459,1.61292393,0.46402348,0.32018925,0.94282119,0.07425799,0.01388066,0.35539824,0.07835989,0.68880534
0.37518759,1.52894128,0.43867057,0.30207432,0.89071991,0.07126681,0.01273573,0.33323749,0.07357670,0.66016543
0.38119060,1.44163713,0.41214074,0.28325026,0.83684822,0.06810619,0.01161951,0.31043496,0.06866207,0.62987737
0.38719360,1.35242648,0.38485126,0.26400019,0.78205357,0.06483687,0.01054272,0.28731334,0.06368544,0.59849975
0.39319660,1.26268419,0.35720940,0.24459817,0.72714712,0.06151917,0.00951456,0.26417982,0.05871352,0.56658090
0.39919960,1.17371054,0.32960217,0.22530268,0.67288451,0.05821118,0.00854263,0.24131964,0.05380893,0.53464222
0.40520260,1.08670132,0.30238741,0.20635096,0.61994962,0.05496705,0.00763293,0.21899060,0.04902896,0.50316346
0.41120560,1.00272322,0.27588646,0.18795434,0.56894170,0.05183562,0.00678993,0.19741904,0.04442472,0.47257030
0.41720860,0.92269505,0.25037862,0.17029494,0.52036635,0.04885925,0.00601661,0.17679693,0.04004035,0.44322470
0.42321161,0.84737534,0.22609736,0.15352337,0.47463009,0.04607299,0.00531462,0.15728036,0.03591266,0.41541841
0.42921461,0.77735595,0.20322848,0.13775784,0.43203879,0.04350406,0.00468437,0.13898929,0.03207089,0.38936946
0.43521761,0.71306168,0.18190994,0.12308426,0.39279940,0.04117169,0.00412518,0.12200841,0.02853676,0.36522188
0.44122061,0.65475518,0.16223332,0.10955744,0.35702475,0.03908720,0.00363545,0.10638901,0.02532467,0.34304819
0.44722361,0.60254655,0.14424660,0.09720321,0.32474093,0.03725439,0.00321276,0.09215165,0.02244213,0.32285456
0.45322661,0.55640668,0.12795811,0.08602117,0.29589671,0.03567015,0.00285405,0.07928959,0.01989028,0.30458805
0.45922961,0.51618346,0.11334132,0.07598805,0.27037435,0.03432524,0.00255572,0.06777250,0.01766456,0.28814552
0.46523262,0.48161997,0.10034017,0.06706142,0.24800129,0.03320519,0.00231376,0.05755060,0.01575535,0.27338364
0.47123562,0.45237357,0.08887472,0.05918349,0.22856217,0.03229128,0.00212386,0.04855879,0.01414881,0.26012954
0.47723862,0.42803529,0.07884682,0.05228505,0.21181068,0.03156157,0.00198149,0.04072076,0.01282753,0.24819143
0.48324162,0.40814862,0.07014564,0.04628914,0.19748076,0.03099187,0.00188196,0.03395293,0.01177134,0.23736890
0.48924462,0.39222721,0.06265283,0.04111457,0.18529691,0.03055666,0.00182053,0.02816805,0.01095795,0.22746235
0.49524762,0.37977112,0.05624718,0.03667906,0.17498334,0.03022999,0.00179241,0.02327851,0.01036369,0.21828130
0.50125063,0.37028122,0.05080869,0.03290197,0.16627171,0.02998619,0.00179283,0.01919918,0.00996404,0.20965131
0.50725363,0.36327174,0.04622208,0.02970665,0.15890756,0.02980051,0.00181709,0.01584990,0.00973423,0.20141943
0.51325663,0.35828092,0.04237956,0.02702227,0.15265530,0.02964965,0.00186060,0.01315747,0.00964975,0.19345806
0.51925963,0.35487978,0.03918301,0.02478533,0.14730195,0.02951219,0.00191888,0.01105732,0.00968682,0.18566731
0.52526263,0.35267931,0.03654559,0.02294070,0.14265963,0.02936888,0.00198765,0.00949471,0.00982278,0.17797600
0.53126563,0.35133620,0.03439278,0.02144231,0.13856710,0.02920289,0.00206281,0.00842566,0.01003651,0.17034135
0.53726863,0.35055729,0.03266295,0.02025358,0.13489036,0.02899996,0.00214054,0.00781756,0.01030877,0.16274771
0.54327164,0.35010301,0.03130759,0.01934757,0.13152271,0.02874848,0.00221731,0.00764946,0.01062250,0.15520448
0.54927464,0.34978988,0.03029120,0.01870688,0.12838417,0.02843960,0.00228994,0.00791220,0.01096313,0.14774348
0.55527764,0.34949230,0.02959084,0.01832346,0.12542069,0.02806719,0.00235562,0.00860825,0.01131883,0.14041596
0.56128064,0.34914350,0.02919562,0.01819821,0.12260296,0.02762790,0.00241198,0.00975135,0.01168068,0.13328955
0.56728364,0.34873590,0.02910587,0.01834057,0.11992527,0.02712109,0.00245712,0.01136597,0.01204288,0.12644520
0.57328664,0.34832055,0.02933234,0.01876791,0.11740417,0.02654886,0.00248965,0.01348657,0.01240283,0.11997441
0.57928964,0.34800579,0.02989510,0.01950492,0.11507710,0.02591589,0.00250869,0.01615662,0.01276113,0.11397659
0.58529265,0.34795490,0.03082251,0.02058290,0.11300103,0.02522947,0.00251394,0.01942736,0.01312161,0.10855689
0.59129565,0.34838266,0.03214994,0.02203897,0.11125095,0.02449929,0.00250561,0.02335640,0.01349119,0.10382430
0.59729865,0.34955069,0.03391848,0.02391513,0.10991834,0.02373734,0.00248450,0.02800599,0.01387965,0.09989005
0.60330165,0.35176154,0.03617346,0.02625733,0.10910943,0.02295769,0.00245189,0.03344109,0.01429938,0.09686633
0.60930465,0.35535144,0.03896290,0.02911428,0.10894328,0.02217627,0.00240958,0.03972714,0.01476499,0.09486511
0.61530765,0.36068182,0.04233584,0.03253623,0.10954957,0.02141056,0.00235983,0.04692762,0.01529288,0.09399708
0.62131066,0.36812951,0.04634051,0.03657357,0.11106615,0.02067927,0.00230525,0.05510145,0.01590068,0.09437059
0.62731366,0.37807601,0.05102248,0.04127531,0.11363621,0.02000197,0.00224881,0.06430015,0.01660668,0.09609049
0.63331666,0.39089579,0.05642269,0.04668743,0.11740510,0.01939862,0.00219371,0.07456505,0.01742917,0.09925670
0.63931966,0.40694404,0.06257549,0.05285113,0.12251683,0.01888915,0.00214331,0.08592437,0.01838579,0.10396268
0.64532266,0.42654415,0.06950673,0.05980101,0.12911022,0.01849301,0.00210105,0.09839049,0.01949283,0.11029345
0.65132566,0.44997519,0.07723183,0.06756320,0.13731476,0.01822858,0.00207034,0.11195740,0.02076453,0.11832338
0.65732866,0.47745989,0.08575411,0.07615354,0.14724630,0.01811279,0.00205447,0.12659848,0.02221245,0.12811364
0.66333167,0.50915339,0.09506328,0.08557578,0.15900256,0.01816053,0.00205651,0.14226471,0.02384482,0.13970943
0.66933467,0.54513319,0.10513421,0.09581996,0.17265866,0.01838424,0.00207924,0.15888342,0.02566601,0.15313692
0.67533767,0.58539072,0.11592603,0.10686099,0.18826280,0.01879348,0.00212501,0.17635772,0.02767606,0.16840015
0.68134067,0.62982472,0.12738171,0.11865745,0.20583220,0.01939448,0.00219571,0.19456659,0.02987031,0.18547797
0.68734367,0.67823699,0.13942796,0.13115082,0.22534948,0.02018988,0.00229266,0.21336585,0.03223916,0.20432108
0.69334667,0.73033050,0.15197576,0.14426506,0.24675974,0.02117846,0.00241653,0.23258987,0.03476796,0.22484947
0.69934967,0.78571022,0.16492134,0.15790668,0.26996841,0.02235491,0.00256733,0.25205410,0.03743701,0.24695033
0.70535268,0.84388686,0.17814765,0.17196537,0.29484014,0.02370979,0.00274434,0.27155846,0.04022179,0.27047666
0.71135568,0.90428341,0.19152639,0.18631509,0.32119889,0.02522955,0.00294610,0.29089133,0.04309322,0.29524675
0.71735868,0.96624461,0.20492047,0.20081585,0.34882925,0.02689663,0.00317037,0.30983424,0.04601818,0.32104467
0.72336168,1.02904919,0.21818694,0.21531598,0.37747920,0.02868967,0.00341421,0.32816699,0.04896017,0.34762188
0.72936468,1.09192464,0.23118015,0.22965500,0.40686436,0.03058394,0.00367397,0.34567314,0.05188002,0.37470013
0.73536768,1.15406422,0.24375527,0.24366690,0.43667355,0.03255174,0.00394537,0.36214557,0.05473681,0.40197552
0.74137069,1.21464585,0.25577186,0.25718392,0.46657576,0.03456299,0.00422360,0.37739203,0.05748887,0.42912391
0.74737369,1.27285221,0.26709749,0.27004057,0.49622818,0.03658592,0.00450339,0.39124042,0.06009484,0.45580740
0.75337669,1.32789158,0.27761121,0.28207791,0.52528520,0.03858777,0.00477917,0.40354356,0.06251480,0.48168180
0.75937969,1.37901864,0.28720679,0.29314770,0.55340786,0.04053567,0.00504521,0.41418339,0.06471138,0.50640492
0.76538269,1.42555445,0.29579551,0.30311662,0.58027358,0.04239744,0.00529576,0.42307420,0.06665084,0.52964525
0.77138569,1.46690498,0.30330843,0.31187001,0.60558551,0.04414242,0.00552523,0.43016496,0.06830414,0.55109080
0.77738869,1.50257714,0.30969805,0.31931519,0.62908125,0.04574231,0.00572835,0.43544050,0.06964779,0.57045773
0.78339170,1.53219190,0.31493923,0.32538415,0.65054031,0.04717191,0.00590033,0.43892150,0.07066464,0.58749826
0.78939470,1.55549356,0.31902923,0.33003545,0.66979000,0.04840980,0.00603699,0.44066324,0.07134445,0.60200764
0.79539770,1.57235487,0.32198702,0.33325515,0.68670941,0.04943879,0.00613493,0.44075312,0.07168417,0.61382965
0.80140070,1.58277758,0.32385172,0.33505687,0.70123107,0.05024640,0.00619159,0.43930710,0.07168811,0.62286054
0.80740370,1.58688821,0.32468022,0.33548073,0.71334027,0.05082497,0.00620536,0.43646504,0.07136772,0.62905095
0.81340670,1.58492934,0.32454418,0.33459136,0.72307205,0.05117173,0.00617562,0.43238525,0.07074117,0.63240592
0.81940970,1.57724652,0.32352645,0.33247498,0.73050581,0.05128865,0.00610273,0.42723830,0.06983268,0.63298273
0.82541271,1.56427147,0.32171705,0.32923568,0.73575800,0.05118209,0.00598803,0.42120061,0.06867162,0.63088692
0.83141571,1.54650240,0.31920901,0.32499101,0.73897311,0.05086232,0.00583377,0.41444772,0.06729141,0.62626648
0.83741871,1.52448221,0.31609413,0.31986725,0.74031365,0.05034294,0.00564305,0.40714793,0.06572826,0.61930462
0.84342171,1.49877591,0.31245906,0.31399438,0.73994950,0.04964011,0.00541964,0.39945628,0.06401985,0.61021147
0.84942471,1.46994806,0.30838169,0.30750118,0.73804748,0.04877189,0.00516793,0.39150932,0.06220397,0.59921520
0.85542771,1.43854172,0.30392826,0.30051056,0.73476154,0.04775738,0.00489273,0.38342087,0.06031717,0.58655298
0.86143072,1.40505965,0.29915114,0.29313548,0.73022435,0.04661601,0.00459913,0.37527895,0.05839354,0.57246226
0.86743372,1.36994888,0.29408760,0.28547555,0.72454074,0.04536687,0.00429232,0.36714401,0.05646362,0.55717283
0.87343672,1.33358930,0.28875943,0.27761453,0.71778330,0.04402810,0.00397749,0.35904859,0.05455349,0.54090008
0.87943972,1.29628667,0.28317360,0.26961882,0.70999055,0.04261643,0.00365964,0.35099838,0.05268419,0.52383965
0.88544272,1.25827046,0.27732380,0.26153696,0.70116763,0.04114685,0.00334351,0.34297454,0.05087128,0.50616381
0.89144572,1.21969614,0.27119282,0.25340015,0.69128952,0.03963242,0.00303343,0.33493728,0.04912480,0.48801946
0.89744872,1.18065185,0.26475554,0.24522375,0.68030653,0.03808425,0.00273330,0.32683040,0.04744944,0.46952796
0.90345173,1.14116865,0.25798244,0.23700947,0.66815162,0.03651151,0.00244650,0.31858647,0.04584500,0.45078643
0.90945473,1.10123366,0.25084340,0.22874833,0.65474921,0.03492170,0.00217590,0.31013259,0.04430707,0.43187047
0.91545773,1.06080515,0.24331146,0.22042396,0.64002468,0.03332090,0.00192386,0.30139618,0.04282790,0.41283785
0.92146073,1.01982849,0.23536649,0.21201611,0.62391419,0.03171408,0.00169224,0.29231061,0.04139741,0.39373295
0.92746373,0.97825200,0.22699837,0.20350421,0.60637403,0.03010548,0.00148249,0.28282039,0.04000429,0.37459150
0.93346673,0.93604180,0.21820971,0.19487063,0.58738900,0.02849899,0.00129568,0.27288563,0.03863712,0.35544531
0.93946973,0.89319468,0.20901781,0.18610357,0.56697939,0.02689843,0.00113261,0.26248560,0.03728549,0.33632663
0.94547274,0.84974847,0.19945585,0.17719938,0.54520602,0.02530787,0.00099389,0.25162121,0.03594097,0.31727191
0.95147574,0.80578933,0.18957328,0.16816419,0.52217333,0.02373184,0.00088006,0.24031634,0.03459802,0.29832464
0.95747874,0.76145577,0.17943534,0.15901490,0.49803017,0.02217544,0.00079166,0.22861811,0.03325471,0.27953730
0.96348174,0.71693937,0.16912194,0.14977932,0.47296846,0.02064446,0.00072936,0.21659589,0.03191328,0.26097226
0.96948474,0.67248232,0.15872575,0.14049574,0.44721983,0.01914529,0.00069403,0.20433948,0.03058046,0.24270163
0.97548774,0.62837214,0.14834988,0.13121174,0.42105043,0.01768488,0.00068685,0.19195632,0.02926761,0.22480624
0.98149075,0.58493411,0.13810515,0.12198264,0.39475442,0.01627062,0.00070934,0.17956814,0.02799067,0.20737381
0.98749375,0.54252182,0.12810704,0.11286942,0.36864621,0.01491007,0.00076347,0.16730706,0.02676985,0.19049656
0.99349675,0.50150664,0.11847270,0.10393651,0.34305223,0.01361082,0.00085162,0.15531149,0.02562925,0.17426839
0.99949975,0.46226650,0.10931791,0.09524941,0.31830231,0.01238026,0.00097666,0.14372197,0.02459625,0.15878188
1.00550275,0.42517476,0.10075422,0.08687234,0.29472120,0.01122532,0.00114188,0.13267708,0.02370078,0.14412531
1.01150575,0.39058943,0.09288635,0.07886611,0.27262051,0.01015227,0.00135097,0.12230962,0.02297449,0.13037981
1.01750875,0.35884323,0.08580991,0.07128610,0.25229127,0.00916658,0.00160794,0.11274324,0.02244987,0.11761690
1.02351176,0.33023487,0.07960942,0.06418074,0.23399731,0.00827273,0.00191698,0.10408936,0.02215926,0.10589637
1.02951476,0.30502144,0.07435665,0.05759016,0.21796959,0.00747409,0.00228235,0.09644471,0.02213379,0.09526473
1.03551776,0.28341230,0.07010935,0.05154541,0.20440145,0.00677289,0.00270820,0.08988932,0.02240240,0.08575404
1.04152076,0.26556424,0.06691020,0.04606791,0.19344487,0.00617013,0.00319836,0.08448491,0.02299077,0.07738138
1.04752376,0.25157795,0.06478604,0.04116934,0.18520749,0.00566559,0.00375610,0.08027388,0.02392023,0.07014866
1.05352676,0.24149558,0.06374732,0.03685185,0.17975062,0.00525784,0.00438393,0.07727850,0.02520685,0.06404291
1.05952976,0.23529948,0.06378771,0.03310851,0.17708789,0.00494428,0.00508329,0.07550065,0.02686041,0.05903685
1.06553277,0.23291179,0.06488389,0.02992396,0.17718463,0.00472121,0.00585435,0.07492170,0.02888359,0.05508982
1.07153577,0.23419495,0.06699551,0.02727530,0.17995792,0.00458387,0.00669575,0.07550283,0.03127120,0.05214879
1.07753877,0.23895302,0.07006532,0.02513300,0.18527729,0.00452655,0.00760440,0.07718547,0.03400960,0.05014963
1.08354177,0.24693388,0.07401951,0.02346194,0.19296608,0.00454266,0.00857527,0.07989212,0.03707626,0.04901842
1.08954477,0.25783226,0.07876827,0.02222243,0.20280358,0.00462484,0.00960133,0.08352744,0.04043960,0.04867287
1.09554777,0.27129379,0.08420668,0.02137125,0.21452791,0.00476504,0.01067344,0.08797957,0.04405901,0.04902378
1.10155078,0.28692008,0.09021593,0.02086267,0.22783986,0.00495466,0.01178039,0.09312189,0.04788524,0.04997655
1.10755378,0.30427488,0.09666493,0.02064944,0.24240761,0.00518467,0.01290900,0.09881507,0.05186096,0.05143278
1.11355678,0.32289151,0.10341232,0.02068368,0.25787250,0.00544573,0.01404432,0.10490957,0.05592180,0.05329192
1.11955978,0.34228145,0.11030894,0.02091785,0.27385570,0.00572836,0.01516988,0.11124842,0.05999753,0.05545299
1.12556278,0.36194408,0.11720071,0.02130555,0.28996600,0.00602312,0.01626805,0.11767053,0.06401362,0.05781640
1.13156578,0.38137746,0.12393185,0.02180236,0.30580823,0.00632073,0.01732049,0.12401418,0.06789307,0.06028586
1.13756878,0.40008999,0.13034849,0.02236663,0.32099250,0.00661233,0.01830861,0.13012090,0.07155836,0.06277033
1.14357179,0.41761254,0.13630236,0.02296023,0.33514380,0.00688964,0.01921416,0.13583948,0.07493358,0.06518610
1.14957479,0.43351088,0.14165473,0.02354926,0.34791176,0.00714517,0.02001970,0.14103004,0.07794666,0.06745877
1.15557779,0.44739784,0.14628012,0.02410471,0.35898016,0.00737243,0.02070922,0.14556805,0.08053145,0.06952529
1.16158079,0.45894491,0.15006997,0.02460309,0.36807595,0.00756611,0.02126867,0.14934818,0.08262983,0.07133594
1.16758379,0.46789266,0.15293581,0.02502696,0.37497727,0.00772227,0.02168636,0.15228772,0.08419351,0.07285608
1.17358679,0.47405972,0.15481204,0.02536538,0.37952027,0.00783848,0.02195347,0.15432961,0.08518555,0.07406776
1.17958979,0.47734981,0.15565797,0.02561432,0.38160428,0.00791397,0.02206428,0.15544474,0.08558153,0.07497109
1.18559280,0.47775647,0.15545920,0.02577687,0.38119521,0.00794968,0.02201639,0.15563358,0.08537032,0.07558520
1.19159580,0.47536540,0.15422815,0.02586340,0.37832690,0.00794836,0.02181085,0.15492699,0.08455433,0.07594892
1.19759880,0.47035408,0.15200376,0.02589153,0.37310040,0.00791453,0.02145206,0.15338616,0.08314937,0.07612094
1.20360180,0.46298868,0.14885032,0.02588596,0.36568118,0.00785448,0.02094765,0.15110167,0.08118396,0.07617961
1.20960480,0.45361844,0.14485552,0.02587819,0.35629431,0.00777615,0.02030821,0.14819164,0.07869826,0.07622215
1.21560780,0.44266748,0.14012776,0.02590600,0.34521787,0.00768901,0.01954690,0.14479917,0.07574261,0.07636342
1.22161081,0.43062442,0.13479289,0.02601279,0.33277480,0.00760389,0.01867902,0.14108892,0.07237576,0.07673411
1.22761381,0.41803015,0.12899036,0.02624681,0.31932349,0.00753273,0.01772150,0.13724310,0.06866284,0.07747849
1.23361681,0.40546393,0.12286918,0.02666013,0.30524745,0.00748835,0.01669232,0.13345691,0.06467326,0.07875154
1.23961981,0.39352842,0.11658355,0.02730752,0.29094453,0.00748414,0.01561001,0.12993361,0.06047852,0.08071573
1.24562281,0.38283395,0.11028858,0.02824512,0.27681584,0.00753373,0.01449306,0.12687921,0.05615005,0.08353713
1.25162581,0.37398239,0.10413606,0.02952904,0.26325497,0.00765064,0.01335941,0.12449712,0.05175725,0.08738135
1.25762881,0.36755110,0.09827053,0.03121377,0.25063762,0.00784795,0.01222602,0.12298265,0.04736572,0.09240885
1.26363182,0.36407722,0.09282560,0.03335052,0.23931198,0.00813786,0.01110848,0.12251771,0.04303570,0.09877014
1.26963482,0.36404278,0.08792090,0.03598550,0.22959016,0.00853137,0.01002066,0.12326560,0.03882091,0.10660070
1.27563782,0.36786075,0.08365932,0.03915813,0.22174066,0.00903786,0.00897453,0.12536615,0.03476766,0.11601574
1.28164082,0.37586255,0.08012499,0.04289931,0.21598219,0.00966476,0.00798002,0.12893130,0.03091431,0.12710517
1.28764382,0.38828709,0.07738173,0.04722969,0.21247886,0.01041721,0.00704493,0.13404115,0.02729105,0.13992858
1.29364682,0.40527183,0.07547211,0.05215812,0.21133671,0.01129777,0.00617501,0.14074063,0.02392004,0.15451072
1.29964982,0.42684597,0.07441706,0.05768030,0.21260174,0.01230612,0.00537401,0.14903693,0.02081572,0.17083751
1.30565283,0.45292602,0.07421608,0.06377760,0.21625937,0.01343897,0.00464386,0.15889769,0.01798543,0.18885288
1.31165583,0.48331423,0.07484793,0.07041634,0.22223532,0.01468985,0.00398486,0.17025018,0.01543013,0.20845653
1.31765883,0.51769970,0.07627187,0.07754737,0.23039795,0.01604915,0.00339591,0.18298142,0.01314531,0.22950290
1.32366183,0.55566280,0.07842930,0.08510614,0.24056191,0.01750413,0.00287474,0.19693943,0.01112189,0.25180151
1.32966483,0.59668254,0.08124589,0.09301330,0.25249323,0.01903914,0.00241821,0.21193560,0.00934725,0.27511875
1.33566783,0.64014736,0.08463411,0.10117574,0.26591559,0.02063584,0.00202252,0.22774816,0.00780614,0.29918124
1.34167084,0.68536891,0.08849606,0.10948832,0.28051786,0.02227362,0.00168349,0.24412687,0.00648165,0.32368072
1.34767384,0.73159884,0.09272667,0.11783595,0.29596266,0.02393003,0.00139675,0.26079864,0.00535597,0.34828049
1.35367684,0.77804815,0.09721710,0.12609627,0.31189583,0.02558137,0.00115800,0.27747425,0.00441125,0.37262323
1.35967984,0.82390878,0.10185837,0.13414266,0.32795665,0.02720332,0.00096311,0.29385571,0.00363018,0.39633993
1.36568284,0.86837665,0.10654507,0.14184762,0.34378851,0.02877166,0.00080839,0.30964433,0.00299658,0.41905978
1.37168584,0.91067564,0.11117912,0.14908633,0.35904974,0.03026294,0.00069062,0.32454897,0.00249583,0.44042055
1.37768884,0.95008164,0.11567340,0.15574024,0.37342440,0.03165529,0.00060720,0.33829447,0.00211528,0.46007918
1.38369185,0.98594574,0.11995532,0.16170062,0.38663257,0.03292909,0.00055626,0.35062974,0.00184444,0.47772209
1.38969485,1.01771593,0.12396997,0.16687192,0.39843978,0.03406764,0.00053667,0.36133528,0.00167524,0.49307484
1.39569785,1.04495615,0.12768298,0.17117471,0.40866541,0.03505778,0.00054815,0.37022991,0.00160206,0.50591074
1.40170085,1.06736221,0.13108281,0.17454818,0.41718949,0.03589037,0.00059121,0.37717625,0.00162188,0.51605803
1.40770385,1.08477369,0.13418243,0.17695208,0.42395781,0.03656066,0.00066725,0.38208499,0.00173416,0.52340534
1.41370685,1.09718136,0.13702033,0.17836795,0.42898494,0.03706853,0.00077849,0.38491751,0.00194082,0.52790528
