energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-2.99249625,0.17902109,0.01608680,0.08803269,0.00223676,0.00965024,0.00214308,0.06707925,0.05212580,0.00057503
-2.98649325,0.20247267,0.01828083,0.09993481,0.00248441,0.01095700,0.00240082,0.07578784,0.05846496,0.00065211
-2.98049025,0.22738880,0.02062946,0.11264733,0.00273966,0.01235158,0.00267095,0.08502310,0.06511980,0.00073426
-2.97448724,0.25358300,0.02311891,0.12608633,0.00299946,0.01382395,0.00295105,0.09471189,0.07203058,0.00082088
-2.96848424,0.28082108,0.02573127,0.14014342,0.00326033,0.01536113,0.00323824,0.10476290,0.07912649,0.00091119
-2.96248124,0.30882356,0.02844481,0.15468674,0.00351845,0.01694720,0.00352932,0.11506753,0.08632690,0.00100427
-2.95647824,0.33727023,0.03123446,0.16956311,0.00376977,0.01856352,0.00382078,0.12550152,0.09354308,0.00109901
-2.95047524,0.36580688,0.03407257,0.18460132,0.00401007,0.02018902,0.00410898,0.13592741,0.10068052,0.00119421
-2.94447224,0.39405425,0.03692987,0.19961659,0.00423510,0.02180059,0.00439021,0.14619779,0.10764167,0.00128852
-2.93846923,0.42161888,0.03977672,0.21441617,0.00444070,0.02337366,0.00466085,0.15615919,0.11432904,0.00138052
-2.93246623,0.44810557,0.04258447,0.22880581,0.00462293,0.02488285,0.00491754,0.16565671,0.12064867,0.00146878
-2.92646323,0.47313116,0.04532701,0.24259698,0.00477817,0.02630270,0.00515735,0.17453901,0.12651363,0.00155183
-2.92046023,0.49633902,0.04798247,0.25561458,0.00490329,0.02760847,0.00537787,0.18266361,0.13184762,0.00162830
-2.91445723,0.51741354,0.05053487,0.26770475,0.00499572,0.02877696,0.00557745,0.18990225,0.13658828,0.00169689
-2.90845423,0.53609426,0.05297580,0.27874246,0.00505356,0.02978736,0.00575528,0.19614610,0.14069025,0.00175644
-2.90245123,0.55218860,0.05530591,0.28863852,0.00507562,0.03062200,0.00591154,0.20131057,0.14412766,0.00180601
-2.89644822,0.56558283,0.05753626,0.29734565,0.00506151,0.03126709,0.00604742,0.20533944,0.14689597,0.00184486
-2.89044522,0.57625047,0.05968933,0.30486309,0.00501161,0.03171329,0.00616526,0.20820823,0.14901301,0.00187253
-2.88444222,0.58425772,0.06179965,0.31123976,0.00492708,0.03195619,0.00626848,0.20992649,0.15051916,0.00188885
-2.87843922,0.58976541,0.06391407,0.31657535,0.00480983,0.03199658,0.00636158,0.21053889,0.15147651,0.00189391
-2.87243622,0.59302729,0.06609144,0.32101947,0.00466244,0.03184057,0.00645003,0.21012512,0.15196719,0.00188815
-2.86643322,0.59438455,0.06840183,0.32476858,0.00448807,0.03149950,0.00654017,0.20879849,0.15209060,0.00187227
-2.86043022,0.59425665,0.07092518,0.32806084,0.00429036,0.03098969,0.00663900,0.20670317,0.15195998,0.00184723
-2.85442721,0.59312867,0.07374943,0.33116898,0.00407330,0.03033195,0.00675401,0.20401031,0.15169807,0.00181427
-2.84842421,0.59153572,0.07696817,0.33439134,0.00384114,0.02955102,0.00689286,0.20091310,0.15143240,0.00177479
-2.84242121,0.59004487,0.08067776,0.33804156,0.00359822,0.02867477,0.00706317,0.19762089,0.15129000,0.00173035
-2.83641821,0.58923539,0.08497425,0.34243711,0.00334885,0.02773333,0.00727219,0.19435268,0.15139217,0.00168262
-2.83041521,0.58967805,0.08994987,0.34788733,0.00309722,0.02675822,0.00752649,0.19133018,0.15184920,0.00163330
-2.82441221,0.59191428,0.09568949,0.35468134,0.00284728,0.02578129,0.00783169,0.18877068,0.15275542,0.00158407
-2.81840920,0.59643616,0.10226702,0.36307632,0.00260264,0.02483381,0.00819219,0.18688011,0.15418490,0.00153654
-2.81240620,0.60366791,0.10974202,0.37328677,0.00236651,0.02394553,0.00861086,0.18584634,0.15618774,0.00149220
-2.80640320,0.61394981,0.11815644,0.38547515,0.00214167,0.02314377,0.00908892,0.18583321,0.15878743,0.00145234
-2.80040020,0.62752497,0.12753197,0.39974419,0.00193041,0.02245273,0.00962571,0.18697534,0.16197916,0.00141808
-2.79439720,0.64452970,0.13786772,0.41613146,0.00173451,0.02189282,0.01021861,0.18937389,0.16572937,0.00139027
-2.78839420,0.66498768,0.14913873,0.43460606,0.00155530,0.02148017,0.01086306,0.19309359,0.16997639,0.00136948
-2.78239120,0.68880817,0.16129510,0.45506791,0.00139361,0.02122632,0.01155253,0.19816084,0.17463236,0.00135605
-2.77638819,0.71578821,0.17426192,0.47734937,0.00124988,0.02113805,0.01227865,0.20456321,0.17958607,0.00135001
-2.77038519,0.74561875,0.18794003,0.50121918,0.00112410,0.02121736,0.01303142,0.21225014,0.18470701,0.00135115
-2.76438219,0.77789426,0.20220759,0.52638859,0.00101596,0.02146163,0.01379942,0.22113485,0.18984995,0.00135900
-2.75837919,0.81212540,0.21692235,0.55251921,0.00092485,0.02186390,0.01457013,0.23109734,0.19486036,0.00137287
-2.75237619,0.84775415,0.23192460,0.57923239,0.00084990,0.02241331,0.01533025,0.24198837,0.19958003,0.00139190
-2.74637319,0.88417072,0.24704068,0.60611956,0.00079007,0.02309557,0.01606610,0.25363421,0.20385285,0.00141509
-2.74037019,0.92073151,0.26208697,0.63275322,0.00074414,0.02389357,0.01676401,0.26584191,0.20753049,0.00144130
-2.73436718,0.95677740,0.27687405,0.65869804,0.00071082,0.02478803,0.01741068,0.27840502,0.21047764,0.00146937
-2.72836418,0.99165167,0.29121103,0.68352176,0.00068874,0.02575811,0.01799364,0.29110937,0.21257669,0.00149809
-2.72236118,1.02471689,0.30490988,0.70680540,0.00067649,0.02678214,0.01850152,0.30373878,0.21373156,0.00152629
-2.71635818,1.05537024,0.31778951,0.72815261,0.00067266,0.02783816,0.01892440,0.31608047,0.21387070,0.00155284
-2.71035518,1.08305683,0.32967954,0.74719785,0.00067584,0.02890457,0.01925407,0.32793001,0.21294896,0.00157671
-2.70435218,1.10728076,0.34042366,0.76361329,0.00068466,0.02996056,0.01948421,0.33909564,0.21094839,0.00159697
-2.69834917,1.12761367,0.34988248,0.77711432,0.00069780,0.03098660,0.01961055,0.34940185,0.20787810,0.00161283
-2.69234617,1.14370084,0.35793577,0.78746380,0.00071398,0.03196470,0.01963088,0.35869216,0.20377292,0.00162365
-2.68634317,1.15526484,0.36448421,0.79447492,0.00073199,0.03287870,0.01954507,0.36683115,0.19869136,0.00162893
-2.68034017,1.16210704,0.36945050,0.79801298,0.00075072,0.03371438,0.01935499,0.37370559,0.19271265,0.00162834
-2.67433717,1.16410719,0.37277990,0.79799615,0.00076910,0.03445955,0.01906440,0.37922500,0.18593338,0.00162170
-2.66833417,1.16122139,0.37444042,0.79439529,0.00078620,0.03510402,0.01867873,0.38332144,0.17846360,0.00160895
-2.66233117,1.15347880,0.37442247,0.78723322,0.00080116,0.03563957,0.01820489,0.38594894,0.17042286,0.00159018
-2.65632816,1.14097755,0.37273823,0.77658321,0.00081325,0.03605986,0.01765104,0.38708254,0.16193618,0.00156559
-2.65032516,1.12388006,0.36942071,0.76256718,0.00082183,0.03636033,0.01702629,0.38671707,0.15313028,0.00153548
-2.64432216,1.10240798,0.36452274,0.74535341,0.00082641,0.03653808,0.01634052,0.38486591,0.14413010,0.00150022
-2.63831916,1.07683723,0.35811562,0.72515390,0.00082661,0.03659187,0.01560404,0.38155985,0.13505584,0.00146026
-2.63231616,1.04749298,0.35028788,0.70222138,0.00082219,0.03652201,0.01482741,0.37684593,0.12602055,0.00141610
-2.62631316,1.01474483,0.34114382,0.67684601,0.00081305,0.03633043,0.01402123,0.37078665,0.11712831,0.00136825
-2.62031016,0.97900219,0.33080210,0.64935161,0.00079919,0.03602068,0.01319593,0.36345928,0.10847304,0.00131728
-2.61430715,0.94070973,0.31939421,0.62009158,0.00078078,0.03559810,0.01236161,0.35495538,0.10013797,0.00126374
-2.60830415,0.90034298,0.30706292,0.58944435,0.00075806,0.03506987,0.01152794,0.34538054,0.09219565,0.00120823
-2.60230115,0.85840378,0.29396064,0.55780843,0.00073144,0.03444523,0.01070404,0.33485411,0.08470839,0.00115130
-2.59629815,0.81541571,0.28024766,0.52559711,0.00070137,0.03373558,0.00989843,0.32350896,0.07772920,0.00109355
-2.59029515,0.77191920,0.26609038,0.49323278,0.00066844,0.03295463,0.00911897,0.31149117,0.07130295,0.00103553
-2.58429215,0.72846636,0.25165928,0.46114107,0.00063329,0.03211854,0.00837287,0.29895937,0.06546778,0.00097781
-2.57828914,0.68561543,0.23712688,0.42974478,0.00059665,0.03124585,0.00766666,0.28608386,0.06025651,0.00092094
-2.57228614,0.64392479,0.22266556,0.39945781,0.00055928,0.03035754,0.00700622,0.27304533,0.05569815,0.00086547
-2.56628314,0.60394666,0.20844533,0.37067914,0.00052203,0.02947682,0.00639681,0.26003307,0.05181920,0.00081193
-2.56028014,0.56622033,0.19463146,0.34378701,0.00048578,0.02862890,0.00584309,0.24724272,0.04864482,0.00076085
-2.55427714,0.53126516,0.18138217,0.31913337,0.00045146,0.02784060,0.00534917,0.23487361,0.04619977,0.00071271
-2.54827414,0.49957330,0.16884635,0.29703865,0.00042007,0.02713992,0.00491865,0.22312555,0.04450904,0.00066801
-2.54227114,0.47160239,0.15716128,0.27778708,0.00039267,0.02655542,0.00455467,0.21219541,0.04359819,0.00062719
-2.53626813,0.44776820,0.14645061,0.26162227,0.00037043,0.02611555,0.00425992,0.20227331,0.04349341,0.00059067
-2.53026513,0.42843747,0.13682241,0.24874351,0.00035462,0.02584791,0.00403672,0.19353879,0.04422123,0.00055882
-2.52426213,0.41392107,0.12836751,0.23930241,0.00034664,0.02577841,0.00388701,0.18615690,0.04580801,0.00053199
-2.51825913,0.40446769,0.12115814,0.23340015,0.00034810,0.02593053,0.00381241,0.18027451,0.04827919,0.00051044
-2.51225613,0.40025821,0.11524683,0.23108535,0.00036080,0.02632443,0.00381420,0.17601693,0.05165837,0.00049438
-2.50625313,0.40140103,0.11066578,0.23235244,0.00038678,0.02697621,0.00389340,0.17348498,0.05596627,0.00048395
-2.50025013,0.40792850,0.10742655,0.23714078,0.00042836,0.02789727,0.00405075,0.17275271,0.06121966,0.00047922
-2.49424712,0.41979475,0.10552016,0.24533457,0.00048820,0.02909365,0.00428673,0.17386576,0.06743029,0.00048019
-2.48824412,0.43687503,0.10491771,0.25676355,0.00056925,0.03056570,0.00460159,0.17684065,0.07460390,0.00048676
-2.48224112,0.45896693,0.10557134,0.27120475,0.00067482,0.03230775,0.00499538,0.18166485,0.08273942,0.00049876
-2.47623812,0.48579339,0.10741572,0.28838532,0.00080858,0.03430808,0.00546798,0.18829777,0.09182825,0.00051595
-2.47023512,0.51700779,0.11036986,0.30798659,0.00097449,0.03654905,0.00601910,0.19667267,0.10185386,0.00053802
-2.46423212,0.55220110,0.11433934,0.32964938,0.00117681,0.03900746,0.00664838,0.20669930,0.11279154,0.00056457
-2.45822911,0.59091090,0.11921890,0.35298069,0.00142001,0.04165509,0.00735544,0.21826730,0.12460841,0.00059517
-2.45222611,0.63263224,0.12489517,0.37756164,0.00170866,0.04445945,0.00813988,0.23125013,0.13726359,0.00062934
-2.44622311,0.67683002,0.13124970,0.40295655,0.00204735,0.04738471,0.00900143,0.24550933,0.15070857,0.00066657
-2.44022011,0.72295243,0.13816193,0.42872315,0.00244052,0.05039267,0.00993999,0.26089899,0.16488763,0.00070633
-2.43421711,0.77044499,0.14551223,0.45442339,0.00289230,0.05344398,0.01095571,0.27727007,0.17973833,0.00074809
-2.42821411,0.81876478,0.15318467,0.47963472,0.00340629,0.05649921,0.01204904,0.29447445,0.19519198,0.00079133
-2.42221111,0.86739399,0.16106959,0.50396136,0.00398538,0.05952006,0.01322085,0.31236844,0.21117398,0.00083556
-2.41620810,0.91585239,0.16906574,0.52704508,0.00463150,0.06247042,0.01447243,0.33081544,0.22760410,0.00088033
-2.41020510,0.96370805,0.17708195,0.54857513,0.00534539,0.06531729,0.01580553,0.34968785,0.24439656,0.00092524
-2.40420210,1.01058581,0.18503826,0.56829678,0.00612644,0.06803164,0.01722242,0.36886784,0.26145993,0.00096995
-2.39819910,1.05617312,0.19286643,0.58601806,0.00697241,0.07058895,0.01872578,0.38824711,0.27869696,0.00101418
-2.39219610,1.10022296,0.20050986,0.60161452,0.00787932,0.07296959,0.02031873,0.40772571,0.29600429,0.00105771
-2.38619310,1.14255386,0.20792296,0.61503151,0.00884134,0.07515897,0.02200470,0.42720980,0.31327225,0.00110040
-2.38019010,1.18304696,0.21506997,0.62628416,0.00985066,0.07714742,0.02378731,0.44660887,0.33038471,0.00114215
-2.37418709,1.22164062,0.22192344,0.63545484,0.01089756,0.07892987,0.02567022,0.46583241,0.34721926,0.00118292
-2.36818409,1.25832286,0.22846242,0.64268836,0.01197046,0.08050540,0.02765692,0.48478637,0.36364775,0.00122272
-2.36218109,1.29312226,0.23467050,0.64818511,0.01305606,0.08187656,0.02975053,0.50336986,0.37953739,0.00126157
-2.35617809,1.32609812,0.24053402,0.65219264,0.01413958,0.08304869,0.03195352,0.52147233,0.39475244,0.00129953
-2.35017509,1.35733045,0.24604034,0.65499591,0.01520510,0.08402916,0.03426745,0.53897149,0.40915657,0.00133665
-2.34417209,1.38691055,0.25117663,0.65690690,0.01623588,0.08482670,0.03669271,0.55573233,0.42261591,0.00137299
-2.33816908,1.41493288,0.25592905,0.65825404,0.01721485,0.08545069,0.03922821,0.57160742,0.43500283,0.00140856
-2.33216608,1.44148864,0.26028250,0.65937190,0.01812507,0.08591074,0.04187108,0.58643853,0.44620012,0.00144337
-2.32616308,1.46666141,0.26422102,0.66059158,0.01895020,0.08621626,0.04461648,0.60005971,0.45610563,0.00147740
-2.32016008,1.49052508,0.26772869,0.66223220,0.01967508,0.08637631,0.04745727,0.61230153,0.46463704,0.00151056
-2.31415708,1.51314383,0.27079115,0.66459371,0.02028614,0.08639957,0.05038388,0.62299652,0.47173642,0.00154275
-2.30815408,1.53457413,0.27339737,0.66795104,0.02077189,0.08629446,0.05338415,0.63198539,0.47737439,0.00157382
-2.30215108,1.55486815,0.27554181,0.67254975,0.02112330,0.08606944,0.05644322,0.63912360,0.48155356,0.00160359
-2.29614807,1.57407795,0.27722646,0.67860296,0.02133409,0.08573328,0.05954352,0.64428810,0.48431081,0.00163185
-2.29014507,1.59226005,0.27846291,0.68628937,0.02140094,0.08529548,0.06266484,0.64738354,0.48571831,0.00165837
-2.28414207,1.60947942,0.27927386,0.69575219,0.02132361,0.08476659,0.06578448,0.64834778,0.48588303,0.00168291
-2.27813907,1.62581234,0.27969428,0.70709853,0.02110490,0.08415846,0.06887744,0.64715614,0.48494454,0.00170522
-2.27213607,1.64134765,0.27977180,0.72039910,0.02075057,0.08348443,0.07191678,0.64382422,0.48307119,0.00172506
-2.26613307,1.65618592,0.27956628,0.73568792,0.02026910,0.08275927,0.07487398,0.63840894,0.48045464,0.00174223
-2.26013007,1.67043630,0.27914866,0.75296175,0.01967138,0.08199900,0.07771945,0.63100789,0.47730301,0.00175651
-2.25412706,1.68421124,0.27859898,0.77217939,0.01897031,0.08122049,0.08042306,0.62175680,0.47383284,0.00176773
-2.24812406,1.69761917,0.27800359,0.79326051,0.01818039,0.08044095,0.08295474,0.61082540,0.47026034,0.00177576
-2.24212106,1.71075568,0.27745199,0.81608446,0.01731719,0.07967713,0.08528509,0.59841178,0.46679220,0.00178049
-2.23611806,1.72369389,0.27703311,0.84048908,0.01639690,0.07894458,0.08738607,0.58473573,0.46361664,0.00178186
-2.23011506,1.73647472,0.27683157,0.86626987,0.01543581,0.07825673,0.08923163,0.57003126,0.46089501,0.00177981
-2.22411206,1.74909802,0.27692404,0.89317994,0.01444985,0.07762406,0.09079832,0.55453887,0.45875449,0.00177436
-2.21810905,1.76151539,0.27737594,0.92093098,0.01345419,0.07705329,0.09206592,0.53849792,0.45728240,0.00176551
-2.21210605,1.77362550,0.27823881,0.94919583,0.01246286,0.07654675,0.09301791,0.52213952,0.45652228,0.00175334
-2.20610305,1.78527262,0.27954840,0.97761272,0.01148851,0.07610191,0.09364197,0.50568033,0.45647217,0.00173790
-2.20010005,1.79624879,0.28132379,1.00579157,0.01054214,0.07571121,0.09393032,0.48931758,0.45708518,0.00171931
-2.19409705,1.80629991,0.28356749,1.03332231,0.00963301,0.07536210,0.09387996,0.47322538,0.45827232,0.00169768
-2.18809405,1.81513565,0.28626654,1.05978512,0.00876856,0.07503739,0.09349290,0.45755261,0.45990748,0.00167314
-2.18209105,1.82244279,0.28939461,1.08476248,0.00795444,0.07471591,0.09277613,0.44242229,0.46183442,0.00164586
-2.17608804,1.82790148,0.29291484,1.10785235,0.00719459,0.07437339,0.09174163,0.42793230,0.46387518,0.00161603
-2.17008504,1.83120340,0.29678330,1.12868209,0.00649136,0.07398358,0.09040620,0.41415738,0.46583978,0.00158383
-2.16408204,1.83207082,0.30095269,1.14692234,0.00584565,0.07351948,0.08879119,0.40115200,0.46753636,0.00154951
-2.15807904,1.83027527,0.30537617,1.16230010,0.00525716,0.07295471,0.08692216,0.38895398,0.46878147,0.00151331
-2.15207604,1.82565467,0.31001076,1.17461014,0.00472457,0.07226490,0.08482846,0.37758834,0.46940984,0.00147552
-2.14607304,1.81812756,0.31482029,1.18372406,0.00424577,0.07142895,0.08254267,0.36707124,0.46928303,0.00143645
-2.14007004,1.80770353,0.31977741,1.18959626,0.00381805,0.07043022,0.08010004,0.35741346,0.46829672,0.00139643
-2.13406703,1.79448882,0.32486465,1.19226631,0.00343832,0.06925751,0.07753786,0.34862342,0.46638602,0.00135583
-2.12806403,1.77868667,0.33007431,1.19185736,0.00310329,0.06790575,0.07489471,0.34070934,0.46352871,0.00131502
-2.12206103,1.76059206,0.33540718,1.18857064,0.00280961,0.06637644,0.07220975,0.33368051,0.45974621,0.00127441
-2.11605803,1.74058107,0.34087015,1.18267598,0.00255399,0.06467777,0.06952193,0.32754749,0.45510220,0.00123438
-2.11005503,1.71909527,0.34647287,1.17449905,0.00233332,0.06282440,0.06686926,0.32232153,0.44969921,0.00119534
-2.10405203,1.69662211,0.35222371,1.16440569,0.00214474,0.06083699,0.06428796,0.31801300,0.44367321,0.00115766
-2.09804902,1.67367222,0.35812525,1.15278443,0.00198564,0.05874140,0.06181181,0.31462922,0.43718661,0.00112169
-2.09204602,1.65075520,0.36416978,1.14002807,0.00185375,0.05656774,0.05947139,0.31217188,0.43042017,0.00108775
-2.08604302,1.62835508,0.37033507,1.12651539,0.00174707,0.05434922,0.05729349,0.31063415,0.42356416,0.00105610
-2.08004002,1.60690718,0.37658073,1.11259419,0.00166389,0.05212084,0.05530052,0.30999801,0.41680933,0.00102694
-2.07403702,1.58677764,0.38284573,1.09856652,0.00160274,0.04991815,0.05351015,0.31023179,0.41033807,0.00100041
-2.06803402,1.56824680,0.38904701,1.08467710,0.00156235,0.04777596,0.05193490,0.31128830,0.40431639,0.00097658
-2.06203102,1.55149748,0.39507964,1.07110559,0.00154160,0.04572710,0.05058203,0.31310367,0.39888679,0.00095542
-2.05602801,1.53660888,0.40081852,1.05796309,0.00153946,0.04380138,0.04945341,0.31559709,0.39416262,0.00093686
-2.05002501,1.52355611,0.40612153,1.04529308,0.00155495,0.04202470,0.04854567,0.31867142,0.39022388,0.00092072
-2.04402201,1.51221569,0.41083417,1.03307666,0.00158706,0.04041830,0.04785033,0.32221474,0.38711472,0.00090679
-2.03801901,1.50237614,0.41479536,1.02124164,0.00163473,0.03899829,0.04735419,0.32610268,0.38484259,0.00089477
-2.03201601,1.49375330,0.41784412,1.00967499,0.00169677,0.03777537,0.04703975,0.33020160,0.38337896,0.00088433
-2.02601301,1.48600914,0.41982671,0.99823758,0.00177186,0.03675475,0.04688572,0.33437220,0.38266146,0.00087509
-2.02001001,1.47877292,0.42060401,0.98678038,0.00185850,0.03593633,0.04686765,0.33847358,0.38259728,0.00086667
-2.01400700,1.47166344,0.42005840,0.97516109,0.00195502,0.03531496,0.04695857,0.34236740,0.38306754,0.00085866
-2.00800400,1.46431113,0.41810010,0.96326004,0.00205953,0.03488096,0.04712971,0.34592200,0.38393240,0.00085067
-2.00200100,1.45637863,0.41467230,0.95099437,0.00216998,0.03462070,0.04735117,0.34901628,0.38503661,0.00084232
-1.99599800,1.44757890,0.40975495,0.93832984,0.00228413,0.03451725,0.04759267,0.35154313,0.38621529,0.00083327
-1.98999500,1.43768991,0.40336698,0.92528924,0.00239960,0.03455121,0.04782420,0.35341227,0.38729974,0.00082322
-1.98399200,1.42656535,0.39556678,0.91195724,0.00251391,0.03470140,0.04801672,0.35455254,0.38812298,0.00081190
-1.97798899,1.41414089,0.38645099,0.89848124,0.00262454,0.03494571,0.04814276,0.35491327,0.38852497,0.00079911
-1.97198599,1.40043602,0.37615159,0.88506830,0.00272893,0.03526183,0.04817702,0.35446514,0.38835730,0.00078470
-1.96598299,1.38555142,0.36483161,0.87197830,0.00282461,0.03562797,0.04809685,0.35320017,0.38748736,0.00076859
-1.95997999,1.36966253,0.35267948,0.85951381,0.00290922,0.03602352,0.04788276,0.35113110,0.38580174,0.00075074
-1.95397699,1.35300945,0.33990258,0.84800720,0.00298059,0.03642962,0.04751878,0.34829020,0.38320914,0.00073117
-1.94797399,1.33588434,0.32672013,0.83780568,0.00303679,0.03682967,0.04699280,0.34472759,0.37964233,0.00070995
-1.94197099,1.31861659,0.31335581,0.82925509,0.00307621,0.03720966,0.04629677,0.34050911,0.37505964,0.00068720
-1.93596798,1.30155697,0.30003056,0.82268326,0.00309757,0.03755855,0.04542693,0.33571402,0.36944558,0.00066309
-1.92996498,1.28506130,0.28695571,0.81838365,0.00310000,0.03786837,0.04438383,0.33043241,0.36281087,0.00063779
-1.92396198,1.26947454,0.27432685,0.81660013,0.00308304,0.03813434,0.04317237,0.32476261,0.35519180,0.00061153
-1.91795898,1.25511588,0.26231864,0.81751356,0.00304667,0.03835491,0.04180167,0.31880858,0.34664901,0.00058454
-1.91195598,1.24226552,0.25108060,0.82123067,0.00299130,0.03853161,0.04028490,0.31267744,0.33726569,0.00055708
-1.90595298,1.23115361,0.24073419,0.82777578,0.00291774,0.03866895,0.03863903,0.30647711,0.32714531,0.00052939
-1.89994997,1.22195163,0.23137104,0.83708554,0.00282720,0.03877420,0.03688453,0.30031427,0.31640900,0.00050175
-1.89394697,1.21476668,0.22305241,0.84900708,0.00272124,0.03885714,0.03504491,0.29429256,0.30519251,0.00047439
-1.88794397,1.20963860,0.21580975,0.86329937,0.00260171,0.03892983,0.03314635,0.28851116,0.29364311,0.00044757
-1.88194097,1.20654013,0.20964633,0.87963791,0.00247067,0.03900633,0.03121718,0.28306378,0.28191622,0.00042150
-1.87593797,1.20537993,0.20453973,0.89762237,0.00233037,0.03910245,0.02928740,0.27803793,0.27017220,0.00039642
-1.86993497,1.20600832,0.20044497,0.91678710,0.00218315,0.03923551,0.02738822,0.27351476,0.25857311,0.00037250
-1.86393197,1.20822548,0.19729834,0.93661386,0.00203137,0.03942413,0.02555149,0.26956913,0.24727974,0.00034991
-1.85792896,1.21179170,0.19502139,0.95654647,0.00187735,0.03968805,0.02380929,0.26627009,0.23644893,0.00032881
-1.85192596,1.21643916,0.19352524,0.97600687,0.00172332,0.04004791,0.02219350,0.26368167,0.22623108,0.00030930
-1.84592296,1.22188489,0.19271478,0.99441191,0.00157135,0.04052512,0.02073532,0.26186377,0.21676817,0.00029149
-1.83991996,1.22784411,0.19249280,1.01119038,0.00142331,0.04114167,0.01946493,0.26087319,0.20819197,0.00027543
-1.83391696,1.23404337,0.19276369,1.02579966,0.00128085,0.04191987,0.01841116,0.26076460,0.20062266,0.00026118
-1.82791396,1.24023301,0.19343677,1.03774146,0.00114536,0.04288210,0.01760106,0.26159133,0.19416767,0.00024875
-1.82191096,1.24619797,0.19442911,1.04657606,0.00101796,0.04405046,0.01705966,0.26340574,0.18892070,0.00023815
-1.81590795,1.25176671,0.19566758,1.05193457,0.00089952,0.04544629,0.01680955,0.26625926,0.18496085,0.00022936
-1.80990495,1.25681745,0.19709037,1.05352885,0.00079062,0.04708961,0.01687054,0.27020172,0.18235184,0.00022234
-1.80390195,1.26128149,0.19864767,1.05115873,0.00069162,0.04899843,0.01725926,0.27528003,0.18114109,0.00021705
-1.79789895,1.26514319,0.20030171,1.04471624,0.00060265,0.05118796,0.01798873,0.28153616,0.18135877,0.00021341
-1.79189595,1.26843671,0.20202603,1.03418681,0.00052363,0.05366967,0.01906788,0.28900434,0.18301672,0.00021136
-1.78589295,1.27123936,0.20380420,1.01964740,0.00045431,0.05645037,0.02050107,0.29770763,0.18610719,0.00021081
-1.77988994,1.27366198,0.20562790,1.00126164,0.00039432,0.05953112,0.02228754,0.30765392,0.19060157,0.00021167
-1.77388694,1.27583676,0.20749457,0.97927227,0.00034314,0.06290625,0.02442097,0.31883154,0.19644903,0.00021383
-1.76788394,1.27790320,0.20940485,0.95399117,0.00030020,0.06656244,0.02688897,0.33120480,0.20357531,0.00021718
-1.76188094,1.27999287,0.21135968,0.92578742,0.00026486,0.07047792,0.02967273,0.34470962,0.21188173,0.00022160
-1.75587794,1.28221403,0.21335758,0.89507392,0.00023645,0.07462185,0.03274671,0.35924968,0.22124455,0.00022696
-1.74987494,1.28463694,0.21539202,0.86229318,0.00021430,0.07895397,0.03607858,0.37469333,0.23151493,0.00023312
-1.74387194,1.28728092,0.21744916,0.82790273,0.00019774,0.08342466,0.03962928,0.39087169,0.24251955,0.00023992
-1.73786893,1.29010402,0.21950605,0.79236097,0.00018614,0.08797525,0.04335332,0.40757803,0.25406207,0.00024720
-1.73186593,1.29299609,0.22152953,0.75611381,0.00017888,0.09253877,0.04719939,0.42456895,0.26592556,0.00025478
-1.72586293,1.29577596,0.22347577,0.71958280,0.00017542,0.09704117,0.05111117,0.44156722,0.27787589,0.00026249
-1.71985993,1.29819292,0.22529063,0.68315506,0.00017526,0.10140287,0.05502847,0.45826657,0.28966609,0.00027012
-1.71385693,1.29993292,0.22691084,0.64717541,0.00017795,0.10554068,0.05888854,0.47433825,0.30104173,0.00027749
-1.70785393,1.30062911,0.22826587,0.61194084,0.00018314,0.10937003,0.06262769,0.48943925,0.31174694,0.00028441
-1.70185093,1.29987638,0.22928052,0.57769749,0.00019052,0.11280748,0.06618301,0.50322199,0.32153119,0.00029066
-1.69584792,1.29724927,0.22987805,0.54464006,0.00019984,0.11577325,0.06949423,0.51534494,0.33015633,0.00029608
-1.68984492,1.29232229,0.22998371,0.51291352,0.00021095,0.11819389,0.07250558,0.52548389,0.33740371,0.00030049
-1.68384192,1.28469156,0.22952839,0.48261674,0.00022372,0.12000476,0.07516758,0.53334330,0.34308111,0.00030373
-1.67783892,1.27399659,0.22845232,0.45380786,0.00023811,0.12115232,0.07743875,0.53866719,0.34702908,0.00030567
-1.67183592,1.25994108,0.22670851,0.42651095,0.00025413,0.12159615,0.07928704,0.54124899,0.34912634,0.00030620
-1.66583292,1.24231141,0.22426571,0.40072337,0.00027182,0.12131047,0.08069092,0.54094003,0.34929418,0.00030526
-1.65982991,1.22099194,0.22111081,0.37642359,0.00029127,0.12028524,0.08164021,0.53765597,0.34749934,0.00030279
-1.65382691,1.19597615,0.21725041,0.35357896,0.00031259,0.11852665,0.08213639,0.53138103,0.34375542,0.00029879
-1.64782391,1.16737315,0.21271155,0.33215305,0.00033591,0.11605709,0.08219253,0.52216982,0.33812270,0.00029329
-1.64182091,1.13540915,0.20754156,0.31211225,0.00036136,0.11291455,0.08183272,0.51014644,0.33070626,0.00028637
-1.63581791,1.10042389,0.20180694,0.29343145,0.00038905,0.10915142,0.08109118,0.49550124,0.32165269,0.00027811
-1.62981491,1.06286237,0.19559144,0.27609864,0.00041907,0.10483293,0.08001089,0.47848507,0.31114534,0.00026865
