energy_ev,total_up,Nb_p_up,Nb_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-4.30115058,9.71098638,7.32792445,4.36204139,0.72345439,0.00525476,0.17596456,6.65854725
-4.29514757,9.47501490,7.13861585,4.25282856,0.68264776,0.00514434,0.17377334,6.50563719
-4.28914457,9.22044992,6.94471435,4.13515634,0.64357181,0.00502300,0.17079583,6.33859688
-4.28314157,8.94878749,6.74668450,4.00959961,0.60645956,0.00489171,0.16704158,6.15821733
-4.27713857,8.66190637,6.54498697,3.87691716,0.57151282,0.00475147,0.16254025,5.96557904
-4.27113557,8.36204176,6.34010796,3.73804119,0.53890200,0.00460339,0.15734045,5.76203875
-4.26513257,8.05174263,6.13258534,3.59405866,0.50876616,0.00444862,0.15150787,5.54920419
-4.25912956,7.73381450,5.92303022,3.44618581,0.48121289,0.00428839,0.14512282,5.32889822
-4.25312656,7.41125068,5.71214280,3.29573715,0.45631831,0.00412399,0.13827730,5.10311437
-4.24712356,7.08715505,5.50072142,3.14409052,0.43412698,0.00395675,0.13107173,4.87396594
-4.24112056,6.76465979,5.28966443,2.99264987,0.41465176,0.00378806,0.12361154,4.64363102
-4.23511756,6.44684186,5.07996475,2.84280758,0.39787380,0.00361931,0.11600369,4.41429602
-4.22911456,6.13664164,4.87269722,2.69590779,0.38374251,0.00345193,0.10835335,4.18810000
-4.22311156,5.83678710,4.66899973,2.55321246,0.37217582,0.00328731,0.10076087,3.96708204
-4.21710855,5.54972646,4.47004881,2.41587123,0.36306073,0.00312684,0.09331907,3.75313367
-4.21110555,5.27757204,4.27703133,2.28489640,0.35625429,0.00297184,0.08611098,3.54795796
-4.20510255,5.02205695,4.09111378,2.16114352,0.35158516,0.00282355,0.07920817,3.35303661
-4.19909955,4.78450634,3.91341076,2.04529845,0.34885574,0.00268311,0.07266951,3.16960585
-4.19309655,4.56582357,3.74495454,1.93787080,0.34784517,0.00255157,0.06654061,2.99864159
-4.18709355,4.36649152,3.58666716,1.83919381,0.34831298,0.00242980,0.06085365,2.84085392
-4.18109055,4.18658831,3.43933668,1.74943027,0.35000356,0.00231853,0.05562782,2.69669050
-4.17508754,4.02581620,3.30359849,1.66858390,0.35265139,0.00221832,0.05087004,2.56634819
-4.16908454,3.88354181,3.17992258,1.59651531,0.35598682,0.00212953,0.04657620,2.44979174
-4.16308154,3.75884557,3.06860720,1.53296163,0.35974239,0.00205237,0.04273246,2.34677836
-4.15707854,3.65057768,2.96977878,1.47755867,0.36365935,0.00198683,0.03931691,2.25688667
-4.15107554,3.55741801,2.88339771,1.42986440,0.36749434,0.00193274,0.03630118,2.17954834
-4.14507254,3.47793703,2.80926948,1.38938277,0.37102578,0.00188975,0.03365219,2.11408097
-4.13906953,3.41065516,2.74705985,1.35558651,0.37405996,0.00185735,0.03133372,2.05972056
-4.13306653,3.35409805,2.69631328,1.32793825,0.37643628,0.00183489,0.02930800,2.01565226
-4.12706353,3.30684576,2.65647321,1.30590878,0.37803180,0.00182161,0.02753700,1.98103817
-4.12106053,3.26757410,2.62690304,1.28899216,0.37876454,0.00181664,0.02598368,1.95504125
-4.11505753,3.23508697,2.60690677,1.27671703,0.37859566,0.00181906,0.02461289,1.93684475
-4.10905453,3.20833916,2.59574837,1.26865401,0.37753030,0.00182788,0.02339218,1.92566685
-4.10305153,3.18644937,2.59266918,1.26441931,0.37561708,0.00184213,0.02229229,1.92077036
-4.09704852,3.16870399,2.59690275,1.26367471,0.37294623,0.00186082,0.02128749,1.92146784
-4.09104552,3.15455229,2.60768704,1.26612431,0.36964646,0.00188303,0.02035577,1.92712261
-4.08504252,3.14359422,2.62427365,1.27150874,0.36588062,0.00190789,0.01947881,1.93714618
-4.07903952,3.13556214,2.64593445,1.27959736,0.36184029,0.00193460,0.01864185,1.95099301
-4.07303652,3.13029802,2.67196551,1.29017913,0.35773952,0.00196250,0.01783350,1.96815332
-4.06703352,3.12772748,2.70168879,1.30305297,0.35380772,0.00199103,0.01704535,1.98814473
-4.06103052,3.12783216,2.73445192,1.31801807,0.35028205,0.00201975,0.01627172,2.01050357
-4.05502751,3.13062176,2.76962611,1.33486481,0.34739946,0.00204834,0.01550920,2.03477641
-4.04902451,3.13610666,2.80660282,1.35336670,0.34538850,0.00207663,0.01475630,2.06051225
-4.04302151,3.14427230,2.84478919,1.37327372,0.34446110,0.00210453,0.01401308,2.08725592
-4.03701851,3.15505577,2.88360259,1.39430714,0.34480465,0.00213206,0.01328077,2.11454273
-4.03101551,3.16832534,2.92246454,1.41615616,0.34657445,0.00215932,0.01256143,2.14189459
-4.02501251,3.18386329,2.96079431,1.43847617,0.34988672,0.00218643,0.01185772,2.16881761
-4.01900950,3.20135227,2.99800247,1.46088878,0.35481255,0.00221354,0.01117254,2.19480112
-4.01300650,3.22036563,3.03348486,1.48298338,0.36137289,0.00224078,0.01050889,2.21931814
-4.00700350,3.24036183,3.06661745,1.50432026,0.36953477,0.00226821,0.00986965,2.24182714
-4.00100050,3.26068319,3.09675257,1.52443515,0.37920906,0.00229584,0.00925742,2.26177512
-3.99499750,3.28055919,3.12321714,1.54284495,0.39024995,0.00232355,0.00867441,2.27860209
-3.98899450,3.29911467,3.14531339,1.55905486,0.40245618,0.00235109,0.00812235,2.29174673
-3.98299150,3.31538269,3.16232276,1.57256642,0.41557423,0.00237806,0.00760243,2.30065352
-3.97698849,3.32832252,3.17351304,1.58288673,0.42930352,0.00240393,0.00711527,2.30478120
-3.97098549,3.33684219,3.17814934,1.58953850,0.44330346,0.00242801,0.00666092,2.30361256
-3.96498249,3.33982548,3.17550868,1.59207078,0.45720231,0.00244948,0.00623885,2.29666544
-3.95897949,3.33616272,3.16489799,1.59007028,0.47060758,0.00246742,0.00584802,2.28350484
-3.95297649,3.32478438,3.14567499,1.58317286,0.48311766,0.00248082,0.00548692,2.26375561
-3.94697349,3.30469648,3.11727117,1.57107487,0.49433429,0.00248865,0.00515364,2.23711562
-3.94097049,3.27501636,3.07921584,1.55354398,0.50387536,0.00248987,0.00484594,2.20336849
-3.93496748,3.23500736,3.03115990,1.53042895,0.51138757,0.00248349,0.00456137,2.16239562
-3.92896448,3.18411071,2.97289813,1.50166794,0.51655843,0.00246863,0.00429734,2.11418654
-3.92296148,3.12197301,2.90438847,1.46729478,0.51912694,0.00244454,0.00405125,2.05884712
-3.91695848,3.04846793,2.82576709,1.42744292,0.51889272,0.00241066,0.00382051,1.99660486
-3.91095548,2.96371065,2.73735807,1.38234648,0.51572288,0.00236662,0.00360269,1.92781075
-3.90495248,2.86806419,2.63967675,1.33233836,0.50955662,0.00231233,0.00339559,1.85293730
-3.89894947,2.76213706,2.53342624,1.27784515,0.50040705,0.00224791,0.00319724,1.77257257
-3.89294647,2.64677201,2.41948700,1.21937899,0.48836050,0.00217375,0.00300601,1.68741005
-3.88694347,2.52302627,2.29889956,1.15752651,0.47357308,0.00209049,0.00282058,1.59823479
-3.88094047,2.39214414,2.17284106,1.09293520,0.45626492,0.00199898,0.00263999,1.50590613
-3.87493747,2.25552305,2.04259672,1.02629789,0.43671230,0.00190029,0.00246362,1.41133765
-3.86893447,2.11467471,1.90952737,0.95833569,0.41523817,0.00179566,0.00229117,1.31547520
-3.86293147,1.97118322,1.77503462,0.88978041,0.39220143,0.00168643,0.00212261,1.21927401
-3.85692846,1.82666200,1.64052530,0.82135693,0.36798570,0.00157406,0.00195817,1.12367567
-3.85092546,1.68271168,1.50737680,0.75376650,0.34298796,0.00146003,0.00179826,1.02958617
-3.84492246,1.54088064,1.37690489,0.68767149,0.31760771,0.00134582,0.00164344,0.93785584
-3.83891946,1.40263010,1.25033538,0.62368229,0.29223702,0.00123290,0.00149437,0.84926200
-3.83291646,1.26930496,1.12878081,0.56234683,0.26725201,0.00112262,0.00135175,0.76449499
-3.82691346,1.14211155,1.01322289,0.50414303,0.24300595,0.00101627,0.00121626,0.68414800
-3.82091046,1.02210286,0.90450129,0.44947440,0.21982428,0.00091500,0.00108858,0.60871106
-3.81490745,0.91017138,0.80330886,0.39866872,0.19800152,0.00081982,0.00096927,0.53856909
-3.80890445,0.80704945,0.71019300,0.35197981,0.17780017,0.00073162,0.00085885,0.47400391
-3.80290145,0.71331642,0.62556275,0.30959191,0.15945142,0.00065113,0.00075771,0.41519985
-3.79689845,0.62941178,0.54970073,0.27162634,0.14315736,0.00057896,0.00066612,0.36225246
-3.79089545,0.55565296,0.48277899,0.23815008,0.12909452,0.00051561,0.00058427,0.31517964
-3.78489245,0.49225661,0.42487751,0.20918538,0.11741832,0.00046145,0.00051223,0.27393459
-3.77888944,0.43936169,0.37600433,0.18472019,0.10826793,0.00041679,0.00045001,0.23841975
-3.77288644,0.39705305,0.33611587,0.16471844,0.10177134,0.00038187,0.00039751,0.20850103
-3.76688344,0.36538390,0.30513640,0.14912992,0.09804997,0.00035688,0.00035461,0.18402167
-3.76088044,0.34439592,0.28297563,0.13789901,0.09722256,0.00034197,0.00032113,0.16481513
-3.75487744,0.33413582,0.26954333,0.13097192,0.09940809,0.00033729,0.00029691,0.15071631
-3.74887444,0.33466730,0.26476049,0.12830211,0.10472713,0.00034297,0.00028173,0.14157092
-3.74287144,0.34607782,0.26856631,0.12985347,0.11330179,0.00035912,0.00027542,0.13724249
-3.73686843,0.36847964,0.28092084,0.13560131,0.12525379,0.00038585,0.00027780,0.13761690
-3.73086543,0.40200497,0.30180312,0.14553099,0.14070085,0.00042324,0.00028872,0.14260432
-3.72486243,0.44679542,0.33120514,0.15963427,0.15975134,0.00047136,0.00030805,0.15213868
-3.71885943,0.50298607,0.36912174,0.17790359,0.18249737,0.00053019,0.00033566,0.16617464
-3.71285643,0.57068501,0.41553736,0.20032454,0.20900667,0.00059966,0.00037144,0.18468247
-3.70685343,0.64994908,0.47041004,0.22686693,0.23931345,0.00067958,0.00041528,0.20764098
-3.70085043,0.74075722,0.53365393,0.25747485,0.27340880,0.00076966,0.00046706,0.23502900
-3.69484742,0.84298258,0.60512090,0.29205630,0.31123118,0.00086944,0.00052661,0.26681579
-3.68884442,0.95636497,0.68458271,0.33047298,0.35265731,0.00097826,0.00059377,0.30295083
-3.68284142,1.08048513,0.77171444,0.37253067,0.39749437,0.00109532,0.00066828,0.34335352
-3.67683842,1.21474240,0.86608043,0.41797107,0.44547373,0.00121956,0.00074985,0.38790316
-3.67083542,1.35833719,0.96712350,0.46646540,0.49624698,0.00134973,0.00083813,0.43642990
-3.66483242,1.51025952,1.07415836,0.51761036,0.54938452,0.00148437,0.00093267,0.48870687
-3.65882941,1.66928476,1.18636954,0.57092688,0.60437720,0.00162181,0.00103297,0.54444394
-3.65282641,1.83397723,1.30281450,0.62586199,0.66064109,0.00176020,0.00113841,0.60328361
-3.64682341,2.00270219,1.42243174,0.68179380,0.71752553,0.00189756,0.00124835,0.66479895
-3.64082041,2.17364605,1.54405389,0.73803985,0.77432430,0.00203177,0.00136203,0.72849404
-3.63481741,2.34484467,1.66642529,0.79386852,0.83028963,0.00216068,0.00147864,0.79380682
-3.62881441,2.51421872,1.78822347,0.84851316,0.88464870,0.00228213,0.00159733,0.86011433
-3.62281141,2.67961514,1.90808359,0.90118870,0.93662196,0.00239399,0.00171719,0.92674024
-3.61680840,2.83885311,2.02462488,0.95110990,0.98544253,0.00249427,0.00183725,0.99296451
-3.61080540,2.98977298,2.13647811,0.99751072,1.03037614,0.00258113,0.00195655,1.05803475
-3.60480240,3.13028613,2.24231280,1.03966396,1.07074047,0.00265297,0.00207409,1.12117911
-3.59879940,3.25842408,2.34086331,1.07690043,1.10592335,0.00270847,0.00218886,1.18162027
-3.59279640,3.37238483,2.43095282,1.10862690,1.13539892,0.00274661,0.00229985,1.23859000
-3.58679340,3.47057491,2.51151450,1.13434199,1.15874115,0.00276673,0.00240606,1.29134418
-3.58079040,3.55164560,2.58160920,1.15364948,1.17563420,0.00276853,0.00250651,1.33917753
-3.57478739,3.61452217,2.64043954,1.16626854,1.18587922,0.00275210,0.00260024,1.38143794
-3.56878439,3.65842548,2.68736014,1.17204045,1.18939748,0.00271787,0.00268633,1.41754001
-3.56278139,3.68288546,2.72188415,1.17093169,1.18622974,0.00266666,0.00276392,1.44697736
-3.55677839,3.68774642,2.74368639,1.16303334,1.17653217,0.00259957,0.00283222,1.46933366
-3.55077539,3.67316465,2.75260348,1.14855706,1.16056906,0.00251799,0.00289051,1.48429196
-3.54477239,3.63959872,2.74863142,1.12782777,1.13870283,0.00242357,0.00293820,1.49164228
-3.53876938,3.58779364,2.73192124,1.10127368,1.11138198,0.00231811,0.00297486,1.49128730
-3.53276638,3.51875959,2.70277292,1.06941402,1.07912755,0.00220355,0.00300021,1.48324593
-3.52676338,3.43374669,2.66162835,1.03284523,1.04251868,0.00208188,0.00301421,1.46765484
-3.52076038,3.33421665,2.60906321,0.99222609,1.00217810,0.00195514,0.00301705,1.44476784
-3.51475738,3.22181265,2.54577826,0.94826255,0.95875795,0.00182529,0.00300923,1.41495310
-3.50875438,3.09832828,2.47258993,0.90169269,0.91292642,0.00169425,0.00299157,1.37868820
-3.50275138,2.96567657,2.39042017,0.85327246,0.86535576,0.00156380,0.00296529,1.33655330
-3.49674837,2.82585970,2.30028553,0.80376251,0.81671174,0.00143556,0.00293197,1.28922220
-3.49074537,2.68093995,2.20328522,0.75391647,0.76764482,0.00131099,0.00289365,1.23745181
-3.48474237,2.53301231,2.10058808,0.70447083,0.71878303,0.00119138,0.00285284,1.18206997
-3.47873937,2.38417889,1.99341831,0.65613655,0.67072652,0.00107780,0.00281245,1.12396206
-3.47273637,2.23652517,1.88304007,0.60959235,0.62404358,0.00097115,0.00277591,1.06405651
-3.46673337,2.09209806,1.77074084,0.56547948,0.57926800,0.00087214,0.00274703,1.00330967
-3.46073037,1.95288561,1.65781392,0.52439785,0.53689739,0.00078130,0.00273006,0.94269029
-3.45472736,1.82079813,1.54554033,0.48690316,0.49739233,0.00069901,0.00272958,0.88316386
-3.44872436,1.69765038,1.43517050,0.45350477,0.46117586,0.00062552,0.00275043,0.82567731
-3.44272136,1.58514466,1.32790625,0.42466395,0.42863328,0.00056096,0.00279768,0.77114408
-3.43671836,1.48485449,1.22488371,0.40079212,0.40011182,0.00050535,0.00287645,0.72043009
-3.43071536,1.39820862,1.12715748,0.38224892,0.37592011,0.00045864,0.00299181,0.67434055
-3.42471236,1.32647524,1.03568688,0.36933967,0.35632725,0.00042072,0.00314867,0.63360793
-3.41870935,1.27074635,0.95132443,0.36231234,0.34156143,0.00039142,0.00335158,0.59888119
-3.41270635,1.23192231,0.87480716,0.36135361,0.33180809,0.00037054,0.00360458,0.57071625
-3.40670335,1.21069677,0.80675089,0.36658432,0.32720769,0.00035787,0.00391103,0.54956791
-3.40070035,1.20754233,0.74764765,0.37805439,0.32785309,0.00035315,0.00427343,0.53578316
-3.39469735,1.22269746,0.69786631,0.39573732,0.33378693,0.00035613,0.00469326,0.52959604
-3.38869435,1.25615520,0.65765617,0.41952485,0.34499900,0.00036656,0.00517079,0.53112398
-3.38269135,1.30765450,0.62715350,0.44922194,0.36142398,0.00038415,0.00570500,0.54036588
-3.37668834,1.37667505,0.60639052,0.48454279,0.38293976,0.00040862,0.00629342,0.55720198
-3.37068534,1.46243626,0.59530649,0.52510833,0.40936664,0.00043969,0.00693206,0.58139561
-3.36468234,1.56390156,0.59376049,0.57044562,0.44046760,0.00047704,0.00761541,0.61259702
-3.35867934,1.67978835,0.60154525,0.61998968,0.47594986,0.00052037,0.00833642,0.65034939
-3.35267634,1.80858444,0.61840153,0.67308822,0.51546787,0.00056935,0.00908663,0.69409712
-3.34667334,1.94857099,0.64403245,0.72900927,0.55862777,0.00062364,0.00985622,0.74319633
-3.34067034,2.09785207,0.67811708,0.78695210,0.60499321,0.00068286,0.01063427,0.79692768
-3.33466733,2.25439021,0.72032276,0.84606108,0.65409250,0.00074666,0.01140898,0.85451112
-3.32866433,2.41604728,0.77031538,0.90544240,0.70542678,0.00081463,0.01216795,0.91512235
-3.32266133,2.58062925,0.82776732,0.96418307,0.75847883,0.00088636,0.01289853,0.97791062
-3.31665833,2.74593346,0.89236218,1.02137159,0.81272226,0.00096143,0.01358819,1.04201713
-3.31065533,2.90979633,0.96379617,1.07611953,0.86763046,0.00103936,0.01422485,1.10659361
-3.30465233,3.07013968,1.04177576,1.12758308,0.92268499,0.00111970,0.01479733,1.17082005
-3.29864932,3.22501343,1.12601137,1.17498372,0.97738291,0.00120193,0.01529566,1.23392112
-3.29264632,3.37263289,1.21620734,1.21762695,1.03124271,0.00128551,0.01571139,1.29518037
-3.28664332,3.51140873,1.31204831,1.25491834,1.08380851,0.00136988,0.01603792,1.35395158
-3.28064032,3.63996844,1.41318260,1.28637617,1.13465249,0.00145442,0.01627067,1.40966681
-3.27463732,3.75716843,1.51920339,1.31163996,1.18337543,0.00153847,0.01640720,1.46184075
-3.26863432,3.86209643,1.62962869,1.33047476,1.22960560,0.00162132,0.01644731,1.51007131
-3.26263132,3.95406457,1.74388123,1.34277098,1.27299627,0.00170221,0.01639297,1.55403650
-3.25662831,4.03259419,1.86126986,1.34853994,1.31322224,0.00178035,0.01624821,1.59348804
-3.25062531,4.09739367,1.98097363,1.34790555,1.34997599,0.00185488,0.01601894,1.62824215
-3.24462231,4.14833136,2.10203033,1.34109271,1.38296398,0.00192492,0.01571265,1.65816847
-3.23861931,4.18540583,2.22333059,1.32841325,1.41190368,0.00198954,0.01533815,1.68317781
-3.23261631,4.20871572,2.34361892,1.31025013,1.43652200,0.00204785,0.01490513,1.70320992
-3.22661331,4.21843157,2.46150253,1.28704103,1.45655540,0.00209891,0.01442387,1.71822200
-3.22061031,4.21477167,2.57546838,1.25926203,1.47175209,0.00214188,0.01390480,1.72817912
-3.21460730,4.19798364,2.68390876,1.22741238,1.48187651,0.00217593,0.01335814,1.73304708
-3.20860430,4.16833302,2.78515475,1.19200083,1.48671587,0.00220037,0.01279361,1.73278835
-3.20260130,4.12609921,2.87751690,1.15353432,1.48608871,0.00221459,0.01222012,1.72736146
-3.19659830,4.07157905,2.95933159,1.11250909,1.47985482,0.00221816,0.01164553,1.71672372
-3.19059530,4.00509699,3.02901140,1.06940446,1.46792604,0.00221083,0.01107654,1.70083717
-3.18459230,3.92702098,3.08509727,1.02467920,1.45027728,0.00219255,0.01051856,1.67967720
-3.17858929,3.83778206,3.12631010,0.97877018,1.42695678,0.00216348,0.00997570,1.65324311
-3.17258629,3.73789589,3.15159939,0.93209296,1.39809502,0.00212404,0.00945083,1.62156981
-3.16658329,3.62798389,3.16018637,0.88504374,1.36391138,0.00207484,0.00894564,1.58473966
-3.16058029,3.50879198,3.15159947,0.83800223,1.32471811,0.00201678,0.00846085,1.54289343
-3.15457729,3.38120479,3.12570023,0.79133473,1.28092084,0.00195092,0.00799631,1.49623957
-3.14857429,3.24625392,3.08269805,0.74539698,1.23301570,0.00187857,0.00755124,1.44506077
-3.14257129,3.10511875,3.02315301,0.70053637,1.18158259,0.00180118,0.00712446,1.38971746
-3.13656828,2.95911928,2.94796620,0.65709294,1.12727501,0.00172034,0.00671454,1.33064758
-3.13056528,2.80970081,2.85835794,0.61539918,1.07080668,0.00163773,0.00632000,1.26836256
-3.12456228,2.65841069,2.75583475,0.57577831,1.01293537,0.00155510,0.00593951,1.20343966
-3.11855928,2.50686822,2.64214626,0.53854112,0.95444474,0.00147419,0.00557201,1.13651078
-3.11255628,2.35672870,2.51923421,0.50398152,0.89612480,0.00139669,0.00521679,1.06824845
-3.10655328,2.20964355,2.38917541,0.47237090,0.83875195,0.00132421,0.00487360,0.99934964
-3.10055028,2.06721804,2.25412134,0.44395173,0.78306920,0.00125823,0.00454265,0.93051808
-3.09454727,1.93096880,2.11623671,0.41893066,0.72976759,0.00120005,0.00422468,0.86244609
-3.08854427,1.80228283,1.97763964,0.39747149,0.67946931,0.00115076,0.00392088,0.79579670
-3.08254127,1.68237994,1.84034556,0.37968855,0.63271322,0.00111121,0.00363291,0.73118692
-3.07653827,1.57228012,1.70621704,0.36564067,0.58994328,0.00108200,0.00336283,0.66917285
-3.07053527,1.47277725,1.57692113,0.35532627,0.55150006,0.00106343,0.00311302,0.61023721
-3.06453227,1.38442013,1.45389551,0.34867984,0.51761574,0.00105554,0.00288618,0.55477984
-3.05852926,1.30750143,1.33832420,0.34557005,0.48841246,0.00105806,0.00268522,0.50311124
-3.05252626,1.24205497,1.23112318,0.34579975,0.46390406,0.00107046,0.00251322,0.45544947
-3.04652326,1.18786121,1.13293590,0.34910792,0.44400099,0.00109194,0.00237338,0.41192022
-3.04052026,1.14446067,1.04413802,0.35517372,0.42851796,0.00112145,0.00226894,0.37255987
-3.03451726,1.11117453,0.96485057,0.36362252,0.41718423,0.00115772,0.00220318,0.33732127
-3.02851426,1.08713152,0.89496044,0.37403380,0.40965572,0.00119934,0.00217933,0.30608176
-3.02251126,1.07130010,0.83414677,0.38595083,0.40552880,0.00124471,0.00220052,0.27865299
-3.01650825,1.06252446,0.78191171,0.39889171,0.40435498,0.00129216,0.00226975,0.25479205
-3.01050525,1.05956312,0.73761417,0.41236150,0.40565606,0.00133998,0.00238979,0.23421329
-3.00450225,1.06112855,0.70050480,0.42586497,0.40893927,0.00138645,0.00256313,0.21660045
-2.99849925,1.06592656,0.66976103,0.43891963,0.41371174,0.00142989,0.00279184,0.20161858
-2.99249625,1.07269382,0.64452058,0.45106843,0.41949401,0.00146872,0.00307753,0.18892526
-2.98649325,1.08023249,0.62391254,0.46189167,0.42583206,0.00150151,0.00342119,0.17818094
-2.98049025,1.08744066,0.60708501,0.47101778,0.43230750,0.00152701,0.00382308,0.16905799
-2.97448724,1.09333774,0.59322859,0.47813234,0.43854580,0.00154418,0.00428257,0.16124834
-2.96848424,1.09708418,0.58159537,0.48298517,0.44422221,0.00155219,0.00479809,0.15446950
-2.96248124,1.09799496,0.57151312,0.48539519,0.44906555,0.00155053,0.00536691,0.14846908
-2.95647824,1.09554685,0.56239475,0.48525283,0.45285960,0.00153889,0.00598515,0.14302766
-2.95047524,1.08937949,0.55374334,0.48251997,0.45544256,0.00151728,0.00664762,0.13796018
-2.94447224,1.07929080,0.54515297,0.47722758,0.45670455,0.00148593,0.00734786,0.13311603
-2.93846923,1.06522725,0.53630612,0.46947115,0.45658366,0.00144535,0.00807811,0.12837788
-2.93246623,1.04726998,0.52696810,0.45940424,0.45506072,0.00139623,0.00882940,0.12365956
-2.92646323,1.02561768,0.51697931,0.44723054,0.45215347,0.00133946,0.00959164,0.11890321
-2.92046023,1.00056743,0.50624615,0.43319489,0.44791026,0.00127610,0.01035386,0.11407583
-2.91445723,0.97249444,0.49473107,0.41757369,0.44240387,0.00120730,0.01110438,0.10916554
-2.90845423,0.94183206,0.48244261,0.40066525,0.43572581,0.00113429,0.01183117,0.10417774
-2.90245123,0.90905271,0.46942596,0.38278042,0.42798135,0.00105833,0.01252211,0.09913129
-2.89644822,0.87465080,0.45575439,0.36423406,0.41928546,0.00098067,0.01316543,0.09405498
-2.89044522,0.83912816,0.44152196,0.34533750,0.40976000,0.00090253,0.01375004,0.08898427
-2.88444222,0.80298230,0.42683772,0.32639232,0.39953192,0.00082505,0.01426597,0.08395852
-2.87843922,0.76669785,0.41182130,0.30768555,0.38873258,0.00074928,0.01470469,0.07901864
-2.87243622,0.73074091,0.39660005,0.28948638,0.37749808,0.00067615,0.01505952,0.07420531
-2.86643322,0.69555611,0.38130728,0.27204413,0.36597012,0.00060645,0.01532588,0.06955762
-2.86043022,0.66156596,0.36608159,0.25558756,0.35429743,0.00054086,0.01550154,0.06511215
-2.85442721,0.62917184,0.35106679,0.24032504,0.34263724,0.00047989,0.01558676,0.06090250
-2.84842421,0.59875586,0.33641211,0.22644552,0.33115644,0.00042394,0.01558436,0.05695906
-2.84242121,0.57068315,0.32227244,0.21411980,0.32003231,0.00037326,0.01549967,0.05330903
-2.83641821,0.54530359,0.30880810,0.20350188,0.30945240,0.00032801,0.01534043,0.04997654
-2.83041521,0.52295265,0.29618408,0.19473009,0.29961332,0.00028821,0.01511654,0.04698293
-2.82441221,0.50395060,0.28456842,0.18792768,0.29071848,0.00025382,0.01483975,0.04434690
-2.81840920,0.48860002,0.27412959,0.18320283,0.28297446,0.00022470,0.01452327,0.04208468
-2.81240620,0.47718120,0.26503303,0.18064766,0.27658635,0.00020066,0.01418132,0.04021006
-2.80640320,0.46994564,0.25743665,0.18033655,0.27175195,0.00018147,0.01382863,0.03873426
-2.80040020,0.46710774,0.25148562,0.18232352,0.26865507,0.00016682,0.01347992,0.03766576
-2.79439720,0.46883504,0.24730667,0.18663897,0.26745838,0.00015643,0.01314938,0.03700987
-2.78839420,0.47523768,0.24500201,0.19328586,0.26829590,0.00014995,0.01285014,0.03676832
-2.78239120,0.48635745,0.24464341,0.20223563,0.27126566,0.00014705,0.01259382,0.03693868
-2.77638819,0.50215737,0.24626659,0.21342424,0.27642291,0.00014737,0.01239010,0.03751383
-2.77038519,0.52251242,0.24986639,0.22674850,0.28377421,0.00015056,0.01224638,0.03848141
-2.76438219,0.54720223,0.25539296,0.24206319,0.29327280,0.00015625,0.01216755,0.03982340
-2.75837919,0.57590629,0.26274930,0.25917920,0.30481559,0.00016407,0.01215576,0.04151577
-2.75237619,0.60820239,0.27179045,0.27786302,0.31824198,0.00017367,0.01221043,0.04352831
-2.74637319,0.64356871,0.28232426,0.29783785,0.33333481,0.00018467,0.01232824,0.04582470
-2.74037019,0.68138981,0.29411414,0.31878640,0.34982336,0.00019670,0.01250332,0.04836281
-2.73436718,0.72096658,0.30688359,0.34035558,0.36738859,0.00020940,0.01272743,0.05109518
-2.72836418,0.76153021,0.32032242,0.36216292,0.38567037,0.00022242,0.01299034,0.05396982
-2.72236118,0.80225960,0.33409457,0.38380476,0.40427655,0.00023539,0.01328020,0.05693120
-2.71635818,0.84230195,0.34784729,0.40486579,0.42279366,0.00024798,0.01358401,0.05992144
-2.71035518,0.88079566,0.36122120,0.42492984,0.44079868,0.00025987,0.01388809,0.06288170
-2.70435218,0.91689476,0.37386106,0.44359135,0.45787163,0.00027076,0.01417861,0.06575361
-2.69834917,0.94979394,0.38542665,0.46046717,0.47360838,0.00028039,0.01444212,0.06848090
-2.69234617,0.97875314,0.39560345,0.47520818,0.48763325,0.00028851,0.01466601,0.07101089
-2.68634317,1.00312071,0.40411269,0.48751028,0.49961085,0.00029494,0.01483901,0.07329602
-2.68034017,1.02235426,0.41072025,0.49712417,0.50925672,0.00029953,0.01495155,0.07529529
-2.67433717,1.03603812,0.41524424,0.50386366,0.51634639,0.00030219,0.01499615,0.07697545
-2.66833417,1.04389708,0.41756084,0.50761201,0.52072248,0.00030287,0.01496763,0.07831213
-2.66233117,1.04580552,0.41760829,0.50832618,0.52229961,0.00030157,0.01486329,0.07929061
-2.65632816,1.04179182,0.41538882,0.50603867,0.52106703,0.00029838,0.01468302,0.07990644
-2.65032516,1.03203799,0.41096860,0.50085704,0.51708884,0.00029342,0.01442926,0.08016572
-2.64432216,1.01687453,0.40447572,0.49296112,0.51050189,0.00028684,0.01410692,0.08008522
-2.63831916,0.99677089,0.39609631,0.48259803,0.50151164,0.00027887,0.01372320,0.07969212
-2.63231616,0.97232211,0.38606919,0.47007533,0.49038600,0.00026978,0.01328734,0.07902363
-2.62631316,0.94423221,0.37467912,0.45575258,0.47744767,0.00025985,0.01281033,0.07812632
-2.62031016,0.91329502,0.36224904,0.44003170,0.46306510,0.00024941,0.01230459,0.07705532
-2.61430715,0.88037341,0.34913182,0.42334650,0.44764269,0.00023880,0.01178355,0.07587336
-2.60830415,0.84637758,0.33570154,0.40615179,0.43161038,0.00022837,0.01126130,0.07464967
-2.60230115,0.81224321,0.32234493,0.38891253,0.41541307,0.00021847,0.01075216,0.07345886
