energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.44272136,0.00562288,0.00000000,0.00159904,0.00287322,0.00000000,0.00030555,0.00000755,0.00044859,0.00211160
-3.43671836,0.00461068,0.00000000,0.00131119,0.00235599,0.00000000,0.00025054,0.00000619,0.00036785,0.00173148
-3.43071536,0.00375356,0.00000000,0.00106745,0.00191801,0.00000000,0.00020397,0.00000504,0.00029948,0.00140960
-3.42471236,0.00303387,0.00000000,0.00086278,0.00155025,0.00000000,0.00016486,0.00000407,0.00024208,0.00113932
-3.41870935,0.00243461,0.00000000,0.00069236,0.00124403,0.00000000,0.00013229,0.00000327,0.00019429,0.00091427
-3.41270635,0.00193977,0.00000000,0.00055164,0.00099116,0.00000000,0.00010539,0.00000261,0.00015485,0.00072843
-3.40670335,0.00153454,0.00000000,0.00043640,0.00078406,0.00000000,0.00008336,0.00000206,0.00012258,0.00057623
-3.40070035,0.00120543,0.00000000,0.00034281,0.00061586,0.00000000,0.00006547,0.00000162,0.00009641,0.00045261
-3.39469735,0.00094041,0.00000000,0.00026744,0.00048038,0.00000000,0.00005105,0.00000127,0.00007540,0.00035304
-3.38869435,0.00072884,0.00000000,0.00020728,0.00037219,0.00000000,0.00003953,0.00000098,0.00005871,0.00027353
-3.38269135,0.00056149,0.00000000,0.00015970,0.00028655,0.00000000,0.00003039,0.00000076,0.00004565,0.00021059
-3.37668834,0.00043049,0.00000000,0.00012246,0.00021944,0.00000000,0.00002321,0.00000059,0.00003563,0.00016126
-3.37068534,0.00032922,0.00000000,0.00009367,0.00016742,0.00000000,0.00001762,0.00000046,0.00002818,0.00012303
-3.36468234,0.00025221,0.00000000,0.00007180,0.00012770,0.00000000,0.00001331,0.00000037,0.00002295,0.00009383
-3.35867934,0.00019511,0.00000000,0.00005560,0.00009798,0.00000000,0.00001002,0.00000032,0.00001973,0.00007198
-3.35267634,0.00015456,0.00000000,0.00004412,0.00007649,0.00000000,0.00000755,0.00000029,0.00001840,0.00005617
-3.34667334,0.00012815,0.00000000,0.00003668,0.00006190,0.00000000,0.00000573,0.00000030,0.00001902,0.00004542
-3.34067034,0.00011436,0.00000000,0.00003287,0.00005332,0.00000000,0.00000444,0.00000035,0.00002177,0.00003909
-3.33466733,0.00011260,0.00000000,0.00003252,0.00005028,0.00000000,0.00000359,0.00000044,0.00002705,0.00003680
-3.32866433,0.00012318,0.00000001,0.00003575,0.00005274,0.00000000,0.00000311,0.00000059,0.00003545,0.00003853
-3.32266133,0.00014744,0.00000001,0.00004294,0.00006110,0.00000000,0.00000297,0.00000083,0.00004786,0.00004455
-3.31665833,0.00018781,0.00000001,0.00005484,0.00007623,0.00000000,0.00000316,0.00000118,0.00006548,0.00005549
-3.31065533,0.00024802,0.00000002,0.00007255,0.00009958,0.00000000,0.00000369,0.00000169,0.00008993,0.00007239
-3.30465233,0.00033333,0.00000002,0.00009760,0.00013324,0.00000000,0.00000462,0.00000240,0.00012337,0.00009676
-3.29864932,0.00045080,0.00000003,0.00013209,0.00018008,0.00000000,0.00000602,0.00000341,0.00016857,0.00013065
-3.29264632,0.00060969,0.00000005,0.00017873,0.00024390,0.00000000,0.00000801,0.00000481,0.00022909,0.00017679
-3.28664332,0.00082186,0.00000007,0.00024103,0.00032963,0.00000000,0.00001075,0.00000675,0.00030943,0.00023872
-3.28064032,0.00110232,0.00000009,0.00032340,0.00044354,0.00000000,0.00001442,0.00000940,0.00041526,0.00032093
-3.27463732,0.00146980,0.00000013,0.00043137,0.00059354,0.00000000,0.00001930,0.00001302,0.00055359,0.00042909
-3.26863432,0.00194743,0.00000018,0.00057174,0.00078944,0.00000000,0.00002571,0.00001789,0.00073304,0.00057020
-3.26263132,0.00256344,0.00000024,0.00075287,0.00104333,0.00000000,0.00003406,0.00002443,0.00096412,0.00075290
-3.25662831,0.00335192,0.00000033,0.00098480,0.00136994,0.00000000,0.00004484,0.00003313,0.00125947,0.00098768
-3.25062531,0.00435370,0.00000045,0.00127960,0.00178703,0.00000000,0.00005866,0.00004461,0.00163419,0.00128716
-3.24462231,0.00561704,0.00000061,0.00165155,0.00231578,0.00000000,0.00007626,0.00005966,0.00210610,0.00166640
-3.23861931,0.00719850,0.00000081,0.00211737,0.00298126,0.00000000,0.00009848,0.00007923,0.00269599,0.00214313
-3.23261631,0.00916355,0.00000107,0.00269647,0.00381273,0.00000000,0.00012636,0.00010448,0.00342790,0.00273808
-3.22661331,0.01158717,0.00000141,0.00341107,0.00484408,0.00000000,0.00016108,0.00013683,0.00432926,0.00347516
-3.22061031,0.01455419,0.00000184,0.00428635,0.00611403,0.00000000,0.00020399,0.00017795,0.00543101,0.00438163
-3.21460730,0.01815939,0.00000239,0.00535047,0.00766637,0.00000000,0.00025666,0.00022980,0.00676762,0.00548827
-3.20860430,0.02250725,0.00000308,0.00663450,0.00954995,0.00000000,0.00032082,0.00029469,0.00837691,0.00682931
-3.20260130,0.02771131,0.00000394,0.00817227,0.01181858,0.00000000,0.00039842,0.00037526,0.01029987,0.00844238
-3.19659830,0.03389305,0.00000500,0.01000001,0.01453067,0.00000000,0.00049156,0.00047451,0.01258011,0.01036819
-3.19059530,0.04118021,0.00000629,0.01215588,0.01774865,0.00000000,0.00060255,0.00059581,0.01526329,0.01265013
-3.18459230,0.04970451,0.00000787,0.01467932,0.02153809,0.00000000,0.00073380,0.00074286,0.01839621,0.01533360
-3.17858929,0.05959877,0.00000978,0.01761016,0.02596648,0.00000000,0.00088783,0.00091970,0.02202574,0.01846517
-3.17258629,0.07099338,0.00001205,0.02098763,0.03110180,0.00000000,0.00106722,0.00113064,0.02619748,0.02209151
-3.16658329,0.08401209,0.00001476,0.02484907,0.03701057,0.00000000,0.00127452,0.00138016,0.03095427,0.02625805
-3.16058029,0.09876732,0.00001793,0.02922858,0.04375575,0.00000000,0.00151219,0.00167288,0.03633446,0.03100748
-3.15457729,0.11535495,0.00002164,0.03415541,0.05139424,0.00000000,0.00178252,0.00201338,0.04236997,0.03637799
-3.14857429,0.13384870,0.00002592,0.03965235,0.05997412,0.00000000,0.00208752,0.00240609,0.04908438,0.04240142
-3.14257129,0.15429444,0.00003083,0.04573397,0.06953182,0.00000000,0.00242878,0.00285509,0.05649087,0.04910119
-3.13656828,0.17670443,0.00003640,0.05240490,0.08008902,0.00000000,0.00280741,0.00336392,0.06459020,0.05649031
-3.13056528,0.20105188,0.00004267,0.05965821,0.09164973,0.00000000,0.00322391,0.00393539,0.07336885,0.06456929
-3.12456228,0.22726603,0.00004967,0.06747387,0.10419742,0.00000000,0.00367802,0.00457135,0.08279739,0.07332423
-3.11855928,0.25522799,0.00005739,0.07581750,0.11769245,0.00000000,0.00416866,0.00527246,0.09282907,0.08272514
-3.11255628,0.28476775,0.00006584,0.08463946,0.13206995,0.00000000,0.00469382,0.00603800,0.10339895,0.09272451
-3.10655328,0.31566246,0.00007500,0.09387422,0.14723830,0.00000000,0.00525048,0.00686563,0.11442342,0.10325638
-3.10055028,0.34763639,0.00008481,0.10344037,0.16307826,0.00000000,0.00583459,0.00775130,0.12580036,0.11423582
-3.09454727,0.38036257,0.00009521,0.11324103,0.17944306,0.00000000,0.00644104,0.00868907,0.13740993,0.12555910
-3.08854427,0.41346642,0.00010613,0.12316490,0.19615938,0.00000000,0.00706367,0.00967108,0.14911603,0.13710449
-3.08254127,0.44653130,0.00011744,0.13308784,0.21302938,0.00000000,0.00769536,0.01068755,0.16076845,0.14873372
-3.07653827,0.47910602,0.00012903,0.14287514,0.22983374,0.00000000,0.00832809,0.01172684,0.17220566,0.16029422
-3.07053527,0.51071412,0.00014075,0.15238420,0.24633579,0.00000000,0.00895314,0.01277563,0.18325827,0.17162203
-3.06453227,0.54086474,0.00015243,0.16146781,0.26228657,0.00000000,0.00956120,0.01381914,0.19375298,0.18254534
-3.05852926,0.56906480,0.00016389,0.16997774,0.27743068,0.00000000,0.01014264,0.01484141,0.20351688,0.19288858
-3.05252626,0.59483200,0.00017494,0.17776870,0.29151283,0.00000000,0.01068773,0.01582573,0.21238214,0.20247695
-3.04652326,0.61770830,0.00018540,0.18470231,0.30428486,0.00000000,0.01118690,0.01675505,0.22019066,0.21114121
-3.04052026,0.63727320,0.00019508,0.19065119,0.31551282,0.00000000,0.01163101,0.01761245,0.22679873,0.21872256
-3.03451726,0.65315651,0.00020378,0.19550275,0.32498404,0.00000000,0.01201166,0.01838166,0.23208136,0.22507743
-3.02851426,0.66504990,0.00021135,0.19916277,0.33251380,0.00000000,0.01232141,0.01904757,0.23593621,0.23008197
-3.02251126,0.67271678,0.00021762,0.20155837,0.33795126,0.00000000,0.01255403,0.01959673,0.23828684,0.23363603
-3.01650825,0.67600011,0.00022247,0.20264045,0.34118450,0.00000000,0.01270473,0.02001776,0.23908522,0.23566652
-3.01050525,0.67482775,0.00022580,0.20238535,0.34214431,0.00000000,0.01277030,0.02030180,0.23831339,0.23612985
-3.00450225,0.66921508,0.00022752,0.20079570,0.34080670,0.00000000,0.01274924,0.02044277,0.23598409,0.23501353
-2.99849925,0.65926479,0.00022762,0.19790045,0.33719384,0.00000000,0.01264180,0.02043763,0.23214049,0.23233669
-2.99249625,0.64516382,0.00022608,0.19375399,0.33137349,0.00000000,0.01244999,0.02028644,0.22685481,0.22814956
-2.98649325,0.62717755,0.00022294,0.18843445,0.32345691,0.00000000,0.01217753,0.01999242,0.22022614,0.22253191
-2.98049025,0.60564157,0.00021826,0.18204132,0.31359535,0.00000000,0.01182969,0.01956176,0.21237734,0.21559054
-2.97448724,0.58095127,0.00021215,0.17469229,0.30197522,0.00000000,0.01141316,0.01900348,0.20345127,0.20745590
-2.96848424,0.55354976,0.00020472,0.16651971,0.28881222,0.00000000,0.01093583,0.01832906,0.19360648,0.19827801
-2.96248124,0.52391471,0.00019614,0.15766658,0.27434464,0.00000000,0.01040651,0.01755208,0.18301256,0.18822182
-2.95647824,0.49254446,0.00018657,0.14828244,0.25882621,0.00000000,0.00983470,0.01668775,0.17184525,0.17746230
-2.95047524,0.45994420,0.00017619,0.13851913,0.24251867,0.00000000,0.00923026,0.01575242,0.16028166,0.16617938
-2.94447224,0.42661256,0.00016519,0.12852680,0.22568444,0.00000000,0.00860318,0.01476306,0.14849567,0.15455293
-2.93846923,0.39302922,0.00015377,0.11845011,0.20857971,0.00000000,0.00796328,0.01373677,0.13665369,0.14275810
-2.93246623,0.35964390,0.00014211,0.10842491,0.19144812,0.00000000,0.00731993,0.01269030,0.12491094,0.13096103
-2.92646323,0.32686709,0.00013039,0.09857539,0.17451527,0.00000000,0.00668190,0.01163958,0.11340835,0.11931519
-2.92046023,0.29506275,0.00011878,0.08901186,0.15798429,0.00000000,0.00605713,0.01059939,0.10227018,0.10795838
-2.91445723,0.26454305,0.00010742,0.07982912,0.14203242,0.00000000,0.00545258,0.00958301,0.09160230,0.09701049
-2.90845423,0.23556528,0.00009646,0.07110549,0.12680876,0.00000000,0.00487420,0.00860202,0.08149128,0.08657204
-2.90245123,0.20833080,0.00008599,0.06290246,0.11243317,0.00000000,0.00432678,0.00766613,0.07200413,0.07672348
-2.89644822,0.18298578,0.00007610,0.05526490,0.09899618,0.00000000,0.00381402,0.00678312,0.06318868,0.06752518
-2.89044522,0.15962372,0.00006687,0.04822175,0.08655991,0.00000000,0.00333853,0.00595881,0.05507458,0.05901813
-2.88444222,0.13828928,0.00005834,0.04178721,0.07515971,0.00000000,0.00290187,0.00519720,0.04767466,0.05122512
-2.87843922,0.11898322,0.00005053,0.03596216,0.06480660,0.00000000,0.00250464,0.00450048,0.04098672,0.04415241
-2.87243622,0.10166806,0.00004345,0.03073591,0.05549007,0.00000000,0.00214663,0.00386931,0.03499556,0.03779165
-2.86643322,0.08627424,0.00003709,0.02608798,0.04718126,0.00000000,0.00182688,0.00330292,0.02967514,0.03212215
-2.86043022,0.07270646,0.00003144,0.02199010,0.03983625,0.00000000,0.00154384,0.00279941,0.02499074,0.02711307
-2.85442721,0.06084983,0.00002646,0.01840798,0.03339945,0.00000000,0.00129549,0.00235592,0.02090115,0.02272576
-2.84842421,0.05057586,0.00002211,0.01530318,0.02780672,0.00000000,0.00107945,0.00196887,0.01736069,0.01891589
-2.84242121,0.04174779,0.00001834,0.01263469,0.02298840,0.00000000,0.00089313,0.00163422,0.01432108,0.01563555
-2.83641821,0.03422550,0.00001510,0.01036046,0.01887199,0.00000000,0.00073381,0.00134760,0.01173306,0.01283503
-2.83041521,0.02786963,0.00001235,0.00843862,0.01538441,0.00000000,0.00059872,0.00110457,0.00954781,0.01046443
-2.82441221,0.02254505,0.00001002,0.00682852,0.01245403,0.00000000,0.00048516,0.00090073,0.00771813,0.00847499
-2.81840920,0.01812358,0.00000808,0.00549164,0.01001216,0.00000000,0.00039050,0.00073189,0.00619932,0.00682018
-2.81240620,0.01448614,0.00000647,0.00439219,0.00799426,0.00000000,0.00031230,0.00059419,0.00494993,0.00545651
-2.80640320,0.01152423,0.00000514,0.00349758,0.00634078,0.00000000,0.00024830,0.00048422,0.00393217,0.00434419
-2.80040020,0.00914092,0.00000406,0.00277876,0.00499770,0.00000000,0.00019643,0.00039907,0.00311229,0.00344750
-2.79439720,0.00725144,0.00000319,0.00221041,0.00391680,0.00000000,0.00015489,0.00033645,0.00246069,0.00273507
-2.78839420,0.00578345,0.00000249,0.00177103,0.00305571,0.00000000,0.00012209,0.00029477,0.00195201,0.00218001
-2.78239120,0.00467701,0.00000194,0.00144299,0.00237782,0.00000000,0.00009666,0.00027317,0.00156510,0.00175994
-2.77638819,0.00388449,0.00000151,0.00121249,0.00185202,0.00000000,0.00007748,0.00027167,0.00128292,0.00145695
-2.77038519,0.00337041,0.00000118,0.00106959,0.00145243,0.00000000,0.00006366,0.00029119,0.00109248,0.00125758
-2.76438219,0.00311124,0.00000093,0.00100816,0.00115803,0.00000000,0.00005448,0.00033367,0.00098471,0.00115274
-2.75837919,0.00309528,0.00000076,0.00102590,0.00095230,0.00000000,0.00004946,0.00040220,0.00095444,0.00113767
-2.75237619,0.00332267,0.00000065,0.00112442,0.00082289,0.00000000,0.00004830,0.00050110,0.00100030,0.00121195
-2.74637319,0.00380551,0.00000060,0.00130926,0.00076129,0.00000000,0.00005089,0.00063611,0.00112483,0.00137953
-2.74037019,0.00456806,0.00000059,0.00159011,0.00076261,0.00000000,0.00005729,0.00081445,0.00133445,0.00164879
-2.73436718,0.00564716,0.00000064,0.00198091,0.00082532,0.00000000,0.00006774,0.00104503,0.00163968,0.00203271
-2.72836418,0.00709266,0.00000075,0.00250011,0.00095115,0.00000000,0.00008268,0.00133855,0.00205523,0.00254896
-2.72236118,0.00896792,0.00000092,0.00317085,0.00114500,0.00000000,0.00010269,0.00170763,0.00260028,0.00322016
-2.71635818,0.01135034,0.00000116,0.00402119,0.00141488,0.00000000,0.00012856,0.00216691,0.00329870,0.00407397
-2.71035518,0.01433178,0.00000148,0.00508432,0.00177194,0.00000000,0.00016122,0.00273309,0.00417925,0.00514328
-2.70435218,0.01801883,0.00000191,0.00639863,0.00223051,0.00000000,0.00020182,0.00342494,0.00527590,0.00646631
-2.69834917,0.02253280,0.00000246,0.00800777,0.00280818,0.00000000,0.00025163,0.00426321,0.00662794,0.00808655
-2.69234617,0.02800943,0.00000316,0.00996055,0.00352584,0.00000000,0.00031214,0.00527048,0.00828017,0.01005266
-2.68634317,0.03459806,0.00000405,0.01231069,0.00440771,0.00000000,0.00038495,0.00647090,0.01028287,0.01241818
-2.68034017,0.04246031,0.00000516,0.01511632,0.00548139,0.00000000,0.00047185,0.00788977,0.01269174,0.01524100
-2.67433717,0.05176811,0.00000654,0.01843933,0.00677775,0.00000000,0.00057470,0.00955306,0.01556761,0.01858263
-2.66833417,0.06270106,0.00000823,0.02234443,0.00833087,0.00000000,0.00069549,0.01148675,0.01897602,0.02250725
-2.66233117,0.07544303,0.00001030,0.02689791,0.01017769,0.00000000,0.00083623,0.01371607,0.02298660,0.02708040
-2.65632816,0.09017806,0.00001281,0.03216623,0.01235777,0.00000000,0.00099895,0.01626457,0.02767216,0.03236751
-2.65032516,0.10708552,0.00001584,0.03821425,0.01491269,0.00000000,0.00118565,0.01915312,0.03310769,0.03843207
-2.64432216,0.12633466,0.00001945,0.04510328,0.01788547,0.00000000,0.00139818,0.02239885,0.03936905,0.04533368
-2.63831916,0.14807869,0.00002373,0.05288900,0.02131974,0.00000000,0.00163825,0.02601396,0.04653150,0.05312574
-2.63231616,0.17244850,0.00002878,0.06161913,0.02525880,0.00000000,0.00190731,0.03000464,0.05466813,0.06185326
-2.62631316,0.19954629,0.00003468,0.07133120,0.02974452,0.00000000,0.00220647,0.03436991,0.06384816,0.07155039
-2.62031016,0.22943942,0.00004152,0.08205032,0.03481611,0.00000000,0.00253645,0.03910070,0.07413514,0.08223816
-2.61430715,0.26215463,0.00004940,0.09378706,0.04050884,0.00000000,0.00289750,0.04417897,0.08558530,0.09392236
-2.60830415,0.29767313,0.00005839,0.10653572,0.04685261,0.00000000,0.00328933,0.04957713,0.09824596,0.10659162
-2.60230115,0.33592668,0.00006859,0.12027287,0.05387061,0.00000000,0.00371104,0.05525774,0.11215415,0.12021601
-2.59629815,0.37679521,0.00008006,0.13495654,0.06157792,0.00000000,0.00416109,0.06117345,0.12733551,0.13474602
-2.59029515,0.42010595,0.00009285,0.15052585,0.06998032,0.00000000,0.00463726,0.06726747,0.14380365,0.15011226
-2.58429215,0.46563459,0.00010700,0.16690144,0.07907319,0.00000000,0.00513666,0.07347425,0.16155984,0.16622578
-2.57828914,0.51310834,0.00012253,0.18398658,0.08884068,0.00000000,0.00565572,0.07972070,0.18059333,0.18297919
-2.57228614,0.56221117,0.00013943,0.20166908,0.09925513,0.00000000,0.00619023,0.08592770,0.20088207,0.20024850
-2.56628314,0.61259100,0.00015767,0.21982387,0.11027694,0.00000000,0.00673539,0.09201204,0.22239410,0.21789573
-2.56028014,0.66386883,0.00017718,0.23831633,0.12185478,0.00000000,0.00728592,0.09788862,0.24508930,0.23577228
-2.55427714,0.71564939,0.00019788,0.25700614,0.13392622,0.00000000,0.00783613,0.10347283,0.26892164,0.25372285
-2.54827414,0.76753312,0.00021963,0.27575168,0.14641885,0.00000000,0.00838008,0.10868319,0.29384175,0.27158988
-2.54227114,0.81912878,0.00024228,0.29441457,0.15925185,0.00000000,0.00891170,0.11344387,0.31979962,0.28921827
-2.53626813,0.87006644,0.00026566,0.31286447,0.17233794,0.00000000,0.00942494,0.11768730,0.34674735,0.30646034
-2.53026513,0.92000996,0.00028955,0.33098362,0.18558572,0.00000000,0.00991395,0.12135647,0.37464174,0.32318060
-2.52426213,0.96866865,0.00031374,0.34867111,0.19890232,0.00000000,0.01037327,0.12440700,0.40344645,0.33926030
-2.51825913,1.01580732,0.00033797,0.36584661,0.21219620,0.00000000,0.01079795,0.12680882,0.43313370,0.35460147
-2.51225613,1.06125429,0.00036201,0.38245334,0.22538006,0.00000000,0.01118374,0.12854742,0.46368518,0.36913032
-2.50625313,1.10490695,0.00038559,0.39846016,0.23837373,0.00000000,0.01152720,0.12962450,0.49509209,0.38279969
-2.50025013,1.14673448,0.00040849,0.41386262,0.25110685,0.00000000,0.01182585,0.13005814,0.52735430,0.39559066
-2.49424712,1.18677756,0.00043046,0.42868298,0.26352130,0.00000000,0.01207828,0.12988237,0.56047844,0.40751298
-2.48824412,1.22514503,0.00045129,0.44296905,0.27557317,0.00000000,0.01228415,0.12914620,0.59447506,0.41860450
-2.48224112,1.26200771,0.00047081,0.45679202,0.28723424,0.00000000,0.01244427,0.12791210,0.62935486,0.42892948
-2.47623812,1.29758950,0.00048886,0.47024332,0.29849284,0.00000000,0.01256060,0.12625408,0.66512431,0.43857593
-2.47023512,1.33215623,0.00050532,0.48343059,0.30935402,0.00000000,0.01263620,0.12425535,0.70178063,0.44765209
-2.46423212,1.36600283,0.00052013,0.49647302,0.31983905,0.00000000,0.01267512,0.12200575,0.73930660,0.45628214
-2.45822911,1.39943935,0.00053325,0.50949630,0.32998423,0.00000000,0.01268235,0.11959898,0.77766542,0.46460142
-2.45222611,1.43277640,0.00054469,0.52262720,0.33983894,0.00000000,0.01266367,0.11712970,0.81679590,0.47275129
-2.44622311,1.46631077,0.00055449,0.53598825,0.34946318,0.00000000,0.01262543,0.11469077,0.85660832,0.48087387
-2.44022011,1.50031174,0.00056274,0.54969251,0.35892455,0.00000000,0.01257445,0.11237053,0.89698117,0.48910679
-2.43421711,1.53500857,0.00056956,0.56383881,0.36829474,0.00000000,0.01251773,0.11025029,0.93775911,0.49757829
-2.42821411,1.57057967,0.00057507,0.57850739,0.37764580,0.00000000,0.01246232,0.10840215,0.97875210,0.50640254
-2.42221111,1.60714365,0.00057944,0.59375617,0.38704620,0.00000000,0.01241506,0.10688711,1.01973598,0.51567562
-2.41620810,1.64475254,0.00058282,0.60961780,0.39655682,0.00000000,0.01238237,0.10575352,1.06045437,0.52547194
-2.41020510,1.68338713,0.00058538,0.62609725,0.40622713,0.00000000,0.01237009,0.10503603,1.10062183,0.53584142
-2.40420210,1.72295445,0.00058727,0.64317025,0.41609151,0.00000000,0.01238324,0.10475483,1.13992810,0.54680719
-2.39819910,1.76328726,0.00058863,0.66078233,0.42616601,0.00000000,0.01242591,0.10491537,1.17804335,0.55836401
-2.39219610,1.80414532,0.00058958,0.67884848,0.43644559,0.00000000,0.01250114,0.10550845,1.21462396,0.57047731
-2.38619310,1.84521835,0.00059022,0.69725350,0.44690193,0.00000000,0.01261077,0.10651070,1.24931879,0.58308283
-2.38019010,1.88613042,0.00059059,0.71585288,0.45748201,0.00000000,0.01275545,0.10788538,1.28177562,0.59608683
-2.37418709,1.92644564,0.00059073,0.73447424,0.46810743,0.00000000,0.01293459,0.10958352,1.31164751,0.60936701
-2.36818409,1.96567512,0.00059063,0.75291940,0.47867463,0.00000000,0.01314639,0.11154536,1.33859903,0.62277392
-2.36218109,2.00328511,0.00059023,0.77096705,0.48905603,0.00000000,0.01338798,0.11370204,1.36231213,0.63613310
-2.35617809,2.03870639,0.00058947,0.78837615,0.49910213,0.00000000,0.01365545,0.11597749,1.38249176,0.64924794
-2.35017509,2.07134500,0.00058822,0.80489004,0.50864453,0.00000000,0.01394411,0.11829054,1.39887111,0.66190316
-2.34417209,2.10059430,0.00058637,0.82024134,0.51749996,0.00000000,0.01424864,0.12055709,1.41121663,0.67386924
-2.33816908,2.12584857,0.00058376,0.83415776,0.52547507,0.00000000,0.01456337,0.12269247,1.41933289,0.68490750
-2.33216608,2.14651793,0.00058024,0.84636866,0.53237210,0.00000000,0.01488254,0.12461376,1.42306738,0.69477605
-2.32616308,2.16204471,0.00057565,0.85661244,0.53799509,0.00000000,0.01520058,0.12624211,1.42231521,0.70323644
-2.32016008,2.17192080,0.00056983,0.86464453,0.54215655,0.00000000,0.01551244,0.12750499,1.41702396,0.71006087
-2.31415708,2.17570575,0.00056264,0.87024588,0.54468435,0.00000000,0.01581380,0.12833834,1.40719832,0.71503987
-2.30815408,2.17304504,0.00055398,0.87323159,0.54542855,0.00000000,0.01610141,0.12868841,1.39290475,0.71799016
-2.30215108,2.16368776,0.00054376,0.87345943,0.54426791,0.00000000,0.01637329,0.12851347,1.37427568,0.71876232
-2.29614807,2.14750303,0.00053192,0.87083778,0.54111583,0.00000000,0.01662889,0.12778509,1.35151312,0.71724811
-2.29014507,2.12449410,0.00051845,0.86533263,0.53592533,0.00000000,0.01686922,0.12648915,1.32489141,0.71338687
-2.28414207,2.09480944,0.00050340,0.85697321,0.52869293,0.00000000,0.01709686,0.12462635,1.29475866,0.70717080
-2.27813907,2.05874979,0.00048683,0.84585578,0.51946116,0.00000000,0.01731596,0.12221239,1.26153649,0.69864864
-2.27213607,2.01677051,0.00046888,0.83214539,0.50831947,0.00000000,0.01753205,0.11927758,1.22571795,0.68792760
-2.26613307,1.96947864,0.00044969,0.81607510,0.49540353,0.00000000,0.01775187,0.11586616,1.18786308,0.67517310
-2.26013007,1.91762431,0.00042948,0.79794274,0.48089282,0.00000000,0.01798304,0.11203508,1.14859210,0.66060638
-2.25412706,1.86208646,0.00040847,0.77810502,0.46500657,0.00000000,0.01823366,0.10785242,1.10857606,0.64449987
-2.24812406,1.80385298,0.00038693,0.75696907,0.44799815,0.00000000,0.01851193,0.10339557,1.06852507,0.62717034
-2.24212106,1.74399591,0.00036514,0.73498177,0.43014818,0.00000000,0.01882561,0.09874897,1.02917419,0.60897012
-2.23611806,1.68364240,0.00034339,0.71261702,0.41175650,0.00000000,0.01918159,0.09400183,0.99126742,0.59027661
-2.23011506,1.62394244,0.00032196,0.69036168,0.39313347,0.00000000,0.01958535,0.08924562,0.95554011,0.57148062
-2.22411206,1.56603469,0.00030115,0.66870036,0.37459077,0.00000000,0.02004055,0.08457150,0.92270037,0.55297375
-2.21810905,1.51101165,0.00028124,0.64810012,0.35643222,0.00000000,0.02054860,0.08006789,0.89341015,0.53513567
-2.21210605,1.45988564,0.00026247,0.62899529,0.33894489,0.00000000,0.02110840,0.07581806,0.86826660,0.51832153
-2.20610305,1.41355697,0.00024509,0.61177333,0.32239092,0.00000000,0.02171611,0.07189791,0.84778444,0.50285028
-2.20010005,1.37278563,0.00022930,0.59676220,0.30700024,0.00000000,0.02236507,0.06837405,0.83237997,0.48899417
-2.19409705,1.33816761,0.00021527,0.58421976,0.29296456,0.00000000,0.02304589,0.06530210,0.82235746,0.47697008
-2.18809405,1.31011683,0.00020315,0.57432568,0.28043283,0.00000000,0.02374661,0.06272536,0.81789837,0.46693290
-2.18209105,1.28885337,0.00019304,0.56717612,0.26950817,0.00000000,0.02445307,0.06067382,0.81905395,0.45897121
-2.17608804,1.27439839,0.00018502,0.56278141,0.26024648,0.00000000,0.02514932,0.05916355,0.82574157,0.45310549
-2.17008504,1.26657591,0.00017914,0.56106676,0.25265664,0.00000000,0.02581822,0.05819651,0.83774495,0.44928879
-2.16408204,1.26502130,0.00017542,0.56187596,0.24670227,0.00000000,0.02644207,0.05776068,0.85471851,0.44740985
-2.15807904,1.26919607,0.00017387,0.56497785,0.24230492,0.00000000,0.02700330,0.05783064,0.87619569,0.44729850
-2.15207604,1.27840823,0.00017448,0.57007534,0.23934840,0.00000000,0.02748517,0.05836842,0.90160100,0.44873294
-2.14607304,1.29183745,0.00017722,0.57681644,0.23768433,0.00000000,0.02787249,0.05932478,0.93026563,0.45144880
-2.14007004,1.30856399,0.00018205,0.58480698,0.23713828,0.00000000,0.02815226,0.06064072,0.96144600,0.45514932
-2.13406703,1.32760021,0.00018896,0.59362448,0.23751658,0.00000000,0.02831422,0.06224924,0.99434469,0.45951637
-2.12806403,1.34792341,0.00019790,0.60283256,0.23861336,0.00000000,0.02835130,0.06407734,1.02813313,0.46422188
-2.12206103,1.36850893,0.00020885,0.61199537,0.24021757,0.00000000,0.02825993,0.06604816,1.06197510,0.46893907
-2.11605803,1.38836214,0.00022178,0.62069152,0.24211982,0.00000000,0.02804023,0.06808319,1.09505039,0.47335327
-2.11005503,1.40654817,0.00023669,0.62852699,0.24411875,0.00000000,0.02769598,0.07010447,1.12657758,0.47717175
-2.10405203,1.42221847,0.00025357,0.63514657,0.24602666,0.00000000,0.02723448,0.07203682,1.15583521,0.48013232
-2.09804902,1.43463325,0.00027239,0.64024337,0.24767443,0.00000000,0.02666625,0.07380986,1.18218044,0.48201041
-2.09204602,1.44317900,0.00029316,0.64356628,0.24891535,0.00000000,0.02600457,0.07535991,1.20506457,0.48262438
-2.08604302,1.44738077,0.00031584,0.64492497,0.24962797,0.00000000,0.02526494,0.07663156,1.22404465,0.48183900
-2.08004002,1.44690879,0.00034042,0.64419242,0.24971784,0.00000000,0.02446447,0.07757897,1.23879102,0.47956698
