energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-3.02251126,11.81780383,0.01351965,0.48818691,0.42768689,8.27553378,1.34819626,2.24686735,0.04534018,0.66920781
-3.01650825,12.05470051,0.01377750,0.48728672,0.43305161,8.47906493,1.35511528,2.26906950,0.04570744,0.67992128
-3.01050525,12.27585661,0.01400270,0.48565464,0.43768188,8.67187758,1.35974672,2.28782991,0.04600724,0.69003732
-3.00450225,12.47824070,0.01419114,0.48321947,0.44143922,8.85176261,1.36181443,2.30266454,0.04623876,0.69929313
-2.99849925,12.65936758,0.01433935,0.47992104,0.44420836,9.01689347,1.36109822,2.31320250,0.04640329,0.70745862
-2.99249625,12.81737951,0.01444452,0.47571413,0.44590049,9.16588302,1.35744300,2.31920166,0.04650420,0.71434181
-2.98649325,12.95110650,0.01450469,0.47057222,0.44645583,9.29782517,1.35076621,2.32055986,0.04654694,0.71979332
-2.98049025,13.06010231,0.01451879,0.46449060,0.44584530,9.41231914,1.34106303,2.31732113,0.04653892,0.72370963
-2.97448724,13.14465410,0.01448666,0.45748880,0.44407114,9.50947500,1.32840903,2.30967640,0.04648938,0.72603499
-2.96848424,13.20576471,0.01440912,0.44961208,0.44116660,9.58990004,1.31295992,2.29795859,0.04640914,0.72676182
-2.96248124,13.24510788,0.01428795,0.44093184,0.43719453,9.65466638,1.29494845,2.28263203,0.04631028,0.72592956
-2.95647824,13.26495817,0.01412584,0.43154489,0.43224492,9.70526120,1.27467835,2.26427660,0.04620586,0.72362191
-2.95047524,13.26809838,0.01392632,0.42157155,0.42643160,9.74352182,1.25251547,2.24356716,0.04610948,0.71996260
-2.94447224,13.25770863,0.01369366,0.41115269,0.41988811,9.77155867,1.22887660,2.22124903,0.04603485,0.71510980
-2.93846923,13.23724201,0.01343271,0.40044564,0.41276298,9.79166959,1.20421621,2.19811066,0.04599534,0.70924936
-2.93246623,13.21029228,0.01314882,0.38961943,0.40521456,9.80624962,1.17901187,2.17495448,0.04600355,0.70258729
-2.92646323,13.18045984,0.01284759,0.37884927,0.39740570,9.81770020,1.15374873,2.15256728,0.04607087,0.69534157
-2.92046023,13.15122153,0.01253474,0.36831074,0.38949847,9.82834204,1.12890396,2.13169142,0.04620704,0.68773392
-2.91445723,13.12581026,0.01221596,0.35817385,0.38164906,9.84033538,1.10493165,2.11299791,0.04641987,0.67998165
-2.90845423,13.10710915,0.01189670,0.34859728,0.37400321,9.85561089,1.08224887,2.09706278,0.04671487,0.67229000
-2.90245123,13.09756466,0.01158206,0.33972302,0.36669223,9.87581400,1.06122336,2.08434732,0.04709512,0.66484535
-2.89644822,13.09912145,0.01127663,0.33167171,0.35982970,9.90226448,1.04216348,2.07518337,0.04756110,0.65780947
-2.89044522,13.11318114,0.01098445,0.32453879,0.35350916,9.93593225,1.02531051,2.06976378,0.04811069,0.65131504
-2.88444222,13.14058547,0.01070887,0.31839165,0.34780248,9.97742961,1.01083387,2.06813863,0.04873922,0.64546256
-2.87843922,13.18162324,0.01045257,0.31326796,0.34275933,10.02701922,0.99882892,2.07021696,0.04943963,0.64031876
-2.87243622,13.23605936,0.01021754,0.30917500,0.33840731,10.08463632,0.98931772,2.07577396,0.05020275,0.63591641
-2.86643322,13.30318324,0.01000508,0.30609030,0.33475297,10.14992305,0.98225226,2.08446291,0.05101756,0.63225551
-2.86043022,13.38187300,0.00981584,0.30396313,0.33178345,10.22227230,0.97752002,2.09583142,0.05187161,0.62930580
-2.85442721,13.47067133,0.00964994,0.30271717,0.32946866,10.30087817,0.97495155,2.10934095,0.05275147,0.62701019
-2.84842421,13.56786877,0.00950699,0.30225386,0.32776388,10.38478980,0.97432952,2.12438871,0.05364313,0.62528910
-2.84242121,13.67158977,0.00938621,0.30245646,0.32661266,10.47296576,0.97539890,2.14033099,0.05453255,0.62404543
-2.83641821,13.77987733,0.00928652,0.30319456,0.32594974,10.56432587,0.97787770,2.15650677,0.05540606,0.62316982
-2.83041521,13.89077222,0.00920662,0.30432888,0.32570411,10.65779812,0.98146786,2.17226075,0.05625086,0.62254602
-2.82441221,14.00238360,0.00914511,0.30571615,0.32580189,10.75235850,0.98586593,2.18696485,0.05705539,0.62205623
-2.81840920,14.11294813,0.00910053,0.30721390,0.32616895,10.84706218,0.99077289,2.20003744,0.05780969,0.62158602
-2.81240620,14.22087594,0.00907144,0.30868496,0.32673337,10.94106523,0.99590319,2.21095962,0.05850571,0.62102879
-2.80640320,14.32478216,0.00905649,0.31000154,0.32742740,11.03363625,1.00099228,2.21928811,0.05913745,0.62028967
-2.80040020,14.42350390,0.00905442,0.31104884,0.32818919,11.12415838,1.00580293,2.22466456,0.05970115,0.61928857
-2.79439720,14.51610322,0.00906413,0.31172797,0.32896398,11.21212225,1.01012973,2.22682099,0.06019524,0.61796256
-2.78839420,14.60185717,0.00908464,0.31195816,0.32970492,11.29711118,1.01380222,2.22558161,0.06062034,0.61626734
-2.78239120,14.68023682,0.00911516,0.31167832,0.33037353,11.37878020,1.01668626,2.22086108,0.06097909,0.61417797
-2.77638819,14.75087756,0.00915499,0.31084775,0.33093969,11.45683081,1.01868401,2.21265971,0.06127590,0.61168871
-2.77038519,14.81354323,0.00920360,0.30944624,0.33138136,11.53098349,1.01973257,2.20105592,0.06151668,0.60881227
-2.76438219,14.86808692,0.00926054,0.30747339,0.33168390,11.60095010,1.01980141,2.18619657,0.06170847,0.60557834
-2.75837919,14.91441127,0.00932545,0.30494738,0.33183923,11.66640827,1.01888895,2.16828580,0.06185907,0.60203155
-2.75237619,14.95243098,0.00939805,0.30190318,0.33184471,11.72697974,1.01701840,2.14757280,0.06197661,0.59822907
-2.74637319,14.98204004,0.00947809,0.29839031,0.33170192,11.78221425,1.01423318,2.12433943,0.06206913,0.59423787
-2.74037019,15.00308588,0.00956537,0.29447026,0.33141537,11.83158036,1.01059222,2.09888791,0.06214423,0.59013175
-2.73436718,15.01535201,0.00965970,0.29021375,0.33099120,11.87446418,1.00616524,2.07152940,0.06220864,0.58598836
-2.72836418,15.01855037,0.00976090,0.28569779,0.33043593,11.91017647,1.00102840,2.04257374,0.06226797,0.58188621
-2.72236118,15.01232404,0.00986880,0.28100279,0.32975542,11.93796810,0.99526041,2.01232077,0.06232644,0.57790197
-2.71635818,14.99626014,0.00998323,0.27620981,0.32895394,11.95705348,0.98893931,1.98105348,0.06238672,0.57410793
-2.71035518,14.96991231,0.01010405,0.27139795,0.32803351,11.96664089,0.98213995,1.94903317,0.06244986,0.57056991
-2.70435218,14.93283170,0.01023109,0.26664206,0.32699360,11.96596850,0.97493234,1.91649669,0.06251524,0.56734556
-2.69834917,14.88460458,0.01036423,0.26201081,0.32583099,11.95434420,0.96738084,1.88365557,0.06258073,0.56448328
-2.69234617,14.82489459,0.01050334,0.25756515,0.32454014,11.93118739,0.95954414,1.85069710,0.06264282,0.56202153
-2.68634317,14.75348706,0.01064835,0.25335719,0.32311365,11.89607042,0.95147595,1.81778700,0.06269686,0.55998884
-2.68034017,14.67033295,0.01079918,0.24942949,0.32154316,11.84875744,0.94322628,1.78507338,0.06273738,0.55840425
-2.67433717,14.57558957,0.01095584,0.24581484,0.31982040,11.78923862,0.93484320,1.75269175,0.06275840,0.55727828
-2.66833417,14.46965564,0.01111837,0.24253638,0.31793837,11.71775742,0.92637483,1.72077053,0.06275386,0.55661437
-2.66233117,14.35319831,0.01128687,0.23960806,0.31589265,11.63482937,0.91787136,1.68943677,0.06271795,0.55641060
-2.65632816,14.22717006,0.01146154,0.23703540,0.31368265,11.54125082,0.90938696,1.65882174,0.06264553,0.55666170
-2.65032516,14.09281415,0.01164270,0.23481649,0.31131281,11.43809678,0.90098134,1.62906580,0.06253250,0.55736116
-2.64432216,13.95165737,0.01183076,0.23294312,0.30879353,11.32670728,0.89272078,1.60032251,0.06237608,0.55850337
-2.63831916,13.80548992,0.01202632,0.23140195,0.30614191,11.20866239,0.88467858,1.57276142,0.06217513,0.56008565
-2.63231616,13.65633258,0.01223016,0.23017575,0.30338209,11.08574645,0.87693471,1.54656961,0.06193032,0.56211000
-2.62631316,13.50639195,0.01244326,0.22924447,0.30054523,10.95990262,0.86957473,1.52195163,0.06164433,0.56458459
-2.62031016,13.35800530,0.01266688,0.22858634,0.29766909,10.83317930,0.86268792,1.49912799,0.06132184,0.56752477
-2.61430715,13.21357701,0.01290253,0.22817865,0.29479713,10.70767031,0.85636470,1.47833205,0.06096960,0.57095371
-2.60830415,13.07550881,0.01315206,0.22799845,0.29197735,10.58545123,0.85069350,1.45980570,0.06059628,0.57490238
-2.60230115,12.94612674,0.01341761,0.22802302,0.28926060,10.46851412,0.84575719,1.44379372,0.06021232,0.57940915
-2.59629815,12.82760753,0.01370168,0.22823012,0.28669882,10.35870329,0.84162923,1.43053739,0.05982970,0.58451882
-2.59029515,12.72190749,0.01400711,0.22859811,0.28434293,10.25765460,0.83836988,1.42026745,0.05946166,0.59028122
-2.58429215,12.63069660,0.01433703,0.22910587,0.28224075,10.16674059,0.83602257,1.41319682,0.05912232,0.59674940
-2.57828914,12.55530061,0.01469487,0.22973267,0.28043487,10.08702355,0.83461073,1.40951348,0.05882633,0.60397754
-2.57228614,12.49665338,0.01508425,0.23045795,0.27896076,10.01921843,0.83413530,1.40937374,0.05858842,0.61201861
-2.56628314,12.45526126,0.01550896,0.23126107,0.27784497,9.96366682,0.83457294,1.41289632,0.05842304,0.62092191
-2.56028014,12.43118107,0.01597282,0.23212117,0.27710385,9.92032304,0.83587536,1.42015745,0.05834391,0.63073065
-2.55427714,12.42401232,0.01647956,0.23301702,0.27674251,9.88875274,0.83796952,1.43118716,0.05836363,0.64147946
-2.54827414,12.43290388,0.01703272,0.23392711,0.27675434,9.86814399,0.84075901,1.44596699,0.05849336,0.65319224
-2.54227114,12.45657486,0.01763541,0.23482973,0.27712100,9.85733030,0.84412632,1.46442904,0.05874246,0.66588009
-2.53626813,12.49334864,0.01829026,0.23570337,0.27781290,9.85482468,0.84793620,1.48645650,0.05911830,0.67953961
-2.53026513,12.54119863,0.01899912,0.23652715,0.27879015,9.85886330,0.85203966,1.51188541,0.05962603,0.69415154
-2.52426213,12.59780402,0.01976299,0.23728146,0.28000395,9.86745708,0.85627870,1.54050761,0.06026847,0.70967979
-2.51825913,12.66061318,0.02058178,0.23794863,0.28139833,9.87844936,0.86049139,1.57207461,0.06104612,0.72607088
-2.51225613,12.72691251,0.02145419,0.23851379,0.28291219,9.88957746,0.86451718,1.60630220,0.06195713,0.74325390
-2.50625313,12.79389819,0.02237757,0.23896561,0.28448154,9.89853606,0.86820217,1.64287551,0.06299744,0.76114083
-2.50025013,12.85874830,0.02334783,0.23929708,0.28604179,9.90304022,0.87140411,1.68145431,0.06416092,0.77962747
-2.49424712,12.91869324,0.02435937,0.23950623,0.28753011,9.90088613,0.87399704,1.72167838,0.06543960,0.79859483
-2.48824412,12.97108207,0.02540511,0.23959663,0.28888763,9.89000767,0.87587527,1.76317264,0.06682391,0.81791102
-2.48224112,13.01344322,0.02647647,0.23957776,0.29006156,9.86852720,0.87695668,1.80555215,0.06830298,0.83743369
-2.47623812,13.04353809,0.02756353,0.23946515,0.29100695,9.83479951,0.87718526,1.84842670,0.06986491,0.85701297
-2.47023512,13.05940644,0.02865518,0.23928027,0.29168828,9.78744774,0.87653278,1.89140515,0.07149710,0.87649484
-2.46423212,13.05940308,0.02973933,0.23905020,0.29208063,9.72539089,0.87499971,1.93409942,0.07318653,0.89572501
-2.45822911,13.04222554,0.03080323,0.23880701,0.29217058,9.64786258,0.87261526,1.97612849,0.07492003,0.91455314
-2.45222611,13.00693288,0.03183376,0.23858698,0.29195672,9.55442118,0.86943684,2.01712215,0.07668455,0.93283729
-2.44622311,12.95295591,0.03281785,0.23842959,0.29144979,9.44495172,0.86554877,2.05672505,0.07846734,0.95044856
-2.44022011,12.88009968,0.03374284,0.23837639,0.29067261,9.31966004,0.86106052,2.09460082,0.08025619,0.96727575
-2.43421711,12.78853864,0.03459696,0.23846978,0.28965962,9.17906014,0.85610446,2.13043663,0.08203954,0.98322983
-2.42821411,12.67880555,0.03536969,0.23875177,0.28845619,9.02395551,0.85083325,2.16394806,0.08380662,0.99824800
-2.42221111,12.55177483,0.03605218,0.23926274,0.28711777,8.85541538,0.84541698,2.19488429,0.08554748,1.01229729
-2.41620810,12.40864098,0.03663763,0.24004030,0.28570878,8.67474692,0.84003996,2.22303367,0.08725315,1.02537729
-2.41020510,12.25089282,0.03712155,0.24111826,0.28430139,8.48346424,0.83489740,2.24822926,0.08891558,1.03752196
-2.40420210,12.08028391,0.03750203,0.24252581,0.28297413,8.28325499,0.83019185,2.27035436,0.09052768,1.04880030
-2.39819910,11.89879944,0.03777983,0.24428679,0.28181037,8.07594534,0.82612944,2.28934748,0.09208337,1.05931570
-2.39219610,11.70861990,0.03795849,0.24641926,0.28089679,7.86346384,0.82291599,2.30520668,0.09357748,1.06920395
-2.38619310,11.51208153,0.03804421,0.24893521,0.28032159,7.64780476,0.82075287,2.31799259,0.09500581,1.07862976
-2.38019010,11.31163361,0.03804570,0.25184042,0.28017275,7.43099116,0.81983270,2.32783014,0.09636507,1.08778194
-2.37418709,11.10979287,0.03797393,0.25513461,0.28053605,7.21503821,0.82033498,2.33490817,0.09765280,1.09686723
-2.36818409,10.90909492,0.03784175,0.25881156,0.28149318,7.00191681,0.82242148,2.33947719,0.09886737,1.10610294
-2.36218109,10.71204339,0.03766341,0.26285940,0.28311960,6.79351806,0.82623174,2.34184461,0.10000786,1.11570872
-2.35617809,10.52105712,0.03745410,0.26726099,0.28548251,6.59161873,0.83187858,2.34236771,0.10107400,1.12589762
-2.35017509,10.33841643,0.03722938,0.27199429,0.28863870,6.39784827,0.83944384,2.34144425,0.10206602,1.13686692
-2.34417209,10.16620945,0.03700457,0.27703265,0.29263253,6.21365775,0.84897451,2.33950093,0.10298454,1.14878897
-2.33816908,10.00628001,0.03679417,0.28234525,0.29749400,6.04029143,0.86047941,2.33698011,0.10383040,1.16180257
-2.33216608,9.86017877,0.03661138,0.28789735,0.30323697,5.87876158,0.87392661,2.33432517,0.10460448,1.17600522
-2.32616308,9.72911927,0.03646750,0.29365059,0.30985774,5.72982734,0.88924177,2.33196519,0.10530751,1.19144667
-2.32016008,9.61394103,0.03637160,0.29956322,0.31733387,5.59397841,0.90630765,2.33029959,0.10593990,1.20812418
-2.31415708,9.51508137,0.03633011,0.30559041,0.32562361,5.47142444,0.92496473,2.32968345,0.10650150,1.22597965
-2.30815408,9.43255804,0.03634666,0.31168449,0.33466573,5.36209066,0.94501332,2.33041432,0.10699150,1.24489901
-2.30215108,9.36596381,0.03642194,0.31779533,0.34438001,5.26562067,0.96621702,2.33272116,0.10740828,1.26471400
-2.29614807,9.31447448,0.03655374,0.32387075,0.35466840,5.18138653,0.98830754,2.33675605,0.10774930,1.28520617
-2.29014507,9.27687070,0.03673707,0.32985707,0.36541682,5.10850646,1.01099088,2.34258926,0.10801113,1.30611339
-2.28414207,9.25157376,0.03696447,0.33569982,0.37649764,5.04587019,1.03395465,2.35020783,0.10818947,1.32713827
-2.27813907,9.23669467,0.03722630,0.34134452,0.38777276,4.99217127,1.05687637,2.35951806,0.10827927,1.34795858
-2.27213607,9.23009510,0.03751129,0.34673769,0.39909725,4.94594587,1.07943240,2.37035157,0.10827499,1.36823896
-2.26613307,9.22945843,0.03780695,0.35182789,0.41032345,4.90561676,1.10130723,2.38247490,0.10817080,1.38764358
-2.26013007,9.23236807,0.03810022,0.35656695,0.42130524,4.86954131,1.12220280,2.39560195,0.10796096,1.40584923
-2.25412706,9.23639007,0.03837801,0.36091112,0.43190255,4.83606161,1.14184729,2.40940872,0.10764023,1.42255813
-2.24812406,9.23915643,0.03862776,0.36482231,0.44198571,4.80355506,1.16000323,2.42354950,0.10720418,1.43750988
-2.24212106,9.23844567,0.03883798,0.36826923,0.45143950,4.77048346,1.17647431,2.43767359,0.10664967,1.45049203
-2.23611806,9.23225669,0.03899868,0.37122829,0.46016685,4.73543849,1.19111083,2.45144158,0.10597521,1.46134870
-2.23011506,9.21887274,0.03910178,0.37368446,0.46809171,4.69718181,1.20381318,2.46454027,0.10518124,1.46998668
-2.22411206,9.19691233,0.03914137,0.37563170,0.47516124,4.65467818,1.21453349,2.47669542,0.10427036,1.47637882
-2.21810905,9.16536462,0.03911385,0.37707314,0.48134700,4.60711998,1.22327511,2.48768156,0.10324750,1.48056444
-2.21210605,9.12360778,0.03901802,0.37802094,0.48664509,4.55394232,1.23008997,2.49732828,0.10211987,1.48264657
-2.20610305,9.07140934,0.03885495,0.37849570,0.49107531,4.49482808,1.23507393,2.50552288,0.10089687,1.48278629
-2.20010005,9.00890872,0.03862782,0.37852560,0.49467923,4.42970272,1.23836037,2.51220904,0.09958985,1.48119426
-2.19409705,8.93658318,0.03834166,0.37814515,0.49751726,4.35871950,1.24011207,2.51738193,0.09821169,1.47811986
-2.18809405,8.85519891,0.03800295,0.37739365,0.49966494,4.28223566,1.24051215,2.52108005,0.09677640,1.47383851
-2.18209105,8.76575032,0.03761923,0.37631352,0.50120853,4.20078127,1.23975408,2.52337445,0.09529852,1.46863764
-2.17608804,8.66939085,0.03719866,0.37494843,0.50224012,4.11502216,1.23803158,2.52435617,0.09379255,1.46280222
-2.17008504,8.56735917,0.03674954,0.37334139,0.50285249,4.02571911,1.23552879,2.52412281,0.09227237,1.45660036
-2.16408204,8.46090505,0.03627989,0.37153295,0.50313405,3.93368536,1.23241118,2.52276515,0.09075062,1.45026984
-2.15807904,8.35121886,0.03579705,0.36955956,0.50316396,3.83974468,1.22881779,2.52035493,0.08923825,1.44400626
-2.15207604,8.23936861,0.03530739,0.36745220,0.50300785,3.74469210,1.22485518,2.51693452,0.08774406,1.43795335
-2.14607304,8.12624809,0.03481597,0.36523528,0.50271420,3.64925926,1.22059332,2.51250950,0.08627444,1.43219610
-2.14007004,8.01253850,0.03432649,0.36292609,0.50231173,3.55408593,1.21606392,2.50704443,0.08483320,1.42675689
-2.13406703,7.89868585,0.03384114,0.36053457,0.50180776,3.45969899,1.21126100,2.50046253,0.08342161,1.42159508
-2.12806403,7.78489476,0.03336067,0.35806361,0.50118777,3.36649951,1.20614398,2.49264915,0.08203852,1.41660986
-2.12206103,7.67113882,0.03288449,0.35550982,0.50041621,3.27475844,1.20064286,2.48345900,0.08068070,1.41164649
-2.11605803,7.55718641,0.03241090,0.35286471,0.49943835,3.18462032,1.19466549,2.47272678,0.07934327,1.40650540
-2.11005503,7.44264018,0.03193737,0.35011619,0.49818329,3.09611474,1.18810629,2.46028053,0.07802020,1.40095392
-2.10405203,7.32698738,0.03146082,0.34725046,0.49656788,3.00917405,1.18085613,2.44595695,0.07670498,1.39473988
-2.09804902,7.20965779,0.03097800,0.34425395,0.49450140,2.92365619,1.17281257,2.42961766,0.07539119,1.38760654
-2.09204602,7.09008560,0.03048590,0.34111544,0.49189066,2.83937082,1.16389010,2.41116546,0.07407320,1.37930796
-2.08604302,6.96777124,0.02998203,0.33782799,0.48864553,2.75610699,1.15402961,2.39055934,0.07274671,1.36962421
-2.08004002,6.84233939,0.02946480,0.33439082,0.48468424,2.67366060,1.14320645,2.36782740,0.07140930,1.35837539
-2.07403702,6.71358961,0.02893384,0.33081082,0.47993858,2.59185984,1.13143681,2.34307650,0.07006080,1.34543399
-2.06803402,6.58153642,0.02839016,0.32710367,0.47435845,2.51058723,1.11878167,2.31649812,0.06870361,1.33073479
-2.06203102,6.44643659,0.02783636,0.32329449,0.46791564,2.42979697,1.10534828,2.28836966,0.06734279,1.31428181
-2.05602801,6.30880181,0.02727670,0.31941800,0.46060671,2.34952666,1.09128895,2.25905103,0.06598606,1.29615204
-2.05002501,6.16939622,0.02671709,0.31551808,0.45245471,2.26990304,1.07679708,2.22897644,0.06464362,1.27649558
-2.04402201,6.02921882,0.02616505,0.31164682,0.44350978,2.19114152,1.06210077,2.19864162,0.06332784,1.25553230
-2.03801901,5.88947192,0.02562950,0.30786304,0.43384848,2.11353974,1.04745414,2.16858718,0.06205285,1.23354519
-2.03201601,5.75151760,0.02512058,0.30423044,0.42357208,2.03746594,1.03312704,2.13937881,0.06083400,1.21087061
-2.02601301,5.61682456,0.02464932,0.30081536,0.41280371,1.96334292,1.01939359,2.11158533,0.05968730,1.18788606
-2.02001001,5.48690876,0.02422734,0.29768432,0.40168470,1.89162876,1.00652023,2.08575590,0.05862878,1.16499609
-2.01400700,5.36327117,0.02386645,0.29490162,0.39037026,1.82279558,0.99475405,2.06239758,0.05767396,1.14261696
-2.00800400,5.24733622,0.02357825,0.29252680,0.37902462,1.75730775,0.98431197,2.04195461,0.05683726,1.12116098
-2.00200100,5.14039454,0.02337374,0.29061251,0.36781615,1.69560076,0.97537151,2.02479050,0.05613151,1.10102114
-1.99599800,5.04355323,0.02326296,0.28920260,0.35691238,1.63806202,0.96806373,2.01117422,0.05556766,1.08255710
-1.98999500,4.95769630,0.02325458,0.28833072,0.34647551,1.58501472,0.96246858,2.00127116,0.05515447,1.06608284
-1.98399200,4.88345750,0.02335559,0.28801945,0.33665826,1.53670541,0.95861325,1.99513967,0.05489842,1.05185695
-1.97798899,4.82120680,0.02357107,0.28827999,0.32760059,1.49329603,0.95647333,1.99273323,0.05480380,1.04007573
-1.97198599,4.77105106,0.02390396,0.28911255,0.31942716,1.45486058,0.95597691,1.99390837,0.05487283,1.03086953
-1.96598299,4.73284855,0.02435492,0.29050722,0.31224566,1.42138645,0.95701130,1.99843783,0.05510602,1.02430240
-1.95997999,4.70623614,0.02492230,0.29244541,0.30614608,1.39278013,0.95943197,2.00602832,0.05550255,1.02037497
-1.95397699,4.69066725,0.02560217,0.29490178,0.30120083,1.36887679,0.96307319,2.01634166,0.05606079,1.01903024
-1.94797399,4.68545796,0.02638844,0.29784633,0.29746555,1.34945299,0.96775966,2.02901830,0.05677884,1.02016195
-1.94197099,4.68983839,0.02727301,0.30124683,0.29498056,1.33424160,0.97331852,2.04370152,0.05765508,1.02362487
-1.93596798,4.70300580,0.02824604,0.30507105,0.29377268,1.32294803,0.97959087,2.06006103,0.05868870,1.02924643
-1.92996498,4.72417635,0.02929628,0.30928894,0.29385727,1.31526666,0.98644212,2.07781433,0.05988015,1.03683882
-1.92396198,4.75263185,0.03041139,0.31387447,0.29524029,1.31089654,0.99377059,2.09674449,0.06123156,1.04621094
-1.91795898,4.78775884,0.03157833,0.31880692,0.29792012,1.30955540,1.00151360,2.11671313,0.06274689,1.05717937
-1.91195598,4.82907728,0.03278376,0.32407169,0.30188903,1.31099111,1.00965092,2.13766772,0.06443207,1.06957768
-1.90595298,4.87625703,0.03401440,0.32966035,0.30713411,1.31499013,1.01820496,2.15964254,0.06629484,1.08326355
-1.89994997,4.92912104,0.03525738,0.33557004,0.31363762,1.32138231,1.02723798,2.18275298,0.06834451,1.09812333
-1.89394697,4.98763480,0.03650059,0.34180221,0.32137668,1.33004196,1.03684615,2.20718354,0.07059144,1.11407355
-1.88794397,5.05188261,0.03773287,0.34836066,0.33032230,1.34088515,1.04715086,2.23316977,0.07304639,1.13105962
-1.88194097,5.12203196,0.03894426,0.35524911,0.34043786,1.35386337,1.05828774,2.26097536,0.07571973,1.14905155
-1.87593797,5.19828802,0.04012605,0.36246829,0.35167711,1.36895419,1.07039393,2.29086536,0.07862045,1.16803712
-1.86993497,5.28084086,0.04127085,0.37001292,0.36398193,1.38614924,1.08359434,2.32307713,0.08175516,1.18801289
-1.86393197,5.36980876,0.04237252,0.37786852,0.37727986,1.40544042,1.09798764,2.35779064,0.08512701,1.20897373
-1.85792896,5.46518069,0.04342603,0.38600850,0.39148190,1.42680521,1.11363282,2.39509995,0.08873461,1.23090141
-1.85192596,5.56676196,0.04442731,0.39439154,0.40648048,1.45019175,1.13053704,2.43498746,0.09257103,1.25375321
-1.84592296,5.67412622,0.04537300,0.40295961,0.42214804,1.47550486,1.14864564,2.47730278,0.09662293,1.27745119
-1.83991996,5.78657723,0.04626018,0.41163662,0.43833632,1.50259367,1.16783477,2.52174748,0.10086986,1.30187286
-1.83391696,5.90312307,0.04708610,0.42032803,0.45487647,1.53124168,1.18790730,2.56786703,0.10528381,1.32684412
-1.82791396,6.02246509,0.04784795,0.42892139,0.47158013,1.56115999,1.20859225,2.61505060,0.10982898,1.35213480
-1.82191096,6.14300278,0.04854258,0.43728785,0.48824162,1.59198404,1.22954799,2.66253927,0.11446195,1.37745742
-1.81590795,6.26285538,0.04916636,0.44528470,0.50464102,1.62327431,1.25036913,2.70944250,0.11913212,1.40246925
-1.80990495,6.37989976,0.04971506,0.45275885,0.52054823,1.65452103,1.27059690,2.75476234,0.12378250,1.42677790
-1.80390195,6.49182339,0.05018379,0.45955107,0.53572795,1.68515286,1.28973271,2.79742465,0.12835089,1.44995014
-1.79789895,6.59619037,0.05056705,0.46550096,0.54994516,1.71454917,1.30725415,2.83631572,0.13277127,1.47152371
-1.79189595,6.69051784,0.05085887,0.47045232,0.56297119,1.74205556,1.32263296,2.87032295,0.13697557,1.49102156
-1.78589295,6.77235924,0.05105299,0.47425877,0.57458985,1.76700197,1.33535398,2.89837743,0.14089556,1.50796788
-1.77988994,6.83939080,0.05114315,0.47678931,0.58460363,1.78872248,1.34493443,2.91949663,0.14446493,1.52190524
-1.77388694,6.88949717,0.05112337,0.47793365,0.59283949,1.80657626,1.35094244,2.93282491,0.14762147,1.53241187
-1.76788394,6.92085221,0.05098835,0.47760695,0.59915408,1.81996842,1.35301414,2.93767006,0.15030908,1.53911831
-1.76188094,6.93199116,0.05073379,0.47575387,0.60343821,1.82837014,1.35086852,2.93353392,0.15247987,1.54172268
-1.75587794,6.92187078,0.05035678,0.47235160,0.60562031,1.83133706,1.34431932,2.92013570,0.15409586,1.54000366
-1.74987494,6.88991468,0.04985610,0.46741181,0.60566867,1.82852528,1.33328355,2.89742672,0.15513052,1.53383071
-1.74387194,6.83604176,0.04923251,0.46098142,0.60359262,1.81970408,1.31778612,2.86559604,0.15556987,1.52317097
-1.73786893,6.76067660,0.04848894,0.45314208,0.59944227,1.80476517,1.29796065,2.82506663,0.15541325,1.50809252
-1.73186593,6.66474136,0.04763060,0.44400842,0.59330716,1.78372781,1.27404625,2.77648238,0.15467352,1.48876389
-1.72586293,6.54962989,0.04666502,0.43372514,0.58531364,1.75673976,1.24638060,2.72068673,0.15337690,1.46544989
-1.71985993,6.41716536,0.04560200,0.42246302,0.57562130,1.72407413,1.21538970,2.65869398,0.15156224,1.43850400
-1.71385693,6.26954361,0.04445338,0.41041413,0.56441850,1.68612212,1.18157476,2.59165485,0.14927993,1.40835766
-1.70785393,6.10926505,0.04323283,0.39778629,0.55191723,1.64338225,1.14549690,2.52081806,0.14659031,1.37550709
-1.70185093,5.93905835,0.04195552,0.38479720,0.53834763,1.59644627,1.10776046,2.44748973,0.14356185,1.34049822
-1.69584792,5.76179944,0.04063770,0.37166833,0.52395217,1.54598269,1.06899544,2.37299273,0.14026898,1.30391051
-1.68984492,5.58042940,0.03929626,0.35861900,0.50897997,1.49271828,1.02984011,2.29862775,0.13678982,1.26634027
-1.68384192,5.39787483,0.03794827,0.34586067,0.49368135,1.43741853,0.99092432,2.22563790,0.13320377,1.22838439
-1.67783892,5.21697382,0.03661049,0.33359195,0.47830277,1.38086767,0.95285421,2.15517822,0.12958918,1.19062500
-1.67183592,5.04041034,0.03529898,0.32199430,0.46308241,1.32384904,0.91619879,2.08829133,0.12602117,1.15361572
-1.66583292,4.87065915,0.03402860,0.31122859,0.44824639,1.26712644,0.88147890,2.02588991,0.12256953,1.11787002
-1.65982991,4.70994289,0.03281270,0.30143278,0.43400582,1.21142712,0.84915867,1.96874628,0.11929710,1.08385194
