energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.66233117,1.37909642,-1.37874762,0.00107861,-0.00107857,0.00000000,-0.00000000,0.00028117,-0.00028082,0.03915730,-0.03914921,0.20107873,-0.20102366,1.24417963,-1.24386713,0.16210568,-0.16207078,0.00000000,-0.00000000
-2.65632816,1.43211741,-1.43177104,0.00107814,-0.00107813,0.00000000,-0.00000000,0.00032380,-0.00032341,0.04085168,-0.04084418,0.21139837,-0.21134577,1.29105022,-1.29073829,0.16807877,-0.16804630,0.00000000,-0.00000000
-2.65032516,1.48353067,-1.48318505,0.00107399,-0.00107400,0.00000000,-0.00000000,0.00037168,-0.00037124,0.04242657,-0.04241978,0.22120205,-0.22115248,1.33668616,-1.33637278,0.17359322,-0.17356338,0.00000000,-0.00000000
-2.64432216,1.53331266,-1.53296570,0.00106657,-0.00106660,0.00000000,-0.00000000,0.00042529,-0.00042480,0.04386001,-0.04385400,0.23035858,-0.23031263,1.38114005,-1.38082280,0.17859292,-0.17856585,0.00000000,-0.00000000
-2.63831916,1.58149327,-1.58114250,0.00105638,-0.00105642,0.00000000,-0.00000000,0.00048512,-0.00048457,0.04513117,-0.04512601,0.23874179,-0.23869995,1.42451335,-1.42418947,0.18302807,-0.18300386,0.00000000,-0.00000000
-2.63231616,1.62815696,-1.62779957,0.00104393,-0.00104399,0.00000000,-0.00000000,0.00055170,-0.00055109,0.04622096,-0.04621673,0.24623406,-0.24619681,1.46695549,-1.46662192,0.18685655,-0.18683525,0.00000000,-0.00000000
-2.62631316,1.67344305,-1.67307597,0.00102981,-0.00102988,0.00000000,-0.00000000,0.00062556,-0.00062489,0.04711260,-0.04710934,0.25273019,-0.25269790,1.50866216,-1.50831562,0.19004535,-0.19002695,0.00000000,-0.00000000
-2.62031016,1.71754510,-1.71716503,0.00101460,-0.00101466,0.00000000,-0.00000000,0.00070721,-0.00070647,0.04779218,-0.04778994,0.25814101,-0.25811398,1.54987259,-1.54950967,0.19257185,-0.19255630,0.00000000,-0.00000000
-2.61430715,1.76070880,-1.76031232,0.00099886,-0.00099893,0.00000000,-0.00000000,0.00079716,-0.00079634,0.04824925,-0.04824804,0.26239684,-0.26237526,1.59086569,-1.59048289,0.19442505,-0.19441221,0.00000000,-0.00000000
-2.60830415,1.80322821,-1.80281186,0.00098319,-0.00098325,0.00000000,-0.00000000,0.00089587,-0.00089496,0.04847720,-0.04847704,0.26545060,-0.26543452,1.63195451,-1.63154839,0.19560649,-0.19559620,0.00000000,-0.00000000
-2.60230115,1.84543992,-1.84500030,0.00096813,-0.00096818,0.00000000,-0.00000000,0.00100373,-0.00100275,0.04847375,-0.04847461,0.26728022,-0.26726960,1.67347924,-1.67304648,0.19613094,-0.19612296,0.00000000,-0.00000000
-2.59629815,1.88771517,-1.88724907,0.00095419,-0.00095422,0.00000000,-0.00000000,0.00112110,-0.00112003,0.04824111,-0.04824296,0.26789050,-0.26788516,1.71579831,-1.71533588,0.19602673,-0.19602077,0.00000000,-0.00000000
-2.59029515,1.93044968,-1.92995416,0.00094185,-0.00094187,0.00000000,-0.00000000,0.00124819,-0.00124703,0.04778620,-0.04778897,0.26731410,-0.26731370,1.75927786,-1.75878310,0.19533561,-0.19533134,0.00000000,-0.00000000
-2.58429215,1.97405143,-1.97352401,0.00093154,-0.00093154,0.00000000,-0.00000000,0.00138512,-0.00138388,0.04712058,-0.04712421,0.26561160,-0.26561569,1.80427955,-1.80375029,0.19411231,-0.19410933,0.00000000,-0.00000000
-2.57828914,2.01892673,-2.01836547,0.00092363,-0.00092361,0.00000000,-0.00000000,0.00153189,-0.00153056,0.04626034,-0.04626471,0.26287077,-0.26287878,1.85114718,-1.85058191,0.19242350,-0.19242141,0.00000000,-0.00000000
-2.57228614,2.06546496,-2.06486858,0.00091846,-0.00091842,0.00000000,-0.00000000,0.00168830,-0.00168690,0.04522574,-0.04523074,0.25920484,-0.25921608,1.90019260,-1.89959052,0.19034649,-0.19034484,0.00000000,-0.00000000
-2.56628314,2.11402275,-2.11339076,0.00091630,-0.00091623,0.00000000,-0.00000000,0.00185404,-0.00185255,0.04404079,-0.04404629,0.25474993,-0.25476362,1.95168136,-1.95104255,0.18796745,-0.18796578,0.00000000,-0.00000000
-2.56028014,2.16490831,-2.16424111,0.00091737,-0.00091727,0.00000000,-0.00000000,0.00202858,-0.00202702,0.04273266,-0.04273852,0.24966179,-0.24967706,2.00581909,-2.00514454,0.18537935,-0.18537719,0.00000000,-0.00000000
-2.55427714,2.21836682,-2.21766575,0.00092183,-0.00092171,0.00000000,-0.00000000,0.00221126,-0.00220964,0.04133102,-0.04133709,0.24411181,-0.24412775,2.06273918,-2.06203085,0.18267966,-0.18267656,0.00000000,-0.00000000
-2.54827414,2.27456776,-2.27383512,0.00092983,-0.00092968,0.00000000,-0.00000000,0.00240123,-0.00239956,0.03986724,-0.03987337,0.23828260,-0.23829827,2.12249264,-2.12175352,0.17996794,-0.17996344,0.00000000,-0.00000000
-2.54227114,2.33359487,-2.33283395,0.00094144,-0.00094126,0.00000000,-0.00000000,0.00259752,-0.00259580,0.03837363,-0.03837966,0.23236324,-0.23237767,2.18504091,-2.18427495,0.17734329,-0.17733698,0.00000000,-0.00000000
-2.53626813,2.39543966,-2.39465467,0.00095670,-0.00095649,0.00000000,-0.00000000,0.00279902,-0.00279726,0.03688259,-0.03688836,0.22654436,-0.22655661,2.25025209,-2.24946419,0.17490196,-0.17489346,0.00000000,-0.00000000
-2.53026513,2.45999875,-2.45919479,0.00097565,-0.00097541,0.00000000,-0.00000000,0.00300453,-0.00300275,0.03542577,-0.03543114,0.22101323,-0.22102241,2.31790112,-2.31709700,0.17273500,-0.17272397,0.00000000,-0.00000000
-2.52426213,2.52707547,-2.52625833,0.00099825,-0.00099799,0.00000000,-0.00000000,0.00321282,-0.00321103,0.03403332,-0.03403817,0.21594909,-0.21595435,2.38767400,-2.38686009,0.17092619,-0.17091235,0.00000000,-0.00000000
-2.51825913,2.59638550,-2.59556157,0.00102450,-0.00102421,0.00000000,-0.00000000,0.00342264,-0.00342085,0.03273319,-0.03273739,0.21151867,-0.21151925,2.45917605,-2.45835934,0.16955018,-0.16953330,0.00000000,-0.00000000
-2.51225613,2.66756652,-2.66674259,0.00105433,-0.00105401,0.00000000,-0.00000000,0.00363278,-0.00363099,0.03155046,-0.03155392,0.20787226,-0.20786750,2.53194378,-2.53113159,0.16867100,-0.16865091,0.00000000,-0.00000000
-2.50625313,2.74019101,-2.73937407,0.00108768,-0.00108735,0.00000000,-0.00000000,0.00384211,-0.00384034,0.03050684,-0.03050946,0.20514021,-0.20512958,2.60545977,-2.60465955,0.16834082,-0.16831743,0.00000000,-0.00000000
-2.50025013,2.81378162,-2.81297863,0.00112450,-0.00112414,0.00000000,-0.00000000,0.00404965,-0.00404790,0.02962022,-0.02962195,0.20343006,-0.20341315,2.67916980,-2.67838891,0.16859917,-0.16857242,0.00000000,-0.00000000
-2.49424712,2.88782803,-2.88704573,0.00116470,-0.00116431,0.00000000,-0.00000000,0.00425458,-0.00425286,0.02890440,-0.02890519,0.20282425,-0.20280077,2.75250113,-2.75174665,0.16947232,-0.16944224,0.00000000,-0.00000000
-2.48824412,2.96180416,-2.96104885,0.00120819,-0.00120779,0.00000000,-0.00000000,0.00445630,-0.00445461,0.02836887,-0.02836871,0.20337845,-0.20334827,2.82488101,-2.82415947,0.17097312,-0.17093977,0.00000000,-0.00000000
-2.48224112,3.03518483,-3.03446223,0.00125490,-0.00125447,0.00000000,-0.00000000,0.00465445,-0.00465279,0.02801875,-0.02801764,0.20512057,-0.20508371,2.89575415,-2.89507138,0.17310094,-0.17306446,0.00000000,-0.00000000
-2.47623812,3.10746074,-3.10677578,0.00130470,-0.00130426,0.00000000,-0.00000000,0.00484891,-0.00484728,0.02785484,-0.02785281,0.20805034,-0.20800697,2.96459833,-2.96395934,0.17584194,-0.17580251,0.00000000,-0.00000000
-2.47023512,3.17815086,-3.17750762,0.00135749,-0.00135702,0.00000000,-0.00000000,0.00503983,-0.00503821,0.02787371,-0.02787081,0.21213949,-0.21208992,3.03093723,-3.03034604,0.17916951,-0.17912737,0.00000000,-0.00000000
-2.46423212,3.24681183,-3.24621346,0.00141311,-0.00141262,0.00000000,-0.00000000,0.00522760,-0.00522600,0.02806797,-0.02806427,0.21733252,-0.21727721,3.09434987,-3.09380947,0.18304480,-0.18300024,0.00000000,-0.00000000
-2.45822911,3.31304385,-3.31249258,0.00147137,-0.00147087,0.00000000,-0.00000000,0.00541288,-0.00541127,0.02842656,-0.02842213,0.22354800,-0.22348754,3.15447633,-3.15398867,0.18741749,-0.18737085,0.00000000,-0.00000000
-2.45222611,3.37649315,-3.37599026,0.00153207,-0.00153156,0.00000000,-0.00000000,0.00559650,-0.00559487,0.02893512,-0.02893006,0.23068039,-0.23061550,3.21101977,-3.21058576,0.19222663,-0.19217828,0.00000000,-0.00000000
-2.44622311,3.43685127,-3.43639718,0.00159494,-0.00159441,0.00000000,-0.00000000,0.00577950,-0.00577785,0.02957643,-0.02957086,0.23860238,-0.23853388,3.26374492,-3.26336451,0.19740158,-0.19735195,0.00000000,-0.00000000
-2.44022011,3.49385168,-3.49344604,0.00165964,-0.00165909,0.00000000,-0.00000000,0.00596308,-0.00596138,0.03033093,-0.03032496,0.24716764,-0.24709648,3.31247366,-3.31214593,0.20286317,-0.20281273,0.00000000,-0.00000000
-2.43421711,3.54726461,-3.54690642,0.00172578,-0.00172522,0.00000000,-0.00000000,0.00614854,-0.00614676,0.03117723,-0.03117099,0.25621413,-0.25614130,3.35707841,-3.35680168,0.20852497,-0.20847420,0.00000000,-0.00000000
-2.42821411,3.59689090,-3.59657864,0.00179291,-0.00179235,0.00000000,-0.00000000,0.00633725,-0.00633539,0.03209267,-0.03208629,0.26556766,-0.26549423,3.39747420,-3.39724620,0.21429468,-0.21424412,0.00000000,-0.00000000
-2.42221111,3.64255589,-3.64228764,0.00186050,-0.00185993,0.00000000,-0.00000000,0.00653065,-0.00652869,0.03305395,-0.03304755,0.27504596,-0.27497302,3.43361042,-3.43342840,0.22007584,-0.22002602,0.00000000,-0.00000000
-2.41620810,3.68410422,-3.68387776,0.00192795,-0.00192739,0.00000000,-0.00000000,0.00673022,-0.00672813,0.03403770,-0.03403141,0.28446287,-0.28439153,3.46546319,-3.46532406,0.22576955,-0.22572104,0.00000000,-0.00000000
-2.41020510,3.72139636,-3.72120934,0.00199461,-0.00199406,0.00000000,-0.00000000,0.00693746,-0.00693523,0.03502108,-0.03501501,0.29363289,-0.29356425,3.49302908,-3.49292954,0.23127653,-0.23122988,0.00000000,-0.00000000
-2.40420210,3.75430751,-3.75415746,0.00205977,-0.00205923,0.00000000,-0.00000000,0.00715389,-0.00715151,0.03598240,-0.03597666,0.30237574,-0.30231082,3.51632091,-3.51625758,0.23649919,-0.23645496,0.00000000,-0.00000000
-2.39819910,3.78272897,-3.78261340,0.00212268,-0.00212215,0.00000000,-0.00000000,0.00738110,-0.00737854,0.03690164,-0.03689633,0.31052084,-0.31046061,3.53536599,-3.53533546,0.24134396,-0.24130267,0.00000000,-0.00000000
-2.39219610,3.80657225,-3.80648867,0.00218256,-0.00218206,0.00000000,-0.00000000,0.00762072,-0.00761796,0.03776097,-0.03775615,0.31791174,-0.31785707,3.55020677,-3.55020564,0.24572351,-0.24568565,0.00000000,-0.00000000
-2.38619310,3.82577532,-3.82572124,0.00223864,-0.00223817,0.00000000,-0.00000000,0.00787449,-0.00787151,0.03854519,-0.03854093,0.32441017,-0.32436179,3.56090388,-3.56092882,0.24955908,-0.24952508,0.00000000,-0.00000000
-2.38019010,3.84031067,-3.84028359,0.00229015,-0.00228972,0.00000000,-0.00000000,0.00814427,-0.00814105,0.03924210,-0.03923842,0.32989957,-0.32985807,3.56754085,-3.56758859,0.25278260,-0.25275284,0.00000000,-0.00000000
-2.37418709,3.85019412,-3.85019149,0.00233639,-0.00233600,0.00000000,-0.00000000,0.00843211,-0.00842862,0.03984274,-0.03983966,0.33428811,-0.33425393,3.57023008,-3.57029740,0.25533870,-0.25531346,0.00000000,-0.00000000
-2.36818409,3.85549349,-3.85551269,0.00237669,-0.00237636,0.00000000,-0.00000000,0.00874022,-0.00873645,0.04034156,-0.04033909,0.33751089,-0.33748427,3.56911893,-3.56920266,0.25718627,-0.25716575,0.00000000,-0.00000000
-2.36218109,3.85633610,-3.85637436,0.00241049,-0.00241021,0.00000000,-0.00000000,0.00907109,-0.00906700,0.04073647,-0.04073456,0.33953129,-0.33951230,3.56439513,-3.56449211,0.25829981,-0.25828409,0.00000000,-0.00000000
-2.35617809,3.85291390,-3.85296836,0.00243732,-0.00243710,0.00000000,-0.00000000,0.00942739,-0.00942297,0.04102870,-0.04102732,0.34034141,-0.34032995,3.55629053,-3.55639760,0.25867009,-0.25865917,0.00000000,-0.00000000
-2.35017509,3.84548566,-3.84555327,0.00245684,-0.00245668,0.00000000,-0.00000000,0.00981206,-0.00980728,0.04122264,-0.04122172,0.33996154,-0.33995734,3.54508242,-3.54519643,0.25830448,-0.25829824,0.00000000,-0.00000000
-2.34417209,3.83437514,-3.83445275,0.00246884,-0.00246874,0.00000000,-0.00000000,0.01022825,-0.01022306,0.04132548,-0.04132494,0.33843868,-0.33844129,3.53109176,-3.53120958,0.25722658,-0.25722480,0.00000000,-0.00000000
-2.33816908,3.81996530,-3.82004969,0.00247325,-0.00247321,0.00000000,-0.00000000,0.01067926,-0.01067364,0.04134679,-0.04134654,0.33584414,-0.33585299,3.51467798,-3.51479655,0.25547532,-0.25547768,0.00000000,-0.00000000
-2.33216608,3.80268828,-3.80277620,0.00247016,-0.00247018,0.00000000,-0.00000000,0.01116852,-0.01116243,0.04129797,-0.04129793,0.33227037,-0.33228475,3.49623035,-3.49634673,0.25310351,-0.25310961,0.00000000,-0.00000000
-2.32616308,3.78301167,-3.78309997,0.00245978,-0.00245986,0.00000000,-0.00000000,0.01169947,-0.01169289,0.04119172,-0.04119179,0.32782709,-0.32784624,3.47615624,-3.47626771,0.25017591,-0.25018529,0.00000000,-0.00000000
-2.32016008,3.76142172,-3.76150744,0.00244247,-0.00244261,0.00000000,-0.00000000,0.01227552,-0.01226840,0.04104139,-0.04104148,0.32263707,-0.32266014,3.45486685,-3.45497097,0.24676693,-0.24677904,0.00000000,-0.00000000
-2.31415708,3.73840469,-3.73848519,0.00241872,-0.00241891,0.00000000,-0.00000000,0.01289989,-0.01289222,0.04086039,-0.04086042,0.31683149,-0.31685763,3.43276140,-3.43285614,0.24295793,-0.24297222,0.00000000,-0.00000000
-2.30815408,3.71442751,-3.71450059,0.00238912,-0.00238936,0.00000000,-0.00000000,0.01357556,-0.01356729,0.04066157,-0.04066147,0.31054538,-0.31057372,3.41021089,-3.41029469,0.23883454,-0.23885043,0.00000000,-0.00000000
-2.30215108,3.68991926,-3.68998325,0.00235434,-0.00235463,0.00000000,-0.00000000,0.01430512,-0.01429624,0.04045678,-0.04045648,0.30391315,-0.30394288,3.38754275,-3.38761465,0.23448375,-0.23450066,0.00000000,-0.00000000
-2.29614807,3.66525501,-3.66530885,0.00231516,-0.00231549,0.00000000,-0.00000000,0.01509072,-0.01508121,0.04025634,-0.04025582,0.29706463,-0.29709498,3.36502762,-3.36508726,0.22999130,-0.23000868,0.00000000,-0.00000000
-2.29014507,3.64074318,-3.64078649,0.00227238,-0.00227274,0.00000000,-0.00000000,0.01593394,-0.01592379,0.04006884,-0.04006806,0.29012152,-0.29015181,3.34286951,-3.34291720,0.22543915,-0.22545649,0.00000000,-0.00000000
-2.28414207,3.61661789,-3.61665090,0.00222686,-0.00222724,0.00000000,-0.00000000,0.01683579,-0.01682498,0.03990090,-0.03989985,0.28319475,-0.28322436,3.32120033,-3.32123701,0.22090346,-0.22092029,0.00000000,-0.00000000
-2.27813907,3.59303676,-3.59306036,0.00217946,-0.00217986,0.00000000,-0.00000000,0.01779660,-0.01778513,0.03975714,-0.03975584,0.27638250,-0.27641094,3.30007960,-3.30010679,0.21645288,-0.21646879,0.00000000,-0.00000000
-2.27213607,3.57008493,-3.57010050,0.00213106,-0.00213147,0.00000000,-0.00000000,0.01881606,-0.01880394,0.03964035,-0.03963881,0.26976924,-0.26979609,3.27949946,-3.27951919,0.21214742,-0.21216209,0.00000000,-0.00000000
-2.26613307,3.54778499,-3.54779427,0.00208254,-0.00208295,0.00000000,-0.00000000,0.01989319,-0.01988045,0.03955172,-0.03954997,0.26342555,-0.26345050,3.25939526,-3.25940987,0.20803786,-0.20805101,0.00000000,-0.00000000
-2.26013007,3.52611234,-3.52611729,0.00203475,-0.00203516,0.00000000,-0.00000000,0.02102641,-0.02101305,0.03949121,-0.03948929,0.25740886,-0.25743165,3.23966083,-3.23967284,0.20416562,-0.20417704,0.00000000,-0.00000000
-2.25412706,3.50501513,-3.50501769,0.00198855,-0.00198896,0.00000000,-0.00000000,0.02221352,-0.02219956,0.03945804,-0.03945598,0.25176482,-0.25178527,3.22016786,-3.22017977,0.20056316,-0.20057270,0.00000000,-0.00000000
-2.24812406,3.48443719,-3.48443906,0.00194477,-0.00194516,0.00000000,-0.00000000,0.02345178,-0.02343726,0.03945125,-0.03944907,0.24652933,-0.24654728,3.20078788,-3.20080192,0.19725475,-0.19726232,0.00000000,-0.00000000
-2.24212106,3.46434235,-3.46434478,0.00190423,-0.00190460,0.00000000,-0.00000000,0.02473798,-0.02472293,0.03947025,-0.03946797,0.24173089,-0.24174622,3.18141541,-3.18143337,0.19425764,-0.19426317,0.00000000,-0.00000000
-2.23611806,3.44473824,-3.44474182,0.00186773,-0.00186807,0.00000000,-0.00000000,0.02606846,-0.02605293,0.03951539,-0.03951300,0.23739321,-0.23740577,3.16199048,-3.16201351,0.19158331,-0.19158677,0.00000000,-0.00000000
-2.23011506,3.42569764,-3.42570212,0.00183607,-0.00183637,0.00000000,-0.00000000,0.02743913,-0.02742316,0.03958845,-0.03958593,0.23353778,-0.23354741,3.14251885,-3.14254728,0.18923890,-0.18924028,0.00000000,-0.00000000
-2.22411206,3.40737543,-3.40737964,0.00181004,-0.00181029,0.00000000,-0.00000000,0.02884553,-0.02882918,0.03969312,-0.03969041,0.23018621,-0.23019269,3.12308814,-3.12312140,0.18722856,-0.18722786,0.00000000,-0.00000000
-2.21810905,3.39001969,-3.39002147,0.00179042,-0.00179062,0.00000000,-0.00000000,0.03028277,-0.03026609,0.03983519,-0.03983223,0.22736219,-0.22736527,3.10387857,-3.10391509,0.18555470,-0.18555190,0.00000000,-0.00000000
-2.21210605,3.37397555,-3.37397175,0.00177797,-0.00177811,0.00000000,-0.00000000,0.03174552,-0.03172858,0.04002281,-0.04001949,0.22509290,-0.22509226,3.08516695,-3.08520422,0.18421892,-0.18421401,0.00000000,-0.00000000
-2.20610305,3.35968099,-3.35966756,0.00177344,-0.00177352,0.00000000,-0.00000000,0.03322794,-0.03321080,0.04026637,-0.04026257,0.22340979,-0.22340505,3.06732347,-3.06735808,0.18322274,-0.18321568,0.00000000,-0.00000000
-2.20010005,3.34765442,-3.34762660,0.00177755,-0.00177756,0.00000000,-0.00000000,0.03472356,-0.03470632,0.04057838,-0.04057395,0.22234855,-0.22233928,3.05080083,-3.05082862,0.18256785,-0.18255863,0.00000000,-0.00000000
-2.19409705,3.33847427,-3.33842680,0.00179098,-0.00179090,0.00000000,-0.00000000,0.03622526,-0.03620799,0.04097302,-0.04096780,0.22194841,-0.22193414,3.03611614,-3.03613241,0.18225616,-0.18224473,0.00000000,-0.00000000
-2.18809405,3.33275139,-3.33267882,0.00181431,-0.00181416,0.00000000,-0.00000000,0.03772507,-0.03770787,0.04146567,-0.04145948,0.22225069,-0.22223093,3.02382618,-3.02382595,0.18228929,-0.18227562,0.00000000,-0.00000000
-2.18209105,3.33109573,-3.33099273,0.00184807,-0.00184783,0.00000000,-0.00000000,0.03921409,-0.03919708,0.04207218,-0.04206486,0.22329672,-0.22327100,3.01449748,-3.01447581,0.18266795,-0.18265201,0.00000000,-0.00000000
-2.17608804,3.33407894,-3.33394069,0.00189266,-0.00189232,0.00000000,-0.00000000,0.04068244,-0.04066573,0.04280814,-0.04279951,0.22512525,-0.22509311,3.00867256,-3.00862483,0.18339091,-0.18337269,0.00000000,-0.00000000
-2.17008504,3.34219508,-3.34201759,0.00194832,-0.00194789,0.00000000,-0.00000000,0.04211912,-0.04210285,0.04368800,-0.04367791,0.22776948,-0.22773055,3.00683437,-3.00675664,0.18445391,-0.18443345,0.00000000,-0.00000000
-2.16408204,3.35582164,-3.35560215,0.00201514,-0.00201462,0.00000000,-0.00000000,0.04351204,-0.04349635,0.04472419,-0.04471250,0.23125391,-0.23120791,3.00937084,-3.00926018,0.18584847,-0.18582584,0.00000000,-0.00000000
-2.15807904,3.37518325,-3.37492050,0.00209301,-0.00209240,0.00000000,-0.00000000,0.04484803,-0.04483308,0.04592629,-0.04591292,0.23559124,-0.23553801,3.01654176,-3.01639649,0.18756066,-0.18753598,0.00000000,-0.00000000
-2.15207604,3.40032019,-3.40001471,0.00218163,-0.00218092,0.00000000,-0.00000000,0.04611292,-0.04609886,0.04730025,-0.04728513,0.24077936,-0.24071890,3.02844972,-3.02826970,0.18957011,-0.18954358,0.00000000,-0.00000000
-2.14607304,3.43106377,-3.43071805,0.00228043,-0.00227965,0.00000000,-0.00000000,0.04729169,-0.04727870,0.04884768,-0.04883079,0.24679880,-0.24673129,3.04501712,-3.04480389,0.19184914,-0.19182101,0.00000000,-0.00000000
-2.14007004,3.46702011,-3.46663869,0.00238866,-0.00238779,0.00000000,-0.00000000,0.04836869,-0.04835694,0.05056535,-0.05054674,0.25361073,-0.25353653,3.06597046,-3.06572738,0.19436221,-0.19433281,0.00000000,-0.00000000
-2.13406703,3.50756351,-3.50715302,0.00250529,-0.00250435,0.00000000,-0.00000000,0.04932794,-0.04931761,0.05244484,-0.05242459,0.26115553,-0.26107522,3.09083316,-3.09056538,0.19706566,-0.19703541,0.00000000,-0.00000000
-2.12806403,3.55184008,-3.55140916,0.00262909,-0.00262811,0.00000000,-0.00000000,0.05015346,-0.05014472,0.05447237,-0.05445062,0.26935227,-0.26926663,3.11892726,-3.11864172,0.19990795,-0.19987731,0.00000000,-0.00000000
-2.12206103,3.59878173,-3.59834081,0.00275864,-0.00275761,0.00000000,-0.00000000,0.05082965,-0.05082266,0.05662887,-0.05660581,0.27809889,-0.27800889,3.14938439,-3.14908962,0.20283007,-0.20279959,0.00000000,-0.00000000
-2.11605803,3.64713003,-3.64669109,0.00289232,-0.00289126,0.00000000,-0.00000000,0.05134176,-0.05133668,0.05889024,-0.05886612,0.28727335,-0.28718017,3.18116540,-3.18087134,0.20576657,-0.20573684,0.00000000,-0.00000000
-2.11005503,3.69546903,-3.69504531,0.00302836,-0.00302729,0.00000000,-0.00000000,0.05167632,-0.05167326,0.06122784,-0.06120293,0.29673556,-0.29664052,3.21308797,-3.21280568,0.20864674,-0.20861838,0.00000000,-0.00000000
-2.10405203,3.74226573,-3.74187126,0.00316492,-0.00316385,0.00000000,-0.00000000,0.05182155,-0.05182064,0.06360913,-0.06358377,0.30633003,-0.30623460,3.24386107,-3.24360238,0.21139614,-0.21136982,0.00000000,-0.00000000
-2.09804902,3.78591620,-3.78556542,0.00330006,-0.00329902,0.00000000,-0.00000000,0.05176788,-0.05176921,0.06599850,-0.06597304,0.31588931,-0.31579507,3.27212453,-3.27190168,0.21393842,-0.21391480,0.00000000,-0.00000000
-2.09204602,3.82479562,-3.82450287,0.00343187,-0.00343087,0.00000000,-0.00000000,0.05150827,-0.05151188,0.06835821,-0.06833301,0.32523790,-0.32514648,3.29649225,-3.29631746,0.21619722,-0.21617695,0.00000000,-0.00000000
-2.08604302,3.85730975,-3.85708881,0.00355846,-0.00355751,0.00000000,-0.00000000,0.05103857,-0.05104448,0.07064938,-0.07062482,0.33419656,-0.33410961,3.31559693,-3.31548201,0.21809814,-0.21808186,0.00000000,-0.00000000
-2.08004002,3.88194583,-3.88180951,0.00367804,-0.00367716,0.00000000,-0.00000000,0.05035776,-0.05036597,0.07283309,-0.07280955,0.34258686,-0.34250602,3.32813455,-3.32809051,0.21957077,-0.21955906,0.00000000,-0.00000000
-2.07403702,3.89732067,-3.89728037,0.00378893,-0.00378813,0.00000000,-0.00000000,0.04946815,-0.04947861,0.07487142,-0.07484925,0.35023580,-0.35016265,3.33290669,-3.33294337,0.22055056,-0.22054392,0.00000000,-0.00000000
-2.06803402,3.90222396,-3.90228928,0.00388965,-0.00388895,0.00000000,-0.00000000,0.04837544,-0.04838806,0.07672845,-0.07670801,0.35698028,-0.35691628,3.32885895,-3.32898470,0.22098054,-0.22097943,0.00000000,-0.00000000
-2.06203102,3.89565503,-3.89583352,0.00397891,-0.00397832,0.00000000,-0.00000000,0.04708866,-0.04710332,0.07837125,-0.07835284,0.36267131,-0.36261779,3.31511405,-3.31533546,0.22081285,-0.22081763,0.00000000,-0.00000000
-2.05602801,3.87685187,-3.87714880,0.00405565,-0.00405518,0.00000000,-0.00000000,0.04562007,-0.04563661,0.07977062,-0.07975452,0.36717776,-0.36713587,3.29099827,-3.29131996,0.22000995,-0.22002088,0.00000000,-0.00000000
-2.05002501,3.84531128,-3.84572948,0.00411905,-0.00411871,0.00000000,-0.00000000,0.04398487,-0.04400312,0.08090181,-0.08088825,0.37038955,-0.37036024,3.25606054,-3.25648505,0.21854554,-0.21856277,0.00000000,-0.00000000
-2.04402201,3.80079971,-3.80133952,0.00416855,-0.00416834,0.00000000,-0.00000000,0.04220093,-0.04222067,0.08174502,-0.08173419,0.37222017,-0.37220414,3.21008352,-3.21061120,0.21640509,-0.21642866,0.00000000,-0.00000000
-2.03801901,3.74335460,-3.74401393,0.00420383,-0.00420376,0.00000000,-0.00000000,0.04028831,-0.04030932,0.08228572,-0.08227775,0.37260844,-0.37260617,3.15308648,-3.15371558,0.21358606,-0.21361591,0.00000000,-0.00000000
-2.03201601,3.67327670,-3.67405112,0.00422481,-0.00422487,0.00000000,-0.00000000,0.03826886,-0.03829088,0.08251482,-0.08250979,0.37151949,-0.37153122,3.08532040,-3.08604710,0.21009775,-0.21013372,0.00000000,-0.00000000
-2.02601301,3.59111392,-3.59199686,0.00423161,-0.00423181,0.00000000,-0.00000000,0.03616562,-0.03618840,0.08242862,-0.08242656,0.36894497,-0.36897067,3.00725554,-3.00807412,0.20596085,-0.20600267,0.00000000,-0.00000000
-2.02001001,3.49763786,-3.49862084,0.00422457,-0.00422489,0.00000000,-0.00000000,0.03400234,-0.03402563,0.08202866,-0.08202954,0.36490243,-0.36494184,2.91956250,-2.92046552,0.20120664,-0.20125395,0.00000000,-0.00000000
-2.01400700,3.39381425,-3.39488719,0.00420415,-0.00420461,0.00000000,-0.00000000,0.03180292,-0.03182646,0.08132138,-0.08132513,0.35943403,-0.35948667,2.82308767,-2.82406624,0.19587596,-0.19592833,0.00000000,-0.00000000
-2.00800400,3.28076898,-3.28192052,0.00417100,-0.00417158,0.00000000,-0.00000000,0.02959086,-0.02961439,0.08031765,-0.08032417,0.35260460,-0.35266978,2.71882443,-2.71986849,0.19001799,-0.19007492,0.00000000,-0.00000000
-2.00200100,3.15975115,-3.16096898,0.00412582,-0.00412651,0.00000000,-0.00000000,0.02738880,-0.02741210,0.07903227,-0.07904141,0.34449915,-0.34457599,2.60788133,-2.60897996,0.18368883,-0.18374976,0.00000000,-0.00000000
