energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-3.16058029,3.28740048,3.38367169,1.58595502,0.00083410,0.13902476,0.88948796,0.00000000,0.82557817,0.46383568
-3.15457729,3.36374569,3.44724953,1.62272734,0.00095882,0.14389867,0.90468601,0.00000000,0.85209867,0.47852728
-3.14857429,3.42739225,3.49518900,1.65265371,0.00109834,0.14814945,0.91714901,0.00000000,0.87545383,0.49220328
-3.14257129,3.47797720,3.52706065,1.67550514,0.00125327,0.15172077,0.92693429,0.00000000,0.89543355,0.50483294
-3.13656828,3.51543113,3.54283404,1.69120841,0.00142405,0.15456831,0.93414545,0.00000000,0.91189811,0.51641353
-3.13056528,3.53996669,3.54287064,1.69984396,0.00161087,0.15666075,0.93892382,0.00000000,0.92477959,0.52696635
-3.12456228,3.55205629,3.52790191,1.70163818,0.00181362,0.15798032,0.94143871,0.00000000,0.93408054,0.53653161
-3.11855928,3.55240039,3.49899378,1.69695055,0.00203182,0.15852293,0.94187692,0.00000000,0.93986998,0.54516225
-3.11255628,3.54188777,3.45749890,1.68625624,0.00226464,0.15829787,0.94043214,0.00000000,0.94227702,0.55291715
-3.10655328,3.52154971,3.40499878,1.67012477,0.00251083,0.15732702,0.93729458,0.00000000,0.94148224,0.55985407
-3.10055028,3.49251042,3.34323860,1.64919597,0.00276870,0.15564375,0.93264155,0.00000000,0.93770754,0.56602280
-3.09454727,3.45593597,3.27405731,1.62415404,0.00303612,0.15329146,0.92662934,0.00000000,0.93120481,0.57145888
-3.08854427,3.41298428,3.19931640,1.59570101,0.00331055,0.15032192,0.91938677,0.00000000,0.92224400,0.57617835
-3.08254127,3.36475853,3.12083032,1.56453079,0.00358903,0.14679343,0.91101075,0.00000000,0.91110139,0.58017386
-3.07653827,3.31226603,3.04030163,1.53130483,0.00386825,0.14276889,0.90156395,0.00000000,0.89804838,0.58341234
-3.07053527,3.25638450,2.95926359,1.49663056,0.00414460,0.13831400,0.89107468,0.00000000,0.88334157,0.58583459
-3.06453227,3.19783709,2.87903257,1.46104332,0.00441422,0.13349539,0.87953889,0.00000000,0.86721448,0.58735668
-3.05852926,3.13717711,2.80067208,1.42499266,0.00467313,0.12837912,0.86692421,0.00000000,0.84987129,0.58787321
-3.05252626,3.07478276,2.72496956,1.38883335,0.00491729,0.12302922,0.85317555,0.00000000,0.83148276,0.58726232
-3.04652326,3.01086185,2.65242667,1.35282131,0.00514272,0.11750665,0.83822219,0.00000000,0.81218457,0.58539205
-3.04052026,2.94546572,2.58326287,1.31711463,0.00534561,0.11186842,0.82198566,0.00000000,0.79207786,0.58212792
-3.03451726,2.87851133,2.51743164,1.28177922,0.00552242,0.10616708,0.80438823,0.00000000,0.77123189,0.57734109
-3.02851426,2.80980995,2.45464807,1.24679865,0.00566999,0.10045045,0.78536136,0.00000000,0.74968850,0.57091678
-3.02251126,2.73910068,2.39442604,1.21208767,0.00578564,0.09476157,0.76485371,0.00000000,0.72746802,0.56276247
-3.01650825,2.66608678,2.33612280,1.17750839,0.00586722,0.08913890,0.74283840,0.00000000,0.70457610,0.55281536
-3.01050525,2.59047288,2.27898863,1.14288833,0.00591323,0.08361665,0.71931906,0.00000000,0.68101115,0.54104874
-3.00450225,2.51200095,2.22221890,1.10803935,0.00592282,0.07822519,0.69433447,0.00000000,0.65677171,0.52747692
-2.99849925,2.43048327,2.16500615,1.07277643,0.00589583,0.07299162,0.66796157,0.00000000,0.63186346,0.51215839
-2.99249625,2.34583077,2.10658964,1.03693545,0.00583281,0.06794018,0.64031677,0.00000000,0.60630537,0.49519719
-2.98649325,2.25807551,2.04630023,1.00038913,0.00573500,0.06309281,0.61155555,0.00000000,0.58013479,0.47674226
-2.98049025,2.16738636,1.98359881,0.96306027,0.00560425,0.05846953,0.58187047,0.00000000,0.55341106,0.45698494
-2.97448724,2.07407729,1.91810678,0.92493207,0.00544303,0.05408876,0.55148763,0.00000000,0.52621770,0.43615478
-2.96848424,1.97860833,1.84962763,0.88605476,0.00525431,0.04996754,0.52066198,0.00000000,0.49866292,0.41451373
-2.96248124,1.88157916,1.77815919,0.84654872,0.00504149,0.04612167,0.48967158,0.00000000,0.47087870,0.39234922
-2.95647824,1.78371614,1.70389637,0.80660381,0.00480829,0.04256563,0.45881117,0.00000000,0.44301842,0.36996627
-2.95047524,1.68585350,1.62722498,0.76647531,0.00455866,0.03931256,0.42838529,0.00000000,0.41525329,0.34767907
-2.94447224,1.58890982,1.54870731,0.72647657,0.00429668,0.03637397,0.39870136,0.00000000,0.38776780,0.32580240
-2.93846923,1.49386084,1.46906065,0.68696907,0.00402642,0.03375951,0.37006274,0.00000000,0.36075455,0.30464324
-2.93246623,1.40171021,1.38913012,0.64835025,0.00375190,0.03147664,0.34276223,0.00000000,0.33440853,0.28449276
-2.92646323,1.31345907,1.30985729,0.61103982,0.00347694,0.02953021,0.31707601,0.00000000,0.30892148,0.26561916
-2.92046023,1.23007604,1.23224618,0.57546518,0.00320512,0.02792214,0.29325831,0.00000000,0.28447631,0.24826134
-2.91445723,1.15246857,1.15732827,0.54204658,0.00293968,0.02665101,0.27153663,0.00000000,0.26124192,0.23262378
-2.90845423,1.08145677,1.08612789,0.51118273,0.00268352,0.02571176,0.25210794,0.00000000,0.23936870,0.21887255
-2.90245123,1.01775049,1.01962940,0.48323725,0.00243909,0.02509540,0.23513541,0.00000000,0.21898478,0.20713264
-2.89644822,0.96193034,0.95874729,0.45852666,0.00220843,0.02478880,0.22074608,0.00000000,0.20019314,0.19748648
-2.89044522,0.91443320,0.90429998,0.43731014,0.00199314,0.02477463,0.20902907,0.00000000,0.18306974,0.18997379
-2.88444222,0.87554240,0.85698814,0.41978151,0.00179437,0.02503133,0.20003459,0.00000000,0.16766255,0.18459252
-2.87843922,0.84538281,0.81737781,0.40606359,0.00161286,0.02553329,0.19377337,0.00000000,0.15399152,0.18130094
-2.87243622,0.82392070,0.78588859,0.39620500,0.00144896,0.02625107,0.19021687,0.00000000,0.14204951,0.18002059
-2.86643322,0.81096826,0.76278681,0.39017958,0.00130267,0.02715187,0.18929787,0.00000000,0.13180388,0.18064024
-2.86043022,0.80619247,0.74818351,0.38788818,0.00117366,0.02820003,0.19091167,0.00000000,0.12319881,0.18302035
-2.85442721,0.80912783,0.74203691,0.38916285,0.00106136,0.02935773,0.19491779,0.00000000,0.11615817,0.18699833
-2.84842421,0.81919252,0.74415892,0.39377311,0.00096497,0.03058579,0.20114229,0.00000000,0.11058868,0.19239397
-2.84242121,0.83570728,0.75422505,0.40143412,0.00088353,0.03184455,0.20938062,0.00000000,0.10638341,0.19901527
-2.83641821,0.85791648,0.77178734,0.41181629,0.00081596,0.03309480,0.21940101,0.00000000,0.10342532,0.20666431
-2.83041521,0.88501060,0.79628957,0.42455616,0.00076112,0.03429884,0.23094858,0.00000000,0.10159077,0.21514293
-2.82441221,0.91614927,0.82708416,0.43926793,0.00071783,0.03542139,0.24374991,0.00000000,0.10075292,0.22425825
-2.81840920,0.95048434,0.86345019,0.45555551,0.00068491,0.03643062,0.25751819,0.00000000,0.10078477,0.23382765
-2.81240620,0.98718197,0.90461201,0.47302430,0.00066123,0.03729894,0.27195885,0.00000000,0.10156198,0.24368308
-2.80640320,1.02544316,0.94975779,0.49129261,0.00064571,0.03800381,0.28677544,0.00000000,0.10296517,0.25367475
-2.80040020,1.06452202,0.99805754,0.51000215,0.00063735,0.03852830,0.30167579,0.00000000,0.10488181,0.26367367
-2.79439720,1.10374112,1.04868017,0.52882716,0.00063525,0.03886148,0.31637809,0.00000000,0.10720761,0.27357339
-2.78839420,1.14250339,1.10080911,0.54748204,0.00063857,0.03899864,0.33061677,0.00000000,0.10984743,0.28329050
-2.78239120,1.18030041,1.15365620,0.56572706,0.00064661,0.03894122,0.34414798,0.00000000,0.11271570,0.29276411
-2.77638819,1.21671657,1.20647346,0.58337194,0.00065873,0.03869659,0.35675434,0.00000000,0.11573642,0.30195424
-2.77038519,1.25142936,1.25856262,0.60027739,0.00067436,0.03827756,0.36824889,0.00000000,0.11884276,0.31083917
-2.76438219,1.28420569,1.30928226,0.61635443,0.00069302,0.03770172,0.37847796,0.00000000,0.12197633,0.31941205
-2.75837919,1.31489477,1.35805259,0.63156160,0.00071428,0.03699061,0.38732286,0.00000000,0.12508622,0.32767672
-2.75237619,1.34341790,1.40435786,0.64590042,0.00073773,0.03616877,0.39470037,0.00000000,0.12812785,0.33564317
-2.74637319,1.36975590,1.44774670,0.65940914,0.00076301,0.03526267,0.40056189,0.00000000,0.13106179,0.34332277
-2.74037019,1.39393495,1.48783058,0.67215543,0.00078976,0.03429968,0.40489146,0.00000000,0.13385251,0.35072362
-2.73436718,1.41601163,1.52428083,0.68422814,0.00081760,0.03330699,0.40770270,0.00000000,0.13646730,0.35784620
-2.72836418,1.43605821,1.55682461,0.69572886,0.00084617,0.03231062,0.40903487,0.00000000,0.13887531,0.36467977
-2.72236118,1.45414883,1.58524026,0.70676354,0.00087507,0.03133451,0.40894826,0.00000000,0.14104677,0.37119954
-2.71635818,1.47034753,1.60935250,0.71743466,0.00090387,0.03039982,0.40751922,0.00000000,0.14295263,0.37736495
-2.71035518,1.48469879,1.62902797,0.72783447,0.00093213,0.02952428,0.40483516,0.00000000,0.14456428,0.38311914
-2.70435218,1.49722095,1.64417137,0.73803940,0.00095940,0.02872186,0.40098968,0.00000000,0.14585376,0.38838970
-2.69834917,1.50790295,1.65472254,0.74810599,0.00098520,0.02800250,0.39607820,0.00000000,0.14679420,0.39309071
-2.69234617,1.51670447,1.66065465,0.75806846,0.00100903,0.02737214,0.39019428,0.00000000,0.14736048,0.39712591
-2.68634317,1.52355915,1.66197352,0.76793782,0.00103042,0.02683285,0.38342675,0.00000000,0.14753020,0.40039301
-2.68034017,1.52838070,1.65871797,0.77770250,0.00104892,0.02638312,0.37585784,0.00000000,0.14728470,0.40278866
-2.67433717,1.53107135,1.65096107,0.78733030,0.00106409,0.02601833,0.36756221,0.00000000,0.14661029,0.40421413
-2.66833417,1.53153176,1.63881186,0.79677130,0.00107554,0.02573123,0.35860700,0.00000000,0.14549935,0.40458109
-2.66233117,1.52967179,1.62241732,0.80596144,0.00108297,0.02551254,0.34905259,0.00000000,0.14395147,0.40381734
-2.65632816,1.52542118,1.60196400,0.81482650,0.00108609,0.02535151,0.33895415,0.00000000,0.14197427,0.40187204
-2.65032516,1.51873934,1.57767908,0.82328603,0.00108474,0.02523657,0.32836350,0.00000000,0.13958418,0.39872024
-2.64432216,1.50962349,1.54983023,0.83125693,0.00107881,0.02515581,0.31733136,0.00000000,0.13680671,0.39436628
-2.63831916,1.49811468,1.51872422,0.83865657,0.00106830,0.02509750,0.30590952,0.00000000,0.13367650,0.38884595
-2.63231616,1.48430095,1.48470386,0.84540514,0.00105328,0.02505048,0.29415283,0.00000000,0.13023694,0.38222719
-2.62631316,1.46831781,1.44814328,0.85142723,0.00103392,0.02500450,0.28212085,0.00000000,0.12653941,0.37460929
-2.62031016,1.45034563,1.40944153,0.85665265,0.00101045,0.02495041,0.26987897,0.00000000,0.12264209,0.36612055
-2.61430715,1.43060437,1.36901479,0.86101664,0.00098319,0.02488034,0.25749892,0.00000000,0.11860854,0.35691448
-2.60830415,1.40934605,1.32728729,0.86445952,0.00095251,0.02478773,0.24505865,0.00000000,0.11450585,0.34716485
-2.60230115,1.38684527,1.28468163,0.86692615,0.00091884,0.02466733,0.23264162,0.00000000,0.11040264,0.33705957
-2.59629815,1.36338872,1.24160864,0.86836537,0.00088262,0.02451516,0.22033551,0.00000000,0.10636699,0.32679394
-2.59029515,1.33926423,1.19845758,0.86872968,0.00084434,0.02432838,0.20823058,0.00000000,0.10246417,0.31656349
-2.58429215,1.31475016,1.15558702,0.86797534,0.00080450,0.02410521,0.19641761,0.00000000,0.09875461,0.30655672
-2.57828914,1.29010585,1.11331696,0.86606320,0.00076358,0.02384481,0.18498586,0.00000000,0.09529188,0.29694825
-2.57228614,1.26556364,1.07192255,0.86296021,0.00072207,0.02354714,0.17402096,0.00000000,0.09212103,0.28789250
-2.56628314,1.24132311,1.03162979,0.85864169,0.00068042,0.02321293,0.16360298,0.00000000,0.08927722,0.27951842
-2.56028014,1.21754777,0.99261332,0.85309447,0.00063909,0.02284354,0.15380490,0.00000000,0.08678472,0.27192539
-2.55427714,1.19436437,0.95499651,0.84632044,0.00059848,0.02244096,0.14469137,0.00000000,0.08465642,0.26518045
-2.54827414,1.17186488,0.91885361,0.83834073,0.00055897,0.02200782,0.13631807,0.00000000,0.08289376,0.25931714
-2.54227114,1.15011090,0.88421404,0.82919990,0.00052091,0.02154732,0.12873147,0.00000000,0.08148719,0.25433577
-2.53626813,1.12914021,0.85106833,0.81897009,0.00048462,0.02106335,0.12196911,0.00000000,0.08041701,0.25020524
-2.53026513,1.10897496,0.81937546,0.80775476,0.00045038,0.02056042,0.11606037,0.00000000,0.07965476,0.24686621
-2.52426213,1.08963098,0.78907123,0.79569168,0.00041846,0.02004379,0.11102749,0.00000000,0.07916479,0.24423550
-2.51825913,1.07112752,0.76007701,0.78295490,0.00038911,0.01951939,0.10688692,0.00000000,0.07890627,0.24221141
-2.51225613,1.05349685,0.73230876,0.76975550,0.00036255,0.01899393,0.10365073,0.00000000,0.07883530,0.24067977
-2.50625313,1.03679305,0.70568549,0.75634088,0.00033899,0.01847479,0.10132804,0.00000000,0.07890711,0.23952036
-2.50025013,1.02109932,0.68013705,0.74299245,0.00031861,0.01797003,0.09992630,0.00000000,0.07907828,0.23861336
-2.49424712,1.00653349,0.65561078,0.73002177,0.00030162,0.01748827,0.09945232,0.00000000,0.07930882,0.23784560
-2.48824412,0.99325119,0.63207675,0.71776500,0.00028815,0.01703861,0.09991291,0.00000000,0.07956408,0.23711636
-2.48224112,0.98144652,0.60953152,0.70657599,0.00027838,0.01663045,0.10131521,0.00000000,0.07981630,0.23634229
-2.47623812,0.97135007,0.58800016,0.69681797,0.00027244,0.01627332,0.10366644,0.00000000,0.08004591,0.23546152
-2.47023512,0.96322452,0.56753666,0.68885432,0.00027044,0.01597668,0.10697332,0.00000000,0.08024236,0.23443663
-2.46423212,0.95735790,0.54822283,0.68303872,0.00027246,0.01574970,0.11124100,0.00000000,0.08040460,0.23325650
-2.45822911,0.95405502,0.53016576,0.67970503,0.00027858,0.01560098,0.11647172,0.00000000,0.08054112,0.23193710
-2.45222611,0.95362764,0.51349421,0.67915742,0.00028881,0.01553838,0.12266324,0.00000000,0.08066967,0.23052116
-2.44622311,0.95638398,0.49835419,0.68166127,0.00030316,0.01556878,0.12980708,0.00000000,0.08081654,0.22907697
-2.44022011,0.96261838,0.48490407,0.68743526,0.00032157,0.01569786,0.13788692,0.00000000,0.08101573,0.22769639
-2.43421711,0.97260179,0.47330963,0.69664524,0.00034396,0.01592996,0.14687708,0.00000000,0.08130778,0.22649238
-2.42821411,0.98657387,0.46373932,0.70940012,0.00037022,0.01626795,0.15674142,0.00000000,0.08173861,0.22559610
-2.42221111,1.00473728,0.45636023,0.72575033,0.00040018,0.01671320,0.16743257,0.00000000,0.08235825,0.22515400
-2.41620810,1.02725481,0.45133490,0.74568897,0.00043367,0.01726555,0.17889179,0.00000000,0.08321967,0.22532493
-2.41020510,1.05424944,0.44881920,0.76915565,0.00047049,0.01792337,0.19104941,0.00000000,0.08437767,0.22627747
-2.40420210,1.08580762,0.44896152,0.79604317,0.00051043,0.01868374,0.20382581,0.00000000,0.08588800,0.22818764
-2.39819910,1.12198552,0.45190312,0.82620661,0.00055330,0.01954258,0.21713310,0.00000000,0.08780661,0.23123696
-2.39219610,1.16281784,0.45777966,0.85947452,0.00059893,0.02049494,0.23087722,0.00000000,0.09018906,0.23561081
-2.38619310,1.20832849,0.46672361,0.89566154,0.00064720,0.02153525,0.24496047,0.00000000,0.09309016,0.24149717
-2.38019010,1.25854236,0.47886733,0.93458193,0.00069803,0.02265763,0.25928426,0.00000000,0.09656371,0.24908530
-2.37418709,1.31349693,0.49434632,0.97606293,0.00075144,0.02385621,0.27375193,0.00000000,0.10066223,0.25856450
-2.36818409,1.37325278,0.51330226,1.01995729,0.00080754,0.02512542,0.28827140,0.00000000,0.10543678,0.27012241
-2.36218109,1.43790160,0.53588528,1.06615395,0.00086652,0.02646021,0.30275754,0.00000000,0.11093661,0.28394282
-2.35617809,1.50757080,0.56225504,1.11458611,0.00092872,0.02785627,0.31713396,0.00000000,0.11720861,0.30020274
-2.35017509,1.58242349,0.59258021,1.16523594,0.00099458,0.02931012,0.33133419,0.00000000,0.12429659,0.31906839
-2.34417209,1.66265344,0.62703585,1.21813532,0.00106463,0.03081912,0.34530210,0.00000000,0.13224017,0.34069021
-2.33816908,1.74847427,0.66579864,1.27336236,0.00113953,0.03238139,0.35899143,0.00000000,0.14107332,0.36519670
-2.33216608,1.84010305,0.70903971,1.33103353,0.00121998,0.03399560,0.37236459,0.00000000,0.15082261,0.39268717
-2.32616308,1.93773867,0.75691524,1.39129159,0.00130676,0.03566065,0.38539070,0.00000000,0.16150507,0.42322362
-2.32016008,2.04153565,0.80955497,1.45428979,0.00140063,0.03737529,0.39804294,0.00000000,0.17312580,0.45682201
-2.31415708,2.15157468,0.86704921,1.52017302,0.00150235,0.03913765,0.41029552,0.00000000,0.18567541,0.49344322
-2.30815408,2.26783132,0.92943469,1.58905687,0.00161256,0.04094473,0.42212041,0.00000000,0.19912745,0.53298435
-2.30215108,2.39014476,0.99668014,1.66100570,0.00173179,0.04279184,0.43348407,0.00000000,0.21343588,0.57527072
-2.29614807,2.51818847,1.06867228,1.73601098,0.00186038,0.04467211,0.44434440,0.00000000,0.22853292,0.62004931
-2.29014507,2.65144478,1.14520317,1.81397115,0.00199842,0.04657607,0.45464828,0.00000000,0.24432724,0.66698406
-2.28414207,2.78918535,1.22595969,1.89467420,0.00214572,0.04849125,0.46432973,0.00000000,0.26070293,0.71565377
-2.27813907,2.93045920,1.31051591,1.97778430,0.00230178,0.05040197,0.47330902,0.00000000,0.27751913,0.76555294
-2.27213607,3.07408978,1.39832922,2.06283322,0.00246572,0.05228929,0.48149274,0.00000000,0.29461074,0.81609596
-2.26613307,3.21868194,1.48874055,2.14921744,0.00263631,0.05413111,0.48877502,0.00000000,0.31179003,0.86662483
-2.26013007,3.36263950,1.58097917,2.23620137,0.00281194,0.05590244,0.49503970,0.00000000,0.32884943,0.91642050
-2.25412706,3.50419318,1.67417224,2.32292687,0.00299065,0.05757592,0.50016356,0.00000000,0.34556541,0.96471766
-2.24812406,3.64143834,1.76735887,2.40842884,0.00317016,0.05912245,0.50402039,0.00000000,0.36170329,1.01072256
-2.24212106,3.77238147,1.85950855,2.49165656,0.00334791,0.06051205,0.50648567,0.00000000,0.37702306,1.05363342
-2.23611806,3.89499363,1.94954335,2.57149986,0.00352114,0.06171473,0.50744168,0.00000000,0.39128584,1.09266263
-2.23011506,4.00726880,2.03636306,2.64681928,0.00368695,0.06270157,0.50678283,0.00000000,0.40426088,1.12705992
-2.22411206,4.10728484,2.11887258,2.71647895,0.00384239,0.06344574,0.50442081,0.00000000,0.41573275,1.15613554
-2.21810905,4.19326441,2.19601036,2.77938090,0.00398458,0.06392358,0.50028934,0.00000000,0.42550846,1.17928246
-2.21210605,4.26363315,2.26677692,2.83449931,0.00411077,0.06411554,0.49434837,0.00000000,0.43342415,1.19599652
-2.20610305,4.31707274,2.33026233,2.88091349,0.00421846,0.06400707,0.48658736,0.00000000,0.43935111,1.20589373
-2.20010005,4.35256638,2.38567162,2.91783809,0.00430548,0.06358932,0.47702759,0.00000000,0.44320076,1.20872372
-2.19409705,4.36943471,2.43234710,2.94464939,0.00437007,0.06285968,0.46572333,0.00000000,0.44492841,1.20437894
-2.18809405,4.36736074,2.46978691,2.96090667,0.00441095,0.06182203,0.45276176,0.00000000,0.44453551,1.19289888
-2.18209105,4.34640262,2.49765887,2.96636776,0.00442733,0.06048686,0.43826183,0.00000000,0.44207031,1.17446926
-2.17608804,4.30699385,2.51580953,2.96099839,0.00441902,0.05887106,0.42237185,0.00000000,0.43762692,1.14941631
-2.17008504,4.24993106,2.52426788,2.94497484,0.00438633,0.05699751,0.40526620,0.00000000,0.43134262,1.11819612
-2.16408204,4.17635008,2.52324380,2.91868006,0.00433013,0.05489445,0.38714105,0.00000000,0.42339371,1.08137983
-2.15807904,4.08769130,2.51312151,2.88269348,0.00425179,0.05259471,0.36820952,0.00000000,0.41398987,1.03963527
-2.15207604,3.98565629,2.49444821,2.83777506,0.00415311,0.05013470,0.34869634,0.00000000,0.40336746,0.99370578
-2.14607304,3.87215727,2.46791870,2.78484426,0.00403629,0.04755341,0.32883227,0.00000000,0.39178190,0.94438730
-2.14007004,3.74926204,2.43435647,2.72495496,0.00390380,0.04489121,0.30884857,0.00000000,0.37949952,0.89250474
-2.13406703,3.61913637,2.39469216,2.65926744,0.00375833,0.04218881,0.28897163,0.00000000,0.36678924,0.83888841
-2.12806403,3.48398649,2.34994027,2.58901841,0.00360267,0.03948605,0.26941805,0.00000000,0.35391437,0.78435175
-2.12206103,3.34600366,2.30117487,2.51549044,0.00343963,0.03682097,0.25039023,0.00000000,0.34112494,0.72967096
-2.11605803,3.20731296,2.24950528,2.43998189,0.00327198,0.03422881,0.23207275,0.00000000,0.32865089,0.67556729
-2.11005503,3.06992802,2.19605251,2.36377841,0.00310232,0.03174128,0.21462942,0.00000000,0.31669620,0.62269258
-2.10405203,2.93571290,2.14192708,2.28812684,0.00293306,0.02938591,0.19820123,0.00000000,0.30543444,0.57161827
-2.09804902,2.80635211,2.08820879,2.21421251,0.00276637,0.02718559,0.18290510,0.00000000,0.29500561,0.52282811
-2.09204602,2.68332928,2.03592900,2.14314023,0.00260411,0.02515835,0.16883347,0.00000000,0.28551454,0.47671456
-2.08604302,2.56791438,1.98605551,2.07591945,0.00244786,0.02331721,0.15605455,0.00000000,0.27703073,0.43357858
-2.08004002,2.46115920,1.93948033,2.01345366,0.00229888,0.02167027,0.14461334,0.00000000,0.26958953,0.39363253
-2.07403702,2.36390045,1.89701015,1.95653388,0.00215815,0.02022093,0.13453305,0.00000000,0.26319472,0.35700582
-2.06803402,2.27676919,1.85935946,1.90583592,0.00202639,0.01896827,0.12581709,0.00000000,0.25782196,0.32375263
-2.06203102,2.20020559,1.82714598,1.86192094,0.00190409,0.01790746,0.11845124,0.00000000,0.25342325,0.29386123
-2.05602801,2.13447748,1.80088808,1.82523862,0.00179155,0.01703033,0.11240613,0.00000000,0.24993185,0.26726436
-2.05002501,2.07970120,1.78100368,1.79613228,0.00168896,0.01632599,0.10763965,0.00000000,0.24726755,0.24384999
-2.04402201,2.03586339,1.76781033,1.77484516,0.00159640,0.01578138,0.10409948,0.00000000,0.24534190,0.22347211
-2.03801901,2.00284228,1.76152595,1.76152711,0.00151394,0.01538198,0.10172543,0.00000000,0.24406327,0.20596102
-2.03201601,1.98042736,1.76226989,1.75624100,0.00144164,0.01511237,0.10045160,0.00000000,0.24334138,0.19113268
-2.02601301,1.96833637,1.77006407,1.75896839,0.00137964,0.01495678,0.10020841,0.00000000,0.24309112,0.17879704
-2.02001001,1.96622903,1.78483391,1.76961381,0.00132813,0.01489964,0.10092426,0.00000000,0.24323563,0.16876500
-2.01400700,1.97371694,1.80640914,1.78800760,0.00128741,0.01492597,0.10252706,0.00000000,0.24370831,0.16085394
-2.00800400,1.99036961,1.83452435,1.81390712,0.00125790,0.01502175,0.10494540,0.00000000,0.24445403,0.15489175
-2.00200100,2.01571668,1.86881955,1.84699643,0.00124012,0.01517417,0.10810948,0.00000000,0.24542917,0.15071956
-1.99599800,2.04924686,1.90884102,1.88688473,0.00123468,0.01537179,0.11195190,0.00000000,0.24660093,0.14819300
-1.98999500,2.09040409,1.95404272,1.93310397,0.00124227,0.01560466,0.11640808,0.00000000,0.24794580,0.14718243
-1.98399200,2.13858185,2.00378870,1.98510624,0.00126362,0.01586425,0.12141658,0.00000000,0.24944733,0.14757208
-1.97798899,2.19311644,2.05735695,2.04226149,0.00129946,0.01614344,0.12691926,0.00000000,0.25109364,0.14925837
-1.97198599,2.25328034,2.11394507,2.10385627,0.00135047,0.01643636,0.13286116,0.00000000,0.25287448,0.15214774
-1.96598299,2.31827662,2.17267810,2.16909420,0.00141723,0.01673820,0.13919035,0.00000000,0.25477848,0.15615395
-1.95997999,2.38723525,2.23261881,2.23709872,0.00150018,0.01704503,0.14585760,0.00000000,0.25679043,0.16119525
-1.95397699,2.45921232,2.29278053,2.30691870,0.00159951,0.01735355,0.15281588,0.00000000,0.25888898,0.16719148
-1.94797399,2.53319259,2.35214267,2.37753717,0.00171520,0.01766086,0.16001984,0.00000000,0.26104494,0.17406134
-1.94197099,2.60809606,2.40966853,2.44788346,0.00184689,0.01796431,0.16742512,0.00000000,0.26322010,0.18171984
-1.93596798,2.68278856,2.46432536,2.51684871,0.00199385,0.01826124,0.17498762,0.00000000,0.26536685,0.19007624
-1.92996498,2.75609647,2.51510596,2.58330454,0.00215499,0.01854893,0.18266266,0.00000000,0.26742852,0.19903233
-1.92396198,2.82682525,2.56105133,2.64612448,0.00232882,0.01882443,0.19040421,0.00000000,0.26934043,0.20848128
-1.91795898,2.89378123,2.60127358,2.70420754,0.00251340,0.01908461,0.19816411,0.00000000,0.27103158,0.21830709
-1.91195598,2.95579598,2.63497831,2.75650323,0.00270642,0.01932607,0.20589127,0.00000000,0.27242690,0.22838459
-1.90595298,3.01175238,2.66148559,2.80203704,0.00290518,0.01954530,0.21353113,0.00000000,0.27344989,0.23858000
-1.89994997,3.06061138,2.68024868,2.83993543,0.00310663,0.01973873,0.22102520,0.00000000,0.27402548,0.24875219
-1.89394697,3.10143841,2.69086971,2.86944946,0.00330747,0.01990290,0.22831090,0.00000000,0.27408306,0.25875434
-1.88794397,3.13342830,2.69311172,2.88997586,0.00350415,0.02003459,0.23532156,0.00000000,0.27355930,0.26843625
-1.88194097,3.15592784,2.68690630,2.90107478,0.00369303,0.02013108,0.24198692,0.00000000,0.27240082,0.27764708
-1.87593797,3.16845485,2.67235676,2.90248347,0.00387045,0.02019027,0.24823383,0.00000000,0.27056650,0.28623843
-1.86993497,3.17071319,2.64973635,2.89412508,0.00403280,0.02021091,0.25398737,0.00000000,0.26802923,0.29406780
-1.86393197,3.16260298,2.61948186,2.87611240,0.00417671,0.02019273,0.25917231,0.00000000,0.26477723,0.30100226
-1.85792896,3.14422565,2.58218260,2.84874618,0.00429906,0.02013661,0.26371494,0.00000000,0.26081475,0.30692227
-1.85192596,3.11588373,2.53856538,2.81250808,0.00439715,0.02004467,0.26754508,0.00000000,0.25616214,0.31172544
-1.84592296,3.07807527,2.48947598,2.76804858,0.00446879,0.01992033,0.27059834,0.00000000,0.25085545,0.31533024
-1.83991996,3.03148324,2.43585789,2.71617028,0.00451236,0.01976834,0.27281848,0.00000000,0.24494552,0.31767947
-1.83391696,2.97696030,2.37872913,2.65780714,0.00452685,0.01959475,0.27415977,0.00000000,0.23849656,0.31874333
-1.82791396,2.91550945,2.31915800,2.59400062,0.00451197,0.01940683,0.27458918,0.00000000,0.23158453,0.31852201
-1.82191096,2.84826137,2.25823861,2.52587346,0.00446812,0.01921296,0.27408843,0.00000000,0.22429514,0.31704768
-1.81590795,2.77644913,2.19706708,2.45460218,0.00439640,0.01902247,0.27265564,0.00000000,0.21672184,0.31438574
-1.80990495,2.70138110,2.13671893,2.38138904,0.00429859,0.01884548,0.27030652,0.00000000,0.20896361,0.31063531
-1.80390195,2.62441295,2.07822845,2.30743469,0.00417712,0.01869264,0.26707514,0.00000000,0.20112287,0.30592876
-1.79789895,2.54691944,2.02257043,2.23391198,0.00403496,0.01857491,0.26301402,0.00000000,0.19330344,0.30043049
