energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-3.19059530,14.74818120,0.08354751,0.14804743,0.51055156,6.38418755,1.16866705,7.80660851,1.13329611,0.00000000
-3.18459230,14.88207112,0.08274998,0.14650756,0.51055098,6.54916210,1.17459794,7.78812790,1.14528308,0.00000000
-3.17858929,15.01241073,0.08168818,0.14583208,0.50970470,6.70763136,1.18020171,7.77265884,1.15715674,0.00000000
-3.17258629,15.13765031,0.08036264,0.14603393,0.50799695,6.85819054,1.18544518,7.75994093,1.16889218,0.00000000
-3.16658329,15.25622023,0.07877860,0.14711057,0.50543166,6.99956016,1.19031461,7.74955773,1.18046628,0.00000000
-3.16058029,15.36657042,0.07694621,0.14904375,0.50203345,7.13061718,1.19481687,7.74094767,1.19185633,0.00000000
-3.15457729,15.46720510,0.07488041,0.15179959,0.49784740,7.25041845,1.19897856,7.73341861,1.20303788,0.00000000
-3.14857429,15.55671256,0.07260072,0.15532894,0.49293786,7.35821627,1.20284330,7.72616635,1.21398196,0.00000000
-3.14257129,15.63379025,0.07013081,0.15956823,0.48738617,7.45346597,1.20646714,7.71829698,1.22465197,0.00000000
-3.13656828,15.69726632,0.06749792,0.16444055,0.48128759,7.53582614,1.20991281,7.70885333,1.23500049,0.00000000
-3.13056528,15.74611871,0.06473217,0.16985721,0.47474755,7.60515247,1.21324295,7.69684539,1.24496637,0.00000000
-3.12456228,15.77949319,0.06186572,0.17571963,0.46787740,7.66148655,1.21651314,7.68128447,1.25447245,0.00000000
-3.11855928,15.79672169,0.05893193,0.18192154,0.46079003,7.70504097,1.21976510,7.66122061,1.26342415,0.00000000
-3.11255628,15.79734164,0.05596443,0.18835154,0.45359555,7.73618222,1.22302086,7.63578243,1.27170929,0.00000000
-3.10655328,15.78111683,0.05299631,0.19489579,0.44639726,7.75541261,1.22627817,7.60421809,1.27919922,0.00000000
-3.10055028,15.74805933,0.05005923,0.20144095,0.43928816,7.76335225,1.22950782,7.56593608,1.28575139,0.00000000
-3.09454727,15.69845146,0.04718279,0.20787710,0.43234817,7.76072173,1.23265293,7.52054376,1.29121329,0.00000000
-3.08854427,15.63286607,0.04439383,0.21410068,0.42564221,7.74832593,1.23563063,7.46788161,1.29542768,0.00000000
-3.08254127,15.55218282,0.04171604,0.22001720,0.41921908,7.72703874,1.23833576,7.40805118,1.29823877,0.00000000
-3.07653827,15.45759782,0.03916961,0.22554380,0.41311134,7.69778848,1.24064676,7.34143439,1.29949911,0.00000000
-3.07053527,15.35062377,0.03677104,0.23061136,0.40733589,7.66154340,1.24243306,7.26870237,1.29907667,0.00000000
-3.06453227,15.23307800,0.03453314,0.23516620,0.40189539,7.61929644,1.24356375,7.19081217,1.29686176,0.00000000
-3.05852926,15.10705627,0.03246513,0.23917125,0.39678012,7.57204880,1.24391670,7.10899032,1.29277327,0.00000000
-3.05252626,14.97489087,0.03057280,0.24260657,0.39197029,7.52079148,1.24338767,7.02470268,1.28676380,0.00000000
-3.04652326,14.83909248,0.02885885,0.24546935,0.38743849,7.46648468,1.24189854,6.93961101,1.27882336,0.00000000
-3.04052026,14.70227651,0.02732320,0.24777312,0.38315212,7.41003492,1.23940423,6.85551710,1.26898121,0.00000000
-3.03451726,14.56707563,0.02596338,0.24954648,0.37907564,7.35227029,1.23589752,6.77429645,1.25730582,0.00000000
-3.02851426,14.43604154,0.02477489,0.25083115,0.37517247,7.29391451,1.23141153,6.69782387,1.24390276,0.00000000
-3.02251126,14.31153992,0.02375160,0.25167958,0.37140640,7.23556089,1.22601946,6.62789420,1.22891059,0.00000000
-3.01650825,14.19564351,0.02288605,0.25215208,0.36774254,7.17764751,1.21983155,6.56614166,1.21249504,0.00000000
-3.01050525,14.09002863,0.02216972,0.25231373,0.36414772,7.12043516,1.21298932,6.51396180,1.19484163,0.00000000
-3.00450225,13.99588097,0.02159331,0.25223112,0.36059038,7.06398964,1.20565741,6.47243973,1.17614728,0.00000000
-2.99849925,13.91381610,0.02114685,0.25196904,0.35704006,7.00816990,1.19801350,6.44228855,1.15661127,0.00000000
-2.99249625,13.84381983,0.02081985,0.25158739,0.35346661,6.95262332,1.19023683,6.42380132,1.13642616,0.00000000
-2.98649325,13.78521264,0.02060139,0.25113826,0.34983923,6.89678930,1.18249615,6.41681922,1.11576912,0.00000000
-2.98049025,13.73664139,0.02048012,0.25066356,0.34612545,6.83991156,1.17493781,6.42071804,1.09479423,0.00000000
-2.97448724,13.69610002,0.02044431,0.25019305,0.34229032,6.78105947,1.16767470,6.43441407,1.07362615,0.00000000
-2.96848424,13.66097948,0.02048185,0.24974309,0.33829579,6.71915792,1.16077694,6.45638959,1.05235559,0.00000000
-2.96248124,13.62814568,0.02058028,0.24931599,0.33410054,6.65302496,1.15426472,6.48473712,1.03103668,0.00000000
-2.95647824,13.59404246,0.02072682,0.24890009,0.32966021,6.58141569,1.14810405,6.51722057,1.00968666,0.00000000
-2.95047524,13.55481557,0.02090840,0.24847053,0.32492809,6.50307083,1.14220543,6.55135078,0.98828749,0.00000000
-2.94447224,13.50645199,0.02111182,0.24799063,0.31985637,6.41676773,1.13642587,6.58447187,0.96678965,0.00000000
-2.93846923,13.44492849,0.02132384,0.24741387,0.31439770,6.32137172,1.13057395,6.61385461,0.94511760,0.00000000
-2.93246623,13.36636255,0.02153134,0.24668630,0.30850716,6.21588527,1.12441780,6.63679244,0.92317669,0.00000000
-2.92646323,13.26715866,0.02172154,0.24574933,0.30214440,6.09949287,1.11769551,6.65069580,0.90086104,0.00000000
-2.92046023,13.14414342,0.02188223,0.24454267,0.29527591,5.97159951,1.11012742,6.65318063,0.87806194,0.00000000
-2.91445723,12.99468324,0.02200198,0.24300737,0.28787716,5.83186099,1.10142958,6.64214702,0.85467628,0.00000000
-2.90845423,12.81677969,0.02207038,0.24108872,0.27993453,5.68020467,1.09132773,6.61584505,0.83061454,0.00000000
-2.90245123,12.60913856,0.02207830,0.23873901,0.27144692,5.51684000,1.07957097,6.57292497,0.80580786,0.00000000
-2.89644822,12.37121023,0.02201806,0.23591984,0.26242682,5.34225825,1.06594448,6.51247046,0.78021385,0.00000000
-2.89044522,12.10320045,0.02188364,0.23260417,0.25290095,5.15722180,1.05028065,6.43401400,0.75382094,0.00000000
-2.88444222,11.80605220,0.02167077,0.22877765,0.24291015,4.96274359,1.03246808,6.33753463,0.72665097,0.00000000
-2.87843922,11.48140049,0.02137704,0.22443961,0.23250877,4.76005795,1.01245809,6.22343934,0.69876000,0.00000000
-2.87243622,11.13150363,0.02100193,0.21960336,0.22176345,4.55058433,0.99026842,6.09252971,0.67023743,0.00000000
-2.86643322,10.75915501,0.02054678,0.21429597,0.21075138,4.33588567,0.96598412,5.94595644,0.64120347,0.00000000
-2.86043022,10.36758056,0.02001465,0.20855753,0.19955811,4.11762347,0.93975555,5.78516456,0.61180523,0.00000000
-2.85442721,9.96032709,0.01941027,0.20243992,0.18827504,3.89751159,0.91179378,5.61183243,0.58221170,0.00000000
-2.84842421,9.54114698,0.01873979,0.19600522,0.17699678,3.67727074,0.88236354,5.42780768,0.55260788,0.00000000
-2.84242121,9.11388435,0.01801055,0.18932368,0.16581837,3.45858556,0.85177414,5.23504307,0.52318844,0.00000000
-2.83641821,8.68236731,0.01723090,0.18247155,0.15483258,3.24306582,0.82036886,5.03553493,0.49415124,0.00000000
-2.83041521,8.25031030,0.01640985,0.17552865,0.14412741,3.03221316,0.78851314,4.83126641,0.46569100,0.00000000
-2.82441221,7.82122932,0.01555684,0.16857592,0.13378386,2.82739423,0.75658214,4.62415734,0.43799336,0.00000000
-2.81840920,7.39837245,0.01468146,0.16169295,0.12387405,2.62982100,0.72494816,4.41602178,0.41122963,0.00000000
-2.81240620,6.98466668,0.01379323,0.15495554,0.11445971,2.44053829,0.69396841,4.20853398,0.38555230,0.00000000
-2.80640320,6.58268133,0.01290129,0.14843353,0.10559123,2.26041876,0.66397346,4.00320296,0.36109158,0.00000000
-2.80040020,6.19460771,0.01201428,0.14218871,0.09730701,2.09016464,0.63525692,3.80135533,0.33795284,0.00000000
-2.79439720,5.82225393,0.01114013,0.13627314,0.08963337,1.93031597,0.60806658,3.60412581,0.31621508,0.00000000
-2.78839420,5.46705313,0.01028595,0.13072775,0.08258479,1.78126424,0.58259734,3.41245465,0.29593047,0.00000000
-2.78239120,5.13008355,0.00945794,0.12558130,0.07616462,1.64327080,0.55898618,3.22709099,0.27712471,0.00000000
-2.77638819,4.81209816,0.00866134,0.12084984,0.07036598,1.51648882,0.53730925,3.04860098,0.25979833,0.00000000
-2.77038519,4.51356179,0.00790040,0.11653650,0.06517302,1.40098785,0.51758120,2.87737994,0.24392862,0.00000000
-2.76438219,4.23469391,0.00717843,0.11263184,0.06056234,1.29677996,0.49975680,2.71366736,0.22947232,0.00000000
-2.75837919,3.97551480,0.00649782,0.10911456,0.05650457,1.20384638,0.48373463,2.55756412,0.21636870,0.00000000
-2.75237619,3.73589355,0.00586010,0.10595269,0.05296600,1.12216367,0.46936284,2.40905111,0.20454309,0.00000000
-2.74637319,3.51559610,0.00526607,0.10310508,0.04991026,1.05172848,0.45644666,2.26800866,0.19391062,0.00000000
-2.74037019,3.31433186,0.00471584,0.10052331,0.04729999,0.99257999,0.44475728,2.13423642,0.18438012,0.00000000
-2.73436718,3.13179729,0.00420896,0.09815377,0.04509836,0.94481916,0.43404196,2.00747297,0.17585802,0.00000000
-2.72836418,2.96771541,0.00374452,0.09593996,0.04327060,0.90862395,0.42403473,1.88741512,0.16825208,0.00000000
-2.72236118,2.82186972,0.00332126,0.09382481,0.04178526,0.88425990,0.41446730,1.77373625,0.16147496,0.00000000
-2.71635818,2.69413142,0.00293766,0.09175307,0.04061529,0.87208513,0.40507984,1.66610342,0.15544737,0.00000000
-2.71035518,2.58447897,0.00259200,0.08967346,0.03973900,0.87254949,0.39563103,1.56419303,0.15010083,0.00000000
-2.70435218,2.49300888,0.00228249,0.08754068,0.03914062,0.88618710,0.38590703,1.46770436,0.14537978,0.00000000
-2.69834917,2.41993712,0.00200730,0.08531711,0.03881069,0.91360214,0.37572909,1.37637101,0.14124318,0.00000000
-2.69234617,2.36559053,0.00176466,0.08297410,0.03874615,0.95544779,0.36495931,1.28996963,0.13766529,0.00000000
-2.68634317,2.33038816,0.00155285,0.08049288,0.03895011,1.01239836,0.35350457,1.20832587,0.13463583,0.00000000
-2.68034017,2.31481272,0.00137030,0.07786499,0.03943130,1.08511517,0.34131836,1.13131735,0.13215928,0.00000000
-2.67433717,2.31937264,0.00121559,0.07509225,0.04020332,1.17420684,0.32840059,1.05887349,0.13025356,0.00000000
-2.66833417,2.34455613,0.00108747,0.07218630,0.04128355,1.28018510,0.31479542,0.99097242,0.12894790,0.00000000
-2.66233117,2.39077858,0.00098489,0.06916770,0.04269182,1.40341759,0.30058728,0.92763504,0.12828022,0.00000000
-2.65632816,2.45832555,0.00090700,0.06606471,0.04444894,1.54407943,0.28589539,0.86891652,0.12829389,0.00000000
-2.65032516,2.54729371,0.00085315,0.06291175,0.04657503,1.70210545,0.27086709,0.81489585,0.12903416,0.00000000
-2.64432216,2.65753259,0.00082285,0.05974772,0.04908778,1.87714550,0.25567028,0.76566372,0.13054439,0.00000000
-2.63831916,2.78859021,0.00081582,0.05661412,0.05200071,2.06852519,0.24048547,0.72130961,0.13286211,0.00000000
-2.63231616,2.93966551,0.00083194,0.05355324,0.05532140,2.27521428,0.22549775,0.68190852,0.13601527,0.00000000
-2.62631316,3.10957071,0.00087120,0.05060638,0.05904998,2.49580523,0.21088902,0.64750823,0.14001876,0.00000000
-2.62031016,3.29670639,0.00093372,0.04781221,0.06317766,2.72850373,0.19683097,0.61811751,0.14487131,0.00000000
-2.61430715,3.49905130,0.00101969,0.04520535,0.06768567,2.97113294,0.18347891,0.59369611,0.15055308,0.00000000
-2.60830415,3.71416907,0.00112937,0.04281524,0.07254443,3.22115256,0.17096676,0.57414688,0.15702392,0.00000000
-2.60230115,3.93923244,0.00126301,0.04066532,0.07771318,3.47569318,0.15940337,0.55931050,0.16422244,0.00000000
-2.59629815,4.17106549,0.00142090,0.03877253,0.08314000,3.73160578,0.14887022,0.54896309,0.17206610,0.00000000
-2.59029515,4.40620313,0.00160327,0.03714713,0.08876227,3.98552545,0.13942048,0.54281682,0.18045210,0.00000000
-2.58429215,4.64096642,0.00181035,0.03579294,0.09450766,4.23394760,0.13107946,0.54052361,0.18925932,0.00000000
-2.57828914,4.87155131,0.00204234,0.03470775,0.10029545,4.47331441,0.12384631,0.54168166,0.19835105,0.00000000
-2.57228614,5.09412781,0.00229942,0.03388413,0.10603842,4.70010842,0.11769679,0.54584468,0.20757865,0.00000000
-2.56628314,5.30494596,0.00258184,0.03331042,0.11164497,4.91095003,0.11258694,0.55253332,0.21678579,0.00000000
-2.56028014,5.50044449,0.00288988,0.03297188,0.11702155,5.10269492,0.10845755,0.56124847,0.22581328,0.00000000
-2.55427714,5.67735787,0.00322403,0.03285204,0.12207542,5.27252772,0.10523900,0.57148580,0.23450425,0.00000000
-2.54827414,5.83281750,0.00358503,0.03293400,0.12671734,5.41804806,0.10285646,0.58275099,0.24270953,0.00000000
-2.54227114,5.96444297,0.00397400,0.03320189,0.13086439,5.53734547,0.10123510,0.59457504,0.25029297,0.00000000
-2.53626813,6.07041963,0.00439258,0.03364218,0.13444268,5.62906019,0.10030521,0.60652904,0.25713648,0.00000000
-2.53026513,6.14955960,0.00484308,0.03424491,0.13738977,5.69242745,0.10000692,0.61823786,0.26314475,0.00000000
-2.52426213,6.20134369,0.00532866,0.03500485,0.13965687,5.72730346,0.10029452,0.62939229,0.26824919,0.00000000
-2.51825913,6.22594297,0.00585344,0.03592240,0.14121064,5.73417244,0.10114012,0.63975895,0.27241127,0.00000000
-2.51225613,6.22421931,0.00642270,0.03700430,0.14203449,5.71413466,0.10253657,0.64918798,0.27562477,0.00000000
-2.50625313,6.19770516,0.00704299,0.03826407,0.14212940,5.66887622,0.10449970,0.65761782,0.27791718,0.00000000
-2.50025013,6.14856381,0.00772226,0.03972225,0.14151426,5.60062224,0.10706955,0.66507727,0.27934992,0.00000000
-2.49424712,6.07953192,0.00846990,0.04140624,0.14022558,5.51207569,0.11031087,0.67168453,0.28001754,0.00000000
-2.48824412,5.99384666,0.00929679,0.04334992,0.13831677,5.40634426,0.11431267,0.67764339,0.28004586,0.00000000
-2.48224112,5.89516055,0.01021524,0.04559296,0.13585690,5.28685858,0.11918699,0.68323663,0.27958906,0.00000000
-2.47623812,5.78744677,0.01123891,0.04817984,0.13292905,5.15728453,0.12506681,0.68881695,0.27882589,0.00000000
-2.47023512,5.67489850,0.01238264,0.05115856,0.12962829,5.02143282,0.13210325,0.69479559,0.27795505,0.00000000
-2.46423212,5.56182505,0.01366220,0.05457916,0.12605942,4.88316860,0.14046212,0.70162922,0.27718993,0.00000000
-2.45822911,5.45254798,0.01509399,0.05849196,0.12233448,4.74632368,0.15031986,0.70980533,0.27675287,0.00000000
-2.45222611,5.35129974,0.01669462,0.06294572,0.11857014,4.61461341,0.16185906,0.71982659,0.27686901,0.00000000
-2.44622311,5.26212708,0.01848055,0.06798557,0.11488504,4.49155990,0.17526357,0.73219481,0.27776004,0.00000000
-2.44022011,5.18880124,0.02046752,0.07365098,0.11139723,4.38042295,0.19071337,0.74739474,0.27963797,0.00000000
-2.43421711,5.13473643,0.02267007,0.07997367,0.10822156,4.28413942,0.20837930,0.76587837,0.28269909,0.00000000
-2.42821411,5.10291780,0.02510097,0.08697562,0.10546734,4.20527160,0.22841782,0.78805002,0.28711822,0.00000000
-2.42221111,5.09583985,0.02777069,0.09466727,0.10323607,4.14596482,0.25096576,0.81425270,0.29304359,0.00000000
-2.41620810,5.11545595,0.03068684,0.10304588,0.10161942,4.10791429,0.27613537,0.84475608,0.30059227,0.00000000
-2.41020510,5.16313950,0.03385368,0.11209425,0.10069746,4.09234110,0.30400957,0.87974641,0.30984642,0.00000000
-2.40420210,5.23965705,0.03727167,0.12177979,0.10053699,4.09997721,0.33463770,0.91931853,0.32085042,0.00000000
-2.39819910,5.34515356,0.04093703,0.13205406,0.10119029,4.13105926,0.36803165,0.96347031,0.33360893,0.00000000
-2.39219610,5.47915011,0.04484149,0.14285269,0.10269399,4.18533105,0.40416259,1.01209953,0.34808600,0.00000000
-2.38619310,5.64055384,0.04897198,0.15409592,0.10506824,4.26205447,0.44295831,1.06500326,0.36420517,0.00000000
-2.38019010,5.82768010,0.05331055,0.16568959,0.10831615,4.36002890,0.48430118,1.12187976,0.38185064,0.00000000
-2.37418709,6.03828648,0.05783428,0.17752663,0.11242352,4.47761861,0.52802694,1.18233275,0.40086947,0.00000000
-2.36818409,6.26961825,0.06251539,0.18948909,0.11735878,4.61278816,0.57392407,1.24587791,0.42107461,0.00000000
-2.36218109,6.51846423,0.06732133,0.20145047,0.12307336,4.76314522,0.62173413,1.31195145,0.44224892,0.00000000
-2.35617809,6.78122238,0.07221507,0.21327853,0.12950221,4.92599027,0.67115277,1.37992032,0.46414982,0.00000000
-2.35017509,7.05397347,0.07715546,0.22483822,0.13656482,5.09837251,0.72183165,1.44909393,0.48651455,0.00000000
-2.34417209,7.33256141,0.08209766,0.23599485,0.14416638,5.27715083,0.77338122,1.51873700,0.50906587,0.00000000
-2.33816908,7.61267851,0.08699366,0.24661721,0.15219942,5.45905880,0.82537435,1.58808302,0.53151798,0.00000000
-2.33216608,7.88995343,0.09179292,0.25658065,0.16054573,5.64077227,0.87735081,1.65634824,0.55358258,0.00000000
-2.32616308,8.16003995,0.09644308,0.26576993,0.16907849,5.81897799,0.92882274,1.72274570,0.57497479,0.00000000
-2.32016008,8.41870435,0.10089072,0.27408177,0.17766487,5.99044180,0.97928084,1.78649898,0.59541886,0.00000000
-2.31415708,8.66190935,0.10508225,0.28142696,0.18616868,6.15207462,1.02820153,1.84685548,0.61465347,0.00000000
-2.30815408,8.88589265,0.10896480,0.28773206,0.19445337,6.30099481,1.07505481,1.90309895,0.63243658,0.00000000
-2.30215108,9.08723844,0.11248724,0.29294055,0.20238513,6.43458533,1.11931286,1.95456117,0.64854968,0.00000000
-2.29614807,9.26294052,0.11560116,0.29701346,0.20983602,6.55054455,1.16045924,2.00063250,0.66280143,0.00000000
-2.29014507,9.41045574,0.11826195,0.29992948,0.21668725,6.64692956,1.19799855,2.04077139,0.67503066,0.00000000
-2.28414207,9.52774731,0.12042984,0.30168462,0.22283226,6.72219129,1.23146635,2.07451268,0.68510876,0.00000000
-2.27813907,9.61331730,0.12207088,0.30229135,0.22817980,6.77520078,1.26043917,2.10147470,0.69294144,0.00000000
-2.27213607,9.66622849,0.12315794,0.30177758,0.23265674,6.80526655,1.28454434,2.12136525,0.69847000,0.00000000
-2.26613307,9.68611554,0.12367157,0.30018513,0.23621060,6.81214279,1.30346940,2.13398625,0.70167210,0.00000000
-2.26013007,9.67318607,0.12360073,0.29756828,0.23881182,6.79602889,1.31697079,2.13923740,0.70256206,0.00000000
-2.25412706,9.62821197,0.12294338,0.29399211,0.24045546,6.75756039,1.32488152,2.13711849,0.70119096,0.00000000
-2.24812406,9.55251181,0.12170686,0.28953088,0.24116264,6.69779202,1.32711758,2.12773063,0.69764626,0.00000000
-2.24212106,9.44792480,0.11990808,0.28426652,0.24098129,6.61817333,1.32368283,2.11127622,0.69205125,0.00000000
-2.23611806,9.31677697,0.11757348,0.27828724,0.23998646,6.52051764,1.31467206,2.08805757,0.68456421,0.00000000
-2.23011506,9.16184026,0.11473872,0.27168638,0.23827998,6.40696474,1.30027217,2.05847426,0.67537726,0.00000000
-2.22411206,8.98628484,0.11144815,0.26456134,0.23598959,6.27993819,1.28076122,2.02301905,0.66471490,0.00000000
-2.21810905,8.79362525,0.10775406,0.25701280,0.23326735,6.14209772,1.25650536,1.98227216,0.65283217,0.00000000
-2.21210605,8.58766071,0.10371567,0.24914405,0.23028758,5.99628733,1.22795356,1.93689413,0.64001235,0.00000000
-2.20610305,8.37241004,0.09939804,0.24106041,0.22724412,5.84547989,1.19563037,1.88761696,0.62656417,0.00000000
-2.20010005,8.15204177,0.09487074,0.23286874,0.22434703,5.69271878,1.16012662,1.83523356,0.61281841,0.00000000
-2.19409705,7.93079996,0.09020649,0.22467697,0.22181885,5.54105748,1.12208848,1.78058563,0.59912383,0.00000000
-2.18809405,7.71292671,0.08547970,0.21659349,0.21989029,5.39349802,1.08220500,1.72455001,0.58584250,0.00000000
-2.18209105,7.50258235,0.08076504,0.20872648,0.21879562,5.25292932,1.04119454,1.66802357,0.57334438,0.00000000
-2.17608804,7.30376470,0.07613610,0.20118313,0.21876768,5.12206687,0.99979033,1.61190696,0.56200133,0.00000000
-2.17008504,7.12022918,0.07166401,0.19406853,0.22003268,5.00339494,0.95872567,1.55708749,0.55218050,0.00000000
-2.16408204,6.95541160,0.06741632,0.18748452,0.22280493,4.89911314,0.91871900,1.50442141,0.54423731,0.00000000
-2.15807904,6.81235598,0.06345594,0.18152824,0.22728154,4.81108897,0.88045946,1.45471617,0.53850817,0.00000000
-2.15207604,6.69364977,0.05984031,0.17629056,0.23363725,4.74081814,0.84459303,1.40871294,0.53530306,0.00000000
-2.14607304,6.60136892,0.05662072,0.17185443,0.24201958,4.68939450,0.81170995,1.36707014,0.53489832,0.00000000
-2.14007004,6.53703530,0.05384181,0.16829307,0.25254434,4.65749108,0.78233345,1.33034830,0.53752977,0.00000000
-2.13406703,6.50158868,0.05154128,0.16566834,0.26529175,4.64535371,0.75691030,1.29899692,0.54338655,0.00000000
-2.12806403,6.49537512,0.04974975,0.16402904,0.28030318,4.65280828,0.73580339,1.27334380,0.55260576,0.00000000
-2.12206103,6.51815320,0.04849079,0.16340952,0.29757877,4.67928208,0.71928649,1.25358733,0.56526829,0.00000000
-2.11605803,6.56911877,0.04778101,0.16382850,0.31707588,4.72383928,0.70754131,1.23979212,0.58139594,0.00000000
-2.11005503,6.64694814,0.04763034,0.16528824,0.33870857,4.78522986,0.70065710,1.23188819,0.60094993,0.00000000
-2.10405203,6.74985887,0.04804233,0.16777409,0.36234808,4.86195058,0.69863257,1.22967400,0.62383102,0.00000000
-2.09804902,6.87568633,0.04901450,0.17125452,0.38782434,4.95231609,0.70138020,1.23282327,0.64988110,0.00000000
-2.09204602,7.02197329,0.05053875,0.17568158,0.41492849,5.05453735,0.70873272,1.24089554,0.67888636,0.00000000
-2.08604302,7.18606921,0.05260173,0.18099182,0.44341627,5.16680421,0.72045159,1.25335002,0.71058172,0.00000000
-2.08004002,7.36523504,0.05518523,0.18710768,0.47301236,5.28736846,0.73623709,1.26956258,0.74465656,0.00000000
-2.07403702,7.55674901,0.05826652,0.19393928,0.50341524,5.41462355,0.75573980,1.28884507,0.78076133,0.00000000
-2.06803402,7.75800844,0.06181870,0.20138656,0.53430266,5.54717692,0.77857289,1.31046644,0.81851493,0.00000000
-2.06203102,7.96662298,0.06581093,0.20934163,0.56533746,5.68391124,0.80432497,1.33367480,0.85751245,0.00000000
-2.05602801,8.18049458,0.07020875,0.21769141,0.59617346,5.82403127,0.83257279,1.35771968,0.89733304,0.00000000
-2.05002501,8.39788031,0.07497425,0.22632028,0.62646142,5.96709342,0.86289366,1.38187365,0.93754762,0.00000000
-2.04402201,8.61743480,0.08006633,0.23511271,0.65585470,6.11301616,0.89487681,1.40545234,0.97772629,0.00000000
-2.03801901,8.83823025,0.08544085,0.24395589,0.68401471,6.26207026,0.92813359,1.42783240,1.01744506,0.00000000
-2.03201601,9.05975287,0.09105096,0.25274209,0.71061582,6.41484862,0.96230600,1.44846643,1.05629197,0.00000000
-2.02601301,9.28187596,0.09684726,0.26137080,0.73534986,6.57221702,0.99707335,1.46689468,1.09387244,0.00000000
-2.02001001,9.50481121,0.10277820,0.26975063,0.75793008,6.73524757,1.03215700,1.48275293,1.12981381,0.00000000
-2.01400700,9.72904067,0.10879040,0.27780077,0.77809457,6.90513792,1.06732295,1.49577652,1.16376927,0.00000000
-2.00800400,9.95523307,0.11482913,0.28545223,0.79560930,7.08311999,1.10238247,1.50580055,1.19542106,0.00000000
-2.00200100,10.18414895,0.12083880,0.29264863,0.81027069,7.27036245,1.13719077,1.51275630,1.22448326,0.00000000
-1.99599800,10.41653952,0.12676359,0.29934672,0.82190786,7.46787175,1.17164409,1.51666447,1.25070412,0.00000000
-1.98999500,10.65304467,0.13254810,0.30551660,0.83038462,7.67639627,1.20567531,1.51762541,1.27386817,0.00000000
-1.98399200,10.89409521,0.13813799,0.31114168,0.83560125,7.89633841,1.23924855,1.51580730,1.29379812,0.00000000
-1.97798899,11.13982454,0.14348081,0.31621841,0.83749604,8.12767877,1.27235309,1.51143265,1.31035658,0.00000000
-1.97198599,11.38999391,0.14852662,0.32075589,0.83604664,8.36991605,1.30499689,1.50476401,1.32344769,0.00000000
-1.96598299,11.64393528,0.15322875,0.32477535,0.83127110,8.62202561,1.33720025,1.49608952,1.33301848,0.00000000
-1.95997999,11.90051425,0.15754440,0.32830959,0.82322860,8.88243877,1.36898974,1.48570905,1.33905994,0.00000000
-1.95397699,12.15811490,0.16143517,0.33140233,0.81201976,9.14904382,1.40039282,1.47392136,1.34160763,0.00000000
-1.94797399,12.41464734,0.16486751,0.33410764,0.79778623,9.41920892,1.43143342,1.46101298,1.34074169,0.00000000
-1.94197099,12.66757743,0.16781301,0.33648932,0.78070977,9.68982614,1.46212846,1.44724909,1.33658618,0.00000000
-1.93596798,12.91397758,0.17024854,0.33862040,0.76101034,9.95737489,1.49248568,1.43286665,1.32930740,0.00000000
-1.92996498,13.15059631,0.17215633,0.34058256,0.73894340,10.21800248,1.52250260,1.41807002,1.31911141,0.00000000
-1.92396198,13.37394384,0.17352379,0.34246569,0.71479622,10.46761864,1.55216673,1.40302896,1.30624041,0.00000000
-1.91795898,13.58039032,0.17434335,0.34436742,0.68888325,10.70200076,1.58145692,1.38787899,1.29096827,0.00000000
-1.91195598,13.76627279,0.17461218,0.34639263,0.66154065,10.91690601,1.61034566,1.37272395,1.27359507,0.00000000
-1.90595298,13.92800705,0.17433180,0.34865294,0.63312003,11.10818633,1.63880220,1.35764032,1.25444103,0.00000000
-1.89994997,14.06220032,0.17350776,0.35126616,0.60398158,11.27190266,1.66679627,1.34268312,1.23383981,0.00000000
-1.89394697,14.16576055,0.17214930,0.35435561,0.57448694,11.40443439,1.69430202,1.32789292,1.21213162,0.00000000
-1.88794397,14.23599884,0.17026906,0.35804924,0.54499183,11.50258063,1.72130208,1.31330345,1.18965633,0.00000000
-1.88194097,14.27072122,0.16788285,0.36247869,0.51583891,11.56365015,1.74779124,1.29894956,1.16674676,0.00000000
-1.87593797,14.26830680,0.16500948,0.36777793,0.48735094,11.58553708,1.77377951,1.28487490,1.14372257,0.00000000
-1.86993497,14.22776960,0.16167079,0.37408175,0.45982474,11.56678039,1.79929437,1.27113904,1.12088480,0.00000000
-1.86393197,14.14880209,0.15789160,0.38152386,0.43352583,11.50660521,1.82438172,1.25782360,1.09851122,0.00000000
-1.85792896,14.03179872,0.15369982,0.39023463,0.40868418,11.40494516,1.84910552,1.24503714,1.07685274,0.00000000
-1.85192596,13.87785892,0.14912661,0.40033851,0.38549111,11.26244499,1.87354597,1.23291842,1.05613066,0.00000000
-1.84592296,13.68876923,0.14420648,0.41195099,0.36409726,11.08044407,1.89779596,1.22163800,1.03653494,0.00000000
-1.83991996,13.46696529,0.13897742,0.42517539,0.34461186,10.86094124,1.92195619,1.21139797,1.01822333,0.00000000
-1.83391696,13.21547497,0.13348091,0.44009919,0.32710308,10.60654268,1.94612877,1.20242979,1.00132129,0.00000000
-1.82791396,12.93784450,0.12776192,0.45679032,0.31159939,10.32039477,1.97040992,1.19499035,0.98592248,0.00000000
